health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2020-09-02,MEASLES,v1.0,1257,910,13.14,13,291,131,46.34,B.1.6.12,CL587045,Market,59.05,28,872.85,58.57,Y,HighAlert,2023-09-04T19:42:01
2025-01-12,MEASLES,v3.6,3938,358,8.53,511,65,85,86.47,KP.5.5,CL308084,Market,32.09,23,247.6,14.83,N,HighAlert,2022-11-18T08:58:43
2019-07-03,RSV,v4.1,405,679,35.88,207,1,59,5.46,JN.2.19,CL564841,CommunityEvent,39.14,38,754.61,94.65,N,Emergency,2023-01-25T09:55:49
2024-07-12,MEASLES,v5.4,2156,173,36.58,51,68,75,27.13,BA.4.5,CL272153,Market,62.33,32,748.0,3.84,N,Enhanced,2021-09-16T09:35:15
2022-04-04,DENGUE,v4.1,23,434,53.99,600,99,60,67.98,B.1.3.16,CL819332,School,45.38,41,65.8,2.19,N,HighAlert,2021-02-28T11:33:10
2022-12-15,INFL_A,v4.6,2444,552,37.21,1146,25,234,13.28,B.1.6.4,CL661959,Household,93.5,21,689.98,19.85,N,Routine,2020-09-02T22:48:36
2020-12-29,INFL_B,v4.5,1059,460,53.07,854,17,93,96.29,BA.6.4,CL793618,Household,92.19,30,340.78,81.58,Y,HighAlert,2024-12-14T05:13:50
2023-01-18,NORO,v2.8,1530,542,21.08,451,282,69,78.39,BA.2.14,CL982219,Workplace,4.14,42,900.34,73.93,Y,Enhanced,2021-08-22T22:38:18
2024-12-09,MEASLES,v3.3,2446,704,9.65,1111,180,235,43.45,XBB.1.9,CL489708,Workplace,14.53,35,918.73,13.34,N,Emergency,2023-05-27T11:31:01
2023-12-07,INFL_A,v2.3,2223,936,51.06,83,27,120,35.24,KP.9.17,CL216944,Household,41.65,27,333.09,71.97,Y,HighAlert,2023-02-18T05:19:59
2022-10-31,MALARIA,v1.6,2757,107,26.62,845,126,86,47.62,AY.4.4,CL117404,School,37.68,40,375.97,34.88,N,Enhanced,2021-01-07T10:13:02
2020-08-03,INFL_B,v3.3,1815,326,1.04,711,192,24,16.37,KP.9.19,CL507975,Household,39.12,42,990.13,36.53,N,Routine,2025-08-24T18:40:13
2020-12-07,NORO,v3.8,2474,1338,33.07,334,279,131,82.53,JN.9.8,CL470466,Workplace,89.07,43,941.19,82.36,Y,HighAlert,2023-10-25T04:21:04
2025-04-21,MEASLES,v1.1,4416,418,16.76,577,39,170,33.82,XBB.4.19,CL604364,School,69.31,7,298.29,68.21,Y,Emergency,2024-06-15T08:56:50
2024-07-10,TB,v3.2,1240,1205,53.11,63,257,123,95.89,EG.8.0,CL527305,School,60.04,34,42.4,0.47,Y,HighAlert,2024-07-25T07:39:25
2025-01-04,CHIKV,v4.3,116,860,31.37,513,25,197,58.18,EG.9.2,CL597071,School,31.26,15,122.73,44.67,Y,Emergency,2024-10-18T02:53:38
2022-05-09,CHIKV,v3.4,2164,952,24.18,785,118,36,61.2,AY.9.16,CL105009,CommunityEvent,39.58,42,539.77,74.71,N,Enhanced,2025-08-27T10:53:16
2020-11-12,MEASLES,v4.9,4856,991,41.2,175,299,221,11.3,EG.6.2,CL317133,Unknown,15.53,34,862.13,28.93,N,HighAlert,2023-04-26T17:46:59
2024-10-20,MALARIA,v4.4,1064,1203,39.11,930,81,174,83.63,EG.7.14,CL469211,Unknown,0.95,9,18.38,42.58,N,Emergency,2020-01-04T05:53:02
2023-07-13,TB,v2.2,4535,385,38.9,35,264,18,11.83,XBB.3.15,CL580830,Workplace,27.56,12,614.84,24.88,Y,Enhanced,2025-05-05T00:17:04
2022-06-22,TB,v2.6,2730,236,17.33,543,111,10,6.71,B.1.8.2,CL653038,Workplace,78.68,10,678.23,21.4,N,Enhanced,2024-03-13T09:18:41
2025-07-04,MALARIA,v3.5,1802,221,24.0,995,229,41,11.73,JN.3.17,CL871469,Healthcare,28.27,22,419.6,76.98,N,Routine,2023-03-16T11:47:03
2023-09-03,TB,v2.3,1958,855,32.02,644,272,205,87.56,BA.5.1,CL452811,Unknown,19.79,24,791.88,73.36,N,Enhanced,2023-01-02T02:59:59
2019-06-07,MEASLES,v4.5,1156,467,48.91,1030,8,102,61.11,KP.8.8,CL730585,School,66.64,34,295.85,45.0,N,HighAlert,2025-12-04T05:30:51
2025-10-06,INFL_A,v4.5,3499,652,48.26,474,35,128,18.7,B.1.9.4,CL418791,CommunityEvent,30.51,34,849.31,29.76,Y,HighAlert,2024-04-20T01:16:06
2021-05-30,TB,v1.0,1865,1117,38.36,738,89,92,72.71,XBB.4.2,CL268060,CommunityEvent,48.4,3,177.44,33.66,N,Enhanced,2023-04-23T14:42:18
2024-05-19,INFL_B,v4.6,2380,922,44.41,387,196,104,69.24,EG.5.11,CL904664,Household,21.35,21,474.43,97.03,N,Routine,2024-08-21T22:25:59
2022-04-09,NORO,v5.0,1094,19,39.39,745,68,45,33.74,AY.7.3,CL466649,Household,20.98,4,482.05,54.26,N,Routine,2020-02-10T08:51:47
2020-11-12,SARS2,v4.6,4492,1257,25.92,317,227,59,60.09,KP.8.18,CL869831,School,64.55,13,589.27,40.47,N,HighAlert,2023-05-04T01:18:26
2020-04-07,TB,v2.7,3452,1182,0.08,117,112,194,17.23,KP.1.7,CL516018,Travel,17.78,17,257.26,88.95,Y,Enhanced,2023-10-07T05:46:03
2025-06-27,TB,v5.1,3101,916,14.48,800,138,34,94.92,XBB.2.14,CL946802,Market,5.58,1,503.75,21.18,Y,Routine,2021-10-27T22:39:47
2021-05-08,DENGUE,v1.1,1965,408,15.71,144,256,66,73.39,JN.2.13,CL354083,Workplace,56.79,18,948.26,29.46,Y,HighAlert,2025-06-23T09:35:57
2021-04-22,TB,v1.7,2727,1007,51.45,609,84,76,31.79,BA.1.2,CL926434,Unknown,75.16,21,912.08,58.27,Y,HighAlert,2021-02-17T03:24:33
2021-07-29,SARS2,v4.5,3110,858,3.6,942,278,142,27.06,JN.6.5,CL348426,Market,16.52,36,443.44,39.85,N,Enhanced,2024-11-10T03:27:39
2025-01-13,NORO,v2.2,2176,597,49.24,736,220,213,27.98,B.1.2.10,CL143664,CommunityEvent,38.27,31,151.1,40.87,N,Enhanced,2025-09-19T10:55:52
2024-06-10,CHIKV,v1.9,4435,1279,31.68,1073,40,9,6.64,KP.5.10,CL398411,Workplace,85.6,43,151.94,30.04,N,Emergency,2021-12-16T09:39:22
2025-08-31,TB,v2.0,411,1028,11.45,687,169,99,88.83,BA.9.8,CL163312,Healthcare,1.33,19,866.28,30.61,Y,Emergency,2025-07-12T14:55:51
2022-10-15,CHIKV,v4.2,857,185,10.86,400,20,220,87.09,KP.2.7,CL318264,Travel,71.24,15,417.54,31.44,N,HighAlert,2020-12-09T23:15:04
2022-12-07,MEASLES,v1.3,1776,203,24.66,249,253,74,69.56,EG.4.1,CL522834,CommunityEvent,20.75,20,317.92,1.44,Y,Enhanced,2020-08-29T13:55:13
2023-02-06,NORO,v1.4,1412,171,46.07,1019,144,105,17.55,JN.9.19,CL734368,Travel,75.03,39,688.19,89.59,Y,Emergency,2023-12-18T10:48:21
2023-08-04,SARS2,v1.6,3638,1383,23.41,638,258,238,42.12,KP.1.9,CL457719,Unknown,26.98,23,474.2,28.32,Y,Emergency,2025-05-05T05:46:22
2022-10-04,TB,v2.7,4194,507,48.42,453,244,96,60.6,BA.9.16,CL513839,Workplace,42.17,28,344.1,15.85,N,Enhanced,2025-09-10T02:18:46
2021-08-04,INFL_A,v3.8,2692,1320,48.38,1028,171,69,55.01,AY.4.8,CL274069,Unknown,93.61,7,77.36,3.96,N,Enhanced,2020-11-21T02:53:34
2020-05-10,INFL_B,v2.0,2921,1199,41.32,538,54,230,24.52,JN.7.7,CL463989,Market,67.14,4,878.35,14.42,Y,Enhanced,2022-12-16T11:27:21
2024-08-08,CHIKV,v3.8,3068,1162,5.82,799,193,62,93.12,AY.8.4,CL108926,Workplace,87.37,33,594.26,26.96,Y,Emergency,2022-05-11T15:13:35
2019-08-23,SARS2,v1.6,4601,1001,5.31,1050,15,92,70.19,BA.9.3,CL947207,Healthcare,47.62,15,125.74,21.69,Y,Routine,2023-03-20T19:03:52
2024-12-09,MEASLES,v3.7,3825,464,38.48,236,125,120,40.34,KP.8.7,CL769516,Household,46.06,33,54.53,65.1,Y,HighAlert,2022-03-28T19:20:25
2025-10-17,MEASLES,v1.3,661,996,14.3,630,225,187,0.07,AY.8.9,CL633060,CommunityEvent,38.37,37,112.04,38.51,Y,Routine,2020-01-06T09:09:07
2022-10-21,SARS2,v2.6,2556,489,4.8,1000,88,22,77.47,XBB.2.8,CL435930,Unknown,9.66,0,892.78,81.25,Y,Routine,2020-02-25T19:53:57
2021-03-09,INFL_B,v3.6,3699,256,0.8,617,219,65,82.71,KP.9.3,CL792220,CommunityEvent,84.98,17,170.08,25.92,N,HighAlert,2023-12-16T07:02:57
2023-03-11,CHIKV,v3.4,4827,337,28.79,688,136,220,54.68,EG.5.17,CL633050,Market,64.11,13,516.12,4.2,N,HighAlert,2024-09-10T21:20:56
2020-11-26,CHIKV,v2.1,3663,764,30.61,108,135,235,85.09,BA.2.12,CL798662,Workplace,55.97,21,383.83,46.66,Y,Enhanced,2024-05-09T12:02:33
2021-12-01,MEASLES,v3.4,2816,123,1.62,58,296,211,3.23,BA.6.0,CL471973,Unknown,54.85,25,486.53,71.2,Y,Emergency,2020-05-30T14:51:23
2020-07-28,TB,v3.1,2423,1334,5.99,199,151,4,28.39,BA.1.3,CL155757,Healthcare,65.22,35,753.23,80.17,Y,Emergency,2025-10-18T07:56:18
2021-11-09,TB,v5.4,3194,1245,47.3,206,195,147,81.1,B.1.4.4,CL490016,School,54.62,38,485.34,71.54,Y,Enhanced,2021-03-21T14:37:22
2025-07-15,INFL_B,v3.4,138,293,29.92,889,75,231,73.24,BA.6.3,CL238884,Market,49.71,39,319.02,22.71,N,Enhanced,2020-09-02T23:47:28
2023-12-04,INFL_A,v4.8,4149,242,26.63,1186,44,128,5.39,B.1.7.19,CL385494,Unknown,56.79,21,475.77,94.4,Y,Emergency,2021-09-30T17:59:27
2020-09-08,DENGUE,v2.7,3258,562,38.48,609,149,59,55.23,BA.5.16,CL352153,Healthcare,25.97,27,816.7,46.39,N,Emergency,2021-01-27T17:28:20
2019-10-26,TB,v2.1,2773,252,51.54,966,84,39,34.99,BA.4.18,CL163918,Travel,46.02,8,527.03,74.57,Y,Emergency,2021-08-07T18:21:54
2023-01-05,SARS2,v2.8,3263,60,14.84,1002,39,55,94.23,EG.3.4,CL714246,Household,48.55,2,502.64,89.94,N,Routine,2024-07-02T02:58:25
2020-09-20,INFL_B,v4.5,2212,428,14.48,1138,42,169,77.79,JN.4.12,CL200324,Unknown,40.44,5,983.84,15.52,N,Enhanced,2021-02-17T01:04:14
2023-10-30,CHIKV,v1.3,2745,658,19.61,931,64,21,87.3,AY.3.10,CL476609,Unknown,31.9,42,841.81,28.56,Y,Enhanced,2022-09-02T17:32:16
2023-06-15,MALARIA,v3.1,542,1018,44.04,747,151,129,47.69,BA.7.10,CL416597,Market,79.43,21,740.99,18.9,N,Emergency,2023-01-04T06:29:22
2024-06-23,INFL_A,v4.9,1736,1462,48.7,338,226,203,61.2,AY.9.18,CL331696,Healthcare,40.39,2,207.46,24.29,N,Enhanced,2024-06-20T18:03:43
2023-07-17,CHIKV,v2.6,2126,149,47.99,1027,57,190,57.44,BA.1.5,CL947503,Market,61.05,39,558.62,83.59,N,HighAlert,2024-01-02T17:39:04
2023-04-07,NORO,v1.8,582,898,41.84,149,153,60,71.02,JN.5.8,CL402493,Travel,26.14,23,827.22,51.36,N,HighAlert,2025-06-14T11:01:04
2025-01-14,RSV,v5.8,44,253,17.08,330,134,104,72.08,JN.2.15,CL212487,Healthcare,12.54,44,89.24,31.48,Y,HighAlert,2020-04-26T15:32:49
2025-06-02,CHIKV,v2.2,4728,653,30.42,1001,199,57,85.9,EG.6.10,CL417076,CommunityEvent,24.59,27,636.89,67.71,Y,HighAlert,2024-06-27T12:54:47
2025-01-12,INFL_B,v3.8,2051,894,45.51,355,12,35,12.0,XBB.2.3,CL682480,School,41.24,29,355.04,21.24,N,Routine,2023-09-06T14:30:46
2022-05-29,DENGUE,v2.7,3467,995,53.78,1191,290,44,74.86,AY.7.0,CL537910,CommunityEvent,61.89,11,572.5,89.25,Y,Emergency,2025-12-11T17:27:24
2025-02-15,RSV,v3.1,3872,1432,44.69,47,28,116,29.63,EG.9.11,CL230360,Household,21.96,6,896.38,3.64,Y,Emergency,2020-01-15T08:43:59
2024-11-27,MALARIA,v2.4,2091,656,34.11,927,3,213,52.73,XBB.6.7,CL605131,Travel,4.79,23,995.49,49.05,Y,HighAlert,2021-02-26T19:08:44
2025-04-29,MALARIA,v2.6,3145,1187,50.86,515,220,220,89.04,KP.4.1,CL264906,School,88.41,31,894.5,99.39,Y,Enhanced,2025-02-05T10:10:45
2019-08-22,INFL_B,v3.4,3623,1200,32.65,238,146,221,54.06,KP.8.12,CL367438,Workplace,54.66,24,545.65,4.74,Y,Emergency,2022-12-14T05:12:51
2020-05-21,MALARIA,v1.3,3821,862,47.66,1055,84,75,55.24,JN.3.17,CL721495,Travel,46.63,44,970.52,43.87,Y,Enhanced,2024-02-25T02:08:15
2025-11-16,MEASLES,v1.1,1880,529,29.37,914,175,228,4.92,XBB.3.13,CL115646,Travel,5.75,29,425.81,64.26,N,HighAlert,2025-02-14T21:31:39
2019-09-14,SARS2,v2.8,918,146,46.86,32,59,87,55.28,EG.5.15,CL644299,CommunityEvent,72.49,3,575.98,35.98,Y,Emergency,2024-03-31T13:19:58
2020-08-09,MALARIA,v5.3,4069,97,30.61,105,233,155,73.0,B.1.4.2,CL301541,Unknown,82.96,15,770.49,23.19,N,Enhanced,2023-06-11T01:15:36
2020-01-02,DENGUE,v4.7,1340,671,35.03,961,44,182,56.63,XBB.9.5,CL694076,School,84.5,12,603.72,67.32,Y,Routine,2022-05-02T04:25:38
2023-03-29,INFL_A,v5.8,3252,796,18.87,828,5,56,3.26,BA.3.19,CL970827,Market,9.56,15,543.38,88.22,N,Emergency,2020-11-29T16:51:24
2019-02-04,INFL_A,v1.0,3676,1451,34.17,1009,68,81,61.6,B.1.1.3,CL266546,School,20.56,8,263.38,0.0,N,Enhanced,2020-11-29T07:03:32
2024-04-20,RSV,v5.1,588,168,0.9,378,274,249,83.19,JN.4.11,CL888039,Market,67.07,12,448.74,20.3,N,Enhanced,2021-09-06T22:19:29
2023-02-06,DENGUE,v4.5,4241,594,13.77,630,163,236,81.45,EG.6.1,CL450762,School,61.41,27,548.85,45.44,Y,Emergency,2023-09-28T13:15:19
2025-06-19,TB,v4.8,254,1287,20.3,796,217,83,8.35,B.1.9.17,CL426800,Healthcare,87.67,20,638.27,68.97,Y,Routine,2021-11-04T13:10:08
2024-05-20,CHIKV,v4.4,877,955,2.1,904,53,176,11.51,BA.1.19,CL361352,Household,61.41,22,976.66,90.1,Y,Enhanced,2025-07-18T02:57:22
2025-08-03,INFL_A,v2.3,699,878,10.68,478,291,204,69.69,KP.7.2,CL173763,Household,3.46,13,741.41,15.47,Y,Enhanced,2022-06-28T07:10:01
2023-04-10,RSV,v5.8,2162,1175,18.16,638,58,32,86.51,KP.4.2,CL370621,Market,3.75,27,126.59,88.71,Y,Emergency,2021-05-02T09:51:09
2020-01-19,RSV,v3.8,1940,1262,17.14,769,251,48,36.2,KP.4.1,CL136663,Household,41.36,27,889.07,84.53,N,Enhanced,2025-07-31T03:23:00
2024-02-29,CHIKV,v4.3,1136,978,45.26,728,112,196,76.56,EG.5.18,CL516301,Market,58.32,37,132.2,68.88,Y,HighAlert,2023-07-02T07:56:47
2019-02-25,NORO,v3.9,4275,1206,0.04,527,166,248,87.6,KP.8.3,CL509307,Market,41.9,29,68.03,71.51,N,HighAlert,2021-05-01T02:35:08
2023-08-30,MALARIA,v3.9,3167,922,49.74,1134,96,164,69.99,BA.7.3,CL181989,Household,69.78,34,302.23,61.09,Y,HighAlert,2022-05-10T19:55:36
2022-04-07,MALARIA,v4.2,1402,715,52.42,221,194,116,94.46,BA.7.17,CL891522,Household,96.99,24,799.35,47.08,N,Emergency,2022-11-21T10:13:35
2023-02-27,MALARIA,v3.7,2791,1092,16.25,398,223,116,92.87,BA.7.17,CL249404,Workplace,72.03,37,860.88,29.01,N,Emergency,2025-10-10T06:05:18
2019-11-28,MALARIA,v4.5,4700,1388,13.68,887,122,190,83.29,BA.8.5,CL599272,Workplace,59.07,2,232.68,41.16,Y,Emergency,2020-09-02T21:14:12
2025-12-04,NORO,v4.3,1973,913,21.1,753,247,200,17.61,JN.7.4,CL586022,Healthcare,46.47,27,380.43,53.73,Y,HighAlert,2022-07-29T07:43:22
2020-03-29,TB,v2.1,1575,414,21.77,605,255,5,63.72,B.1.3.6,CL722453,Unknown,90.62,39,872.52,48.12,N,HighAlert,2020-03-24T11:20:21
2022-04-09,NORO,v4.2,3753,708,54.29,663,149,93,49.89,XBB.9.6,CL231493,CommunityEvent,50.95,13,904.18,91.0,N,HighAlert,2021-07-11T10:17:32
2025-04-02,INFL_A,v2.4,913,1203,50.42,580,100,46,75.48,AY.5.7,CL489579,School,15.38,38,597.22,80.25,N,Emergency,2022-02-11T19:10:36
2024-02-29,RSV,v5.8,3104,390,16.99,938,229,68,60.71,KP.8.13,CL934070,School,91.46,15,179.14,41.07,N,HighAlert,2025-02-03T14:20:16
2023-03-02,NORO,v2.8,3016,1421,21.4,698,275,213,14.05,JN.6.10,CL582833,Market,56.85,9,623.07,88.66,Y,HighAlert,2020-02-11T11:43:36
2025-07-20,SARS2,v1.6,1861,1191,49.16,957,299,11,56.95,XBB.1.0,CL378530,CommunityEvent,53.34,6,705.75,38.46,Y,Enhanced,2024-03-12T04:51:18
2024-06-25,TB,v4.9,4532,656,32.64,266,222,53,82.04,B.1.4.4,CL976466,School,68.35,23,128.13,61.75,Y,Routine,2022-04-06T23:33:53
2019-12-02,CHIKV,v4.2,45,959,28.97,258,297,127,71.0,XBB.8.18,CL796460,Market,29.99,2,270.51,68.43,N,Routine,2024-03-10T06:23:58
2022-09-23,TB,v5.3,2450,313,26.19,1026,274,184,79.25,EG.5.1,CL216390,Household,39.16,3,419.72,68.78,N,HighAlert,2023-12-09T15:38:26
2021-01-23,NORO,v3.8,1247,1411,48.0,548,266,141,57.09,AY.3.6,CL590944,Workplace,32.04,28,926.36,91.47,Y,Emergency,2020-10-17T21:25:18
2025-04-05,CHIKV,v3.9,1980,1280,4.13,268,194,196,83.95,EG.4.16,CL479491,CommunityEvent,71.27,2,943.68,49.35,Y,HighAlert,2022-08-06T05:04:20
2024-04-16,INFL_B,v1.1,3993,400,16.33,1066,222,30,97.55,EG.8.3,CL468859,Unknown,5.09,10,567.18,28.27,Y,Routine,2020-05-13T14:25:14
2021-07-12,TB,v4.7,3330,306,46.87,40,168,6,7.69,AY.3.6,CL812917,Travel,17.24,38,713.0,92.52,N,Enhanced,2022-03-15T04:21:26
2021-12-22,INFL_A,v5.8,3384,1371,47.58,1136,13,33,78.56,AY.5.6,CL283187,Household,76.16,33,168.07,56.05,Y,Emergency,2020-10-21T17:18:44
2022-07-11,INFL_B,v2.7,1746,1472,29.84,945,108,1,22.04,XBB.1.4,CL882364,Workplace,35.04,4,342.71,71.06,N,Emergency,2021-09-18T15:15:17
2021-08-21,RSV,v3.6,3770,269,34.9,331,145,169,24.67,BA.7.19,CL810753,Workplace,53.18,23,275.19,54.73,N,HighAlert,2024-01-01T02:08:49
2021-08-02,MEASLES,v4.4,2572,1290,36.31,173,194,75,91.44,XBB.8.16,CL506289,Unknown,26.86,35,205.23,61.52,Y,Enhanced,2022-05-05T00:04:05
2024-06-03,SARS2,v1.4,3925,367,41.75,140,184,232,18.45,JN.9.8,CL205304,School,38.31,37,895.96,62.2,Y,HighAlert,2021-09-02T05:58:42
2019-10-15,INFL_B,v3.8,3134,1025,51.46,1116,172,138,50.88,XBB.2.19,CL169248,Market,71.95,39,418.66,58.87,N,HighAlert,2023-10-16T22:59:22
2020-10-09,MALARIA,v1.9,4650,1361,42.99,640,215,12,87.9,XBB.6.15,CL379964,School,60.87,37,810.53,41.58,N,Emergency,2024-12-31T08:45:37
2020-10-28,INFL_B,v3.3,2417,1418,5.87,394,167,170,82.89,XBB.9.2,CL941846,School,14.81,20,555.21,62.04,N,Enhanced,2021-12-14T07:54:03
2023-04-27,MEASLES,v1.8,2538,37,29.11,396,291,224,96.08,KP.5.1,CL114000,CommunityEvent,4.23,17,654.25,15.06,Y,Emergency,2020-08-05T16:51:54
2021-11-15,RSV,v3.6,3968,120,16.7,1110,263,204,85.41,KP.7.5,CL558208,Household,55.29,43,956.46,20.27,Y,Enhanced,2025-11-18T14:03:42
2021-09-21,MALARIA,v2.6,1235,357,23.75,736,245,100,67.79,XBB.3.11,CL457252,CommunityEvent,20.64,9,948.36,32.1,N,HighAlert,2023-11-25T22:41:16
2021-03-24,MEASLES,v4.0,1731,1369,44.05,338,230,107,98.61,AY.9.6,CL117450,Unknown,0.75,19,259.68,66.24,N,Routine,2024-12-22T07:42:36
2019-11-05,MALARIA,v3.6,733,1227,49.04,1176,198,101,40.01,KP.3.2,CL744592,Market,25.74,39,939.4,93.55,N,Routine,2021-07-01T16:03:39
2021-09-28,CHIKV,v1.1,775,105,51.73,369,139,101,14.3,B.1.5.11,CL107797,Travel,50.55,9,312.74,3.29,Y,Emergency,2022-07-09T03:40:30
2019-07-01,MEASLES,v4.5,4250,104,32.76,479,100,17,66.46,AY.2.13,CL150685,Market,18.47,5,516.85,76.64,Y,HighAlert,2025-10-12T21:04:37
2021-12-28,RSV,v2.4,2030,605,34.34,889,130,93,18.27,B.1.4.13,CL706503,Workplace,97.91,14,132.28,86.26,N,HighAlert,2021-03-30T22:09:31
2020-06-02,MALARIA,v2.7,1092,1411,8.8,676,110,40,8.82,XBB.9.18,CL980899,School,52.47,24,616.84,50.52,N,Routine,2022-08-06T11:41:52
2021-10-08,MEASLES,v5.7,2611,606,21.53,39,108,122,38.8,EG.4.2,CL873561,Household,7.53,20,459.91,43.23,Y,Emergency,2025-11-06T16:57:45
2022-10-08,NORO,v1.6,3229,1037,46.28,1071,85,44,78.32,B.1.7.3,CL381857,Household,49.01,3,294.41,42.76,Y,HighAlert,2020-05-15T17:32:13
2025-04-10,RSV,v3.1,925,1255,53.95,863,233,99,69.57,EG.2.13,CL231182,Household,10.68,31,674.53,31.66,Y,HighAlert,2024-02-17T11:20:03
2025-10-25,NORO,v4.6,2693,1210,15.66,1059,258,181,27.53,B.1.8.15,CL169678,Unknown,1.53,39,312.71,23.3,Y,HighAlert,2023-09-10T04:25:37
2020-03-13,MEASLES,v5.3,3352,169,37.78,474,77,1,23.18,B.1.5.11,CL181649,Household,45.34,6,307.31,1.31,N,HighAlert,2024-12-31T23:47:41
2025-12-22,SARS2,v1.0,823,604,4.23,1088,146,125,6.62,KP.2.18,CL703939,Healthcare,20.65,33,330.32,68.35,N,Routine,2023-04-24T13:59:28
2022-06-19,INFL_B,v3.9,383,1186,45.66,948,215,212,0.18,BA.5.17,CL572628,Unknown,23.71,10,297.12,77.53,Y,HighAlert,2022-01-06T06:10:33
2024-02-22,NORO,v3.9,1261,1499,24.79,838,138,134,70.41,B.1.4.4,CL696787,Market,77.49,24,746.91,7.32,Y,Emergency,2020-06-29T08:03:14
2021-07-27,CHIKV,v4.4,3665,669,32.3,1167,93,116,57.89,B.1.6.6,CL573571,Unknown,87.6,3,2.61,56.31,N,HighAlert,2024-09-19T02:57:52
2023-01-18,RSV,v3.3,1072,882,36.23,917,76,176,90.25,BA.9.18,CL671759,Unknown,76.61,16,812.2,24.11,N,Emergency,2025-10-30T06:15:25
2020-01-06,INFL_A,v3.8,4311,798,18.49,445,139,37,3.7,AY.6.19,CL844029,Workplace,25.01,2,325.07,11.03,Y,HighAlert,2022-07-03T12:21:55
2022-01-18,INFL_A,v5.3,2851,495,36.08,732,149,152,12.58,BA.5.13,CL768734,School,39.66,24,218.73,17.66,Y,Enhanced,2020-07-17T00:13:23
2019-08-28,NORO,v3.4,2501,619,6.82,210,222,211,20.74,EG.1.19,CL929354,Healthcare,25.11,42,557.67,49.67,Y,Routine,2022-12-16T10:41:54
2025-07-15,INFL_B,v1.7,2474,540,38.07,157,17,44,63.41,BA.9.2,CL255994,Workplace,39.71,19,327.42,37.02,Y,Emergency,2023-12-29T07:15:01
2020-05-10,CHIKV,v3.7,2015,516,44.0,1186,181,10,3.93,AY.3.9,CL733527,CommunityEvent,63.16,10,596.07,62.54,Y,Routine,2024-11-04T19:57:54
2022-09-05,MEASLES,v3.3,1836,1177,33.63,466,14,166,39.74,JN.9.19,CL694364,CommunityEvent,60.86,19,640.6,51.97,Y,Enhanced,2024-11-07T13:37:02
2020-01-20,TB,v3.1,280,456,8.98,1003,198,143,49.04,XBB.6.11,CL905140,Household,61.16,26,901.97,15.66,N,Emergency,2023-10-01T20:02:14
2022-02-23,INFL_B,v3.5,3302,1470,42.44,269,146,235,22.27,KP.2.2,CL123747,Healthcare,30.63,34,102.37,81.96,N,Emergency,2024-07-02T21:48:22
2020-04-09,DENGUE,v1.3,3392,1098,27.87,531,192,154,77.88,KP.2.19,CL429952,Workplace,29.16,33,20.11,99.27,N,HighAlert,2023-10-29T05:08:13
2020-05-02,MEASLES,v4.4,80,960,27.29,815,254,85,69.79,JN.3.0,CL721280,Market,84.1,10,175.55,89.74,Y,Enhanced,2024-04-06T22:39:46
2025-05-02,SARS2,v4.5,1277,928,17.7,880,20,77,74.56,B.1.2.12,CL988425,Market,15.51,9,492.03,44.75,N,Routine,2020-05-03T04:25:09
2022-03-08,MEASLES,v1.1,4624,996,30.26,474,165,13,54.35,JN.7.5,CL138054,Market,81.06,44,38.8,45.19,N,HighAlert,2020-12-09T11:27:37
2021-09-28,INFL_B,v4.1,731,1364,16.26,493,135,140,5.74,B.1.8.6,CL574574,Travel,95.02,40,978.87,5.37,N,Enhanced,2020-05-20T19:14:08
2024-07-31,CHIKV,v2.8,3047,1013,37.59,1078,296,185,18.9,XBB.7.14,CL928243,Market,20.26,26,29.03,7.53,N,Emergency,2024-10-01T15:59:38
2019-01-02,DENGUE,v3.4,1095,294,29.78,560,176,63,84.88,KP.4.1,CL849130,CommunityEvent,77.11,14,202.58,30.99,N,Enhanced,2024-04-12T04:13:17
2021-11-29,TB,v3.9,2719,726,31.09,445,174,128,26.91,B.1.1.4,CL684749,Household,20.29,5,195.85,52.22,Y,Enhanced,2023-05-18T21:27:49
2024-02-13,NORO,v4.5,2144,1426,54.62,343,110,160,34.83,B.1.7.0,CL892911,Unknown,63.0,41,212.99,77.45,Y,HighAlert,2020-09-19T04:59:05
2023-01-24,CHIKV,v1.7,3576,1017,10.39,781,50,166,26.38,KP.7.10,CL456972,Workplace,42.63,31,476.75,9.88,Y,Routine,2025-05-13T12:23:43
2021-03-29,TB,v1.0,2211,165,12.21,832,145,245,23.12,JN.8.15,CL862027,Unknown,67.32,14,654.89,16.72,Y,Enhanced,2024-06-14T16:39:54
2024-06-20,RSV,v2.4,3517,1054,25.19,1125,248,132,91.15,EG.5.1,CL124897,Workplace,11.34,7,786.95,19.37,N,Routine,2024-05-21T11:20:37
