travel_dom_travel_month,travel_dom_destination_dma_code,travel_dom_origin_dma_code,travel_dom_trip_purpose_code,travel_dom_party_size_avg,travel_dom_nights_stayed_avg,travel_dom_lodging_type_code,travel_dom_spend_total_inr,travel_dom_spend_lodging_inr,travel_dom_spend_food_inr,travel_dom_spend_transport_inr,travel_dom_attraction_ticket_spend_inr,travel_dom_booking_channel_code,travel_dom_lead_time_days,travel_dom_cancellation_rate_pct,travel_dom_occupancy_rate_pct,travel_dom_adr_average_daily_rate,travel_dom_revpar_inr,travel_dom_seasonality_cluster,travel_dom_event_driven_demand_flag
2020-02,DMA0795,DMA0522,LEISURE,4.7,13.5,HOMESTAY,197167,45558,21671,47173,29936,OTA,126,32.46,34.42,33717,26995,SHOULDER,0
2023-02,DMA0783,DMA0078,MEDICAL,3.9,4.7,HOSTEL,220961,839,38047,3229,23083,GOV_PORTAL,49,10.07,76.08,2233,11983,WINTER,0
2021-06,DMA0517,DMA0709,EDUCATION,2.2,13.1,SERVICED_APT,311481,145741,60299,39266,53820,CORPORATE,167,7.81,51.88,32810,10260,WINTER,1
2020-10,DMA0320,DMA0190,MEDICAL,2.7,10.5,SERVICED_APT,56013,158988,35843,37927,1627,DIRECT,10,10.64,21.44,20903,16182,SHOULDER,0
2025-11,DMA0273,DMA0741,PILGRIMAGE,5.6,4.0,HOMESTAY,241697,66801,4997,121845,15486,GOV_PORTAL,65,22.63,45.88,2133,781,MONSOON,1
2019-04,DMA0057,DMA0033,PILGRIMAGE,4.2,9.6,RESORT,26445,62214,96839,47136,36558,CORPORATE,122,27.15,35.81,5569,3177,MONSOON,0
2024-12,DMA0313,DMA0318,PILGRIMAGE,1.1,5.8,HOSTEL,300780,170850,99749,125081,3034,AGENT,125,8.74,63.31,29409,8872,WINTER,1
2022-09,DMA0560,DMA0117,LEISURE,6.3,2.6,SERVICED_APT,274886,88239,86376,63240,56694,OTA,17,5.04,40.27,31915,15831,SHOULDER,0
2025-02,DMA0751,DMA0078,LEISURE,4.7,2.2,HOSTEL,195967,173992,33220,19463,32323,GOV_PORTAL,69,20.37,25.66,32341,12976,MONSOON,0
2021-04,DMA0344,DMA0451,PILGRIMAGE,3.4,1.2,SERVICED_APT,331480,59561,8197,60007,24695,OTA,33,2.58,94.34,13810,5175,SHOULDER,1
2023-06,DMA0402,DMA0542,LEISURE,4.9,11.4,HOSTEL,123050,138475,48022,81673,29465,CORPORATE,11,24.25,85.92,27350,9648,SHOULDER,1
2023-10,DMA0498,DMA0124,MEDICAL,2.1,12.5,GUESTHOUSE,87311,84573,11666,38635,30036,GOV_PORTAL,20,30.73,23.54,27235,23643,FESTIVE,1
2024-05,DMA0298,DMA0548,BUSINESS,2.4,7.3,HOTEL,192812,182329,35888,43613,29201,AGENT,59,42.56,41.17,9409,26810,FESTIVE,1
2022-01,DMA0656,DMA0374,VFR,1.8,7.8,DHARAMSHALA,103924,149737,52340,127575,56831,AGENT,127,6.43,69.18,6381,23796,FESTIVE,0
2023-06,DMA0085,DMA0715,PILGRIMAGE,3.2,10.0,GUESTHOUSE,152583,164244,55864,98884,40070,AGENT,9,19.5,45.07,14971,21195,SHOULDER,1
2019-11,DMA0716,DMA0619,MEDICAL,6.0,10.1,RESORT,3001,160445,65913,42211,48765,DIRECT,15,11.55,41.98,32179,17832,SUMMER,0
2020-04,DMA0289,DMA0612,LEISURE,3.1,5.2,HOMESTAY,247750,81166,60318,4412,28051,AGENT,22,9.81,66.48,7127,23411,SHOULDER,1
2025-06,DMA0168,DMA0144,VFR,2.6,3.1,RESORT,59395,68937,15394,142187,19627,DIRECT,148,23.38,35.16,24977,11637,MONSOON,1
2024-05,DMA0165,DMA0593,PILGRIMAGE,4.9,6.6,HOSTEL,266203,46724,85995,29636,56184,GOV_PORTAL,60,6.45,70.59,30842,12736,MONSOON,1
2022-08,DMA0488,DMA0019,LEISURE,5.8,10.1,HOTEL,61856,178128,22353,3054,39887,GOV_PORTAL,42,0.69,26.97,28834,5200,MONSOON,0
2022-07,DMA0587,DMA0163,LEISURE,2.3,11.5,HOSTEL,288086,170805,30457,51603,9823,CORPORATE,15,7.3,45.35,33855,19637,SUMMER,0
2025-04,DMA0540,DMA0294,VFR,5.4,2.2,GUESTHOUSE,142219,173707,65269,91243,39502,CORPORATE,10,15.1,29.02,11160,21782,WINTER,1
2021-03,DMA0107,DMA0186,LEISURE,2.7,8.6,HOMESTAY,152468,122251,16387,14785,43833,OTA,20,0.49,43.14,5996,4534,SHOULDER,0
2025-09,DMA0670,DMA0184,VFR,2.4,1.7,DHARAMSHALA,36613,45845,49975,102184,43057,GOV_PORTAL,120,38.57,73.26,19906,21295,FESTIVE,0
2025-08,DMA0430,DMA0063,MEDICAL,3.6,11.7,RESORT,27077,80527,55738,87287,7837,OTA,143,26.26,79.58,30794,2519,MONSOON,1
2019-01,DMA0627,DMA0176,PILGRIMAGE,1.4,9.7,GUESTHOUSE,2662,24450,18141,126704,41853,CORPORATE,160,1.22,31.31,23917,15040,MONSOON,1
2021-06,DMA0736,DMA0749,LEISURE,5.7,10.1,HOTEL,184055,199526,37022,134650,30383,OTA,85,10.29,78.21,23283,15533,WINTER,1
2024-04,DMA0091,DMA0322,BUSINESS,5.8,10.9,GUESTHOUSE,21127,154409,9731,86520,59374,CORPORATE,160,29.89,26.57,21673,8291,WINTER,0
2022-01,DMA0253,DMA0191,VFR,4.7,7.4,GUESTHOUSE,133723,86860,13417,115969,35142,DIRECT,100,1.35,36.89,27123,17900,WINTER,0
2020-11,DMA0776,DMA0699,MEDICAL,2.7,4.9,SERVICED_APT,54109,24890,6985,59491,23575,CORPORATE,97,16.96,59.03,14582,1233,SHOULDER,1
2021-03,DMA0555,DMA0051,EDUCATION,1.9,11.2,HOTEL,4164,35292,58139,116567,35280,GOV_PORTAL,142,4.35,95.76,22056,4190,MONSOON,1
2025-08,DMA0567,DMA0117,BUSINESS,4.8,11.1,RESORT,153727,129328,16967,5284,15696,GOV_PORTAL,64,17.62,95.94,28821,2925,SUMMER,0
2021-04,DMA0533,DMA0308,PILGRIMAGE,1.6,2.8,SERVICED_APT,62309,193914,41084,111780,19558,DIRECT,115,43.56,57.31,5913,2560,SUMMER,1
2021-06,DMA0431,DMA0335,MEDICAL,3.3,12.7,HOMESTAY,60823,38051,43919,51518,54276,DIRECT,131,20.48,82.79,12575,5963,WINTER,0
2023-03,DMA0307,DMA0374,VFR,1.5,3.9,GUESTHOUSE,27784,130416,41028,97310,25014,CORPORATE,31,27.62,63.16,19927,5945,SUMMER,1
2019-02,DMA0413,DMA0321,MEDICAL,3.3,5.0,HOSTEL,186926,161001,10756,103197,44800,GOV_PORTAL,135,18.38,78.63,7702,23227,SHOULDER,1
2024-11,DMA0016,DMA0670,EDUCATION,1.7,3.8,RESORT,284949,114455,69816,51181,38648,CORPORATE,35,14.18,70.94,21999,19861,SUMMER,0
2021-11,DMA0324,DMA0428,MEDICAL,1.2,13.6,RESORT,271220,126107,47091,85730,57265,CORPORATE,99,27.48,74.38,7306,12259,WINTER,1
2021-05,DMA0345,DMA0120,MEDICAL,3.5,4.9,DHARAMSHALA,75774,121327,63822,92517,7466,DIRECT,55,27.93,54.29,8299,22634,SUMMER,0
2021-07,DMA0581,DMA0576,PILGRIMAGE,4.1,13.6,DHARAMSHALA,15410,112361,31632,116487,3796,CORPORATE,87,27.69,84.98,7769,22984,MONSOON,1
2022-06,DMA0147,DMA0081,BUSINESS,3.4,9.3,HOTEL,47101,44701,95719,77709,16508,CORPORATE,130,1.21,54.76,21039,14035,SHOULDER,0
2024-06,DMA0619,DMA0296,MEDICAL,2.0,3.3,RESORT,147043,190760,4484,117794,51357,DIRECT,141,31.34,75.05,30887,10218,SHOULDER,0
2023-03,DMA0679,DMA0600,LEISURE,1.4,8.2,DHARAMSHALA,77981,139104,8898,58562,6467,DIRECT,94,30.41,87.88,15504,22731,SHOULDER,1
2025-07,DMA0542,DMA0571,MEDICAL,1.7,12.5,HOSTEL,32308,158473,84916,80462,41668,AGENT,33,3.16,71.14,4977,18361,MONSOON,1
2020-04,DMA0028,DMA0115,MEDICAL,5.0,8.3,RESORT,186724,170175,2276,29313,26408,CORPORATE,35,8.56,59.76,28261,24508,MONSOON,1
2019-08,DMA0781,DMA0342,PILGRIMAGE,1.1,2.7,SERVICED_APT,190132,58832,79330,10896,25980,AGENT,162,23.42,61.21,10167,12948,MONSOON,0
2024-01,DMA0751,DMA0783,PILGRIMAGE,5.7,4.7,HOMESTAY,60728,87753,60919,100189,9620,DIRECT,31,16.24,75.29,28876,23456,FESTIVE,0
2022-04,DMA0067,DMA0248,PILGRIMAGE,5.6,3.9,HOTEL,188657,43685,78332,15969,12051,GOV_PORTAL,0,25.92,27.19,27554,6692,SHOULDER,1
2025-09,DMA0576,DMA0365,EDUCATION,5.8,2.6,HOSTEL,18130,16150,60386,119975,1427,AGENT,51,34.22,69.65,20374,25202,WINTER,1
2023-09,DMA0570,DMA0277,PILGRIMAGE,5.8,5.3,HOMESTAY,92119,56461,74198,93348,292,OTA,140,24.66,49.24,5717,2610,SUMMER,1
2025-06,DMA0509,DMA0091,MEDICAL,4.7,9.6,HOTEL,300649,18044,83495,24939,26105,OTA,74,20.65,30.55,21629,17670,FESTIVE,1
2023-02,DMA0778,DMA0784,MEDICAL,5.7,6.0,HOTEL,289478,65851,96726,35701,23888,AGENT,74,11.86,91.18,8654,14450,SUMMER,0
2021-03,DMA0435,DMA0249,VFR,5.0,6.8,HOMESTAY,146125,38619,30067,87889,24392,OTA,152,27.7,58.81,19941,23235,SUMMER,0
2021-08,DMA0326,DMA0047,PILGRIMAGE,2.7,5.2,RESORT,318606,124212,84851,72350,10207,GOV_PORTAL,63,37.22,55.65,7118,26147,MONSOON,0
2025-08,DMA0769,DMA0206,VFR,5.2,13.9,SERVICED_APT,126302,99279,38354,72268,2544,CORPORATE,132,11.81,62.31,21196,3823,FESTIVE,0
2021-04,DMA0001,DMA0324,BUSINESS,4.4,8.6,HOSTEL,154367,190828,95882,15047,19606,GOV_PORTAL,124,35.47,68.56,31060,8445,WINTER,0
2021-05,DMA0592,DMA0589,PILGRIMAGE,1.2,11.8,HOSTEL,82446,161825,30759,133010,18643,OTA,75,18.79,35.18,30423,1705,SUMMER,0
2023-01,DMA0216,DMA0261,EDUCATION,5.3,6.7,GUESTHOUSE,80011,42050,63849,71761,31102,CORPORATE,51,5.03,68.79,11309,842,SUMMER,0
2021-12,DMA0516,DMA0104,EDUCATION,5.8,3.2,GUESTHOUSE,142469,96117,86884,51041,56072,OTA,173,40.98,47.49,20040,20648,FESTIVE,1
2020-12,DMA0272,DMA0634,BUSINESS,3.8,12.0,HOTEL,202687,126122,95223,84273,23769,AGENT,174,30.67,75.75,27429,19476,WINTER,1
2022-03,DMA0711,DMA0485,EDUCATION,3.7,10.9,GUESTHOUSE,29574,156841,54454,56517,31824,GOV_PORTAL,161,37.85,80.21,34440,10793,WINTER,0
2023-02,DMA0370,DMA0200,LEISURE,3.3,5.3,HOSTEL,139454,81025,90966,8864,30419,CORPORATE,19,29.47,20.58,25117,5043,WINTER,1
2019-08,DMA0537,DMA0295,MEDICAL,5.0,8.9,HOSTEL,286176,169504,72236,64335,1246,DIRECT,166,5.56,75.87,30788,7062,SUMMER,0
2025-10,DMA0393,DMA0339,MEDICAL,2.2,2.2,GUESTHOUSE,337838,121315,72772,5595,11985,GOV_PORTAL,51,24.37,47.5,27233,4727,MONSOON,1
2025-11,DMA0779,DMA0266,VFR,5.3,1.3,GUESTHOUSE,108954,18972,63414,114833,45268,DIRECT,49,28.51,43.69,27557,15338,FESTIVE,1
2020-07,DMA0199,DMA0490,MEDICAL,2.6,11.6,DHARAMSHALA,239299,167102,31702,23200,13402,AGENT,67,11.75,49.09,18411,27031,WINTER,1
2022-02,DMA0053,DMA0167,BUSINESS,2.4,13.2,DHARAMSHALA,306392,62965,50386,144118,4121,OTA,40,28.39,64.9,14872,19237,MONSOON,0
2022-08,DMA0551,DMA0509,MEDICAL,5.5,5.5,SERVICED_APT,261366,38265,65272,34341,31014,AGENT,170,25.51,28.93,27458,9367,WINTER,1
2021-02,DMA0643,DMA0467,PILGRIMAGE,2.0,8.8,HOTEL,279166,12494,69061,46995,40125,DIRECT,48,0.97,74.46,15734,9257,SUMMER,1
2024-10,DMA0711,DMA0159,LEISURE,5.7,10.3,HOSTEL,247845,101625,81732,115531,33849,CORPORATE,70,39.71,54.72,5466,1722,WINTER,1
2023-01,DMA0515,DMA0758,VFR,6.4,10.7,SERVICED_APT,343374,75995,85841,77179,21099,AGENT,46,24.02,32.47,18418,15395,SUMMER,1
2021-02,DMA0515,DMA0078,VFR,2.8,7.3,DHARAMSHALA,318931,116705,15447,92486,3102,OTA,56,26.3,59.73,3608,27259,FESTIVE,1
2021-08,DMA0327,DMA0473,VFR,6.1,9.0,RESORT,154615,90821,68510,118958,53458,CORPORATE,66,6.81,64.78,19489,7895,SUMMER,1
2021-10,DMA0023,DMA0520,PILGRIMAGE,4.1,9.5,SERVICED_APT,298812,72492,6354,78442,33895,CORPORATE,45,36.18,47.01,32566,2310,WINTER,1
2022-09,DMA0463,DMA0751,MEDICAL,2.4,2.3,HOSTEL,326534,107791,71601,62816,22124,OTA,40,23.92,90.17,19606,19714,SHOULDER,1
2022-01,DMA0215,DMA0133,PILGRIMAGE,3.5,9.4,SERVICED_APT,311551,111305,38909,71046,14019,CORPORATE,156,3.98,74.38,31702,24322,MONSOON,1
2019-06,DMA0042,DMA0262,BUSINESS,5.4,7.6,HOTEL,25932,83941,46750,18927,49780,GOV_PORTAL,168,31.54,71.58,1681,3985,SUMMER,0
2021-07,DMA0133,DMA0734,EDUCATION,4.7,5.9,HOMESTAY,129004,136899,25464,18474,15652,CORPORATE,84,22.0,24.16,5059,27579,SUMMER,0
2024-05,DMA0041,DMA0488,MEDICAL,3.7,4.4,DHARAMSHALA,101714,136444,83622,56826,52285,DIRECT,173,15.06,59.13,14722,2942,SHOULDER,1
2019-09,DMA0369,DMA0101,PILGRIMAGE,2.4,9.3,GUESTHOUSE,43686,61206,73044,116407,28095,GOV_PORTAL,24,41.47,86.36,17333,23848,WINTER,0
2025-04,DMA0437,DMA0617,BUSINESS,5.0,3.2,HOMESTAY,321536,64498,37658,128778,25646,AGENT,2,36.96,72.13,3220,24659,MONSOON,1
2020-09,DMA0574,DMA0634,BUSINESS,2.7,11.5,GUESTHOUSE,239354,171505,63353,92681,10950,CORPORATE,29,1.93,38.16,9573,12370,MONSOON,1
2024-07,DMA0477,DMA0467,PILGRIMAGE,2.8,3.2,SERVICED_APT,170103,52215,75513,124951,48183,OTA,102,31.44,87.17,9860,20614,MONSOON,0
2022-06,DMA0339,DMA0490,PILGRIMAGE,5.1,11.0,SERVICED_APT,210460,125218,19595,107077,36079,GOV_PORTAL,85,7.75,48.82,25099,1720,MONSOON,1
2022-10,DMA0382,DMA0427,LEISURE,4.1,11.6,GUESTHOUSE,339578,8000,78990,64438,27408,CORPORATE,1,0.75,91.37,33996,11458,FESTIVE,0
2019-05,DMA0408,DMA0722,PILGRIMAGE,2.0,13.2,RESORT,99702,193689,61507,132648,21897,DIRECT,8,9.84,59.96,28458,6563,SUMMER,0
2022-01,DMA0540,DMA0255,VFR,4.8,7.0,SERVICED_APT,4611,74754,71897,96222,42794,CORPORATE,57,2.15,81.36,27732,22241,FESTIVE,0
2025-05,DMA0337,DMA0789,MEDICAL,2.4,1.8,RESORT,212071,173078,50941,117030,11452,CORPORATE,3,28.72,67.73,16804,14376,FESTIVE,1
2021-05,DMA0009,DMA0357,BUSINESS,5.2,9.8,GUESTHOUSE,245159,33613,35246,144409,29558,GOV_PORTAL,146,34.09,42.73,25829,22977,WINTER,0
2023-01,DMA0445,DMA0188,VFR,3.6,4.7,HOSTEL,159478,156202,89888,47259,8183,DIRECT,84,8.02,71.0,22626,3126,SUMMER,1
2021-01,DMA0437,DMA0299,EDUCATION,4.3,2.2,HOTEL,222542,68707,54915,112719,24556,CORPORATE,13,9.42,20.75,10134,11485,WINTER,0
2019-10,DMA0657,DMA0438,VFR,4.3,12.1,HOTEL,203849,79387,74387,16677,7889,GOV_PORTAL,128,6.03,85.15,18263,18710,FESTIVE,1
2020-03,DMA0065,DMA0465,BUSINESS,1.8,2.8,GUESTHOUSE,51151,132920,33790,149421,3184,OTA,104,25.31,95.33,10672,14004,WINTER,1
2021-06,DMA0744,DMA0671,EDUCATION,4.6,7.6,HOTEL,298100,152952,57176,126053,47496,CORPORATE,19,22.02,36.15,13884,13829,FESTIVE,0
2025-05,DMA0454,DMA0725,MEDICAL,5.8,11.3,HOTEL,341049,189446,11727,18267,40954,AGENT,122,0.28,88.92,16735,453,SHOULDER,0
2023-11,DMA0271,DMA0503,LEISURE,5.9,3.6,HOSTEL,17509,41575,6343,107793,52296,OTA,73,16.63,33.09,31062,22223,FESTIVE,1
2023-07,DMA0623,DMA0587,LEISURE,4.8,12.7,DHARAMSHALA,27989,6230,87469,79689,1757,CORPORATE,65,3.96,58.34,9671,24632,SUMMER,1
2023-07,DMA0262,DMA0592,EDUCATION,6.3,5.3,HOSTEL,218734,11568,90726,73460,56461,OTA,64,26.05,42.82,3012,15331,WINTER,1
2024-09,DMA0373,DMA0073,VFR,4.3,6.2,GUESTHOUSE,235039,117227,58374,44667,58125,AGENT,135,21.32,34.96,4329,19389,MONSOON,1
2020-02,DMA0495,DMA0115,VFR,2.4,2.7,DHARAMSHALA,317034,154534,30251,86644,4892,OTA,8,20.65,78.94,14952,12015,MONSOON,0
2025-02,DMA0374,DMA0791,PILGRIMAGE,4.6,9.4,SERVICED_APT,250560,157205,71287,137926,8330,CORPORATE,38,33.08,82.92,21900,15017,SUMMER,0
2023-08,DMA0486,DMA0103,LEISURE,6.0,7.4,HOTEL,85226,91929,13848,131014,40334,AGENT,63,20.67,85.41,15753,15605,WINTER,1
2024-01,DMA0759,DMA0535,LEISURE,3.0,13.7,GUESTHOUSE,267218,137931,41105,126808,58539,DIRECT,122,21.88,20.66,10427,19503,MONSOON,0
2019-05,DMA0626,DMA0259,MEDICAL,2.5,10.1,HOSTEL,346172,77855,71809,1023,17421,GOV_PORTAL,56,28.47,86.13,5726,17561,WINTER,0
2019-06,DMA0114,DMA0689,PILGRIMAGE,6.3,10.9,HOTEL,114574,35522,95732,25960,59866,GOV_PORTAL,142,13.56,24.01,18048,23643,MONSOON,0
2020-01,DMA0222,DMA0582,BUSINESS,5.2,3.6,SERVICED_APT,335336,24331,714,27679,13950,CORPORATE,105,42.18,54.98,19934,23722,SUMMER,1
2022-04,DMA0723,DMA0148,BUSINESS,1.3,10.3,HOSTEL,239788,9683,28564,108286,5122,GOV_PORTAL,79,12.67,33.67,6528,13579,MONSOON,1
2023-11,DMA0570,DMA0207,MEDICAL,4.1,8.2,HOMESTAY,187822,85555,91241,111818,1675,GOV_PORTAL,84,41.12,90.72,21442,409,MONSOON,1
2020-01,DMA0348,DMA0622,BUSINESS,2.3,6.2,DHARAMSHALA,228822,74073,26748,108158,48441,CORPORATE,152,36.62,64.98,30499,7368,MONSOON,0
2022-10,DMA0023,DMA0030,LEISURE,2.6,11.2,SERVICED_APT,253160,27551,87262,139097,35597,CORPORATE,143,40.78,56.54,19027,12963,SUMMER,0
2020-11,DMA0472,DMA0416,VFR,1.5,13.7,SERVICED_APT,85012,138898,25720,21713,21800,OTA,176,8.25,54.65,14459,10023,FESTIVE,1
2020-09,DMA0027,DMA0760,PILGRIMAGE,2.3,2.2,HOTEL,333969,3545,23203,49895,35600,GOV_PORTAL,72,10.41,51.55,9229,6889,WINTER,0
2024-12,DMA0506,DMA0582,BUSINESS,3.8,11.3,HOMESTAY,101635,168568,94054,70298,22255,OTA,78,38.15,56.97,27028,14666,SHOULDER,0
2021-10,DMA0587,DMA0415,BUSINESS,1.4,13.0,HOMESTAY,143935,40535,45729,119278,13153,GOV_PORTAL,47,43.07,64.12,33307,1389,SHOULDER,0
2023-05,DMA0015,DMA0029,BUSINESS,5.9,5.1,HOSTEL,246522,199909,99292,42753,50397,GOV_PORTAL,59,33.89,83.73,23115,27197,MONSOON,1
2021-07,DMA0414,DMA0278,BUSINESS,5.3,5.7,HOSTEL,239336,32529,95615,33435,55894,DIRECT,60,28.71,38.54,5315,3109,WINTER,1
2025-12,DMA0390,DMA0680,VFR,3.1,11.3,RESORT,250099,51905,12882,94513,7587,GOV_PORTAL,117,36.42,82.74,33508,22198,MONSOON,0
2024-06,DMA0793,DMA0463,VFR,1.7,13.4,DHARAMSHALA,194360,168050,42826,74879,42776,CORPORATE,43,1.87,84.78,29357,2492,WINTER,0
2025-03,DMA0031,DMA0085,EDUCATION,6.5,13.2,HOTEL,165836,139496,46649,97615,14581,GOV_PORTAL,23,38.45,86.4,26002,18029,SHOULDER,0
2024-08,DMA0779,DMA0065,MEDICAL,4.1,1.7,DHARAMSHALA,309001,101676,47310,4496,32743,AGENT,178,12.65,93.44,30507,10379,MONSOON,1
2021-02,DMA0792,DMA0158,LEISURE,3.3,12.3,RESORT,259418,138983,63469,56139,49951,DIRECT,32,2.55,94.61,12261,14184,MONSOON,1
2020-02,DMA0782,DMA0258,BUSINESS,2.1,8.6,DHARAMSHALA,198877,125044,29707,147151,59798,OTA,139,30.67,28.42,2499,15137,WINTER,1
2025-12,DMA0024,DMA0536,MEDICAL,2.1,6.5,GUESTHOUSE,110865,112477,60286,39402,2984,GOV_PORTAL,137,33.88,88.46,7031,8563,FESTIVE,0
2021-01,DMA0069,DMA0433,LEISURE,5.4,12.0,SERVICED_APT,315343,163892,23716,27873,22991,GOV_PORTAL,158,28.22,85.95,13028,16920,MONSOON,1
2025-02,DMA0623,DMA0453,VFR,3.9,11.4,GUESTHOUSE,115623,198045,80336,58951,34015,OTA,3,15.76,49.44,27910,417,SHOULDER,1
2024-04,DMA0666,DMA0780,BUSINESS,6.4,7.6,SERVICED_APT,196923,127384,83600,75361,43306,DIRECT,101,5.27,73.93,33562,22351,MONSOON,0
2024-09,DMA0094,DMA0261,VFR,6.2,6.3,SERVICED_APT,52037,65790,94730,7266,10185,OTA,163,34.6,92.28,11880,13862,SUMMER,0
2024-08,DMA0614,DMA0738,EDUCATION,2.1,7.1,DHARAMSHALA,240736,104922,97176,100505,9272,GOV_PORTAL,9,2.13,27.12,32476,9755,SUMMER,1
2020-08,DMA0624,DMA0526,BUSINESS,6.5,5.1,HOSTEL,46703,148602,6865,144190,43681,OTA,149,34.19,47.65,8871,4570,FESTIVE,1
2022-07,DMA0560,DMA0204,VFR,6.4,9.8,GUESTHOUSE,248963,80648,48116,137859,36478,OTA,165,43.09,95.97,10844,1168,WINTER,0
2019-05,DMA0250,DMA0767,MEDICAL,5.4,12.6,HOMESTAY,124472,137628,3768,48348,40096,GOV_PORTAL,173,44.86,62.76,27377,5712,SUMMER,1
2021-08,DMA0451,DMA0795,MEDICAL,3.2,4.3,DHARAMSHALA,283572,59480,24798,123644,13624,DIRECT,28,17.83,27.16,18637,20116,MONSOON,1
2022-09,DMA0628,DMA0578,VFR,2.2,11.7,SERVICED_APT,281457,152532,86233,92540,48120,CORPORATE,100,4.89,94.96,31118,10070,MONSOON,1
2022-07,DMA0402,DMA0177,VFR,1.6,5.7,GUESTHOUSE,171280,53288,58495,129431,14235,DIRECT,50,4.25,90.41,17993,11719,WINTER,1
2024-11,DMA0086,DMA0557,PILGRIMAGE,1.3,2.7,RESORT,55587,32046,40268,2792,22578,CORPORATE,132,22.12,82.9,20917,2657,SUMMER,1
2020-10,DMA0499,DMA0550,BUSINESS,5.5,1.5,HOTEL,103555,35026,26039,6339,58555,GOV_PORTAL,2,35.63,81.9,4243,6782,SHOULDER,1
2022-05,DMA0028,DMA0451,PILGRIMAGE,6.2,7.2,SERVICED_APT,225752,84527,76825,18293,28806,GOV_PORTAL,113,2.15,57.9,11094,9932,WINTER,0
2023-10,DMA0030,DMA0314,VFR,5.2,8.4,HOSTEL,83877,117798,31127,8316,33767,CORPORATE,93,7.57,88.27,24337,10003,SHOULDER,1
2023-11,DMA0002,DMA0356,MEDICAL,5.2,1.1,HOTEL,243372,178262,25370,53259,14465,GOV_PORTAL,46,26.49,43.84,9520,14445,MONSOON,0
2021-04,DMA0457,DMA0066,BUSINESS,3.3,9.5,HOSTEL,293781,34449,61719,32505,8866,GOV_PORTAL,39,3.85,47.97,10642,17592,SHOULDER,1
2023-07,DMA0449,DMA0617,MEDICAL,4.5,7.7,DHARAMSHALA,62127,58040,3228,9563,24623,CORPORATE,7,39.53,36.85,31366,19604,WINTER,1
2023-03,DMA0505,DMA0618,VFR,4.7,14.0,GUESTHOUSE,123869,64368,45803,16733,52486,OTA,107,22.64,51.44,22906,10040,SUMMER,0
2021-12,DMA0789,DMA0669,PILGRIMAGE,2.4,2.4,GUESTHOUSE,109304,47243,88905,27072,37324,DIRECT,117,17.41,38.22,13343,24354,WINTER,0
2024-08,DMA0062,DMA0241,BUSINESS,5.1,10.2,HOSTEL,338543,71052,61924,101876,31995,DIRECT,83,0.6,46.51,20771,20224,FESTIVE,0
2022-07,DMA0028,DMA0507,EDUCATION,1.8,3.8,HOTEL,167206,84413,58642,59852,35906,AGENT,76,5.08,73.85,15833,27219,FESTIVE,0
2019-06,DMA0288,DMA0004,PILGRIMAGE,2.6,3.7,HOMESTAY,256075,163623,2782,15563,1350,GOV_PORTAL,5,37.24,53.55,2289,12372,SHOULDER,1
2025-11,DMA0186,DMA0439,BUSINESS,4.2,1.2,HOSTEL,214125,105348,53939,51542,35261,OTA,73,31.45,79.88,31518,23969,MONSOON,0
2023-03,DMA0582,DMA0650,EDUCATION,4.0,1.1,DHARAMSHALA,241730,53967,33671,57128,27318,OTA,52,0.92,57.36,11177,4664,SUMMER,0
2023-05,DMA0125,DMA0377,EDUCATION,4.9,3.4,HOMESTAY,184817,81098,37011,7210,57579,GOV_PORTAL,153,43.83,30.86,32609,9844,SHOULDER,0
2019-11,DMA0151,DMA0044,MEDICAL,4.2,3.3,RESORT,272212,56292,38731,90028,47450,DIRECT,69,15.9,77.88,20826,26180,WINTER,1
2023-02,DMA0448,DMA0721,LEISURE,1.3,1.0,HOSTEL,271587,28998,98004,37159,13973,AGENT,126,27.29,25.14,16382,7083,FESTIVE,0
2020-05,DMA0470,DMA0062,BUSINESS,6.4,10.3,HOSTEL,221421,179983,88676,75032,28827,AGENT,25,32.52,93.51,23687,8992,SUMMER,0
2022-10,DMA0671,DMA0350,VFR,5.2,7.5,HOMESTAY,303186,14554,98652,139766,1089,AGENT,155,43.04,85.6,24953,3999,FESTIVE,0
2025-10,DMA0019,DMA0005,BUSINESS,5.8,6.1,DHARAMSHALA,316049,10887,73513,53025,41007,CORPORATE,52,40.07,95.12,22123,5728,SUMMER,1
2022-10,DMA0712,DMA0044,EDUCATION,5.4,2.3,HOMESTAY,289918,105984,46927,41120,40375,CORPORATE,60,26.88,39.39,22397,13566,SUMMER,0
2025-05,DMA0008,DMA0395,VFR,2.2,5.3,DHARAMSHALA,325776,121407,11817,30399,10659,GOV_PORTAL,167,6.27,57.54,2523,12233,FESTIVE,1
2022-05,DMA0468,DMA0501,LEISURE,6.1,7.1,GUESTHOUSE,74513,62880,69199,696,5655,AGENT,14,38.03,35.06,6129,27690,FESTIVE,1
2023-03,DMA0255,DMA0073,LEISURE,6.4,14.0,HOTEL,258084,89218,13476,123129,3743,OTA,12,36.75,52.95,27756,21264,WINTER,1
2019-11,DMA0320,DMA0175,MEDICAL,1.4,7.6,DHARAMSHALA,264747,190125,48828,92906,38741,CORPORATE,172,28.76,39.01,13666,6460,WINTER,1
2023-03,DMA0728,DMA0014,MEDICAL,1.9,1.3,SERVICED_APT,144038,30135,35227,24140,25577,CORPORATE,78,44.52,86.52,3115,12550,SUMMER,1
