edu_finance_fiscal_year,edu_finance_lea_id,edu_finance_revenue_local,edu_finance_revenue_state,edu_finance_revenue_federal,edu_finance_expenditure_instruction,edu_finance_expenditure_support_services,edu_finance_expenditure_capital,edu_finance_expenditure_debt_service,edu_finance_teacher_salary_average,edu_finance_administrator_salary_average,edu_finance_benefits_cost_total,edu_finance_facility_condition_index,edu_finance_technology_spend_per_student,edu_finance_transport_spend_per_student,edu_finance_special_ed_spend_share_pct,edu_finance_ell_program_spend_share_pct,edu_finance_fund_balance_end_year,edu_finance_pension_liability_estimate,edu_finance_audit_finding_count
2019,LEA432010,11564925073.91,20724429215.98,4555126373.72,10070878668.82,7997975341.96,5218384383.64,1068568290.87,318397.36,1144194.52,5464089048.46,56.99,24065.33,10928.1,13.63,0.39,5294253694.8,5547607921.57,39
2019,LEA238916,14269472026.21,7430492032.2,2632075119.44,7145523543.91,5321227191.1,1480879002.18,2449555272.89,870653.89,907613.59,576074210.52,56.66,6040.39,17851.88,12.33,11.64,3830511941.51,2971018117.17,39
2019,LEA145965,14971415213.96,1518719975.12,741633607.04,19382681698.66,6096134878.39,2412302765.5,1877199804.38,602751.1,1624635.16,4679907043.23,73.39,21362.43,12807.47,15.48,8.28,2664773139.02,5342105240.57,8
2023,LEA247396,5467442539.58,15830268872.95,3778328743.92,12250279480.98,12428926441.66,6522186251.59,322846004.23,808963.5,466288.19,5991014891.56,47.32,19444.78,6361.72,0.38,14.96,802612757.12,3622968488.4,18
2017,LEA247144,1152482586.3,8897106065.34,1100900445.66,10439317718.37,10181285.57,322651867.11,1737926188.53,1090144.83,474606.64,3262905082.43,21.02,24960.59,3393.7,3.53,10.24,5783508313.45,6347663172.78,17
2021,LEA138844,6051748716.65,2650425414.25,110280498.03,13665715945.48,9683905413.81,1258390403.05,1557040435.79,644122.4,1039949.9,6434402929.65,51.52,8707.01,4776.33,7.8,9.03,4762466447.27,6917961228.53,38
2020,LEA771516,19748483138.58,11861743649.74,2305812470.33,3539194013.72,10632431695.71,4262034970.77,2309619890.11,262443.79,1595678.83,6527339503.72,73.88,8519.61,13906.49,19.86,10.63,3975597907.67,16307193033.93,1
2024,LEA211052,460521119.59,22720281261.41,2199696396.22,5707777093.85,485199279.77,6042064129.68,1383546838.25,702354.92,473757.27,1778194321.83,19.5,14514.81,14438.15,10.8,1.68,-398168412.8,1266470463.33,4
2020,LEA726883,19064979076.14,17443834203.52,2894644873.58,7632566190.6,7944033489.61,6602502927.3,2331357994.27,444825.05,1640432.99,5840063610.43,70.43,7317.33,15206.68,0.29,13.3,715178897.5,16090678276.94,27
2025,LEA668645,8643065952.72,7298153998.85,4383610395.74,3892846896.43,646337801.8,5049640012.42,2377386079.03,517551.96,644575.3,3004357648.33,92.17,16668.71,9905.46,17.87,9.53,4610705935.8,16301501890.02,21
2025,LEA274671,19674030849.65,987158462.07,2336236441.89,14817565772.64,8525485423.9,4761477812.19,2708521046.2,343177.7,2211167.13,4461361150.38,68.63,18262.41,12437.66,12.28,3.35,5830647372.56,15488444664.46,38
2021,LEA165398,2707104575.89,15947538630.46,2111944017.75,13725356082.55,4644321664.81,5245467509.8,319523123.68,913408.93,1597354.85,5874280577.8,30.33,224.25,2645.75,2.91,8.18,1324345319.99,3995551042.3,21
2016,LEA726959,14175599729.51,9378074201.57,745341825.63,11018511932.3,7072490693.7,2038184685.73,698303311.23,1051066.05,1090057.34,6431470481.79,98.76,14018.61,958.92,1.24,8.7,1142360132.08,6643906688.85,17
2023,LEA886927,5653117230.14,22739022902.26,1083513632.83,23974616543.99,13952801135.85,1928406309.02,1174923975.44,1045073.58,593011.94,6321287450.26,83.65,2047.15,4735.99,16.95,1.04,2257766937.34,7769515548.08,27
2016,LEA760517,16824757970.54,8025860929.39,1556742420.12,12817339128.91,8661991488.34,7466187446.43,1161284381.43,574732.9,2245508.13,4840375166.91,71.16,22917.39,8713.94,13.33,0.67,5758655492.45,2336211946.44,35
2021,LEA569436,51007133.94,15880681039.74,1584961279.69,14235582654.21,14774688050.44,6603079955.18,1857393161.21,846734.92,1484224.06,2660132039.96,78.96,712.7,20184.77,7.29,13.2,5353611259.08,4271920639.71,20
2020,LEA262254,4894980405.7,13822440896.15,1846292140.25,2640374229.34,7069253841.35,1728233683.86,1724665464.31,400502.65,1957516.5,593389399.91,84.7,24957.06,18332.52,16.58,4.77,950838319.64,7641619480.63,27
2018,LEA487642,1054237721.04,14024287861.13,2936700055.85,12886578254.66,6462974451.31,7724767174.68,1508944165.64,648695.26,1769863.51,2756072827.19,77.78,9208.62,19803.08,16.3,13.36,4769306805.89,10717384562.96,32
2020,LEA515112,13924234515.58,25576830628.36,1570668118.11,13617196655.12,14730507798.68,1612660674.06,717831695.63,1001396.28,461401.08,6702093654.39,56.21,22565.04,6782.45,13.26,10.68,2042297570.39,13247271390.98,23
2016,LEA377307,14590814218.64,19999026377.26,1168081945.16,3795014575.25,5926474072.29,1507688663.61,590079869.64,420827.89,1216144.85,5906474315.83,19.48,11385.1,19622.73,6.61,6.02,4752644833.75,2213884516.52,24
2017,LEA557973,9037149537.15,4096919809.06,4615334286.67,10924249251.39,11233655842.74,3141374726.0,2748555146.1,642884.71,346729.49,3596288848.88,74.49,15010.77,7784.67,19.66,12.83,4786395490.3,14640538594.02,9
2019,LEA837059,11049201802.86,16125704089.87,965122724.62,18837881616.5,13494692985.4,1668643761.96,2479837907.55,485699.23,770474.3,4286140565.79,45.61,24932.92,11578.98,17.89,14.04,3332940871.87,18383973174.02,3
2024,LEA543493,8973602885.57,11814465108.83,931273249.59,855889229.66,9934360726.85,2906533307.78,2688489920.7,693678.51,1765286.77,6415064845.91,57.89,2488.7,9990.23,5.57,0.12,5241107934.19,3802992258.26,3
2022,LEA102602,1801701606.82,9948076991.29,1726503730.54,21855653898.26,253597441.81,5365658907.45,2982189298.15,533379.47,969623.34,1681927425.08,8.89,15003.4,5169.21,14.91,12.34,2147484337.58,18012799616.0,23
2023,LEA247620,10326157686.83,14846780657.33,515210601.26,21531740224.44,6313105487.5,4771432249.86,1833509029.3,323738.73,1386831.9,4485460669.16,18.88,10796.87,5963.92,4.94,9.78,2521442987.95,4155005954.3,35
2017,LEA745414,11246545825.97,1422460109.45,4260342136.09,4024774086.75,4303664879.93,2924657220.27,1158107357.01,263755.23,603052.7,1017143926.49,68.9,14233.45,6654.22,15.74,7.04,4411239549.9,17760413312.1,7
2016,LEA602460,2464992981.58,933368600.01,2335165376.79,13118251055.08,8957291121.09,1008643160.13,2620782250.48,499421.38,976794.43,2019876097.31,6.77,24230.3,16240.57,5.53,14.21,5772427862.84,2609879386.18,21
2023,LEA478050,10788574966.44,15256309401.38,1189398667.3,23308489454.35,8552282577.33,333174598.76,2804264363.8,286001.9,1033983.79,3058126684.36,99.72,19680.75,4483.37,12.21,13.42,5021229737.69,3071385597.36,16
2021,LEA111799,17646490755.99,984119518.88,1448724726.15,5057412605.0,11104794910.57,2554192583.84,1851550063.79,1191006.71,2159428.21,5139057576.52,90.99,23612.81,8411.04,5.93,4.29,5668954868.44,13344046972.37,33
2023,LEA827367,1235874897.66,13100396061.97,1019623186.84,12448584070.07,6414556923.68,6422852343.64,1146278331.54,996512.49,368215.25,112328170.41,64.79,15921.63,19045.77,3.01,14.65,1955371277.91,6800856130.17,29
2019,LEA416625,11639757805.7,4093443229.67,1339341027.32,18243940545.08,431722112.76,6644753437.73,420395578.54,934613.13,2082029.92,6856889250.86,45.59,10384.72,4683.63,18.86,4.78,4462312010.27,12547999525.75,28
2022,LEA615239,1656490482.91,5372919570.47,527731210.56,22095835959.57,5696755537.04,2652052594.12,1624421433.92,741896.51,748239.78,6294037048.41,80.46,21782.33,16550.05,7.39,2.86,3962329397.93,135195434.34,11
2019,LEA119919,14323081026.41,18279980481.85,2992671518.84,8286167662.51,10956218615.81,4435448855.8,2518323226.29,918874.2,692174.37,198576064.85,95.18,5025.98,8937.38,8.99,0.04,2204925865.22,16326066635.2,30
2022,LEA763540,16059175290.26,16120453071.62,250269531.54,15414652364.12,6980136017.54,7522607913.43,1149664460.35,605021.56,1131092.26,6859425168.93,21.5,17959.71,803.88,10.28,13.72,5035222220.2,14558105072.22,25
2018,LEA324194,8206004758.65,28117231991.98,111545776.65,22487080094.99,7307197124.4,262653668.25,1403062029.42,692107.74,424459.17,4921910300.2,91.73,8394.41,19789.75,19.93,5.73,494419813.91,19547204484.08,36
2016,LEA448297,5913282087.82,20519686793.97,1028858032.98,3933015979.47,9355734180.87,5313512463.2,631269701.15,719831.11,1909762.3,276227484.81,87.36,23156.74,7193.32,1.2,3.6,3689363189.52,17786209995.86,24
2018,LEA539847,17328995396.73,21273428829.65,4119545695.03,806794001.77,1231720089.3,5394511599.83,1552953415.99,864163.18,1477673.75,1824639097.25,2.0,19526.02,3336.14,5.21,2.88,5461475737.41,9021027077.75,32
2017,LEA130302,11099118256.35,10131116300.48,2508783510.09,6243631748.05,6938484526.13,1051909967.46,1441522752.26,912638.97,1051261.86,2544053322.98,52.3,751.87,14237.83,12.55,12.85,4724906067.31,14193779111.98,37
2020,LEA344199,217718133.62,21323460715.47,2616340290.86,3193261023.46,12595981793.18,1922549547.6,2649030504.0,711803.61,704125.84,2252794585.52,77.81,3711.94,9060.41,5.84,2.8,1315053179.16,2704879878.13,14
2018,LEA249875,6250379852.05,27436708099.08,398581853.33,15094033865.51,185747350.37,3217222819.08,56949906.36,940956.73,2312939.14,5973216222.36,60.69,13411.43,11312.68,15.1,3.82,2730357646.64,7387703397.58,32
2019,LEA986679,19436309431.65,18426169393.95,3663228584.43,2887770450.67,6853465114.62,2474019118.54,2773070820.42,296827.04,1427934.34,4715883579.15,59.01,20300.57,20659.8,7.79,2.06,2855121095.88,17157619806.77,9
2023,LEA947688,17580250184.4,18110336281.74,2299032673.66,985397188.47,1184767282.32,6700854546.09,1054541706.07,969729.94,905039.99,6283114141.03,91.28,450.85,4559.3,12.07,3.43,2095149590.6,12630916582.09,3
2020,LEA845981,8150790898.38,6861865641.28,2064429649.56,24681671904.64,8146616646.48,5460578793.99,1604991769.74,228908.23,2313115.68,6242142010.62,0.35,5775.96,1010.87,16.81,1.12,5817264580.71,11647236939.97,24
2019,LEA221777,16125201658.97,5021840225.67,3133697236.85,7019462527.07,11500379602.03,7617553734.55,2719639556.81,497232.66,886693.25,1881490022.58,59.26,24476.83,8593.17,11.64,10.97,5383552447.53,13730961637.31,35
2025,LEA240311,18710531909.38,25217737787.73,1580867431.38,1483368879.82,9311770939.75,7697493113.93,265221247.38,422709.21,2354729.56,4586309900.68,17.35,6284.35,15294.0,18.62,8.73,5653003517.91,19840987817.72,35
2021,LEA102072,157654574.22,28607650725.54,147856360.22,23677988408.78,4530752961.42,7472320356.26,2818745867.64,197541.65,1232652.73,6686121157.5,64.97,23549.0,1917.44,1.4,11.44,4749057307.56,18965751362.91,0
2019,LEA833183,4395982933.3,24960877164.07,3963019988.18,20253477433.25,10207658971.37,784249184.78,2810071338.83,845629.02,757040.87,6001262581.72,49.0,9522.65,18638.19,12.05,6.79,537434906.0,12630582278.13,6
2017,LEA163601,2189386149.95,3163455266.72,931229492.91,10965111574.76,348449056.65,7123792642.37,309084944.97,1078180.33,1044910.09,6803123469.07,88.29,22820.3,17473.81,10.74,2.82,2088657801.7,1548999045.13,31
2018,LEA936302,9739185370.64,11990311738.34,3720776859.28,24072013298.56,1596256951.87,355761175.36,2257823030.03,961714.66,826292.32,2784003029.9,37.23,10891.6,5948.02,10.23,14.0,2409386550.78,16320463560.45,0
2020,LEA694077,2724593826.3,2200541455.75,2197264585.4,8903769758.53,13357728957.88,3473090152.2,775466502.84,723890.4,1448567.85,2515797267.1,10.76,678.69,15000.95,12.38,14.09,1779032178.9,17453480092.4,24
2021,LEA656793,1086954677.82,14729597394.43,4245947072.0,2091348968.2,11180286861.56,7249485192.63,1615548274.59,341101.24,1884621.98,3040553066.44,88.93,22904.03,2441.88,14.18,4.96,2502661544.11,2531036261.99,19
2019,LEA682736,9787125385.35,25246511421.8,2824161555.34,2283323439.68,13113266850.79,1767043749.85,880835131.32,971299.99,2011183.12,2939902664.72,97.39,8374.41,4936.53,7.99,3.31,4447202319.02,8937884093.27,16
2024,LEA792517,13536215971.76,12173566245.95,4657563506.81,284801861.22,3294396243.89,2044760099.43,1697508600.93,621520.27,1848557.79,598948552.71,60.82,4789.58,21763.82,8.3,8.75,4888102202.93,13006736600.79,33
2021,LEA334316,1572979451.72,22586935271.73,3501773231.4,14059981759.35,6213791354.16,1090566200.9,397617206.67,779065.41,2385260.04,6902660810.37,61.86,24860.48,20344.37,19.31,11.74,416353178.3,1646779696.01,2
2021,LEA690456,3899804480.33,28465047672.68,75397552.27,9203071231.42,11886524097.36,4620447764.87,1998501186.89,1023527.9,1061786.53,2026552421.33,75.93,4645.74,2819.94,4.81,0.97,39783390.22,12962771976.82,5
2023,LEA154050,17505718640.78,5596161561.27,2185850144.99,17385875779.92,2910743764.16,7178946592.9,1246845937.02,1009362.36,864771.25,5632788973.0,70.37,9228.26,11369.21,12.76,13.01,5037237073.21,5711356351.79,20
2025,LEA483602,14888554865.47,14393534747.51,1605856596.24,1914322016.72,6868421179.19,362697376.71,1664209039.85,527378.41,1766641.3,6700431812.46,93.16,5103.47,987.81,13.32,1.87,3012382756.15,14178368092.37,3
2019,LEA864265,13743905948.09,9154624888.84,1781021920.25,10526464383.55,1145310016.65,2784169948.13,2211269429.22,499259.14,1877317.29,6385089255.74,64.11,11420.93,16088.93,16.03,2.1,2660639870.02,1327348820.51,15
2025,LEA635635,8137922654.22,29193292092.82,3255614811.15,208608013.87,5077951488.22,6122173477.51,2045433679.71,700146.04,2363236.21,4798597064.17,56.91,5849.58,20793.97,3.83,4.48,2404712174.94,7495821723.83,28
2024,LEA404881,7034564191.78,3492619289.14,4375127992.59,2868540676.85,889476425.83,5862979280.73,312026047.87,977638.14,1565583.1,507370330.84,21.53,2288.92,18513.62,2.68,0.53,4279773797.14,19595752324.51,29
2021,LEA797467,9185252927.71,13725504963.22,727726917.83,11019861450.74,10420356887.92,1688858727.72,632148586.18,379950.89,1040429.07,5707952996.62,29.32,24633.56,19876.04,19.8,2.87,-209784435.37,18571619960.14,12
2023,LEA685132,18940518749.38,29827728016.44,701855168.03,3855968463.48,3677364858.52,6070155943.58,973366076.49,862416.86,1061576.2,5988434597.65,92.45,456.22,12653.18,19.27,9.47,5909687513.63,9070085248.93,36
2022,LEA838877,8642749826.47,8620462851.11,2761586827.16,15971864180.38,2216238726.56,3703905415.83,1878341880.52,1003106.26,357556.2,836577994.8,70.7,21735.03,14618.1,5.34,6.84,4347790138.43,1477976277.11,1
2023,LEA762249,14874037451.84,25950283549.48,1284156273.17,11963073833.18,11529444095.75,3856826347.72,2209351710.9,747378.96,1291518.73,293299329.48,24.69,15376.47,8392.78,12.49,1.96,1603278170.97,16474905461.44,39
2018,LEA799276,6279467352.56,28197550951.16,1087260762.17,20044756683.09,320369915.37,1757981751.04,1475083928.69,833294.59,978287.11,4440232044.12,99.55,9551.57,15701.99,3.33,5.23,5633557526.79,16205572093.54,30
2017,LEA338447,2024841180.23,16818042342.6,4592202074.22,5252899176.08,2240673368.52,6784895896.77,598188281.53,545004.44,2208181.27,5798890185.55,72.32,16898.09,21808.51,5.25,9.32,3391622166.28,1016168568.6,13
2018,LEA881536,4683431945.82,27675472031.81,2844702931.68,7905891313.39,11115986689.51,7780606612.49,2394747427.31,345334.08,1060767.82,731679414.01,57.65,8377.92,18293.32,16.03,1.5,2857780374.94,6790560655.55,7
2023,LEA938680,5844349201.53,802285423.86,3881140200.7,9095335314.83,662587403.85,1965771141.27,2568754023.63,538566.32,320351.86,1205331359.75,17.13,14424.56,12923.55,7.21,12.78,585049935.35,3850320170.12,30
2022,LEA247742,2851716884.76,13194832923.28,363514441.23,22955863087.91,8645560002.32,5649150494.51,2315680923.63,805349.7,1924702.86,528804151.5,91.55,22612.74,9761.29,19.56,2.69,4635685542.47,5625088084.65,8
2024,LEA548843,13497925902.25,15409214391.03,4248474237.13,10014366188.95,12170138186.39,4557806444.79,1252886985.13,852608.65,1237429.43,6860210101.69,70.93,16865.19,12750.6,3.11,1.74,5216137716.12,6777007907.85,7
2021,LEA653766,6884585985.91,4503480893.88,50576920.37,8354385293.38,11973199149.14,2263875603.09,1862330510.06,1104634.37,595529.5,5309948454.05,34.25,9462.81,2413.28,6.9,1.21,1422772426.53,9196640672.07,10
2022,LEA497036,11116592108.03,6864673798.53,1533123283.2,20016779709.76,985707735.4,4574533189.68,1157151931.0,562689.2,2161760.61,6239007031.82,85.54,8510.19,7473.74,0.99,7.11,4957240358.88,699906973.98,27
2018,LEA881968,3862280602.08,3461701333.69,785565312.83,23020620679.66,14529501261.5,1485349237.69,379885662.85,914677.18,1040976.61,5597902201.62,93.59,12295.06,2695.42,3.6,4.64,5635497235.53,9844904858.84,8
2016,LEA208008,15015349762.95,22227435507.98,2936557349.14,6543012954.17,9726472246.7,7965906996.7,708404737.24,548129.65,1944177.2,2275683702.72,37.23,24685.71,13587.53,19.26,14.72,1978730408.72,5654926150.03,34
2025,LEA286023,5599955132.57,9139150703.04,2703474138.06,9027210262.94,3825397907.4,4230208574.6,1337448900.17,547878.86,372310.98,1440011709.57,47.38,20762.52,13733.85,12.4,9.43,2536001786.03,19296970028.97,2
2025,LEA137359,14799759277.02,13508515512.06,2712498812.7,18904981736.14,2450015546.45,6917002137.03,817687310.38,662340.23,1254128.78,1004525815.79,31.28,22588.5,10161.46,5.85,6.36,2692812436.64,4517324181.88,23
2019,LEA999246,6129795704.33,19883662644.49,3469926073.22,16569599139.22,1517087251.02,3212613046.73,2393521575.66,989985.02,1781122.13,892102797.91,38.15,6053.75,8126.27,5.08,7.65,3634322793.88,12330246718.52,5
2018,LEA213772,9115182672.3,1114596819.26,1747254778.53,3489928015.02,9085513305.4,1313723615.91,557827739.76,236632.98,701826.56,1296000774.58,25.9,24443.5,3247.25,5.65,12.13,2803925071.41,6405457194.51,13
2023,LEA825598,962468577.52,23769636298.35,434657828.0,671854692.71,7317614529.93,2984696628.98,282654799.12,351647.52,870247.77,3753329319.87,82.2,19617.5,4059.97,8.02,1.83,2897948948.74,2190839872.61,38
2022,LEA603521,19232831239.11,26671433559.71,3530592804.74,3050988004.55,4337946572.33,3940505375.03,1578836822.33,1193880.19,1893778.82,1318005552.75,81.67,24141.08,1752.39,6.62,8.13,3870237096.43,6562258941.52,7
2016,LEA639008,14862155939.86,7785697674.5,905183274.17,21445108273.95,13274657367.98,4499921677.3,977327160.82,519315.13,733682.75,3748929193.22,37.26,22628.1,4596.23,6.16,6.05,603166372.17,9662061127.43,14
2022,LEA439961,406226544.58,16707955184.4,3464552948.9,22935671451.8,9135168823.86,4622339975.54,1524819509.63,1091504.1,1990366.58,5362498395.83,7.25,8438.94,1459.64,8.75,5.78,3932843233.27,9294109645.1,39
2016,LEA293871,11880342391.82,15525870208.74,2798975452.96,18187901235.63,12989728241.96,5235959804.94,1635701379.7,377427.19,643125.37,3001069157.97,80.99,18921.18,3986.91,16.98,12.14,-442188140.92,9314115572.09,18
2023,LEA978553,7996469929.3,7866906448.05,1567104160.18,17546148074.37,7419625624.19,241771663.81,1812235465.91,724864.46,1020913.75,6824413631.21,18.28,12333.04,21213.67,0.28,7.45,1525717786.55,11806786261.73,33
2017,LEA554872,1739026024.92,2962506400.84,3277979551.05,7730163547.74,2055084312.88,2945047547.23,2233731860.51,559968.64,1329322.26,679910583.51,97.94,7666.9,2968.95,17.47,8.33,3561683916.12,11175208128.13,1
2022,LEA896926,4171882484.16,11734444759.02,3063718827.29,3383755988.14,1215695751.94,2160626295.29,2971967764.04,914017.57,1353305.22,1598610902.16,10.14,18532.48,454.34,0.52,10.51,439157166.39,16905411466.97,21
2020,LEA231879,15291780647.29,17519245467.72,125053973.03,20913823745.02,3320358291.07,4485992234.52,891353155.1,1113268.63,734109.88,308379201.2,71.04,6637.76,8376.9,0.95,14.75,5876512797.44,15264851263.98,14
2024,LEA191845,13246055536.81,18215791422.29,2792053210.95,21628791227.44,2686540438.06,2546275842.69,2485048088.47,989853.45,437189.72,5363870830.83,4.93,16692.22,3235.53,4.34,10.88,5314003978.83,1446686969.13,20
2022,LEA590147,9674298081.26,24869917651.52,3327057557.73,2374094493.34,8158133137.95,7499420743.87,1686706224.22,548892.83,2159024.05,2124244975.29,90.89,14122.33,10464.8,8.17,2.78,1408484842.65,17420181007.03,0
2023,LEA531259,15122332177.62,10600137328.59,494675145.2,18916724664.47,9149327083.78,5481834210.24,390579795.24,767331.7,1918211.56,1029438018.21,18.32,16675.26,21534.98,12.04,14.41,3776829678.65,12740253437.97,30
2018,LEA972442,1385779943.02,10636606643.43,2151468762.05,17624454150.63,748061310.36,2394412259.7,142254329.89,608258.43,1434069.56,220476130.9,27.01,10614.46,13216.9,6.66,3.18,1077566891.24,4894620407.31,2
2019,LEA829584,2750639936.67,3940101226.28,361080499.01,7450204219.44,3250888674.22,744707446.47,820317330.14,763104.22,1748224.55,6909712241.41,35.61,15456.97,11434.82,3.68,3.07,2298157178.03,4618580431.68,15
