civic_turnout_election_date,civic_turnout_election_type_code,civic_turnout_jurisdiction_polling_station_id,civic_turnout_registered_voters_count,civic_turnout_ballots_cast_count,civic_turnout_turnout_rate_pct,civic_turnout_early_vote_count,civic_turnout_mail_ballot_count,civic_turnout_election_day_vote_count,civic_turnout_provisional_ballot_count,civic_turnout_rejected_ballot_count,civic_turnout_cure_rate_pct,civic_turnout_same_day_registration_flag,civic_turnout_new_registrations_count,civic_turnout_inactive_to_active_reinstatements,civic_turnout_polling_place_wait_minutes_avg,civic_turnout_accessibility_compliance_flag,civic_turnout_language_assistance_provided,civic_turnout_voter_id_required_flag,civic_turnout_post_election_audit_type
2025-02-24,LOKSABHA,JH-42-PS0294,1521,942,61.93,23,19,896,4,3,97.63,0,2,9,46.7,1,1,1,NONE
2022-06-16,VIDHANSABHA,HR-10-PS3991,673,545,80.98,6,9,525,5,3,69.28,0,29,7,47.7,1,1,1,RANDOM_SAMPLE
2025-04-01,BYE,GJ-29-PS0449,773,348,45.02,11,3,332,2,0,94.24,0,4,0,41.4,0,0,1,NONE
2023-11-28,LOKSABHA,WB-03-PS0260,1758,1516,86.23,16,2,1496,2,9,85.42,0,9,6,46.6,1,0,1,FULL_RECOUNT
2015-12-31,PANCHAYAT,PB-69-PS2930,917,712,77.64,9,9,692,2,3,78.65,0,15,8,51.1,1,1,1,EVM_VVPAT_AUDIT
2015-02-23,VIDHANSABHA,GJ-75-PS2599,1225,981,80.08,24,22,934,1,7,58.74,0,39,18,2.2,1,1,1,NONE
2014-11-18,BYE,ML-51-PS1694,1663,1024,61.58,14,4,1003,3,3,52.01,0,40,16,5.1,0,1,1,RANDOM_SAMPLE
2017-10-19,BYE,PY-23-PS0453,1413,1228,86.91,21,4,1203,0,2,87.68,0,16,12,50.2,1,1,1,FULL_RECOUNT
2018-09-20,MUNICIPAL,UP-15-PS4433,718,557,77.58,16,3,536,2,3,68.36,0,36,11,4.8,1,1,1,FULL_RECOUNT
2014-01-28,MUNICIPAL,OD-60-PS2353,1365,1061,77.73,33,4,1024,0,5,52.13,0,0,4,50.4,1,1,1,NONE
2023-02-26,MUNICIPAL,JK-54-PS2066,706,591,83.71,17,2,569,3,2,94.51,0,4,3,27.2,1,1,1,RANDOM_SAMPLE
2018-12-27,PANCHAYAT,UP-26-PS4273,1142,515,45.1,8,14,488,5,2,55.23,0,22,11,54.8,0,1,1,FULL_RECOUNT
2019-04-26,MUNICIPAL,PY-72-PS0822,1415,870,61.48,26,2,839,3,1,58.81,0,29,11,10.7,1,1,1,NONE
2016-06-12,PANCHAYAT,AN-36-PS2685,1846,1139,61.7,37,21,1080,1,4,68.73,0,36,10,53.9,1,1,1,EVM_VVPAT_AUDIT
2016-01-12,MUNICIPAL,AP-40-PS3009,1869,1533,82.02,24,44,1461,4,3,79.67,0,14,5,51.3,1,0,1,RANDOM_SAMPLE
2023-02-04,MUNICIPAL,AN-03-PS3254,1587,1125,70.89,16,14,1091,4,7,59.95,0,40,7,52.1,0,1,1,FULL_RECOUNT
2017-08-31,VIDHANSABHA,HP-30-PS0613,1499,1137,75.85,22,31,1082,2,2,65.42,0,39,13,19.3,1,0,1,FULL_RECOUNT
2024-01-26,LOKSABHA,KL-26-PS1878,1390,869,62.52,26,32,809,2,3,78.21,0,2,11,4.6,1,1,1,RANDOM_SAMPLE
2025-02-18,LOKSABHA,AR-11-PS4310,846,419,49.53,5,3,407,4,2,95.41,0,14,12,45.7,1,1,1,NONE
2025-11-03,MUNICIPAL,DL-48-PS0830,1610,1052,65.34,1,28,1019,4,5,83.47,0,2,18,23.7,0,1,1,RANDOM_SAMPLE
2020-04-13,MUNICIPAL,MP-25-PS4129,1398,871,62.3,16,24,828,3,7,55.83,0,28,15,44.4,1,1,1,RANDOM_SAMPLE
2019-12-19,VIDHANSABHA,KA-26-PS3810,1848,1427,77.22,19,27,1376,5,11,63.76,0,7,11,4.2,1,1,1,FULL_RECOUNT
2024-09-13,LOKSABHA,WB-44-PS0234,1804,1402,77.72,10,40,1348,4,11,68.99,0,28,14,28.4,1,1,1,NONE
2020-08-27,BYE,HP-19-PS3690,1133,759,66.99,21,0,738,0,3,93.95,0,5,17,51.1,1,0,1,EVM_VVPAT_AUDIT
2018-10-31,MUNICIPAL,SK-45-PS2959,872,765,87.73,13,21,729,2,3,97.6,0,10,5,7.2,1,0,1,RANDOM_SAMPLE
2020-08-15,PANCHAYAT,WB-59-PS0485,1264,761,60.21,8,20,730,3,4,89.46,0,6,19,22.1,1,1,1,EVM_VVPAT_AUDIT
2022-10-08,BYE,LD-61-PS2045,1307,1122,85.85,17,5,1096,4,6,81.53,0,31,2,50.6,1,1,1,EVM_VVPAT_AUDIT
2024-03-17,BYE,MZ-10-PS3527,1307,979,74.9,22,6,949,2,4,53.22,0,6,3,27.0,1,1,1,EVM_VVPAT_AUDIT
2024-06-14,LOKSABHA,ML-55-PS4454,975,602,61.74,1,5,595,1,5,68.58,0,13,12,4.7,1,1,1,FULL_RECOUNT
2025-06-13,PANCHAYAT,OD-59-PS2621,1002,691,68.96,4,15,669,3,0,90.13,0,19,16,37.2,1,0,1,EVM_VVPAT_AUDIT
2022-05-20,VIDHANSABHA,AN-53-PS0163,1298,757,58.32,7,8,738,4,1,73.49,1,28,4,42.8,1,1,1,NONE
2024-12-21,LOKSABHA,LD-72-PS2932,1107,781,70.55,15,29,737,0,1,77.83,0,34,13,13.7,1,1,1,EVM_VVPAT_AUDIT
2021-10-05,MUNICIPAL,UK-76-PS1655,1572,753,47.9,22,19,712,0,6,85.85,0,36,18,33.7,1,1,1,RANDOM_SAMPLE
2022-02-26,MUNICIPAL,TS-68-PS0131,710,451,63.52,14,14,422,1,2,52.23,0,28,19,13.9,1,0,1,RANDOM_SAMPLE
2025-10-24,VIDHANSABHA,AS-60-PS2079,858,692,80.65,6,19,665,2,2,59.34,0,5,6,17.6,0,1,1,NONE
2021-12-21,PANCHAYAT,WB-50-PS0594,1303,1048,80.43,10,22,1014,2,2,88.74,0,29,17,44.1,0,1,1,EVM_VVPAT_AUDIT
2023-11-18,VIDHANSABHA,PB-72-PS2511,693,423,61.04,2,11,406,4,2,64.19,0,22,9,33.9,1,0,1,FULL_RECOUNT
2020-12-22,PANCHAYAT,DL-60-PS3555,788,476,60.41,1,4,468,3,3,78.8,0,9,16,46.6,1,1,1,RANDOM_SAMPLE
2020-09-06,MUNICIPAL,CH-49-PS0516,1811,1327,73.27,21,28,1274,4,6,82.37,0,35,20,12.6,1,1,1,NONE
2021-06-07,BYE,AS-40-PS3534,644,429,66.61,11,14,403,1,3,62.28,0,0,11,3.3,1,1,1,NONE
2014-04-15,MUNICIPAL,CH-40-PS0479,1033,658,63.7,1,25,630,2,0,54.79,0,25,6,22.2,1,0,1,NONE
2022-06-13,BYE,PB-72-PS0221,1475,826,56.0,11,21,794,0,0,52.13,0,31,20,35.6,1,1,1,RANDOM_SAMPLE
2014-11-07,VIDHANSABHA,SK-09-PS1605,968,748,77.27,7,26,714,1,5,74.34,0,22,12,36.7,1,1,1,RANDOM_SAMPLE
2014-08-17,PANCHAYAT,NL-11-PS3831,1584,1270,80.18,19,35,1213,3,7,90.27,0,1,16,36.9,1,1,1,RANDOM_SAMPLE
2024-05-09,BYE,TR-50-PS2392,1818,985,54.18,12,20,950,3,7,85.4,0,13,0,20.9,1,1,1,RANDOM_SAMPLE
2017-10-07,VIDHANSABHA,BR-79-PS3916,919,560,60.94,11,22,522,5,2,55.32,0,37,8,48.4,0,1,1,FULL_RECOUNT
2022-01-10,PANCHAYAT,MH-10-PS3714,1683,1422,84.49,6,7,1407,2,6,71.61,0,0,11,26.2,1,0,1,EVM_VVPAT_AUDIT
2015-08-22,LOKSABHA,OD-32-PS2045,858,466,54.31,11,17,438,0,2,59.22,0,29,7,48.3,1,1,1,NONE
2018-06-16,MUNICIPAL,MN-28-PS0789,635,394,62.05,4,7,381,2,0,65.47,0,9,7,36.7,0,0,1,RANDOM_SAMPLE
2016-02-13,MUNICIPAL,MN-73-PS0794,1561,942,60.35,2,21,917,2,1,68.01,0,14,10,29.1,1,0,1,EVM_VVPAT_AUDIT
2019-05-18,MUNICIPAL,GA-37-PS3573,1836,992,54.03,18,32,940,2,7,85.47,0,6,20,40.8,0,1,1,FULL_RECOUNT
2014-12-28,BYE,PY-20-PS0209,866,577,66.63,19,9,545,4,3,81.18,0,6,1,15.7,1,0,1,RANDOM_SAMPLE
2014-08-09,PANCHAYAT,AR-41-PS1972,942,584,62.0,0,0,581,3,4,71.83,0,6,20,12.6,1,0,1,RANDOM_SAMPLE
2022-06-26,VIDHANSABHA,MP-59-PS1817,892,757,84.87,8,10,736,3,6,79.46,0,2,15,34.2,1,1,1,RANDOM_SAMPLE
2016-04-17,LOKSABHA,DN-59-PS3852,650,470,72.31,9,2,459,0,2,72.3,1,21,14,13.8,1,1,1,EVM_VVPAT_AUDIT
2017-06-15,VIDHANSABHA,DL-29-PS3846,1436,1032,71.87,7,4,1019,2,4,70.65,0,36,17,51.2,1,1,1,FULL_RECOUNT
2020-08-11,LOKSABHA,ML-11-PS2287,1033,809,78.32,24,28,752,5,5,71.7,0,10,10,23.2,1,0,1,EVM_VVPAT_AUDIT
2017-03-29,MUNICIPAL,PY-50-PS0122,671,471,70.19,2,8,456,5,0,78.45,0,16,2,32.6,0,1,1,NONE
2017-01-23,LOKSABHA,ML-37-PS3117,1234,601,48.7,16,0,582,3,2,79.2,0,24,17,52.9,1,0,1,RANDOM_SAMPLE
2019-09-06,BYE,HP-68-PS1919,1865,1207,64.72,2,47,1158,0,6,88.33,0,30,16,53.7,0,1,1,RANDOM_SAMPLE
2017-08-21,BYE,TR-06-PS2377,1793,1138,63.47,17,14,1103,4,1,57.68,0,37,18,46.8,1,1,1,FULL_RECOUNT
2024-12-21,BYE,SK-68-PS0227,1558,1189,76.32,34,23,1129,3,8,50.93,0,24,6,32.4,1,0,1,RANDOM_SAMPLE
2023-02-04,LOKSABHA,MZ-50-PS2437,1543,1319,85.48,14,2,1301,2,3,57.87,0,27,3,3.5,1,1,1,EVM_VVPAT_AUDIT
2019-01-28,MUNICIPAL,GA-68-PS0816,1686,1456,86.36,11,5,1435,5,8,75.06,0,19,15,51.5,1,0,1,EVM_VVPAT_AUDIT
2025-08-12,MUNICIPAL,HR-58-PS3368,840,637,75.83,2,23,611,1,3,68.49,0,11,15,35.8,1,0,1,FULL_RECOUNT
2022-01-02,LOKSABHA,RJ-01-PS3810,1410,835,59.22,27,32,772,4,4,85.2,0,32,6,23.4,1,0,1,EVM_VVPAT_AUDIT
2015-11-23,LOKSABHA,MZ-22-PS2699,813,628,77.24,10,10,608,0,2,90.07,0,27,7,9.9,1,1,1,FULL_RECOUNT
2023-03-21,MUNICIPAL,CG-02-PS1361,600,467,77.83,12,18,432,5,2,57.78,0,13,4,40.6,1,1,1,EVM_VVPAT_AUDIT
2014-03-20,MUNICIPAL,MZ-31-PS1477,1772,1539,86.85,37,22,1476,4,12,50.05,0,26,1,7.0,1,1,1,RANDOM_SAMPLE
2020-08-08,PANCHAYAT,TS-58-PS2523,1622,1337,82.43,12,19,1303,3,1,81.02,0,29,4,30.3,1,1,1,EVM_VVPAT_AUDIT
2022-11-15,MUNICIPAL,TN-64-PS4407,1513,720,47.59,3,13,703,1,1,65.13,0,3,14,16.6,1,0,1,EVM_VVPAT_AUDIT
2019-12-24,VIDHANSABHA,HR-52-PS2676,1516,712,46.97,20,4,684,4,5,71.13,0,14,5,41.6,1,1,1,NONE
2024-02-21,BYE,AP-04-PS1995,1130,621,54.96,9,7,602,3,4,84.43,0,9,12,19.1,1,1,1,EVM_VVPAT_AUDIT
2019-07-21,VIDHANSABHA,TR-56-PS4134,1450,1014,69.93,21,3,986,4,0,52.15,0,23,9,32.7,1,0,1,FULL_RECOUNT
2019-09-06,MUNICIPAL,TN-18-PS2066,1229,1007,81.94,14,6,982,5,8,51.32,0,35,17,9.8,1,0,1,NONE
2024-12-06,VIDHANSABHA,AP-42-PS3581,1354,613,45.27,0,8,600,5,2,93.28,0,15,14,15.2,1,1,1,FULL_RECOUNT
2022-06-25,MUNICIPAL,MN-07-PS2639,1638,1425,87.0,14,15,1396,0,0,86.4,0,2,8,30.3,1,0,1,FULL_RECOUNT
2018-09-09,VIDHANSABHA,TS-03-PS4219,710,605,85.21,16,7,579,3,1,86.52,0,24,6,11.8,1,0,1,FULL_RECOUNT
2015-08-26,LOKSABHA,KA-44-PS2020,606,389,64.19,0,13,374,2,1,82.53,0,35,0,23.3,1,0,1,NONE
2022-03-15,LOKSABHA,UP-01-PS0990,812,398,49.01,5,1,391,1,0,83.75,0,34,9,46.0,1,1,1,FULL_RECOUNT
2017-06-29,VIDHANSABHA,DL-33-PS3524,1115,783,70.22,15,27,740,1,5,84.19,0,6,9,30.1,1,1,1,FULL_RECOUNT
2015-12-07,PANCHAYAT,DD-40-PS2425,1036,772,74.52,24,4,741,3,1,90.46,0,9,5,2.9,1,1,1,EVM_VVPAT_AUDIT
2025-04-03,PANCHAYAT,TR-66-PS2042,1510,846,56.03,17,19,805,5,6,95.06,0,25,8,32.9,1,1,1,RANDOM_SAMPLE
2018-06-02,PANCHAYAT,JK-72-PS3034,1335,708,53.03,16,21,671,0,2,66.96,0,28,2,20.0,1,1,1,RANDOM_SAMPLE
2015-04-01,PANCHAYAT,LD-13-PS0676,1601,1317,82.26,11,43,1258,5,1,61.44,0,32,2,27.6,1,1,1,FULL_RECOUNT
2023-05-15,PANCHAYAT,UK-53-PS4079,1682,786,46.73,0,27,754,5,3,72.18,0,25,13,37.7,1,1,1,RANDOM_SAMPLE
2020-07-10,VIDHANSABHA,DD-49-PS4099,1607,1251,77.85,20,15,1216,0,7,88.0,0,4,14,37.3,1,0,1,RANDOM_SAMPLE
2022-11-10,VIDHANSABHA,LD-35-PS1388,1583,1235,78.02,10,23,1199,3,2,86.42,0,7,14,33.6,1,0,1,RANDOM_SAMPLE
2018-01-26,PANCHAYAT,DL-12-PS2002,1020,789,77.35,4,23,757,5,4,97.19,0,36,10,16.4,1,1,1,RANDOM_SAMPLE
2025-06-21,MUNICIPAL,BR-32-PS3735,739,603,81.6,20,20,559,4,4,74.19,0,11,8,14.8,1,0,1,EVM_VVPAT_AUDIT
2015-01-08,VIDHANSABHA,MH-63-PS1588,1377,1114,80.9,10,22,1079,3,7,70.35,0,27,15,43.2,1,0,1,RANDOM_SAMPLE
2016-07-09,LOKSABHA,MH-77-PS1243,1471,1218,82.8,28,37,1152,1,10,74.73,0,24,3,16.7,1,1,1,NONE
2025-02-10,PANCHAYAT,LD-27-PS3026,658,442,67.17,2,9,427,4,2,79.6,0,31,5,24.2,1,1,1,NONE
2019-05-09,MUNICIPAL,DL-29-PS0587,956,559,58.47,2,4,551,2,0,64.54,0,12,13,26.7,1,1,1,RANDOM_SAMPLE
2020-05-09,LOKSABHA,DD-15-PS0210,1223,740,60.51,0,12,723,5,6,54.82,0,25,2,11.4,1,1,1,RANDOM_SAMPLE
2020-09-23,LOKSABHA,KL-34-PS3674,1104,967,87.59,6,10,946,5,5,75.1,0,13,12,42.8,1,1,1,RANDOM_SAMPLE
2022-06-25,BYE,JH-14-PS3542,1343,669,49.81,10,20,638,1,1,70.52,0,13,8,43.0,1,0,1,RANDOM_SAMPLE
2014-11-03,LOKSABHA,MN-15-PS1113,1350,721,53.41,24,14,682,1,3,76.01,0,2,0,33.5,1,0,1,EVM_VVPAT_AUDIT
2019-07-18,PANCHAYAT,DD-08-PS4397,1497,763,50.97,6,5,750,2,5,90.85,0,32,19,24.4,1,1,1,NONE
2018-05-25,MUNICIPAL,GJ-49-PS4279,1358,924,68.04,20,16,888,0,7,50.84,0,0,1,30.8,0,1,1,NONE
2021-10-07,PANCHAYAT,SK-37-PS4387,1021,869,85.11,3,29,835,2,3,71.2,0,14,11,28.5,1,1,1,RANDOM_SAMPLE
2023-04-30,VIDHANSABHA,HR-19-PS4228,1367,784,57.35,11,9,760,4,6,86.31,0,29,19,4.2,1,1,1,RANDOM_SAMPLE
2022-03-07,LOKSABHA,OD-70-PS2781,1802,1353,75.08,35,30,1288,0,9,62.7,0,31,2,18.3,1,1,1,EVM_VVPAT_AUDIT
2015-01-24,MUNICIPAL,OD-77-PS1774,1389,1145,82.43,20,11,1112,2,4,64.35,0,33,2,39.0,1,1,1,RANDOM_SAMPLE
2025-01-11,VIDHANSABHA,HP-37-PS0182,1206,888,73.63,8,13,863,4,6,71.12,0,0,2,13.8,1,0,1,EVM_VVPAT_AUDIT
2023-05-15,VIDHANSABHA,PY-69-PS3581,1022,892,87.28,9,5,876,2,1,54.58,0,24,13,32.8,1,0,1,NONE
2018-07-04,MUNICIPAL,RJ-16-PS2793,1088,763,70.13,9,26,726,2,6,76.83,0,31,5,30.9,1,1,1,RANDOM_SAMPLE
2016-02-02,PANCHAYAT,NL-02-PS2052,1393,893,64.11,4,4,881,4,2,51.16,0,0,7,42.9,1,0,1,EVM_VVPAT_AUDIT
2023-07-18,BYE,MZ-40-PS3663,1367,651,47.62,8,0,643,0,3,80.02,0,31,4,21.5,1,1,1,FULL_RECOUNT
2017-01-02,PANCHAYAT,WB-31-PS2527,1637,1319,80.57,25,3,1291,0,2,54.24,0,18,1,45.4,0,1,1,EVM_VVPAT_AUDIT
2016-01-12,BYE,CG-23-PS0592,1349,637,47.22,21,25,587,4,5,88.42,0,10,20,2.1,1,1,1,NONE
2015-01-17,PANCHAYAT,AR-15-PS2479,988,447,45.24,8,10,429,0,2,57.53,0,27,6,14.2,0,1,1,RANDOM_SAMPLE
2019-08-13,BYE,UK-50-PS0925,1475,724,49.08,12,18,692,2,2,70.14,0,37,7,44.3,1,0,1,NONE
2023-08-01,LOKSABHA,UP-74-PS3593,1031,781,75.75,24,24,728,5,5,61.35,0,17,10,8.7,0,1,1,NONE
2021-03-13,BYE,AS-26-PS1437,1117,858,76.81,25,3,827,3,1,97.65,0,21,12,14.1,1,0,1,RANDOM_SAMPLE
2022-02-25,MUNICIPAL,PY-21-PS1815,1573,1236,78.58,25,29,1177,5,5,63.05,0,35,12,44.3,1,0,1,NONE
2022-09-02,MUNICIPAL,LA-10-PS1779,1374,725,52.77,10,19,692,4,3,59.64,0,28,0,22.2,1,1,1,NONE
2016-12-12,VIDHANSABHA,PB-31-PS0795,775,629,81.16,4,10,614,1,4,73.74,0,34,3,8.8,1,0,1,FULL_RECOUNT
2015-05-06,BYE,AS-53-PS4264,1358,850,62.59,16,22,807,5,0,74.12,0,16,5,28.6,1,1,1,RANDOM_SAMPLE
2023-11-06,PANCHAYAT,PY-53-PS2922,932,663,71.14,15,16,627,5,5,52.32,0,36,10,50.9,1,1,1,EVM_VVPAT_AUDIT
2024-02-29,BYE,DN-17-PS1580,1518,717,47.23,11,4,702,0,1,62.55,0,9,17,37.6,0,0,1,RANDOM_SAMPLE
2014-04-25,BYE,UK-13-PS2819,1068,911,85.3,1,9,898,3,4,81.57,0,25,9,24.2,1,1,1,RANDOM_SAMPLE
2014-08-01,PANCHAYAT,OD-62-PS3739,1306,942,72.13,18,27,895,2,4,52.46,0,13,6,25.9,1,1,1,FULL_RECOUNT
2017-09-03,PANCHAYAT,AP-12-PS1501,1115,528,47.35,7,7,511,3,3,50.02,0,8,18,46.8,0,1,1,RANDOM_SAMPLE
2016-09-05,PANCHAYAT,HR-02-PS3884,1599,1075,67.23,12,39,1024,0,7,84.62,0,40,1,50.0,1,1,1,NONE
2014-02-14,LOKSABHA,KA-38-PS2541,922,561,60.85,18,12,528,3,2,96.15,1,6,19,42.0,1,1,1,FULL_RECOUNT
2017-06-02,VIDHANSABHA,DN-11-PS2843,1352,1082,80.03,2,12,1065,3,2,73.85,0,8,15,10.8,1,1,1,EVM_VVPAT_AUDIT
2020-03-17,LOKSABHA,PY-76-PS0049,1062,906,85.31,12,6,886,2,7,72.39,0,1,0,54.4,1,1,1,FULL_RECOUNT
2023-03-12,LOKSABHA,TR-41-PS0475,1135,661,58.24,12,20,627,2,3,87.13,0,3,19,9.8,1,0,1,NONE
2021-02-13,BYE,GA-18-PS0453,1446,888,61.41,3,15,867,3,7,58.08,0,24,12,13.6,1,0,1,NONE
2018-08-28,BYE,MZ-56-PS4220,1267,1077,85.0,2,14,1061,0,7,82.46,0,8,20,52.7,1,1,1,EVM_VVPAT_AUDIT
2015-04-04,VIDHANSABHA,ML-28-PS0593,1097,945,86.14,26,36,883,0,4,62.48,0,6,13,48.8,1,1,1,RANDOM_SAMPLE
2017-07-07,VIDHANSABHA,DL-18-PS1087,1571,1039,66.14,7,11,1016,5,5,84.89,0,16,0,14.0,1,1,1,RANDOM_SAMPLE
2024-11-11,LOKSABHA,OD-16-PS4236,1306,894,68.45,8,26,856,4,0,84.73,0,20,0,10.6,1,1,1,FULL_RECOUNT
2020-04-26,MUNICIPAL,PY-52-PS4499,1596,1216,76.19,22,45,1144,5,3,82.04,0,27,8,19.0,1,1,1,FULL_RECOUNT
2017-03-24,VIDHANSABHA,DN-20-PS2536,1057,919,86.94,17,12,885,5,3,86.87,0,22,4,42.9,1,1,1,RANDOM_SAMPLE
2021-08-01,VIDHANSABHA,AN-70-PS2988,1577,1239,78.57,37,41,1157,4,5,86.31,0,12,3,21.1,1,1,1,FULL_RECOUNT
2025-01-05,LOKSABHA,RJ-73-PS1891,611,452,73.98,7,13,429,3,2,62.08,0,36,8,20.7,1,1,1,NONE
2014-06-10,PANCHAYAT,UK-47-PS3471,1144,989,86.45,3,26,960,0,1,72.57,1,19,1,15.6,1,1,1,EVM_VVPAT_AUDIT
2015-01-14,BYE,TN-70-PS3585,1740,994,57.13,21,29,940,4,3,60.93,0,11,0,45.9,1,1,1,RANDOM_SAMPLE
2025-02-28,VIDHANSABHA,SK-72-PS2772,673,400,59.44,7,9,381,3,2,72.12,0,12,11,15.0,1,0,1,NONE
2023-04-04,PANCHAYAT,PY-60-PS3177,989,503,50.86,2,15,485,1,2,77.67,0,10,9,5.7,1,1,1,EVM_VVPAT_AUDIT
2021-09-07,BYE,AN-21-PS4152,955,449,47.02,14,12,422,1,3,70.31,0,18,11,51.8,1,1,1,RANDOM_SAMPLE
2015-07-15,BYE,KL-75-PS3263,1274,1016,79.75,20,39,955,2,7,60.21,0,36,0,38.0,1,1,1,RANDOM_SAMPLE
2015-09-25,LOKSABHA,GJ-12-PS2423,1302,624,47.93,5,23,594,2,4,65.73,0,8,7,17.0,1,1,1,RANDOM_SAMPLE
2020-03-13,LOKSABHA,MN-43-PS1067,1363,786,57.67,5,1,778,2,0,87.9,0,15,13,5.0,1,1,1,EVM_VVPAT_AUDIT
2017-10-15,VIDHANSABHA,AR-23-PS3022,1365,641,46.96,21,4,613,3,4,76.96,0,36,2,27.6,1,1,1,FULL_RECOUNT
2018-05-13,MUNICIPAL,CH-18-PS1386,911,787,86.39,6,20,759,2,3,66.42,0,9,19,29.2,1,0,1,EVM_VVPAT_AUDIT
2017-09-27,LOKSABHA,OD-28-PS0074,1408,949,67.4,14,27,906,2,4,57.98,0,1,12,22.5,1,0,1,RANDOM_SAMPLE
2022-12-25,VIDHANSABHA,LA-04-PS2963,1498,1105,73.77,5,37,1063,0,0,84.16,0,34,9,3.4,1,1,1,RANDOM_SAMPLE
2020-07-01,PANCHAYAT,MP-69-PS3975,1783,1490,83.57,31,41,1417,1,0,92.39,0,19,2,54.1,1,1,1,EVM_VVPAT_AUDIT
2020-05-28,LOKSABHA,LD-44-PS0876,1654,1423,86.03,42,42,1334,5,10,50.98,0,21,8,43.7,1,0,1,FULL_RECOUNT
2014-01-18,MUNICIPAL,MZ-25-PS1633,1099,782,71.16,18,29,735,0,0,77.13,0,28,1,21.4,1,1,1,EVM_VVPAT_AUDIT
2016-04-13,PANCHAYAT,UP-52-PS0159,1171,684,58.41,12,23,646,3,1,83.26,0,26,8,26.4,1,1,1,EVM_VVPAT_AUDIT
2023-03-07,MUNICIPAL,SK-53-PS0523,949,598,63.01,19,14,565,0,0,63.23,0,10,9,36.5,1,1,1,RANDOM_SAMPLE
2016-01-26,LOKSABHA,KL-20-PS0497,1372,800,58.31,26,31,740,3,0,88.92,0,38,15,9.4,1,1,1,FULL_RECOUNT
2018-09-25,BYE,OD-17-PS3670,1726,953,55.21,27,37,885,4,6,66.83,0,7,6,38.1,1,1,1,RANDOM_SAMPLE
2022-09-14,VIDHANSABHA,AS-59-PS1757,1341,824,61.45,19,30,772,3,1,80.75,0,4,7,33.1,1,1,1,EVM_VVPAT_AUDIT
2014-07-06,BYE,TR-18-PS4248,692,453,65.46,12,8,432,1,0,86.45,0,25,6,18.1,1,1,1,EVM_VVPAT_AUDIT
2019-07-17,PANCHAYAT,LA-57-PS4271,1837,1163,63.31,18,21,1121,3,8,87.44,0,38,18,19.5,1,0,1,NONE
2024-05-04,BYE,MH-25-PS1855,818,598,73.11,7,1,586,4,1,97.31,0,4,16,33.5,1,1,1,FULL_RECOUNT
2016-10-06,BYE,WB-77-PS1772,1657,1143,68.98,32,28,1079,4,0,65.14,0,6,13,43.4,1,1,1,FULL_RECOUNT
2021-03-05,VIDHANSABHA,WB-45-PS0172,1844,872,47.29,11,26,832,3,5,79.14,0,14,7,52.2,0,0,1,NONE
2016-10-16,BYE,TN-12-PS4437,1303,825,63.32,20,13,789,3,3,59.45,0,4,1,7.2,1,1,1,NONE
2016-06-14,VIDHANSABHA,JH-71-PS3264,898,559,62.25,11,5,539,4,3,95.45,0,6,13,20.0,1,0,1,FULL_RECOUNT
2023-05-16,VIDHANSABHA,AN-36-PS1660,1780,926,52.02,11,5,909,1,3,71.76,0,34,18,30.5,1,1,1,EVM_VVPAT_AUDIT
2025-07-31,LOKSABHA,RJ-08-PS2076,1382,721,52.17,5,21,691,4,2,89.14,0,9,12,39.2,1,1,1,EVM_VVPAT_AUDIT
2024-02-17,VIDHANSABHA,OD-11-PS3634,1438,948,65.92,14,15,916,3,3,64.3,0,36,8,25.7,1,0,1,NONE
2020-03-28,LOKSABHA,ML-47-PS3624,986,722,73.23,17,28,676,1,4,73.92,1,22,5,21.4,1,1,1,FULL_RECOUNT
2022-09-30,BYE,HP-30-PS2061,1165,546,46.87,10,10,522,4,2,68.8,0,11,13,24.1,1,1,1,EVM_VVPAT_AUDIT
2014-07-10,VIDHANSABHA,LA-10-PS1997,659,316,47.95,7,10,294,5,1,85.75,0,3,15,13.2,1,1,1,FULL_RECOUNT
2017-05-01,LOKSABHA,LD-69-PS0899,1896,955,50.37,14,4,936,1,3,80.3,0,20,2,15.7,1,1,1,FULL_RECOUNT
2014-04-13,BYE,UP-54-PS3994,716,599,83.66,18,0,580,1,1,79.3,0,20,20,44.3,1,0,1,FULL_RECOUNT
2023-08-19,LOKSABHA,DN-42-PS4190,1335,1138,85.24,13,37,1087,1,9,92.39,0,29,18,18.4,1,1,1,FULL_RECOUNT
2024-09-20,MUNICIPAL,NL-15-PS3253,1343,656,48.85,17,15,624,0,1,59.86,0,23,1,39.9,1,1,1,EVM_VVPAT_AUDIT
2022-02-16,VIDHANSABHA,HR-42-PS4350,1179,719,60.98,0,27,691,1,0,91.36,0,4,9,52.8,0,0,1,FULL_RECOUNT
2020-11-17,MUNICIPAL,SK-55-PS1115,1530,1258,82.22,23,4,1226,5,6,79.75,0,36,3,19.4,1,1,1,NONE
2025-11-14,LOKSABHA,DD-61-PS1351,1435,1065,74.22,32,34,999,0,1,63.06,0,12,2,2.1,1,1,1,NONE
2021-08-11,VIDHANSABHA,RJ-29-PS0244,1817,1435,78.98,46,45,1343,1,10,95.35,1,18,3,35.2,1,0,1,FULL_RECOUNT
2018-10-04,PANCHAYAT,OD-38-PS3802,1866,1098,58.84,20,26,1049,3,5,53.78,0,33,17,48.5,1,0,1,EVM_VVPAT_AUDIT
