biz_small_application_date,biz_small_entity_type_code,biz_small_founder_demographic_category,biz_small_home_based_business_flag,biz_small_industry_intent_naics,biz_small_expected_first_payroll_date,biz_small_expected_hiring_count,biz_small_expected_revenue_bracket,biz_small_financing_source_code,biz_small_loan_approval_flag,biz_small_loan_amount_usd,biz_small_credit_score_band,biz_small_business_license_required_flag,biz_small_permit_complexity_score,biz_small_incubator_participation_flag,biz_small_mentor_hours_received,biz_small_online_presence_score,biz_small_ecommerce_enablement_flag,biz_small_closure_within_1yr_flag,biz_small_growth_intent_score
2022-08-05,S_CORP,YOUTH_FOUNDER,0,251695,2023-04-03,29,LT_50K,ANGEL,0,0.0,LT_600,1,2.098,0,91.727,88.88,0,0,21.4
2022-08-06,NONPROFIT,UNKNOWN,0,345249,2023-03-14,75,250K_1M,CREDIT_CARD,1,4148062.22,700_749,0,5.78,1,141.238,28.21,1,0,68.38
2022-08-07,LLC,YOUTH_FOUNDER,1,278505,2023-07-07,89,100K_250K,BANK_LOAN,0,0.0,LT_600,0,5.794,0,196.389,61.52,1,0,47.21
2022-08-08,SOLE_PROP,RURAL_FOUNDER,1,386894,2023-03-25,26,250K_1M,FRIENDS_FAMILY,1,4033979.54,NO_SCORE,1,1.294,0,67.95,64.49,0,1,18.79
2022-08-09,NONPROFIT,RURAL_FOUNDER,1,578126,2023-04-19,2,250K_1M,BANK_LOAN,0,0.0,LT_600,1,5.402,1,83.021,60.04,1,0,72.69
2022-08-10,LLC,WOMEN_OWNED,1,993822,2022-09-30,2,100K_250K,BOOTSTRAP,0,0.0,650_699,1,8.901,0,22.132,23.14,0,0,15.74
2022-08-11,PARTNERSHIP,IMMIGRANT_OWNED,0,398502,2022-12-20,63,1M_5M,ANGEL,0,0.0,700_749,0,7.742,0,161.653,76.06,0,0,68.16
2022-08-12,C_CORP,UNKNOWN,0,457882,2023-04-13,67,250K_1M,FRIENDS_FAMILY,0,0.0,700_749,0,2.961,0,11.394,45.0,0,0,7.76
2022-08-13,LLC,WOMEN_OWNED,0,326797,2023-01-28,15,LT_50K,CREDIT_CARD,0,0.0,750_PLUS,0,3.518,0,36.425,42.35,1,0,31.08
2022-08-14,LLC,DISABLED_FOUNDER,0,308992,2022-10-15,38,LT_50K,ANGEL,1,3068580.41,NO_SCORE,1,0.397,1,298.486,15.52,0,0,96.45
2022-08-15,S_CORP,MINORITY_OWNED,1,984140,2022-09-24,76,50K_100K,BOOTSTRAP,0,0.0,750_PLUS,1,8.692,1,138.527,55.15,1,0,31.46
2022-08-16,S_CORP,UNKNOWN,1,240782,2022-11-03,82,LT_50K,BANK_LOAN,1,3021348.07,NO_SCORE,1,2.2,0,10.748,35.58,0,0,16.49
2022-08-17,SOLE_PROP,IMMIGRANT_OWNED,0,327121,2022-09-04,22,100K_250K,BOOTSTRAP,1,2362926.71,700_749,1,9.531,0,113.659,62.78,0,0,82.7
2022-08-18,LLC,MINORITY_OWNED,1,370783,2023-01-18,20,50K_100K,BANK_LOAN,1,2247919.37,700_749,0,9.027,1,93.26,59.65,0,0,34.64
2022-08-19,SOLE_PROP,IMMIGRANT_OWNED,0,462880,2022-11-24,31,250K_1M,CREDIT_CARD,0,0.0,NO_SCORE,1,5.39,0,229.331,93.87,0,1,85.15
2022-08-20,S_CORP,YOUTH_FOUNDER,1,176512,2023-01-06,78,1M_5M,GOV_GRANT,1,1271992.27,750_PLUS,0,2.964,0,164.602,29.39,0,0,15.05
2022-08-21,LLC,MINORITY_OWNED,0,300695,2023-05-11,45,50K_100K,BANK_LOAN,1,745743.34,750_PLUS,1,4.32,0,97.153,67.99,0,0,51.2
2022-08-22,LLC,RURAL_FOUNDER,0,430828,2023-01-22,78,100K_250K,BOOTSTRAP,0,0.0,LT_600,0,8.056,1,76.884,85.23,0,1,92.9
2022-08-23,C_CORP,UNKNOWN,0,698373,2023-01-15,71,LT_50K,CROWDFUND,1,394203.35,LT_600,0,8.958,0,182.315,29.84,0,0,44.44
2022-08-24,NONPROFIT,DISABLED_FOUNDER,1,387596,2023-05-01,80,100K_250K,BANK_LOAN,1,19789.06,650_699,1,6.305,0,94.416,76.22,1,0,84.62
2022-08-25,S_CORP,VETERAN_OWNED,0,658709,2022-11-09,30,LT_50K,VC,0,0.0,750_PLUS,1,9.238,1,137.847,96.06,0,0,29.05
2022-08-26,SOLE_PROP,MINORITY_OWNED,1,878767,2022-10-12,40,LT_50K,CREDIT_CARD,0,0.0,750_PLUS,1,3.689,0,177.598,74.66,0,0,16.34
2022-08-27,PARTNERSHIP,WOMEN_OWNED,0,342278,2022-09-20,63,100K_250K,BANK_LOAN,0,0.0,700_749,1,8.08,1,127.529,25.73,1,0,29.69
2022-08-28,SOLE_PROP,MINORITY_OWNED,0,905646,2023-05-19,16,1M_5M,BOOTSTRAP,0,0.0,750_PLUS,1,2.277,0,150.59,16.88,0,0,32.38
2022-08-29,LLC,IMMIGRANT_OWNED,0,321658,2022-09-14,70,LT_50K,BANK_LOAN,0,0.0,650_699,0,7.325,1,12.671,3.92,1,0,12.9
2022-08-30,LLC,RURAL_FOUNDER,0,293287,2023-03-13,66,250K_1M,ANGEL,0,0.0,LT_600,0,9.153,0,20.502,39.54,0,0,89.51
2022-08-31,SOLE_PROP,MINORITY_OWNED,1,299570,2023-01-13,80,50K_100K,FRIENDS_FAMILY,0,0.0,700_749,0,6.842,1,57.083,76.18,0,0,66.74
2022-09-01,S_CORP,IMMIGRANT_OWNED,1,644942,2023-03-24,52,GT_5M,FRIENDS_FAMILY,0,0.0,600_649,0,4.672,0,101.234,29.47,1,0,78.58
2022-09-02,LLC,WOMEN_OWNED,0,125292,2023-04-20,15,250K_1M,VC,1,929763.55,LT_600,0,2.819,0,226.995,79.21,0,0,23.57
2022-09-03,SOLE_PROP,UNKNOWN,0,302994,2023-02-08,69,100K_250K,BANK_LOAN,0,0.0,LT_600,0,9.785,0,62.846,75.84,1,0,80.89
2022-09-04,NONPROFIT,UNKNOWN,0,309922,2023-01-06,27,100K_250K,BOOTSTRAP,1,2258102.26,600_649,1,2.236,1,18.227,34.52,1,0,23.03
2022-09-05,PARTNERSHIP,YOUTH_FOUNDER,1,255373,2023-05-02,77,250K_1M,BOOTSTRAP,0,0.0,700_749,0,2.26,0,3.828,24.71,0,0,23.71
2022-09-06,PARTNERSHIP,WOMEN_OWNED,1,963529,2023-08-20,50,50K_100K,BANK_LOAN,1,463350.83,LT_600,1,6.49,1,278.889,13.75,0,0,46.11
2022-09-07,SOLE_PROP,MINORITY_OWNED,1,965028,2022-11-18,99,LT_50K,BOOTSTRAP,0,0.0,750_PLUS,0,9.911,1,204.12,10.73,1,0,91.44
2022-09-08,SOLE_PROP,IMMIGRANT_OWNED,0,161854,2023-07-14,65,50K_100K,BANK_LOAN,0,0.0,750_PLUS,0,6.818,0,145.691,76.17,0,0,41.88
2022-09-09,LLC,WOMEN_OWNED,0,617813,2023-01-29,14,1M_5M,ANGEL,0,0.0,600_649,1,7.984,0,163.892,98.31,0,0,39.39
2022-09-10,PARTNERSHIP,MINORITY_OWNED,0,685109,2022-12-01,78,250K_1M,VC,0,0.0,600_649,0,2.084,0,18.143,78.42,1,1,85.65
2022-09-11,LLC,IMMIGRANT_OWNED,0,377070,2022-11-11,8,100K_250K,GOV_GRANT,0,0.0,650_699,1,1.315,0,47.284,10.72,0,0,78.24
2022-09-12,SOLE_PROP,WOMEN_OWNED,1,675771,2023-07-07,79,LT_50K,VC,0,0.0,LT_600,1,6.78,0,281.105,89.1,0,0,45.92
2022-09-13,NONPROFIT,UNKNOWN,1,867309,2023-03-27,28,50K_100K,GOV_GRANT,0,0.0,600_649,1,0.579,0,101.996,86.03,1,1,65.28
2022-09-14,C_CORP,RURAL_FOUNDER,0,286068,2022-11-14,18,250K_1M,BOOTSTRAP,0,0.0,NO_SCORE,0,8.248,0,10.197,70.52,0,0,68.23
2022-09-15,LLC,UNKNOWN,0,764943,2023-07-03,3,50K_100K,GOV_GRANT,0,0.0,650_699,0,8.946,1,291.448,40.15,1,1,85.5
2022-09-16,S_CORP,UNKNOWN,0,562095,2023-08-28,73,1M_5M,CREDIT_CARD,1,1059087.55,750_PLUS,0,9.375,0,80.339,51.18,1,1,62.45
2022-09-17,SOLE_PROP,UNKNOWN,0,200883,2023-08-23,16,250K_1M,CREDIT_CARD,0,0.0,650_699,1,2.392,0,132.81,33.33,1,0,13.62
2022-09-18,LLC,DISABLED_FOUNDER,1,434752,2022-11-04,38,250K_1M,CROWDFUND,0,0.0,650_699,1,7.52,0,240.811,82.21,1,1,97.92
2022-09-19,LLC,MINORITY_OWNED,0,529474,2023-08-16,66,250K_1M,CREDIT_CARD,1,3465298.24,700_749,1,2.35,0,210.592,39.29,1,0,55.19
2022-09-20,LLC,UNKNOWN,1,584021,2023-05-09,43,100K_250K,BANK_LOAN,0,0.0,700_749,0,3.06,0,108.833,50.6,1,0,95.14
2022-09-21,LLC,MINORITY_OWNED,1,748673,2022-10-31,23,GT_5M,ANGEL,1,4069391.98,700_749,0,4.504,0,168.864,42.12,1,1,64.07
2022-09-22,S_CORP,VETERAN_OWNED,0,274809,2023-05-05,30,50K_100K,BANK_LOAN,1,896508.54,750_PLUS,0,6.214,0,117.575,35.55,0,0,46.47
2022-09-23,S_CORP,UNKNOWN,0,646970,2023-02-25,2,100K_250K,CREDIT_CARD,1,3343631.25,750_PLUS,0,5.216,0,233.736,90.22,1,0,32.75
2022-09-24,LLC,WOMEN_OWNED,0,815825,2023-07-03,56,100K_250K,GOV_GRANT,1,3277246.87,650_699,0,9.567,0,71.607,69.06,1,0,41.67
2022-09-25,PARTNERSHIP,UNKNOWN,1,523685,2023-07-09,15,250K_1M,BOOTSTRAP,0,0.0,700_749,0,1.221,1,157.758,94.59,0,0,58.66
2022-09-26,NONPROFIT,MINORITY_OWNED,0,410795,2023-06-24,66,1M_5M,BANK_LOAN,0,0.0,NO_SCORE,1,2.236,0,288.349,42.26,0,0,7.36
2022-09-27,C_CORP,RURAL_FOUNDER,0,344075,2023-01-29,26,50K_100K,BOOTSTRAP,0,0.0,700_749,1,3.454,1,208.66,46.2,1,0,27.47
2022-09-28,SOLE_PROP,UNKNOWN,0,647749,2022-12-27,10,50K_100K,CREDIT_CARD,0,0.0,650_699,1,4.703,0,211.711,58.26,1,0,72.75
2022-09-29,SOLE_PROP,IMMIGRANT_OWNED,1,970715,2023-06-06,23,100K_250K,ANGEL,0,0.0,750_PLUS,0,4.22,0,156.872,24.82,0,1,18.69
2022-09-30,LLC,WOMEN_OWNED,1,520519,2023-05-20,9,1M_5M,BANK_LOAN,1,63497.74,650_699,0,6.702,0,297.673,46.71,0,0,44.43
2022-10-01,C_CORP,WOMEN_OWNED,1,991941,2023-08-26,96,LT_50K,CREDIT_CARD,1,2163547.32,NO_SCORE,1,7.861,0,186.174,17.8,0,0,87.78
2022-10-02,LLC,WOMEN_OWNED,0,152683,2023-05-18,19,250K_1M,BANK_LOAN,0,0.0,650_699,0,6.284,1,244.645,62.09,1,1,69.67
2022-10-03,LLC,UNKNOWN,0,372847,2023-07-11,16,250K_1M,CROWDFUND,1,4494754.78,LT_600,1,0.081,0,296.756,15.61,1,1,79.43
2022-10-04,SOLE_PROP,UNKNOWN,1,769925,2022-11-05,17,1M_5M,BOOTSTRAP,1,4114098.09,NO_SCORE,1,2.121,0,80.657,59.15,1,0,46.64
2022-10-05,C_CORP,MINORITY_OWNED,1,173031,2022-11-01,24,50K_100K,BOOTSTRAP,0,0.0,750_PLUS,0,7.082,0,152.028,68.61,1,0,25.93
2022-10-06,LLC,MINORITY_OWNED,1,832068,2023-06-24,24,1M_5M,CREDIT_CARD,0,0.0,650_699,1,3.644,0,266.189,58.57,1,0,71.79
2022-10-07,S_CORP,WOMEN_OWNED,0,775258,2023-09-26,56,250K_1M,CREDIT_CARD,0,0.0,LT_600,1,7.777,1,69.78,87.07,1,0,99.65
2022-10-08,LLC,YOUTH_FOUNDER,1,861708,2023-02-27,61,LT_50K,BOOTSTRAP,1,4328857.75,600_649,1,0.825,0,192.911,2.91,1,0,7.32
2022-10-09,S_CORP,UNKNOWN,0,534223,2023-01-20,60,250K_1M,BANK_LOAN,1,791283.59,750_PLUS,0,3.66,1,158.462,90.68,0,0,56.46
2022-10-10,C_CORP,WOMEN_OWNED,0,786127,2023-06-09,17,50K_100K,BOOTSTRAP,1,3834591.55,750_PLUS,1,1.032,0,32.163,34.55,1,0,81.72
2022-10-11,S_CORP,WOMEN_OWNED,0,200150,2023-06-14,90,50K_100K,ANGEL,1,3979849.06,600_649,0,0.155,0,266.164,49.53,0,0,58.43
2022-10-12,LLC,WOMEN_OWNED,0,235526,2022-12-19,18,LT_50K,BANK_LOAN,1,2524159.39,700_749,0,4.765,0,27.885,69.65,0,0,74.14
2022-10-13,LLC,MINORITY_OWNED,0,260661,2023-02-17,57,250K_1M,BANK_LOAN,0,0.0,LT_600,0,3.348,1,285.386,24.27,0,0,39.44
2022-10-14,SOLE_PROP,WOMEN_OWNED,1,359458,2023-05-04,62,LT_50K,ANGEL,0,0.0,700_749,1,4.214,0,16.967,5.8,1,0,4.51
2022-10-15,LLC,UNKNOWN,1,976920,2022-11-05,42,LT_50K,CREDIT_CARD,0,0.0,LT_600,0,3.805,0,213.718,10.81,0,0,93.34
2022-10-16,SOLE_PROP,IMMIGRANT_OWNED,1,961222,2023-08-18,41,250K_1M,FRIENDS_FAMILY,0,0.0,650_699,0,2.04,0,64.219,47.05,1,1,75.3
2022-10-17,NONPROFIT,WOMEN_OWNED,0,727923,2022-11-21,90,250K_1M,BOOTSTRAP,1,2332055.14,700_749,0,8.354,1,233.6,12.42,1,0,10.67
2022-10-18,SOLE_PROP,MINORITY_OWNED,0,726718,2023-05-27,66,250K_1M,CREDIT_CARD,0,0.0,650_699,1,0.936,0,227.891,58.45,0,0,17.06
2022-10-19,LLC,WOMEN_OWNED,0,410705,2023-05-29,94,1M_5M,CREDIT_CARD,1,4604325.24,650_699,1,5.563,0,112.512,35.15,0,0,13.19
2022-10-20,SOLE_PROP,UNKNOWN,0,219433,2023-07-02,3,250K_1M,BOOTSTRAP,1,3894732.74,750_PLUS,1,5.867,0,296.713,7.93,1,0,24.72
2022-10-21,S_CORP,IMMIGRANT_OWNED,0,451540,2023-01-26,21,100K_250K,BOOTSTRAP,0,0.0,700_749,1,7.594,0,158.874,13.22,0,1,73.45
2022-10-22,NONPROFIT,UNKNOWN,0,307825,2023-05-01,81,LT_50K,BOOTSTRAP,0,0.0,750_PLUS,0,4.242,0,236.985,29.0,1,0,55.13
2022-10-23,SOLE_PROP,MINORITY_OWNED,0,921331,2023-09-19,18,100K_250K,FRIENDS_FAMILY,0,0.0,650_699,1,8.605,0,81.406,84.49,1,0,60.85
2022-10-24,S_CORP,RURAL_FOUNDER,1,844430,2023-04-10,55,100K_250K,FRIENDS_FAMILY,0,0.0,650_699,0,8.042,1,57.067,66.53,1,0,46.0
2022-10-25,LLC,MINORITY_OWNED,1,851824,2023-05-18,68,250K_1M,CREDIT_CARD,1,1297656.4,700_749,1,9.442,0,126.908,57.69,1,0,48.25
2022-10-26,SOLE_PROP,UNKNOWN,0,198794,2022-11-26,15,50K_100K,BANK_LOAN,1,4683886.84,LT_600,0,5.744,0,164.789,6.71,1,0,48.98
2022-10-27,NONPROFIT,YOUTH_FOUNDER,0,349321,2023-01-22,32,250K_1M,BANK_LOAN,0,0.0,600_649,0,1.435,0,230.72,30.87,0,0,56.66
2022-10-28,LLC,UNKNOWN,0,568923,2023-09-22,60,50K_100K,BOOTSTRAP,0,0.0,650_699,0,9.416,1,260.841,36.24,0,0,71.65
2022-10-29,SOLE_PROP,WOMEN_OWNED,1,385382,2023-04-20,82,1M_5M,FRIENDS_FAMILY,0,0.0,700_749,1,7.435,1,167.512,89.13,0,0,21.54
2022-10-30,LLC,WOMEN_OWNED,1,951444,2023-02-09,24,LT_50K,BANK_LOAN,0,0.0,600_649,0,5.381,0,150.703,97.6,1,0,36.61
2022-10-31,PARTNERSHIP,UNKNOWN,1,726449,2023-02-22,22,LT_50K,BOOTSTRAP,1,2948836.49,600_649,1,1.444,0,251.984,20.74,0,0,30.93
2022-11-01,C_CORP,WOMEN_OWNED,1,709876,2023-03-29,91,1M_5M,FRIENDS_FAMILY,0,0.0,700_749,0,2.469,0,66.905,98.34,0,1,76.68
2022-11-02,S_CORP,WOMEN_OWNED,0,372177,2023-03-08,50,250K_1M,FRIENDS_FAMILY,0,0.0,600_649,0,2.728,0,189.376,15.66,1,1,66.07
2022-11-03,LLC,MINORITY_OWNED,0,420327,2023-04-04,31,1M_5M,VC,0,0.0,600_649,1,9.64,0,265.507,36.56,1,0,2.97
2022-11-04,S_CORP,VETERAN_OWNED,1,809619,2023-07-30,53,250K_1M,BOOTSTRAP,0,0.0,700_749,0,5.396,0,142.548,61.5,1,0,59.21
2022-11-05,SOLE_PROP,UNKNOWN,1,423103,2023-02-03,58,1M_5M,FRIENDS_FAMILY,1,4665775.95,LT_600,1,2.947,0,21.539,67.61,1,0,50.27
2022-11-06,SOLE_PROP,MINORITY_OWNED,0,353105,2023-02-21,51,100K_250K,CROWDFUND,0,0.0,LT_600,0,4.271,0,57.66,26.44,1,0,52.29
2022-11-07,C_CORP,UNKNOWN,1,575408,2023-06-11,90,GT_5M,BOOTSTRAP,0,0.0,650_699,0,2.177,1,218.471,40.36,1,0,67.29
2022-11-08,SOLE_PROP,UNKNOWN,0,237268,2023-06-27,3,50K_100K,CREDIT_CARD,0,0.0,750_PLUS,0,4.207,0,4.792,97.36,1,0,32.27
2022-11-09,S_CORP,DISABLED_FOUNDER,0,693779,2023-10-29,15,50K_100K,CROWDFUND,0,0.0,650_699,1,9.297,1,146.473,25.03,0,0,10.82
2022-11-10,SOLE_PROP,RURAL_FOUNDER,0,593589,2023-06-07,61,50K_100K,ANGEL,1,2476777.89,650_699,0,1.887,0,171.794,59.75,1,1,19.19
2022-11-11,LLC,UNKNOWN,0,793813,2023-10-11,1,100K_250K,VC,0,0.0,750_PLUS,1,2.45,0,283.515,69.18,1,0,45.53
2022-11-12,SOLE_PROP,UNKNOWN,0,873475,2023-10-02,80,LT_50K,FRIENDS_FAMILY,0,0.0,LT_600,1,2.53,0,63.896,53.89,1,0,41.75
2022-11-13,SOLE_PROP,VETERAN_OWNED,0,904185,2023-05-26,17,1M_5M,GOV_GRANT,0,0.0,700_749,1,8.745,1,183.167,38.37,1,0,32.4
2022-11-14,C_CORP,UNKNOWN,1,569720,2023-02-15,13,250K_1M,FRIENDS_FAMILY,1,1397829.04,750_PLUS,1,4.619,0,46.118,81.9,0,0,12.85
2022-11-15,LLC,UNKNOWN,1,419031,2023-01-11,20,1M_5M,FRIENDS_FAMILY,0,0.0,700_749,1,8.203,0,48.219,86.48,0,0,50.68
2022-11-16,LLC,IMMIGRANT_OWNED,0,721883,2023-06-04,18,GT_5M,ANGEL,0,0.0,700_749,1,1.092,0,219.1,87.19,1,0,53.94
2022-11-17,S_CORP,UNKNOWN,0,480166,2023-07-18,90,100K_250K,BANK_LOAN,1,4934126.74,NO_SCORE,1,9.189,0,118.931,15.96,0,0,67.84
2022-11-18,C_CORP,UNKNOWN,0,440647,2023-03-18,5,GT_5M,CREDIT_CARD,1,1098615.36,700_749,0,7.766,0,19.642,5.36,0,0,81.87
2022-11-19,S_CORP,UNKNOWN,0,111775,2023-05-19,44,LT_50K,GOV_GRANT,0,0.0,650_699,0,3.37,1,114.563,6.28,0,0,9.2
2022-11-20,S_CORP,UNKNOWN,1,336352,2022-12-12,28,250K_1M,BOOTSTRAP,1,1962545.94,750_PLUS,0,0.837,0,183.144,70.49,1,0,98.74
2022-11-21,C_CORP,DISABLED_FOUNDER,1,753164,2022-12-14,68,1M_5M,CREDIT_CARD,0,0.0,LT_600,0,0.965,0,116.145,90.47,1,0,48.43
2022-11-22,SOLE_PROP,YOUTH_FOUNDER,0,413289,2022-12-27,3,50K_100K,VC,1,4656844.88,NO_SCORE,1,0.241,0,273.496,1.34,0,0,40.04
2022-11-23,SOLE_PROP,MINORITY_OWNED,1,272257,2022-12-09,39,50K_100K,CREDIT_CARD,0,0.0,650_699,1,7.254,0,263.657,12.29,1,0,57.45
2022-11-24,SOLE_PROP,WOMEN_OWNED,0,359970,2022-12-10,99,250K_1M,BANK_LOAN,0,0.0,600_649,1,7.168,0,34.368,68.77,0,0,7.63
2022-11-25,LLC,UNKNOWN,0,415071,2023-09-18,29,50K_100K,BANK_LOAN,0,0.0,750_PLUS,0,4.594,0,278.709,40.69,0,0,69.85
2022-11-26,C_CORP,IMMIGRANT_OWNED,1,302205,2023-08-11,51,LT_50K,CREDIT_CARD,0,0.0,750_PLUS,1,1.633,0,301.74,48.83,1,0,0.69
2022-11-27,C_CORP,DISABLED_FOUNDER,0,422505,2023-02-27,78,GT_5M,GOV_GRANT,1,2439803.13,650_699,1,9.535,0,8.961,72.5,0,0,31.25
2022-11-28,LLC,WOMEN_OWNED,0,482730,2023-05-01,19,LT_50K,BANK_LOAN,0,0.0,NO_SCORE,1,2.43,0,234.832,86.17,0,0,83.31
2022-11-29,LLC,UNKNOWN,0,547323,2023-05-29,24,100K_250K,ANGEL,1,1670660.76,700_749,0,8.94,0,45.603,27.26,0,0,48.68
2022-11-30,S_CORP,RURAL_FOUNDER,0,486198,2023-10-06,72,LT_50K,CREDIT_CARD,1,1846941.72,600_649,0,3.57,0,129.084,95.08,0,0,44.72
2022-12-01,LLC,UNKNOWN,1,653655,2023-07-19,9,LT_50K,GOV_GRANT,0,0.0,600_649,0,4.31,0,131.105,87.37,0,0,59.39
2022-12-02,S_CORP,RURAL_FOUNDER,0,896219,2023-06-09,8,LT_50K,BOOTSTRAP,1,3993734.12,750_PLUS,0,8.125,1,206.106,47.33,1,0,33.08
2022-12-03,PARTNERSHIP,RURAL_FOUNDER,0,929074,2023-09-08,60,50K_100K,VC,1,1162088.0,600_649,0,2.883,0,244.817,58.44,1,1,21.87
2022-12-04,LLC,UNKNOWN,0,441131,2023-11-28,54,LT_50K,CREDIT_CARD,0,0.0,750_PLUS,0,6.522,0,123.598,9.71,1,1,18.4
2022-12-05,SOLE_PROP,UNKNOWN,1,204686,2023-09-10,78,LT_50K,VC,0,0.0,700_749,1,4.874,0,17.589,45.47,0,0,53.77
2022-12-06,SOLE_PROP,WOMEN_OWNED,0,215169,2023-12-05,47,100K_250K,CREDIT_CARD,0,0.0,650_699,1,7.524,0,20.23,46.01,0,0,98.44
2022-12-07,SOLE_PROP,VETERAN_OWNED,1,901760,2023-07-16,70,250K_1M,GOV_GRANT,0,0.0,LT_600,0,8.853,1,113.681,5.83,1,0,92.98
2022-12-08,NONPROFIT,UNKNOWN,0,583959,2023-07-01,88,250K_1M,BANK_LOAN,0,0.0,600_649,0,3.345,0,125.382,78.68,1,0,29.99
2022-12-09,NONPROFIT,RURAL_FOUNDER,0,412461,2023-11-21,30,GT_5M,CREDIT_CARD,0,0.0,600_649,1,8.59,0,200.533,21.44,0,0,86.99
2022-12-10,LLC,UNKNOWN,1,385582,2023-09-15,6,250K_1M,BANK_LOAN,0,0.0,600_649,0,8.179,0,35.414,1.14,1,1,38.17
2022-12-11,PARTNERSHIP,MINORITY_OWNED,1,876017,2023-01-04,85,50K_100K,CREDIT_CARD,0,0.0,650_699,0,3.627,1,282.945,1.16,0,0,63.03
2022-12-12,LLC,YOUTH_FOUNDER,0,541380,2023-02-01,82,250K_1M,FRIENDS_FAMILY,1,4315869.44,700_749,1,4.888,0,150.546,51.75,1,0,54.77
2022-12-13,LLC,UNKNOWN,1,882201,2023-02-20,68,LT_50K,BANK_LOAN,0,0.0,650_699,1,6.411,0,24.227,1.13,1,0,67.03
2022-12-14,PARTNERSHIP,DISABLED_FOUNDER,1,505278,2023-05-05,74,GT_5M,CREDIT_CARD,1,3072071.02,650_699,1,4.066,0,212.758,89.93,0,0,85.84
2022-12-15,LLC,RURAL_FOUNDER,1,249038,2023-12-13,44,1M_5M,VC,0,0.0,750_PLUS,1,1.161,0,6.019,34.76,0,0,87.82
2022-12-16,PARTNERSHIP,UNKNOWN,0,816054,2023-11-07,95,LT_50K,GOV_GRANT,1,865229.62,LT_600,0,5.03,1,253.88,68.72,1,0,46.92
2022-12-17,SOLE_PROP,MINORITY_OWNED,1,432625,2023-08-06,22,50K_100K,GOV_GRANT,1,3811952.81,LT_600,1,9.881,1,247.581,66.37,0,0,73.75
2022-12-18,LLC,MINORITY_OWNED,0,517139,2023-06-17,33,100K_250K,BANK_LOAN,0,0.0,600_649,1,7.662,0,128.502,95.34,1,0,52.0
2022-12-19,LLC,YOUTH_FOUNDER,0,627240,2023-11-04,13,LT_50K,FRIENDS_FAMILY,0,0.0,650_699,1,1.255,0,244.273,98.99,0,0,0.0
2022-12-20,SOLE_PROP,RURAL_FOUNDER,1,535022,2023-03-22,34,LT_50K,GOV_GRANT,0,0.0,LT_600,1,4.996,0,114.964,51.22,1,1,4.69
2022-12-21,LLC,RURAL_FOUNDER,0,505120,2023-05-07,92,1M_5M,GOV_GRANT,0,0.0,LT_600,0,5.502,0,140.725,39.07,1,0,58.72
2022-12-22,SOLE_PROP,UNKNOWN,0,389857,2023-11-21,91,50K_100K,BOOTSTRAP,0,0.0,700_749,0,8.029,0,80.126,53.45,0,0,82.18
2022-12-23,SOLE_PROP,UNKNOWN,0,670397,2023-03-02,27,1M_5M,BOOTSTRAP,1,2279415.23,600_649,1,2.43,0,129.937,27.65,0,0,23.44
2022-12-24,LLC,RURAL_FOUNDER,1,208170,2023-12-10,30,100K_250K,BANK_LOAN,0,0.0,LT_600,0,2.254,0,15.108,41.29,0,1,53.41
2022-12-25,LLC,VETERAN_OWNED,1,443535,2023-01-10,8,100K_250K,FRIENDS_FAMILY,1,3584656.65,NO_SCORE,0,4.192,0,226.499,15.84,0,1,31.58
2022-12-26,LLC,UNKNOWN,1,463933,2023-05-01,26,LT_50K,GOV_GRANT,1,397773.19,NO_SCORE,1,7.378,0,32.63,93.1,1,0,4.88
2022-12-27,C_CORP,UNKNOWN,1,721655,2023-10-18,65,100K_250K,FRIENDS_FAMILY,1,395218.87,750_PLUS,1,5.861,0,219.731,36.06,0,0,89.62
2022-12-28,SOLE_PROP,WOMEN_OWNED,1,222702,2023-07-13,13,100K_250K,BANK_LOAN,0,0.0,700_749,0,7.324,1,206.162,49.39,0,1,81.0
2022-12-29,SOLE_PROP,RURAL_FOUNDER,1,970223,2023-12-02,33,1M_5M,VC,0,0.0,700_749,1,3.44,0,165.983,94.24,0,0,5.69
2022-12-30,LLC,UNKNOWN,1,636404,2023-09-06,33,1M_5M,BOOTSTRAP,0,0.0,600_649,0,9.341,1,38.464,67.25,0,0,67.53
2022-12-31,LLC,WOMEN_OWNED,1,235291,2023-11-30,99,1M_5M,BOOTSTRAP,0,0.0,600_649,1,4.189,0,129.345,18.03,1,0,71.68
2023-01-01,LLC,MINORITY_OWNED,0,364421,2023-06-14,75,250K_1M,BANK_LOAN,1,4145400.49,LT_600,1,3.358,1,104.676,30.81,0,0,59.12
2023-01-02,LLC,RURAL_FOUNDER,1,294124,2023-03-08,73,LT_50K,GOV_GRANT,0,0.0,700_749,0,7.137,0,8.297,81.06,1,0,48.56
2023-01-03,SOLE_PROP,WOMEN_OWNED,0,208979,2023-03-29,59,50K_100K,BOOTSTRAP,1,4222006.22,650_699,1,6.743,1,235.308,11.75,0,1,23.74
2023-01-04,LLC,UNKNOWN,0,498107,2023-05-15,49,100K_250K,BOOTSTRAP,0,0.0,700_749,1,1.413,0,253.689,22.8,1,0,34.62
2023-01-05,SOLE_PROP,MINORITY_OWNED,1,479142,2023-04-10,32,250K_1M,ANGEL,1,4358509.3,650_699,1,2.887,0,208.73,92.12,0,1,39.22
