travel_passenger_reference_month,travel_passenger_mode_code,travel_passenger_origin_airport_station_code,travel_passenger_destination_airport_station_code,travel_passenger_origin_country_iso2,travel_passenger_destination_country_iso2,travel_passenger_intra_eu_flag,travel_passenger_schengen_flag,travel_passenger_passenger_count,travel_passenger_seat_capacity_count,travel_passenger_load_factor_pct,travel_passenger_avg_fare_eur,travel_passenger_delay_minutes_avg,travel_passenger_cancellation_rate_pct,travel_passenger_co2e_kg_per_passenger,travel_passenger_operator_code,travel_passenger_regulation_261_claims_count,travel_passenger_data_provider,travel_passenger_data_quality_flag,travel_passenger_data_extract_date
2021-09,AIR,MHB,POM,CY,MT,1,1,1104,1714,64.41,245.8,33.42,2.1,51.674,OPCYMT775,22,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-04-29
2021-10,RAIL,ZWOO,EFBF,FR,ES,1,0,1274,1669,76.33,45.6,20.6,2.23,9.372,OPFRES776,27,AIRLINE_REPORTING,FLAGGED,2024-04-15
2021-11,AIR,SVX,VCI,IT,CZ,1,1,1066,1485,71.78,200.99,10.53,4.91,57.818,OPITCZ777,31,RAIL_OPERATOR_REPORTING,IMPUTED,2024-04-17
2021-12,RAIL,JOOW,OXBN,NL,HU,1,1,1352,2111,64.05,178.92,15.82,1.65,1.976,OPNLHU778,24,EUROCONTROL,OK,2025-06-18
2022-01,AIR,YJT,BQE,SI,NL,1,1,1061,1252,84.74,332.87,25.13,1.86,76.723,OPSINL779,45,ERA,REVISED,2025-10-19
2022-02,RAIL,TGOE,YPBV,BG,SE,1,1,1188,1491,79.68,146.69,16.09,1.15,6.131,OPBGSE780,23,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-12-27
2022-03,AIR,EXP,HEA,EE,DK,1,1,1249,1494,83.6,378.75,7.03,0.49,19.291,OPEEDK781,48,AIRLINE_REPORTING,FLAGGED,2025-11-04
2022-04,RAIL,DYOM,IHBD,HU,IE,1,1,1248,2193,56.91,168.49,8.46,1.72,13.12,OPHUIE782,31,RAIL_OPERATOR_REPORTING,IMPUTED,2025-06-07
2022-05,AIR,KLL,NSW,LU,PL,1,1,1265,1547,81.77,354.46,27.87,4.48,79.504,OPLUPL783,41,EUROCONTROL,OK,2024-10-22
2022-06,RAIL,NQOU,SZBL,RO,AT,1,1,1354,1668,81.18,71.72,21.14,1.19,11.385,OPROAT784,26,ERA,REVISED,2026-01-04
2022-07,AIR,QZH,TGS,AT,EE,1,1,1312,1718,76.37,307.05,54.26,5.14,70.077,OPATEE785,46,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-11-01
2022-08,RAIL,XIOC,CRBT,CZ,IT,1,1,1398,2538,55.08,46.36,7.06,0.36,13.897,OPCZIT786,37,AIRLINE_REPORTING,FLAGGED,2024-06-21
2022-09,AIR,WND,ZUO,DE,PT,1,1,1116,1495,74.65,50.78,44.12,0.99,19.385,OPDEPT787,48,RAIL_OPERATOR_REPORTING,IMPUTED,2025-12-25
2022-10,RAIL,HAOK,MJBB,LV,BE,1,1,1285,1642,78.26,41.94,24.48,1.3,9.978,OPLVBE788,37,EUROCONTROL,OK,2025-10-01
2022-11,AIR,CBZ,FIK,PL,FI,1,1,1443,1570,91.91,361.47,44.38,7.93,81.132,OPPLFI789,49,ERA,REVISED,2025-07-03
2022-12,RAIL,RSOS,WBBJ,ES,LV,1,0,1149,1748,65.73,149.76,2.74,3.19,5.016,OPESLV790,36,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-01-29
2023-01,AIR,IPV,LWG,HR,RO,1,1,1333,1935,68.89,30.32,47.69,1.74,92.962,OPHRRO791,40,AIRLINE_REPORTING,FLAGGED,2026-01-04
2023-02,RAIL,BKOA,GTBR,FI,BG,1,1,1411,1880,75.05,42.5,17.95,1.22,6.337,OPFIBG792,44,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-19
2023-03,AIR,ODR,RKC,IE,FR,1,0,1205,1771,68.04,344.0,49.76,2.49,69.094,OPIEFR793,45,EUROCONTROL,OK,2025-09-24
2023-04,RAIL,LCOI,QLBZ,MT,LT,1,1,1200,1561,76.87,85.18,7.18,1.57,8.161,OPMTLT794,43,ERA,REVISED,2025-12-27
2023-05,AIR,URN,XYY,SK,AT,1,1,1209,1942,62.26,236.98,40.74,5.66,71.856,OPSKAT795,43,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-05-23
2023-06,RAIL,VUOQ,ADBH,BE,HR,1,1,1246,1678,74.26,158.67,4.64,0.45,5.344,OPBEHR796,43,AIRLINE_REPORTING,FLAGGED,2025-09-10
2023-07,AIR,AFJ,DMU,DK,DE,1,1,1246,2166,57.53,380.32,52.7,1.99,9.37,OPDKDE797,50,RAIL_OPERATOR_REPORTING,IMPUTED,2025-04-23
2023-08,RAIL,FMOY,KVBP,GR,LU,1,1,1288,1480,87.03,24.29,20.05,0.46,5.469,OPGRLU798,47,EUROCONTROL,OK,2025-12-03
2023-09,AIR,GTF,JAQ,LT,SI,1,1,1246,2057,60.57,231.17,9.65,2.07,37.172,OPLTSI799,52,ERA,REVISED,2024-02-07
2023-10,RAIL,PEOG,UNBX,PT,CY,1,1,1403,1957,71.69,136.31,15.67,2.25,7.845,OPPTCY800,47,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-08-24
2023-11,AIR,MHB,POM,SE,GR,1,1,1463,2126,68.81,417.82,30.13,6.26,8.768,OPSEGR801,47,AIRLINE_REPORTING,FLAGGED,2024-03-23
2023-12,RAIL,ZWOO,EFBF,CY,MT,1,1,1210,1447,83.62,10.55,14.03,1.47,13.524,OPCYMT802,50,RAIL_OPERATOR_REPORTING,IMPUTED,2025-01-29
2024-01,AIR,SVX,VCI,FR,ES,1,1,1222,2043,59.81,157.95,47.41,4.06,90.787,OPFRES803,63,EUROCONTROL,OK,2025-03-14
2024-02,RAIL,JOOW,OXBN,IT,CZ,1,1,1334,1821,73.26,68.29,22.52,3.26,7.109,OPITCZ804,56,ERA,REVISED,2024-08-27
2024-03,AIR,YJT,BQE,NL,HU,1,1,1191,2139,55.68,128.48,38.54,7.91,93.743,OPNLHU805,65,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-08-17
2024-04,RAIL,TGOE,YPBV,SI,NL,1,1,1237,1523,81.22,67.49,0.77,0.68,5.276,OPSINL806,53,AIRLINE_REPORTING,FLAGGED,2025-08-02
2024-05,AIR,EXP,HEA,BG,SE,1,1,1345,1784,75.39,110.05,21.82,1.53,42.551,OPBGSE807,70,RAIL_OPERATOR_REPORTING,IMPUTED,2024-05-02
2024-06,RAIL,DYOM,IHBD,EE,DK,1,1,1397,2163,64.59,111.88,22.33,0.25,12.39,OPEEDK808,52,EUROCONTROL,OK,2025-05-14
2024-07,AIR,KLL,NSW,HU,IE,1,1,1375,1517,90.64,257.31,54.7,0.15,93.269,OPHUIE809,54,ERA,REVISED,2024-08-09
2024-08,RAIL,NQOU,SZBL,LU,PL,1,1,1471,2420,60.79,108.99,14.76,0.71,5.004,OPLUPL810,62,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-03-25
2024-09,AIR,QZH,TGS,RO,AT,1,0,1394,2447,56.97,373.56,13.27,6.54,14.141,OPROAT811,68,AIRLINE_REPORTING,FLAGGED,2026-01-17
2024-10,RAIL,XIOC,CRBT,AT,EE,1,1,1135,1984,57.21,84.46,22.46,0.48,13.892,OPATEE812,64,RAIL_OPERATOR_REPORTING,IMPUTED,2025-08-29
2024-11,AIR,WND,ZUO,CZ,IT,1,1,1381,1514,91.22,151.37,10.57,2.83,50.945,OPCZIT813,56,EUROCONTROL,OK,2025-07-30
2024-12,RAIL,HAOK,MJBB,DE,PT,1,0,1223,1345,90.93,23.84,23.74,2.04,5.441,OPDEPT814,60,ERA,REVISED,2024-10-19
2025-01,AIR,CBZ,FIK,LV,BE,1,1,1199,1909,62.81,366.1,2.69,4.18,15.165,OPLVBE815,69,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-03-16
2025-02,RAIL,RSOS,WBBJ,PL,FI,1,1,1481,1620,91.42,92.71,0.7,2.65,11.649,OPPLFI816,62,AIRLINE_REPORTING,FLAGGED,2025-02-26
2025-03,AIR,IPV,LWG,ES,LV,1,1,1418,2322,61.07,329.95,51.04,7.1,40.68,OPESLV817,84,RAIL_OPERATOR_REPORTING,IMPUTED,2025-12-03
2025-04,RAIL,BKOA,GTBR,HR,RO,1,1,1379,1764,78.17,20.29,13.94,2.04,5.63,OPHRRO818,65,EUROCONTROL,OK,2026-02-11
2025-05,AIR,ODR,RKC,FI,BG,1,1,1188,1860,63.87,84.4,44.17,0.43,18.859,OPFIBG819,80,ERA,REVISED,2024-03-26
2025-06,RAIL,LCOI,QLBZ,IE,FR,1,1,1327,1553,85.45,124.12,2.55,0.71,3.939,OPIEFR820,72,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-07-11
2025-07,AIR,URN,XYY,MT,LT,1,1,1183,1997,59.24,290.3,52.08,6.47,77.568,OPMTLT821,79,AIRLINE_REPORTING,FLAGGED,2026-01-15
2025-08,RAIL,VUOQ,ADBH,SK,AT,1,1,1312,1482,88.53,78.51,9.67,1.43,7.193,OPSKAT822,73,RAIL_OPERATOR_REPORTING,IMPUTED,2025-09-23
2025-09,AIR,AFJ,DMU,BE,HR,1,1,1210,1479,81.81,74.54,40.82,0.13,86.73,OPBEHR823,23,EUROCONTROL,OK,2024-07-29
2025-10,RAIL,FMOY,KVBP,DK,DE,1,1,1510,2032,74.31,58.36,13.14,0.31,9.568,OPDKDE824,11,ERA,REVISED,2025-06-12
2025-11,AIR,GTF,JAQ,GR,LU,1,1,1351,2405,56.17,313.23,8.52,0.54,51.346,OPGRLU825,8,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-01-18
2025-12,RAIL,PEOG,UNBX,LT,SI,1,1,1377,1797,76.63,45.28,18.33,1.44,3.095,OPLTSI826,6,AIRLINE_REPORTING,FLAGGED,2024-10-24
2026-01,AIR,MHB,POM,PT,CY,1,1,1365,1588,85.96,197.73,44.75,5.84,18.568,OPPTCY827,11,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-05
2026-02,RAIL,ZWOO,EFBF,SE,GR,1,1,1502,1766,85.05,128.22,1.44,1.67,5.679,OPSEGR828,7,EUROCONTROL,OK,2025-04-10
2026-03,AIR,SVX,VCI,CY,MT,1,1,1455,1953,74.5,38.02,1.62,7.06,73.075,OPCYMT829,27,ERA,REVISED,2025-11-12
2026-04,RAIL,JOOW,OXBN,FR,ES,1,0,1579,1831,86.24,21.19,4.16,2.19,4.733,OPFRES830,17,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-01-17
2026-05,AIR,YJT,BQE,IT,CZ,1,1,1443,1684,85.69,265.13,33.19,3.77,46.525,OPITCZ831,31,AIRLINE_REPORTING,FLAGGED,2024-04-13
2026-06,RAIL,TGOE,YPBV,NL,HU,1,0,1469,1906,77.07,127.81,2.36,2.91,11.311,OPNLHU832,15,RAIL_OPERATOR_REPORTING,IMPUTED,2025-02-17
2026-07,AIR,EXP,HEA,SI,NL,1,1,1275,2307,55.27,325.76,7.82,0.08,24.664,OPSINL833,25,EUROCONTROL,OK,2025-10-07
2026-08,RAIL,DYOM,IHBD,BG,SE,1,1,1410,1833,76.92,128.03,2.53,1.53,13.564,OPBGSE834,21,ERA,REVISED,2026-01-02
2026-09,AIR,KLL,NSW,EE,DK,1,1,1322,1860,71.08,150.95,48.73,3.57,15.391,OPEEDK835,19,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-12-27
2026-10,RAIL,NQOU,SZBL,HU,IE,1,1,1440,2173,66.27,130.91,20.21,2.79,10.469,OPHUIE836,19,AIRLINE_REPORTING,FLAGGED,2024-01-03
2026-11,AIR,QZH,TGS,LU,PL,1,0,1352,1929,70.09,257.29,30.5,0.68,25.261,OPLUPL837,33,RAIL_OPERATOR_REPORTING,IMPUTED,2024-05-06
2026-12,RAIL,XIOC,CRBT,RO,AT,1,1,1483,2170,68.34,116.28,8.45,3.12,11.608,OPROAT838,16,EUROCONTROL,OK,2024-10-04
2018-01,AIR,WND,ZUO,AT,EE,1,1,1448,1688,85.78,40.39,38.35,5.24,28.653,OPATEE839,23,ERA,REVISED,2024-07-17
2018-02,RAIL,HAOK,MJBB,CZ,IT,1,1,1412,1670,84.55,55.27,10.04,2.14,1.924,OPCZIT840,20,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-12-02
2018-03,AIR,CBZ,FIK,DE,PT,1,1,1226,1513,81.03,210.29,53.4,1.24,40.217,OPDEPT841,28,AIRLINE_REPORTING,FLAGGED,2024-01-10
2018-04,RAIL,RSOS,WBBJ,LV,BE,1,1,1310,1845,71.0,107.43,23.13,3.0,9.507,OPLVBE842,23,RAIL_OPERATOR_REPORTING,IMPUTED,2025-10-24
2018-05,AIR,IPV,LWG,PL,FI,1,1,1500,1683,89.13,108.64,43.85,7.04,80.991,OPPLFI843,30,EUROCONTROL,OK,2025-07-21
2018-06,RAIL,BKOA,GTBR,ES,LV,1,0,1598,1768,90.38,110.09,3.05,0.29,12.284,OPESLV844,29,ERA,REVISED,2025-08-05
2018-07,AIR,ODR,RKC,HR,RO,1,1,1580,2171,72.78,199.63,53.91,0.49,36.724,OPHRRO845,25,NATIONAL_AVIATION_AUTH,ESTIMATED,2026-02-16
2018-08,RAIL,LCOI,QLBZ,FI,BG,1,1,1229,1420,86.55,10.22,9.78,0.39,1.778,OPFIBG846,28,AIRLINE_REPORTING,FLAGGED,2025-01-07
2018-09,AIR,URN,XYY,IE,FR,1,1,1381,1877,73.57,206.31,47.38,1.93,23.47,OPIEFR847,34,RAIL_OPERATOR_REPORTING,IMPUTED,2024-07-12
2018-10,RAIL,VUOQ,ADBH,MT,LT,1,1,1535,2635,58.25,150.26,14.34,3.36,1.127,OPMTLT848,25,EUROCONTROL,OK,2024-11-30
2018-11,AIR,AFJ,DMU,SK,AT,1,1,1590,1819,87.41,272.09,27.34,3.38,49.414,OPSKAT849,37,ERA,REVISED,2024-01-02
2018-12,RAIL,FMOY,KVBP,BE,HR,1,1,1459,2064,70.69,32.43,19.22,1.86,6.02,OPBEHR850,27,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-09-14
2019-01,AIR,GTF,JAQ,DK,DE,1,1,1505,2037,73.88,355.57,11.94,0.08,53.023,OPDKDE851,52,AIRLINE_REPORTING,FLAGGED,2024-08-07
2019-02,RAIL,PEOG,UNBX,GR,LU,1,1,1633,2391,68.3,37.02,8.47,0.96,8.354,OPGRLU852,34,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-27
2019-03,AIR,MHB,POM,LT,SI,1,1,1564,2617,59.76,315.67,9.18,5.52,42.546,OPLTSI853,40,EUROCONTROL,OK,2024-06-18
2019-04,RAIL,ZWOO,EFBF,PT,CY,1,1,1493,1629,91.65,129.78,24.0,0.79,6.424,OPPTCY854,33,ERA,REVISED,2025-05-14
2019-05,AIR,SVX,VCI,SE,GR,1,1,1296,1477,87.75,309.1,8.11,0.92,72.476,OPSEGR855,57,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-07-21
2019-06,RAIL,JOOW,OXBN,CY,MT,1,1,1604,1938,82.77,72.46,7.85,1.58,2.462,OPCYMT856,41,AIRLINE_REPORTING,FLAGGED,2025-03-27
2019-07,AIR,YJT,BQE,FR,ES,1,1,1514,1908,79.35,227.2,16.93,0.37,26.447,OPFRES857,44,RAIL_OPERATOR_REPORTING,IMPUTED,2024-11-16
2019-08,RAIL,TGOE,YPBV,IT,CZ,1,0,1364,2047,66.63,150.15,15.74,3.35,9.674,OPITCZ858,43,EUROCONTROL,OK,2025-10-22
2019-09,AIR,EXP,HEA,NL,HU,1,1,1516,2158,70.25,330.81,35.03,0.7,48.247,OPNLHU859,40,ERA,REVISED,2024-10-20
2019-10,RAIL,DYOM,IHBD,SI,NL,1,1,1430,1790,79.89,162.13,18.37,0.08,10.273,OPSINL860,41,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-05-12
2019-11,AIR,KLL,NSW,BG,SE,1,1,1550,1983,78.16,316.46,27.87,6.73,54.327,OPBGSE861,44,AIRLINE_REPORTING,FLAGGED,2025-08-26
2019-12,RAIL,NQOU,SZBL,EE,DK,1,1,1424,2398,59.38,35.17,1.38,2.35,13.641,OPEEDK862,47,RAIL_OPERATOR_REPORTING,IMPUTED,2024-12-04
2020-01,AIR,QZH,TGS,HU,IE,1,1,1398,2266,61.69,116.28,3.94,7.67,58.998,OPHUIE863,56,EUROCONTROL,OK,2024-05-18
2020-02,RAIL,XIOC,CRBT,LU,PL,1,1,1634,2611,62.58,166.56,10.89,3.08,9.28,OPLUPL864,43,ERA,REVISED,2024-10-10
2020-03,AIR,WND,ZUO,RO,AT,1,1,1381,2236,61.76,167.54,3.2,6.01,12.267,OPROAT865,48,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-01-10
2020-04,RAIL,HAOK,MJBB,AT,EE,1,1,1603,2210,72.53,82.05,11.9,2.03,5.934,OPATEE866,47,AIRLINE_REPORTING,FLAGGED,2025-08-19
2020-05,AIR,CBZ,FIK,CZ,IT,1,1,1651,2056,80.3,337.09,31.91,5.99,25.053,OPCZIT867,68,RAIL_OPERATOR_REPORTING,IMPUTED,2025-06-19
2020-06,RAIL,RSOS,WBBJ,DE,PT,1,0,1569,1919,81.76,161.37,5.72,1.08,12.999,OPDEPT868,47,EUROCONTROL,OK,2025-12-21
2020-07,AIR,IPV,LWG,LV,BE,1,1,1532,1898,80.72,194.29,43.26,5.74,89.928,OPLVBE869,67,ERA,REVISED,2024-04-27
2020-08,RAIL,BKOA,GTBR,PL,FI,1,1,1408,1790,78.66,73.76,1.3,1.43,5.018,OPPLFI870,50,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-05-28
2020-09,AIR,ODR,RKC,ES,LV,1,1,1487,1765,84.25,20.24,28.96,5.8,42.993,OPESLV871,51,AIRLINE_REPORTING,FLAGGED,2025-11-26
2020-10,RAIL,LCOI,QLBZ,HR,RO,1,1,1427,1660,85.96,87.88,5.38,0.65,3.043,OPHRRO872,56,RAIL_OPERATOR_REPORTING,IMPUTED,2025-01-20
2020-11,AIR,URN,XYY,FI,BG,1,0,1314,2149,61.14,397.47,16.55,0.88,27.171,OPFIBG873,51,EUROCONTROL,OK,2024-12-25
2020-12,RAIL,VUOQ,ADBH,IE,FR,1,1,1346,2409,55.87,28.18,11.69,1.5,4.794,OPIEFR874,61,ERA,REVISED,2026-02-01
2021-01,AIR,AFJ,DMU,MT,LT,1,0,1371,1595,85.96,250.27,0.06,1.68,11.604,OPMTLT875,57,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-11-28
2021-02,RAIL,FMOY,KVBP,SK,AT,1,0,1393,1699,81.99,44.25,21.48,0.83,12.04,OPSKAT876,56,AIRLINE_REPORTING,FLAGGED,2025-06-02
2021-03,AIR,GTF,JAQ,BE,HR,1,0,1604,2303,69.65,405.23,24.15,2.94,17.434,OPBEHR877,73,RAIL_OPERATOR_REPORTING,IMPUTED,2025-06-26
2021-04,RAIL,PEOG,UNBX,DK,DE,1,1,1664,3023,55.04,12.91,12.54,0.56,7.706,OPDKDE878,64,EUROCONTROL,OK,2024-05-06
2021-05,AIR,MHB,POM,GR,LU,1,1,1609,1994,80.69,403.16,45.94,5.98,32.745,OPGRLU879,69,ERA,REVISED,2025-10-09
2021-06,RAIL,ZWOO,EFBF,LT,SI,1,0,1523,2156,70.64,127.97,12.35,2.53,5.84,OPLTSI880,64,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-07-28
2021-07,AIR,SVX,VCI,PT,CY,1,1,1663,2468,67.38,48.36,37.26,0.01,36.321,OPPTCY881,74,AIRLINE_REPORTING,FLAGGED,2024-12-05
2021-08,RAIL,JOOW,OXBN,SE,GR,1,1,1521,1949,78.04,100.25,6.73,0.01,4.154,OPSEGR882,60,RAIL_OPERATOR_REPORTING,IMPUTED,2025-04-09
2021-09,AIR,YJT,BQE,CY,MT,1,1,1556,2375,65.52,400.96,1.88,0.57,88.76,OPCYMT883,71,EUROCONTROL,OK,2025-05-06
2021-10,RAIL,TGOE,YPBV,FR,ES,1,0,1405,2153,65.26,80.59,21.81,2.36,2.291,OPFRES884,66,ERA,REVISED,2025-06-28
2021-11,AIR,EXP,HEA,IT,CZ,1,1,1518,1723,88.1,348.55,45.23,5.04,54.218,OPITCZ885,86,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-07-29
2021-12,RAIL,DYOM,IHBD,NL,HU,1,1,1388,1979,70.14,15.0,23.14,0.75,10.32,OPNLHU886,63,AIRLINE_REPORTING,FLAGGED,2025-12-06
2022-01,AIR,KLL,NSW,SI,NL,1,1,1356,1519,89.27,173.38,37.1,4.55,22.143,OPSINL887,80,RAIL_OPERATOR_REPORTING,IMPUTED,2024-05-29
2022-02,RAIL,NQOU,SZBL,BG,SE,1,1,1396,1559,89.54,108.45,9.27,0.03,4.695,OPBGSE888,4,EUROCONTROL,OK,2025-12-16
2022-03,AIR,QZH,TGS,EE,DK,1,1,1539,1697,90.69,139.93,44.68,6.41,56.618,OPEEDK889,9,ERA,REVISED,2024-09-03
2022-04,RAIL,XIOC,CRBT,HU,IE,1,1,1493,2015,74.09,130.79,1.43,2.78,12.178,OPHUIE890,11,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-05-15
2022-05,AIR,WND,ZUO,LU,PL,1,1,1641,2717,60.4,98.52,41.05,5.95,32.763,OPLUPL891,27,AIRLINE_REPORTING,FLAGGED,2025-03-16
2022-06,RAIL,HAOK,MJBB,RO,AT,1,0,1376,1906,72.19,56.93,13.29,1.47,11.206,OPROAT892,9,RAIL_OPERATOR_REPORTING,IMPUTED,2026-02-11
2022-07,AIR,CBZ,FIK,AT,EE,1,0,1606,2021,79.47,363.21,46.13,7.21,16.097,OPATEE893,13,EUROCONTROL,OK,2026-01-03
2022-08,RAIL,RSOS,WBBJ,CZ,IT,1,1,1751,2212,79.16,42.16,3.42,1.89,8.168,OPCZIT894,10,ERA,REVISED,2024-09-04
2022-09,AIR,IPV,LWG,DE,PT,1,1,1766,2190,80.64,273.39,27.65,1.34,19.249,OPDEPT895,21,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-08-20
2022-10,RAIL,BKOA,GTBR,LV,BE,1,1,1390,1780,78.09,134.85,18.53,3.13,3.612,OPLVBE896,11,AIRLINE_REPORTING,FLAGGED,2026-01-31
2022-11,AIR,ODR,RKC,PL,FI,1,1,1437,1698,84.63,119.34,31.55,3.22,35.309,OPPLFI897,31,RAIL_OPERATOR_REPORTING,IMPUTED,2025-07-08
2022-12,RAIL,LCOI,QLBZ,ES,LV,1,0,1628,2732,59.59,109.65,8.88,1.79,9.076,OPESLV898,11,EUROCONTROL,OK,2024-11-06
2023-01,AIR,URN,XYY,HR,RO,1,1,1587,2116,75.0,74.59,20.71,2.57,26.471,OPHRRO899,23,ERA,REVISED,2026-02-03
2023-02,RAIL,VUOQ,ADBH,FI,BG,1,1,1456,1954,74.51,144.52,19.56,3.34,12.195,OPFIBG900,13,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-07-21
2023-03,AIR,AFJ,DMU,IE,FR,1,1,1631,2118,77.01,229.19,28.41,6.32,81.587,OPIEFR901,28,AIRLINE_REPORTING,FLAGGED,2025-03-01
2023-04,RAIL,FMOY,KVBP,MT,LT,1,1,1575,1829,86.11,85.86,13.75,0.68,12.747,OPMTLT902,24,RAIL_OPERATOR_REPORTING,IMPUTED,2024-05-01
2023-05,AIR,GTF,JAQ,SK,AT,1,1,1557,2061,75.55,258.4,47.42,4.87,62.864,OPSKAT903,21,EUROCONTROL,OK,2025-10-23
2023-06,RAIL,PEOG,UNBX,BE,HR,1,1,1720,1975,87.09,65.29,5.01,1.8,13.74,OPBEHR904,18,ERA,REVISED,2024-04-19
2023-07,AIR,MHB,POM,DK,DE,1,0,1744,2274,76.69,355.22,7.8,0.77,42.073,OPDKDE905,42,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-02-07
2023-08,RAIL,ZWOO,EFBF,GR,LU,1,0,1448,2041,70.95,162.81,4.01,2.21,9.017,OPGRLU906,19,AIRLINE_REPORTING,FLAGGED,2024-12-24
2023-09,AIR,SVX,VCI,LT,SI,1,1,1699,2728,62.28,328.37,40.77,6.48,90.258,OPLTSI907,26,RAIL_OPERATOR_REPORTING,IMPUTED,2024-04-27
2023-10,RAIL,JOOW,OXBN,PT,CY,1,0,1747,2099,83.23,13.9,9.29,1.97,6.221,OPPTCY908,30,EUROCONTROL,OK,2024-01-26
2023-11,AIR,YJT,BQE,SE,GR,1,1,1572,2815,55.84,297.39,15.49,4.72,26.02,OPSEGR909,28,ERA,REVISED,2024-01-13
2023-12,RAIL,TGOE,YPBV,CY,MT,1,0,1562,1861,83.93,143.68,9.57,0.33,6.096,OPCYMT910,22,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-11-01
2024-01,AIR,EXP,HEA,FR,ES,1,1,1435,1778,80.71,169.94,41.88,2.94,88.549,OPFRES911,36,AIRLINE_REPORTING,FLAGGED,2026-01-19
2024-02,RAIL,DYOM,IHBD,IT,CZ,1,1,1588,2269,69.99,39.48,15.06,1.75,4.325,OPITCZ912,32,RAIL_OPERATOR_REPORTING,IMPUTED,2024-05-30
2024-03,AIR,KLL,NSW,NL,HU,1,1,1665,2904,57.33,50.17,23.02,1.63,57.021,OPNLHU913,28,EUROCONTROL,OK,2025-06-30
2024-04,RAIL,NQOU,SZBL,SI,NL,1,1,1606,2057,78.07,41.92,16.91,2.86,4.692,OPSINL914,30,ERA,REVISED,2024-01-04
2024-05,AIR,QZH,TGS,BG,SE,1,1,1785,2409,74.1,238.79,39.5,5.74,49.83,OPBGSE915,50,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-06-14
2024-06,RAIL,XIOC,CRBT,EE,DK,1,1,1592,1990,80.0,171.66,0.06,1.32,5.902,OPEEDK916,37,AIRLINE_REPORTING,FLAGGED,2024-10-15
2024-07,AIR,WND,ZUO,HU,IE,1,1,1758,1941,90.57,372.0,2.14,3.35,9.979,OPHUIE917,54,RAIL_OPERATOR_REPORTING,IMPUTED,2025-07-11
2024-08,RAIL,HAOK,MJBB,LU,PL,1,1,1449,2175,66.62,175.25,12.09,2.77,7.719,OPLUPL918,32,EUROCONTROL,OK,2024-10-25
2024-09,AIR,CBZ,FIK,RO,AT,1,1,1771,2958,59.87,59.21,32.89,1.43,83.584,OPROAT919,31,ERA,REVISED,2025-03-18
2024-10,RAIL,RSOS,WBBJ,AT,EE,1,0,1468,1926,76.22,138.22,23.98,3.47,12.888,OPATEE920,32,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-09-01
2024-11,AIR,IPV,LWG,CZ,IT,1,1,1779,3223,55.2,399.16,34.46,3.01,49.968,OPCZIT921,49,AIRLINE_REPORTING,FLAGGED,2025-12-24
2024-12,RAIL,BKOA,GTBR,DE,PT,1,1,1643,2835,57.95,104.48,12.54,2.95,11.976,OPDEPT922,39,RAIL_OPERATOR_REPORTING,IMPUTED,2025-10-12
2025-01,AIR,ODR,RKC,LV,BE,1,1,1666,2176,76.56,93.15,7.93,2.08,41.929,OPLVBE923,35,EUROCONTROL,OK,2024-09-11
2025-02,RAIL,LCOI,QLBZ,PL,FI,1,0,1785,3071,58.12,61.56,22.43,2.77,3.91,OPPLFI924,38,ERA,REVISED,2024-06-19
2025-03,AIR,URN,XYY,ES,LV,1,0,1544,2661,58.02,268.1,27.19,3.44,79.429,OPESLV925,55,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-08-22
2025-04,RAIL,VUOQ,ADBH,HR,RO,1,1,1758,1942,90.53,172.84,22.96,2.32,9.653,OPHRRO926,46,AIRLINE_REPORTING,FLAGGED,2024-03-29
