biz_output_reporting_quarter,biz_output_industry_cluster_code,biz_output_shipment_value_inr,biz_output_new_orders_value_inr,biz_output_capacity_utilization_pct,biz_output_unit_labor_cost_index,biz_output_export_share_pct,biz_output_import_penetration_pct,biz_output_domestic_market_share_pct,biz_output_price_competitiveness_index,biz_output_innovation_intensity_score,biz_output_capital_investment_inr,biz_output_r_and_d_spend_inr,biz_output_automation_adoption_index,biz_output_supply_chain_concentration_index,biz_output_supplier_risk_score,biz_output_customer_concentration_index,biz_output_energy_intensity_btu_output,biz_output_carbon_intensity_tons_output,biz_output_benchmark_peer_group
2016Q1,CL3311,15325640406.84,3703555365.97,54.52,76.58,0.0,19.66,100.0,96.92,17.75,15818714133.06,1721212117.14,45.84,0.1023,34.15,0.0782,13688.96,0.271,south
2015Q3,CL9829,23515494948.0,4818360430.89,70.87,103.68,13.3,0.0,71.45,111.37,44.84,29999004999.66,9018941195.23,51.49,0.1479,82.95,0.4506,30147.28,0.1323,north
2019Q1,CL7784,111550263144.79,15372303666.12,66.87,101.34,0.0,28.24,100.0,93.59,57.75,21980415776.76,3047226282.89,51.11,0.2901,7.67,0.655,38861.98,0.0976,west
2021Q3,CL9378,32023118548.37,10929104691.92,88.68,86.64,11.82,30.69,94.5,108.22,34.4,29443542895.08,2814479802.55,69.24,0.4385,20.15,0.261,21549.83,0.2038,tier1_metros
2026Q4,CL9409,96403416910.75,22989217449.12,68.96,112.76,46.66,9.11,54.93,92.43,76.52,4481719806.24,1653954585.03,36.32,0.241,23.78,0.2011,17023.02,0.1583,export_oriented
2017Q1,CL6782,62330765320.39,11766634946.37,84.4,111.82,33.14,9.13,63.62,122.82,72.77,20587466865.22,13809654408.11,68.82,0.2523,16.59,0.3568,41898.08,0.183,tier2_cities
2018Q2,CL5749,50654398470.69,17028619224.0,61.4,100.24,15.77,21.03,76.58,115.02,34.05,11232468053.55,814269993.45,54.41,0.4035,12.2,0.3101,41921.94,0.7307,export_oriented
2019Q1,CL9448,232662298865.18,14943896607.45,87.2,101.9,21.94,26.4,85.18,114.4,39.6,12617514981.44,1232767339.67,52.91,0.3197,54.89,0.395,86025.93,0.1092,east
2024Q2,CL9147,122820239901.04,25313747886.05,82.29,92.41,19.81,12.13,79.74,120.15,49.74,21406489662.75,1612872400.16,37.52,0.1472,30.85,0.23,31194.56,0.1422,east
2026Q2,CL7086,20238278005.1,3780770940.88,86.91,95.21,7.07,19.96,100.0,99.18,36.95,59854281701.6,2134383861.67,28.6,0.2519,57.2,0.1726,40144.1,0.3442,domestic_focused
2015Q4,CL5175,205862268956.67,73280427341.33,68.99,107.91,28.9,19.34,76.59,114.47,52.56,9001011208.46,2685473631.99,35.27,0.1648,4.89,0.3102,6765.85,0.3706,national
2024Q2,CL7905,29158528524.75,4669792680.22,66.43,94.4,31.47,7.73,76.52,100.55,69.29,13679106842.46,1795329212.2,43.96,0.4499,51.72,0.2306,49159.24,0.1539,north
2019Q4,CL9783,47638547995.49,15391505257.49,59.88,122.82,0.0,27.87,100.0,103.61,46.91,20352441886.19,1785730144.78,51.37,0.3462,60.48,0.3217,52885.66,0.4653,domestic_focused
2024Q2,CL3778,66937924830.79,27865378334.06,71.82,84.04,1.51,0.0,100.0,81.13,30.96,41265224694.76,2890012847.41,96.24,0.5326,55.76,0.2708,37126.26,0.1217,export_oriented
2026Q3,CL6293,41717524589.49,11196169294.96,75.73,99.38,12.47,14.96,87.74,114.12,65.03,15348105697.53,1139152115.21,0.0,0.4565,65.91,0.4285,84614.11,0.8216,north
2022Q1,CL5609,15315889916.14,5094914540.26,70.34,94.23,15.71,12.21,86.03,112.73,85.94,10747608856.25,16436808662.04,65.01,0.2491,49.91,0.1584,38167.22,0.5208,rural
2026Q2,CL7305,41519490644.04,19474789178.61,80.77,116.59,10.99,38.01,89.42,111.75,46.33,23924984981.51,3888301513.41,38.92,0.7326,54.6,0.4351,245609.92,0.5222,domestic_focused
2020Q4,CL1753,8758950793.77,1553436229.35,77.14,91.64,22.65,9.18,76.67,84.04,76.36,14904490019.83,643118165.29,8.06,0.4747,53.14,0.13,43098.26,0.1571,west
2016Q4,CL3787,63500252552.97,7718442271.64,82.13,84.13,0.26,19.45,100.0,94.05,85.85,5596135814.18,4450034795.98,42.81,0.1399,26.62,0.4907,5250.51,0.2828,tier2_cities
2019Q1,CL5980,10087189030.07,1798169123.84,74.21,101.09,9.62,13.37,91.24,126.27,51.02,93822284497.44,4530216743.19,35.73,0.3695,57.75,0.3054,19622.62,0.7952,domestic_focused
2022Q2,CL4909,73349523733.0,25309004689.43,50.37,111.36,19.38,14.34,82.56,86.47,41.21,4680861008.0,2036769790.88,43.46,0.4282,3.95,0.6328,123286.49,0.572,tier1_metros
2020Q1,CL9252,11485189315.65,2584627748.88,55.45,105.48,23.08,17.07,78.28,113.26,69.0,12181477270.44,6676126228.49,49.94,0.0249,23.72,0.3595,23931.21,0.2126,west
2019Q2,CL7171,33764218861.08,7536562002.66,77.17,106.78,0.63,18.01,100.0,102.63,59.53,2685922941.84,957429450.31,41.18,0.1646,45.14,0.3036,31152.34,0.3443,export_oriented
2025Q2,CL9505,11782105198.03,1415750841.06,63.55,115.96,27.9,10.19,78.1,82.64,50.21,32525285850.2,526398318.55,39.09,0.0801,17.08,0.0668,86354.18,0.9632,domestic_focused
2017Q1,CL8174,59772238949.07,14633967229.17,82.54,106.96,59.28,12.28,32.12,114.16,33.87,7000061285.94,3917012659.07,43.33,0.3687,36.99,0.56,50583.42,0.592,domestic_focused
2024Q2,CL8969,52727149333.25,12909443820.48,66.32,88.5,14.26,20.75,85.43,112.24,51.93,53791084211.66,965074035.95,31.94,0.3795,64.16,0.3386,37159.16,0.46,tier1_metros
2024Q4,CL5241,21675939346.5,6416279060.5,67.52,102.01,29.3,8.28,66.89,114.23,39.89,27913014858.25,17937723426.55,30.94,0.291,83.31,0.3786,6019.28,0.123,south
2023Q4,CL5877,46421950172.02,5677002600.8,87.71,113.83,2.9,15.52,98.9,110.23,38.71,4199788507.03,5542966789.16,78.33,0.2704,36.29,0.054,20428.11,0.3585,domestic_focused
2024Q4,CL8777,37265005105.45,10797657059.28,69.14,104.01,46.01,29.45,61.46,122.21,73.9,11823149022.64,7783388028.8,44.48,0.2764,21.15,0.1742,22217.01,0.5001,domestic_focused
2016Q2,CL5262,30913233456.53,5536509544.56,70.21,100.37,20.58,3.26,85.16,115.9,85.6,37652132698.81,2012333690.22,19.68,0.3799,21.55,0.3619,146209.31,0.0744,rural
2016Q3,CL4940,21322834404.58,7633873517.74,91.54,112.07,7.65,15.58,92.25,112.55,38.86,16592891224.27,3272458336.96,0.0,0.1981,33.27,0.218,23547.18,0.2493,export_oriented
2020Q4,CL2195,147161190569.02,46404943279.55,73.97,105.68,12.0,16.99,84.37,86.98,33.11,29578537467.9,893748866.89,48.98,0.631,27.76,0.2449,36211.34,0.3569,rural
2019Q4,CL9651,28367033662.2,5530823506.18,82.18,92.7,16.87,18.31,75.02,94.19,74.48,13201108223.17,9026109463.43,40.8,0.5272,61.03,0.5789,65257.47,0.4972,rural
2016Q2,CL3715,88969737129.76,10833020459.73,71.89,88.89,17.2,22.46,82.23,108.29,65.65,25921101950.71,1575851593.03,59.62,0.3197,49.27,0.2199,18538.01,0.144,south
2021Q1,CL5365,21355337888.79,6882083371.9,73.93,70.0,8.01,19.46,96.78,99.97,66.94,45301777672.83,675536874.31,66.06,0.253,36.51,0.4382,136173.29,0.3051,domestic_focused
2026Q1,CL3537,67726249995.48,12471615705.41,83.87,94.9,19.78,8.92,79.09,81.4,24.16,54783456247.33,4331875632.8,42.19,0.3392,44.38,0.5125,14298.41,0.469,east
2018Q2,CL4434,18428266040.82,6218779538.71,72.43,107.25,13.31,36.34,80.88,99.91,37.41,6059124768.43,768279332.71,26.14,0.2808,16.36,0.2321,135033.64,0.225,west
2015Q3,CL7238,51448028059.97,7388738416.07,76.12,110.03,19.02,18.52,81.94,87.69,41.68,13145673818.12,2116874857.71,44.07,0.6319,57.92,0.2833,15159.53,0.2365,east
2018Q2,CL2714,28483412011.71,8666713919.89,74.2,111.54,33.06,19.41,70.3,110.71,74.61,21055553508.91,1030806028.62,69.94,0.3937,22.2,0.279,28129.52,0.0549,national
2026Q2,CL3660,13494740934.87,3416163218.52,65.1,89.7,16.86,26.08,96.02,85.3,34.71,8298759637.71,2017042751.06,42.33,0.1688,16.11,0.2191,118828.63,0.2938,north
2018Q1,CL6389,84913001828.87,15647611397.29,78.13,109.14,25.12,18.37,72.11,116.47,33.22,35118293183.87,1854464215.83,29.38,0.1396,40.77,0.337,72299.51,0.0519,national
2023Q4,CL5924,32110974700.48,6940404176.26,94.46,102.88,20.18,0.0,81.84,100.44,27.39,2350844422.27,4732599001.27,53.33,0.5751,77.62,0.3745,45995.97,0.2514,rural
2026Q4,CL8134,11661694967.25,2380680846.01,76.0,87.47,23.01,22.21,78.51,98.91,34.63,8273397594.04,3183957858.65,32.1,0.1857,30.78,0.3152,14352.82,0.2912,north
2016Q4,CL8285,79217839591.35,16801082603.58,79.65,107.91,0.0,19.67,100.0,110.61,66.52,3668865412.42,144700466.31,55.73,0.69,57.47,0.3287,39328.38,0.4164,east
2023Q4,CL6899,74259316404.82,12713569704.07,63.67,107.82,34.71,18.0,55.75,103.91,36.87,13086485832.41,1679033970.53,45.95,0.4106,28.61,0.692,35681.47,0.1117,domestic_focused
2023Q3,CL6882,54070729845.37,7892514227.33,89.3,95.43,23.41,22.84,76.41,93.67,44.16,55320300353.32,1761459969.35,56.99,0.2996,45.06,0.1846,97432.02,0.4645,tier2_cities
2015Q2,CL1912,173769005341.04,18312689393.52,52.01,105.38,18.9,0.0,84.89,69.12,51.93,9141081583.81,5111638615.14,23.1,0.3628,44.59,0.2771,79261.92,0.1905,tier2_cities
2016Q2,CL2904,6022220337.66,1390917599.55,76.04,115.29,17.17,21.24,82.58,99.26,25.78,7619638198.39,5417634478.82,30.7,0.4298,55.95,0.2043,57127.82,0.4331,national
2020Q3,CL6802,35754586228.94,7064533351.21,73.95,77.93,30.5,5.77,73.42,99.47,39.84,3271225811.05,1818121876.01,38.86,0.4853,59.99,0.1329,46118.25,0.1625,tier1_metros
2025Q4,CL6121,15781874976.85,5806266363.42,80.39,91.48,28.91,23.32,71.66,110.02,51.23,15721459426.06,8331621553.93,64.09,0.3792,46.39,0.2396,70716.68,0.2888,tier1_metros
2020Q2,CL3940,79240624345.76,25004950579.8,78.34,136.65,9.11,7.6,82.35,126.55,73.02,12174707131.47,10108916335.95,33.98,0.5379,50.8,0.4148,7847.18,0.2638,export_oriented
2026Q3,CL6677,14484028301.93,3277709097.25,67.2,99.75,22.79,0.28,76.62,115.96,73.93,27492997256.11,1280928642.77,35.59,0.2004,34.94,0.2596,14256.87,0.3601,east
2020Q3,CL5103,5630365546.53,724594210.98,80.4,102.11,25.28,27.34,67.87,75.35,39.89,44382041701.7,2901492586.17,45.44,0.3455,44.21,0.0817,59696.32,0.4229,national
2026Q1,CL2541,7334674359.46,1002215883.94,48.61,101.76,38.21,23.89,70.08,117.65,78.08,13813969496.42,2798001130.6,52.21,0.0836,71.19,0.2452,40113.27,0.4115,east
2025Q1,CL3647,80663613421.46,22632700517.42,78.19,82.72,26.87,11.96,75.72,100.66,38.44,20228908613.58,2663961719.96,0.0,0.0941,25.59,0.1567,52944.03,0.5138,west
2022Q4,CL1303,135606271097.21,57653583536.16,54.29,116.46,4.36,17.07,88.26,107.81,54.68,41559133733.04,7328025299.21,0.0,0.235,49.44,0.0995,51643.9,0.1916,west
2016Q3,CL9202,38712330845.18,14444982594.46,63.62,131.32,17.06,26.86,79.88,100.0,59.33,3444194181.94,2252543233.24,24.66,0.2249,42.41,0.162,72357.22,0.2301,north
2021Q2,CL2886,62412884777.95,6768399554.43,78.07,94.52,15.13,14.73,81.04,108.2,55.98,17885001354.12,731777242.39,39.67,0.2097,62.09,0.5509,13735.49,0.9378,west
2026Q3,CL7696,15441359313.86,3324504096.35,64.37,118.06,26.04,14.42,75.04,112.63,32.97,10287991031.46,1199145108.53,49.78,0.4694,42.24,0.136,46656.91,0.4105,west
2025Q4,CL7203,39076399384.52,12832166661.92,96.3,130.83,21.22,18.1,71.55,97.13,74.76,47833039341.01,2612932793.9,65.08,0.0364,61.4,0.2281,77386.35,0.296,export_oriented
2019Q1,CL2335,46342642560.44,5877552116.49,95.09,114.98,29.56,7.23,62.43,115.73,33.28,17984745814.84,5948074989.44,55.49,0.1838,59.58,0.221,15912.64,0.4444,export_oriented
2019Q4,CL5005,17076693030.01,2721712587.54,61.74,105.05,38.03,31.98,55.48,98.23,56.79,17204058757.3,559375601.93,39.14,0.2686,77.8,0.2983,119608.85,0.1802,tier1_metros
2016Q2,CL3923,250789358429.21,34685626521.4,65.2,107.25,17.19,18.65,83.94,119.22,60.43,13363614217.32,2959438186.56,26.68,0.3956,37.23,0.3788,27821.84,0.4355,national
2019Q3,CL7511,29074915618.44,7090760769.86,72.45,97.79,9.46,15.37,90.95,106.57,40.24,46984276723.45,1844696882.11,46.12,0.3881,31.59,0.5728,53312.53,0.2553,north
2025Q2,CL7776,12408545201.8,4135044399.34,61.02,111.45,14.67,27.32,91.83,104.01,65.63,121212017805.82,2959277484.28,47.27,0.2418,24.31,0.4537,11469.11,0.2082,tier1_metros
2023Q2,CL6114,67173032675.45,10777150769.22,81.95,94.63,17.03,14.66,88.86,97.46,43.29,30447382284.31,368782215.51,20.34,0.3518,34.78,0.2514,9651.19,0.1033,tier1_metros
2018Q4,CL3880,34487622269.0,11694773351.56,60.46,89.78,5.4,21.97,77.47,84.93,42.29,21538946453.11,2597097878.59,51.14,0.2839,24.57,0.0823,7745.29,0.5498,tier2_cities
2022Q4,CL1724,29545226073.94,9395863424.47,69.1,99.79,36.09,16.02,61.95,128.31,18.09,9395744804.38,4315268788.62,48.03,0.3703,64.98,0.1362,11034.48,0.5994,domestic_focused
2020Q3,CL9064,200522037228.99,49918943226.94,75.09,96.23,2.95,16.96,83.45,113.63,52.61,16379495294.46,791134410.54,49.17,0.1435,53.69,0.1862,12774.93,0.5659,domestic_focused
2022Q1,CL4701,55511075247.82,11960541470.41,69.53,83.74,23.36,4.64,82.95,89.99,63.79,40406857136.05,4643483833.49,91.93,0.2601,27.44,0.3761,26911.76,0.1921,national
2024Q2,CL8932,26182353541.88,7555237647.87,72.34,102.28,2.27,23.93,93.33,134.31,24.09,62420380282.88,22843380131.21,33.31,0.3481,16.13,0.5898,80528.64,0.2782,south
2020Q2,CL5806,20888065308.23,4696011784.38,70.56,109.56,38.14,3.58,58.34,99.74,71.45,76474374394.36,3735037130.03,46.01,0.5856,69.16,0.728,34372.98,0.2697,east
2019Q3,CL3053,31855041410.53,6844502420.86,71.32,118.27,11.99,10.09,95.28,112.9,41.02,19349236256.61,1183397223.65,48.83,0.2099,63.88,0.3498,26428.34,0.2999,tier1_metros
2021Q4,CL9539,13283692171.19,2360905707.49,80.04,119.5,24.51,19.9,83.25,98.38,21.68,35423969200.08,3944819289.93,78.28,0.2813,73.41,0.4753,31822.4,0.1984,tier1_metros
2019Q4,CL3182,63003180425.02,9549125290.91,65.12,96.7,17.57,14.71,82.43,89.75,59.83,15400050992.84,3232230931.83,44.53,0.2185,42.38,0.3776,21170.49,0.0801,rural
2016Q2,CL7474,24230260354.62,6628439316.95,72.06,103.03,6.1,6.98,100.0,78.55,77.24,7624717231.75,1471437333.96,27.3,0.331,25.2,0.441,241450.36,2.2947,rural
2018Q1,CL4194,54488132191.12,12996603609.07,71.46,83.93,4.73,0.0,85.73,96.28,64.09,42298964936.3,1564389996.27,59.34,0.3672,61.57,0.4416,47214.46,0.162,national
2015Q2,CL4859,111762037206.83,9635856601.88,55.48,95.6,38.21,8.01,53.34,120.05,51.26,42759858068.62,1675949682.39,0.0,0.1669,64.5,0.405,119126.76,0.3391,south
2022Q3,CL4000,37260344280.5,8304925093.97,66.18,108.47,17.58,34.01,77.53,86.86,60.3,6723025774.64,1125293858.22,15.96,0.1755,19.41,0.3846,23724.34,0.2365,rural
2018Q3,CL1970,9106668636.16,3935639008.8,68.73,95.89,28.76,29.96,65.51,88.84,63.3,33036797287.25,7658658468.77,34.81,0.4672,41.04,0.6265,3252.25,0.3308,south
2024Q1,CL6836,282821994295.31,58722952069.14,67.68,118.13,23.33,0.0,77.84,79.18,49.77,21566008591.91,921002140.98,79.11,0.1362,49.32,0.2975,66589.48,0.5767,rural
2025Q2,CL2350,126251687946.22,37598201778.15,72.59,82.49,21.93,17.8,67.71,110.08,26.81,48699820515.81,3064304924.74,41.54,0.3599,47.31,0.3428,32081.68,0.2089,export_oriented
2020Q3,CL5123,86644330107.01,21468556790.33,58.47,104.57,27.19,21.53,84.23,125.79,68.65,6174650774.35,220984891.76,28.17,0.3174,57.43,0.3108,21487.37,0.1344,tier1_metros
2026Q1,CL2889,6228836385.48,843512299.2,94.63,120.04,20.11,13.42,78.96,102.29,18.19,9298784160.85,3912282556.73,24.2,0.1293,33.18,0.4448,18790.49,0.0962,rural
2021Q4,CL7679,96354138786.54,11144987558.51,67.16,116.44,25.1,12.19,63.85,112.36,41.28,8970466944.47,1246687786.23,22.45,0.3718,48.12,0.5714,19724.19,0.2448,tier2_cities
2018Q2,CL5943,40088531220.25,8410219415.73,69.22,114.08,13.35,22.28,90.52,105.81,37.61,11589536231.06,8839985584.96,20.08,0.0866,51.6,0.0427,80472.87,0.2574,national
2026Q3,CL8380,182721475058.55,17046575811.66,80.22,88.33,37.18,15.78,66.59,104.84,56.38,10026565647.08,3908817757.39,55.68,0.1639,39.56,0.1839,35091.27,0.5043,export_oriented
2024Q3,CL3029,20243505753.66,5651199858.68,66.23,109.44,25.59,21.15,73.68,96.95,64.38,16995402546.0,6277024762.9,39.14,0.0985,1.35,0.3111,13801.3,0.3532,west
2025Q2,CL8298,18570730506.95,5382396288.46,91.83,111.37,22.94,1.09,82.62,75.44,41.01,10782155136.22,2896432826.41,42.5,0.2232,16.08,0.0642,43732.42,0.6871,domestic_focused
2021Q2,CL6421,42192918741.52,14218940985.57,72.48,130.13,24.26,12.94,86.38,118.72,61.51,36440121365.31,4370607181.77,42.42,0.1357,47.5,0.6261,6880.49,0.1353,tier1_metros
2024Q4,CL7863,58977350255.09,18056845953.54,70.78,97.71,11.66,15.79,86.17,93.24,55.22,26814068294.76,14528589011.39,31.07,0.2247,64.78,0.3604,17583.56,0.3976,export_oriented
2017Q3,CL7077,57742017921.65,5959995814.87,85.31,104.85,10.04,12.58,84.28,115.64,64.6,105789012245.89,12344199897.15,43.66,0.0392,50.28,0.3204,26020.91,0.4709,export_oriented
2023Q2,CL4523,68721314499.5,10339223247.61,75.05,111.95,12.29,18.72,83.65,78.26,42.68,12986667082.91,1569696851.77,60.39,0.3766,72.54,0.0761,14378.19,0.1109,national
2025Q1,CL8409,46487073438.74,17231473541.67,71.64,100.56,10.6,35.2,87.2,94.01,51.63,20160550643.85,3799451584.75,56.92,0.3233,47.04,0.2623,46513.76,1.0004,east
2021Q2,CL1638,12249570064.66,3155147344.06,56.57,116.78,23.04,8.61,86.33,90.79,29.41,8325754736.32,2063641548.18,42.64,0.8035,34.71,0.3292,16435.61,0.7291,domestic_focused
2015Q3,CL8667,108784955940.36,18826318094.8,49.43,106.07,28.09,8.98,71.31,67.35,52.75,36728917671.5,19360983750.53,0.0,0.2035,38.89,0.1753,8862.21,0.2073,tier1_metros
2023Q1,CL4804,140957400634.05,23099838098.45,61.23,111.26,13.71,13.75,95.02,91.36,0.0,8635917485.1,4600226324.13,39.07,0.1221,55.97,0.2728,53758.73,0.2168,tier1_metros
2026Q4,CL2297,49757032466.25,15418836859.78,69.71,116.05,28.71,24.59,70.51,97.76,30.03,14100325737.26,2320719480.04,24.6,0.3611,50.39,0.1588,15934.51,0.644,north
2016Q1,CL5349,137551943303.14,27264641529.46,63.44,121.9,24.31,25.7,71.3,83.91,82.67,2627210446.46,196067159.21,18.78,0.3462,49.57,0.4034,10765.49,0.5677,south
2016Q1,CL7829,38570474994.15,9230369021.3,73.6,98.22,15.02,35.8,81.24,104.05,62.48,77663642448.02,976936650.21,12.64,0.0992,29.69,0.0826,63855.15,0.0833,west
2017Q4,CL5208,104023901751.94,18672727912.3,66.15,101.44,41.92,0.26,54.25,111.93,34.51,14110662663.09,2429461319.25,66.56,0.2824,40.46,0.2113,39529.58,0.4112,national
2021Q2,CL7565,28402861232.34,5432223760.44,70.24,102.32,17.2,18.62,69.28,100.7,49.8,31404312032.09,633539393.76,21.01,0.4644,37.02,0.1128,24955.11,1.0492,tier1_metros
2020Q4,CL4492,41622610439.11,11640499273.32,63.43,96.0,3.41,12.62,97.5,71.57,36.46,35089223667.41,262516801.88,43.04,0.0407,37.78,0.4529,38375.16,0.4666,tier2_cities
2020Q2,CL3279,174778043230.97,49506069867.41,80.04,94.5,25.0,39.72,71.97,84.23,53.18,4898002039.47,8686187998.83,11.63,0.0191,56.02,0.1761,16863.24,0.0574,export_oriented
2019Q1,CL8996,45217825789.86,8346717833.98,54.71,126.89,19.21,23.26,80.08,92.36,24.62,13473467618.01,3748827609.34,34.74,0.2595,36.42,0.2174,16897.65,0.4732,south
2015Q2,CL3603,51734094838.75,13978182596.94,83.07,100.4,25.51,18.53,76.28,108.77,18.01,10166185941.86,2278201466.36,19.77,0.3258,52.44,0.3345,26053.44,0.3251,domestic_focused
2020Q3,CL3297,44276796603.12,10221643928.35,58.0,122.73,29.3,11.48,68.07,116.02,47.31,106603589731.07,1081952887.54,12.8,0.3508,60.25,0.2511,13676.42,0.217,domestic_focused
2026Q4,CL1066,19185737847.44,5978439814.54,70.07,96.51,34.13,10.55,54.19,90.01,50.72,47500645391.73,2176562844.92,32.57,0.1651,47.65,0.4071,16840.96,0.2882,tier2_cities
2018Q1,CL3327,153862642018.98,34459274757.66,67.83,79.6,0.0,23.97,94.38,83.01,55.34,7793929158.5,563256061.85,47.53,0.289,50.48,0.4141,37739.93,0.6472,south
2023Q1,CL8160,119873893220.58,43417255900.65,65.86,116.63,41.57,9.67,62.32,98.25,54.37,46973607364.63,1615362969.86,26.45,0.4505,19.73,0.417,80081.53,0.2464,domestic_focused
2017Q1,CL8179,87026397343.95,16265715551.62,79.2,91.42,40.17,16.85,60.56,77.14,15.07,108008469694.35,823709882.77,37.84,0.1224,51.71,0.3297,45668.97,0.2914,north
2018Q1,CL2120,45388869858.25,11313055155.96,65.78,100.89,22.35,13.96,73.67,112.47,41.58,6028362621.39,4614837283.56,72.13,0.155,12.44,0.0716,99850.69,0.1367,west
2016Q4,CL8678,183464761560.51,58544529302.98,66.49,109.15,21.49,10.58,75.93,88.06,54.35,8463641784.97,1466068687.7,39.9,0.6397,65.53,0.6564,38350.8,0.2175,tier1_metros
2019Q3,CL2450,16088284868.05,3262574344.12,67.76,119.56,18.79,30.8,78.13,87.08,32.2,50848517586.92,1119820779.4,50.66,0.6244,33.85,0.1002,28515.6,0.5844,national
2025Q3,CL5346,51180286050.96,11037908773.99,64.07,101.42,19.78,16.31,88.95,101.0,26.07,32534033641.93,2037937380.36,40.93,0.2189,43.39,0.2749,41548.09,0.4942,west
2021Q3,CL8142,16778928929.35,2480803834.33,66.38,111.14,30.27,17.17,70.51,102.09,43.92,6843485214.69,26424106645.58,20.56,0.1812,19.61,0.3067,37593.18,0.2993,tier2_cities
2024Q3,CL2078,79756403503.98,13507309775.95,81.26,114.6,20.91,25.4,85.33,101.64,36.82,16132393501.35,2719241915.63,33.74,0.3333,69.22,0.2301,87034.72,0.5924,north
2026Q1,CL2877,19625380985.12,5012938287.47,72.54,95.8,27.07,16.74,78.86,110.09,49.21,58640396212.03,620956935.14,21.74,0.3468,53.7,0.2752,34879.15,0.2342,rural
2025Q4,CL6919,14319508279.58,3763045371.44,75.47,89.93,10.54,17.59,95.4,105.18,26.07,16497609445.07,3602258878.28,89.82,0.0332,84.59,0.287,14259.79,0.7341,east
2015Q2,CL9478,58081412480.45,7221882822.81,83.69,105.55,15.0,18.33,85.65,89.63,44.18,21682697298.89,9825985242.24,33.01,0.5316,58.65,0.131,62105.51,0.1451,tier1_metros
2017Q2,CL7670,16256443632.21,6014160843.18,63.05,100.33,47.06,10.32,53.35,105.31,38.65,14382091123.16,442798367.29,44.13,0.1966,32.54,0.43,26405.48,0.8519,rural
2022Q3,CL9916,138558802223.84,25780050167.36,79.63,101.59,24.79,22.1,65.02,102.3,40.68,4031061013.16,5293730901.54,45.65,0.1045,20.65,0.228,27052.42,0.407,west
2018Q4,CL5507,38546656249.08,12033585223.89,63.82,133.53,32.47,26.45,66.09,99.7,25.6,79199863172.28,264378018.97,71.69,0.149,23.24,0.5965,151573.96,0.6318,east
2020Q1,CL9152,28075503115.63,4112626451.07,66.21,77.04,27.27,20.93,60.88,87.61,33.18,8333077860.13,4200500376.24,35.48,0.167,14.71,0.2009,67174.73,0.5641,export_oriented
2017Q4,CL7980,53764315115.03,8711512829.28,86.54,97.63,10.88,25.14,83.33,114.9,63.8,9592891352.31,635135801.63,24.06,0.5394,32.73,0.294,17297.22,0.2157,west
2024Q1,CL4321,26855964919.49,4362036683.61,69.38,121.73,22.69,35.46,70.3,60.0,52.11,17260506914.9,771592551.42,43.55,0.668,51.32,0.3725,36288.2,0.3051,south
2019Q3,CL3366,40346853478.54,10122805510.02,92.29,107.06,31.12,25.38,65.1,106.12,38.27,5123216243.67,2177334176.68,79.74,0.1066,0.0,0.2832,115820.35,0.453,north
2019Q4,CL9595,36974171179.08,4167674818.57,55.8,120.24,31.6,14.03,72.35,116.93,40.42,44201662045.44,1534156962.42,29.26,0.6151,21.26,0.0426,55192.2,0.2823,tier1_metros
2023Q3,CL7236,36858384535.31,7068184764.64,75.99,112.59,12.93,27.11,86.34,88.02,48.1,10986933217.52,1955082683.44,64.26,0.293,0.0,0.2011,18682.25,0.1037,national
2015Q3,CL3273,38512196012.87,1925609800.64,56.24,88.71,40.73,11.01,59.76,89.3,28.15,3543952165.13,782912260.82,49.54,0.4667,41.7,0.595,10243.05,0.248,east
2025Q3,CL2714,83863756018.91,20047781551.59,72.28,120.55,11.37,27.63,87.48,96.05,52.03,23105446417.29,1369679952.65,55.57,0.2069,27.05,0.5005,70521.09,0.2181,north
2016Q1,CL5893,21797911630.13,5355210691.97,83.0,102.18,26.21,5.12,72.18,103.56,1.94,8040584823.95,2169367326.92,39.79,0.3688,38.06,0.4176,84816.53,0.734,rural
2025Q3,CL8314,32231356949.3,6644147493.14,90.98,112.03,9.01,11.43,99.65,86.22,77.44,20019016363.96,1307458835.69,21.76,0.2378,69.01,0.1281,120321.57,0.3188,export_oriented
2021Q4,CL3739,32066304248.66,7124549937.43,73.25,82.51,25.56,25.68,79.67,95.81,45.67,35783998866.52,3212509264.19,47.44,0.0858,50.02,0.3211,15711.42,0.5168,national
2017Q3,CL3131,66346471408.29,12099581035.33,71.1,110.16,35.48,23.48,66.48,109.8,32.75,9031440157.09,2539910894.51,32.76,0.1584,24.82,0.058,23939.07,0.1017,rural
