trans_transit_service_date,trans_transit_agency_gtfs_id,trans_transit_route_id,trans_transit_route_type,trans_transit_scheduled_trips_count,trans_transit_actual_trips_count,trans_transit_on_time_performance_pct,trans_transit_headway_minutes_avg,trans_transit_passenger_boardings,trans_transit_passenger_alightings,trans_transit_load_factor_peak,trans_transit_vehicle_miles_traveled,trans_transit_vehicle_hours_traveled,trans_transit_revenue_miles_traveled,trans_transit_farebox_revenue_usd,trans_transit_fare_evasion_estimate_pct,trans_transit_service_disruption_minutes,trans_transit_accessibility_compliance_pct,trans_transit_operator_absence_rate,trans_transit_customer_complaints_count
2023-09-10,GTFS00095,R0001714,SUBWAY,1020,920,80.45,10.27,84332,51193,0.332,12487.75,11291.18,7908.91,967310.23,12.65,467,80.31,1.67,71
2023-09-11,GTFS00096,R0001715,BUS,372,312,58.86,22.53,87684,10136,1.536,21869.33,6069.99,13678.28,2012759.59,16.21,478,86.16,17.24,2899
2023-09-12,GTFS00097,R0001716,BUS,936,949,95.1,25.97,100612,205525,1.664,6690.14,5352.51,6200.99,3878432.03,17.54,457,88.87,11.48,4797
2023-09-13,GTFS00098,R0001717,BUS,19,19,78.67,12.04,171858,21127,0.649,12913.95,5554.49,9470.93,5514932.11,14.33,190,85.72,10.44,5673
2023-09-14,GTFS00099,R0001718,BUS,186,141,71.07,13.12,20931,183476,0.142,7811.47,6365.31,5032.82,3920257.18,13.94,138,89.39,12.09,2954
2023-09-15,GTFS00100,R0001719,CABLE,296,296,55.18,32.65,198737,4337,0.724,13851.82,18.97,9981.69,4551292.25,12.35,177,83.71,10.86,4450
2023-09-16,GTFS00101,R0001720,BUS,546,425,63.01,28.22,173830,98649,0.477,19913.04,2115.79,17567.85,822851.01,8.02,216,76.03,11.16,1447
2023-09-17,GTFS00102,R0001721,RAIL,109,105,85.94,20.61,168620,212416,0.418,9522.87,11947.68,6400.39,3037293.67,13.74,195,89.47,10.41,5414
2023-09-18,GTFS00103,R0001722,BUS,1149,1025,96.97,18.34,14141,83701,1.102,8249.92,10946.13,5737.13,2775951.45,6.52,192,82.49,8.48,2250
2023-09-19,GTFS00104,R0001723,RAIL,601,543,72.37,37.76,78132,56962,0.567,7517.21,15656.86,7235.78,4477356.44,3.9,263,75.13,0.23,441
2023-09-20,GTFS00105,R0001724,RAIL,1137,910,65.1,29.67,193648,167438,1.326,14450.73,5895.35,10332.68,4970380.18,9.16,304,79.66,12.4,3547
2023-09-21,GTFS00106,R0001725,BUS,1448,1394,77.8,7.61,25737,96087,1.181,21844.98,8064.8,21034.78,782662.63,8.16,303,95.06,13.76,3531
2023-09-22,GTFS00107,R0001726,RAIL,1377,1196,82.21,18.29,57725,54908,1.197,20805.13,3158.31,16398.1,5631493.27,8.1,450,88.45,10.65,2309
2023-09-23,GTFS00108,R0001727,CABLE,286,236,83.17,27.07,231664,179318,1.27,10061.29,1221.96,7033.13,3425120.13,5.96,133,88.23,4.05,3280
2023-09-24,GTFS00109,R0001728,FERRY,663,664,58.42,10.29,111978,195690,0.984,17199.52,4071.67,16687.58,3776755.88,9.29,254,83.82,12.41,4475
2023-09-25,GTFS00110,R0001729,BUS,779,769,96.54,27.46,6038,127591,0.115,6675.4,9606.01,4984.89,4716539.34,0.13,100,88.81,11.42,2868
2023-09-26,GTFS00111,R0001730,SUBWAY,1122,944,94.65,31.1,227037,179367,0.721,16515.39,3520.17,10589.47,5384243.99,1.38,330,83.17,15.53,2952
2023-09-27,GTFS00112,R0001731,CABLE,682,630,74.24,6.14,97566,105238,0.388,2400.37,13945.95,2312.95,2710851.98,14.95,129,87.66,5.14,5191
2023-09-28,GTFS00113,R0001732,BUS,385,382,79.96,10.57,9406,233922,0.758,13304.47,15356.14,8217.06,5782348.86,4.39,347,85.67,9.12,382
2023-09-29,GTFS00114,R0001733,RAIL,1486,1221,93.97,7.34,130472,232750,1.03,2541.56,9133.09,1868.71,6264022.93,11.06,208,91.32,6.64,2833
2023-09-30,GTFS00115,R0001734,BUS,391,393,79.07,25.74,35470,229720,1.273,464.02,6371.31,307.12,235671.56,0.41,386,78.61,6.31,5657
2023-10-01,GTFS00116,R0001735,RAIL,489,442,99.28,19.05,99585,71500,1.081,19827.22,12137.23,18922.47,546937.46,17.69,245,70.2,10.91,2675
2023-10-02,GTFS00117,R0001736,BUS,1026,910,93.18,35.05,152643,186647,1.142,21245.7,14279.21,20633.89,3635152.71,16.44,4,85.14,6.07,138
2023-10-03,GTFS00118,R0001737,BUS,1353,1161,87.42,37.7,88257,74488,1.542,17208.19,6070.88,14290.01,1574208.12,0.24,49,90.1,0.85,5806
2023-10-04,GTFS00119,R0001738,BUS,1373,1228,68.42,9.3,188503,189077,1.066,7131.66,16964.74,6167.18,1901938.8,5.4,243,86.24,0.53,3195
2023-10-05,GTFS00120,R0001739,BUS,619,540,68.78,38.1,98638,244541,1.417,746.13,5187.13,603.94,4192014.73,2.69,340,73.84,10.6,4817
2023-10-06,GTFS00121,R0001740,BUS,345,312,95.78,22.18,9358,226940,1.565,6043.01,12315.57,4982.39,267117.75,2.09,471,70.47,15.83,3143
2023-10-07,GTFS00122,R0001741,CABLE,437,437,68.52,8.4,190606,81648,1.076,800.03,11265.28,504.0,5484910.34,12.52,68,90.45,10.56,4141
2023-10-08,GTFS00123,R0001742,BUS,658,590,61.37,12.72,215054,52003,0.182,5875.36,16266.42,5521.27,5293709.15,6.38,134,82.06,1.53,5168
2023-10-09,GTFS00124,R0001743,FERRY,655,599,81.28,12.78,88679,191527,0.766,16848.91,15779.54,13101.86,6927393.48,9.35,349,70.16,2.37,3220
2023-10-10,GTFS00125,R0001744,RAIL,1161,940,55.16,26.34,69355,149441,1.001,20006.31,4742.91,16422.54,518601.38,2.09,293,71.27,16.7,6458
2023-10-11,GTFS00126,R0001745,SUBWAY,1477,1200,72.68,11.26,49192,83457,0.464,17229.52,9733.76,16905.52,4687598.76,9.81,115,90.73,15.17,5247
2023-10-12,GTFS00127,R0001746,RAIL,1184,1008,66.16,7.22,220892,239744,1.386,3115.06,4295.61,2793.23,6523358.87,0.02,293,73.29,2.38,4340
2023-10-13,GTFS00128,R0001747,FERRY,407,309,93.55,21.43,101712,229846,1.283,2482.22,2633.44,1780.16,5934570.0,6.22,278,71.13,16.94,2291
2023-10-14,GTFS00129,R0001748,GONDOLA,576,442,78.98,27.21,146400,140761,1.668,8959.25,13643.22,8270.16,3773487.21,7.29,85,80.89,3.55,1058
2023-10-15,GTFS00130,R0001749,BUS,606,498,61.77,22.31,85038,35719,0.748,15082.29,2580.52,11474.47,5779137.05,12.25,141,81.04,5.97,4453
2023-10-16,GTFS00131,R0001750,BUS,101,80,82.0,7.55,233821,159610,0.884,19874.85,15606.48,18035.15,5186530.62,0.33,324,88.23,9.67,1080
2023-10-17,GTFS00132,R0001751,BUS,56,47,63.31,7.41,86977,103557,1.431,3180.07,16391.51,2358.54,5749425.39,16.72,147,73.89,2.91,6361
2023-10-18,GTFS00133,R0001752,BUS,716,594,68.99,31.8,237866,80126,1.272,9202.89,10933.31,5949.46,4636989.32,16.72,53,77.79,8.71,4097
2023-10-19,GTFS00134,R0001753,SUBWAY,82,72,88.54,18.35,159414,193411,1.228,8138.71,4138.99,7328.21,1207348.79,7.65,265,87.04,11.75,2593
2023-10-20,GTFS00135,R0001754,BUS,379,322,87.93,10.57,46967,220372,1.304,15369.57,14562.78,9666.92,3107360.96,1.99,210,89.83,10.49,2376
2023-10-21,GTFS00136,R0001755,BUS,329,330,78.61,12.61,18635,80919,0.725,2883.57,6694.17,2312.66,6929854.48,9.52,72,84.38,7.42,1463
2023-10-22,GTFS00137,R0001756,BUS,156,150,87.75,21.81,59901,82688,0.814,12972.5,11593.74,12375.65,2818813.92,11.23,232,92.25,7.95,4193
2023-10-23,GTFS00138,R0001757,FERRY,607,515,93.82,24.59,13769,51873,1.692,21370.03,13925.09,14937.35,538114.06,0.43,35,72.66,16.07,3354
2023-10-24,GTFS00139,R0001758,RAIL,797,772,91.84,35.37,109005,7067,1.12,15809.16,3804.27,15534.13,7177646.13,0.31,377,82.05,2.65,920
2023-10-25,GTFS00140,R0001759,SUBWAY,781,687,58.33,15.65,164610,149697,0.713,20762.32,7229.34,18291.56,3378157.8,6.3,156,85.27,3.78,3882
2023-10-26,GTFS00141,R0001760,BUS,756,569,67.09,33.0,77405,64687,0.733,18884.61,13409.08,17087.66,294883.71,10.57,97,97.52,5.48,633
2023-10-27,GTFS00142,R0001761,SUBWAY,1004,845,81.91,31.24,41825,29377,0.533,753.16,15969.07,598.58,5601087.64,9.24,160,88.38,13.97,4443
2023-10-28,GTFS00143,R0001762,RAIL,1269,1077,59.36,19.38,27437,137880,1.187,19778.38,15505.7,17579.62,2110914.14,12.53,92,99.39,16.24,2234
2023-10-29,GTFS00144,R0001763,BUS,454,390,71.86,31.61,149306,61198,0.379,8058.4,10649.84,5221.16,1026565.64,16.48,92,77.73,1.19,3255
2023-10-30,GTFS00145,R0001764,BUS,256,225,85.05,33.05,76436,140486,1.021,5855.01,13760.83,5260.97,5030912.38,16.7,76,98.12,11.64,1537
2023-10-31,GTFS00146,R0001765,RAIL,81,70,94.13,20.17,148778,43592,1.511,12819.87,8167.51,8911.35,5109142.97,2.88,234,87.92,17.36,1623
2023-11-01,GTFS00147,R0001766,SUBWAY,350,287,72.52,25.65,236651,221253,0.482,6045.81,11031.34,6019.43,2419595.5,7.52,431,84.23,4.25,2461
2023-11-02,GTFS00148,R0001767,BUS,1323,1145,92.39,23.39,155374,128167,0.998,21074.7,11178.42,16115.03,4371070.6,6.46,184,98.25,5.86,904
2023-11-03,GTFS00149,R0001768,RAIL,1043,1040,86.47,27.17,61066,185786,0.398,722.2,9914.0,453.59,2315909.83,7.21,4,77.38,16.92,3694
2023-11-04,GTFS00150,R0001769,RAIL,127,95,95.33,32.79,75771,118149,1.036,18284.17,5829.77,17441.99,2616253.44,14.65,183,97.5,15.86,4150
2023-11-05,GTFS00151,R0001770,BUS,398,335,55.81,8.03,133942,79905,1.148,4179.79,2137.51,2895.62,796166.55,14.31,140,71.08,8.79,6496
2023-11-06,GTFS00152,R0001771,BUS,300,237,87.8,19.32,234176,127995,0.435,7592.49,14750.01,6152.46,1573040.45,16.33,397,81.06,2.15,660
2023-11-07,GTFS00153,R0001772,TRAM,336,281,91.25,23.19,14176,136181,0.973,1568.11,8797.81,1238.79,6470850.05,5.77,446,85.22,13.8,4405
2023-11-08,GTFS00154,R0001773,SUBWAY,1295,1020,81.59,14.54,134319,151531,1.413,20239.79,5659.43,15967.71,2135720.75,9.5,417,73.15,1.85,1715
2023-11-09,GTFS00155,R0001774,SUBWAY,311,253,57.08,10.46,114202,44144,0.499,14113.79,15497.84,11784.63,884624.01,1.69,114,83.22,11.93,1229
2023-11-10,GTFS00156,R0001775,BUS,495,466,63.41,21.7,67517,99192,0.759,4665.32,13728.71,4187.29,2100537.2,15.69,81,80.82,4.1,2432
2023-11-11,GTFS00157,R0001776,BUS,535,448,61.17,15.68,13073,42765,0.161,12566.07,17888.52,10670.81,2687759.98,14.49,296,72.86,5.42,5037
2023-11-12,GTFS00158,R0001777,BUS,775,750,87.39,35.4,39238,61231,1.409,12199.83,17049.72,7464.75,2321813.91,13.51,281,95.67,1.73,5384
2023-11-13,GTFS00159,R0001778,SUBWAY,690,594,55.25,19.28,208829,78982,0.255,3069.59,9745.81,2110.24,5639098.93,3.55,348,85.35,1.69,5702
2023-11-14,GTFS00160,R0001779,BUS,665,613,62.99,14.64,101838,177114,0.931,12052.9,15455.59,10876.2,201587.12,4.73,134,86.89,10.65,1757
2023-11-15,GTFS00161,R0001780,BUS,335,322,73.01,27.11,223133,177360,1.264,713.3,13163.96,636.19,4630377.56,10.23,66,83.76,5.02,2541
2023-11-16,GTFS00162,R0001781,RAIL,864,706,93.88,7.57,130407,161610,1.063,17719.02,237.67,14903.84,6506510.07,13.5,382,99.54,7.39,5844
2023-11-17,GTFS00163,R0001782,BUS,1240,1067,58.41,37.51,142280,172842,1.326,12347.0,9927.5,11191.44,4568403.24,10.85,150,84.01,17.9,1128
2023-11-18,GTFS00164,R0001783,BUS,1214,1202,72.25,14.59,218084,36754,1.086,19299.9,6265.03,16423.4,2590019.03,11.77,239,90.54,7.4,6257
2023-11-19,GTFS00165,R0001784,CABLE,1102,1031,88.54,12.84,70952,74001,0.525,17301.9,1234.96,16726.29,211467.11,6.87,402,86.41,6.92,4049
2023-11-20,GTFS00166,R0001785,GONDOLA,798,626,96.96,19.31,65409,220788,1.399,8771.61,8579.91,6287.03,3697377.87,14.04,294,94.43,0.6,2254
2023-11-21,GTFS00167,R0001786,BUS,694,606,93.28,33.28,42010,16674,0.14,181.13,1914.4,145.8,2839173.59,14.45,56,72.4,11.41,1665
2023-11-22,GTFS00168,R0001787,BUS,1021,853,74.4,20.28,203910,67800,1.102,15128.65,4387.23,9209.47,2554775.7,12.2,395,71.86,12.02,1763
2023-11-23,GTFS00169,R0001788,BUS,92,88,75.39,16.8,21975,132,0.638,9968.38,13381.76,9057.78,1053948.57,7.19,460,71.39,16.6,887
2023-11-24,GTFS00170,R0001789,BUS,591,454,75.5,5.73,33051,36720,1.654,14528.85,15475.8,8986.35,1739799.33,11.2,138,76.45,11.0,4444
2023-11-25,GTFS00171,R0001790,FERRY,1412,1162,73.36,6.27,86428,93636,0.884,20881.86,1160.24,19108.82,3517272.3,16.19,55,86.23,7.27,3108
2023-11-26,GTFS00172,R0001791,SUBWAY,837,785,77.99,8.21,178255,166325,1.751,20174.17,7625.59,17916.26,1870145.54,7.1,322,80.86,14.43,5660
2023-11-27,GTFS00173,R0001792,BUS,1176,1126,80.86,30.21,223666,105847,1.173,2319.64,11064.33,1954.81,3052129.0,0.71,174,85.43,0.24,4551
2023-11-28,GTFS00174,R0001793,TRAM,978,813,75.55,26.82,12662,129161,0.18,4430.3,3776.83,2701.68,2372473.08,7.31,450,84.08,12.33,6170
2023-11-29,GTFS00175,R0001794,CABLE,1366,1157,68.15,5.0,115108,235334,0.159,7850.31,14401.76,6918.94,7207757.27,7.64,403,84.38,11.98,452
2023-11-30,GTFS00176,R0001795,GONDOLA,935,736,88.86,12.91,135366,34659,0.394,12830.68,13056.44,7847.0,7228856.29,11.67,71,99.57,7.11,2019
2023-12-01,GTFS00177,R0001796,RAIL,307,236,82.2,39.01,15911,162668,1.287,9712.9,5644.98,9682.93,5520376.07,13.39,268,85.08,10.13,755
2023-12-02,GTFS00178,R0001797,BUS,1037,963,64.79,38.7,88831,97720,1.389,9097.93,17658.71,6761.56,531153.18,10.79,292,79.6,14.1,5811
2023-12-03,GTFS00179,R0001798,BUS,1087,997,97.96,4.81,29656,228880,0.903,1738.27,16973.21,1172.88,5415616.65,17.08,334,75.26,11.37,4062
2023-12-04,GTFS00180,R0001799,BUS,240,233,98.59,27.35,232824,103632,0.326,1450.95,2543.77,1243.56,3935589.59,4.07,427,84.67,16.68,118
2023-12-05,GTFS00001,R0001800,BUS,10,10,56.2,18.41,112762,78278,0.501,16944.14,14527.8,13964.82,4729234.1,11.66,314,79.73,5.77,6096
2023-12-06,GTFS00002,R0001801,BUS,578,494,80.58,33.0,48928,195695,1.079,20051.56,13600.7,15632.43,2564669.19,12.52,202,73.04,13.92,533
2023-12-07,GTFS00003,R0001802,BUS,306,291,84.34,12.84,239536,163864,0.194,18078.0,12455.84,13076.34,4110298.48,13.85,444,81.64,12.83,5512
2023-12-08,GTFS00004,R0001803,BUS,804,759,84.89,13.43,140694,147572,1.563,20114.89,1350.93,12734.47,4512865.72,10.0,324,85.89,11.56,2441
2023-12-09,GTFS00005,R0001804,BUS,660,632,69.83,24.3,213265,184393,0.514,13285.28,17218.12,9363.52,6563152.86,10.91,395,98.0,7.31,667
2023-12-10,GTFS00006,R0001805,BUS,1449,1378,81.47,15.53,58574,188948,0.956,17488.18,16464.28,13789.29,6050700.58,8.69,467,88.85,12.74,6170
2023-12-11,GTFS00007,R0001806,FERRY,1016,892,69.26,34.91,111739,234982,1.154,21900.02,11770.12,20988.57,5055910.65,13.22,126,75.12,9.12,1371
2023-12-12,GTFS00008,R0001807,BUS,292,281,69.38,29.71,34467,15513,1.677,2597.55,7683.39,2387.22,4298889.58,13.42,279,87.29,0.57,1170
2023-12-13,GTFS00009,R0001808,FERRY,335,275,79.23,25.2,241197,240928,0.314,1918.58,13105.06,1779.15,2400556.25,15.07,167,80.2,1.79,6223
2023-12-14,GTFS00010,R0001809,BUS,207,208,89.08,4.16,223619,107060,1.141,4226.95,5812.87,4029.56,2649611.19,14.0,365,97.42,8.71,1220
2023-12-15,GTFS00011,R0001810,BUS,932,941,74.11,10.79,22311,77467,1.291,5148.06,4836.78,3311.2,1792007.88,17.18,281,72.73,14.58,1467
2023-12-16,GTFS00012,R0001811,BUS,959,930,67.96,10.99,107851,99760,0.25,18959.15,2120.44,16497.49,1858934.04,9.73,19,89.28,17.4,4141
2023-12-17,GTFS00013,R0001812,SUBWAY,188,171,67.97,10.8,142660,115500,1.296,4855.09,8525.14,4096.58,5612810.07,5.57,350,87.27,0.43,5931
2023-12-18,GTFS00014,R0001813,SUBWAY,1172,1053,95.87,27.61,52107,12202,1.717,17500.58,2773.9,16564.33,4964959.79,16.31,89,84.9,9.03,1142
2023-12-19,GTFS00015,R0001814,RAIL,203,191,88.67,31.42,238368,147977,0.88,5167.23,6150.34,4071.18,5620699.34,1.97,62,91.57,16.25,1799
2023-12-20,GTFS00016,R0001815,SUBWAY,1125,998,90.28,15.87,83659,57620,0.979,1895.02,8654.21,1153.16,1584491.46,15.29,235,73.57,9.28,61
2023-12-21,GTFS00017,R0001816,BUS,98,79,77.25,6.74,238267,30042,1.662,48.39,622.68,33.88,221364.72,16.44,117,86.09,16.29,4768
2023-12-22,GTFS00018,R0001817,BUS,97,89,79.37,25.28,122768,23091,1.516,17257.1,6592.09,14810.18,3861128.42,12.21,51,99.49,12.77,6181
2023-12-23,GTFS00019,R0001818,RAIL,825,772,99.42,34.03,87241,12129,0.178,13946.68,5905.2,9028.26,3400122.23,3.6,322,91.17,10.16,1131
2023-12-24,GTFS00020,R0001819,BUS,401,365,74.07,22.95,5210,236892,0.579,2849.96,4977.13,1738.39,103203.41,10.26,205,94.91,14.48,225
2023-12-25,GTFS00021,R0001820,RAIL,687,654,90.36,34.38,79324,52770,0.593,21867.48,12855.99,19560.95,1106966.87,9.69,84,72.82,17.79,3662
2023-12-26,GTFS00022,R0001821,BUS,731,692,86.33,23.94,65429,206392,1.175,12154.88,2106.44,7778.45,6918945.17,12.3,274,73.97,12.08,3429
2023-12-27,GTFS00023,R0001822,BUS,1112,1040,91.94,12.77,204787,61127,0.241,11329.75,3975.18,10778.62,243645.73,13.18,415,79.81,1.8,2155
2023-12-28,GTFS00024,R0001823,RAIL,1082,964,92.54,4.79,110009,92272,1.559,18168.83,7642.66,14104.01,2688813.34,11.39,352,98.67,13.61,1798
2023-12-29,GTFS00025,R0001824,BUS,1385,1354,61.52,35.22,94682,152660,0.13,823.94,13021.26,709.7,6456521.81,4.48,5,78.7,4.81,4291
2023-12-30,GTFS00026,R0001825,BUS,353,290,94.77,25.48,243776,10257,0.839,19500.17,10810.78,19236.09,937788.83,9.42,103,88.33,9.21,3762
2023-12-31,GTFS00027,R0001826,BUS,416,396,60.51,30.25,88620,200946,1.575,7182.11,17385.78,6349.43,5205023.8,8.45,202,91.66,17.98,4673
2024-01-01,GTFS00028,R0001827,FERRY,1479,1316,70.27,33.14,77402,208632,1.481,286.28,9655.01,272.23,3003266.48,3.17,472,98.1,3.87,2273
2024-01-02,GTFS00029,R0001828,SUBWAY,1350,1322,78.32,26.76,123372,244206,1.118,9243.78,16362.68,8807.43,5607275.41,13.07,183,96.41,6.5,695
2024-01-03,GTFS00030,R0001829,SUBWAY,113,107,63.07,34.62,229610,92839,0.675,20963.51,8992.56,14566.78,2607894.55,11.1,467,82.06,10.12,4976
2024-01-04,GTFS00031,R0001830,BUS,1473,1162,69.06,15.77,234539,29033,1.48,14150.87,14053.34,9695.83,4846248.65,6.77,395,95.35,9.02,657
2024-01-05,GTFS00032,R0001831,SUBWAY,1367,1293,66.14,11.42,217560,144412,0.958,21269.17,14340.24,19434.16,6147223.81,4.81,210,88.66,7.86,861
2024-01-06,GTFS00033,R0001832,FERRY,927,928,88.38,13.47,195388,172985,1.083,940.76,1423.27,694.11,3094827.34,12.74,374,95.02,3.09,5820
2024-01-07,GTFS00034,R0001833,BUS,746,630,59.54,30.48,2473,51598,0.215,1819.12,10064.31,1756.34,1146271.4,6.32,368,90.99,8.99,1775
2024-01-08,GTFS00035,R0001834,RAIL,1077,826,60.77,10.97,81995,107232,1.167,20659.5,15737.59,16242.89,6119333.63,11.6,269,94.5,11.92,5212
2024-01-09,GTFS00036,R0001835,BUS,982,752,96.23,14.06,66575,233012,1.74,12940.58,4954.7,11084.07,5294344.77,6.58,315,89.57,4.94,4289
2024-01-10,GTFS00037,R0001836,BUS,1063,966,63.51,34.38,239608,190614,0.677,21880.91,7270.39,13968.66,1911021.37,14.42,208,78.57,6.98,6404
2024-01-11,GTFS00038,R0001837,BUS,90,81,98.15,22.78,217238,235530,0.397,11826.9,14520.47,11452.89,1939311.61,13.64,418,70.33,14.73,3028
2024-01-12,GTFS00039,R0001838,BUS,1444,1247,78.6,20.52,217830,242829,0.168,4444.45,8954.33,2874.15,1469258.63,13.13,236,96.21,12.34,367
2024-01-13,GTFS00040,R0001839,BUS,1041,951,99.3,32.7,3456,238619,0.7,14079.11,14512.19,14001.08,2658220.88,6.2,76,93.01,5.49,838
2024-01-14,GTFS00041,R0001840,BUS,632,495,68.05,8.55,213612,193642,1.18,17641.15,2741.02,12816.38,180363.05,12.54,459,84.82,15.57,5321
2024-01-15,GTFS00042,R0001841,BUS,590,491,98.82,19.14,149992,7289,0.742,17265.9,6501.27,11079.95,4284712.78,1.32,448,84.9,11.71,5232
2024-01-16,GTFS00043,R0001842,SUBWAY,1234,1124,91.32,26.31,249814,235106,1.116,12414.36,12512.03,11250.61,1563508.22,16.8,80,71.84,7.58,3896
2024-01-17,GTFS00044,R0001843,RAIL,391,305,91.1,27.27,185511,110954,0.366,19076.19,1477.39,15802.28,4258374.99,15.78,394,95.04,1.81,4141
2024-01-18,GTFS00045,R0001844,BUS,628,510,55.83,37.34,232367,150237,1.748,9805.06,163.15,6686.48,4136458.59,14.72,82,96.0,9.16,6359
2024-01-19,GTFS00046,R0001845,BUS,1098,897,90.23,33.24,23957,73019,1.2,1114.62,15538.02,1032.29,6729986.75,16.37,226,86.61,0.65,804
2024-01-20,GTFS00047,R0001846,RAIL,830,794,69.61,13.72,84974,218947,0.496,436.54,17285.88,355.79,6243084.98,13.98,121,83.85,1.88,2374
2024-01-21,GTFS00048,R0001847,BUS,613,582,86.63,21.7,63696,18562,1.744,9849.34,14085.26,8792.37,3142098.52,13.31,199,93.11,0.32,3273
2024-01-22,GTFS00049,R0001848,BUS,660,583,65.61,38.7,91746,112712,0.798,10020.48,7660.3,9315.13,6802407.61,2.53,385,96.43,9.88,4915
2024-01-23,GTFS00050,R0001849,BUS,1200,1040,66.26,11.78,239384,127865,1.083,18878.76,15178.11,11942.83,4891317.23,15.59,313,92.62,13.17,5612
2024-01-24,GTFS00051,R0001850,BUS,788,722,95.14,10.93,158513,156939,1.618,21954.28,10052.26,15117.44,6843137.29,5.11,320,76.9,8.49,5082
2024-01-25,GTFS00052,R0001851,BUS,658,573,70.77,34.85,150862,232450,0.281,20812.54,13499.65,18049.99,1576849.53,14.6,380,85.08,17.46,167
2024-01-26,GTFS00053,R0001852,BUS,616,559,73.42,35.52,32165,44883,0.331,21497.51,17540.58,13179.69,835824.37,13.52,421,72.11,5.54,5040
2024-01-27,GTFS00054,R0001853,SUBWAY,369,308,82.96,39.04,149684,247915,1.054,2428.31,11471.64,1530.96,6741298.2,2.68,42,79.22,4.98,634
2024-01-28,GTFS00055,R0001854,RAIL,982,909,90.85,14.39,231488,87280,0.378,2435.65,2095.0,1938.01,6437148.98,7.19,392,80.65,8.0,6154
2024-01-29,GTFS00056,R0001855,RAIL,877,783,78.78,16.59,24280,10009,1.077,1072.77,17264.87,1059.92,765374.28,4.06,237,87.78,9.8,2185
2024-01-30,GTFS00057,R0001856,GONDOLA,1077,1024,67.97,12.94,108020,93633,1.252,7526.4,8089.17,5077.92,1789343.38,6.32,15,83.35,11.77,5908
2024-01-31,GTFS00058,R0001857,BUS,696,638,77.73,16.47,71938,77885,0.391,8922.38,9440.04,6578.75,1852852.84,5.02,372,95.95,2.62,4041
2024-02-01,GTFS00059,R0001858,SUBWAY,327,310,72.54,13.6,77524,90240,0.45,19442.29,10086.82,15221.99,866547.06,0.72,314,93.12,3.97,2064
2024-02-02,GTFS00060,R0001859,BUS,1311,1250,80.66,38.62,148387,82771,0.234,5957.9,9196.14,4576.89,1250664.78,14.75,266,79.52,12.56,3456
2024-02-03,GTFS00061,R0001860,TRAM,1190,1057,89.54,37.62,72010,32604,1.027,18407.7,15941.46,15427.61,212410.56,2.2,328,74.25,9.12,2621
2024-02-04,GTFS00062,R0001861,FERRY,327,318,72.93,38.8,73671,205926,0.377,9905.25,5014.94,9014.04,833505.49,13.1,337,96.61,7.42,4474
2024-02-05,GTFS00063,R0001862,SUBWAY,1093,856,55.86,19.64,125789,99650,0.51,20516.96,292.03,12704.35,5376845.79,12.79,111,86.8,7.74,1006
2024-02-06,GTFS00064,R0001863,CABLE,1273,1007,86.91,28.76,242685,11661,1.687,10729.99,4767.97,7149.87,6350623.51,15.49,98,73.47,3.06,6033
2024-02-07,GTFS00065,R0001864,SUBWAY,1194,947,84.73,30.59,86003,205173,1.218,18133.15,16641.35,16748.55,5855081.14,7.81,253,82.62,4.22,3857
2024-02-08,GTFS00066,R0001865,SUBWAY,1430,1210,94.29,11.12,122630,17617,1.248,19689.59,13031.89,12347.36,5466796.92,5.09,253,82.2,15.66,4453
2024-02-09,GTFS00067,R0001866,BUS,1393,1298,58.96,13.53,228722,179235,1.288,18643.88,12581.14,13903.41,2586207.97,1.12,410,91.8,11.47,217
2024-02-10,GTFS00068,R0001867,BUS,1096,1063,92.67,15.9,83114,143493,1.331,8547.72,13885.58,5951.49,735455.45,17.88,421,87.47,1.79,6183
2024-02-11,GTFS00069,R0001868,RAIL,561,534,83.24,38.98,39192,74822,0.549,3943.13,11770.23,3292.7,2927411.02,4.41,259,92.08,4.42,3417
2024-02-12,GTFS00070,R0001869,RAIL,158,119,92.7,17.72,15250,1906,0.593,15514.0,4775.32,15051.46,6719803.68,16.98,10,71.02,0.98,827
2024-02-13,GTFS00071,R0001870,BUS,950,832,87.58,30.49,237756,78645,0.682,648.47,14760.96,408.87,3165409.86,14.1,234,95.27,7.2,5949
2024-02-14,GTFS00072,R0001871,RAIL,1044,806,91.04,24.95,186467,214605,0.45,21408.6,14788.15,18781.47,94813.62,15.81,438,81.08,4.22,4944
2024-02-15,GTFS00073,R0001872,BUS,579,455,63.46,4.28,120760,239627,1.452,1164.04,2496.05,977.29,7069757.61,12.44,148,81.17,0.26,2185
2024-02-16,GTFS00074,R0001873,RAIL,778,701,70.16,20.58,121411,2867,0.45,19878.59,1437.95,14144.51,229904.93,4.7,227,99.47,11.17,4460
2024-02-17,GTFS00075,R0001874,SUBWAY,633,580,62.69,8.03,155946,98489,0.245,5328.08,14394.82,5327.85,7059313.09,0.74,263,99.68,10.87,437
2024-02-18,GTFS00076,R0001875,BUS,1397,1364,89.31,30.14,200414,219336,1.303,8726.29,4800.11,5332.08,5559950.15,17.99,222,76.95,7.75,3964
2024-02-19,GTFS00077,R0001876,RAIL,885,869,88.74,15.44,22962,228278,0.33,645.59,4127.1,393.38,2869476.42,1.88,391,98.46,4.19,1569
