mig_asylum_reference_month,mig_asylum_host_country_iso2,mig_asylum_applicant_country_of_origin_iso2,mig_asylum_applicant_age_group,mig_asylum_applicant_sex,mig_asylum_application_type,mig_asylum_dublin_transfer_flag,mig_asylum_first_instance_decision_code,mig_asylum_first_instance_decision_count,mig_asylum_final_decision_code,mig_asylum_final_decision_count,mig_asylum_time_to_decision_days_median,mig_asylum_relocation_mechanism_flag,mig_asylum_resettlement_flag,mig_asylum_temporary_protection_flag,mig_asylum_reception_capacity_beds,mig_asylum_recognition_rate_pct,mig_asylum_eu_agency_support_flag,mig_asylum_eurostat_table_code,mig_asylum_data_extract_date
2020-03,PL,IR,0-13,M,FAMILY_UNIT,0,WITHDRAWN,278,SUBSIDIARY_PROTECTION,202,237,0,0,0,2402,36.19,0,migr_asydec2,2024-04-04
2020-04,AT,RS,0-13,M,APPEAL_RELATED,1,REFUGEE_STATUS,320,REFUGEE_STATUS,140,232,0,0,0,2525,75.9,1,migr_asyappctzm,2024-02-13
2020-05,EE,CH,0-13,M,FIRST_TIME,0,REJECTED,281,OTHER,193,254,0,0,0,2596,76.37,0,migr_asyappctza,2024-03-10
2020-06,IT,JP,0-13,M,SUBSEQUENT,1,OTHER,298,WITHDRAWN,135,255,1,0,0,2526,63.44,0,migr_asydec1,2024-03-08
2020-07,PT,SY,0-13,M,FAMILY_UNIT,1,SUBSIDIARY_PROTECTION,315,REJECTED,264,229,0,0,0,2426,53.59,0,migr_asytpsm,2025-02-07
2020-08,BE,DZ,0-13,M,APPEAL_RELATED,0,WITHDRAWN,307,SUBSIDIARY_PROTECTION,270,258,1,0,0,2601,29.89,1,migr_asydec2,2025-05-03
2020-09,FI,MA,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,274,REFUGEE_STATUS,114,253,0,0,1,2543,76.72,1,migr_asyappctzm,2024-04-24
2020-10,LV,TR,0-13,M,SUBSEQUENT,0,REJECTED,305,OTHER,132,242,0,1,0,2557,6.15,1,migr_asyappctza,2025-11-01
2020-11,RO,GB,0-13,M,FAMILY_UNIT,0,OTHER,313,WITHDRAWN,176,223,0,0,0,2414,39.02,0,migr_asydec1,2024-09-04
2020-12,BG,ME,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,313,REJECTED,239,230,0,0,0,2410,46.23,1,migr_asytpsm,2024-08-28
2021-01,FR,US,0-13,M,FIRST_TIME,0,WITHDRAWN,315,SUBSIDIARY_PROTECTION,239,233,0,1,0,2452,30.87,0,migr_asydec2,2024-04-06
2021-02,LT,GH,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,274,REFUGEE_STATUS,190,254,0,0,0,2436,74.31,0,migr_asyappctzm,2024-03-30
2021-03,SK,NG,0-13,M,FAMILY_UNIT,0,REJECTED,288,OTHER,267,262,0,0,0,2464,81.74,0,migr_asyappctza,2024-06-02
2021-04,HR,AL,0-13,M,APPEAL_RELATED,0,OTHER,286,WITHDRAWN,199,250,0,1,0,2598,39.23,0,migr_asydec1,2026-02-02
2021-05,DE,IQ,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,331,REJECTED,270,264,0,0,0,2544,63.43,0,migr_asytpsm,2024-07-19
2021-06,LU,PK,0-13,M,SUBSEQUENT,0,WITHDRAWN,304,SUBSIDIARY_PROTECTION,190,229,1,0,0,2428,69.07,0,migr_asydec2,2024-02-24
2021-07,SI,BY,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,303,REFUGEE_STATUS,275,236,0,0,0,2585,13.29,1,migr_asyappctzm,2026-02-21
2021-08,CY,IS,0-13,M,APPEAL_RELATED,1,REJECTED,310,OTHER,233,261,1,0,0,2522,69.84,1,migr_asyappctza,2026-02-25
2021-09,GR,RU,0-13,M,FIRST_TIME,1,OTHER,312,WITHDRAWN,249,251,1,0,0,2422,53.98,1,migr_asydec1,2025-09-10
2021-10,MT,CN,0-13,M,SUBSEQUENT,1,SUBSIDIARY_PROTECTION,324,REJECTED,165,244,0,0,0,2542,73.41,0,migr_asytpsm,2025-09-17
2021-11,ES,KE,0-13,M,FAMILY_UNIT,0,WITHDRAWN,279,SUBSIDIARY_PROTECTION,211,264,0,0,0,2502,72.56,0,migr_asydec2,2024-01-03
2021-12,CZ,TN,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,320,REFUGEE_STATUS,292,250,0,0,1,2576,40.43,1,migr_asyappctzm,2025-09-19
2022-01,HU,EG,0-13,M,FIRST_TIME,0,REJECTED,307,OTHER,243,237,0,0,0,2649,76.43,0,migr_asyappctza,2025-04-01
2022-02,NL,MD,0-13,M,SUBSEQUENT,1,OTHER,315,WITHDRAWN,171,251,0,0,0,2450,41.88,1,migr_asydec1,2024-06-28
2022-03,SE,UA,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,309,REJECTED,278,254,0,0,0,2585,10.32,0,migr_asytpsm,2024-01-31
2022-04,DK,GE,0-13,M,APPEAL_RELATED,0,WITHDRAWN,287,SUBSIDIARY_PROTECTION,230,263,1,0,0,2634,17.21,1,migr_asydec2,2025-08-14
2022-05,IE,MK,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,336,REFUGEE_STATUS,242,240,1,1,0,2603,35.33,1,migr_asyappctzm,2025-10-03
2022-06,PL,VN,0-13,M,SUBSEQUENT,1,REJECTED,300,OTHER,207,250,0,1,0,2638,20.32,1,migr_asyappctza,2024-02-18
2022-07,AT,IN,0-13,M,FAMILY_UNIT,0,OTHER,329,WITHDRAWN,256,279,1,0,0,2583,16.41,1,migr_asydec1,2024-04-07
2022-08,EE,NO,0-13,M,APPEAL_RELATED,1,SUBSIDIARY_PROTECTION,322,REJECTED,199,243,0,1,0,2680,31.15,0,migr_asytpsm,2024-05-22
2022-09,IT,BA,0-13,M,FIRST_TIME,0,WITHDRAWN,347,SUBSIDIARY_PROTECTION,214,284,1,0,0,2455,82.42,0,migr_asydec2,2024-03-25
2022-10,PT,IR,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,317,REFUGEE_STATUS,187,265,0,0,0,2500,22.21,1,migr_asyappctzm,2025-11-14
2022-11,BE,RS,0-13,M,FAMILY_UNIT,0,REJECTED,292,OTHER,183,259,0,0,0,2691,30.71,0,migr_asyappctza,2024-08-11
2022-12,FI,CH,0-13,M,APPEAL_RELATED,0,OTHER,314,WITHDRAWN,271,269,0,0,0,2535,80.2,0,migr_asydec1,2024-04-27
2023-01,LV,JP,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,313,REJECTED,254,267,0,1,0,2559,68.24,0,migr_asytpsm,2024-06-03
2023-02,RO,SY,0-13,M,SUBSEQUENT,0,WITHDRAWN,327,SUBSIDIARY_PROTECTION,270,270,0,0,0,2494,30.75,0,migr_asydec2,2025-06-28
2023-03,BG,DZ,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,331,REFUGEE_STATUS,228,258,0,1,0,2693,65.32,1,migr_asyappctzm,2024-06-06
2023-04,FR,MA,0-13,M,APPEAL_RELATED,1,REJECTED,338,OTHER,210,263,0,0,0,2488,24.92,1,migr_asyappctza,2026-01-18
2023-05,LT,TR,0-13,M,FIRST_TIME,1,OTHER,351,WITHDRAWN,291,285,1,0,0,2593,6.03,0,migr_asydec1,2024-10-11
2023-06,SK,GB,0-13,M,SUBSEQUENT,1,SUBSIDIARY_PROTECTION,313,REJECTED,156,267,0,0,0,2596,10.79,0,migr_asytpsm,2024-08-28
2023-07,HR,ME,0-13,M,FAMILY_UNIT,0,WITHDRAWN,352,SUBSIDIARY_PROTECTION,260,289,0,0,0,2645,23.95,0,migr_asydec2,2025-03-21
2023-08,DE,US,0-13,M,APPEAL_RELATED,1,REFUGEE_STATUS,332,REFUGEE_STATUS,199,288,0,0,0,2524,66.5,0,migr_asyappctzm,2025-04-20
2023-09,LU,GH,0-13,M,FIRST_TIME,0,REJECTED,354,OTHER,313,287,0,0,0,2596,64.56,0,migr_asyappctza,2024-01-01
2023-10,SI,NG,0-13,M,SUBSEQUENT,0,OTHER,351,WITHDRAWN,250,265,0,1,0,2504,64.7,0,migr_asydec1,2025-07-20
2023-11,CY,AL,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,353,REJECTED,222,272,0,0,0,2570,53.11,1,migr_asytpsm,2024-01-06
2023-12,GR,IQ,0-13,M,APPEAL_RELATED,0,WITHDRAWN,325,SUBSIDIARY_PROTECTION,185,283,0,0,0,2562,66.89,1,migr_asydec2,2026-01-04
2024-01,MT,PK,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,343,REFUGEE_STATUS,330,272,0,0,0,2696,77.7,1,migr_asyappctzm,2024-10-21
2024-02,ES,BY,0-13,M,SUBSEQUENT,0,REJECTED,340,OTHER,256,270,0,0,0,2622,31.04,0,migr_asyappctza,2024-05-29
2024-03,CZ,IS,0-13,M,FAMILY_UNIT,0,OTHER,355,WITHDRAWN,198,272,1,1,0,2557,40.45,0,migr_asydec1,2024-06-26
2024-04,HU,RU,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,314,REJECTED,168,271,0,0,0,2537,35.84,0,migr_asytpsm,2024-11-22
2024-05,NL,CN,0-13,M,FIRST_TIME,0,WITHDRAWN,326,SUBSIDIARY_PROTECTION,224,268,0,0,0,2688,55.18,0,migr_asydec2,2026-01-26
2024-06,SE,KE,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,353,REFUGEE_STATUS,223,291,0,1,0,2601,21.6,1,migr_asyappctzm,2024-11-22
2024-07,DK,TN,0-13,M,FAMILY_UNIT,0,REJECTED,363,OTHER,319,306,0,0,0,2668,17.33,1,migr_asyappctza,2024-01-28
2024-08,IE,EG,0-13,M,APPEAL_RELATED,0,OTHER,341,WITHDRAWN,244,287,1,0,0,2691,28.75,1,migr_asydec1,2024-11-17
2024-09,PL,MD,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,352,REJECTED,336,298,0,0,0,2597,7.88,0,migr_asytpsm,2025-12-10
2024-10,AT,UA,0-13,M,SUBSEQUENT,0,WITHDRAWN,354,SUBSIDIARY_PROTECTION,276,285,1,0,0,2716,77.62,0,migr_asydec2,2025-09-06
2024-11,EE,GE,0-13,M,FAMILY_UNIT,1,REFUGEE_STATUS,347,REFUGEE_STATUS,334,293,0,0,0,2698,42.8,1,migr_asyappctzm,2025-06-06
2024-12,IT,MK,0-13,M,APPEAL_RELATED,0,REJECTED,335,OTHER,248,290,0,0,1,2550,38.3,0,migr_asyappctza,2024-06-08
2025-01,PT,VN,0-13,M,FIRST_TIME,0,OTHER,356,WITHDRAWN,200,297,0,0,0,2664,26.06,0,migr_asydec1,2026-01-20
2025-02,BE,IN,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,350,REJECTED,326,288,1,0,0,2619,63.37,1,migr_asytpsm,2024-11-13
2025-03,FI,NO,0-13,M,FAMILY_UNIT,1,WITHDRAWN,351,SUBSIDIARY_PROTECTION,295,300,0,0,0,2739,35.89,0,migr_asydec2,2024-01-19
2025-04,LV,BA,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,364,REFUGEE_STATUS,205,291,1,0,0,2712,48.58,0,migr_asyappctzm,2024-11-23
2025-05,RO,IR,0-13,M,FIRST_TIME,0,REJECTED,351,OTHER,350,308,0,0,1,2607,27.71,1,migr_asyappctza,2025-11-22
2025-06,BG,RS,0-13,M,SUBSEQUENT,0,OTHER,378,WITHDRAWN,267,305,0,0,0,2686,44.51,1,migr_asydec1,2025-02-13
2025-07,FR,CH,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,372,REJECTED,280,315,0,0,0,2588,20.92,0,migr_asytpsm,2024-04-05
2025-08,LT,JP,0-13,M,APPEAL_RELATED,1,WITHDRAWN,378,SUBSIDIARY_PROTECTION,206,314,0,1,0,2790,26.62,0,migr_asydec2,2024-05-17
2025-09,SK,SY,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,375,REFUGEE_STATUS,276,45,0,0,0,2763,43.35,0,migr_asyappctzm,2026-02-06
2025-10,HR,DZ,0-13,M,SUBSEQUENT,1,REJECTED,327,OTHER,213,40,0,0,0,2763,47.15,0,migr_asyappctza,2024-11-23
2025-11,DE,MA,0-13,M,FAMILY_UNIT,1,OTHER,386,WITHDRAWN,351,62,0,0,0,2746,33.43,0,migr_asydec1,2024-03-17
2025-12,LU,TR,0-13,M,APPEAL_RELATED,1,SUBSIDIARY_PROTECTION,366,REJECTED,277,37,0,0,0,2634,67.09,0,migr_asytpsm,2024-06-13
2026-01,SI,GB,0-13,M,FIRST_TIME,0,WITHDRAWN,363,SUBSIDIARY_PROTECTION,247,51,1,0,0,2758,14.62,0,migr_asydec2,2026-02-06
2026-02,CY,ME,0-13,M,SUBSEQUENT,1,REFUGEE_STATUS,348,REFUGEE_STATUS,320,52,0,0,0,2633,75.7,1,migr_asyappctzm,2025-05-31
2026-03,GR,US,0-13,M,FAMILY_UNIT,0,REJECTED,348,OTHER,148,26,0,0,0,2763,61.68,1,migr_asyappctza,2024-07-01
2026-04,MT,GH,0-13,M,APPEAL_RELATED,0,OTHER,343,WITHDRAWN,319,33,0,0,0,2719,21.72,0,migr_asydec1,2024-08-25
2026-05,ES,NG,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,361,REJECTED,181,30,0,0,0,2770,53.1,0,migr_asytpsm,2025-02-12
2026-06,CZ,AL,0-13,M,SUBSEQUENT,0,WITHDRAWN,341,SUBSIDIARY_PROTECTION,219,63,0,0,0,2647,32.82,0,migr_asydec2,2024-12-30
2026-07,HU,IQ,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,364,REFUGEE_STATUS,208,61,1,0,0,2823,30.1,1,migr_asyappctzm,2025-03-21
2026-08,NL,PK,0-13,M,APPEAL_RELATED,0,REJECTED,344,OTHER,207,56,0,0,0,2717,62.88,0,migr_asyappctza,2024-05-25
2026-09,SE,BY,0-13,M,FIRST_TIME,0,OTHER,343,WITHDRAWN,245,45,0,0,0,2694,60.78,0,migr_asydec1,2025-01-11
2026-10,DK,IS,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,353,REJECTED,168,73,0,0,0,2646,6.19,0,migr_asytpsm,2026-02-25
2026-11,IE,RU,0-13,M,FAMILY_UNIT,0,WITHDRAWN,367,SUBSIDIARY_PROTECTION,365,67,0,0,0,2737,8.32,0,migr_asydec2,2025-10-17
2026-12,PL,CN,0-13,M,APPEAL_RELATED,1,REFUGEE_STATUS,344,REFUGEE_STATUS,268,60,0,0,1,2708,60.71,0,migr_asyappctzm,2024-05-02
2018-01,AT,KE,0-13,M,FIRST_TIME,0,REJECTED,399,OTHER,162,39,0,0,0,2759,71.45,1,migr_asyappctza,2024-03-28
2018-02,EE,TN,0-13,M,SUBSEQUENT,0,OTHER,363,WITHDRAWN,345,70,0,0,0,2806,32.92,0,migr_asydec1,2024-10-30
2018-03,IT,EG,0-13,M,FAMILY_UNIT,1,SUBSIDIARY_PROTECTION,371,REJECTED,325,77,0,0,0,2619,67.62,0,migr_asytpsm,2025-09-25
2018-04,PT,MD,0-13,M,APPEAL_RELATED,0,WITHDRAWN,359,SUBSIDIARY_PROTECTION,235,61,0,0,0,2626,10.43,0,migr_asydec2,2025-11-14
2018-05,BE,UA,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,365,REFUGEE_STATUS,193,77,0,0,1,2858,7.63,0,migr_asyappctzm,2025-06-03
2018-06,FI,GE,0-13,M,SUBSEQUENT,0,REJECTED,373,OTHER,301,57,0,0,0,2710,46.86,0,migr_asyappctza,2024-12-17
2018-07,LV,MK,0-13,M,FAMILY_UNIT,0,OTHER,353,WITHDRAWN,211,62,0,1,0,2813,22.56,1,migr_asydec1,2024-07-08
2018-08,RO,VN,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,359,REJECTED,355,51,0,0,0,2704,76.91,0,migr_asytpsm,2024-06-18
2018-09,BG,IN,0-13,M,FIRST_TIME,0,WITHDRAWN,403,SUBSIDIARY_PROTECTION,345,84,0,0,0,2838,36.36,1,migr_asydec2,2024-04-12
2018-10,FR,NO,0-13,M,SUBSEQUENT,1,REFUGEE_STATUS,403,REFUGEE_STATUS,245,53,0,0,0,2788,17.38,0,migr_asyappctzm,2024-03-18
2018-11,LT,BA,0-13,M,FAMILY_UNIT,0,REJECTED,362,OTHER,321,46,0,0,0,2739,55.5,1,migr_asyappctza,2024-01-19
2018-12,SK,IR,0-13,M,APPEAL_RELATED,0,OTHER,394,WITHDRAWN,226,69,0,0,0,2884,21.01,0,migr_asydec1,2024-12-19
2019-01,HR,RS,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,398,REJECTED,199,69,0,1,0,2875,31.06,0,migr_asytpsm,2024-03-09
2019-02,DE,CH,0-13,M,SUBSEQUENT,1,WITHDRAWN,354,SUBSIDIARY_PROTECTION,160,74,1,0,0,2659,45.53,0,migr_asydec2,2024-07-17
2019-03,LU,JP,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,392,REFUGEE_STATUS,166,56,1,0,0,2836,13.84,0,migr_asyappctzm,2024-08-10
2019-04,SI,SY,0-13,M,APPEAL_RELATED,1,REJECTED,385,OTHER,376,77,0,0,0,2714,44.54,1,migr_asyappctza,2025-01-09
2019-05,CY,DZ,0-13,M,FIRST_TIME,0,OTHER,367,WITHDRAWN,288,58,0,0,0,2802,27.06,0,migr_asydec1,2024-01-08
2019-06,GR,MA,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,391,REJECTED,321,67,0,0,0,2858,62.89,0,migr_asytpsm,2025-09-30
2019-07,MT,TR,0-13,M,FAMILY_UNIT,0,WITHDRAWN,412,SUBSIDIARY_PROTECTION,286,73,0,0,0,2736,51.67,1,migr_asydec2,2024-12-19
2019-08,ES,GB,0-13,M,APPEAL_RELATED,1,REFUGEE_STATUS,381,REFUGEE_STATUS,303,63,0,0,0,2681,30.94,0,migr_asyappctzm,2024-11-15
2019-09,CZ,ME,0-13,M,FIRST_TIME,0,REJECTED,420,OTHER,260,60,0,0,0,2775,61.19,0,migr_asyappctza,2024-12-29
2019-10,HU,US,0-13,M,SUBSEQUENT,0,OTHER,387,WITHDRAWN,343,83,0,0,0,2846,61.83,1,migr_asydec1,2024-09-12
2019-11,NL,GH,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,422,REJECTED,302,58,0,0,0,2818,75.1,0,migr_asytpsm,2024-01-16
2019-12,SE,NG,0-13,M,APPEAL_RELATED,1,WITHDRAWN,418,SUBSIDIARY_PROTECTION,391,89,1,0,0,2754,81.58,1,migr_asydec2,2024-01-09
2020-01,DK,AL,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,402,REFUGEE_STATUS,398,67,0,1,0,2817,24.68,0,migr_asyappctzm,2024-09-16
2020-02,IE,IQ,0-13,M,SUBSEQUENT,0,REJECTED,383,OTHER,292,69,0,0,0,2902,67.57,0,migr_asyappctza,2024-08-16
2020-03,PL,PK,0-13,M,FAMILY_UNIT,0,OTHER,403,WITHDRAWN,323,72,0,0,0,2718,61.71,1,migr_asydec1,2025-06-20
2020-04,AT,BY,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,397,REJECTED,383,92,1,0,0,2852,82.07,1,migr_asytpsm,2026-01-15
2020-05,EE,IS,0-13,M,FIRST_TIME,0,WITHDRAWN,377,SUBSIDIARY_PROTECTION,152,101,0,1,0,2720,9.75,0,migr_asydec2,2026-02-24
2020-06,IT,RU,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,423,REFUGEE_STATUS,361,84,0,0,0,2810,32.6,1,migr_asyappctzm,2025-03-02
2020-07,PT,CN,0-13,M,FAMILY_UNIT,1,REJECTED,403,OTHER,338,66,0,0,0,2741,76.73,1,migr_asyappctza,2025-06-08
2020-08,BE,KE,0-13,M,APPEAL_RELATED,1,OTHER,409,WITHDRAWN,408,79,0,0,0,2937,76.33,1,migr_asydec1,2025-04-18
2020-09,FI,TN,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,390,REJECTED,324,96,0,0,0,2864,40.26,0,migr_asytpsm,2024-12-04
2020-10,LV,EG,0-13,M,SUBSEQUENT,0,WITHDRAWN,403,SUBSIDIARY_PROTECTION,210,71,0,0,0,2869,15.27,0,migr_asydec2,2024-09-16
2020-11,RO,MD,0-13,M,FAMILY_UNIT,1,REFUGEE_STATUS,416,REFUGEE_STATUS,331,70,0,0,0,2711,20.86,0,migr_asyappctzm,2024-06-16
2020-12,BG,UA,0-13,M,APPEAL_RELATED,0,REJECTED,410,OTHER,165,94,0,0,1,2752,29.23,0,migr_asyappctza,2024-10-09
2021-01,FR,GE,0-13,M,FIRST_TIME,0,OTHER,397,WITHDRAWN,219,75,0,0,0,2951,37.42,1,migr_asydec1,2025-03-26
2021-02,LT,MK,0-13,M,SUBSEQUENT,1,SUBSIDIARY_PROTECTION,433,REJECTED,400,110,0,0,0,2825,23.01,0,migr_asytpsm,2025-01-31
2021-03,SK,VN,0-13,M,FAMILY_UNIT,1,WITHDRAWN,387,SUBSIDIARY_PROTECTION,163,89,0,0,0,2900,47.71,0,migr_asydec2,2024-09-20
2021-04,HR,IN,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,423,REFUGEE_STATUS,301,84,1,0,0,2750,51.49,0,migr_asyappctzm,2025-12-18
2021-05,DE,NO,0-13,M,FIRST_TIME,1,REJECTED,439,OTHER,255,78,0,1,0,2743,46.07,0,migr_asyappctza,2024-02-15
2021-06,LU,BA,0-13,M,SUBSEQUENT,0,OTHER,394,WITHDRAWN,226,101,1,0,0,2818,80.76,0,migr_asydec1,2025-07-09
2021-07,SI,IR,0-13,M,FAMILY_UNIT,1,SUBSIDIARY_PROTECTION,423,REJECTED,296,82,0,0,0,2838,34.34,0,migr_asytpsm,2024-12-24
2021-08,CY,RS,0-13,M,APPEAL_RELATED,0,WITHDRAWN,429,SUBSIDIARY_PROTECTION,292,103,0,0,0,2896,65.1,0,migr_asydec2,2024-04-08
2021-09,GR,CH,0-13,M,FIRST_TIME,0,REFUGEE_STATUS,417,REFUGEE_STATUS,414,112,0,0,0,2809,33.04,1,migr_asyappctzm,2025-10-22
2021-10,MT,JP,0-13,M,SUBSEQUENT,0,REJECTED,419,OTHER,285,110,0,0,0,2850,18.45,1,migr_asyappctza,2024-02-02
2021-11,ES,SY,0-13,M,FAMILY_UNIT,0,OTHER,414,WITHDRAWN,376,122,0,0,1,2958,29.59,0,migr_asydec1,2024-07-22
2021-12,CZ,DZ,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,418,REJECTED,363,111,0,0,0,2799,79.24,0,migr_asytpsm,2025-11-26
2022-01,HU,MA,0-13,M,FIRST_TIME,1,WITHDRAWN,399,SUBSIDIARY_PROTECTION,394,91,0,0,0,2913,5.94,0,migr_asydec2,2025-09-01
2022-02,NL,TR,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,445,REFUGEE_STATUS,322,124,0,0,0,2872,23.27,1,migr_asyappctzm,2024-04-13
2022-03,SE,GB,0-13,M,FAMILY_UNIT,1,REJECTED,445,OTHER,202,95,0,0,0,2972,54.69,0,migr_asyappctza,2025-04-12
2022-04,DK,ME,0-13,M,APPEAL_RELATED,0,OTHER,433,WITHDRAWN,252,124,1,0,0,2987,10.98,0,migr_asydec1,2024-12-18
2022-05,IE,US,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,435,REJECTED,224,96,0,1,0,2964,84.34,1,migr_asytpsm,2024-12-18
2022-06,PL,GH,0-13,M,SUBSEQUENT,0,WITHDRAWN,425,SUBSIDIARY_PROTECTION,328,119,0,0,0,2932,77.1,0,migr_asydec2,2026-02-20
2022-07,AT,NG,0-13,M,FAMILY_UNIT,1,REFUGEE_STATUS,400,REFUGEE_STATUS,276,123,1,0,0,2855,18.36,0,migr_asyappctzm,2025-12-26
2022-08,EE,AL,0-13,M,APPEAL_RELATED,1,REJECTED,416,OTHER,190,110,0,0,0,2920,26.0,0,migr_asyappctza,2024-01-06
2022-09,IT,IQ,0-13,M,FIRST_TIME,0,OTHER,423,WITHDRAWN,310,104,0,0,0,2891,53.37,0,migr_asydec1,2025-08-29
2022-10,PT,PK,0-13,M,SUBSEQUENT,0,SUBSIDIARY_PROTECTION,443,REJECTED,256,132,0,1,0,2835,36.46,1,migr_asytpsm,2025-03-26
2022-11,BE,BY,0-13,M,FAMILY_UNIT,0,WITHDRAWN,422,SUBSIDIARY_PROTECTION,198,95,1,0,0,2969,16.97,0,migr_asydec2,2025-02-02
2022-12,FI,IS,0-13,M,APPEAL_RELATED,0,REFUGEE_STATUS,416,REFUGEE_STATUS,333,105,0,0,0,2801,37.6,1,migr_asyappctzm,2025-01-17
2023-01,LV,RU,0-13,M,FIRST_TIME,1,REJECTED,458,OTHER,435,99,0,0,0,2985,58.72,1,migr_asyappctza,2024-07-10
2023-02,RO,CN,0-13,M,SUBSEQUENT,1,OTHER,433,WITHDRAWN,361,125,0,0,0,2816,28.04,0,migr_asydec1,2024-01-07
2023-03,BG,KE,0-13,M,FAMILY_UNIT,0,SUBSIDIARY_PROTECTION,442,REJECTED,353,121,0,0,0,2875,8.76,0,migr_asytpsm,2024-09-07
2023-04,FR,TN,0-13,M,APPEAL_RELATED,0,WITHDRAWN,408,SUBSIDIARY_PROTECTION,202,120,0,0,0,2888,81.51,0,migr_asydec2,2025-05-26
2023-05,LT,EG,0-13,M,FIRST_TIME,1,REFUGEE_STATUS,435,REFUGEE_STATUS,174,102,0,0,0,2968,28.48,1,migr_asyappctzm,2025-06-21
2023-06,SK,MD,0-13,M,SUBSEQUENT,0,REJECTED,434,OTHER,245,134,0,0,0,2970,60.69,0,migr_asyappctza,2024-04-13
2023-07,HR,UA,0-13,M,FAMILY_UNIT,0,OTHER,466,WITHDRAWN,288,134,0,1,0,2883,50.46,0,migr_asydec1,2024-02-05
2023-08,DE,GE,0-13,M,APPEAL_RELATED,0,SUBSIDIARY_PROTECTION,451,REJECTED,328,123,0,0,0,3042,50.14,0,migr_asytpsm,2025-08-13
2023-09,LU,MK,0-13,M,FIRST_TIME,0,WITHDRAWN,429,SUBSIDIARY_PROTECTION,370,135,0,1,0,2959,70.64,0,migr_asydec2,2024-03-13
2023-10,SI,VN,0-13,M,SUBSEQUENT,0,REFUGEE_STATUS,424,REFUGEE_STATUS,363,118,0,0,0,3005,12.29,0,migr_asyappctzm,2025-09-09
2023-11,CY,IN,0-13,M,FAMILY_UNIT,1,REJECTED,457,OTHER,224,122,0,0,0,2979,45.62,1,migr_asyappctza,2025-11-11
2023-12,GR,NO,0-13,M,APPEAL_RELATED,0,OTHER,440,WITHDRAWN,330,125,0,0,0,2925,41.82,0,migr_asydec1,2025-04-22
2024-01,MT,BA,0-13,M,FIRST_TIME,0,SUBSIDIARY_PROTECTION,432,REJECTED,227,146,0,0,0,2988,62.38,1,migr_asytpsm,2024-02-12
2024-02,ES,IR,0-13,M,SUBSEQUENT,0,WITHDRAWN,452,SUBSIDIARY_PROTECTION,394,115,1,0,0,3029,27.19,0,migr_asydec2,2025-04-28
2024-03,CZ,RS,0-13,M,FAMILY_UNIT,0,REFUGEE_STATUS,464,REFUGEE_STATUS,432,112,0,0,0,2945,54.23,0,migr_asyappctzm,2026-02-21
2024-04,HU,CH,0-13,M,APPEAL_RELATED,0,REJECTED,443,OTHER,408,112,0,0,0,2902,7.02,0,migr_asyappctza,2024-12-25
2024-05,NL,JP,0-13,M,FIRST_TIME,0,OTHER,458,WITHDRAWN,403,116,0,0,0,2991,30.55,0,migr_asydec1,2024-07-24
