travel_dom_travel_month,travel_dom_destination_dma_code,travel_dom_origin_dma_code,travel_dom_trip_purpose_code,travel_dom_party_size_avg,travel_dom_nights_stayed_avg,travel_dom_lodging_type_code,travel_dom_spend_total_usd,travel_dom_spend_lodging_usd,travel_dom_spend_food_usd,travel_dom_spend_transport_usd,travel_dom_attraction_ticket_spend_usd,travel_dom_booking_channel_code,travel_dom_lead_time_days,travel_dom_cancellation_rate_pct,travel_dom_occupancy_rate_pct,travel_dom_adr_average_daily_rate,travel_dom_revpar_usd,travel_dom_seasonality_cluster,travel_dom_event_driven_demand_flag
2167-03,543,573,BUSINESS,5.61,1.41,VACATION_RENTAL,7647.0,3257.95,1654.2,1099.05,180.07,WALK_IN,127,56.738,94.57,113.32,107.17,SPRING,0
2167-04,656,632,VISITING_FRIENDS_FAMILY,1.45,16.05,HOTEL,5338.71,1307.64,1077.11,1121.62,772.02,OTA,343,16.277,97.8,118.07,115.47,SUMMER,0
2167-05,589,591,BUSINESS,3.41,13.3,HOTEL,131.72,55.87,23.27,25.68,0.69,AGENT,31,36.039,87.05,114.63,99.79,SPRING,0
2167-06,569,681,MEDICAL,5.47,12.67,HOTEL,7000.69,1715.57,2030.28,1525.08,1088.0,OTA,106,17.183,83.03,296.18,245.92,FALL,0
2167-07,617,855,LEISURE,6.16,10.88,VACATION_RENTAL,7461.79,2513.68,1427.23,1270.17,926.42,OTA,308,40.987,70.75,119.32,84.42,SUMMER,1
2167-08,638,502,VISITING_FRIENDS_FAMILY,1.31,20.12,HOTEL,4915.02,1379.42,1093.87,841.69,948.64,OTA,144,36.118,89.45,350.88,313.86,FALL,0
2167-09,866,683,BUSINESS,2.4,12.37,VACATION_RENTAL,1742.08,524.53,427.81,330.85,221.61,DIRECT,74,30.6,10.54,173.3,18.27,WINTER,0
2167-10,663,525,LEISURE,4.57,2.85,HOTEL,1435.32,438.49,279.7,156.1,273.94,OTA,37,4.504,54.57,410.93,224.24,SPRING,0
2167-11,621,667,MEDICAL,5.47,14.45,OTHER,2188.65,1043.53,658.14,484.47,120.23,OTA,183,36.933,54.19,149.53,81.03,SHOULDER,0
2167-12,649,832,LEISURE,2.54,5.09,VACATION_RENTAL,3026.67,1082.79,568.26,345.84,257.65,OTA,1,50.285,13.79,378.25,52.16,FALL,0
2168-01,621,559,BUSINESS,2.76,11.07,VACATION_RENTAL,4466.75,1769.8,1537.32,838.91,231.4,AGENT,89,37.943,98.35,325.62,320.25,SPRING,0
2168-02,742,589,VISITING_FRIENDS_FAMILY,3.25,12.73,HOTEL,2181.89,1174.66,684.63,537.42,130.24,OTA,118,38.71,19.74,75.82,14.97,FALL,0
2168-03,500,730,LEISURE,1.54,1.84,HOTEL,6822.45,1900.66,1222.98,984.7,173.89,AGENT,31,57.151,38.75,250.67,97.13,SHOULDER,0
2168-04,725,822,BUSINESS,5.77,18.95,VACATION_RENTAL,1747.55,314.25,541.35,191.2,98.92,CORPORATE_PORTAL,203,47.991,96.25,284.51,273.84,WINTER,0
2168-05,558,804,EVENT,3.06,19.38,HOTEL,4849.05,2190.13,727.06,1337.71,280.19,DIRECT,340,52.045,44.56,327.63,145.99,WINTER,1
2168-06,527,706,VISITING_FRIENDS_FAMILY,1.32,14.4,HOTEL,2885.86,1527.97,732.26,839.48,257.97,DIRECT,337,40.806,31.72,178.58,56.65,SPRING,0
2168-07,629,782,LEISURE,4.83,18.29,HOTEL,2168.43,512.21,417.19,493.82,288.4,OTA,174,49.284,26.94,398.33,107.31,SUMMER,1
2168-08,626,634,BUSINESS,5.49,6.89,OTHER,1881.71,667.95,576.95,507.46,287.32,CORPORATE_PORTAL,67,29.108,98.94,69.33,68.6,WINTER,0
2168-09,531,713,BUSINESS,2.07,19.76,FRIENDS_FAMILY,2325.77,1031.14,652.86,248.73,388.44,DIRECT,111,45.689,38.74,218.38,84.6,FALL,1
2168-10,677,699,VISITING_FRIENDS_FAMILY,3.68,8.98,HOTEL,1450.07,289.37,368.43,424.41,236.92,OTA,10,33.683,56.5,358.04,202.29,FALL,0
2168-11,543,607,LEISURE,6.16,18.18,VACATION_RENTAL,1372.63,718.19,400.23,347.5,66.2,OTA,225,47.968,99.87,211.01,210.74,SUMMER,0
2168-12,878,524,OUTDOOR,4.87,3.3,FRIENDS_FAMILY,5085.96,2689.84,1213.05,1042.28,769.35,DIRECT,255,9.958,24.93,310.42,77.39,SUMMER,0
2169-01,559,662,BUSINESS,1.91,2.58,HOTEL,608.25,232.76,155.21,82.52,64.73,OTA,60,16.732,82.31,415.26,341.8,WINTER,0
2169-02,518,797,BUSINESS,1.34,20.02,HOTEL,1601.51,740.6,256.7,259.72,74.25,OTA,150,29.592,44.13,274.11,120.96,SUMMER,0
2169-03,676,807,LEISURE,2.84,5.97,MOTEL,4618.14,1091.18,1595.71,1027.98,784.76,DIRECT,232,3.025,21.23,380.82,80.85,FALL,0
2169-04,812,894,LEISURE,2.06,15.42,FRIENDS_FAMILY,6058.92,1996.98,2068.77,686.19,992.2,OTA,132,4.137,12.68,144.63,18.34,FALL,0
2169-05,764,606,BUSINESS,3.76,3.24,FRIENDS_FAMILY,2126.07,425.29,519.64,240.27,169.76,OTA,234,29.949,36.37,125.78,45.75,WINTER,0
2169-06,613,786,LEISURE,2.93,6.64,VACATION_RENTAL,310.46,71.36,74.0,74.25,39.21,DIRECT,34,56.988,16.07,285.7,45.91,SPRING,0
2169-07,631,709,LEISURE,1.03,4.36,VACATION_RENTAL,7545.55,2323.06,1343.92,1445.23,1411.58,WALK_IN,81,55.742,93.57,63.25,59.18,FALL,0
2169-08,787,619,LEISURE,5.07,7.19,HOTEL,7650.65,3052.7,1897.61,2132.23,993.0,DIRECT,127,3.267,39.06,222.11,86.76,SPRING,0
2169-09,580,601,LEISURE,2.46,20.72,CAMPING,3778.02,1599.84,949.86,1012.68,681.61,DIRECT,182,54.894,28.99,184.72,53.55,SHOULDER,0
2169-10,861,815,LEISURE,1.65,9.72,HOTEL,3922.05,1110.95,1239.3,1034.6,60.24,WALK_IN,179,40.254,11.49,68.98,7.93,FALL,0
2169-11,661,694,LEISURE,5.52,9.64,HOTEL,1951.33,380.93,482.63,541.77,157.51,OTA,246,34.022,11.93,226.28,27.0,WINTER,0
2169-12,568,560,BUSINESS,5.16,15.02,HOTEL,7750.55,3955.88,1242.28,821.2,1362.96,OTA,194,17.868,66.54,270.81,180.2,SUMMER,1
2170-01,735,885,LEISURE,1.1,4.83,CAMPING,1748.31,684.38,387.0,516.44,136.89,OTA,158,5.151,56.1,242.02,135.77,SPRING,0
2170-02,563,562,LEISURE,4.74,11.41,MOTEL,6335.09,3466.1,1555.52,1587.44,1007.41,OTHER,309,49.014,22.64,214.71,48.61,SUMMER,0
2170-03,766,638,LEISURE,5.79,20.11,VACATION_RENTAL,6860.32,1438.53,2389.11,1999.02,1165.55,OTHER,152,28.645,63.54,278.15,176.74,FALL,0
2170-04,813,627,EVENT,3.59,4.47,FRIENDS_FAMILY,691.11,346.63,180.76,94.35,95.33,CORPORATE_PORTAL,348,5.174,18.94,223.6,42.35,SHOULDER,0
2170-05,620,891,LEISURE,5.53,3.5,VACATION_RENTAL,3812.03,1465.64,698.13,867.06,71.01,CORPORATE_PORTAL,307,9.426,73.21,340.4,249.21,WINTER,0
2170-06,897,601,LEISURE,4.02,15.75,FRIENDS_FAMILY,3900.54,2065.36,1142.35,658.43,615.31,OTA,48,39.573,71.81,323.93,232.61,SUMMER,0
2170-07,692,777,BUSINESS,4.71,12.93,VACATION_RENTAL,3474.2,934.2,827.09,903.04,172.92,OTA,120,58.183,38.6,315.17,121.66,WINTER,0
2170-08,623,561,OUTDOOR,1.17,13.94,HOTEL,4549.31,1851.98,983.09,865.4,418.38,DIRECT,169,0.895,67.02,367.3,246.16,FALL,0
2170-09,751,854,VISITING_FRIENDS_FAMILY,5.1,4.21,VACATION_RENTAL,5797.73,2254.2,1533.77,1570.71,396.56,OTA,19,11.966,29.41,247.11,72.68,FALL,0
2170-10,803,543,LEISURE,4.32,14.63,VACATION_RENTAL,6385.41,1566.81,1135.79,1689.69,1192.77,DIRECT,32,19.437,71.64,413.07,295.92,SUMMER,0
2170-11,568,844,VISITING_FRIENDS_FAMILY,3.29,13.29,MOTEL,7422.17,3151.76,1661.18,1271.31,1040.91,DIRECT,92,33.847,66.04,406.8,268.65,SHOULDER,0
2170-12,806,848,BUSINESS,4.36,2.94,FRIENDS_FAMILY,5754.08,1899.25,1542.79,1574.94,1090.84,OTA,327,44.555,57.03,413.49,235.81,SUMMER,1
2171-01,604,711,VISITING_FRIENDS_FAMILY,2.71,13.34,HOTEL,2045.8,849.91,391.77,317.01,109.15,CORPORATE_PORTAL,209,14.318,10.27,208.38,21.4,FALL,0
2171-02,546,829,LEISURE,5.0,7.3,FRIENDS_FAMILY,4580.21,2117.39,856.83,956.51,184.95,OTA,227,47.457,61.28,303.28,185.85,SPRING,1
2171-03,878,880,LEISURE,6.1,15.89,FRIENDS_FAMILY,5556.34,1464.38,1729.02,884.55,1105.72,DIRECT,123,2.476,27.53,372.62,102.58,FALL,0
2171-04,547,740,LEISURE,3.19,16.67,FRIENDS_FAMILY,5724.15,1875.22,1468.17,628.87,950.98,OTA,162,2.751,85.43,139.44,119.12,WINTER,0
2171-05,879,669,VISITING_FRIENDS_FAMILY,1.35,17.88,VACATION_RENTAL,4473.64,1384.64,1372.88,746.0,849.14,DIRECT,275,13.521,14.72,347.85,51.2,FALL,0
2171-06,827,599,LEISURE,2.25,1.16,HOTEL,7032.4,3421.33,1881.15,1528.52,292.04,OTA,234,30.643,55.53,276.93,153.78,SPRING,0
2171-07,515,695,LEISURE,1.62,7.28,VACATION_RENTAL,1172.76,263.89,332.72,327.55,227.31,DIRECT,364,44.934,76.85,272.0,209.03,SHOULDER,0
2171-08,864,899,LEISURE,2.16,7.38,VACATION_RENTAL,5908.67,2850.72,973.3,1100.99,670.2,OTHER,222,10.982,76.82,122.11,93.8,SUMMER,0
2171-09,527,577,LEISURE,2.14,1.86,FRIENDS_FAMILY,4928.56,1864.75,971.25,1067.5,286.15,DIRECT,109,28.954,78.74,404.62,318.6,FALL,0
2171-10,753,711,LEISURE,2.72,11.83,VACATION_RENTAL,5497.22,2992.95,975.39,731.8,0.16,WALK_IN,224,27.798,45.73,76.79,35.12,SHOULDER,1
2171-11,780,593,BUSINESS,5.85,18.67,VACATION_RENTAL,3944.31,2143.53,677.04,947.52,766.55,OTA,304,54.243,94.83,196.78,186.61,SHOULDER,0
2171-12,726,583,BUSINESS,3.7,8.08,HOTEL,3651.47,1811.05,1244.76,753.57,636.06,DIRECT,80,19.754,79.52,199.74,158.83,SPRING,0
2172-01,630,596,LEISURE,1.66,15.75,HOTEL,6753.98,3575.93,2292.52,1161.57,371.25,OTHER,231,58.679,10.46,307.8,32.2,WINTER,0
2172-02,614,699,LEISURE,1.33,15.99,FRIENDS_FAMILY,1217.22,352.88,310.72,189.17,41.61,AGENT,47,48.44,68.48,130.41,89.3,FALL,0
2172-03,834,884,LEISURE,1.08,11.87,HOTEL,271.4,104.9,83.94,46.53,8.8,OTA,99,35.747,46.63,390.81,182.23,SUMMER,0
2172-04,549,557,BUSINESS,6.38,5.43,VACATION_RENTAL,5380.36,2049.51,1188.48,910.18,1009.23,CORPORATE_PORTAL,50,59.43,55.93,146.32,81.84,FALL,0
2172-05,828,827,LEISURE,4.51,7.11,HOTEL,2881.48,1057.85,842.14,807.4,291.23,DIRECT,266,43.146,94.76,220.99,209.41,WINTER,0
2172-06,593,881,LEISURE,4.4,15.81,OTHER,4384.29,1329.3,971.45,1083.52,529.71,OTA,5,47.971,27.19,77.34,21.03,SUMMER,0
2172-07,696,759,LEISURE,1.4,14.42,HOTEL,7433.32,1537.7,1904.38,1121.88,948.16,OTHER,108,29.554,44.02,404.19,177.92,SHOULDER,1
2172-08,519,894,LEISURE,2.68,20.84,FRIENDS_FAMILY,2684.75,1067.66,626.78,497.84,95.04,OTA,213,26.232,94.88,362.56,344.0,FALL,1
2172-09,756,596,LEISURE,2.23,9.58,HOTEL,2606.26,940.03,489.67,544.89,256.92,DIRECT,215,22.068,45.66,321.08,146.61,SHOULDER,0
2172-10,665,793,LEISURE,4.36,15.06,HOTEL,1627.94,864.31,249.31,412.27,319.19,OTA,362,8.938,29.26,358.25,104.82,SHOULDER,0
2172-11,646,753,BUSINESS,6.07,17.11,VACATION_RENTAL,7834.39,1884.34,2214.79,1908.2,1020.89,WALK_IN,6,9.855,55.54,317.93,176.58,FALL,1
2172-12,569,877,BUSINESS,1.97,10.99,HOTEL,160.72,48.12,47.21,33.2,18.86,CORPORATE_PORTAL,123,5.374,95.57,252.73,241.53,WINTER,0
2173-01,556,606,LEISURE,5.93,16.28,VACATION_RENTAL,3906.49,1898.24,1144.31,1053.44,214.73,DIRECT,300,11.054,19.74,241.43,47.66,FALL,0
2173-02,581,559,LEISURE,1.84,1.11,VACATION_RENTAL,1160.9,468.51,303.18,313.87,170.44,OTA,75,31.049,82.14,181.72,149.26,SUMMER,1
2173-03,784,806,VISITING_FRIENDS_FAMILY,2.28,6.22,MOTEL,5098.59,1445.3,1375.5,523.72,463.13,DIRECT,19,44.96,56.98,81.19,46.26,SUMMER,0
2173-04,617,668,VISITING_FRIENDS_FAMILY,5.9,4.44,HOTEL,1286.54,411.91,285.71,128.18,135.0,OTA,235,55.221,80.49,336.23,270.63,SPRING,0
2173-05,557,818,BUSINESS,2.5,7.13,VACATION_RENTAL,3745.16,1824.96,684.0,499.1,601.36,AGENT,85,50.419,75.31,329.36,248.04,WINTER,0
2173-06,714,788,BUSINESS,5.16,17.0,VACATION_RENTAL,7111.08,1458.41,1443.49,1865.18,326.44,OTA,92,55.649,50.74,259.43,131.63,FALL,0
2173-07,668,799,LEISURE,1.96,20.1,FRIENDS_FAMILY,4866.16,1359.8,1281.49,670.66,655.59,AGENT,355,28.979,60.58,245.13,148.5,WINTER,0
2173-08,785,710,VISITING_FRIENDS_FAMILY,4.45,18.59,FRIENDS_FAMILY,1574.96,645.02,432.44,429.52,5.44,DIRECT,267,43.659,65.77,261.66,172.09,SUMMER,1
2173-09,891,881,LEISURE,5.86,13.34,VACATION_RENTAL,6243.11,1507.75,1746.32,921.2,1137.01,DIRECT,236,58.807,40.51,416.4,168.68,FALL,1
2173-10,804,873,VISITING_FRIENDS_FAMILY,1.67,19.74,MOTEL,6146.85,2758.03,1568.47,1161.75,699.8,OTA,26,33.784,54.99,95.34,52.43,WINTER,0
2173-11,660,714,LEISURE,2.59,14.57,HOTEL,1697.7,881.1,510.66,291.36,86.47,AGENT,100,59.218,81.21,320.6,260.36,WINTER,0
2173-12,594,844,LEISURE,4.51,10.7,FRIENDS_FAMILY,2376.64,679.76,703.17,328.46,351.09,OTA,231,33.992,37.05,110.91,41.09,SHOULDER,0
2174-01,713,836,LEISURE,3.34,8.47,OTHER,4884.0,1181.92,933.14,1223.08,564.1,DIRECT,163,23.014,66.1,256.22,169.36,WINTER,0
2174-02,539,702,LEISURE,3.56,16.06,VACATION_RENTAL,2192.56,1101.83,362.31,318.9,263.68,OTA,219,5.321,17.01,216.43,36.81,SUMMER,0
2174-03,825,759,BUSINESS,1.45,14.97,HOTEL,5892.75,1692.28,1553.87,1149.45,1125.98,DIRECT,338,59.908,21.28,166.47,35.42,SUMMER,1
2174-04,673,843,LEISURE,2.48,6.01,FRIENDS_FAMILY,4636.02,1013.13,1013.52,896.88,465.06,DIRECT,239,14.0,81.39,114.23,92.97,FALL,0
2174-05,668,645,BUSINESS,2.06,11.95,VACATION_RENTAL,3501.39,1257.08,1026.7,707.12,310.53,OTHER,335,32.709,11.16,143.49,16.01,WINTER,0
2174-06,760,644,LEISURE,6.08,12.96,MOTEL,7401.78,2402.45,1715.92,1801.08,1043.41,CORPORATE_PORTAL,178,0.763,81.73,123.94,101.3,WINTER,0
2174-07,719,548,LEISURE,3.53,6.86,VACATION_RENTAL,286.54,85.37,83.48,76.43,52.93,AGENT,157,18.537,61.93,398.69,246.91,SHOULDER,0
2174-08,793,508,BUSINESS,1.57,12.63,HOTEL,7706.92,2486.87,1944.66,2296.21,1101.3,OTA,157,47.432,20.35,329.56,67.07,FALL,0
2174-09,573,732,BUSINESS,5.28,8.06,HOTEL,5036.12,989.03,983.27,984.47,926.75,DIRECT,341,29.602,69.89,153.01,106.94,WINTER,0
2174-10,780,524,LEISURE,1.04,6.71,FRIENDS_FAMILY,370.43,140.66,80.89,98.02,61.39,OTA,311,43.918,78.76,309.33,243.63,SUMMER,0
2174-11,582,713,VISITING_FRIENDS_FAMILY,6.0,10.81,FRIENDS_FAMILY,3214.29,1641.5,794.32,675.85,13.97,DIRECT,302,14.773,71.8,142.41,102.25,WINTER,1
2174-12,794,885,BUSINESS,5.31,14.49,HOTEL,5998.39,2126.74,1776.76,1289.94,82.96,OTA,174,40.39,37.71,198.7,74.93,SPRING,0
2175-01,850,844,LEISURE,6.39,3.08,HOTEL,6318.15,1785.66,1037.86,1292.33,63.32,OTA,349,22.837,62.37,397.54,247.95,WINTER,0
2175-02,726,758,BUSINESS,3.37,16.93,HOTEL,7118.63,2223.0,2174.61,823.2,436.03,DIRECT,305,39.817,18.13,235.73,42.74,SPRING,0
2175-03,781,607,LEISURE,4.23,18.96,VACATION_RENTAL,6411.56,1893.46,1567.63,1875.63,626.72,OTA,274,15.717,90.48,319.52,289.1,SUMMER,0
2175-04,575,574,BUSINESS,1.19,10.83,MOTEL,316.56,129.56,103.08,60.44,44.89,OTA,33,21.149,68.9,62.42,43.01,SHOULDER,0
2175-05,806,872,VISITING_FRIENDS_FAMILY,2.2,10.32,HOTEL,6649.66,2296.7,1787.75,806.57,279.33,OTHER,242,26.874,91.73,123.44,113.23,SUMMER,0
2175-06,873,633,BUSINESS,2.49,3.92,FRIENDS_FAMILY,8013.5,3855.97,2761.78,1022.04,1432.52,OTA,327,45.876,53.23,339.69,180.82,WINTER,1
2175-07,899,776,OUTDOOR,6.0,5.64,FRIENDS_FAMILY,1545.06,404.19,262.08,291.08,149.3,DIRECT,78,47.849,98.53,200.32,197.38,SPRING,0
2175-08,807,692,LEISURE,4.82,13.14,HOTEL,7145.78,1855.97,1954.13,1707.34,409.22,OTHER,70,46.334,45.03,353.76,159.3,FALL,0
2175-09,684,835,LEISURE,5.87,8.88,CAMPING,6033.04,2322.65,1764.52,1153.6,501.41,OTHER,274,42.698,42.56,180.79,76.94,SUMMER,0
2175-10,574,678,BUSINESS,5.26,17.38,HOTEL,7406.78,1381.65,2029.93,1177.73,673.32,DIRECT,298,43.573,29.21,157.77,46.08,WINTER,0
2175-11,607,575,BUSINESS,1.31,12.53,MOTEL,7173.83,1774.13,1684.22,1146.58,870.12,DIRECT,74,56.854,44.16,202.8,89.56,SHOULDER,1
2175-12,516,836,LEISURE,5.93,1.0,VACATION_RENTAL,1243.87,367.37,372.95,227.29,104.53,OTA,64,1.3,80.0,319.74,255.79,SPRING,0
2176-01,643,501,VISITING_FRIENDS_FAMILY,1.29,13.02,HOTEL,7668.48,2901.55,1645.82,849.69,106.8,DIRECT,253,22.532,50.86,164.5,83.66,FALL,0
2176-02,855,841,LEISURE,1.72,6.64,OTHER,7464.62,3144.2,1634.67,1807.46,1093.77,OTA,169,3.715,76.29,201.22,153.51,FALL,0
2176-03,613,504,LEISURE,2.56,10.68,FRIENDS_FAMILY,4902.6,1421.2,1250.19,875.23,338.91,DIRECT,50,2.602,58.73,271.22,159.29,FALL,0
2176-04,890,666,VISITING_FRIENDS_FAMILY,3.01,10.17,FRIENDS_FAMILY,7839.59,2675.87,2003.02,1377.31,126.12,DIRECT,134,54.395,52.26,318.67,166.54,SHOULDER,0
2176-05,559,693,LEISURE,2.57,17.32,CAMPING,2978.38,1142.6,681.72,780.22,288.74,OTA,64,51.242,75.33,342.46,257.98,SUMMER,0
2176-06,851,683,LEISURE,2.22,6.72,HOTEL,385.78,148.15,87.14,85.13,1.64,CORPORATE_PORTAL,65,18.347,64.98,129.49,84.14,FALL,1
2176-07,500,897,LEISURE,2.9,13.98,MOTEL,7612.01,2819.18,1603.46,795.97,494.62,OTA,292,4.087,80.45,105.88,85.18,SHOULDER,0
2176-08,588,641,LEISURE,4.64,10.54,HOTEL,7255.99,3175.59,1991.4,1588.43,758.0,DIRECT,174,37.687,26.4,354.57,93.61,WINTER,0
2176-09,745,501,LEISURE,1.47,15.4,FRIENDS_FAMILY,2558.29,974.5,678.71,695.91,365.52,DIRECT,330,57.992,80.66,163.25,131.68,WINTER,0
2176-10,855,890,VISITING_FRIENDS_FAMILY,5.01,5.37,OTHER,697.19,184.04,184.09,140.24,7.26,DIRECT,232,48.104,34.38,330.61,113.66,FALL,0
2176-11,567,570,LEISURE,5.58,7.43,HOTEL,4004.12,2067.78,1010.13,848.11,318.04,WALK_IN,41,51.127,75.34,166.97,125.8,SPRING,1
2176-12,728,509,LEISURE,1.65,3.48,HOTEL,7121.77,2615.73,1591.01,1842.52,153.65,OTHER,21,20.478,91.63,326.52,299.19,SHOULDER,0
2177-01,571,520,LEISURE,4.96,2.17,FRIENDS_FAMILY,2552.18,1333.41,879.14,434.17,432.25,WALK_IN,275,14.049,26.04,161.56,42.07,SUMMER,0
2177-02,827,795,LEISURE,6.24,4.32,HOTEL,5732.71,3113.68,1882.16,848.87,97.63,WALK_IN,21,39.666,55.1,370.2,203.98,WINTER,0
2177-03,598,506,LEISURE,3.72,1.82,HOTEL,4884.26,2285.49,1243.09,1340.17,163.73,DIRECT,30,3.637,99.78,116.71,116.45,FALL,0
2177-04,546,539,LEISURE,6.13,5.75,VACATION_RENTAL,996.43,266.64,160.99,225.74,103.78,DIRECT,98,48.56,85.14,171.39,145.92,SHOULDER,0
2177-05,870,891,LEISURE,2.62,8.64,HOTEL,4897.9,1932.66,861.18,1193.87,79.28,OTA,143,26.176,59.46,312.07,185.56,WINTER,1
2177-06,508,589,BUSINESS,6.03,9.24,HOTEL,411.73,95.61,83.6,47.94,19.17,CORPORATE_PORTAL,297,45.619,41.27,81.49,33.63,WINTER,0
2177-07,835,632,LEISURE,6.17,3.22,HOTEL,2218.18,534.18,422.12,376.28,387.52,OTHER,94,42.568,17.53,334.09,58.57,SUMMER,0
2177-08,701,674,OUTDOOR,1.11,18.63,HOTEL,6469.33,2667.82,1480.81,1668.26,489.16,OTA,112,25.687,61.14,85.64,52.36,SUMMER,1
2177-09,767,668,LEISURE,2.16,16.42,CAMPING,6830.69,2887.67,1894.1,1245.67,186.92,DIRECT,179,20.978,90.42,373.38,337.61,SPRING,0
2177-10,752,655,LEISURE,5.18,17.67,OTHER,5660.55,1173.21,1886.84,1088.65,923.98,DIRECT,135,13.767,47.93,203.66,97.61,WINTER,0
2177-11,706,534,BUSINESS,6.39,14.28,HOTEL,2540.79,627.21,687.72,500.75,191.65,OTA,69,29.293,33.85,125.61,42.52,SPRING,0
2177-12,896,712,LEISURE,5.12,12.46,HOTEL,106.06,26.38,23.39,20.87,0.74,OTA,332,14.495,95.24,290.87,277.02,SPRING,0
2178-01,899,882,BUSINESS,3.64,7.53,VACATION_RENTAL,1312.02,295.16,342.13,174.91,61.61,DIRECT,249,56.441,67.74,265.2,179.65,SUMMER,0
2178-02,857,728,LEISURE,5.37,6.13,VACATION_RENTAL,3854.51,1308.46,945.59,415.15,567.77,OTA,270,5.19,22.2,267.34,59.35,FALL,1
2178-03,626,811,LEISURE,1.08,20.13,FRIENDS_FAMILY,1222.24,572.32,321.96,288.01,106.42,DIRECT,91,52.905,97.83,234.96,229.86,SUMMER,0
2178-04,851,502,LEISURE,2.44,6.29,FRIENDS_FAMILY,2775.65,882.58,666.29,424.75,23.23,OTA,44,16.919,91.61,285.34,261.4,SUMMER,0
2178-05,876,512,VISITING_FRIENDS_FAMILY,4.69,8.9,HOTEL,4559.29,1431.49,691.53,1082.32,709.93,DIRECT,17,4.376,77.93,275.42,214.63,FALL,0
2178-06,863,668,BUSINESS,5.75,20.65,FRIENDS_FAMILY,3124.68,819.59,972.58,611.63,498.61,OTA,301,36.838,64.07,264.42,169.41,SUMMER,0
2178-07,729,803,LEISURE,4.13,9.51,FRIENDS_FAMILY,630.36,127.32,112.08,168.19,20.19,DIRECT,194,6.606,28.69,242.71,69.63,WINTER,0
2178-08,589,846,VISITING_FRIENDS_FAMILY,3.04,5.66,HOTEL,4821.43,1892.97,840.81,1093.54,834.98,OTA,169,21.205,92.88,331.1,307.53,WINTER,0
2178-09,898,708,OUTDOOR,5.37,16.02,HOTEL,5500.59,1042.11,929.54,717.21,19.13,OTA,262,10.193,43.93,326.26,143.33,SPRING,0
2178-10,592,715,LEISURE,3.69,17.23,HOTEL,2175.67,1021.34,394.71,546.22,356.87,OTA,234,55.093,52.81,196.36,103.7,SPRING,0
2178-11,820,754,LEISURE,3.89,8.56,VACATION_RENTAL,1675.97,417.89,444.84,169.45,154.23,DIRECT,92,58.882,38.86,408.99,158.93,SPRING,0
2178-12,727,697,VISITING_FRIENDS_FAMILY,1.23,7.24,VACATION_RENTAL,6067.39,1480.09,1672.12,1551.54,821.35,DIRECT,265,6.543,52.53,220.16,115.65,WINTER,0
2179-01,795,722,LEISURE,5.72,4.56,CAMPING,1943.27,917.72,571.39,203.93,301.77,OTA,41,57.694,81.84,279.08,228.4,FALL,0
2179-02,824,875,LEISURE,2.82,17.21,FRIENDS_FAMILY,1028.07,408.2,183.53,170.85,59.88,WALK_IN,269,48.002,28.84,279.03,80.47,SUMMER,0
2179-03,629,897,LEISURE,1.3,11.06,CAMPING,1000.24,368.49,245.94,228.08,85.71,DIRECT,88,45.548,62.97,233.52,147.05,SHOULDER,1
2179-04,829,871,OUTDOOR,6.4,12.34,HOTEL,2594.86,1313.35,622.75,751.92,159.06,DIRECT,321,22.059,34.65,246.27,85.33,SUMMER,1
2179-05,562,824,LEISURE,2.08,16.66,VACATION_RENTAL,3387.18,841.02,1116.55,950.65,54.24,OTA,282,32.641,82.53,346.01,285.56,FALL,0
2179-06,759,803,LEISURE,5.05,7.8,CAMPING,4925.67,2315.83,1347.66,821.84,780.01,OTA,118,50.522,45.34,102.83,46.62,WINTER,0
2179-07,881,563,BUSINESS,1.09,18.29,VACATION_RENTAL,2692.47,847.7,890.78,452.99,488.14,CORPORATE_PORTAL,216,54.712,22.29,72.17,16.09,SPRING,0
2179-08,562,719,LEISURE,5.36,10.2,HOTEL,7001.73,1918.1,1572.22,1487.56,633.28,DIRECT,320,35.351,95.61,129.27,123.6,WINTER,0
2179-09,582,663,VISITING_FRIENDS_FAMILY,5.6,9.99,VACATION_RENTAL,1848.8,605.04,537.78,277.6,247.36,DIRECT,184,46.142,24.09,403.66,97.24,SUMMER,0
2179-10,846,561,VISITING_FRIENDS_FAMILY,1.63,2.64,HOTEL,5640.41,2881.64,1130.94,960.32,37.87,OTA,302,36.323,99.83,242.11,241.7,SUMMER,0
2179-11,705,659,LEISURE,5.52,16.06,HOTEL,5003.74,1300.9,1096.08,769.75,427.65,AGENT,364,2.257,13.59,77.03,10.47,WINTER,0
2179-12,820,845,MEDICAL,2.81,12.49,HOTEL,585.24,273.37,138.91,104.7,77.32,OTA,257,56.352,73.01,136.19,99.43,SHOULDER,0
2180-01,582,680,LEISURE,6.37,2.2,FRIENDS_FAMILY,1298.37,639.91,325.54,342.54,117.03,OTHER,259,46.627,72.79,382.72,278.58,WINTER,1
2180-02,840,804,VISITING_FRIENDS_FAMILY,2.89,9.0,VACATION_RENTAL,5281.18,1244.04,999.79,1324.41,939.73,DIRECT,11,49.426,75.49,126.51,95.5,SHOULDER,1
2180-03,621,578,LEISURE,5.15,15.73,HOTEL,3689.05,1695.33,1072.23,696.59,337.98,WALK_IN,123,52.771,11.75,407.58,47.89,WINTER,0
