energy_gas_reference_date,energy_gas_country_iso2,energy_gas_storage_site_id,energy_gas_storage_capacity_twh,energy_gas_storage_filled_twh,energy_gas_storage_fill_rate_pct,energy_gas_lng_imports_twh,energy_gas_pipeline_imports_twh,energy_gas_domestic_production_twh,energy_gas_consumption_twh,energy_gas_price_ttf_eur_mwh,energy_gas_price_spread_eur_mwh,energy_gas_supply_source_country_iso2,energy_gas_repower_eu_policy_flag,energy_gas_security_of_supply_alert_level,energy_gas_demand_response_savings_twh,energy_gas_industrial_curtailment_flag,energy_gas_storage_obligation_compliance_flag,energy_gas_data_source,energy_gas_data_extract_date
2024-09-16,MT,MT_UGS_200,16.1845,13.0985,80.93,3.0427,1.1835,1.5124,5.0532,92.67,19.1,IN,1,NORMAL,0.319,0,1,MARKET_DATA_PROVIDER,2024-12-08
2024-10-03,ES,ES_UGS_201,12.0473,1.228,10.19,0.7072,3.17,0.6405,4.6089,71.02,0.59,US,0,NORMAL,0.0617,0,0,ENTSOG_TRANSPARENCY,2025-04-15
2024-10-20,CZ,CZ_UGS_202,13.7883,5.3845,39.05,0.9338,0.983,0.0284,2.1611,101.9,8.48,IN,1,NORMAL,0.1281,0,0,AGSI_PLUS,2024-10-27
2024-11-06,HU,HU_UGS_203,15.6046,2.7336,17.52,1.1745,6.2297,1.9072,8.4168,100.97,19.84,US,1,NORMAL,0.3125,0,0,NATIONAL_GAS_TSO,2025-09-16
2024-11-23,NL,NL_UGS_204,9.0384,2.4405,27.0,0.0053,5.7302,0.7805,5.9149,73.26,-5.83,IN,1,NORMAL,0.1803,0,0,MARKET_DATA_PROVIDER,2024-06-16
2024-12-10,SE,SE_UGS_205,8.7214,1.4686,16.84,1.2286,5.267,1.2935,8.241,76.98,-5.43,US,0,NORMAL,0.1912,0,0,ENTSOG_TRANSPARENCY,2024-02-25
2024-12-27,DK,DK_UGS_206,12.6025,10.1859,80.82,1.2549,7.3735,1.4893,9.9364,70.53,-3.09,IN,1,NORMAL,0.2828,0,0,AGSI_PLUS,2025-03-12
2025-01-13,IE,IE_UGS_207,8.512,2.209,25.95,0.5045,5.1023,0.9641,7.0101,47.51,-11.45,US,1,NORMAL,0.1611,0,0,NATIONAL_GAS_TSO,2024-05-10
2025-01-30,PL,PL_UGS_208,3.483,1.3244,38.03,1.1586,3.6478,0.3682,4.2156,71.81,-6.85,IN,1,NORMAL,0.2999,0,0,MARKET_DATA_PROVIDER,2025-01-12
2025-02-16,AT,AT_UGS_209,1.4789,1.3181,89.13,1.752,2.5718,1.9449,6.5685,117.55,18.81,US,1,NORMAL,0.0774,0,1,ENTSOG_TRANSPARENCY,2025-08-21
2025-03-05,EE,EE_UGS_210,8.7194,1.4735,16.9,1.3395,2.2573,0.4734,3.2245,88.16,2.87,IN,1,EARLY_WARNING,0.2863,0,0,AGSI_PLUS,2025-01-18
2025-03-22,IT,IT_UGS_211,19.8652,6.1682,31.05,0.707,0.9182,0.97,2.1589,97.82,7.76,US,1,NORMAL,0.1784,0,0,NATIONAL_GAS_TSO,2024-05-15
2025-04-08,PT,PT_UGS_212,11.2544,10.0321,89.14,1.6714,4.3584,0.9404,6.5786,77.49,-8.1,IN,1,EARLY_WARNING,0.2044,0,1,MARKET_DATA_PROVIDER,2025-04-28
2025-04-25,BE,BE_UGS_213,10.9202,2.4847,22.75,0.3436,4.0733,0.1142,3.6187,52.51,-9.41,US,0,NORMAL,0.0222,0,0,ENTSOG_TRANSPARENCY,2026-01-08
2025-05-12,FI,FI_UGS_214,6.0174,2.4406,40.56,0.8609,2.3247,0.4411,3.8983,109.09,6.09,IN,0,NORMAL,0.032,0,0,AGSI_PLUS,2024-10-26
2025-05-29,LV,LV_UGS_215,7.3691,6.0947,82.71,2.5671,5.2483,0.285,8.5147,101.15,-4.63,US,1,EARLY_WARNING,0.0898,0,1,NATIONAL_GAS_TSO,2025-05-17
2025-06-15,RO,RO_UGS_216,3.2682,1.8847,57.67,1.7153,5.2639,0.4496,6.9887,23.44,5.12,IN,1,NORMAL,0.3151,0,1,MARKET_DATA_PROVIDER,2026-01-09
2025-07-02,BG,BG_UGS_217,8.0716,0.7151,8.86,1.8282,2.2168,0.5163,4.8615,63.16,14.69,US,1,NORMAL,0.255,0,0,ENTSOG_TRANSPARENCY,2026-01-28
2025-07-19,FR,FR_UGS_218,5.319,4.4519,83.7,1.8591,0.2392,0.0522,1.2391,38.41,5.53,IN,1,NORMAL,0.145,0,1,AGSI_PLUS,2024-06-28
2025-08-05,LT,LT_UGS_219,11.4525,4.2766,37.34,0.8474,4.8246,1.4964,6.612,28.5,13.23,US,1,NORMAL,0.1826,0,0,NATIONAL_GAS_TSO,2025-01-31
2025-08-22,SK,SK_UGS_220,8.7332,0.8308,9.51,0.8769,1.5302,0.4095,2.3707,32.09,-8.75,IN,1,NORMAL,0.05,0,0,MARKET_DATA_PROVIDER,2024-10-09
2025-09-08,HR,HR_UGS_221,4.0446,3.95,97.66,2.1242,4.6146,0.6313,7.0523,94.6,-2.14,US,1,NORMAL,0.272,0,1,ENTSOG_TRANSPARENCY,2025-07-01
2025-09-25,DE,DE_UGS_222,13.9483,12.4897,89.54,0.4108,6.9145,0.5586,8.3523,114.37,5.9,IN,1,EARLY_WARNING,0.0741,0,1,AGSI_PLUS,2024-11-01
2025-10-12,LU,LU_UGS_223,3.7749,1.6917,44.81,0.1129,4.5136,0.9971,6.2013,84.32,13.26,US,1,NORMAL,0.1805,0,0,NATIONAL_GAS_TSO,2025-06-15
2025-10-29,SI,SI_UGS_224,11.2481,8.9787,79.82,0.7222,0.6437,0.2436,1.8384,45.39,-7.58,IN,0,NORMAL,0.0898,0,1,MARKET_DATA_PROVIDER,2025-03-26
2025-11-15,CY,CY_UGS_225,10.6148,8.0984,76.29,0.1414,6.716,1.4819,7.6573,88.15,18.56,US,1,NORMAL,0.079,0,0,ENTSOG_TRANSPARENCY,2024-01-09
2025-12-02,GR,GR_UGS_226,0.2414,0.0494,20.45,1.7081,3.3367,1.2072,5.6973,111.99,4.17,IN,1,ALERT,0.5418,0,0,AGSI_PLUS,2024-09-02
2025-12-19,MT,MT_UGS_227,2.9946,1.3701,45.75,0.9047,5.8745,1.6777,7.8152,39.23,20.73,US,1,NORMAL,0.0269,0,0,NATIONAL_GAS_TSO,2025-04-03
2026-01-05,ES,ES_UGS_228,5.1976,5.0291,96.76,0.7894,1.7979,1.0312,3.7046,21.47,-0.6,IN,1,NORMAL,0.0658,0,1,MARKET_DATA_PROVIDER,2024-08-05
2026-01-22,CZ,CZ_UGS_229,2.4571,1.9317,78.62,0.0375,2.6827,0.4773,3.0841,119.5,-9.4,US,1,EARLY_WARNING,0.2443,0,1,ENTSOG_TRANSPARENCY,2025-12-25
2026-02-08,HU,HU_UGS_230,4.4526,3.4374,77.2,1.0169,7.6416,1.6713,10.1579,73.13,-11.27,IN,1,NORMAL,0.0101,0,1,AGSI_PLUS,2025-05-21
2026-02-25,NL,NL_UGS_231,3.8689,1.5112,39.06,0.2254,2.0892,0.6611,2.9233,33.27,-7.8,US,0,NORMAL,0.0311,0,0,NATIONAL_GAS_TSO,2026-02-14
2018-01-17,SE,SE_UGS_232,8.5315,4.7176,55.3,0.5115,5.6276,0.0185,5.2688,26.63,7.77,IN,0,NORMAL,0.3054,0,0,MARKET_DATA_PROVIDER,2026-01-15
2018-02-03,DK,DK_UGS_233,0.8793,0.4505,51.23,1.0069,5.1063,0.6768,5.979,14.68,13.39,US,0,NORMAL,0.0946,0,0,ENTSOG_TRANSPARENCY,2025-12-02
2018-02-20,IE,IE_UGS_234,1.4395,0.7301,50.72,1.8208,1.757,1.4806,4.7004,19.93,-9.81,IN,0,NORMAL,0.0495,0,0,AGSI_PLUS,2025-07-16
2018-03-09,PL,PL_UGS_235,11.1972,4.5959,41.05,0.9221,4.8353,1.8658,7.3222,25.54,19.99,US,0,NORMAL,0.2075,0,0,NATIONAL_GAS_TSO,2025-02-12
2018-03-26,AT,AT_UGS_236,1.2863,0.3501,27.22,0.5546,5.0319,1.6076,6.6139,23.4,-0.05,IN,0,NORMAL,0.3254,0,0,MARKET_DATA_PROVIDER,2025-12-03
2018-04-12,EE,EE_UGS_237,11.8427,7.2657,61.35,0.5768,1.8786,0.0651,2.8185,18.48,14.6,US,0,NORMAL,0.3031,0,0,ENTSOG_TRANSPARENCY,2024-10-27
2018-04-29,IT,IT_UGS_238,7.5255,4.5268,60.15,0.0885,4.1284,0.1107,3.9837,16.34,7.08,IN,0,NORMAL,0.2118,0,0,AGSI_PLUS,2025-12-10
2018-05-16,PT,PT_UGS_239,7.6907,6.7659,87.98,0.3885,0.489,0.0031,0.5912,12.73,22.76,US,1,NORMAL,0.0533,0,1,NATIONAL_GAS_TSO,2024-05-10
2018-06-02,BE,BE_UGS_240,8.1809,6.6427,81.2,2.9762,3.9746,0.9402,7.0059,23.2,15.17,IN,1,NORMAL,0.1179,0,0,MARKET_DATA_PROVIDER,2025-07-04
2018-06-19,FI,FI_UGS_241,1.6048,0.2717,16.93,0.2382,4.7386,0.7053,5.8667,9.06,-2.04,US,0,NORMAL,0.223,0,0,ENTSOG_TRANSPARENCY,2025-06-24
2018-07-06,LV,LV_UGS_242,6.0955,4.7041,77.17,1.5491,3.2933,0.3428,4.4601,24.38,22.42,IN,0,NORMAL,0.2254,0,1,AGSI_PLUS,2025-03-25
2018-07-23,RO,RO_UGS_243,1.0491,0.2148,20.47,0.2659,2.6898,1.3902,4.5992,19.26,11.81,US,0,NORMAL,0.1551,0,0,NATIONAL_GAS_TSO,2024-07-24
2018-08-09,BG,BG_UGS_244,2.8787,1.5211,52.84,3.1215,4.0197,0.1656,6.3092,14.45,9.62,IN,0,NORMAL,0.3105,0,1,MARKET_DATA_PROVIDER,2025-03-15
2018-08-26,FR,FR_UGS_245,8.4044,6.9933,83.21,2.7289,5.8474,1.1561,9.7288,15.06,-6.77,US,1,NORMAL,0.0469,0,1,ENTSOG_TRANSPARENCY,2025-04-20
2018-09-12,LT,LT_UGS_246,3.5008,0.4201,12.0,0.4788,0.8725,0.228,1.3481,20.62,-1.84,IN,0,NORMAL,0.1912,0,0,AGSI_PLUS,2024-06-06
2018-09-29,SK,SK_UGS_247,0.6091,0.2796,45.9,0.8093,1.0021,0.6579,1.4798,20.25,-5.27,US,1,NORMAL,0.1798,0,0,NATIONAL_GAS_TSO,2025-04-17
2018-10-16,HR,HR_UGS_248,1.6306,0.7469,45.8,0.2852,6.7408,1.0732,8.1096,19.42,9.86,IN,1,NORMAL,0.0804,0,0,MARKET_DATA_PROVIDER,2026-02-16
2018-11-02,DE,DE_UGS_249,11.0734,2.7985,25.27,1.6442,0.5303,0.4681,2.9487,24.23,8.71,US,0,NORMAL,0.0527,0,0,ENTSOG_TRANSPARENCY,2025-04-14
2018-11-19,LU,LU_UGS_250,2.1224,0.7047,33.21,0.9736,1.7983,0.3341,2.5657,21.93,13.81,IN,0,NORMAL,0.2262,0,0,AGSI_PLUS,2025-11-21
2018-12-06,SI,SI_UGS_251,7.9575,6.5399,82.19,1.2274,1.7988,0.0928,2.2119,19.38,-8.73,US,0,NORMAL,0.1145,0,1,NATIONAL_GAS_TSO,2025-09-20
2018-12-23,CY,CY_UGS_252,11.5683,5.7487,49.69,0.0742,5.1269,0.6474,5.5908,14.11,-7.41,IN,0,NORMAL,0.114,0,0,MARKET_DATA_PROVIDER,2024-11-29
2019-01-09,GR,GR_UGS_253,3.2741,2.3177,70.79,0.1365,4.1836,0.7379,5.2108,20.13,-1.8,US,0,NORMAL,0.2498,0,1,ENTSOG_TRANSPARENCY,2025-06-04
2019-01-26,MT,MT_UGS_254,14.9331,6.0799,40.71,1.408,2.5943,0.7788,4.2226,27.25,0.04,IN,0,NORMAL,0.0448,0,0,AGSI_PLUS,2024-06-13
2019-02-12,ES,ES_UGS_255,5.297,2.1862,41.27,1.4831,0.1536,1.8182,2.8684,21.61,-5.51,US,0,NORMAL,0.1955,0,0,NATIONAL_GAS_TSO,2025-10-17
2019-03-01,CZ,CZ_UGS_256,1.1758,0.3919,33.33,0.1508,3.8479,1.3025,5.5525,23.94,0.95,IN,1,NORMAL,0.1453,0,0,MARKET_DATA_PROVIDER,2026-01-06
2019-03-18,HU,HU_UGS_257,1.7722,1.7503,98.77,2.8002,5.0017,0.0044,8.2754,27.26,-2.42,US,1,NORMAL,0.0272,0,1,ENTSOG_TRANSPARENCY,2025-03-09
2019-04-04,NL,NL_UGS_258,3.8814,2.0863,53.75,0.6607,1.3354,0.1575,2.3755,25.27,15.45,IN,1,NORMAL,0.2224,0,0,AGSI_PLUS,2025-04-26
2019-04-21,SE,SE_UGS_259,0.8324,0.6962,83.64,2.8433,4.1227,0.1145,6.9675,26.92,5.92,US,0,NORMAL,0.0494,0,1,NATIONAL_GAS_TSO,2024-06-10
2019-05-08,DK,DK_UGS_260,6.7269,5.3389,79.37,0.486,0.6964,1.5738,2.6565,12.6,8.52,IN,0,NORMAL,0.3004,0,0,MARKET_DATA_PROVIDER,2025-11-09
2019-05-25,IE,IE_UGS_261,14.5799,10.1848,69.85,2.5972,8.0787,1.4455,11.9059,11.04,16.12,US,0,NORMAL,0.2252,0,0,ENTSOG_TRANSPARENCY,2025-01-11
2019-06-11,PL,PL_UGS_262,15.4155,5.677,36.83,1.9509,1.6021,1.0835,4.8692,17.18,-9.94,IN,0,NORMAL,0.3007,0,0,AGSI_PLUS,2024-07-05
2019-06-28,AT,AT_UGS_263,1.1481,0.4956,43.17,3.1101,1.2491,0.7718,5.6329,27.76,-4.06,US,0,NORMAL,0.1556,0,0,NATIONAL_GAS_TSO,2024-09-27
2019-07-15,EE,EE_UGS_264,12.6634,1.4194,11.21,1.938,6.576,1.2683,9.1264,9.71,0.2,IN,0,NORMAL,0.0964,0,0,MARKET_DATA_PROVIDER,2025-12-25
2019-08-01,IT,IT_UGS_265,15.7429,4.2091,26.74,1.8732,6.5677,0.543,9.19,20.26,18.78,US,0,NORMAL,0.0718,0,0,ENTSOG_TRANSPARENCY,2024-11-06
2019-08-18,PT,PT_UGS_266,3.7429,1.1824,31.59,2.4519,7.4796,1.315,11.6966,9.25,12.25,IN,0,NORMAL,0.1485,0,0,AGSI_PLUS,2024-06-13
2019-09-04,BE,BE_UGS_267,4.5939,1.6064,34.97,2.2921,0.5353,1.1832,3.9361,12.88,11.22,US,0,NORMAL,0.2811,0,0,NATIONAL_GAS_TSO,2024-07-20
2019-09-21,FI,FI_UGS_268,9.2416,4.0276,43.58,1.1934,4.3954,0.683,5.4094,22.52,-4.94,IN,0,NORMAL,0.2754,0,0,MARKET_DATA_PROVIDER,2025-08-28
2019-10-08,LV,LV_UGS_269,12.1123,5.8615,48.39,2.2264,0.4338,0.6291,2.9092,16.42,-4.25,US,0,NORMAL,0.0488,0,0,ENTSOG_TRANSPARENCY,2024-08-14
2019-10-25,RO,RO_UGS_270,9.8178,2.3798,24.24,1.7741,0.2282,2.4351,4.1378,21.04,-11.84,IN,1,NORMAL,0.0798,0,0,AGSI_PLUS,2024-09-23
2019-11-11,BG,BG_UGS_271,4.7894,0.9861,20.59,1.7092,4.2126,1.6709,7.5096,9.82,9.03,US,0,NORMAL,0.1141,0,0,NATIONAL_GAS_TSO,2025-11-03
2019-11-28,FR,FR_UGS_272,10.0233,1.8998,18.95,1.1908,4.1357,0.9034,6.5676,10.38,11.85,IN,0,NORMAL,0.1404,0,0,MARKET_DATA_PROVIDER,2024-01-30
2019-12-15,LT,LT_UGS_273,12.8302,5.1651,40.26,1.2222,4.1829,1.1312,6.95,13.16,16.57,US,0,NORMAL,0.2722,0,0,ENTSOG_TRANSPARENCY,2024-09-20
2020-01-01,SK,SK_UGS_274,1.5776,0.8179,51.85,1.0106,1.1705,0.6245,2.9404,16.73,-6.4,IN,0,NORMAL,0.2506,0,0,AGSI_PLUS,2025-08-22
2020-01-18,HR,HR_UGS_275,11.1676,6.8045,60.93,0.478,3.6775,1.8652,6.0298,14.1,11.67,US,0,NORMAL,0.2176,0,0,NATIONAL_GAS_TSO,2025-02-20
2020-02-04,DE,DE_UGS_276,1.318,0.177,13.43,0.7059,6.0896,1.0368,7.9802,20.31,14.56,IN,0,NORMAL,0.2337,0,0,MARKET_DATA_PROVIDER,2025-06-04
2020-02-21,LU,LU_UGS_277,1.0771,0.2137,19.84,0.7621,3.181,2.0483,6.2205,16.8,-8.6,US,0,NORMAL,0.2236,0,0,ENTSOG_TRANSPARENCY,2025-09-25
2020-03-09,SI,SI_UGS_278,6.6344,2.8755,43.34,0.7202,1.2551,1.2164,3.2014,17.35,18.65,IN,0,NORMAL,0.0911,0,0,AGSI_PLUS,2024-04-18
2020-03-26,CY,CY_UGS_279,8.1665,2.5047,30.67,2.7554,0.8089,0.6985,3.7048,16.27,20.92,US,0,NORMAL,0.3159,0,0,NATIONAL_GAS_TSO,2024-11-27
2020-04-12,GR,GR_UGS_280,1.7817,0.7848,44.05,1.7894,5.2775,0.9568,7.3219,5.13,20.87,IN,1,NORMAL,0.1061,0,0,MARKET_DATA_PROVIDER,2024-11-04
2020-04-29,MT,MT_UGS_281,8.5079,1.6219,19.06,1.0391,7.0783,0.2835,7.6586,16.97,0.9,US,0,NORMAL,0.179,0,0,ENTSOG_TRANSPARENCY,2025-07-02
2020-05-16,ES,ES_UGS_282,3.9239,1.5799,40.26,2.5249,0.3957,0.1516,3.2997,18.84,-9.4,IN,1,NORMAL,0.0722,0,0,AGSI_PLUS,2025-12-03
2020-06-02,CZ,CZ_UGS_283,1.5035,0.138,9.18,0.49,3.0438,2.1256,5.1287,19.56,18.33,US,0,NORMAL,0.1617,0,0,NATIONAL_GAS_TSO,2024-08-11
2020-06-19,HU,HU_UGS_284,9.732,0.9541,9.8,1.663,1.76,2.2191,5.188,8.27,13.18,IN,0,NORMAL,0.2562,0,0,MARKET_DATA_PROVIDER,2025-01-07
2020-07-06,NL,NL_UGS_285,8.9451,1.3376,14.95,0.7999,2.9345,0.3157,4.1038,14.68,-9.3,US,0,NORMAL,0.0227,0,0,ENTSOG_TRANSPARENCY,2025-10-13
2020-07-23,SE,SE_UGS_286,8.6344,4.6683,54.07,0.0548,2.3284,1.7024,4.1297,11.96,7.5,IN,1,NORMAL,0.0531,0,1,AGSI_PLUS,2025-04-02
2020-08-09,DK,DK_UGS_287,2.741,0.6753,24.64,2.3966,6.4898,1.0938,10.3794,17.07,-0.98,US,1,NORMAL,0.0166,0,0,NATIONAL_GAS_TSO,2024-08-09
2020-08-26,IE,IE_UGS_288,7.5992,2.3055,30.34,0.7973,3.0046,1.7051,4.5725,17.87,20.21,IN,0,NORMAL,0.2704,0,0,MARKET_DATA_PROVIDER,2026-01-04
2020-09-12,PL,PL_UGS_289,0.6753,0.078,11.55,0.839,4.8345,1.8344,6.6113,5.95,-9.49,US,0,NORMAL,0.0812,0,0,ENTSOG_TRANSPARENCY,2024-08-13
2020-09-29,AT,AT_UGS_290,5.3551,0.8338,15.57,2.0802,2.4916,2.2238,6.9249,10.73,12.55,IN,0,NORMAL,0.1512,0,0,AGSI_PLUS,2025-09-24
2020-10-16,EE,EE_UGS_291,11.325,5.8163,51.36,2.1999,1.5519,2.2229,6.4925,10.62,18.23,US,0,NORMAL,0.1502,0,0,NATIONAL_GAS_TSO,2025-04-14
2020-11-02,IT,IT_UGS_292,2.4469,0.3487,14.25,0.2624,1.345,0.7562,2.3379,11.13,6.23,IN,0,NORMAL,0.1099,0,0,MARKET_DATA_PROVIDER,2025-02-20
2020-11-19,PT,PT_UGS_293,3.3784,1.894,56.06,2.8088,3.7424,0.2477,5.9725,18.48,12.52,US,0,NORMAL,0.1364,0,1,ENTSOG_TRANSPARENCY,2025-05-04
2020-12-06,BE,BE_UGS_294,12.1248,1.0496,8.66,1.3516,2.3905,0.232,3.0479,15.04,-4.78,IN,0,NORMAL,0.3133,0,0,AGSI_PLUS,2025-11-06
2020-12-23,FI,FI_UGS_295,10.2448,8.2788,80.81,1.4191,3.357,1.5991,5.811,21.16,-0.57,US,0,NORMAL,0.1016,0,1,NATIONAL_GAS_TSO,2024-06-21
2021-01-09,LV,LV_UGS_296,9.7515,1.2932,13.26,1.1994,7.2965,1.0343,9.5757,74.44,22.73,IN,0,NORMAL,0.2975,0,0,MARKET_DATA_PROVIDER,2025-11-13
2021-01-26,RO,RO_UGS_297,8.7853,2.1777,24.79,2.0641,6.6087,1.3622,9.3106,40.01,9.22,US,0,NORMAL,0.258,0,0,ENTSOG_TRANSPARENCY,2024-06-02
2021-02-12,BG,BG_UGS_298,8.3173,0.737,8.86,2.3389,3.5775,0.5728,5.9574,68.04,23.11,IN,0,NORMAL,0.0734,0,0,AGSI_PLUS,2024-07-01
2021-03-01,FR,FR_UGS_299,2.4927,2.4026,96.39,2.1326,1.5857,1.0133,4.0937,22.47,-4.66,US,0,NORMAL,0.1218,0,1,NATIONAL_GAS_TSO,2024-02-16
2021-03-18,LT,LT_UGS_300,8.8494,6.6268,74.88,0.5415,7.1927,0.9121,8.3628,78.52,-7.28,IN,0,EARLY_WARNING,0.1958,0,1,MARKET_DATA_PROVIDER,2024-10-22
2021-04-04,SK,SK_UGS_301,16.9432,8.8661,52.33,1.8437,3.4725,1.6645,6.0392,38.72,-11.7,US,1,NORMAL,0.0946,0,0,ENTSOG_TRANSPARENCY,2024-06-12
2021-04-21,HR,HR_UGS_302,11.6965,6.9886,59.75,1.9085,6.1002,1.561,9.9911,23.48,6.71,IN,1,NORMAL,0.1475,0,1,AGSI_PLUS,2024-06-05
2021-05-08,DE,DE_UGS_303,1.1116,0.9511,85.56,1.3185,8.2706,2.0861,11.4837,92.67,10.4,US,0,NORMAL,0.1515,0,1,NATIONAL_GAS_TSO,2024-05-17
2021-05-25,LU,LU_UGS_304,13.1827,6.4142,48.66,0.2594,3.9172,0.8721,5.045,20.25,-4.14,IN,0,NORMAL,0.1239,0,0,MARKET_DATA_PROVIDER,2024-03-09
2021-06-11,SI,SI_UGS_305,11.4515,1.8137,15.84,0.0116,4.8546,0.8245,5.2887,64.25,3.92,US,0,NORMAL,0.2241,0,0,ENTSOG_TRANSPARENCY,2025-04-20
2021-06-28,CY,CY_UGS_306,9.9637,5.3221,53.42,2.7926,5.3129,0.5412,8.9558,85.99,-8.32,IN,0,NORMAL,0.0048,0,0,AGSI_PLUS,2025-06-10
2021-07-15,GR,GR_UGS_307,4.0574,1.44,35.49,0.387,0.7261,1.0443,1.7209,67.28,12.69,US,1,NORMAL,0.252,0,0,NATIONAL_GAS_TSO,2024-04-28
2021-08-01,MT,MT_UGS_308,3.5077,3.2197,91.79,2.2438,2.1338,0.9259,5.4134,60.06,16.6,IN,0,NORMAL,0.1025,0,1,MARKET_DATA_PROVIDER,2025-05-04
2021-08-18,ES,ES_UGS_309,1.3009,0.8282,63.67,0.3878,1.2676,1.882,3.2913,56.98,20.19,US,0,NORMAL,0.1761,0,0,ENTSOG_TRANSPARENCY,2024-12-18
2021-09-04,CZ,CZ_UGS_310,9.3095,5.9745,64.18,1.5666,1.057,0.9876,3.5326,22.26,16.04,IN,0,NORMAL,0.1499,0,0,AGSI_PLUS,2024-04-12
2021-09-21,HU,HU_UGS_311,0.9874,0.5255,53.22,1.6031,5.5507,1.9762,8.3855,64.22,-8.81,US,0,NORMAL,0.072,0,0,NATIONAL_GAS_TSO,2024-05-26
2021-10-08,NL,NL_UGS_312,6.0393,1.5323,25.37,0.5193,4.6822,0.6908,6.0293,60.25,6.41,IN,0,NORMAL,0.0745,0,0,MARKET_DATA_PROVIDER,2026-02-21
2021-10-25,SE,SE_UGS_313,6.7078,4.0068,59.73,0.0517,0.6471,0.7283,0.7695,81.08,18.14,US,0,EARLY_WARNING,0.0121,0,1,ENTSOG_TRANSPARENCY,2024-07-20
2021-11-11,DK,DK_UGS_314,1.7606,0.2062,11.71,1.847,1.2998,0.2332,3.777,54.95,16.82,IN,1,NORMAL,0.0447,0,0,AGSI_PLUS,2024-02-23
2021-11-28,IE,IE_UGS_315,17.7443,4.3707,24.63,0.7598,2.3901,2.1502,5.5123,60.64,8.79,US,0,NORMAL,0.0834,0,0,NATIONAL_GAS_TSO,2026-01-16
2021-12-15,PL,PL_UGS_316,8.5147,5.3634,62.99,1.6896,5.5466,2.3132,9.1542,46.71,11.74,IN,1,NORMAL,0.0524,0,0,MARKET_DATA_PROVIDER,2024-12-09
2022-01-01,AT,AT_UGS_317,8.8093,2.6937,30.58,0.0638,3.1815,1.4614,4.5467,97.97,-1.43,US,1,NORMAL,0.0719,0,0,ENTSOG_TRANSPARENCY,2024-12-31
2022-01-18,EE,EE_UGS_318,7.1403,5.1335,71.89,1.5682,6.8323,1.7438,10.5514,197.63,13.41,IN,0,NORMAL,0.1782,0,1,AGSI_PLUS,2024-06-12
2022-02-04,IT,IT_UGS_319,4.4708,1.8474,41.32,2.5058,1.1988,1.1382,4.5281,107.41,6.77,US,1,EARLY_WARNING,0.1306,0,0,NATIONAL_GAS_TSO,2025-04-02
2022-02-21,PT,PT_UGS_320,10.2368,9.176,89.64,0.4523,4.2199,0.0092,3.734,185.09,6.43,IN,0,NORMAL,0.1691,0,1,MARKET_DATA_PROVIDER,2024-03-02
2022-03-10,BE,BE_UGS_321,14.8348,2.122,14.3,1.2055,6.2179,0.2402,7.0946,59.74,-9.03,US,1,NORMAL,0.2656,0,0,ENTSOG_TRANSPARENCY,2024-04-11
2022-03-27,FI,FI_UGS_322,10.2336,8.7155,85.17,2.7368,3.5824,0.8989,6.6767,71.49,-4.2,IN,1,NORMAL,0.2241,0,1,AGSI_PLUS,2025-12-29
2022-04-13,LV,LV_UGS_323,2.7348,1.6318,59.67,3.0884,5.6476,0.8296,9.7028,93.72,14.66,US,1,NORMAL,0.1007,0,0,NATIONAL_GAS_TSO,2024-09-03
2022-04-30,RO,RO_UGS_324,11.1779,10.9527,97.98,0.6281,3.6288,0.6913,4.2395,88.74,-0.74,IN,1,NORMAL,0.1101,0,1,MARKET_DATA_PROVIDER,2024-02-18
2022-05-17,BG,BG_UGS_325,4.3967,2.3998,54.58,1.7036,1.1278,0.9485,3.6502,180.31,-4.99,US,1,NORMAL,0.3173,0,0,ENTSOG_TRANSPARENCY,2025-12-06
2022-06-03,FR,FR_UGS_326,6.0522,1.7009,28.1,3.1006,3.5366,0.5693,7.32,144.26,-11.58,IN,1,ALERT,0.4981,1,0,AGSI_PLUS,2026-02-25
2022-06-20,LT,LT_UGS_327,0.7387,0.4086,55.31,2.4062,1.5462,1.4478,4.7306,134.96,-3.62,US,1,EARLY_WARNING,0.0563,0,0,NATIONAL_GAS_TSO,2024-11-01
2022-07-07,SK,SK_UGS_328,7.1484,6.2519,87.46,0.1193,1.0776,0.5259,1.7546,141.17,12.31,IN,1,NORMAL,0.2521,0,1,MARKET_DATA_PROVIDER,2025-08-20
2022-07-24,HR,HR_UGS_329,0.3108,0.2472,79.54,2.8374,4.2441,0.979,7.5939,87.19,-5.67,US,1,EARLY_WARNING,0.1827,0,1,ENTSOG_TRANSPARENCY,2026-01-08
2022-08-10,DE,DE_UGS_330,3.3786,2.3664,70.04,3.1026,4.1687,1.9228,8.8688,84.16,-10.52,IN,1,EARLY_WARNING,0.0596,0,1,AGSI_PLUS,2025-04-27
2022-08-27,LU,LU_UGS_331,4.3168,0.7035,16.3,0.3795,4.9045,0.5347,5.6817,147.11,22.55,US,0,ALERT,0.0835,0,0,NATIONAL_GAS_TSO,2024-06-11
2022-09-13,SI,SI_UGS_332,7.9639,4.1518,52.13,0.5113,5.2331,0.9191,6.1265,63.91,12.65,IN,1,NORMAL,0.2256,0,0,MARKET_DATA_PROVIDER,2026-01-23
