agri_foodprices_reference_month,agri_foodprices_country_iso2,agri_foodprices_region_nuts_code,agri_foodprices_coicop_food_code,agri_foodprices_food_price_index,agri_foodprices_farmgate_price_index,agri_foodprices_wholesale_price_index,agri_foodprices_retail_price_index,agri_foodprices_price_spread_index,agri_foodprices_energy_cost_index,agri_foodprices_freight_cost_index,agri_foodprices_packaging_cost_index,agri_foodprices_stock_to_use_ratio,agri_foodprices_import_dependency_pct,agri_foodprices_food_waste_kg_per_capita,agri_foodprices_supply_chain_disruption_flag,agri_foodprices_food_insecurity_rate_pct,agri_foodprices_eurostat_table_code,agri_foodprices_methodology_version,agri_foodprices_data_extract_date
2022-02,NL,AT70,CP0115,205.355,189.014,189.03,208.359,9.42,137.5,85.713,165.754,0.4052,38.22,128.97,0,9.34,food_prc_idx,FOODPR_2025D,2025-05-14
2022-03,SE,SK1,CP011,204.575,189.966,202.953,237.052,23.016,136.833,84.953,167.617,0.1707,21.67,107.94,0,11.34,prc_hicp_manr,FOODPR_2024C,2026-01-23
2022-04,DK,BG156,CP0115,205.971,167.81,223.261,234.044,32.157,140.698,85.247,167.412,0.1241,39.56,94.76,0,1.26,apro_fish_a,FOODPR_2023B,2024-06-22
2022-05,IE,LV147,CP011,205.936,206.791,217.911,214.916,3.945,139.511,86.656,168.795,0.3354,61.01,117.46,0,5.18,prc_hicp_midx,FOODPR_2022A,2025-06-24
2022-06,PL,BG397,CP0115,207.296,206.118,228.981,226.583,9.872,142.241,85.99,169.27,0.4218,33.97,97.06,0,16.14,apri_pi10_out,FOODPR_2025D,2025-06-14
2022-07,AT,LU61,CP011,207.14,181.382,212.754,225.812,21.449,142.339,89.429,168.139,0.3412,59.27,154.38,0,6.38,food_prc_idx,FOODPR_2024C,2024-08-04
2022-08,EE,ES8,CP0115,207.563,175.289,216.416,227.252,25.035,142.356,88.144,170.295,0.3862,15.92,108.98,0,18.28,prc_hicp_manr,FOODPR_2023B,2024-07-31
2022-09,IT,SK36,CP011,208.811,187.812,220.84,225.524,18.06,142.748,89.738,170.904,0.1474,40.76,162.78,0,13.15,apro_fish_a,FOODPR_2022A,2024-05-06
2022-10,PT,FR5,CP0115,207.122,204.49,224.676,206.967,1.196,145.119,91.552,170.229,0.2442,30.94,56.49,0,1.02,prc_hicp_midx,FOODPR_2025D,2025-12-18
2022-11,BE,IT23,CP011,207.514,173.423,222.984,226.033,25.353,142.628,90.136,170.834,0.1481,70.34,51.26,0,13.16,apri_pi10_out,FOODPR_2024C,2025-02-12
2022-12,FI,HR820,CP0115,209.922,188.008,208.122,240.219,24.872,145.522,92.147,171.834,0.3137,11.54,98.19,0,7.99,food_prc_idx,FOODPR_2023B,2024-11-03
2023-01,LV,HU9,CP011,209.496,186.43,217.444,232.36,21.924,144.065,91.291,172.973,0.4677,24.69,124.19,0,15.99,prc_hicp_manr,FOODPR_2022A,2026-02-17
2023-02,RO,RO3,CP0115,209.376,205.99,197.363,232.803,12.806,145.784,93.941,171.397,0.3827,21.06,88.59,0,10.47,apro_fish_a,FOODPR_2025D,2024-12-06
2023-03,BG,LV9,CP011,210.509,197.784,209.876,213.357,7.398,147.975,94.301,173.125,0.3405,62.36,81.68,0,17.05,prc_hicp_midx,FOODPR_2024C,2025-03-17
2023-04,FR,ES57,CP0115,210.051,191.687,220.814,221.776,14.325,149.441,94.02,173.265,0.2902,18.69,83.56,1,13.78,apri_pi10_out,FOODPR_2023B,2025-10-08
2023-05,LT,HU114,CP011,211.444,184.238,220.351,229.14,21.236,146.718,94.189,173.792,0.3023,23.37,110.94,0,9.48,food_prc_idx,FOODPR_2022A,2024-08-30
2023-06,SK,CZ115,CP0115,212.583,169.023,198.676,228.329,27.898,147.287,95.052,175.609,0.2064,11.68,62.4,0,12.28,prc_hicp_manr,FOODPR_2025D,2025-05-22
2023-07,HR,BE266,CP011,212.221,194.049,208.889,223.089,13.684,151.361,96.01,175.537,0.1849,22.96,124.3,0,15.46,apro_fish_a,FOODPR_2024C,2024-08-17
2023-08,DE,BG4,CP0115,213.898,173.873,217.55,247.991,34.651,148.56,94.753,176.547,0.2681,63.57,54.89,0,9.58,prc_hicp_midx,FOODPR_2023B,2024-11-08
2023-09,LU,RO676,CP011,212.482,194.457,213.841,244.477,23.541,150.028,96.619,175.87,0.3837,31.29,140.1,0,5.7,apri_pi10_out,FOODPR_2022A,2024-05-30
2023-10,SI,PT5,CP0115,214.057,173.839,211.108,233.428,27.838,150.276,97.723,176.814,0.2229,53.81,93.02,0,8.91,food_prc_idx,FOODPR_2025D,2025-12-04
2023-11,CY,RO9,CP011,213.751,214.709,226.63,217.956,1.519,152.631,96.897,176.722,0.2893,59.7,164.38,0,4.88,prc_hicp_manr,FOODPR_2024C,2025-05-23
2023-12,GR,BE91,CP0115,215.551,201.505,204.451,228.132,12.353,152.02,96.829,177.671,0.2686,17.25,148.61,1,12.91,apro_fish_a,FOODPR_2023B,2026-02-07
2024-01,MT,NL521,CP011,79.703,66.494,83.642,90.104,29.622,154.798,98.372,78.895,0.1522,43.47,35.23,1,3.32,prc_hicp_midx,FOODPR_2022A,2025-07-30
2024-02,ES,EE63,CP0115,79.666,72.242,84.228,82.979,13.478,154.32,101.139,78.404,0.3589,70.23,156.77,1,15.96,apri_pi10_out,FOODPR_2025D,2024-09-22
2024-03,CZ,IT985,CP011,81.109,64.054,90.086,81.434,21.428,154.199,100.352,79.562,0.1367,69.96,50.44,0,9.66,food_prc_idx,FOODPR_2024C,2025-09-11
2024-04,HU,ES53,CP0115,80.814,74.999,82.607,88.17,16.298,155.682,102.332,79.714,0.3439,76.1,37.33,0,6.17,prc_hicp_manr,FOODPR_2023B,2026-01-24
2024-05,NL,GR2,CP011,82.09,73.999,84.232,87.457,16.394,155.779,101.812,80.658,0.4483,51.76,152.96,0,6.88,apro_fish_a,FOODPR_2022A,2025-12-11
2024-06,SE,BG6,CP0115,82.153,64.33,75.931,81.725,21.174,159.115,101.494,81.654,0.381,13.44,154.11,0,3.76,prc_hicp_midx,FOODPR_2025D,2024-03-04
2024-07,DK,ES69,CP011,83.633,71.641,77.702,97.262,30.635,160.055,101.28,80.18,0.4361,36.39,158.64,0,7.06,apri_pi10_out,FOODPR_2024C,2024-05-19
2024-08,IE,HR4,CP0115,82.605,82.372,83.402,83.698,1.605,156.968,104.747,81.429,0.411,74.41,122.42,0,5.56,food_prc_idx,FOODPR_2023B,2026-01-08
2024-09,PL,NL36,CP011,83.831,74.049,79.325,90.337,19.43,160.338,104.897,81.542,0.4046,32.74,105.62,0,9.29,prc_hicp_manr,FOODPR_2022A,2025-07-24
2024-10,AT,BG1,CP0115,85.247,75.85,92.075,84.596,10.26,160.332,106.136,82.223,0.3479,16.21,61.11,0,15.74,apro_fish_a,FOODPR_2025D,2025-03-19
2024-11,EE,LT86,CP011,83.941,81.243,86.085,86.973,6.826,161.107,104.66,82.754,0.3823,37.88,52.08,1,4.24,prc_hicp_midx,FOODPR_2024C,2024-04-18
2024-12,IT,AT237,CP0115,85.299,82.065,80.924,94.271,14.31,162.686,107.197,83.094,0.3053,52.95,62.56,0,9.29,apri_pi10_out,FOODPR_2023B,2025-02-18
2025-01,PT,HR98,CP011,86.473,86.493,90.728,97.514,12.745,162.216,104.414,83.331,0.2706,31.26,117.28,0,4.35,food_prc_idx,FOODPR_2022A,2025-03-20
2025-02,BE,GR246,CP0115,85.355,72.086,85.337,98.521,30.971,164.135,107.347,83.521,0.1346,24.87,65.52,0,11.16,prc_hicp_manr,FOODPR_2025D,2026-02-01
2025-03,FI,AT5,CP011,87.342,81.362,83.891,91.28,11.355,164.887,108.481,84.157,0.2215,19.71,159.74,0,3.57,apro_fish_a,FOODPR_2024C,2024-11-04
2025-04,LV,BE1,CP0115,87.53,76.747,86.691,86.001,10.572,164.225,107.525,84.477,0.4205,68.68,82.88,0,4.98,prc_hicp_midx,FOODPR_2023B,2024-01-24
2025-05,RO,LU612,CP011,87.592,87.237,82.47,89.526,2.613,166.875,108.024,87.194,0.2334,47.52,40.48,0,8.55,apri_pi10_out,FOODPR_2022A,2024-10-06
2025-06,BG,MT215,CP0115,88.433,75.783,92.986,100.529,27.983,165.626,109.782,86.456,0.3337,35.94,147.07,0,17.25,food_prc_idx,FOODPR_2025D,2024-08-26
2025-07,FR,FI1,CP011,87.746,72.295,95.916,95.323,26.244,164.643,108.263,86.52,0.2712,40.51,119.8,0,7.88,prc_hicp_manr,FOODPR_2024C,2024-03-23
2025-08,LT,FR183,CP0115,87.596,79.942,97.737,93.379,15.34,167.776,112.095,88.271,0.2478,27.83,67.63,0,17.67,apro_fish_a,FOODPR_2023B,2025-05-05
2025-09,SK,LV7,CP011,88.667,81.331,98.427,88.765,8.384,166.544,111.798,86.886,0.4349,35.74,111.56,1,7.72,prc_hicp_midx,FOODPR_2022A,2025-06-18
2025-10,HR,FR82,CP0115,88.34,68.926,85.636,89.155,22.899,167.312,111.979,89.354,0.3209,69.1,147.12,0,9.46,apri_pi10_out,FOODPR_2025D,2025-01-15
2025-11,DE,IT73,CP011,89.312,86.24,91.388,99.878,15.27,168.013,111.849,89.174,0.4442,44.4,156.72,0,6.56,food_prc_idx,FOODPR_2024C,2025-06-29
2025-12,LU,ES35,CP0115,91.5,85.285,85.595,99.32,15.339,169.808,112.309,88.944,0.1293,14.32,125.06,0,2.72,prc_hicp_manr,FOODPR_2023B,2025-08-24
2026-01,SI,PL28,CP011,90.759,72.25,95.859,102.604,33.445,171.552,114.224,90.387,0.3893,35.25,52.57,0,5.62,apro_fish_a,FOODPR_2022A,2025-03-20
2026-02,CY,PT983,CP0115,91.939,91.545,85.519,92.617,1.166,169.859,114.73,90.198,0.3877,73.58,38.28,0,9.26,prc_hicp_midx,FOODPR_2025D,2025-11-06
2026-03,GR,CY2,CP011,91.6,91.439,87.785,90.367,-1.17,173.877,116.103,91.818,0.2572,70.1,133.33,0,5.88,apri_pi10_out,FOODPR_2024C,2024-03-10
2026-04,MT,ES44,CP0115,93.289,83.284,90.254,99.926,17.839,172.318,113.992,92.543,0.2216,12.41,65.61,0,11.78,food_prc_idx,FOODPR_2023B,2025-07-12
2026-05,ES,GR757,CP011,92.597,73.604,95.562,104.009,32.836,175.166,116.081,92.572,0.3656,42.55,154.95,0,14.12,prc_hicp_manr,FOODPR_2022A,2025-04-26
2026-06,CZ,SE955,CP0115,92.758,74.775,99.576,99.144,26.272,173.795,114.766,93.028,0.4561,71.17,84.59,0,9.96,apro_fish_a,FOODPR_2025D,2024-09-17
2026-07,HU,SE4,CP011,93.438,89.77,99.633,102.309,13.42,173.355,115.672,92.837,0.3663,73.14,84.89,0,2.02,prc_hicp_midx,FOODPR_2024C,2025-01-20
2026-08,NL,ES76,CP0115,94.474,80.838,91.495,108.701,29.493,176.797,117.805,94.546,0.2439,33.71,35.16,1,1.63,apri_pi10_out,FOODPR_2023B,2024-06-16
2026-09,SE,SK318,CP011,94.162,94.164,97.319,98.484,4.588,175.69,119.399,94.475,0.4286,26.7,118.24,1,3.81,food_prc_idx,FOODPR_2022A,2024-07-28
2026-10,DK,IT7,CP0115,94.179,80.906,93.758,102.051,22.452,177.213,117.213,93.893,0.3939,67.75,57.72,0,9.26,prc_hicp_manr,FOODPR_2025D,2025-07-07
2026-11,IE,ES864,CP011,95.838,79.652,93.111,109.349,30.987,178.092,120.924,94.915,0.1443,17.09,60.76,0,18.45,apro_fish_a,FOODPR_2024C,2025-09-07
2026-12,PL,HU269,CP0115,95.644,76.683,88.407,104.119,28.686,178.372,118.918,94.583,0.326,11.05,139.59,0,5.39,prc_hicp_midx,FOODPR_2023B,2024-10-11
2018-01,AT,LV43,CP011,97.219,86.782,100.049,111.909,25.846,178.512,119.806,95.231,0.2817,35.83,114.99,0,8.31,apri_pi10_out,FOODPR_2022A,2024-08-20
2018-02,EE,MT474,CP0115,97.175,84.848,94.045,110.631,26.533,178.926,120.91,97.069,0.4551,35.97,51.02,0,10.97,food_prc_idx,FOODPR_2025D,2025-05-13
2018-03,IT,HR362,CP011,96.018,76.03,93.236,95.425,20.199,179.799,120.356,97.842,0.3856,64.76,85.29,0,10.06,prc_hicp_manr,FOODPR_2024C,2025-05-07
2018-04,PT,ES22,CP0115,97.572,88.163,89.841,106.342,18.631,182.328,123.718,96.325,0.2876,75.52,138.42,0,1.03,apro_fish_a,FOODPR_2023B,2025-02-21
2018-05,BE,AT587,CP011,98.143,83.363,91.358,100.232,17.188,182.448,124.041,97.521,0.259,60.6,134.52,0,11.94,prc_hicp_midx,FOODPR_2022A,2024-09-08
2018-06,FI,HU2,CP0115,97.609,92.778,94.29,112.432,20.135,182.237,124.417,98.68,0.2977,66.37,154.94,0,14.6,apri_pi10_out,FOODPR_2025D,2024-01-26
2018-07,LV,AT99,CP011,99.656,81.104,96.444,109.601,28.595,182.453,125.967,98.857,0.459,43.96,154.5,0,7.74,food_prc_idx,FOODPR_2024C,2024-12-18
2018-08,RO,PL71,CP0115,100.245,96.289,98.611,102.417,6.113,182.262,124.541,99.038,0.2911,76.03,134.64,0,1.06,prc_hicp_manr,FOODPR_2023B,2025-09-27
2018-09,BG,LV2,CP011,100.248,98.882,99.993,103.57,4.676,186.077,125.681,100.881,0.2685,59.84,72.79,0,9.07,apro_fish_a,FOODPR_2022A,2024-03-04
2018-10,FR,SE67,CP0115,99.763,97.186,94.843,97.961,0.777,186.756,125.94,99.655,0.3654,30.66,101.35,0,7.85,prc_hicp_midx,FOODPR_2025D,2025-01-12
2018-11,LT,CY228,CP011,99.952,84.039,104.762,110.046,26.019,187.564,128.321,99.886,0.2349,40.48,98.2,0,17.17,apri_pi10_out,FOODPR_2024C,2026-02-07
2018-12,SK,FI8,CP0115,100.611,98.383,109.853,108.969,10.522,185.449,126.424,101.902,0.306,42.74,163.27,0,14.02,food_prc_idx,FOODPR_2023B,2025-11-20
2019-01,HR,CY6,CP011,102.755,99.537,107.713,117.65,17.627,187.088,128.646,101.264,0.1674,9.4,147.33,0,7.53,prc_hicp_manr,FOODPR_2022A,2024-05-08
2019-02,DE,FR850,CP0115,101.263,90.964,106.853,101.886,10.786,189.751,126.872,102.976,0.3025,40.68,86.22,1,6.05,apro_fish_a,FOODPR_2025D,2026-01-30
2019-03,LU,IT5,CP011,103.317,96.882,99.029,112.209,14.835,188.046,129.064,102.161,0.4449,75.77,155.98,0,1.55,prc_hicp_midx,FOODPR_2024C,2025-05-23
2019-04,SI,BE85,CP0115,102.667,95.878,112.788,115.955,19.555,190.296,127.906,104.032,0.2633,37.64,49.25,0,2.08,apri_pi10_out,FOODPR_2023B,2024-04-17
2019-05,CY,ES92,CP011,103.574,87.476,101.311,115.251,26.817,190.325,128.587,103.161,0.3031,39.67,52.77,0,2.56,food_prc_idx,FOODPR_2022A,2024-05-10
2019-06,GR,GR16,CP0115,103.227,104.285,95.544,103.432,-0.826,190.514,132.059,105.252,0.3627,26.32,136.52,0,13.85,prc_hicp_manr,FOODPR_2025D,2024-11-25
2019-07,MT,HU54,CP011,104.431,95.174,112.383,114.103,18.126,190.438,131.019,103.957,0.4057,20.16,132.78,0,4.44,apro_fish_a,FOODPR_2024C,2026-01-28
2019-08,ES,FR284,CP0115,105.151,102.774,111.515,120.499,16.857,194.15,130.986,105.655,0.4067,22.78,131.41,0,18.92,prc_hicp_midx,FOODPR_2023B,2026-02-14
2019-09,CZ,BG673,CP011,104.204,102.705,112.092,108.896,5.941,192.989,132.445,105.287,0.3478,72.78,77.78,0,2.59,apri_pi10_out,FOODPR_2022A,2024-07-06
2019-10,HU,LU56,CP0115,104.925,92.142,100.565,106.718,13.892,192.277,132.278,105.395,0.4269,5.62,164.56,0,10.38,food_prc_idx,FOODPR_2025D,2025-10-07
2019-11,NL,DE91,CP011,105.352,92.732,102.756,120.342,26.207,192.975,133.315,107.192,0.4163,42.34,142.0,0,5.54,prc_hicp_manr,FOODPR_2024C,2025-02-03
2019-12,SE,LT67,CP0115,106.862,85.617,107.868,113.541,26.131,196.764,136.186,107.2,0.41,67.08,127.22,0,17.03,apro_fish_a,FOODPR_2023B,2024-09-18
2020-01,DK,IE362,CP011,107.334,100.644,99.586,107.871,6.733,194.67,134.458,108.169,0.3989,16.16,79.89,0,3.91,prc_hicp_midx,FOODPR_2022A,2025-01-17
2020-02,IE,IE7,CP0115,107.194,99.195,118.217,116.993,16.604,196.015,134.464,108.375,0.1263,57.22,87.06,0,2.89,apri_pi10_out,FOODPR_2025D,2024-11-21
2020-03,PL,PL260,CP011,108.722,106.166,115.166,119.489,12.254,196.557,137.727,108.654,0.479,34.38,63.03,0,10.77,food_prc_idx,FOODPR_2024C,2025-06-01
2020-04,AT,EE67,CP0115,109.139,100.779,117.796,117.437,15.263,197.326,137.748,109.696,0.2726,51.85,57.71,1,16.35,prc_hicp_manr,FOODPR_2023B,2025-07-27
2020-05,EE,CZ383,CP011,109.782,90.655,109.507,108.711,16.447,197.035,137.128,109.74,0.4702,21.72,152.12,1,18.08,apro_fish_a,FOODPR_2022A,2024-12-09
2020-06,IT,NL187,CP0115,109.012,93.092,107.233,120.187,24.855,197.691,139.795,110.096,0.2359,8.52,99.93,0,16.92,prc_hicp_midx,FOODPR_2025D,2024-10-27
2020-07,PT,HR672,CP011,110.785,100.588,102.868,113.318,11.491,202.032,137.502,110.504,0.1978,61.02,47.39,0,18.64,apri_pi10_out,FOODPR_2024C,2026-01-18
2020-08,BE,LU78,CP0115,110.023,109.651,106.455,117.335,6.984,201.675,138.432,110.453,0.3268,36.28,71.91,0,10.29,food_prc_idx,FOODPR_2023B,2024-10-21
2020-09,FI,EE4,CP011,110.028,86.801,116.343,126.432,36.019,202.793,138.819,111.879,0.4231,66.09,143.04,0,6.85,prc_hicp_manr,FOODPR_2022A,2024-09-09
2020-10,LV,SI479,CP0115,111.316,99.675,119.885,113.772,12.664,201.344,139.982,113.668,0.4235,44.63,67.99,0,15.59,apro_fish_a,FOODPR_2025D,2025-09-12
2020-11,RO,FR84,CP011,112.223,113.059,114.137,122.591,8.494,204.881,142.597,112.902,0.1737,67.87,130.03,0,9.92,prc_hicp_midx,FOODPR_2024C,2024-07-29
2020-12,BG,PT326,CP0115,111.618,105.034,122.539,117.928,11.552,203.489,141.572,114.626,0.219,42.89,159.72,0,7.22,apri_pi10_out,FOODPR_2023B,2024-04-08
2021-01,FR,AT424,CP011,111.436,109.518,116.671,123.92,12.924,206.078,143.21,114.626,0.2621,17.07,96.98,0,10.16,food_prc_idx,FOODPR_2022A,2025-09-08
2021-02,LT,IT436,CP0115,112.941,94.295,121.028,111.608,15.329,206.436,142.159,114.736,0.2352,77.93,139.93,0,1.07,prc_hicp_manr,FOODPR_2025D,2025-05-04
2021-03,SK,SK42,CP011,112.757,91.928,115.736,132.743,36.197,207.417,142.179,115.233,0.2669,70.15,73.13,0,8.46,apro_fish_a,FOODPR_2024C,2024-04-03
2021-04,HR,SE407,CP0115,114.476,94.981,113.94,129.525,30.176,205.736,144.81,115.787,0.1408,32.31,55.86,0,2.46,prc_hicp_midx,FOODPR_2023B,2025-12-25
2021-05,DE,LU432,CP011,114.542,115.536,126.435,129.45,12.148,207.875,144.268,117.052,0.3135,46.92,104.5,0,7.3,apri_pi10_out,FOODPR_2022A,2025-01-27
2021-06,LU,NL752,CP0115,115.272,94.129,120.075,122.055,24.226,208.291,144.218,116.361,0.4343,5.84,152.56,0,10.36,food_prc_idx,FOODPR_2025D,2024-03-10
2021-07,SI,NL472,CP011,114.977,113.732,120.924,115.48,1.52,208.357,146.132,116.968,0.3242,72.01,40.15,0,12.93,prc_hicp_manr,FOODPR_2024C,2025-03-03
2021-08,CY,AT947,CP0115,116.472,98.989,114.7,128.686,25.497,208.655,147.483,117.953,0.4101,48.23,129.91,0,11.48,apro_fish_a,FOODPR_2023B,2026-02-21
2021-09,GR,AT52,CP011,115.919,118.15,108.806,115.705,-2.109,208.193,145.932,117.651,0.1258,28.09,146.91,0,2.75,prc_hicp_midx,FOODPR_2022A,2025-09-05
2021-10,MT,MT530,CP0115,116.517,102.826,117.202,115.523,10.897,211.874,146.251,117.631,0.3112,27.6,44.98,0,7.93,apri_pi10_out,FOODPR_2025D,2024-03-01
2021-11,ES,SK859,CP011,116.37,99.947,113.528,121.55,18.564,213.083,149.055,120.156,0.2908,56.82,81.44,1,1.08,food_prc_idx,FOODPR_2024C,2025-02-22
2021-12,CZ,ES156,CP0115,116.573,113.981,108.618,130.704,14.346,210.884,148.543,119.273,0.3684,53.11,140.4,0,16.62,prc_hicp_manr,FOODPR_2023B,2024-01-23
2022-01,HU,IE9,CP011,117.7,115.656,116.089,135.001,16.436,212.498,150.531,120.001,0.4385,10.4,161.17,1,18.71,apro_fish_a,FOODPR_2022A,2024-03-28
2022-02,NL,PT810,CP0115,118.512,111.849,122.2,130.182,15.469,212.308,150.092,119.555,0.3211,73.95,127.86,1,12.37,prc_hicp_midx,FOODPR_2025D,2025-09-29
2022-03,SE,RO885,CP011,117.53,103.359,109.92,131.429,23.883,214.878,152.014,120.465,0.33,29.78,78.07,0,11.2,apri_pi10_out,FOODPR_2024C,2025-07-04
2022-04,DK,FI11,CP0115,118.577,99.318,128.19,137.838,32.485,215.776,150.93,120.958,0.1531,16.44,142.11,0,2.74,food_prc_idx,FOODPR_2023B,2024-02-06
2022-05,IE,MT9,CP011,119.755,100.339,123.02,120.902,17.171,214.557,150.1,120.841,0.3994,40.06,39.72,0,18.17,prc_hicp_manr,FOODPR_2022A,2024-05-05
2022-06,PL,FI88,CP0115,120.546,109.453,115.845,132.871,19.427,217.883,153.721,121.488,0.3245,20.8,157.69,0,15.11,apro_fish_a,FOODPR_2025D,2024-04-21
2022-07,AT,CZ882,CP011,120.672,97.183,131.901,122.633,21.09,218.832,152.992,122.272,0.2166,22.45,39.38,0,2.83,prc_hicp_midx,FOODPR_2024C,2025-03-28
2022-08,EE,HU672,CP0115,121.322,118.381,119.391,136.141,14.639,216.577,153.393,124.013,0.3582,55.04,46.3,1,5.83,apri_pi10_out,FOODPR_2023B,2025-05-13
2022-09,IT,IE731,CP011,121.048,120.391,126.233,138.626,15.064,219.121,154.603,124.436,0.4494,16.44,74.51,0,2.42,food_prc_idx,FOODPR_2022A,2024-03-23
2022-10,PT,FR127,CP0115,121.881,118.291,116.219,136.63,15.047,218.212,154.711,124.882,0.3207,43.75,49.4,0,9.83,prc_hicp_manr,FOODPR_2025D,2024-04-16
2022-11,BE,LT90,CP011,121.11,102.76,125.265,138.915,29.853,220.222,155.326,124.85,0.2634,30.98,65.73,0,15.97,apro_fish_a,FOODPR_2024C,2024-08-10
2022-12,FI,MT86,CP0115,122.199,102.504,134.455,128.417,21.206,219.327,156.088,124.969,0.4592,34.52,52.59,0,14.68,prc_hicp_midx,FOODPR_2023B,2025-03-31
2023-01,LV,SE143,CP011,122.356,114.618,113.563,133.566,15.486,219.332,155.626,125.083,0.4537,25.87,155.98,0,11.04,apri_pi10_out,FOODPR_2022A,2024-08-05
2023-02,RO,BE51,CP0115,123.746,122.225,114.931,127.111,3.948,222.816,156.858,125.886,0.2632,21.14,156.05,0,8.25,food_prc_idx,FOODPR_2025D,2025-03-05
2023-03,BG,MT940,CP011,125.123,99.801,139.939,124.487,19.729,223.194,159.389,126.854,0.4652,41.04,76.41,0,6.61,prc_hicp_manr,FOODPR_2024C,2025-01-08
2023-04,FR,HR2,CP0115,125.281,122.327,137.919,133.273,8.737,224.192,159.352,126.507,0.4087,57.55,110.83,0,4.59,apro_fish_a,FOODPR_2023B,2024-07-31
2023-05,LT,PT349,CP011,125.606,102.616,118.451,129.485,21.391,224.642,160.416,126.836,0.473,36.88,107.47,0,16.87,prc_hicp_midx,FOODPR_2022A,2026-02-10
2023-06,SK,CZ66,CP0115,124.656,114.32,129.953,141.491,21.797,223.428,158.7,128.628,0.4474,24.54,151.81,0,13.56,apri_pi10_out,FOODPR_2025D,2025-03-29
2023-07,HR,NL149,CP011,126.956,99.163,120.108,145.863,36.784,224.085,159.974,129.849,0.1656,75.03,98.66,0,12.52,food_prc_idx,FOODPR_2024C,2025-04-10
2023-08,DE,HU59,CP0115,126.547,110.512,128.505,147.575,29.288,226.414,161.229,130.439,0.4543,38.04,110.44,0,10.12,prc_hicp_manr,FOODPR_2023B,2025-04-01
2023-09,LU,LV1,CP011,126.533,117.225,129.241,140.356,18.281,225.331,162.655,130.587,0.1691,29.12,156.13,0,4.69,apro_fish_a,FOODPR_2022A,2024-10-08
2023-10,SI,SK781,CP0115,128.092,127.278,139.132,128.136,0.67,225.851,161.497,129.442,0.2034,13.53,107.61,0,16.71,prc_hicp_midx,FOODPR_2025D,2024-01-23
2023-11,CY,SI61,CP011,128.712,130.466,120.77,131.69,0.951,227.456,163.437,131.631,0.4193,50.03,87.36,0,5.81,apri_pi10_out,FOODPR_2024C,2025-03-06
2023-12,GR,FR537,CP0115,127.298,112.422,134.01,133.362,16.45,229.449,164.706,130.502,0.391,35.46,125.76,0,4.24,food_prc_idx,FOODPR_2023B,2025-06-14
2024-01,MT,PT26,CP011,129.242,126.165,119.601,131.212,3.905,230.947,162.662,132.784,0.1479,8.97,108.21,0,3.68,prc_hicp_manr,FOODPR_2022A,2026-01-19
2024-02,ES,MT97,CP0115,129.31,128.485,133.535,134.905,4.965,228.743,164.421,132.307,0.1794,63.26,79.28,1,7.88,apro_fish_a,FOODPR_2025D,2026-01-12
2024-03,CZ,EE341,CP011,129.392,121.284,132.443,148.821,21.282,229.351,164.383,132.826,0.182,76.52,57.07,0,13.74,prc_hicp_midx,FOODPR_2024C,2024-08-26
2024-04,HU,CZ48,CP0115,130.889,127.468,142.163,149.01,16.458,230.47,165.436,133.975,0.1231,60.33,70.62,0,3.42,apri_pi10_out,FOODPR_2023B,2024-08-04
2024-05,NL,LT76,CP011,129.733,127.251,142.264,143.51,12.533,234.033,167.203,134.219,0.3087,45.28,83.61,0,4.06,food_prc_idx,FOODPR_2022A,2024-07-18
2024-06,SE,DE56,CP0115,130.394,120.646,133.878,146.256,19.64,232.975,166.877,133.33,0.3817,9.8,77.04,0,2.7,prc_hicp_manr,FOODPR_2025D,2025-07-17
2024-07,DK,HU79,CP011,131.428,132.975,130.967,144.169,8.517,235.797,166.739,134.932,0.3237,43.31,120.29,1,10.75,apro_fish_a,FOODPR_2024C,2026-01-02
2024-08,IE,BE200,CP0115,131.572,123.081,138.527,131.697,6.549,235.036,168.068,135.361,0.4002,72.98,83.51,0,18.57,prc_hicp_midx,FOODPR_2023B,2024-08-09
2024-09,PL,HR857,CP011,132.808,118.579,125.69,149.787,23.499,235.864,169.11,137.166,0.4437,27.05,40.39,1,11.14,apri_pi10_out,FOODPR_2022A,2025-07-29
2024-10,AT,HU621,CP0115,133.049,134.357,135.154,156.51,16.65,235.465,168.66,136.165,0.3382,35.64,141.82,1,13.37,food_prc_idx,FOODPR_2025D,2024-08-07
2024-11,EE,AT28,CP011,133.444,123.06,144.615,145.622,16.907,236.294,168.961,137.984,0.293,60.46,54.06,0,15.22,prc_hicp_manr,FOODPR_2024C,2024-03-03
2024-12,IT,SK11,CP0115,133.829,106.825,145.932,157.219,37.656,237.159,171.301,136.38,0.2159,40.99,134.97,0,6.36,apro_fish_a,FOODPR_2023B,2025-06-09
2025-01,PT,EE8,CP011,133.808,114.169,142.716,147.694,25.055,70.915,169.425,137.294,0.182,41.54,53.71,0,18.46,prc_hicp_midx,FOODPR_2022A,2025-07-24
2025-02,BE,FR596,CP0115,133.391,114.361,134.251,153.883,29.629,72.374,171.419,138.53,0.1914,55.8,62.15,0,5.36,apri_pi10_out,FOODPR_2025D,2025-07-15
2025-03,FI,NL62,CP011,135.547,110.547,147.443,133.714,17.091,69.667,172.269,139.148,0.4521,38.3,108.51,0,12.38,food_prc_idx,FOODPR_2024C,2024-01-31
