house_insecure_point_in_time_date,house_insecure_service_region_id,house_insecure_unsheltered_count,house_insecure_sheltered_count,house_insecure_family_households_count,house_insecure_youth_count,house_insecure_veteran_count,house_insecure_chronic_homeless_count,house_insecure_length_of_stay_median_days,house_insecure_returns_to_homelessness_rate,house_insecure_hm_is_system_coverage_pct,house_insecure_encampment_clearance_count,house_insecure_outreach_contacts_count,house_insecure_bed_utilization_rate,house_insecure_housing_placement_rate,house_insecure_rrh_program_enrollments,house_insecure_psh_program_enrollments,house_insecure_eviction_prevention_assistance,house_insecure_street_medicine_visits,house_insecure_barrier_assessment_score
2019-02-27,SRV-1bd254084d5e,968,5766,1597,171,243,860,480,32.66,72.47,238,26477,18.45,40.47,415,6947,16599,12921,73.64
2018-01-13,SRV-6ffc65779e72,1192,7071,873,106,563,1055,397,1.08,66.12,29,27544,27.0,21.43,10601,4744,35814,13270,20.31
2019-05-27,SRV-8b31cba576d9,3271,7594,1129,1149,501,1613,193,4.0,26.09,114,12851,46.22,78.28,9067,6363,22558,269,86.41
2025-02-24,SRV-848e117ca518,775,11,2071,1978,271,225,101,23.19,63.67,245,12041,18.72,53.87,2258,1814,54272,8434,45.22
2020-09-23,SRV-0ac5f4d6b095,3024,6877,55,1450,136,1615,440,31.61,82.79,175,52868,86.45,73.73,9249,76,23917,3613,66.47
2019-11-14,SRV-78f2b261ba51,196,8707,1635,32,66,66,47,8.74,89.23,65,22130,62.69,66.3,6836,844,56788,2606,25.61
2021-05-29,SRV-4c0bae63247e,2712,8989,876,1275,548,1106,115,30.56,91.51,49,7689,97.0,76.79,9538,7949,10049,12640,92.57
2021-02-05,SRV-d95c89e934f2,1078,8069,2178,1055,35,1119,197,0.19,40.53,82,35799,72.29,24.2,5538,923,57439,3512,7.18
2025-08-27,SRV-2b64aced34ea,1169,1815,1385,655,258,548,92,3.57,81.01,36,24809,71.74,14.56,10186,8380,40996,1520,78.49
2023-10-25,SRV-ebecc87307a8,3508,2469,209,375,635,1618,21,29.34,58.78,237,21435,32.41,36.79,4408,5904,47372,137,16.42
2022-12-14,SRV-3427995b4d3a,3495,4699,1055,1105,138,1233,260,29.61,64.96,16,9550,66.6,36.98,8050,7150,48302,15827,4.55
2025-08-13,SRV-7d996565bf02,444,1361,565,670,143,652,111,2.22,45.99,6,29985,55.91,2.77,9754,2157,62290,17431,48.54
2019-03-01,SRV-3ba370e8c13f,2073,5514,280,881,550,1614,237,24.16,82.92,191,48155,32.81,21.72,11977,3743,32527,1821,32.06
2025-10-14,SRV-798e9dc5806d,1581,8004,2490,1824,300,1674,5,16.49,43.05,182,25068,77.79,65.39,11937,2319,24731,6244,13.78
2024-06-10,SRV-e2eb8c38eb5e,165,3730,319,1181,698,689,521,17.96,49.15,84,43173,62.96,67.6,4444,8322,7836,12932,14.27
2025-03-22,SRV-471e2c9b7815,2015,268,631,1495,617,738,183,1.35,79.9,113,47363,23.99,73.55,1490,8817,42201,16938,92.1
2020-11-17,SRV-d1f09de4f613,2307,6265,1176,1049,101,994,211,20.35,56.0,24,25487,41.49,16.01,3800,2124,48450,4616,78.66
2020-09-24,SRV-23d69e1dcec6,2800,7693,202,1786,142,1620,359,34.91,44.43,240,31806,30.88,64.32,7789,7598,9495,6605,3.8
2024-03-31,SRV-be6b16c454b2,2795,7964,416,1434,753,1218,17,24.22,39.51,136,5323,15.95,70.85,8793,7273,2524,3676,63.02
2020-10-06,SRV-0664ee526473,1532,8656,509,1393,517,40,63,14.44,73.44,173,50318,74.23,60.53,11577,4067,64740,1593,35.32
2023-01-09,SRV-caac408145fd,2379,381,475,459,707,335,71,16.63,33.32,34,9586,65.94,7.88,8086,1798,44949,12745,96.64
2023-04-11,SRV-5be3c8fbcdb5,1797,7973,2116,722,341,43,160,5.65,92.32,101,29776,87.95,21.67,5648,5894,44450,9661,69.91
2024-02-18,SRV-ddf34ffc4717,826,5888,441,907,522,1476,239,33.5,34.86,94,21638,13.26,47.18,336,2575,10371,16399,62.21
2025-12-04,SRV-b6e4d917dd49,756,1730,989,1951,165,356,144,3.21,78.14,93,21769,64.34,30.67,10897,4618,41368,14281,53.17
2021-04-20,SRV-f36ad57e4089,3825,6534,240,1946,465,5,382,3.8,31.57,10,43655,22.72,24.44,9241,3028,41386,13312,64.32
2018-12-12,SRV-86ec2a08158e,549,8608,89,1598,295,908,433,33.76,84.27,227,14195,74.04,59.07,5043,4606,40678,15216,25.76
2025-02-20,SRV-f141d7f43ca6,1465,322,1692,1422,786,1612,79,5.8,45.27,237,30955,68.91,44.83,10367,3591,53509,16322,23.03
2022-01-24,SRV-8c8e0c0b2ee0,3499,6163,1233,1120,349,1475,302,14.03,44.35,80,19833,30.48,78.42,3950,331,10621,15470,50.28
2019-12-16,SRV-3c9ac06003f8,3279,2622,2449,24,448,1220,456,18.84,85.55,226,18415,84.94,35.8,9536,2818,25789,16322,7.43
2025-04-02,SRV-5d67967a0031,1965,7333,1806,1275,442,503,68,28.08,60.7,101,46251,75.17,67.72,1819,4213,64969,13569,70.82
2023-02-06,SRV-eaa566f0af1f,2589,7724,2327,1639,780,1791,260,0.53,56.25,236,47200,18.9,21.21,5252,1874,61558,7317,23.52
2020-02-13,SRV-c473db6cb2f5,1128,4385,1265,1334,639,651,139,20.87,39.61,0,50681,21.34,37.77,3205,5704,46524,3318,87.46
2025-02-13,SRV-7b16a6e8b4bb,2239,7664,2313,1563,594,1079,361,13.17,67.03,139,5290,38.26,6.09,11319,399,2335,1710,25.71
2018-12-22,SRV-9ee97b15bf5c,2114,7579,1596,409,746,1404,174,33.17,48.84,61,4880,46.45,73.2,764,1414,5813,7650,80.79
2022-06-12,SRV-f25752e2e2c2,2103,7343,583,337,323,987,339,34.31,59.56,151,49314,81.2,23.06,8364,8438,12498,5643,20.29
2025-08-24,SRV-93bced2aeb20,1859,2753,1974,662,62,478,341,11.1,64.81,100,9906,50.24,72.03,817,4796,56280,6267,1.92
2023-09-12,SRV-7b8d71af784a,683,4285,1905,42,337,1330,109,12.29,61.16,94,6893,81.87,3.08,7667,4132,394,14905,8.84
2023-12-05,SRV-efb095530981,818,8462,1223,1931,203,502,377,19.79,61.87,83,28459,56.72,45.73,6587,4641,13749,1199,44.18
2025-08-18,SRV-3d2311d9cbc0,2122,1546,220,793,148,257,131,20.25,92.21,211,8068,12.31,7.37,6142,6693,40534,14876,71.09
2024-04-06,SRV-83faa8e808bb,2085,7319,343,1689,299,1054,269,8.1,86.88,51,12572,14.87,19.63,11988,827,64049,11154,93.97
2019-11-22,SRV-6f7e2ef8d00c,1097,8150,1516,465,470,93,452,23.89,89.67,229,44504,91.48,23.43,3823,4759,64530,15571,65.01
2021-07-27,SRV-5216fd91a5ce,2921,5917,1926,604,240,1391,243,17.1,53.64,210,18063,25.25,8.5,481,6034,19747,15762,84.95
2021-12-14,SRV-4b4a537d95ce,3446,8315,405,1654,263,703,484,31.49,37.63,151,49966,46.03,25.24,11420,3883,29623,549,90.09
2018-04-26,SRV-9671174d3bed,1375,3996,2345,1009,325,982,26,3.82,34.95,12,19636,97.93,72.26,7241,7832,63214,11716,6.3
2024-12-27,SRV-2de6a949b1ca,1098,1404,2257,1344,252,772,388,6.84,70.43,77,48693,95.63,74.81,5436,4553,62237,17971,10.04
2025-07-20,SRV-b3422815600d,3406,8255,1659,117,507,763,192,23.28,97.29,222,10489,82.01,47.7,433,1008,20726,4439,98.32
2020-01-09,SRV-bbcb6320cde0,45,3208,1,540,578,913,227,17.58,98.37,214,37205,18.4,16.73,11832,2243,28018,366,25.64
2019-09-03,SRV-442126a67ae2,3309,2167,1994,700,630,632,356,5.23,71.5,132,17396,36.23,47.45,9096,4965,15033,14847,87.75
2018-01-23,SRV-558107eec7d3,2094,6271,1407,1703,4,1497,48,24.1,46.54,206,21399,47.91,79.16,2794,6409,53779,3895,87.37
2021-11-11,SRV-bc9d3a754be7,2955,1124,1460,967,54,1214,485,5.9,36.85,138,27706,35.37,41.0,5738,2735,40197,1840,24.55
2025-06-24,SRV-d4118d03e503,1526,3328,2243,1527,33,995,374,21.84,48.42,137,47650,30.1,73.55,6677,2836,60489,3135,41.09
2018-01-05,SRV-b95e3370ab41,2858,7371,2021,1701,538,122,534,34.11,90.99,60,52533,81.7,5.03,6550,3462,22662,5858,17.14
2018-02-12,SRV-9f6f6803315b,1737,2880,420,813,589,604,124,1.58,91.15,50,32979,56.63,28.51,1764,5099,56295,1137,92.37
2023-07-14,SRV-63cff382df6e,1021,7633,1497,1774,56,791,262,2.92,78.87,106,39960,40.79,16.22,80,2740,59221,9532,79.56
2019-06-24,SRV-048a97428f21,1737,2362,855,759,749,678,177,17.25,92.91,0,25331,45.07,25.44,5800,2738,52165,2006,75.43
2023-10-26,SRV-157e904f3282,748,8262,1982,643,472,614,177,10.35,72.41,227,34657,35.37,25.86,11225,7320,26423,13953,24.91
2025-08-01,SRV-a70107aca2df,518,5931,1087,344,452,552,79,8.35,89.61,119,41015,94.25,65.85,10865,7611,38025,10511,24.18
2024-01-02,SRV-7021181b6fbf,1527,2664,1437,532,767,50,31,22.61,32.79,130,7061,45.62,63.29,3391,1661,32759,6487,81.63
2018-10-25,SRV-1d067666f711,3717,7573,532,1604,470,1135,18,21.3,76.03,29,47013,47.19,72.8,10738,7683,27727,6395,17.83
2019-08-18,SRV-ae029786ae10,3549,5388,2219,1805,396,11,492,34.37,58.61,65,389,50.09,19.95,3994,7819,19672,2966,74.0
2024-03-07,SRV-2e298808aa5c,213,2356,582,1286,411,1021,353,5.07,87.01,71,52125,76.48,82.36,5372,6466,33541,12451,6.12
2023-05-01,SRV-c5b75257e5b7,1779,8683,847,1274,453,877,365,30.98,32.6,219,48269,51.2,33.98,5335,1961,13050,10325,75.37
2023-04-25,SRV-eb07a243e460,941,1850,2107,1654,587,490,10,25.79,38.09,8,51729,16.07,3.14,7127,2249,7261,2472,36.71
2019-01-01,SRV-a0f0d32e0821,3050,7030,581,1875,103,1134,470,8.6,27.86,95,46224,55.08,84.44,10536,7725,54578,7615,30.42
2021-09-27,SRV-18652cfd6a7a,5,2450,1190,1553,180,866,228,18.03,37.61,26,7498,28.47,40.05,5206,1411,33608,6646,43.72
2020-09-11,SRV-c63022a0516c,746,7832,1120,1156,180,1720,139,16.74,45.43,23,25660,12.48,76.06,3157,5276,63870,3867,26.15
2023-07-16,SRV-aebd7074a045,1888,5821,1541,1360,213,761,326,17.22,97.28,182,31508,27.78,0.69,1686,6788,23156,7558,95.53
2022-11-13,SRV-41e667d9e90a,3149,7686,1504,742,54,1386,479,16.77,91.86,151,10528,83.02,53.27,11219,3443,62212,10337,95.65
2024-11-02,SRV-5f2f2186b400,1673,8834,710,1091,394,1702,152,30.28,49.23,114,40143,36.4,1.78,3816,7130,25652,15981,73.68
2024-08-11,SRV-f7ebde6e5e0c,3689,6052,1898,816,413,1538,175,10.94,28.83,209,12227,38.95,50.08,1661,3157,63163,13199,77.2
2018-11-03,SRV-bd523e7e0b12,2916,951,2130,914,461,21,240,11.18,26.53,216,21286,31.44,73.84,8318,2612,60032,13406,60.79
2021-02-26,SRV-a322666a6f7e,1428,2730,1518,834,136,638,243,31.66,86.46,237,27168,65.1,28.55,2645,4339,64968,700,99.81
2019-12-02,SRV-cd29879016ce,1523,7973,1727,68,629,115,40,31.63,30.65,26,17495,37.09,71.01,9795,114,60102,2420,33.73
2020-04-26,SRV-a6f131ea57b3,2179,1177,639,843,191,853,363,5.4,97.41,21,39693,32.63,10.83,2100,1143,9060,1812,94.56
2025-06-13,SRV-43e5982cc627,1938,860,1461,289,579,165,5,15.6,26.65,174,15176,83.81,47.65,3476,7088,35989,3588,47.94
2024-06-26,SRV-2f39a4075e93,845,3207,335,379,517,1189,385,11.31,78.93,179,2079,75.28,32.17,4224,1169,18497,11472,61.18
2019-11-16,SRV-508379888e6a,1525,6753,946,474,21,887,225,1.76,90.66,65,41113,35.6,51.06,9586,1156,13477,11196,89.88
2020-11-05,SRV-e0c3f2a4bc7a,2044,2262,1472,1028,190,1760,109,20.31,60.33,161,33475,87.28,9.54,3160,800,31529,16632,81.13
2023-08-12,SRV-ccf3765f01ef,2849,7481,1815,1666,54,1552,491,21.92,98.65,132,21312,91.24,2.24,7839,3850,10944,3170,4.75
2024-07-28,SRV-502683f3a67c,3451,3520,1935,1043,283,1382,215,29.47,80.54,33,30144,40.54,79.03,8861,7036,28832,12823,9.4
2024-02-29,SRV-0fa80a71af4d,3332,4668,389,2,467,730,144,33.32,68.36,195,15290,12.7,84.38,1249,3044,12894,9781,81.48
2021-02-07,SRV-2421ba4b9b6b,3885,8642,376,549,648,370,20,10.21,45.41,194,28967,62.04,24.86,6615,4162,26590,13848,13.02
2018-01-06,SRV-8c601bf9a1ff,3389,8112,1744,1664,226,519,46,9.24,37.05,123,15731,68.5,42.92,4003,3496,34796,6199,50.06
2022-05-21,SRV-9d3febddcbd6,3795,436,1636,1971,149,1666,313,0.5,54.82,25,21230,66.8,59.7,2996,89,19088,3444,21.65
2023-02-14,SRV-ee47955a852f,2675,2714,2461,1947,206,1327,199,34.02,45.66,86,19700,13.67,76.49,975,1191,29271,16696,99.94
2022-05-06,SRV-95c4aa720d6e,2999,617,221,1600,224,1139,467,14.58,53.46,157,53856,95.08,34.43,3332,6285,26831,303,97.4
2021-10-25,SRV-929719034588,1268,3024,1699,168,633,1514,102,5.67,43.23,34,44795,62.32,3.16,9897,4745,52361,9620,63.87
2018-08-27,SRV-2425ac80d4f3,3285,75,1901,1374,374,178,276,2.67,94.19,173,52768,68.4,39.76,7190,3574,7533,3777,20.86
2021-04-20,SRV-169724b96b04,1956,7130,356,813,179,481,324,6.11,62.68,29,45972,12.84,67.68,1891,3456,39012,6575,33.43
2024-12-27,SRV-7b63511dc916,3274,2746,1932,227,749,245,143,27.16,28.29,29,30649,33.2,75.27,8537,4687,14536,15939,89.0
2020-08-13,SRV-73dba64580c6,267,2913,1945,1652,683,661,392,10.55,43.1,5,51615,76.13,23.95,2363,7974,50975,12162,45.17
2024-09-23,SRV-69e17d9b3c97,22,7546,703,896,47,426,193,8.8,50.37,117,50593,77.44,52.89,9132,1970,8082,13019,15.82
2019-01-14,SRV-ce03e6fc770f,3526,933,311,247,389,300,408,20.03,31.67,150,41893,46.16,20.69,1015,8337,2213,205,27.0
2018-01-26,SRV-e420712c73d7,60,7514,1763,1894,627,533,398,10.5,94.15,14,47821,93.15,31.9,11868,2237,60536,15964,18.43
2019-05-06,SRV-dea6f0ee16ec,2002,127,1317,592,243,1745,233,11.1,36.94,72,37754,56.13,10.2,2934,3299,21310,5576,30.15
2025-04-02,SRV-e9451fa46979,1739,4489,490,362,702,1557,183,22.02,83.02,206,40805,39.57,73.43,1581,8646,19093,7769,36.94
2018-08-17,SRV-a29da1bdb25d,764,3908,1453,842,459,771,377,31.76,38.98,191,4155,39.68,71.6,9956,1330,9071,3755,71.17
2018-01-01,SRV-439e5de7ed32,2357,431,2335,1615,196,219,70,7.38,52.86,248,27478,76.31,13.07,2066,5357,4603,14530,23.7
2021-11-15,SRV-1ffd08d5a98d,2883,887,1150,997,616,368,25,7.11,92.3,38,52486,75.25,73.32,1440,3035,26751,17390,2.05
2025-02-26,SRV-190434428776,3429,1240,728,783,625,1049,159,15.03,55.18,114,27784,73.09,69.2,3220,6003,16134,16151,62.2
2024-02-01,SRV-a517738e783a,446,2750,490,931,49,200,276,0.37,82.55,34,38400,75.39,42.61,1460,307,46026,5051,6.25
2020-05-10,SRV-3f38ff101569,3582,8742,340,1462,360,398,402,10.6,46.77,19,22452,16.48,11.1,7530,111,20848,1431,22.89
2025-11-29,SRV-f398c3c23e1c,3437,4874,890,753,121,938,169,31.98,77.77,188,29802,83.2,26.6,4948,4269,54716,10249,80.77
2022-06-08,SRV-f8d81b762718,1664,8056,144,444,690,841,425,6.27,27.45,119,13185,91.61,49.21,5721,103,11202,4102,45.13
2025-06-07,SRV-6ff0e6e2e07e,1826,6116,258,1105,9,979,441,24.43,33.08,39,28282,65.4,43.37,7004,202,54609,6954,84.26
2025-02-18,SRV-46db4899fa27,699,7398,1137,240,174,75,441,7.5,44.77,230,30603,63.43,58.74,10939,5402,54222,9916,39.72
2023-11-09,SRV-ccf6fa71e9b7,2211,2161,101,332,609,1151,212,30.27,71.64,120,41987,74.89,55.37,10646,1831,38307,2551,16.93
2025-11-19,SRV-13eed6d6aa2e,3235,1148,1354,1854,68,1587,37,16.79,34.42,82,4112,81.65,25.07,7154,7094,28153,13267,3.69
2023-10-05,SRV-b66900fedbda,1823,8020,2283,1614,249,1220,487,18.12,34.98,200,8697,36.67,77.54,3560,4997,20095,12989,44.78
2020-01-24,SRV-d3389687602d,3769,3980,441,1724,758,1570,110,2.2,56.76,72,22722,90.02,9.77,8523,5854,47170,7544,72.14
2020-10-26,SRV-a0c1a2032de0,3614,4439,1762,208,792,613,426,22.13,50.23,154,15058,17.4,75.76,4868,3617,54758,9489,37.75
2021-02-26,SRV-7c6e38ab5df1,478,5668,51,1281,31,33,74,10.94,80.53,158,28005,84.78,68.35,6299,1819,18451,4079,58.85
2025-01-29,SRV-af9f6f59c4c3,2884,3107,1788,343,644,809,298,25.04,98.33,149,43714,17.6,26.05,9584,8097,10416,2411,80.56
2018-06-21,SRV-2a16599c1796,87,4854,554,781,393,112,99,15.43,58.37,92,30035,25.95,22.86,4429,8039,3643,12148,22.46
2022-03-15,SRV-082c17043a97,2001,9,1583,456,665,337,166,15.09,52.31,146,46635,67.56,83.34,9482,744,49312,10792,53.46
2018-03-27,SRV-f3d5943dee80,3880,4229,1269,1537,9,1129,314,17.29,67.46,32,12215,40.64,71.26,9167,4104,57056,2382,6.97
2025-01-23,SRV-28e434495d31,663,1676,807,367,639,149,296,33.8,43.62,28,48660,49.64,39.94,7603,1274,9509,11692,37.17
2023-05-09,SRV-ace0d8a10743,3405,4810,1645,1553,181,554,455,27.02,56.86,43,21869,67.55,60.86,1599,2425,64194,10506,41.29
2020-12-02,SRV-f5ebd870576a,3458,1640,2091,1910,539,1553,108,12.18,87.86,30,24452,75.67,46.32,11972,1903,54551,9948,0.97
2021-01-09,SRV-72001c5bce45,2609,4943,1158,1283,747,1274,314,15.94,76.92,184,21561,20.35,34.88,3905,8276,17136,13315,98.62
2025-02-14,SRV-2aa56ed2288f,367,8430,652,652,24,147,500,12.43,62.38,108,20531,17.64,73.84,1805,4535,60410,17807,95.01
2024-09-17,SRV-624ea6c8f8db,3209,4024,664,135,461,687,280,25.98,51.52,79,11952,48.39,57.17,2395,1547,31740,4405,48.45
2025-05-24,SRV-c66053a90dfd,487,3012,2451,864,288,1540,399,20.5,90.5,223,26869,69.69,37.6,370,2922,30908,1149,48.73
2024-04-21,SRV-a437100da5c7,260,2109,2092,1899,661,571,272,34.74,35.16,151,53824,27.97,20.41,8434,2011,60082,15866,66.64
2018-05-24,SRV-2b2167a3266b,924,5138,678,715,760,693,435,4.93,44.83,174,54667,14.73,4.82,3209,1686,37670,10362,47.41
2022-03-25,SRV-f410a3f53688,3789,6486,715,1200,733,164,475,19.78,98.88,201,22922,56.45,17.68,6093,1826,1481,8118,46.71
2021-04-25,SRV-b38a01d3e980,3999,984,2266,233,318,275,12,17.36,78.05,243,38977,13.74,20.25,6179,2097,38777,8528,91.2
2021-12-31,SRV-7c8c01bc5eae,2002,1504,860,1559,687,1563,2,31.51,71.59,2,13188,71.15,61.67,2413,3807,55698,17380,47.4
2022-07-29,SRV-8d5eddeaa2ef,2181,4939,1732,1947,123,426,166,12.65,54.0,124,48938,20.46,32.3,6521,7958,27879,6670,29.76
2024-06-07,SRV-2c352bfea5be,621,2486,414,1664,238,640,533,0.1,94.03,237,28409,14.53,72.41,9943,3861,49268,12613,29.06
2021-06-20,SRV-5d20756e6055,2066,4508,38,112,187,1243,470,2.29,27.38,43,36314,51.0,43.77,5987,3891,46574,10864,3.0
2018-09-26,SRV-917612f1c8a9,2553,4125,107,443,733,1099,446,14.13,88.75,25,9796,62.53,71.03,5001,4631,16661,3345,16.17
2020-06-15,SRV-6ce46fce77c0,344,7726,1102,1,716,1717,314,6.9,37.66,105,44969,20.54,80.87,8799,638,44548,5789,31.1
2018-06-03,SRV-c3b9107dc351,3395,8543,852,23,20,95,162,9.23,51.06,118,831,76.16,2.28,11816,8314,42436,3105,93.84
2025-02-22,SRV-3383fea8a473,1396,4035,739,789,87,461,479,3.39,51.6,111,36190,50.16,71.72,9905,5875,39359,9810,91.97
2018-05-04,SRV-ea27d06f5ac4,1016,8046,533,1318,682,550,157,20.9,65.59,46,20501,67.41,79.75,10714,7531,54188,1948,50.56
2021-10-03,SRV-6a49904c8f3a,2707,5160,1035,703,49,1757,465,15.55,27.25,46,2523,31.94,0.75,11257,1905,36121,17951,39.95
2024-01-10,SRV-e22eb797e076,3727,7825,1136,64,61,158,137,8.68,26.51,210,45797,29.83,44.33,3364,7712,20758,6480,38.93
2019-02-02,SRV-f91262eceb19,1635,2953,1121,659,591,1077,306,13.83,35.31,92,18673,91.53,65.61,11496,3064,34895,9910,63.33
2024-05-14,SRV-07604fb586ce,744,2822,654,148,666,1614,327,32.42,60.98,70,41439,69.34,7.96,1259,6316,52203,14997,6.98
2023-10-07,SRV-a4871470bcc3,3785,6893,1274,149,164,33,398,9.21,44.07,44,26088,21.65,18.77,8281,6388,61114,7995,20.12
2020-05-31,SRV-792cd8d2c2b5,1779,1711,1645,1463,767,951,344,10.53,96.11,175,7870,25.8,24.85,1892,5024,31383,4759,29.42
2024-10-18,SRV-cf207a3bd2e4,3711,8988,729,707,695,556,130,15.72,82.5,122,28138,18.25,33.27,940,8600,34162,6059,92.77
2020-05-25,SRV-c46883649a68,2638,2479,1136,1515,522,919,316,23.07,42.29,45,19043,86.18,33.05,3959,3119,10656,13322,28.57
2021-03-13,SRV-f16faf746d58,947,4797,2003,1314,477,556,252,17.66,55.01,144,6901,98.51,67.9,4446,5100,22371,1800,18.93
2019-08-22,SRV-19101766dc5c,2770,2447,482,575,665,634,38,19.65,76.55,73,9473,97.73,19.54,8581,1161,13948,5633,18.11
2025-11-30,SRV-bfd5963ffdae,2835,7964,1140,1755,366,1706,498,22.9,48.37,208,18343,20.03,1.37,3269,2743,10825,756,18.9
2020-06-22,SRV-d4ab0f69abfb,1903,79,1884,408,10,1300,45,29.44,63.69,7,52558,46.31,19.65,6051,7409,52829,15384,5.17
2018-12-10,SRV-0c751601a4c3,1156,5923,714,245,89,1352,168,29.66,62.37,74,34000,77.54,54.59,9186,5306,59606,14598,62.12
2022-12-07,SRV-ebce14dbb505,3356,3023,2062,34,560,1023,333,20.54,45.81,232,34120,95.81,18.24,7082,7122,30425,6553,92.66
2021-09-10,SRV-98b39c2a1f0e,2311,2502,838,1572,380,1243,119,11.98,56.07,142,179,41.66,9.2,11426,1302,40501,12597,0.87
2024-04-18,SRV-49ddebdc67b8,1263,7110,1094,1589,704,1034,381,5.65,72.64,238,37495,81.65,48.02,10586,8098,16048,15696,80.13
2019-12-22,SRV-a403b760c059,3302,2162,124,1990,585,42,127,27.32,49.65,139,48821,76.81,56.1,10975,1497,37642,6447,96.44
2019-01-31,SRV-41ebfc138c83,3917,4964,606,462,670,962,244,15.67,25.14,197,17830,77.35,6.43,447,2973,9346,10045,94.66
2024-05-05,SRV-eff203232c62,3793,1121,772,103,179,622,522,3.49,67.32,107,15403,66.36,47.52,3103,8090,37172,10733,94.07
2022-12-19,SRV-8d92b49cd5c4,2649,8652,308,819,8,1318,478,31.14,77.26,64,3191,21.57,51.69,6783,7312,32986,4209,3.77
2021-12-26,SRV-54276bbaacbf,1166,2724,141,771,89,899,60,34.25,93.4,189,12405,16.83,10.77,6083,7707,63089,7751,70.78
2020-11-25,SRV-33f6adcdb2ff,3752,8999,1997,1611,688,56,126,27.84,48.01,82,41469,71.33,71.86,2071,4660,64324,3498,8.14
2020-07-30,SRV-7b24c19cbb52,3923,7209,1797,1288,737,1416,227,9.25,92.65,141,37549,77.96,66.91,1943,7411,16344,13549,42.39
2024-10-31,SRV-ef7c1fbe03d6,218,2346,2239,1074,13,1796,31,2.95,37.17,106,42890,53.85,62.96,11016,662,46571,6804,80.0
2020-10-15,SRV-3f277fcf6264,2806,4803,1744,1949,516,1125,270,16.66,63.03,24,34055,23.29,8.98,5055,168,54974,8054,18.2
2022-03-02,SRV-4c1f4425bc87,3710,2095,737,741,40,1347,198,18.49,68.32,217,251,45.91,7.53,8749,6224,19975,11831,28.23
2021-09-10,SRV-275bf205acc9,1089,6295,2443,491,191,268,474,29.89,35.37,154,32705,29.78,49.12,223,5609,56688,16249,37.92
2025-10-29,SRV-c3dba08e7ff2,2323,4991,332,1595,423,1502,360,2.9,58.41,128,20940,40.66,42.87,11757,3954,52884,3346,57.05
2024-01-05,SRV-9f8c30ee9a3c,1493,227,1189,604,532,999,465,15.98,52.61,202,2869,33.67,83.72,7314,1050,9374,3834,52.22
2018-11-05,SRV-9be019b98e5e,3040,2614,2114,199,438,524,41,29.69,35.35,86,28,10.33,45.34,3129,227,3878,17565,39.95
2022-06-04,SRV-f3cc4634a773,2061,8916,749,207,85,1373,410,16.42,43.39,100,699,93.31,1.21,10028,7557,11276,3457,63.52
2021-11-25,SRV-a604ad41ad41,3836,2868,721,46,775,1035,237,17.97,45.04,3,5616,50.05,84.55,129,7988,8293,15820,7.49
2020-09-26,SRV-c960b748c719,1315,5852,1286,1719,214,819,192,21.79,28.31,72,21141,62.14,67.47,11444,3872,33390,11,1.97
2023-04-10,SRV-3b7ca26224c6,2407,4610,1141,480,513,1031,119,26.92,68.27,197,1538,56.66,69.8,11131,3304,14131,65,98.33
2019-10-12,SRV-ba34e3918417,2464,4886,579,268,229,35,170,12.0,66.8,218,30212,40.95,37.21,1115,7461,33808,13885,14.23
2020-04-03,SRV-2e8cd5df2f43,2368,7830,568,1634,595,1443,256,14.54,27.44,23,53296,98.84,55.46,8703,1918,57219,14140,9.39
2024-12-15,SRV-03d5f5c3a69c,3041,6336,324,266,151,1678,412,11.89,71.69,156,33765,48.0,35.24,8324,3401,43152,1890,29.23
2019-03-28,SRV-b812ae01efb1,3772,1994,806,696,571,937,313,6.02,37.1,61,36116,55.33,53.14,8149,486,13124,17877,73.03
2022-02-15,SRV-aeaf93be8af8,3619,5086,1831,697,229,1456,469,22.81,89.53,129,48982,48.56,65.88,11091,1615,49067,10903,41.25
2022-06-12,SRV-6e5caaf3dfb3,3902,7252,1949,335,162,384,230,29.13,63.96,186,42690,93.16,53.47,6440,2972,5933,9933,32.87
2018-02-04,SRV-012f0b280835,3688,2809,2489,459,206,172,15,20.57,63.93,77,24603,62.26,9.88,1965,2963,46464,6422,76.19
2023-03-13,SRV-9cdf0e97280a,1055,6713,676,1176,380,1635,152,25.53,35.95,175,26963,82.68,23.4,3953,2227,20118,11491,40.34
2024-05-22,SRV-95a9b71efd55,1575,5820,2017,1807,70,119,239,7.5,49.64,62,42331,17.04,40.34,7382,756,13556,15225,60.62
2018-08-19,SRV-497219c626d3,2503,1894,1529,755,359,1392,334,26.94,87.34,16,12644,24.84,64.81,11750,613,18580,6004,60.92
2022-03-08,SRV-32f7dbc5f44a,2448,3348,1470,57,553,460,118,4.67,81.74,225,24154,84.62,5.45,11609,3278,5248,13815,60.22
2025-11-30,SRV-7c5ebb550415,2480,5279,1301,1575,121,1714,522,24.27,71.52,56,49009,86.84,1.77,6809,232,10517,9366,4.12
2018-01-31,SRV-5d55bce62e7b,2586,2712,829,639,280,843,183,30.73,84.42,20,43218,39.56,44.76,6454,5509,26160,14576,83.32
2018-02-14,SRV-f6db3daae789,3245,1413,2129,381,795,1751,408,33.49,27.0,165,32665,21.16,55.1,768,2159,28637,14998,91.6
