mig_border_crossing_date,mig_border_border_section_id,mig_border_border_type_code,mig_border_host_country_iso2,mig_border_neighbor_country_iso2,mig_border_crossing_point_code,mig_border_transport_mode_code,mig_border_direction_code,mig_border_entry_exit_system_flag,mig_border_etias_flag,mig_border_visa_required_flag,mig_border_refusal_of_entry_count,mig_border_refusal_reason_code,mig_border_irregular_crossing_count,mig_border_apprehension_count,mig_border_returns_decision_count,mig_border_returns_effected_count,mig_border_frontex_operation_code,mig_border_data_source,mig_border_data_extract_date
2025-02-07,LU-GB-LAND-01645,LAND,LU,GB,LUGB93,ROAD,OUT,1,1,1,36,OTHER,23,8,50,37,INDALO,FRONTEX,2026-01-08
2025-02-14,RO-JP-LAND-01646,LAND,RO,JP,ROJP94,AIR,IN,1,1,0,32,NO_VISA,11,5,55,47,THEMIS,AIRPORT_AUTHORITY,2024-06-09
2025-02-21,AT-NO-LAND-01647,LAND,AT,NO,ATNO95,SEA,OUT,0,0,1,29,PUBLIC_HEALTH,15,6,52,50,MINERVA,EU_LISA,2024-07-14
2025-02-28,CZ-UA-LAND-01648,LAND,CZ,UA,CZUA96,RAIL,IN,1,0,1,41,OVERSTAY_RISK,25,18,57,44,TRITON,PORT_AUTHORITY,2025-09-25
2025-03-07,DE-CY-LAND-01649,LAND,DE,CY,DECY00,FOOT,OUT,1,1,0,39,SECURITY_ALERT,25,10,51,26,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2025-09-29
2025-03-14,LV-GR-LAND-01650,LAND,LV,GR,LVGR01,ROAD,IN,1,0,0,32,DOCS_INVALID,21,11,4,2,POSEIDON,FRONTEX,2024-07-20
2025-03-21,PL-MT-LAND-01651,LAND,PL,MT,PLMT02,AIR,OUT,0,1,0,39,OTHER,23,18,2,1,INDALO,AIRPORT_AUTHORITY,2026-01-10
2025-03-28,ES-CN-LAND-01652,LAND,ES,CN,ESCN03,SEA,IN,1,1,1,46,NO_VISA,25,14,9,7,THEMIS,EU_LISA,2024-12-15
2025-04-04,HR-DZ-LAND-01653,LAND,HR,DZ,HRDZ04,RAIL,OUT,1,1,1,37,PUBLIC_HEALTH,30,13,5,5,MINERVA,PORT_AUTHORITY,2025-05-19
2025-04-11,FI-IR-LAND-01654,LAND,FI,IR,FIIR05,FOOT,IN,1,0,0,48,OVERSTAY_RISK,21,20,5,5,TRITON,NATIONAL_BORDER_GUARD,2024-12-30
2025-04-18,IE-MK-LAND-01655,LAND,IE,MK,IEMK06,ROAD,OUT,1,1,1,36,SECURITY_ALERT,32,24,9,6,JOINT_OPS_OTHER,FRONTEX,2024-01-02
2025-04-25,MT-TN-LAND-01656,LAND,MT,TN,MTTN07,AIR,IN,1,0,1,48,DOCS_INVALID,31,13,8,5,POSEIDON,AIRPORT_AUTHORITY,2024-06-05
2025-05-02,SK-BG-LAND-01657,LAND,SK,BG,SKBG08,SEA,OUT,0,0,0,40,OTHER,20,18,12,7,INDALO,EU_LISA,2026-02-24
2025-05-09,BE-FR-LAND-01658,LAND,BE,FR,BEFR09,RAIL,IN,1,0,0,41,NO_VISA,28,26,12,10,THEMIS,PORT_AUTHORITY,2024-01-02
2025-05-16,DK-LT-LAND-01659,LAND,DK,LT,DKLT10,FOOT,OUT,0,0,0,54,PUBLIC_HEALTH,27,25,9,9,MINERVA,NATIONAL_BORDER_GUARD,2025-01-10
2025-05-23,GR-SK-LAND-01660,LAND,GR,SK,GRSK11,ROAD,IN,0,0,0,48,OVERSTAY_RISK,22,17,10,7,TRITON,FRONTEX,2025-04-04
2025-05-30,LT-CH-LAND-01661,LAND,LT,CH,LTCH12,AIR,OUT,0,0,0,45,SECURITY_ALERT,27,20,13,12,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2024-07-29
2025-06-06,PT-IN-LAND-01662,LAND,PT,IN,PTIN13,SEA,IN,0,0,1,47,DOCS_INVALID,36,34,15,11,POSEIDON,EU_LISA,2024-02-20
2025-06-13,SE-MD-LAND-01663,LAND,SE,MD,SEMD14,RAIL,OUT,1,0,1,54,OTHER,28,9,15,6,INDALO,PORT_AUTHORITY,2025-11-13
2025-06-20,CY-RU-LAND-01664,LAND,CY,RU,CYRU15,FOOT,IN,1,1,1,59,NO_VISA,36,22,16,14,THEMIS,NATIONAL_BORDER_GUARD,2025-05-11
2025-06-27,FR-AT-LAND-01665,LAND,FR,AT,FRAT16,ROAD,OUT,1,0,0,45,PUBLIC_HEALTH,31,27,18,17,MINERVA,FRONTEX,2025-12-21
2025-07-04,IT-EE-LAND-01666,LAND,IT,EE,ITEE17,AIR,IN,0,1,0,54,OVERSTAY_RISK,43,19,24,11,TRITON,AIRPORT_AUTHORITY,2025-11-17
2025-07-11,NL-IT-LAND-01667,LAND,NL,IT,NLIT18,SEA,OUT,0,0,0,54,SECURITY_ALERT,31,22,26,24,JOINT_OPS_OTHER,EU_LISA,2024-09-25
2025-07-18,SI-PT-LAND-01668,LAND,SI,PT,SIPT19,RAIL,IN,1,0,0,58,DOCS_INVALID,35,24,20,11,POSEIDON,PORT_AUTHORITY,2025-06-09
2025-07-25,BG-BA-LAND-01669,LAND,BG,BA,BGBA20,FOOT,OUT,0,0,1,50,OTHER,42,19,27,16,INDALO,NATIONAL_BORDER_GUARD,2025-06-27
2025-08-01,EE-GE-LAND-01670,LAND,EE,GE,EEGE21,ROAD,IN,1,1,1,51,NO_VISA,32,12,28,12,THEMIS,FRONTEX,2024-01-04
2025-08-08,HU-KE-LAND-01671,LAND,HU,KE,HUKE22,AIR,OUT,0,1,1,56,PUBLIC_HEALTH,43,41,32,22,MINERVA,AIRPORT_AUTHORITY,2025-09-03
2025-08-15,LU-PK-LAND-01672,LAND,LU,PK,LUPK23,SEA,IN,1,0,1,56,OVERSTAY_RISK,36,21,24,22,TRITON,EU_LISA,2024-12-04
2025-08-22,RO-US-LAND-01673,LAND,RO,US,ROUS24,RAIL,OUT,1,0,1,55,SECURITY_ALERT,43,16,29,20,JOINT_OPS_OTHER,PORT_AUTHORITY,2026-02-21
2025-08-29,AT-CZ-LAND-01674,LAND,AT,CZ,ATCZ25,FOOT,IN,1,1,0,61,DOCS_INVALID,52,28,35,18,POSEIDON,NATIONAL_BORDER_GUARD,2025-11-28
2025-09-05,CZ-HU-LAND-01675,LAND,CZ,HU,CZHU26,ROAD,OUT,0,0,0,57,OTHER,52,16,25,17,INDALO,FRONTEX,2024-11-14
2025-09-12,DE-NL-LAND-01676,LAND,DE,NL,DENL27,AIR,IN,0,0,0,57,NO_VISA,48,36,27,11,THEMIS,AIRPORT_AUTHORITY,2024-06-26
2025-09-19,LV-SE-LAND-01677,LAND,LV,SE,LVSE28,SEA,OUT,1,0,0,64,PUBLIC_HEALTH,45,24,37,32,MINERVA,EU_LISA,2025-07-31
2025-09-26,PL-EG-LAND-01678,LAND,PL,EG,PLEG29,RAIL,IN,0,0,0,73,OVERSTAY_RISK,53,34,33,22,TRITON,PORT_AUTHORITY,2024-10-18
2025-10-03,ES-IS-LAND-01679,LAND,ES,IS,ESIS30,FOOT,OUT,1,1,1,66,SECURITY_ALERT,49,29,41,32,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2024-05-16
2025-10-10,HR-NG-LAND-01680,LAND,HR,NG,HRNG31,ROAD,IN,1,1,1,8,DOCS_INVALID,16,11,39,36,POSEIDON,FRONTEX,2025-02-26
2025-10-17,FI-TR-LAND-01681,LAND,FI,TR,FITR32,AIR,OUT,0,1,1,12,OTHER,11,5,43,42,INDALO,AIRPORT_AUTHORITY,2025-06-08
2025-10-24,IE-HR-LAND-01682,LAND,IE,HR,IEHR33,SEA,IN,0,1,0,4,NO_VISA,13,4,43,25,THEMIS,EU_LISA,2025-02-05
2025-10-31,MT-DE-LAND-01683,LAND,MT,DE,MTDE34,RAIL,OUT,0,0,0,13,PUBLIC_HEALTH,15,14,40,33,MINERVA,PORT_AUTHORITY,2025-07-23
2025-11-07,SK-LU-LAND-01684,LAND,SK,LU,SKLU35,FOOT,IN,1,0,0,11,OVERSTAY_RISK,10,5,34,33,TRITON,NATIONAL_BORDER_GUARD,2025-07-24
2025-11-14,BE-SI-LAND-01685,LAND,BE,SI,BESI36,ROAD,OUT,1,1,0,11,SECURITY_ALERT,9,5,45,20,JOINT_OPS_OTHER,FRONTEX,2025-05-18
2025-11-21,DK-CN-LAND-01686,LAND,DK,CN,DKCN37,AIR,IN,0,0,1,11,DOCS_INVALID,22,22,36,36,POSEIDON,AIRPORT_AUTHORITY,2025-03-30
2025-11-28,GR-IQ-LAND-01687,LAND,GR,IQ,GRIQ38,SEA,OUT,0,1,0,12,OTHER,18,10,46,37,INDALO,EU_LISA,2025-07-28
2025-12-05,LT-ME-LAND-01688,LAND,LT,ME,LTME39,RAIL,IN,1,1,1,12,NO_VISA,17,10,42,31,THEMIS,PORT_AUTHORITY,2024-01-06
2025-12-12,PT-SY-LAND-01689,LAND,PT,SY,PTSY40,FOOT,OUT,0,1,1,12,PUBLIC_HEALTH,27,23,40,24,MINERVA,NATIONAL_BORDER_GUARD,2025-09-04
2025-12-19,SE-BE-LAND-01690,LAND,SE,BE,SEBE41,ROAD,IN,0,1,0,21,OVERSTAY_RISK,23,22,51,50,TRITON,FRONTEX,2024-09-17
2025-12-26,CY-FI-LAND-01691,LAND,CY,FI,CYFI42,AIR,OUT,1,1,0,21,SECURITY_ALERT,24,18,50,29,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2025-06-19
2026-01-02,FR-LV-LAND-01692,LAND,FR,LV,FRLV43,SEA,IN,1,1,0,21,DOCS_INVALID,29,24,44,18,POSEIDON,EU_LISA,2025-08-19
2026-01-09,IT-RO-LAND-01693,LAND,IT,RO,ITRO44,RAIL,OUT,0,0,0,18,OTHER,31,29,47,22,INDALO,PORT_AUTHORITY,2025-07-22
2026-01-16,NL-BY-LAND-01694,LAND,NL,BY,NLBY45,FOOT,IN,0,0,0,23,NO_VISA,26,8,51,44,THEMIS,NATIONAL_BORDER_GUARD,2024-11-03
2026-01-23,SI-GH-LAND-01695,LAND,SI,GH,SIGH46,ROAD,OUT,1,0,1,20,PUBLIC_HEALTH,33,29,52,26,MINERVA,FRONTEX,2025-01-02
2026-01-30,BG-MA-LAND-01696,LAND,BG,MA,BGMA47,AIR,IN,1,0,0,18,OVERSTAY_RISK,24,24,58,51,TRITON,AIRPORT_AUTHORITY,2024-03-29
2026-02-06,EE-RS-LAND-01697,LAND,EE,RS,EERS48,SEA,OUT,1,1,1,18,SECURITY_ALERT,26,20,49,27,JOINT_OPS_OTHER,EU_LISA,2024-09-09
2026-02-13,HU-VN-LAND-01698,LAND,HU,VN,HUVN49,RAIL,IN,1,0,0,20,DOCS_INVALID,34,25,60,60,POSEIDON,PORT_AUTHORITY,2024-11-27
2026-02-20,LU-DK-LAND-01699,LAND,LU,DK,LUDK50,FOOT,OUT,0,0,0,30,OTHER,36,27,61,31,INDALO,NATIONAL_BORDER_GUARD,2025-02-16
2018-01-02,RO-IE-LAND-01700,LAND,RO,IE,ROIE51,ROAD,IN,0,1,0,25,NO_VISA,21,19,10,7,THEMIS,FRONTEX,2025-11-09
2018-01-09,AT-PL-LAND-01701,LAND,AT,PL,ATPL52,AIR,OUT,0,1,0,30,PUBLIC_HEALTH,27,25,10,8,MINERVA,AIRPORT_AUTHORITY,2024-01-21
2018-01-16,CZ-AL-LAND-01702,LAND,CZ,AL,CZAL53,SEA,IN,1,0,0,34,OVERSTAY_RISK,31,20,5,3,TRITON,EU_LISA,2025-05-01
2018-01-23,DE-GB-LAND-01703,LAND,DE,GB,DEGB54,RAIL,OUT,1,0,1,38,SECURITY_ALERT,27,26,14,8,JOINT_OPS_OTHER,PORT_AUTHORITY,2024-04-27
2018-01-30,LV-JP-LAND-01704,LAND,LV,JP,LVJP55,FOOT,IN,1,1,1,39,DOCS_INVALID,39,31,15,14,POSEIDON,NATIONAL_BORDER_GUARD,2025-08-23
2018-02-06,PL-NO-LAND-01705,LAND,PL,NO,PLNO56,ROAD,OUT,1,0,1,25,OTHER,36,20,13,10,INDALO,FRONTEX,2024-01-19
2018-02-13,ES-UA-LAND-01706,LAND,ES,UA,ESUA57,AIR,IN,1,0,1,37,NO_VISA,39,15,16,13,THEMIS,AIRPORT_AUTHORITY,2024-09-21
2018-02-20,HR-CY-LAND-01707,LAND,HR,CY,HRCY58,SEA,OUT,1,1,0,39,PUBLIC_HEALTH,43,29,13,8,MINERVA,EU_LISA,2024-05-01
2018-02-27,FI-GR-LAND-01708,LAND,FI,GR,FIGR59,RAIL,IN,1,0,0,28,OVERSTAY_RISK,39,34,8,7,TRITON,PORT_AUTHORITY,2024-05-08
2018-03-06,IE-MT-LAND-01709,LAND,IE,MT,IEMT60,FOOT,OUT,1,0,0,44,SECURITY_ALERT,42,36,14,7,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2024-06-19
2018-03-13,MT-ES-LAND-01710,LAND,MT,ES,MTES61,ROAD,IN,1,1,0,30,DOCS_INVALID,34,12,13,12,POSEIDON,FRONTEX,2024-12-17
2018-03-20,SK-DZ-LAND-01711,LAND,SK,DZ,SKDZ62,AIR,OUT,0,0,1,37,OTHER,46,26,16,11,INDALO,AIRPORT_AUTHORITY,2024-03-17
2018-03-27,BE-IR-LAND-01712,LAND,BE,IR,BEIR63,SEA,IN,0,1,0,44,NO_VISA,46,18,24,19,THEMIS,EU_LISA,2026-01-14
2018-04-03,DK-MK-LAND-01713,LAND,DK,MK,DKMK64,RAIL,OUT,1,0,0,34,PUBLIC_HEALTH,45,21,18,10,MINERVA,PORT_AUTHORITY,2025-06-18
2018-04-10,GR-TN-LAND-01714,LAND,GR,TN,GRTN65,FOOT,IN,1,1,1,49,OVERSTAY_RISK,43,16,22,13,TRITON,NATIONAL_BORDER_GUARD,2024-04-07
2018-04-17,LT-BG-LAND-01715,LAND,LT,BG,LTBG66,ROAD,OUT,0,0,0,47,SECURITY_ALERT,44,20,18,10,JOINT_OPS_OTHER,FRONTEX,2026-01-23
2018-04-24,PT-FR-LAND-01716,LAND,PT,FR,PTFR67,AIR,IN,0,0,0,50,DOCS_INVALID,41,32,22,10,POSEIDON,AIRPORT_AUTHORITY,2025-12-16
2018-05-01,SE-LT-LAND-01717,LAND,SE,LT,SELT68,SEA,OUT,1,0,0,45,OTHER,54,32,24,13,INDALO,EU_LISA,2024-04-20
2018-05-08,CY-SK-LAND-01718,LAND,CY,SK,CYSK69,RAIL,IN,0,1,0,52,NO_VISA,50,38,23,21,THEMIS,PORT_AUTHORITY,2024-11-17
2018-05-15,FR-CH-LAND-01719,LAND,FR,CH,FRCH70,FOOT,OUT,1,0,0,52,PUBLIC_HEALTH,47,27,28,20,MINERVA,NATIONAL_BORDER_GUARD,2025-08-30
2018-05-22,IT-IN-LAND-01720,LAND,IT,IN,ITIN71,ROAD,IN,1,0,0,46,OVERSTAY_RISK,1,1,31,17,TRITON,FRONTEX,2024-09-07
2018-05-29,NL-MD-LAND-01721,LAND,NL,MD,NLMD72,AIR,OUT,1,0,1,46,SECURITY_ALERT,12,10,21,19,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2025-06-11
2018-06-05,SI-RU-LAND-01722,LAND,SI,RU,SIRU73,SEA,IN,0,1,0,45,DOCS_INVALID,7,7,22,11,POSEIDON,EU_LISA,2025-07-20
2018-06-12,BG-AT-LAND-01723,LAND,BG,AT,BGAT74,RAIL,OUT,1,1,0,44,OTHER,21,15,25,23,INDALO,PORT_AUTHORITY,2024-01-22
2018-06-19,EE-IE-LAND-01724,LAND,EE,IE,EEIE75,FOOT,IN,1,0,0,44,NO_VISA,9,8,35,35,THEMIS,NATIONAL_BORDER_GUARD,2024-08-26
2018-06-26,HU-IT-LAND-01725,LAND,HU,IT,HUIT76,ROAD,OUT,1,1,0,55,PUBLIC_HEALTH,6,6,25,13,MINERVA,FRONTEX,2025-02-06
2018-07-03,LU-PT-LAND-01726,LAND,LU,PT,LUPT77,AIR,IN,1,0,0,58,OVERSTAY_RISK,17,10,38,19,TRITON,AIRPORT_AUTHORITY,2025-08-30
2018-07-10,RO-BA-LAND-01727,LAND,RO,BA,ROBA78,SEA,OUT,0,1,1,55,SECURITY_ALERT,8,6,37,27,JOINT_OPS_OTHER,EU_LISA,2025-01-11
2018-07-17,AT-GE-LAND-01728,LAND,AT,GE,ATGE79,RAIL,IN,1,1,1,56,DOCS_INVALID,17,11,31,15,POSEIDON,PORT_AUTHORITY,2024-06-06
2018-07-24,CZ-KE-LAND-01729,LAND,CZ,KE,CZKE80,FOOT,OUT,1,0,1,59,OTHER,9,7,34,31,INDALO,NATIONAL_BORDER_GUARD,2025-05-22
2018-07-31,DE-PK-LAND-01730,LAND,DE,PK,DEPK81,ROAD,IN,1,0,0,55,NO_VISA,17,17,34,25,THEMIS,FRONTEX,2026-01-24
2018-08-07,LV-US-LAND-01731,LAND,LV,US,LVUS82,AIR,OUT,1,0,0,63,PUBLIC_HEALTH,18,12,40,17,MINERVA,AIRPORT_AUTHORITY,2025-11-25
2018-08-14,PL-CZ-LAND-01732,LAND,PL,CZ,PLCZ83,SEA,IN,0,0,0,54,OVERSTAY_RISK,26,24,42,36,TRITON,EU_LISA,2025-02-09
2018-08-21,ES-HU-LAND-01733,LAND,ES,HU,ESHU84,RAIL,OUT,1,0,0,57,SECURITY_ALERT,29,27,40,39,JOINT_OPS_OTHER,PORT_AUTHORITY,2025-07-04
2018-08-28,HR-NL-LAND-01734,LAND,HR,NL,HRNL85,FOOT,IN,0,0,0,67,DOCS_INVALID,14,11,36,33,POSEIDON,NATIONAL_BORDER_GUARD,2024-10-14
2018-09-04,FI-SE-LAND-01735,LAND,FI,SE,FISE86,ROAD,OUT,0,1,0,60,OTHER,31,22,47,28,INDALO,FRONTEX,2024-10-16
2018-09-11,IE-EG-LAND-01736,LAND,IE,EG,IEEG87,AIR,IN,0,0,1,71,NO_VISA,24,10,42,18,THEMIS,AIRPORT_AUTHORITY,2025-01-06
2018-09-18,MT-IS-LAND-01737,LAND,MT,IS,MTIS88,SEA,OUT,1,0,0,58,PUBLIC_HEALTH,27,10,46,28,MINERVA,EU_LISA,2025-12-14
2018-09-25,SK-NG-LAND-01738,LAND,SK,NG,SKNG89,RAIL,IN,1,1,1,60,OVERSTAY_RISK,34,32,45,40,TRITON,PORT_AUTHORITY,2024-07-16
2018-10-02,BE-TR-LAND-01739,LAND,BE,TR,BETR90,FOOT,OUT,0,0,1,74,SECURITY_ALERT,31,23,50,31,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2024-06-03
2018-10-09,DK-HR-LAND-01740,LAND,DK,HR,DKHR91,ROAD,IN,1,0,0,5,DOCS_INVALID,27,26,41,18,POSEIDON,FRONTEX,2025-02-03
2018-10-16,GR-DE-LAND-01741,LAND,GR,DE,GRDE92,AIR,OUT,0,0,0,3,OTHER,38,17,45,45,INDALO,AIRPORT_AUTHORITY,2025-11-12
2018-10-23,LT-LU-LAND-01742,LAND,LT,LU,LTLU93,SEA,IN,1,1,0,17,NO_VISA,35,21,53,39,THEMIS,EU_LISA,2024-08-04
2018-10-30,PT-SI-LAND-01743,LAND,PT,SI,PTSI94,RAIL,OUT,1,1,0,4,PUBLIC_HEALTH,30,27,45,36,MINERVA,PORT_AUTHORITY,2026-01-10
2018-11-06,SE-CN-LAND-01744,LAND,SE,CN,SECN95,FOOT,IN,0,1,0,15,OVERSTAY_RISK,30,17,48,41,TRITON,NATIONAL_BORDER_GUARD,2025-04-10
2018-11-13,CY-IQ-LAND-01745,LAND,CY,IQ,CYIQ96,ROAD,OUT,0,0,1,11,SECURITY_ALERT,29,18,57,24,JOINT_OPS_OTHER,FRONTEX,2025-04-07
2018-11-20,FR-ME-LAND-01746,LAND,FR,ME,FRME00,AIR,IN,1,0,0,20,DOCS_INVALID,43,28,54,39,POSEIDON,AIRPORT_AUTHORITY,2025-08-24
2018-11-27,IT-SY-LAND-01747,LAND,IT,SY,ITSY01,SEA,OUT,1,1,1,19,OTHER,44,16,58,31,INDALO,EU_LISA,2025-02-17
2018-12-04,NL-BE-LAND-01748,LAND,NL,BE,NLBE02,RAIL,IN,0,1,0,11,NO_VISA,43,35,56,31,THEMIS,PORT_AUTHORITY,2024-02-03
2018-12-11,SI-FI-LAND-01749,LAND,SI,FI,SIFI03,FOOT,OUT,1,1,0,20,PUBLIC_HEALTH,36,34,58,38,MINERVA,NATIONAL_BORDER_GUARD,2024-10-23
2018-12-18,BG-LV-LAND-01750,LAND,BG,LV,BGLV04,ROAD,IN,0,1,0,10,OVERSTAY_RISK,37,37,1,1,TRITON,FRONTEX,2024-04-12
2018-12-25,EE-RO-LAND-01751,LAND,EE,RO,EERO05,AIR,OUT,0,1,0,14,SECURITY_ALERT,36,32,2,1,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2025-01-11
2019-01-01,HU-BY-LAND-01752,LAND,HU,BY,HUBY06,SEA,IN,1,1,0,13,DOCS_INVALID,49,49,12,5,POSEIDON,EU_LISA,2025-03-28
2019-01-08,LU-GH-LAND-01753,LAND,LU,GH,LUGH07,RAIL,OUT,1,0,0,28,OTHER,49,49,13,9,INDALO,PORT_AUTHORITY,2024-06-06
2019-01-15,RO-MA-LAND-01754,LAND,RO,MA,ROMA08,FOOT,IN,1,0,1,28,NO_VISA,44,24,11,5,THEMIS,NATIONAL_BORDER_GUARD,2024-03-09
2019-01-22,AT-RS-LAND-01755,LAND,AT,RS,ATRS09,ROAD,OUT,1,0,1,15,PUBLIC_HEALTH,44,44,16,8,MINERVA,FRONTEX,2025-03-19
2019-01-29,CZ-VN-LAND-01756,LAND,CZ,VN,CZVN10,AIR,IN,0,1,1,18,OVERSTAY_RISK,43,29,18,15,TRITON,AIRPORT_AUTHORITY,2025-10-06
2019-02-05,DE-DK-LAND-01757,LAND,DE,DK,DEDK11,SEA,OUT,0,1,0,18,SECURITY_ALERT,43,16,10,8,JOINT_OPS_OTHER,EU_LISA,2025-04-07
2019-02-12,LV-IE-LAND-01758,LAND,LV,IE,LVIE12,RAIL,IN,1,0,0,33,DOCS_INVALID,50,33,20,13,POSEIDON,PORT_AUTHORITY,2025-02-26
2019-02-19,PL-SE-LAND-01759,LAND,PL,SE,PLSE13,FOOT,OUT,0,0,0,20,OTHER,50,34,13,10,INDALO,NATIONAL_BORDER_GUARD,2025-02-05
2019-02-26,ES-AL-LAND-01760,LAND,ES,AL,ESAL14,ROAD,IN,1,1,1,28,NO_VISA,1,1,18,10,THEMIS,FRONTEX,2024-10-23
2019-03-05,HR-GB-LAND-01761,LAND,HR,GB,HRGB15,AIR,OUT,0,1,1,34,PUBLIC_HEALTH,6,4,22,17,MINERVA,AIRPORT_AUTHORITY,2024-10-21
2019-03-12,FI-JP-LAND-01762,LAND,FI,JP,FIJP16,SEA,IN,0,0,0,32,OVERSTAY_RISK,14,6,16,13,TRITON,EU_LISA,2025-05-12
2019-03-19,IE-NO-LAND-01763,LAND,IE,NO,IENO17,RAIL,OUT,1,1,1,30,SECURITY_ALERT,16,7,20,14,JOINT_OPS_OTHER,PORT_AUTHORITY,2024-02-21
2019-03-26,MT-UA-LAND-01764,LAND,MT,UA,MTUA18,FOOT,IN,1,0,1,33,DOCS_INVALID,20,9,26,17,POSEIDON,NATIONAL_BORDER_GUARD,2025-03-13
2019-04-02,SK-CY-LAND-01765,LAND,SK,CY,SKCY19,ROAD,OUT,0,0,0,28,OTHER,21,14,20,16,INDALO,FRONTEX,2024-03-02
2019-04-09,BE-GR-LAND-01766,LAND,BE,GR,BEGR20,AIR,IN,0,1,0,37,NO_VISA,23,16,22,13,THEMIS,AIRPORT_AUTHORITY,2026-02-17
2019-04-16,DK-MT-LAND-01767,LAND,DK,MT,DKMT21,SEA,OUT,0,1,0,27,PUBLIC_HEALTH,9,5,24,10,MINERVA,EU_LISA,2025-05-05
2019-04-23,GR-ES-LAND-01768,LAND,GR,ES,GRES22,RAIL,IN,1,0,0,38,OVERSTAY_RISK,19,15,19,15,TRITON,PORT_AUTHORITY,2025-12-14
2019-04-30,LT-DZ-LAND-01769,LAND,LT,DZ,LTDZ23,FOOT,OUT,0,0,1,40,SECURITY_ALERT,22,20,31,22,JOINT_OPS_OTHER,NATIONAL_BORDER_GUARD,2024-05-28
2019-05-07,PT-IR-LAND-01770,LAND,PT,IR,PTIR24,ROAD,IN,1,1,1,33,DOCS_INVALID,15,12,25,17,POSEIDON,FRONTEX,2024-06-16
2019-05-14,SE-MK-LAND-01771,LAND,SE,MK,SEMK25,AIR,OUT,1,0,1,39,OTHER,18,10,28,24,INDALO,AIRPORT_AUTHORITY,2025-04-04
2019-05-21,CY-TN-LAND-01772,LAND,CY,TN,CYTN26,SEA,IN,1,0,1,46,NO_VISA,24,8,30,14,THEMIS,EU_LISA,2025-07-15
2019-05-28,FR-BG-LAND-01773,LAND,FR,BG,FRBG27,RAIL,OUT,0,1,0,47,PUBLIC_HEALTH,30,11,28,20,MINERVA,PORT_AUTHORITY,2024-04-24
2019-06-04,IT-FR-LAND-01774,LAND,IT,FR,ITFR28,FOOT,IN,1,0,0,37,OVERSTAY_RISK,15,7,28,23,TRITON,NATIONAL_BORDER_GUARD,2024-03-19
2019-06-11,NL-LT-LAND-01775,LAND,NL,LT,NLLT29,ROAD,OUT,0,1,0,43,SECURITY_ALERT,31,22,35,30,JOINT_OPS_OTHER,FRONTEX,2025-04-24
2019-06-18,SI-SK-LAND-01776,LAND,SI,SK,SISK30,AIR,IN,0,0,0,47,DOCS_INVALID,20,12,26,22,POSEIDON,AIRPORT_AUTHORITY,2025-01-11
2019-06-25,BG-CH-LAND-01777,LAND,BG,CH,BGCH31,SEA,OUT,1,0,1,49,OTHER,30,15,38,30,INDALO,EU_LISA,2025-06-06
2019-07-02,EE-IN-LAND-01778,LAND,EE,IN,EEIN32,RAIL,IN,0,1,0,51,NO_VISA,35,26,28,15,THEMIS,PORT_AUTHORITY,2024-05-16
2019-07-09,HU-MD-LAND-01779,LAND,HU,MD,HUMD33,FOOT,OUT,0,0,1,41,PUBLIC_HEALTH,33,32,37,15,MINERVA,NATIONAL_BORDER_GUARD,2024-03-03
2019-07-16,LU-RU-LAND-01780,LAND,LU,RU,LURU34,ROAD,IN,1,0,1,55,OVERSTAY_RISK,25,24,34,33,TRITON,FRONTEX,2024-04-24
2019-07-23,RO-AT-LAND-01781,LAND,RO,AT,ROAT35,AIR,OUT,0,1,0,52,SECURITY_ALERT,26,13,40,29,JOINT_OPS_OTHER,AIRPORT_AUTHORITY,2025-02-09
2019-07-30,AT-EE-LAND-01782,LAND,AT,EE,ATEE36,SEA,IN,0,1,0,46,DOCS_INVALID,22,20,37,22,POSEIDON,EU_LISA,2024-06-04
2019-08-06,CZ-IT-LAND-01783,LAND,CZ,IT,CZIT37,RAIL,OUT,1,0,0,51,OTHER,24,10,36,31,INDALO,PORT_AUTHORITY,2024-11-30
2019-08-13,DE-PT-LAND-01784,LAND,DE,PT,DEPT38,FOOT,IN,1,0,0,54,NO_VISA,38,24,46,37,THEMIS,NATIONAL_BORDER_GUARD,2024-04-14
2019-08-20,LV-BA-LAND-01785,LAND,LV,BA,LVBA39,ROAD,OUT,1,0,1,45,PUBLIC_HEALTH,41,25,45,22,MINERVA,FRONTEX,2024-08-01
2019-08-27,PL-GE-LAND-01786,LAND,PL,GE,PLGE40,AIR,IN,0,0,1,61,OVERSTAY_RISK,38,22,42,22,TRITON,AIRPORT_AUTHORITY,2025-06-26
2019-09-03,ES-KE-LAND-01787,LAND,ES,KE,ESKE41,SEA,OUT,0,1,1,56,SECURITY_ALERT,43,24,38,24,JOINT_OPS_OTHER,EU_LISA,2024-03-26
