econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2024,REGION_ZONE,REG_A_01743,REG_B_01743,INFLATION_CPI,54.196,99.599,-45.403,-45.586,3,58,42.6,70.75,0.5411,99.362,118.023,13.531,11.957,3.082,31.007
2025,STATE_UT,REG_A_01744,REG_B_01744,COST_OF_LIVING,15.46,70.307,-54.847,-78.011,38,63,57.19,3.44,0.3876,159.982,75.921,32.27,5.978,7.56,48.144
2024,REGION_ZONE,REG_A_01745,REG_B_01745,POP_GROWTH,78.38,55.659,22.721,40.822,60,49,62.94,53.91,0.401,98.804,135.45,13.218,5.53,13.436,85.801
2017,STATE_UT,REG_A_01746,REG_B_01746,GSDP_PER_CAPITA,86.291,13.032,73.259,562.147,84,68,50.16,99.76,0.3668,139.802,99.189,30.068,-9.243,-3.456,80.498
2025,METRO_TIER,REG_A_01747,REG_B_01747,WAGE_GROWTH,69.987,8.267,61.72,746.583,3,2,51.43,77.4,0.4836,107.605,60.18,22.694,8.368,-4.458,97.858
2017,REGION_ZONE,REG_A_01748,REG_B_01748,GSDP_PER_CAPITA,30.305,81.293,-50.988,-62.721,68,48,17.19,34.3,0.542,153.93,122.017,27.269,16.831,4.465,65.479
2022,STATE_UT,REG_A_01749,REG_B_01749,POP_GROWTH,80.69,71.205,9.485,13.321,35,90,91.6,99.68,0.2401,149.821,110.048,21.541,13.075,8.101,95.594
2023,REGION_ZONE,REG_A_01750,REG_B_01750,JOB_GROWTH,4.375,45.095,-40.72,-90.298,88,27,21.56,64.69,0.4745,119.553,138.406,28.279,14.442,13.503,13.783
2019,METRO_TIER,REG_A_01751,REG_B_01751,POP_GROWTH,63.358,64.08,-0.722,-1.127,77,31,3.35,85.03,0.2723,96.942,128.51,32.122,8.131,12.092,31.131
2019,METRO_TIER,REG_A_01752,REG_B_01752,UNEMP_RATE,1.387,77.773,-76.386,-98.217,99,22,60.02,81.75,0.5971,97.534,124.511,10.974,7.372,10.495,33.488
2022,METRO_TIER,REG_A_01753,REG_B_01753,HOUSING_AFFORD,73.388,96.77,-23.382,-24.162,45,1,9.83,55.93,0.5793,111.501,122.757,30.354,5.354,-3.06,7.523
2022,STATE_UT,REG_A_01754,REG_B_01754,INFLATION_CPI,14.925,82.917,-67.992,-82.0,22,57,43.54,31.31,0.4092,87.179,70.794,19.838,0.142,12.726,45.255
2023,COASTAL_INLAND,REG_A_01755,REG_B_01755,GSDP_PER_CAPITA,98.907,54.546,44.361,81.328,1,63,35.82,14.63,0.4002,136.164,93.985,33.48,17.565,1.732,81.182
2024,REGION_ZONE,REG_A_01756,REG_B_01756,INFLATION_CPI,4.725,9.131,-4.406,-48.253,97,18,75.69,20.77,0.4801,130.429,123.322,13.308,-3.479,7.917,78.785
2016,STATE_UT,REG_A_01757,REG_B_01757,POWER_OUTAGE_HOURS,1.07,71.497,-70.427,-98.503,23,97,40.21,28.35,0.2613,83.669,92.403,30.54,15.449,0.116,32.883
2022,REGION_ZONE,REG_A_01758,REG_B_01758,UNEMP_RATE,90.689,42.024,48.665,115.803,11,58,17.36,16.53,0.5625,140.447,131.829,10.778,-7.006,2.627,30.496
2025,METRO_TIER,REG_A_01759,REG_B_01759,INFLATION_CPI,27.579,84.809,-57.23,-67.481,28,27,29.32,18.94,0.335,78.901,130.476,29.34,13.406,8.764,29.716
2018,REGION_ZONE,REG_A_01760,REG_B_01760,GSDP_PER_CAPITA,36.466,55.662,-19.196,-34.487,19,83,44.4,13.68,0.5179,136.148,86.223,33.56,-0.929,2.068,95.532
2024,METRO_TIER,REG_A_01761,REG_B_01761,HOUSING_AFFORD,18.842,82.653,-63.811,-77.203,32,61,42.02,50.45,0.5437,150.79,109.927,29.562,-0.791,13.411,79.214
2025,METRO_TIER,REG_A_01762,REG_B_01762,WAGE_GROWTH,61.875,41.03,20.845,50.804,66,72,35.55,93.95,0.276,112.389,57.668,27.09,-2.605,3.507,98.987
2018,COASTAL_INLAND,REG_A_01763,REG_B_01763,EXPORT_INTENSITY,65.404,61.565,3.839,6.236,66,74,87.5,66.42,0.5448,150.327,41.075,15.144,2.483,12.318,77.874
2023,STATE_UT,REG_A_01764,REG_B_01764,POWER_OUTAGE_HOURS,53.487,57.182,-3.695,-6.462,94,96,17.85,72.27,0.2657,140.095,51.851,16.246,-3.896,7.143,7.644
2016,METRO_TIER,REG_A_01765,REG_B_01765,POWER_OUTAGE_HOURS,9.645,84.763,-75.118,-88.621,74,51,96.67,48.02,0.5862,73.364,43.185,11.197,9.725,12.041,49.702
2025,STATE_UT,REG_A_01766,REG_B_01766,JOB_GROWTH,5.927,20.869,-14.942,-71.599,23,93,17.82,45.18,0.4713,119.939,74.015,24.333,-1.806,7.153,29.376
2025,STATE_UT,REG_A_01767,REG_B_01767,STARTUP_DENSITY,77.965,58.099,19.866,34.193,37,41,90.61,34.98,0.5262,153.144,106.322,16.542,14.918,-4.389,4.347
2024,DISTRICT_CLUSTER,REG_A_01768,REG_B_01768,INFLATION_CPI,3.544,45.873,-42.329,-92.274,45,3,36.39,48.22,0.4532,78.115,43.855,12.155,-3.151,14.229,32.64
2024,STATE_UT,REG_A_01769,REG_B_01769,JOB_GROWTH,48.388,10.528,37.86,359.612,23,25,92.0,19.17,0.4278,156.873,64.21,32.167,-9.039,12.811,31.368
2018,DISTRICT_CLUSTER,REG_A_01770,REG_B_01770,STARTUP_DENSITY,20.93,29.771,-8.841,-29.697,10,9,93.07,82.33,0.3976,76.809,40.559,9.82,2.015,9.019,0.407
2018,METRO_TIER,REG_A_01771,REG_B_01771,INFLATION_CPI,15.31,35.297,-19.987,-56.625,96,44,19.22,7.41,0.3057,86.143,82.461,16.376,-7.41,6.151,18.552
2017,STATE_UT,REG_A_01772,REG_B_01772,POP_GROWTH,62.132,50.988,11.144,21.856,63,76,14.81,23.15,0.3325,128.081,110.086,8.581,19.541,2.3,36.522
2019,COASTAL_INLAND,REG_A_01773,REG_B_01773,POP_GROWTH,68.748,89.595,-20.847,-23.268,62,70,53.34,74.88,0.3252,98.976,56.043,7.886,15.479,-4.078,56.497
2022,REGION_ZONE,REG_A_01774,REG_B_01774,INFLATION_CPI,5.617,37.757,-32.14,-85.123,7,89,71.12,39.49,0.3643,138.55,105.361,12.91,4.261,-2.096,97.384
2020,DISTRICT_CLUSTER,REG_A_01775,REG_B_01775,GSDP_PER_CAPITA,5.41,40.631,-35.221,-86.685,61,23,75.68,80.4,0.2912,108.711,72.736,23.413,4.319,11.006,24.349
2021,METRO_TIER,REG_A_01776,REG_B_01776,POP_GROWTH,92.269,9.498,82.771,871.457,12,16,39.05,23.4,0.4635,81.697,110.395,26.15,9.655,6.088,66.667
2024,COASTAL_INLAND,REG_A_01777,REG_B_01777,STARTUP_DENSITY,71.843,80.235,-8.392,-10.459,83,89,11.27,44.15,0.3294,76.704,76.963,25.988,16.398,4.891,54.32
2021,DISTRICT_CLUSTER,REG_A_01778,REG_B_01778,COST_OF_LIVING,50.352,80.541,-30.189,-37.483,74,69,35.18,63.34,0.5318,90.589,61.946,19.415,-6.38,12.461,94.416
2021,STATE_UT,REG_A_01779,REG_B_01779,POWER_OUTAGE_HOURS,60.562,14.033,46.529,331.568,7,21,20.22,72.21,0.2026,157.719,87.96,13.348,18.403,-3.742,71.889
2021,REGION_ZONE,REG_A_01780,REG_B_01780,STARTUP_DENSITY,37.773,26.527,11.246,42.395,7,46,51.56,12.15,0.5049,162.824,117.452,5.297,17.839,14.346,95.448
2022,DISTRICT_CLUSTER,REG_A_01781,REG_B_01781,WAGE_GROWTH,50.663,37.178,13.485,36.271,38,29,80.25,20.56,0.2898,168.089,110.447,25.851,0.745,7.451,75.843
2024,METRO_TIER,REG_A_01782,REG_B_01782,POP_GROWTH,66.215,26.934,39.281,145.842,66,78,32.98,37.32,0.409,106.65,64.02,13.21,12.15,7.912,43.936
2017,STATE_UT,REG_A_01783,REG_B_01783,POWER_OUTAGE_HOURS,73.195,7.265,65.93,907.502,80,64,28.14,31.3,0.4884,106.436,108.736,34.691,9.77,6.599,3.73
2025,DISTRICT_CLUSTER,REG_A_01784,REG_B_01784,INFLATION_CPI,88.369,0.662,87.707,13248.792,5,90,63.96,69.34,0.2059,99.913,87.39,23.612,6.624,-1.246,34.686
2025,STATE_UT,REG_A_01785,REG_B_01785,POWER_OUTAGE_HOURS,63.919,57.622,6.297,10.928,73,30,38.96,11.61,0.3068,90.338,106.918,11.649,17.064,0.913,41.571
2018,DISTRICT_CLUSTER,REG_A_01786,REG_B_01786,POWER_OUTAGE_HOURS,85.075,74.87,10.205,13.63,98,35,52.27,57.18,0.2517,76.272,52.212,34.68,-6.381,-0.289,36.955
2023,COASTAL_INLAND,REG_A_01787,REG_B_01787,EXPORT_INTENSITY,47.989,46.78,1.209,2.584,68,90,36.35,96.31,0.4887,158.617,135.84,34.105,8.826,-1.936,18.332
2018,STATE_UT,REG_A_01788,REG_B_01788,GSDP_PER_CAPITA,15.244,22.518,-7.274,-32.303,33,13,79.53,9.91,0.2466,147.697,113.807,12.476,-8.916,0.214,25.537
2021,DISTRICT_CLUSTER,REG_A_01789,REG_B_01789,INFLATION_CPI,46.651,85.027,-38.376,-45.134,6,39,56.68,81.08,0.3041,90.424,132.279,23.064,13.303,13.431,82.282
2019,REGION_ZONE,REG_A_01790,REG_B_01790,GSDP_PER_CAPITA,69.379,71.652,-2.273,-3.172,97,52,76.11,98.31,0.3714,148.559,77.218,32.419,16.965,10.163,60.795
2023,METRO_TIER,REG_A_01791,REG_B_01791,INFLATION_CPI,14.552,49.726,-35.174,-70.736,56,42,91.03,60.65,0.2196,102.743,103.799,10.395,-3.171,6.223,83.22
2023,METRO_TIER,REG_A_01792,REG_B_01792,POP_GROWTH,51.699,14.565,37.134,254.954,15,82,88.12,12.82,0.418,151.287,99.02,28.083,9.628,5.529,72.016
2025,REGION_ZONE,REG_A_01793,REG_B_01793,UNEMP_RATE,94.039,87.967,6.072,6.903,10,69,34.41,93.13,0.2703,92.944,45.999,26.525,9.955,9.059,75.413
2019,COASTAL_INLAND,REG_A_01794,REG_B_01794,UNEMP_RATE,52.87,70.124,-17.254,-24.605,94,62,25.64,3.47,0.2832,138.296,59.498,17.502,12.491,2.53,94.012
2019,STATE_UT,REG_A_01795,REG_B_01795,POP_GROWTH,86.638,19.199,67.439,351.263,8,23,55.75,41.26,0.5494,78.31,102.936,28.773,11.663,-2.858,87.103
2018,COASTAL_INLAND,REG_A_01796,REG_B_01796,JOB_GROWTH,30.566,64.412,-33.846,-52.546,99,92,45.93,5.46,0.4892,93.579,47.456,33.089,10.37,9.931,61.111
2021,DISTRICT_CLUSTER,REG_A_01797,REG_B_01797,EXPORT_INTENSITY,13.222,54.141,-40.919,-75.579,9,28,26.92,5.33,0.3941,149.032,45.785,34.532,-9.662,7.058,96.048
2024,DISTRICT_CLUSTER,REG_A_01798,REG_B_01798,UNEMP_RATE,71.694,84.006,-12.312,-14.656,93,87,54.98,98.07,0.4305,118.29,67.442,8.591,-1.089,11.426,7.026
2017,COASTAL_INLAND,REG_A_01799,REG_B_01799,HOUSING_AFFORD,85.789,6.792,78.997,1163.089,82,93,89.09,14.85,0.5234,162.529,69.401,30.839,5.797,-3.6,56.088
2018,REGION_ZONE,REG_A_01800,REG_B_01800,GSDP_PER_CAPITA,90.82,56.859,33.961,59.728,88,9,16.15,97.98,0.2737,161.928,40.236,14.34,7.172,0.444,72.692
2022,DISTRICT_CLUSTER,REG_A_01801,REG_B_01801,POWER_OUTAGE_HOURS,19.889,59.632,-39.743,-66.647,14,87,83.78,59.44,0.3358,75.857,88.687,13.529,3.926,8.663,85.73
2022,COASTAL_INLAND,REG_A_01802,REG_B_01802,INFLATION_CPI,79.134,96.292,-17.158,-17.819,59,58,63.74,13.77,0.4876,139.9,127.011,8.519,17.028,8.198,45.453
2016,DISTRICT_CLUSTER,REG_A_01803,REG_B_01803,JOB_GROWTH,53.822,33.709,20.113,59.667,24,73,49.69,22.61,0.3002,151.2,108.081,31.124,-7.697,1.452,16.341
2020,STATE_UT,REG_A_01804,REG_B_01804,JOB_GROWTH,65.106,7.757,57.349,739.319,79,28,29.93,9.03,0.2084,154.455,119.713,9.488,10.816,-3.702,71.215
2018,COASTAL_INLAND,REG_A_01805,REG_B_01805,COST_OF_LIVING,80.023,16.347,63.676,389.527,27,63,35.73,51.82,0.4187,74.417,127.799,24.6,-6.84,4.902,78.921
2018,REGION_ZONE,REG_A_01806,REG_B_01806,POWER_OUTAGE_HOURS,40.908,39.968,0.94,2.352,22,8,46.98,6.32,0.2563,113.557,97.524,28.095,11.27,-0.933,59.473
2022,COASTAL_INLAND,REG_A_01807,REG_B_01807,POP_GROWTH,33.862,20.89,12.972,62.097,55,40,21.19,75.35,0.4369,166.384,83.469,20.16,-1.311,14.665,48.684
2024,STATE_UT,REG_A_01808,REG_B_01808,WAGE_GROWTH,14.307,5.25,9.057,172.514,13,27,33.8,89.24,0.272,162.832,54.249,28.451,1.02,8.454,47.345
2023,STATE_UT,REG_A_01809,REG_B_01809,UNEMP_RATE,98.455,16.08,82.375,512.282,81,82,3.47,56.19,0.5047,77.801,79.555,33.282,17.999,-3.162,63.116
2018,METRO_TIER,REG_A_01810,REG_B_01810,INFLATION_CPI,16.493,37.232,-20.739,-55.702,50,80,40.25,87.13,0.4024,86.436,102.168,34.381,5.464,-4.811,74.543
2017,METRO_TIER,REG_A_01811,REG_B_01811,POP_GROWTH,64.466,83.715,-19.249,-22.993,58,30,13.82,78.52,0.2203,163.288,116.471,9.947,-1.083,0.949,2.419
2019,METRO_TIER,REG_A_01812,REG_B_01812,COST_OF_LIVING,57.832,30.697,27.135,88.396,92,77,29.95,61.04,0.5495,117.618,80.872,8.241,5.605,9.313,19.25
2021,DISTRICT_CLUSTER,REG_A_01813,REG_B_01813,STARTUP_DENSITY,38.036,1.243,36.793,2960.016,21,49,74.43,76.24,0.3528,97.88,63.159,25.983,9.357,3.84,46.471
2022,COASTAL_INLAND,REG_A_01814,REG_B_01814,STARTUP_DENSITY,40.24,92.537,-52.297,-56.515,99,95,1.26,92.65,0.2079,152.821,46.985,23.539,8.153,0.097,66.737
2018,STATE_UT,REG_A_01815,REG_B_01815,JOB_GROWTH,19.459,59.482,-40.023,-67.286,80,59,24.63,49.93,0.379,85.88,123.313,18.381,-6.711,6.402,46.219
2019,STATE_UT,REG_A_01816,REG_B_01816,EXPORT_INTENSITY,47.349,55.747,-8.398,-15.064,68,49,8.12,7.25,0.2189,149.787,99.507,10.566,3.678,10.596,44.783
2024,COASTAL_INLAND,REG_A_01817,REG_B_01817,POP_GROWTH,54.527,16.995,37.532,220.841,79,18,34.47,60.91,0.415,162.948,77.878,15.209,-0.12,10.591,14.781
2016,STATE_UT,REG_A_01818,REG_B_01818,WAGE_GROWTH,23.103,21.307,1.796,8.429,95,16,60.77,21.83,0.3407,95.013,111.238,22.959,17.452,14.189,8.29
2021,DISTRICT_CLUSTER,REG_A_01819,REG_B_01819,INFLATION_CPI,7.873,7.564,0.309,4.085,12,13,90.91,68.15,0.323,87.336,102.68,29.566,18.514,4.388,24.205
2023,COASTAL_INLAND,REG_A_01820,REG_B_01820,EXPORT_INTENSITY,12.742,55.018,-42.276,-76.84,92,92,32.15,42.38,0.3936,157.368,92.117,31.094,4.434,9.826,92.367
2025,DISTRICT_CLUSTER,REG_A_01821,REG_B_01821,GSDP_PER_CAPITA,17.912,47.756,-29.844,-62.493,43,16,3.47,45.1,0.3563,117.983,87.992,26.066,-6.931,8.613,79.51
2025,DISTRICT_CLUSTER,REG_A_01822,REG_B_01822,JOB_GROWTH,13.26,28.95,-15.69,-54.197,23,55,89.64,85.99,0.2282,78.283,73.628,22.788,12.064,8.3,26.427
2020,DISTRICT_CLUSTER,REG_A_01823,REG_B_01823,JOB_GROWTH,13.937,74.589,-60.652,-81.315,54,69,25.79,71.21,0.3604,100.332,74.864,22.168,-5.597,7.518,6.987
2024,STATE_UT,REG_A_01824,REG_B_01824,STARTUP_DENSITY,48.833,67.22,-18.387,-27.353,53,6,37.91,37.62,0.2039,136.005,73.913,33.215,-4.205,13.94,10.526
2021,METRO_TIER,REG_A_01825,REG_B_01825,UNEMP_RATE,54.02,27.815,26.205,94.212,84,11,84.22,82.76,0.2898,101.774,71.057,13.08,17.728,4.378,74.664
2024,METRO_TIER,REG_A_01826,REG_B_01826,JOB_GROWTH,76.163,84.58,-8.417,-9.952,66,55,76.01,7.61,0.5574,147.825,59.417,15.714,0.967,-4.443,54.883
2022,REGION_ZONE,REG_A_01827,REG_B_01827,UNEMP_RATE,79.147,59.076,20.071,33.975,10,82,39.25,3.09,0.2629,90.719,51.442,22.18,-2.767,0.394,13.85
2019,DISTRICT_CLUSTER,REG_A_01828,REG_B_01828,POP_GROWTH,58.741,37.419,21.322,56.982,75,83,83.2,84.91,0.5232,160.214,40.755,25.945,-7.498,-4.366,58.154
2019,DISTRICT_CLUSTER,REG_A_01829,REG_B_01829,GSDP_PER_CAPITA,48.561,60.147,-11.586,-19.263,1,58,75.16,36.25,0.2335,101.593,139.938,31.797,-5.916,1.414,82.814
2016,COASTAL_INLAND,REG_A_01830,REG_B_01830,HOUSING_AFFORD,32.996,43.328,-10.332,-23.846,17,86,39.68,59.81,0.2191,123.188,56.818,33.998,11.276,8.803,38.979
2025,COASTAL_INLAND,REG_A_01831,REG_B_01831,POP_GROWTH,8.887,40.045,-31.158,-77.807,19,17,88.83,99.5,0.2947,141.217,43.719,6.826,16.909,4.439,15.758
2018,STATE_UT,REG_A_01832,REG_B_01832,EXPORT_INTENSITY,63.209,41.419,21.79,52.609,68,82,31.94,12.46,0.5363,123.95,129.814,30.832,-4.485,8.094,20.009
2025,METRO_TIER,REG_A_01833,REG_B_01833,JOB_GROWTH,85.905,86.208,-0.303,-0.351,79,42,65.63,61.75,0.4938,97.618,120.345,29.109,-3.697,-1.27,42.159
2022,REGION_ZONE,REG_A_01834,REG_B_01834,POP_GROWTH,48.487,70.804,-22.317,-31.519,59,29,90.3,5.89,0.4448,119.369,84.796,13.149,3.274,7.028,13.031
2016,REGION_ZONE,REG_A_01835,REG_B_01835,UNEMP_RATE,60.327,59.082,1.245,2.107,96,36,70.61,62.66,0.5585,151.63,129.394,31.178,-2.494,2.391,12.114
2023,COASTAL_INLAND,REG_A_01836,REG_B_01836,EXPORT_INTENSITY,14.779,4.446,10.333,232.411,83,94,14.47,41.75,0.305,119.774,110.879,13.946,-4.224,4.982,65.044
2021,REGION_ZONE,REG_A_01837,REG_B_01837,EXPORT_INTENSITY,53.813,25.52,28.293,110.866,73,61,59.49,6.13,0.5549,158.793,78.893,27.097,10.734,6.367,77.617
2022,DISTRICT_CLUSTER,REG_A_01838,REG_B_01838,WAGE_GROWTH,60.785,61.896,-1.111,-1.795,33,74,37.7,27.39,0.5093,95.528,136.746,20.174,4.486,13.223,80.192
2025,REGION_ZONE,REG_A_01839,REG_B_01839,EXPORT_INTENSITY,78.693,14.724,63.969,434.454,7,99,56.31,12.18,0.5306,147.535,92.796,15.571,19.3,-0.673,14.329
2016,DISTRICT_CLUSTER,REG_A_01840,REG_B_01840,JOB_GROWTH,22.326,71.46,-49.134,-68.757,79,46,78.77,2.47,0.4315,139.459,94.482,27.034,17.07,12.491,41.778
2025,STATE_UT,REG_A_01841,REG_B_01841,EXPORT_INTENSITY,2.34,25.228,-22.888,-90.725,27,4,49.07,93.56,0.4902,164.625,83.358,17.079,10.82,0.826,49.54
2024,DISTRICT_CLUSTER,REG_A_01842,REG_B_01842,INFLATION_CPI,72.602,5.225,67.377,1289.512,35,65,3.67,31.66,0.43,109.373,50.851,29.872,2.273,3.466,17.212
2022,DISTRICT_CLUSTER,REG_A_01843,REG_B_01843,INFLATION_CPI,82.272,50.977,31.295,61.39,44,52,67.69,63.06,0.3106,102.721,96.342,16.121,12.478,10.983,31.554
2018,COASTAL_INLAND,REG_A_01844,REG_B_01844,COST_OF_LIVING,36.515,18.654,17.861,95.749,36,7,85.76,61.12,0.5987,82.114,54.958,28.37,16.645,2.994,88.812
2025,STATE_UT,REG_A_01845,REG_B_01845,POWER_OUTAGE_HOURS,21.46,80.032,-58.572,-73.186,100,67,46.82,4.41,0.514,85.265,126.139,28.685,-6.21,7.8,71.973
2020,REGION_ZONE,REG_A_01846,REG_B_01846,POP_GROWTH,86.892,85.746,1.146,1.337,58,39,58.49,53.69,0.4872,121.862,131.738,12.164,1.881,1.423,34.281
2022,DISTRICT_CLUSTER,REG_A_01847,REG_B_01847,STARTUP_DENSITY,64.9,66.526,-1.626,-2.444,90,10,74.35,93.51,0.5159,124.443,103.36,33.765,-0.2,5.196,46.048
2021,REGION_ZONE,REG_A_01848,REG_B_01848,INFLATION_CPI,1.325,24.264,-22.939,-94.539,26,66,62.51,26.5,0.2025,143.936,60.923,8.874,7.08,10.317,9.84
2024,DISTRICT_CLUSTER,REG_A_01849,REG_B_01849,COST_OF_LIVING,94.164,52.357,41.807,79.85,93,35,11.95,16.97,0.2682,90.736,65.58,13.637,10.392,-1.528,90.497
2017,STATE_UT,REG_A_01850,REG_B_01850,UNEMP_RATE,51.224,36.703,14.521,39.564,84,7,95.76,24.93,0.4634,74.053,68.569,15.36,11.079,5.347,40.336
2019,METRO_TIER,REG_A_01851,REG_B_01851,GSDP_PER_CAPITA,63.704,45.772,17.932,39.177,53,4,37.81,21.85,0.3254,139.253,88.35,11.071,-2.084,9.754,54.445
2021,METRO_TIER,REG_A_01852,REG_B_01852,STARTUP_DENSITY,74.017,64.29,9.727,15.13,71,73,58.43,22.21,0.5115,121.546,74.725,23.725,8.593,-4.983,34.144
2024,STATE_UT,REG_A_01853,REG_B_01853,HOUSING_AFFORD,97.571,51.326,46.245,90.101,65,62,12.97,76.25,0.5252,168.893,53.244,10.885,1.193,12.971,79.65
2024,COASTAL_INLAND,REG_A_01854,REG_B_01854,JOB_GROWTH,11.009,24.031,-13.022,-54.188,96,98,23.23,46.03,0.5025,87.755,112.862,25.599,-3.638,8.529,32.638
2024,COASTAL_INLAND,REG_A_01855,REG_B_01855,STARTUP_DENSITY,17.649,76.841,-59.192,-77.032,86,88,58.7,34.26,0.2383,110.848,40.622,20.413,-1.883,3.109,22.335
2019,STATE_UT,REG_A_01856,REG_B_01856,POWER_OUTAGE_HOURS,67.604,10.781,56.823,527.066,78,63,32.64,23.31,0.4315,156.784,67.683,15.708,5.337,10.723,3.706
2022,COASTAL_INLAND,REG_A_01857,REG_B_01857,JOB_GROWTH,50.447,47.396,3.051,6.437,90,66,37.49,50.01,0.4402,139.282,97.976,9.025,11.884,-2.063,34.429
2020,REGION_ZONE,REG_A_01858,REG_B_01858,INFLATION_CPI,55.229,83.387,-28.158,-33.768,9,94,80.41,72.34,0.205,101.318,96.665,27.765,5.542,9.533,76.167
2018,COASTAL_INLAND,REG_A_01859,REG_B_01859,HOUSING_AFFORD,52.495,84.086,-31.591,-37.57,42,74,0.2,50.73,0.599,155.037,40.589,29.653,14.86,-0.83,16.588
2018,DISTRICT_CLUSTER,REG_A_01860,REG_B_01860,COST_OF_LIVING,16.685,62.185,-45.5,-73.169,43,56,66.12,45.71,0.3703,165.257,41.222,31.578,-9.619,11.154,77.465
2019,REGION_ZONE,REG_A_01861,REG_B_01861,COST_OF_LIVING,8.821,25.858,-17.037,-65.887,82,74,19.89,57.17,0.2855,82.385,124.475,10.712,18.994,13.089,9.125
2025,REGION_ZONE,REG_A_01862,REG_B_01862,POWER_OUTAGE_HOURS,52.364,74.791,-22.427,-29.986,58,49,29.87,55.01,0.3473,76.433,102.606,28.094,4.414,1.478,60.132
2020,COASTAL_INLAND,REG_A_01863,REG_B_01863,UNEMP_RATE,47.225,28.649,18.576,64.84,43,46,88.71,74.95,0.3117,162.883,94.559,17.812,2.027,7.412,66.835
2022,METRO_TIER,REG_A_01864,REG_B_01864,WAGE_GROWTH,23.832,45.412,-21.58,-47.52,47,33,22.82,36.27,0.2289,144.328,46.856,20.459,7.603,9.17,93.175
2022,DISTRICT_CLUSTER,REG_A_01865,REG_B_01865,HOUSING_AFFORD,7.508,40.472,-32.964,-81.449,19,27,86.96,32.74,0.2792,130.075,101.189,24.634,9.817,0.52,64.0
2018,STATE_UT,REG_A_01866,REG_B_01866,INFLATION_CPI,55.987,71.409,-15.422,-21.597,58,52,49.0,87.05,0.3646,133.837,43.817,32.541,7.079,8.459,66.056
2022,STATE_UT,REG_A_01867,REG_B_01867,INFLATION_CPI,44.583,2.273,42.31,1861.417,59,65,24.78,78.5,0.5211,102.187,121.838,11.488,-9.611,14.459,84.532
2025,REGION_ZONE,REG_A_01868,REG_B_01868,COST_OF_LIVING,36.014,37.694,-1.68,-4.457,45,19,78.67,86.31,0.4384,123.38,73.911,26.307,-5.401,2.032,95.246
2017,REGION_ZONE,REG_A_01869,REG_B_01869,COST_OF_LIVING,20.787,32.17,-11.383,-35.384,12,31,30.81,53.66,0.3199,122.476,59.852,11.674,-4.795,-2.054,92.605
2019,STATE_UT,REG_A_01870,REG_B_01870,COST_OF_LIVING,16.956,24.03,-7.074,-29.438,4,44,75.29,75.12,0.5619,154.431,121.283,16.044,13.159,9.92,32.097
2020,STATE_UT,REG_A_01871,REG_B_01871,INFLATION_CPI,57.048,9.218,47.83,518.876,77,7,74.0,51.03,0.3162,100.557,71.669,27.412,-0.115,-2.46,60.622
2022,STATE_UT,REG_A_01872,REG_B_01872,INFLATION_CPI,17.594,53.617,-36.023,-67.186,98,25,7.99,38.13,0.4267,163.649,128.643,7.25,3.319,5.083,17.266
2019,METRO_TIER,REG_A_01873,REG_B_01873,STARTUP_DENSITY,25.695,22.883,2.812,12.289,36,71,27.98,1.12,0.378,84.11,132.707,8.1,-4.821,10.42,59.132
2025,COASTAL_INLAND,REG_A_01874,REG_B_01874,COST_OF_LIVING,72.517,5.412,67.105,1239.93,36,40,49.63,92.2,0.4727,115.48,112.268,28.432,9.479,0.587,37.18
2017,REGION_ZONE,REG_A_01875,REG_B_01875,UNEMP_RATE,17.615,95.782,-78.167,-81.609,29,9,19.81,64.34,0.3945,127.302,84.218,29.814,18.954,12.624,9.191
2025,STATE_UT,REG_A_01876,REG_B_01876,STARTUP_DENSITY,29.053,60.751,-31.698,-52.177,77,39,38.84,90.8,0.3476,93.871,82.829,16.146,14.769,-0.413,18.318
2019,COASTAL_INLAND,REG_A_01877,REG_B_01877,POWER_OUTAGE_HOURS,13.186,53.59,-40.404,-75.395,97,70,35.71,26.37,0.2192,145.864,77.713,18.565,1.085,0.475,6.094
2024,STATE_UT,REG_A_01878,REG_B_01878,EXPORT_INTENSITY,94.263,10.406,83.857,805.852,64,60,39.14,57.2,0.4899,126.364,111.168,9.648,-2.576,8.461,60.089
2024,STATE_UT,REG_A_01879,REG_B_01879,JOB_GROWTH,41.401,46.105,-4.704,-10.203,83,28,51.46,14.0,0.2227,161.059,87.938,32.942,-3.531,12.961,12.015
2020,COASTAL_INLAND,REG_A_01880,REG_B_01880,INFLATION_CPI,38.91,60.76,-21.85,-35.961,54,64,74.3,52.28,0.2952,91.414,126.895,9.569,19.71,-0.762,78.607
2018,REGION_ZONE,REG_A_01881,REG_B_01881,HOUSING_AFFORD,48.642,57.833,-9.191,-15.892,88,87,53.84,64.89,0.2689,111.754,97.891,30.332,17.339,-1.03,82.946
