trans_air_reference_month,trans_air_airport_code,trans_air_country_iso2,trans_air_route_pair_code,trans_air_flights_count,trans_air_passengers_count,trans_air_cargo_tonnes,trans_air_delay_minutes_avg,trans_air_cancellation_rate_pct,trans_air_saf_blend_pct,trans_air_co2e_emissions_tonnes,trans_air_ets_covered_flag,trans_air_eu261_claims_count,trans_air_noise_exposure_index,trans_air_ultra_fine_particles_index,trans_air_air_traffic_management_flow_delay_min,trans_air_eurocontrol_network_manager_flag,trans_air_data_source,trans_air_revision_round,trans_air_data_extract_date
2026-06,LHR,BG,LHR-VIE,25818,2248778,99406.98,4.68,3.721,1.402,542262.41,1,14999,1.0166,1.9511,3300.86,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-01-15
2026-07,BER,AT,BER-SXF,26684,2234967,19041.97,10.61,2.192,0.439,572732.21,1,11532,0.9348,0.9282,1748.85,1,EASA_ENV_REPORT,SECOND,2025-12-09
2026-08,OTP,LT,OTP-BCN,29001,4120305,24395.45,6.29,5.236,1.266,276485.25,1,3345,1.0604,1.1802,8763.1,1,CORSIA_REPORTING,BENCHMARK,2024-01-19
2026-09,BCN,SK,BCN-ATH,46694,5361846,52491.6,14.31,0.694,2.291,600511.07,1,30903,1.4416,1.1415,5651.48,1,EUROCONTROL_STATFOR,FLASH,2025-02-15
2026-10,ARN,HR,ARN-MUC,44305,3635569,198536.19,11.29,0.777,0.71,756773.45,1,6495,0.9735,1.907,1202.09,0,AIRPORT_OPERATOR_REPORT,FIRST,2026-01-03
2026-11,BRU,DE,BRU-MXP,64079,4917840,172232.11,2.83,5.002,0.292,898121.57,1,17990,1.7865,1.2023,6461.57,0,EASA_ENV_REPORT,SECOND,2024-10-26
2026-12,GVA,LV,GVA-HEL,76898,7391341,21921.37,5.8,6.389,1.917,792734.67,1,54604,0.4331,1.0229,1394.1,1,CORSIA_REPORTING,BENCHMARK,2024-06-28
2016-01,SXF,SI,SXF-BUD,30538,2729967,72242.04,20.18,7.822,0.249,435046.31,1,788,0.8391,0.6499,12386.66,1,EUROCONTROL_STATFOR,FLASH,2025-10-28
2016-02,SOF,PT,SOF-CPH,15462,1395754,659.58,17.67,4.658,0.172,305499.57,1,3023,0.3419,0.3863,9805.27,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-07-12
2016-03,MAD,SI,MAD-GVA,44054,4326105,93225.25,6.98,6.851,0.515,961562.67,1,10931,0.7641,1.0641,3122.9,1,EASA_ENV_REPORT,SECOND,2025-10-21
2016-04,CPH,MT,CPH-OTP,50993,6175644,232103.13,8.87,6.354,0.32,568681.99,1,24328,0.2339,2.139,7823.45,0,CORSIA_REPORTING,BENCHMARK,2026-02-19
2016-05,VIE,HR,VIE-OSL,28871,2963309,119822.07,25.92,6.493,0.127,334601.69,1,10592,1.1929,2.0819,12997.99,1,EUROCONTROL_STATFOR,FLASH,2024-07-22
2016-06,ZRH,DK,ZRH-LGW,47697,6627492,179087.95,8.61,6.981,0.652,940343.17,1,20118,1.0054,0.4185,5327.84,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-04-19
2016-07,STN,HU,STN-CDG,27298,2321279,252408.09,22.25,5.471,0.115,469611.0,1,8057,1.6346,1.4232,5812.37,1,EASA_ENV_REPORT,SECOND,2024-01-25
2016-08,BUD,NL,BUD-PRG,28973,3891409,125196.81,19.54,6.19,0.304,612918.29,1,10043,0.5658,0.4563,2255.64,1,CORSIA_REPORTING,BENCHMARK,2024-03-23
2016-09,FRA,LV,FRA-STN,99186,14063109,141666.92,4.6,4.238,0.645,1719793.9,1,108404,1.6438,0.3301,3404.52,0,EUROCONTROL_STATFOR,FLASH,2024-08-03
2016-10,DUB,MT,DUB-MAD,9522,816795,192397.94,4.64,5.663,0.179,116057.54,1,2411,1.7585,2.08,4791.91,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-06-11
2016-11,PRG,PT,PRG-BRU,56807,4642224,27476.34,9.29,2.438,0.805,1188273.65,1,14418,0.7713,1.0803,8945.93,1,EASA_ENV_REPORT,SECOND,2024-05-25
2016-12,HEL,SI,HEL-BER,62887,6932574,105611.01,8.06,2.506,0.689,989857.92,1,61279,0.5092,2.0643,1247.67,1,CORSIA_REPORTING,BENCHMARK,2024-08-15
2017-01,MAN,AT,MAN-FCO,10771,1551385,137573.29,21.72,9.152,0.388,132229.4,1,4877,0.6392,1.8475,67.01,1,EUROCONTROL_STATFOR,FLASH,2026-02-06
2017-02,HAM,EE,HAM-LIS,45231,2226982,59748.08,22.48,2.149,0.559,525180.49,1,19436,0.7533,0.7026,11484.21,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-13
2017-03,CDG,IT,CDG-HAM,84435,8879332,300764.25,13.25,1.061,0.555,1303686.94,1,35128,0.0585,0.6055,3611.56,1,EASA_ENV_REPORT,SECOND,2024-01-30
2017-04,MXP,PT,MXP-DUB,98537,14396181,180354.35,25.22,6.164,0.219,1959795.81,1,169600,0.2985,0.5307,12085.51,1,CORSIA_REPORTING,BENCHMARK,2024-07-14
2017-05,WAW,BE,WAW-ZRH,16521,1682883,206455.58,13.64,1.559,0.732,264769.94,1,4380,0.0743,1.623,6947.95,1,EUROCONTROL_STATFOR,FLASH,2024-12-22
2017-06,LIS,LV,LIS-SOF,32620,2202985,100352.42,11.85,2.5,0.3,549026.46,0,16237,0.9295,1.3469,3465.32,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-06-24
2017-07,LGW,MT,LGW-ARN,100223,8873638,98334.75,16.66,7.101,0.087,1834861.67,1,94592,1.4718,0.0551,1883.06,1,EASA_ENV_REPORT,SECOND,2024-12-08
2017-08,MUC,RO,MUC-LHR,92715,16322816,141769.08,2.13,6.737,0.368,1727908.06,1,140065,1.1049,0.2623,5965.21,1,CORSIA_REPORTING,BENCHMARK,2025-06-14
2017-09,AMS,BG,AMS-AMS,96162,14488845,117312.1,5.84,1.309,0.188,954548.17,1,17385,1.0918,1.9391,567.04,1,EUROCONTROL_STATFOR,FLASH,2025-10-30
2017-10,FCO,FR,FCO-WAW,55630,5877475,130283.27,17.99,2.18,0.653,1172228.21,1,41116,0.3614,0.4071,719.82,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-09-03
2017-11,OSL,HR,OSL-MAN,48211,4708104,100474.75,11.34,1.58,0.098,1054724.15,1,34820,0.3964,0.8741,519.05,1,EASA_ENV_REPORT,SECOND,2025-06-18
2017-12,ATH,SK,ATH-FRA,69126,3044957,285781.13,15.67,7.14,0.011,904213.91,1,26515,0.9986,1.2453,10887.16,1,CORSIA_REPORTING,BENCHMARK,2025-01-23
2018-01,LHR,FR,LHR-VIE,31805,3333622,150242.33,19.24,3.196,0.652,326442.07,1,10666,1.2437,0.0767,1896.31,1,EUROCONTROL_STATFOR,FLASH,2026-01-25
2018-02,BER,DE,BER-SXF,80625,8760707,211312.64,27.06,6.427,0.058,1236225.06,1,19759,0.8596,1.1512,12793.53,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-08-17
2018-03,OTP,LV,OTP-BCN,40553,1695686,38322.01,20.9,6.863,0.78,790889.77,1,14315,0.4082,1.5822,11090.02,1,EASA_ENV_REPORT,SECOND,2025-05-08
2018-04,BCN,SI,BCN-ATH,88024,9166980,204862.41,9.26,1.158,0.705,1385283.98,1,41419,1.5229,0.3499,3406.15,1,CORSIA_REPORTING,BENCHMARK,2025-05-14
2018-05,ARN,CY,ARN-MUC,29599,4217564,130778.12,22.49,0.657,0.593,296894.43,1,29069,0.7324,1.716,7979.14,1,EUROCONTROL_STATFOR,FLASH,2026-01-15
2018-06,BRU,SI,BRU-MXP,35289,2650948,145211.36,24.26,4.505,0.56,749139.06,1,11624,0.1063,0.4023,9124.5,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-08
2018-07,GVA,MT,GVA-HEL,11952,1670539,136382.18,6.91,0.52,0.565,191009.27,0,11823,1.6448,2.0769,8103.33,1,EASA_ENV_REPORT,SECOND,2025-04-30
2018-08,SXF,HR,SXF-BUD,11358,681971,177261.46,27.66,7.466,0.64,170244.62,1,1745,1.3095,0.8409,3223.8,0,CORSIA_REPORTING,BENCHMARK,2025-08-05
2018-09,SOF,DK,SOF-CPH,68276,11543298,211662.68,11.81,3.891,0.621,1027509.4,1,88937,0.944,0.1486,7150.08,1,EUROCONTROL_STATFOR,FLASH,2024-05-21
2018-10,MAD,HU,MAD-GVA,35023,5407778,37770.0,2.72,4.127,0.113,525605.94,1,37060,1.2918,2.0186,6710.4,1,AIRPORT_OPERATOR_REPORT,FIRST,2026-01-02
2018-11,CPH,NL,CPH-OTP,57193,6348010,17485.95,3.72,6.534,0.441,957004.05,1,63258,1.2799,1.2598,5358.66,1,EASA_ENV_REPORT,SECOND,2024-04-04
2018-12,VIE,SE,VIE-OSL,22466,2056044,309150.32,19.03,0.405,0.641,270967.36,1,11747,1.3786,0.5328,11678.97,1,CORSIA_REPORTING,BENCHMARK,2024-06-26
2019-01,ZRH,MT,ZRH-LGW,65823,9056229,265167.24,24.09,3.603,0.795,1304555.83,1,40647,1.4663,1.1316,3210.19,1,EUROCONTROL_STATFOR,FLASH,2025-08-09
2019-02,STN,PT,STN-CDG,14561,1525138,86701.25,2.02,2.484,0.758,314144.62,0,452,1.5475,0.3789,5682.38,0,AIRPORT_OPERATOR_REPORT,FIRST,2024-10-10
2019-03,BUD,PL,BUD-PRG,33737,2241198,4916.57,7.23,5.648,0.066,739594.13,1,10891,1.3781,1.2734,1997.56,0,EASA_ENV_REPORT,SECOND,2024-11-04
2019-04,FRA,AT,FRA-STN,19117,2394797,196070.06,11.36,4.418,0.531,320936.83,0,8986,0.2739,1.4052,2099.27,1,CORSIA_REPORTING,BENCHMARK,2025-01-16
2019-05,DUB,EE,DUB-MAD,77426,10384167,208377.58,21.21,8.707,0.184,872603.36,1,25858,1.0787,1.4214,7048.96,1,EUROCONTROL_STATFOR,FLASH,2024-08-12
2019-06,PRG,IT,PRG-BRU,77550,9225007,112243.85,13.85,6.935,0.381,911138.54,1,69140,0.0986,0.5531,4910.3,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-04-19
2019-07,HEL,FR,HEL-BER,96324,14122795,82242.58,8.28,0.343,0.637,1931543.1,1,75974,0.6577,1.1491,4811.97,1,EASA_ENV_REPORT,SECOND,2026-01-02
2019-08,MAN,HU,MAN-FCO,5862,349816,210828.93,18.74,6.151,0.762,76605.69,1,716,1.427,0.2246,4685.09,1,CORSIA_REPORTING,BENCHMARK,2025-03-13
2019-09,HAM,LV,HAM-LIS,22347,2983648,61993.36,11.39,1.145,0.118,481018.82,0,6674,0.553,1.8787,5891.73,1,EUROCONTROL_STATFOR,FLASH,2024-03-07
2019-10,CDG,MT,CDG-HAM,8212,346170,237106.86,15.04,0.323,0.636,86400.58,1,2461,0.7327,1.4621,7303.46,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-09-29
2019-11,MXP,PT,MXP-DUB,51539,5381053,257972.26,16.89,4.463,0.177,646179.33,1,26270,0.8077,0.5799,14011.12,0,EASA_ENV_REPORT,SECOND,2025-06-23
2019-12,WAW,BG,WAW-ZRH,41344,2865691,76861.07,12.63,3.591,0.315,686082.69,1,27652,0.9456,1.4216,7043.86,0,CORSIA_REPORTING,BENCHMARK,2025-11-21
2020-01,LIS,AT,LIS-SOF,21640,3400057,147814.23,12.26,1.858,0.178,451037.19,1,17849,1.7346,0.3622,4923.73,1,EUROCONTROL_STATFOR,FLASH,2025-11-28
2020-02,LGW,HR,LGW-ARN,50851,6691113,154771.81,2.55,5.273,0.544,654278.82,1,34913,1.1375,0.4537,8254.24,0,AIRPORT_OPERATOR_REPORT,FIRST,2024-04-27
2020-03,MUC,DK,MUC-LHR,66426,10550409,25295.42,12.06,4.408,0.267,1118898.88,1,29983,0.3233,2.0573,7655.3,1,EASA_ENV_REPORT,SECOND,2025-03-13
2020-04,AMS,FR,AMS-AMS,57418,2349911,104321.07,24.08,7.468,0.707,711847.17,1,24318,1.704,1.4714,5339.92,1,CORSIA_REPORTING,BENCHMARK,2024-02-26
2020-05,FCO,DE,FCO-WAW,87341,4529057,175596.94,3.83,0.517,0.52,961800.5,1,30104,0.3258,0.4332,3334.2,0,EUROCONTROL_STATFOR,FLASH,2025-09-13
2020-06,OSL,LU,OSL-MAN,87874,8535028,60575.46,5.18,5.422,0.158,1256298.65,1,58947,1.6394,1.7402,8367.26,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-06-06
2020-07,ATH,SI,ATH-FRA,90710,11149538,138909.66,19.03,0.92,0.137,871220.31,0,9071,0.1061,0.7093,7228.76,0,EASA_ENV_REPORT,SECOND,2024-05-28
2020-08,LHR,PT,LHR-VIE,83306,10823224,33955.49,14.8,1.792,0.013,1260310.76,1,2089,1.263,1.0453,6345.38,1,CORSIA_REPORTING,BENCHMARK,2025-09-04
2020-09,BER,SI,BER-SXF,28649,4728020,238150.56,17.54,1.83,0.619,328478.56,1,38837,0.559,0.1596,11084.38,1,EUROCONTROL_STATFOR,FLASH,2024-09-21
2020-10,OTP,MT,OTP-BCN,57369,2896203,10630.43,22.84,5.724,0.689,1191142.78,1,26066,0.9062,1.4643,11425.58,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-05-29
2020-11,BCN,HR,BCN-ATH,13298,1845816,37564.75,26.99,7.879,0.744,127349.63,1,5066,0.4426,1.6858,9109.96,1,EASA_ENV_REPORT,SECOND,2025-12-21
2020-12,ARN,DK,ARN-MUC,35523,1955394,92348.33,11.48,1.186,0.666,562495.37,1,5806,0.62,2.1145,4970.48,1,CORSIA_REPORTING,BENCHMARK,2024-01-24
2021-01,BRU,HU,BRU-MXP,80051,12265898,31023.36,27.72,8.473,0.57,1100838.36,1,121537,1.5992,1.6963,1529.92,1,EUROCONTROL_STATFOR,FLASH,2025-02-02
2021-02,GVA,HU,GVA-HEL,30942,2778645,75991.78,14.87,2.207,0.051,372504.23,1,24266,0.3015,1.483,2007.29,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-07-11
2021-03,SXF,LV,SXF-BUD,75168,7579387,83458.74,5.35,6.663,0.336,1031371.35,1,30675,0.4331,0.7788,5550.58,0,EASA_ENV_REPORT,SECOND,2024-08-24
2021-04,SOF,MT,SOF-CPH,53168,2219491,13916.15,6.81,0.127,0.197,1099856.07,0,15569,0.2557,1.4708,4164.55,1,CORSIA_REPORTING,BENCHMARK,2025-01-09
2021-05,MAD,IE,MAD-GVA,74447,5220638,163902.2,13.59,6.834,0.607,1092212.59,1,17099,0.3616,1.7446,6148.51,1,EUROCONTROL_STATFOR,FLASH,2025-12-18
2021-06,CPH,PL,CPH-OTP,71193,8767550,32395.19,3.77,6.093,0.08,1348509.48,1,105149,1.2386,1.4428,6232.13,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-04-19
2021-07,VIE,AT,VIE-OSL,29659,1838342,167157.36,17.75,1.371,0.068,631070.25,1,3093,1.3112,2.0515,5342.45,1,EASA_ENV_REPORT,SECOND,2025-11-28
2021-08,ZRH,EE,ZRH-LGW,12432,1709752,49871.54,7.2,2.937,0.117,254254.61,1,11095,1.7512,1.3958,304.51,1,CORSIA_REPORTING,BENCHMARK,2025-09-11
2021-09,STN,DK,STN-CDG,6786,750418,307765.06,7.47,5.563,0.226,148101.19,1,5226,0.6739,1.8998,5341.55,1,EUROCONTROL_STATFOR,FLASH,2025-06-18
2021-10,BUD,PT,BUD-PRG,43958,7817261,126797.67,7.27,7.185,0.549,820059.39,1,14007,0.4528,1.3642,2769.64,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-06
2021-11,FRA,BE,FRA-STN,43351,5850688,91677.17,15.48,4.983,0.773,751573.76,1,48967,0.6483,0.9396,198.68,1,EASA_ENV_REPORT,SECOND,2024-06-20
2021-12,DUB,FI,DUB-MAD,44756,2287705,67632.32,18.26,9.346,0.449,779948.62,1,13366,1.4107,0.8235,1910.58,1,CORSIA_REPORTING,BENCHMARK,2024-05-13
2022-01,PRG,LV,PRG-BRU,68023,7660390,135713.17,26.82,5.275,1.407,990754.66,1,9925,1.3112,1.6407,12493.75,0,EUROCONTROL_STATFOR,FLASH,2024-05-10
2022-02,HEL,RO,HEL-BER,27463,2074900,14799.68,11.12,2.334,0.782,264830.56,1,11744,1.0778,1.0377,905.56,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-04-19
2022-03,MAN,BG,MAN-FCO,31015,4847299,55469.73,6.24,2.756,0.026,322263.8,1,43381,0.1049,2.0657,3368.53,1,EASA_ENV_REPORT,SECOND,2024-05-18
2022-04,HAM,FR,HAM-LIS,59192,3076708,23837.42,3.32,3.313,0.737,747949.94,1,6000,0.8779,1.4733,7710.57,1,CORSIA_REPORTING,BENCHMARK,2024-10-23
2022-05,CDG,HR,CDG-HAM,43319,7347114,62295.49,7.91,2.748,2.015,644881.19,1,80274,0.3825,1.196,166.63,1,EUROCONTROL_STATFOR,FLASH,2024-05-08
2022-06,MXP,DK,MXP-DUB,35245,4167382,94580.05,7.49,0.331,2.054,752158.62,1,26156,1.6443,0.0689,531.92,1,AIRPORT_OPERATOR_REPORT,FIRST,2026-01-15
2022-07,WAW,FR,WAW-ZRH,11527,1335066,133010.63,2.16,4.787,0.684,197604.58,1,12553,1.3611,0.4849,132.82,1,EASA_ENV_REPORT,SECOND,2024-10-04
2022-08,LIS,DE,LIS-SOF,56608,6555415,32701.46,7.83,4.556,0.727,1240033.56,1,71871,0.6687,1.6596,3390.92,1,CORSIA_REPORTING,BENCHMARK,2024-06-02
2022-09,LGW,LV,LGW-ARN,90641,12147145,180994.36,12.12,2.356,2.262,885219.27,1,36199,1.1639,1.3471,491.32,1,EUROCONTROL_STATFOR,FLASH,2026-02-04
2022-10,MUC,SI,MUC-LHR,20065,1697875,172433.18,11.69,4.502,1.636,267653.37,1,11131,1.0592,2.1739,4497.84,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-11-13
2022-11,AMS,PT,AMS-AMS,57751,3695798,180168.2,22.68,2.609,0.45,966971.05,1,44215,0.0527,0.3536,6059.33,1,EASA_ENV_REPORT,SECOND,2026-02-06
2022-12,FCO,SI,FCO-WAW,13503,753306,171006.9,14.06,6.716,0.265,243545.99,1,1664,1.3424,0.5498,8511.14,1,CORSIA_REPORTING,BENCHMARK,2024-02-14
2023-01,OSL,AT,OSL-MAN,1381,74472,37089.96,6.7,2.534,0.926,16266.8,1,828,0.8299,1.0022,7892.14,1,EUROCONTROL_STATFOR,FLASH,2025-08-24
2023-02,ATH,HR,ATH-FRA,73530,5193275,89272.96,2.65,4.291,2.032,731225.18,1,4993,0.511,1.6685,1872.19,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-01-06
2023-03,LHR,CZ,LHR-VIE,97220,7772493,193660.76,4.18,5.346,0.273,1189088.66,1,72033,1.4855,0.552,6440.76,1,EASA_ENV_REPORT,SECOND,2025-03-04
2023-04,BER,HU,BER-SXF,49376,5357480,50624.33,24.41,0.275,1.518,969814.5,0,34906,1.2086,0.32,6937.75,1,CORSIA_REPORTING,BENCHMARK,2024-09-08
2023-05,OTP,NL,OTP-BCN,28634,2282094,242441.7,14.35,2.992,0.217,347852.83,1,26208,0.3678,0.3831,4390.78,1,EUROCONTROL_STATFOR,FLASH,2024-12-10
2023-06,BCN,LV,BCN-ATH,33640,2339230,67449.25,9.38,6.922,0.459,553514.69,1,23631,0.513,1.5705,7830.21,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-02-01
2023-07,ARN,MT,ARN-MUC,55162,7383046,92428.03,6.61,0.9,0.249,1055141.54,1,10568,0.5039,0.4387,8968.99,1,EASA_ENV_REPORT,SECOND,2024-04-04
2023-08,BRU,IE,BRU-MXP,27573,3216621,82315.22,19.15,0.172,0.016,379356.93,0,2248,0.5013,0.393,9319.08,0,CORSIA_REPORTING,BENCHMARK,2025-08-19
2023-09,GVA,SI,GVA-HEL,7734,946851,233127.77,18.55,0.603,0.649,169198.19,1,2778,0.5811,1.514,9188.49,1,EUROCONTROL_STATFOR,FLASH,2024-04-18
2023-10,SXF,AT,SXF-BUD,85568,7109957,24314.87,20.63,1.124,1.444,1581949.26,1,43790,0.3987,2.1298,10251.68,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-13
2023-11,SOF,EE,SOF-CPH,48049,4807721,80245.5,18.21,1.93,0.833,582606.7,1,9700,1.6799,1.2232,5375.64,1,EASA_ENV_REPORT,SECOND,2025-06-04
2023-12,MAD,IT,MAD-GVA,49613,4241282,191104.8,27.15,6.178,1.084,1047623.05,1,46187,0.9618,1.3061,12606.92,1,CORSIA_REPORTING,BENCHMARK,2024-01-27
2024-01,CPH,PT,CPH-OTP,26179,3166610,171154.97,26.83,9.459,0.735,299269.68,1,29883,1.7035,1.8464,3605.91,0,EUROCONTROL_STATFOR,FLASH,2024-08-15
2024-02,VIE,HU,VIE-OSL,27416,3441119,65549.63,23.62,0.727,1.015,320917.48,1,15381,1.0826,0.8038,3286.11,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-03-12
2024-03,ZRH,LV,ZRH-LGW,57067,3933926,179448.57,16.97,2.561,0.895,1166156.3,0,37969,0.9137,1.1704,10251.94,1,EASA_ENV_REPORT,SECOND,2024-03-22
2024-04,STN,LV,STN-CDG,40909,3668118,168373.07,26.66,5.653,1.582,729495.59,0,36532,0.4676,0.7221,14314.24,0,CORSIA_REPORTING,BENCHMARK,2024-04-17
2024-05,BUD,RO,BUD-PRG,65945,8125983,87400.61,5.02,4.182,1.116,761378.63,1,31905,1.4087,2.0106,1159.78,1,EUROCONTROL_STATFOR,FLASH,2024-06-26
2024-06,FRA,BG,FRA-STN,38660,3352122,201818.49,8.38,6.61,1.953,714243.25,1,29629,0.3879,2.155,352.33,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-08-09
2024-07,DUB,FR,DUB-MAD,46116,2628481,163427.62,4.32,6.29,0.433,997353.14,1,24836,1.649,0.2714,802.74,1,EASA_ENV_REPORT,SECOND,2025-12-07
2024-08,PRG,LT,PRG-BRU,15047,2010768,274675.85,5.91,7.066,1.136,229444.26,1,14690,0.3886,0.3608,424.47,1,CORSIA_REPORTING,BENCHMARK,2025-05-05
2024-09,HEL,SK,HEL-BER,83091,12546004,194274.12,24.64,3.522,1.347,1726190.55,1,146290,0.9236,0.8233,13345.6,1,EUROCONTROL_STATFOR,FLASH,2026-01-26
2024-10,MAN,HR,MAN-FCO,67309,10425681,137883.54,19.93,3.877,0.223,1128928.39,1,60689,0.0729,1.5095,9331.21,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-02-22
2024-11,HAM,DE,HAM-LIS,90381,5362203,254670.27,24.25,5.118,0.103,1228054.66,1,55779,0.2506,2.0331,7854.66,1,EASA_ENV_REPORT,SECOND,2025-05-28
2024-12,CDG,LV,CDG-HAM,54118,2586165,81230.19,16.29,5.679,1.268,858404.56,1,26773,0.2283,1.9993,14431.11,1,CORSIA_REPORTING,BENCHMARK,2025-10-19
2025-01,MXP,SI,MXP-DUB,18627,1343053,102302.71,24.44,5.189,2.316,218087.86,1,11539,1.3825,1.2301,7262.62,1,EUROCONTROL_STATFOR,FLASH,2024-08-27
2025-02,WAW,PT,WAW-ZRH,42149,3495012,27905.91,10.71,4.99,0.065,773050.99,1,33366,0.758,1.9808,2749.88,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-04-24
2025-03,LIS,SI,LIS-SOF,72311,9161852,134386.29,17.92,1.079,1.402,1219656.4,1,34818,1.2515,0.416,10907.62,1,EASA_ENV_REPORT,SECOND,2024-10-21
2025-04,LGW,MT,LGW-ARN,27749,3504720,113396.86,22.78,3.264,0.41,331131.45,1,16160,0.7494,2.1262,3527.63,1,CORSIA_REPORTING,BENCHMARK,2025-10-17
2025-05,MUC,ES,MUC-LHR,49243,2510030,200146.52,21.17,0.95,1.647,767710.15,1,11733,1.7282,0.5685,10788.51,1,EUROCONTROL_STATFOR,FLASH,2026-01-16
2025-06,AMS,CZ,AMS-AMS,46213,3943865,256569.53,8.58,1.937,1.549,521533.8,1,15973,1.6998,1.2592,6006.71,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-02-09
2025-07,FCO,FR,FCO-WAW,71789,3039316,69028.69,23.47,3.365,2.285,1356867.18,1,33422,0.0963,2.0042,5103.24,0,EASA_ENV_REPORT,SECOND,2025-05-31
2025-08,OSL,NL,OSL-MAN,8008,459854,23455.94,26.59,0.236,0.119,137959.16,0,3742,0.2222,1.3326,8263.42,1,CORSIA_REPORTING,BENCHMARK,2024-04-06
2025-09,ATH,SE,ATH-FRA,11007,1214645,251992.56,15.93,3.583,0.37,209805.26,1,2793,0.882,0.5534,4277.29,1,EUROCONTROL_STATFOR,FLASH,2025-11-13
2025-10,LHR,MT,LHR-VIE,66209,4803828,176287.66,7.25,2.877,0.109,935720.08,1,30844,1.3163,1.5229,1274.55,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-05-29
2025-11,BER,PT,BER-SXF,3741,251488,2085.85,13.37,2.866,0.243,75189.17,0,1812,0.4165,1.9389,7497.54,1,EASA_ENV_REPORT,SECOND,2024-07-21
2025-12,OTP,PL,OTP-BCN,40069,1628061,202880.09,19.05,4.447,2.03,555046.36,1,2690,0.87,0.8887,5629.44,1,CORSIA_REPORTING,BENCHMARK,2025-07-29
2026-01,BCN,AT,BCN-ATH,14076,1871720,45951.06,5.49,4.96,1.422,138754.49,1,16883,1.0188,0.4287,1507.43,1,EUROCONTROL_STATFOR,FLASH,2024-08-11
2026-02,ARN,EE,ARN-MUC,68829,3071478,103387.68,5.33,4.937,2.331,704841.81,1,32525,1.6005,0.1682,5464.59,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-09-10
2026-03,BRU,IT,BRU-MXP,90526,9974031,107986.59,16.66,5.996,0.817,1097540.91,1,48897,0.3063,0.4859,8292.12,1,EASA_ENV_REPORT,SECOND,2025-12-27
2026-04,GVA,PT,GVA-HEL,3797,646014,63490.88,3.18,4.785,2.047,45444.34,1,1559,0.1883,1.5773,1171.92,1,CORSIA_REPORTING,BENCHMARK,2025-06-11
2026-05,SXF,BE,SXF-BUD,59582,7632434,40790.77,7.69,3.203,2.186,575061.97,1,13382,0.6838,1.6094,8060.65,1,EUROCONTROL_STATFOR,FLASH,2025-11-29
2026-06,SOF,LV,SOF-CPH,25419,1926091,140526.9,3.51,4.318,0.06,342380.08,1,10709,0.1981,0.2737,108.22,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-12-26
2026-07,MAD,LV,MAD-GVA,45504,6998505,157143.65,26.3,3.455,0.975,815797.21,1,54398,0.3208,0.8752,4196.09,1,EASA_ENV_REPORT,SECOND,2025-12-25
2026-08,CPH,PT,CPH-OTP,45929,7816509,224550.29,4.3,6.633,0.991,987139.45,1,65877,1.1518,1.3515,5126.81,1,CORSIA_REPORTING,BENCHMARK,2024-06-16
2026-09,VIE,BG,VIE-OSL,32195,1546914,202735.23,14.69,5.562,0.905,381465.79,1,5424,0.4217,1.2529,5326.4,1,EUROCONTROL_STATFOR,FLASH,2025-06-09
2026-10,ZRH,FR,ZRH-LGW,55727,3186009,174201.96,16.42,0.631,0.513,733543.89,1,1563,0.2051,0.3896,3568.43,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-06-15
2026-11,STN,LT,STN-CDG,33480,1478614,65464.05,4.71,1.33,1.124,636833.21,1,568,1.7447,0.9154,6600.84,1,EASA_ENV_REPORT,SECOND,2024-10-22
2026-12,BUD,SK,BUD-PRG,22395,2617856,204264.39,21.41,1.668,1.378,223082.07,1,20261,0.7995,1.4657,14577.42,0,CORSIA_REPORTING,BENCHMARK,2024-06-19
