travel_intl_arrival_year,travel_intl_arrival_month,travel_intl_port_of_entry_air_sea,travel_intl_visitor_country_code,travel_intl_visitor_region_code,travel_intl_purpose_of_trip_code,travel_intl_length_of_stay_days_median,travel_intl_visitor_spend_usd_total,travel_intl_visitor_spend_retail_usd,travel_intl_visitor_spend_lodging_usd,travel_intl_visitor_spend_food_usd,travel_intl_visitor_spend_entertainment_usd,travel_intl_payment_method_share_cash,travel_intl_payment_method_share_card,travel_intl_group_tour_flag,travel_intl_business_travel_flag,travel_intl_visa_waiver_eligible_flag,travel_intl_repeat_visitor_flag,travel_intl_satisfaction_score,travel_intl_exchange_rate_index
2023,8,ORD,AU,EU,BUSINESS,14.69,14121.89,3414.09,2976.03,3013.78,713.63,0.6301,0.3741,0,1,0,1,6.866,84.595
2020,7,ORD,AE,SAS,LEISURE,32.91,8945.43,1379.46,2797.05,1667.32,1390.4,0.8577,0.1806,0,0,0,1,5.3,121.773
2022,11,SEA,MX,SAS,LEISURE,23.72,20915.15,3422.41,4493.96,4183.33,1663.8,0.1426,0.8582,0,0,1,0,6.121,135.714
2013,9,EWR,IN,SSA,BUSINESS,14.78,3451.0,377.61,1138.68,583.87,272.14,0.7715,0.2127,0,1,1,0,5.484,132.011
2018,2,FLL,CN,EU,BUSINESS,7.96,6908.1,1681.74,2580.59,1959.94,1150.65,0.808,0.2032,1,1,1,1,7.688,130.468
2025,2,ATL,DE,SSA,LEISURE,1.57,946.58,159.45,271.36,200.08,105.15,0.5961,0.3575,1,0,0,0,6.781,70.713
2018,9,HOU,KR,EU,LEISURE,52.05,21262.72,2286.43,7538.43,3244.05,2659.89,0.7336,0.2553,0,0,0,0,4.627,94.831
2016,2,ATL,CA,EU,LEISURE,43.61,12629.46,2049.0,4067.61,3330.99,1190.85,0.1849,0.788,1,1,0,1,6.669,118.072
2025,3,FLL,SA,EAP,LEISURE,6.91,21016.73,4656.88,6283.43,4360.65,3541.91,0.2363,0.7657,1,0,0,0,9.581,73.881
2020,5,ATL,JP,MENA,LEISURE,32.58,13675.95,2266.58,4088.1,1953.5,2007.9,0.4819,0.4928,0,0,0,0,1.631,97.649
2020,7,MIA,MX,LATAM,LEISURE,2.62,2901.22,419.7,833.48,580.02,310.52,0.2926,0.7556,0,0,1,0,1.175,83.226
2023,12,FLL,MX,MENA,STUDY,23.54,6592.01,858.73,2364.12,1958.19,1108.35,0.7984,0.2184,0,0,0,1,7.151,70.506
2017,3,MIA,CO,LATAM,STUDY,3.07,1623.37,275.64,662.22,389.19,249.78,0.7204,0.2609,0,0,0,0,9.021,73.781
2012,5,SFO,MX,EAP,BUSINESS,37.5,15981.67,3070.53,4374.29,4183.46,2234.07,0.0814,0.9635,1,1,1,1,5.629,122.705
2013,4,MIA,GB,SAS,LEISURE,38.89,5794.95,494.36,1305.78,1064.03,608.34,0.385,0.5818,0,0,0,0,8.791,94.643
2016,8,SEA,CN,EU,LEISURE,37.99,15336.05,1904.58,6529.69,2213.16,855.48,0.2036,0.7657,0,0,1,0,5.187,107.783
2025,6,SEA,CA,MENA,BUSINESS,28.01,10595.72,2590.79,2888.49,2966.01,1487.9,0.2846,0.7118,0,1,0,0,7.812,72.085
2015,11,SEA,ES,NA,LEISURE,29.39,12877.2,2971.61,4729.45,3484.18,1706.93,0.4226,0.5397,0,0,1,1,7.742,124.207
2025,8,SFO,KR,EU,MEDICAL,17.71,21575.59,3783.53,7403.39,3082.02,2988.0,0.9899,0.0,0,0,1,0,3.542,71.153
2025,6,ORD,JP,EU,LEISURE,28.69,6768.48,1442.54,2791.64,1263.08,1190.19,0.8806,0.1037,0,0,1,0,5.629,110.254
2012,4,SFO,TR,SSA,MEDICAL,11.1,13242.68,2210.66,4771.05,3555.95,1521.8,0.8321,0.1378,0,0,1,0,5.743,91.259
2020,5,SFO,AR,SSA,BUSINESS,19.31,24429.21,3425.02,5512.64,5741.78,1967.3,0.5163,0.4908,0,1,1,0,1.05,105.581
2019,12,FLL,KR,NA,LEISURE,33.33,11882.4,2763.24,3688.12,1870.09,1324.47,0.8371,0.1788,0,0,0,0,9.764,121.397
2016,2,DFW,ES,EAP,LEISURE,22.31,14443.9,2451.65,3540.02,3843.18,2341.74,0.3042,0.661,0,0,1,0,1.438,133.837
2016,1,MIA,DE,EAP,LEISURE,41.15,22351.77,3160.58,7874.64,3478.33,1181.47,0.975,0.0568,0,0,0,0,5.663,120.442
2021,12,LAX,DE,LATAM,VISITING_FRIENDS_FAMILY,48.32,2573.52,631.64,690.37,412.0,292.64,0.6854,0.3045,1,0,0,1,7.925,126.107
2015,10,DFW,CO,EU,LEISURE,29.79,19557.13,4401.06,5286.53,2468.75,984.03,0.5949,0.4031,0,0,0,1,8.542,122.76
2016,3,SEA,AE,EU,LEISURE,37.94,24701.42,3486.86,11000.95,4238.38,2990.6,0.9338,0.1011,0,0,0,0,4.326,70.841
2022,5,ORD,TR,SSA,LEISURE,13.62,3302.65,806.07,784.9,728.46,207.49,0.2697,0.7147,0,0,1,0,3.502,124.991
2013,2,BOS,IN,EAP,LEISURE,23.63,24181.52,5373.98,9349.52,5291.9,2081.91,0.4781,0.5473,0,0,0,0,2.662,135.855
2022,3,ATL,AE,SSA,BUSINESS,40.69,1161.97,139.36,489.35,291.74,125.56,0.1696,0.8478,0,1,1,0,4.802,133.579
2018,1,JFK,ZA,NA,LEISURE,24.44,11868.71,2174.82,3862.22,3030.3,1974.58,0.5726,0.4319,0,0,0,0,4.4,138.563
2025,5,SFO,NZ,MENA,BUSINESS,2.67,3557.53,631.36,1334.27,888.89,357.65,0.6844,0.3587,1,1,0,0,8.98,129.47
2017,12,HOU,JP,LATAM,LEISURE,34.23,2861.46,519.61,735.03,630.24,417.41,0.4824,0.5431,1,0,0,0,2.846,122.553
2018,9,EWR,CN,NA,LEISURE,44.51,20894.02,4695.31,8715.61,5684.19,2004.48,0.234,0.8011,0,0,1,0,3.511,89.645
2022,8,ORD,AU,EAP,LEISURE,14.95,19422.47,2061.0,5470.75,3346.22,977.36,0.2275,0.7364,0,0,0,0,2.596,71.7
2013,10,SEA,ZA,EU,LEISURE,3.23,17619.25,4205.8,4930.1,2895.74,3140.27,0.055,0.9929,0,1,0,1,5.316,128.727
2018,7,BOS,JP,NA,LEISURE,14.97,2132.05,199.49,619.57,563.43,138.52,0.1372,0.8471,0,0,0,1,4.792,120.905
2018,6,LAX,TR,NA,BUSINESS,25.22,19282.57,4742.93,5665.11,5515.79,2003.25,0.7975,0.1678,1,1,1,1,6.805,94.644
2018,6,JFK,BR,EAP,BUSINESS,26.56,8181.68,1689.0,2868.31,2045.05,528.41,0.0734,0.9744,0,1,0,0,8.727,137.942
2022,9,SEA,SA,LATAM,OTHER,18.88,11077.07,1436.58,2498.37,2511.98,1083.34,0.0478,1.0,0,0,0,1,6.78,106.108
2012,4,MIA,SA,EAP,VISITING_FRIENDS_FAMILY,9.33,18227.0,2621.2,5890.22,2592.84,2012.42,0.9261,0.1218,1,0,0,1,1.325,137.162
2012,5,SEA,JP,LATAM,LEISURE,13.81,16616.58,2658.45,3674.11,2899.45,1955.77,0.3814,0.6199,0,0,0,1,2.289,85.353
2023,4,HOU,IN,EU,LEISURE,27.47,13173.27,2459.92,5489.14,2927.25,2242.76,0.0364,0.9566,0,0,0,0,5.62,108.157
2013,4,SFO,FR,EU,LEISURE,1.37,12325.84,2203.67,5154.03,2936.95,1163.66,0.6286,0.3881,0,0,0,0,2.927,128.047
2015,8,MIA,IT,EU,LEISURE,15.1,6079.17,963.22,1785.52,1313.01,769.16,0.0401,0.983,0,0,1,0,5.64,77.46
2024,6,LAX,AR,SSA,BUSINESS,58.46,21190.65,4414.19,6091.32,3828.71,2025.11,0.026,1.0,1,1,0,1,8.599,137.506
2018,5,SEA,FR,LATAM,BUSINESS,7.01,15594.75,2303.89,4182.86,4082.5,1866.23,0.1174,0.8469,0,1,1,0,4.985,108.601
2021,5,EWR,DE,EU,BUSINESS,45.53,7491.51,1354.03,3232.72,1392.71,1067.42,0.4328,0.5707,0,1,0,0,6.0,118.891
2012,8,FLL,AE,SAS,BUSINESS,6.6,15058.93,1543.68,3632.88,2390.4,765.88,0.5425,0.4723,0,1,0,0,1.98,97.285
2018,7,DFW,CN,EU,BUSINESS,50.1,13934.89,2252.76,5975.23,2576.35,827.37,0.2128,0.7398,1,1,0,1,2.533,124.029
2023,3,HOU,CN,NA,LEISURE,7.15,2879.4,518.57,1278.69,534.96,150.92,0.1158,0.8852,0,0,0,0,1.663,127.473
2020,8,HOU,KR,EU,LEISURE,58.16,24459.7,3601.29,10022.5,6244.21,1300.42,0.6588,0.3268,0,0,1,0,1.581,136.651
2016,5,HOU,JP,EU,BUSINESS,15.24,21387.09,4723.84,5245.01,4688.01,2674.43,0.3118,0.6735,0,1,1,1,3.378,94.215
2020,8,SFO,TR,EU,LEISURE,4.92,12825.4,2375.02,2648.52,1651.07,1813.01,0.8408,0.1618,1,0,0,1,1.851,88.69
2018,2,EWR,AE,EAP,LEISURE,50.08,2789.63,587.78,1234.01,453.66,281.38,0.5266,0.4658,0,0,0,1,2.701,105.576
2014,4,ORD,IT,MENA,BUSINESS,24.37,19599.74,1696.69,8531.04,5106.75,2231.69,0.6433,0.3888,0,1,1,1,6.749,131.765
2019,2,MIA,AU,EAP,LEISURE,8.02,755.91,101.19,312.82,106.95,107.78,0.2818,0.6844,1,0,0,0,7.837,70.549
2020,6,LAX,KR,EU,VISITING_FRIENDS_FAMILY,11.74,1349.03,194.5,514.72,289.26,197.71,0.8827,0.0688,0,0,0,0,1.671,88.555
2013,8,SEA,AR,NA,LEISURE,14.57,7622.52,961.56,3407.62,2280.47,1049.79,0.4347,0.6116,0,0,0,0,1.564,97.991
2021,6,HOU,ES,EAP,LEISURE,30.99,14894.61,2656.56,4606.87,3481.28,970.94,0.044,0.9846,1,1,0,0,4.883,72.461
2016,5,SEA,MX,EAP,LEISURE,14.63,23900.55,3027.31,4908.02,6868.34,2562.1,0.415,0.5518,0,0,1,0,3.068,75.692
2019,9,BOS,KR,NA,LEISURE,19.01,21556.73,3643.75,6243.88,3030.41,2758.33,0.8018,0.1693,0,0,1,1,5.714,80.31
2013,9,MIA,DE,EAP,LEISURE,2.5,19010.07,4319.55,7404.83,4817.23,1265.1,0.9873,0.0,0,0,1,1,2.683,118.075
2015,7,LAX,TR,NA,LEISURE,35.4,19187.37,2455.03,5721.29,3837.03,2634.42,0.2766,0.6803,0,0,0,0,5.36,84.087
2023,9,LAX,IT,EAP,LEISURE,31.21,24498.66,3878.52,7805.97,7058.33,3480.31,0.7335,0.2541,0,0,0,1,9.697,84.731
2012,3,SFO,ES,LATAM,LEISURE,45.19,23894.51,3941.76,5574.95,5732.54,2370.32,0.9976,0.0,0,0,0,1,2.35,119.335
2018,5,MIA,BR,SAS,BUSINESS,53.45,12141.39,2070.52,4709.96,3584.02,858.99,0.5124,0.464,1,1,1,1,7.63,97.684
2023,1,HOU,CA,SSA,LEISURE,9.28,6701.14,696.51,1389.98,1055.65,565.54,0.5362,0.4257,1,0,1,1,3.84,135.601
2025,11,JFK,TR,MENA,STUDY,39.99,10767.9,1099.86,2558.22,2032.73,1047.37,0.1856,0.8446,0,0,1,0,4.635,132.374
2014,5,FLL,IN,EU,LEISURE,58.27,19963.32,2727.51,7669.0,4789.15,2102.29,0.3949,0.594,0,0,1,0,9.568,104.223
2024,11,BOS,IT,SSA,LEISURE,11.23,10349.97,2438.02,4607.92,1350.16,1163.31,0.533,0.5063,0,1,1,1,6.204,93.948
2021,10,HOU,GB,NA,LEISURE,30.39,9055.17,2084.12,2869.66,1673.35,1525.11,0.3182,0.6912,0,1,1,0,4.45,78.49
2023,7,JFK,ZA,SAS,LEISURE,28.53,7625.8,1709.16,3016.03,1544.46,811.49,0.3474,0.6358,0,0,1,0,4.614,74.124
2018,5,ORD,AE,EAP,LEISURE,36.27,14614.68,1563.49,3500.05,2622.77,1058.38,0.9312,0.027,1,0,1,1,9.303,119.26
2016,5,EWR,NZ,LATAM,LEISURE,40.61,23964.34,3092.39,10590.27,6706.92,1350.9,0.3314,0.6565,0,0,0,1,4.193,126.455
2021,5,BOS,CO,NA,LEISURE,37.25,3241.31,573.06,1166.37,546.4,391.6,0.2689,0.7104,0,0,0,0,7.822,123.235
2023,5,DFW,DE,EU,BUSINESS,11.53,8208.08,1223.11,3180.46,1124.02,1269.09,0.7243,0.246,0,1,1,0,1.799,123.742
2016,7,LAX,GB,NA,LEISURE,13.54,7514.86,845.23,1530.81,2089.56,1092.82,0.6601,0.3883,0,0,0,0,8.358,78.39
2021,1,HOU,BR,LATAM,LEISURE,57.12,20649.24,3328.86,8042.44,2803.87,2922.84,0.9524,0.0419,1,0,0,0,1.696,139.682
2019,10,DFW,BR,EU,LEISURE,43.14,19590.95,2777.22,7060.22,5130.39,3317.99,0.5196,0.5063,0,0,0,0,9.151,80.516
2018,3,LAX,FR,NA,LEISURE,32.66,15757.7,2645.66,4546.21,2405.99,2810.17,0.2423,0.7362,1,0,0,0,8.431,85.341
2012,12,DFW,AR,EU,VISITING_FRIENDS_FAMILY,39.1,17335.39,4307.03,5450.87,3180.8,1597.19,0.1245,0.8663,0,1,0,0,9.157,134.69
2024,7,SEA,AU,EU,LEISURE,54.74,21711.23,4778.63,7564.03,2879.3,2813.63,0.7255,0.2611,1,1,0,1,6.124,100.178
2023,7,SEA,ES,NA,OTHER,18.28,9276.91,1581.31,2925.57,2395.0,975.05,0.1443,0.862,0,0,0,1,1.258,98.525
2018,12,ORD,NZ,EAP,LEISURE,3.61,12812.79,1654.07,3262.32,1697.44,828.1,0.575,0.4098,1,0,1,0,6.303,98.214
2021,5,DFW,NZ,SSA,LEISURE,2.35,6215.23,653.32,2465.66,1692.22,932.95,0.3005,0.6561,0,0,1,0,3.019,105.446
2012,12,SFO,SA,LATAM,BUSINESS,26.57,23124.97,5500.86,4793.07,6764.33,3033.98,0.9635,0.0167,0,1,1,1,5.691,133.448
2024,6,LAX,ES,LATAM,LEISURE,22.91,11289.02,2316.76,4271.02,1659.52,1150.8,0.1619,0.793,0,0,0,1,1.84,107.296
2023,6,ORD,AU,EU,LEISURE,19.09,24902.36,4587.04,11015.15,6058.47,3789.73,0.9933,0.0155,1,0,0,1,3.54,137.348
2013,6,SFO,DE,MENA,BUSINESS,23.0,21219.94,2035.18,6486.11,3801.03,1267.3,0.6167,0.3612,0,1,1,1,9.819,86.451
2013,12,FLL,BR,SAS,LEISURE,54.76,5717.65,1258.85,2489.39,1168.38,635.38,0.7938,0.1706,0,0,1,0,2.973,97.041
2021,11,MIA,AE,EAP,LEISURE,39.29,9847.14,1907.16,2860.9,1495.54,1164.68,0.7711,0.2333,0,0,0,1,6.508,115.523
2021,3,EWR,SA,SSA,STUDY,24.11,5179.83,1179.91,1708.31,1546.18,598.79,0.3338,0.6287,0,0,0,1,8.333,107.678
2014,5,BOS,SA,EAP,LEISURE,45.45,1697.99,264.86,574.51,287.22,155.87,0.5072,0.5212,0,0,1,0,7.82,99.274
2018,1,MIA,BR,NA,LEISURE,12.02,11315.07,1646.22,3953.43,3174.54,593.09,0.4853,0.5406,0,0,0,0,6.384,113.498
2017,3,JFK,CN,NA,LEISURE,23.66,22639.61,4008.35,5785.09,5482.34,1730.37,0.2061,0.8058,0,0,1,0,8.103,130.842
2012,6,EWR,ZA,LATAM,LEISURE,18.02,16854.18,1814.75,6529.4,3403.35,2934.89,0.191,0.8399,0,0,1,0,5.36,73.502
2014,6,EWR,ZA,MENA,LEISURE,22.0,17046.43,3330.35,4785.15,4744.0,2535.35,0.5473,0.4352,0,1,0,1,1.988,85.021
2014,11,ORD,BR,EU,LEISURE,28.01,20092.73,4721.94,6311.25,4026.45,2139.78,0.6232,0.4227,0,0,0,1,6.17,122.391
2020,12,HOU,AR,SAS,BUSINESS,32.93,11683.52,1027.96,3247.03,3464.23,1970.91,0.1398,0.8712,0,1,1,0,7.102,103.357
2025,8,ORD,TR,EU,BUSINESS,45.96,14494.55,3480.32,3399.79,3878.93,1894.01,0.1108,0.9119,0,1,0,1,5.863,117.136
2022,10,LAX,ZA,EU,STUDY,59.75,2731.17,559.73,946.8,786.22,483.23,0.4079,0.5842,0,0,0,0,7.065,88.89
2017,9,ORD,AR,SAS,LEISURE,8.19,5977.08,1310.96,1700.56,1373.37,938.19,0.1484,0.8113,0,0,0,1,5.031,103.938
2015,4,FLL,TR,EU,OTHER,22.3,220.59,40.12,43.68,31.62,11.89,0.0351,0.9917,0,0,0,1,8.726,139.193
2019,12,ORD,CA,EU,BUSINESS,27.59,13714.88,1518.91,4625.98,3116.93,1206.58,0.2275,0.7452,1,1,0,0,7.483,123.187
2018,3,FLL,KR,MENA,STUDY,34.25,18315.46,4116.01,5831.1,5135.85,1113.12,0.944,0.0812,0,0,0,1,7.928,130.887
2018,4,DFW,ZA,LATAM,OTHER,6.58,9056.1,1879.47,3701.24,1277.96,1069.09,0.9086,0.1411,0,0,1,1,1.547,91.095
2022,2,LAX,CO,EU,LEISURE,12.48,15681.89,1708.88,6294.14,4058.09,2363.42,0.5684,0.3862,1,0,1,1,9.9,94.45
2021,6,JFK,ZA,EU,BUSINESS,25.4,2777.86,572.04,853.99,759.05,495.92,0.9326,0.0954,1,1,0,1,7.241,130.302
2014,9,SFO,ES,MENA,LEISURE,55.56,10340.8,1292.08,4487.35,2232.45,948.23,0.4328,0.5433,0,0,0,1,1.302,130.408
2023,10,MIA,FR,SAS,LEISURE,54.03,18008.97,3782.57,7476.33,4698.78,2189.2,0.9198,0.0786,1,0,0,0,2.007,80.213
2023,3,SFO,CA,EAP,MEDICAL,16.28,12912.72,2593.24,4922.39,2957.73,1631.87,0.5278,0.4659,1,0,1,1,6.156,126.63
2021,3,ORD,KR,MENA,LEISURE,57.64,20090.76,4905.22,5525.31,5479.93,1154.89,0.4696,0.4892,0,0,0,1,6.022,101.381
2018,10,SEA,CN,NA,VISITING_FRIENDS_FAMILY,2.0,7447.11,1411.28,2062.53,1161.34,1269.18,0.008,1.0,0,0,0,1,3.563,100.507
2018,10,BOS,MX,NA,LEISURE,34.35,19403.55,3475.17,4077.21,4148.78,2242.61,0.7794,0.232,0,0,1,1,5.688,126.492
2016,6,ORD,ZA,EAP,BUSINESS,59.04,6999.82,869.08,2170.56,1338.29,629.47,0.0509,0.9617,1,1,0,0,3.215,85.225
2018,2,FLL,ES,EAP,LEISURE,31.35,2727.15,224.79,1135.67,432.02,424.41,0.9265,0.1053,0,0,0,0,6.995,124.934
2023,5,JFK,DE,EU,LEISURE,29.24,4827.87,474.86,1106.3,675.15,692.65,0.0251,1.0,0,0,0,1,1.563,120.688
2012,3,SEA,AU,EAP,BUSINESS,4.85,11305.42,1878.14,2775.6,2939.09,1644.26,0.4159,0.6088,0,1,0,0,5.949,120.513
2012,7,ORD,FR,SAS,LEISURE,38.89,23262.95,4833.91,8735.42,5242.67,1933.43,0.5326,0.4193,0,1,0,1,4.309,73.538
2017,8,BOS,JP,EAP,LEISURE,50.68,7734.8,942.8,2616.37,1523.17,591.94,0.0069,1.0,0,1,0,0,5.887,102.712
2024,7,BOS,SA,NA,LEISURE,31.34,24422.16,3046.08,6110.1,5548.46,2460.96,0.1306,0.9181,0,0,0,0,7.902,78.202
2015,7,DFW,KR,LATAM,LEISURE,59.43,7842.15,1790.92,1626.74,1816.15,425.85,0.4465,0.5571,0,0,0,0,9.53,115.575
2025,6,FLL,CA,NA,LEISURE,9.74,17291.37,1794.61,5587.43,3569.3,1978.6,0.2987,0.707,0,0,1,1,7.414,133.231
2019,7,JFK,ES,NA,LEISURE,30.17,14574.76,1939.93,6160.47,2073.09,1636.67,0.0307,0.9453,0,0,0,1,6.101,120.934
2025,8,SEA,DE,LATAM,MEDICAL,25.34,22145.68,2859.75,9659.72,3659.37,2746.49,0.1126,0.9256,0,0,0,0,1.259,96.601
2016,4,MIA,KR,LATAM,LEISURE,5.61,10569.78,2569.37,3865.6,1321.26,541.08,0.8209,0.1772,1,0,0,1,1.463,101.71
2018,10,EWR,IT,MENA,STUDY,18.17,6166.45,949.15,1962.77,971.17,564.68,0.452,0.5104,0,0,1,1,8.902,101.99
2012,12,FLL,IN,MENA,BUSINESS,20.18,6423.1,1118.31,2241.27,1610.99,621.31,0.3528,0.6432,0,1,1,0,7.106,78.087
2020,8,LAX,IN,EU,OTHER,33.68,363.46,78.54,107.61,64.4,23.46,0.2514,0.7962,0,0,1,0,7.103,101.372
2013,3,BOS,JP,SSA,LEISURE,44.78,2971.34,335.86,601.91,453.17,516.6,0.9245,0.0711,0,0,0,0,9.665,93.297
2014,7,FLL,CN,EAP,LEISURE,15.69,3836.43,754.81,1363.3,1049.54,380.18,0.4722,0.535,0,0,1,1,8.835,70.722
2018,3,ATL,MX,LATAM,LEISURE,31.3,8183.88,1336.57,3422.39,2124.55,1335.39,0.476,0.4789,0,1,0,0,3.315,78.516
2025,1,EWR,CA,EU,BUSINESS,6.79,19658.07,3485.84,5067.13,4922.24,2389.79,0.658,0.305,0,1,0,1,9.066,102.685
2012,2,EWR,MX,EAP,LEISURE,10.19,19960.95,3842.95,5110.46,3831.54,1805.08,0.6564,0.3203,0,0,1,0,4.289,116.332
2020,11,HOU,GB,LATAM,BUSINESS,4.21,20928.49,4088.64,4317.8,5510.4,3297.77,0.9308,0.0253,0,1,1,0,7.293,104.793
2025,7,JFK,ES,EU,LEISURE,55.1,1232.58,269.88,289.46,216.01,67.97,0.8859,0.1634,0,0,1,1,7.718,138.814
2012,1,JFK,AE,SAS,BUSINESS,36.2,22108.48,5298.87,9839.66,4403.5,1530.12,0.5593,0.3975,1,1,0,0,9.514,78.681
2014,6,LAX,IN,NA,BUSINESS,35.91,23219.95,5436.69,8219.25,5793.03,3915.17,0.7586,0.2173,1,1,0,0,9.42,117.427
2022,5,JFK,ZA,EAP,LEISURE,39.93,24451.77,5739.18,5887.74,6672.16,3348.7,0.3095,0.7201,1,0,0,1,9.231,120.028
2025,3,JFK,TR,LATAM,VISITING_FRIENDS_FAMILY,19.0,13964.24,2784.27,2894.56,3146.6,2121.55,0.4237,0.616,0,0,1,1,5.174,99.129
2023,11,HOU,IT,NA,LEISURE,36.92,19017.32,3253.47,6713.18,3415.23,2749.54,0.7732,0.2194,0,0,1,0,5.246,132.645
2017,8,MIA,FR,SAS,BUSINESS,32.41,11999.72,2915.45,2498.91,2106.17,763.34,0.0312,0.9626,0,1,1,0,9.765,138.518
2025,10,HOU,JP,EU,LEISURE,58.76,4823.68,849.87,1944.02,809.27,421.49,0.1841,0.7804,0,0,1,0,4.479,76.948
2022,9,HOU,AU,LATAM,LEISURE,44.48,22810.7,2701.03,4985.15,2751.28,2242.63,0.7931,0.201,0,0,0,0,2.935,102.226
2020,1,SFO,KR,MENA,LEISURE,41.71,17676.81,4209.75,6102.25,4084.79,1980.68,0.1123,0.8395,1,0,1,0,4.353,122.761
2013,4,JFK,AU,EAP,LEISURE,17.25,16452.21,3246.38,6069.59,2008.42,1194.28,0.8689,0.1154,0,0,1,1,3.499,110.226
2012,7,ORD,BR,EAP,LEISURE,21.48,13116.7,3031.28,3791.11,1789.13,1530.57,0.3283,0.6304,0,0,0,1,3.145,94.893
2019,11,DFW,BR,EU,BUSINESS,40.07,23480.98,4769.97,8761.7,4389.62,3640.92,0.5743,0.4345,0,1,0,0,6.669,86.978
2012,12,EWR,SA,EAP,LEISURE,13.05,14533.27,2915.23,4720.52,2617.4,2189.38,0.0828,0.9073,0,0,0,1,8.404,109.176
2014,10,MIA,JP,EAP,LEISURE,2.56,15329.66,3264.55,3589.16,2468.79,2691.99,0.0047,0.972,0,0,0,1,4.734,80.403
2016,11,SEA,JP,LATAM,BUSINESS,34.2,6448.24,809.93,2122.37,1870.26,968.3,0.4551,0.5699,0,1,0,1,2.115,111.205
2013,8,EWR,SA,EU,VISITING_FRIENDS_FAMILY,1.04,19855.5,2488.76,4143.87,3794.63,3214.13,0.5955,0.3822,0,0,0,0,1.753,126.949
2014,7,DFW,FR,EU,TRANSIT,18.04,10066.38,1745.66,3555.13,1360.19,1373.35,0.7894,0.1852,1,0,0,1,8.401,103.016
2013,4,EWR,SA,NA,BUSINESS,8.94,19011.85,1527.7,6772.42,2669.58,1308.73,0.2534,0.697,0,1,0,1,9.232,119.213
2016,2,DFW,GB,EU,LEISURE,3.15,18563.46,1546.67,6467.74,3391.24,1150.49,0.2136,0.7948,0,0,0,0,2.853,76.901
2019,10,EWR,AE,EU,LEISURE,19.14,6392.41,623.31,1903.17,1464.54,402.07,0.7589,0.2135,1,0,1,0,8.63,93.049
2023,1,BOS,TR,SAS,BUSINESS,53.64,4749.21,1146.93,1635.86,960.39,654.08,0.4474,0.5098,0,1,1,1,8.269,79.78
2025,12,ATL,FR,EU,TRANSIT,55.95,8149.23,1562.01,1627.2,1050.8,760.91,0.6852,0.2712,0,0,1,0,3.767,123.03
2015,9,SEA,JP,NA,LEISURE,50.97,13697.05,2140.21,3189.37,2976.01,1959.01,0.8579,0.1163,0,0,0,0,5.496,107.602
2012,3,ATL,ZA,MENA,LEISURE,12.32,11628.66,1188.35,3436.84,2894.15,712.69,0.2009,0.7701,0,0,1,0,6.347,103.895
2013,7,MIA,ZA,NA,LEISURE,11.21,2985.95,615.71,749.4,523.38,386.82,0.4473,0.515,1,0,1,0,1.189,90.398
2019,2,DFW,TR,SSA,BUSINESS,25.32,7849.19,873.68,3029.66,949.64,1407.47,0.4856,0.5262,0,1,0,1,3.348,86.301
2018,8,HOU,TR,MENA,LEISURE,24.18,15689.03,1637.97,5527.9,1935.2,1330.12,0.3902,0.5685,0,1,0,0,8.729,87.158
2013,8,MIA,AR,SSA,LEISURE,5.17,15469.15,3697.97,6508.08,4279.32,1158.67,0.9223,0.0366,0,0,0,0,2.975,109.746
2017,4,ORD,IN,NA,VISITING_FRIENDS_FAMILY,42.04,5954.31,684.39,2060.65,1160.86,811.64,0.0401,0.9252,1,1,0,0,1.173,73.169
2017,11,BOS,ES,EU,BUSINESS,10.13,22154.77,2493.51,4798.3,5490.85,1392.5,0.503,0.4843,1,1,0,1,2.744,126.518
2023,6,HOU,TR,SSA,LEISURE,56.94,5567.5,556.39,1687.39,1123.49,362.84,0.8871,0.086,0,1,1,0,2.381,94.49
2022,2,FLL,GB,EAP,LEISURE,37.52,9001.75,1689.19,4037.22,2131.49,1159.9,0.5553,0.4658,1,0,0,1,5.48,77.821
2018,1,JFK,KR,LATAM,LEISURE,13.85,24854.22,4464.95,9340.95,3695.67,1963.45,0.5843,0.4488,0,0,1,0,4.869,100.232
2012,4,HOU,KR,LATAM,BUSINESS,36.93,22424.77,4354.63,5062.1,5305.75,3262.96,0.2357,0.7547,0,1,0,1,4.079,134.047
2015,12,ORD,MX,EAP,LEISURE,27.54,17313.51,3658.26,5903.8,3563.62,1165.83,0.0219,0.9327,0,1,1,1,3.818,112.393
2017,9,FLL,ZA,LATAM,LEISURE,50.51,8998.76,1273.33,2554.15,1139.19,1270.97,0.9602,0.0,0,0,0,0,9.903,91.63
2019,11,ATL,JP,SSA,LEISURE,49.61,4078.56,358.64,1181.72,695.84,537.93,0.3735,0.5773,0,0,1,1,3.864,137.59
2025,8,EWR,ZA,LATAM,LEISURE,26.84,12478.77,1249.35,3248.27,2032.48,2001.18,0.4052,0.5912,1,0,0,1,4.571,129.489
2017,7,MIA,ZA,EAP,LEISURE,40.2,5754.63,494.52,2145.92,1485.8,437.55,0.3558,0.5958,0,0,0,1,4.201,135.46
2018,11,ORD,SA,NA,LEISURE,41.47,23653.76,4973.12,5355.83,3702.01,2548.34,0.7098,0.2468,0,0,1,0,3.513,113.135
2019,11,HOU,DE,EU,LEISURE,11.58,1822.4,266.38,803.91,345.29,222.87,0.0612,0.9365,0,0,0,0,4.565,97.459
