env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2019,FRS000001771,NONPOINT,CH4,908.08,0.0,NONE,2111,1490241.91,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001771,UNDER_REVIEW,6,1,4315.9,35.93,NEI,1,MEDIUM
2022,FRS000001772,POINT,CO2,844.815,77.59,NONE,5122,880346.51,DEFAULT,ENGINEERING,PERMIT00001772,IN_COMPLIANCE,9,6,14383.2,35.99,GHGRP,1,MEDIUM
2024,FRS000001773,POINT,CO2,2684.684,137.17,CARBON_CAPTURE,2010,495484.51,DEFAULT,CEMS,PERMIT00001773,IN_COMPLIANCE,9,2,9767.9,89.13,STATE_INVENTORY,0,HIGH
2019,FRS000001774,NONPOINT,PFCs,1335.033,0.0,SCR,1090,7196.65,STACK_TEST,EMISSION_FACTOR,PERMIT00001774,IN_COMPLIANCE,3,4,7141.6,26.73,GHGRP,0,LOW
2022,FRS000001775,MOBILE,CO2,3961.747,0.0,CARBON_CAPTURE,2944,996402.12,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00001775,OUT_OF_COMPLIANCE,7,2,2065.4,67.24,STATE_INVENTORY,0,LOW
2005,FRS000001776,NONPOINT,CO2,413.833,0.0,NONE,4597,1034922.49,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001776,IN_COMPLIANCE,6,2,14138.4,48.78,TRI,1,MEDIUM
2022,FRS000001777,AREA,CO2,949.293,0.0,SNCR,5258,1445702.41,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001777,IN_COMPLIANCE,4,3,12613.4,56.83,NEI,0,HIGH
2014,FRS000001778,NONPOINT,CO2,1617.043,0.0,SCR,1621,629029.89,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001778,IN_COMPLIANCE,4,4,4634.7,75.22,STATE_INVENTORY,0,MEDIUM
2024,FRS000001779,POINT,CO2,363.786,70.55,FGD,167,1254922.87,STACK_TEST,EMISSION_FACTOR,PERMIT00001779,IN_COMPLIANCE,0,7,4910.9,82.12,GHGRP,1,MEDIUM
2015,FRS000001780,POINT,PFCs,1724.238,28.56,NONE,8422,1036713.23,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001780,IN_COMPLIANCE,9,5,6244.0,44.51,TRI,0,UNKNOWN
2014,FRS000001781,POINT,N2O,4044.824,238.45,SCR,1444,1233727.27,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001781,IN_COMPLIANCE,8,0,9890.9,64.15,TRI,0,UNKNOWN
2021,FRS000001782,MOBILE,CO2,512.336,0.0,FGD,334,691831.28,STACK_TEST,ENGINEERING,PERMIT00001782,IN_COMPLIANCE,1,0,12790.0,12.08,STATE_INVENTORY,0,MEDIUM
2023,FRS000001783,POINT,CH4,1050.841,225.12,SCR,6932,1140128.06,DEFAULT,EMISSION_FACTOR,PERMIT00001783,IN_COMPLIANCE,9,1,8255.1,81.44,OTHER,0,LOW
2023,FRS000001784,POINT,CH4,11678.186,224.12,CARBON_CAPTURE,2693,130000.08,MASS_BALANCE,MODELED,PERMIT00001784,IN_COMPLIANCE,1,0,14994.6,88.81,NEI,0,UNKNOWN
2007,FRS000001785,NONPOINT,CO2,1319.324,0.0,NONE,5763,1131190.73,STACK_TEST,CEMS,PERMIT00001785,IN_COMPLIANCE,6,2,6185.8,5.27,NEI,0,LOW
2016,FRS000001786,POINT,CO2,3350.483,113.91,ESP,5698,1463806.81,DEFAULT,EMISSION_FACTOR,PERMIT00001786,IN_COMPLIANCE,9,4,13899.5,28.01,NEI,0,HIGH
2005,FRS000001787,POINT,CO2,6177.792,156.92,NONE,7656,1198964.91,STACK_TEST,CEMS,PERMIT00001787,IN_COMPLIANCE,4,8,7392.9,54.73,NEI,0,MEDIUM
2014,FRS000001788,AREA,CO2,446.991,0.0,ESP,1325,1270884.48,DEFAULT,ENGINEERING,PERMIT00001788,IN_COMPLIANCE,1,1,7388.8,53.93,NEI,0,MEDIUM
2011,FRS000001789,NONPOINT,N2O,1792.286,0.0,ESP,3947,16087.01,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001789,OUT_OF_COMPLIANCE,6,3,14430.1,23.88,NEI,0,MEDIUM
2005,FRS000001790,NONPOINT,CO2,1508.569,0.0,BAGHOUSE,7643,317579.6,DEFAULT,ENGINEERING,PERMIT00001790,IN_COMPLIANCE,1,3,8963.4,64.88,TRI,0,LOW
2025,FRS000001791,MOBILE,CO2,5389.355,0.0,NONE,7543,106527.43,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001791,UNDER_REVIEW,2,3,11567.9,38.74,STATE_INVENTORY,1,HIGH
2015,FRS000001792,FUGITIVE,CO2,1908.547,0.0,NONE,5455,974759.24,DEFAULT,MODELED,PERMIT00001792,IN_COMPLIANCE,9,5,14393.6,58.97,NEI,0,LOW
2017,FRS000001793,POINT,CO2,1556.564,74.54,SCR,1662,865879.49,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001793,IN_COMPLIANCE,10,4,5434.4,54.5,NEI,0,HIGH
2018,FRS000001794,AREA,CO2,671.214,0.0,SCR,6274,936166.36,STACK_TEST,EMISSION_FACTOR,PERMIT00001794,IN_COMPLIANCE,0,5,8463.7,39.77,NEI,0,LOW
2005,FRS000001795,POINT,CO2,1911.181,202.2,FGD,2167,1499696.2,SITE_SPECIFIC,ENGINEERING,PERMIT00001795,IN_COMPLIANCE,4,6,1871.8,98.5,OTHER,0,MEDIUM
2018,FRS000001796,MOBILE,N2O,598.658,0.0,ESP,4744,708867.87,MASS_BALANCE,ENGINEERING,PERMIT00001796,IN_COMPLIANCE,3,7,5052.7,25.97,STATE_INVENTORY,1,HIGH
2022,FRS000001797,NONPOINT,CO2,967.928,0.0,NONE,5131,150512.61,DEFAULT,ENGINEERING,PERMIT00001797,IN_COMPLIANCE,10,6,11520.7,82.07,NEI,0,MEDIUM
2023,FRS000001798,POINT,CO2,461.637,14.04,SCR,4628,1214446.89,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001798,IN_COMPLIANCE,0,4,1559.5,27.87,TRI,0,MEDIUM
2025,FRS000001799,POINT,CO2,1496.859,182.84,NONE,6009,610861.32,SITE_SPECIFIC,CEMS,PERMIT00001799,OUT_OF_COMPLIANCE,4,2,14953.1,11.24,STATE_INVENTORY,1,LOW
2023,FRS000001800,MOBILE,CO2,7805.089,0.0,NONE,7223,432258.09,MASS_BALANCE,ENGINEERING,PERMIT00001800,IN_COMPLIANCE,5,6,2217.9,39.86,STATE_INVENTORY,1,LOW
2022,FRS000001801,POINT,CO2,8680.304,130.8,NONE,4695,1037420.07,STACK_TEST,EMISSION_FACTOR,PERMIT00001801,IN_COMPLIANCE,6,2,10319.4,63.34,NEI,0,UNKNOWN
2011,FRS000001802,POINT,CO2,29852.998,231.99,SCR,420,1292732.62,SITE_SPECIFIC,ENGINEERING,PERMIT00001802,IN_COMPLIANCE,2,4,7251.9,63.06,GHGRP,1,MEDIUM
2021,FRS000001803,AREA,CH4,2159.629,0.0,NONE,2520,941188.96,MODELLED,CEMS,PERMIT00001803,OUT_OF_COMPLIANCE,6,3,4439.4,98.29,GHGRP,0,MEDIUM
2013,FRS000001804,POINT,CH4,745.616,251.3,NONE,1339,188767.42,SITE_SPECIFIC,MODELED,PERMIT00001804,IN_COMPLIANCE,0,4,2625.8,16.08,NEI,0,MEDIUM
2020,FRS000001805,NONPOINT,N2O,2532.115,0.0,CARBON_CAPTURE,45,707169.37,SITE_SPECIFIC,MODELED,PERMIT00001805,OUT_OF_COMPLIANCE,1,5,4383.8,62.47,NEI,0,MEDIUM
2022,FRS000001806,MOBILE,CO2,742.111,0.0,NONE,4274,190383.14,MODELLED,MATERIAL_BALANCE,PERMIT00001806,IN_COMPLIANCE,8,0,3720.8,55.63,GHGRP,0,LOW
2012,FRS000001807,POINT,CH4,1793.901,186.57,BAGHOUSE,2033,487262.48,SITE_SPECIFIC,CEMS,PERMIT00001807,IN_COMPLIANCE,4,4,4964.7,82.05,TRI,1,HIGH
2017,FRS000001808,MOBILE,CO2,7217.647,0.0,NONE,2467,234646.49,STACK_TEST,MATERIAL_BALANCE,PERMIT00001808,IN_COMPLIANCE,0,6,13926.4,70.77,STATE_INVENTORY,0,MEDIUM
2018,FRS000001809,FUGITIVE,HFCs,1533.329,0.0,NONE,8337,494625.15,DEFAULT,EMISSION_FACTOR,PERMIT00001809,IN_COMPLIANCE,6,4,11147.2,88.27,NEI,1,HIGH
2015,FRS000001810,AREA,CO2,2371.475,0.0,FGD,8215,1058386.15,MASS_BALANCE,MODELED,PERMIT00001810,UNDER_REVIEW,5,2,9963.0,83.48,NEI,0,LOW
2022,FRS000001811,MOBILE,CO2,789.652,0.0,FGD,6374,1273129.85,DEFAULT,MODELED,PERMIT00001811,IN_COMPLIANCE,8,8,1273.0,78.78,NEI,0,LOW
2023,FRS000001812,AREA,CO2,4912.948,0.0,ESP,7461,1371406.34,SITE_SPECIFIC,MODELED,PERMIT00001812,IN_COMPLIANCE,10,6,2619.9,34.7,NEI,0,LOW
2021,FRS000001813,POINT,CO2,390.789,7.64,ESP,5640,335208.82,MASS_BALANCE,ENGINEERING,PERMIT00001813,IN_COMPLIANCE,4,2,1831.1,64.47,TRI,0,MEDIUM
2012,FRS000001814,POINT,N2O,1407.792,42.26,OXIDATION_CATALYST,3458,1489872.17,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001814,IN_COMPLIANCE,9,3,6295.5,79.13,GHGRP,0,LOW
2009,FRS000001815,MOBILE,N2O,852.982,0.0,NONE,4772,352690.23,MASS_BALANCE,CEMS,PERMIT00001815,IN_COMPLIANCE,5,4,4943.2,73.85,TRI,0,MEDIUM
2009,FRS000001816,MOBILE,N2O,662.667,0.0,SCR,7156,599993.95,SITE_SPECIFIC,ENGINEERING,PERMIT00001816,IN_COMPLIANCE,5,5,8763.3,25.28,GHGRP,0,MEDIUM
2014,FRS000001817,POINT,N2O,372.362,15.86,SCR,1568,383188.53,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001817,IN_COMPLIANCE,5,2,1963.6,54.07,STATE_INVENTORY,1,HIGH
2021,FRS000001818,POINT,CO2,5640.117,89.34,SCR,7898,404963.79,MODELLED,EMISSION_FACTOR,PERMIT00001818,UNDER_REVIEW,5,3,3936.2,17.28,NEI,0,UNKNOWN
2008,FRS000001819,POINT,CO2,1078.142,140.28,SNCR,1922,445548.96,DEFAULT,MODELED,PERMIT00001819,IN_COMPLIANCE,4,0,4915.2,85.38,NEI,1,MEDIUM
2005,FRS000001820,MOBILE,CO2,6907.55,0.0,BAGHOUSE,5432,1059166.7,STACK_TEST,CEMS,PERMIT00001820,IN_COMPLIANCE,7,0,6906.5,42.98,TRI,0,LOW
2017,FRS000001821,MOBILE,N2O,520.264,0.0,OXIDATION_CATALYST,7664,185658.79,MODELLED,MODELED,PERMIT00001821,NOT_APPLICABLE,2,6,10218.7,33.24,STATE_INVENTORY,1,HIGH
2005,FRS000001822,POINT,CO2,731.008,130.4,FGD,7644,1320278.76,SITE_SPECIFIC,ENGINEERING,PERMIT00001822,IN_COMPLIANCE,6,1,7100.9,72.17,TRI,1,LOW
2007,FRS000001823,FUGITIVE,CO2,1626.388,0.0,NONE,6341,1021689.59,DEFAULT,MATERIAL_BALANCE,PERMIT00001823,IN_COMPLIANCE,0,8,9082.7,75.77,NEI,0,MEDIUM
2014,FRS000001824,FUGITIVE,N2O,5629.491,0.0,NONE,7504,256699.24,DEFAULT,MODELED,PERMIT00001824,OUT_OF_COMPLIANCE,8,8,11451.8,76.34,TRI,1,UNKNOWN
2019,FRS000001825,POINT,CO2,1291.292,174.23,OXIDATION_CATALYST,8058,1361469.23,DEFAULT,EMISSION_FACTOR,PERMIT00001825,UNDER_REVIEW,10,0,13046.0,2.48,STATE_INVENTORY,0,HIGH
2012,FRS000001826,AREA,CO2,6525.911,0.0,ESP,8534,887187.59,DEFAULT,EMISSION_FACTOR,PERMIT00001826,IN_COMPLIANCE,9,6,4164.6,60.7,STATE_INVENTORY,0,MEDIUM
2021,FRS000001827,POINT,HFCs,1603.931,154.03,SNCR,7708,826064.36,DEFAULT,EMISSION_FACTOR,PERMIT00001827,IN_COMPLIANCE,8,0,2266.6,99.14,NEI,1,MEDIUM
2019,FRS000001828,NONPOINT,CO2,3611.622,0.0,SCR,2610,1120921.23,STACK_TEST,EMISSION_FACTOR,PERMIT00001828,IN_COMPLIANCE,1,2,8197.1,37.52,GHGRP,0,LOW
2010,FRS000001829,MOBILE,CO2,1329.174,0.0,SCR,2184,85645.9,MODELLED,MATERIAL_BALANCE,PERMIT00001829,IN_COMPLIANCE,5,1,6715.8,10.41,STATE_INVENTORY,1,UNKNOWN
2019,FRS000001830,AREA,CO2,2330.489,0.0,FGD,1235,208671.38,STACK_TEST,CEMS,PERMIT00001830,IN_COMPLIANCE,4,7,9258.8,28.99,TRI,0,UNKNOWN
2020,FRS000001831,POINT,CO2,5318.988,87.22,NONE,279,168498.7,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001831,IN_COMPLIANCE,0,0,14076.9,69.7,GHGRP,0,MEDIUM
2021,FRS000001832,POINT,CO2,1303.603,135.28,SNCR,6600,437912.93,SITE_SPECIFIC,MODELED,PERMIT00001832,NOT_APPLICABLE,6,2,5001.8,14.95,OTHER,0,LOW
2010,FRS000001833,NONPOINT,CO2,1480.012,0.0,NONE,7155,251481.6,SITE_SPECIFIC,ENGINEERING,PERMIT00001833,NOT_APPLICABLE,3,2,10294.2,63.32,GHGRP,0,MEDIUM
2008,FRS000001834,POINT,CH4,802.674,42.68,OXIDATION_CATALYST,4356,628375.48,DEFAULT,MODELED,PERMIT00001834,IN_COMPLIANCE,6,3,10494.8,66.56,STATE_INVENTORY,0,LOW
2012,FRS000001835,POINT,CO2,7962.771,79.0,NONE,2027,684832.06,DEFAULT,EMISSION_FACTOR,PERMIT00001835,IN_COMPLIANCE,7,4,10753.9,49.14,TRI,0,UNKNOWN
2015,FRS000001836,FUGITIVE,CO2,446.608,0.0,SCR,841,552691.64,DEFAULT,EMISSION_FACTOR,PERMIT00001836,IN_COMPLIANCE,6,4,14235.3,4.18,GHGRP,1,MEDIUM
2025,FRS000001837,MOBILE,CH4,5884.485,0.0,FGD,1530,162313.09,SITE_SPECIFIC,ENGINEERING,PERMIT00001837,OUT_OF_COMPLIANCE,4,3,5904.4,33.79,GHGRP,0,LOW
2018,FRS000001838,NONPOINT,CO2,5311.861,0.0,NONE,7511,345979.3,STACK_TEST,CEMS,PERMIT00001838,IN_COMPLIANCE,0,6,951.3,55.32,OTHER,0,MEDIUM
2013,FRS000001839,POINT,CO2,14172.712,210.41,BAGHOUSE,6673,1166997.93,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001839,IN_COMPLIANCE,4,3,8094.3,50.85,STATE_INVENTORY,0,LOW
2010,FRS000001840,AREA,CO2,435.309,0.0,FGD,341,745849.74,DEFAULT,MODELED,PERMIT00001840,IN_COMPLIANCE,8,5,11691.7,75.04,NEI,0,MEDIUM
2012,FRS000001841,AREA,CO2,1231.427,0.0,BAGHOUSE,1302,761460.53,DEFAULT,ENGINEERING,PERMIT00001841,OUT_OF_COMPLIANCE,9,3,7743.4,24.91,NEI,1,UNKNOWN
2015,FRS000001842,POINT,CO2,413.537,80.36,NONE,2920,702096.66,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00001842,IN_COMPLIANCE,4,8,13241.3,72.3,NEI,1,LOW
2020,FRS000001843,POINT,CO2,3863.267,84.52,FGD,4660,949115.93,MASS_BALANCE,MODELED,PERMIT00001843,IN_COMPLIANCE,2,2,7457.2,61.34,TRI,0,MEDIUM
2012,FRS000001844,POINT,HFCs,24968.092,199.13,CARBON_CAPTURE,3971,307343.33,DEFAULT,ENGINEERING,PERMIT00001844,IN_COMPLIANCE,5,0,2192.4,51.63,NEI,1,LOW
2018,FRS000001845,MOBILE,CO2,1777.758,0.0,NONE,948,190935.56,MASS_BALANCE,CEMS,PERMIT00001845,IN_COMPLIANCE,2,6,1508.6,62.19,GHGRP,0,MEDIUM
2023,FRS000001846,POINT,N2O,1525.963,190.68,SNCR,5522,145613.5,DEFAULT,MODELED,PERMIT00001846,NOT_APPLICABLE,0,0,8392.3,34.48,TRI,1,HIGH
2005,FRS000001847,POINT,CO2,944.934,175.9,BAGHOUSE,8298,564829.07,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001847,UNDER_REVIEW,5,3,4071.4,9.12,STATE_INVENTORY,1,UNKNOWN
2025,FRS000001848,MOBILE,CO2,1588.328,0.0,NONE,6868,1279293.04,SITE_SPECIFIC,ENGINEERING,PERMIT00001848,IN_COMPLIANCE,9,2,1200.9,86.47,TRI,0,HIGH
2007,FRS000001849,AREA,CH4,3279.052,0.0,OXIDATION_CATALYST,6804,327497.97,SITE_SPECIFIC,CEMS,PERMIT00001849,IN_COMPLIANCE,8,7,13925.8,75.43,OTHER,0,UNKNOWN
2013,FRS000001850,AREA,CO2,3251.299,0.0,NONE,3091,295496.3,MASS_BALANCE,CEMS,PERMIT00001850,NOT_APPLICABLE,10,8,5569.9,17.9,NEI,0,LOW
2006,FRS000001851,NONPOINT,CO2,1590.998,0.0,NONE,2402,1288002.94,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001851,IN_COMPLIANCE,7,5,7121.2,74.61,NEI,1,MEDIUM
2008,FRS000001852,POINT,N2O,981.102,124.48,NONE,5861,791483.24,DEFAULT,EMISSION_FACTOR,PERMIT00001852,IN_COMPLIANCE,0,1,6583.3,19.65,STATE_INVENTORY,0,MEDIUM
2010,FRS000001853,NONPOINT,N2O,6398.42,0.0,NONE,3623,1134439.55,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001853,IN_COMPLIANCE,10,8,6815.1,18.68,GHGRP,0,UNKNOWN
2016,FRS000001854,AREA,CO2,2918.979,0.0,FGD,6639,1026501.96,DEFAULT,ENGINEERING,PERMIT00001854,IN_COMPLIANCE,4,7,2587.8,16.27,OTHER,0,MEDIUM
2007,FRS000001855,POINT,CO2,2294.552,140.82,CARBON_CAPTURE,8138,608310.14,DEFAULT,MODELED,PERMIT00001855,UNDER_REVIEW,6,7,6137.0,62.93,OTHER,1,MEDIUM
2011,FRS000001856,AREA,CH4,347.098,0.0,CARBON_CAPTURE,1984,123816.7,SITE_SPECIFIC,CEMS,PERMIT00001856,IN_COMPLIANCE,5,0,11712.2,99.71,NEI,0,MEDIUM
2024,FRS000001857,FUGITIVE,CO2,689.373,0.0,NONE,3170,475040.93,MODELLED,MODELED,PERMIT00001857,IN_COMPLIANCE,6,6,531.8,96.84,TRI,0,UNKNOWN
2025,FRS000001858,MOBILE,CO2,11287.952,0.0,NONE,1668,1427013.81,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001858,IN_COMPLIANCE,4,5,11951.3,10.1,GHGRP,1,HIGH
2017,FRS000001859,AREA,CO2,1298.058,0.0,FGD,1612,58396.76,MODELLED,EMISSION_FACTOR,PERMIT00001859,OUT_OF_COMPLIANCE,8,0,13153.2,7.63,TRI,1,MEDIUM
2018,FRS000001860,POINT,CH4,1574.781,245.42,NONE,6418,687401.33,DEFAULT,CEMS,PERMIT00001860,IN_COMPLIANCE,4,5,9664.9,15.78,STATE_INVENTORY,0,HIGH
2018,FRS000001861,FUGITIVE,CO2,921.871,0.0,SCR,2235,513161.87,STACK_TEST,CEMS,PERMIT00001861,IN_COMPLIANCE,8,6,10060.4,45.76,TRI,1,LOW
2017,FRS000001862,MOBILE,SF6,8794.155,0.0,CARBON_CAPTURE,1080,1002670.91,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00001862,IN_COMPLIANCE,6,4,13782.9,96.22,GHGRP,1,MEDIUM
2021,FRS000001863,POINT,PFCs,5881.095,190.72,OXIDATION_CATALYST,6648,1176372.8,MODELLED,MODELED,PERMIT00001863,IN_COMPLIANCE,4,2,11987.6,87.9,GHGRP,0,LOW
2012,FRS000001864,MOBILE,CO2,5349.703,0.0,SCR,1460,782343.29,SITE_SPECIFIC,MODELED,PERMIT00001864,IN_COMPLIANCE,1,5,2071.4,89.11,NEI,1,MEDIUM
2019,FRS000001865,MOBILE,CO2,4056.68,0.0,NONE,5026,624139.14,MODELLED,EMISSION_FACTOR,PERMIT00001865,IN_COMPLIANCE,3,4,14091.5,91.0,NEI,1,UNKNOWN
2021,FRS000001866,AREA,CO2,1540.985,0.0,NONE,8541,201800.93,STACK_TEST,ENGINEERING,PERMIT00001866,IN_COMPLIANCE,9,5,10524.2,81.29,GHGRP,0,LOW
2023,FRS000001867,MOBILE,CH4,1946.64,0.0,ESP,534,70027.97,SITE_SPECIFIC,CEMS,PERMIT00001867,IN_COMPLIANCE,9,4,13530.1,42.03,STATE_INVENTORY,0,UNKNOWN
2007,FRS000001868,POINT,CH4,702.482,248.24,NONE,4593,697262.51,DEFAULT,CEMS,PERMIT00001868,IN_COMPLIANCE,10,2,11075.1,78.71,NEI,0,HIGH
2005,FRS000001869,AREA,CO2,1748.519,0.0,SCR,528,1432920.81,DEFAULT,MODELED,PERMIT00001869,NOT_APPLICABLE,9,7,4261.9,30.26,NEI,0,LOW
2012,FRS000001870,POINT,CO2,951.524,184.81,FGD,2507,1144171.58,DEFAULT,CEMS,PERMIT00001870,IN_COMPLIANCE,9,3,2746.1,70.81,NEI,0,HIGH
2006,FRS000001871,NONPOINT,CO2,1040.583,0.0,FGD,8354,22836.0,STACK_TEST,EMISSION_FACTOR,PERMIT00001871,IN_COMPLIANCE,10,0,7096.6,37.61,GHGRP,0,UNKNOWN
2006,FRS000001872,AREA,CO2,1205.057,0.0,SNCR,4773,1081089.84,DEFAULT,CEMS,PERMIT00001872,IN_COMPLIANCE,8,3,13508.4,7.97,GHGRP,0,HIGH
2024,FRS000001873,MOBILE,CO2,2206.307,0.0,ESP,3786,885518.65,MODELLED,EMISSION_FACTOR,PERMIT00001873,IN_COMPLIANCE,3,5,1096.7,34.95,TRI,0,LOW
2005,FRS000001874,MOBILE,CO2,6700.758,0.0,NONE,2863,1397093.64,SITE_SPECIFIC,CEMS,PERMIT00001874,UNDER_REVIEW,9,1,1671.0,3.91,GHGRP,0,HIGH
2020,FRS000001875,MOBILE,CO2,4065.649,0.0,SCR,1345,114315.82,DEFAULT,ENGINEERING,PERMIT00001875,OUT_OF_COMPLIANCE,0,1,1392.2,1.93,GHGRP,1,MEDIUM
2012,FRS000001876,MOBILE,CO2,7833.436,0.0,NONE,7921,689975.47,DEFAULT,ENGINEERING,PERMIT00001876,IN_COMPLIANCE,1,2,8606.1,99.37,STATE_INVENTORY,0,MEDIUM
2023,FRS000001877,POINT,N2O,4642.782,42.3,FGD,37,1350821.66,STACK_TEST,MATERIAL_BALANCE,PERMIT00001877,IN_COMPLIANCE,2,5,4656.2,53.35,TRI,0,HIGH
2023,FRS000001878,POINT,CO2,568.548,211.98,BAGHOUSE,7234,1123742.48,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001878,IN_COMPLIANCE,0,1,4782.0,5.06,TRI,1,MEDIUM
2008,FRS000001879,POINT,N2O,2367.481,232.17,BAGHOUSE,4681,1246557.94,DEFAULT,MODELED,PERMIT00001879,NOT_APPLICABLE,8,1,8031.9,89.22,NEI,0,LOW
2010,FRS000001880,NONPOINT,HFCs,3674.932,0.0,FGD,3926,537747.38,SITE_SPECIFIC,CEMS,PERMIT00001880,OUT_OF_COMPLIANCE,8,3,3718.8,45.9,NEI,0,LOW
2015,FRS000001881,MOBILE,HFCs,1598.756,0.0,FGD,2472,941358.28,MODELLED,MATERIAL_BALANCE,PERMIT00001881,IN_COMPLIANCE,5,2,11081.8,76.68,NEI,1,HIGH
2019,FRS000001882,MOBILE,CO2,3890.967,0.0,SCR,6911,1429606.7,STACK_TEST,CEMS,PERMIT00001882,IN_COMPLIANCE,9,3,7558.2,18.36,GHGRP,0,LOW
2020,FRS000001883,MOBILE,N2O,3263.238,0.0,NONE,8229,1239395.34,DEFAULT,CEMS,PERMIT00001883,NOT_APPLICABLE,4,7,11127.0,49.55,NEI,1,LOW
2010,FRS000001884,AREA,HFCs,3868.577,0.0,SCR,6399,1046926.99,MODELLED,EMISSION_FACTOR,PERMIT00001884,IN_COMPLIANCE,6,2,1009.8,32.6,GHGRP,0,MEDIUM
2010,FRS000001885,POINT,N2O,1654.771,155.76,NONE,3564,334553.83,STACK_TEST,EMISSION_FACTOR,PERMIT00001885,IN_COMPLIANCE,4,0,9060.8,55.94,NEI,1,MEDIUM
2023,FRS000001886,MOBILE,CO2,593.428,0.0,NONE,8004,856986.96,SITE_SPECIFIC,CEMS,PERMIT00001886,IN_COMPLIANCE,7,4,771.3,76.06,NEI,1,MEDIUM
2017,FRS000001887,MOBILE,CO2,6125.457,0.0,CARBON_CAPTURE,3031,304147.14,DEFAULT,EMISSION_FACTOR,PERMIT00001887,IN_COMPLIANCE,1,0,12384.0,8.2,GHGRP,0,HIGH
2012,FRS000001888,MOBILE,CO2,452.357,0.0,OXIDATION_CATALYST,6444,629642.75,MODELLED,CEMS,PERMIT00001888,IN_COMPLIANCE,5,4,4094.7,80.47,GHGRP,0,MEDIUM
2022,FRS000001889,FUGITIVE,CO2,1233.598,0.0,OXIDATION_CATALYST,8373,256868.69,DEFAULT,EMISSION_FACTOR,PERMIT00001889,IN_COMPLIANCE,9,2,2676.4,26.91,NEI,1,LOW
2017,FRS000001890,POINT,CO2,3715.314,12.98,SCR,6299,106188.64,STACK_TEST,CEMS,PERMIT00001890,IN_COMPLIANCE,5,0,13730.6,87.08,NEI,0,MEDIUM
2018,FRS000001891,MOBILE,PFCs,10138.534,0.0,OXIDATION_CATALYST,3652,261007.85,SITE_SPECIFIC,ENGINEERING,PERMIT00001891,IN_COMPLIANCE,1,7,4924.8,89.35,STATE_INVENTORY,0,UNKNOWN
2015,FRS000001892,NONPOINT,CO2,4770.044,0.0,OXIDATION_CATALYST,1737,850746.77,DEFAULT,ENGINEERING,PERMIT00001892,IN_COMPLIANCE,9,6,2059.1,41.64,GHGRP,1,LOW
2012,FRS000001893,POINT,CH4,5383.104,177.57,FGD,7435,1043270.22,DEFAULT,CEMS,PERMIT00001893,IN_COMPLIANCE,10,2,12833.7,28.91,NEI,0,MEDIUM
2024,FRS000001894,POINT,CO2,745.238,249.69,SCR,663,965400.95,STACK_TEST,MODELED,PERMIT00001894,IN_COMPLIANCE,1,0,9455.8,3.81,STATE_INVENTORY,0,UNKNOWN
2024,FRS000001895,POINT,CH4,3804.434,243.79,NONE,1205,848658.16,MODELLED,ENGINEERING,PERMIT00001895,IN_COMPLIANCE,2,6,1587.0,59.41,OTHER,0,UNKNOWN
2015,FRS000001896,POINT,CO2,2694.641,36.24,BAGHOUSE,6621,548763.99,STACK_TEST,MODELED,PERMIT00001896,IN_COMPLIANCE,7,2,6392.1,33.44,TRI,0,MEDIUM
2024,FRS000001897,MOBILE,CO2,6011.052,0.0,SCR,7287,504346.58,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001897,NOT_APPLICABLE,8,8,4661.4,53.63,NEI,0,LOW
