tax_excise_reference_month,tax_excise_country_iso2,tax_excise_product_category_code,tax_excise_excise_rate_unit,tax_excise_excise_rate_value,tax_excise_clearances_quantity,tax_excise_excise_revenue_eur,tax_excise_illicit_trade_seizures_count,tax_excise_illicit_trade_seizures_value_eur,tax_excise_track_and_trace_flag,tax_excise_energy_tax_component_eur,tax_excise_carbon_price_component_eur,tax_excise_minimum_excise_compliance_flag,tax_excise_cross_border_purchases_estimate,tax_excise_health_policy_link_flag,tax_excise_retail_price_index,tax_excise_eu_directive_reference,tax_excise_data_source,tax_excise_revision_round,tax_excise_data_extract_date
2018-10,MT,ALCOHOL_BEER,EUR_PER_1000_L,119.9944,3025507.35,409770052.81,194,312046.18,1,44421288.71,1629344.29,1,601158.68,1,180.495,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-09-25
2018-11,SK,ALCOHOL_SPIRITS,EUR_PER_HLPA,1783.6087,80950.48,142702201.13,848,33711165.07,0,16387274.13,5938360.02,1,10411.11,1,181.313,92_83_EEC,EUROSTAT_TAX,SECOND,2024-12-11
2018-12,BE,ELECTRICITY,EUR_PER_MWH,9.9167,5693844.35,63973162.29,711,1540884.21,0,53588045.73,17444291.33,1,889250.53,0,180.443,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-02
2019-01,DK,ENERGY_FUELS,EUR_PER_1000_L,267.6707,11577608.82,2802526778.13,17,552054.26,0,1342567853.35,649454840.22,1,935607.69,0,180.604,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-03-20
2019-02,GR,VAPING_LIQUIDS,EUR_PER_L,0.4412,13497622.31,5809907.54,150,321288.99,1,618151.33,286064.7,1,1823366.23,1,181.661,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-08-16
2019-03,LT,TOBACCO_FINECUT,EUR_PER_KG,56.6247,902057.77,52894502.53,869,33847221.4,1,1963036.42,2736085.37,0,28026.85,1,181.565,2020_262_EU,EUROSTAT_TAX,SECOND,2025-05-16
2019-04,PT,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,87.1205,34907947.2,3452674514.2,301,9373492.21,1,116231485.2,65757444.24,1,3543971.35,1,182.332,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-01
2019-05,SE,ALCOHOL_WINE,EUR_PER_1000_L,129.1019,1478501.04,198645335.58,56,1841826.2,1,10023750.21,6086659.08,1,25703.68,1,183.726,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-11
2019-06,CY,ALCOHOL_BEER,EUR_PER_1000_L,88.8293,2780580.42,263245035.14,764,8770467.05,0,2779273.76,14570903.95,0,113620.12,1,183.69,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-04-04
2019-07,FR,ALCOHOL_SPIRITS,EUR_PER_HLPA,472.5543,109878.43,57519892.24,561,6848776.22,0,2302705.87,2051883.36,1,5718.64,1,184.854,2003_96_EC,EUROSTAT_TAX,SECOND,2025-07-24
2019-08,IT,ELECTRICITY,EUR_PER_MWH,10.2866,7574113.24,71985366.45,732,4147057.43,0,60567810.43,1918278.7,1,1625617.98,0,185.545,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-02-14
2019-09,NL,ENERGY_FUELS,EUR_PER_1000_L,348.6313,8052586.9,2950139398.75,225,2213782.19,0,1530488483.47,887878160.49,1,1327007.01,0,185.058,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-06-20
2019-10,SI,VAPING_LIQUIDS,EUR_PER_L,0.6386,12019272.28,8181780.96,513,8455083.08,0,919279.39,371650.5,1,2240817.63,1,185.259,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-01-07
2019-11,BG,TOBACCO_FINECUT,EUR_PER_KG,129.2731,1933905.79,214081510.0,811,3485604.49,1,25650991.01,13086692.24,1,308139.43,1,186.48,92_83_EEC,EUROSTAT_TAX,SECOND,2024-10-13
2019-12,EE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,84.9479,39312168.49,3714405140.22,509,10371687.56,1,438623691.5,258869325.27,1,605217.35,1,186.511,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-07-31
2020-01,HU,ALCOHOL_WINE,EUR_PER_1000_L,92.2239,3234339.89,340627041.41,442,5443498.81,1,35891319.22,4925700.51,0,18474.35,1,187.457,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-12
2020-02,LU,ALCOHOL_BEER,EUR_PER_1000_L,72.849,2898602.73,190167187.06,870,31727059.12,0,17900282.82,638752.6,1,334581.38,1,188.494,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-02-09
2020-03,RO,ALCOHOL_SPIRITS,EUR_PER_HLPA,1392.7024,51669.64,64699625.19,411,10800470.33,1,3300880.45,3595273.2,1,3070.14,1,187.96,2020_262_EU,EUROSTAT_TAX,SECOND,2025-05-22
2020-04,AT,ELECTRICITY,EUR_PER_MWH,3.5188,17199720.15,52549692.65,428,4204916.13,0,36560764.33,16535323.1,0,344418.33,0,189.472,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-04-26
2020-05,CZ,ENERGY_FUELS,EUR_PER_1000_L,598.4161,12263774.5,8326950529.74,712,26369687.02,0,3752579867.49,628534751.81,1,2384913.74,0,188.421,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-06-03
2020-06,DE,VAPING_LIQUIDS,EUR_PER_L,0.1388,5605413.63,718027.11,770,4777781.32,1,73655.46,10266.63,1,123048.88,1,188.628,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-10-26
2020-07,LV,TOBACCO_FINECUT,EUR_PER_KG,149.5712,1431308.44,208333515.14,731,28719095.74,1,5478807.63,5008112.0,1,255009.34,1,190.141,2003_96_EC,EUROSTAT_TAX,SECOND,2025-10-16
2020-08,PL,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,162.894,16822221.89,3086201814.52,893,19289711.86,1,280438763.34,16753234.92,1,2290794.71,1,189.76,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-01-12
2020-09,ES,ALCOHOL_WINE,EUR_PER_1000_L,95.5988,3647079.81,302472110.4,31,1243391.56,0,7834952.55,17301997.87,1,441838.64,1,191.577,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-12
2020-10,HR,ALCOHOL_BEER,EUR_PER_1000_L,93.2975,5279839.07,514638634.27,542,22877778.65,1,30814045.42,23981649.0,1,267.57,1,190.936,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-09-21
2020-11,FI,ALCOHOL_SPIRITS,EUR_PER_HLPA,1183.7024,18001.98,24380383.56,439,12670897.64,0,1714546.06,1050111.92,1,1183.62,1,192.026,92_83_EEC,EUROSTAT_TAX,SECOND,2024-08-13
2020-12,IE,ELECTRICITY,EUR_PER_MWH,13.4021,24044170.35,277830974.69,873,9926867.32,1,109434880.3,71050582.78,1,3833665.49,0,192.58,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-05-19
2021-01,MT,ENERGY_FUELS,EUR_PER_1000_L,749.1552,5800661.88,4990360074.2,334,7946500.94,1,4041034632.26,1409543001.43,1,1271915.96,0,193.815,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-08-08
2021-02,SK,VAPING_LIQUIDS,EUR_PER_L,0.115,4455042.66,457474.35,845,13442737.99,0,22243.99,3433.16,0,308672.31,1,192.752,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-09-10
2021-03,BE,TOBACCO_FINECUT,EUR_PER_KG,111.8656,774662.36,95662399.62,476,12576986.93,1,25770.24,1627734.74,1,108316.33,1,193.821,2020_262_EU,EUROSTAT_TAX,SECOND,2025-06-14
2021-04,DK,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,225.9912,17096794.51,3839494579.68,829,18354724.61,1,319632678.09,260211472.66,1,1648767.31,1,194.085,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-07-05
2021-05,GR,ALCOHOL_WINE,EUR_PER_1000_L,17.7016,1957010.26,31169046.45,357,14514866.32,0,3496912.76,1446316.19,1,197045.43,1,195.468,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-08-21
2021-06,LT,ALCOHOL_BEER,EUR_PER_1000_L,26.9421,2065698.44,62525976.84,424,15818770.48,0,5862780.28,2052549.53,1,352880.11,1,196.369,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-04-24
2021-07,PT,ALCOHOL_SPIRITS,EUR_PER_HLPA,1184.8241,103689.71,122435829.1,813,3954511.13,1,11870419.43,2148644.6,1,5614.76,1,195.344,2003_96_EC,EUROSTAT_TAX,SECOND,2026-01-06
2021-08,SE,ELECTRICITY,EUR_PER_MWH,5.6383,9904403.11,51856028.55,649,11505993.61,0,19935324.01,16098894.92,1,412037.14,0,195.06,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-03-21
2021-09,CY,ENERGY_FUELS,EUR_PER_1000_L,799.0576,1516416.48,1162799193.68,653,25198036.44,0,424790499.8,143376619.6,0,180018.94,0,197.666,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-05-21
2021-10,FR,VAPING_LIQUIDS,EUR_PER_L,0.8196,15299136.67,14350349.14,89,3295827.22,0,964788.59,188728.67,1,1066477.21,1,196.753,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-12-13
2021-11,IT,TOBACCO_FINECUT,EUR_PER_KG,174.0653,680337.74,109310780.1,789,35087363.88,1,734619.89,6853651.61,1,69304.45,1,198.41,92_83_EEC,EUROSTAT_TAX,SECOND,2025-12-11
2021-12,NL,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,123.4916,36813189.0,4024038125.71,766,15404256.17,1,213184834.71,210571148.32,0,4551886.68,1,198.19,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-25
2022-01,SI,ALCOHOL_WINE,EUR_PER_1000_L,41.1129,1701900.92,68323368.44,407,9774592.59,0,7862515.7,981172.32,1,274751.42,1,198.058,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-02-26
2022-02,BG,ALCOHOL_BEER,EUR_PER_1000_L,21.9381,5399090.9,106076005.79,808,5838574.9,0,8389181.53,8106598.65,1,178194.66,1,198.381,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-05-10
2022-03,EE,ALCOHOL_SPIRITS,EUR_PER_HLPA,1594.4814,58956.59,105548194.05,205,6202382.64,1,3797958.96,2393107.26,1,697.37,1,199.471,2020_262_EU,EUROSTAT_TAX,SECOND,2025-10-01
2022-04,HU,ELECTRICITY,EUR_PER_MWH,9.66,22016301.33,243898308.68,222,1220245.13,0,95293626.45,76870971.27,1,2583201.27,0,199.888,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-11-27
2022-05,LU,ENERGY_FUELS,EUR_PER_1000_L,277.7509,5672407.82,1369001551.47,598,20158027.29,0,1128590510.88,173583524.07,1,665731.79,0,201.759,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-08-04
2022-06,RO,VAPING_LIQUIDS,EUR_PER_L,0.8126,13226583.37,9162170.68,485,1928716.3,0,248485.71,668336.13,0,1487728.42,1,201.879,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-02-16
2022-07,AT,TOBACCO_FINECUT,EUR_PER_KG,33.0407,1506462.37,44917571.3,617,20276521.09,1,4717140.21,1621330.02,1,73549.65,1,201.033,2003_96_EC,EUROSTAT_TAX,SECOND,2024-10-13
2022-08,CZ,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,219.3491,5796858.72,1410454454.23,141,6018580.38,1,74730375.96,33890960.74,1,596114.06,1,200.999,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-10-26
2022-09,DE,ALCOHOL_WINE,EUR_PER_1000_L,59.6027,2187091.08,116118111.11,476,17862507.05,0,8742112.03,7564923.8,1,292881.29,1,202.204,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-10-23
2022-10,LV,ALCOHOL_BEER,EUR_PER_1000_L,75.2447,1839234.31,138699722.21,229,4228142.8,0,4804078.52,8398795.42,1,416142.96,1,202.873,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-01-15
2022-11,PL,ALCOHOL_SPIRITS,EUR_PER_HLPA,875.7426,76686.4,64141832.64,44,760178.27,0,4091863.89,356002.48,1,10874.4,1,203.256,92_83_EEC,EUROSTAT_TAX,SECOND,2025-06-06
2022-12,ES,ELECTRICITY,EUR_PER_MWH,8.603,10077357.63,77470185.56,411,6868085.13,0,47378979.96,16182790.66,0,24847.12,0,204.119,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-01-19
2023-01,HR,ENERGY_FUELS,EUR_PER_1000_L,753.1199,4149029.73,2963943619.03,554,921089.63,1,2090752146.5,397615987.22,1,574405.88,0,68.958,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-06-30
2023-02,FI,VAPING_LIQUIDS,EUR_PER_L,0.2734,9662697.97,2928450.49,868,17862335.12,0,136668.61,197402.46,0,764216.91,1,71.312,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-03-23
2023-03,IE,TOBACCO_FINECUT,EUR_PER_KG,70.3711,373657.46,26411870.81,530,23262392.76,1,2729374.11,1704176.15,1,24043.0,1,70.988,2020_262_EU,EUROSTAT_TAX,SECOND,2024-08-21
2023-04,MT,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,187.5405,39250823.5,7849393361.13,458,15236917.57,1,437126504.81,304804114.91,1,7937778.97,1,70.717,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-12-21
2023-05,SK,ALCOHOL_WINE,EUR_PER_1000_L,47.6622,1979101.36,91218836.8,567,11845999.84,0,428583.93,351602.76,1,330554.75,1,70.772,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-07-13
2023-06,BE,ALCOHOL_BEER,EUR_PER_1000_L,27.4047,2887567.44,72596549.82,580,21929678.48,0,6960235.5,5287311.6,0,109119.36,1,72.753,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-10-06
2023-07,DK,ALCOHOL_SPIRITS,EUR_PER_HLPA,1571.4088,30162.61,42481101.09,755,16671053.49,0,1521644.7,2543065.94,1,2221.0,1,73.325,2003_96_EC,EUROSTAT_TAX,SECOND,2024-12-08
2023-08,GR,ELECTRICITY,EUR_PER_MWH,12.943,19470605.69,237891614.93,542,18869450.04,0,193055672.17,25586803.85,0,531956.5,0,73.518,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-02-20
2023-09,LT,ENERGY_FUELS,EUR_PER_1000_L,683.5125,12123837.48,8812086277.31,611,23002531.32,0,2426743443.58,1432783183.3,1,60612.75,0,73.588,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-09-23
2023-10,PT,VAPING_LIQUIDS,EUR_PER_L,0.2237,4757828.6,957948.85,116,4993759.14,1,2365.39,36749.1,1,138017.14,1,73.494,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-04-23
2023-11,SE,TOBACCO_FINECUT,EUR_PER_KG,103.353,379965.46,44632287.63,676,18242287.91,1,2942784.78,2970418.86,1,66479.26,1,74.557,92_83_EEC,EUROSTAT_TAX,SECOND,2024-04-04
2023-12,CY,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,104.0116,27133971.1,2504320003.03,894,7463166.31,1,236130471.38,145913049.63,1,4221010.67,1,75.442,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-08-23
2024-01,FR,ALCOHOL_WINE,EUR_PER_1000_L,96.4411,5633737.24,480318500.06,630,7391294.07,0,4987911.2,14703716.93,0,592821.29,1,75.299,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-08-03
2024-02,IT,ALCOHOL_BEER,EUR_PER_1000_L,113.7032,5139973.04,543273814.86,509,22254681.08,0,17284508.42,5183282.27,1,217689.18,1,76.241,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-04-02
2024-03,NL,ALCOHOL_SPIRITS,EUR_PER_HLPA,1691.0476,10244.6,19788125.68,95,2204280.68,0,1599607.71,954489.16,0,1469.62,1,77.069,2020_262_EU,EUROSTAT_TAX,SECOND,2025-04-09
2024-04,SI,ELECTRICITY,EUR_PER_MWH,16.1069,6339801.31,99123839.69,107,363252.66,0,77541363.85,23754639.33,0,481388.82,0,76.011,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-05-02
2024-05,BG,ENERGY_FUELS,EUR_PER_1000_L,893.2729,6232147.62,5524337120.98,315,11243856.57,0,2340889095.48,1803030222.14,1,255357.61,0,76.889,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-06-15
2024-06,EE,VAPING_LIQUIDS,EUR_PER_L,0.4729,2342169.58,1145287.03,447,1335412.92,1,99442.07,62389.4,1,249355.17,1,78.596,2011_64_EU,EMCS_AGGREGATE,FIRST,2026-01-04
2024-07,HU,TOBACCO_FINECUT,EUR_PER_KG,50.2751,1184368.78,53893475.3,563,1056750.63,0,2551693.37,2121043.58,1,115065.74,1,77.769,2003_96_EC,EUROSTAT_TAX,SECOND,2024-07-22
2024-08,LU,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,156.7009,17436754.15,2425858271.19,439,5578746.82,1,100482394.86,160386503.64,0,2034972.75,1,80.071,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-09-18
2024-09,RO,ALCOHOL_WINE,EUR_PER_1000_L,24.9181,3429632.28,88786685.99,346,7206836.64,0,10111747.85,2119771.73,1,193160.29,1,79.627,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-07-05
2024-10,AT,ALCOHOL_BEER,EUR_PER_1000_L,81.8944,5729833.55,493689620.79,315,6764678.7,0,22972698.51,38388379.56,1,677219.82,1,81.032,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-12-18
2024-11,CZ,ALCOHOL_SPIRITS,EUR_PER_HLPA,1517.369,101135.42,133956144.83,235,9528177.15,1,11222719.49,815337.42,1,5959.07,1,81.488,92_83_EEC,EUROSTAT_TAX,SECOND,2024-03-16
2024-12,DE,ELECTRICITY,EUR_PER_MWH,5.2712,2230737.52,11309099.82,725,11009833.99,1,3770054.05,1398744.41,1,139611.11,0,82.17,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-09-17
2025-01,LV,ENERGY_FUELS,EUR_PER_1000_L,810.2928,9760169.11,8987879468.32,491,5577659.09,0,5665462886.08,2672144411.56,0,308922.24,0,80.561,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-08-10
2025-02,PL,VAPING_LIQUIDS,EUR_PER_L,0.7919,4418458.04,3836756.81,374,3833892.9,0,30322.11,78119.07,1,321922.49,1,80.962,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-12-02
2025-03,ES,TOBACCO_FINECUT,EUR_PER_KG,130.4277,1333621.92,181419576.41,854,34297898.14,1,11868839.84,10129022.01,0,220986.71,1,81.834,2020_262_EU,EUROSTAT_TAX,SECOND,2024-03-27
2025-04,HR,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,267.1459,24306414.88,6879568054.14,581,11081908.43,1,610172438.4,169813399.36,1,5187417.37,1,82.092,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-31
2025-05,FI,ALCOHOL_WINE,EUR_PER_1000_L,113.7764,4247471.8,526267306.8,596,9764695.8,0,49372609.98,27231419.08,1,261855.96,1,83.278,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-06-16
2025-06,IE,ALCOHOL_BEER,EUR_PER_1000_L,122.2313,5270983.75,567951334.59,161,2613435.35,0,13073478.3,32647885.0,1,135948.27,1,85.074,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-02-26
2025-07,MT,ALCOHOL_SPIRITS,EUR_PER_HLPA,2047.748,11875.77,22848898.86,744,13034598.39,0,136677.13,1046911.0,1,2569.8,1,84.561,2003_96_EC,EUROSTAT_TAX,SECOND,2024-12-31
2025-08,SK,ELECTRICITY,EUR_PER_MWH,13.5725,7880030.41,113364190.04,527,23654174.66,0,95552402.04,29748042.87,0,834230.52,1,84.747,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-01-20
2025-09,BE,ENERGY_FUELS,EUR_PER_1000_L,739.472,7248742.51,6135825630.43,524,22433894.1,1,3040682443.5,1794105182.02,1,1684582.44,0,85.215,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-06-14
2025-10,DK,VAPING_LIQUIDS,EUR_PER_L,0.7876,5175251.34,3924253.86,125,4583917.02,1,398126.79,114546.62,1,923943.11,1,86.199,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-01-24
2025-11,GR,TOBACCO_FINECUT,EUR_PER_KG,136.9822,1530835.76,213118355.01,887,35261208.77,1,25318418.33,9804041.3,1,219872.73,1,86.205,92_83_EEC,EUROSTAT_TAX,SECOND,2024-06-21
2025-12,LT,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,103.4779,2121537.87,195812126.09,366,15625278.78,1,18544976.79,7536679.93,1,63141.37,1,86.019,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-11-06
2026-01,PT,ALCOHOL_WINE,EUR_PER_1000_L,24.4041,5733198.01,145416639.92,217,3101215.76,0,17384630.23,6636513.68,0,1189569.08,1,88.009,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-09-02
2026-02,SE,ALCOHOL_BEER,EUR_PER_1000_L,98.2729,869146.17,92018422.76,7,157548.41,0,4089246.33,1444884.01,1,185230.45,1,87.537,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-06-22
2026-03,CY,ALCOHOL_SPIRITS,EUR_PER_HLPA,1467.9587,25346.4,39579660.66,672,27252586.59,1,3855814.8,718810.4,1,5848.67,1,87.051,2020_262_EU,EUROSTAT_TAX,SECOND,2025-10-20
2026-04,FR,ELECTRICITY,EUR_PER_MWH,13.1715,13014226.04,186192736.75,630,18458188.3,0,112424553.47,13132613.36,1,1783577.61,0,89.296,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-05-13
2026-05,IT,ENERGY_FUELS,EUR_PER_1000_L,662.9877,3707147.11,2463198684.84,467,10647055.07,0,1264982005.93,250158381.55,1,214250.3,0,89.271,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-09
2026-06,NL,VAPING_LIQUIDS,EUR_PER_L,0.5778,9876577.33,5222537.88,784,6980004.04,1,242024.72,344513.78,1,2014948.32,1,89.431,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-12-03
2026-07,SI,TOBACCO_FINECUT,EUR_PER_KG,88.6631,1145789.29,104246104.4,665,14816194.75,1,4755578.14,512281.18,1,182771.47,1,89.687,2003_96_EC,EUROSTAT_TAX,SECOND,2024-11-04
2026-08,BG,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,92.7304,14267512.86,1288527422.27,258,3428790.51,0,99220401.0,91037214.87,0,582184.89,1,90.547,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-09-19
2026-09,EE,ALCOHOL_WINE,EUR_PER_1000_L,15.4897,136740.79,2078778.89,864,1983662.52,0,103216.59,50750.2,1,1600.89,1,90.59,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-06-21
2026-10,HU,ALCOHOL_BEER,EUR_PER_1000_L,63.5771,5348033.49,307760640.17,677,27844194.1,0,3150755.28,24156190.32,1,80021.57,1,90.771,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-11-04
2026-11,LU,ALCOHOL_SPIRITS,EUR_PER_HLPA,1435.5554,23531.45,35867103.83,726,19657425.9,0,4078184.66,1982208.19,1,3794.66,1,90.974,92_83_EEC,EUROSTAT_TAX,SECOND,2025-04-28
2026-12,RO,ELECTRICITY,EUR_PER_MWH,14.6765,1392692.03,17566239.94,194,2255600.35,1,14823105.21,513690.66,1,19627.88,0,91.387,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-05
2018-01,AT,ENERGY_FUELS,EUR_PER_1000_L,353.411,11780529.52,4687023684.0,370,1345104.33,0,1818543504.52,1080319266.95,0,2654558.91,0,92.792,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-09-06
2018-02,CZ,VAPING_LIQUIDS,EUR_PER_L,0.8198,3345083.06,3099241.32,376,10794879.21,0,217253.55,170249.23,0,431783.07,1,94.491,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-12-23
2018-03,DE,TOBACCO_FINECUT,EUR_PER_KG,50.1116,919874.02,39314620.91,871,9200532.13,1,4326171.28,447416.57,0,198680.95,1,94.902,2020_262_EU,EUROSTAT_TAX,SECOND,2025-07-12
2018-04,LV,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,198.0527,36230144.79,7180038190.08,777,22448002.16,1,589671473.97,258835626.31,1,2440980.59,1,93.391,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-04-20
2018-05,PL,ALCOHOL_WINE,EUR_PER_1000_L,27.8947,4071905.56,121413074.16,99,4336618.16,0,1946951.55,3784157.62,1,349645.43,1,95.101,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-09-17
2018-06,ES,ALCOHOL_BEER,EUR_PER_1000_L,46.6633,1952924.43,90486538.64,636,8823703.09,0,8381992.98,2124413.87,1,65586.45,1,96.176,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-02-07
2018-07,HR,ALCOHOL_SPIRITS,EUR_PER_HLPA,958.7049,58911.63,49464615.97,456,7123251.64,1,3502592.38,987119.72,1,7049.44,1,95.608,2003_96_EC,EUROSTAT_TAX,SECOND,2024-03-03
2018-08,FI,ELECTRICITY,EUR_PER_MWH,7.355,22244300.3,142238949.1,141,3408742.2,0,38629594.44,12119884.37,1,4037604.68,0,96.924,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-12-17
2018-09,IE,ENERGY_FUELS,EUR_PER_1000_L,280.9816,101463.25,32215939.65,352,13866833.67,0,8449917.14,2611169.13,1,9563.3,0,96.638,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-03-08
2018-10,MT,VAPING_LIQUIDS,EUR_PER_L,0.6244,14367388.88,8918356.97,131,3768287.6,0,628803.09,579980.46,1,1625021.93,1,96.416,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-04-01
2018-11,SK,TOBACCO_FINECUT,EUR_PER_KG,177.1271,1748646.51,329726382.74,376,5822889.44,0,29478292.82,15730702.43,0,127112.39,1,97.958,92_83_EEC,EUROSTAT_TAX,SECOND,2024-12-18
2018-12,BE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,123.8466,30754021.73,4100727319.62,871,13453051.43,1,144896786.08,70535139.74,1,329984.98,1,98.604,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-10-10
2019-01,DK,ALCOHOL_WINE,EUR_PER_1000_L,113.0523,3703443.89,380329668.53,778,33399499.72,1,38276594.21,30126342.03,1,442254.88,1,99.223,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-11-30
