soc_case_report_month,soc_case_state_ut_code,soc_case_district_lgd_code,soc_case_program_code,soc_case_household_id_hash,soc_case_ration_card_type_code,soc_case_aadhaar_seeded_flag,soc_case_household_size,soc_case_eligible_persons_count,soc_case_participants_count,soc_case_new_applications_count,soc_case_approved_applications_count,soc_case_denied_applications_count,soc_case_recertification_due_count,soc_case_churn_rate_pct,soc_case_average_benefit_inr,soc_case_benefit_duration_months,soc_case_dbt_payment_channel,soc_case_benefit_upi_vpa_hash,soc_case_data_latency_days
2023-08,SK,960273,PDS,53721dc126bb466c84f57f,SPHH,0,1,1,0,53,32,21,52,13.82,5165.0,54,AEPS,458d6712b60a4e7dbec5b3ed,11
2025-11,PY,976727,NSAP,0b65e6682db2405b8e09da,NPHH,0,7,8,6,21,0,21,5,2.21,4047.78,55,UPI,5dc965fc5839460dbdd54938,19
2024-11,UK,982680,PMSBY,9b453be87a994c2ca36263,PHH,0,5,7,5,46,32,14,55,8.52,1349.98,1,IMPS,a269eaecc1b743af8d7c4785,4
2020-04,CG,935940,MGNREGA,af9ce6e25da2448a903f75,PHH,0,3,4,3,56,47,9,56,14.45,4132.91,20,NEFT,6608ceb5344b4afb80c70cf0,14
2019-02,AS,765166,NSAP,3c549f2088b747b9b71f4d,PHH,0,5,4,2,5,0,5,22,5.15,4997.1,33,AEPS,7853e7c1e35a41939e83c3c7,11
2019-05,MN,151189,PMKISAN,e90ddfb7f8aa4efabbef89,NPHH,0,6,8,8,101,71,30,70,3.46,5599.54,35,UPI,e31145acfd7d4dc6b8aa64de,17
2023-03,OD,518690,PMKISAN,7f4c3fd23a824d9b975e9b,AAY,1,1,3,1,109,75,34,37,7.18,2275.65,43,UPI,77554542e61a4fe688c44fa6,12
2020-02,TR,320633,PMAYG,11703a4e4dc44314897b4a,NPHH,1,6,6,5,50,35,15,53,6.33,510.31,31,UPI,8fa5d504e1444c558dc311eb,17
2020-08,NL,297993,MGNREGA,bf333e6237ed44908fd2d8,PHH,0,7,6,4,59,33,26,14,3.75,4069.28,1,NEFT,b50d2e54925a4e1c89823c6e,8
2024-12,OD,847554,JJM,b7d04ebd6c854adfb422aa,NPHH,0,6,6,5,100,54,46,74,17.19,1699.76,10,UPI,50a49f2fcbb54b219800db8d,3
2025-02,LA,831263,PMUY,0722cf88c1d44c01965df2,NPHH,1,5,7,7,54,24,30,19,8.95,5141.55,45,IMPS,61e43b83390e4e398cd7d5e8,14
2024-11,MP,569860,PMJJBY,a543075bc41043bda37b26,NPHH,1,1,2,0,82,36,46,50,11.14,4515.27,41,UPI,fff93b60594941ebaa4b9c7d,20
2020-10,NL,762717,PMJJBY,d0796bcd21c246b4bc8c04,NPHH,1,6,5,3,61,40,21,7,2.62,5093.76,39,NEFT,3667cb591e2b4c0d9904f3e1,9
2023-05,RJ,216429,PMJJBY,db4304b4a4c84066a01060,AAY,0,7,6,6,32,30,2,3,11.18,6298.69,27,IMPS,89289647320e4d6782765f6c,17
2023-04,MZ,299758,ICDS,567637ba9f71414e85f27e,SPHH,1,4,6,6,95,57,38,10,10.22,3924.19,17,IMPS,49d8bc042b0a45bbbe8a5162,18
2020-04,LD,874427,ICDS,ab34c409551e484182769b,AAY,1,5,5,4,23,0,23,75,16.81,5906.74,19,UPI,d350d884442b43ad88dd5ef3,13
2022-11,LD,506093,PMJJBY,c68204761810455c9d1f11,PHH,0,5,6,5,26,24,2,16,7.72,4279.74,41,UPI,f6faf6028c2140b488604e36,16
2022-09,OD,591966,PMSBY,f877200db0d54913a42294,AAY,1,1,1,0,82,76,6,70,14.19,1426.81,30,NEFT,ae1877e73096457cafd7b2e3,11
2021-10,MZ,516518,ICDS,e56b4403362146e5955225,SPHH,0,3,2,2,85,70,15,46,5.82,5255.71,8,IMPS,46098e4912a2462a8068ff6c,16
2024-04,SK,281943,NSAP,c426ef52600448f9b6d955,SPHH,0,7,7,6,114,105,9,7,10.63,4600.93,24,AEPS,cb3b341b34c4457c86769437,7
2023-09,GJ,843768,ICDS,db6662adf12645baaeac98,SPHH,1,8,9,8,85,51,34,35,16.72,6363.23,49,UPI,27a74d743a6a440183fb2f50,11
2022-09,ML,782471,PMKISAN,305874626ef0455cb8c3d3,AAY,1,3,3,1,2,0,2,38,11.44,1809.28,36,UPI,144ae6e521254ca09a28cf77,1
2024-01,HR,715459,PMKISAN,b8e6310c3d4a4d9c9ae21b,PHH,1,4,5,4,101,85,16,21,12.95,2365.38,52,IMPS,d3f8e7c7828843c681a798ab,4
2024-05,GA,417873,PDS,d12879639aa24ca4a1ebfb,SPHH,0,8,8,7,49,45,4,48,15.83,5393.24,31,AEPS,89625b35c8c54bda86f4ad3f,12
2022-12,BR,678850,ICDS,0d8916ba5b094ed08e172b,NPHH,0,2,2,2,1,0,1,68,16.69,689.92,29,AEPS,acf376c8c1d2475bb116b127,15
2020-11,SK,957927,PMSBY,5d23d29460064f4fbaf864,NPHH,1,3,3,2,69,22,47,70,4.14,4225.84,57,IMPS,294127d3c9c74391b15fc243,0
2024-04,AP,684844,PMJJBY,b4aeb449b1824532bbed58,AAY,1,1,1,0,20,3,17,42,3.93,3619.95,30,UPI,d917f18dbf764deb8fae00bf,1
2024-01,TS,544843,PMUY,821976795399491e9ec649,PHH,1,2,2,2,49,44,5,71,10.13,1346.7,8,IMPS,c5d66e98ac7f4b75a2cddad4,0
2025-11,ML,343422,PDS,30f45ba09f52404cb597bb,AAY,1,6,7,5,56,21,35,73,17.92,1323.75,24,NEFT,1add08a5facb4b5a9fc9a964,10
2020-01,MH,570526,PMSBY,16bb4643cf934d9091bc07,NPHH,1,3,3,1,8,0,8,7,9.08,5323.23,39,NEFT,50bc0733b0e64e7fb6f342c4,7
2021-12,WB,434539,PMSBY,ff6319ec9f3b4a3e84dfda,AAY,0,8,9,9,102,96,6,50,6.29,395.76,21,NEFT,ad22b753ad59467fa5b8e922,1
2025-06,PB,650142,ICDS,a7643eedb1b446ecb7c345,NPHH,0,8,8,7,61,14,47,61,9.9,4930.42,25,IMPS,1f2696c96cd145e79c261d0b,16
2022-08,UK,141096,PMKISAN,dc45a6aa7d1342b6857052,AAY,0,8,8,6,115,79,36,1,1.63,4842.54,52,IMPS,6b2525bd566243e6bcff2066,11
2025-08,UP,271149,MGNREGA,0c470ffe25374e1aa0bf0e,AAY,0,6,8,8,55,43,12,48,3.6,4328.02,26,UPI,3b22469d8a3b4c42976cecec,0
2019-02,AR,808246,PMJJBY,fe9a659e806d4c8cad4768,NPHH,0,6,8,8,71,33,38,73,3.11,2839.01,18,UPI,6424a1f9484d4d5daca20cd0,14
2019-03,HR,442649,JJM,f2b6feb717464e6ea382f4,PHH,1,5,5,4,97,77,20,21,0.99,475.59,7,UPI,ed717fbfcb564274857e5b4a,19
2024-07,RJ,489697,PMJJBY,2d108e1743224c268b1d5e,PHH,0,8,8,8,25,0,25,68,13.14,5271.02,24,NEFT,7271d6f1f87b4eec96e8bfc8,8
2021-07,PY,589508,NSAP,9d0dcd79d9cd4533b73c3f,SPHH,1,1,2,1,109,103,6,74,6.2,1079.38,46,IMPS,763c2fc9c53346fb8da2bb28,19
2022-08,GA,494414,PMJJBY,0d53bb104cba4a978f3ea4,PHH,0,6,5,5,22,10,12,50,3.45,2040.88,18,AEPS,22c549e38c7747d09a7dd353,8
2021-12,BR,782773,PDS,4f5b6e77401a4476981e4a,SPHH,1,2,2,0,119,81,38,50,9.46,6170.05,28,NEFT,5759fda48e3f4d529acd1c42,1
2021-11,LA,320820,PMJJBY,22759c68d2554a9ebd4984,PHH,1,3,4,3,76,36,40,42,6.16,2171.54,39,IMPS,3554691faa0b46a5953cb92d,2
2025-07,LD,782590,PDS,199eed69b1ed4c0294c2a4,PHH,0,3,4,4,62,62,0,32,7.38,1881.86,55,AEPS,ef58dcee15ef4d92925200a6,1
2019-08,GJ,288484,PMUY,26b29c7823b3496c99a245,PHH,0,5,4,2,25,15,10,36,6.02,6334.9,49,IMPS,ba6938dc5a744229898beb7b,6
2024-05,MN,433535,JJM,3d9c2dc2e5e74f5dbf9232,AAY,0,7,6,6,68,38,30,41,0.57,832.78,17,IMPS,b135baa327c74804bd22d6ce,8
2025-03,TN,629039,NSAP,6f1fbe4801624776a24aca,PHH,1,1,1,0,66,21,45,38,12.55,1296.28,10,NEFT,96deec46d6a9459e86b0dd5b,9
2023-08,HR,897379,MGNREGA,77bf7e31358e427b981eb1,SPHH,1,5,4,2,118,85,33,66,2.44,3017.57,40,UPI,0c67ef645b3946658b76fcae,10
2021-10,KL,309297,PMSBY,1cb23bff751d4ce38c5213,AAY,1,2,3,1,100,65,35,61,4.33,5183.57,16,AEPS,19d3316f7c604a5fb62222c6,18
2020-02,MN,628648,PMJJBY,c04b23a57f364c24958beb,AAY,1,1,3,3,57,38,19,27,3.83,5783.03,24,IMPS,21587e1bb55f468080d21190,0
2023-10,TS,157787,PMSBY,42ae9b84439447d1b5af76,SPHH,0,4,4,3,46,44,2,41,6.3,4984.94,7,UPI,e65356f9faa14729914cd7e3,18
2022-04,KL,167883,NSAP,771fb58187f440709e164d,PHH,1,5,5,3,46,8,38,17,3.3,6352.29,46,NEFT,a5258b0ed75240598908fbfc,5
2020-01,MN,790755,PMKISAN,6789ca2f46d94c6a930443,AAY,0,2,1,0,45,6,39,14,6.57,404.45,10,UPI,5cff1547072c4d07a8553621,20
2021-07,KA,747062,PDS,3bffcc3c95fd4bb49f2b66,SPHH,1,4,3,3,1,0,1,29,4.76,4140.94,23,AEPS,6d0b2009aa6a4a03a083f773,2
2025-09,WB,438822,PMKISAN,e004db094c0d4ab8816a8d,NPHH,1,8,9,7,4,0,4,4,1.57,1021.35,25,IMPS,a1456052adaf403180aa6cf6,2
2020-11,GA,660678,NSAP,55f1e4e4f84647d7876464,AAY,1,3,3,3,90,79,11,68,15.73,5944.25,3,AEPS,2a23ba7cc21043ab829b7f39,2
2020-03,HP,442211,ICDS,059b43d6e7d8403ca7fcc3,AAY,1,8,9,8,30,8,22,10,5.85,6098.9,46,NEFT,ab9a15104b0549f1bf11ba32,6
2023-10,HP,349520,NSAP,ba6a62a05862459a9732ad,PHH,1,7,8,8,49,37,12,26,2.17,2178.77,37,UPI,67302829c85f416d8de3a42d,19
2020-05,JK,488186,PMKISAN,a48a1d5fe9b445669d2731,SPHH,1,3,5,5,83,62,21,20,9.63,5431.79,32,IMPS,871042bfc0dc43eaa7fffa80,9
2025-06,LD,380672,PMUY,4c45a669cdea4493937bfe,AAY,0,5,4,4,72,66,6,16,2.66,4207.71,11,IMPS,e9167a8b657946ec96efc870,3
2025-01,OD,833539,MGNREGA,f603ffbb854b451e92133c,NPHH,0,6,7,7,43,13,30,29,14.03,923.03,4,UPI,cd5f5141cf694780b16e0558,13
2025-11,GA,470502,JJM,ffba6f808be34190823bf7,PHH,1,4,6,4,90,78,12,57,1.58,4037.16,4,IMPS,d1758a23782e4c4f98ad1523,10
2025-05,WB,388752,MGNREGA,25dc8d1907744106be5da6,AAY,0,4,4,3,18,0,18,71,8.63,6351.55,37,UPI,23f034dfc001476ebca7427b,14
2020-09,NL,582537,ICDS,0448dd2cb37d4371a4ad96,NPHH,0,3,2,1,56,31,25,15,17.02,2210.18,45,IMPS,771bfe66dd9f4aa19710ed29,15
2020-06,DN,782231,PMJJBY,271e20e47c494d6ab612d9,AAY,0,2,2,1,12,0,12,19,3.28,307.07,47,IMPS,1eb23a5511f84ebfbdb17781,16
2021-05,MP,346298,PMKISAN,79643ca96f0e4d478d0acc,AAY,1,1,3,2,63,52,11,37,4.02,6356.11,48,UPI,a8e14d395f4d4ea7aa63a804,3
2022-04,PY,945589,PMKISAN,fc61168a678244c2905d3c,NPHH,1,3,5,5,11,0,11,25,11.01,2866.7,24,NEFT,40508aa40bed4ce09226e51a,10
2025-02,CH,517180,MGNREGA,31484f67d0d644c29dc9c4,SPHH,1,7,7,7,112,100,12,63,17.65,2971.78,1,UPI,7fb5beadca6449d08af83566,13
2024-02,HP,694780,JJM,bb3bd5eee9044f5fb4cf6d,PHH,1,2,1,0,79,48,31,17,7.25,4718.2,15,IMPS,89faa2f0313642318750b005,11
2023-07,UK,961517,PMAYG,f04d905b9fdd4106a22ec9,SPHH,1,2,2,2,29,24,5,32,11.85,4047.19,47,UPI,22cedf8df1d64263a245e1e3,20
2025-02,KA,488512,ICDS,889cff0e25bf42eb8ef1d2,SPHH,1,3,2,0,73,39,34,43,3.17,2172.32,46,IMPS,fb7c2edc6eb842cbb330faf2,20
2023-07,MP,279837,PMJJBY,ca8df33a9b2340aa928da2,SPHH,0,5,6,4,41,1,40,30,11.72,919.86,30,NEFT,7cfa62ac721a473caff1db26,17
2021-08,JH,773010,PMSBY,8b6f1a73d54245beb5902c,AAY,1,2,4,4,62,29,33,49,4.92,5429.65,2,UPI,290de198e5214cdea32f6efd,5
2021-11,TR,105958,ICDS,ff668026c2564f47a51d15,SPHH,1,2,1,1,20,14,6,63,11.23,3296.94,46,AEPS,4a4c481c531442be9e8dea9e,11
2022-08,JH,512107,PDS,07fa9ea8789b460ebc54e4,PHH,0,1,2,2,60,36,24,42,2.05,4469.34,49,IMPS,59709e42ac0c4e5597cc0949,16
2019-08,TN,981990,PDS,bd4cce625a0842f1b4888d,NPHH,0,3,5,4,12,0,12,36,9.69,5635.13,14,NEFT,901c19389f7d483d8d88941e,5
2024-03,RJ,472984,ICDS,ab5df7761ae74eabbf9315,SPHH,1,2,3,3,18,0,18,76,4.65,409.88,48,AEPS,5178599bcaa343d293a55a5f,14
2023-07,WB,715683,JJM,d12166cef8cc48f9935d9f,AAY,1,7,9,7,70,47,23,78,12.43,5628.19,38,IMPS,8188ef51fea04a71b4cf513f,5
2024-02,PY,572754,PDS,ba2f77fd047f414db1b499,NPHH,0,8,7,6,60,22,38,79,13.58,4961.13,53,AEPS,ed8608f98b5c495f8480ddc0,2
2022-09,AP,293211,JJM,6443dd1334724fd6b55bb3,PHH,0,3,4,2,35,0,35,1,15.34,6170.29,37,UPI,77418fbbe0b3436ca883e5e4,5
2024-06,PY,385949,PMJJBY,f8ad9ed759ec480797af14,PHH,1,1,1,0,7,0,7,66,17.87,1748.26,6,UPI,55b9e91ad78a435eaaef081b,19
2025-08,BR,571178,PDS,add90fcfb0194db0ba296a,NPHH,1,1,3,2,50,34,16,71,8.54,2299.02,39,UPI,606ee42f852f4976a4e56ebd,20
2022-12,OD,193825,MGNREGA,ef5bf71d8e6944eda0f559,NPHH,1,3,3,2,111,101,10,64,12.24,4401.17,7,IMPS,b8a0687f5e7c42d482efaec8,17
2022-02,MP,473401,PMKISAN,1bb32964192845de904508,NPHH,1,4,3,3,84,64,20,59,0.82,6039.92,16,AEPS,f00be46fece0463788ac12e2,5
2019-09,TS,473366,PMUY,dd6e7e8ac3e540b583754d,SPHH,1,5,6,6,6,0,6,29,16.34,6454.55,52,AEPS,95a7b095ebd14830b3948e1f,16
2024-06,UP,851419,NSAP,68a8b06e35c040d6b84bbe,NPHH,1,3,4,3,112,77,35,58,11.28,2883.77,58,AEPS,a3c62939f05748d3a23072bb,4
2025-04,DN,211471,MGNREGA,6a43105b3ffc4b7bab9482,AAY,0,3,3,2,50,37,13,46,7.87,3643.22,29,IMPS,3cc148aec693449f9cf940e4,2
2023-11,MN,858422,PMKISAN,d3e414ca2a514155abf7de,SPHH,0,3,3,2,69,59,10,66,8.1,1357.42,18,IMPS,ac4ef34697134d07b15785ab,5
2025-01,LA,469396,NSAP,aa3a38f7a86b4363a20d75,PHH,1,5,4,4,0,0,0,28,13.76,4602.65,24,NEFT,8d38fbef6f2d4daf9a1d981f,2
2025-01,KL,686215,PDS,ee9154e815ad402a908323,PHH,0,6,8,6,37,33,4,59,15.09,5491.7,15,UPI,42a4b4123d8e4575bf44da38,13
2024-08,HR,601239,PMKISAN,37d2600785374b38b2a110,AAY,1,1,1,0,94,92,2,62,14.64,5251.63,34,UPI,e8d9b8311dde4dd79f882704,14
2022-07,MH,369804,PMAYG,2c0d664fa356483cbd7205,AAY,0,4,6,5,39,29,10,66,9.44,2444.23,25,UPI,48e209537f01452c98a75182,0
2019-09,PB,937639,PMJJBY,15dbe35eae7346de841640,PHH,0,6,7,6,19,0,19,13,7.0,6272.24,4,IMPS,648d6e1fd80644e886b7a2ec,2
2019-01,TR,302017,PMJJBY,a178585bb9b741d8afc00a,NPHH,0,6,7,6,10,0,10,69,17.05,1046.15,36,IMPS,ab083feafb5a42088ae04ca1,10
2020-06,CH,132600,ICDS,44b36c4079fd44fda75cfe,SPHH,0,5,6,5,110,62,48,17,11.6,3362.61,38,AEPS,0cb3263121cc4e229bdaace0,2
2022-01,HP,775110,PMAYG,ff695b54ac8e46c08b8d56,PHH,1,5,7,5,97,70,27,74,10.01,3738.5,40,UPI,5d4ae593ea4d4f9aa55eed94,17
2024-03,KA,659311,MGNREGA,55cf51d79e08429985dcd0,PHH,1,6,5,4,5,0,5,3,10.97,3626.39,56,AEPS,fd1579f9fff648559aabb3d8,8
2022-03,LA,901483,JJM,1031e8594703416a927859,SPHH,1,4,6,6,111,67,44,17,11.52,4998.92,42,IMPS,416b717dbeac4f39a42f8a1f,8
2019-02,ML,511961,PMKISAN,300f3e59024b4987bb1383,AAY,0,5,4,2,98,91,7,48,12.98,4079.56,40,AEPS,ccce9530af30487fb0669f6e,0
2020-06,HP,115156,PMAYG,65ed7149f9ac47a39471f9,SPHH,1,3,5,5,43,12,31,43,10.18,778.2,13,IMPS,1bc9585397ab4694b473b5d0,14
2025-11,PY,118234,PMAYG,fb70663c6fbf471b945db6,SPHH,0,4,4,4,78,38,40,55,15.82,1415.08,28,NEFT,322b37830e8844cab1ad8819,15
2025-11,MZ,489932,JJM,0816fd9d89674f7ca73f5a,AAY,0,1,3,3,30,5,25,32,15.54,3599.88,26,IMPS,690a7a77691d47cfa1ff91ea,15
2021-08,PY,324593,PMAYG,46e8a848b34748ceb9c2e1,SPHH,0,3,2,0,29,16,13,0,8.24,4606.2,57,IMPS,153e8d53999d43fcb903c846,11
2024-08,LA,929961,NSAP,55fd88ce29914b2181c3a4,SPHH,0,2,2,1,85,54,31,49,3.45,3487.88,28,UPI,658eea277f0645a695bc9809,5
2024-01,JK,206636,PMUY,91f3eaeedc6b44038f6e33,SPHH,0,2,3,3,24,0,24,40,10.59,2504.15,41,UPI,bd2c26c2db534c2d9895781d,1
2025-07,RJ,892731,PMJJBY,19b9210b94fe4469809cda,PHH,0,4,6,4,42,31,11,40,11.36,617.03,32,IMPS,98678e34304747868750d1cc,6
2025-03,AN,295114,ICDS,4caa9ea690344e98898d63,SPHH,0,5,4,4,42,14,28,30,9.66,5172.46,4,UPI,14882db685e546b2abfe7080,11
2023-05,LD,207461,PMKISAN,511c56f583414d03bb16e2,NPHH,1,8,7,5,18,16,2,71,16.09,3382.6,56,UPI,b6f7957b45ff4fb2813cc053,2
2021-10,JH,347112,PDS,a27dd31b38664706bd773d,AAY,1,1,2,0,99,88,11,63,2.13,3640.49,40,UPI,2846de8cc4c64ebcac779cdd,1
2023-05,AR,229726,PMAYG,09e1a524785745a5b6a357,SPHH,0,8,7,7,80,42,38,14,5.53,3207.54,14,IMPS,2134219b654b4829aa4e7b68,4
2021-03,KL,461175,PMUY,0fdc83ef35514a0293960c,SPHH,0,3,5,3,103,79,24,3,15.65,1945.14,4,AEPS,00f13a871775418681e1497c,1
2021-06,TN,397413,PMAYG,47b89a7e70b147d2995827,PHH,0,6,5,4,62,53,9,14,16.94,2013.52,56,NEFT,5fb4721e77ad48c09ac5cee2,0
2023-04,PB,576134,PDS,826c2024ab1c419b89ad45,PHH,1,6,8,8,21,5,16,3,7.95,693.7,19,UPI,20ac0d776dd346ca9b67d366,10
2022-12,AS,583359,JJM,9e49db5441794976b0a121,NPHH,1,8,9,8,33,27,6,56,3.87,4687.11,2,IMPS,ef91fd4e7a8747678539a1b5,15
2023-01,RJ,100890,ICDS,7a436501f4ee419080eb55,PHH,0,1,3,2,42,4,38,49,7.86,1985.61,37,NEFT,900d9972a0064dc099b98187,10
2021-09,GJ,212384,MGNREGA,a9939441bcf547b284b564,SPHH,0,8,7,7,113,66,47,37,8.48,2151.08,1,IMPS,47ff11ff5290454196988f00,1
2021-11,OD,245682,PMSBY,26f3da01c65d47f4b470e0,AAY,0,1,1,0,28,23,5,47,9.59,6459.7,13,NEFT,f047dfb50e2d432ba6ebcbf8,7
2019-01,RJ,275251,NSAP,1aa3f1efed99403a81401d,NPHH,0,8,8,8,83,72,11,64,5.3,2692.04,53,IMPS,700784b3dcb147b99adf01c0,0
2023-03,TN,184209,PMUY,7f19117fd60c4b6793dce3,SPHH,0,6,5,3,14,0,14,66,5.97,3466.32,3,NEFT,7bca774132ff4086a07308bb,13
2023-01,MN,383171,ICDS,52411e6b29cb456485b180,NPHH,0,4,3,1,114,71,43,34,11.97,2696.13,45,AEPS,9f373cbc0fd442d88ffb6d47,4
2025-07,MN,594705,PMSBY,e939d09be87141ea98e530,SPHH,1,4,4,3,77,39,38,47,11.38,2099.18,37,IMPS,87b652d44a8c4ca1b8da1647,8
2022-07,TR,378002,JJM,08a33f6d12e842a6bf42d3,PHH,1,1,2,2,51,16,35,46,12.09,336.27,19,NEFT,169f2ba0709a4f7996d05cc7,18
2022-04,UK,396167,ICDS,ebc537eca6eb496498dbf5,PHH,1,7,8,8,41,0,41,75,7.1,5600.3,17,UPI,04665047ce024c159ea1f08d,12
2019-06,CH,522599,PMKISAN,d521c442feab4cf6952057,SPHH,0,6,5,5,42,24,18,60,6.39,3233.55,29,IMPS,4415ea6a4a19469eb8a7566e,16
2020-05,MP,593557,PMUY,19919925c0944117bb5953,NPHH,0,8,7,6,27,0,27,25,6.65,4763.32,32,NEFT,9b4ce2838b564ebab22eae94,7
2021-05,ML,397870,PMKISAN,2220ca721ef84447b7cd97,AAY,0,6,7,5,71,27,44,70,17.15,6243.67,53,UPI,c2cfc8981c26404ca1f7996e,19
2021-08,KL,299640,PDS,ef3582d77b3047dda663a7,NPHH,0,8,8,8,103,92,11,31,7.42,317.55,16,NEFT,f0584321beb84cf4a0198288,15
2021-07,OD,468442,NSAP,5e8a753885e74af0aa8624,NPHH,0,8,10,8,28,25,3,60,11.11,4485.25,35,NEFT,9a81efcda8d14a1db842acf4,10
2021-10,CG,121806,PMUY,2053b3cd62f84d1ba3906a,AAY,0,4,4,4,89,63,26,78,9.65,1035.57,41,AEPS,00d036b4ccee461ab6d032bc,12
2024-05,ML,543313,PDS,ffd44713ada747c1908ce8,AAY,0,6,6,6,67,30,37,64,15.83,3139.38,1,IMPS,5da81200571b437bbb40bdc1,13
2019-12,GJ,947229,JJM,846c6362f5064117848860,SPHH,0,3,2,1,92,50,42,8,6.96,5550.05,53,IMPS,774738b8d72b4c6089a13120,3
2021-04,PB,458140,JJM,21100f28355d48c1bd7a8d,NPHH,1,7,7,5,92,85,7,16,8.1,743.27,59,IMPS,5c26f3ea6cd84fb8b72b6ff7,5
2020-02,DN,197477,PMUY,d087afe78086494d955d60,PHH,1,5,6,4,4,0,4,63,15.25,6435.6,6,AEPS,1a3bb73c852947bc8b29c4b2,14
2021-02,PY,736371,ICDS,19486dae1a8d4073903635,SPHH,1,4,4,3,2,0,2,9,3.32,3901.18,16,UPI,4726bcdd948f46888d8be139,9
2023-10,MZ,214172,PMKISAN,e0945bd784294f07905b30,NPHH,0,6,7,7,109,106,3,0,10.9,2748.96,47,NEFT,c2266a6a02b646628b0f878c,16
2019-04,AS,274275,NSAP,de3758eaec4147a2968373,PHH,0,3,2,2,18,0,18,20,7.5,420.96,48,IMPS,5fa8735a7a2b431b98c880dc,11
2021-05,HP,231891,PMAYG,cd5965bb4d2943cd88fc6b,AAY,1,5,6,4,68,54,14,38,17.75,3938.3,10,UPI,b8002eb6364d4e78b04c05ae,1
2019-02,BR,895298,JJM,9ee86b8a4cf24ab9a8e9e5,NPHH,1,4,4,4,90,89,1,10,13.12,3368.32,55,NEFT,c4755903553441c7b763c121,13
2025-09,WB,983147,PMJJBY,a2396819fb0d41d6a8d9dc,PHH,1,3,5,3,60,48,12,12,0.68,1634.97,20,NEFT,fcbd9c3e8247477088a3be46,12
2024-02,PY,612674,ICDS,f89ae92faec34aa898f7aa,PHH,0,8,8,6,0,0,0,27,15.19,3340.77,18,AEPS,a41639ab2c7b45b29e001b4e,7
2020-09,PB,655893,NSAP,e8738938f7dd458ebfc1d7,PHH,1,1,1,0,1,0,1,47,12.81,379.29,22,AEPS,5f8ff1ee69714543a2268fde,16
2020-05,GJ,680911,PMSBY,46b45d14f50e43e791fe74,SPHH,1,7,8,8,80,76,4,43,10.32,6496.76,40,UPI,c1ca9b1a90594796afe995eb,7
2019-09,AP,649260,NSAP,bea6a066d1304c8ba5db12,PHH,1,2,1,1,107,84,23,63,4.63,2359.11,13,UPI,816d9e7cc9c44beb9d67f753,2
2022-04,PY,589691,JJM,9b9c2ace6f734c95a853ea,SPHH,1,2,4,4,41,31,10,78,3.11,3277.38,33,AEPS,d160219a3ea34ec5958bd109,2
2024-04,KL,988027,PMUY,6d489f336caf49318aa955,SPHH,0,2,2,1,65,31,34,2,11.5,5165.62,5,UPI,286079c12aa44783bb0e7b1b,18
2023-02,CG,759818,PMUY,8d353104e8134b03b06ec3,AAY,1,1,3,2,112,73,39,55,8.2,4719.23,9,NEFT,40511bc2faf44f05bc375c3b,7
2025-03,GJ,179594,PMJJBY,d0274f3a0d1c42b4897a63,PHH,1,1,2,2,99,51,48,13,15.58,5809.07,46,AEPS,af57b3531a1c4710a1d3298a,8
2021-05,JH,452747,PMSBY,64c597dd4efb406a996882,AAY,0,7,7,6,64,47,17,28,5.09,6136.22,23,AEPS,12120301b7604b59904acaca,6
2020-12,TS,977049,MGNREGA,407055edd3e0401894c925,AAY,0,8,9,9,78,64,14,27,11.66,1472.9,47,AEPS,92a2c55f96b945d5b134a788,15
2022-05,JK,463294,PDS,1f416bbfcac84a8db1b710,NPHH,0,5,4,3,115,100,15,56,4.85,2720.48,44,UPI,016400b8ba734bff860f49c9,12
2020-05,JH,283611,ICDS,53eca827abae404e927c69,SPHH,1,1,1,1,95,57,38,20,11.64,4558.27,59,UPI,8dd9e1b30c274fdfb2b73118,18
2025-10,TR,881640,JJM,90221f092dab40bc920314,SPHH,0,7,9,7,49,27,22,71,1.35,579.15,9,UPI,c6db72ec2f0b48f582a799de,18
2020-04,AS,660763,PMAYG,b8430c9a47f74eada19b62,NPHH,1,5,7,7,83,82,1,30,7.35,4745.06,56,AEPS,c3314e9a22ea48e4a16efdb9,20
2022-05,AP,606313,NSAP,ec3249d2e55e48b79915b4,SPHH,1,5,7,5,39,0,39,65,3.52,330.28,53,UPI,e6aee0aa93864be4be79accc,6
2022-08,AR,478074,PMAYG,10fa6848be8d41aea2e260,NPHH,0,8,8,8,110,105,5,76,11.1,5967.35,26,NEFT,fa0e5b8936d84161b222c7fa,12
2019-05,LA,211935,ICDS,47c7e117a08a4284a6e23b,SPHH,0,4,4,4,11,0,11,40,6.04,4752.65,8,AEPS,88c612b344484542bd5cb999,7
2022-04,RJ,445556,PMAYG,39c025dcad6240f2801ed9,PHH,1,3,3,3,27,19,8,8,14.0,3806.09,8,NEFT,2ff56948dfb84043a9041df8,14
2022-03,AN,493729,PMSBY,98b0c5b0cfec4e41a81d24,SPHH,1,7,8,7,41,15,26,56,2.51,2959.19,31,AEPS,13a894ff6c04465fa385c439,15
2020-10,AP,938118,JJM,322a430786864dfabe82aa,PHH,0,5,6,4,24,9,15,33,10.23,6425.75,1,NEFT,1b8fe2543e904d3fbc3ce31c,5
2019-11,AP,376543,PMSBY,efc047abd9db4760a4f308,NPHH,1,6,8,8,71,37,34,27,10.89,4866.37,6,NEFT,293f3773fa924d369db9e9be,18
