econ_output_release_quarter,econ_output_country_iso2,econ_output_region_nuts_code,econ_output_nace_section,econ_output_gdp_current_eur,econ_output_gdp_chain_linked_eur,econ_output_gva_current_eur,econ_output_gva_chain_linked_eur,econ_output_gdp_per_capita_eur,econ_output_household_income_disposable_eur,econ_output_productivity_gva_per_hour_eur,econ_output_investment_gfcf_eur,econ_output_government_consumption_eur,econ_output_export_goods_services_eur,econ_output_import_goods_services_eur,econ_output_eurostat_table_code,econ_output_revision_round,econ_output_seasonal_adjustment_flag,econ_output_reference_base_year,econ_output_data_extract_date
2025Q2,IE,SI63,L,5469260297.55,5863210661.72,5063349844.69,5428062512.71,1524.52,2341521952.22,161.305554,947663747.24,1067713138.22,2348436101.84,1913465403.18,nama_10r_3gva,BENCHMARK,1,2020,2025-03-04
2026Q1,PL,IT10,Q,5495995856.44,5055428928.97,4819301786.55,4432979628.37,1524.62,2329042029.87,327.324053,1195847076.78,1000525364.58,2096165873.58,1625588516.82,namq_10_gdp,FLASH,0,2015,2024-10-02
2018Q4,AT,HR3,A,5530461930.86,5847326836.94,5290030353.8,5593119859.2,1532.08,2814861275.95,186.775736,1105097349.21,911264225.07,2323046357.08,1762637104.23,nama_10_gdp,FIRST,1,2020,2024-10-14
2019Q3,EE,BE39,F,5564305248.03,5490254758.55,5054529389.48,4987263062.65,1538.15,2726479191.83,156.205384,1190816270.91,1115512373.26,2579309291.57,1212496861.38,nama_10r_3gdp,SECOND,0,2015,2024-06-04
2020Q2,IT,ES818,K,5588816609.5,5812875232.97,5102605468.02,5307171628.83,1541.28,2493336937.81,359.571801,1160460811.01,1119910955.61,2616144204.6,2613006729.31,nama_10_gdp,BENCHMARK,1,2020,2025-10-17
2021Q1,PT,BE698,P,5599954244.19,5251536867.07,5246440294.51,4920017811.94,1541.36,2694505337.43,183.6762,1410690374.21,1392075707.55,3016626988.26,1289273114.54,nama_10r_3gva,FLASH,0,2015,2024-11-04
2022Q4,BE,CZ250,U,5624908874.57,5271291383.38,5419743613.09,5079024113.08,1547.35,2149131039.84,442.688016,1406136047.36,1075752031.12,1671512041.14,2540776897.38,namq_10_gdp,FIRST,1,2020,2025-03-09
2023Q3,FI,HU60,E,5660601222.9,5482419442.04,4945681475.18,4790003606.67,1549.63,2337074398.47,153.430671,1287196069.71,839193600.13,1637937735.37,2075241852.58,nama_10_gdp,SECOND,0,2015,2024-04-23
2024Q2,LV,SI646,J,5678892724.31,6137240257.51,5361571479.81,5794307786.19,1551.21,2050977858.51,141.800807,948517822.56,798217849.35,2944785883.05,1506154783.38,nama_10r_3gdp,BENCHMARK,1,2020,2025-12-25
2025Q1,RO,DE99,O,5714775582.58,5211693796.35,5177555785.53,4721766406.71,1557.77,2304260522.09,153.39017,1235286724.17,1080484262.58,1896987161.59,2935286955.95,nama_10_gdp,FLASH,0,2015,2025-06-15
2026Q4,BG,SI866,T,5730978340.44,5541640466.43,5258770152.13,5085032911.93,1561.94,2627308276.48,170.916247,1569604785.71,1086023876.71,2518633230.72,2565956331.44,nama_10r_3gva,FIRST,1,2020,2025-09-08
2018Q3,FR,EE606,D,5754009112.84,5426459596.78,5582303214.16,5264528132.39,1563.2,2027971402.66,294.79036,1307253964.65,981163214.97,2668708424.35,1797442355.1,namq_10_gdp,SECOND,0,2015,2024-02-13
2019Q2,LT,BG3,I,5778888210.52,5494300543.14,5012594174.45,4765743494.59,1566.78,2606597649.91,162.490593,1283464676.05,929461999.8,1976179022.7,2489203257.22,nama_10_gdp,BENCHMARK,1,2020,2024-08-15
2020Q1,SK,IT783,N,5803014043.19,5634261552.38,5320673211.95,5165947262.53,1568.42,2599282521.61,177.140359,1284550939.29,1369074115.98,2249328974.29,2833581273.58,nama_10r_3gdp,FLASH,0,2015,2025-11-16
2021Q4,HR,PL69,S,5832670517.22,5807087705.4,5062801592.89,5040595521.07,1576.21,2494889117.8,138.544521,1301387654.44,1508593578.5,1817452398.86,2366947245.49,nama_10_gdp,FIRST,1,2020,2025-12-19
2022Q3,DE,NL42,C,5851973885.71,5556380714.64,5149451996.06,4889344402.53,1577.37,2111505241.44,201.921834,1184089034.67,1279009697.49,2266627483.08,2972896437.86,nama_10r_3gva,SECOND,0,2015,2025-12-26
2023Q2,LU,PT34,H,5870034985.03,5510840716.95,5129261802.97,4815396307.48,1578.36,2931879254.35,225.152275,1272707935.39,939200804.83,2946001607.29,2043084033.94,namq_10_gdp,BENCHMARK,1,2020,2024-06-11
2024Q1,SI,RO238,M,5906024448.0,5542337578.37,5671120562.65,5321898831.03,1584.63,2094095331.77,278.68112,1452810544.32,1465193122.8,2307484471.74,1781234176.44,nama_10_gdp,FLASH,0,2015,2024-12-02
2025Q4,CY,IT54,R,5927961660.78,6266430419.02,5141771153.07,5435350801.0,1585.07,2657974451.15,154.746093,951399737.7,1337937617.39,2180285480.64,2879620095.88,nama_10r_3gdp,FIRST,1,2020,2025-02-05
2026Q3,GR,CY19,B,5946803831.74,5653799225.29,5387646835.22,5122192418.82,1588.53,2895605070.14,282.908776,959988598.71,1390999073.12,1759853933.37,1833667130.44,nama_10_gdp,SECOND,0,2015,2024-12-01
2018Q2,MT,FR84,G,5981222426.05,5381709127.64,5475195987.66,4926403019.9,1594.71,2910392067.27,211.124332,1238547335.94,1274405015.86,2628319957.03,2900015048.39,nama_10r_3gva,BENCHMARK,1,2020,2025-12-24
2019Q1,ES,AT46,L,5996093746.67,5901734510.33,5821078746.43,5729473683.47,1593.05,2702806964.96,184.308922,1354187064.33,860108327.12,2951710878.87,2971447024.31,namq_10_gdp,FLASH,0,2015,2024-05-19
2020Q4,CZ,AT718,Q,6034726667.49,6146148002.7,5475328471.91,5576421436.45,1603.06,2199222185.94,165.976531,1284725251.75,1507392472.19,3258104998.04,2707626510.57,nama_10_gdp,FIRST,1,2020,2024-01-22
2021Q3,HU,IE3,A,6042067479.83,5888597463.3,5826351494.75,5678360717.89,1601.48,2570031687.66,195.564547,1247000791.09,1469532120.11,1879771848.54,2461805862.53,nama_10r_3gdp,SECOND,0,2015,2025-03-23
2022Q2,NL,LT1,F,6079356378.83,5476429265.16,5793320595.54,5218761407.44,1605.78,2202994992.98,281.801808,1169522596.98,1242803577.82,1740872962.09,1767886419.87,nama_10_gdp,BENCHMARK,1,2020,2024-01-27
2023Q1,SE,DK63,K,6102604558.56,5722761456.12,5590235875.93,5242284027.15,1608.71,2454947740.48,295.241407,1514137724.13,1068920495.46,1929606490.78,2616912137.25,nama_10r_3gva,FLASH,0,2015,2025-08-26
2024Q4,DK,FI12,P,6134515558.54,6494089282.82,5891231860.43,6236545546.65,1612.68,2747792357.59,195.962322,1571931698.24,983286111.04,1454249557.55,1411480512.48,namq_10_gdp,FIRST,1,2020,2024-08-10
2025Q3,IE,SI934,U,6149521673.56,6669092423.3,5348351817.8,5800232030.83,1616.93,2250994598.66,198.794599,1442879654.18,1089242063.29,1808094005.77,3172363950.86,nama_10_gdp,SECOND,0,2015,2024-01-09
2026Q2,PL,BE7,E,6184657266.22,5571745406.14,5960630478.05,5369920119.12,1620.43,3132059007.55,176.356913,1264858849.74,1313673652.78,3150428736.99,1353843108.96,nama_10r_3gdp,BENCHMARK,1,2020,2025-06-27
2018Q1,AT,AT95,J,6198790002.9,5916418154.71,5636469566.13,5379712952.67,1622.77,2744648773.6,317.071067,1389467762.48,1398477335.92,3063489475.06,2509857177.22,nama_10_gdp,FLASH,0,2015,2025-04-16
2019Q4,EE,RO3,O,6215960469.29,5921329956.63,5416840222.73,5160087236.65,1622.24,2139478340.12,410.819164,1125428516.55,905242785.44,1446040667.25,2875191351.48,nama_10r_3gva,FIRST,1,2020,2024-04-01
2020Q3,IT,GR360,T,6246495433.96,5955227464.56,5531676250.59,5273739600.2,1627.51,2618607703.96,188.435819,1012787206.98,903407590.63,1421359452.35,1822256728.0,namq_10_gdp,SECOND,0,2015,2026-01-12
2021Q2,PT,SI6,D,6276463078.39,5876095153.0,5867967575.07,5493657079.66,1632.11,2234556912.37,279.985951,1088738808.01,1116957565.11,2042908918.08,1399039527.33,nama_10_gdp,BENCHMARK,1,2020,2024-07-06
2022Q1,BE,ES31,I,6312366842.23,6564181302.71,5559103601.88,5780868703.5,1637.93,2233169672.62,155.849954,1178503683.62,1217217204.25,2549692074.73,1625036285.66,nama_10r_3gdp,FLASH,0,2015,2026-01-25
2023Q4,FI,MT7,N,6336392400.33,6447410136.43,6030291292.74,6135945937.37,1638.18,3155797096.08,265.122937,1374941199.8,1213933560.3,2296301680.5,2756274998.78,nama_10_gdp,FIRST,1,2020,2025-07-02
2024Q3,LV,IE546,S,6339900908.29,6274245492.56,5481059205.63,5424297873.56,1638.69,2597236682.23,148.658913,1329899291.11,1311373939.23,1955681459.33,2221758248.46,nama_10r_3gva,SECOND,0,2015,2024-11-29
2025Q2,RO,HU9,C,6380792677.21,6350026104.68,5623224479.88,5596110710.08,1643.85,3315021389.83,157.126429,1783608684.43,897377523.19,1813469409.59,2023863818.8,namq_10_gdp,BENCHMARK,1,2020,2025-05-05
2026Q1,BG,GR973,H,6403735887.61,5922455713.91,5842677880.3,5403564669.75,1647.0,3127474985.7,161.662497,1460961012.06,1127200348.8,1906656372.21,3215684052.74,nama_10_gdp,FLASH,0,2015,2025-05-29
2018Q4,FR,DK2,M,6419462245.33,5942244348.6,5597093062.08,5181009459.31,1649.4,2453594204.53,175.354726,1615039682.15,1385287838.56,1772083214.96,2879784914.29,nama_10r_3gdp,FIRST,1,2020,2025-08-09
2019Q3,LT,RO7,R,6439265984.4,6858556493.65,6268797337.4,6676987841.47,1651.04,2563186301.87,530.938019,1434345284.97,1564968638.35,3129048772.33,1433327767.95,nama_10_gdp,SECOND,0,2015,2025-05-17
2020Q2,SK,DE8,B,6478452858.16,6200314467.81,6151819955.3,5887704843.63,1656.23,2608707394.99,179.694927,1050294675.31,1196269616.51,2750394975.59,2180905419.15,nama_10r_3gva,BENCHMARK,1,2020,2025-09-20
2021Q1,HR,SI38,G,6501602854.67,6450658832.1,6080842085.62,6033194980.23,1660.69,3019122903.03,163.203055,1203429304.65,1690300148.06,2744017864.2,2916385956.14,namq_10_gdp,FLASH,0,2015,2024-03-08
2022Q4,DE,BE41,L,6533728464.64,6114638599.7,6132072642.08,5738745997.22,1663.39,2815382929.06,165.130069,1798886886.32,915135413.51,2115808823.92,3308311074.66,nama_10_gdp,FIRST,1,2020,2024-04-08
2023Q3,LU,SK738,Q,6560806390.69,6755457155.92,5981969352.28,6159446760.19,1665.26,3232616151.85,369.633812,1059593589.74,1416271252.92,3439110072.43,1601994166.55,nama_10r_3gdp,SECOND,0,2015,2026-01-04
2024Q2,SI,RO85,A,6571221459.03,5886840088.46,6160732372.1,5519102731.27,1666.21,3381113724.61,522.153211,1495578271.68,940899701.74,1554154723.54,1427903629.58,nama_10_gdp,BENCHMARK,1,2020,2025-07-31
2025Q1,CY,DE175,F,6613152592.79,6939431347.29,5779035043.74,6064160228.72,1672.01,2827459136.13,331.362156,1146178040.5,1572781605.4,3288193554.14,1828095414.0,nama_10r_3gva,FLASH,0,2015,2025-02-18
2026Q4,GR,NL1,K,6639523344.82,6207719999.74,5930755754.23,5545047316.96,1675.44,2602033379.22,191.090961,1166952593.05,1698985114.76,3334591277.53,1926008684.72,namq_10_gdp,FIRST,1,2020,2024-01-06
2018Q3,MT,LU62,P,6646450913.21,6036043418.39,6291732492.12,5713902200.62,1673.23,3150576949.63,228.265797,1571015129.6,1361669406.72,3408185147.34,2963581023.29,nama_10_gdp,SECOND,0,2015,2025-05-14
2019Q2,ES,LV222,U,6682816362.36,7252669200.65,6021039252.08,6534461456.32,1678.96,2511587713.11,257.405792,1747211810.81,956373237.61,2156403084.12,2777860615.8,nama_10r_3gdp,BENCHMARK,1,2020,2024-11-21
2020Q1,CZ,SE725,E,6686780212.05,6834638205.45,5912424801.25,6043160258.31,1676.96,2940502742.99,157.214663,1179502522.21,1593979474.59,3477537377.57,1625060542.77,nama_10_gdp,FLASH,0,2015,2024-09-20
2021Q4,HU,PT416,J,6730743502.23,6401098314.94,6564612426.43,6243103681.96,1687.39,2453117654.94,178.405447,1376514058.51,1360544041.0,3023790836.71,1880326761.22,nama_10r_3gva,FIRST,1,2020,2026-01-01
2022Q3,NL,ES2,O,6757490464.61,6208031533.11,6321636383.18,5807617223.16,3386.04,3217334126.37,301.046421,1503638446.76,1234130502.4,1790624833.36,2870761386.12,namq_10_gdp,SECOND,0,2015,2025-04-19
2023Q2,SE,DK8,T,6765283438.35,6147493328.22,6018782445.02,5469161087.18,3376.24,2362984135.45,304.068563,1718987235.03,1437678792.12,3006576695.33,2619954233.36,nama_10_gdp,BENCHMARK,1,2020,2025-03-24
2024Q1,DK,EE186,D,6796143921.66,7312044884.77,6642625802.23,7146873076.63,3372.6,2822885148.47,391.026623,1156829204.1,985359828.15,1859259489.79,3298736478.28,nama_10r_3gdp,FLASH,0,2015,2024-01-08
2025Q4,IE,IE237,I,6824134793.17,7375580305.06,6571869522.23,7102929951.52,3378.47,3485797245.27,233.55055,1330910818.57,1692300791.59,3480679903.14,1388203140.21,nama_10_gdp,FIRST,1,2020,2025-12-05
2026Q3,PL,NL97,N,6835534791.56,7102091902.31,6426774637.35,6677391821.09,3366.22,3308450395.08,254.685459,1779333530.5,1118765493.42,2112044824.33,3149219740.72,nama_10r_3gva,SECOND,0,2015,2025-03-24
2018Q2,AT,MT1,S,6861360311.38,6729294770.35,6442319837.28,6318319869.9,3365.6,3439456275.34,391.987312,1501046238.76,1669887012.48,1709462845.22,1689138245.48,namq_10_gdp,BENCHMARK,1,2020,2024-04-16
2019Q1,EE,BG408,C,6900067659.87,6199135673.06,6275994755.45,5638458184.79,3377.3,3512294825.51,560.622436,1603759912.33,1211382059.82,2901597482.32,1802319745.58,nama_10_gdp,FLASH,0,2015,2024-10-13
2020Q4,IT,DK637,H,6923771475.69,6693302436.38,6493350499.5,6277208725.21,3373.84,2889662536.97,186.820631,1723670620.65,1576649472.16,1598895108.16,2719845382.65,nama_10r_3gdp,FIRST,1,2020,2025-10-07
2021Q3,PT,LT3,M,6946425974.56,6284372619.18,6047821084.85,5471412402.65,3361.25,2969812713.45,185.146537,1671407607.53,1756814189.88,2924789805.8,1900368187.9,nama_10_gdp,SECOND,0,2015,2024-12-12
2022Q2,BE,EE3,R,6974631453.29,7406153473.53,6720519570.27,7136319631.03,3359.31,2449470670.18,509.527399,1776485534.89,1433475687.19,1637394097.32,2592393399.47,nama_10r_3gva,BENCHMARK,1,2020,2025-02-11
2023Q1,FI,IE77,B,7003300709.35,7434911976.15,6389020148.57,6782773493.51,3374.84,2712810412.46,328.502841,1619342542.95,1452990727.31,2808257729.4,2875256003.0,namq_10_gdp,FLASH,0,2015,2025-03-12
2024Q4,LV,NL774,G,7021260891.01,7155902414.66,6614701574.05,6741546810.58,3360.04,3627526289.38,213.103259,1580251885.1,1314335120.11,3060737721.83,1733284374.26,nama_10_gdp,FIRST,1,2020,2025-11-19
2025Q3,RO,NL53,L,7039426389.3,6774904778.96,6368537380.42,6129225869.76,3352.85,3329586368.8,504.675718,1243255748.56,1231215802.83,1579604931.59,3087651947.25,nama_10r_3gdp,SECOND,0,2015,2025-07-26
2026Q2,BG,SE65,Q,7085935632.13,7697032081.78,6277278648.1,6818635907.67,3373.48,3301991711.72,202.443459,1619711495.57,996315784.68,2122552843.38,1802980197.22,nama_10_gdp,BENCHMARK,1,2020,2025-02-17
2018Q1,FR,SI399,A,7096914322.67,7362520364.05,6457563418.96,6699241390.35,3362.47,2415989380.95,346.251202,1902625013.13,1335701371.88,1566734437.86,3689211121.63,nama_10r_3gva,FLASH,0,2015,2024-12-27
2019Q4,LT,LV671,F,7128262071.06,7113082034.52,6828752176.04,6814209962.73,3359.2,3485560492.37,614.117294,1356737953.58,1613220017.65,3414828141.52,3028570196.33,namq_10_gdp,FIRST,1,2020,2024-10-10
2020Q3,SK,DK556,K,7164654683.95,7104275237.06,6820962661.87,6763479646.86,3374.75,2729651975.47,193.831956,1702869602.04,1553706727.21,2411208638.3,1465279832.51,nama_10_gdp,SECOND,0,2015,2025-05-27
2021Q2,HR,SK27,P,7181353108.71,7037979538.02,6829525379.21,6693175944.09,3369.1,2684665196.48,199.339894,1302087007.88,1763851031.61,1746569177.92,3561610245.31,nama_10r_3gdp,BENCHMARK,1,2020,2025-06-06
2022Q1,DE,CZ56,U,7200008326.01,7213459165.0,6272465393.94,6284183425.13,3355.68,3442475602.07,284.063019,1832645078.15,1655667916.78,3630748026.04,1616632553.6,nama_10_gdp,FLASH,0,2015,2024-06-08
2023Q4,LU,AT987,E,7217193593.48,7034224950.82,6657357833.41,6488582018.99,3351.71,2496699533.64,175.821696,1935096343.17,1740460830.09,3620742860.83,2941800420.73,nama_10r_3gva,FIRST,1,2020,2024-07-16
2024Q3,SI,CY956,J,7246691964.96,6968958463.33,6653536364.11,6398535880.92,3347.49,2779118458.3,473.210529,1223404363.81,1137011622.55,1920433094.54,2890263999.59,namq_10_gdp,SECOND,0,2015,2026-01-12
2025Q2,CY,SK606,O,7278897015.29,6920142645.68,6588435949.55,6263712274.95,3357.37,3737797000.21,378.882185,1528177248.8,1260380109.65,3309206503.14,3402919730.15,nama_10_gdp,BENCHMARK,1,2020,2024-01-02
2026Q1,GR,FR3,T,7310708423.25,7537232645.14,6544508842.97,6747292169.49,3353.97,3207614943.68,227.359975,1773841107.68,1470059555.72,1704658989.77,2460483577.22,nama_10r_3gdp,FLASH,0,2015,2024-11-03
2018Q4,MT,HR18,D,7314721280.46,6997178213.51,6831270845.77,6534715090.28,3350.03,3496179236.17,239.2655,1700628594.39,1596282595.14,2689840483.54,1700094862.28,nama_10_gdp,FIRST,1,2020,2025-10-12
2019Q3,ES,CY3,I,7362158986.81,7918341398.72,6845732829.02,7362901257.87,3355.03,3048905553.8,357.960231,1918053215.67,1770407292.18,2524258096.06,2847113587.03,nama_10r_3gva,SECOND,0,2015,2026-02-05
2020Q2,CZ,CY60,N,7360602054.5,6936317223.7,6465037313.62,6092375234.84,3344.55,3389174308.72,295.611983,1376830276.57,1043928921.68,2803166655.07,3489285248.37,namq_10_gdp,BENCHMARK,1,2020,2024-12-11
2021Q1,HU,EE400,S,7388156125.65,7008943023.87,6359078891.95,6032685406.2,3339.66,2571672176.08,494.462732,1715380026.95,1432631809.56,1684566214.97,1863546453.66,nama_10_gdp,FLASH,0,2015,2025-03-17
2022Q4,NL,ES764,C,7430319293.81,7878841801.58,6815465850.16,7226873451.07,3360.14,2664097563.6,330.537229,1499385784.09,1710498166.91,4066639329.71,2409785034.27,nama_10r_3gdp,FIRST,1,2020,2024-01-12
2023Q3,SE,IT26,H,7462403481.66,7033536402.41,7151245307.3,6740260603.04,3360.48,2594539077.42,382.817102,1884980868.71,1412101502.78,2345489711.71,2476014039.04,nama_10_gdp,SECOND,0,2015,2025-02-13
2024Q2,DK,HR561,M,7478621607.8,7668703660.64,7157397956.74,7339315557.06,3347.06,3657325014.09,200.338305,1552902861.16,1520398897.22,3639858815.32,3296143777.5,nama_10r_3gva,BENCHMARK,1,2020,2025-02-26
2025Q1,IE,HR401,R,7508777166.09,7949124712.34,6838834359.99,7239893528.89,3357.03,3426356684.62,257.470614,1240107713.97,1387286967.01,3648881517.17,3219336840.62,namq_10_gdp,FLASH,0,2015,2024-08-28
2026Q4,PL,LV7,B,7535570951.94,7010150982.1,6972840466.72,6486657050.61,3347.69,2657652319.94,474.39726,1468327240.17,1930409077.05,3042950555.07,3191389225.75,nama_10_gdp,FIRST,1,2020,2025-05-17
2018Q3,AT,CZ664,G,7563208160.31,7868838577.7,6623498362.79,6891154961.19,3355.72,3307326785.8,236.377074,1535348103.21,1329015677.22,1855585182.35,2629764299.97,nama_10r_3gdp,SECOND,0,2015,2025-10-16
2019Q2,EE,BG740,L,7562942303.26,7974221788.72,6817140246.98,7187862357.58,3337.54,2943009593.13,205.104482,1743762011.48,1425727759.8,1910979819.95,3218927409.59,nama_10_gdp,BENCHMARK,1,2020,2026-01-04
2020Q1,IT,IT7,Q,7599440055.02,7836496956.19,7290851256.02,7518282039.49,3351.6,3091427586.95,438.612316,2125867081.86,1493878604.37,3447989529.52,3120964967.67,nama_10r_3gva,FLASH,0,2015,2024-09-29
2021Q4,PT,BE2,A,7637333975.62,7629337113.53,7452870419.69,7445066704.79,3353.76,3154271279.34,238.601191,1696177980.18,1900672950.05,3795552472.53,1637905246.54,namq_10_gdp,FIRST,1,2020,2024-05-10
2022Q3,BE,SI10,F,7643162754.82,7128062284.35,7419106382.52,6919105883.94,3337.15,3545869918.22,208.768909,1738906964.41,1766821347.91,3073125539.06,1792844675.4,nama_10_gdp,SECOND,0,2015,2024-08-13
2023Q2,FI,CY17,K,7686103915.76,6988119372.97,6799261743.08,6181812427.92,3342.6,2674756221.3,415.214259,1625627605.09,1161699451.79,2098951225.54,3075695900.42,nama_10r_3gdp,BENCHMARK,1,2020,2025-08-24
2024Q1,LV,NL277,P,7702732229.65,6962385857.16,6879573355.65,6218344712.84,3344.35,3201610588.29,292.68956,1472182158.51,1302329372.01,2659281558.12,2911523040.69,nama_10_gdp,FLASH,0,2015,2025-10-01
2025Q4,RO,SK28,U,7721405528.07,8186160614.88,6886265803.69,7300753431.59,3332.71,2789567510.08,202.431668,1823382611.56,1892926399.34,2707096129.66,2701843542.96,nama_10r_3gva,FIRST,1,2020,2025-07-21
2026Q3,BG,LT86,E,7744859761.66,7839712291.42,6681161287.28,6762986532.57,3332.92,3015137605.03,529.338913,1390438018.82,1469276014.48,4047093549.32,2088753800.18,namq_10_gdp,SECOND,0,2015,2026-01-10
2018Q2,FR,SI7,J,7781599287.36,8373249549.92,7487875593.12,8057193466.88,3336.07,3343895510.07,280.154399,1638073909.06,1960239018.17,4098294096.43,1982237474.12,nama_10_gdp,BENCHMARK,1,2020,2025-09-27
2019Q1,LT,NL44,O,7799619409.01,8051340791.09,7427708995.91,7667427509.87,3339.72,3644463202.54,210.910074,1783799750.16,1746166015.19,2885661392.24,3096430568.12,nama_10r_3gdp,FLASH,0,2015,2024-08-18
2020Q4,SK,CZ350,T,7828231581.73,7748888484.72,6812416872.69,6743369572.91,3344.49,2863131934.7,541.573417,2005174057.84,1922736446.42,3561359996.49,3619259305.94,nama_10_gdp,FIRST,1,2020,2024-11-09
2021Q3,HR,GR59,D,7858660024.25,8011625107.49,7278368700.86,7420038689.23,3341.73,2834735048.07,296.726029,1951897490.74,1178810255.16,3505179944.9,1697111314.02,nama_10r_3gva,SECOND,0,2015,2025-03-01
2022Q2,DE,DE867,I,7868966423.71,7792158328.59,7341254002.44,7269596848.84,3333.54,2727310645.59,244.238804,1929541992.07,1667666196.72,2471453862.28,3840066213.7,namq_10_gdp,BENCHMARK,1,2020,2024-02-16
2023Q1,LU,DE65,N,7902135236.47,7531325493.94,7221035633.0,6882186665.76,3340.72,3663173647.58,322.226278,1672006380.32,1211444643.76,2780237555.9,3441939794.63,nama_10_gdp,FLASH,0,2015,2025-12-29
2024Q4,SI,PT584,S,7924425078.95,7926034856.45,7635108128.82,7636659134.12,3339.97,3383052820.69,388.629673,1903170073.93,1422613711.0,2929400743.87,3733953432.61,nama_10r_3gdp,FIRST,1,2020,2025-09-09
2025Q3,CY,IE1,C,7939547209.95,7791561355.79,7561045948.5,7420115009.56,3329.71,2819833739.16,441.696514,1677639521.57,1683834423.78,2445967162.04,3473844168.59,nama_10_gdp,SECOND,0,2015,2025-11-26
2026Q2,GR,CY38,H,7967736877.83,7790683466.91,7270975241.71,7109404774.84,3337.09,3064386459.63,605.601729,2127344195.08,1803277468.41,4014660382.9,3617185036.12,nama_10r_3gva,BENCHMARK,1,2020,2025-04-02
2018Q1,MT,BE26,M,8007509744.98,8097947522.94,7794581401.78,7882614341.43,3337.65,3240372380.83,295.141668,1460687792.97,1599324526.24,4395511336.46,2185107782.91,namq_10_gdp,FLASH,0,2015,2024-09-22
2019Q4,ES,DE839,R,8030901913.97,7237591942.04,7574274267.62,6826070968.54,3331.35,3817784521.31,681.622812,1724558130.75,1857545996.75,2745894210.87,3899594068.31,nama_10_gdp,FIRST,1,2020,2026-02-13
2020Q3,CZ,SI487,B,8054501331.53,7446634152.67,7524574440.86,6956700447.27,3339.94,3565548453.44,250.161251,1329122703.27,1697512682.13,3824943595.79,3996539342.44,nama_10r_3gdp,SECOND,0,2015,2026-01-22
2021Q2,HU,FI18,G,8081773283.49,8663352838.01,7229251870.3,7749482385.9,3327.46,3570923480.83,230.583221,1931231776.58,1758402661.62,3806909086.08,3459962867.62,nama_10_gdp,BENCHMARK,1,2020,2025-01-26
2022Q1,NL,SK846,L,8106631481.47,7926272263.92,7312480626.32,7149789959.16,3336.02,3993030470.24,517.409498,2002451079.41,1776890810.24,3873375561.68,1828895539.84,nama_10r_3gva,FLASH,0,2015,2025-12-20
2023Q4,SE,NL25,Q,8118899012.49,8111482818.16,7878726705.81,7871529896.46,3330.07,3634779453.32,221.911268,1330197676.82,2044860236.12,2364205803.44,2120279899.8,namq_10_gdp,FIRST,1,2020,2025-03-10
2024Q3,DK,ES7,A,8143860716.59,7645495861.25,7513989739.23,7054169938.8,3320.25,3067747829.58,313.670746,2141897417.85,1168896449.81,2577714799.08,3210380563.94,nama_10_gdp,SECOND,0,2015,2025-05-16
