care_quality_reporting_period,care_quality_measure_id,care_quality_numerator_count,care_quality_denominator_count,care_quality_risk_adjustment_model,care_quality_star_rating_value,care_quality_hospital_acquired_infection_rate,care_quality_surgical_complication_rate,care_quality_mortality_30day_rate,care_quality_patient_experience_score,care_quality_timely_effective_care_score,care_quality_medication_error_rate,care_quality_falls_with_injury_rate,care_quality_pressure_injury_rate,care_quality_sepsis_bundle_compliance,care_quality_stroke_bundle_compliance,care_quality_readmission_observed_expected,care_quality_equity_stratification_applied,care_quality_public_reporting_flag,care_quality_data_validation_status
2157-06,MEAS001746,80680,117694,CUSTOM_GLM,4.1,1.416,7.206,3.64,61.68,59.1,5.393,1.5,2.708,78.68,83.82,0.86,1,0,PASS
2157-07,MEAS001747,32898,36132,HCC,4.3,2.793,3.322,17.25,59.29,59.02,8.121,3.79,2.767,74.66,41.58,1.394,1,1,PASS
2157-08,MEAS001748,52441,55947,CUSTOM_XGB,4.3,2.732,3.184,8.76,76.28,62.12,2.411,6.487,2.32,65.66,79.8,1.315,1,0,FAIL
2157-09,MEAS001749,5199,11430,CUSTOM_XGB,4.9,3.438,0.664,4.68,86.95,91.75,5.761,1.153,3.694,73.32,57.94,0.802,0,0,PASS
2157-10,MEAS001750,152997,225825,CUSTOM_XGB,4.1,1.488,5.325,7.52,58.17,79.88,1.762,5.068,0.513,68.11,60.21,1.291,1,0,PASS
2157-11,MEAS001751,75133,118651,APR_DRG,1.1,1.665,3.853,10.45,49.19,58.17,7.376,1.119,3.442,51.98,82.19,0.995,0,1,PASS
2157-12,MEAS001752,44209,125023,HCC,3.1,1.381,5.226,14.06,45.6,43.04,7.458,5.732,0.504,78.7,90.63,0.637,0,1,PASS
2158-01,MEAS001753,58901,104052,HCC,3.2,1.423,1.028,5.22,59.46,56.87,1.053,0.295,2.758,72.86,78.91,1.388,0,0,PASS
2158-02,MEAS001754,71112,87689,CUSTOM_GLM,2.2,0.566,5.209,4.01,78.4,65.96,3.09,4.268,3.833,81.64,39.41,1.045,1,1,WARN
2158-03,MEAS001755,16616,19439,CMS_READM,3.9,1.352,3.412,9.96,58.37,42.42,8.945,1.921,3.039,39.51,70.85,0.94,0,1,PASS
2158-04,MEAS001756,30987,34422,HCC,2.0,1.672,3.675,8.16,58.44,82.99,0.371,1.497,1.069,42.9,32.37,1.008,0,1,PASS
2158-05,MEAS001757,46795,178506,CUSTOM_GLM,4.8,0.805,7.288,3.23,85.17,74.39,8.57,3.969,2.24,90.2,79.88,0.906,0,1,PASS
2158-06,MEAS001758,45189,161229,CUSTOM_XGB,1.7,1.114,0.261,6.72,80.3,97.29,3.772,0.251,2.977,85.6,83.99,0.742,0,1,PASS
2158-07,MEAS001759,64687,126987,CMS_READM,1.1,3.082,4.463,9.62,91.87,91.64,0.307,5.431,3.458,39.17,97.19,1.389,1,0,PASS
2158-08,MEAS001760,79444,93131,CUSTOM_GLM,4.9,1.79,3.985,14.39,75.14,85.8,2.096,0.781,1.651,88.33,75.61,0.955,0,1,PASS
2158-09,MEAS001761,170289,198532,HCC,4.4,2.04,2.125,4.47,68.96,72.33,4.916,2.286,1.971,76.66,33.14,0.963,0,0,WARN
2158-10,MEAS001762,35291,157091,CUSTOM_XGB,2.9,0.569,4.832,14.8,58.96,92.76,1.375,3.714,1.899,84.69,85.25,1.164,0,0,PASS
2158-11,MEAS001763,137539,242785,CUSTOM_GLM,1.9,0.327,2.216,7.46,84.72,68.33,4.303,0.815,4.909,41.58,39.76,1.172,0,1,PASS
2158-12,MEAS001764,68758,194922,CUSTOM_GLM,5.0,2.87,6.71,8.0,50.89,82.93,4.567,4.258,3.827,36.88,71.35,0.853,0,0,PASS
2159-01,MEAS001765,15658,54635,CUSTOM_GLM,1.8,3.161,6.942,5.79,87.6,88.23,5.316,1.218,1.584,79.87,77.66,1.19,0,1,PASS
2159-02,MEAS001766,42006,44615,CMS_READM,3.5,1.717,3.618,7.74,72.39,43.95,5.75,6.048,0.091,73.23,80.38,1.218,1,0,WARN
2159-03,MEAS001767,79011,230633,CUSTOM_GLM,1.3,1.541,3.027,9.56,80.2,70.9,4.693,3.591,0.739,88.3,72.41,1.009,0,1,WARN
2159-04,MEAS001768,4578,5378,APR_DRG,2.5,0.498,4.883,14.49,67.6,41.48,4.835,6.147,2.754,71.46,42.52,1.273,0,1,PASS
2159-05,MEAS001769,176991,231250,CUSTOM_XGB,3.2,1.505,7.222,10.24,78.67,63.47,4.623,3.086,2.866,73.58,91.22,1.335,0,0,WARN
2159-06,MEAS001770,111449,218967,APR_DRG,3.0,3.292,6.332,5.21,47.03,75.67,3.919,6.389,4.228,43.01,85.42,0.736,0,0,PASS
2159-07,MEAS001771,83105,162405,CUSTOM_XGB,2.0,2.692,3.241,5.98,60.32,40.46,7.761,6.148,2.943,58.13,42.55,1.159,0,0,PASS
2159-08,MEAS001772,33677,77686,APR_DRG,1.5,1.038,1.368,2.64,64.86,46.75,1.35,0.997,4.681,42.92,94.15,0.785,1,0,PASS
2159-09,MEAS001773,30577,86656,CMS_READM,1.6,1.831,3.562,13.21,76.63,83.48,0.952,3.39,4.053,81.65,31.27,0.721,1,0,PASS
2159-10,MEAS001774,124212,156112,APR_DRG,1.3,3.102,3.347,15.8,84.8,42.86,6.323,2.01,3.166,81.69,37.58,1.351,0,0,PASS
2159-11,MEAS001775,52983,209846,APR_DRG,1.4,2.405,1.353,4.43,58.02,62.18,7.982,1.4,2.711,74.01,72.4,1.273,1,1,PASS
2159-12,MEAS001776,2011,6729,CUSTOM_GLM,4.5,3.308,6.609,4.63,80.18,71.59,8.282,6.132,2.846,46.26,61.11,1.239,1,1,PASS
2160-01,MEAS001777,65320,71615,APR_DRG,3.8,2.463,0.71,17.66,90.61,59.5,3.653,4.848,1.77,45.97,69.12,1.336,1,1,PASS
2160-02,MEAS001778,70659,135623,CUSTOM_XGB,3.2,2.852,1.409,13.28,73.32,94.15,5.578,0.021,0.625,94.9,70.76,1.317,1,0,PASS
2160-03,MEAS001779,14772,19480,CUSTOM_GLM,3.0,2.116,3.671,11.86,79.36,85.91,3.965,4.481,3.897,40.4,90.91,0.747,0,0,PASS
2160-04,MEAS001780,18194,31013,CUSTOM_XGB,4.5,2.165,5.596,16.0,69.84,46.95,7.252,2.368,3.705,60.17,74.75,1.068,1,1,PASS
2160-05,MEAS001781,176332,230095,CUSTOM_XGB,3.3,1.424,2.614,13.36,78.15,84.02,6.338,6.381,4.09,78.81,93.87,0.86,1,1,PASS
2160-06,MEAS001782,27697,103636,CUSTOM_XGB,4.5,1.785,5.423,17.8,51.78,74.87,1.655,3.245,5.036,65.61,31.61,1.091,1,1,PASS
2160-07,MEAS001783,176195,195777,CMS_READM,1.6,2.818,3.753,15.27,74.84,63.83,2.005,0.123,5.165,55.04,37.78,1.382,1,1,PASS
2160-08,MEAS001784,2886,3924,APR_DRG,4.8,3.37,6.032,10.16,74.66,42.44,8.715,3.683,2.042,55.6,85.17,1.038,1,0,FAIL
2160-09,MEAS001785,36686,75672,CUSTOM_XGB,3.5,1.634,6.807,16.08,71.01,66.14,3.628,3.543,3.16,86.77,47.6,0.995,1,1,PASS
2160-10,MEAS001786,2972,5867,CMS_READM,2.6,1.478,0.565,6.62,90.19,72.68,1.314,0.322,3.229,77.17,92.82,1.226,0,1,WARN
2160-11,MEAS001787,125379,238358,CUSTOM_XGB,2.0,2.36,2.865,16.47,79.15,68.51,3.648,2.674,5.178,46.2,40.5,0.63,0,1,PASS
2160-12,MEAS001788,34743,106604,HCC,4.4,1.252,6.155,10.87,83.24,47.64,8.237,2.962,1.975,45.53,64.03,0.848,1,1,PASS
2161-01,MEAS001789,44770,103308,CUSTOM_XGB,4.7,1.817,6.337,3.11,50.15,78.06,8.227,1.085,4.668,68.69,93.88,0.711,0,0,PASS
2161-02,MEAS001790,20334,61321,CMS_READM,4.7,1.439,3.287,9.78,66.03,58.69,8.493,4.127,4.851,51.08,60.32,1.294,0,1,PASS
2161-03,MEAS001791,35137,43018,CUSTOM_GLM,3.4,0.841,0.572,3.88,82.64,52.89,0.736,5.078,1.42,74.23,79.8,1.063,1,1,PASS
2161-04,MEAS001792,204184,232672,CUSTOM_GLM,1.1,2.274,4.427,11.19,81.35,68.14,8.072,2.827,0.422,93.73,70.94,0.975,0,1,PASS
2161-05,MEAS001793,66663,243716,APR_DRG,4.1,1.589,2.837,4.11,76.96,50.7,7.189,5.268,2.863,74.82,38.25,0.938,0,1,PASS
2161-06,MEAS001794,24651,120726,CMS_READM,2.1,1.664,7.203,4.5,54.6,48.0,2.352,5.547,4.751,87.03,82.49,1.308,0,0,PASS
2161-07,MEAS001795,99284,113858,APR_DRG,4.6,2.774,6.532,10.64,50.54,92.88,2.915,0.297,3.083,96.58,38.23,0.703,0,0,WARN
2161-08,MEAS001796,123827,220762,CUSTOM_GLM,2.8,2.11,1.507,3.02,76.53,50.35,3.911,3.293,2.461,40.53,84.22,0.766,0,1,PASS
2161-09,MEAS001797,135279,232099,HCC,3.7,3.32,1.08,6.4,60.96,92.18,8.833,3.896,1.058,72.21,73.27,0.724,1,1,PASS
2161-10,MEAS001798,28114,101139,CMS_READM,2.6,0.686,5.2,13.68,89.07,74.86,5.758,1.698,0.679,67.09,43.94,0.65,1,1,PASS
2161-11,MEAS001799,160564,184310,APR_DRG,2.7,1.666,4.03,17.35,86.8,52.06,4.024,3.818,3.592,70.83,39.94,0.728,0,0,PASS
2161-12,MEAS001800,61038,151248,HCC,5.0,2.02,7.391,7.0,63.7,60.04,5.271,3.836,3.776,71.56,75.93,0.662,0,1,PASS
2162-01,MEAS001801,43918,97113,CUSTOM_XGB,3.2,2.53,0.84,3.24,53.64,44.7,7.32,6.02,0.747,74.81,71.51,1.366,1,0,PASS
2162-02,MEAS001802,45047,88594,CUSTOM_XGB,1.8,0.817,6.887,7.31,76.3,65.37,5.13,5.888,1.082,75.94,64.31,1.037,0,0,PASS
2162-03,MEAS001803,24802,32250,CMS_READM,3.7,0.708,2.673,8.0,78.99,94.21,3.769,0.275,4.366,84.57,74.1,0.968,0,1,PASS
2162-04,MEAS001804,1652,2681,HCC,4.1,1.01,6.627,12.53,56.66,96.16,0.495,4.814,4.708,84.93,64.17,0.843,0,0,PASS
2162-05,MEAS001805,48836,163618,CUSTOM_GLM,3.3,2.859,6.622,8.91,64.97,49.29,3.915,4.476,0.548,67.84,83.26,0.644,1,0,PASS
2162-06,MEAS001806,60074,160777,CUSTOM_GLM,4.0,0.185,4.902,10.59,83.04,89.71,0.15,1.263,1.582,87.4,39.87,1.295,0,0,PASS
2162-07,MEAS001807,116780,126908,CUSTOM_XGB,2.6,2.864,7.408,15.71,79.93,76.96,2.061,0.53,3.887,69.56,48.61,1.083,0,0,WARN
2162-08,MEAS001808,165304,181186,CUSTOM_XGB,2.2,2.896,5.581,17.72,48.61,79.74,8.551,4.293,5.191,62.04,77.1,1.146,0,0,PASS
2162-09,MEAS001809,184123,208476,HCC,1.3,1.889,5.32,14.46,74.35,76.6,2.596,4.049,3.396,76.84,70.75,0.769,1,1,PASS
2162-10,MEAS001810,26860,101053,CUSTOM_XGB,4.7,0.351,6.937,2.16,87.37,88.81,2.971,2.516,1.848,49.18,89.88,1.163,0,1,PASS
2162-11,MEAS001811,91761,129347,CMS_READM,1.4,0.21,1.095,8.37,58.0,74.96,2.789,4.742,1.5,56.48,53.06,0.969,1,1,PASS
2162-12,MEAS001812,127325,169126,HCC,4.9,2.278,1.205,12.66,77.51,40.02,6.962,0.624,1.306,54.87,39.29,0.897,1,1,FAIL
2163-01,MEAS001813,36259,46993,CMS_READM,4.7,0.146,6.059,15.32,47.2,74.04,3.199,3.678,4.323,96.57,38.64,1.124,1,0,PASS
2163-02,MEAS001814,5217,17035,CUSTOM_GLM,3.2,2.536,1.227,10.96,61.27,86.08,3.885,5.006,1.235,84.07,81.92,1.053,1,1,PASS
2163-03,MEAS001815,112885,135908,HCC,2.7,2.984,5.875,9.91,70.01,71.94,8.933,0.233,3.088,57.91,45.56,0.855,1,1,PASS
2163-04,MEAS001816,11654,20154,HCC,1.1,1.539,6.371,9.19,71.56,70.75,3.738,3.359,3.62,87.84,51.08,1.079,1,0,PASS
2163-05,MEAS001817,19391,59252,CMS_READM,2.0,2.618,6.039,2.8,47.67,60.39,7.942,3.446,4.788,97.4,76.19,0.835,0,1,PASS
2163-06,MEAS001818,101796,184127,CMS_READM,2.3,0.708,0.795,5.58,72.65,65.29,7.963,6.175,3.471,44.09,45.27,1.373,0,1,PASS
2163-07,MEAS001819,28096,50790,APR_DRG,2.6,0.854,2.709,11.68,69.23,73.25,5.048,2.114,1.357,53.7,73.49,1.024,0,1,PASS
2163-08,MEAS001820,103718,181541,APR_DRG,3.1,3.315,7.234,3.91,67.97,89.43,2.277,1.901,3.622,78.45,70.17,0.834,0,0,PASS
2163-09,MEAS001821,49465,146541,APR_DRG,1.2,0.611,5.218,11.93,88.11,41.49,1.015,4.796,4.512,52.6,80.96,1.205,1,1,PASS
2163-10,MEAS001822,72441,109003,CUSTOM_GLM,3.8,0.375,5.534,5.35,74.45,82.62,7.843,2.602,1.294,67.09,60.17,1.266,1,1,PASS
2163-11,MEAS001823,55391,77320,CMS_READM,1.5,2.778,0.536,5.04,62.95,55.98,0.905,4.963,2.853,90.18,34.25,0.692,0,0,PASS
2163-12,MEAS001824,14026,69362,APR_DRG,3.7,2.055,2.452,3.68,72.22,64.94,4.837,3.947,3.776,93.24,95.81,0.933,0,1,PASS
2164-01,MEAS001825,71181,75737,HCC,2.7,1.928,1.601,13.09,45.93,52.38,2.328,3.894,0.796,84.1,59.32,0.785,1,1,PASS
2164-02,MEAS001826,30203,85123,HCC,2.9,2.554,6.214,6.08,50.03,64.14,7.812,3.334,0.378,39.44,35.28,1.048,1,1,PASS
2164-03,MEAS001827,27999,82078,HCC,4.7,0.789,6.954,10.69,60.32,90.26,6.525,6.322,3.394,94.37,66.37,0.626,1,1,PASS
2164-04,MEAS001828,39144,151093,CUSTOM_XGB,1.5,1.557,2.178,2.99,56.29,85.16,8.796,0.066,1.518,58.36,44.38,0.974,0,1,PASS
2164-05,MEAS001829,71813,221708,CMS_READM,3.9,0.328,6.932,9.78,79.07,44.85,5.879,5.485,0.966,61.18,88.14,0.934,1,1,PASS
2164-06,MEAS001830,44425,71516,APR_DRG,2.6,2.024,2.305,6.91,47.62,74.34,0.104,4.114,2.069,69.94,86.07,0.802,1,1,WARN
2164-07,MEAS001831,69606,213674,HCC,3.3,1.661,6.185,17.24,81.42,57.33,5.877,5.43,0.795,80.37,62.25,1.238,0,1,WARN
2164-08,MEAS001832,59393,152484,HCC,1.2,1.251,5.514,14.2,67.48,69.8,8.1,1.61,0.501,57.85,54.94,1.33,0,1,PASS
2164-09,MEAS001833,100741,122582,HCC,2.9,2.322,2.175,7.4,83.7,48.82,2.256,3.964,0.699,38.35,78.12,1.177,0,1,PASS
2164-10,MEAS001834,48789,122125,CMS_READM,3.0,0.675,6.556,7.47,85.66,89.86,2.489,5.412,0.937,86.37,92.03,0.872,0,0,PASS
2164-11,MEAS001835,33567,107679,CUSTOM_GLM,5.0,3.063,1.967,4.64,49.68,78.28,2.714,0.794,3.797,58.71,37.71,0.767,0,1,PASS
2164-12,MEAS001836,59390,134437,CMS_READM,4.5,1.595,4.997,2.83,94.79,50.24,1.782,4.088,3.537,35.41,76.39,0.87,0,1,PASS
2165-01,MEAS001837,173077,224289,CMS_READM,1.8,1.69,4.584,7.87,87.87,62.54,4.502,3.877,3.263,37.54,57.19,1.341,0,0,PASS
2165-02,MEAS001838,165823,182766,CUSTOM_GLM,2.1,0.719,1.216,3.5,79.32,66.37,6.848,4.108,2.795,56.95,71.81,0.602,0,0,PASS
2165-03,MEAS001839,65079,99540,HCC,2.6,0.339,6.488,2.85,62.31,89.87,2.77,5.421,0.827,52.89,83.89,1.335,1,1,PASS
2165-04,MEAS001840,97551,155172,APR_DRG,3.0,1.675,6.794,4.62,78.53,94.99,8.478,0.983,2.408,90.36,39.78,0.694,1,1,WARN
2165-05,MEAS001841,23946,100094,APR_DRG,4.3,3.341,6.484,7.82,46.26,40.99,0.2,5.035,2.855,64.79,34.44,0.987,1,1,PASS
2165-06,MEAS001842,25127,26820,HCC,4.6,2.881,4.963,7.69,93.64,65.19,0.124,3.545,1.276,35.68,30.38,0.629,1,1,PASS
2165-07,MEAS001843,26406,103583,CUSTOM_XGB,4.0,0.601,4.147,13.08,88.74,67.42,7.565,0.516,3.074,57.86,48.69,0.627,0,1,PASS
2165-08,MEAS001844,190255,218473,CUSTOM_XGB,3.7,0.2,5.492,13.73,57.83,88.43,4.276,1.843,3.778,96.88,31.16,1.231,0,0,PASS
2165-09,MEAS001845,46641,90840,HCC,2.5,1.792,4.033,8.93,60.79,53.03,5.448,0.367,2.382,56.87,91.58,1.178,0,0,PASS
2165-10,MEAS001846,39397,167198,HCC,4.2,2.816,5.256,2.31,82.99,50.87,5.756,0.825,0.935,59.48,91.3,0.883,1,1,PASS
2165-11,MEAS001847,104677,142033,HCC,4.7,1.812,2.171,3.85,87.26,71.76,0.978,4.766,4.497,62.76,48.05,0.819,1,1,PASS
2165-12,MEAS001848,6088,8465,APR_DRG,4.2,2.249,4.59,13.16,69.44,88.6,2.646,3.334,2.572,70.67,90.23,1.157,1,1,WARN
2166-01,MEAS001849,155298,229366,CMS_READM,3.7,2.977,1.948,9.88,74.53,57.58,6.067,5.575,4.809,78.61,64.03,1.146,0,1,WARN
2166-02,MEAS001850,91539,142455,CUSTOM_XGB,3.6,0.346,0.756,9.51,79.12,55.35,3.268,1.902,1.697,93.67,64.85,0.911,1,0,PASS
2166-03,MEAS001851,95721,185693,CMS_READM,1.7,0.446,6.56,13.49,88.54,58.1,5.92,0.98,2.503,59.92,93.93,1.294,0,0,PASS
2166-04,MEAS001852,61471,112830,CUSTOM_GLM,3.8,1.69,1.221,11.49,59.34,74.6,5.582,2.329,0.006,47.43,67.11,0.949,0,1,PASS
2166-05,MEAS001853,32623,60147,APR_DRG,4.1,2.921,2.182,12.38,72.35,57.25,0.462,1.98,4.114,88.61,58.28,1.368,0,0,PASS
2166-06,MEAS001854,86983,116325,CMS_READM,2.8,1.36,0.645,9.54,71.37,80.27,8.614,5.899,2.372,43.3,86.34,0.926,1,1,PASS
2166-07,MEAS001855,2465,5348,CUSTOM_GLM,1.0,3.132,5.847,6.27,61.01,49.41,5.791,2.061,0.133,52.49,63.74,1.02,0,1,PASS
2166-08,MEAS001856,101876,135839,CUSTOM_XGB,1.2,2.255,2.503,7.98,82.33,53.3,8.373,4.869,3.451,79.29,73.33,0.94,1,1,PASS
2166-09,MEAS001857,32881,72264,CUSTOM_GLM,4.1,1.055,3.724,5.1,64.95,72.46,5.139,2.2,0.377,35.52,70.56,0.625,1,1,PASS
2166-10,MEAS001858,1640,5791,CMS_READM,3.5,2.5,4.931,2.21,72.43,79.32,1.519,4.119,1.226,67.05,59.46,0.794,1,0,PASS
2166-11,MEAS001859,160230,239514,CUSTOM_XGB,3.4,0.175,2.201,10.29,85.8,66.07,2.802,4.467,2.89,59.58,64.98,1.039,0,1,PASS
2166-12,MEAS001860,47752,63869,CUSTOM_XGB,4.6,2.446,7.263,2.98,93.15,84.18,2.396,0.9,2.916,84.62,81.31,0.801,0,0,PASS
2167-01,MEAS001861,8331,25596,CUSTOM_XGB,1.2,3.495,5.822,9.91,78.49,55.65,1.668,4.694,1.316,57.9,96.4,0.665,0,0,PASS
2167-02,MEAS001862,25181,35867,CUSTOM_GLM,2.3,1.045,4.933,14.79,77.27,59.99,1.429,0.923,1.738,45.55,85.52,0.977,1,1,PASS
2167-03,MEAS001863,1788,4362,CMS_READM,2.6,2.785,4.841,9.87,71.55,79.52,4.735,6.118,2.071,96.4,37.29,0.801,0,1,PASS
2167-04,MEAS001864,111307,171413,CUSTOM_GLM,3.0,1.568,5.828,8.32,87.21,71.62,7.519,2.733,4.587,55.9,62.44,1.312,1,1,PASS
2167-05,MEAS001865,8671,14232,HCC,4.9,2.801,7.197,5.52,65.39,93.57,5.5,5.604,3.98,76.93,30.65,0.87,0,1,PASS
2167-06,MEAS001866,129066,177401,APR_DRG,2.1,3.088,4.517,8.97,49.99,46.91,5.145,3.312,1.909,47.87,78.82,0.962,0,1,WARN
2167-07,MEAS001867,159497,176211,HCC,1.8,2.715,4.687,15.41,83.92,49.38,1.263,0.094,0.866,73.56,70.81,1.285,0,1,PASS
2167-08,MEAS001868,99468,139646,CUSTOM_XGB,4.0,0.67,2.949,13.84,61.76,62.35,6.423,5.242,0.515,39.58,59.86,0.85,0,1,WARN
2167-09,MEAS001869,66523,191827,CUSTOM_GLM,4.1,2.058,4.826,9.78,85.72,75.36,0.674,5.256,2.448,37.79,50.57,1.132,0,1,PASS
2167-10,MEAS001870,102135,137424,APR_DRG,1.6,0.271,3.034,12.33,69.98,87.56,2.574,5.263,1.332,47.27,47.42,0.975,0,0,PASS
2167-11,MEAS001871,77132,89543,HCC,2.5,2.413,4.018,14.97,70.93,69.59,2.986,4.029,1.393,73.9,36.28,1.01,0,1,PASS
2167-12,MEAS001872,32667,48253,APR_DRG,3.5,1.327,4.503,13.08,66.97,49.13,5.456,3.957,2.89,82.21,33.14,1.224,0,1,PASS
2168-01,MEAS001873,93178,151041,HCC,4.4,1.544,5.707,7.09,53.28,79.03,0.644,4.177,2.125,54.02,65.1,1.294,1,0,PASS
2168-02,MEAS001874,67279,124625,CUSTOM_XGB,3.0,3.079,4.528,7.72,57.92,87.77,5.457,6.237,4.238,62.27,49.34,0.88,1,1,PASS
2168-03,MEAS001875,171585,193317,CMS_READM,2.4,1.622,6.365,7.13,50.79,44.75,3.647,0.841,4.014,68.24,88.99,0.984,1,1,PASS
2168-04,MEAS001876,128871,223370,CUSTOM_GLM,1.9,0.291,3.651,5.11,65.47,63.09,6.336,3.411,1.066,81.54,76.34,0.89,0,0,PASS
2168-05,MEAS001877,150320,232045,CUSTOM_XGB,2.4,2.803,5.802,12.71,77.01,92.7,0.904,5.705,1.51,64.39,49.01,0.832,1,1,FAIL
2168-06,MEAS001878,86358,238066,CMS_READM,1.3,2.678,1.047,3.49,62.96,84.84,6.491,2.403,3.752,50.03,44.21,1.158,0,0,PASS
2168-07,MEAS001879,83335,158528,CMS_READM,4.7,2.285,2.521,7.48,81.52,60.32,6.871,0.78,4.396,68.41,54.0,0.869,0,0,PASS
2168-08,MEAS001880,64459,147122,CMS_READM,2.3,2.47,2.166,8.24,74.32,93.56,7.525,1.339,4.155,56.85,39.02,1.188,1,0,PASS
2168-09,MEAS001881,150868,175586,CMS_READM,3.0,1.812,3.052,16.8,72.47,86.28,6.676,5.459,4.219,38.35,56.64,0.838,0,1,PASS
2168-10,MEAS001882,7956,10540,CUSTOM_GLM,3.3,2.535,3.535,10.6,78.12,68.35,2.893,6.113,4.964,40.87,31.4,1.312,0,1,PASS
2168-11,MEAS001883,159279,233805,HCC,2.9,0.653,1.887,5.38,79.51,77.47,1.068,1.351,4.066,74.78,33.1,0.882,1,1,PASS
2168-12,MEAS001884,26482,63508,HCC,1.6,0.849,7.487,7.37,53.59,88.66,3.152,3.011,1.136,46.83,82.92,0.991,0,1,PASS
2169-01,MEAS001885,58436,247710,CUSTOM_XGB,2.3,1.737,0.363,8.73,50.73,53.62,8.584,0.036,5.071,80.4,80.33,0.641,1,0,PASS
2169-02,MEAS001886,36621,136272,APR_DRG,2.2,0.6,4.907,6.6,93.33,72.29,6.508,6.457,1.054,91.9,55.06,1.201,1,1,PASS
2169-03,MEAS001887,91874,184446,CMS_READM,1.9,0.377,0.605,17.25,68.79,56.09,2.584,1.482,1.467,78.91,45.18,0.976,1,1,PASS
2169-04,MEAS001888,119605,153598,CUSTOM_GLM,3.8,3.366,7.079,13.93,84.43,58.16,3.467,4.961,0.779,38.59,58.19,0.826,1,1,WARN
2169-05,MEAS001889,44543,59191,CMS_READM,3.5,0.22,0.319,13.57,64.75,82.33,4.069,1.842,0.26,70.84,30.92,1.334,1,1,PASS
2169-06,MEAS001890,22654,80169,APR_DRG,3.6,2.114,6.702,17.6,69.7,49.97,8.254,1.605,3.893,42.31,88.11,1.179,0,1,PASS
2169-07,MEAS001891,30781,81850,HCC,2.6,0.757,7.265,16.48,85.08,40.93,6.563,1.34,2.08,72.74,62.07,0.654,0,1,PASS
2169-08,MEAS001892,164241,208036,APR_DRG,3.6,1.255,2.155,9.91,83.48,89.7,8.483,1.979,2.735,63.9,65.76,0.88,1,1,PASS
2169-09,MEAS001893,17185,75272,HCC,3.4,0.647,4.282,4.24,71.21,53.43,4.492,4.933,0.337,89.7,87.43,1.053,0,1,PASS
2169-10,MEAS001894,60364,80712,CUSTOM_XGB,4.8,1.592,5.773,5.61,80.72,61.7,2.421,5.13,3.64,46.14,81.88,0.753,0,0,PASS
2169-11,MEAS001895,23612,114139,CUSTOM_GLM,4.2,3.065,1.513,7.34,87.77,45.64,0.813,4.459,3.685,44.61,35.57,1.072,1,0,PASS
2169-12,MEAS001896,110948,232571,HCC,1.0,3.11,5.231,3.29,59.58,40.59,6.315,0.284,5.033,49.17,43.54,0.908,0,0,PASS
2170-01,MEAS001897,17954,34274,CUSTOM_GLM,3.0,0.866,6.388,5.05,63.04,58.11,3.297,0.019,4.88,49.25,72.08,1.231,0,1,WARN
2170-02,MEAS001898,129574,162420,CMS_READM,2.3,1.461,7.064,15.0,88.97,57.73,8.119,1.929,1.293,56.4,55.91,1.131,0,1,PASS
2170-03,MEAS001899,117542,164354,APR_DRG,2.2,1.593,2.708,16.4,74.49,90.98,1.286,3.395,4.027,76.43,72.79,0.799,1,1,PASS
2170-04,MEAS001900,76725,105617,APR_DRG,3.5,2.618,3.996,5.11,90.65,84.42,3.655,6.412,3.397,38.88,83.34,0.601,0,1,PASS
2170-05,MEAS001901,40708,146737,HCC,4.4,3.316,6.507,4.44,69.96,55.72,3.194,3.173,1.462,70.08,95.46,1.325,0,1,PASS
2170-06,MEAS001902,111451,204959,APR_DRG,3.0,1.964,0.291,15.89,47.12,77.58,6.522,1.88,5.07,43.22,44.67,1.368,0,0,PASS
2170-07,MEAS001903,54001,132053,CMS_READM,1.3,0.915,3.062,2.09,90.54,45.63,7.696,1.204,3.489,52.74,50.11,1.013,0,1,PASS
2170-08,MEAS001904,65208,226944,APR_DRG,2.8,2.772,6.17,12.18,54.72,66.26,5.837,2.683,0.662,39.64,58.45,1.282,0,0,PASS
2170-09,MEAS001905,23617,24992,CUSTOM_GLM,1.0,1.178,3.994,17.76,91.4,72.61,2.811,2.245,3.097,66.38,63.84,0.834,0,1,PASS
2170-10,MEAS001906,95081,175769,HCC,1.6,0.955,1.831,2.41,65.0,45.75,6.252,5.253,2.772,36.51,57.15,0.715,1,0,PASS
2170-11,MEAS001907,56973,108321,CUSTOM_XGB,3.1,2.58,4.874,5.2,93.27,79.81,7.575,2.874,3.991,63.1,93.19,0.952,1,0,WARN
2170-12,MEAS001908,3262,3562,APR_DRG,1.1,2.179,2.964,4.31,71.44,84.09,3.342,2.572,5.145,89.63,95.23,0.698,1,1,PASS
2171-01,MEAS001909,8266,32826,HCC,4.7,2.805,7.021,11.46,76.07,65.59,0.609,2.139,3.752,36.87,39.27,0.816,0,0,PASS
2171-02,MEAS001910,38755,60896,CUSTOM_GLM,4.7,1.982,1.753,14.86,64.81,63.25,3.666,1.387,4.997,86.61,52.42,0.736,1,0,PASS
2171-03,MEAS001911,25828,126247,APR_DRG,3.8,0.181,2.0,9.61,85.51,95.23,8.871,0.819,3.784,95.24,68.94,1.274,0,1,WARN
2171-04,MEAS001912,7705,8938,HCC,3.0,1.864,3.531,8.27,70.98,59.56,0.201,3.314,0.077,91.4,92.12,1.106,1,1,FAIL
