house_build_permit_issue_date,house_build_permit_jurisdiction_id,house_build_permit_type_code,house_build_project_valuation_inr,house_build_units_authorized_count,house_build_square_footage_authorized,house_build_building_height_feet,house_build_stories_count,house_build_construction_type_code,house_build_energy_code_version,house_build_solar_ready_flag,house_build_accessory_dwelling_flag,house_build_mixed_use_flag,house_build_zoning_district_code,house_build_setback_variance_flag,house_build_impact_fee_inr,house_build_inspection_pass_rate_pct,house_build_average_permit_cycle_days,house_build_contractor_license_id,house_build_stop_work_order_flag
2024-09-09,JUR-bbd1d24f72a6,Occupancy,870271019,221,1227007,82.6,24,SteelFrame,LegacyCode,Y,Y,Y,MixedUse,N,2036073,60.6,178,LIC-3149cd16254f,N
2024-02-05,JUR-4d95619571bf,ChangeOfUse,289525414,446,1544230,41.1,43,Precast,LegacyCode,N,N,N,M1,N,6726664,83.0,148,LIC-8740fe65e762,Y
2022-08-08,JUR-36a4cc1d7347,Occupancy,1153928063,159,2271612,205.9,7,RCC,LegacyCode,Y,N,N,MixedUse,N,869014,83.14,157,LIC-7f222a5685da,N
2019-12-23,JUR-987c5cdc6579,Demolition,798004153,196,2107591,85.3,53,Composite,StateECBC,N,Y,N,M1,N,7616469,96.64,61,LIC-2e891189055a,Y
2025-10-19,JUR-09bf9e3854ff,Renovation,110876958,266,1403184,316.4,34,Composite,StateECBC,N,N,N,C2,Y,3142372,90.03,99,LIC-13985382e85c,N
2021-05-20,JUR-73f654749efd,Demolition,873967690,311,728480,430.6,52,Composite,GreenRatingAligned,Y,N,N,C1,Y,8279057,94.79,168,LIC-500dabbcd2c5,Y
2025-11-21,JUR-09365ccf51ec,Occupancy,804709239,556,464104,427.5,69,Precast,ECBC2021,Y,N,Y,MixedUse,Y,2003968,83.85,41,LIC-de7ed11d080b,N
2025-03-26,JUR-dd56d05466df,NewBuild,1127244838,334,233126,366.8,29,SteelFrame,ECBC2017,Y,N,N,R2,N,8112623,89.3,97,LIC-e6c647e9884b,N
2022-06-03,JUR-e6989e16ea53,ChangeOfUse,665602426,87,2022287,382.1,50,LoadBearing,ECBC2017,Y,N,Y,M1,Y,8338032,70.96,116,LIC-abd8ada4d728,Y
2019-06-11,JUR-49e68c7c7899,NewBuild,74463955,22,2351808,229.3,2,SteelFrame,LegacyCode,Y,Y,N,R3,N,6459564,74.44,48,LIC-35cb5c548454,Y
2023-06-13,JUR-dc62cd7348c5,Addition,981191942,225,2429368,132.0,1,SteelFrame,GreenRatingAligned,N,Y,Y,MixedUse,Y,7527783,96.41,85,LIC-35b0475a0c66,N
2021-11-02,JUR-46bd7d52cdcc,Demolition,1074380291,3,460924,250.0,10,RCC,GreenRatingAligned,N,Y,Y,MixedUse,Y,7028068,58.03,51,LIC-320d3c8e54e5,N
2021-12-22,JUR-e0f05302065e,Occupancy,303580260,112,1256735,393.2,65,Composite,GreenRatingAligned,N,N,N,C2,Y,3410473,87.44,138,LIC-c2b142156a49,Y
2022-09-16,JUR-62574ab2f7c0,Addition,45208940,416,751500,434.4,19,Modular,StateECBC,N,Y,N,C1,Y,4022773,91.16,202,LIC-d906972b622d,Y
2021-08-29,JUR-05b26aea003f,ChangeOfUse,459204714,260,1324431,339.8,1,Composite,ECBC2021,Y,N,N,C2,N,778508,97.34,214,LIC-708018c71bd0,Y
2024-01-27,JUR-06fd19133394,Renovation,306123257,402,2031020,276.3,19,LoadBearing,ECBC2021,N,Y,Y,R3,Y,5602797,88.49,60,LIC-6f4c0b8de26d,N
2021-05-25,JUR-647dc3d82d09,Occupancy,1127975557,414,2259079,457.8,63,LoadBearing,LegacyCode,Y,Y,Y,C2,Y,8127362,69.39,144,LIC-ec452d843757,N
2021-02-15,JUR-2789630ae2bd,Renovation,803770206,277,1313375,482.8,27,Composite,ECBC2021,N,Y,N,C2,N,70185,66.7,110,LIC-3c42aba2c03c,Y
2022-11-06,JUR-a3f7b67b5d9c,Demolition,986432073,135,1489297,412.3,54,Modular,StateECBC,N,Y,Y,R1,N,4602534,62.78,84,LIC-309e505d688c,N
2021-05-26,JUR-19431242a3e9,ChangeOfUse,331069780,136,1794675,450.7,3,Precast,ECBC2017,Y,N,Y,M1,N,2391464,76.9,199,LIC-a08fff77ce03,Y
2022-11-08,JUR-ececd555b7e6,Occupancy,1109312626,191,871864,86.0,22,SteelFrame,ECBC2017,N,Y,N,R2,Y,7820826,68.24,34,LIC-5b780c9d3a55,Y
2019-04-22,JUR-e16593f69e22,Renovation,998853690,104,1150869,259.3,51,Composite,ECBC2021,Y,N,N,R3,Y,5696749,91.12,91,LIC-3ffe726bde82,N
2021-09-04,JUR-2657ecee0ed9,Addition,549459303,238,130856,350.8,12,Composite,LegacyCode,N,N,Y,C2,N,1405635,86.14,89,LIC-9d17f1bc5ce5,Y
2020-08-13,JUR-453e4115c33b,Addition,6342659,166,1487093,245.1,48,SteelFrame,GreenRatingAligned,Y,Y,N,C2,N,1752379,97.37,117,LIC-66a422fc8b0b,N
2023-02-24,JUR-dd4f65ba30f0,Occupancy,255587284,89,2139558,517.1,69,LoadBearing,GreenRatingAligned,Y,Y,Y,M2,N,6943467,93.79,164,LIC-742e1f5d99bb,Y
2024-03-09,JUR-d4f8fa751d1b,Occupancy,151829993,408,2219193,487.7,33,Precast,LegacyCode,Y,N,N,R2,N,257286,77.27,199,LIC-fc940f21824e,N
2022-02-03,JUR-203fb0c04509,Addition,1178846109,357,175781,18.2,12,Modular,ECBC2021,N,Y,Y,R3,N,1595536,58.39,1,LIC-f48e7fbb7359,Y
2021-12-10,JUR-b6a2c902192c,ChangeOfUse,622411925,240,1816294,177.4,43,Precast,LegacyCode,N,N,Y,MixedUse,N,698742,80.06,1,LIC-9ffd2bbb5a69,N
2019-09-11,JUR-c7dffe61b55a,Addition,36123915,534,1615333,172.9,16,Composite,StateECBC,N,N,Y,R3,N,6232034,97.99,96,LIC-9bc2c614942e,N
2019-09-08,JUR-f058fd1a6f9f,Addition,200780447,13,1398212,168.8,60,LoadBearing,LegacyCode,Y,Y,Y,R1,Y,3200294,69.47,67,LIC-a6557256b492,N
2024-01-21,JUR-cac3fc4cb049,NewBuild,880454518,530,1217999,327.6,47,Modular,LegacyCode,Y,N,N,C1,N,5512690,69.66,7,LIC-ccf08214461b,N
2023-06-22,JUR-d6a7eaa99c59,NewBuild,287369313,309,1446817,425.2,38,RCC,GreenRatingAligned,Y,N,N,C2,Y,8267117,68.64,194,LIC-2fb5c30a0b29,Y
2024-02-29,JUR-3f4b7417844e,NewBuild,513858538,194,768687,288.9,57,RCC,LegacyCode,Y,N,N,C2,N,1076105,91.26,102,LIC-619b1cd93829,N
2023-12-06,JUR-c704dcece42c,Occupancy,919219350,368,300800,453.5,24,Modular,ECBC2017,N,Y,Y,R2,N,7756165,68.25,176,LIC-de157d93a9df,N
2020-05-13,JUR-b572f556eac2,NewBuild,671109247,148,2240722,322.6,5,RCC,ECBC2021,Y,Y,Y,M2,Y,4176436,62.24,195,LIC-f1eaad3a4b79,N
2025-04-15,JUR-373c4daf0bb5,Renovation,900686373,39,1061839,95.3,35,Composite,StateECBC,N,N,Y,M1,Y,3966176,84.97,139,LIC-33e1177f5494,Y
2021-10-16,JUR-729d2730bff2,Renovation,510035013,579,2395554,314.0,16,Composite,ECBC2021,N,N,Y,M2,N,47204,66.15,145,LIC-55807c968101,N
2022-08-24,JUR-7c812e28fb27,Demolition,583705365,591,1996071,485.3,47,RCC,GreenRatingAligned,N,Y,Y,R1,Y,1945302,83.96,70,LIC-4ebc90e0d202,Y
2023-04-12,JUR-0da1c3557cdd,Occupancy,547580541,495,1642112,41.4,60,Modular,ECBC2021,N,Y,Y,C1,N,7032064,67.6,199,LIC-f5c300ff15e3,N
2021-06-18,JUR-3a872cd5f9c7,Occupancy,498770670,356,324962,483.0,47,LoadBearing,ECBC2017,N,N,N,M1,Y,3211744,96.42,132,LIC-8012dee33009,Y
2022-07-21,JUR-108d16159398,ChangeOfUse,1007770915,392,748065,153.9,55,RCC,GreenRatingAligned,Y,Y,Y,R1,Y,8419097,84.21,83,LIC-349579761461,N
2022-07-08,JUR-da486ff11797,Renovation,562749009,37,573919,81.6,51,Modular,LegacyCode,Y,N,Y,C2,N,5469544,58.17,60,LIC-93d3bdca7c61,Y
2021-02-19,JUR-c0c0eb52a351,Addition,172617149,437,697147,88.3,21,SteelFrame,ECBC2017,Y,N,N,R1,N,3851582,73.8,53,LIC-a51b61aa6bef,Y
2022-12-16,JUR-4345cbaf0617,Addition,59421335,389,1717916,174.1,60,RCC,ECBC2017,N,Y,Y,R2,Y,4329214,79.18,138,LIC-973ecdb9f9b8,N
2024-07-05,JUR-023ac82f0e28,ChangeOfUse,650075178,95,789063,26.4,16,LoadBearing,ECBC2017,N,N,N,C1,Y,8290071,82.7,140,LIC-2e4339603d30,N
2020-06-08,JUR-1f359cc27ee6,Occupancy,759022416,362,1226213,282.9,3,Modular,LegacyCode,Y,N,N,C1,Y,6431918,61.05,137,LIC-e56d781b9c6c,N
2019-05-17,JUR-d821b144ecaf,Occupancy,240850636,336,682635,81.2,19,LoadBearing,GreenRatingAligned,Y,Y,N,MixedUse,Y,418198,69.21,27,LIC-1a648221c4ef,N
2021-04-16,JUR-a7a4dfc54d6c,Occupancy,1118730767,551,631934,454.2,28,Precast,LegacyCode,N,Y,N,R1,Y,6144800,69.09,204,LIC-e8132554aa22,Y
2020-09-29,JUR-64327889c5cd,Occupancy,969983707,335,2494210,255.3,39,Modular,StateECBC,Y,Y,N,M2,Y,8366001,97.92,211,LIC-517c4e0b3ca9,N
2024-04-28,JUR-3b25349e4154,Demolition,942234359,205,457135,455.3,54,RCC,LegacyCode,N,N,Y,M1,Y,2601696,66.85,31,LIC-139be506934d,N
2022-06-12,JUR-95b5e94b2cfc,Addition,21793273,511,240633,186.4,21,SteelFrame,StateECBC,N,N,N,R1,N,1516798,97.83,180,LIC-5bbb32383259,Y
2021-07-18,JUR-5d9e5060a894,Addition,903640855,90,1358542,497.5,36,LoadBearing,LegacyCode,Y,N,N,M1,Y,6836916,55.22,74,LIC-398efe865051,N
2024-05-29,JUR-50b2326812ca,NewBuild,1124929736,455,413624,376.7,32,SteelFrame,LegacyCode,Y,Y,Y,M1,Y,8279890,86.01,169,LIC-a32094c3558c,Y
2020-08-24,JUR-ee4d72cd8e4c,ChangeOfUse,563591880,85,2143733,242.3,11,RCC,ECBC2021,Y,N,Y,R1,N,1147015,93.23,17,LIC-bcd03413ede4,N
2024-06-05,JUR-776b54ba2a7c,ChangeOfUse,497590856,211,1428367,470.2,6,Precast,LegacyCode,N,N,N,M1,Y,84428,80.91,176,LIC-79a8f19c4feb,Y
2019-03-28,JUR-b491204ef328,Renovation,775665911,340,1958188,303.4,2,Modular,StateECBC,Y,Y,N,R3,Y,1187888,92.89,162,LIC-8b97a2c462e2,Y
2019-05-05,JUR-a1b706e79e61,Renovation,267427478,197,1472565,398.3,20,SteelFrame,ECBC2017,N,Y,Y,R2,N,4471358,58.29,211,LIC-beb0ae53ba17,N
2024-12-15,JUR-99cdf71edd5b,NewBuild,983461292,315,2270312,138.6,23,Precast,ECBC2021,N,N,N,MixedUse,N,2109708,59.9,172,LIC-e19adf8305a3,Y
2021-04-08,JUR-b69f6044d2a7,Renovation,300870329,319,627021,14.8,35,Composite,StateECBC,Y,Y,Y,R1,N,1753314,72.93,66,LIC-3d9c595c4d16,Y
2023-09-29,JUR-c2cc2f174a1d,Renovation,936748688,474,1916850,17.5,22,Precast,LegacyCode,N,Y,N,R2,N,1577128,93.72,197,LIC-f613a8b58d78,Y
2021-09-08,JUR-d830511a494b,NewBuild,87692126,363,2384550,146.7,28,RCC,ECBC2017,Y,N,N,C2,N,359659,96.72,149,LIC-d4365276e89a,Y
2019-03-30,JUR-a39cbcac0d96,Addition,160958411,590,1425598,89.5,45,SteelFrame,LegacyCode,N,N,N,C1,N,5409504,85.26,41,LIC-3b7c7658185f,N
2023-10-02,JUR-85cd95e6eee7,Occupancy,114485686,192,717437,319.0,37,LoadBearing,ECBC2017,N,Y,Y,M1,Y,7511842,81.86,27,LIC-597b392f4324,N
2025-11-17,JUR-a91db5a9b943,Addition,833273547,188,799951,215.4,5,Modular,ECBC2017,Y,N,Y,M1,Y,7976200,79.27,37,LIC-b208b62c55a5,N
2019-08-03,JUR-e5bb070c5113,Demolition,38705683,207,25005,227.7,60,SteelFrame,StateECBC,N,Y,N,M1,Y,5626299,60.73,65,LIC-8dd91f4491a6,N
2021-11-04,JUR-de0a35d5296b,Demolition,319492720,243,1217351,349.8,23,Composite,LegacyCode,N,N,Y,C2,Y,3123274,87.45,38,LIC-340d2a1c3d51,N
2023-11-12,JUR-7c33d6fc5f23,Renovation,678828145,238,991667,399.1,32,LoadBearing,LegacyCode,Y,N,Y,C1,Y,6947909,75.67,175,LIC-8e778d2ead6d,Y
2021-02-24,JUR-ee09683d675d,Addition,676187499,206,1466966,272.4,19,Modular,LegacyCode,N,N,Y,MixedUse,N,7424457,95.31,214,LIC-395143470012,N
2023-08-27,JUR-c5a303d0282d,Renovation,1024035993,562,889832,372.4,3,LoadBearing,LegacyCode,N,N,Y,R1,Y,7342708,88.0,73,LIC-e347c47bb5ce,Y
2019-08-16,JUR-0a17adad64bf,Demolition,521518789,202,375166,257.2,13,RCC,ECBC2021,N,Y,Y,M1,N,212900,97.84,89,LIC-8a2de4be8f38,Y
2019-03-03,JUR-a66f564cf228,Renovation,82914731,545,255166,454.3,2,LoadBearing,LegacyCode,N,Y,N,C1,N,6453549,74.68,119,LIC-17d3575b64aa,Y
2020-10-04,JUR-5f4f4507e3e1,Renovation,1016081125,96,2433453,276.6,59,Composite,LegacyCode,N,Y,Y,C1,Y,2112533,75.67,181,LIC-51170f3345dc,N
2021-03-20,JUR-1ec9cbf065f6,ChangeOfUse,276413579,487,909446,67.3,26,SteelFrame,ECBC2017,Y,Y,N,M1,Y,3456326,83.22,122,LIC-a48dbb670fc2,N
2020-05-23,JUR-1db233c03d46,Occupancy,893297700,324,1967280,70.0,59,SteelFrame,ECBC2021,Y,N,N,R3,Y,5064109,93.0,85,LIC-df5859dda6ac,N
2022-08-18,JUR-6709c37ace11,ChangeOfUse,1136145966,439,20605,152.3,63,LoadBearing,ECBC2017,Y,N,N,MixedUse,N,4812217,68.61,174,LIC-54625993bd0c,N
2025-04-06,JUR-507b3b420adc,Addition,116555439,154,1863945,282.0,26,Composite,ECBC2017,N,Y,Y,R1,N,1299595,94.2,132,LIC-ce57f30d82f4,N
2021-10-27,JUR-f34d3e008b8b,NewBuild,277341657,238,974931,432.2,14,Modular,LegacyCode,N,Y,Y,R1,Y,4377701,98.4,26,LIC-c4079fe020d7,N
2021-03-15,JUR-2325dbf0832f,NewBuild,1078123512,91,445379,196.3,6,RCC,ECBC2017,Y,Y,Y,C1,N,7161236,87.56,209,LIC-3b70ea9b1d7a,N
2024-10-03,JUR-5029a87b341c,Occupancy,533507970,128,1850074,128.4,12,RCC,StateECBC,Y,N,N,C2,Y,1109013,92.12,197,LIC-93aa2503ac29,Y
2023-12-04,JUR-1af00c328f60,Occupancy,696044044,222,2484415,91.5,46,Modular,LegacyCode,N,N,Y,MixedUse,N,8353313,72.61,82,LIC-edf08dec5826,Y
2022-10-21,JUR-b64918a002ef,Renovation,848009886,65,2359592,483.1,50,Modular,StateECBC,Y,Y,N,C2,N,450706,93.14,195,LIC-9d787defe24e,N
2025-05-10,JUR-197d7a519dd0,Occupancy,905205021,441,2209690,267.4,52,RCC,LegacyCode,N,N,Y,R2,N,2200210,86.99,67,LIC-27f188d64638,N
2021-08-07,JUR-94d44cd597d2,NewBuild,421223308,501,2408578,144.8,2,LoadBearing,GreenRatingAligned,Y,Y,Y,M2,N,1434468,96.31,77,LIC-3cc9c8b5123b,N
2025-06-19,JUR-ceb19844f34a,Demolition,340809578,202,1039575,287.1,22,Precast,StateECBC,N,N,N,R2,Y,275602,93.24,6,LIC-fc3b3c6afbdd,N
2021-05-19,JUR-5c13c8a15d00,ChangeOfUse,561648247,581,440725,500.4,9,Precast,ECBC2021,N,N,N,MixedUse,N,3537426,90.84,116,LIC-7d4a768386c9,Y
2019-05-07,JUR-a1a7bb17e0c3,Demolition,1028615534,111,689315,341.2,7,RCC,ECBC2017,Y,N,N,C1,N,962599,80.91,101,LIC-63beb1acdfc6,Y
2020-01-13,JUR-e6be3248b54b,ChangeOfUse,637709647,473,272702,286.3,24,RCC,LegacyCode,N,Y,N,R2,N,8323149,74.55,2,LIC-2bd40a4798cf,Y
2021-04-08,JUR-a70394e0c64e,Renovation,888925316,264,763428,357.9,18,Precast,LegacyCode,Y,N,Y,R3,N,7190135,70.66,85,LIC-8651a51b1d5f,N
2019-11-29,JUR-0a786336a7d7,NewBuild,870353491,99,971356,257.9,24,Modular,ECBC2021,N,Y,Y,R1,Y,3412975,75.77,196,LIC-b2f01f3fe5a7,N
2021-05-08,JUR-f83dab6d1aaa,Occupancy,131744594,503,519060,344.6,50,RCC,GreenRatingAligned,Y,N,Y,M1,N,6225141,66.11,196,LIC-a69e3716dde4,N
2023-07-13,JUR-38b962972a01,Occupancy,498137163,354,2134883,98.5,45,RCC,LegacyCode,N,Y,N,R2,N,2641960,97.85,147,LIC-c00e45f3a73c,Y
2025-03-30,JUR-4b977819fec9,Demolition,487012904,489,127114,224.1,8,RCC,ECBC2021,N,Y,N,C2,N,3883963,71.2,48,LIC-b0cbda94d87c,N
2024-05-24,JUR-05b5764e8e10,Renovation,173672431,378,1390298,177.3,7,RCC,ECBC2017,Y,N,N,M2,Y,961082,99.69,130,LIC-e8e236caaf33,N
2024-04-02,JUR-c64dbb5f330e,Addition,530325752,442,2381977,238.9,36,RCC,StateECBC,Y,Y,N,R2,Y,592210,83.94,83,LIC-283dd331a513,N
2019-11-18,JUR-b4fb14cd658f,Addition,937056871,201,403326,331.0,66,Precast,LegacyCode,Y,Y,Y,M2,N,5302765,80.09,183,LIC-3c780220a24a,Y
2021-12-06,JUR-e737920857f6,Renovation,7825611,457,1683384,358.5,40,LoadBearing,StateECBC,Y,N,N,C2,N,7404469,82.99,103,LIC-ec32a177bd56,Y
2023-09-26,JUR-8a993a72ac7a,Demolition,784395492,54,1046778,164.6,41,Composite,GreenRatingAligned,Y,N,Y,R2,Y,3726851,82.09,158,LIC-3e7590badebe,Y
2021-10-12,JUR-0cae4cd4d9ee,Renovation,1169061908,230,1701058,348.1,34,LoadBearing,StateECBC,N,Y,N,R3,N,3864963,70.32,171,LIC-909ad4dd3468,Y
2023-04-22,JUR-b2b51e62135b,NewBuild,1011895400,37,2049509,9.2,29,SteelFrame,ECBC2017,N,N,Y,C1,N,6210434,78.16,2,LIC-694c5406562d,Y
2020-09-13,JUR-9c2e60605c63,Demolition,25387355,500,1735561,334.8,10,LoadBearing,LegacyCode,N,N,N,C2,Y,1083322,84.25,219,LIC-6293c03f02b4,Y
2020-05-28,JUR-66e43d984f19,Demolition,183081193,275,1046613,403.6,27,Precast,GreenRatingAligned,Y,N,Y,R3,N,86017,74.31,77,LIC-2579d5b0705c,N
2020-05-04,JUR-4933e2354cb5,NewBuild,460595156,351,1875433,15.5,37,Modular,ECBC2017,N,N,N,R3,Y,6663985,69.86,122,LIC-776addae82c2,N
2025-06-09,JUR-f056ece0c920,ChangeOfUse,1043260135,424,2012164,66.6,68,SteelFrame,GreenRatingAligned,N,Y,N,MixedUse,N,7460107,76.1,60,LIC-b77d46425003,N
2024-08-03,JUR-fa1d3b176b53,Addition,432698136,246,1649495,247.7,21,Composite,GreenRatingAligned,N,Y,Y,M2,Y,5837157,61.26,197,LIC-416749129668,Y
2021-06-01,JUR-8bf31cf50b0e,Occupancy,667642881,101,2328704,300.7,10,Composite,ECBC2021,N,N,Y,R3,Y,95893,70.56,106,LIC-5d94808fe287,N
2024-01-27,JUR-dd1157da078f,Occupancy,443756178,287,426419,380.6,68,LoadBearing,StateECBC,Y,N,Y,C2,Y,5355895,78.6,176,LIC-141850418706,N
2022-05-23,JUR-1e79658914ff,Renovation,846541161,365,2347703,344.0,28,SteelFrame,GreenRatingAligned,N,Y,N,C1,N,7722386,59.31,1,LIC-ef16d20c63b7,N
2019-07-15,JUR-d0a254d6689e,Occupancy,120706882,44,2151402,436.7,15,Composite,GreenRatingAligned,Y,Y,Y,R3,N,7326864,94.32,25,LIC-fa791e42df5b,Y
2023-10-24,JUR-65268753c780,Renovation,999493124,358,1720503,38.2,28,Composite,LegacyCode,N,N,N,R3,N,1899150,65.08,206,LIC-629ce246eaed,Y
2021-11-01,JUR-774c16124d87,Renovation,176887367,53,2329,517.7,43,LoadBearing,LegacyCode,Y,Y,Y,R2,N,3674886,57.21,86,LIC-f73c175ee6f3,Y
2025-06-05,JUR-0534997dd1d7,Addition,298759718,418,765258,418.3,43,Composite,ECBC2021,N,N,N,R2,Y,3415856,67.79,153,LIC-9e05345171f0,Y
2021-11-25,JUR-fbde2da200b3,NewBuild,290800685,240,638313,141.4,65,SteelFrame,GreenRatingAligned,Y,N,Y,R2,N,4722323,70.27,128,LIC-cd228e1dd7b5,N
2022-11-23,JUR-16fc944479b0,Renovation,1091065252,409,1007141,202.9,27,SteelFrame,StateECBC,N,N,N,M1,Y,3516437,61.26,142,LIC-d49b8f2623eb,N
2020-08-13,JUR-c5af6c5edb20,NewBuild,957327350,73,1963832,145.8,39,Precast,StateECBC,Y,N,Y,MixedUse,Y,3378154,55.83,189,LIC-b718f0c36bf4,Y
2021-03-13,JUR-8d35b26bc960,Occupancy,472788641,586,26885,88.6,61,SteelFrame,ECBC2021,Y,Y,N,R2,N,7816919,58.27,132,LIC-5fbcd6b18a41,Y
2023-03-25,JUR-783f55440546,NewBuild,274167087,214,1963772,494.6,37,Modular,ECBC2021,Y,N,N,C2,Y,337970,62.24,130,LIC-79ff75c79b03,N
2025-01-10,JUR-ca131c552756,Demolition,1095313421,214,75186,380.0,3,Modular,ECBC2017,N,N,Y,M1,N,3150178,81.21,100,LIC-bc908987ec05,N
2019-07-04,JUR-480f1cfdf84a,ChangeOfUse,849315701,12,1519439,26.1,16,RCC,ECBC2017,Y,Y,Y,MixedUse,N,7504189,97.65,175,LIC-23284d9bc6dc,Y
2021-06-02,JUR-7e06e4bc977f,Occupancy,864781548,498,830335,493.0,50,Composite,StateECBC,Y,Y,N,MixedUse,N,4430118,57.6,128,LIC-60373abed146,N
2024-06-06,JUR-1fbd78320d63,Addition,598239930,107,435889,343.3,56,Modular,GreenRatingAligned,Y,N,N,C2,N,1351907,95.17,195,LIC-516be2abe2a6,Y
2025-03-11,JUR-9a4952c1fd05,Addition,48324038,279,2059444,361.6,4,Composite,GreenRatingAligned,Y,Y,Y,MixedUse,N,8362231,56.28,45,LIC-e55fa18f3ae9,Y
2020-05-05,JUR-ef6065c572d0,Occupancy,802941311,93,344224,491.5,23,LoadBearing,StateECBC,Y,Y,N,C1,N,1018048,80.43,6,LIC-92a45dff4920,Y
2020-12-18,JUR-40cbbe01d0e6,ChangeOfUse,127552182,568,2133698,460.9,47,SteelFrame,GreenRatingAligned,N,Y,Y,M1,Y,6930673,60.23,154,LIC-8b0f346731ed,Y
2022-03-14,JUR-954aedd5aab4,Addition,1058477139,496,962379,357.9,30,RCC,StateECBC,N,N,Y,M1,N,5326500,74.07,70,LIC-1b1819daa618,N
2020-11-19,JUR-55e2662d77c2,Occupancy,1167098797,69,1318818,112.3,29,Composite,ECBC2021,N,Y,Y,R3,N,4495373,56.66,42,LIC-405ce4028025,N
2025-12-20,JUR-0d970706add9,Renovation,975323743,211,1590687,183.2,12,Composite,GreenRatingAligned,Y,Y,Y,R2,Y,5104764,88.64,135,LIC-0cce7560f0de,N
2021-02-08,JUR-bea0c6ca8be0,ChangeOfUse,346259535,133,2388178,222.9,22,Composite,ECBC2017,Y,N,N,R2,Y,6569996,59.32,191,LIC-d953419db582,N
2022-12-12,JUR-ec67e9942a39,Demolition,485425684,597,659674,196.0,24,Modular,StateECBC,Y,N,Y,MixedUse,N,398459,76.14,55,LIC-16f16398520b,Y
2022-10-02,JUR-4eeea1d7d5ad,Addition,573095888,6,979646,174.9,68,Precast,ECBC2017,N,Y,Y,C2,Y,5494872,90.29,161,LIC-bf9a4e8a7df8,Y
2024-05-09,JUR-1db51e9baea3,Renovation,905016259,73,2065806,495.2,52,Precast,ECBC2017,Y,N,N,R3,Y,5976360,97.1,81,LIC-79b0d610f57c,Y
2020-09-13,JUR-49ada4f0fe61,Demolition,229766086,342,751542,367.7,27,Composite,ECBC2021,N,Y,N,MixedUse,Y,2521256,82.3,14,LIC-287531e9f218,N
2024-10-31,JUR-3efebfd52907,ChangeOfUse,1032270645,384,1823734,393.6,46,SteelFrame,LegacyCode,N,Y,Y,M1,N,8360173,75.37,34,LIC-9a1cf9287788,N
2023-04-21,JUR-f3322688257f,Demolition,697026928,526,642583,161.3,25,Precast,StateECBC,N,N,N,M2,Y,6592650,68.92,3,LIC-e826553cbbcb,N
2025-12-04,JUR-1e1899f5dd25,NewBuild,713865874,366,1560162,511.4,30,Precast,GreenRatingAligned,Y,N,Y,MixedUse,N,3602749,62.55,80,LIC-da7a4b209d4f,Y
2023-05-17,JUR-c06a4f86a8b4,ChangeOfUse,54957669,205,2139871,399.9,61,Modular,GreenRatingAligned,Y,Y,Y,C2,N,5632507,74.6,80,LIC-32b25dfb5ad7,N
2019-05-21,JUR-5f5944af3485,NewBuild,232519142,327,315756,118.7,10,Composite,LegacyCode,Y,Y,Y,R1,N,7402384,97.83,35,LIC-39bb3b3eb22c,N
2023-02-01,JUR-ef7c138338b7,ChangeOfUse,565658287,348,2211546,44.5,40,LoadBearing,ECBC2021,N,Y,N,R1,N,7428957,79.12,172,LIC-48cf015e2d14,Y
2020-12-22,JUR-23aa4696a6a9,Demolition,852685100,534,1922287,242.2,23,SteelFrame,LegacyCode,N,N,N,R2,N,7646973,62.79,165,LIC-8d30d5b1ee7d,N
2024-09-15,JUR-fc2c9660cea8,NewBuild,653136596,531,1777629,375.1,28,Composite,ECBC2017,N,Y,N,M2,Y,981269,55.57,194,LIC-babcf818c378,N
2024-05-16,JUR-5921dd83cf5e,Occupancy,104651517,377,2329945,114.2,14,RCC,ECBC2021,N,Y,Y,R2,Y,6138928,68.59,144,LIC-ed8235d4019f,N
2023-02-01,JUR-c295a58c9db4,NewBuild,872545113,10,1467013,96.9,21,RCC,GreenRatingAligned,Y,Y,Y,C1,Y,1533396,77.61,67,LIC-f0a9d5afa25a,N
2024-07-28,JUR-a7b98299c792,Renovation,127854126,123,1510726,276.8,22,RCC,LegacyCode,Y,Y,Y,R1,Y,6040023,68.1,35,LIC-4bd9ab4b7801,N
2023-09-02,JUR-96c9956762ff,ChangeOfUse,387717707,504,1661895,94.1,64,Modular,ECBC2021,Y,N,N,R3,N,7031902,68.14,31,LIC-5e98bcaaf4ae,Y
2019-05-31,JUR-f09791001eb1,ChangeOfUse,178653830,163,362908,390.5,67,Precast,LegacyCode,Y,Y,N,R2,Y,4891191,80.24,182,LIC-a0cdf9551189,N
2023-01-24,JUR-0043753657e4,NewBuild,1102419800,444,1676949,238.7,48,Precast,GreenRatingAligned,Y,Y,Y,M2,Y,944015,77.17,20,LIC-2ccc8304b062,Y
2022-12-04,JUR-d3df6c9690eb,Occupancy,27930030,138,1424814,82.7,55,SteelFrame,LegacyCode,Y,N,Y,R3,Y,4304683,57.67,143,LIC-1ac99887d4d0,N
2022-12-24,JUR-b92fdbfd6c1b,ChangeOfUse,700782218,31,1199600,35.8,43,Composite,ECBC2021,Y,Y,Y,R2,Y,67055,58.37,153,LIC-0e212d7f1d9b,Y
2019-01-14,JUR-631126ab10e1,NewBuild,837437439,404,245660,60.5,36,Composite,GreenRatingAligned,Y,Y,N,R3,Y,2229897,71.94,54,LIC-fd315b5ce007,Y
