care_quality_reporting_period,care_quality_measure_id,care_quality_numerator_count,care_quality_denominator_count,care_quality_risk_adjustment_model,care_quality_star_rating_value,care_quality_hospital_acquired_infection_rate,care_quality_surgical_complication_rate,care_quality_mortality_30day_rate,care_quality_patient_experience_score,care_quality_timely_effective_care_score,care_quality_medication_error_rate,care_quality_falls_with_injury_rate,care_quality_pressure_injury_rate,care_quality_sepsis_bundle_compliance,care_quality_stroke_bundle_compliance,care_quality_readmission_observed_expected,care_quality_equity_stratification_applied,care_quality_public_reporting_flag,care_quality_data_validation_status
2025-09,QMEAS-317,22571,9654,HCC,4.42,5.992,12.135,4.928,77.78,76.99,18.968,6.907,3.42,96.36,70.54,0.414,N,N,Provisional
2025-09,QMEAS-459,38608,114202,DRG,2.67,10.572,5.612,18.312,7.26,22.89,21.271,1.265,9.527,71.06,98.25,1.716,Y,N,NotSubmitted
2023-07,QMEAS-374,45829,92948,APRDRG,2.96,3.377,0.96,7.182,99.12,49.25,5.498,8.771,0.526,22.08,57.68,1.121,N,N,NotSubmitted
2020-03,QMEAS-902,7745,49731,CustomRA,2.29,11.755,1.926,19.163,27.51,6.38,6.221,4.952,12.039,99.4,30.11,1.166,N,Y,NotSubmitted
2025-08,QMEAS-626,8425,95158,DRG,1.64,10.84,7.323,20.608,51.84,47.99,7.802,9.353,8.312,64.22,75.84,2.122,Y,Y,NotSubmitted
2023-09,QMEAS-379,21812,61964,HCC,4.47,0.398,14.035,13.262,45.86,13.8,14.783,2.686,2.159,45.31,85.53,1.715,Y,N,Provisional
2022-10,QMEAS-576,10203,108391,APRDRG,3.95,7.396,3.086,9.356,8.1,34.71,3.632,5.154,2.627,45.87,85.16,1.965,Y,N,Provisional
2021-09,QMEAS-302,2178,90734,None,3.67,2.938,12.465,14.873,31.68,75.29,23.712,4.904,12.458,70.43,97.86,1.547,Y,N,FailedChecks
2022-10,QMEAS-282,44787,1214,HCC,4.61,10.086,7.734,10.791,41.69,85.4,23.92,5.851,0.207,63.23,34.43,0.874,N,N,NotSubmitted
2021-07,QMEAS-286,11595,37244,CustomRA,3.18,2.123,15.7,5.806,67.29,35.68,4.083,9.704,7.359,82.02,51.8,1.605,N,Y,NotSubmitted
2022-06,QMEAS-254,14878,63524,APRDRG,3.17,3.644,11.495,7.584,42.72,29.06,18.345,1.098,3.55,28.07,69.89,0.675,Y,N,FailedChecks
2024-12,QMEAS-348,18122,49454,APRDRG,3.28,2.318,10.687,18.105,22.9,49.76,8.104,7.14,8.403,20.54,66.15,1.311,N,Y,Provisional
2022-01,QMEAS-207,7757,17497,None,1.97,0.863,3.926,16.263,89.24,20.77,14.147,3.273,12.082,87.61,43.48,0.691,N,N,Provisional
2021-05,QMEAS-581,42053,116935,DRG,1.67,5.797,7.831,12.643,98.4,27.76,15.832,1.152,9.776,92.57,98.88,0.789,Y,Y,FailedChecks
2022-07,QMEAS-967,35036,38266,APRDRG,1.37,7.865,17.543,18.462,52.54,93.82,21.355,0.155,11.949,49.39,43.59,0.881,Y,Y,FailedChecks
2020-01,QMEAS-140,15419,71899,HCC,2.14,6.747,9.934,3.834,74.42,4.13,8.544,3.944,13.283,49.18,35.1,0.556,N,Y,Validated
2025-01,QMEAS-479,5884,68286,APRDRG,3.22,9.525,5.852,7.8,1.63,91.19,24.323,1.875,14.935,81.49,90.8,1.243,N,N,Provisional
2025-10,QMEAS-393,32049,76176,APRDRG,1.41,4.495,13.814,20.437,34.62,99.87,21.637,8.946,1.151,50.05,60.89,1.008,N,Y,Validated
2025-11,QMEAS-553,48017,108078,None,4.71,9.573,8.344,13.49,41.89,14.76,6.484,0.866,14.185,26.0,84.2,1.109,Y,Y,Validated
2021-08,QMEAS-879,9714,29376,DRG,4.38,7.36,14.369,0.758,69.56,89.01,10.618,8.197,13.251,29.19,95.97,0.782,N,N,NotSubmitted
2020-03,QMEAS-337,11017,11507,None,1.5,1.964,11.814,7.952,27.65,42.93,10.959,8.653,10.687,82.62,56.47,0.561,Y,N,NotSubmitted
2025-09,QMEAS-492,9965,100520,None,4.78,6.166,7.363,18.554,91.45,46.09,7.482,7.808,3.474,22.21,46.0,1.264,N,N,Provisional
2023-10,QMEAS-966,43284,69234,APRDRG,3.21,4.304,10.196,8.215,45.78,91.11,13.895,5.162,2.952,97.15,41.88,1.079,N,Y,Provisional
2025-06,QMEAS-348,25356,10697,DRG,1.06,3.874,12.791,16.573,64.84,13.9,15.503,6.915,4.345,26.29,48.32,0.474,N,Y,FailedChecks
2023-01,QMEAS-141,36132,75548,None,2.97,11.655,5.593,0.95,89.13,41.55,14.168,0.653,7.197,50.65,66.51,1.606,Y,Y,Provisional
2020-03,QMEAS-924,3041,90534,APRDRG,1.1,3.736,8.97,20.029,52.47,84.85,15.249,7.209,13.614,97.79,37.94,0.846,Y,Y,NotSubmitted
2021-06,QMEAS-479,25495,86393,HCC,2.56,9.908,17.593,0.982,7.12,61.56,11.565,4.82,11.789,43.2,27.62,0.767,Y,N,NotSubmitted
2021-10,QMEAS-316,47415,96144,DRG,1.42,7.636,2.106,12.88,92.8,85.59,7.224,8.955,0.013,23.89,20.56,1.486,Y,N,FailedChecks
2021-11,QMEAS-380,11927,1215,DRG,1.02,10.026,6.833,0.302,67.62,34.07,1.744,9.373,4.344,41.6,26.05,0.795,N,Y,FailedChecks
2020-01,QMEAS-177,16757,21797,DRG,1.51,8.315,15.636,12.703,41.43,55.25,11.686,5.277,2.48,49.39,83.28,1.291,N,N,Provisional
2022-12,QMEAS-773,27499,92395,APRDRG,3.75,11.4,5.888,2.862,24.65,65.1,11.499,1.937,11.049,45.53,23.14,0.714,N,Y,Validated
2025-01,QMEAS-777,26698,90992,None,3.35,4.671,11.323,15.027,51.76,60.24,3.411,1.526,7.421,50.66,41.59,0.318,N,N,FailedChecks
2022-02,QMEAS-750,10729,61985,None,2.57,2.733,2.958,12.563,41.84,95.96,7.021,9.512,9.786,23.18,84.07,1.157,N,Y,FailedChecks
2025-10,QMEAS-712,38300,19176,DRG,4.73,3.982,1.915,7.971,78.01,73.67,14.518,9.389,5.513,66.66,73.07,2.001,N,N,FailedChecks
2021-03,QMEAS-208,38866,54806,CustomRA,4.86,5.552,6.609,12.382,23.71,51.26,22.739,0.581,1.011,72.61,96.54,1.365,N,N,FailedChecks
2025-10,QMEAS-528,12629,35120,HCC,3.63,5.59,14.706,8.398,53.26,32.69,21.67,6.913,5.728,69.18,34.18,0.542,Y,N,NotSubmitted
2022-12,QMEAS-981,30897,81430,DRG,3.16,0.413,15.598,1.528,29.71,26.22,21.812,4.848,6.471,40.82,40.39,1.617,Y,Y,Validated
2020-07,QMEAS-219,35372,30755,DRG,4.95,4.059,9.243,12.203,70.52,80.47,13.655,4.561,4.146,26.7,84.42,1.954,Y,Y,Provisional
2020-09,QMEAS-590,13670,60053,APRDRG,3.44,6.51,12.115,7.741,28.35,28.66,4.561,3.85,0.999,57.33,85.01,1.997,Y,N,Validated
2025-07,QMEAS-479,49108,57050,APRDRG,1.43,6.094,4.272,10.267,94.32,60.65,2.571,7.801,8.595,40.39,34.4,1.484,Y,N,NotSubmitted
2021-12,QMEAS-643,48889,71352,HCC,2.17,10.29,4.698,15.345,75.62,2.58,17.866,0.043,2.875,64.21,79.65,1.307,N,Y,Validated
2024-12,QMEAS-447,38147,87460,HCC,2.97,2.118,7.707,5.25,71.68,77.25,4.611,0.084,8.914,71.38,71.37,1.296,Y,Y,Validated
2025-05,QMEAS-522,38333,72256,APRDRG,2.47,8.589,11.192,8.265,63.46,16.11,15.237,1.449,3.934,68.36,20.89,2.052,Y,N,NotSubmitted
2021-01,QMEAS-200,5528,92055,DRG,3.94,11.351,1.946,18.288,43.85,81.7,18.498,9.993,4.749,40.45,31.47,1.441,Y,Y,FailedChecks
2023-04,QMEAS-752,36495,110929,CustomRA,2.99,1.555,11.019,6.805,1.09,45.93,18.774,0.002,14.766,69.77,37.69,1.133,N,N,Validated
2022-09,QMEAS-166,31647,86477,APRDRG,4.03,10.088,13.865,9.204,74.72,25.46,15.456,7.274,7.481,44.48,89.84,0.464,Y,Y,FailedChecks
2022-09,QMEAS-241,5026,106258,CustomRA,3.47,4.998,9.971,17.21,43.23,9.04,16.17,9.289,9.798,86.52,80.92,2.116,Y,Y,FailedChecks
2023-12,QMEAS-784,25603,15883,DRG,4.13,10.286,4.874,7.194,39.49,35.06,21.481,2.594,5.678,93.17,81.78,1.909,N,N,FailedChecks
2021-01,QMEAS-551,12870,98894,None,4.2,4.345,7.953,16.216,54.59,20.23,9.953,0.027,5.156,82.58,96.22,0.993,N,Y,Provisional
2025-04,QMEAS-968,26301,94565,CustomRA,3.65,2.552,12.669,20.069,18.15,81.12,2.826,3.385,10.807,81.6,82.94,1.099,Y,N,Provisional
2020-01,QMEAS-950,23458,74853,APRDRG,4.97,0.087,9.761,6.189,40.18,92.52,6.224,9.227,2.294,84.54,83.62,1.684,Y,N,NotSubmitted
2025-03,QMEAS-805,1770,9311,DRG,3.16,3.875,4.254,17.595,25.2,50.72,3.606,5.814,11.244,57.14,68.37,2.027,N,Y,Validated
2024-08,QMEAS-122,13700,30758,DRG,2.17,6.423,2.634,10.668,46.57,9.7,20.675,7.201,8.626,32.19,97.55,2.045,Y,Y,Provisional
2022-02,QMEAS-489,11289,66804,None,3.71,11.912,4.405,10.141,84.05,17.94,17.369,1.601,13.63,68.81,42.11,0.721,Y,N,NotSubmitted
2020-12,QMEAS-890,15234,108302,DRG,1.3,2.069,9.637,3.705,49.84,10.81,21.805,0.289,7.23,60.2,20.57,0.99,Y,Y,Provisional
2021-02,QMEAS-948,11025,62001,None,1.29,11.88,17.218,13.153,86.79,52.58,21.444,9.151,5.502,97.58,58.36,0.845,N,Y,FailedChecks
2022-09,QMEAS-572,6887,21469,APRDRG,3.79,4.656,6.443,5.252,47.68,18.64,5.507,7.152,12.259,84.48,45.64,0.629,N,N,FailedChecks
2020-08,QMEAS-969,49131,13510,None,4.17,10.1,5.268,10.399,35.7,25.51,24.9,4.737,1.377,86.89,71.79,0.621,N,Y,Provisional
2021-07,QMEAS-981,45267,56482,CustomRA,2.03,8.122,1.992,14.188,56.68,69.16,6.346,6.706,12.619,27.26,22.16,1.671,Y,N,Validated
2020-10,QMEAS-102,48012,87938,HCC,3.4,5.409,4.143,4.194,29.34,53.51,3.019,1.884,9.157,41.2,65.76,1.162,N,N,FailedChecks
2022-09,QMEAS-188,37612,53273,DRG,2.33,2.841,1.114,20.396,19.29,1.72,17.517,3.427,6.672,38.46,34.19,2.141,Y,N,NotSubmitted
2024-08,QMEAS-125,47936,16355,None,2.69,10.111,6.525,7.371,83.23,65.5,11.418,1.603,6.439,83.66,40.28,1.709,Y,Y,FailedChecks
2022-02,QMEAS-898,11122,30773,DRG,2.46,7.838,12.992,21.396,87.8,63.0,21.327,9.317,11.119,67.08,36.74,2.068,N,N,FailedChecks
2022-10,QMEAS-748,35823,11776,APRDRG,4.78,10.47,14.817,0.013,39.27,8.74,23.463,9.31,1.138,33.13,89.02,1.866,Y,N,Validated
2020-05,QMEAS-604,40992,47632,None,2.7,9.689,0.826,10.399,4.84,7.14,2.11,0.411,8.047,75.48,82.01,0.932,Y,Y,FailedChecks
2020-01,QMEAS-558,37129,95764,DRG,4.33,2.191,9.417,2.582,47.74,87.1,3.232,7.136,14.577,68.11,41.25,0.618,N,Y,FailedChecks
2022-02,QMEAS-873,703,46163,DRG,2.46,9.097,4.771,14.606,37.61,94.96,9.005,8.001,10.954,26.27,30.85,2.008,Y,N,Validated
2023-01,QMEAS-844,44643,56764,APRDRG,2.34,11.679,15.81,9.17,66.45,74.92,18.007,9.077,4.216,49.81,41.82,0.822,N,N,FailedChecks
2023-09,QMEAS-505,19136,19205,None,4.5,4.817,16.61,17.324,90.67,88.43,18.22,4.107,1.193,54.54,75.32,1.203,Y,Y,NotSubmitted
2024-12,QMEAS-725,41044,31052,None,2.69,2.257,15.745,8.712,82.47,64.53,13.739,3.985,6.817,64.21,73.07,1.571,N,Y,Provisional
2025-05,QMEAS-297,12527,111728,HCC,1.03,0.329,11.783,12.848,55.13,85.85,20.589,0.106,7.689,49.29,58.52,0.937,Y,Y,Provisional
2025-11,QMEAS-428,18415,19699,DRG,4.25,1.881,4.029,11.726,73.79,39.44,20.047,8.744,10.518,27.31,27.68,1.011,N,N,FailedChecks
2021-03,QMEAS-439,47556,110532,CustomRA,1.65,11.225,4.456,1.122,11.8,29.47,4.563,8.988,4.19,85.28,34.17,1.155,Y,N,Provisional
2023-06,QMEAS-867,35011,98605,None,2.91,5.047,8.946,3.108,81.62,11.88,23.579,0.975,9.466,94.4,96.28,0.627,Y,N,FailedChecks
2022-05,QMEAS-162,10535,6560,HCC,1.46,7.206,1.127,19.613,26.14,46.95,21.892,2.043,1.925,88.53,81.96,2.074,Y,N,FailedChecks
2023-08,QMEAS-472,37118,71554,APRDRG,1.55,8.584,2.25,18.15,61.26,24.88,11.009,7.669,12.521,81.78,36.19,1.407,N,Y,FailedChecks
2020-09,QMEAS-922,47626,4564,HCC,4.24,7.812,8.775,16.957,42.92,99.96,19.261,0.731,13.301,78.78,77.3,0.333,N,N,FailedChecks
2022-04,QMEAS-329,28442,90185,None,4.3,2.733,12.294,2.583,17.24,42.35,15.584,9.829,3.778,88.41,69.0,1.452,Y,Y,Provisional
2022-07,QMEAS-275,35889,7965,DRG,4.15,10.483,3.071,12.585,52.91,24.0,11.732,4.809,10.122,46.92,54.48,1.952,Y,Y,Validated
2021-03,QMEAS-130,49282,58264,None,2.69,9.184,10.877,13.877,22.01,68.5,0.961,3.331,13.037,67.18,82.78,1.396,Y,N,Provisional
2021-08,QMEAS-219,47753,75845,DRG,2.39,4.129,9.395,9.227,52.9,48.2,4.321,2.773,3.286,44.65,87.02,1.901,Y,Y,NotSubmitted
2024-12,QMEAS-360,41710,102044,APRDRG,3.61,11.086,7.054,16.992,57.63,83.97,21.518,0.276,2.113,29.03,43.71,1.469,Y,N,Provisional
2022-11,QMEAS-320,40905,77438,DRG,3.52,1.663,1.48,12.743,46.91,13.05,22.514,4.13,12.772,69.42,51.69,1.407,N,N,Provisional
2024-10,QMEAS-852,29322,108640,DRG,3.89,3.315,6.838,10.721,11.47,35.35,22.75,3.166,11.681,86.35,29.87,1.303,Y,Y,NotSubmitted
2022-11,QMEAS-727,13691,71952,CustomRA,3.16,9.59,1.552,17.859,15.01,5.84,20.439,3.104,1.169,52.89,20.8,0.871,N,N,NotSubmitted
2024-01,QMEAS-862,10346,48674,CustomRA,2.98,1.051,16.562,21.036,12.11,11.94,8.798,9.792,8.832,46.59,93.62,1.239,N,Y,FailedChecks
2024-03,QMEAS-420,15808,13854,DRG,3.22,4.338,15.684,1.531,20.16,85.84,13.063,1.653,7.522,73.75,66.18,0.48,N,Y,Validated
2023-04,QMEAS-886,13249,6259,CustomRA,1.17,6.02,0.122,8.466,27.18,17.98,19.309,6.942,9.958,48.52,70.67,0.354,N,N,FailedChecks
2023-12,QMEAS-914,17753,98829,HCC,4.43,4.914,4.375,3.932,23.46,96.33,22.541,9.068,11.096,23.75,56.77,1.805,Y,Y,Provisional
2020-07,QMEAS-272,17041,119093,APRDRG,4.02,0.867,6.281,9.197,57.96,11.08,21.404,8.373,10.034,22.17,98.41,1.909,Y,N,Validated
2023-04,QMEAS-119,32143,45276,None,3.65,4.04,2.238,0.252,86.32,89.54,16.997,5.04,2.216,44.6,64.89,1.855,N,Y,Validated
2023-01,QMEAS-384,20796,58489,DRG,4.97,4.258,1.312,15.011,71.84,29.58,20.71,9.776,5.476,99.48,96.21,1.249,N,N,Validated
2025-06,QMEAS-929,2831,21966,None,3.37,1.647,9.903,8.843,10.95,95.82,9.016,7.572,1.446,61.53,55.26,1.176,N,Y,FailedChecks
2023-02,QMEAS-197,36160,42720,HCC,2.82,4.691,8.276,3.134,8.25,58.59,20.44,1.662,10.616,64.0,75.95,1.005,N,N,Validated
2023-02,QMEAS-407,26301,73388,APRDRG,2.26,9.395,17.291,9.417,99.51,16.62,0.317,1.0,13.881,79.93,53.54,1.255,Y,Y,FailedChecks
2024-07,QMEAS-613,40447,113458,APRDRG,1.64,7.742,12.724,6.741,92.19,19.59,0.786,3.122,8.66,80.35,47.23,1.376,N,Y,Validated
2025-06,QMEAS-633,49774,33114,APRDRG,5.0,7.273,17.666,6.185,75.09,20.62,0.815,2.434,5.459,75.59,49.35,1.881,N,Y,NotSubmitted
2025-07,QMEAS-962,7659,47394,DRG,3.48,0.3,1.744,5.305,81.29,72.23,1.173,2.901,0.388,81.46,50.07,0.518,N,N,Validated
2022-06,QMEAS-958,29334,108938,None,3.9,7.362,3.273,16.087,49.53,35.49,4.875,7.84,4.339,43.12,53.13,2.125,N,Y,Provisional
2025-08,QMEAS-269,36854,101737,APRDRG,2.5,1.15,16.936,12.32,18.7,49.6,3.238,0.983,2.64,56.13,39.08,1.132,Y,N,Validated
2021-10,QMEAS-278,12729,19921,None,1.99,7.614,4.869,19.45,24.34,16.39,4.586,7.491,13.277,55.13,46.35,0.62,Y,Y,Provisional
2023-02,QMEAS-890,40937,50155,CustomRA,3.89,6.349,12.96,5.612,69.36,97.27,1.831,6.672,10.91,95.97,94.17,1.128,N,N,FailedChecks
2020-05,QMEAS-865,30908,54403,APRDRG,2.91,1.969,7.897,9.841,39.72,49.56,10.408,4.716,1.503,25.51,79.81,0.369,Y,Y,Validated
2021-02,QMEAS-305,40961,16513,HCC,1.33,5.527,9.387,19.661,86.78,77.56,12.332,3.118,2.81,66.38,59.19,1.341,N,Y,Validated
2022-07,QMEAS-225,3463,25419,APRDRG,3.19,6.724,11.928,15.021,77.6,45.95,16.844,7.405,0.053,53.81,37.84,0.554,N,Y,NotSubmitted
2021-06,QMEAS-609,11999,484,CustomRA,2.46,1.278,5.307,12.722,0.89,19.16,21.89,3.128,14.681,35.03,84.63,1.194,Y,N,FailedChecks
2021-09,QMEAS-132,46096,66070,None,3.31,6.334,16.811,13.923,91.35,60.36,6.361,6.47,11.554,93.67,77.66,1.648,Y,N,NotSubmitted
2023-09,QMEAS-865,41013,16843,HCC,2.15,1.027,10.727,2.937,30.7,16.98,11.5,5.49,9.97,73.76,80.1,0.844,Y,N,FailedChecks
2020-12,QMEAS-904,1689,20575,APRDRG,3.22,7.275,9.327,11.286,4.44,72.6,14.96,3.937,6.338,89.53,83.41,0.349,N,N,Provisional
2021-04,QMEAS-115,13936,88757,APRDRG,2.76,5.776,15.225,17.254,32.34,11.37,15.541,8.405,12.451,39.07,61.95,2.034,Y,Y,Validated
2020-09,QMEAS-417,28236,23588,None,1.65,11.198,4.36,7.846,39.25,34.89,11.483,5.444,9.969,67.98,83.57,2.102,Y,N,Provisional
2022-03,QMEAS-230,35108,64969,None,4.66,7.919,10.413,17.797,27.5,76.3,3.884,8.192,5.903,53.59,96.73,1.139,Y,Y,Validated
2023-12,QMEAS-727,31749,44977,APRDRG,3.58,5.697,13.124,16.722,37.55,75.49,10.872,3.656,1.302,31.78,72.92,1.715,Y,N,Validated
2023-05,QMEAS-188,37622,6378,APRDRG,2.73,7.686,4.306,19.395,41.11,71.74,14.993,5.692,10.426,55.02,74.67,1.041,N,Y,FailedChecks
2022-02,QMEAS-924,10023,45384,HCC,3.45,7.38,17.088,7.768,93.08,24.46,10.277,2.64,14.13,57.54,54.34,0.386,N,Y,FailedChecks
2020-10,QMEAS-326,24332,10618,None,4.86,6.388,17.218,7.273,30.37,81.37,13.241,2.091,0.163,66.25,32.63,1.364,Y,N,NotSubmitted
2025-04,QMEAS-611,41901,101269,CustomRA,4.78,2.633,9.106,11.29,17.05,77.35,15.27,2.897,5.882,25.32,54.39,1.012,Y,Y,FailedChecks
2023-03,QMEAS-824,27079,71072,HCC,1.6,1.713,17.203,19.1,93.32,97.61,8.642,1.656,0.89,82.43,86.32,1.26,N,Y,Validated
2025-04,QMEAS-476,46795,41687,HCC,1.53,5.048,0.254,1.191,37.79,9.53,12.132,0.75,12.283,85.97,62.26,0.597,N,Y,Provisional
2020-06,QMEAS-476,6106,2711,HCC,1.8,10.992,15.942,5.965,88.89,91.23,2.374,2.697,0.626,52.45,70.66,1.561,Y,Y,Validated
2022-02,QMEAS-203,19405,48461,DRG,1.19,7.114,3.303,1.812,21.58,50.33,9.099,7.811,8.17,66.93,71.23,1.544,N,N,Validated
2025-09,QMEAS-780,3854,18075,CustomRA,3.26,11.706,9.481,10.377,8.67,14.65,7.818,3.224,8.554,36.56,73.16,0.798,N,N,Validated
2022-12,QMEAS-891,17227,50443,None,3.96,3.29,14.385,6.487,41.91,34.87,0.648,1.846,14.597,74.76,36.3,0.616,N,Y,Validated
2025-06,QMEAS-509,29176,112098,HCC,4.82,9.103,7.268,21.991,89.96,23.85,2.978,1.123,2.544,91.27,40.18,1.76,Y,Y,NotSubmitted
2021-05,QMEAS-480,14853,119513,None,2.72,11.606,17.892,19.727,24.79,85.06,3.948,0.185,13.527,93.69,57.82,2.052,N,N,NotSubmitted
2021-05,QMEAS-545,44525,50122,CustomRA,1.54,7.878,16.776,8.705,22.72,21.42,22.27,7.555,5.032,44.44,63.95,0.557,N,Y,FailedChecks
2020-07,QMEAS-856,39562,76833,DRG,1.34,7.576,14.004,7.851,92.63,34.77,10.911,0.825,10.36,66.5,41.74,1.729,Y,Y,NotSubmitted
2024-02,QMEAS-475,39076,64399,DRG,1.93,1.961,7.541,17.929,78.94,1.92,2.856,0.557,2.032,56.36,91.4,2.068,N,N,NotSubmitted
2021-01,QMEAS-721,24611,111309,None,1.67,1.415,12.653,2.704,84.38,37.33,21.909,4.285,8.593,71.46,20.91,1.219,Y,N,Provisional
2024-10,QMEAS-559,46603,5704,None,1.44,6.41,1.348,10.255,52.82,24.01,3.956,3.922,6.079,64.91,23.31,1.341,Y,Y,Provisional
2021-08,QMEAS-419,2025,79370,HCC,1.09,7.771,16.698,20.029,47.0,63.27,6.689,9.234,11.62,78.28,23.13,1.622,Y,Y,NotSubmitted
2021-01,QMEAS-705,27121,83401,None,1.73,3.866,9.156,5.039,52.04,53.63,1.576,0.989,6.342,62.85,23.84,1.599,Y,Y,NotSubmitted
2021-08,QMEAS-322,44957,96998,APRDRG,1.03,5.02,6.784,18.958,82.66,48.74,13.115,8.283,3.651,73.3,26.24,0.886,Y,N,Validated
2023-09,QMEAS-906,18986,6507,CustomRA,4.83,6.047,5.697,12.003,50.73,8.24,21.368,9.479,5.905,27.81,25.84,0.364,N,Y,Provisional
2024-11,QMEAS-290,35468,32335,APRDRG,4.27,10.474,1.372,16.841,78.29,21.09,2.553,0.876,13.281,68.59,85.53,1.793,Y,N,FailedChecks
2021-08,QMEAS-126,48091,61724,CustomRA,4.8,7.031,10.159,2.921,54.1,7.3,4.964,7.381,9.592,45.78,33.16,0.597,N,N,NotSubmitted
2021-11,QMEAS-596,17571,102502,DRG,3.3,6.267,2.675,4.959,89.75,47.39,8.363,4.277,14.672,48.49,43.02,1.291,N,Y,NotSubmitted
2020-07,QMEAS-972,8737,54085,APRDRG,2.8,8.896,4.047,1.065,65.66,50.4,0.333,3.446,13.596,92.91,72.08,0.924,Y,N,NotSubmitted
2022-12,QMEAS-130,39154,27367,HCC,2.97,9.965,17.127,7.449,77.8,81.97,14.539,9.657,11.025,67.95,80.19,2.134,N,N,NotSubmitted
2022-01,QMEAS-910,33090,64286,DRG,3.89,6.089,16.88,11.502,21.67,31.72,21.668,1.793,9.345,85.68,95.2,1.842,N,Y,Validated
2022-07,QMEAS-870,47283,56449,None,4.2,8.823,10.487,14.97,44.05,70.48,5.433,9.323,1.568,23.22,39.72,1.314,N,N,Provisional
2020-07,QMEAS-717,24157,352,APRDRG,1.5,5.185,5.466,17.205,43.95,70.18,5.827,4.001,14.561,26.76,94.66,0.402,N,N,NotSubmitted
2022-09,QMEAS-659,44601,66480,APRDRG,4.38,9.882,7.536,17.392,34.22,19.02,0.235,6.179,2.188,72.58,47.79,0.728,N,N,NotSubmitted
2024-01,QMEAS-754,48954,17076,APRDRG,2.12,7.688,16.26,5.066,59.77,36.08,12.878,8.713,13.083,37.9,63.18,0.513,N,N,Validated
2023-02,QMEAS-833,48316,39180,None,1.25,5.624,12.582,19.416,25.13,66.75,8.111,1.089,0.776,28.0,36.13,1.046,Y,Y,FailedChecks
2023-06,QMEAS-113,41505,114510,APRDRG,1.99,4.457,8.842,15.818,85.88,15.16,14.269,0.485,9.831,66.68,63.92,1.311,N,N,Validated
2020-07,QMEAS-518,19618,114641,CustomRA,2.01,3.362,11.413,21.746,36.95,35.13,21.771,1.106,0.801,32.47,31.66,1.496,Y,Y,Provisional
2023-10,QMEAS-692,29868,73822,HCC,4.23,9.041,4.148,6.86,3.72,35.94,6.375,2.921,3.643,84.86,87.66,1.144,N,Y,Validated
2023-07,QMEAS-445,26655,31802,DRG,1.17,8.668,10.124,2.51,98.74,14.7,13.482,5.573,13.453,38.31,30.11,1.213,N,N,Provisional
2020-01,QMEAS-844,30888,85164,APRDRG,2.42,6.369,8.545,6.169,58.76,13.14,5.123,2.103,2.654,97.16,81.94,1.988,Y,Y,FailedChecks
2023-05,QMEAS-753,41447,38935,DRG,2.79,0.813,4.424,2.41,5.16,60.02,17.443,9.765,13.458,43.75,77.57,1.912,Y,N,FailedChecks
2025-02,QMEAS-257,18493,43579,CustomRA,4.4,7.116,17.291,11.546,61.26,48.68,1.8,8.083,12.027,44.75,47.96,0.951,N,Y,Validated
2021-11,QMEAS-261,32170,4824,CustomRA,3.67,5.266,8.961,6.753,32.46,52.98,15.98,8.178,9.44,81.3,40.57,1.806,N,Y,Validated
2021-09,QMEAS-395,4584,62078,HCC,3.24,7.254,11.203,18.747,8.3,87.01,22.107,1.417,2.691,40.36,40.34,1.529,N,Y,Provisional
2020-11,QMEAS-873,9089,48134,CustomRA,4.32,3.39,3.642,13.16,5.59,12.58,1.429,7.484,3.251,28.94,77.41,1.82,Y,Y,Provisional
2022-04,QMEAS-766,37393,82462,APRDRG,3.66,2.665,16.762,2.175,76.22,11.28,17.977,6.211,10.034,54.27,81.0,0.79,Y,Y,NotSubmitted
2022-03,QMEAS-957,5284,62736,None,1.76,1.78,10.07,10.58,1.44,5.87,17.005,2.077,14.661,63.19,65.9,1.072,Y,N,NotSubmitted
2020-05,QMEAS-946,46461,50025,HCC,3.13,10.722,13.983,5.58,100.0,37.52,11.826,9.738,0.481,85.08,20.28,1.351,Y,N,Provisional
2023-03,QMEAS-157,16430,69475,None,4.65,5.131,12.972,15.87,49.61,17.35,3.455,6.86,7.157,34.77,93.15,1.913,Y,Y,Provisional
2024-02,QMEAS-772,10680,52884,HCC,1.82,1.587,14.486,6.564,83.7,13.74,0.003,6.019,7.692,81.48,70.49,1.286,N,Y,NotSubmitted
2025-08,QMEAS-228,21416,33332,CustomRA,1.12,5.923,5.69,15.296,67.36,35.34,0.469,1.894,14.38,29.39,23.85,0.416,Y,N,FailedChecks
2020-06,QMEAS-281,18815,80746,HCC,3.48,11.33,7.356,4.747,57.61,89.8,22.624,1.325,12.553,81.82,81.83,0.848,Y,Y,Validated
2024-12,QMEAS-859,44496,1527,CustomRA,1.14,2.156,4.993,20.315,37.04,5.98,8.056,5.824,2.237,85.74,32.64,1.667,N,N,Provisional
2023-05,QMEAS-442,33513,107297,HCC,2.53,7.244,1.023,13.648,47.44,2.98,7.389,6.934,9.222,57.99,97.21,0.681,N,N,NotSubmitted
2023-11,QMEAS-327,18651,82547,DRG,1.91,0.404,14.208,21.704,91.07,27.35,13.152,0.128,4.601,93.05,26.55,1.837,Y,Y,Validated
2024-05,QMEAS-474,34822,37551,APRDRG,1.27,6.193,2.938,2.616,56.8,10.38,24.744,3.694,13.238,21.1,26.07,1.427,N,Y,Validated
