trans_rail_reference_month,trans_rail_country_iso2,trans_rail_operator_code,trans_rail_origin_station_code,trans_rail_destination_station_code,trans_rail_passenger_km_million,trans_rail_freight_tonne_km_million,trans_rail_on_time_performance_pct,trans_rail_delay_minutes_avg,trans_rail_cancelled_services_count,trans_rail_ticket_price_index,trans_rail_capacity_train_km_million,trans_rail_electrified_network_share_pct,trans_rail_ertms_equipped_km,trans_rail_cross_border_service_flag,trans_rail_night_train_service_flag,trans_rail_rail_freight_corridor_code,trans_rail_data_source,trans_rail_data_quality_flag,trans_rail_data_extract_date
2020-01,DK,DK_RAIL_OP013,DKST283,HRST223,2399.08,3376.14,77.62,18.29,172,97.51,34.834,98.82,3405.96,0,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-04-19
2020-02,GR,GR_RAIL_OP014,GRST284,DEST224,2638.88,1220.61,78.32,1.79,622,117.47,74.89,52.03,5511.09,0,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2025-09-11
2020-03,LT,LT_RAIL_OP015,LTST285,LUST225,1254.95,2629.76,80.62,3.79,324,95.5,15.458,93.42,6527.66,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2025-01-02
2020-04,PT,PT_RAIL_OP016,PTST286,SIST226,4020.95,3767.67,96.05,12.87,152,98.13,97.784,58.92,2790.88,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-01-22
2020-05,SE,SE_RAIL_OP017,SEST287,CYST227,5267.07,2396.27,68.85,22.51,532,105.73,144.837,81.72,9453.73,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-06-20
2020-06,CY,CY_RAIL_OP018,CYST288,GRST228,1960.75,1045.29,75.16,15.79,363,137.97,105.757,69.82,9745.17,1,1,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2024-07-23
2020-07,FR,FR_RAIL_OP019,FRST289,MTST229,6700.46,3110.94,75.09,2.36,46,97.0,17.684,96.9,1944.16,0,1,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2026-02-13
2020-08,IT,IT_RAIL_OP020,ITST290,ESST230,374.56,2352.29,98.0,11.16,53,136.18,13.783,63.46,5321.42,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-09-11
2020-09,NL,NL_RAIL_OP021,NLST291,CZST231,955.53,1798.83,70.54,17.74,657,130.99,109.772,59.23,4250.73,0,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-11-05
2020-10,SI,SI_RAIL_OP022,SIST292,HUST232,3378.55,2632.47,83.19,10.5,107,111.49,16.712,73.53,9753.39,1,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-05-08
2020-11,BG,BG_RAIL_OP023,BGST293,NLST233,586.03,613.16,88.42,3.99,114,126.54,51.951,51.13,4176.79,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-02-04
2020-12,EE,EE_RAIL_OP024,EEST294,SEST234,4554.28,2527.23,96.31,3.14,466,137.4,110.882,41.43,333.23,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-09-05
2021-01,HU,HU_RAIL_OP025,HUST295,DKST235,2317.41,1118.76,74.74,16.1,713,142.9,109.719,85.07,4614.27,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2026-01-02
2021-02,LU,LU_RAIL_OP026,LUST296,IEST236,363.99,1809.74,88.26,8.93,574,102.55,14.854,34.92,6721.67,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-08-02
2021-03,RO,RO_RAIL_OP027,ROST297,PLST237,590.69,4679.63,79.69,12.39,35,136.09,60.807,59.16,3773.15,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-11-26
2021-04,AT,AT_RAIL_OP028,ATST298,ATST238,1135.38,666.45,96.56,13.39,551,137.2,42.278,66.63,5438.56,0,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-07-24
2021-05,CZ,CZ_RAIL_OP029,CZST299,EEST239,4320.51,4749.05,71.26,1.41,948,137.85,5.766,84.05,6939.47,1,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-11-03
2021-06,DE,DE_RAIL_OP030,DEST300,ITST240,5024.53,3777.84,79.73,8.11,544,122.01,30.548,38.02,246.71,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2025-07-05
2021-07,LV,LV_RAIL_OP031,LVST301,PTST241,2382.65,2618.76,77.71,16.49,177,126.11,96.869,48.23,191.44,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,0,2024-10-03
2021-08,PL,PL_RAIL_OP032,PLST302,BEST242,885.24,1950.43,68.05,12.32,455,91.9,90.934,67.8,6306.08,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-01-30
2021-09,ES,ES_RAIL_OP033,ESST303,FIST243,466.69,5783.31,86.98,3.29,182,112.94,1.58,72.19,1279.79,0,1,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-06-03
2021-10,HR,HR_RAIL_OP034,HRST304,LVST244,4245.86,4921.26,93.5,12.6,582,128.4,92.73,57.28,960.35,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-01-04
2021-11,FI,FI_RAIL_OP035,FIST305,ROST245,4451.11,1286.04,75.6,2.85,617,99.73,81.781,55.31,180.96,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-09-28
2021-12,IE,IE_RAIL_OP036,IEST306,BGST246,5312.42,4432.16,70.05,4.7,39,126.59,75.129,36.29,1325.61,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-02-14
2022-01,MT,MT_RAIL_OP037,MTST307,FRST247,3782.94,2013.83,96.51,1.64,552,137.03,19.423,44.08,6340.41,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-03-08
2022-02,SK,SK_RAIL_OP038,SKST308,LTST248,2410.99,2270.96,87.09,11.27,192,85.56,102.268,69.25,4452.81,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-05-18
2022-03,BE,BE_RAIL_OP039,BEST309,SKST249,1308.28,2089.25,74.48,1.92,5,132.65,1.841,96.6,300.57,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-07-09
2022-04,DK,DK_RAIL_OP040,DKST310,HRST250,1417.91,1406.48,78.59,4.36,502,118.06,70.885,92.38,5499.94,1,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-01-16
2022-05,GR,GR_RAIL_OP041,GRST311,DEST251,6095.36,3391.83,78.59,6.89,653,119.06,68.861,37.21,6318.25,0,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-09-10
2022-06,LT,LT_RAIL_OP042,LTST312,LUST252,4397.82,1478.62,78.39,3.61,670,130.61,72.955,50.3,5378.03,0,1,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-11-20
2022-07,PT,PT_RAIL_OP043,PTST313,SIST253,119.16,288.88,92.46,2.58,60,129.35,29.121,34.71,5308.38,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-07-02
2022-08,SE,SE_RAIL_OP044,SEST314,CYST254,374.06,214.48,90.33,13.08,352,90.71,44.857,80.91,5869.52,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-01-04
2022-09,CY,CY_RAIL_OP045,CYST315,GRST255,689.07,4043.1,86.16,2.23,661,104.45,14.604,88.33,5870.25,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-09-16
2022-10,FR,FR_RAIL_OP046,FRST316,MTST256,6217.09,1747.61,87.23,11.1,634,128.26,66.027,66.76,3432.94,0,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-03-30
2022-11,IT,IT_RAIL_OP047,ITST317,ESST257,2949.13,558.9,97.5,4.16,205,89.13,49.375,30.7,1004.69,0,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-10-22
2022-12,NL,NL_RAIL_OP048,NLST318,CZST258,3497.5,3372.73,93.48,7.19,464,86.58,112.746,31.26,3483.04,1,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-03-14
2023-01,SI,SI_RAIL_OP049,SIST319,HUST259,6311.34,2513.7,73.83,11.22,964,98.82,19.334,44.27,4310.77,1,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2024-06-01
2023-02,BG,BG_RAIL_OP050,BGST320,NLST260,4882.88,1483.9,74.27,11.43,921,114.75,22.882,69.94,5945.18,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2025-07-12
2023-03,EE,EE_RAIL_OP051,EEST321,SEST261,2376.03,1144.14,93.52,13.47,23,125.12,24.125,32.32,2149.78,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2025-04-02
2023-04,HU,HU_RAIL_OP052,HUST322,DKST262,4287.3,1681.02,91.4,6.71,549,126.9,73.664,46.26,5447.74,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-11-16
2023-05,LU,LU_RAIL_OP053,LUST323,IEST263,3573.16,2451.83,93.71,3.98,212,86.79,96.924,85.83,5856.17,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-12-04
2023-06,RO,RO_RAIL_OP054,ROST324,PLST264,2147.7,2439.82,90.12,8.27,449,137.84,14.435,48.46,1417.88,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2025-07-17
2023-07,AT,AT_RAIL_OP055,ATST325,ATST265,2730.23,4559.48,79.88,4.88,600,110.98,101.96,34.21,2271.47,0,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2025-03-17
2023-08,CZ,CZ_RAIL_OP056,CZST326,EEST266,1300.91,2720.85,68.54,18.69,385,129.96,8.919,98.96,4255.85,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-09-08
2023-09,DE,DE_RAIL_OP057,DEST327,ITST267,918.79,1240.42,73.69,10.13,520,120.66,69.501,98.93,6782.69,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-08-06
2023-10,LV,LV_RAIL_OP058,LVST328,PTST268,4061.88,5464.49,72.72,17.24,278,98.11,127.197,36.77,4655.74,1,1,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-10-28
2023-11,PL,PL_RAIL_OP059,PLST329,BEST269,824.92,2163.98,83.34,4.45,18,142.25,124.501,62.5,6873.39,0,1,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-06-02
2023-12,ES,ES_RAIL_OP060,ESST330,FIST270,1014.58,1516.09,96.87,4.29,497,99.52,46.819,60.65,8327.45,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-10-24
2024-01,HR,HR_RAIL_OP001,HRST331,LVST271,3702.83,5546.21,83.88,3.67,250,144.99,39.169,50.16,6087.15,0,1,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2026-02-12
2024-02,FI,FI_RAIL_OP002,FIST332,ROST272,2901.49,4130.34,72.27,4.92,694,128.38,105.205,98.99,4497.91,1,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-05-14
2024-03,IE,IE_RAIL_OP003,IEST333,BGST273,1036.8,2700.52,92.67,1.47,568,112.75,104.666,54.26,4279.66,1,1,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-07-06
2024-04,MT,MT_RAIL_OP004,MTST334,FRST274,425.33,627.2,84.4,3.02,63,117.91,66.305,99.41,1765.47,0,1,RFC4_ATLANTIC,OPERATOR_REPORTING,0,2025-11-20
2024-05,SK,SK_RAIL_OP005,SKST335,LTST275,2600.12,3120.76,90.99,10.4,559,89.42,77.472,92.55,855.31,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-10-05
2024-06,BE,BE_RAIL_OP006,BEST336,SKST276,1092.21,1224.33,88.36,6.53,326,113.38,64.478,54.8,3390.93,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-01-31
2024-07,DK,DK_RAIL_OP007,DKST337,HRST277,2284.04,2659.0,69.53,10.83,298,143.59,105.933,96.87,9169.12,0,1,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2025-03-07
2024-08,GR,GR_RAIL_OP008,GRST338,DEST278,3020.63,4578.45,98.26,6.26,181,115.55,13.67,88.42,5245.73,0,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2024-02-12
2024-09,LT,LT_RAIL_OP009,LTST339,LUST279,2656.48,3164.51,88.33,5.06,355,123.93,0.993,38.67,2093.14,0,1,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-08-12
2024-10,PT,PT_RAIL_OP010,PTST340,SIST280,2933.78,5715.88,86.78,3.05,490,132.3,121.114,54.15,1981.12,1,1,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-05-30
2024-11,SE,SE_RAIL_OP011,SEST341,CYST281,3084.23,1182.15,69.79,7.88,293,108.96,62.554,94.32,2136.86,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-08-19
2024-12,CY,CY_RAIL_OP012,CYST342,GRST282,3691.56,2563.73,79.1,5.55,544,91.63,42.112,99.4,6487.93,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-08-18
2025-01,FR,FR_RAIL_OP013,FRST343,MTST283,3655.33,3532.6,90.49,1.75,326,97.41,46.223,47.9,4203.23,0,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-08-17
2025-02,IT,IT_RAIL_OP014,ITST344,ESST284,2283.9,4775.94,88.13,12.43,12,108.25,69.051,32.09,3422.64,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-08-02
2025-03,NL,NL_RAIL_OP015,NLST345,CZST285,48.4,237.61,94.74,6.82,192,131.25,36.996,40.74,5652.97,0,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2025-04-27
2025-04,SI,SI_RAIL_OP016,SIST346,HUST286,971.63,1639.39,83.27,3.55,517,114.22,79.567,36.57,6632.88,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-09-01
2025-05,BG,BG_RAIL_OP017,BGST347,NLST287,920.17,3808.02,74.19,9.21,888,132.83,27.586,79.2,1338.07,1,1,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-12-11
2025-06,EE,EE_RAIL_OP018,EEST348,SEST288,2150.54,4424.12,84.05,3.48,286,100.64,35.687,64.94,1714.47,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-01-19
2025-07,HU,HU_RAIL_OP019,HUST349,DKST289,3378.28,3947.47,68.45,18.54,1059,124.57,72.322,94.53,9456.59,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2024-08-05
2025-08,LU,LU_RAIL_OP020,LUST350,IEST290,5619.22,3077.86,69.96,18.34,489,98.94,53.046,64.88,7559.25,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-04-02
2025-09,RO,RO_RAIL_OP021,ROST351,PLST291,3708.97,1164.43,94.9,10.18,102,122.1,89.129,80.9,10066.66,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-03-23
2025-10,AT,AT_RAIL_OP022,ATST352,ATST292,6182.59,2682.59,72.79,8.2,1019,96.39,121.195,67.77,2888.16,1,1,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-05-22
2025-11,CZ,CZ_RAIL_OP023,CZST353,EEST293,2361.79,3259.6,76.1,17.07,395,136.82,86.333,48.16,926.66,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-12-18
2025-12,DE,DE_RAIL_OP024,DEST354,ITST294,1467.06,2811.42,86.32,8.42,294,130.37,74.149,40.47,6016.61,0,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-02-17
2026-01,LV,LV_RAIL_OP025,LVST355,PTST295,3042.14,428.75,70.26,7.29,254,106.45,101.081,97.93,4355.36,0,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-10-24
2026-02,PL,PL_RAIL_OP026,PLST356,BEST296,5017.17,3565.12,74.43,14.39,406,102.23,85.645,56.62,1110.11,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-06-04
2026-03,ES,ES_RAIL_OP027,ESST357,FIST297,4003.19,683.82,74.2,8.36,44,138.55,71.966,49.08,3930.22,0,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-02-25
2026-04,HR,HR_RAIL_OP028,HRST358,LVST298,1392.57,755.12,74.97,10.38,97,100.97,89.078,97.37,8519.15,0,1,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-03-27
2026-05,FI,FI_RAIL_OP029,FIST359,ROST299,3646.92,1356.07,70.69,9.1,993,130.12,7.05,45.44,5911.51,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-01-12
2026-06,IE,IE_RAIL_OP030,IEST360,BGST300,3119.51,2185.1,79.91,12.68,471,129.07,2.82,42.74,2409.41,0,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2025-02-14
2026-07,MT,MT_RAIL_OP031,MTST361,FRST301,2211.99,2190.19,84.27,8.57,268,114.1,39.145,52.22,6555.77,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-09-01
2026-08,SK,SK_RAIL_OP032,SKST362,LTST302,1655.79,296.73,75.69,10.64,76,137.56,64.326,99.26,7541.6,0,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-11-25
2026-09,BE,BE_RAIL_OP033,BEST363,SKST303,4752.4,3770.48,71.75,13.8,675,143.54,88.218,95.16,2564.36,1,1,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-07-18
2026-10,DK,DK_RAIL_OP034,DKST364,HRST304,2249.27,2399.75,87.21,10.48,622,96.79,120.107,83.52,1725.55,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-04-20
2026-11,GR,GR_RAIL_OP035,GRST365,DEST305,5078.16,2728.5,83.61,8.79,269,131.41,44.106,52.14,218.79,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-08-24
2026-12,LT,LT_RAIL_OP036,LTST366,LUST306,5112.48,3028.66,82.22,10.09,20,100.91,46.155,89.31,644.43,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-11-27
2016-01,PT,PT_RAIL_OP037,PTST367,SIST307,946.14,472.92,83.55,6.49,322,141.07,135.847,57.64,921.09,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-10-11
2016-02,SE,SE_RAIL_OP038,SEST368,CYST308,4344.27,746.82,68.04,21.77,501,95.89,53.595,64.27,9820.51,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2024-04-04
2016-03,CY,CY_RAIL_OP039,CYST369,GRST309,3091.69,212.58,81.33,5.4,112,95.76,77.901,50.51,3531.68,0,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-11-27
2016-04,FR,FR_RAIL_OP040,FRST370,MTST310,4690.55,1369.18,84.36,1.85,30,121.84,89.104,64.63,7939.96,1,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-03-07
2016-05,IT,IT_RAIL_OP041,ITST371,ESST311,2157.54,4787.24,86.98,13.13,515,143.59,7.737,97.93,4175.31,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2025-11-18
2016-06,NL,NL_RAIL_OP042,NLST372,CZST312,3329.64,4819.61,70.18,18.94,946,144.43,50.27,33.54,890.59,1,1,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-03-07
2016-07,SI,SI_RAIL_OP043,SIST373,HUST313,280.48,2526.49,84.37,11.77,555,120.23,75.025,48.25,4514.36,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-02-04
2016-08,BG,BG_RAIL_OP044,BGST374,NLST314,5561.81,358.1,77.71,11.66,40,110.36,75.26,83.3,3388.36,0,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-03-28
2016-09,EE,EE_RAIL_OP045,EEST375,SEST315,4841.09,5165.18,84.4,8.24,442,117.02,15.776,51.09,159.82,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-03-30
2016-10,HU,HU_RAIL_OP046,HUST376,DKST316,4192.85,4682.13,80.1,1.17,293,117.1,58.564,39.9,4886.7,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-12-22
2016-11,LU,LU_RAIL_OP047,LUST377,IEST317,21.32,3133.49,88.82,0.91,412,121.07,30.35,40.76,871.47,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-12-21
2016-12,RO,RO_RAIL_OP048,ROST378,PLST318,3718.81,1590.11,75.46,1.37,622,113.26,120.729,32.49,2397.44,1,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2024-08-27
2017-01,AT,AT_RAIL_OP049,ATST379,ATST319,1179.3,1904.13,72.58,15.52,442,121.18,76.25,52.1,3981.56,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2024-12-30
2017-02,CZ,CZ_RAIL_OP050,CZST380,EEST320,3796.49,2488.68,84.83,8.02,576,137.12,39.373,34.72,1471.3,0,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-07-03
2017-03,DE,DE_RAIL_OP051,DEST381,ITST321,1258.81,3134.63,82.14,14.07,8,129.2,67.401,32.34,1282.66,1,1,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-11-24
2017-04,LV,LV_RAIL_OP052,LVST382,PTST322,5865.97,2453.37,90.92,14.29,88,107.19,40.247,61.48,970.99,0,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-08-22
2017-05,PL,PL_RAIL_OP053,PLST383,BEST323,2954.78,3378.85,93.12,6.2,202,137.95,17.151,92.65,9600.38,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-10-17
2017-06,ES,ES_RAIL_OP054,ESST384,FIST324,4125.85,3776.47,75.49,21.06,260,88.97,22.93,74.75,4472.96,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-03-10
2017-07,HR,HR_RAIL_OP055,HRST385,LVST325,1647.28,2811.31,69.85,1.7,349,126.61,107.895,68.63,5351.44,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-05-11
2017-08,FI,FI_RAIL_OP056,FIST386,ROST326,3362.64,1381.14,84.76,2.21,660,114.48,25.724,37.37,5263.47,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-01-08
2017-09,IE,IE_RAIL_OP057,IEST387,BGST327,2104.36,1463.35,90.29,8.76,290,135.32,14.889,66.9,1977.89,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-09-06
2017-10,MT,MT_RAIL_OP058,MTST388,FRST328,4980.19,17.58,96.16,12.8,111,91.51,11.995,35.64,1667.54,0,1,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-06-20
2017-11,SK,SK_RAIL_OP059,SKST389,LTST329,3668.35,2979.72,80.1,12.32,670,110.87,65.527,66.74,7648.21,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-10-20
2017-12,BE,BE_RAIL_OP060,BEST390,SKST330,2148.59,4749.96,91.77,2.84,259,126.56,105.234,91.27,2556.35,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-09-10
2018-01,DK,DK_RAIL_OP001,DKST391,HRST331,1868.45,61.67,82.37,5.72,548,92.64,116.544,95.53,3857.64,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-01-24
2018-02,GR,GR_RAIL_OP002,GRST392,DEST332,3468.43,3471.18,78.26,0.86,16,99.22,0.951,55.07,560.66,0,1,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-07-19
2018-03,LT,LT_RAIL_OP003,LTST393,LUST333,1362.22,300.09,79.48,9.49,611,91.29,89.676,67.0,2343.88,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-06-26
2018-04,PT,PT_RAIL_OP004,PTST394,SIST334,2201.64,34.48,70.05,10.68,804,131.35,44.969,58.45,37.24,0,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-10-26
2018-05,SE,SE_RAIL_OP005,SEST395,CYST335,1449.57,1731.18,75.74,3.31,92,136.72,9.686,36.94,5025.97,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-10-29
2018-06,CY,CY_RAIL_OP006,CYST396,GRST336,2519.54,906.51,71.26,7.22,1114,128.23,26.587,97.16,7380.64,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,0,2024-08-14
2018-07,FR,FR_RAIL_OP007,FRST397,MTST337,4253.8,971.64,70.77,6.65,894,143.5,123.316,86.68,3648.45,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-05-09
2018-08,IT,IT_RAIL_OP008,ITST398,ESST338,1139.52,4482.17,76.01,6.31,307,88.55,75.322,57.75,519.66,1,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-02-15
2018-09,NL,NL_RAIL_OP009,NLST399,CZST339,4801.95,3745.82,93.79,11.5,263,139.27,62.696,64.7,697.77,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2024-04-23
2018-10,SI,SI_RAIL_OP010,SIST400,HUST340,1370.28,2779.43,81.52,13.04,89,87.16,51.82,76.19,5037.88,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2026-01-21
2018-11,BG,BG_RAIL_OP011,BGST401,NLST341,362.03,192.67,94.77,11.77,394,104.6,3.453,58.51,596.69,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2025-12-10
2018-12,EE,EE_RAIL_OP012,EEST402,SEST342,824.36,2357.18,82.85,6.83,656,109.16,33.607,89.03,10045.32,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-11-15
2019-01,HU,HU_RAIL_OP013,HUST403,DKST343,2801.71,462.36,95.11,3.23,389,92.57,5.789,40.93,2745.77,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-04-12
2019-02,LU,LU_RAIL_OP014,LUST404,IEST344,2966.83,569.54,82.01,10.16,380,96.05,83.818,95.4,8252.14,1,1,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-09-25
2019-03,RO,RO_RAIL_OP015,ROST405,PLST345,916.34,3466.32,81.93,6.2,137,89.52,20.443,30.9,778.93,1,1,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2025-10-09
