biz_dyn_reference_year,biz_dyn_firm_id_hash,biz_dyn_establishment_id_hash,biz_dyn_firm_age_years,biz_dyn_firm_size_employment_class,biz_dyn_industry_naics_6,biz_dyn_births_establishments_count,biz_dyn_deaths_establishments_count,biz_dyn_job_creation_births,biz_dyn_job_destruction_deaths,biz_dyn_expansion_jobs,biz_dyn_contraction_jobs,biz_dyn_turnover_rate_pct,biz_dyn_survival_rate_1yr,biz_dyn_survival_rate_5yr,biz_dyn_high_growth_firm_flag,biz_dyn_multi_state_operation_flag,biz_dyn_ownership_structure_code,biz_dyn_productivity_sales_per_worker,biz_dyn_confidentiality_suppression_flag
2017,24b3e815955a72d4,a8ad512a0b8fe2d2,67,1_4,908650,4684,4663,23566,12667,24647,24947,31.353,93.4,45.06,1,0,SOLE_PROP,1859196.8,0
2007,242885d064f202d6,9236add82720e0d2,63,1000_PLUS,134397,866,1027,15137,9336,36666,40360,107.903,71.26,45.27,0,1,CORPORATION,902139.22,0
2019,dcb957c9c16d4990,d7469a7d3efa05d1,85,5_9,672895,345,2409,1710,8612,44134,46286,138.323,23.28,14.37,0,1,SOLE_PROP,1298345.0,0
2022,d151a2ef79d3c455,f0bf9400b31ee1a9,48,5_9,151056,663,4612,20765,17094,1104,47574,32.022,11.51,8.55,1,1,LLC,1631856.56,0
2006,490e0b05bcbca849,ef45804a3f49ca2b,26,50_99,963744,523,4609,12304,21809,44591,18810,127.456,87.27,13.44,0,1,CORPORATION,10953.97,0
2022,381b0215164c181f,428eefa19dd42d49,20,50_99,728376,4524,4684,16456,8040,24953,4282,150.394,94.5,84.7,0,0,LLC,140632.72,0
2016,8ba82265d4797316,007495a732e7165d,35,500_999,183540,3726,2577,9109,6164,33249,21063,135.331,9.08,7.58,0,0,OTHER,1428733.67,0
2023,0edaa63b5e6b9163,da55a5708cc3e868,84,10_19,982299,4080,1731,20957,6847,17114,20421,94.684,7.18,3.12,0,0,PARTNERSHIP,642151.41,0
2025,a9a4239b383e4228,59e8c9821c26d7e4,89,1000_PLUS,623981,4853,3094,4352,2188,38477,16136,120.041,52.14,23.24,0,0,SOLE_PROP,2262996.59,0
2020,2d1ea1d1c9cd8018,889f55bac15709a9,0,5_9,573919,3802,4028,6285,14817,26950,41774,35.482,67.86,58.68,1,0,COOP,2251945.9,0
2009,823591349790c3c5,ffb44582c536a8a1,21,500_999,606958,2541,1303,6460,4499,18463,44041,135.985,56.52,33.0,0,0,LLC,414866.89,1
2009,004b57f8695c73df,f19239bfb8b44c1d,66,5_9,957603,3149,3190,21599,14589,32892,37852,68.912,86.93,74.04,0,0,OTHER,2003876.18,0
2008,5e69f3bcdb2c7cf3,b1af5ad51e66b776,11,5_9,543391,3984,4761,2416,1171,15329,33578,35.368,29.51,6.91,0,0,LLC,899510.23,0
2006,62452c4e861d3f2e,ba830e95f3cfe3d3,53,20_49,725566,4331,3769,17724,5958,21516,37658,109.736,4.97,0.91,1,0,CORPORATION,1979465.53,0
2020,2092a5a293d15fb1,6ddd07af03576e80,96,10_19,262254,4124,749,16318,4632,36681,2562,164.222,28.89,5.28,0,0,COOP,1506354.16,0
2023,92c86ce88c2e1702,6ff3e7b405ca823c,30,5_9,560557,4667,4200,17162,4902,44618,23209,46.945,70.43,18.94,1,0,LLC,1814961.38,0
2024,004f3b0da5f7c4cf,c7d2a9854a08a305,72,1_4,506083,163,235,2570,2542,39049,661,29.014,13.25,1.43,0,0,LLC,29036.82,0
2012,efb7a22e7cdf13c4,f13fa7490e1fb60d,84,500_999,638962,136,2588,15082,7482,47482,42941,98.206,91.23,39.73,0,0,NONPROFIT,1678834.57,0
2025,312b9dfae6e7b9e3,7cb7000a15e5f07f,66,20_49,165859,4628,4392,12351,11257,46130,14297,135.997,49.43,43.16,0,0,SOLE_PROP,1284951.71,0
2019,dd252980b88d1077,6123a0f9c1ab6089,56,20_49,199182,9,4749,1996,24221,13270,23826,48.287,75.54,66.71,0,0,LLC,642524.99,0
2006,48bcd84da98899fd,b6038a205312f809,8,10_19,745405,427,1479,8773,13006,23692,7733,188.95,18.99,5.69,0,0,PARTNERSHIP,706092.66,0
2022,1c81a0f16c3e4723,8a088ab5d9a029ec,67,100_249,505379,3944,1491,2954,15935,32703,46310,124.435,28.68,7.19,0,0,SOLE_PROP,2196277.45,0
2018,4f96c370d926419c,5ef9fa41d092f2fd,43,20_49,844061,4731,4907,14688,6099,24788,36948,197.864,34.84,29.41,0,1,OTHER,1633920.9,0
2023,edc8af643aa4f9ab,042381b0cc9daf7f,61,500_999,853801,362,2298,10541,19740,47408,788,15.123,1.33,0.75,0,1,SOLE_PROP,557395.91,0
2007,fb425484ce74f21f,a6188bd7cc3cddc9,62,1_4,180684,193,1814,21823,17875,36816,32954,51.997,1.7,1.17,0,0,COOP,1357058.99,0
2013,1fb29e62535584dc,4032e92ca8fd866d,42,100_249,712003,2292,4608,16848,18506,20800,41773,116.787,14.5,9.56,0,0,LLC,1359577.15,0
2025,63be5bcc9fddb867,3516235ca6c3496d,93,10_19,511008,1704,481,14239,20717,10648,32475,74.677,73.24,62.38,0,1,SOLE_PROP,2330557.55,0
2024,27bff67cf0b2d60a,cf3baf92f99a7889,96,500_999,446809,2653,3565,13657,9531,3360,41196,74.336,8.4,7.42,0,0,LLC,144912.59,0
2015,7ac82d9a2fefd1ae,37f088cc6d6990df,26,1000_PLUS,947980,3741,1293,2936,20285,41622,48426,24.21,70.87,18.62,0,0,CORPORATION,2090097.66,0
2012,9ecc4606e6a27415,e5a8eb60dd502e08,2,1000_PLUS,801605,3367,708,20391,21338,36429,16072,95.045,71.69,25.89,1,0,SOLE_PROP,178145.17,0
2011,4f47781f4560af38,e579bed7c1dda0ff,61,5_9,548152,1085,2511,18385,13901,19189,16540,3.125,55.39,16.01,0,1,LLC,538304.86,1
2013,e2ddffbb0d2a8260,a4266dcebfdad75a,0,20_49,839824,2663,453,9822,19971,41989,2304,96.109,17.38,8.38,0,0,SOLE_PROP,2110764.16,0
2011,30f65b767a9a7a7f,a6a70b93f7f5ef6a,28,100_249,187288,824,4208,6813,13579,11657,44734,111.058,71.61,21.32,1,0,LLC,1384322.09,0
2019,9df6e76777aa0311,8c57b4fb17a73505,31,100_249,712965,4635,4488,19765,11946,11122,8274,60.291,82.77,22.56,0,0,LLC,1469990.69,0
2023,4782ed2924b89eda,7cbc0ee9f9aacb98,33,50_99,448023,1702,819,4620,15960,40561,39372,114.29,64.82,61.39,0,1,CORPORATION,293123.83,0
2022,875276e1e2952d7c,165705b0628bc58a,15,10_19,500996,3908,3236,6816,7873,15297,29198,69.305,59.49,55.15,0,0,SOLE_PROP,738318.79,1
2011,e6632191c0f884cb,d897ff8a93e4df50,96,500_999,378736,2560,4660,9629,12903,44369,32952,178.914,88.87,52.97,1,1,SOLE_PROP,1579706.75,0
2025,5dd017d097c97dbe,7b47df7f4c9cb315,88,10_19,272355,247,1541,21598,22991,39116,32290,81.655,85.47,31.96,0,0,OTHER,1899659.3,0
2009,ebdcf39fe21e15d8,80b473b93e306e03,27,250_499,740339,3128,988,11628,22824,2035,19037,132.73,17.95,4.49,0,1,CORPORATION,493718.24,0
2006,5bf9abb7e2df3a8a,dacffe28b45b8020,55,1_4,600087,3543,3479,16140,21849,34432,17595,65.836,34.06,29.75,0,0,CORPORATION,2495354.67,0
2008,5b84df05668695fa,a083013cb38fd58b,64,100_249,516563,1762,186,4294,5060,24310,15208,171.491,83.87,52.98,0,0,PARTNERSHIP,1927059.16,0
2024,71e96a96472bb214,3d117bde7a884d81,16,10_19,463941,3856,751,16469,679,49466,20945,114.29,41.76,30.0,0,0,LLC,1203668.51,1
2011,97057ae502d2eaf9,f7bffb90b8dafcb7,98,10_19,394662,357,696,15467,13852,42524,41997,122.081,9.18,1.62,0,0,LLC,68834.21,0
2022,ae9a2fa322676176,2f373c07c173b93e,91,250_499,678662,2828,2794,1699,6939,46618,29896,88.334,86.13,12.95,0,0,LLC,64691.26,0
2010,8d18be870379d370,dd16ac9e84461dce,52,1_4,671952,4908,2327,19981,1413,33007,27160,71.567,3.27,2.39,1,0,NONPROFIT,1289257.25,0
2012,8ac9ccd1ef576b76,e0b23b95e68b1d8b,93,1_4,787121,1191,3066,6113,928,43347,18750,31.552,37.16,31.61,0,0,LLC,373451.17,0
2025,264a842751b1bb10,6dacdee6781d27cf,33,100_249,187196,1574,3238,4015,7893,48270,41527,93.963,38.46,13.12,0,0,LLC,1338608.89,0
2009,c970b2f23b90b7bb,49f648fe6e6d320d,42,20_49,547593,2583,1784,15624,8714,18987,15182,71.209,72.91,11.03,0,0,LLC,2292853.4,0
2025,85006281109a56cb,a7087a9f53c14226,60,50_99,810159,4473,4846,16994,6937,15718,13276,34.414,98.82,17.59,0,0,LLC,744917.35,1
2020,8bcc59daaf909aab,5266f382ee19dd3e,73,20_49,436757,347,2656,379,24106,49570,2888,91.117,59.41,13.37,0,1,CORPORATION,188193.82,1
2006,be0fb4b33abb804a,8d728ddeab129653,10,10_19,150314,460,4822,1421,23765,33697,7223,182.192,82.31,66.25,0,0,SOLE_PROP,937368.9,0
2023,1e701f1a1bbeca78,1ef768e9ba92df4d,83,1_4,828679,2611,3030,12310,9327,20296,45594,112.981,64.96,13.84,0,0,SOLE_PROP,1530749.94,0
2015,6641aa4df304300e,03e8ea4dd77df0c6,90,250_499,566339,1755,1394,4039,22301,2191,14427,80.742,6.25,3.42,1,1,SOLE_PROP,1788637.84,0
2006,7c06f896ae30e40e,de42da323b7c8b46,70,1000_PLUS,640979,1513,1848,10849,15456,6371,13414,163.382,27.93,20.36,0,0,SOLE_PROP,2176826.9,0
2015,da051d5cb57a9965,7f380ee126fe0ef5,55,500_999,511547,707,1726,6633,3149,13575,4967,110.742,39.41,7.81,0,0,LLC,1826578.14,0
2019,21425a1f3b2ae6bf,d8b7a01782c3f9a6,3,100_249,672340,607,694,14753,22534,24589,39309,118.94,77.86,10.45,0,0,SOLE_PROP,2198444.64,0
2021,d5d12a229d2924ac,8506b7cab64b21a6,10,50_99,582128,2005,3024,18777,14346,31516,14741,108.024,87.58,28.26,0,0,SOLE_PROP,227243.42,0
2015,537027c9427766c2,4300e16a9931f22e,44,5_9,415623,2070,1846,7078,1100,12080,28517,22.442,41.47,23.65,0,1,OTHER,935303.96,0
2018,77887d226ed48233,950ba8a76894b11a,62,20_49,379594,2144,107,15069,20474,21615,40760,28.17,68.5,24.69,0,0,SOLE_PROP,733630.14,0
2017,7568007554715164,c936216c99128b19,48,20_49,400632,5,439,6115,24182,15815,33732,16.94,80.72,53.59,0,0,SOLE_PROP,1174733.17,0
2023,1ac81f3a42eba0c3,7317f9a4a8e1d7a0,75,20_49,547389,1281,3570,11885,18587,41844,25505,83.126,18.7,8.95,0,0,PARTNERSHIP,2270107.64,0
2020,e80654609c950d74,d0d7a47e0e759462,98,100_249,537114,4895,2391,16324,15774,43228,21896,137.17,3.36,2.06,1,0,CORPORATION,2248785.11,0
2020,88d5aaccb11443f8,a3b19e076123177c,45,100_249,117179,1490,275,12836,23009,42937,34318,30.241,11.42,9.75,0,0,PARTNERSHIP,1056433.29,0
2023,1be82616684fad11,d31f04d1903535af,34,10_19,514983,3259,2476,13802,13137,38594,43783,40.677,4.48,1.75,0,0,PARTNERSHIP,723588.03,0
2021,a3dc4e82badde908,2f447e7f0d9bb643,23,1_4,467780,1582,1644,10308,11436,33181,49977,45.779,5.6,3.91,0,0,LLC,1400484.45,0
2014,8a3c44f3668a13e0,8370b9ed225d128a,98,250_499,422947,4432,2393,15514,1681,15482,29881,53.624,90.37,80.72,1,0,CORPORATION,17076.5,0
2020,08ee119c1e42fb46,3e7ce4e6a2d2aa7e,50,1000_PLUS,408062,1331,1372,17155,6608,2211,38127,129.947,75.1,34.71,0,0,CORPORATION,1622813.5,0
2017,ca8e85c6bbbbc639,9e90f8eeacad26be,73,20_49,635449,4101,3388,21778,5157,6889,34084,29.586,43.61,16.8,0,0,CORPORATION,827759.52,0
2010,dd682169aac6c70a,4eb9aba10798a691,92,20_49,638917,890,4581,6896,9580,49023,37903,144.213,79.64,9.96,0,1,LLC,498593.43,0
2025,eeb490aea02a8501,d92a6520407b6d06,91,1_4,249717,212,3211,20651,7262,38893,34691,52.256,76.64,52.55,1,0,CORPORATION,1845633.36,0
2006,bb760806a325accb,b1bb8998eb489c67,76,10_19,439584,4972,1450,13068,5347,47839,41532,192.584,50.79,17.92,0,0,OTHER,1702469.72,0
2020,e22a3324ff0c0f6c,9904965bf77f058a,76,50_99,120605,3531,1023,4591,7934,19719,34655,132.576,71.04,64.81,0,0,NONPROFIT,2234572.32,0
2024,45eff0d1650aa66a,2b6203bd784c756b,1,1000_PLUS,528303,3986,4934,20789,8547,7279,7431,134.273,52.7,45.75,0,1,CORPORATION,1990208.71,0
2012,ef89acd13ecd45bc,cef4e87e3f0efa49,9,1_4,230538,4657,4925,11359,13282,10949,49250,38.945,38.2,25.7,0,1,LLC,1283766.01,0
2010,565aacd76adb7037,5a36e21b1bc30b43,81,10_19,691675,2986,1422,12074,9590,9430,24168,39.089,65.0,33.91,0,0,LLC,280278.02,0
2023,bfe2c0532007e644,a7791e496c7d5c6e,13,100_249,134210,2842,1427,18213,14668,27046,33832,50.752,57.84,40.42,0,0,LLC,30638.84,0
2011,dc508261a7fa8bd8,7c6a6ef16b52898e,51,1_4,238056,625,2696,7724,23189,2124,16342,145.955,13.86,7.07,0,0,PARTNERSHIP,128322.32,0
2014,acaf00106600d139,44c6a077de34c9f0,25,5_9,347137,1096,2379,12579,15640,36340,43763,139.152,60.12,30.74,1,0,PARTNERSHIP,1587517.47,0
2017,c091532952309ba0,410eb51dc5fa05a3,57,250_499,901361,3411,443,10294,16018,40983,26116,16.034,34.96,13.13,0,0,SOLE_PROP,1058345.25,0
2025,abed5198674de337,88a77ca1fedef121,13,10_19,625052,3271,4522,14466,815,33583,47743,153.744,75.4,69.31,0,0,SOLE_PROP,1127428.77,0
2023,823bf61a420d8a55,00c6f459f7f2cc76,17,50_99,812766,4548,2878,6711,6042,37959,40487,86.281,85.93,49.44,0,0,COOP,2489122.46,0
2018,5fa4e93beb870b01,69a56c6bca69d7a0,34,250_499,258238,4021,2551,16605,20992,45791,28253,82.278,22.84,13.81,0,1,SOLE_PROP,1270811.79,0
2013,08f6f6e79e38f685,f7c9c8375d67b3f2,43,500_999,888044,440,4660,13805,16759,24387,29505,0.611,3.16,1.8,0,0,PARTNERSHIP,2125862.65,0
2021,9ba0c82bf4f793c6,314c3ba014dcd29c,40,1_4,633094,765,1591,17624,23935,3123,26800,0.673,35.5,25.06,1,0,CORPORATION,339942.58,1
2017,8e0eba25d22d15d1,5312bf4dcf48a04a,30,1_4,531224,4544,3983,4078,12018,42455,5184,2.219,67.05,33.02,0,0,LLC,2412743.36,0
2024,221c41848322db5f,a524ad637a5503d8,44,5_9,111862,4288,3123,910,3814,8568,23471,70.158,44.33,25.62,1,1,NONPROFIT,463917.34,0
2007,0b026b8f83d256a0,69fc307a9b98bd24,63,250_499,205201,1509,3541,24144,4777,12246,30794,38.161,21.34,14.27,0,0,LLC,189456.59,0
2006,3c1431951e71ef32,03ae62154c439d4f,20,100_249,795289,4572,88,23232,13122,21883,17752,104.367,13.89,3.21,0,0,LLC,951125.74,0
2010,ca1c3bd18c1ddf0c,2c7ef3e81ed354ee,93,10_19,816296,2537,4886,20028,3898,35529,3897,25.504,85.55,60.39,1,1,SOLE_PROP,1224200.46,0
2011,6e3ef28983b0a293,69c896035aebf1d4,61,100_249,982002,3308,2103,6726,15885,20071,38456,92.864,84.74,8.65,0,0,SOLE_PROP,2026790.96,0
2020,4815bd8d41654644,a364149ee5697d94,27,20_49,428255,422,3667,3542,21863,44800,8782,189.774,17.14,5.39,0,0,SOLE_PROP,90382.44,0
2016,49c18de8bd160eaf,380f48d33c8192af,54,10_19,327622,2931,3194,8080,22296,41699,21433,22.662,85.02,11.65,0,0,SOLE_PROP,123823.16,0
2006,0d0a8b65646cb4a8,f0334038b5abebfe,47,100_249,252221,361,2012,5211,11331,34249,7823,30.946,99.47,22.44,0,1,NONPROFIT,2481195.29,0
2020,1628b1bf209266c5,f34c8bc6d41a1693,48,5_9,655668,4825,1344,16131,2708,35957,38005,164.048,48.43,7.57,0,0,SOLE_PROP,1019118.12,0
2021,0c832689cc6f3507,ff231ee290acac9b,9,5_9,436755,496,4454,23898,9720,23470,1872,31.474,69.38,56.1,0,0,SOLE_PROP,2244384.54,0
2010,79633bb97d2cb9b4,f840fe6a8730215f,9,5_9,396836,2733,1879,3684,8380,32059,37429,55.088,18.28,4.42,0,1,CORPORATION,251463.94,0
2014,c6eee515da420f5f,b0776a058c8fc24b,53,100_249,782457,3144,1509,16961,3978,40839,47947,72.674,48.95,37.64,0,0,CORPORATION,1777263.61,1
2007,48fc7ad8cb8d5fc4,bef208b98cef134c,63,500_999,555268,1384,1957,24989,7651,29667,23408,178.409,42.15,38.49,0,0,LLC,1045846.31,0
2015,8edbb2109908305d,c6c67f6f6f993abd,18,1_4,998720,813,1182,22975,4486,28518,40552,54.886,31.78,28.83,0,0,OTHER,357546.47,0
2013,104718d75c1c3571,98db94193882c4e9,58,500_999,258356,571,505,12412,16727,45343,25273,36.86,10.86,4.8,0,0,SOLE_PROP,1817802.46,0
2015,09067cbea8655c04,6e35680bd94debd3,80,1000_PLUS,189053,2737,4240,9073,20717,21295,10080,101.266,27.78,7.66,0,0,PARTNERSHIP,126492.45,0
2018,f5203821c65f9463,67735f01093e40d3,5,1_4,575285,4130,2950,11162,2436,34160,3536,15.256,77.03,46.17,0,0,LLC,1455988.97,1
2015,96070878598353d0,63c1b92e3953a74e,17,100_249,729768,1196,4932,652,3488,48801,48902,110.041,66.84,62.31,0,1,PARTNERSHIP,1278959.73,0
2016,35246257cdfb7a34,9675c502b1802599,44,20_49,129855,298,3125,13727,16494,37915,48407,152.986,76.48,59.34,0,0,SOLE_PROP,2017133.95,0
2009,fb55c2bea9b3e1e0,ac451cc06f2ba1e3,0,500_999,749702,4110,3860,8737,5374,13491,38461,126.274,83.87,73.05,0,0,PARTNERSHIP,746299.52,0
2018,05542b0ed62e8c64,e0c200698a5420ca,86,5_9,905459,3123,85,6332,12132,36157,35998,109.243,63.18,16.57,0,0,CORPORATION,2109927.34,0
2013,7b1ba2866f86e7e6,d31e311baf8b565b,62,1000_PLUS,306659,679,1932,20461,10688,12757,15790,91.626,84.34,31.33,0,1,PARTNERSHIP,1787405.86,0
2012,7219cc97dcce9ab4,d7ea2ab1ad07dca1,10,100_249,964452,887,4120,24067,21173,3235,42557,4.423,25.85,3.54,0,1,CORPORATION,2369575.14,0
2022,68e9ed68932169b4,08b633a7ac627bd2,7,1_4,181610,1064,3156,14444,4688,20236,32017,186.055,99.17,45.47,0,1,PARTNERSHIP,332883.11,0
2023,eefb5dc6727fa2e8,3d7d93602dc72aeb,88,1_4,438464,3488,3443,10080,13639,37676,37713,14.913,45.39,10.69,1,0,SOLE_PROP,2168738.24,0
2006,10efbf6277651379,b9c8dbc7e0e35acc,19,100_249,189407,4476,1184,14396,8920,38359,32872,174.026,98.12,37.88,1,1,SOLE_PROP,1775466.2,0
2009,777897aa63d860c3,6cc9ff64e3aea635,48,10_19,512919,3769,4028,13376,9937,12829,33585,174.444,93.03,87.24,0,0,COOP,1623524.3,0
2023,94658b546915d56b,ea6e73fb87706302,20,10_19,814093,1929,2193,13406,574,21539,10990,62.198,36.53,28.78,0,0,LLC,744659.89,0
2024,c2031d77fe3ad202,6c13d6a01ae4c6a3,39,250_499,985585,3497,259,20981,7601,40910,305,5.725,91.39,42.57,0,1,LLC,1348167.37,0
2025,9fce691e31605a29,d4a3f3bf14766458,80,20_49,119790,4755,532,1956,19717,42529,40586,159.701,60.03,33.36,0,1,OTHER,1592332.81,0
2023,b17dded8a7f69fc7,e3448baf5adbbafd,63,5_9,113953,1146,1877,24387,12245,28241,42327,147.912,6.4,6.03,0,0,SOLE_PROP,2140455.55,0
2008,8b23e89d49f8466c,b75f2eef817ec68a,31,1000_PLUS,671185,3912,4125,10834,21237,24171,10571,138.171,13.51,8.64,0,0,LLC,1974669.78,0
2022,79fdedb4c34597fc,1e7d89b9de132e09,8,20_49,377699,3084,2949,9519,20738,8104,9812,98.051,87.21,30.94,0,0,PARTNERSHIP,1716371.73,0
2019,d1d360974bca4226,c8a9f0bd11684206,35,1_4,470695,3982,700,24850,23099,32282,49435,104.999,92.69,82.85,0,0,PARTNERSHIP,13645.72,0
2024,b2ac4178e5ee283f,3f0423cac21d806b,44,20_49,147108,3547,1391,18203,7651,1670,9872,2.891,62.82,48.11,0,0,NONPROFIT,525560.92,0
2009,4f23c19b2c55d418,d635c53e529af754,97,5_9,257879,1749,663,23511,5437,12785,11873,96.161,4.45,1.03,1,0,LLC,2489350.48,0
2006,a481915c1f16291e,ee439b060957cc0b,1,5_9,896154,4341,2789,8130,1390,3622,17925,105.007,5.71,2.61,0,0,CORPORATION,1095735.07,0
2008,622f9df901b22f4c,3511a2909786d309,91,50_99,748338,2089,2259,14687,17194,8658,5965,71.582,24.32,9.69,0,1,LLC,708768.6,0
2009,06ab4d6a2d92da70,e365474265768db0,79,20_49,861164,2080,831,2073,16427,47246,31419,193.861,50.14,40.36,1,1,LLC,815852.85,0
2025,ce3f78d353613e60,453c8081933f56ae,47,10_19,792367,2761,504,20683,20229,538,8949,49.405,87.17,19.21,0,0,CORPORATION,479831.51,0
2024,27ac9c9d574a0b33,9eff083952815649,33,100_249,997415,3869,2126,14776,8630,14222,26302,111.243,4.7,2.6,0,0,NONPROFIT,1040067.73,0
2014,211a5783e5827cd0,3fef5aa4b0d70397,15,20_49,519918,1306,407,10309,12973,30119,18483,0.782,41.34,37.47,0,1,CORPORATION,541125.75,0
2010,c5e3dabdfcd282b8,0dbf12d4964b7990,88,20_49,192660,4644,2536,19376,11927,13844,25162,185.044,93.52,73.42,1,0,CORPORATION,1951734.87,0
2016,cc27c60211d70f74,4a29a11dcac0640c,79,20_49,629566,4416,4228,21752,18916,16100,13652,137.441,38.58,9.36,0,0,LLC,1120015.61,0
2009,3d09f62c1a46a0f3,a2849ea904978e3b,65,250_499,956383,2676,4867,12454,13847,27596,18294,69.598,92.41,10.12,0,0,CORPORATION,441067.8,0
2009,0480dc2d47e4f3ee,0bcda0471d321515,57,250_499,758744,271,3583,1393,9154,41895,11525,79.513,19.43,12.35,0,0,SOLE_PROP,869068.57,0
2017,3c58a9ec52b1152c,e9e2bcf9a0aac724,73,1_4,795272,2288,4007,13352,22832,40262,21198,123.49,74.19,47.16,0,0,LLC,890575.45,0
2007,662118324b7c613d,b9bcc4ef64fc2c3e,33,1000_PLUS,520961,4121,3103,15570,8379,20724,40963,15.626,93.42,25.76,0,0,LLC,1518686.93,0
2010,d44889468b9d160a,03ebe557e166b00c,54,1_4,824164,2782,4566,20659,11341,4831,39464,33.646,68.11,56.78,0,0,OTHER,2038721.09,0
2024,45a15fce5437161f,554b5a7a3c9fbd96,37,1_4,316230,1006,1545,10743,16244,23423,27745,179.815,30.52,26.32,0,0,COOP,1300020.65,0
2025,a175110742b2340b,0f3b392d160a8877,52,100_249,496947,4243,405,18336,10028,27192,18002,41.862,25.0,6.61,0,1,SOLE_PROP,165013.17,0
2009,d2fb8c5487c54244,0daaca2f05b899b6,73,20_49,533817,4699,2332,4162,7321,32150,39137,34.856,60.69,9.1,0,0,NONPROFIT,594150.26,0
2015,5f5570518113279a,ba0ddb0557c4118e,90,5_9,604290,1478,716,16668,16510,44435,21089,172.081,16.03,11.66,0,0,PARTNERSHIP,406350.69,0
2014,38a2b477bf4391af,070715aeada5e4d0,99,5_9,848141,974,2326,561,23737,15281,3440,174.853,23.27,19.95,0,0,CORPORATION,2188923.46,0
2025,ad5dab2c1663cb2e,7b4a004b1e013041,94,100_249,912904,4890,4832,4956,9724,28877,40590,44.581,37.6,29.26,0,0,LLC,615817.64,0
2024,d6996a99c7ea33b1,59d28fbb569d59b1,94,5_9,907442,2583,3633,3946,11175,4864,47519,118.405,88.36,45.57,0,0,LLC,622937.75,0
2025,5964a193df02befa,ba5c83d4b291caad,29,5_9,618839,2824,4336,15641,22063,6528,10093,36.256,80.53,26.21,0,1,SOLE_PROP,1749443.34,1
2024,e95e95b3453bd58c,7fef348fb1ea1533,43,5_9,663558,2576,4651,11328,20136,43273,8043,11.491,56.89,12.78,1,0,SOLE_PROP,517432.94,0
2013,bc75f5a783a86b7c,a7f175aca416ba41,79,10_19,788370,652,4021,1832,7248,24024,11910,13.178,83.15,49.87,0,0,SOLE_PROP,476655.96,0
2012,8ee21b7744643d43,7b11731dda0f11a6,66,1_4,371940,2792,2474,13586,24003,29022,35529,35.554,97.66,45.52,0,0,COOP,872265.1,0
2006,e9276d5e3f500d86,8504e3d2d5bfcebe,80,5_9,518858,1652,1294,8180,8518,44483,21451,12.735,18.24,3.65,0,0,SOLE_PROP,1231265.51,0
2007,8ed19e1fb3411cb4,83b93f948cc8fbf2,1,20_49,374829,287,592,1556,7218,2451,40157,146.589,17.96,3.18,0,0,CORPORATION,1203207.64,0
2012,b4ebe424eba61353,4d00040fef2b40ef,72,1000_PLUS,349202,361,3840,862,21079,33220,16015,101.057,96.77,50.78,1,0,CORPORATION,2321420.88,0
2009,7f4ae8070f5aed26,5f36c67b91b8932e,39,500_999,261843,4035,4038,7501,9362,4775,15096,95.274,66.26,60.36,0,0,CORPORATION,1340548.11,0
2010,e453457707d16daa,eb3efd95511e19f0,40,1_4,895913,37,4720,9530,20698,23979,12243,1.532,57.38,42.48,1,0,NONPROFIT,639375.04,0
2020,b8c9d2498a48dd9e,2721b3d449809397,2,250_499,616833,167,4178,3877,1371,17038,9086,71.038,26.07,24.66,0,1,LLC,1461791.73,0
2006,873245cc58203b16,7a4505e1bf073906,81,1_4,677627,4582,1189,15065,16131,37012,13252,123.12,85.66,41.88,1,0,SOLE_PROP,173317.93,0
2023,5559ec10224832e1,e263098bb7f05707,44,5_9,218737,3471,473,18147,21930,40247,9209,142.986,52.48,6.54,0,0,SOLE_PROP,1410720.28,0
2020,b342662baffdf6bf,7b282a898ceed9db,57,20_49,916218,1737,1956,23302,19060,3240,44036,90.541,10.06,4.28,0,1,SOLE_PROP,1494456.71,0
2017,beb10538a629935b,18783de4fe404496,81,50_99,226129,226,4002,63,14733,14090,1812,131.672,78.52,24.82,0,0,CORPORATION,678621.24,0
2014,287a35ac6ce791eb,de07bc7ed00ed579,75,250_499,763256,4758,3533,15433,12448,32810,47366,97.286,3.41,2.49,0,0,LLC,274954.74,1
2012,2b611510fc3f3755,6ee54d6f5ba662ef,90,20_49,819227,162,4196,21161,12172,10204,22399,167.172,33.3,31.23,0,0,LLC,14882.26,0
2019,8f579b92fc752f82,9dfb8e0e61114f06,53,10_19,324119,3961,3303,12661,16172,12704,12754,113.647,90.28,40.71,1,0,OTHER,350915.0,0
2009,0cb54dc360dee48d,5c86cb9ee14b27df,46,20_49,990090,663,3781,9074,578,26821,11279,118.182,16.84,5.45,0,0,LLC,1429075.17,0
2020,1f2f19a8d88f4324,9d9ad8e9b8f3f8c9,78,50_99,909874,1420,1816,11455,2899,49003,20866,54.772,15.08,4.68,0,0,PARTNERSHIP,122192.51,0
2016,b15814ce5e7f6b3d,62945b0783dfb983,43,1000_PLUS,438853,1281,1841,18213,13251,12514,32097,184.784,91.43,43.71,0,1,LLC,1564984.12,0
2023,2b1d4f05c523e6e7,22659e6cdbdbc8fc,20,10_19,618389,243,2141,3980,7679,47472,39329,138.525,91.72,66.67,1,0,OTHER,1495659.28,0
2010,33708bdd92e6b93f,9c238b869580078b,84,10_19,283331,3560,4965,3617,5344,28293,33252,18.496,17.15,12.37,0,0,LLC,729334.62,0
