env_ets_reference_date,env_ets_phase_code,env_ets_allowance_type_code,env_ets_auction_platform_code,env_ets_allowances_auctioned_count,env_ets_allowances_surrendered_count,env_ets_allowances_in_circulation_count,env_ets_msr_intake_count,env_ets_msr_release_count,env_ets_allowance_price_eur_per_t,env_ets_price_change_pct,env_ets_verified_emissions_tco2,env_ets_covered_installations_count,env_ets_sector_coverage_code,env_ets_free_allocation_tco2,env_ets_innovation_fund_disbursed_eur,env_ets_modernisation_fund_disbursed_eur,env_ets_cbam_transition_flag,env_ets_data_source,env_ets_data_extract_date
2021-07-20,PHASE_4,EUAA,NATIONAL_PLATFORM,34562267,31087939,19132878569,104470064,3292422,64.25,1.587,47712926,2673,INDUSTRY,10920899,227924404.2,1938828420.6,0,EC_ETS_REPORTING,2025-05-13
2021-08-02,PHASE_4,EUA,EXCH_CENTRAL,34607696,30097810,19134998061,41266184,5022038,50.35,0.428,75653071,2582,MULTI_SECTOR,18496518,1579795871.61,1039465671.98,0,EUTL_AGGREGATE,2024-01-05
2021-08-15,PHASE_4,EUAA,ICE,34576018,24052437,19186132237,30061438,11920874,38.67,2.353,52999928,2771,AVIATION,8800946,225166038.74,1087389254.62,0,MARKET_DATA_PROVIDER,2024-11-25
2021-08-28,PHASE_4,EUA,EEX,34574784,27302301,19229015569,101328429,15834726,47.49,-2.982,45651044,2585,POWER,4540183,1732812205.66,944987352.77,0,EEX_AUCTION_DATA,2025-05-08
2021-09-10,PHASE_4,EUAA,NATIONAL_PLATFORM,34560104,24633553,19252121373,49982092,8233622,25.37,-0.823,68969120,2283,MARITIME_PILOT,20286679,1140077996.7,652839719.36,0,EC_ETS_REPORTING,2025-08-04
2021-09-23,PHASE_4,EUA,EXCH_CENTRAL,34621103,30895853,19319067882,91779130,17127513,61.58,-6.155,106136510,2668,INDUSTRY,27015897,1749216686.32,1955770186.96,0,EUTL_AGGREGATE,2025-12-08
2021-10-06,PHASE_4,EUAA,ICE,34553048,23008413,19353817274,169253301,6567411,48.61,1.458,101947046,2713,MULTI_SECTOR,12242985,502954551.84,57153732.93,0,MARKET_DATA_PROVIDER,2024-09-08
2021-10-19,PHASE_4,EUA,EEX,34773761,33041120,19374330852,33984552,16172309,44.05,-6.014,44001728,2482,AVIATION,16546368,1689311462.79,1570625551.62,0,EEX_AUCTION_DATA,2025-08-03
2021-11-01,PHASE_4,EUAA,NATIONAL_PLATFORM,34587052,32915807,19377745868,228359065,16288545,45.76,6.646,40580415,2770,POWER,18245046,185012849.04,1565463464.59,0,EC_ETS_REPORTING,2025-07-17
2021-11-14,PHASE_4,EUA,EXCH_CENTRAL,34785740,23566304,19413604643,70603849,4606146,23.79,5.11,39698471,2700,MARITIME_PILOT,8354450,1260445133.31,2295430171.62,0,EUTL_AGGREGATE,2024-03-13
2021-11-27,PHASE_4,EUAA,ICE,34718271,24770727,19457541679,148833059,795023,49.29,-0.071,107474229,2692,INDUSTRY,15642870,1260048257.33,1299377522.72,0,MARKET_DATA_PROVIDER,2024-12-28
2021-12-10,PHASE_4,EUA,EEX,34771229,25739258,19523017205,124305069,9258536,43.41,7.499,93401559,2597,MULTI_SECTOR,13331285,534914023.93,1632104350.03,0,EEX_AUCTION_DATA,2025-08-22
2021-12-23,PHASE_4,EUAA,NATIONAL_PLATFORM,34643667,34340432,19553164541,109739095,1468458,29.45,7.244,55637222,2692,AVIATION,10804568,1094952440.82,1318181017.48,0,EC_ETS_REPORTING,2024-09-05
2022-01-05,PHASE_4,EUA,EXCH_CENTRAL,34792280,25116483,19566392080,199490961,13583356,85.19,-2.501,61555513,2596,POWER,9282734,1401218692.65,2031877536.34,0,EUTL_AGGREGATE,2024-08-11
2022-01-18,PHASE_4,EUAA,ICE,34721097,31034146,19630819374,82731066,5756672,96.41,3.708,88361123,2730,MARITIME_PILOT,39011366,50423827.78,2366497661.0,0,MARKET_DATA_PROVIDER,2024-03-30
2022-01-31,PHASE_4,EUA,EEX,34889997,28631929,19642348274,172515791,13581726,57.29,3.204,43938414,2752,INDUSTRY,2199917,9017432.32,1302344437.76,0,EEX_AUCTION_DATA,2024-08-01
2022-02-13,PHASE_4,EUAA,NATIONAL_PLATFORM,34920044,27450994,19662115858,87404796,13135078,108.28,-7.405,37386073,2572,MULTI_SECTOR,12657706,338811577.51,1602528272.28,0,EC_ETS_REPORTING,2024-11-14
2022-02-26,PHASE_4,EUA,EXCH_CENTRAL,34908788,33846679,19701356073,89563314,6868746,109.0,6.272,46469508,2548,AVIATION,9983520,1401909620.36,1145841368.27,0,EUTL_AGGREGATE,2025-01-10
2022-03-11,PHASE_4,EUAA,ICE,34907151,33137212,19756545583,17924583,15540231,50.39,1.986,60452293,2707,POWER,21852807,414661156.71,651073264.62,0,MARKET_DATA_PROVIDER,2026-02-24
2022-03-24,PHASE_4,EUA,EEX,34899857,33247972,19791097179,33177733,12404954,76.24,-7.408,66084509,2771,MARITIME_PILOT,10971289,576190073.95,746007998.95,0,EEX_AUCTION_DATA,2024-05-17
2022-04-06,PHASE_4,EUAA,NATIONAL_PLATFORM,34966992,23663348,19815004474,11576491,5797519,91.32,-1.473,56527436,2582,INDUSTRY,7678398,1268775053.5,1846521614.04,0,EC_ETS_REPORTING,2025-11-29
2022-04-19,PHASE_4,EUA,EXCH_CENTRAL,35002486,26360490,19864833191,57716142,14957127,76.76,1.429,73802434,2605,MULTI_SECTOR,14345435,297367376.95,2183456572.9,0,EUTL_AGGREGATE,2025-10-21
2022-05-02,PHASE_4,EUAA,ICE,34933636,25223804,19880848690,31494213,3699000,108.19,2.636,98841866,2679,AVIATION,18714033,1363434954.01,208136132.89,0,MARKET_DATA_PROVIDER,2025-01-30
2022-05-15,PHASE_4,EUA,EEX,34989614,31749738,19934139191,182669413,15144617,87.57,-0.137,71674248,2549,POWER,22227257,339881684.42,2214059512.23,0,EEX_AUCTION_DATA,2024-12-16
2022-05-28,PHASE_4,EUAA,NATIONAL_PLATFORM,35081335,27906853,19956312167,178673625,12295283,72.19,-2.671,109232211,2789,MARITIME_PILOT,19326763,61576680.09,683329716.56,0,EC_ETS_REPORTING,2024-02-04
2022-06-10,PHASE_4,EUA,EXCH_CENTRAL,35008818,29043386,19992191964,226530803,4074326,107.06,6.667,85245073,2659,INDUSTRY,24493498,1088062525.34,1930771772.62,0,EUTL_AGGREGATE,2025-07-24
2022-06-23,PHASE_4,EUAA,ICE,34922694,23865870,20032515123,147768140,16162066,99.46,1.928,99106151,2245,MULTI_SECTOR,18917946,541775568.02,142971180.01,0,MARKET_DATA_PROVIDER,2025-10-20
2022-07-06,PHASE_4,EUA,EEX,35056067,35553747,20071612590,23569715,11781716,89.49,-3.527,43408424,2295,AVIATION,10387303,457859531.73,2125517189.1,0,EEX_AUCTION_DATA,2024-05-22
2022-07-19,PHASE_4,EUAA,NATIONAL_PLATFORM,35181421,31082995,20088836625,165705802,8499361,61.09,2.797,44119130,2339,POWER,13808517,1405593431.69,593449524.25,0,EC_ETS_REPORTING,2025-03-13
2022-08-01,PHASE_4,EUA,EXCH_CENTRAL,35012102,30442279,20135029007,144585437,15444562,52.56,0.136,32703060,2403,MARITIME_PILOT,8118945,1321719472.04,367280677.68,0,EUTL_AGGREGATE,2024-04-27
2022-08-14,PHASE_4,EUAA,ICE,35211794,26093293,20166346051,169999897,4313648,53.05,0.312,108372051,2635,INDUSTRY,13068525,1153175089.97,1861456588.65,0,MARKET_DATA_PROVIDER,2024-04-19
2022-08-27,PHASE_4,EUA,EEX,35098003,25932067,20208266626,73048925,17196041,66.85,5.343,45325139,2779,MULTI_SECTOR,5517441,570427509.93,2128051656.18,0,EEX_AUCTION_DATA,2024-12-23
2022-09-09,PHASE_4,EUAA,NATIONAL_PLATFORM,35249345,28535337,20258701288,76040292,13809826,83.51,4.78,44435509,2842,AVIATION,18401968,211644783.47,2238023365.87,0,EC_ETS_REPORTING,2024-07-11
2022-09-22,PHASE_4,EUA,EXCH_CENTRAL,35261822,34348363,20265107653,244460720,7499199,97.03,-5.459,52797990,2624,POWER,14464562,1306850990.7,1290384595.52,0,EUTL_AGGREGATE,2025-02-12
2022-10-05,PHASE_4,EUAA,ICE,35109060,25913465,20326110289,74872262,1615738,68.88,3.938,34768898,2506,MARITIME_PILOT,12089935,14381270.45,1307751434.26,0,MARKET_DATA_PROVIDER,2024-12-25
2022-10-18,PHASE_4,EUA,EEX,35303588,27120668,20352564998,217063937,11944929,74.55,-4.64,64461565,2665,INDUSTRY,9191062,593959285.91,1570025520.95,0,EEX_AUCTION_DATA,2025-07-24
2022-10-31,PHASE_4,EUAA,NATIONAL_PLATFORM,35260003,23883162,20363751337,238207883,16367555,96.23,3.798,35609163,2442,MULTI_SECTOR,3882366,546578479.75,1461660860.98,0,EC_ETS_REPORTING,2026-01-21
2022-11-13,PHASE_4,EUA,EXCH_CENTRAL,35288786,33877021,20402203050,81286117,17541817,76.96,-0.024,46450447,2368,AVIATION,18958408,296195209.69,995984076.78,0,EUTL_AGGREGATE,2024-06-10
2022-11-26,PHASE_4,EUAA,ICE,35203177,35644533,20468110046,119432420,17277631,114.47,5.164,82069208,2452,POWER,31667151,743079518.02,1485188948.26,0,MARKET_DATA_PROVIDER,2025-03-30
2022-12-09,PHASE_4,EUA,EEX,35273089,32137091,20479328788,157951899,8422187,95.5,-5.07,43060201,2327,MARITIME_PILOT,13827133,544342354.26,2377261253.62,0,EEX_AUCTION_DATA,2026-01-02
2022-12-22,PHASE_4,EUAA,NATIONAL_PLATFORM,35263895,35313891,20516279174,154650477,15133279,111.16,-4.3,111225930,2669,INDUSTRY,23267198,417199604.42,1273638054.93,0,EC_ETS_REPORTING,2024-06-22
2023-01-04,PHASE_4,EUA,EXCH_CENTRAL,35394425,36561181,20566406678,55176521,92821854,85.01,-0.653,92229443,2833,MULTI_SECTOR,23464637,534074466.82,1412397141.47,1,EUTL_AGGREGATE,2025-07-12
2023-01-17,PHASE_4,EUAA,ICE,35296927,29309465,20589538321,246393695,44664136,93.4,-6.322,47648648,2807,AVIATION,9065542,436532688.98,349559669.23,0,MARKET_DATA_PROVIDER,2024-12-03
2023-01-30,PHASE_4,EUA,EEX,35386334,33398649,20609664816,109075789,83747232,73.55,1.852,98869322,2508,POWER,26370399,104156793.2,494595067.65,1,EEX_AUCTION_DATA,2025-04-06
2023-02-12,PHASE_4,EUAA,NATIONAL_PLATFORM,35483649,23936452,20675780194,43007752,46563533,80.67,-6.476,56895881,2786,MARITIME_PILOT,20741580,390270454.24,264288546.7,1,EC_ETS_REPORTING,2025-12-22
2023-02-25,PHASE_4,EUA,EXCH_CENTRAL,35468971,23956692,20695192303,12481213,55827785,105.26,6.64,77199299,2464,INDUSTRY,21652829,285595146.63,1965520751.92,1,EUTL_AGGREGATE,2024-11-10
2023-03-10,PHASE_4,EUAA,ICE,35377593,29528414,20736962114,153823075,35761232,80.54,0.329,50567021,2271,MULTI_SECTOR,8284163,1369943733.94,547976585.48,1,MARKET_DATA_PROVIDER,2024-08-05
2023-03-23,PHASE_4,EUA,EEX,35544827,31685068,20770799991,174244146,5477605,110.59,0.827,104605296,2757,AVIATION,29916976,1286483324.08,1569561531.63,1,EEX_AUCTION_DATA,2024-10-21
2023-04-05,PHASE_4,EUAA,NATIONAL_PLATFORM,35504414,23691725,20800034307,249071550,105715253,77.38,0.398,111005717,2446,POWER,35635346,1061285183.56,2359997863.22,0,EC_ETS_REPORTING,2024-05-01
2023-04-18,PHASE_4,EUA,EXCH_CENTRAL,35393152,35166787,20823868452,243111131,91726673,60.22,3.533,71925521,2657,MARITIME_PILOT,20556698,1574574827.98,1638599053.52,1,EUTL_AGGREGATE,2025-05-12
2023-05-01,PHASE_4,EUAA,ICE,35578067,29746803,20853416960,78298831,48639836,100.06,6.716,75877651,2819,INDUSTRY,21190800,429587524.91,1768563607.31,1,MARKET_DATA_PROVIDER,2025-08-22
2023-05-14,PHASE_4,EUA,EEX,35602044,31280613,20912228687,216380426,27742510,67.43,4.716,44848772,2373,MULTI_SECTOR,15017376,338332917.93,1837567934.92,1,EEX_AUCTION_DATA,2024-11-30
2023-05-27,PHASE_4,EUAA,NATIONAL_PLATFORM,35614720,24809011,20930877717,84235792,100075406,45.64,5.549,102901607,2576,AVIATION,22112761,1459339260.5,2053710611.44,1,EC_ETS_REPORTING,2025-04-30
2023-06-09,PHASE_4,EUA,EXCH_CENTRAL,35562544,28333547,20952260142,92563454,63674402,74.31,-0.702,113251490,2688,POWER,43760511,1120710579.92,1169787989.03,0,EUTL_AGGREGATE,2025-08-01
2023-06-22,PHASE_4,EUAA,ICE,35645858,27888133,21028723308,5322529,109813445,85.77,2.161,95374267,2275,MARITIME_PILOT,23041900,1793239013.33,361700584.19,0,MARKET_DATA_PROVIDER,2024-12-20
2023-07-05,PHASE_4,EUA,EEX,35663211,33010222,21046754405,218542747,12409466,64.16,-3.613,33651556,2640,INDUSTRY,12543973,1788228473.82,2012465415.7,1,EEX_AUCTION_DATA,2025-01-20
2023-07-18,PHASE_4,EUAA,NATIONAL_PLATFORM,35576076,33521169,21060803483,94207569,75817291,49.02,-5.618,91644312,2473,MULTI_SECTOR,18213791,1512921805.64,1878443752.33,1,EC_ETS_REPORTING,2024-11-17
2023-07-31,PHASE_4,EUA,EXCH_CENTRAL,35605367,33086008,21127437498,189187352,59048559,49.75,-3.491,58789582,2852,AVIATION,19333706,1301739957.44,943871556.45,1,EUTL_AGGREGATE,2025-06-21
2023-08-13,PHASE_4,EUAA,ICE,35793085,28656194,21154708666,24235934,103880792,84.89,0.782,82289652,2548,POWER,26101898,996380184.73,1754627638.25,0,MARKET_DATA_PROVIDER,2025-07-06
2023-08-26,PHASE_4,EUA,EEX,35745305,30623587,21207797587,28405849,67326090,70.53,-0.279,56474928,2852,MARITIME_PILOT,23607263,115869709.79,84540969.87,1,EEX_AUCTION_DATA,2025-03-02
2023-09-08,PHASE_4,EUAA,NATIONAL_PLATFORM,35674538,32070512,21229837168,134491226,24907943,108.59,-4.75,68403744,2464,INDUSTRY,4604731,393682695.5,2228605013.13,1,EC_ETS_REPORTING,2024-02-18
2023-09-21,PHASE_4,EUA,EXCH_CENTRAL,35797227,34931893,21260625887,109485417,97468017,92.23,0.39,56812366,2332,MULTI_SECTOR,13841993,260476497.75,2204422837.41,1,EUTL_AGGREGATE,2025-03-04
2023-10-04,PHASE_4,EUAA,ICE,35648608,27445900,21296179975,182361924,42620618,52.27,-4.115,110107717,2494,AVIATION,9338085,433231159.13,412985635.22,0,MARKET_DATA_PROVIDER,2025-01-07
2023-10-17,PHASE_4,EUA,EEX,35831602,24009844,21333469599,220477222,3750441,64.43,-4.337,65382204,2578,POWER,5231899,1429554337.13,441072342.84,1,EEX_AUCTION_DATA,2024-06-21
2023-10-30,PHASE_4,EUAA,NATIONAL_PLATFORM,35900087,25919516,21357636194,202657290,21398043,96.77,3.239,66708177,2430,MARITIME_PILOT,3380035,1578265977.39,1369640919.98,1,EC_ETS_REPORTING,2024-07-26
2023-11-12,PHASE_4,EUA,EXCH_CENTRAL,35726695,28340629,21415703681,47283700,8351006,54.52,3.48,44658687,2505,INDUSTRY,2846437,484292529.4,2016252063.52,1,EUTL_AGGREGATE,2024-03-14
2023-11-25,PHASE_4,EUAA,ICE,35931290,36256760,21430407523,223451238,20798226,81.36,-4.464,104498348,2405,MULTI_SECTOR,17470591,374764263.83,533242685.81,1,MARKET_DATA_PROVIDER,2024-10-21
2023-12-08,PHASE_4,EUA,EEX,35932246,27845561,21452780364,202799466,14297516,82.19,-4.324,72076449,2633,AVIATION,6372759,522282826.92,2218896367.84,1,EEX_AUCTION_DATA,2025-10-26
2023-12-21,PHASE_4,EUAA,NATIONAL_PLATFORM,35802978,27517044,21519547965,170268143,17630078,65.19,-3.625,108171674,2801,POWER,30321085,836298603.24,49546491.77,0,EC_ETS_REPORTING,2024-03-02
2024-01-03,PHASE_4,EUA,EXCH_CENTRAL,35907589,31766982,21524524059,205964695,58695255,82.47,5.819,73262906,2541,MARITIME_PILOT,16896771,477673659.68,220468654.55,1,EUTL_AGGREGATE,2026-01-28
2024-01-16,PHASE_4,EUAA,ICE,35820550,32825986,21546120164,129721232,107637941,85.37,-2.839,76473610,2634,INDUSTRY,15533407,717917908.83,358398976.91,1,MARKET_DATA_PROVIDER,2024-01-09
2024-01-29,PHASE_4,EUA,EEX,35888288,30807769,21605412674,157483272,98596389,73.16,3.791,53721252,2712,MULTI_SECTOR,14452505,1593230608.22,968586315.89,1,EEX_AUCTION_DATA,2025-09-24
2024-02-11,PHASE_4,EUAA,NATIONAL_PLATFORM,35984463,26567811,21642607983,143473841,103633398,80.64,0.938,51171940,2743,AVIATION,13123981,1368222316.02,1465787204.51,1,EC_ETS_REPORTING,2024-11-09
2024-02-24,PHASE_4,EUA,EXCH_CENTRAL,35888707,30150811,21679180987,135352680,53153664,72.55,6.082,77292184,2389,POWER,15926442,703047055.03,1517980893.47,1,EUTL_AGGREGATE,2025-05-21
2024-03-08,PHASE_4,EUAA,ICE,35986821,30445885,21721422825,104910161,86468537,56.28,7.403,96967909,2318,MARITIME_PILOT,5780087,1715586528.23,1036243125.98,0,MARKET_DATA_PROVIDER,2024-12-05
2024-03-21,PHASE_4,EUA,EEX,35897800,37172269,21727760761,227789993,103244389,102.4,3.006,85620410,2562,INDUSTRY,19909557,1110100842.09,1322703165.03,0,EEX_AUCTION_DATA,2025-06-12
2024-04-03,PHASE_4,EUAA,NATIONAL_PLATFORM,36006780,36791601,21796377373,26463146,77987489,113.01,1.176,107261760,2717,MULTI_SECTOR,28925839,1735656920.49,1440630086.26,1,EC_ETS_REPORTING,2025-05-05
2024-04-16,PHASE_4,EUA,EXCH_CENTRAL,36101612,30520624,21824562798,240366217,115551977,79.05,-4.635,35118888,2631,AVIATION,6228191,450539978.52,765683900.65,0,EUTL_AGGREGATE,2025-07-21
2024-04-29,PHASE_4,EUAA,ICE,35970347,28355928,21859271441,89440509,15230608,76.34,1.427,58690753,2394,POWER,23363159,340836978.34,1363769902.36,1,MARKET_DATA_PROVIDER,2025-04-21
2024-05-12,PHASE_4,EUA,EEX,35994617,23496497,21892619806,161568095,28807908,94.35,6.653,40557312,2462,MARITIME_PILOT,7007475,700389256.34,2154700179.86,0,EEX_AUCTION_DATA,2025-07-30
2024-05-25,PHASE_4,EUAA,NATIONAL_PLATFORM,36058200,36153789,21944296552,207329691,26525603,55.67,-5.795,61899016,2497,INDUSTRY,26878513,1412473072.15,2141322933.45,0,EC_ETS_REPORTING,2025-02-25
2024-06-07,PHASE_4,EUA,EXCH_CENTRAL,36233244,24433226,21948748151,237003545,41185662,106.91,6.697,81410071,2612,MULTI_SECTOR,35795229,49802309.15,338412166.53,1,EUTL_AGGREGATE,2025-01-08
2024-06-20,PHASE_4,EUAA,ICE,36204243,25998777,21994426834,196354610,83300575,71.77,5.291,40486757,2802,AVIATION,9786052,124074918.88,1026682667.04,1,MARKET_DATA_PROVIDER,2025-02-11
2024-07-03,PHASE_4,EUA,EEX,36128269,27674921,22026515710,226765632,11734218,61.78,-5.708,114763322,2729,POWER,10567023,1400136203.92,2199462932.95,1,EEX_AUCTION_DATA,2025-06-23
2024-07-16,PHASE_4,EUAA,NATIONAL_PLATFORM,36139375,37188326,22042504628,138458382,52508573,72.59,-2.037,78375535,2354,MARITIME_PILOT,13876315,1750514422.27,394724001.87,0,EC_ETS_REPORTING,2024-02-25
2024-07-29,PHASE_4,EUA,EXCH_CENTRAL,36334439,24221916,22088455149,59692190,61433874,54.48,2.388,89510135,2835,INDUSTRY,13519019,297522018.13,1094727413.43,0,EUTL_AGGREGATE,2024-11-24
2024-08-11,PHASE_4,EUAA,ICE,36279060,25339374,22137826951,212375923,105274518,65.04,2.895,100525242,2410,MULTI_SECTOR,12004369,1006656397.62,1281615746.1,1,MARKET_DATA_PROVIDER,2024-09-06
2024-08-24,PHASE_4,EUA,EEX,36286741,32806917,22187880963,111756415,97840575,102.64,1.441,93798198,2831,AVIATION,12647683,291740867.39,1912124328.82,1,EEX_AUCTION_DATA,2025-06-30
2024-09-06,PHASE_4,EUAA,NATIONAL_PLATFORM,36312247,35649635,22185117956,84245505,15698059,46.21,-5.428,61908608,2842,POWER,8102143,1195458332.02,565959175.35,1,EC_ETS_REPORTING,2026-02-05
2024-09-19,PHASE_4,EUA,EXCH_CENTRAL,36311793,28622139,22234289476,60795982,110645256,95.24,1.875,74143970,2902,MARITIME_PILOT,12612485,108250302.92,664130760.65,1,EUTL_AGGREGATE,2024-03-13
2024-10-02,PHASE_4,EUAA,ICE,36361069,38028381,22272000728,66765173,60802390,96.07,7.468,39713088,2481,INDUSTRY,7245859,1233041658.86,1277299484.76,1,MARKET_DATA_PROVIDER,2024-05-15
2024-10-15,PHASE_4,EUA,EEX,36219218,31256933,22325163931,15635738,47077785,51.11,5.19,40425885,2861,MULTI_SECTOR,13299499,868589349.44,838269348.3,0,EEX_AUCTION_DATA,2025-03-18
2024-10-28,PHASE_4,EUAA,NATIONAL_PLATFORM,36427734,27573571,22343041097,201697858,68608333,50.43,-6.85,88751802,2464,AVIATION,22757552,157102340.25,1051177833.02,0,EC_ETS_REPORTING,2025-09-08
2024-11-10,PHASE_4,EUA,EXCH_CENTRAL,36286592,30475964,22359902674,159441833,9288796,85.43,1.2,33654709,2848,POWER,7624301,1789025921.34,1072020910.94,1,EUTL_AGGREGATE,2024-05-20
2024-11-23,PHASE_4,EUAA,ICE,36371270,35878914,22404426896,78901930,11654037,83.51,4.291,38487938,2467,MARITIME_PILOT,11208831,809785447.58,1635946206.36,0,MARKET_DATA_PROVIDER,2025-09-06
2024-12-06,PHASE_4,EUA,EEX,36298398,27602972,22432768041,111982682,7658575,81.85,-2.078,107519636,2475,INDUSTRY,7776615,94198396.78,1560269660.96,1,EEX_AUCTION_DATA,2025-02-16
2024-12-19,PHASE_4,EUAA,NATIONAL_PLATFORM,36538538,28452271,22495591438,249775403,49379349,49.44,-6.086,88732190,2472,MULTI_SECTOR,10884515,666041415.01,837190150.0,1,EC_ETS_REPORTING,2024-02-20
2025-01-01,PHASE_4,EUA,EXCH_CENTRAL,36452520,29280340,22507253097,6722695,8292184,56.28,6.942,80437531,2853,AVIATION,13446797,103644859.94,337619633.55,1,EUTL_AGGREGATE,2024-05-15
2025-01-14,PHASE_4,EUAA,ICE,36567054,27606952,22543638873,225441842,53328946,98.87,-3.295,114704608,2799,POWER,16552614,243012208.89,839128536.8,1,MARKET_DATA_PROVIDER,2024-09-20
2025-01-27,PHASE_4,EUA,EEX,36543890,33876038,22577368097,105191607,72474900,62.74,-7.485,34336611,2668,MARITIME_PILOT,2890585,393729841.46,1360175275.77,1,EEX_AUCTION_DATA,2024-06-10
2025-02-09,PHASE_4,EUAA,NATIONAL_PLATFORM,36484731,35343768,22640523467,67011561,101166014,51.23,2.423,78258909,2665,INDUSTRY,25472672,172804277.47,427314763.1,0,EC_ETS_REPORTING,2024-05-21
2025-02-22,PHASE_4,EUA,EXCH_CENTRAL,36574997,35079482,22679018840,138900414,23402119,105.61,4.82,73670670,2629,MULTI_SECTOR,25742912,1668155328.43,454133335.26,0,EUTL_AGGREGATE,2024-08-17
2025-03-07,PHASE_4,EUAA,ICE,36673812,25573378,22712145755,41980996,53045185,57.51,-1.952,90888050,2345,AVIATION,22581464,401101527.6,929348754.11,0,MARKET_DATA_PROVIDER,2025-12-16
2025-03-20,PHASE_4,EUA,EEX,36602069,34530707,22749341525,244283239,42331310,78.25,0.852,88146069,2807,POWER,15852542,117405429.86,1392101371.49,0,EEX_AUCTION_DATA,2024-04-26
2025-04-02,PHASE_4,EUAA,NATIONAL_PLATFORM,36639564,29306281,22762989761,61731400,64350044,88.16,0.021,95111266,2352,MARITIME_PILOT,21801614,1527585658.57,2357348653.71,0,EC_ETS_REPORTING,2024-11-02
2025-04-15,PHASE_4,EUA,EXCH_CENTRAL,36504558,23754550,22775324272,26938374,103183813,113.02,4.982,75674751,2423,INDUSTRY,12944694,1655680872.26,757464471.42,1,EUTL_AGGREGATE,2025-03-17
2025-04-28,PHASE_4,EUAA,ICE,36706821,35019374,22850472193,174492971,78437655,60.58,-0.126,85954729,2629,MULTI_SECTOR,28970254,392390046.1,585901758.35,0,MARKET_DATA_PROVIDER,2025-02-09
2025-05-11,PHASE_4,EUA,EEX,36673252,29207318,22877306118,106920162,28348142,86.79,4.08,107482611,2543,AVIATION,8650529,695237540.78,1139763664.45,0,EEX_AUCTION_DATA,2024-12-17
2025-05-24,PHASE_4,EUAA,NATIONAL_PLATFORM,36670825,25002790,22909534514,54572001,16733171,62.68,-2.484,66269724,2387,POWER,7688277,1576170885.42,44527722.5,1,EC_ETS_REPORTING,2024-10-03
2025-06-06,PHASE_4,EUA,EXCH_CENTRAL,36600912,28982910,22941457281,235009593,8965475,49.84,3.459,85533815,2922,MARITIME_PILOT,12789376,407851482.76,1282558131.94,1,EUTL_AGGREGATE,2024-09-29
2025-06-19,PHASE_4,EUAA,ICE,36822806,32349679,22965581983,142864827,87422472,84.85,-0.383,55032317,2633,INDUSTRY,12109025,1211880824.64,887688004.34,0,MARKET_DATA_PROVIDER,2025-09-16
2025-07-02,PHASE_4,EUA,EEX,36805078,29153687,23003488167,122302552,30132906,58.81,0.655,50788505,2543,MULTI_SECTOR,9150895,436545780.0,1839596678.11,1,EEX_AUCTION_DATA,2026-02-09
2025-07-15,PHASE_4,EUAA,NATIONAL_PLATFORM,36669860,37344453,23053608977,19005420,23427057,63.45,6.293,50171760,2772,AVIATION,7868956,1180664833.02,1910116923.87,1,EC_ETS_REPORTING,2025-12-09
2025-07-28,PHASE_4,EUA,EXCH_CENTRAL,36706987,31471501,23066820118,89741928,89003753,114.33,-4.218,107819708,2438,POWER,24347746,321973120.11,574775266.55,0,EUTL_AGGREGATE,2026-02-09
2025-08-10,PHASE_4,EUAA,ICE,36830938,35078994,23094487383,160465977,32844072,110.34,-3.49,107457776,2769,MARITIME_PILOT,38109255,582173369.38,214799681.79,1,MARKET_DATA_PROVIDER,2025-08-09
2025-08-23,PHASE_4,EUA,EEX,36908008,30207435,23130958760,5664468,60052124,81.53,-6.985,95134700,2350,INDUSTRY,29517935,1061924054.16,1943234410.88,1,EEX_AUCTION_DATA,2024-10-27
2025-09-05,PHASE_4,EUAA,NATIONAL_PLATFORM,36860715,32304067,23195917242,227073132,23331763,52.5,3.604,113806330,2403,MULTI_SECTOR,29891795,1255955319.61,1485051797.28,1,EC_ETS_REPORTING,2025-11-01
2025-09-18,PHASE_4,EUA,EXCH_CENTRAL,36800307,35456465,23195128875,26916754,47418984,50.0,1.126,83264088,2738,AVIATION,37029637,251245829.37,804652264.4,0,EUTL_AGGREGATE,2024-12-27
2025-10-01,PHASE_4,EUAA,ICE,36824040,32779308,23265305212,216476182,97981725,76.15,2.762,75435891,2637,POWER,30324135,665508469.24,995460493.48,1,MARKET_DATA_PROVIDER,2024-07-01
2025-10-14,PHASE_4,EUA,EEX,36771991,27485042,23268558046,79634195,110131681,50.25,2.583,111148015,2649,MARITIME_PILOT,7453929,1056142620.65,1477238879.58,1,EEX_AUCTION_DATA,2024-07-07
2025-10-27,PHASE_4,EUAA,NATIONAL_PLATFORM,36830531,29110264,23298131724,117267477,86344977,72.07,3.746,110880003,2597,INDUSTRY,49517375,1691426539.43,1478160425.26,1,EC_ETS_REPORTING,2024-03-17
2025-11-09,PHASE_4,EUA,EXCH_CENTRAL,36890998,25924032,23349504796,194761666,39840364,62.16,5.874,81324523,2595,MULTI_SECTOR,26162506,1285452467.53,1906544993.91,1,EUTL_AGGREGATE,2024-08-12
