econ_output_mospi_release_quarter,econ_output_district_cluster_code,econ_output_industry_nic_2,econ_output_gross_output_current_inr,econ_output_gross_output_real_chain,econ_output_value_added_current_inr,econ_output_value_added_real_chain,econ_output_personal_income_total,econ_output_per_capita_income,econ_output_compensation_of_employees,econ_output_proprietors_income,econ_output_rental_income_persons,econ_output_dividends_interest_rent,econ_output_transfer_receipts,econ_output_contributions_ncoial_insurance,econ_output_price_deflator_index,econ_output_employment_full_time_equiv,econ_output_productivity_index,econ_output_data_revision_indicator,econ_output_benchmark_year
2025-Q3,DCL101694,98,152664021226.78,144536511883.69,100526949039.03,25266777422.74,19157479769.37,307245.57,36280263445.97,6358086241.59,3956231307.26,13692544604.78,11343708860.48,4878634073.81,123.356,1198961,135.238,R1,2012
2022-Q2,DCL101695,63,198913698720.3,26775263499.28,111557697380.65,18276404227.08,166234839829.61,157208.9,60755557476.9,16296052055.59,4508804647.73,3132005522.13,4690378488.85,4602774894.59,119.934,786936,99.339,R2,2012
2020-Q2,DCL101696,59,72052997327.63,132037576637.28,16279402641.99,10234732495.47,69345997209.15,121366.35,35834679676.81,3355896101.41,7996403033.83,8648759339.84,6931720887.44,1311687109.44,96.312,2758032,130.606,R1,2015
2017-Q4,DCL101697,73,199111098944.59,15015264776.35,81924895698.34,38031071928.48,91513598153.42,92328.93,66160354911.39,28943563277.16,8901902667.33,1752512159.67,3609137606.39,6248680891.39,121.137,1710761,133.189,R1,2022
2020-Q2,DCL101698,02,49354398712.64,64971663226.85,11587446081.67,6149074581.9,112926419443.94,352547.68,4339276160.41,20668587475.14,2717594206.2,13464061117.43,14925951453.79,6057382734.83,159.396,1298044,121.961,R0,2018
2021-Q1,DCL101699,37,119140527550.31,124996426382.89,2967979332.52,74824984130.62,174990934112.11,139988.05,50426016837.65,24105920276.0,9856003514.06,6866103562.16,12026113849.77,7090744453.2,157.534,364908,126.553,R2,2019
2025-Q3,DCL101700,66,141626539884.96,7226573763.87,3386570836.37,27676275308.22,177854560664.15,124859.94,16551516084.96,16573764689.24,1276723671.59,3239394558.95,6815794395.95,4831982354.2,151.985,2740272,151.561,R0,2011
2018-Q3,DCL101701,46,148550094468.45,61804005995.29,52071829237.02,42448882833.87,102116918155.03,260510.94,31173758234.46,20820973670.01,1268354919.73,1272496075.45,4152278807.12,6399142466.39,151.18,1767461,117.788,R0,2014
2023-Q4,DCL101702,71,173123150125.43,955542359.94,36832171440.75,74510468594.9,24788945852.91,180959.96,41297794624.8,7127237971.63,811826928.48,17684789657.21,5764401276.08,2260638883.16,133.314,1992483,122.939,R0,2016
2018-Q2,DCL101703,56,34800491929.34,130408703737.54,40852074105.73,60259948678.71,108637993807.6,262015.84,33377997342.52,1417348141.8,7605689914.07,653894273.73,343782314.18,3882013101.74,138.917,2979833,152.891,R1,2012
2019-Q3,DCL101704,68,60570765386.58,110539290736.54,8438056151.18,28413018075.21,47297291015.41,160065.17,55546613044.02,10504714430.13,6566427125.95,594262241.55,7516415959.35,1237145056.14,131.464,667351,85.804,R1,2013
2020-Q4,DCL101705,48,154227977181.92,17575223168.12,92786564206.24,53668889419.01,145116487020.66,130767.82,64936756831.77,27257300934.73,4333535930.02,15444048345.05,10902539367.54,3423274254.12,111.889,2559238,123.922,R0,2012
2024-Q3,DCL101706,08,49560004846.32,60345535626.9,101907900876.54,76646703508.84,156937648720.78,92840.49,12542714672.94,13111849328.03,2287994957.14,2077728448.18,14386003382.25,4594523353.3,102.134,2893899,153.311,R3,2011
2024-Q1,DCL101707,42,63878288863.21,119006229328.2,73864706667.39,6429784891.88,144953227924.53,229539.53,58734267090.45,12561804798.92,8908951091.58,17086283887.96,13222464358.81,4719090007.81,116.175,2210833,135.023,R3,2017
2020-Q1,DCL101708,86,115173450565.67,130096809293.79,56033640171.25,46652608451.13,88968256772.6,338360.81,63724581291.02,6647636639.39,748971605.07,16954104977.48,12249466378.04,1157262283.98,112.205,2073263,102.183,R3,2013
2020-Q2,DCL101709,93,77892501105.12,6245059217.55,85658504868.35,48057869742.33,92752896951.91,63458.39,38270457106.94,16364303768.9,1376584101.22,7232021262.74,6411400892.9,1087554556.19,187.366,1158685,154.132,R0,2020
2019-Q3,DCL101710,80,80190773549.57,70424539756.53,49140980769.46,10549734608.41,4008736216.74,271805.62,5452524470.45,22380553088.81,508771925.7,5564272710.37,11876530926.3,6598369550.14,92.894,1318922,153.899,R0,2017
2018-Q1,DCL101711,28,76676587308.98,35254527871.59,24508915568.5,87855492380.76,177433255847.63,144286.85,36519126084.78,21077154172.26,2648843758.96,17696684816.05,14526429160.33,7055245344.02,91.169,2415446,129.203,R0,2014
2021-Q2,DCL101712,09,81944547859.83,113284261308.89,92740845709.47,19704238907.65,10174551870.76,361706.28,9463767893.6,23049598928.12,8306243116.19,5705512045.0,9859089640.53,2112866658.6,93.443,2020857,155.529,R2,2023
2020-Q1,DCL101713,13,53818750946.26,20591800452.6,13480490881.85,44738601577.76,72283413808.15,203152.49,22130404361.15,26152986610.61,1802080283.83,10072361987.64,5314486312.95,2364525107.78,137.527,1379754,156.336,R2,2020
2020-Q2,DCL101714,21,54506035002.33,144388740423.47,77790630847.53,9336314392.9,13028455518.0,242229.38,53767248333.01,921279633.06,861903885.61,19133808622.03,10764654432.0,1166957805.01,102.826,1808654,114.792,R2,2023
2024-Q1,DCL101715,68,42089375608.04,23584371579.03,84393448304.16,23268829920.81,91409058626.91,47252.17,8973108015.95,18895526773.83,4882792374.29,11924646368.95,1682815109.04,4224938340.72,182.05,2732940,129.844,R1,2015
2024-Q3,DCL101716,59,134592339215.0,116773264130.29,5346985856.75,8688966529.43,80838950921.58,395386.62,19124421033.31,9043813947.58,2515369127.2,18416327703.63,2075256937.95,2022714443.74,134.696,1040463,86.5,R3,2019
2023-Q1,DCL101717,42,16577154919.25,112187641316.75,33701013811.78,40261362673.41,48905209649.29,296209.83,1957916674.11,4326775918.97,9294945176.2,18367531758.98,3249982199.3,7029107247.65,140.586,1890668,127.313,R2,2016
2022-Q3,DCL101718,52,65751161230.68,80057834975.34,51753822011.76,23565597239.65,76648664605.97,248831.89,33829008068.84,19813165803.77,8867773070.1,169866189.43,4885377568.64,7355859831.88,180.498,2029379,108.271,R2,2019
2022-Q3,DCL101719,54,21261406111.95,58537733713.51,67228554316.92,63795254559.81,36836265349.92,95304.49,51769977825.63,4395087463.47,625016653.63,685892051.34,5600327760.35,3395501474.87,130.097,1510022,147.503,R1,2012
2018-Q4,DCL101720,92,116588576166.0,73913142968.36,58387868627.05,48111648725.61,63728708083.28,167651.34,27002788959.64,29183172017.07,1271040789.45,17515669709.52,11223604864.01,7409904124.78,158.17,1649769,91.569,R1,2022
2023-Q2,DCL101721,60,140948392456.75,74404324604.63,107206352944.29,30447564914.66,159115357575.0,244040.89,41318976020.47,25910210063.1,8527392882.62,2003821899.92,2560550606.36,478196695.33,139.567,2306755,72.727,R2,2020
2020-Q3,DCL101722,77,137980420616.46,110126104159.76,14761745594.84,39358943501.98,101281808112.79,272170.48,46965650343.26,29554503912.2,1896082479.77,19468054521.96,11645462086.43,694315502.98,123.526,1280315,145.085,R2,2013
2025-Q2,DCL101723,10,117591781700.34,18204828125.0,28062344463.21,39897608638.97,79893865888.89,265208.89,58269768282.96,15458782916.06,269049983.79,7072550602.52,59285078.33,3206864017.45,108.627,572409,151.36,R2,2015
2019-Q1,DCL101724,73,136679999792.9,14069680313.2,104266909627.42,76243636426.5,46513498285.64,293041.86,31060458849.38,24008880542.8,2475453349.24,16716713607.65,5385990984.69,2086268208.08,99.258,546122,75.111,R0,2022
2024-Q4,DCL101725,87,74099921680.35,88535233140.76,96557809360.04,66407138569.48,177731809589.61,211337.52,44417985831.65,25624719533.41,7417861237.98,5660569588.93,7346155542.17,699556151.35,128.974,807242,138.5,R0,2021
2019-Q4,DCL101726,39,149147816523.2,12521338540.92,25163132476.85,72059854573.88,137379773832.43,380948.01,37029157547.14,17244442270.33,8164870797.59,13852686832.51,9029615622.41,5281994966.67,94.954,967885,138.214,R0,2015
2018-Q4,DCL101727,86,14614579241.23,473917921.0,70767948299.45,63722195722.32,63105210789.48,217846.11,35671455334.03,18345056588.89,7332029831.13,10424287966.9,4378611077.4,5973856321.75,130.484,1575331,113.138,R0,2014
2023-Q4,DCL101728,15,44604642844.46,11612520381.05,102488383055.37,58099355186.21,148444853932.46,147407.59,44075734982.68,26138958111.86,9307882200.81,5020129900.58,10455294447.66,403326348.75,146.447,2636547,109.273,R2,2017
2018-Q3,DCL101729,60,45877282780.41,81016473819.25,76790935900.09,86198317278.42,534748709.11,409151.94,20663057560.33,18492678910.21,2688974833.71,2824652541.06,13149914940.21,755932363.75,162.364,2271867,151.03,R2,2013
2022-Q3,DCL101730,05,113501827698.95,72384877068.18,87399400707.46,18600117572.67,132301068671.85,97049.77,1967151916.95,24176095638.83,6360072252.72,14200484717.65,13842168722.42,5027458638.3,173.081,1816922,85.9,R2,2021
2022-Q4,DCL101731,48,87008396253.4,85780589617.85,22641131040.31,1378249318.07,112083193557.5,409738.3,63241826167.2,14960447882.86,17092272.84,19048098355.57,10747859273.79,7637294347.82,115.647,271243,64.947,R1,2019
2021-Q3,DCL101732,88,98854395985.84,52134516832.03,57965345610.08,75120090198.74,87253495152.06,139170.88,16209905461.02,21501258628.56,2179876046.3,7307218751.07,13034099325.64,1863103623.76,157.99,1537740,90.887,R2,2019
2024-Q4,DCL101733,69,172923080106.5,45477089457.69,59559325431.71,35761841948.25,24704304935.81,277884.05,51646114702.29,19273200898.55,2797427781.8,15747743223.69,6677176577.53,2782521916.32,153.578,1047985,98.524,R3,2017
2025-Q3,DCL101734,88,183022941324.29,110562520436.23,96807077556.78,19045678655.25,176690853556.43,280060.42,34377587199.76,18171199719.89,8789422719.78,1908687178.69,12525738801.07,150749962.62,170.682,520570,67.815,R3,2017
2025-Q3,DCL101735,18,68692850706.16,128107103173.38,43280665640.94,50807411223.97,140540828107.94,100540.5,67715211921.74,6890462629.79,2540318911.72,9017948668.37,13653220000.43,1112460808.45,185.15,2418621,92.806,R2,2012
2021-Q4,DCL101736,22,96132418203.72,3701241960.28,109679565658.05,77220673142.16,136422818614.31,273465.09,24840456103.15,19669212412.68,8570907714.99,16256570212.89,5388159867.51,5906638497.21,111.538,1251347,142.281,R3,2013
2024-Q1,DCL101737,64,124350435349.64,85380233190.29,42129692963.23,57973356173.12,129328175168.76,134216.94,54784333344.09,6160887062.54,877281829.17,9242922397.67,11541001876.22,7047994672.31,147.144,1598339,104.276,R2,2017
2021-Q1,DCL101738,33,101694722806.84,96164692929.64,94348674348.92,4409572989.04,176050709704.96,246437.04,67346838138.69,12808131392.43,7810841921.95,8202465111.71,1147114541.62,7033639756.45,171.551,2065190,70.144,R2,2015
2016-Q2,DCL101739,50,199713287237.83,2146943757.69,12180970505.76,87351597486.47,55536341605.39,327977.39,23206728503.28,28727620793.03,6382493279.42,5332464274.29,11752632999.02,4132167185.45,113.842,1753370,109.122,R1,2017
2022-Q2,DCL101740,90,90908750626.49,68052351994.23,32650176247.76,83485934302.06,37695640702.26,356906.04,18958574354.32,23966222085.12,413726644.38,750314034.16,5865893970.68,4740908021.95,90.157,1266223,64.488,R2,2017
2019-Q3,DCL101741,68,80163936101.6,15474865872.46,70751292429.64,67445789769.69,117664523604.19,293587.38,9942063629.88,4517741199.32,7086330409.68,15752307834.71,12153714895.26,378174572.23,150.012,2109884,158.997,R2,2014
2025-Q3,DCL101742,39,63663711520.08,1687590258.96,24364594731.84,57065163903.13,6552228918.89,107384.94,55700739938.27,24630707701.67,1257133083.98,10563117664.75,8699627012.06,230227104.97,189.001,2969231,82.614,R0,2019
2017-Q3,DCL101743,38,98565242141.23,92009436002.41,42631027015.72,13885287125.26,16371906079.77,281080.63,29608325936.45,25605606663.26,1610857497.81,18749288618.61,10190573092.0,3801267230.14,173.207,2669615,134.06,R2,2019
2022-Q1,DCL101744,54,162797157422.52,43504755517.82,48359286614.69,22237071876.26,50825433865.5,225481.16,9380038764.33,197051359.71,5451831994.17,9544876619.54,95876431.86,410691950.85,142.646,416853,134.206,R2,2011
2020-Q2,DCL101745,79,169079621794.06,110726850839.64,115162175704.26,67011886678.91,88657508371.4,318768.7,61213079081.93,17900561131.34,1751145067.86,5994310936.65,14515526669.64,4639565494.25,123.427,855576,69.609,R0,2022
2020-Q1,DCL101746,53,11506351217.67,79853620712.37,112589859015.3,36022380027.55,43136360069.13,183243.79,8959908727.44,5351794995.13,7255148317.7,17329521876.31,14668621978.39,3611557524.41,133.577,1697016,119.447,R3,2012
2021-Q2,DCL101747,35,178690457118.7,57841568039.0,35150220365.3,40978933206.45,81110977429.73,378090.35,63274151155.62,21004377568.07,3008201081.97,19392340976.07,3953036029.23,2843761299.92,150.636,1637707,159.856,R1,2022
2018-Q2,DCL101748,04,167558064789.44,45110594592.07,92408873045.57,65257090300.86,173825631942.31,116856.98,65548778617.82,13671399037.5,3487768230.68,10320802558.12,4749133168.99,5843234296.53,124.144,1135013,81.104,R3,2011
2018-Q2,DCL101749,50,105316643238.36,16535269338.57,61100263219.41,68562291168.87,137176553141.05,366204.46,56551003270.1,18069147702.35,7909240668.92,5168939786.88,1889151677.86,6116896885.04,153.406,2391101,60.107,R0,2019
2019-Q3,DCL101750,93,100374073179.49,104574644044.56,76799588656.34,15906167840.82,178495012860.65,195189.22,11015017543.27,10465103131.01,9836536161.4,17497641712.6,4567640342.2,1591760752.9,102.509,1078955,153.397,R0,2015
2024-Q3,DCL101751,64,13341965206.16,59067814201.18,63245507060.2,43804650440.03,85702061171.93,169260.54,25134597178.51,14307844857.45,2530163142.4,6230594474.3,7255626832.42,4566830579.28,109.251,1007250,126.245,R1,2021
2023-Q3,DCL101752,53,74804166474.25,99264408718.31,73812079313.31,55682127773.31,40594592596.75,295007.9,7857353483.24,717547190.34,7208210659.82,19440547422.54,3420241687.36,2232501716.09,104.579,491003,116.275,R2,2013
2018-Q3,DCL101753,62,11115337744.62,4069919601.09,58211859649.79,1540067503.1,121025935408.73,295029.37,59050304320.45,22453548573.05,3221859316.35,10152110239.82,7683168712.32,7322520321.55,115.749,2968296,124.583,R1,2013
2019-Q2,DCL101754,60,6419741783.66,23974511501.56,27826332109.18,67179875084.58,141038935515.17,46581.84,56188710105.59,23617266196.28,8291183545.03,9226677286.24,3234839226.9,2379975082.14,151.229,2191043,106.837,R0,2023
2019-Q1,DCL101755,30,7953081793.09,123707350707.03,52325215521.74,83654234967.53,115311550317.91,263416.22,6021020447.85,27851034209.4,2573057.47,15757198768.24,7013788639.42,5312999399.44,142.898,2260089,101.993,R3,2019
2025-Q1,DCL101756,92,88501422174.55,78086192473.39,76195984406.94,56642163059.38,8194668580.21,222336.3,12418676141.54,23919579686.37,9116164090.48,11362251875.25,10976539132.13,2423733492.63,181.608,1977962,127.78,R3,2012
2020-Q3,DCL101757,32,46387891534.26,145958790195.59,75029465401.07,26470862347.11,31038590969.87,95517.92,25166292842.37,20755440411.92,4614497317.7,3576903815.66,9668360087.87,3874647611.53,137.819,2695626,85.997,R2,2019
2017-Q2,DCL101758,69,152929186988.65,56516078379.84,81183349892.23,68328624523.62,53870973788.31,124282.39,49480255881.14,16621768733.74,3559125217.96,18300723885.83,14491374727.44,7239530795.61,92.0,2909479,73.692,R3,2019
2017-Q2,DCL101759,15,72626810524.75,42203858008.33,17174264983.3,38494018099.21,74177107413.42,164801.26,62664261075.19,8470727425.65,8013228656.47,16434523842.42,488735140.3,5612127622.87,155.166,826471,60.137,R2,2018
2022-Q2,DCL101760,98,166190503485.13,21641174121.92,37391742973.71,78537604973.99,15401456077.06,291707.29,27015677273.96,8795013405.11,4680472397.88,2703525532.57,7314868202.86,768189664.5,140.608,1959725,126.988,R1,2021
2021-Q1,DCL101761,09,141975379641.08,59941118129.51,81980005121.93,18184983651.34,146905580783.01,147468.14,36953552997.06,5263207807.64,7213543964.9,15208332091.62,9351046572.16,1379735052.08,130.099,348327,94.208,R2,2022
2023-Q3,DCL101762,31,40914598167.43,133136926578.03,14696744091.13,67104043086.18,34384951161.76,263287.52,48237414217.28,22917228570.18,7280409458.17,17328801123.61,9434879321.32,312577920.16,171.95,594469,88.017,R3,2013
2023-Q4,DCL101763,41,83183281135.11,10510589628.31,21151370884.92,84679950598.26,108186471017.76,396258.69,11524482305.74,28684446952.95,8200517729.59,15996776754.1,5190958438.57,3336081844.83,123.811,2307110,69.907,R0,2020
2021-Q3,DCL101764,91,37883653150.62,82667337026.71,15112148788.19,72602993175.36,125861360224.9,273149.59,62124281039.33,20441946134.25,5970071387.35,4281361557.63,1547363859.64,5794360694.18,172.083,1597103,107.062,R1,2017
2023-Q1,DCL101765,44,157706475365.42,11438885325.72,53522629139.18,23911135335.03,169099423381.84,217581.66,37315663598.49,21914634183.32,8677175824.11,5285026037.66,10572453888.73,2204427206.79,166.677,465827,117.019,R2,2013
2022-Q4,DCL101766,57,185405524620.57,96032543421.35,53872833008.57,56989397362.65,141459311646.32,64639.59,54187311411.06,11042627253.53,746363960.44,4717614847.88,183700745.57,5149299759.93,140.816,1231059,103.11,R3,2018
2017-Q3,DCL101767,93,152761446198.03,44961771899.64,74568064140.16,54366525223.94,140975671413.88,201457.97,66444678216.64,20382563333.24,9441448332.48,2138402458.57,6411819451.59,7197419994.45,129.315,1092353,105.471,R0,2011
2017-Q2,DCL101768,84,137409829566.71,115488301214.3,71857423772.45,37385143502.13,155969594376.21,296097.77,42303645843.6,4113777538.49,3083185177.92,13053839519.66,9910036155.85,5581487767.03,101.394,2689620,94.361,R1,2019
2017-Q2,DCL101769,29,4237212137.23,78869792471.19,76031246251.54,1719813957.71,29333259361.52,206620.86,38669874462.76,12144293399.93,7158633821.44,15600402966.96,13275171753.69,5324982755.96,107.628,211031,123.039,R0,2014
2020-Q4,DCL101770,81,9199675454.81,64248149164.17,45806931118.59,84478149789.53,39217076174.94,204001.58,26155863089.35,2724145967.7,2198212164.1,18308222790.45,9976296418.47,6905083796.88,131.895,2303008,148.266,R0,2014
2017-Q3,DCL101771,77,129647919350.27,66927213819.69,42033377759.07,14060664675.18,70902427765.15,187019.74,17193112557.9,2978280476.17,1487791003.78,17083669268.54,11826833396.32,1192752551.71,165.51,937968,63.367,R1,2020
2025-Q4,DCL101772,93,181796236345.34,37848315794.13,49237944189.56,31995705554.13,179951534554.9,51567.63,24767804078.72,2719497542.04,9234961691.72,10155928607.51,3116062023.89,1576806684.27,162.09,1477153,136.041,R2,2016
2022-Q1,DCL101773,68,54560132504.27,75692577633.2,69477180986.86,37224264729.23,19569571618.13,116746.27,47873391783.95,21181692227.59,395903086.86,1778577449.26,8063037262.7,7991289881.73,151.978,1969452,76.981,R3,2013
2018-Q1,DCL101774,40,73589391358.09,44583090526.82,13409633406.05,33530344745.87,52021880438.73,207119.25,17886803811.13,5324428250.42,3392017392.12,5407618501.07,12398700513.43,2384275153.73,166.038,614835,84.526,R2,2013
2018-Q4,DCL101775,52,61528441686.33,76047115216.69,39321895208.21,48100139951.99,172784203740.51,360217.03,36022100390.32,3155043736.79,2012057066.92,17279441454.21,13689952362.0,6400538221.41,136.906,1684920,70.081,R0,2023
2021-Q1,DCL101776,53,103278563304.67,51040163034.34,92134322362.98,40146093691.66,38047126587.39,329017.33,30757092687.37,24759200285.16,9516467383.05,17718659083.8,6518268359.84,3125835071.43,181.381,227711,123.168,R2,2016
