house_permits_reference_month,house_permits_country_iso2,house_permits_region_nuts_code,house_permits_building_type_code,house_permits_dwellings_authorised_count,house_permits_floor_area_authorised_m2,house_permits_construction_cost_index,house_permits_construction_time_months_median,house_permits_material_cost_index,house_permits_labor_shortage_index,house_permits_green_building_standard_flag,house_permits_social_housing_quota_flag,house_permits_renovation_permits_count,house_permits_demolition_permits_count,house_permits_land_use_planning_code,house_permits_flood_risk_zone_flag,house_permits_epbd_compliance_flag,house_permits_data_source,house_permits_revision_round,house_permits_data_extract_date
2026-03,BG,SK45,INDUSTRIAL,2561,272250.54,130.46,19.69,145.96,2.082,0,0,9736,1525,ZONING_PLAN_B,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2026-02-24
2026-04,FR,NL8,PUBLIC,280,41233.15,112.99,6.87,133.45,0.1901,1,1,14752,888,ZONING_PLAN_A,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-02-14
2026-05,LT,FR22,COMMERCIAL,6006,529804.63,133.78,18.75,134.02,2.8678,0,1,12389,1644,FLOODPLAIN_CONTROL,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-01-11
2026-06,SK,BG3,RESIDENTIAL_MULTI_FAMILY,7397,932179.1,130.2,24.66,124.11,0.9889,0,0,3721,259,COASTAL_CONTROL,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2025-01-14
2026-07,HR,BG96,RESIDENTIAL_SINGLE_FAMILY,9181,1128556.64,124.4,26.04,139.3,1.1228,0,1,7268,361,BROWNFIELD_REUSE,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-03-31
2026-08,DE,HU465,MIXED_USE,3346,494416.46,132.73,11.09,158.41,1.3237,1,0,429,2337,URBAN_REGEN,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-06-27
2026-09,LU,HR29,INDUSTRIAL,2497,197126.35,117.15,21.76,120.9,2.9206,1,0,11752,1240,FAST_TRACK,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2025-02-27
2026-10,SI,BE7,PUBLIC,362,51519.33,144.87,21.38,134.96,1.0041,0,0,9935,161,ZONING_PLAN_B,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-09-27
2026-11,CY,BE87,COMMERCIAL,2581,190855.72,122.4,19.14,139.87,0.3554,1,1,8506,1312,ZONING_PLAN_A,1,0,CONSTRUCTION_ASSOCIATION,SECOND,2024-08-31
2026-12,GR,HR81,RESIDENTIAL_MULTI_FAMILY,3722,238016.05,141.95,17.4,131.48,0.3035,1,1,2651,791,FLOODPLAIN_CONTROL,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-04-08
2016-01,MT,AT816,RESIDENTIAL_SINGLE_FAMILY,7927,934603.3,108.36,26.91,106.25,0.1999,1,0,6863,1387,COASTAL_CONTROL,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2026-01-27
2016-02,ES,MT937,MIXED_USE,3307,266712.13,113.69,16.7,103.78,0.7648,0,1,6622,1235,BROWNFIELD_REUSE,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-12-23
2016-03,CZ,AT431,INDUSTRIAL,2875,316560.8,111.14,15.66,96.44,1.4729,0,1,7958,738,URBAN_REGEN,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2024-02-24
2016-04,HU,GR848,PUBLIC,853,82527.25,96.11,21.38,111.12,0.4137,1,0,7101,255,FAST_TRACK,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-07-30
2016-05,NL,SK69,COMMERCIAL,6319,457384.0,99.04,10.03,102.04,0.3569,0,1,3623,1031,ZONING_PLAN_B,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2025-09-28
2016-06,SE,HU326,RESIDENTIAL_MULTI_FAMILY,9884,570886.9,114.07,20.17,104.6,0.2025,0,0,5223,1124,ZONING_PLAN_A,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-10-30
2016-07,DK,SE619,RESIDENTIAL_SINGLE_FAMILY,5165,545309.31,106.04,20.59,103.92,0.1088,0,0,5792,488,FLOODPLAIN_CONTROL,1,0,CONSTRUCTION_ASSOCIATION,SECOND,2024-06-03
2016-08,IE,HR8,MIXED_USE,2595,367197.77,111.32,13.33,103.48,1.5931,0,1,3759,817,COASTAL_CONTROL,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-12-11
2016-09,PL,PL42,INDUSTRIAL,459,68433.16,106.97,6.56,118.16,0.7474,1,0,5477,1071,BROWNFIELD_REUSE,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2025-05-06
2016-10,AT,BG365,PUBLIC,5515,656470.25,108.85,8.49,95.67,0.673,0,0,7127,1871,URBAN_REGEN,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-02-19
2016-11,EE,CZ5,COMMERCIAL,3649,251497.96,103.57,20.89,108.16,1.4506,0,0,5656,356,FAST_TRACK,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2025-05-28
2016-12,IT,LV533,RESIDENTIAL_MULTI_FAMILY,4503,583021.93,99.72,15.72,108.98,0.4954,0,0,5131,976,ZONING_PLAN_B,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-06-30
2017-01,PT,IT885,RESIDENTIAL_SINGLE_FAMILY,9853,732114.48,99.22,28.13,98.27,1.7683,1,0,4229,1521,ZONING_PLAN_A,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-01-11
2017-02,BE,PT359,MIXED_USE,600,30913.62,100.59,30.36,114.99,1.2341,0,0,149,1578,FLOODPLAIN_CONTROL,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-07-11
2017-03,FI,HR19,INDUSTRIAL,19,2043.07,111.58,10.16,118.03,0.1475,1,0,7878,1520,COASTAL_CONTROL,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2025-12-11
2017-04,LV,CZ1,PUBLIC,933,137733.53,108.76,27.14,119.61,1.544,0,0,4873,1573,BROWNFIELD_REUSE,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-10-03
2017-05,RO,FR28,COMMERCIAL,327,40997.14,106.54,21.45,103.2,0.435,0,1,5237,1461,URBAN_REGEN,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-06-29
2017-06,BG,LU3,RESIDENTIAL_MULTI_FAMILY,7287,904279.45,105.37,24.22,118.97,0.2819,0,0,5754,246,FAST_TRACK,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-02-07
2017-07,FR,CY864,RESIDENTIAL_SINGLE_FAMILY,2351,234068.82,103.45,20.36,106.52,0.8885,0,0,2162,1904,ZONING_PLAN_B,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2025-03-04
2017-08,LT,AT662,MIXED_USE,2295,360513.91,97.77,29.78,116.33,1.2341,0,0,4540,959,ZONING_PLAN_A,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-02-28
2017-09,SK,EE73,INDUSTRIAL,4886,469361.67,107.52,28.15,104.28,1.4323,1,0,5951,1765,FLOODPLAIN_CONTROL,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-08-07
2017-10,HR,PL73,PUBLIC,669,53663.52,114.98,26.13,112.74,0.6065,1,0,3890,987,COASTAL_CONTROL,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2025-11-22
2017-11,DE,LV61,COMMERCIAL,4655,400092.77,115.83,16.51,121.84,1.0478,0,0,6286,1549,BROWNFIELD_REUSE,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2024-07-01
2017-12,LU,LV729,RESIDENTIAL_MULTI_FAMILY,1894,205976.14,99.6,15.09,100.06,1.69,1,0,5815,847,URBAN_REGEN,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-11-19
2018-01,SI,SK36,RESIDENTIAL_SINGLE_FAMILY,2574,155178.94,107.78,16.03,118.19,0.8274,0,0,2493,1132,FAST_TRACK,1,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-11-21
2018-02,CY,MT37,MIXED_USE,2132,137120.92,109.05,15.67,127.96,0.1902,0,1,6508,1571,ZONING_PLAN_B,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2025-11-30
2018-03,GR,ES67,INDUSTRIAL,1997,243553.39,115.69,9.52,121.78,0.5278,0,0,3443,1727,ZONING_PLAN_A,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2024-09-23
2018-04,MT,FR4,PUBLIC,3166,264123.27,100.68,13.59,105.76,1.0562,0,0,8940,1012,FLOODPLAIN_CONTROL,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-11-08
2018-05,ES,MT773,COMMERCIAL,4006,481512.21,110.35,15.67,108.29,0.3515,1,0,2811,1129,COASTAL_CONTROL,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-03-08
2018-06,CZ,BG1,RESIDENTIAL_MULTI_FAMILY,10086,987101.33,103.76,6.47,100.62,0.1835,0,0,3244,488,BROWNFIELD_REUSE,1,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-07-21
2018-07,HU,DE7,RESIDENTIAL_SINGLE_FAMILY,6263,597169.66,105.57,11.43,105.56,0.6493,0,1,2363,576,URBAN_REGEN,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2024-08-24
2018-08,NL,IE8,MIXED_USE,1438,197313.24,117.62,7.43,99.23,0.6369,0,0,8721,1374,FAST_TRACK,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-02-07
2018-09,SE,SE59,INDUSTRIAL,2587,150590.06,105.74,23.92,107.57,0.9367,0,0,5385,1568,ZONING_PLAN_B,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-08-02
2018-10,DK,HR51,PUBLIC,517,46813.25,107.9,33.92,116.87,1.7651,1,1,2384,443,ZONING_PLAN_A,1,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-09-07
2018-11,IE,PT53,COMMERCIAL,6199,600311.65,102.36,13.84,108.96,0.2814,1,0,3583,518,FLOODPLAIN_CONTROL,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2026-02-15
2018-12,PL,PT125,RESIDENTIAL_MULTI_FAMILY,1854,254996.53,105.54,11.6,103.39,0.9324,0,0,832,1596,COASTAL_CONTROL,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-10-24
2019-01,AT,IE80,RESIDENTIAL_SINGLE_FAMILY,1550,157072.93,119.73,21.22,98.01,0.1407,0,0,1356,1679,BROWNFIELD_REUSE,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-10-29
2019-02,EE,BG9,MIXED_USE,446,43278.15,125.19,31.86,120.95,1.538,1,1,5391,2293,URBAN_REGEN,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2025-05-01
2019-03,IT,HR844,INDUSTRIAL,3373,328655.7,120.98,22.84,110.66,0.1344,0,0,6846,1546,FAST_TRACK,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-12-03
2019-04,PT,DK95,PUBLIC,4948,358762.71,120.28,26.79,122.99,0.1438,0,0,4423,1465,ZONING_PLAN_B,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-09-04
2019-05,BE,EE6,COMMERCIAL,1316,108742.57,115.46,13.14,117.11,0.656,1,0,6440,672,ZONING_PLAN_A,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-12-19
2019-06,FI,BE6,RESIDENTIAL_MULTI_FAMILY,1964,143925.13,123.26,15.68,128.94,0.1008,1,0,7360,145,FLOODPLAIN_CONTROL,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-05-14
2019-07,LV,NL89,RESIDENTIAL_SINGLE_FAMILY,5666,342218.23,102.83,9.71,98.69,0.2277,1,1,84,967,COASTAL_CONTROL,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2025-11-12
2019-08,RO,BE542,MIXED_USE,3734,238152.34,118.01,32.85,101.44,1.2401,1,0,430,741,BROWNFIELD_REUSE,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-05-30
2019-09,BG,BG76,INDUSTRIAL,1167,67339.39,113.72,36.89,120.11,1.8297,1,0,5590,2194,URBAN_REGEN,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2025-01-07
2019-10,FR,FI7,PUBLIC,532,30645.05,110.22,10.1,102.94,0.8618,1,0,6722,1309,FAST_TRACK,1,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2026-01-28
2019-11,LT,PL21,COMMERCIAL,2202,142661.39,111.72,17.83,101.59,0.2189,1,0,2090,1775,ZONING_PLAN_B,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2026-01-10
2019-12,SK,BE423,RESIDENTIAL_MULTI_FAMILY,8839,663134.95,107.23,7.15,122.48,0.8304,1,0,7687,208,ZONING_PLAN_A,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-12-09
2020-01,HR,PT607,RESIDENTIAL_SINGLE_FAMILY,5717,830428.09,101.57,30.49,111.09,2.3192,0,1,4096,334,FLOODPLAIN_CONTROL,1,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-01-12
2020-02,DE,DK32,MIXED_USE,4571,625430.76,120.08,17.75,111.22,1.6219,0,0,8406,155,COASTAL_CONTROL,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-11-01
2020-03,LU,IT23,INDUSTRIAL,4370,402334.74,111.52,19.36,116.44,1.5826,0,1,34,1309,BROWNFIELD_REUSE,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-12-21
2020-04,SI,DK195,PUBLIC,1638,98091.37,132.79,10.22,101.19,1.2291,0,1,8013,2572,URBAN_REGEN,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-05-10
2020-05,CY,RO478,COMMERCIAL,2039,197810.73,109.74,29.84,114.13,1.7966,0,0,1746,1297,FAST_TRACK,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-09-30
2020-06,GR,RO375,RESIDENTIAL_MULTI_FAMILY,8513,489588.03,104.82,17.51,139.17,1.3297,1,0,10813,991,ZONING_PLAN_B,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-02-25
2020-07,MT,AT677,RESIDENTIAL_SINGLE_FAMILY,9610,1082031.74,119.99,33.79,116.97,1.8178,1,1,2152,272,ZONING_PLAN_A,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-04-23
2020-08,ES,LV58,MIXED_USE,1907,197217.44,115.7,11.16,120.44,1.9061,1,0,7988,602,FLOODPLAIN_CONTROL,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-07-29
2020-09,CZ,FR90,INDUSTRIAL,1411,87841.24,107.81,18.0,107.39,2.4327,0,1,242,1541,COASTAL_CONTROL,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-08-27
2020-10,HU,SI409,PUBLIC,3728,240450.16,129.2,26.95,117.76,0.775,0,0,13565,1400,BROWNFIELD_REUSE,1,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-07-05
2020-11,NL,ES706,COMMERCIAL,669,82550.22,119.51,21.16,112.31,1.0,0,0,4141,579,URBAN_REGEN,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-03-19
2020-12,SE,RO189,RESIDENTIAL_MULTI_FAMILY,1238,111193.36,102.95,11.97,118.99,0.2937,0,0,14041,496,FAST_TRACK,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-04-01
2021-01,DK,NL1,RESIDENTIAL_SINGLE_FAMILY,914,118735.95,124.71,30.78,111.14,1.2958,0,0,3640,717,ZONING_PLAN_B,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-08-20
2021-02,IE,FI71,MIXED_USE,4422,276551.41,123.86,15.85,126.46,1.4324,1,0,3002,143,ZONING_PLAN_A,1,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-07-12
2021-03,PL,IT917,INDUSTRIAL,739,55954.67,121.9,12.7,131.76,2.262,0,0,665,1658,FLOODPLAIN_CONTROL,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-07-11
2021-04,AT,LU33,PUBLIC,2532,147786.99,127.0,6.38,115.58,0.9979,1,0,6376,1400,COASTAL_CONTROL,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-01-20
2021-05,EE,DK71,COMMERCIAL,3199,370038.0,127.32,16.68,113.97,2.0543,0,0,1185,646,BROWNFIELD_REUSE,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-09-14
2021-06,IT,SK85,RESIDENTIAL_MULTI_FAMILY,8278,1175229.79,127.12,26.12,131.18,2.1545,0,1,13409,1796,URBAN_REGEN,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-08-22
2021-07,PT,HU78,RESIDENTIAL_SINGLE_FAMILY,7350,434460.73,115.29,21.27,127.12,1.2425,0,1,5813,500,FAST_TRACK,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-01-14
2021-08,BE,FI81,MIXED_USE,2493,214163.08,117.27,25.19,120.61,1.8794,1,0,9518,952,ZONING_PLAN_B,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-06-14
2021-09,FI,BG950,INDUSTRIAL,4785,487345.1,102.33,30.68,112.65,2.4665,0,1,4448,1140,ZONING_PLAN_A,1,1,EUROSTAT_BUILD_PERMITS,FLASH,2026-02-23
2021-10,LV,MT485,PUBLIC,1645,106336.48,101.81,27.19,123.68,2.2183,0,1,3377,424,FLOODPLAIN_CONTROL,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-02-15
2021-11,RO,PT697,COMMERCIAL,118,12225.62,125.25,18.76,116.31,2.284,1,0,7842,1516,COASTAL_CONTROL,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-02-06
2021-12,BG,IT5,RESIDENTIAL_MULTI_FAMILY,7227,515419.61,105.62,10.77,129.37,2.691,1,1,9737,1594,BROWNFIELD_REUSE,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-05-22
2022-01,FR,DE77,RESIDENTIAL_SINGLE_FAMILY,5436,473311.37,130.98,7.24,130.04,0.9261,0,1,7199,2542,URBAN_REGEN,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-11-03
2022-02,LT,LU709,MIXED_USE,5634,450873.89,113.11,11.57,113.5,0.3755,0,0,10401,89,FAST_TRACK,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-02-27
2022-03,SK,LV9,INDUSTRIAL,4226,268141.97,120.5,9.6,140.8,1.3866,0,0,4777,1233,ZONING_PLAN_B,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2026-02-01
2022-04,HR,CZ23,PUBLIC,3890,366424.52,112.57,21.83,126.03,2.9378,0,0,4561,1869,ZONING_PLAN_A,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-09-10
2022-05,DE,IT950,COMMERCIAL,4604,410520.86,112.82,12.88,117.19,1.3964,0,0,6920,52,FLOODPLAIN_CONTROL,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2024-10-25
2022-06,LU,HU100,RESIDENTIAL_MULTI_FAMILY,10177,1133826.62,135.25,23.26,110.86,1.4865,0,0,6080,1010,COASTAL_CONTROL,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-09-08
2022-07,SI,CY555,RESIDENTIAL_SINGLE_FAMILY,1851,180541.57,108.05,11.19,111.15,0.6321,0,0,703,1954,BROWNFIELD_REUSE,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2026-02-07
2022-08,CY,EE1,MIXED_USE,4530,423484.1,124.24,13.74,125.81,0.6444,0,1,10128,788,URBAN_REGEN,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-11-15
2022-09,GR,LT285,INDUSTRIAL,4577,621291.02,121.66,19.73,138.74,1.0053,0,0,12678,605,FAST_TRACK,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-07-11
2022-10,MT,FR89,PUBLIC,2627,347892.29,118.69,26.02,119.93,1.0996,0,0,7991,1299,ZONING_PLAN_B,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2025-01-09
2022-11,ES,FI837,COMMERCIAL,5415,341924.03,115.98,31.66,139.81,2.9909,1,0,4109,229,ZONING_PLAN_A,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2025-10-12
2022-12,CZ,EE163,RESIDENTIAL_MULTI_FAMILY,7983,1050485.92,130.87,33.78,133.43,2.5593,1,1,10715,194,FLOODPLAIN_CONTROL,1,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-07-25
2023-01,HU,BG52,RESIDENTIAL_SINGLE_FAMILY,10454,1092917.95,127.45,18.0,145.25,2.5434,0,0,528,104,COASTAL_CONTROL,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-05-17
2023-02,NL,IT27,MIXED_USE,236,26049.57,117.24,23.03,120.7,2.352,1,0,3226,751,BROWNFIELD_REUSE,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-04-12
2023-03,SE,EE692,INDUSTRIAL,5916,370535.89,128.55,13.53,126.88,1.8814,1,1,5811,2384,URBAN_REGEN,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2024-05-26
2023-04,DK,RO59,PUBLIC,6194,840069.88,121.25,12.6,116.35,0.9399,1,0,11181,1206,FAST_TRACK,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-06-11
2023-05,IE,LU99,COMMERCIAL,5652,435768.34,126.63,24.78,119.5,0.4795,0,0,1634,1227,ZONING_PLAN_B,1,1,EUROSTAT_BUILD_PERMITS,FLASH,2025-05-09
2023-06,PL,CZ3,RESIDENTIAL_MULTI_FAMILY,5626,818801.64,119.0,18.28,131.85,3.1088,1,0,12374,1406,ZONING_PLAN_A,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2025-07-25
2023-07,AT,AT97,RESIDENTIAL_SINGLE_FAMILY,7706,985590.75,131.04,23.24,126.5,2.4786,0,0,11262,53,FLOODPLAIN_CONTROL,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2024-01-25
2023-08,EE,FI64,MIXED_USE,1219,151099.74,114.63,6.68,127.15,1.1545,1,1,11575,1095,COASTAL_CONTROL,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-04-08
2023-09,IT,ES934,INDUSTRIAL,2015,228382.7,140.57,22.07,139.5,0.8643,0,0,12421,1673,BROWNFIELD_REUSE,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2025-03-05
2023-10,PT,IE252,PUBLIC,5789,632201.14,123.29,17.24,110.9,1.284,1,0,2576,2054,URBAN_REGEN,1,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-06-21
2023-11,BE,SI96,COMMERCIAL,2223,152940.0,133.15,24.62,118.31,0.5445,1,0,12906,680,FAST_TRACK,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-07-27
2023-12,FI,ES73,RESIDENTIAL_MULTI_FAMILY,3011,196499.77,110.14,35.67,105.44,1.4972,0,0,1143,147,ZONING_PLAN_B,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-06-11
2024-01,LV,RO77,RESIDENTIAL_SINGLE_FAMILY,5217,673072.22,128.61,16.61,135.79,0.1413,1,1,8440,1465,ZONING_PLAN_A,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-06-21
2024-02,RO,GR4,MIXED_USE,6122,673713.7,117.31,12.18,125.33,1.1715,1,0,10670,374,FLOODPLAIN_CONTROL,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-10-26
2024-03,BG,SE43,INDUSTRIAL,4043,277717.35,127.18,22.62,143.7,0.1427,0,0,12257,524,COASTAL_CONTROL,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2024-02-04
2024-04,FR,EE96,PUBLIC,2894,344846.77,110.24,11.72,153.23,1.077,0,0,1493,896,BROWNFIELD_REUSE,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-01-21
2024-05,LT,CY783,COMMERCIAL,326,43850.31,130.5,29.26,147.65,1.5973,0,0,11979,2624,URBAN_REGEN,0,0,EUROSTAT_BUILD_PERMITS,FLASH,2025-10-13
2024-06,SK,HR76,RESIDENTIAL_MULTI_FAMILY,9525,970257.82,136.58,28.9,122.55,2.7148,1,0,1617,781,FAST_TRACK,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2026-02-14
2024-07,HR,LU595,RESIDENTIAL_SINGLE_FAMILY,2831,395323.88,144.31,14.65,123.99,2.9877,0,0,1827,1764,ZONING_PLAN_B,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2025-08-07
2024-08,DE,RO9,MIXED_USE,4516,484752.89,133.99,10.92,109.33,0.1954,0,0,6824,555,ZONING_PLAN_A,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-02-07
2024-09,LU,LT13,INDUSTRIAL,901,88339.99,116.41,18.45,122.26,0.7242,0,0,8575,786,FLOODPLAIN_CONTROL,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2025-10-19
2024-10,SI,RO486,PUBLIC,3779,369748.56,124.87,15.16,143.44,1.3001,1,0,1346,1885,COASTAL_CONTROL,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-07-14
2024-11,CY,PL168,COMMERCIAL,5230,459564.03,129.37,14.8,128.92,1.0762,0,0,9382,1001,BROWNFIELD_REUSE,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2024-01-25
2024-12,GR,FR794,RESIDENTIAL_MULTI_FAMILY,5302,594165.93,135.49,26.43,129.17,1.5193,1,0,4473,104,URBAN_REGEN,0,0,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-01-24
2025-01,MT,SE66,RESIDENTIAL_SINGLE_FAMILY,5690,435700.89,135.1,33.5,132.78,2.6851,1,0,2609,949,FAST_TRACK,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2025-06-12
2025-02,ES,DK642,MIXED_USE,813,49112.96,128.84,28.88,134.13,1.6234,0,0,5649,127,ZONING_PLAN_B,0,1,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-11-26
2025-03,CZ,RO534,INDUSTRIAL,2373,265913.84,142.49,11.9,155.59,2.0109,1,1,4945,794,ZONING_PLAN_A,0,1,CONSTRUCTION_ASSOCIATION,SECOND,2026-01-04
2025-04,HU,BG32,PUBLIC,610,53430.65,124.53,22.2,123.9,0.9437,1,1,12785,1808,FLOODPLAIN_CONTROL,1,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2024-05-10
2025-05,NL,CY31,COMMERCIAL,6236,641526.75,117.24,20.05,123.05,2.2795,0,1,6597,412,COASTAL_CONTROL,0,1,EUROSTAT_BUILD_PERMITS,FLASH,2024-01-31
2025-06,SE,GR778,RESIDENTIAL_MULTI_FAMILY,8102,889685.86,124.04,13.55,127.26,0.5651,1,1,1449,93,BROWNFIELD_REUSE,0,0,MUNICIPAL_PERMIT_SYSTEM,BENCHMARK,2024-03-25
2025-07,DK,LU468,RESIDENTIAL_SINGLE_FAMILY,1546,152725.56,118.19,24.26,153.04,1.0429,0,0,8606,866,URBAN_REGEN,0,0,CONSTRUCTION_ASSOCIATION,SECOND,2024-07-27
2025-08,IE,DK727,MIXED_USE,3693,292833.05,123.98,36.02,156.22,2.9529,1,0,3732,1633,FAST_TRACK,0,1,SATELLITE_DERIVED_ESTIMATE,FIRST,2025-09-14
