gov_cohesion_programme_period_code,gov_cohesion_fund_code,gov_cohesion_programme_id,gov_cohesion_region_nuts_code,gov_cohesion_thematic_objective_code,gov_cohesion_priority_axis_code,gov_cohesion_allocated_eur,gov_cohesion_committed_eur,gov_cohesion_spent_eur,gov_cohesion_absorption_rate_pct,gov_cohesion_project_count,gov_cohesion_beneficiary_type_code,gov_cohesion_state_aid_flag,gov_cohesion_green_spending_share_pct,gov_cohesion_digital_spending_share_pct,gov_cohesion_urban_dimension_flag,gov_cohesion_audit_irregularities_eur,gov_cohesion_anti_fraud_cases_count,gov_cohesion_data_source,gov_cohesion_data_extract_date
2021_2027,ERDF,2021_2027_ERDF_PRG_138,GR43,TO1_RDI,PA_06,2994406542.15,2662436248.37,1419009344.3,47.39,1884,REGIONAL_AUTHORITY,1,35.04,41.99,0,199843198.32,60,MANAGING_AUTHORITY_REPORTING,2025-01-26
2014_2020,ERDF,2014_2020_ERDF_PRG_139,LT91,TO1_RDI,PA_07,6263432714.76,5395620292.5,1306739259.46,20.86,1955,NGO,1,6.28,20.5,1,624088.52,20,ECA_AUDIT_SUMMARY,2025-03-01
2021_2027,ERDF,2021_2027_ERDF_PRG_140,BE326,TO1_RDI,PA_08,374567130.9,244342875.91,218874322.83,58.43,2365,TRANSPORT_OPERATOR,0,23.65,25.49,1,2505720.49,6,OLAF_CASES_DB,2024-08-16
2014_2020,ERDF,2014_2020_ERDF_PRG_141,FI709,TO1_RDI,PA_09,4372737883.38,3339466279.84,2390628376.63,54.67,1664,MUNICIPALITY,0,61.42,6.32,0,114626905.79,55,COHESION_OPEN_DATA,2024-12-22
2021_2027,ERDF,2021_2027_ERDF_PRG_142,SI28,TO1_RDI,PA_10,5256488706.54,1964968021.19,474745844.91,9.03,2397,UNIVERSITY,0,6.97,8.46,0,125477485.42,59,MANAGING_AUTHORITY_REPORTING,2026-01-23
2014_2020,ERDF,2014_2020_ERDF_PRG_143,MT34,TO1_RDI,PA_11,3835905817.78,2915124620.49,2162536026.83,56.38,2288,HEALTH_PROVIDER,0,48.04,13.53,1,119181277.08,30,ECA_AUDIT_SUMMARY,2025-10-23
2021_2027,ERDF,2021_2027_ERDF_PRG_144,SK65,TO1_RDI,PA_12,5734345817.14,3517543513.07,1498766542.54,26.14,2276,OTHER,0,24.74,53.73,0,1435325.33,8,OLAF_CASES_DB,2024-04-15
2014_2020,ERDF,2014_2020_ERDF_PRG_145,BG300,TO1_RDI,PA_01,3879839147.97,2712794256.55,2082567972.31,53.68,2385,SME,1,49.56,50.0,1,84757334.3,56,COHESION_OPEN_DATA,2026-02-20
2021_2027,ERDF,2021_2027_ERDF_PRG_146,PL36,TO1_RDI,PA_02,6426931176.02,4035662737.15,1562556690.04,24.31,2138,UTILITY,0,34.77,41.01,0,5269454.01,52,MANAGING_AUTHORITY_REPORTING,2025-04-10
2014_2020,ERDF,2014_2020_ERDF_PRG_147,SK68,TO1_RDI,PA_03,145634353.61,122372864.52,105885255.1,72.71,1936,MINISTRY,0,52.08,50.59,1,77562027.93,56,ECA_AUDIT_SUMMARY,2024-10-09
2021_2027,ERDF,2021_2027_ERDF_PRG_148,LV209,TO1_RDI,PA_04,4626991354.16,2429599824.12,2189323293.66,47.32,2399,REGIONAL_AUTHORITY,0,58.09,54.71,0,111726072.48,26,OLAF_CASES_DB,2024-01-03
2014_2020,ERDF,2014_2020_ERDF_PRG_149,DE610,TO1_RDI,PA_05,8093148410.73,5539027012.16,4644598170.54,57.39,2245,NGO,0,50.0,40.68,1,102103989.54,15,COHESION_OPEN_DATA,2024-10-18
2021_2027,ERDF,2021_2027_ERDF_PRG_150,BE16,TO1_RDI,PA_06,8627927542.11,5581230873.54,2521507482.02,29.22,1664,TRANSPORT_OPERATOR,0,61.07,38.15,0,64541877.03,48,MANAGING_AUTHORITY_REPORTING,2024-02-18
2014_2020,ERDF,2014_2020_ERDF_PRG_151,HU1,TO1_RDI,PA_07,8331736283.55,3025352622.91,1103641895.23,13.25,1612,MUNICIPALITY,0,36.4,26.26,0,22642443.02,60,ECA_AUDIT_SUMMARY,2024-03-26
2021_2027,ERDF,2021_2027_ERDF_PRG_152,AT36,TO1_RDI,PA_08,3355555344.33,3125171283.51,2361010347.92,70.36,1813,UNIVERSITY,0,33.07,13.81,0,6710659.35,27,OLAF_CASES_DB,2024-10-14
2014_2020,ERDF,2014_2020_ERDF_PRG_153,GR431,TO1_RDI,PA_09,6449228336.09,6280922640.05,1810160416.02,28.07,2126,HEALTH_PROVIDER,0,14.4,43.83,0,76758481.17,33,COHESION_OPEN_DATA,2024-03-17
2021_2027,ERDF,2021_2027_ERDF_PRG_154,IE748,TO1_RDI,PA_10,7734455739.87,6326620509.5,4369917329.35,56.5,1641,OTHER,0,33.31,10.03,0,107861573.96,24,MANAGING_AUTHORITY_REPORTING,2025-06-09
2014_2020,ERDF,2014_2020_ERDF_PRG_155,HU3,TO1_RDI,PA_11,86665006.71,44380941.14,26383555.1,30.44,1759,SME,1,42.66,39.99,1,36528730.95,57,ECA_AUDIT_SUMMARY,2024-12-20
2021_2027,ERDF,2021_2027_ERDF_PRG_156,SI93,TO1_RDI,PA_12,8810164054.56,3260744505.46,3088510109.41,35.06,2071,UTILITY,0,59.72,49.93,0,47243666.86,10,OLAF_CASES_DB,2025-10-30
2014_2020,ERDF,2014_2020_ERDF_PRG_157,FR680,TO1_RDI,PA_01,4533216034.4,2804229517.76,1121936665.31,24.75,2458,MINISTRY,0,18.53,53.67,0,30503060.82,44,COHESION_OPEN_DATA,2025-12-03
2021_2027,ERDF,2021_2027_ERDF_PRG_158,LT929,TO1_RDI,PA_02,5940964278.25,2298253576.98,1110383219.46,18.69,1926,REGIONAL_AUTHORITY,0,43.64,23.17,0,3505630.71,16,MANAGING_AUTHORITY_REPORTING,2025-07-10
2014_2020,ERDF,2014_2020_ERDF_PRG_159,SE5,TO1_RDI,PA_03,3897170740.19,1714124678.35,1302243677.22,33.42,2035,NGO,0,59.29,36.17,1,4095019.59,49,ECA_AUDIT_SUMMARY,2025-03-13
2021_2027,ERDF,2021_2027_ERDF_PRG_160,GR7,TO1_RDI,PA_04,3148128705.28,2796266523.71,1910446195.38,60.69,1968,TRANSPORT_OPERATOR,0,46.96,38.26,1,115821662.71,10,OLAF_CASES_DB,2025-01-20
2014_2020,ERDF,2014_2020_ERDF_PRG_161,PL27,TO1_RDI,PA_05,4608515399.86,2102725002.99,1832964788.88,39.77,1695,MUNICIPALITY,1,33.31,51.8,1,9855042.01,42,COHESION_OPEN_DATA,2024-09-03
2021_2027,ERDF,2021_2027_ERDF_PRG_162,FI14,TO1_RDI,PA_06,4654356868.35,2293313987.02,1657358207.45,35.61,1836,UNIVERSITY,0,30.99,52.57,0,120868851.96,31,MANAGING_AUTHORITY_REPORTING,2024-12-26
2014_2020,ERDF,2014_2020_ERDF_PRG_163,IT57,TO1_RDI,PA_07,7480194237.91,7045041147.94,1573892726.11,21.04,1651,HEALTH_PROVIDER,0,14.73,36.93,0,86304481.57,68,ECA_AUDIT_SUMMARY,2024-09-01
2021_2027,ERDF,2021_2027_ERDF_PRG_164,ES496,TO1_RDI,PA_08,4812740049.83,1684900595.58,1343391480.17,27.91,2355,OTHER,0,53.04,30.03,0,82874786.78,47,OLAF_CASES_DB,2024-05-14
2014_2020,ERDF,2014_2020_ERDF_PRG_165,FR83,TO1_RDI,PA_09,5869113970.73,2794692792.37,2300915608.62,39.2,2047,SME,1,56.53,16.45,1,92068926.72,9,COHESION_OPEN_DATA,2025-09-18
2021_2027,ERDF,2021_2027_ERDF_PRG_166,FI338,TO1_RDI,PA_10,8546183929.48,6023550150.35,2461595330.82,28.8,1738,UTILITY,0,8.14,54.46,0,53484796.37,53,MANAGING_AUTHORITY_REPORTING,2025-05-16
2014_2020,ERDF,2014_2020_ERDF_PRG_167,DK882,TO1_RDI,PA_11,2547029334.24,1787031073.67,795578940.78,31.24,1955,MINISTRY,0,42.35,45.05,0,69445581.69,30,ECA_AUDIT_SUMMARY,2025-06-08
2021_2027,ERDF,2021_2027_ERDF_PRG_168,FI933,TO1_RDI,PA_12,3155764070.11,2636247926.32,1727088447.06,54.73,2428,REGIONAL_AUTHORITY,0,17.47,20.55,1,116937032.41,45,OLAF_CASES_DB,2025-11-13
2014_2020,ERDF,2014_2020_ERDF_PRG_169,FR68,TO1_RDI,PA_01,7283755957.02,6941258978.82,4255636952.72,58.43,1808,NGO,1,47.44,4.63,1,195328600.97,0,COHESION_OPEN_DATA,2025-07-30
2021_2027,ERDF,2021_2027_ERDF_PRG_170,LT84,TO1_RDI,PA_02,141178838.6,78960801.77,54731705.81,38.77,1779,TRANSPORT_OPERATOR,1,27.34,7.42,0,185052508.98,21,MANAGING_AUTHORITY_REPORTING,2025-07-14
2014_2020,ERDF,2014_2020_ERDF_PRG_171,HR90,TO1_RDI,PA_03,6508988703.99,3722416567.86,3245294847.17,49.86,1904,MUNICIPALITY,0,60.79,38.74,1,1658371.49,10,ECA_AUDIT_SUMMARY,2025-08-17
2021_2027,ERDF,2021_2027_ERDF_PRG_172,NL417,TO1_RDI,PA_04,7306816838.11,5132899208.73,3358976025.2,45.97,1962,UNIVERSITY,0,54.85,53.61,0,99527349.81,25,OLAF_CASES_DB,2025-04-12
2014_2020,ERDF,2014_2020_ERDF_PRG_173,ES619,TO1_RDI,PA_05,7375461247.77,4812699413.38,3402240430.92,46.13,2456,HEALTH_PROVIDER,0,49.26,27.55,0,68459077.34,45,COHESION_OPEN_DATA,2025-03-25
2021_2027,ERDF,2021_2027_ERDF_PRG_174,AT78,TO1_RDI,PA_06,7749221134.06,4857559152.54,2723598564.17,35.15,2483,OTHER,0,18.89,20.21,0,40711760.92,9,MANAGING_AUTHORITY_REPORTING,2025-03-31
2014_2020,ERDF,2014_2020_ERDF_PRG_175,SI8,TO1_RDI,PA_07,8927414918.8,7019107422.47,3770272587.03,42.23,1720,SME,1,8.33,9.88,0,50104156.78,21,ECA_AUDIT_SUMMARY,2024-04-18
2021_2027,ERDF,2021_2027_ERDF_PRG_176,ES991,TO1_RDI,PA_08,4762908783.61,2923318694.33,1692749670.7,35.54,1780,UTILITY,1,46.71,13.39,0,176776202.86,10,OLAF_CASES_DB,2026-01-15
2014_2020,ERDF,2014_2020_ERDF_PRG_177,CY771,TO1_RDI,PA_09,3585978249.22,3288333036.98,1358254108.77,37.88,2090,MINISTRY,0,38.32,15.88,1,63543596.32,1,COHESION_OPEN_DATA,2024-07-21
2021_2027,ERDF,2021_2027_ERDF_PRG_178,FI635,TO1_RDI,PA_10,6226474853.52,5852693046.49,4237481974.57,68.06,1753,REGIONAL_AUTHORITY,0,28.79,3.79,0,98643904.75,70,MANAGING_AUTHORITY_REPORTING,2025-07-17
2014_2020,ERDF,2014_2020_ERDF_PRG_179,CY1,TO1_RDI,PA_11,1462750872.07,995308603.0,591967725.11,40.47,2051,NGO,0,59.81,49.31,0,33337888.65,21,ECA_AUDIT_SUMMARY,2025-06-22
2021_2027,ERDF,2021_2027_ERDF_PRG_180,NL72,TO1_RDI,PA_12,8763312645.04,5803523870.86,1648158242.83,18.81,2219,TRANSPORT_OPERATOR,0,60.64,23.54,0,60517544.19,60,OLAF_CASES_DB,2025-06-15
2014_2020,ERDF,2014_2020_ERDF_PRG_181,AT964,TO1_RDI,PA_01,4394657242.75,2506968089.06,1566401357.75,35.64,2259,MUNICIPALITY,0,35.12,46.89,0,21963433.25,54,COHESION_OPEN_DATA,2024-05-06
2021_2027,ERDF,2021_2027_ERDF_PRG_182,DK441,TO1_RDI,PA_02,2117530951.6,1891208645.41,1278395907.76,60.37,2388,UNIVERSITY,1,57.56,24.24,0,102345586.24,37,MANAGING_AUTHORITY_REPORTING,2025-03-25
2014_2020,ERDF,2014_2020_ERDF_PRG_183,PT50,TO1_RDI,PA_03,5149507781.08,4036523549.38,3198424840.71,62.11,1913,HEALTH_PROVIDER,0,13.61,3.56,1,3778041.29,16,ECA_AUDIT_SUMMARY,2025-02-09
2021_2027,ERDF,2021_2027_ERDF_PRG_184,SI25,TO1_RDI,PA_04,8807938076.91,3689543550.86,3163975022.9,35.92,1927,OTHER,0,12.52,25.32,1,64353924.21,5,OLAF_CASES_DB,2024-10-23
2014_2020,ERDF,2014_2020_ERDF_PRG_185,IE441,TO1_RDI,PA_05,1393182254.05,574508366.6,274447818.77,19.7,1985,SME,1,44.73,9.66,0,14743851.36,9,COHESION_OPEN_DATA,2025-05-11
2021_2027,ERDF,2021_2027_ERDF_PRG_186,LT76,TO1_RDI,PA_06,8686662124.19,5838674985.42,2555986135.16,29.42,1792,UTILITY,1,13.13,31.1,0,68344224.33,57,MANAGING_AUTHORITY_REPORTING,2024-10-01
2014_2020,ERDF,2014_2020_ERDF_PRG_187,MT26,TO1_RDI,PA_07,6333490958.97,2919213203.47,1157356871.93,18.27,1636,MINISTRY,1,62.63,28.82,0,122017347.92,43,ECA_AUDIT_SUMMARY,2025-01-18
2021_2027,ERDF,2021_2027_ERDF_PRG_188,HU942,TO1_RDI,PA_08,676767574.03,460207013.04,317670133.21,46.94,1688,REGIONAL_AUTHORITY,0,50.85,15.12,0,123225417.27,37,OLAF_CASES_DB,2025-07-01
2014_2020,ERDF,2014_2020_ERDF_PRG_189,HR505,TO1_RDI,PA_09,9557163013.15,6792087707.92,2050348581.22,21.45,2270,NGO,0,31.28,27.52,0,121044165.34,21,COHESION_OPEN_DATA,2024-10-25
2021_2027,ERDF,2021_2027_ERDF_PRG_190,SI2,TO1_RDI,PA_10,6184524755.62,2897168433.23,1411410110.81,22.82,2250,TRANSPORT_OPERATOR,0,9.29,54.04,1,117540144.79,48,MANAGING_AUTHORITY_REPORTING,2025-01-05
2014_2020,ERDF,2014_2020_ERDF_PRG_191,EE2,TO1_RDI,PA_11,4326872101.07,2643361872.66,1438502215.88,33.25,2363,MUNICIPALITY,0,29.44,52.76,0,63172254.99,55,ECA_AUDIT_SUMMARY,2024-05-25
2021_2027,ERDF,2021_2027_ERDF_PRG_192,IE8,TO1_RDI,PA_12,4580676020.03,2043313912.03,975541626.16,21.3,1710,UNIVERSITY,0,14.72,11.25,0,76539156.42,20,OLAF_CASES_DB,2026-02-03
2014_2020,ERDF,2014_2020_ERDF_PRG_193,FR380,TO1_RDI,PA_01,8861127749.02,5716504397.03,1827297896.61,20.62,2005,HEALTH_PROVIDER,0,14.31,7.01,0,83281229.54,30,COHESION_OPEN_DATA,2024-11-29
2021_2027,ERDF,2021_2027_ERDF_PRG_194,FR4,TO1_RDI,PA_02,5506158436.76,4750454568.53,2469280283.34,44.85,2134,OTHER,0,35.62,37.62,0,89666800.78,10,MANAGING_AUTHORITY_REPORTING,2025-12-10
2014_2020,ERDF,2014_2020_ERDF_PRG_195,MT72,TO1_RDI,PA_03,5471950545.11,2876104747.21,1111241483.03,20.31,1984,SME,1,18.77,23.98,1,199633399.48,12,ECA_AUDIT_SUMMARY,2024-08-01
2021_2027,ERDF,2021_2027_ERDF_PRG_196,BE905,TO1_RDI,PA_04,364513849.53,135919569.63,90431262.83,24.81,2118,UTILITY,1,14.79,34.76,0,179805648.22,31,OLAF_CASES_DB,2025-12-30
2014_2020,ERDF,2014_2020_ERDF_PRG_197,LV84,TO1_RDI,PA_05,8246976287.47,2997408483.52,2693759681.78,32.66,2476,MINISTRY,0,20.1,45.88,0,69295852.01,44,COHESION_OPEN_DATA,2024-06-17
2021_2027,ERDF,2021_2027_ERDF_PRG_198,ES16,TO1_RDI,PA_06,6366423896.28,5621183638.22,3214912741.1,50.5,1838,REGIONAL_AUTHORITY,0,27.56,31.39,0,125350723.37,31,MANAGING_AUTHORITY_REPORTING,2024-09-30
2014_2020,ERDF,2014_2020_ERDF_PRG_199,NL22,TO1_RDI,PA_07,1950698190.89,1547057772.6,989032165.42,50.7,2278,NGO,0,51.55,42.55,0,44366041.67,47,ECA_AUDIT_SUMMARY,2025-01-24
2021_2027,ERDF,2021_2027_ERDF_PRG_200,SK5,TO1_RDI,PA_08,10470342719.15,7865596445.07,4677534039.57,44.67,2083,TRANSPORT_OPERATOR,1,41.67,38.32,0,79006469.92,51,OLAF_CASES_DB,2024-05-27
2014_2020,ERDF,2014_2020_ERDF_PRG_201,SI6,TO1_RDI,PA_09,6404644643.15,3170884537.47,1035281893.42,16.16,2455,MUNICIPALITY,0,10.38,3.92,1,85214343.17,28,COHESION_OPEN_DATA,2026-02-05
2021_2027,ERDF,2021_2027_ERDF_PRG_202,BE4,TO1_RDI,PA_10,5287280451.62,4115687851.51,2262355490.99,42.79,1965,UNIVERSITY,0,53.57,11.14,0,114315526.07,42,MANAGING_AUTHORITY_REPORTING,2024-12-24
2014_2020,ERDF,2014_2020_ERDF_PRG_203,CY532,TO1_RDI,PA_11,3850234341.83,1942232880.5,433952636.17,11.27,1899,HEALTH_PROVIDER,0,15.27,45.96,0,48891095.58,56,ECA_AUDIT_SUMMARY,2025-12-03
2021_2027,ERDF,2021_2027_ERDF_PRG_204,FI820,TO1_RDI,PA_12,4132765432.15,3778046266.4,2502175756.72,60.54,2465,OTHER,0,6.53,23.19,1,90122331.63,1,OLAF_CASES_DB,2025-08-21
2014_2020,ERDF,2014_2020_ERDF_PRG_205,LU914,TO1_RDI,PA_01,6595455984.08,3227642164.83,2916978224.06,44.23,2251,SME,1,59.57,47.84,0,56029076.1,52,COHESION_OPEN_DATA,2024-11-26
2021_2027,ERDF,2021_2027_ERDF_PRG_206,MT52,TO1_RDI,PA_02,1850008782.16,1223212027.7,415784425.54,22.47,1999,UTILITY,1,16.97,7.26,0,139700700.33,48,MANAGING_AUTHORITY_REPORTING,2024-05-10
2014_2020,ERDF,2014_2020_ERDF_PRG_207,NL7,TO1_RDI,PA_03,3962985824.16,2361235588.83,2144305134.64,54.11,1650,MINISTRY,0,57.1,27.94,0,94386135.63,41,ECA_AUDIT_SUMMARY,2024-10-22
2021_2027,ERDF,2021_2027_ERDF_PRG_208,AT727,TO1_RDI,PA_04,6099231365.42,2200358330.44,1579732881.47,25.9,2441,REGIONAL_AUTHORITY,0,27.22,29.39,1,99106185.44,28,OLAF_CASES_DB,2025-07-10
2014_2020,ERDF,2014_2020_ERDF_PRG_209,CY558,TO1_RDI,PA_05,4459447279.56,2502314998.56,2328957096.02,52.23,2273,NGO,0,57.57,53.76,1,121373580.93,1,COHESION_OPEN_DATA,2025-05-20
2021_2027,ERDF,2021_2027_ERDF_PRG_210,LU23,TO1_RDI,PA_06,202185507.23,113347519.13,39711903.62,19.64,2271,TRANSPORT_OPERATOR,0,28.59,6.14,1,76303822.26,47,MANAGING_AUTHORITY_REPORTING,2025-05-08
2014_2020,ERDF,2014_2020_ERDF_PRG_211,PT5,TO1_RDI,PA_07,6059116144.71,4130730441.14,1528453813.64,25.23,1912,MUNICIPALITY,1,64.98,45.89,1,180710321.68,49,ECA_AUDIT_SUMMARY,2024-09-01
2021_2027,ERDF,2021_2027_ERDF_PRG_212,DK7,TO1_RDI,PA_08,6805589278.76,4983392573.54,4599768376.45,67.59,2057,UNIVERSITY,0,23.95,30.6,0,115106272.41,15,OLAF_CASES_DB,2024-02-01
2014_2020,ERDF,2014_2020_ERDF_PRG_213,HU8,TO1_RDI,PA_09,1572710176.32,1296697022.19,597390983.92,37.98,2406,HEALTH_PROVIDER,0,43.93,20.08,1,18408572.36,28,COHESION_OPEN_DATA,2025-01-25
2021_2027,ERDF,2021_2027_ERDF_PRG_214,HU7,TO1_RDI,PA_10,5224329639.62,3311401084.46,2688157286.82,51.45,2102,OTHER,0,62.79,14.16,1,124088159.16,38,MANAGING_AUTHORITY_REPORTING,2026-01-29
2014_2020,ERDF,2014_2020_ERDF_PRG_215,BG9,TO1_RDI,PA_11,7595531617.41,4660456197.1,4295906654.85,56.56,2068,SME,0,16.63,25.8,1,86965008.84,12,ECA_AUDIT_SUMMARY,2024-08-30
2021_2027,ERDF,2021_2027_ERDF_PRG_216,IE9,TO1_RDI,PA_12,6793098425.56,6124371347.58,1203697289.2,17.72,2365,UTILITY,0,41.26,54.67,0,70968098.8,40,OLAF_CASES_DB,2024-11-22
2014_2020,ERDF,2014_2020_ERDF_PRG_217,AT945,TO1_RDI,PA_01,1440655299.36,1271606776.25,789162684.5,54.78,2090,MINISTRY,0,43.13,31.32,1,38503016.19,42,COHESION_OPEN_DATA,2026-01-09
2021_2027,ERDF,2021_2027_ERDF_PRG_218,IT10,TO1_RDI,PA_02,3367353736.92,2451958517.12,2258237580.59,67.06,2465,REGIONAL_AUTHORITY,1,47.32,4.77,0,113823637.7,36,MANAGING_AUTHORITY_REPORTING,2025-02-28
2014_2020,ERDF,2014_2020_ERDF_PRG_219,BE67,TO1_RDI,PA_03,2482848600.43,1668847192.8,356221899.27,14.35,1913,NGO,0,41.46,4.62,1,99721849.08,43,ECA_AUDIT_SUMMARY,2026-02-06
2021_2027,ERDF,2021_2027_ERDF_PRG_220,NL26,TO1_RDI,PA_04,7995672209.02,4814626940.88,1229216155.08,15.37,1892,TRANSPORT_OPERATOR,1,11.29,5.57,0,215941841.1,36,OLAF_CASES_DB,2024-07-28
2014_2020,ERDF,2014_2020_ERDF_PRG_221,DK21,TO1_RDI,PA_05,757971077.98,396706088.3,327879599.66,43.26,2073,MUNICIPALITY,1,34.74,37.68,1,120781657.69,31,COHESION_OPEN_DATA,2025-07-17
2021_2027,ERDF,2021_2027_ERDF_PRG_222,HR8,TO1_RDI,PA_06,459868163.96,183166939.18,172836300.76,37.58,1911,UNIVERSITY,0,5.37,46.47,0,19339118.87,10,MANAGING_AUTHORITY_REPORTING,2024-09-05
2014_2020,ERDF,2014_2020_ERDF_PRG_223,SE595,TO1_RDI,PA_07,4230593774.61,3694734993.46,2548933470.15,60.25,2431,HEALTH_PROVIDER,0,22.24,21.7,0,99158383.31,35,ECA_AUDIT_SUMMARY,2025-09-06
2021_2027,ERDF,2021_2027_ERDF_PRG_224,RO96,TO1_RDI,PA_08,6544584111.36,5812365829.26,4725008123.41,72.2,2407,OTHER,0,28.19,20.29,1,75389372.62,66,OLAF_CASES_DB,2025-01-09
2014_2020,ERDF,2014_2020_ERDF_PRG_225,CY275,TO1_RDI,PA_09,9113837542.04,3715533805.65,1189979707.75,13.06,1692,SME,1,27.07,5.7,1,85923271.46,12,COHESION_OPEN_DATA,2025-06-16
2021_2027,ERDF,2021_2027_ERDF_PRG_226,ES66,TO1_RDI,PA_10,5342984545.65,2533854133.77,1419312668.17,26.56,2188,UTILITY,1,29.1,5.85,1,71355225.72,32,MANAGING_AUTHORITY_REPORTING,2025-10-02
2014_2020,ERDF,2014_2020_ERDF_PRG_227,RO46,TO1_RDI,PA_11,9968232772.92,8959121033.8,2936804821.46,29.46,1860,MINISTRY,0,11.94,12.73,0,856551.16,22,ECA_AUDIT_SUMMARY,2024-01-28
2021_2027,ERDF,2021_2027_ERDF_PRG_228,PL438,TO1_RDI,PA_12,2800950702.9,2036521336.38,1834108386.41,65.48,2057,REGIONAL_AUTHORITY,0,49.01,32.05,0,21776120.87,25,OLAF_CASES_DB,2025-03-11
2014_2020,ERDF,2014_2020_ERDF_PRG_229,ES582,TO1_RDI,PA_01,5141029268.29,2830860333.79,2590329156.31,50.39,1734,NGO,0,25.13,34.43,0,21763309.54,26,COHESION_OPEN_DATA,2024-09-07
2021_2027,ERDF,2021_2027_ERDF_PRG_230,NL8,TO1_RDI,PA_02,5247501270.27,4133378533.46,3739119168.01,71.26,2369,TRANSPORT_OPERATOR,0,55.94,23.88,1,10194200.01,42,MANAGING_AUTHORITY_REPORTING,2025-12-16
2014_2020,ERDF,2014_2020_ERDF_PRG_231,IE951,TO1_RDI,PA_03,338628827.26,273268415.55,119206733.38,35.2,2484,MUNICIPALITY,0,28.54,9.3,0,73844893.55,53,ECA_AUDIT_SUMMARY,2024-07-25
2021_2027,ERDF,2021_2027_ERDF_PRG_232,MT6,TO1_RDI,PA_04,9120040815.39,7916944692.6,3422970796.5,37.53,2141,UNIVERSITY,0,33.95,52.64,0,89559598.66,57,OLAF_CASES_DB,2024-04-21
2014_2020,ERDF,2014_2020_ERDF_PRG_233,PT370,TO1_RDI,PA_05,240262930.83,156230817.16,145960922.99,60.75,1808,HEALTH_PROVIDER,0,42.96,44.7,1,119579511.21,20,COHESION_OPEN_DATA,2024-04-20
2021_2027,ERDF,2021_2027_ERDF_PRG_234,BG5,TO1_RDI,PA_06,4429985964.6,1573349650.09,1204232936.28,27.18,2357,OTHER,1,12.13,5.67,1,194843733.33,30,MANAGING_AUTHORITY_REPORTING,2025-08-01
2014_2020,ERDF,2014_2020_ERDF_PRG_235,MT184,TO1_RDI,PA_07,2237291177.0,2183015236.24,990658502.32,44.28,2070,SME,0,54.94,44.66,1,79350970.13,13,ECA_AUDIT_SUMMARY,2025-11-06
2021_2027,ERDF,2021_2027_ERDF_PRG_236,SI7,TO1_RDI,PA_08,7523805781.67,6186477651.74,1613943574.99,21.45,2384,UTILITY,1,19.59,25.17,0,169218876.96,27,OLAF_CASES_DB,2025-09-20
2014_2020,ERDF,2014_2020_ERDF_PRG_237,FR5,TO1_RDI,PA_09,2040805389.5,789313379.21,369253565.11,18.09,2529,MINISTRY,0,8.57,8.45,0,58129498.19,20,COHESION_OPEN_DATA,2025-12-29
2021_2027,ERDF,2021_2027_ERDF_PRG_238,ES7,TO1_RDI,PA_10,4030307147.79,2059730564.56,444157213.69,11.02,2224,REGIONAL_AUTHORITY,0,28.42,34.27,0,28074160.13,52,MANAGING_AUTHORITY_REPORTING,2025-08-01
2014_2020,ERDF,2014_2020_ERDF_PRG_239,AT9,TO1_RDI,PA_11,10331934.44,7145025.52,2874821.13,27.82,2508,NGO,0,14.85,5.21,0,109871396.16,9,ECA_AUDIT_SUMMARY,2025-03-06
2021_2027,ERDF,2021_2027_ERDF_PRG_240,FI23,TO1_RDI,PA_12,3835250046.87,3385592472.25,3159886211.5,82.39,1945,TRANSPORT_OPERATOR,0,51.04,14.41,1,73983632.25,54,OLAF_CASES_DB,2025-05-18
2014_2020,ERDF,2014_2020_ERDF_PRG_001,PT95,TO1_RDI,PA_01,5672715325.98,4887830820.5,2543529238.26,44.84,2172,MUNICIPALITY,0,21.39,50.66,1,13181539.36,47,COHESION_OPEN_DATA,2025-02-24
2021_2027,ERDF,2021_2027_ERDF_PRG_002,LU88,TO1_RDI,PA_02,10285924847.85,9958025410.35,6876005923.79,66.85,2517,UNIVERSITY,0,15.98,15.33,0,28230388.76,19,MANAGING_AUTHORITY_REPORTING,2026-02-23
2014_2020,ERDF,2014_2020_ERDF_PRG_003,DE9,TO1_RDI,PA_03,769064005.97,719872329.04,275409903.23,35.81,1806,HEALTH_PROVIDER,0,6.13,23.72,1,94171050.83,38,ECA_AUDIT_SUMMARY,2025-10-22
2021_2027,ERDF,2021_2027_ERDF_PRG_004,ES286,TO1_RDI,PA_04,6601046819.31,3121362711.61,2262072390.72,34.27,2215,OTHER,0,22.48,42.4,0,35799556.6,1,OLAF_CASES_DB,2025-11-25
2014_2020,ERDF,2014_2020_ERDF_PRG_005,IE897,TO1_RDI,PA_05,1837170480.54,950686311.99,637816652.07,34.72,2273,SME,0,34.37,23.64,0,71513427.34,52,COHESION_OPEN_DATA,2024-11-18
2021_2027,ERDF,2021_2027_ERDF_PRG_006,HU53,TO1_RDI,PA_06,7662169104.91,7457555375.95,2473234042.5,32.28,1862,UTILITY,0,26.16,41.26,1,106201.59,39,MANAGING_AUTHORITY_REPORTING,2025-04-30
2014_2020,ERDF,2014_2020_ERDF_PRG_007,GR629,TO1_RDI,PA_07,3830569873.43,3093263817.02,835578726.54,21.81,2548,MINISTRY,0,44.67,39.9,1,3182540.1,34,ECA_AUDIT_SUMMARY,2026-02-24
