soc_outcome_cohort_start_date,soc_outcome_participant_id_hash,soc_outcome_baseline_employment_flag,soc_outcome_employment_6mo_flag,soc_outcome_employment_12mo_flag,soc_outcome_earnings_change_usd,soc_outcome_housing_stability_score,soc_outcome_food_security_improvement_flag,soc_outcome_healthcare_utilization_change,soc_outcome_school_attendance_change,soc_outcome_recidivism_change_flag,soc_outcome_benefit_exit_reason_code,soc_outcome_program_completion_flag,soc_outcome_case_management_contacts_count,soc_outcome_barrier_resolution_index,soc_outcome_cost_per_participant_usd,soc_outcome_return_on_investment_ratio,soc_outcome_impact_estimate_method,soc_outcome_confidence_level_pct,soc_outcome_evidence_rating_code
2020-06-09,9c5fb2aec9ba0046,1,0,0,-15121.09,1.99,0,-1.7863,-9.54,0,INELIGIBLE,0,152,0.5417,19065.51,5.806,REGRESSION,97.69,VERY_HIGH
2020-06-10,2cbabaf5c0dc1949,0,1,1,12148.06,88.41,1,-4.4508,3.4,0,TIME_LIMIT,1,116,0.4113,2249.17,4.6023,RCT,70.31,MODERATE
2020-06-11,f1bf6775913df05f,1,0,1,4715.18,86.29,1,-4.5884,8.671,0,INELIGIBLE,1,239,0.7421,8719.93,7.1634,OTHER,97.7,VERY_HIGH
2020-06-12,d4f16c3e953e4cbe,0,0,0,13559.16,52.95,0,-3.7523,-0.156,0,MOVED_OUT,1,72,0.8877,22831.99,-0.7695,QUASI_EXPERIMENT,57.85,HIGH
2020-06-13,9bb01cf623eb2bff,0,0,0,78046.79,20.7,1,2.6347,8.788,1,EARNINGS_UP,1,71,0.0069,16442.08,3.6542,REGRESSION,50.75,MODERATE
2020-06-14,7f406aa2873e2b50,0,1,1,38917.03,80.85,0,1.0464,2.52,1,MOVED_OUT,0,255,0.0187,10176.11,5.6105,QUASI_EXPERIMENT,73.37,LOW
2020-06-15,c425a61b1304c1ce,1,0,1,-5767.25,90.76,1,2.5616,9.209,0,OTHER,0,232,0.0326,4260.72,-0.3321,MATCHING,52.16,HIGH
2020-06-16,ac866c1e37b7959f,0,1,1,-18705.1,70.89,0,-2.7594,-14.263,0,INELIGIBLE,0,19,0.61,20472.89,5.3854,OTHER,79.76,MODERATE
2020-06-17,10396bda7b45a59e,1,0,0,72945.08,24.26,0,-1.2683,-13.623,0,INELIGIBLE,1,3,0.3049,8505.38,3.0363,REGRESSION,57.63,MODERATE
2020-06-18,5aef8abc3df0581b,1,0,1,-14444.12,4.78,0,2.8044,12.465,0,EARNINGS_UP,1,252,0.0999,23429.18,5.2173,REGRESSION,76.5,LOW
2020-06-19,56777bdb8d637e8f,0,1,1,-6955.71,60.28,1,-3.4267,-13.276,0,EARNINGS_UP,0,124,0.6861,9704.17,0.9295,REGRESSION,76.19,MODERATE
2020-06-20,a6ad08a1b4b1a58f,0,1,1,62732.06,94.72,0,-0.4056,-13.014,0,SANCTION,0,286,0.395,3261.52,3.9652,QUASI_EXPERIMENT,69.01,MODERATE
2020-06-21,adedcc3655f92ce9,0,0,1,23375.55,53.33,1,1.7764,3.258,0,SANCTION,0,250,0.4818,7037.28,5.6146,DIFF_IN_DIFF,77.11,HIGH
2020-06-22,a3a70953ee8700db,1,1,0,31806.53,1.77,0,0.3726,-2.955,0,SANCTION,1,171,0.0101,23724.14,1.3971,QUASI_EXPERIMENT,92.7,MODERATE
2020-06-23,c2db41b93a3e2203,0,1,1,61523.42,32.5,0,2.695,-14.065,0,SANCTION,1,20,0.1436,6797.87,5.3451,REGRESSION,87.57,MODERATE
2020-06-24,cf087f242ecf13e6,1,1,0,58280.35,2.05,1,4.1513,8.834,1,SANCTION,1,130,0.9089,11334.28,7.6561,REGRESSION,70.05,LOW
2020-06-25,3b8df8f2acc37c2a,1,1,0,-3509.08,10.13,1,4.8887,4.609,1,VOLUNTARY_EXIT,1,247,0.6199,6188.32,6.9596,QUASI_EXPERIMENT,82.1,MODERATE
2020-06-26,34293148272c5d60,0,1,1,-5603.14,42.98,0,1.3151,3.659,0,TIME_LIMIT,1,72,0.7744,24652.98,6.7014,OTHER,73.42,MODERATE
2020-06-27,59b2160b44ff8ace,1,1,0,27345.37,43.48,1,-4.7726,-9.881,0,MOVED_OUT,0,266,0.9118,12831.92,3.0402,OTHER,62.71,MODERATE
2020-06-28,9aecf31daaf56c9d,0,0,0,40263.53,45.68,1,-3.7587,-8.956,0,SANCTION,1,57,0.1462,20607.95,1.9373,REGRESSION,51.47,HIGH
2020-06-29,5bdc02d8eef81a67,1,0,1,39424.67,46.46,1,2.7245,13.224,0,VOLUNTARY_EXIT,1,108,0.6821,16543.62,0.0033,RCT,57.44,MODERATE
2020-06-30,ad76fd71ce8c5896,0,1,1,61895.21,4.45,1,-3.2379,-7.805,0,EARNINGS_UP,1,82,0.5016,12075.5,6.3762,MATCHING,61.45,VERY_HIGH
2020-07-01,0ae24e5003abee76,0,0,1,15709.74,21.92,1,4.2743,14.411,0,INELIGIBLE,0,240,0.5445,855.93,4.3825,MATCHING,67.9,LOW
2020-07-02,037ff03df5d8d54a,1,1,1,27269.12,3.27,1,0.955,8.466,1,EARNINGS_UP,1,83,0.1587,8300.15,1.7685,DIFF_IN_DIFF,95.78,LOW
2020-07-03,42e26f40b1739ec5,0,0,1,76151.5,22.08,0,-3.3311,-13.401,0,EARNINGS_UP,0,283,0.4891,22333.33,4.5705,REGRESSION,91.74,MODERATE
2020-07-04,dcafe230680c1752,0,0,1,66598.46,66.16,1,2.6827,1.615,1,EARNINGS_UP,1,219,0.3542,22529.2,7.191,DIFF_IN_DIFF,63.5,MODERATE
2020-07-05,0cc01f894e9041af,0,0,1,77560.07,52.55,0,-4.7745,-8.302,0,VOLUNTARY_EXIT,1,24,0.3249,21539.79,6.9019,MATCHING,92.72,MODERATE
2020-07-06,c94fca3229690429,1,1,1,-12525.75,50.52,0,-2.7032,0.818,0,EARNINGS_UP,0,82,0.5256,13529.95,0.8698,DIFF_IN_DIFF,59.83,MODERATE
2020-07-07,f0c0ede740265ef1,0,0,1,4858.28,21.41,0,2.9223,5.654,1,MOVED_OUT,0,240,0.2133,1915.19,6.2604,MATCHING,82.02,MODERATE
2020-07-08,eea1a1e796fa2608,0,0,1,-19669.01,10.98,1,1.0455,7.154,0,VOLUNTARY_EXIT,0,268,0.6264,9882.39,1.506,RCT,65.26,HIGH
2020-07-09,80a1d81c664c9198,1,1,0,15791.42,29.8,0,1.5523,-11.175,0,EARNINGS_UP,1,7,0.6454,17428.0,5.6036,MATCHING,71.08,MODERATE
2020-07-10,003170c10161886c,1,1,0,42026.89,78.23,0,1.3102,-14.414,0,VOLUNTARY_EXIT,1,67,0.8759,23899.54,1.3208,REGRESSION,53.35,HIGH
2020-07-11,31c5c1d3eb7f7538,1,0,0,-4355.7,36.15,0,-3.1625,13.684,1,INELIGIBLE,1,186,0.4201,22165.9,2.1034,REGRESSION,66.04,MODERATE
2020-07-12,b396ec2369649d20,0,0,0,-4482.08,70.53,0,-0.4925,4.722,0,TIME_LIMIT,1,32,0.8278,2171.3,6.1718,OTHER,62.66,MODERATE
2020-07-13,9afc378b2a705dab,0,0,0,77387.63,20.3,0,-4.3062,12.672,0,VOLUNTARY_EXIT,1,4,0.1011,16678.49,3.3216,QUASI_EXPERIMENT,51.6,LOW
2020-07-14,d798a07157d5a48a,0,1,0,3342.77,84.13,0,4.4928,5.614,0,TIME_LIMIT,1,165,0.822,4285.88,0.609,DIFF_IN_DIFF,52.46,VERY_HIGH
2020-07-15,1a3a11b5fda01d94,1,1,0,31828.64,50.95,0,1.1346,11.711,0,VOLUNTARY_EXIT,0,99,0.1896,3270.49,5.5428,SYNTH_CONTROL,55.13,VERY_HIGH
2020-07-16,4c53b9659ee2e379,1,1,0,12073.93,53.7,0,2.7457,-7.691,0,EARNINGS_UP,1,65,0.2544,22512.55,0.6651,MATCHING,92.36,MODERATE
2020-07-17,13668806d01d41a7,0,0,0,63352.06,16.59,1,-0.1823,3.846,0,TIME_LIMIT,0,112,0.2724,7616.89,0.863,OTHER,58.3,MODERATE
2020-07-18,c2f82a8b0ed1fde3,1,1,1,927.44,21.69,1,-0.2817,-11.204,0,VOLUNTARY_EXIT,0,92,0.2574,23046.05,4.2027,SYNTH_CONTROL,64.53,HIGH
2020-07-19,793766312d2ca390,0,0,1,34745.79,18.04,1,3.8602,12.353,0,EARNINGS_UP,1,12,0.643,21395.78,4.471,SYNTH_CONTROL,73.83,MODERATE
2020-07-20,64189c56c3382a45,0,0,0,60885.59,11.36,1,-2.6716,-9.225,0,EARNINGS_UP,0,211,0.6263,23169.37,4.1472,RCT,89.44,HIGH
2020-07-21,2ab4ab5efb5874e5,0,1,1,62793.17,89.7,0,0.5607,13.549,0,OTHER,0,69,0.7251,24455.72,6.2416,MATCHING,90.47,MODERATE
2020-07-22,77e78df0bd312718,0,0,1,60472.11,65.24,0,0.7015,5.815,0,EARNINGS_UP,0,242,0.0697,13990.69,6.0949,QUASI_EXPERIMENT,93.22,HIGH
2020-07-23,b99d1c73027ac05d,1,0,0,-1202.16,56.07,1,3.3056,0.489,0,INELIGIBLE,1,95,0.308,19550.0,4.1539,QUASI_EXPERIMENT,94.39,MODERATE
2020-07-24,20af701c66e72557,1,0,1,20094.83,17.88,1,-0.4982,-8.916,0,INELIGIBLE,1,39,0.8197,1246.15,1.6025,QUASI_EXPERIMENT,74.22,MODERATE
2020-07-25,6dbd29ad1f3fb5da,1,1,1,75411.14,18.52,0,-0.9925,-10.864,0,INELIGIBLE,1,84,0.0412,11344.07,7.7419,QUASI_EXPERIMENT,94.09,VERY_HIGH
2020-07-26,95729af1bfe0c951,0,1,1,59182.83,48.83,0,-2.4183,-8.969,0,INELIGIBLE,1,15,0.8946,13186.51,-0.6549,DIFF_IN_DIFF,77.37,HIGH
2020-07-27,7a741fe9a6759f63,0,1,1,65533.6,75.3,1,3.6112,13.081,0,VOLUNTARY_EXIT,1,176,0.5117,5986.85,7.655,DIFF_IN_DIFF,96.8,LOW
2020-07-28,e84088e83c9c4739,0,1,1,31520.03,77.35,1,1.8604,-0.995,1,SANCTION,1,188,0.7229,16545.19,2.6512,MATCHING,62.74,MODERATE
2020-07-29,52c898314c2a751d,0,1,0,27272.17,11.72,1,-4.1709,2.025,0,VOLUNTARY_EXIT,0,202,0.9738,16275.82,1.2593,MATCHING,99.87,HIGH
2020-07-30,cf83ac5ffc4a09fd,0,0,1,74000.58,6.61,0,2.2493,1.751,0,INELIGIBLE,1,182,0.3347,6860.97,3.7254,RCT,99.83,HIGH
2020-07-31,2d79c98a9fbae6ef,0,0,1,23650.86,40.67,1,0.4087,-1.068,0,INELIGIBLE,0,299,0.7765,5036.0,3.4798,OTHER,85.11,HIGH
2020-08-01,00b4c3d75bd9a06e,0,0,1,1288.01,87.37,1,-1.3079,2.086,1,VOLUNTARY_EXIT,0,54,0.329,4144.09,0.0124,QUASI_EXPERIMENT,83.79,MODERATE
2020-08-02,6c26526d8e0c7d66,0,1,1,72711.2,21.31,0,-0.6515,13.657,0,EARNINGS_UP,1,121,0.7788,3570.33,7.221,REGRESSION,58.38,MODERATE
2020-08-03,329a935c796873b1,1,0,1,63898.45,61.59,0,-0.9424,-13.011,0,OTHER,0,50,0.2331,16836.8,2.9763,QUASI_EXPERIMENT,95.19,LOW
2020-08-04,2188813a124bffc5,0,0,0,11335.27,77.47,1,3.6599,4.844,1,INELIGIBLE,1,194,0.7105,15233.37,6.6202,MATCHING,65.57,MODERATE
2020-08-05,0e0c6def866a09f3,0,1,1,38984.79,21.54,1,1.0108,6.722,0,EARNINGS_UP,0,184,0.5791,18832.32,2.058,QUASI_EXPERIMENT,91.64,MODERATE
2020-08-06,2227d074c344539c,0,1,1,49141.75,76.06,0,-0.3441,-13.534,0,SANCTION,0,249,0.6325,17912.89,-0.008,OTHER,73.15,HIGH
2020-08-07,4698c24fcdd560b2,0,0,0,68570.89,26.69,1,1.3322,7.623,1,VOLUNTARY_EXIT,1,7,0.6184,16218.52,1.0021,SYNTH_CONTROL,95.31,MODERATE
2020-08-08,f974399c22ed9f01,1,1,1,3198.87,74.48,1,-2.311,2.568,0,OTHER,1,217,0.6742,17872.26,6.1748,QUASI_EXPERIMENT,82.16,MODERATE
2020-08-09,e34ca0b3b571c01f,0,0,1,1462.67,72.19,0,1.555,11.669,0,EARNINGS_UP,0,123,0.6328,12743.51,0.5219,RCT,93.41,MODERATE
2020-08-10,dbf44037e2f73cf3,0,1,1,74821.09,35.66,1,-4.3843,-5.442,1,SANCTION,1,11,0.6019,12271.09,-0.6,OTHER,88.31,MODERATE
2020-08-11,22e1cf86b2fb67f1,0,1,0,68866.6,48.01,1,0.6797,-12.319,0,MOVED_OUT,1,21,0.0802,13698.07,3.8098,OTHER,59.5,HIGH
2020-08-12,f85db1b6b15a6e88,1,0,0,38919.46,70.13,0,3.1154,0.3,0,OTHER,1,8,0.1497,24710.04,3.4205,QUASI_EXPERIMENT,62.53,MODERATE
2020-08-13,1a0b018e59e53deb,1,1,1,26989.11,19.93,0,4.7075,-8.399,0,INELIGIBLE,0,75,0.3487,1758.46,4.3779,REGRESSION,87.66,LOW
2020-08-14,ca46f9293002d525,1,1,0,71630.27,71.82,0,-0.573,7.418,0,MOVED_OUT,0,12,0.9567,15675.17,0.2668,DIFF_IN_DIFF,93.9,LOW
2020-08-15,d325392ef1cad67e,1,0,0,39015.31,50.17,0,-1.9785,-7.945,0,EARNINGS_UP,0,89,0.9353,1291.12,7.0743,MATCHING,75.67,MODERATE
2020-08-16,e473f7f66ef1d391,0,1,1,56833.58,69.11,1,4.2986,-12.139,0,TIME_LIMIT,0,29,0.6771,15935.02,1.9851,DIFF_IN_DIFF,54.22,MODERATE
2020-08-17,f59535d1c56208b1,0,1,1,12173.45,1.51,0,4.7245,8.43,0,EARNINGS_UP,1,207,0.0691,20379.62,5.8822,REGRESSION,56.64,MODERATE
2020-08-18,a857ee5d7bc94785,0,1,0,11587.12,97.72,1,2.1978,11.635,0,MOVED_OUT,1,11,0.0003,18681.29,1.6458,MATCHING,75.54,MODERATE
2020-08-19,a23aadec05d0d182,1,1,1,20963.44,32.71,0,-1.9099,-8.536,0,INELIGIBLE,0,262,0.718,12978.67,7.6459,RCT,66.3,VERY_HIGH
2020-08-20,95d98e71e15f1ac2,1,1,0,68109.42,37.46,1,-4.7266,-10.975,0,OTHER,1,208,0.4403,16549.08,-0.7473,MATCHING,50.35,MODERATE
2020-08-21,880db1c0f3632275,1,1,0,48203.39,96.47,1,1.4889,-9.357,0,INELIGIBLE,1,113,0.1508,2511.88,7.8072,SYNTH_CONTROL,68.46,MODERATE
2020-08-22,1303c65b72a05cc1,0,1,1,14481.05,76.71,0,-4.5654,12.514,0,OTHER,0,279,0.6863,11318.1,-0.6618,RCT,84.2,MODERATE
2020-08-23,6ca621f41b1ddceb,1,1,0,57333.8,61.0,1,-1.9237,-14.079,0,SANCTION,0,280,0.5168,22737.27,5.3347,DIFF_IN_DIFF,98.67,HIGH
2020-08-24,cba1830365a2d1fc,1,1,1,18187.66,3.51,1,-4.4418,-13.025,0,EARNINGS_UP,1,198,0.3932,20752.16,4.0549,QUASI_EXPERIMENT,94.18,MODERATE
2020-08-25,06350dd6386e33fb,0,0,0,78120.24,84.0,0,4.1661,-5.248,0,EARNINGS_UP,1,30,0.8354,20143.74,0.3829,QUASI_EXPERIMENT,58.38,LOW
2020-08-26,86ae8d916995b245,0,1,0,-4014.71,51.36,0,2.0035,-8.792,1,OTHER,0,33,0.6019,17293.02,5.3831,QUASI_EXPERIMENT,75.75,MODERATE
2020-08-27,47cff602692728da,1,0,1,-13588.45,13.35,0,3.6229,13.872,0,OTHER,1,148,0.2995,16933.87,5.8424,REGRESSION,93.14,LOW
2020-08-28,b4c513917a5ddda7,0,1,1,-13838.21,23.45,1,4.7043,14.827,0,OTHER,1,169,0.976,3087.28,2.5137,DIFF_IN_DIFF,56.38,MODERATE
2020-08-29,04c4b6927d16cc30,1,1,1,52162.2,73.75,1,-2.6435,4.392,0,EARNINGS_UP,1,296,0.4525,7198.53,5.8754,OTHER,80.65,HIGH
2020-08-30,4923a8497898126f,1,1,0,26595.79,21.41,1,-4.583,12.229,0,TIME_LIMIT,0,59,0.5552,13194.77,7.3316,REGRESSION,74.06,MODERATE
2020-08-31,ae304d4ef1b450d5,0,1,0,28978.13,35.74,1,-3.9142,-7.444,0,SANCTION,0,61,0.7935,18657.9,6.6601,OTHER,58.38,MODERATE
2020-09-01,3e3a99203fbd8c15,0,1,0,71795.69,33.52,0,0.8626,-12.108,0,MOVED_OUT,0,147,0.4045,15424.33,4.0593,SYNTH_CONTROL,99.45,HIGH
2020-09-02,84ec2eafe7fde15e,0,0,1,-11077.94,61.19,0,1.1644,0.31,0,TIME_LIMIT,0,198,0.6731,23882.06,5.6885,OTHER,53.32,VERY_HIGH
2020-09-03,7d8416ebfc6dfbed,1,0,1,52636.19,82.23,0,4.6756,-12.252,0,TIME_LIMIT,0,295,0.0505,24530.54,2.6858,MATCHING,55.62,LOW
2020-09-04,3f92fe36356e8e25,1,1,1,68001.9,66.97,0,2.7876,-13.691,0,OTHER,0,89,0.1583,13929.95,1.7777,QUASI_EXPERIMENT,98.12,MODERATE
2020-09-05,876e3bae3b96656d,1,0,1,16480.08,16.53,0,-2.0311,-8.945,0,OTHER,1,132,0.5646,3033.61,3.5097,OTHER,88.35,MODERATE
2020-09-06,fd0c2af9d281d3ac,0,1,1,-9608.04,26.31,0,4.9017,9.011,0,VOLUNTARY_EXIT,0,274,0.6113,2907.48,0.5251,QUASI_EXPERIMENT,99.17,VERY_HIGH
2020-09-07,0f3fc8bb608a332f,0,1,1,3599.44,92.76,0,-3.5483,11.576,0,EARNINGS_UP,0,244,0.5027,14348.09,6.2434,RCT,55.85,LOW
2020-09-08,9fbe00018334de46,0,1,0,71143.17,95.67,0,1.9267,10.58,0,INELIGIBLE,0,131,0.3528,7827.48,4.5286,DIFF_IN_DIFF,73.03,HIGH
2020-09-09,3e277419bc4bfe62,1,0,0,54644.06,83.52,1,2.3326,7.342,0,EARNINGS_UP,0,48,0.3565,17100.08,2.169,OTHER,75.37,LOW
2020-09-10,a2e43462f325d30d,0,1,1,-3737.24,42.35,1,3.9058,-11.327,0,MOVED_OUT,0,89,0.7217,24154.19,0.6443,SYNTH_CONTROL,95.7,LOW
2020-09-11,483def616c9d8294,0,1,0,-10231.48,96.6,1,-0.5699,-5.027,0,MOVED_OUT,1,15,0.6172,10916.9,5.8861,QUASI_EXPERIMENT,68.02,HIGH
2020-09-12,11ede00fdf39e37f,0,1,1,45358.4,86.34,0,1.6498,10.878,0,INELIGIBLE,0,115,0.5393,5066.03,4.1167,QUASI_EXPERIMENT,97.99,MODERATE
2020-09-13,1c517bcebbac48aa,0,1,0,12178.76,46.76,1,1.2379,0.199,1,EARNINGS_UP,1,159,0.6651,8249.4,6.5464,REGRESSION,56.38,MODERATE
2020-09-14,01774531da5bfdd6,0,1,1,-6001.91,83.02,1,1.0673,14.178,0,INELIGIBLE,1,37,0.8713,4234.4,5.1229,OTHER,76.81,MODERATE
2020-09-15,6b0ac6205de3ff02,1,1,1,69001.19,66.44,1,4.3824,9.002,0,TIME_LIMIT,1,60,0.6586,17151.38,4.0372,DIFF_IN_DIFF,82.77,MODERATE
2020-09-16,1c2bf506eb426f8f,0,0,0,16957.0,42.71,0,2.3174,12.836,0,INELIGIBLE,1,101,0.2332,17574.3,3.6581,OTHER,87.95,VERY_HIGH
2020-09-17,6a2b4d580123e326,0,1,0,17676.49,7.16,1,3.8358,-3.856,1,MOVED_OUT,1,22,0.8362,20513.8,-0.1905,QUASI_EXPERIMENT,54.66,LOW
2020-09-18,ccfa269ea96b71f1,0,1,1,38763.45,16.77,0,-0.5863,-9.102,0,SANCTION,0,97,0.82,6254.69,3.0276,MATCHING,53.05,MODERATE
2020-09-19,2059a9aea85aa5d6,1,0,1,55080.21,77.26,1,0.365,11.731,0,VOLUNTARY_EXIT,0,32,0.8046,13959.96,0.6055,OTHER,71.67,LOW
2020-09-20,f79a53af544871ce,1,0,1,40431.06,58.51,0,4.0673,4.422,0,INELIGIBLE,1,46,0.079,6927.84,7.8203,OTHER,98.35,HIGH
2020-09-21,270bff43d196cb83,1,1,0,42565.56,75.27,1,4.6722,-1.849,0,OTHER,0,289,0.3639,15994.73,3.7108,SYNTH_CONTROL,64.33,VERY_HIGH
2020-09-22,ff15d1e9eb8d8534,1,1,0,64774.81,57.09,0,-1.463,6.088,0,OTHER,1,228,0.7344,14575.65,4.3525,DIFF_IN_DIFF,65.84,MODERATE
2020-09-23,b37d91f60b274778,0,1,0,72440.61,70.88,1,0.1837,9.702,0,INELIGIBLE,1,117,0.8634,20980.16,4.0595,MATCHING,96.05,HIGH
2020-09-24,882f866a2bbf8704,0,1,1,40289.65,68.98,1,-4.8443,-1.299,0,MOVED_OUT,0,76,0.4789,18579.93,6.0659,REGRESSION,56.54,LOW
2020-09-25,e29156fc91c0b7b7,1,0,1,14510.1,94.29,1,-0.4031,-12.597,1,MOVED_OUT,0,202,0.4206,7748.62,-0.9897,REGRESSION,66.47,HIGH
2020-09-26,aaa767cfab71ff12,0,0,1,22891.77,83.4,1,-0.1486,7.041,0,INELIGIBLE,0,20,0.8,9699.72,3.6685,DIFF_IN_DIFF,62.99,LOW
2020-09-27,17dfae197efd0099,1,1,0,-15631.84,57.48,0,2.6678,4.56,0,INELIGIBLE,0,145,0.0518,120.42,7.9382,DIFF_IN_DIFF,51.15,VERY_HIGH
2020-09-28,d8bc7783b2c84b79,0,0,0,70102.38,98.46,0,3.7249,11.402,0,INELIGIBLE,0,279,0.7625,23550.71,1.4842,REGRESSION,75.27,LOW
2020-09-29,7d4b31ee20fa4de2,0,1,0,60493.84,72.38,1,1.6578,4.075,0,EARNINGS_UP,0,98,0.2971,24473.11,1.1478,REGRESSION,77.53,MODERATE
2020-09-30,436a4c208c0e5f48,1,0,1,55459.78,94.75,1,-2.0598,13.916,0,EARNINGS_UP,1,173,0.29,9504.84,4.3451,OTHER,56.01,HIGH
2020-10-01,ccb30f5c3b31ebe9,1,0,1,75814.37,88.67,0,0.1656,1.184,1,OTHER,1,145,0.2795,9453.58,0.2269,MATCHING,76.26,HIGH
2020-10-02,e3aef50840efeb97,0,1,0,76864.82,54.65,1,2.2925,-0.852,0,MOVED_OUT,1,88,0.5113,10667.24,2.595,DIFF_IN_DIFF,96.53,MODERATE
2020-10-03,64326ab6d44d4a35,0,1,0,1802.22,25.81,1,-1.2148,7.056,0,VOLUNTARY_EXIT,1,147,0.861,7823.69,-0.0312,RCT,55.24,MODERATE
2020-10-04,954e3afc10b930de,0,1,1,48317.47,56.7,0,-3.5116,-2.109,0,EARNINGS_UP,1,188,0.0851,1641.51,3.1299,MATCHING,51.65,MODERATE
2020-10-05,a7e9098bac566a49,0,1,0,-13661.85,39.52,0,0.9223,-5.367,0,INELIGIBLE,1,200,0.8991,15819.15,0.2862,REGRESSION,75.22,LOW
2020-10-06,7b5d2167ee7bae91,0,1,1,65854.04,97.52,1,-2.4025,2.412,0,SANCTION,0,245,0.5829,20654.08,4.1516,QUASI_EXPERIMENT,51.16,HIGH
2020-10-07,5b6ed4c137a51233,0,0,1,15564.99,35.05,1,1.7015,13.334,0,EARNINGS_UP,0,146,0.5502,19761.85,0.76,SYNTH_CONTROL,74.06,LOW
2020-10-08,fb234f0447cf51ec,1,0,1,-6660.56,33.05,1,4.4036,11.722,0,MOVED_OUT,0,194,0.1615,22910.96,3.3248,QUASI_EXPERIMENT,62.21,MODERATE
2020-10-09,aa8cd4655ef16fb1,1,0,0,10459.41,50.83,0,-2.3258,3.039,0,VOLUNTARY_EXIT,1,197,0.2917,13637.76,0.0587,REGRESSION,85.71,MODERATE
2020-10-10,3764b0ea15e53e14,1,0,1,31937.19,48.41,1,4.2723,3.619,0,INELIGIBLE,1,279,0.0643,6173.83,6.0214,QUASI_EXPERIMENT,96.1,VERY_HIGH
2020-10-11,6c66869aa38fdabb,1,0,0,26493.16,85.41,1,4.5398,13.132,0,EARNINGS_UP,1,123,0.7854,23724.08,4.4111,DIFF_IN_DIFF,69.37,LOW
2020-10-12,845a4419849b54b6,1,0,0,36193.97,35.34,0,3.9668,3.85,0,VOLUNTARY_EXIT,0,158,0.0256,19200.08,7.0996,OTHER,67.14,HIGH
2020-10-13,23415baeaec864d0,0,0,1,20566.46,61.13,0,2.6732,4.111,1,EARNINGS_UP,0,241,0.8496,18540.66,6.5374,MATCHING,70.28,MODERATE
2020-10-14,9e502cdb914c9533,1,0,0,58566.37,96.52,1,0.4392,-12.736,0,SANCTION,1,222,0.4613,24344.66,0.1071,QUASI_EXPERIMENT,81.04,HIGH
2020-10-15,765588ac4828659a,0,1,0,74396.95,41.4,0,3.5104,4.466,0,VOLUNTARY_EXIT,1,272,0.9484,12551.04,0.8049,RCT,89.85,HIGH
2020-10-16,efb4568bcac6db6e,1,0,1,-5554.13,26.19,1,4.31,5.223,1,TIME_LIMIT,1,261,0.8377,24623.57,5.5969,OTHER,70.93,MODERATE
2020-10-17,ad7177005c2dedb6,0,1,0,-14139.37,16.25,1,-3.2753,13.059,0,SANCTION,1,67,0.1139,3110.51,2.4507,SYNTH_CONTROL,86.2,LOW
2020-10-18,36e6fdc0c5d17fc1,1,0,1,26125.4,11.0,0,-3.6707,4.175,0,INELIGIBLE,1,104,0.8604,15766.74,7.5616,DIFF_IN_DIFF,98.06,VERY_HIGH
2020-10-19,bc5f192cac4f938c,0,1,1,37165.8,52.74,1,0.5111,9.597,0,TIME_LIMIT,1,149,0.9771,18395.62,3.0291,SYNTH_CONTROL,54.83,MODERATE
2020-10-20,1b059a529863fdd9,1,0,0,62059.19,33.62,1,-1.077,-14.375,0,INELIGIBLE,1,197,0.4648,9845.49,5.1934,SYNTH_CONTROL,51.17,MODERATE
2020-10-21,049920db0adb92f5,0,0,0,39583.65,38.81,1,-2.4337,-8.475,0,EARNINGS_UP,0,123,0.7128,7380.88,7.2665,SYNTH_CONTROL,63.41,VERY_HIGH
2020-10-22,41b0a13a3c4fefa5,1,1,0,-1395.04,88.59,0,-3.583,-1.64,0,OTHER,0,252,0.4438,9964.53,3.0138,QUASI_EXPERIMENT,86.8,MODERATE
2020-10-23,3499887b7b3d41a6,1,1,0,54628.63,22.7,0,1.5889,-11.195,0,EARNINGS_UP,1,276,0.2855,14842.17,2.6502,RCT,92.68,MODERATE
2020-10-24,de90a35fd1ae2c82,1,1,1,66580.69,10.65,1,0.7612,9.875,0,INELIGIBLE,1,276,0.3548,5195.74,6.5505,OTHER,92.93,LOW
2020-10-25,26267682a64434d7,1,1,1,23306.16,34.49,0,0.081,-11.244,0,INELIGIBLE,1,226,0.0417,19938.91,2.9923,REGRESSION,72.18,LOW
2020-10-26,f502bd95b64b4102,0,0,0,-2345.96,91.36,0,2.9902,13.515,0,OTHER,0,238,0.3556,376.21,5.6179,QUASI_EXPERIMENT,58.6,MODERATE
2020-10-27,8033c2ed753c7489,1,0,1,18598.17,43.29,1,-3.5153,9.194,0,EARNINGS_UP,0,225,0.9971,18889.58,4.8378,QUASI_EXPERIMENT,74.99,MODERATE
2020-10-28,bee51efc2eaebb61,0,0,1,29206.7,10.92,1,3.6544,2.376,0,SANCTION,0,64,0.5638,7081.82,6.5983,MATCHING,86.51,MODERATE
2020-10-29,e1f70e73e6754109,0,0,0,29626.8,30.47,0,-3.8095,-5.059,0,EARNINGS_UP,1,263,0.7105,19959.24,3.9775,MATCHING,54.97,LOW
2020-10-30,45f952824246323b,0,1,1,-19285.3,36.88,0,1.3998,-1.171,0,INELIGIBLE,1,171,0.9425,4187.64,0.5862,REGRESSION,65.78,MODERATE
