ag_crops_crop_year,ag_crops_district_fsa_code,ag_crops_crop_type_code,ag_crops_acres_planted,ag_crops_acres_harvested,ag_crops_yield_per_acre,ag_crops_production_total_bushels,ag_crops_irrigation_share_pct,ag_crops_seed_variety_code,ag_crops_planting_date_median,ag_crops_harvest_date_median,ag_crops_growing_degree_days,ag_crops_soil_moisture_index,ag_crops_fertilizer_rate_lbs_acre,ag_crops_pesticide_application_rate,ag_crops_crop_insurance_coverage_pct,ag_crops_price_received_inr_unit,ag_crops_revenue_per_acre_inr,ag_crops_loss_due_to_weather_pct,ag_crops_practice_conservation_tillage_flag
2014,101650,PULSES,3645.09,2999.04,69.85,209483,77.71,IR_09,2014-01-12,2014-05-08,1428,0.281,67.42,0.84,10.36,7595.85,530570.12,59.97,0
2013,101651,PULSES,98.05,97.56,111.22,10851,69.74,OPV_21,2013-03-22,2013-06-19,1868,0.587,10.65,3.74,3.86,3400.34,378185.81,0.08,0
2011,101652,SUGARCANE,2293.51,1809.06,99.56,180110,45.88,OPV_09,2011-01-06,2011-04-26,1051,0.809,112.57,10.93,27.18,4211.37,419284.0,56.78,1
2020,101653,SPICES,4884.75,4298.06,96.54,414935,45.5,IR_04,2020-02-26,2020-06-19,2859,0.937,87.0,7.42,58.06,7431.97,717482.38,31.52,1
2017,101654,MILLET,3061.87,2793.67,52.04,145383,96.97,HT_37,2017-01-23,2017-05-10,2758,0.405,97.13,0.05,38.53,2413.86,125617.27,25.6,0
2021,101655,MILLET,4704.5,4285.08,70.33,301370,34.77,DT_31,2021-01-23,2021-04-02,995,0.996,184.74,7.73,29.53,6465.0,454683.45,9.94,1
2011,101656,SUGARCANE,4658.55,3290.78,39.46,129854,29.06,HT_52,2011-04-29,2011-11-28,1521,0.561,234.72,7.63,81.63,5054.78,199461.62,30.53,0
2024,101657,RICE,4496.01,3479.63,98.51,342778,2.54,HYB_59,2024-04-29,2024-06-29,2608,0.445,285.41,9.18,22.19,4259.39,419592.51,34.45,1
2016,101658,MILLET,4088.57,4007.9,57.74,231416,10.33,HYB_57,2016-01-28,2016-08-21,2488,0.423,25.1,0.44,61.61,2025.59,116957.57,5.57,1
2012,101659,COTTON,1704.23,1495.59,58.15,86969,22.74,OPV_86,2012-06-18,2012-12-27,1527,0.565,128.08,8.42,34.24,7568.89,440130.95,13.73,0
2025,101660,SPICES,181.24,138.35,34.22,4734,24.38,HYB_97,2025-01-15,2025-06-03,2281,0.797,179.25,4.62,40.42,3305.48,113113.53,43.16,0
2025,101661,SPICES,4165.79,3210.19,119.38,383232,21.65,HT_39,2025-04-20,2025-07-28,1455,0.495,219.6,11.15,19.61,6172.99,736931.55,33.61,1
2026,101662,SUGARCANE,4296.22,4257.23,35.28,150195,62.17,ORG_62,2026-06-18,2026-11-24,2128,0.664,85.62,0.94,92.54,2538.27,89550.17,34.59,0
2025,101663,COFFEE,1983.06,1945.71,56.21,109368,36.53,HT_83,2025-01-26,2025-07-27,2895,0.825,144.13,1.5,88.08,1674.33,94114.09,8.17,1
2016,101664,COTTON,3763.07,3077.98,52.87,162733,81.96,HT_89,2016-06-01,2016-11-22,837,0.939,202.16,7.54,32.77,4299.18,227297.65,50.82,1
2017,101665,PULSES,3323.99,2800.9,102.07,285888,9.91,HT_51,2017-04-12,2017-11-07,3116,0.362,46.58,10.01,64.84,3170.72,323635.39,37.27,1
2011,101666,RICE,287.16,207.92,115.34,23981,81.9,BT_99,2011-01-15,2011-04-06,2763,0.424,130.43,10.15,45.97,4845.31,558858.06,47.27,0
2026,101667,WHEAT,739.61,537.19,33.87,18195,4.69,BT_72,2026-05-12,2026-08-15,2372,0.193,257.57,7.99,37.55,4925.32,166820.59,3.07,0
2022,101668,OILSEEDS,682.89,616.07,32.42,19973,6.14,BT_34,2022-05-16,2022-08-15,1985,0.889,293.92,11.38,24.5,7941.36,257458.89,51.36,0
2020,101669,SUGARCANE,397.53,294.79,118.64,34974,77.21,HT_71,2020-02-04,2020-05-09,850,0.213,33.67,8.73,39.76,2869.47,340433.92,28.84,1
2017,101670,RICE,819.93,675.65,93.63,63261,69.03,DT_78,2017-03-03,2017-08-18,2016,0.317,191.45,7.09,41.38,4129.58,386652.58,16.43,0
2014,101671,MILLET,3918.68,3526.53,87.86,309841,73.42,BT_23,2014-03-29,2014-07-02,2692,0.534,266.8,7.62,40.23,4070.34,357620.07,6.1,1
2017,101672,OILSEEDS,2936.71,2588.72,77.96,201817,32.09,ORG_22,2017-02-17,2017-07-07,1244,0.615,230.87,3.1,68.38,2804.63,218648.95,57.69,0
2023,101673,TEA,2203.28,1616.96,116.86,188958,11.61,IR_29,2023-02-26,2023-05-08,1823,0.024,215.18,0.29,56.19,4248.1,496432.97,50.45,1
2021,101674,COFFEE,3390.33,3168.33,14.25,45149,64.03,DT_90,2021-02-12,2021-08-14,2074,0.929,25.12,11.07,57.71,5754.29,81998.63,0.95,0
2022,101675,MILLET,2366.41,1739.0,28.0,48692,72.45,DT_51,2022-01-06,2022-05-01,1150,0.324,96.12,6.42,0.67,5281.92,147893.76,20.68,0
2025,101676,OILSEEDS,3859.33,3536.86,116.66,412610,79.67,OPV_78,2025-04-02,2025-10-04,2847,0.316,110.41,6.77,64.35,1851.55,216001.82,43.19,1
2012,101677,WHEAT,368.73,332.82,118.62,39479,96.32,DT_02,2012-02-25,2012-09-07,1822,0.961,123.95,7.84,86.28,1549.33,183781.52,9.62,0
2019,101678,MAIZE,1066.17,756.12,9.61,7266,4.3,DT_32,2019-01-09,2019-07-18,2479,0.578,58.18,3.03,63.75,1803.07,17327.5,27.98,0
2015,101679,WHEAT,244.61,205.84,88.21,18157,52.48,HYB_22,2015-06-12,2015-12-01,1351,0.427,112.41,11.04,54.48,1875.29,165419.33,0.16,1
2012,101680,COFFEE,2273.49,1606.79,41.03,65927,54.48,IR_87,2012-01-18,2012-07-07,2437,0.16,187.79,5.16,88.8,5330.46,218708.77,19.57,1
2020,101681,COTTON,1693.48,1533.16,10.18,15608,95.7,HYB_05,2020-05-11,2020-08-08,2284,0.689,232.89,8.52,12.88,7115.22,72432.94,12.48,1
2016,101682,SUGARCANE,103.14,86.18,22.45,1935,32.22,OPV_96,2016-06-16,2016-12-28,1354,0.705,65.22,3.26,14.23,6698.78,150387.61,16.48,0
2020,101683,MILLET,2892.86,2876.03,93.96,270232,14.15,HT_04,2020-06-04,2020-08-31,2891,0.709,74.12,5.06,89.99,3869.16,363546.27,23.13,0
2019,101684,RICE,1281.21,1226.68,36.47,44737,27.84,IR_09,2019-01-05,2019-06-13,1039,0.391,178.28,0.05,68.58,2869.24,104641.18,47.33,1
2010,101685,WHEAT,1679.53,1506.15,62.86,94677,29.93,HT_53,2010-06-27,2010-10-08,2038,0.586,95.76,1.43,0.61,6690.44,420561.06,39.25,0
2023,101686,COFFEE,2887.07,2631.63,19.06,50159,71.88,OPV_16,2023-03-26,2023-07-05,2500,0.372,212.46,8.36,13.32,6510.92,124098.14,33.16,1
2026,101687,TEA,1005.88,841.73,57.85,48694,30.42,IR_35,2026-01-15,2026-06-02,1993,0.405,282.14,8.95,67.64,5089.86,294448.4,2.8,1
2013,101688,COTTON,3892.65,3679.03,43.77,161031,68.58,ORG_24,2013-04-29,2013-10-20,2490,0.552,61.38,0.48,8.25,4005.02,175299.73,31.89,1
2017,101689,RICE,1310.9,1296.68,97.86,126893,53.36,ORG_65,2017-01-02,2017-08-01,1930,0.837,135.21,9.59,84.95,3028.39,296358.25,54.07,1
2017,101690,COTTON,4788.53,3823.85,85.52,327016,29.5,BT_47,2017-06-02,2017-09-16,908,0.736,112.26,4.88,32.12,4370.66,373778.84,36.44,0
2013,101691,SPICES,982.42,820.09,74.35,60974,54.83,HYB_91,2013-03-20,2013-08-11,1923,0.972,138.22,3.0,76.71,5716.37,425012.11,5.27,1
2021,101692,TEA,2873.68,2797.44,12.37,34604,75.65,IR_85,2021-02-12,2021-05-29,1079,0.205,119.89,6.26,77.69,1237.67,15309.98,54.92,1
2024,101693,SUGARCANE,3419.76,2466.0,83.22,205221,63.56,HT_76,2024-06-07,2024-10-03,817,0.988,153.79,4.68,10.58,1641.19,136579.83,14.79,0
2025,101694,COFFEE,4425.09,4220.17,22.18,93603,10.51,IR_90,2025-04-11,2025-06-22,2990,0.856,73.89,6.25,48.58,4695.22,104139.98,31.14,1
2014,101695,TEA,1859.2,1659.92,113.66,188667,86.08,HT_51,2014-05-12,2014-08-06,2111,0.767,235.02,11.63,46.74,5816.07,661054.52,3.07,0
2010,101696,SPICES,70.16,54.1,73.79,3992,61.55,HT_94,2010-06-17,2010-10-31,2676,0.313,208.36,7.71,25.27,6559.79,484046.9,16.63,0
2011,101697,OILSEEDS,2044.81,1986.92,27.08,53806,42.6,DT_82,2011-03-29,2011-08-08,2370,0.298,141.06,4.26,56.8,5763.46,156074.5,1.86,0
2018,101698,MILLET,1737.37,1556.12,65.72,102268,92.09,HT_43,2018-06-10,2019-01-01,2578,0.462,185.73,9.39,96.61,3419.89,224755.17,51.3,0
2017,101699,SPICES,2509.55,2070.36,118.46,245255,55.22,DT_62,2017-05-15,2017-10-01,3190,0.218,98.91,0.47,84.1,5792.65,686197.32,3.41,1
2013,101700,SPICES,4208.98,3534.31,51.45,181840,88.02,BT_82,2013-02-19,2013-07-09,2378,0.642,10.76,6.09,21.79,5003.85,257448.08,8.92,1
2026,101701,COTTON,1448.48,1116.62,29.18,32583,58.16,HT_44,2026-02-03,2026-08-23,1599,0.766,221.13,2.69,76.5,7726.44,225457.52,55.78,0
2022,101702,COTTON,1018.06,852.71,43.12,36769,67.1,IR_16,2022-03-14,2022-10-19,1881,0.262,210.09,2.26,96.86,2568.8,110766.66,28.92,1
2023,101703,COFFEE,1682.21,1194.39,35.22,42066,35.69,IR_45,2023-06-27,2023-12-19,3168,0.042,294.77,0.44,41.11,4185.9,147427.4,4.42,1
2019,101704,PULSES,4688.24,4397.05,71.12,312718,79.93,ORG_51,2019-01-29,2019-05-09,1059,0.564,278.88,7.16,95.66,1861.82,132412.64,40.62,0
2010,101705,SUGARCANE,1658.39,1378.59,53.38,73589,90.61,OPV_20,2010-05-19,2010-09-16,2375,0.632,115.76,3.55,41.92,5803.82,309807.91,14.9,1
2018,101706,COTTON,1880.1,1773.66,46.09,81748,33.3,OPV_53,2018-02-24,2018-07-19,1829,0.5,151.31,6.47,80.2,3043.62,140280.45,47.62,1
2014,101707,OILSEEDS,2079.22,2070.59,72.57,150263,60.06,IR_87,2014-04-16,2014-06-24,870,0.178,225.13,2.93,56.56,5990.28,434714.62,58.98,0
2023,101708,COFFEE,135.99,133.83,28.58,3825,6.21,DT_48,2023-03-28,2023-06-01,1761,0.458,185.59,5.18,93.86,4128.04,117979.38,55.06,1
2020,101709,SPICES,583.68,415.35,31.21,12963,84.83,IR_40,2020-06-05,2020-08-12,1897,0.599,269.27,10.95,38.24,6042.43,188584.24,33.07,1
2017,101710,SPICES,4098.59,3592.21,79.14,284287,83.91,BT_77,2017-02-10,2017-09-05,3008,0.783,186.73,1.35,85.01,2415.19,191138.14,28.82,1
2023,101711,RICE,4336.17,4203.11,22.1,92889,14.53,OPV_84,2023-04-29,2023-10-19,2597,0.182,236.03,3.79,62.04,3133.88,69258.75,44.12,0
2024,101712,MAIZE,4458.79,4369.88,14.96,65373,19.35,OPV_89,2024-06-18,2024-12-27,2793,0.747,17.48,0.95,99.68,3834.0,57356.64,34.62,1
2019,101713,PULSES,2108.99,1741.45,64.37,112097,32.4,BT_35,2019-05-06,2019-10-17,832,0.568,247.36,9.86,64.67,7180.04,462179.17,57.05,1
2018,101714,COTTON,925.58,775.92,58.74,45578,46.58,IR_61,2018-05-07,2018-11-23,2975,0.261,138.04,9.73,69.91,2762.61,162275.71,19.08,0
2011,101715,SUGARCANE,477.73,464.1,65.56,30426,60.67,OPV_70,2011-03-20,2011-06-27,1757,0.061,183.63,6.15,98.89,7233.78,474246.62,41.22,1
2022,101716,PULSES,641.66,454.33,46.26,21017,86.57,HYB_83,2022-05-13,2022-10-28,880,0.387,218.0,6.51,1.06,2249.11,104043.83,41.4,0
2022,101717,SUGARCANE,1562.79,1315.22,105.43,138664,83.81,BT_09,2022-02-06,2022-08-04,2198,0.191,45.73,2.09,76.18,2690.06,283613.03,33.4,1
2021,101718,SPICES,3444.08,2496.83,52.68,131533,1.8,HT_78,2021-01-22,2021-08-27,2135,0.262,15.72,5.28,93.1,1653.2,87090.58,0.07,0
2022,101719,OILSEEDS,4367.5,3191.91,27.1,86501,47.95,BT_14,2022-01-15,2022-07-14,2785,0.058,75.57,5.1,54.8,3485.53,94457.86,26.56,1
2014,101720,SPICES,4564.46,3759.68,83.01,312091,32.75,HYB_12,2014-01-09,2014-08-03,3020,0.051,146.0,9.78,49.64,6105.75,506838.31,1.68,1
2021,101721,RICE,785.56,706.64,71.32,50398,16.35,ORG_81,2021-02-28,2021-10-04,1222,0.082,297.03,2.07,90.12,4188.81,298745.93,54.27,0
2025,101722,PULSES,3259.69,2941.32,81.24,238953,86.01,IR_82,2025-02-28,2025-09-29,1813,0.595,227.06,5.42,30.92,6786.2,551310.89,10.02,1
2018,101723,SPICES,3259.81,2336.78,17.34,40520,28.42,IR_93,2018-02-24,2018-08-15,1500,0.941,238.2,10.21,9.29,7266.11,125994.35,11.26,0
2017,101724,OILSEEDS,3957.6,3715.66,52.29,194292,57.34,ORG_88,2017-06-05,2017-11-26,1710,0.115,206.06,4.52,91.72,6829.88,357134.43,19.21,0
2012,101725,OILSEEDS,1540.83,1382.42,97.59,134910,52.1,HT_93,2012-04-10,2012-10-19,2022,0.275,180.59,0.42,5.83,7683.22,749805.44,47.82,0
2015,101726,PULSES,3685.63,3325.0,57.75,192019,26.55,HYB_73,2015-06-08,2016-01-01,2139,0.209,84.95,9.18,31.73,7812.9,451194.97,44.2,1
2013,101727,WHEAT,3472.8,2490.09,86.53,215467,37.19,BT_10,2013-05-17,2013-09-18,1785,0.424,158.39,6.65,99.55,3114.85,269527.97,13.34,1
2017,101728,COTTON,4142.43,3411.77,64.01,218387,20.96,ORG_85,2017-04-27,2017-08-15,2362,0.693,256.91,0.1,75.94,7170.2,458964.5,8.87,0
2018,101729,MAIZE,1763.52,1746.49,63.48,110867,93.24,HYB_43,2018-03-26,2018-08-08,2112,0.164,176.59,10.44,92.72,7434.0,471910.32,32.88,1
2014,101730,WHEAT,4276.63,4025.63,60.69,244315,68.31,HT_94,2014-05-19,2014-09-27,1872,0.387,95.46,7.01,93.55,7700.56,467346.99,28.91,0
2018,101731,SPICES,2398.48,2250.54,28.19,63443,26.23,HYB_59,2018-02-16,2018-08-22,1606,0.047,88.71,9.61,62.15,7258.8,204625.57,25.43,0
2023,101732,COFFEE,4601.44,3936.72,77.29,304269,58.97,HT_68,2023-04-29,2023-10-26,1594,0.279,158.69,10.6,75.85,7758.63,599664.51,14.14,1
2014,101733,COFFEE,4956.07,4931.87,54.59,269231,89.05,HYB_89,2014-03-26,2014-10-26,1844,0.695,106.53,11.89,98.79,4986.27,272200.48,15.07,0
2026,101734,COFFEE,184.72,137.79,39.23,5406,97.75,IR_38,2026-05-03,2026-12-03,1382,0.719,204.03,4.89,92.11,1303.32,51129.24,21.61,0
2022,101735,MAIZE,3540.99,3223.61,34.88,112440,89.63,ORG_60,2022-01-08,2022-06-24,1605,0.252,18.77,3.79,23.21,3527.13,123026.29,7.88,1
2019,101736,MILLET,1277.98,976.32,57.28,55924,67.52,ORG_84,2019-05-06,2019-07-22,2089,0.636,56.97,3.58,87.22,3335.44,191054.0,11.28,1
2013,101737,MAIZE,3146.44,2400.46,86.24,207016,49.15,ORG_24,2013-05-23,2013-11-23,2095,0.798,272.79,4.99,31.89,7150.43,616653.08,20.8,0
2020,101738,TEA,2036.63,1567.17,56.5,88545,70.87,IR_11,2020-05-13,2020-07-19,1197,0.855,207.39,2.11,13.95,7554.62,426836.03,54.89,0
2022,101739,SUGARCANE,2940.8,2862.57,43.4,124236,95.23,IR_50,2022-05-31,2023-01-01,2062,0.31,165.69,10.69,99.35,6853.03,297421.5,59.41,1
2011,101740,COTTON,812.87,628.15,83.02,52149,83.97,OPV_79,2011-05-19,2011-12-07,2881,0.46,239.87,9.06,16.76,6169.7,512208.49,55.08,1
2023,101741,SUGARCANE,2638.62,2622.92,22.2,58229,44.25,ORG_96,2023-05-04,2023-11-19,1734,0.427,167.06,7.96,33.79,4192.63,93076.39,31.75,0
2010,101742,MILLET,790.24,673.08,110.23,74194,44.88,OPV_35,2010-04-23,2010-07-12,3096,0.007,62.78,6.44,82.39,2714.91,299264.53,38.0,0
2021,101743,OILSEEDS,1251.45,1210.42,27.43,33202,95.4,OPV_58,2021-05-08,2021-07-16,934,0.331,108.5,4.28,58.4,2371.93,65062.04,56.49,0
2017,101744,SPICES,3362.51,2481.43,69.68,172906,81.58,ORG_58,2017-01-06,2017-05-25,2502,0.789,22.11,8.72,15.24,3263.72,227416.01,17.42,1
2017,101745,COFFEE,3989.03,3860.23,118.1,455893,64.92,IR_14,2017-01-27,2017-07-12,1944,0.558,257.6,0.83,78.87,3833.55,452742.26,47.06,1
2024,101746,MILLET,2661.83,2535.19,118.49,300395,34.33,HT_02,2024-03-17,2024-07-26,2036,0.927,86.72,8.05,49.95,2443.5,289530.32,11.24,1
2012,101747,MAIZE,1452.95,1279.59,47.45,60717,46.52,BT_57,2012-01-08,2012-03-10,2382,0.423,56.89,8.13,26.18,3052.06,144820.25,50.42,0
2018,101748,MAIZE,2137.64,1516.72,54.21,82221,63.62,HT_42,2018-02-22,2018-05-08,1004,0.944,23.69,10.31,24.49,4483.9,243072.22,41.63,1
2026,101749,OILSEEDS,501.03,464.84,24.1,11203,22.38,IR_55,2026-05-21,2026-12-26,928,0.891,168.95,11.98,3.82,5650.34,136173.19,56.8,1
2016,101750,MILLET,2312.32,2199.74,30.15,66322,40.37,HYB_17,2016-06-11,2016-12-03,1978,0.511,143.63,11.98,92.6,3433.86,103530.88,25.89,0
2024,101751,COFFEE,3355.54,2646.66,115.6,305954,34.06,IR_79,2024-05-25,2024-10-26,3143,0.025,109.35,10.76,24.0,5330.19,616169.96,8.04,0
2012,101752,OILSEEDS,617.93,527.83,106.04,55971,95.71,IR_10,2012-05-23,2012-09-17,2298,0.942,210.01,1.57,85.32,7257.57,769592.72,8.6,0
2024,101753,SPICES,3879.52,3466.63,64.07,222107,77.48,HYB_51,2024-06-15,2024-11-02,1031,0.067,192.45,2.22,29.94,7335.28,469971.39,29.49,0
2020,101754,MAIZE,347.21,264.35,96.42,25489,66.48,DT_81,2020-04-08,2020-11-13,2916,0.463,17.46,8.77,54.69,2961.34,285532.4,3.4,0
2021,101755,SPICES,4298.3,3230.99,112.97,365005,78.58,BT_37,2021-03-15,2021-05-16,2568,0.173,68.08,9.27,23.36,5436.7,614184.0,47.66,1
2018,101756,WHEAT,921.34,842.99,100.15,84425,90.12,IR_92,2018-06-18,2018-09-28,1649,0.572,179.07,0.73,2.69,7460.53,747172.08,28.71,0
2012,101757,MAIZE,4012.36,3597.57,109.27,393106,32.49,DT_02,2012-01-23,2012-08-11,2960,0.087,290.3,1.37,79.99,6135.3,670404.23,43.79,1
2026,101758,COTTON,2391.31,1818.92,75.29,136946,68.56,DT_89,2026-02-15,2026-08-12,1826,0.416,63.84,2.87,81.94,1635.02,123100.66,6.99,1
2015,101759,COFFEE,477.25,433.7,30.83,13371,8.36,OPV_06,2015-01-24,2015-06-07,2221,0.305,19.97,7.42,95.08,1165.32,35926.82,32.7,0
2012,101760,COFFEE,1930.24,1589.84,98.67,156870,15.78,HYB_74,2012-01-28,2012-08-22,2885,0.036,54.68,8.05,19.22,3626.4,357816.89,33.7,0
2016,101761,WHEAT,2239.23,1669.3,93.16,155512,88.1,BT_52,2016-05-05,2016-07-17,3180,0.974,216.34,8.35,6.92,4286.62,399341.52,0.68,0
2012,101762,COFFEE,620.0,528.15,93.43,49345,29.06,IR_04,2012-01-29,2012-05-29,2533,0.782,16.65,10.65,24.9,7659.33,715611.2,15.81,1
2010,101763,OILSEEDS,429.24,415.64,61.17,25425,39.08,HYB_92,2010-05-07,2010-10-30,1632,0.703,113.85,10.32,45.92,2427.87,148512.81,49.53,0
2016,101764,WHEAT,2002.15,1903.19,82.16,156366,95.97,HT_94,2016-01-20,2016-04-12,2366,0.853,225.86,9.23,31.55,7199.45,591506.81,45.3,0
2010,101765,MILLET,3810.48,3322.74,50.46,167665,77.15,HYB_55,2010-04-13,2010-10-08,855,0.345,186.19,4.83,59.72,6828.54,344568.13,23.81,0
2017,101766,MAIZE,4934.73,3821.19,85.28,325871,5.93,DT_14,2017-06-24,2017-11-12,2055,0.009,17.66,5.95,91.31,2775.31,236678.44,2.91,1
2017,101767,MAIZE,1120.2,856.56,11.43,9790,75.26,IR_69,2017-05-06,2017-09-18,1485,0.696,211.11,6.62,62.31,5487.85,62726.13,14.6,1
2010,101768,COFFEE,2489.79,1849.02,103.3,191004,32.5,HT_89,2010-02-06,2010-07-11,2121,0.338,89.56,3.8,87.03,2323.33,239999.99,46.16,0
2023,101769,RICE,4821.08,4704.42,66.17,311291,16.51,ORG_31,2023-04-20,2023-10-23,2102,0.909,168.86,5.87,39.64,4850.66,320968.17,38.09,1
2017,101770,TEA,134.12,104.27,34.36,3583,25.53,IR_67,2017-03-21,2017-09-02,1811,0.8,160.01,8.86,94.37,2713.39,93232.08,23.57,0
2012,101771,MAIZE,241.03,185.21,59.23,10970,34.52,OPV_74,2012-04-23,2012-10-23,1759,0.122,113.92,3.62,51.29,1598.54,94681.52,46.58,1
2012,101772,COTTON,2225.09,1920.73,87.15,167392,71.13,BT_49,2012-01-18,2012-04-05,1794,0.381,39.57,4.64,3.1,2227.35,194113.55,22.5,1
2015,101773,SUGARCANE,3755.15,2653.54,45.28,120152,33.98,BT_35,2015-04-08,2015-09-04,2983,0.175,125.49,11.64,37.98,6222.03,281733.52,55.49,0
2017,101774,OILSEEDS,2287.78,2279.98,98.38,224304,19.84,ORG_87,2017-03-11,2017-07-29,1474,0.338,174.31,8.09,78.79,1006.37,99006.68,13.85,1
2012,101775,WHEAT,3024.82,2492.75,117.69,293372,15.22,ORG_20,2012-02-26,2012-09-06,1703,0.587,273.06,8.24,69.05,5491.76,646325.23,43.61,0
2016,101776,SUGARCANE,3999.32,3077.58,49.18,151355,78.61,HYB_75,2016-03-24,2016-09-15,852,0.79,66.17,0.35,71.61,4929.82,242448.55,24.38,0
2021,101777,RICE,2740.8,1975.82,54.13,106951,69.32,IR_97,2021-01-05,2021-05-06,1460,0.528,83.04,3.26,87.16,7720.7,417921.49,48.78,1
2023,101778,MAIZE,4061.83,3974.04,45.04,178991,66.08,IR_91,2023-02-01,2023-06-19,2747,0.594,113.07,3.42,74.88,3879.78,174745.29,19.76,1
2012,101779,OILSEEDS,4220.72,3838.53,47.62,182791,43.51,DT_44,2012-02-13,2012-08-19,819,0.012,130.32,11.16,88.9,7193.11,342535.9,43.11,1
2024,101780,MILLET,1390.97,1166.03,82.17,95813,28.46,ORG_41,2024-05-29,2024-09-13,1362,0.674,246.67,8.54,55.08,6727.85,552827.43,25.35,0
2026,101781,COFFEE,2457.75,1787.59,115.02,205609,85.22,HYB_12,2026-04-24,2026-06-26,1916,0.966,40.0,8.2,62.3,5381.06,618929.52,20.27,1
2012,101782,MILLET,252.72,197.42,119.9,23671,94.65,HT_39,2012-05-23,2012-10-02,1016,0.921,93.64,7.51,89.1,6904.22,827815.98,48.02,1
2021,101783,MAIZE,3946.52,3812.73,107.9,411394,20.2,OPV_62,2021-02-13,2021-08-28,2743,0.713,259.24,7.9,57.38,4794.52,517328.71,39.57,1
2014,101784,SUGARCANE,4432.04,3605.5,79.37,286169,95.06,DT_13,2014-01-22,2014-06-18,2042,0.13,221.34,11.82,83.58,7030.19,557986.18,57.61,0
2026,101785,COFFEE,1424.1,1395.2,112.83,157420,48.76,HT_16,2026-01-30,2026-07-15,1086,0.301,126.39,3.05,71.26,1388.43,156656.56,6.18,0
2026,101786,MILLET,348.74,304.44,48.68,14820,30.34,BT_99,2026-03-19,2026-09-20,1311,0.732,233.19,6.19,54.66,5491.05,267304.31,20.19,0
2017,101787,OILSEEDS,4999.94,4503.6,116.69,525525,55.96,ORG_94,2017-05-07,2017-10-31,811,0.469,172.55,1.45,14.7,2544.2,296882.7,20.06,1
2012,101788,SPICES,3649.02,3161.8,11.45,36203,96.89,ORG_22,2012-04-13,2012-10-13,2172,0.586,188.21,7.99,41.19,940.61,10769.98,32.47,1
2016,101789,TEA,4964.12,4709.38,80.42,378728,36.1,HYB_53,2016-03-19,2016-08-29,2619,0.669,48.74,1.3,71.73,6769.58,544409.62,11.33,0
2025,101790,RICE,4168.23,3854.69,102.39,394682,2.12,HYB_32,2025-05-05,2025-11-14,2664,0.528,158.51,8.8,91.9,5876.35,601679.48,26.08,0
2017,101791,MAIZE,231.09,217.26,96.98,21070,70.63,HT_66,2017-03-02,2017-07-09,2011,0.594,204.99,8.3,49.17,2992.17,290180.65,26.42,1
2015,101792,COFFEE,2078.74,1492.08,61.17,91271,28.64,ORG_35,2015-03-29,2015-09-06,1560,0.133,146.56,4.33,27.62,6368.58,389566.04,30.59,0
2024,101793,COFFEE,1393.66,1174.84,47.2,55452,85.91,ORG_06,2024-02-19,2024-07-06,1601,0.132,53.26,2.23,97.5,3659.85,172744.92,59.5,1
2016,101794,MAIZE,4233.53,3457.45,114.63,396327,25.57,OPV_48,2016-04-23,2016-08-18,1380,0.612,217.57,0.4,99.3,6225.1,713583.21,49.2,0
2011,101795,SUGARCANE,1174.15,852.39,65.67,55976,14.66,OPV_35,2011-04-30,2011-10-09,2587,0.368,46.29,8.5,20.01,6272.41,411909.16,34.49,0
2011,101796,COTTON,4210.78,4058.86,52.74,214064,92.41,DT_77,2011-02-23,2011-06-12,1126,0.434,72.96,3.09,14.94,7594.47,400532.35,41.83,1
2026,101797,MILLET,2353.5,2279.51,101.28,230869,81.37,DT_87,2026-02-15,2026-06-02,1609,0.58,39.58,2.8,22.94,4195.05,424874.66,46.01,0
2011,101798,RICE,2738.93,2397.17,23.97,57460,20.76,HYB_27,2011-04-25,2011-06-26,1441,0.191,267.2,2.36,12.38,5312.56,127342.06,53.23,0
2018,101799,COTTON,2023.19,1881.19,17.24,32432,36.0,DT_71,2018-06-10,2018-08-12,1447,0.219,39.3,6.29,71.09,5309.36,91533.37,45.16,0
2013,101800,OILSEEDS,4749.91,4139.12,51.19,211882,1.66,BT_81,2013-04-09,2013-08-22,1687,0.706,99.08,8.73,69.12,1490.19,76282.83,29.37,0
2017,101801,OILSEEDS,3122.58,2333.2,40.41,94285,32.32,BT_19,2017-06-11,2017-12-03,1276,0.97,290.8,5.14,52.93,5240.53,211769.82,15.78,0
2026,101802,TEA,1106.25,1040.8,12.26,12760,60.32,HT_78,2026-04-30,2026-11-08,2870,0.678,33.29,4.47,23.8,1481.14,18158.78,30.59,0
2023,101803,COTTON,3999.45,3734.74,84.26,314689,72.75,OPV_43,2023-01-03,2023-06-13,1846,0.877,223.57,6.29,63.79,6325.37,532975.68,24.2,0
2019,101804,OILSEEDS,2116.88,1541.27,41.36,63747,56.82,BT_69,2019-04-20,2019-08-21,1142,0.584,220.01,1.07,73.07,2464.0,101911.04,20.1,1
2025,101805,SUGARCANE,886.04,647.65,47.48,30750,75.94,OPV_87,2025-04-24,2025-09-06,1294,0.677,130.24,7.16,25.72,3225.08,153126.8,35.79,1
2021,101806,COTTON,3949.98,3103.89,48.58,150787,77.87,BT_48,2021-02-20,2021-05-10,1928,0.514,72.99,0.64,73.83,1455.49,70707.7,39.73,0
2024,101807,MILLET,1931.84,1570.22,84.48,132652,97.3,IR_95,2024-04-09,2024-10-04,1292,0.704,63.91,11.36,20.45,7410.49,626038.2,27.12,0
