biz_trade_shipment_month,biz_trade_port_of_entry_code,biz_trade_hs_code_6,biz_trade_trade_direction_code,biz_trade_trade_value_usd,biz_trade_trade_weight_kg,biz_trade_country_partner_code,biz_trade_transport_mode_code,biz_trade_containerized_flag,biz_trade_freight_rate_index,biz_trade_customs_clearance_hours,biz_trade_inspection_rate_pct,biz_trade_tariff_rate_effective_pct,biz_trade_trade_remedy_flag,biz_trade_origin_supply_chain_risk,biz_trade_destination_demand_index,biz_trade_seasonality_factor,biz_trade_re_export_flag,biz_trade_trade_finance_constraint_flag,biz_trade_data_release_version
2157-01,NOR,162880,IMPORT,5603345541.72,43710418.48,DE,AIR,1,53.17,85.73,33.821,41.869,0,39.91,76.22,1.374,0,0,REL0001681
2157-02,NOR,121768,REEXPORT,1631728246.68,74772046.76,FR,OCEAN,1,194.44,203.18,13.812,29.217,0,62.09,5.46,1.0116,1,0,REL0001682
2157-03,LGB,904427,IMPORT,2412754312.51,22962061.65,IN,TRUCK,1,185.95,28.82,16.681,36.349,0,25.08,48.57,1.0285,0,0,REL0001683
2157-04,MIA,483108,REEXPORT,601549742.43,77063166.95,BR,OCEAN,1,225.43,41.06,12.758,33.28,0,38.18,3.55,0.6244,1,1,REL0001684
2157-05,SEA,942617,IMPORT,593125504.73,30173832.51,CA,OCEAN,1,185.26,7.89,33.938,12.146,1,86.45,72.36,1.4185,0,0,REL0001685
2157-06,OAK,213614,IMPORT,718072369.67,22426569.93,CN,AIR,0,67.27,194.43,11.896,14.593,0,94.32,32.23,0.6425,0,0,REL0001686
2157-07,SAV,515366,IMPORT,1060048482.58,13303316.02,GB,OCEAN,1,53.64,134.07,7.578,29.392,0,19.41,73.74,0.6218,1,1,REL0001687
2157-08,NYC,410063,IMPORT,2321286936.49,83927185.16,DE,OCEAN,0,223.22,195.79,29.605,21.57,1,97.81,0.73,0.5353,0,0,REL0001688
2157-09,NOR,424771,IMPORT,465508407.39,68437985.08,BR,TRUCK,0,98.27,197.99,16.494,15.566,0,34.22,52.33,1.4866,0,0,REL0001689
2157-10,MIA,610981,EXPORT,420300362.61,39019710.98,TW,POSTAL,1,157.92,0.84,18.973,45.798,0,28.69,98.04,1.1823,0,0,REL0001690
2157-11,HOU,137996,EXPORT,2960855377.94,55413442.98,NL,AIR,1,187.83,34.89,34.971,45.642,1,68.81,44.4,1.2867,0,0,REL0001691
2157-12,CHI,492759,IMPORT,3551515997.12,63929386.83,ID,OCEAN,1,74.28,49.93,6.184,4.151,0,19.84,41.54,1.3666,0,0,REL0001692
2158-01,NYC,410283,IMPORT,4108760815.46,4184963.3,ID,AIR,0,212.14,38.05,27.251,38.309,0,4.72,51.42,1.3474,0,0,REL0001693
2158-02,LGB,811705,EXPORT,4994047961.08,73248525.8,MY,OCEAN,1,106.11,162.67,17.198,15.253,1,60.31,98.79,0.6141,0,0,REL0001694
2158-03,OAK,565358,IMPORT,381983755.2,75934549.01,KR,TRUCK,1,239.39,171.82,34.203,1.699,0,24.82,38.67,0.841,0,1,REL0001695
2158-04,MIA,144890,IMPORT,1906378253.75,54659170.48,TW,OCEAN,1,112.42,101.01,12.971,13.565,0,90.52,70.94,0.7907,0,0,REL0001696
2158-05,MIA,486260,IMPORT,2613967152.21,32684841.36,IT,OCEAN,1,63.53,172.76,20.867,7.186,0,81.89,75.72,1.0237,0,0,REL0001697
2158-06,LAX,435429,EXPORT,1082260182.19,6367339.81,AU,AIR,0,122.37,90.37,13.979,11.979,1,88.19,81.37,0.8612,0,0,REL0001698
2158-07,LGB,723124,REEXPORT,7534834957.74,69918596.76,AU,OCEAN,1,68.32,149.51,4.609,39.223,0,11.75,74.1,0.7694,1,0,REL0001699
2158-08,LGB,241992,IMPORT,5147817990.24,42243739.6,TH,OCEAN,0,237.32,134.7,18.349,17.648,0,52.41,53.91,0.7806,0,0,REL0001700
2158-09,SEA,109272,EXPORT,6857160589.16,22383825.87,NL,TRUCK,1,115.64,11.38,0.585,19.992,0,45.26,79.99,0.8527,0,0,REL0001701
2158-10,HOU,407490,IMPORT,5003721367.72,60290868.03,ID,AIR,1,72.94,190.86,34.659,47.229,0,89.66,34.18,1.2544,0,0,REL0001702
2158-11,OAK,869690,IMPORT,396557504.92,29497428.24,VN,RAIL,1,215.58,105.7,20.424,11.793,0,71.23,93.4,0.6359,0,0,REL0001703
2158-12,LGB,697911,EXPORT,7856591878.66,49551099.34,CA,OCEAN,0,53.24,225.38,6.838,34.793,1,46.91,32.84,1.1133,0,1,REL0001704
2159-01,NYC,164044,EXPORT,4370619318.56,74336289.7,NL,OCEAN,1,213.42,117.0,24.208,23.332,0,96.42,5.95,1.0955,0,0,REL0001705
2159-02,NYC,362117,IMPORT,1781713383.05,25874723.31,FR,OCEAN,1,206.72,178.56,33.442,27.126,0,48.22,30.67,1.2411,0,0,REL0001706
2159-03,CHI,121166,IMPORT,2400049132.32,41047834.1,DE,AIR,1,63.5,68.56,22.455,20.826,0,27.66,54.17,1.0861,0,1,REL0001707
2159-04,MIA,190673,IMPORT,7604527463.2,76456224.84,IN,AIR,1,133.83,36.94,20.179,15.734,0,85.3,69.05,1.2786,0,0,REL0001708
2159-05,NOR,741629,EXPORT,2025296418.12,49344508.34,DE,TRUCK,1,138.03,195.87,13.28,45.76,0,75.67,84.78,1.0942,0,0,REL0001709
2159-06,SAV,664195,EXPORT,2534287598.63,40013207.13,NL,AIR,1,182.16,159.04,22.43,19.985,0,65.94,97.22,1.3005,0,0,REL0001710
2159-07,NOR,139148,EXPORT,7105953535.51,49650483.62,KR,AIR,0,249.45,5.34,16.171,36.447,0,34.74,42.33,0.5671,0,0,REL0001711
2159-08,NOR,375224,IMPORT,395931027.14,41286064.51,GB,AIR,0,220.11,169.43,11.366,25.521,0,55.91,11.76,0.5184,0,0,REL0001712
2159-09,SAV,772012,EXPORT,3113367675.31,10738610.15,MX,TRUCK,1,115.17,74.79,6.506,26.847,0,67.61,46.92,1.1389,0,1,REL0001713
2159-10,LGB,657879,EXPORT,7579072100.39,84161450.27,CA,TRUCK,1,147.8,186.44,14.489,22.339,0,83.58,44.92,1.2869,0,0,REL0001714
2159-11,SEA,335875,EXPORT,1979872676.06,1775064.78,CN,OCEAN,0,182.12,65.29,25.87,1.784,0,83.03,80.32,1.1153,0,0,REL0001715
2159-12,HOU,369170,IMPORT,1873521663.63,58979473.99,BR,RAIL,1,205.8,42.59,3.359,21.692,0,62.73,29.9,1.0574,0,0,REL0001716
2160-01,NYC,274387,EXPORT,4940292393.27,6787261.75,DE,OCEAN,0,109.82,212.0,28.88,18.916,0,67.19,2.87,0.6208,0,0,REL0001717
2160-02,LGB,294677,IMPORT,1304684311.94,39257319.11,KR,AIR,1,73.27,138.83,5.371,40.724,0,6.86,50.32,1.142,0,0,REL0001718
2160-03,NYC,952371,EXPORT,3225584617.4,71492847.43,TW,TRUCK,1,122.21,157.48,5.955,31.25,1,46.79,85.24,1.4462,0,0,REL0001719
2160-04,LGB,256671,EXPORT,7770143375.24,1814905.46,KR,OCEAN,0,113.52,122.25,10.521,20.444,0,96.0,68.84,1.3212,0,1,REL0001720
2160-05,SEA,919746,EXPORT,4716372701.86,17568432.83,BR,AIR,1,160.86,57.07,23.358,18.23,1,62.64,61.96,0.8477,0,0,REL0001721
2160-06,NYC,870707,IMPORT,7534756539.57,56915847.7,GB,OCEAN,0,76.87,238.1,11.212,26.171,1,33.58,2.09,1.1343,0,0,REL0001722
2160-07,SAV,277406,IMPORT,4113689995.12,31549917.17,JP,TRUCK,1,56.25,130.88,32.088,12.303,0,71.42,98.54,0.8837,0,0,REL0001723
2160-08,SEA,204185,IMPORT,4693800563.97,81826352.62,VN,OCEAN,1,121.17,136.03,6.779,0.514,0,72.75,76.97,0.6958,0,1,REL0001724
2160-09,LAX,343083,IMPORT,1304833944.74,2159180.78,AU,OCEAN,1,180.69,8.69,12.991,4.146,1,6.13,48.41,0.8444,0,0,REL0001725
2160-10,OAK,494676,EXPORT,1730263250.9,79192975.58,ES,OCEAN,0,75.7,35.88,9.796,37.154,1,62.25,55.38,0.8486,0,0,REL0001726
2160-11,NOR,911406,REEXPORT,1487457104.34,28701843.03,IT,RAIL,1,243.66,162.39,1.97,26.8,0,82.46,58.68,1.3313,1,0,REL0001727
2160-12,SAV,658531,EXPORT,3882819268.69,26988947.64,DE,OCEAN,1,137.24,30.72,4.05,2.925,1,5.68,94.46,0.8547,0,0,REL0001728
2161-01,CHI,288208,EXPORT,1228684963.61,49358431.99,DE,AIR,1,56.96,137.61,27.464,44.492,0,2.59,91.06,0.5484,1,0,REL0001729
2161-02,NYC,275119,EXPORT,2637068497.32,5494444.67,JP,RAIL,1,121.57,144.17,3.962,29.574,0,38.62,12.77,0.7581,0,0,REL0001730
2161-03,NYC,430342,IMPORT,5606176539.96,5041156.19,ID,AIR,1,213.7,43.31,24.628,13.73,0,66.61,88.75,1.3562,0,0,REL0001731
2161-04,NYC,325578,IMPORT,3886598157.58,5549410.92,ID,AIR,1,215.83,214.74,6.247,27.728,0,37.24,94.46,1.2557,0,1,REL0001732
2161-05,LGB,962084,IMPORT,5237137687.21,75783648.84,MX,TRUCK,0,192.26,214.99,4.771,7.974,0,49.64,92.75,0.8186,0,1,REL0001733
2161-06,LGB,701773,IMPORT,2046196577.78,38089149.66,ID,TRUCK,1,214.4,115.13,22.8,18.151,0,53.17,65.34,0.5919,0,0,REL0001734
2161-07,SEA,163997,IMPORT,457053460.97,5635414.58,CA,TRUCK,0,55.16,210.37,14.769,23.943,0,9.06,29.98,0.9597,0,0,REL0001735
2161-08,SAV,246049,IMPORT,5156341757.02,3156846.17,TH,TRUCK,1,68.69,165.96,26.198,11.424,1,65.57,40.02,0.8152,0,1,REL0001736
2161-09,SAV,734618,IMPORT,3603392116.85,33835912.89,GB,OCEAN,0,132.91,160.23,32.152,38.898,0,15.82,48.1,0.7736,0,1,REL0001737
2161-10,NYC,440550,IMPORT,1804293103.35,43325112.61,FR,AIR,0,233.79,12.07,1.47,9.98,0,76.62,82.35,0.5891,0,0,REL0001738
2161-11,NOR,974883,IMPORT,2938270387.92,34584571.08,ES,OCEAN,0,133.11,194.08,11.811,11.516,0,63.91,7.11,0.5378,0,0,REL0001739
2161-12,NOR,629408,IMPORT,6482558561.61,66948175.21,GB,OCEAN,1,71.78,90.86,4.145,30.498,0,76.68,62.73,0.7135,0,0,REL0001740
2162-01,MIA,407304,IMPORT,6679423947.87,64688826.5,TW,OCEAN,0,82.39,209.35,24.873,21.428,0,69.51,29.15,1.4738,0,0,REL0001741
2162-02,OAK,832914,IMPORT,3028142416.9,17562699.36,TW,TRUCK,1,136.7,1.72,1.464,43.784,0,13.4,47.67,1.4686,0,0,REL0001742
2162-03,SEA,172635,EXPORT,608774542.25,15067003.76,VN,RAIL,0,195.09,87.44,0.665,32.489,0,64.65,67.91,1.0664,0,1,REL0001743
2162-04,SEA,569369,IMPORT,1239222338.31,41666122.38,MX,OCEAN,1,185.3,145.58,16.759,31.927,1,95.93,80.65,0.7942,0,1,REL0001744
2162-05,NOR,790414,EXPORT,7877315500.93,14222501.51,IT,OCEAN,0,59.99,26.91,18.469,18.627,1,72.62,79.51,1.0114,0,1,REL0001745
2162-06,CHI,576046,IMPORT,6738640167.96,82942866.22,KR,OCEAN,1,83.87,151.53,26.049,18.813,0,2.23,58.17,1.1066,0,0,REL0001746
2162-07,HOU,443803,IMPORT,1480255757.96,84607482.56,IN,AIR,1,128.24,180.28,32.002,46.202,0,27.22,0.36,1.311,0,0,REL0001747
2162-08,HOU,936048,EXPORT,7803657714.71,13679536.11,IT,TRUCK,1,123.47,194.65,12.156,14.363,0,18.0,67.73,1.1508,0,0,REL0001748
2162-09,LGB,379920,EXPORT,7548904776.05,9264951.12,NL,OCEAN,1,168.93,57.71,28.251,46.325,0,74.71,85.26,0.6666,0,0,REL0001749
2162-10,MIA,361589,IMPORT,2098265825.8,53775706.68,DE,TRUCK,1,144.09,36.34,27.107,36.402,0,74.71,7.37,1.3031,0,0,REL0001750
2162-11,LAX,441158,IMPORT,5064899403.07,73121168.27,GB,OCEAN,1,80.1,180.34,29.903,0.488,0,97.16,1.91,0.618,0,0,REL0001751
2162-12,NOR,141442,EXPORT,5294962371.36,35346726.22,ES,TRUCK,1,180.25,193.37,31.459,29.764,0,68.07,93.14,1.1571,0,1,REL0001752
2163-01,SAV,447106,EXPORT,2032000965.8,46473290.64,CA,RAIL,1,66.65,217.11,6.132,44.354,0,48.83,79.5,1.0904,0,0,REL0001753
2163-02,CHI,568416,EXPORT,3561858532.11,73537010.56,GB,AIR,0,92.66,27.67,31.848,41.516,0,69.57,35.95,0.7216,1,0,REL0001754
2163-03,OAK,641599,EXPORT,507691496.48,28909423.87,TW,AIR,0,208.54,164.31,30.061,39.714,0,68.19,4.45,0.6239,0,0,REL0001755
2163-04,NYC,226178,EXPORT,3745241908.49,15176960.74,IN,AIR,1,106.69,32.78,10.761,30.803,0,85.86,38.35,0.9637,0,1,REL0001756
2163-05,NYC,438921,EXPORT,3531598748.21,63687232.08,IT,RAIL,0,178.2,95.49,17.376,13.271,1,40.16,1.42,1.3812,0,0,REL0001757
2163-06,SEA,315647,IMPORT,4973628987.73,40544143.49,IT,AIR,1,242.98,104.07,33.245,31.208,0,15.4,41.64,0.6309,0,1,REL0001758
2163-07,LGB,632432,IMPORT,140399396.35,65371132.87,IN,AIR,0,152.42,9.4,32.858,36.624,0,28.45,44.83,0.883,0,0,REL0001759
2163-08,OAK,136723,IMPORT,6719476686.21,38587988.32,AU,RAIL,1,236.42,233.82,26.633,8.44,0,53.41,84.31,0.5395,0,0,REL0001760
2163-09,OAK,104061,IMPORT,1522260989.78,58001805.12,MX,OCEAN,0,240.49,110.61,30.397,15.044,0,46.88,44.26,0.6294,0,1,REL0001761
2163-10,SAV,129632,IMPORT,5298232942.05,56734852.9,IT,OCEAN,1,141.73,166.85,34.893,29.769,1,69.41,79.27,1.4857,0,1,REL0001762
2163-11,MIA,623129,REEXPORT,6559482918.43,2402049.13,SG,TRUCK,0,179.69,104.85,32.272,10.352,0,33.81,32.92,1.2764,1,0,REL0001763
2163-12,MIA,434297,IMPORT,6168940789.07,9999093.6,NL,OCEAN,1,94.0,45.9,5.689,25.349,1,25.55,84.68,0.6848,0,0,REL0001764
2164-01,NYC,415179,IMPORT,7575418454.21,9596899.14,BR,AIR,0,88.17,206.49,19.374,23.686,0,39.13,14.03,1.309,0,0,REL0001765
2164-02,OAK,927668,IMPORT,2023560874.51,58036467.3,SG,OCEAN,1,154.41,192.36,24.464,35.825,0,90.43,76.65,1.1595,0,0,REL0001766
2164-03,SEA,746492,EXPORT,5617765620.0,67680594.11,AU,AIR,1,73.89,71.98,2.805,25.339,0,31.92,36.01,1.223,0,0,REL0001767
2164-04,CHI,106912,IMPORT,3763103280.7,60718679.86,MX,TRUCK,0,55.03,161.44,24.396,30.393,1,37.21,39.68,0.5095,0,0,REL0001768
2164-05,SAV,844720,IMPORT,7617665373.77,61450755.25,CN,TRUCK,1,194.64,78.06,9.319,20.674,0,22.93,62.46,0.7719,0,0,REL0001769
2164-06,LGB,353860,IMPORT,3237681704.49,53357888.76,JP,TRUCK,1,148.77,99.46,27.064,40.918,0,70.67,42.87,1.3774,0,0,REL0001770
2164-07,MIA,827932,IMPORT,7325126908.46,47151071.25,VN,OCEAN,1,146.88,115.99,0.247,18.966,1,27.09,5.49,0.508,0,0,REL0001771
2164-08,SAV,162396,IMPORT,1535870918.83,53233943.81,NL,OCEAN,1,76.64,133.06,26.733,49.145,0,9.38,91.57,0.8231,0,0,REL0001772
2164-09,SAV,601426,EXPORT,255293894.77,40010987.06,GB,OCEAN,1,64.19,206.19,28.417,12.091,0,65.4,40.43,0.6741,0,0,REL0001773
2164-10,OAK,504264,IMPORT,6506604107.8,16778590.91,IN,OCEAN,1,141.53,113.02,34.001,34.625,0,60.8,81.4,1.3381,0,0,REL0001774
2164-11,NOR,582712,IMPORT,7074974224.27,75661742.81,BR,OCEAN,1,183.96,10.26,22.911,36.725,0,20.99,55.81,1.0754,0,0,REL0001775
2164-12,OAK,628422,IMPORT,1493135370.34,2785447.09,MX,OCEAN,1,153.24,118.99,25.003,24.057,0,42.19,12.01,1.1436,0,0,REL0001776
2165-01,NOR,374367,IMPORT,3043062173.47,69513364.01,ID,TRUCK,1,233.28,32.19,10.718,9.284,0,10.31,1.87,1.1101,0,0,REL0001777
2165-02,NYC,831989,IMPORT,4666782427.14,56901942.04,VN,TRUCK,0,241.48,43.74,23.181,37.79,0,73.04,46.07,0.8427,0,0,REL0001778
2165-03,NYC,681841,IMPORT,2862851428.94,77035281.46,BR,OCEAN,0,171.94,83.9,25.317,33.451,0,34.09,45.11,1.3011,0,0,REL0001779
2165-04,NYC,852566,IMPORT,214071959.23,29030604.28,FR,TRUCK,0,209.87,135.6,10.772,38.27,1,57.5,16.41,1.1529,0,0,REL0001780
2165-05,HOU,499137,IMPORT,40363064.28,78336220.85,ES,OCEAN,0,122.85,69.68,0.902,36.966,0,55.66,35.64,0.9374,0,1,REL0001781
2165-06,OAK,883780,EXPORT,2735941437.9,77542179.75,TH,AIR,0,109.3,110.65,27.644,31.979,0,4.09,22.43,0.9913,0,0,REL0001782
2165-07,HOU,527309,IMPORT,375661342.36,35007057.06,KR,TRUCK,1,89.36,16.59,9.61,11.269,0,29.94,11.2,1.2052,0,0,REL0001783
2165-08,SAV,733479,EXPORT,7732790472.63,1193358.21,IT,OCEAN,1,237.92,97.73,11.033,9.212,0,63.31,70.51,1.1063,0,1,REL0001784
2165-09,MIA,495401,EXPORT,1557537725.56,60223379.89,NL,OCEAN,1,123.67,5.41,31.475,27.432,0,46.33,77.97,0.8961,0,0,REL0001785
2165-10,LGB,295361,IMPORT,5935739444.14,75924179.51,SG,OCEAN,1,90.86,182.84,10.086,1.25,0,96.96,0.15,0.8477,0,0,REL0001786
2165-11,NOR,337211,EXPORT,14732270.37,56297248.86,BR,AIR,1,148.63,126.85,15.761,49.318,0,35.63,78.94,0.7654,0,0,REL0001787
2165-12,HOU,630211,IMPORT,1935565670.29,14860335.24,JP,OCEAN,0,90.4,220.62,29.304,18.651,0,1.51,3.86,0.9708,0,0,REL0001788
2166-01,LGB,727243,EXPORT,2332010628.46,68018609.03,TW,TRUCK,0,160.15,90.4,12.254,25.855,0,67.4,88.41,1.285,0,0,REL0001789
2166-02,LGB,651018,EXPORT,2589401282.06,83795312.34,BR,RAIL,1,61.66,117.28,2.371,12.966,0,67.76,76.17,0.7693,0,1,REL0001790
2166-03,CHI,561871,IMPORT,6760586393.78,30612510.71,CA,TRUCK,1,128.12,92.16,27.094,33.738,0,99.85,33.64,0.9822,0,1,REL0001791
2166-04,NYC,597174,IMPORT,1044412569.43,63666930.56,MX,OCEAN,0,63.36,110.15,2.561,13.353,0,70.86,64.89,0.8371,0,0,REL0001792
2166-05,NYC,731184,IMPORT,19759327.23,6811030.57,TH,TRUCK,0,234.23,36.88,10.271,3.595,1,60.16,0.27,1.3498,0,0,REL0001793
2166-06,NYC,756033,IMPORT,5872097266.8,73223367.34,VN,RAIL,1,169.78,169.0,20.008,7.004,0,68.4,9.21,1.1758,0,0,REL0001794
2166-07,LAX,811384,REEXPORT,5209382973.07,3853091.24,ID,OCEAN,0,234.95,155.17,8.162,25.355,0,14.62,69.09,0.8404,1,0,REL0001795
2166-08,LGB,805129,IMPORT,1947190017.7,314491.18,NL,TRUCK,1,93.79,33.25,10.855,28.449,0,55.57,65.5,0.6298,0,1,REL0001796
2166-09,NYC,139990,IMPORT,209603465.26,40133281.81,CN,AIR,1,69.58,39.27,33.432,38.15,0,37.37,12.53,0.5076,0,0,REL0001797
2166-10,SAV,784660,REEXPORT,3751659064.71,83680135.14,IN,TRUCK,1,164.18,129.89,16.104,14.561,0,58.93,32.45,0.934,1,0,REL0001798
2166-11,MIA,944724,EXPORT,7714137799.16,43456564.73,CN,RAIL,0,234.84,221.98,9.732,46.835,0,76.63,2.46,1.2716,0,0,REL0001799
2166-12,CHI,125002,IMPORT,4002406813.78,35214880.94,AU,TRUCK,0,90.22,230.85,5.561,19.764,0,76.27,28.07,0.9578,0,1,REL0001800
2167-01,MIA,549285,EXPORT,1449613372.09,27290463.83,DE,TRUCK,1,104.07,169.7,30.25,41.68,0,81.85,22.49,1.1455,0,0,REL0001801
2167-02,SEA,434684,IMPORT,2738283788.59,80151077.52,BR,TRUCK,1,118.96,3.13,31.841,35.9,1,29.16,46.01,0.8637,0,0,REL0001802
2167-03,SEA,234275,EXPORT,1962774240.89,79619539.35,TH,RAIL,0,157.69,41.36,22.743,35.863,0,50.29,77.0,1.3128,0,1,REL0001803
2167-04,CHI,554808,IMPORT,7663668315.96,6676758.88,ES,RAIL,1,75.2,77.01,26.553,46.462,0,93.45,40.92,0.6927,0,0,REL0001804
2167-05,NOR,480077,IMPORT,196145497.02,19308519.58,GB,TRUCK,1,206.99,158.74,16.439,44.062,0,52.84,80.83,0.769,0,1,REL0001805
2167-06,LAX,655951,IMPORT,5470275217.85,11232505.74,FR,RAIL,1,85.47,90.68,1.409,29.866,1,98.15,78.22,1.3508,0,0,REL0001806
2167-07,HOU,535724,IMPORT,6871890489.59,24559192.82,BR,AIR,1,155.94,59.69,19.334,10.633,0,33.77,60.35,0.8102,0,0,REL0001807
2167-08,MIA,154754,IMPORT,4678542480.51,26140259.21,CN,TRUCK,1,103.0,71.9,22.836,19.327,1,14.7,50.77,1.471,0,0,REL0001808
2167-09,NOR,156483,EXPORT,2902894708.59,16195003.46,ID,OCEAN,0,115.32,211.38,24.513,5.581,0,46.81,57.43,0.8555,0,1,REL0001809
2167-10,LAX,612103,REEXPORT,7205824888.54,31819611.52,IT,OCEAN,1,78.61,74.89,21.757,41.203,0,51.71,54.39,0.5912,1,0,REL0001810
2167-11,SEA,480571,EXPORT,2893071914.92,30237467.32,TW,OCEAN,0,219.98,151.54,23.748,29.24,0,87.88,36.8,0.7944,0,0,REL0001811
2167-12,SEA,862252,EXPORT,7159067002.86,1007671.24,FR,OCEAN,0,180.91,26.5,8.233,37.568,0,98.73,87.92,1.4129,0,0,REL0001812
2168-01,MIA,394871,IMPORT,732734986.27,24593390.47,FR,TRUCK,1,207.9,174.11,14.304,29.314,1,60.68,41.53,0.9125,0,1,REL0001813
2168-02,SAV,179171,IMPORT,4785225978.71,82372592.56,IT,RAIL,1,132.33,107.24,9.227,38.897,0,47.36,74.52,1.1801,0,1,REL0001814
2168-03,NOR,314948,IMPORT,7414718423.26,56490119.08,TH,AIR,0,133.57,225.38,18.719,17.143,0,63.78,58.34,1.45,0,0,REL0001815
2168-04,HOU,888518,IMPORT,2920378441.07,11944247.34,JP,OCEAN,0,218.67,125.81,33.718,11.347,0,63.71,60.52,1.2575,0,0,REL0001816
2168-05,OAK,464468,IMPORT,967415417.39,56113661.94,CN,TRUCK,0,70.27,130.46,27.438,46.956,0,54.0,93.8,0.7717,0,0,REL0001817
2168-06,NYC,675014,REEXPORT,2293637710.55,21240059.35,DE,AIR,1,181.58,21.53,19.785,18.221,0,69.22,89.53,0.566,1,0,REL0001818
2168-07,SAV,983169,IMPORT,990100490.85,39723922.82,FR,OCEAN,1,59.94,84.16,28.695,8.158,0,18.84,6.58,0.8508,0,1,REL0001819
2168-08,LAX,515690,IMPORT,2104898751.57,24542042.97,AU,OCEAN,1,130.52,167.95,34.461,48.685,0,21.74,84.13,1.0417,0,0,REL0001820
2168-09,NYC,354058,IMPORT,3394445737.61,81616501.87,TW,RAIL,1,147.19,221.51,1.326,25.129,0,89.59,22.07,1.433,0,0,REL0001821
2168-10,SEA,207693,REEXPORT,3746381774.85,18316280.83,AU,RAIL,0,117.61,147.79,10.879,28.484,0,0.01,63.31,0.8415,1,0,REL0001822
2168-11,LAX,558968,IMPORT,535518626.85,70408398.72,TH,OCEAN,1,177.14,156.86,28.443,6.968,0,71.96,14.25,1.1438,0,0,REL0001823
2168-12,SAV,195897,IMPORT,5328973976.62,22354503.01,FR,OCEAN,1,157.7,163.03,25.344,18.178,0,79.32,27.36,0.803,0,0,REL0001824
2169-01,NOR,263145,REEXPORT,3887364874.07,54268482.15,JP,OCEAN,1,147.6,138.76,13.799,3.224,0,93.66,68.29,1.0886,1,0,REL0001825
2169-02,CHI,109712,EXPORT,4498229668.75,17970019.65,JP,AIR,0,195.85,15.63,8.935,42.424,0,44.86,81.09,1.107,0,1,REL0001826
2169-03,MIA,664766,IMPORT,7642064587.25,61739606.52,CA,TRUCK,1,164.81,85.35,15.662,39.159,0,64.64,21.56,1.3182,0,1,REL0001827
2169-04,HOU,943373,EXPORT,4794163171.75,72734750.48,IN,TRUCK,1,50.33,123.25,4.477,19.844,0,57.1,70.63,1.0517,0,0,REL0001828
2169-05,SAV,456172,EXPORT,5074529864.71,17680878.55,DE,AIR,0,145.41,20.94,7.646,42.409,0,25.81,1.58,0.8079,0,0,REL0001829
2169-06,NYC,624625,EXPORT,1274339794.05,27189870.02,IN,TRUCK,1,188.42,156.7,12.487,42.214,0,95.11,74.27,0.5788,0,1,REL0001830
2169-07,LAX,542362,EXPORT,4655583875.41,56313243.84,SG,AIR,0,138.89,43.75,16.269,13.335,0,75.35,21.67,1.0159,0,0,REL0001831
2169-08,OAK,117848,EXPORT,7541648655.8,33583301.7,IT,OCEAN,1,197.42,234.19,26.506,11.861,0,22.03,97.03,1.2329,0,0,REL0001832
2169-09,MIA,266453,IMPORT,7952343826.33,7874852.38,MY,OCEAN,1,87.27,113.0,6.096,14.854,0,45.37,73.12,0.9339,1,0,REL0001833
2169-10,OAK,977237,IMPORT,3866324039.87,52751798.94,TW,TRUCK,0,82.33,4.27,24.669,39.363,0,59.8,90.29,1.3077,0,1,REL0001834
2169-11,OAK,928014,IMPORT,4212518871.51,5005060.88,FR,TRUCK,0,119.6,165.98,2.909,42.036,0,31.73,96.8,1.3546,0,0,REL0001835
2169-12,CHI,226154,IMPORT,5466424605.34,16100072.56,CA,OCEAN,1,232.48,163.62,20.152,11.927,0,13.51,4.85,0.8578,0,0,REL0001836
2170-01,HOU,823680,IMPORT,5106447172.77,43985051.91,AU,TRUCK,0,94.71,209.78,0.205,31.295,0,42.43,99.87,1.0705,0,1,REL0001837
2170-02,LAX,460619,IMPORT,4590061517.48,17580429.77,CN,OCEAN,0,191.0,64.7,25.459,48.68,0,8.93,29.97,1.3411,0,0,REL0001838
2170-03,LAX,345784,REEXPORT,7855956400.57,19416152.38,ID,OCEAN,1,63.64,31.99,9.408,23.362,0,38.62,90.64,0.5294,1,0,REL0001839
2170-04,OAK,268467,EXPORT,5688555766.52,60017039.16,VN,AIR,1,230.97,83.05,12.651,11.074,0,56.97,77.72,1.2943,0,0,REL0001840
2170-05,SAV,386672,REEXPORT,2595149823.69,51914261.09,MX,TRUCK,0,61.71,48.97,21.272,20.587,0,4.37,53.73,0.9772,1,0,REL0001841
2170-06,MIA,258488,IMPORT,5719666826.69,13600909.59,BR,AIR,1,248.25,213.04,4.318,34.579,0,10.76,28.55,1.0412,0,0,REL0001842
2170-07,LGB,774053,IMPORT,2559512101.42,25576364.63,AU,OCEAN,0,94.69,179.27,30.463,16.359,0,71.6,0.52,0.89,0,1,REL0001843
2170-08,SEA,855283,IMPORT,283508325.11,75168884.32,SG,AIR,1,245.05,26.85,8.371,37.519,0,84.82,69.36,0.8268,0,0,REL0001844
2170-09,SEA,201695,IMPORT,7013528177.43,39583294.07,IT,OCEAN,0,176.54,199.4,5.737,26.795,0,72.85,37.67,1.3609,0,0,REL0001845
2170-10,MIA,898691,IMPORT,4690117526.79,72793797.4,JP,RAIL,1,238.51,223.52,13.286,49.914,0,18.6,93.1,0.9213,0,0,REL0001846
