imm_refugee_arrival_month,imm_refugee_resettlement_agency_id,imm_refugee_case_size,imm_refugee_nationality_code,imm_refugee_refugee_category_code,imm_refugee_special_immigrant_visa_flag,imm_refugee_screening_completed_flag,imm_refugee_medical_clearance_flag,imm_refugee_travel_loan_amount_usd,imm_refugee_initial_cash_assistance_usd,imm_refugee_housing_placement_days,imm_refugee_school_enrollment_within_30d,imm_refugee_employment_within_90d,imm_refugee_english_training_enrollment,imm_refugee_healthcare_linkage_within_30d,imm_refugee_trauma_services_referral_flag,imm_refugee_secondary_migration_within_1yr,imm_refugee_public_benefit_uptake_rate,imm_refugee_self_sufficiency_score,imm_refugee_followup_contact_count
2159-06,AGY0001722,4,BY,OTHER,0,1,1,185.051,2142.85,80,0.3292,0.0588,0.8868,0.7762,0,0,0.1829,13.56,18
2159-07,AGY0001723,6,GT,SIV_REF,0,1,1,3393.292,1527.38,46,0.0035,0.6973,0.7968,0.7243,0,0,0.1086,75.94,1
2159-08,AGY0001724,7,MM,FAMILY_REUNION,0,1,1,3531.543,2296.6,19,0.427,0.2493,0.3206,0.7707,1,0,0.8722,32.25,15
2159-09,AGY0001725,4,VE,P1,0,1,1,3589.634,2347.43,40,0.8955,0.5173,0.8235,0.6575,0,1,0.0359,49.87,13
2159-10,AGY0001726,2,SY,OTHER,1,1,1,2063.015,50.31,63,0.4022,0.1718,0.3642,0.0321,1,1,0.9461,95.52,16
2159-11,AGY0001727,4,AF,OTHER,0,1,1,752.676,1904.26,82,0.4044,0.4391,0.6738,0.6934,0,0,0.1153,23.42,3
2159-12,AGY0001728,8,YE,FAMILY_REUNION,0,1,1,184.377,1738.1,21,0.042,0.7783,0.0597,0.6582,1,1,0.0712,78.53,3
2160-01,AGY0001729,7,HN,P1,0,1,0,3006.338,750.81,17,0.4196,0.0257,0.0897,0.139,0,0,0.8362,84.38,18
2160-02,AGY0001730,5,BY,P1,0,1,1,2515.149,1935.01,32,0.4888,0.6538,0.9697,0.8728,0,1,0.0028,18.1,10
2160-03,AGY0001731,2,HT,P1,0,1,1,4652.0,603.85,69,0.8302,0.2325,0.5098,0.3601,1,0,0.9585,70.95,17
2160-04,AGY0001732,1,UA,MEDICAL,0,1,1,1561.051,1237.35,9,0.8929,0.7803,0.4547,0.5039,0,0,0.0677,50.47,6
2160-05,AGY0001733,1,SO,P1,0,1,1,3666.802,1192.22,55,0.9636,0.1331,0.4913,0.5376,0,1,0.7043,90.22,2
2160-06,AGY0001734,1,SY,FAMILY_REUNION,0,1,1,275.823,581.94,81,0.6894,0.6226,0.9593,0.9744,0,0,0.2407,12.29,2
2160-07,AGY0001735,4,SV,P1,0,1,1,3952.694,1521.28,78,0.6787,0.9543,0.5675,0.0759,1,0,0.3195,61.73,8
2160-08,AGY0001736,2,UA,OTHER,0,1,1,3309.035,969.9,6,0.4122,0.9329,0.2226,0.0826,0,0,0.8825,3.3,15
2160-09,AGY0001737,5,SV,P2,0,1,1,4149.806,830.17,38,0.175,0.3983,0.9799,0.1314,1,0,0.212,72.89,15
2160-10,AGY0001738,4,HT,SIV_REF,0,1,1,762.707,1079.25,50,0.3103,0.93,0.9766,0.5556,0,0,0.7413,90.41,8
2160-11,AGY0001739,2,UA,SIV_REF,0,1,1,2488.218,2418.52,54,0.3723,0.2488,0.8354,0.0186,0,1,0.1378,67.1,11
2160-12,AGY0001740,8,SY,P1,0,1,1,4352.359,1067.78,60,0.1602,0.8536,0.092,0.9181,0,0,0.0888,85.87,20
2161-01,AGY0001741,7,VE,P3,0,1,1,1225.42,12.8,27,0.7748,0.5596,0.6657,0.2712,0,0,0.9732,94.93,2
2161-02,AGY0001742,3,SD,SIV_REF,0,1,1,4750.041,976.91,32,0.9812,0.3387,0.1776,0.8999,0,0,0.905,84.05,17
2161-03,AGY0001743,8,GT,USRAP_SPECIAL,0,1,1,3752.112,569.61,22,0.7242,0.5351,0.6832,0.0799,0,0,0.6256,68.42,4
2161-04,AGY0001744,1,VE,FAMILY_REUNION,0,1,0,887.683,880.47,86,0.7554,0.6501,0.5908,0.1475,0,1,0.4735,72.47,4
2161-05,AGY0001745,1,SS,USRAP_SPECIAL,0,1,1,4188.594,1614.37,7,0.3968,0.2006,0.3724,0.9528,0,0,0.1929,9.32,3
2161-06,AGY0001746,3,IQ,P2,0,1,1,2970.625,1664.02,22,0.3083,0.8041,0.8508,0.7758,0,0,0.4716,80.92,12
2161-07,AGY0001747,2,VE,OTHER,1,0,1,2996.486,2368.69,69,0.9995,0.5304,0.0093,0.7323,1,0,0.8169,14.51,16
2161-08,AGY0001748,8,IQ,FAMILY_REUNION,0,1,1,4659.487,1748.06,58,0.2361,0.9254,0.577,0.1477,0,0,0.073,1.47,3
2161-09,AGY0001749,8,ET,P1,0,1,1,4578.968,220.33,4,0.3255,0.2643,0.2843,0.1798,0,0,0.8969,15.4,14
2161-10,AGY0001750,1,ER,P2,0,1,1,2075.189,18.81,65,0.9201,0.3324,0.9127,0.9187,1,0,0.7658,82.84,10
2161-11,AGY0001751,8,ER,P2,1,1,0,1394.64,619.07,79,0.2938,0.6387,0.539,0.3544,0,0,0.439,47.55,15
2161-12,AGY0001752,4,MM,P2,0,1,1,4500.461,926.76,85,0.793,0.7529,0.6337,0.4254,0,0,0.5054,66.7,15
2162-01,AGY0001753,3,IQ,P2,0,1,1,3026.372,2467.12,30,0.2483,0.6233,0.5518,0.79,1,0,0.9381,5.16,7
2162-02,AGY0001754,1,ET,P1,1,1,1,1110.483,2055.07,0,0.5399,0.2212,0.8786,0.1256,1,1,0.8293,43.09,12
2162-03,AGY0001755,5,GT,MEDICAL,0,1,1,5187.134,21.82,17,0.4684,0.5367,0.9385,0.8212,0,0,0.851,75.77,7
2162-04,AGY0001756,7,ER,P1,0,0,1,4308.755,785.29,21,0.0758,0.1897,0.3826,0.7422,0,0,0.2249,82.11,17
2162-05,AGY0001757,1,HN,P3,0,0,1,601.446,1657.36,4,0.7258,0.8453,0.7679,0.9183,0,0,0.8828,37.63,10
2162-06,AGY0001758,4,HN,P1,0,1,1,275.047,1440.16,4,0.2121,0.4993,0.39,0.9896,0,0,0.1596,67.83,18
2162-07,AGY0001759,3,SY,P1,1,1,1,4146.258,662.64,54,0.6716,0.6526,0.006,0.7731,0,1,0.234,53.79,6
2162-08,AGY0001760,6,SO,USRAP_SPECIAL,0,1,1,874.939,2417.8,33,0.3087,0.9621,0.8429,0.6397,0,0,0.6785,34.21,11
2162-09,AGY0001761,5,GT,P1,1,1,1,3494.32,1147.56,76,0.8314,0.8202,0.4686,0.8869,0,0,0.5556,36.5,5
2162-10,AGY0001762,5,IR,SIV_REF,0,0,0,1224.581,917.47,90,0.6681,0.7087,0.9692,0.797,0,0,0.1674,61.39,14
2162-11,AGY0001763,2,IQ,P2,0,1,1,201.502,1650.38,49,0.9475,0.7342,0.9037,0.0817,0,0,0.7615,21.49,4
2162-12,AGY0001764,5,MM,P2,0,1,1,5913.383,63.9,49,0.1884,0.086,0.0155,0.9499,0,0,0.9773,54.83,6
2163-01,AGY0001765,2,ET,P1,0,1,1,631.804,1084.99,63,0.298,0.0566,0.8689,0.8187,0,0,0.8555,80.43,1
2163-02,AGY0001766,1,IQ,FAMILY_REUNION,0,0,1,5863.445,1689.66,66,0.3314,0.5163,0.465,0.1542,0,0,0.2909,19.81,2
2163-03,AGY0001767,8,HN,P3,0,0,0,1222.476,459.94,24,0.8249,0.9803,0.5233,0.1366,0,0,0.5032,31.0,3
2163-04,AGY0001768,1,YE,P2,0,1,1,4443.687,1573.69,47,0.7063,0.941,0.8169,0.5874,1,0,0.0945,68.3,19
2163-05,AGY0001769,2,SD,P2,0,0,1,3155.708,19.58,85,0.2703,0.277,0.2225,0.1476,0,0,0.9013,64.09,5
2163-06,AGY0001770,1,VE,FAMILY_REUNION,0,1,1,857.739,756.98,23,0.4015,0.4506,0.1494,0.5732,0,0,0.5641,76.82,19
2163-07,AGY0001771,3,GT,P3,0,1,1,1914.97,1871.48,9,0.8318,0.0825,0.8084,0.4804,1,0,0.3005,78.89,18
2163-08,AGY0001772,2,GT,USRAP_SPECIAL,0,1,1,566.431,1955.62,39,0.1752,0.44,0.4059,0.2072,0,0,0.8689,63.56,5
2163-09,AGY0001773,6,MM,P1,0,1,1,2392.522,394.28,26,0.1346,0.2135,0.5694,0.4828,0,1,0.9741,40.68,8
2163-10,AGY0001774,8,ER,P1,0,1,1,4804.963,1917.09,9,0.5488,0.9284,0.3733,0.1738,0,0,0.5959,85.13,15
2163-11,AGY0001775,2,ER,SIV_REF,0,1,1,494.704,46.51,50,0.8156,0.5977,0.7685,0.2125,0,1,0.3425,58.45,1
2163-12,AGY0001776,1,IR,P2,0,1,1,3495.855,1589.05,30,0.4243,0.8845,0.9149,0.9634,0,1,0.0875,70.89,16
2164-01,AGY0001777,2,IR,FAMILY_REUNION,0,1,1,3070.486,626.98,50,0.2917,0.2506,0.4417,0.3424,0,0,0.4716,17.38,16
2164-02,AGY0001778,8,BY,USRAP_SPECIAL,0,1,1,569.937,1503.58,54,0.5309,0.9768,0.5678,0.4148,0,0,0.9253,97.69,19
2164-03,AGY0001779,6,ET,P1,0,1,1,1908.758,1843.67,20,0.2462,0.4428,0.8164,0.4745,0,0,0.8397,10.15,1
2164-04,AGY0001780,5,CD,USRAP_SPECIAL,0,1,0,3503.119,2363.14,79,0.031,0.1909,0.3539,0.5669,0,0,0.6106,15.87,13
2164-05,AGY0001781,8,UA,P2,1,1,1,462.91,2244.68,45,0.2803,0.4421,0.2846,0.6587,0,0,0.5523,14.94,2
2164-06,AGY0001782,8,SV,USRAP_SPECIAL,0,1,1,2590.561,2285.41,17,0.3246,0.6695,0.633,0.5052,0,0,0.7249,47.27,3
2164-07,AGY0001783,5,SO,MEDICAL,0,1,1,3043.842,200.74,19,0.1037,0.2161,0.6505,0.0393,0,0,0.1171,39.72,19
2164-08,AGY0001784,2,SD,P3,0,1,1,5247.683,2375.05,76,0.0723,0.0122,0.9961,0.1578,0,0,0.3737,52.34,5
2164-09,AGY0001785,6,YE,USRAP_SPECIAL,0,1,1,3862.004,1513.93,31,0.9581,0.1244,0.0213,0.7402,0,1,0.5536,71.76,19
2164-10,AGY0001786,3,SY,USRAP_SPECIAL,0,1,1,6000.205,2004.21,30,0.7456,0.5892,0.532,0.3005,0,1,0.6424,99.53,0
2164-11,AGY0001787,4,AF,P3,0,1,1,4673.336,1581.15,28,0.9277,0.405,0.3481,0.9088,0,0,0.5716,64.22,12
2164-12,AGY0001788,1,CD,P3,0,1,1,1360.247,1834.69,50,0.0779,0.2618,0.5862,0.5736,0,0,0.4008,55.66,16
2165-01,AGY0001789,7,IQ,USRAP_SPECIAL,0,1,1,5100.328,96.03,13,0.1494,0.327,0.6955,0.9283,0,0,0.6185,80.81,18
2165-02,AGY0001790,2,SO,MEDICAL,0,0,1,5310.679,1297.24,26,0.5362,0.597,0.584,0.2715,0,1,0.5301,13.03,0
2165-03,AGY0001791,4,CM,P2,0,1,1,3470.9,1285.41,65,0.4364,0.6793,0.2888,0.5281,0,0,0.0882,41.5,15
2165-04,AGY0001792,1,HT,MEDICAL,0,1,0,3848.801,2361.33,31,0.6668,0.6301,0.9914,0.201,0,0,0.4135,42.88,8
2165-05,AGY0001793,3,VE,P2,0,1,1,4014.032,420.98,80,0.7878,0.7542,0.6035,0.3838,0,0,0.7675,6.98,11
2165-06,AGY0001794,4,SY,FAMILY_REUNION,0,1,1,4443.373,1331.58,65,0.9167,0.8585,0.9571,0.9014,0,1,0.0271,50.88,2
2165-07,AGY0001795,7,BY,P3,0,1,1,5974.494,1217.64,75,0.88,0.9192,0.5402,0.2896,0,0,0.5063,50.97,12
2165-08,AGY0001796,7,ER,P3,0,1,1,2212.385,294.63,67,0.5666,0.3151,0.465,0.178,0,0,0.8726,51.93,7
2165-09,AGY0001797,2,GT,P1,0,1,1,1112.306,1252.29,45,0.2185,0.5922,0.3047,0.5905,0,0,0.7793,22.21,7
2165-10,AGY0001798,8,SV,MEDICAL,0,1,1,5335.307,1985.44,65,0.3096,0.1416,0.2751,0.212,1,0,0.9818,84.9,19
2165-11,AGY0001799,2,SV,P2,1,1,1,3375.088,1622.68,22,0.6732,0.1761,0.4678,0.1948,0,0,0.4904,47.24,19
2165-12,AGY0001800,3,UA,SIV_REF,0,1,1,4296.769,725.63,71,0.9728,0.8207,0.7656,0.3355,0,0,0.9268,85.94,15
2166-01,AGY0001801,1,HT,FAMILY_REUNION,0,1,1,260.77,2303.49,74,0.1921,0.8178,0.9222,0.3008,0,1,0.6436,42.1,20
2166-02,AGY0001802,3,CM,P2,0,1,1,4200.221,1350.6,26,0.9442,0.9171,0.4557,0.3078,0,0,0.9701,22.91,19
2166-03,AGY0001803,8,CM,P1,0,1,1,360.582,1904.4,76,0.1874,0.472,0.8378,0.3845,1,0,0.918,64.54,13
2166-04,AGY0001804,4,VE,P2,1,1,1,2306.573,1209.72,90,0.4967,0.739,0.8196,0.6552,1,0,0.5956,77.91,1
2166-05,AGY0001805,8,AF,FAMILY_REUNION,0,1,1,1546.434,465.2,72,0.2638,0.7284,0.8673,0.8505,1,0,0.9118,39.64,20
2166-06,AGY0001806,5,HT,MEDICAL,0,1,1,3583.465,2291.43,29,0.37,0.2889,0.236,0.3547,1,0,0.8775,1.67,1
2166-07,AGY0001807,1,ET,P3,1,1,1,3598.696,1862.56,47,0.0327,0.5851,0.1314,0.8863,0,1,0.7636,50.18,5
2166-08,AGY0001808,1,AF,P1,0,1,1,2076.557,2226.18,67,0.1096,0.2626,0.6712,0.0886,0,0,0.2801,33.35,17
2166-09,AGY0001809,4,CD,P1,1,1,1,5189.378,1435.38,41,0.8901,0.3281,0.7729,0.7774,0,1,0.2988,89.11,19
2166-10,AGY0001810,8,IQ,FAMILY_REUNION,1,1,1,4819.909,395.36,66,0.3617,0.3936,0.17,0.3582,1,0,0.3415,88.51,5
2166-11,AGY0001811,6,BY,OTHER,0,1,1,2538.27,610.39,54,0.9414,0.1824,0.106,0.1042,0,0,0.4848,63.31,13
2166-12,AGY0001812,5,SS,P1,0,1,1,2060.941,512.95,54,0.4682,0.678,0.9738,0.6429,0,0,0.9586,73.23,15
2167-01,AGY0001813,5,MM,USRAP_SPECIAL,0,1,1,2042.892,1397.63,27,0.54,0.3856,0.4762,0.8781,0,0,0.5672,16.9,17
2167-02,AGY0001814,5,VE,SIV_REF,0,1,1,1164.023,2260.97,67,0.5176,0.842,0.7973,0.1933,0,0,0.7408,38.28,13
2167-03,AGY0001815,4,MM,P2,0,1,1,460.044,1568.48,44,0.1111,0.304,0.6617,0.4306,0,0,0.4589,42.32,15
2167-04,AGY0001816,7,SO,P1,0,1,1,1248.635,1576.35,24,0.2109,0.705,0.2555,0.6163,0,0,0.7998,61.03,7
2167-05,AGY0001817,2,MM,P2,0,1,1,3479.206,515.05,20,0.9601,0.3814,0.0785,0.5479,0,0,0.2806,63.71,5
2167-06,AGY0001818,2,IR,P3,1,1,1,4175.097,1075.37,79,0.1317,0.3233,0.2244,0.1411,0,0,0.6501,76.32,11
2167-07,AGY0001819,4,SD,P3,0,1,1,4282.078,2144.32,75,0.2134,0.4479,0.2266,0.6438,0,0,0.8407,90.51,3
2167-08,AGY0001820,7,MM,P1,0,1,1,1917.419,221.94,36,0.1867,0.8452,0.6944,0.3332,1,0,0.2439,28.99,10
2167-09,AGY0001821,1,SD,USRAP_SPECIAL,0,1,0,3769.13,1961.59,53,0.965,0.3119,0.8231,0.5361,1,0,0.6652,43.97,13
2167-10,AGY0001822,1,IQ,USRAP_SPECIAL,0,1,1,1062.961,1969.45,73,0.3258,0.4223,0.7241,0.0019,0,0,0.102,76.7,6
2167-11,AGY0001823,8,ER,P3,0,1,1,5463.662,235.3,50,0.1524,0.3453,0.5313,0.9506,1,0,0.1811,36.28,16
2167-12,AGY0001824,8,SD,P1,0,0,1,2827.943,1710.27,21,0.06,0.9802,0.9667,0.363,0,0,0.0579,21.15,16
2168-01,AGY0001825,5,MM,P3,1,1,1,2003.344,286.63,36,0.3138,0.3279,0.5248,0.2168,0,0,0.089,99.03,5
2168-02,AGY0001826,5,SY,USRAP_SPECIAL,0,1,1,685.115,753.05,3,0.8368,0.32,0.2124,0.707,1,0,0.6251,1.97,8
2168-03,AGY0001827,3,SV,P2,1,1,1,1681.526,2453.46,29,0.4302,0.2715,0.7368,0.3233,0,0,0.9062,13.43,5
2168-04,AGY0001828,2,SV,USRAP_SPECIAL,0,0,1,127.657,2286.64,56,0.823,0.8465,0.8841,0.7985,1,0,0.2116,1.35,14
2168-05,AGY0001829,1,HN,P1,0,1,1,5559.608,588.58,51,0.2886,0.4367,0.7702,0.0723,0,0,0.7024,1.94,13
2168-06,AGY0001830,1,SV,P2,0,1,1,802.729,1044.6,27,0.7501,0.5069,0.9045,0.7757,0,0,0.5569,19.88,2
2168-07,AGY0001831,6,HN,P1,0,1,0,3399.41,842.74,62,0.5354,0.2292,0.6826,0.9411,0,1,0.6798,30.4,4
2168-08,AGY0001832,4,CD,USRAP_SPECIAL,0,1,1,698.591,2231.27,88,0.7616,0.1788,0.2609,0.2187,0,0,0.6905,44.61,2
2168-09,AGY0001833,5,BY,P1,1,1,1,4075.042,1273.07,62,0.4185,0.3189,0.3226,0.6057,1,0,0.8157,66.28,6
2168-10,AGY0001834,2,IQ,P3,1,0,1,3612.903,1736.19,75,0.7003,0.3578,0.1515,0.4987,1,0,0.2897,73.45,0
2168-11,AGY0001835,8,CM,FAMILY_REUNION,0,1,1,1520.424,406.56,39,0.1597,0.2526,0.4291,0.6185,0,1,0.324,8.23,7
2168-12,AGY0001836,6,IR,USRAP_SPECIAL,1,1,1,1527.105,2124.0,33,0.4786,0.1921,0.2648,0.5676,0,0,0.8051,83.68,5
2169-01,AGY0001837,4,SV,P2,0,1,1,5615.436,1343.68,80,0.2573,0.2471,0.8324,0.1209,0,1,0.1177,72.91,4
2169-02,AGY0001838,5,IR,P3,0,1,1,3915.727,876.48,79,0.8148,0.2777,0.0856,0.9925,0,0,0.953,36.08,0
2169-03,AGY0001839,8,AF,OTHER,1,1,1,2396.468,1607.11,36,0.5645,0.8296,0.7387,0.8913,0,0,0.4318,81.84,0
2169-04,AGY0001840,4,ER,P2,0,1,1,2219.129,1273.34,1,0.1347,0.2254,0.9045,0.2086,1,0,0.5983,68.63,9
2169-05,AGY0001841,3,YE,P1,0,1,1,4392.78,2349.43,12,0.5152,0.6443,0.4105,0.3483,0,0,0.4429,3.61,15
2169-06,AGY0001842,4,GT,FAMILY_REUNION,0,0,1,2097.911,1725.43,6,0.4171,0.7878,0.0525,0.4933,1,0,0.8081,51.51,7
2169-07,AGY0001843,3,IR,OTHER,0,1,1,5137.932,1398.59,77,0.0069,0.5357,0.0198,0.3013,0,0,0.5987,16.98,9
2169-08,AGY0001844,6,HN,OTHER,0,1,1,135.343,2056.8,69,0.1478,0.0061,0.3268,0.099,0,0,0.6878,75.83,12
2169-09,AGY0001845,2,ET,P1,0,1,1,1131.794,19.56,76,0.987,0.811,0.1236,0.8032,0,0,0.2812,25.62,6
2169-10,AGY0001846,7,BY,USRAP_SPECIAL,0,1,1,997.435,1181.31,18,0.931,0.9227,0.9913,0.6572,1,0,0.5649,63.02,2
2169-11,AGY0001847,5,SV,P2,0,0,1,31.666,573.3,90,0.3299,0.201,0.7835,0.3245,0,0,0.6059,87.29,5
2169-12,AGY0001848,6,CD,P2,0,1,1,2931.377,2200.16,32,0.0527,0.7748,0.433,0.8701,0,1,0.1108,41.43,16
2170-01,AGY0001849,5,SV,FAMILY_REUNION,0,1,1,5088.918,1500.25,32,0.5427,0.6877,0.8873,0.9342,0,0,0.6646,62.23,20
2170-02,AGY0001850,8,GT,USRAP_SPECIAL,0,1,1,5986.059,819.93,68,0.1333,0.5231,0.7723,0.3215,0,0,0.5393,47.06,8
2170-03,AGY0001851,8,IR,P2,0,1,1,202.39,1610.05,30,0.6811,0.225,0.5002,0.4148,0,0,0.316,12.42,11
2170-04,AGY0001852,1,YE,SIV_REF,0,1,1,897.111,1526.33,47,0.3926,0.7555,0.1139,0.8183,0,0,0.1919,43.24,7
2170-05,AGY0001853,1,IQ,OTHER,1,1,1,989.682,321.56,36,0.4822,0.4911,0.0048,0.5654,1,0,0.0491,98.85,2
2170-06,AGY0001854,1,IR,P1,0,1,1,2855.373,1439.43,48,0.9537,0.2314,0.3701,0.3432,1,0,0.2736,8.74,11
2170-07,AGY0001855,5,VE,MEDICAL,1,0,1,4015.274,1144.03,10,0.6934,0.127,0.4053,0.7338,0,0,0.1267,17.59,11
2170-08,AGY0001856,8,BY,P1,0,1,1,517.515,196.02,79,0.6684,0.8006,0.7783,0.6727,0,0,0.4353,26.05,11
2170-09,AGY0001857,3,ER,OTHER,0,1,1,2913.776,2220.0,79,0.7522,0.4009,0.834,0.4104,0,0,0.3051,70.24,20
2170-10,AGY0001858,1,IR,P1,0,1,1,164.937,1636.26,37,0.5493,0.7072,0.6681,0.2135,0,0,0.0916,90.17,1
2170-11,AGY0001859,1,YE,P2,0,1,1,24.638,2245.56,50,0.0823,0.9488,0.2477,0.4595,0,0,0.2206,1.85,0
2170-12,AGY0001860,2,SD,P3,0,1,1,1759.499,624.24,57,0.7134,0.7681,0.1333,0.6947,0,0,0.9558,8.57,8
2171-01,AGY0001861,2,UA,FAMILY_REUNION,0,1,1,244.39,228.87,35,0.1322,0.6393,0.3117,0.1033,0,0,0.6336,3.48,14
2171-02,AGY0001862,2,SY,P1,0,1,0,5788.991,1075.52,87,0.6791,0.2301,0.0454,0.7273,1,1,0.0161,63.04,18
2171-03,AGY0001863,6,SY,USRAP_SPECIAL,1,1,1,1319.772,622.91,11,0.606,0.9368,0.0974,0.9771,0,0,0.1861,88.87,3
2171-04,AGY0001864,3,AF,FAMILY_REUNION,0,1,1,2036.203,424.83,90,0.3412,0.9535,0.8687,0.6393,0,0,0.6483,21.76,3
2171-05,AGY0001865,5,SD,P2,0,1,1,27.394,1278.06,43,0.8862,0.8126,0.8444,0.1895,0,0,0.7328,98.47,2
2171-06,AGY0001866,8,IQ,MEDICAL,0,1,1,2693.725,762.9,90,0.5143,0.1937,0.1872,0.5493,0,0,0.2006,73.5,12
2171-07,AGY0001867,5,HT,P3,0,1,1,5627.686,356.91,50,0.0115,0.2315,0.2877,0.3588,0,0,0.6343,59.84,20
2171-08,AGY0001868,3,HN,P1,0,1,1,714.347,1386.1,8,0.1242,0.2238,0.8423,0.5827,0,0,0.2394,76.97,18
2171-09,AGY0001869,7,ET,P2,0,1,1,4150.738,299.82,10,0.0566,0.8041,0.7656,0.1568,0,1,0.252,72.92,6
2171-10,AGY0001870,3,GT,FAMILY_REUNION,1,1,1,5970.169,2357.59,77,0.8696,0.4712,0.7925,0.0617,1,0,0.2703,79.4,20
2171-11,AGY0001871,5,ET,SIV_REF,0,1,1,4661.04,1655.17,50,0.9643,0.3923,0.7465,0.2648,0,0,0.7398,20.35,0
2171-12,AGY0001872,5,IR,P3,0,0,1,3026.611,931.46,39,0.497,0.376,0.1738,0.8013,1,0,0.6434,5.95,15
2172-01,AGY0001873,7,HT,P2,0,1,1,5649.552,586.16,34,0.5081,0.2508,0.1559,0.8575,0,0,0.4475,61.32,14
2172-02,AGY0001874,7,CD,P2,0,1,1,3059.373,1878.99,57,0.0725,0.4839,0.6572,0.1337,1,0,0.6862,94.3,6
2172-03,AGY0001875,2,IQ,OTHER,0,1,1,5721.424,353.87,56,0.3237,0.6826,0.5723,0.3652,0,0,0.4247,59.41,11
2172-04,AGY0001876,3,MM,P2,1,1,0,1220.225,230.25,6,0.2843,0.8003,0.137,0.5824,1,1,0.1294,62.21,15
2172-05,AGY0001877,5,HN,P1,0,1,1,3972.576,132.39,13,0.3798,0.858,0.9061,0.6935,1,0,0.3001,55.71,9
2172-06,AGY0001878,2,BY,SIV_REF,0,1,1,781.087,737.36,60,0.6177,0.9253,0.6319,0.0612,0,0,0.6493,60.63,15
2172-07,AGY0001879,6,SV,SIV_REF,0,1,1,505.348,2122.75,16,0.5746,0.3881,0.8672,0.0744,0,0,0.4778,42.3,8
2172-08,AGY0001880,8,VE,FAMILY_REUNION,0,1,1,97.049,759.83,75,0.5925,0.8921,0.5593,0.6059,0,0,0.6528,84.54,3
2172-09,AGY0001881,6,IR,FAMILY_REUNION,0,1,1,2948.24,457.27,19,0.4836,0.5244,0.3019,0.0216,0,0,0.968,66.19,16
2172-10,AGY0001882,1,ER,FAMILY_REUNION,0,1,1,3097.061,398.32,16,0.5067,0.951,0.1376,0.4983,0,0,0.9116,12.72,16
2172-11,AGY0001883,6,VE,FAMILY_REUNION,0,1,1,307.162,923.0,80,0.2191,0.4677,0.2839,0.4757,1,0,0.6995,83.93,2
2172-12,AGY0001884,6,ET,P3,1,1,1,134.393,2076.96,4,0.9648,0.7988,0.4971,0.2065,0,1,0.2132,1.94,13
2173-01,AGY0001885,3,SO,FAMILY_REUNION,0,0,1,2685.894,2152.76,70,0.02,0.7108,0.8908,0.9121,1,0,0.5807,19.72,19
2173-02,AGY0001886,2,IR,OTHER,0,1,1,94.405,1978.05,14,0.7671,0.7015,0.5296,0.0985,0,1,0.7086,39.6,17
2173-03,AGY0001887,3,YE,P2,0,0,1,1148.046,2321.46,58,0.2649,0.3672,0.4892,0.337,0,0,0.3324,32.68,3
2173-04,AGY0001888,4,SD,FAMILY_REUNION,0,0,1,5794.047,2227.26,0,0.1131,0.431,0.3411,0.9041,0,1,0.4241,31.05,9
2173-05,AGY0001889,5,VE,FAMILY_REUNION,0,1,0,1263.838,2228.95,38,0.0252,0.7535,0.3059,0.4622,0,0,0.0477,44.68,3
2173-06,AGY0001890,5,IR,MEDICAL,0,1,1,2367.649,885.79,47,0.4801,0.2046,0.5112,0.523,0,0,0.365,44.86,10
2173-07,AGY0001891,8,YE,USRAP_SPECIAL,0,1,1,291.21,565.43,67,0.7006,0.8916,0.941,0.756,0,0,0.543,20.8,9
2173-08,AGY0001892,8,ET,FAMILY_REUNION,1,1,1,2247.821,2481.05,27,0.1292,0.4666,0.406,0.8946,0,0,0.4761,25.15,3
2173-09,AGY0001893,8,SO,P1,0,0,1,1553.702,1080.86,58,0.9174,0.9615,0.2013,0.2314,1,1,0.6088,81.59,18
2173-10,AGY0001894,8,IQ,P2,1,1,1,3550.603,79.36,88,0.3965,0.8475,0.6489,0.3925,0,1,0.0077,21.11,20
2173-11,AGY0001895,7,YE,P3,0,1,1,2149.524,2403.39,47,0.9576,0.0963,0.0225,0.9808,0,0,0.5513,34.8,6
2173-12,AGY0001896,1,SO,P3,0,1,1,5579.685,2110.39,42,0.9396,0.4141,0.9593,0.7266,1,0,0.9247,4.46,15
2174-01,AGY0001897,7,HN,USRAP_SPECIAL,0,1,1,1648.856,1145.27,80,0.0054,0.9407,0.1976,0.2541,1,0,0.1293,90.54,13
2174-02,AGY0001898,6,IQ,P2,1,1,1,326.707,533.89,61,0.0166,0.2489,0.7765,0.326,0,0,0.9408,61.53,12
2174-03,AGY0001899,1,UA,P1,0,1,1,1502.878,34.72,57,0.5318,0.2249,0.6649,0.3509,0,0,0.3781,34.16,10
2174-04,AGY0001900,2,GT,P3,0,1,0,4744.059,1943.74,22,0.7096,0.2706,0.2094,0.3469,0,0,0.7182,65.9,11
2174-05,AGY0001901,5,SV,OTHER,0,1,1,2400.95,1418.31,22,0.9504,0.0467,0.2806,0.0348,1,0,0.9723,15.79,16
2174-06,AGY0001902,3,SV,P2,0,1,1,2078.821,158.7,57,0.734,0.6689,0.3288,0.4624,1,0,0.1756,64.78,14
2174-07,AGY0001903,2,CM,OTHER,0,1,1,2524.252,1415.93,56,0.9634,0.4562,0.4706,0.8424,0,0,0.7691,60.98,18
