tech_cyber_incident_date,tech_cyber_reporting_country_iso2,tech_cyber_sector_nis2_code,tech_cyber_entity_size_class,tech_cyber_incident_type_code,tech_cyber_attack_vector_code,tech_cyber_ransomware_flag,tech_cyber_service_disruption_hours,tech_cyber_records_exposed_count,tech_cyber_data_breach_gdpr_notification_flag,tech_cyber_time_to_detect_hours_median,tech_cyber_time_to_recover_hours_median,tech_cyber_financial_loss_eur_estimate,tech_cyber_incident_severity_level,tech_cyber_csirt_involved_flag,tech_cyber_cross_border_impact_flag,tech_cyber_enisa_reporting_flag,tech_cyber_sanctions_imposed_flag,tech_cyber_data_source,tech_cyber_data_extract_date
2022-09-07,NL,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,12.14,96037,1,145.19,239.85,3050511.01,CRITICAL,0,0,0,0,ENISA_PORTAL,2025-01-24
2022-09-18,SE,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,166.24,196060,1,126.32,403.34,12608220.05,HIGH,1,1,0,0,INSURANCE_CLAIMS_DB,2025-07-15
2022-09-29,DK,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,210.59,32234,1,56.02,83.74,16669002.13,MEDIUM,0,0,1,0,NATIONAL_AUTHORITY,2025-09-05
2022-10-10,IE,POSTAL,MICRO,MALWARE,USB,1,270.59,170215,0,63.38,41.23,23846800.1,LOW,1,1,1,0,CSIRT_REPORTING,2025-10-22
2022-10-21,PL,TRANSPORT,LARGE,PHISHING,WEB_APP,0,2.56,243053,0,48.87,221.79,15307411.83,CRITICAL,1,0,0,0,SECTORAL_REGULATOR,2024-05-08
2022-11-01,AT,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,1,188.82,200656,0,46.02,372.13,14892208.47,HIGH,1,1,1,0,ENISA_PORTAL,2024-01-27
2022-11-12,EE,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,133.68,49779,0,20.77,142.8,18329522.65,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2024-03-23
2022-11-23,IT,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,1,70.88,160696,0,99.08,212.17,135669.07,LOW,0,0,0,0,NATIONAL_AUTHORITY,2024-03-21
2022-12-04,PT,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,37.48,16631,1,99.74,180.9,21329166.42,CRITICAL,1,0,0,0,CSIRT_REPORTING,2025-10-26
2022-12-15,BE,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,155.81,206668,0,161.62,327.27,12224684.89,HIGH,1,1,0,0,SECTORAL_REGULATOR,2025-11-16
2022-12-26,FI,FIN_MARKETS,SMALL,MALWARE,USB,0,219.72,84150,0,52.95,189.67,5465620.89,MEDIUM,0,0,1,0,ENISA_PORTAL,2025-01-05
2023-01-06,LV,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,128.46,118149,0,95.36,269.31,1371493.13,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2024-10-30
2023-01-17,RO,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,103.98,205024,0,139.14,425.23,8763229.51,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2024-01-21
2023-01-28,BG,HEALTH,MEDIUM,DATA_BREACH,RDP,0,188.27,85367,1,160.6,123.8,2953358.5,HIGH,1,0,0,0,CSIRT_REPORTING,2025-10-03
2023-02-08,FR,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,106.62,197842,0,83.38,148.93,17818593.78,MEDIUM,0,1,1,0,SECTORAL_REGULATOR,2026-01-30
2023-02-19,LT,ENERGY,MICRO,RANSOMWARE,EMAIL,1,15.08,91447,1,99.15,83.45,10569546.87,LOW,1,0,1,0,ENISA_PORTAL,2026-02-05
2023-03-02,SK,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,43.97,32451,0,95.6,18.46,20571369.23,CRITICAL,1,0,1,0,INSURANCE_CLAIMS_DB,2026-02-10
2023-03-13,HR,POSTAL,MEDIUM,MALWARE,USB,0,26.27,168561,0,48.09,313.41,11063790.69,HIGH,1,0,0,0,NATIONAL_AUTHORITY,2024-08-29
2023-03-24,DE,TRANSPORT,SMALL,PHISHING,WEB_APP,0,2.25,112528,0,7.78,204.95,10430799.77,MEDIUM,0,0,1,0,CSIRT_REPORTING,2025-09-21
2023-04-04,LU,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,217.6,34552,1,163.8,169.71,20137217.11,LOW,0,0,0,0,SECTORAL_REGULATOR,2025-04-25
2023-04-15,SI,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,155.43,82784,0,158.02,226.59,1727794.33,CRITICAL,1,0,0,0,ENISA_PORTAL,2026-02-12
2023-04-26,CY,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,25.52,136078,0,50.87,78.37,18421408.05,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2024-03-16
2023-05-07,GR,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,15.73,58830,1,167.31,372.01,25795213.74,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2025-11-13
2023-05-18,MT,FOOD,MICRO,INSIDER,THIRD_PARTY,0,197.54,246545,0,57.91,303.77,4035046.28,LOW,1,1,0,0,CSIRT_REPORTING,2025-01-26
2023-05-29,ES,FIN_MARKETS,LARGE,MALWARE,USB,0,160.88,135937,0,59.48,92.6,5159770.23,CRITICAL,1,0,0,0,SECTORAL_REGULATOR,2026-01-28
2023-06-09,CZ,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,1,198.83,108929,1,4.29,66.71,26388450.11,HIGH,1,0,0,0,ENISA_PORTAL,2025-02-21
2023-06-20,HU,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,22.87,123958,0,141.2,200.21,815227.41,MEDIUM,1,0,0,0,INSURANCE_CLAIMS_DB,2025-06-15
2023-07-01,NL,HEALTH,MICRO,DATA_BREACH,RDP,0,192.99,102609,1,49.96,229.62,15511359.59,LOW,0,0,0,0,NATIONAL_AUTHORITY,2024-04-21
2023-07-12,SE,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,70.25,252773,0,56.67,357.68,13509595.94,CRITICAL,1,0,0,0,CSIRT_REPORTING,2024-05-06
2023-07-23,DK,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,202.49,182359,1,23.12,105.44,29772126.41,HIGH,1,1,0,0,SECTORAL_REGULATOR,2024-09-04
2023-08-03,IE,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,209.71,110614,0,152.18,290.64,12288466.94,MEDIUM,0,1,0,0,ENISA_PORTAL,2024-03-25
2023-08-14,PL,POSTAL,MICRO,MALWARE,USB,0,36.18,140566,0,30.47,214.87,3990714.27,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2025-12-06
2023-08-25,AT,TRANSPORT,LARGE,PHISHING,WEB_APP,0,117.69,251072,0,96.64,6.33,20136599.08,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2024-10-14
2023-09-05,EE,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,215.43,139729,0,116.66,436.0,17433902.92,HIGH,1,0,0,0,CSIRT_REPORTING,2024-10-27
2023-09-16,IT,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,44.02,188544,0,130.96,62.36,20961347.15,MEDIUM,0,0,0,0,SECTORAL_REGULATOR,2025-06-20
2023-09-27,PT,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,65.13,51764,0,117.99,10.89,10829945.04,LOW,0,0,0,0,ENISA_PORTAL,2024-08-28
2023-10-08,BE,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,220.01,164104,0,71.69,53.8,19613725.23,CRITICAL,1,1,0,0,INSURANCE_CLAIMS_DB,2024-11-27
2023-10-19,FI,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,62.64,96608,0,46.53,291.09,13935544.89,HIGH,1,0,1,0,NATIONAL_AUTHORITY,2025-04-20
2023-10-30,LV,FIN_MARKETS,SMALL,MALWARE,USB,0,45.72,240981,0,78.65,93.14,2952798.3,MEDIUM,0,0,0,0,CSIRT_REPORTING,2025-06-01
2023-11-10,RO,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,82.64,22828,1,55.87,26.62,7658010.05,LOW,0,0,1,0,SECTORAL_REGULATOR,2024-02-24
2023-11-21,BG,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,161.98,240500,0,47.2,385.8,4087053.3,CRITICAL,1,1,0,0,ENISA_PORTAL,2025-07-18
2023-12-02,FR,HEALTH,MEDIUM,DATA_BREACH,RDP,0,180.69,48532,1,63.67,292.76,15750824.63,HIGH,0,1,0,0,INSURANCE_CLAIMS_DB,2024-07-12
2023-12-13,LT,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,169.42,80727,0,62.38,47.65,13294427.36,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2024-07-02
2023-12-24,SK,ENERGY,MICRO,RANSOMWARE,EMAIL,1,225.5,229319,1,13.64,98.38,9963578.63,LOW,0,0,0,0,CSIRT_REPORTING,2024-02-06
2024-01-04,HR,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,81.07,94953,1,19.19,78.21,3461443.0,CRITICAL,0,1,1,0,SECTORAL_REGULATOR,2025-02-25
2024-01-15,DE,POSTAL,MEDIUM,MALWARE,USB,0,179.66,61727,0,34.34,156.68,9212845.98,HIGH,1,0,0,0,ENISA_PORTAL,2025-09-19
2024-01-26,LU,TRANSPORT,SMALL,PHISHING,WEB_APP,0,111.0,40310,0,120.84,55.53,19029144.98,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2024-01-24
2024-02-06,SI,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,13.03,83026,0,14.2,107.69,19884454.6,LOW,0,0,0,0,NATIONAL_AUTHORITY,2024-02-24
2024-02-17,CY,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,226.62,154607,0,25.06,123.4,3165011.25,CRITICAL,1,0,0,0,CSIRT_REPORTING,2026-01-03
2024-02-28,GR,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,227.91,239131,0,68.64,3.49,21586766.57,HIGH,1,0,1,0,SECTORAL_REGULATOR,2024-12-22
2024-03-10,MT,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,169.66,198977,1,89.14,219.7,28796694.54,MEDIUM,0,0,0,0,ENISA_PORTAL,2025-04-10
2024-03-21,ES,FOOD,MICRO,INSIDER,THIRD_PARTY,0,28.51,131796,0,2.95,93.04,20024866.95,LOW,0,0,1,0,INSURANCE_CLAIMS_DB,2024-09-21
2024-04-01,CZ,FIN_MARKETS,LARGE,MALWARE,USB,0,17.46,197598,0,28.17,17.46,21573498.5,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2025-07-04
2024-04-12,HU,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,231.61,147736,0,17.79,235.66,62974.53,HIGH,1,0,0,0,CSIRT_REPORTING,2025-09-12
2024-04-23,NL,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,113.46,225855,0,75.97,8.68,9259178.22,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2026-01-18
2024-05-04,SE,HEALTH,MICRO,DATA_BREACH,RDP,0,164.4,25477,0,166.67,321.3,5102692.5,LOW,0,0,1,0,ENISA_PORTAL,2024-05-08
2024-05-15,DK,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,139.74,120364,0,14.98,61.06,6049062.1,CRITICAL,1,0,1,0,INSURANCE_CLAIMS_DB,2024-04-26
2024-05-26,IE,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,68.17,169324,1,117.37,60.58,4971415.54,HIGH,1,0,0,0,NATIONAL_AUTHORITY,2024-07-24
2024-06-06,PL,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,78.88,134750,0,93.62,359.87,15718912.86,MEDIUM,0,0,0,0,CSIRT_REPORTING,2025-01-24
2024-06-17,AT,POSTAL,MICRO,MALWARE,USB,0,82.49,138436,0,5.19,136.12,10545862.61,LOW,0,1,0,0,SECTORAL_REGULATOR,2025-09-14
2024-06-28,EE,TRANSPORT,LARGE,PHISHING,WEB_APP,0,147.92,129322,0,29.9,207.03,4287658.08,CRITICAL,1,0,0,0,ENISA_PORTAL,2024-03-19
2024-07-09,IT,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,31.33,53074,0,4.06,351.7,4297419.53,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2025-12-26
2024-07-20,PT,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,28.0,161672,1,7.47,247.69,790042.22,MEDIUM,0,1,0,0,NATIONAL_AUTHORITY,2024-12-11
2024-07-31,BE,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,204.86,212701,1,107.43,181.23,3810108.26,LOW,0,0,1,0,CSIRT_REPORTING,2026-02-25
2024-08-11,FI,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,157.04,74157,0,153.84,407.73,12420787.74,CRITICAL,1,0,0,0,SECTORAL_REGULATOR,2025-09-17
2024-08-22,LV,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,216.6,113280,0,42.66,36.28,19892652.15,HIGH,1,0,1,0,ENISA_PORTAL,2024-04-04
2024-09-02,RO,FIN_MARKETS,SMALL,MALWARE,USB,0,91.71,219311,0,142.19,130.21,20840802.01,MEDIUM,0,0,0,0,INSURANCE_CLAIMS_DB,2024-10-16
2024-09-13,BG,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,94.59,144697,0,29.56,109.88,14930690.03,LOW,0,0,1,0,NATIONAL_AUTHORITY,2025-01-13
2024-09-24,FR,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,162.77,229990,0,133.69,99.84,5161786.7,CRITICAL,1,0,0,0,CSIRT_REPORTING,2024-05-07
2024-10-05,LT,HEALTH,MEDIUM,DATA_BREACH,RDP,0,47.63,143842,0,143.55,127.5,18095305.13,HIGH,0,0,1,0,SECTORAL_REGULATOR,2024-08-25
2024-10-16,SK,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,37.86,135888,0,131.75,124.17,11799554.77,MEDIUM,1,0,0,0,ENISA_PORTAL,2025-08-20
2024-10-27,HR,ENERGY,MICRO,RANSOMWARE,EMAIL,1,82.11,134258,1,40.86,238.2,31422674.16,LOW,1,1,0,0,INSURANCE_CLAIMS_DB,2026-01-03
2024-11-07,DE,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,85.78,193819,0,66.11,160.43,17924387.53,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2025-04-25
2024-11-18,LU,POSTAL,MEDIUM,MALWARE,USB,0,22.88,217304,0,131.97,167.84,14989849.24,HIGH,1,0,0,0,CSIRT_REPORTING,2024-06-22
2024-11-29,SI,TRANSPORT,SMALL,PHISHING,WEB_APP,0,218.91,256314,0,123.95,27.74,407165.06,MEDIUM,0,0,0,0,SECTORAL_REGULATOR,2024-02-01
2024-12-10,CY,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,125.6,26957,0,145.07,14.45,6058594.14,LOW,0,0,0,0,ENISA_PORTAL,2025-05-28
2024-12-21,GR,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,226.78,107294,0,3.99,82.32,7690653.66,CRITICAL,0,0,0,0,INSURANCE_CLAIMS_DB,2024-08-03
2025-01-01,MT,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,38.2,127235,0,112.75,138.69,21787449.29,HIGH,1,0,1,0,NATIONAL_AUTHORITY,2024-04-22
2025-01-12,ES,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,133.08,116507,1,133.99,81.7,19491044.36,MEDIUM,0,0,0,0,CSIRT_REPORTING,2024-03-12
2025-01-23,CZ,FOOD,MICRO,INSIDER,THIRD_PARTY,1,66.15,230954,0,150.85,317.45,9948954.35,LOW,0,0,1,0,SECTORAL_REGULATOR,2024-08-26
2025-02-03,HU,FIN_MARKETS,LARGE,MALWARE,USB,0,106.76,178535,0,101.46,213.14,11885442.44,CRITICAL,1,0,1,0,ENISA_PORTAL,2025-11-19
2025-02-14,NL,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,23.05,228763,0,29.34,144.19,19242569.84,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2024-03-07
2025-02-25,SE,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,55.28,222369,0,159.17,294.12,2350861.65,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2025-01-22
2025-03-08,DK,HEALTH,MICRO,DATA_BREACH,RDP,0,33.87,54136,1,125.48,145.18,7309935.73,LOW,0,0,1,0,CSIRT_REPORTING,2025-03-09
2025-03-19,IE,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,12.76,44083,0,41.04,152.79,11408762.78,CRITICAL,1,0,0,0,SECTORAL_REGULATOR,2025-11-21
2025-03-30,PL,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,279.24,60942,1,50.99,271.65,26774711.32,HIGH,1,1,1,0,ENISA_PORTAL,2025-03-02
2025-04-10,AT,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,148.89,228382,0,129.43,173.1,17282393.44,MEDIUM,1,0,0,0,INSURANCE_CLAIMS_DB,2026-01-06
2025-04-21,EE,POSTAL,MICRO,MALWARE,USB,0,176.26,189503,0,166.86,121.97,13020088.69,LOW,0,0,1,0,NATIONAL_AUTHORITY,2025-12-27
2025-05-02,IT,TRANSPORT,LARGE,PHISHING,WEB_APP,1,72.76,149057,0,139.56,124.39,31151942.44,CRITICAL,0,1,0,0,CSIRT_REPORTING,2024-03-02
2025-05-13,PT,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,1,47.59,234471,0,132.37,431.56,2795133.23,HIGH,1,0,1,0,SECTORAL_REGULATOR,2024-03-13
2025-05-24,BE,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,23.78,185316,1,95.26,34.23,21129653.77,MEDIUM,1,0,0,0,ENISA_PORTAL,2024-02-13
2025-06-04,FI,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,20.25,20763,0,27.46,54.05,3240093.47,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2024-03-31
2025-06-15,LV,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,127.35,16011,1,74.97,95.85,28130199.19,CRITICAL,1,0,1,0,NATIONAL_AUTHORITY,2025-02-08
2025-06-26,RO,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,146.23,187779,0,81.08,240.67,9444477.81,HIGH,0,0,0,0,CSIRT_REPORTING,2025-12-02
2025-07-07,BG,FIN_MARKETS,SMALL,MALWARE,USB,0,177.97,219838,0,18.45,172.01,19176283.44,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2025-05-20
2025-07-18,FR,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,100.0,46046,0,146.84,236.56,12024432.75,LOW,1,0,0,0,ENISA_PORTAL,2025-11-18
2025-07-29,LT,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,165.45,214534,1,112.08,215.55,14715965.76,CRITICAL,1,0,1,0,INSURANCE_CLAIMS_DB,2024-03-22
2025-08-09,SK,HEALTH,MEDIUM,DATA_BREACH,RDP,0,218.32,167570,1,63.6,140.35,10049469.73,HIGH,0,0,1,0,NATIONAL_AUTHORITY,2025-05-21
2025-08-20,HR,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,180.85,233359,0,96.57,164.05,4078675.61,MEDIUM,0,0,0,0,CSIRT_REPORTING,2024-08-07
2025-08-31,DE,ENERGY,MICRO,RANSOMWARE,EMAIL,1,143.67,19300,0,43.25,217.46,18249526.63,LOW,1,1,1,0,SECTORAL_REGULATOR,2024-10-19
2025-09-11,LU,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,14.42,198736,0,57.47,27.6,20017465.12,CRITICAL,1,0,0,0,ENISA_PORTAL,2025-07-26
2025-09-22,SI,POSTAL,MEDIUM,MALWARE,USB,1,292.46,25979,0,85.01,358.24,22200999.47,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2025-05-13
2025-10-03,CY,TRANSPORT,SMALL,PHISHING,WEB_APP,0,186.07,73641,0,13.67,242.66,7917806.01,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2025-02-19
2025-10-14,GR,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,45.73,192192,0,111.68,299.95,20844434.57,LOW,1,0,0,0,CSIRT_REPORTING,2024-12-22
2025-10-25,MT,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,122.21,59180,1,25.76,305.0,20174655.3,CRITICAL,0,1,1,1,SECTORAL_REGULATOR,2024-03-29
2025-11-05,ES,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,90.15,30724,0,40.46,14.0,4397013.54,HIGH,1,0,0,0,ENISA_PORTAL,2024-02-23
2025-11-16,CZ,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,196.62,249345,1,16.73,259.55,23714699.53,MEDIUM,0,0,0,0,INSURANCE_CLAIMS_DB,2025-02-14
2025-11-27,HU,FOOD,MICRO,INSIDER,THIRD_PARTY,0,69.59,50220,0,110.05,164.59,18467053.79,LOW,0,0,1,0,NATIONAL_AUTHORITY,2024-08-03
2025-12-08,NL,FIN_MARKETS,LARGE,MALWARE,USB,0,67.2,237705,0,125.1,353.99,14260786.29,CRITICAL,1,0,1,0,CSIRT_REPORTING,2025-12-13
2025-12-19,SE,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,108.9,160471,0,46.95,112.8,863491.19,HIGH,1,0,1,0,SECTORAL_REGULATOR,2024-04-02
2025-12-30,DK,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,68.09,89301,1,101.11,291.34,19404403.21,MEDIUM,0,0,0,0,ENISA_PORTAL,2025-11-20
2026-01-10,IE,HEALTH,MICRO,DATA_BREACH,RDP,0,62.07,232989,1,99.28,108.13,6255866.08,LOW,1,0,0,0,INSURANCE_CLAIMS_DB,2025-11-08
2026-01-21,PL,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,91.1,22886,1,144.24,295.07,1124849.52,CRITICAL,1,0,0,1,NATIONAL_AUTHORITY,2025-04-06
2026-02-01,AT,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,216.18,156058,1,31.47,392.74,31059253.18,HIGH,1,0,0,0,CSIRT_REPORTING,2025-07-15
2026-02-12,EE,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,40.49,212558,0,10.11,2.75,16757204.5,MEDIUM,0,1,0,0,SECTORAL_REGULATOR,2024-06-20
2026-02-23,IT,POSTAL,MICRO,MALWARE,USB,0,170.99,107563,0,135.93,246.81,14315535.66,LOW,0,0,0,0,ENISA_PORTAL,2025-02-24
2018-01-09,PT,TRANSPORT,LARGE,PHISHING,WEB_APP,1,187.78,175392,0,68.44,286.12,22647559.91,CRITICAL,1,0,1,0,INSURANCE_CLAIMS_DB,2026-01-21
2018-01-20,BE,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,211.55,227491,0,64.39,227.71,6588368.45,HIGH,1,0,0,0,NATIONAL_AUTHORITY,2025-03-30
2018-01-31,FI,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,9.39,191343,1,38.06,314.87,6973211.09,MEDIUM,1,0,0,0,CSIRT_REPORTING,2024-10-07
2018-02-11,LV,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,235.15,98935,1,51.91,259.33,7603937.11,LOW,0,0,1,0,SECTORAL_REGULATOR,2026-01-23
2018-02-22,RO,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,244.68,157011,1,13.46,274.51,7898700.58,CRITICAL,1,0,1,1,ENISA_PORTAL,2025-05-26
2018-03-05,BG,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,26.23,103755,0,71.53,318.19,13203086.12,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2024-12-24
2018-03-16,FR,FIN_MARKETS,SMALL,MALWARE,USB,0,51.09,81757,0,90.98,4.97,4104725.43,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2025-10-25
2018-03-27,LT,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,15.26,159876,0,91.94,76.25,21192792.2,LOW,1,1,0,0,CSIRT_REPORTING,2024-11-18
2018-04-07,SK,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,228.49,153251,0,167.05,219.65,10374865.22,CRITICAL,1,0,0,0,SECTORAL_REGULATOR,2024-01-27
2018-04-18,HR,HEALTH,MEDIUM,DATA_BREACH,RDP,1,113.94,36168,1,121.5,141.77,2257300.41,HIGH,1,0,0,0,ENISA_PORTAL,2024-09-10
2018-04-29,DE,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,210.08,135008,1,105.22,198.62,7739471.46,MEDIUM,0,1,0,0,INSURANCE_CLAIMS_DB,2024-12-25
2018-05-10,LU,ENERGY,MICRO,RANSOMWARE,EMAIL,1,272.29,61086,1,27.71,150.76,32481803.99,LOW,0,1,0,0,NATIONAL_AUTHORITY,2026-01-13
2018-05-21,SI,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,223.18,36571,0,119.11,31.33,3440420.85,CRITICAL,1,1,1,0,CSIRT_REPORTING,2025-12-11
2018-06-01,CY,POSTAL,MEDIUM,MALWARE,USB,0,175.04,123604,0,67.51,194.35,11732973.97,HIGH,1,0,1,0,SECTORAL_REGULATOR,2024-07-25
2018-06-12,GR,TRANSPORT,SMALL,PHISHING,WEB_APP,0,185.44,32010,0,119.56,286.3,2348202.71,MEDIUM,0,0,1,0,ENISA_PORTAL,2024-02-03
2018-06-23,MT,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,77.69,174911,0,166.77,378.57,12143723.2,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2024-04-12
2018-07-04,ES,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,68.14,69739,1,71.71,353.55,20042060.45,CRITICAL,1,1,0,0,NATIONAL_AUTHORITY,2025-03-07
2018-07-15,CZ,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,1,114.58,99309,0,2.28,22.99,13350881.75,HIGH,1,0,1,0,CSIRT_REPORTING,2026-01-21
2018-07-26,HU,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,159.1,204761,1,141.74,291.24,15328540.65,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2024-07-29
2018-08-06,NL,FOOD,MICRO,INSIDER,THIRD_PARTY,0,15.83,184539,1,141.58,178.99,7291072.37,LOW,0,0,0,0,ENISA_PORTAL,2025-01-11
2018-08-17,SE,FIN_MARKETS,LARGE,MALWARE,USB,0,234.09,90460,0,21.95,250.33,1709870.9,CRITICAL,1,0,1,0,INSURANCE_CLAIMS_DB,2024-08-22
2018-08-28,DK,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,177.4,235564,0,28.92,326.73,12810036.03,HIGH,1,0,1,0,NATIONAL_AUTHORITY,2024-09-25
