civ_leg_act_id,civ_leg_act_type_code,civ_leg_policy_area_code,civ_leg_proposal_date,civ_leg_adoption_date,civ_leg_entry_into_force_date,civ_leg_celex_number,civ_leg_legal_basis_tfeu_article,civ_leg_ordinary_legislative_procedure_flag,civ_leg_council_voting_rule_code,civ_leg_parliament_committee_code,civ_leg_trilogue_rounds_count,civ_leg_amendments_count,civ_leg_impact_assessment_published_flag,civ_leg_delegated_act_flag,civ_leg_implementing_act_flag,civ_leg_transposition_deadline_date,civ_leg_infringement_cases_count,civ_leg_eurlex_url_hash,civ_leg_data_extract_date
ACT_2012_1569,REGULATION,TRANSPORT,2012-03-02,2012-11-18,2013-02-20,32012R1569,TFEU_83,1,SIMPLE_MAJORITY,ECON,11,3064,1,0,0,,15,0123e396955362862c69d34e320c,2025-05-10
ACT_2013_1570,DIRECTIVE,DATA_GOV,2013-06-19,2015-03-12,2015-03-23,32013L1570,TFEU_352,1,QMV,CULT,9,3458,1,0,1,2016-04-04,97,69268036b65bcb594220797ded67,2025-07-01
ACT_2014_1571,DECISION,FINANCE,2014-09-13,2015-08-02,2015-11-16,32014D1571,TFEU_114,1,UNANIMITY,ENVI,8,3789,1,0,0,,26,e8211498974604b28937eab71da4,2024-04-23
ACT_2015_1572,RECOMMENDATION,SPACE,2015-12-21,2016-10-17,2016-11-02,32015D1572,TFEU_192,1,SIMPLE_MAJORITY,JURI,6,1408,1,0,0,,22,930ea20785016ab2f863852c4e76,2024-12-29
ACT_2016_1573,REGULATION,AGRICULTURE,2016-11-01,2018-03-07,2018-05-14,32016R1573,TFEU_153,1,QMV,IMCO,5,3682,1,0,0,,21,2e9617bf418274db53eaf7f60f5a,2025-02-25
ACT_2017_1574,DIRECTIVE,DIGITAL,2017-04-01,2017-11-08,2018-01-29,32017L1574,TFEU_207,1,UNANIMITY,TRAN,2,3199,1,0,0,2020-04-23,55,0e18b301730a62379f9ef99e5709,2024-07-11
ACT_2018_1575,DECISION,MIGRATION,2018-04-23,2020-06-24,2020-07-17,32018D1575,TFEU_168,0,SIMPLE_MAJORITY,BUDG,6,2859,1,0,0,,73,3d759fcd21f708e9a7cf1a8a8080,2024-02-26
ACT_2019_1576,RECOMMENDATION,CLIMATE,2019-08-28,2021-02-13,2021-05-03,32019D1576,TFEU_91,0,QMV,ITRE,1,1398,0,0,0,,10,1b748f5481f19d6db2c4e61eb8f9,2025-08-20
ACT_2020_1577,REGULATION,SECURITY,2020-08-11,2022-04-24,2022-06-22,32020R1577,TFEU_173,0,UNANIMITY,EMPL,11,2754,1,0,0,,9,bc4f38d3b66be34c0d45618de799,2025-05-24
ACT_2021_1578,DIRECTIVE,ENERGY,2021-05-07,2023-09-17,2024-01-11,32021L1578,TFEU_77,1,SIMPLE_MAJORITY,LIBE,9,2902,1,1,1,2026-07-11,91,96a647f38797d66d9c165fc38a29,2025-08-24
ACT_2022_1579,DECISION,CONSUMER,2022-02-05,2023-05-14,2023-07-05,32022D1579,TFEU_83,1,QMV,AGRI,0,2665,1,0,0,,46,e3328b3b0b32273b21f58f8fe44b,2026-01-25
ACT_2023_1580,RECOMMENDATION,HEALTH,2023-12-06,2025-08-21,2025-09-02,32023D1580,TFEU_352,0,UNANIMITY,AFET,7,3707,0,0,0,,32,b6f83218ec88d763b751d11b25f6,2024-10-20
ACT_2024_1581,REGULATION,COMPETITION,2024-03-28,2024-10-05,2025-01-30,32024R1581,TFEU_114,1,SIMPLE_MAJORITY,ECON,7,1719,1,0,0,,9,15c17041481d885f68e99b0e572b,2024-07-12
ACT_2025_1582,DIRECTIVE,TRANSPORT,2025-10-19,2026-02-25,2026-02-25,32025L1582,TFEU_192,1,QMV,CULT,10,671,0,0,1,2027-02-25,50,c4fc3b790974e784100ac8b86ea7,2025-01-12
ACT_2012_1583,DECISION,DATA_GOV,2012-07-17,2014-05-30,2014-08-05,32012D1583,TFEU_153,0,UNANIMITY,ENVI,4,2019,1,0,0,,119,aa8d9abb9a39c2df3f0d0e01662b,2025-10-19
ACT_2013_1584,RECOMMENDATION,FINANCE,2013-09-18,2013-12-30,2014-01-30,32013D1584,TFEU_207,0,SIMPLE_MAJORITY,JURI,5,522,1,0,0,,25,553b817d1b89c1a11fdff649e91e,2025-10-30
ACT_2014_1585,REGULATION,SPACE,2014-07-15,2016-01-21,2016-02-28,32014R1585,TFEU_168,1,QMV,IMCO,3,3538,1,0,0,,34,e4e0bbf7b11dc629ebe57b14a260,2024-06-28
ACT_2015_1586,DIRECTIVE,AGRICULTURE,2015-01-14,2015-09-11,2015-12-04,32015L1586,TFEU_91,0,UNANIMITY,TRAN,11,1975,1,0,0,2017-05-14,109,e66eea8e11f955210dd5e8bae25a,2024-09-24
ACT_2016_1587,DECISION,DIGITAL,2016-06-22,2018-10-06,2018-12-01,32016D1587,TFEU_173,0,SIMPLE_MAJORITY,BUDG,7,922,0,0,0,,44,7ce8f1f69000ffa3e6153a756a39,2025-07-22
ACT_2017_1588,RECOMMENDATION,MIGRATION,2017-10-03,2019-02-28,2019-06-24,32017D1588,TFEU_77,0,QMV,ITRE,4,1903,1,0,0,,13,797cb1559f006f12aff6b17bcbb7,2025-06-26
ACT_2018_1589,REGULATION,CLIMATE,2018-06-04,2019-10-14,2019-12-24,32018R1589,TFEU_83,1,UNANIMITY,EMPL,5,1725,1,0,0,,5,ab9ed0fb0ba6c14797ad971cd80a,2026-01-02
ACT_2019_1590,DIRECTIVE,SECURITY,2019-12-09,2020-08-20,2020-09-06,32019L1590,TFEU_352,1,SIMPLE_MAJORITY,LIBE,7,763,1,0,0,2021-10-11,114,49de5268e56d9c84d401a3546c43,2025-08-13
ACT_2020_1591,DECISION,ENERGY,2020-10-15,2022-07-06,2022-08-21,32020D1591,TFEU_114,0,QMV,AGRI,10,2671,0,0,0,,17,ef7801f7bd60d97ac3a82b363795,2024-10-11
ACT_2021_1592,RECOMMENDATION,CONSUMER,2021-10-06,2024-04-17,2024-05-19,32021D1592,TFEU_192,1,UNANIMITY,AFET,1,2304,1,1,1,,21,c949370f0b6e4e67758c6fe734c9,2025-04-26
ACT_2022_1593,REGULATION,HEALTH,2022-09-10,2023-01-22,2023-02-01,32022R1593,TFEU_153,1,SIMPLE_MAJORITY,ECON,7,3386,1,1,0,,8,f1c8df6999f965d06d8752b730a1,2025-11-19
ACT_2023_1594,DIRECTIVE,COMPETITION,2023-09-12,2023-11-28,2024-02-02,32023L1594,TFEU_207,1,QMV,CULT,2,1285,1,0,0,2026-10-17,76,c7b3d5a907dff45216ed7ab4117e,2025-04-21
ACT_2024_1595,DECISION,TRANSPORT,2024-08-05,2026-02-25,2026-02-25,32024D1595,TFEU_168,1,UNANIMITY,ENVI,4,4107,1,1,0,,101,fd16ec6f1b1b1ae3a00294f17e0d,2026-02-01
ACT_2025_1596,RECOMMENDATION,DATA_GOV,2025-01-13,2026-02-25,2026-02-25,32025D1596,TFEU_91,0,SIMPLE_MAJORITY,JURI,1,1500,1,0,0,,19,dc3a408a33aa7851a9a7c00fe4b8,2025-01-04
ACT_2012_1597,REGULATION,FINANCE,2012-04-19,2013-09-23,2013-10-15,32012R1597,TFEU_173,0,QMV,IMCO,5,1280,1,1,0,,23,e76f5b784f3c74b4d686c6be4cd6,2024-03-29
ACT_2013_1598,DIRECTIVE,SPACE,2013-08-07,2014-03-25,2014-04-17,32013L1598,TFEU_77,1,UNANIMITY,TRAN,8,748,1,1,1,2016-01-25,86,0a367fb8136d33337b043fcbf65e,2024-01-16
ACT_2014_1599,DECISION,AGRICULTURE,2014-11-10,2015-12-27,2016-03-06,32014D1599,TFEU_83,0,SIMPLE_MAJORITY,BUDG,10,424,1,0,1,,103,0fcf2a1742bd716622b209d4b71c,2024-01-01
ACT_2015_1600,RECOMMENDATION,DIGITAL,2015-04-13,2015-06-12,2015-10-05,32015D1600,TFEU_352,0,QMV,ITRE,0,1880,1,0,1,,33,195be28e5e4166e94a9149c7e1ea,2024-07-22
ACT_2016_1601,REGULATION,MIGRATION,2016-03-12,2018-10-11,2018-10-29,32016R1601,TFEU_114,1,UNANIMITY,EMPL,8,1535,0,0,0,,2,f412f1ebdff95ec019a5c8fc1c8e,2025-08-04
ACT_2017_1602,DIRECTIVE,CLIMATE,2017-06-24,2019-03-29,2019-05-02,32017L1602,TFEU_192,1,SIMPLE_MAJORITY,LIBE,0,1916,1,0,0,2021-08-03,59,14e58006415e36a44765f3334670,2024-01-25
ACT_2018_1603,DECISION,SECURITY,2018-12-14,2020-04-12,2020-05-09,32018D1603,TFEU_153,0,QMV,AGRI,4,3437,1,1,0,,21,6d62ec480c4c0f0bf25363a4ff7c,2024-06-19
ACT_2019_1604,RECOMMENDATION,ENERGY,2019-05-09,2021-05-09,2021-08-16,32019D1604,TFEU_207,0,UNANIMITY,AFET,7,3122,0,0,1,,23,3112955fcac328030120b65e5162,2024-02-10
ACT_2020_1605,REGULATION,CONSUMER,2020-09-08,2021-12-29,2022-03-21,32020R1605,TFEU_168,1,SIMPLE_MAJORITY,ECON,8,416,1,0,1,,26,e4c0be7c4d828f28f6239159b9af,2024-07-18
ACT_2021_1606,DIRECTIVE,HEALTH,2021-10-06,2024-01-15,2024-03-06,32021L1606,TFEU_91,1,QMV,CULT,3,1543,1,1,1,2026-05-02,25,4223477a07b4390a16e5b7395b7d,2024-05-05
ACT_2022_1607,DECISION,COMPETITION,2022-10-11,2023-02-22,2023-03-11,32022D1607,TFEU_173,0,UNANIMITY,ENVI,1,2438,1,0,0,,24,ad729a9397f89d465d32a8e0a656,2025-03-11
ACT_2023_1608,RECOMMENDATION,TRANSPORT,2023-07-08,2025-08-07,2025-11-20,32023D1608,TFEU_77,0,SIMPLE_MAJORITY,JURI,5,3931,0,0,0,,13,3dcf8ad2540143b868d911f54278,2025-03-26
ACT_2024_1609,REGULATION,DATA_GOV,2024-04-23,2026-02-25,2026-02-25,32024R1609,TFEU_83,1,QMV,IMCO,12,2866,1,1,0,,35,8280b70d633c616519e1d4e17b10,2025-06-12
ACT_2025_1610,DIRECTIVE,FINANCE,2025-11-12,2026-02-25,2026-02-25,32025L1610,TFEU_352,1,UNANIMITY,TRAN,9,3898,0,0,0,2027-09-30,120,7a568ddec4c7474a581790be8ed3,2024-06-18
ACT_2012_1611,DECISION,SPACE,2012-05-04,2014-12-04,2015-02-06,32012D1611,TFEU_114,0,SIMPLE_MAJORITY,BUDG,5,1970,1,0,1,,45,97a25748dd5a8a3e965c76324c7a,2025-09-06
ACT_2013_1612,RECOMMENDATION,AGRICULTURE,2013-03-23,2015-08-26,2015-11-24,32013D1612,TFEU_192,0,QMV,ITRE,11,4024,1,0,0,,17,fc262b0d7e78654c6259450554b9,2024-07-18
ACT_2014_1613,REGULATION,DIGITAL,2014-05-21,2014-08-12,2014-11-05,32014R1613,TFEU_153,1,UNANIMITY,EMPL,7,1326,1,0,0,,32,2912d609ec12d573bc3f15a49876,2025-06-03
ACT_2015_1614,DIRECTIVE,MIGRATION,2015-01-22,2016-04-25,2016-07-04,32015L1614,TFEU_207,1,SIMPLE_MAJORITY,LIBE,2,2876,1,0,1,2019-02-13,64,cba9a8f6992fd65ae684bbddb168,2025-07-31
ACT_2016_1615,DECISION,CLIMATE,2016-03-05,2017-08-30,2017-12-05,32016D1615,TFEU_168,0,QMV,AGRI,10,2559,0,0,0,,112,4cdf9e0b986870e4c8912b3e3916,2025-08-24
ACT_2017_1616,RECOMMENDATION,SECURITY,2017-01-04,2017-05-23,2017-08-05,32017D1616,TFEU_91,1,UNANIMITY,AFET,12,3852,1,0,0,,14,11b7bbeeb921573c0b01a138d83f,2025-10-15
ACT_2018_1617,REGULATION,ENERGY,2018-01-21,2018-08-13,2018-10-06,32018R1617,TFEU_173,0,SIMPLE_MAJORITY,ECON,11,627,0,0,0,,34,76bfba81cf2cff4f49bed33ac486,2024-08-07
ACT_2019_1618,DIRECTIVE,CONSUMER,2019-04-19,2019-06-28,2019-07-11,32019L1618,TFEU_77,1,QMV,CULT,10,3181,1,0,0,2020-10-28,77,0093b2015ddb02cd41c59043a747,2024-11-19
ACT_2020_1619,DECISION,HEALTH,2020-03-09,2022-06-15,2022-07-22,32020D1619,TFEU_83,0,UNANIMITY,ENVI,9,675,1,0,1,,117,35516275ace521e2d6960c21cc3c,2025-06-22
ACT_2021_1620,RECOMMENDATION,COMPETITION,2021-02-02,2022-03-23,2022-05-30,32021D1620,TFEU_352,0,SIMPLE_MAJORITY,JURI,4,1857,0,0,1,,8,991f23127c417b4b5b5b88078757,2025-11-04
ACT_2022_1621,REGULATION,TRANSPORT,2022-07-07,2022-11-06,2023-01-18,32022R1621,TFEU_114,1,QMV,IMCO,8,1459,1,1,1,,35,f18f3879d72131bea3a7d0703615,2024-09-25
ACT_2023_1622,DIRECTIVE,DATA_GOV,2023-08-28,2024-06-11,2024-09-22,32023L1622,TFEU_192,0,UNANIMITY,TRAN,4,2409,1,0,1,2026-01-03,101,12cb9321628d7218c03b746dad6d,2024-04-19
ACT_2024_1623,DECISION,FINANCE,2024-06-24,2026-02-25,2026-02-25,32024D1623,TFEU_153,0,SIMPLE_MAJORITY,BUDG,2,1900,1,0,0,,38,50882d38e0e12d73cf5f4eb0a89e,2025-05-18
ACT_2025_1624,RECOMMENDATION,SPACE,2025-04-23,2026-02-25,2026-02-25,32025D1624,TFEU_207,0,QMV,ITRE,0,3922,1,1,0,,10,88ab7a6c17bcf7745d84e1021d1b,2026-01-10
ACT_2012_1625,REGULATION,AGRICULTURE,2012-04-23,2014-11-28,2014-12-27,32012R1625,TFEU_168,1,UNANIMITY,EMPL,0,1067,0,0,0,,11,d9eb3d55d092382f6c5c12d46b15,2025-12-30
ACT_2013_1626,DIRECTIVE,DIGITAL,2013-12-05,2015-10-27,2016-02-23,32013L1626,TFEU_91,1,SIMPLE_MAJORITY,LIBE,9,388,1,0,1,2018-10-02,79,62b8cbd0b23d3249bdd3bd17846d,2024-09-26
ACT_2014_1627,DECISION,MIGRATION,2014-05-02,2015-03-24,2015-06-20,32014D1627,TFEU_173,0,QMV,AGRI,5,1899,0,0,0,,13,955864c082dc25d9534cbeb67ec1,2024-03-25
ACT_2015_1628,RECOMMENDATION,CLIMATE,2015-12-09,2016-12-12,2016-12-29,32015D1628,TFEU_77,0,UNANIMITY,AFET,2,515,1,0,0,,4,b68993f21e0eb6a2612e91f3b18d,2024-10-24
ACT_2016_1629,REGULATION,SECURITY,2016-03-12,2018-01-20,2018-05-02,32016R1629,TFEU_83,1,SIMPLE_MAJORITY,ECON,12,1224,0,0,0,,8,4b3bee813f7a4e853636a7347780,2024-12-28
ACT_2017_1630,DIRECTIVE,ENERGY,2017-05-01,2018-12-11,2019-03-08,32017L1630,TFEU_352,1,QMV,CULT,12,3090,1,0,0,2020-04-27,57,3f7c0126b833d34f9ebdcd1dc193,2024-09-08
ACT_2018_1631,DECISION,CONSUMER,2018-08-07,2020-09-24,2021-01-21,32018D1631,TFEU_114,0,UNANIMITY,ENVI,10,2083,1,0,0,,43,865bd2842a38cfc8a81fdba2a8f8,2025-09-04
ACT_2019_1632,RECOMMENDATION,HEALTH,2019-06-26,2021-11-16,2022-02-14,32019D1632,TFEU_192,0,SIMPLE_MAJORITY,JURI,4,1070,1,1,1,,5,e3f992a9a153ebc9603ff553081a,2024-11-16
ACT_2020_1633,REGULATION,COMPETITION,2020-12-06,2021-09-21,2021-11-05,32020R1633,TFEU_153,1,QMV,IMCO,12,1097,1,1,0,,27,be98f999fea96166bad59f5340f2,2025-11-14
ACT_2021_1634,DIRECTIVE,TRANSPORT,2021-11-17,2023-06-19,2023-08-27,32021L1634,TFEU_207,0,UNANIMITY,TRAN,2,1514,1,1,0,2025-11-05,22,184cbac72e64d284e0e5e5291175,2025-11-11
ACT_2022_1635,DECISION,DATA_GOV,2022-09-22,2024-07-15,2024-08-22,32022D1635,TFEU_168,1,SIMPLE_MAJORITY,BUDG,4,2565,1,0,1,,42,cd87ea9e5b0fe095d8fcb5f60678,2025-01-29
ACT_2023_1636,RECOMMENDATION,FINANCE,2023-10-04,2024-06-17,2024-09-26,32023D1636,TFEU_91,1,QMV,ITRE,12,4118,1,0,1,,2,6e9731ddff1e127f753cee3eaf67,2024-01-24
ACT_2024_1637,REGULATION,SPACE,2024-10-14,2026-01-27,2026-02-25,32024R1637,TFEU_173,1,UNANIMITY,EMPL,0,678,0,0,0,,11,b8cd43540c1211495a90d98f758c,2024-01-17
ACT_2025_1638,DIRECTIVE,AGRICULTURE,2025-08-08,2026-02-25,2026-02-25,32025L1638,TFEU_77,1,SIMPLE_MAJORITY,LIBE,9,202,1,0,0,2028-01-22,91,a5e238482e7ad974004e0e6388eb,2026-02-22
ACT_2012_1639,DECISION,DIGITAL,2012-03-15,2013-05-02,2013-08-26,32012D1639,TFEU_83,1,QMV,AGRI,11,2543,1,0,0,,117,12a7383413c2ca4a3c695d704db8,2024-11-04
ACT_2013_1640,RECOMMENDATION,MIGRATION,2013-04-17,2014-08-25,2014-09-29,32013D1640,TFEU_352,1,UNANIMITY,AFET,2,3441,1,0,0,,8,2cd933b90f9f85b20f7d1072c502,2024-08-27
ACT_2014_1641,REGULATION,CLIMATE,2014-10-28,2017-06-01,2017-06-27,32014R1641,TFEU_114,1,SIMPLE_MAJORITY,ECON,1,4167,1,0,1,,23,d67f0f2dabdcd4300e380451efc2,2025-03-23
ACT_2015_1642,DIRECTIVE,SECURITY,2015-12-17,2016-04-19,2016-06-13,32015L1642,TFEU_192,0,QMV,CULT,2,2878,1,0,1,2017-08-31,103,0bd2ab132f3ec157b64b7b7af8a0,2025-11-20
ACT_2016_1643,DECISION,ENERGY,2016-08-24,2018-05-15,2018-06-30,32016D1643,TFEU_153,0,UNANIMITY,ENVI,2,1079,1,0,0,,99,ee9b2f172c6e19cc9f183a4e4529,2024-02-17
ACT_2017_1644,RECOMMENDATION,CONSUMER,2017-02-26,2019-09-06,2019-11-19,32017D1644,TFEU_207,0,SIMPLE_MAJORITY,JURI,3,1978,1,0,0,,25,fc782b57326e9a182ab0ee22df82,2025-02-16
ACT_2018_1645,REGULATION,HEALTH,2018-02-09,2020-05-01,2020-07-26,32018R1645,TFEU_168,1,QMV,IMCO,11,1235,1,0,1,,26,70393b4575950f6362d2e52ef032,2026-01-29
ACT_2019_1646,DIRECTIVE,COMPETITION,2019-11-18,2021-05-03,2021-08-10,32019L1646,TFEU_91,1,UNANIMITY,TRAN,8,3317,1,0,1,2023-07-12,82,dcf429f82a49f52e8c0a5b742513,2024-09-02
ACT_2020_1647,DECISION,TRANSPORT,2020-11-01,2022-11-11,2022-12-07,32020D1647,TFEU_173,0,SIMPLE_MAJORITY,BUDG,6,3760,1,0,0,,91,940deaa5532897fc9d7fd4e88d6a,2025-04-15
ACT_2021_1648,RECOMMENDATION,DATA_GOV,2021-04-13,2023-09-05,2023-10-01,32021D1648,TFEU_77,0,QMV,ITRE,8,2503,0,0,0,,27,93d90f3896b6f0aa3d099830cdf1,2026-01-01
ACT_2022_1649,REGULATION,FINANCE,2022-10-28,2023-12-27,2024-02-12,32022R1649,TFEU_83,1,UNANIMITY,EMPL,0,2355,0,1,1,,22,63db5b2bd9ec5f97a2f43cbc30aa,2025-07-19
ACT_2023_1650,DIRECTIVE,SPACE,2023-11-15,2026-02-25,2026-02-25,32023L1650,TFEU_352,0,SIMPLE_MAJORITY,LIBE,10,716,1,0,1,2027-03-26,73,a09f1caf7dfa852c7baa6d9d421a,2025-09-18
ACT_2024_1651,DECISION,AGRICULTURE,2024-03-17,2026-02-25,2026-02-25,32024D1651,TFEU_114,0,QMV,AGRI,3,2056,1,1,0,,87,dc05f19f1ccfba592180a443ba59,2024-05-25
ACT_2025_1652,RECOMMENDATION,DIGITAL,2025-05-25,2026-02-25,2026-02-25,32025D1652,TFEU_192,0,UNANIMITY,AFET,2,764,1,0,0,,5,5e7718f0aaf7ceab4a3d6491af1a,2025-05-30
ACT_2012_1653,REGULATION,MIGRATION,2012-08-08,2014-06-18,2014-10-09,32012R1653,TFEU_153,0,SIMPLE_MAJORITY,ECON,6,852,0,1,0,,15,2e40aeb559b22d18c82d43426732,2024-11-08
ACT_2013_1654,DIRECTIVE,CLIMATE,2013-02-07,2013-08-24,2013-10-25,32013L1654,TFEU_207,1,QMV,CULT,4,3904,1,0,0,2015-12-28,20,3b34f4d142a5faba9b40b42ea388,2024-06-10
ACT_2014_1655,DECISION,SECURITY,2014-07-28,2015-10-25,2016-01-22,32014D1655,TFEU_168,1,UNANIMITY,ENVI,6,755,1,0,0,,4,386668a511f7a87df8da5c6bee2d,2025-10-22
ACT_2015_1656,RECOMMENDATION,ENERGY,2015-12-22,2018-02-11,2018-03-30,32015D1656,TFEU_91,0,SIMPLE_MAJORITY,JURI,11,1975,1,0,0,,12,d02055a89012187a1c316cd0fe3d,2024-11-11
ACT_2016_1657,REGULATION,CONSUMER,2016-10-06,2017-11-19,2017-12-17,32016R1657,TFEU_173,1,QMV,IMCO,10,1944,1,1,0,,8,d378cf4bc3b657d7e3dcf19d4c78,2024-02-11
ACT_2017_1658,DIRECTIVE,HEALTH,2017-11-22,2019-05-11,2019-06-11,32017L1658,TFEU_77,1,UNANIMITY,TRAN,11,3821,1,0,0,2021-05-05,68,8b097bce1de1bb0fb7d5f935bea5,2024-12-30
ACT_2018_1659,DECISION,COMPETITION,2018-10-26,2019-01-12,2019-01-24,32018D1659,TFEU_83,0,SIMPLE_MAJORITY,BUDG,9,3601,0,0,1,,102,7e81e4bba041e3195aa4ab1be76a,2025-02-18
ACT_2019_1660,RECOMMENDATION,TRANSPORT,2019-12-12,2022-07-15,2022-08-13,32019D1660,TFEU_352,1,QMV,ITRE,10,41,1,0,0,,9,d38acf445ba08524f2e74481977b,2025-12-26
ACT_2020_1661,REGULATION,DATA_GOV,2020-01-08,2021-01-07,2021-02-26,32020R1661,TFEU_114,1,UNANIMITY,EMPL,3,2965,1,0,0,,7,aa6c39c202247b3d3d5348b1e2bf,2025-04-21
ACT_2021_1662,DIRECTIVE,FINANCE,2021-08-18,2024-01-20,2024-02-10,32021L1662,TFEU_192,1,SIMPLE_MAJORITY,LIBE,4,101,0,0,0,2025-05-03,46,f3dcf3bfbacf797a3bfd1d6f079d,2024-06-09
ACT_2022_1663,DECISION,SPACE,2022-07-12,2024-06-11,2024-08-18,32022D1663,TFEU_153,1,QMV,AGRI,10,1137,0,0,0,,44,9394e60504de4e741c68a9ecb53e,2024-02-03
ACT_2023_1664,RECOMMENDATION,AGRICULTURE,2023-07-15,2025-06-19,2025-07-30,32023D1664,TFEU_207,0,UNANIMITY,AFET,0,3306,1,0,0,,19,3035230928eed98cf64e0deb3324,2025-05-23
ACT_2024_1665,REGULATION,DIGITAL,2024-02-04,2026-02-25,2026-02-25,32024R1665,TFEU_168,1,SIMPLE_MAJORITY,ECON,0,3385,1,0,1,,31,9896e802821bc48686105b91c2de,2025-02-23
ACT_2025_1666,DIRECTIVE,MIGRATION,2025-06-27,2025-09-14,2025-09-30,32025L1666,TFEU_91,1,QMV,CULT,2,1578,1,1,1,2027-03-31,97,a41a42afe354c78d5e2fbff27e6b,2024-09-06
ACT_2012_1667,DECISION,CLIMATE,2012-07-01,2014-04-28,2014-07-14,32012D1667,TFEU_173,0,UNANIMITY,ENVI,7,3831,1,0,0,,43,123a403ef7b143364851da43f686,2025-05-14
ACT_2013_1668,RECOMMENDATION,SECURITY,2013-09-11,2015-09-13,2015-12-02,32013D1668,TFEU_77,0,SIMPLE_MAJORITY,JURI,10,3764,1,0,0,,20,5fff7c4cdf9e5dcd29d71a57594e,2024-04-05
ACT_2014_1669,REGULATION,ENERGY,2014-10-08,2017-04-22,2017-07-01,32014R1669,TFEU_83,0,QMV,IMCO,3,4176,1,0,0,,22,a9ace696ec8f7b0485a65812fd51,2024-11-17
ACT_2015_1670,DIRECTIVE,CONSUMER,2015-03-01,2015-11-28,2016-02-04,32015L1670,TFEU_352,0,UNANIMITY,TRAN,11,2747,1,0,0,2017-10-15,21,aa305386073b7cb61a09a1133a1a,2026-02-07
ACT_2016_1671,DECISION,HEALTH,2016-04-05,2018-07-20,2018-09-18,32016D1671,TFEU_114,0,SIMPLE_MAJORITY,BUDG,5,1258,1,1,0,,116,c7ab0389d97db9bcf87cbfbff031,2025-04-11
ACT_2017_1672,RECOMMENDATION,COMPETITION,2017-12-06,2019-12-11,2020-01-16,32017D1672,TFEU_192,0,QMV,ITRE,7,3663,1,0,0,,35,e9afe969c9624f581e60c3021f49,2024-07-17
ACT_2018_1673,REGULATION,TRANSPORT,2018-05-26,2020-05-27,2020-08-06,32018R1673,TFEU_153,1,UNANIMITY,EMPL,9,315,0,0,0,,25,e4df1a3e31b51601b708331de91c,2025-09-02
ACT_2019_1674,DIRECTIVE,DATA_GOV,2019-10-12,2022-04-19,2022-08-17,32019L1674,TFEU_207,1,SIMPLE_MAJORITY,LIBE,6,2205,1,0,1,2024-02-26,82,62b14b966cedbc6ad831fbc5d42f,2024-10-25
ACT_2020_1675,DECISION,FINANCE,2020-05-16,2020-12-20,2021-04-03,32020D1675,TFEU_168,0,QMV,AGRI,12,2669,1,0,0,,85,b9e7b55c68e84270b1345b3866b5,2025-11-10
ACT_2021_1676,RECOMMENDATION,SPACE,2021-06-27,2023-04-30,2023-06-16,32021D1676,TFEU_91,0,UNANIMITY,AFET,10,581,1,0,0,,29,c5c065499e58ebe5dc7bc7ab032c,2024-12-12
ACT_2022_1677,REGULATION,AGRICULTURE,2022-12-16,2023-09-12,2023-12-01,32022R1677,TFEU_173,1,SIMPLE_MAJORITY,ECON,6,1607,1,0,0,,27,c7c7d91262cb41d60c97115d3b67,2025-03-20
ACT_2023_1678,DIRECTIVE,DIGITAL,2023-07-07,2024-02-01,2024-05-24,32023L1678,TFEU_77,0,QMV,CULT,7,1034,0,0,1,2025-10-02,97,e2582bc5a4082c03ab0aca3b8591,2024-01-15
ACT_2024_1679,DECISION,MIGRATION,2024-06-07,2026-02-25,2026-02-25,32024D1679,TFEU_83,1,UNANIMITY,ENVI,2,1880,1,0,0,,24,4e50a048d7cd44740bb44c5aa765,2024-04-06
ACT_2025_1680,RECOMMENDATION,CLIMATE,2025-04-17,2026-02-25,2026-02-25,32025D1680,TFEU_352,0,SIMPLE_MAJORITY,JURI,9,3565,1,0,0,,7,51d41ed7a04abfd7ef0b47bdeae9,2025-12-14
ACT_2012_1681,REGULATION,SECURITY,2012-09-21,2014-08-28,2014-10-15,32012R1681,TFEU_114,1,QMV,IMCO,11,3489,1,0,1,,21,0673912dc1bd0d6032105bede955,2025-12-30
ACT_2013_1682,DIRECTIVE,ENERGY,2013-03-14,2015-07-19,2015-11-10,32013L1682,TFEU_192,1,UNANIMITY,TRAN,4,3384,0,0,1,2017-11-11,88,f2d86ce192acaf44a336ff0c834d,2025-09-24
ACT_2014_1683,DECISION,CONSUMER,2014-09-07,2016-10-27,2016-11-12,32014D1683,TFEU_153,0,SIMPLE_MAJORITY,BUDG,12,3460,1,0,0,,46,7557804366a7a36e9c96bc26c0aa,2024-02-08
ACT_2015_1684,RECOMMENDATION,HEALTH,2015-01-14,2016-10-20,2017-01-16,32015D1684,TFEU_207,1,QMV,ITRE,2,3520,0,0,1,,12,ff1ed492bffc0617fe09a7b738fd,2025-04-13
ACT_2016_1685,REGULATION,COMPETITION,2016-08-20,2016-12-02,2017-03-23,32016R1685,TFEU_168,1,UNANIMITY,EMPL,10,1764,0,1,0,,11,588e2f4ba33e52feccc577f8f407,2024-08-23
ACT_2017_1686,DIRECTIVE,TRANSPORT,2017-11-28,2020-06-08,2020-08-04,32017L1686,TFEU_91,1,SIMPLE_MAJORITY,LIBE,12,2464,1,0,1,2022-01-08,107,2038955e2e8869d7687b6852bf82,2025-11-19
