trans_transit_service_date,trans_transit_agency_gtfs_id,trans_transit_route_id,trans_transit_route_type,trans_transit_scheduled_trips_count,trans_transit_actual_trips_count,trans_transit_on_time_performance_pct,trans_transit_headway_minutes_avg,trans_transit_passenger_boardings,trans_transit_passenger_alightings,trans_transit_load_factor_peak,trans_transit_vehicle_km_traveled,trans_transit_vehicle_hours_traveled,trans_transit_revenue_km_traveled,trans_transit_farebox_revenue_inr,trans_transit_fare_evasion_estimate_pct,trans_transit_service_disruption_minutes,trans_transit_accessibility_compliance_pct,trans_transit_operator_absence_rate,trans_transit_customer_complaints_count
2020-08-29,IN-MUMBAI-BEST,R8414,BUS,224,207,83.11,13.93,88563,86879,0.873,3004.3,166.71,2651.4,1599008,2.89,163,90.99,4.38,3
2023-07-29,IN-MUMBAI-MMRDA,R1359,SUBURBAN_RAIL,264,249,79.56,14.26,199747,195870,0.853,5129.4,193.95,4593.9,3105546,1.19,106,78.6,6.41,6
2019-07-11,IN-DELHI-DMRC,R9383,TRAM,44,30,82.34,17.27,29231,27221,0.682,170.5,9.39,164.0,342545,0.68,183,89.09,3.13,2
2025-08-13,IN-AHM-AMTS,R7459,METRO,414,390,74.26,7.13,640989,611820,0.591,9848.0,788.8,9276.9,14246923,1.66,218,91.98,2.19,15
2021-04-20,IN-AHM-AMTS,R6429,METRO,162,139,74.95,12.69,101996,100581,0.284,2610.1,104.49,2405.8,2337292,1.14,39,78.37,3.86,3
2023-10-07,IN-MUMBAI-MMRDA,R8862,SUBURBAN_RAIL,347,343,93.36,21.4,66253,64557,1.054,8020.4,340.44,7088.2,1042334,1.27,79,84.16,1.24,2
2024-09-09,IN-KOL-CTC,R7297,METRO,216,196,83.0,8.68,313235,295659,0.838,2909.0,230.03,2531.1,6470518,4.93,91,72.47,4.43,8
2025-05-19,IN-DELHI-DTC,R7599,BRT,15,0,77.36,23.53,4449,4292,1.107,0.0,0.0,0.0,65024,2.06,8,99.97,2.07,3
2021-10-08,IN-BLR-BMTC,R8465,FERRY,261,247,94.23,8.47,42652,40348,1.096,6752.0,254.45,6412.2,1009063,3.64,119,77.83,2.6,2
2025-10-08,IN-DELHI-DMRC,R9223,METRO,58,47,99.72,4.65,69170,65675,1.149,240.4,12.43,219.2,1271547,2.49,239,81.38,4.74,4
2020-01-12,IN-CHN-MTC,R2965,BUS,159,139,64.34,3.64,85075,87589,0.948,2012.9,163.6,1983.0,1305159,0.0,175,66.58,2.02,3
2023-05-22,IN-MUMBAI-MMRDA,R6318,TRAM,305,303,96.89,2.0,161566,150744,1.197,4754.3,180.85,4247.1,1303806,5.49,61,89.08,6.2,3
2021-01-18,IN-HYD-TSRTC,R2689,SUBURBAN_RAIL,302,281,66.33,16.55,73587,74232,1.155,5124.2,244.32,4808.1,1206082,2.64,134,84.41,3.89,2
2019-06-08,IN-MUMBAI-MMRDA,R0123,TRAM,138,133,97.57,13.27,97897,92521,0.731,3372.4,155.19,3206.4,860933,2.45,156,75.14,4.72,2
2022-12-20,IN-DELHI-DMRC,R5727,METRO,207,200,87.09,21.94,144058,134685,1.142,2807.1,104.33,2452.4,1376423,1.98,31,77.07,4.51,6
2022-02-14,IN-DELHI-DTC,R6927,BRT,348,327,84.48,2.34,104661,97086,1.274,3680.9,150.87,3576.2,1256569,2.85,166,70.61,0.0,4
2023-05-29,IN-AHM-AMTS,R1428,SUBURBAN_RAIL,214,196,90.58,24.62,268848,252917,0.933,2802.2,136.2,2422.0,5003286,2.27,234,100.0,0.0,14
2019-06-09,IN-PUNE-PMPML,R2453,SUBURBAN_RAIL,396,379,69.61,15.9,378724,374567,1.019,4859.6,273.32,4782.0,7625281,1.52,47,77.36,0.23,10
2019-03-15,IN-BLR-BMTC,R9667,BUS,243,226,81.51,16.88,72528,68907,1.169,3795.2,275.04,3237.4,708940,3.67,158,69.21,3.2,4
2019-09-14,IN-CHN-MTC,R3797,SUBURBAN_RAIL,15,12,78.7,22.72,6502,6013,0.62,201.9,9.7,182.2,83480,2.61,82,88.75,1.51,2
2019-07-20,IN-MUMBAI-BEST,R8242,FERRY,12,0,74.09,16.79,2000,2040,1.219,0.0,0.0,0.0,21589,4.45,167,81.42,1.7,3
2020-10-07,IN-KOL-CTC,R4409,BUS,295,294,82.98,10.87,193584,196439,0.86,4846.3,254.01,4440.7,3683008,5.18,136,76.29,3.89,4
2023-11-07,IN-AHM-AMTS,R3501,BRT,223,222,75.34,7.13,37765,37027,0.987,5264.7,253.99,5000.7,723516,5.73,145,57.87,5.08,1
2023-04-19,IN-MUMBAI-BEST,R9504,SUBURBAN_RAIL,391,371,72.96,14.08,481659,490322,1.402,3572.6,162.14,3147.0,5962513,5.31,247,96.83,1.15,17
2022-03-26,IN-DELHI-DMRC,R5857,BRT,310,310,81.49,15.18,190486,185228,0.799,4919.4,193.93,4804.8,4008661,2.02,248,78.81,2.5,6
2024-11-07,IN-MUMBAI-BEST,R0590,METRO,86,75,82.53,11.17,11648,10875,1.432,1130.4,66.35,1004.8,246016,3.51,150,72.72,5.22,2
2026-01-20,IN-MUMBAI-MMRDA,R5987,SUBURBAN_RAIL,119,110,78.8,20.29,148716,145538,1.081,1645.5,72.17,1628.4,1769434,0.89,232,95.43,0.31,5
2020-10-27,IN-DELHI-DMRC,R8632,FERRY,187,176,82.55,4.02,31184,28908,1.068,3741.1,185.83,3372.3,394208,3.75,57,80.22,0.49,3
2020-10-30,IN-KOL-CTC,R4359,SUBURBAN_RAIL,147,129,79.14,19.47,49098,49775,1.082,1959.9,113.01,1871.3,992379,0.0,249,83.08,3.69,4
2023-09-23,IN-MUMBAI-MMRDA,R1886,FERRY,144,137,80.55,18.0,32480,33055,0.982,960.6,36.64,845.9,671807,4.55,257,79.31,1.12,5
2025-05-31,IN-AHM-AMTS,R4921,METRO,119,108,80.64,14.86,142210,144436,0.615,864.2,42.26,845.8,3184921,3.23,84,69.28,3.18,5
2024-03-27,IN-CHN-MTC,R6607,METRO,378,354,87.04,4.73,130967,130427,1.366,5640.2,203.64,5203.5,1248569,4.71,0,87.25,4.61,6
2025-06-03,IN-CHN-MTC,R5109,SUBURBAN_RAIL,80,67,68.86,13.03,50545,50656,1.421,1196.8,43.62,1092.3,861988,4.28,134,87.28,2.72,2
2025-04-30,IN-DELHI-DMRC,R6854,TRAM,214,206,87.92,3.44,77516,78135,0.728,2353.3,105.77,2214.6,881065,3.07,123,85.28,0.0,2
2025-06-11,IN-DELHI-DTC,R0928,METRO,60,57,73.31,2.0,58095,55692,0.572,1056.1,58.92,1034.0,990099,2.76,67,69.62,1.88,1
2021-02-16,IN-CHN-MTC,R5958,BRT,338,328,77.0,26.28,116319,111779,1.455,5919.7,432.25,5261.8,2514651,0.0,225,74.64,5.33,4
2025-03-20,IN-AHM-AMTS,R0274,SUBURBAN_RAIL,51,28,73.51,3.3,53260,49291,0.186,756.4,41.95,724.0,1186529,1.52,38,67.28,4.09,3
2024-08-13,IN-AHM-AMTS,R9462,METRO,43,27,61.82,6.58,57166,54256,0.693,613.4,31.31,568.2,1175571,3.52,119,92.09,0.0,4
2019-01-12,IN-PUNE-PMPML,R5185,BRT,311,288,83.95,11.99,69097,63622,0.588,4780.8,196.22,4347.7,767088,3.64,229,64.77,3.42,5
2022-08-18,IN-MUMBAI-MMRDA,R9082,TRAM,174,155,80.55,20.77,97396,89893,0.463,1826.8,76.92,1709.2,1114633,2.19,203,88.27,2.48,3
2019-09-07,IN-PUNE-PMPML,R9676,BRT,355,335,84.08,14.93,171881,167273,0.805,6104.6,281.51,5763.7,3624713,5.6,179,71.72,2.32,5
2022-03-05,IN-PUNE-PMPML,R8235,BUS,294,273,99.9,11.13,122899,118048,0.758,1631.2,60.34,1434.2,2203439,4.09,106,59.82,2.47,5
2023-06-03,IN-HYD-TSRTC,R0717,BRT,234,233,93.32,5.71,131200,122059,1.36,3269.0,246.93,2820.4,1826074,0.59,130,81.32,1.07,5
2025-09-11,IN-CHN-MTC,R4395,METRO,74,55,91.25,6.22,21345,20562,1.151,432.5,17.39,426.2,316186,3.14,199,77.1,0.5,1
2021-02-02,IN-PUNE-PMPML,R9534,SUBURBAN_RAIL,330,321,72.68,15.62,52403,52391,1.802,5150.3,221.39,4874.9,842368,3.22,243,77.48,3.57,4
2022-02-18,IN-DELHI-DMRC,R1204,BRT,381,374,84.87,11.55,142551,138363,0.748,2380.3,183.22,2161.0,3366822,1.49,107,89.7,6.53,4
2024-12-19,IN-MUMBAI-BEST,R4642,TRAM,321,308,89.02,13.24,156330,152614,0.891,8289.4,374.43,7546.6,1824787,2.02,13,98.95,4.12,10
2019-03-29,IN-MUMBAI-MMRDA,R1086,BUS,245,230,81.91,16.02,65616,64211,1.208,4032.4,213.28,3651.3,597836,5.05,245,88.38,2.65,4
2023-01-22,IN-BLR-BMTC,R1009,BRT,245,224,84.14,20.54,123854,126054,1.028,5248.5,239.53,4674.3,2760723,3.99,16,74.45,1.56,6
2019-10-09,IN-KOL-CTC,R8718,TRAM,20,17,86.7,17.21,12209,11628,0.543,97.2,4.5,86.1,215154,4.51,214,93.75,1.94,1
2023-12-28,IN-DELHI-DMRC,R5878,BRT,241,221,72.35,7.32,99295,102206,0.63,4713.4,284.31,4038.5,1650410,4.27,144,77.0,4.69,5
2022-10-23,IN-BLR-BMTC,R4285,SUBURBAN_RAIL,403,403,79.41,3.23,303417,302183,1.005,7190.9,487.15,6134.8,6613978,2.46,120,78.4,2.46,8
2025-09-22,IN-CHN-MTC,R6552,FERRY,118,111,72.46,14.99,10855,10182,1.152,2732.7,127.66,2392.5,131788,2.22,98,90.7,4.1,0
2019-07-15,IN-MUMBAI-MMRDA,R8586,TRAM,217,210,81.93,8.31,50972,48505,1.038,4533.6,223.45,3903.7,508771,2.53,101,84.57,4.96,2
2022-09-09,IN-PUNE-PMPML,R9816,FERRY,317,296,78.12,6.29,48712,46134,0.529,6559.4,534.02,6248.5,630478,4.13,77,76.6,0.0,3
2023-03-29,IN-MUMBAI-BEST,R1568,BUS,27,26,92.22,10.74,1787,1725,1.046,406.3,20.1,390.2,40986,0.77,161,93.65,1.86,1
2020-02-24,IN-DELHI-DMRC,R6237,SUBURBAN_RAIL,353,338,88.15,8.78,253005,245478,0.849,5122.4,217.52,4555.0,2078979,5.34,225,94.81,1.53,8
2020-01-24,IN-DELHI-DMRC,R3393,BRT,396,375,87.05,18.5,234305,223769,0.709,3923.4,277.91,3379.1,5086761,5.59,176,71.37,4.42,6
2025-05-17,IN-BLR-BMTC,R1237,BUS,88,74,78.5,13.62,67903,65391,1.3,1291.0,60.88,1227.6,1580692,2.72,135,88.56,5.29,3
2020-03-05,IN-DELHI-DTC,R3301,FERRY,403,402,77.18,5.87,84581,82046,0.66,6232.7,241.59,5307.7,796937,1.43,56,83.86,2.74,4
2023-08-24,IN-AHM-AMTS,R4762,BRT,145,144,82.11,16.92,72636,70008,0.434,963.0,45.61,852.5,1638628,3.22,156,68.24,5.14,5
2020-01-31,IN-MUMBAI-BEST,R4258,METRO,270,262,80.78,17.39,382153,380242,1.551,6071.9,239.65,5500.3,4665578,5.86,35,76.56,3.73,10
2021-07-22,IN-BLR-BMTC,R1429,BRT,62,50,85.81,15.92,10771,10758,0.907,663.9,42.3,585.5,179897,4.76,247,77.62,1.25,1
2022-12-06,IN-DELHI-DTC,R7398,FERRY,403,393,80.24,13.52,78928,77520,1.435,8891.2,449.23,7768.6,1181907,2.5,193,66.1,4.29,5
2019-09-24,IN-AHM-AMTS,R6486,BUS,348,339,81.79,2.0,158319,148274,0.339,2807.5,198.92,2621.6,3232283,5.01,236,100.0,3.11,6
2025-04-14,IN-DELHI-DMRC,R6144,SUBURBAN_RAIL,187,177,92.29,2.89,40606,39705,0.514,2981.3,118.53,2543.8,934780,2.33,105,91.53,4.05,2
2025-01-31,IN-BLR-BMTC,R9223,FERRY,312,310,99.9,13.04,25986,26733,1.344,3786.6,151.67,3228.6,245149,2.86,93,73.15,2.29,1
2020-03-02,IN-KOL-CTC,R3513,FERRY,361,347,88.73,17.31,67459,66279,1.464,7460.2,407.28,7301.4,754632,2.62,61,82.07,5.53,4
2025-11-16,IN-DELHI-DTC,R5082,METRO,187,184,76.46,15.92,225855,227023,0.367,3758.0,166.95,3515.2,2348203,1.73,148,80.73,5.37,6
2021-06-09,IN-DELHI-DTC,R7360,BUS,356,350,85.14,2.0,133455,123517,0.452,8611.5,714.19,8370.3,1556861,2.91,137,89.07,1.76,5
2019-03-12,IN-HYD-TSRTC,R1554,TRAM,377,372,91.14,7.66,154007,149023,1.09,4059.0,200.57,3559.2,2667185,6.2,34,69.42,5.15,3
2025-06-08,IN-KOL-CTC,R9270,TRAM,73,60,78.91,13.32,52304,51567,1.157,1599.0,82.87,1546.1,720039,2.97,209,83.44,2.84,3
2020-10-14,IN-KOL-CTC,R3397,TRAM,97,91,75.61,16.47,43109,40273,1.202,993.5,69.28,948.9,704727,4.87,111,61.13,3.61,1
2022-12-29,IN-MUMBAI-MMRDA,R9149,BRT,244,238,95.13,9.17,64888,62529,1.101,1751.2,117.18,1597.8,898236,3.5,79,87.56,1.47,4
2022-03-06,IN-MUMBAI-BEST,R3880,BUS,311,291,74.71,27.82,123910,119303,1.388,4451.1,228.52,4255.2,1691600,2.39,255,80.46,6.77,5
2023-06-24,IN-MUMBAI-MMRDA,R8334,BRT,16,4,87.21,6.05,10150,9902,0.957,25.7,1.38,24.8,183374,2.61,8,71.62,4.16,2
2025-08-08,IN-MUMBAI-BEST,R3184,TRAM,299,283,82.33,2.0,115204,117247,0.903,6957.1,328.22,6516.5,1755711,4.65,38,71.52,1.36,5
2020-08-05,IN-MUMBAI-MMRDA,R2101,TRAM,354,334,81.37,15.32,127177,129792,0.584,2824.2,165.69,2702.8,1558625,2.67,248,67.08,4.69,5
2026-01-10,IN-AHM-AMTS,R3266,BRT,341,319,74.21,8.96,176316,176618,0.431,6378.4,335.79,5756.8,2795268,2.61,196,85.91,4.31,6
2025-04-04,IN-AHM-AMTS,R2829,TRAM,65,43,90.86,8.92,3955,3921,0.796,1025.2,39.32,895.4,93321,2.05,22,67.49,4.34,2
2022-06-21,IN-CHN-MTC,R6862,BRT,300,281,87.06,7.37,89658,83516,0.919,3773.6,143.05,3355.3,1168949,2.31,167,59.58,3.45,2
2020-09-03,IN-HYD-TSRTC,R5824,BRT,129,111,91.27,19.12,17700,18194,0.657,1116.9,75.94,1091.7,377325,3.56,36,100.0,1.56,1
2023-12-31,IN-DELHI-DMRC,R0121,TRAM,307,295,71.16,10.57,108887,111923,1.297,8113.8,565.64,7392.0,2193746,0.84,22,69.48,3.21,2
2019-12-15,IN-MUMBAI-MMRDA,R4997,FERRY,69,57,76.74,13.78,6288,6374,1.002,1541.8,81.3,1452.8,101833,2.45,205,90.62,4.48,1
2021-02-26,IN-MUMBAI-BEST,R1903,SUBURBAN_RAIL,342,325,68.72,9.06,302738,281920,1.68,5230.6,367.2,4831.5,5426942,0.29,53,71.67,2.65,6
2025-11-26,IN-HYD-TSRTC,R3189,SUBURBAN_RAIL,196,174,82.83,16.62,152032,155386,1.233,4000.6,171.24,3610.5,3026450,3.96,77,76.73,2.23,4
2023-11-24,IN-CHN-MTC,R4833,BUS,58,41,73.82,6.84,45050,46094,0.429,581.4,40.89,532.0,626611,3.07,89,80.6,5.13,4
2019-07-27,IN-BLR-BMTC,R5593,SUBURBAN_RAIL,41,32,82.91,9.02,40588,40109,1.262,730.4,34.9,715.7,532938,2.32,195,76.03,4.24,3
2022-06-20,IN-CHN-MTC,R8401,SUBURBAN_RAIL,120,116,87.72,8.44,99181,94259,1.428,1508.6,82.25,1290.0,1263596,3.75,243,96.58,1.84,5
2022-04-10,IN-DELHI-DTC,R9284,METRO,232,211,54.84,5.16,153094,156515,0.751,3381.4,171.65,3270.0,2973896,4.3,150,70.57,3.14,4
2022-12-01,IN-MUMBAI-MMRDA,R1282,BRT,229,218,99.9,10.55,152879,151743,1.053,5177.5,230.92,4586.6,2476277,5.69,204,57.44,0.0,8
2022-05-12,IN-KOL-CTC,R6751,METRO,190,173,74.06,8.58,48165,45909,0.967,2854.6,116.48,2444.4,943107,0.69,238,78.74,1.6,4
2025-07-28,IN-HYD-TSRTC,R2846,BUS,320,303,72.21,15.71,104459,97469,0.784,7146.0,311.18,6392.2,1568361,3.29,7,100.0,2.52,4
2020-04-13,IN-AHM-AMTS,R8199,FERRY,20,20,79.24,15.43,4360,4417,0.78,351.6,21.98,327.9,57524,1.77,6,87.15,1.68,1
2020-04-30,IN-DELHI-DMRC,R6118,BRT,391,380,69.47,16.9,160997,156599,0.552,8106.4,296.96,7833.4,2326697,3.29,27,100.0,4.62,11
2022-01-07,IN-MUMBAI-MMRDA,R2153,TRAM,329,327,84.17,15.67,71161,68752,0.968,3231.6,190.22,2813.8,878945,1.88,94,86.47,5.0,6
2025-01-07,IN-MUMBAI-MMRDA,R5292,SUBURBAN_RAIL,323,322,83.68,6.15,36375,35431,1.067,8940.2,457.31,8057.1,435756,3.03,251,86.79,3.33,2
2023-03-12,IN-MUMBAI-MMRDA,R2729,BRT,94,77,75.38,18.17,23338,23075,1.105,1900.5,111.26,1776.0,482716,4.44,49,88.96,5.94,2
2020-08-15,IN-KOL-CTC,R7489,TRAM,413,403,85.33,6.14,215446,205298,0.759,7014.5,324.4,6018.5,3579801,0.87,33,76.91,1.33,4
2024-03-18,IN-MUMBAI-MMRDA,R0361,BRT,150,129,84.01,22.95,37644,38132,0.937,1655.8,64.1,1513.7,547956,6.71,99,71.98,4.99,2
2021-01-04,IN-MUMBAI-MMRDA,R7886,TRAM,112,105,91.63,26.73,64560,62457,0.944,1813.3,120.25,1745.0,1041258,3.18,72,70.92,6.51,3
2019-05-08,IN-KOL-CTC,R8005,TRAM,246,228,91.88,2.0,60061,61801,0.689,3196.8,116.84,2772.3,1006702,0.0,23,65.09,5.24,3
2020-05-02,IN-MUMBAI-MMRDA,R2898,SUBURBAN_RAIL,259,256,77.94,11.13,236926,218437,0.998,6032.7,367.69,5131.2,4509803,3.12,0,72.81,4.15,9
2022-06-01,IN-MUMBAI-BEST,R4822,FERRY,110,86,80.53,9.91,12421,12156,0.816,814.1,39.63,699.0,110460,3.6,178,77.94,2.53,3
2020-01-23,IN-PUNE-PMPML,R6321,TRAM,381,366,80.64,5.28,113220,111282,1.129,4450.1,229.58,4377.9,1269719,4.02,191,69.91,2.8,2
2022-11-20,IN-DELHI-DTC,R8771,BUS,349,325,75.48,11.45,202186,187312,0.96,4914.0,383.75,4325.5,1647268,2.43,214,81.77,2.51,4
2025-02-16,IN-MUMBAI-BEST,R0716,METRO,230,211,74.88,4.37,142102,133120,0.1,3270.3,126.2,3207.3,3382827,4.15,22,82.04,3.02,4
2020-06-11,IN-BLR-BMTC,R1051,BUS,245,228,81.79,20.59,152412,147910,0.846,3632.4,187.24,3532.0,2301149,0.0,199,77.02,2.86,3
2024-06-27,IN-HYD-TSRTC,R3207,METRO,408,398,73.31,12.0,456170,432567,0.532,8662.9,463.78,7431.8,6705663,5.16,171,83.37,3.85,15
2021-04-03,IN-AHM-AMTS,R8307,FERRY,170,165,85.9,13.79,5907,5507,0.614,1991.7,125.48,1902.2,136079,4.81,129,80.73,2.72,1
2024-12-28,IN-MUMBAI-MMRDA,R0745,TRAM,237,215,88.38,15.28,150130,145617,0.954,4772.1,264.85,4423.9,3277690,2.17,18,64.57,1.5,4
2019-12-21,IN-KOL-CTC,R1903,SUBURBAN_RAIL,54,41,82.43,12.4,52785,48727,0.979,977.4,77.35,888.6,500222,0.0,124,93.3,0.0,2
2019-02-04,IN-PUNE-PMPML,R0421,BUS,189,171,81.3,13.4,26183,24951,0.403,4505.9,312.53,3991.8,341160,0.68,211,82.38,2.64,3
2024-03-18,IN-DELHI-DTC,R8892,BRT,389,386,76.98,10.47,243539,244013,1.222,3158.7,143.63,2695.4,5821606,2.49,46,74.19,5.08,8
2021-08-23,IN-CHN-MTC,R9512,BRT,399,394,77.66,11.91,82206,84550,1.245,9842.9,419.13,9179.3,808625,0.0,83,76.51,3.54,4
2022-08-26,IN-CHN-MTC,R2292,SUBURBAN_RAIL,209,194,77.95,5.87,248786,233722,0.394,3970.8,301.68,3876.0,3646530,2.42,40,70.9,2.86,12
2021-03-20,IN-KOL-CTC,R9408,TRAM,368,357,86.25,2.07,35395,32713,0.952,2013.4,86.18,1866.0,537090,2.2,218,75.27,1.52,3
2024-01-11,IN-HYD-TSRTC,R2392,TRAM,162,144,86.27,16.81,92889,94482,1.209,755.7,50.13,642.6,775571,2.62,83,97.72,0.93,4
2020-10-20,IN-MUMBAI-MMRDA,R8541,BRT,123,99,84.58,2.17,42051,40716,0.983,2228.6,135.17,2084.2,493313,1.58,210,87.2,1.41,5
2022-11-29,IN-DELHI-DMRC,R9018,SUBURBAN_RAIL,413,395,79.54,2.0,203445,195104,0.986,6338.7,355.47,5984.2,3535003,3.08,176,62.58,4.92,4
2025-01-20,IN-CHN-MTC,R7219,BUS,304,294,78.88,17.51,122145,123369,1.294,3274.6,136.56,3138.1,1263302,2.16,171,88.81,4.36,6
2024-10-12,IN-HYD-TSRTC,R9912,SUBURBAN_RAIL,62,52,92.09,16.85,49785,50751,0.949,1399.9,56.6,1249.0,881687,4.4,10,77.2,2.59,4
2023-12-17,IN-BLR-BMTC,R9608,BRT,156,136,87.94,8.27,34673,33504,0.566,3647.3,130.29,3530.5,563291,0.0,225,58.22,3.94,3
2023-09-17,IN-BLR-BMTC,R5356,BUS,406,404,89.19,10.23,307470,292316,0.982,6678.6,243.76,6139.6,2908863,0.0,241,66.31,0.0,12
2023-04-22,IN-CHN-MTC,R5546,SUBURBAN_RAIL,311,290,93.08,11.76,399605,396966,0.615,1476.9,98.09,1359.1,4670145,3.38,121,67.86,0.43,12
2021-06-22,IN-MUMBAI-MMRDA,R6680,TRAM,277,257,97.1,18.78,18399,17836,1.076,1696.2,112.78,1621.1,356094,6.16,190,82.65,0.0,2
2022-11-04,IN-MUMBAI-MMRDA,R9645,BRT,304,288,70.22,11.26,43729,42416,0.847,6058.8,361.29,5541.7,397013,4.83,152,75.58,3.46,1
2021-01-21,IN-HYD-TSRTC,R3081,SUBURBAN_RAIL,75,66,82.68,16.27,85215,80964,1.348,1726.1,100.98,1693.3,1229785,2.99,55,64.39,2.52,3
2021-07-18,IN-DELHI-DMRC,R0133,FERRY,150,139,79.59,15.44,2739,2647,1.22,3269.2,118.09,3064.4,53089,4.8,45,68.62,0.07,0
2020-01-22,IN-KOL-CTC,R7985,FERRY,307,294,66.13,13.46,67793,67937,0.59,3941.9,248.16,3363.1,1182078,3.35,138,81.94,3.72,3
2020-05-12,IN-DELHI-DMRC,R2388,SUBURBAN_RAIL,115,92,88.96,23.58,63042,59616,1.052,1181.7,67.45,1135.0,1242178,1.1,256,89.31,2.1,4
2025-04-30,IN-AHM-AMTS,R6253,METRO,234,232,82.08,13.19,76153,70621,0.455,1722.2,92.96,1568.8,1049006,0.0,121,66.99,1.98,2
2019-02-07,IN-BLR-BMTC,R7432,TRAM,341,340,66.89,2.0,124978,115576,0.929,3317.4,222.42,3159.5,1734602,0.45,167,82.54,0.76,2
2020-01-27,IN-KOL-CTC,R3545,SUBURBAN_RAIL,17,0,75.63,14.49,8959,9201,0.515,0.0,0.0,0.0,159564,4.46,196,73.81,7.87,2
2025-03-12,IN-MUMBAI-MMRDA,R1872,TRAM,419,402,79.6,6.52,251391,245962,0.724,6294.4,236.07,5393.0,3447592,6.34,53,73.57,4.43,4
2023-08-23,IN-AHM-AMTS,R6137,FERRY,293,292,75.05,2.0,33244,30706,0.493,7616.8,392.05,7089.6,401866,2.07,81,78.33,0.51,2
2019-09-04,IN-MUMBAI-BEST,R7317,BUS,92,83,86.82,16.23,9625,8869,1.604,1964.7,86.77,1789.5,149269,4.15,125,66.92,2.49,2
2023-01-25,IN-AHM-AMTS,R4798,BRT,151,131,68.48,18.43,79220,80475,1.225,900.6,71.56,791.8,1223442,4.19,37,78.22,2.23,5
2024-01-26,IN-DELHI-DTC,R7607,BRT,281,278,81.83,10.45,27930,27810,1.593,3184.3,198.2,2824.3,657664,0.0,211,82.88,3.87,2
2024-07-15,IN-MUMBAI-MMRDA,R0645,BRT,386,362,82.93,16.52,257031,242639,0.634,2419.1,156.82,2309.7,3296336,3.86,66,79.53,5.06,5
2024-04-21,IN-DELHI-DMRC,R5930,METRO,212,196,78.32,7.77,51466,47897,0.697,3206.9,189.73,2777.2,927624,0.0,18,71.24,4.49,2
2023-03-01,IN-HYD-TSRTC,R7709,SUBURBAN_RAIL,51,33,96.46,5.11,64553,60757,1.358,242.2,13.8,212.2,877549,0.8,76,89.44,4.32,3
2025-11-04,IN-BLR-BMTC,R1410,BRT,10,0,79.87,15.27,2588,2414,1.215,0.0,0.0,0.0,45542,2.65,76,75.62,0.82,1
2021-10-27,IN-HYD-TSRTC,R9030,FERRY,38,33,71.45,6.84,8213,7747,1.008,170.8,8.36,161.1,160956,2.02,186,87.02,1.14,1
2021-01-10,IN-MUMBAI-BEST,R1147,METRO,196,187,73.14,2.0,147004,142548,1.053,1081.8,56.29,941.9,3063005,2.46,52,96.94,4.72,7
2021-04-05,IN-DELHI-DTC,R8612,TRAM,383,362,69.97,16.48,71557,73582,1.283,8267.1,668.47,7593.5,1319714,0.49,137,76.36,0.88,2
2020-01-18,IN-DELHI-DTC,R0977,METRO,292,268,79.96,11.31,473735,449663,0.691,3356.2,229.79,3271.5,6738774,0.0,146,80.94,3.41,10
2023-12-08,IN-HYD-TSRTC,R3057,TRAM,178,175,84.71,6.54,62705,62526,1.623,3261.7,258.32,3110.8,987031,3.43,104,71.79,4.21,4
2023-10-14,IN-HYD-TSRTC,R8753,METRO,285,271,86.95,4.41,329119,318192,1.052,1615.3,78.45,1506.5,7316027,0.0,114,65.67,4.13,6
2020-09-04,IN-CHN-MTC,R3004,TRAM,384,378,81.68,12.38,243840,247620,0.296,2431.3,90.07,2275.7,5116576,2.05,140,83.88,1.53,5
2022-03-24,IN-KOL-CTC,R0456,METRO,211,200,84.5,19.81,351402,330107,0.916,1513.1,59.23,1330.7,8311439,3.75,16,68.44,4.69,8
2021-02-14,IN-DELHI-DTC,R5883,TRAM,200,194,97.83,17.14,84337,80769,0.549,4399.7,261.72,3948.9,1794178,2.09,231,90.28,4.22,2
2020-11-18,IN-MUMBAI-BEST,R4262,BRT,166,163,88.98,24.58,119420,119856,1.337,852.5,53.45,751.8,1472787,5.14,137,81.67,0.19,4
2020-02-02,IN-KOL-CTC,R4629,FERRY,335,324,94.95,6.78,39643,39972,1.882,4784.9,176.03,4542.6,947250,4.52,120,67.67,4.89,2
2023-02-23,IN-PUNE-PMPML,R3369,FERRY,24,18,73.22,13.12,3223,3065,0.66,296.0,10.76,255.0,28537,2.9,166,85.84,0.21,0
2021-09-13,IN-DELHI-DMRC,R1820,METRO,176,162,95.43,4.75,167852,164486,0.471,3883.6,176.46,3354.3,3030622,1.29,189,73.32,3.52,4
2019-03-05,IN-DELHI-DMRC,R5736,BUS,344,321,86.3,12.79,271876,255736,0.781,4188.2,260.35,3986.7,3687004,0.0,96,68.82,4.59,18
2024-04-05,IN-BLR-BMTC,R4589,BUS,125,103,83.8,11.43,47316,48103,0.629,2569.3,124.68,2250.0,776233,2.05,210,80.99,3.85,2
2019-01-17,IN-MUMBAI-MMRDA,R9460,TRAM,265,249,73.13,14.08,143347,136813,0.669,6630.4,501.82,6288.0,1268292,3.13,65,92.18,2.14,8
2025-05-03,IN-DELHI-DTC,R8211,BUS,411,390,88.75,19.59,157802,162367,0.732,4225.7,320.35,4042.7,3362872,3.34,96,74.73,5.2,7
