travel_tourism_reference_month,travel_tourism_destination_nuts_code,travel_tourism_country_iso2,travel_tourism_accommodation_type_code,travel_tourism_visitor_residency_country_iso2,travel_tourism_domestic_inbound_outbound_code,travel_tourism_nights_spent_count,travel_tourism_arrivals_count,travel_tourism_avg_length_of_stay_nights,travel_tourism_occupancy_rate_pct,travel_tourism_spend_total_eur,travel_tourism_spend_per_night_eur,travel_tourism_seasonality_index,travel_tourism_airbnb_like_listings_count,travel_tourism_short_term_rental_regulatory_flag,travel_tourism_sustainable_tourism_label_flag,travel_tourism_over_tourism_pressure_index,travel_tourism_eurostat_table_code,travel_tourism_data_collection_wave,travel_tourism_data_extract_date
2019-10,HR97,HR,HOSTEL,CH,DOMESTIC,4523,930,4.86,39.57,491691.76,102.88,1.473,479,0,1,0.1237,tour_dem_ttac,2026W4,2025-09-03
2019-11,CY700,CY,CAMPING,JP,INBOUND,4709,1663,2.83,33.91,866199.9,211.61,1.163,493,0,0,0.8599,tour_occ_toor,2026W3,2024-09-10
2019-12,PT19,PT,APARTHOTEL,SY,OUTBOUND,4837,1700,2.85,53.15,406024.22,95.21,1.02,526,0,0,0.9052,tour_occ_arm,2026W2,2025-10-31
2020-01,DK844,DK,HOTEL,CZ,DOMESTIC,4117,1079,3.82,67.49,855973.24,195.61,1.527,434,0,1,0.8453,tour_cap_nat,2026W1,2025-08-03
2020-02,CZ8,CZ,OTHER,LT,INBOUND,5084,1010,5.03,23.16,1070312.9,224.32,1.366,473,0,1,0.385,tour_occ_nim,2025W4,2024-01-24
2020-03,DK272,DK,SHORT_TERM_RENTAL,AL,OUTBOUND,4578,1700,2.69,65.69,393110.4,95.86,1.103,158,0,0,0.8244,tour_dem_ttac,2025W3,2024-09-23
2020-04,FR978,FR,HOSTEL,IQ,DOMESTIC,4718,1120,4.21,88.42,447293.78,87.83,0.917,204,0,1,0.2484,tour_occ_toor,2025W2,2025-11-02
2020-05,HR914,HR,CAMPING,PK,INBOUND,4213,728,5.79,61.6,184985.08,46.85,0.759,382,1,0,0.5369,tour_occ_arm,2025W1,2024-01-26
2020-06,CY17,CY,APARTHOTEL,BG,OUTBOUND,4835,971,4.98,49.26,977660.43,223.71,0.949,162,1,1,0.5113,tour_cap_nat,2024W4,2024-10-05
2020-07,RO720,RO,HOTEL,IE,DOMESTIC,4395,1486,2.96,76.89,186984.31,44.21,0.938,153,0,0,0.2451,tour_occ_nim,2024W3,2025-02-14
2020-08,EE4,EE,OTHER,SI,INBOUND,4400,1610,2.73,62.4,633791.4,155.26,1.16,395,0,1,0.7799,tour_dem_ttac,2024W2,2024-10-14
2020-09,PL50,PL,SHORT_TERM_RENTAL,GE,OUTBOUND,5021,1052,4.77,76.58,306806.56,67.12,0.832,215,0,0,0.5119,tour_occ_toor,2024W1,2025-12-16
2020-10,FR219,FR,HOSTEL,MK,DOMESTIC,4721,1808,2.61,58.29,494893.54,107.08,0.955,513,1,1,0.6466,tour_occ_arm,2023W4,2026-01-06
2020-11,HU25,HU,CAMPING,VN,INBOUND,4510,1581,2.85,40.44,534102.04,117.45,1.003,512,1,0,0.9349,tour_cap_nat,2023W3,2024-04-22
2020-12,RO253,RO,APARTHOTEL,DE,OUTBOUND,4219,1011,4.17,53.2,601559.63,135.22,1.139,442,1,1,0.6748,tour_occ_nim,2023W2,2025-06-08
2021-01,HR795,HR,HOTEL,PT,DOMESTIC,5081,1072,4.74,44.39,1122409.18,251.15,0.859,293,0,1,0.3954,tour_dem_ttac,2023W1,2025-04-14
2021-02,LV35,LV,OTHER,DZ,INBOUND,5061,900,5.62,86.41,350908.14,63.12,1.367,264,1,0,0.4627,tour_occ_toor,2022W4,2025-08-27
2021-03,HR74,HR,SHORT_TERM_RENTAL,MA,OUTBOUND,4365,1015,4.3,66.22,562359.21,138.06,1.063,254,1,0,0.872,tour_occ_arm,2022W3,2024-04-17
2021-04,LT82,LT,HOSTEL,TR,DOMESTIC,4214,964,4.37,18.55,124129.44,28.36,1.003,416,0,0,0.7469,tour_cap_nat,2022W2,2024-08-28
2021-05,LT58,LT,CAMPING,EE,INBOUND,5252,1621,3.24,61.84,998720.15,209.79,0.914,191,1,0,0.2352,tour_occ_nim,2022W1,2024-08-06
2021-06,PL20,PL,APARTHOTEL,MT,OUTBOUND,4485,1770,2.53,80.04,1135549.36,232.66,0.867,490,1,0,0.9728,tour_dem_ttac,2026W4,2024-05-15
2021-07,HU410,HU,HOTEL,BY,DOMESTIC,4945,2206,2.24,19.98,622902.64,114.9,1.37,485,0,0,0.1751,tour_occ_toor,2026W3,2024-08-13
2021-08,FI323,FI,OTHER,IS,INBOUND,5127,1530,3.35,72.17,991034.24,195.34,1.522,229,0,1,0.8153,tour_occ_arm,2026W2,2024-12-29
2021-09,SK880,SK,SHORT_TERM_RENTAL,RU,OUTBOUND,4937,1058,4.67,20.91,1052085.76,240.17,0.89,245,1,1,0.0693,tour_cap_nat,2026W1,2026-02-21
2021-10,IT24,IT,HOSTEL,CY,DOMESTIC,4907,1722,2.85,86.56,335341.96,74.04,1.402,538,0,0,0.2191,tour_occ_nim,2025W4,2024-03-03
2021-11,SK245,SK,CAMPING,LV,INBOUND,4643,1964,2.36,66.31,632273.46,121.24,0.675,350,0,1,0.2992,tour_dem_ttac,2025W3,2025-05-27
2021-12,FR1,FR,APARTHOTEL,SE,OUTBOUND,4902,1651,2.97,93.68,709314.65,159.85,1.07,555,0,1,0.1026,tour_occ_toor,2025W2,2024-03-30
2022-01,BG785,BG,HOTEL,IN,DOMESTIC,5115,1135,4.51,62.55,907855.09,189.98,1.343,325,0,0,0.7459,tour_occ_arm,2025W1,2025-05-11
2022-02,LU71,LU,OTHER,NO,INBOUND,5436,1537,3.54,37.24,733563.24,155.69,0.954,296,1,1,0.2283,tour_cap_nat,2024W4,2024-07-31
2022-03,BG372,BG,SHORT_TERM_RENTAL,BE,OUTBOUND,4914,880,5.58,42.8,607330.2,111.99,0.892,430,1,0,0.7557,tour_occ_nim,2024W3,2025-08-25
2022-04,AT49,AT,HOSTEL,HU,DOMESTIC,4589,1324,3.47,41.56,535096.08,128.59,0.841,416,0,0,0.9645,tour_dem_ttac,2024W2,2024-03-01
2022-05,EE2,EE,CAMPING,SK,INBOUND,4461,1836,2.43,57.56,239090.39,50.79,1.097,257,0,1,0.83,tour_occ_toor,2024W1,2025-02-28
2022-06,CY505,CY,APARTHOTEL,GB,OUTBOUND,5366,1224,4.38,18.06,622241.75,109.66,1.517,526,1,0,0.8484,tour_occ_arm,2023W4,2024-06-20
2022-07,RO296,RO,HOTEL,ME,DOMESTIC,5488,1153,4.76,43.35,853106.92,148.94,0.925,562,0,0,0.5056,tour_cap_nat,2023W3,2024-04-21
2022-08,SE10,SE,OTHER,US,INBOUND,5328,1872,2.85,85.38,259985.76,44.93,1.345,333,0,0,0.7384,tour_occ_nim,2023W2,2025-11-10
2022-09,RO947,RO,SHORT_TERM_RENTAL,FR,OUTBOUND,4328,1019,4.25,75.69,506919.82,121.0,0.822,274,1,1,0.3637,tour_dem_ttac,2023W1,2025-01-13
2022-10,HR184,HR,HOSTEL,PL,DOMESTIC,5373,961,5.59,63.02,630360.03,107.73,1.432,539,0,0,0.7218,tour_occ_toor,2022W4,2024-09-08
2022-11,HU9,HU,CAMPING,CN,INBOUND,5114,881,5.8,18.09,1002158.71,201.42,1.247,485,1,0,0.4537,tour_occ_arm,2022W3,2024-01-23
2022-12,IT329,IT,APARTHOTEL,KE,OUTBOUND,5386,1276,4.22,47.83,401751.83,72.5,0.91,524,0,0,0.3727,tour_cap_nat,2022W2,2024-04-08
2023-01,CY938,CY,HOTEL,TN,DOMESTIC,5409,2229,2.43,18.73,288785.47,62.26,1.543,467,0,0,0.4201,tour_occ_nim,2022W1,2026-02-06
2023-02,CZ97,CZ,OTHER,DK,INBOUND,4676,1498,3.12,74.05,347343.91,87.14,0.931,545,1,0,0.37,tour_dem_ttac,2026W4,2025-11-25
2023-03,RO99,RO,SHORT_TERM_RENTAL,LU,OUTBOUND,5165,1148,4.5,85.52,389936.42,85.72,1.141,433,1,0,0.5125,tour_occ_toor,2026W3,2025-04-11
2023-04,SE5,SE,HOSTEL,BA,DOMESTIC,4639,764,6.07,35.6,217774.79,48.54,1.346,495,1,1,0.6938,tour_occ_arm,2026W2,2025-05-27
2023-05,NL165,NL,CAMPING,IR,INBOUND,5245,1842,2.85,93.37,969719.17,215.11,1.491,282,1,0,0.5428,tour_cap_nat,2026W1,2024-01-04
2023-06,AT638,AT,APARTHOTEL,RS,OUTBOUND,5105,1337,3.82,36.42,377948.93,69.24,1.094,405,1,1,0.3201,tour_occ_nim,2025W4,2024-10-13
2023-07,CZ188,CZ,HOTEL,HR,DOMESTIC,5391,1046,5.15,82.6,206469.92,40.56,1.224,570,1,0,0.8681,tour_dem_ttac,2025W3,2025-01-03
2023-08,PL600,PL,OTHER,IT,INBOUND,5135,948,5.42,33.42,1233435.51,249.18,1.352,337,0,1,0.4793,tour_occ_toor,2025W2,2024-05-02
2023-09,CZ727,CZ,SHORT_TERM_RENTAL,ES,OUTBOUND,5206,1732,3.01,62.76,90824.31,19.63,0.715,293,1,1,0.6625,tour_occ_arm,2025W1,2024-08-15
2023-10,HU928,HU,HOSTEL,GH,DOMESTIC,4979,1428,3.49,73.19,787154.3,140.42,0.894,570,0,0,0.7484,tour_cap_nat,2024W4,2024-07-18
2023-11,IE92,IE,CAMPING,NG,INBOUND,4986,2098,2.38,36.44,968789.26,208.15,0.741,526,1,0,0.7915,tour_occ_nim,2024W3,2024-04-25
2023-12,DE21,DE,APARTHOTEL,AT,OUTBOUND,5358,2318,2.31,49.47,491456.95,101.75,0.763,516,1,0,0.7166,tour_dem_ttac,2024W2,2024-01-16
2024-01,CZ78,CZ,HOTEL,GR,DOMESTIC,4790,1497,3.2,60.35,685184.88,151.31,1.159,446,1,1,0.6569,tour_occ_toor,2024W1,2024-09-14
2024-02,FI52,FI,OTHER,RO,INBOUND,4742,1266,3.75,26.59,492637.47,95.96,1.41,543,1,0,0.2927,tour_occ_arm,2023W4,2025-05-29
2024-03,BE30,BE,SHORT_TERM_RENTAL,EG,OUTBOUND,5433,1011,5.37,49.22,826252.7,151.5,0.687,593,0,0,0.1181,tour_cap_nat,2023W3,2025-03-29
2024-04,LU480,LU,HOSTEL,MD,DOMESTIC,4527,738,6.13,41.39,177119.29,34.23,0.824,478,1,1,0.3244,tour_occ_nim,2023W2,2024-05-02
2024-05,PT655,PT,CAMPING,UA,INBOUND,4792,2136,2.24,66.39,98341.45,20.25,1.306,322,1,0,0.0761,tour_dem_ttac,2023W1,2025-08-04
2024-06,BG984,BG,APARTHOTEL,FI,OUTBOUND,5166,1164,4.44,81.35,1059405.01,180.8,1.192,248,1,0,0.1927,tour_occ_toor,2022W4,2024-12-07
2024-07,EE7,EE,HOTEL,NL,DOMESTIC,4579,1628,2.81,34.92,1220995.72,251.51,0.893,351,1,0,0.3278,tour_occ_arm,2022W3,2024-10-15
2024-08,ES32,ES,OTHER,CH,INBOUND,5042,928,5.43,75.86,634598.96,146.48,1.056,341,1,0,0.1224,tour_cap_nat,2022W2,2025-04-10
2024-09,BE10,BE,SHORT_TERM_RENTAL,JP,OUTBOUND,5300,1929,2.75,64.64,432814.74,73.21,0.75,646,1,0,0.1984,tour_occ_nim,2022W1,2024-09-10
2024-10,PL889,PL,HOSTEL,SY,DOMESTIC,4657,905,5.15,26.45,947826.94,232.1,1.371,266,0,1,0.3033,tour_dem_ttac,2026W4,2025-07-02
2024-11,SK70,SK,CAMPING,CZ,INBOUND,5533,1019,5.43,71.05,98073.61,19.74,0.853,352,1,1,0.4939,tour_occ_toor,2026W3,2025-07-21
2024-12,IT98,IT,APARTHOTEL,LT,OUTBOUND,5452,1702,3.2,43.91,333869.44,67.1,1.508,452,0,0,0.3689,tour_occ_arm,2026W2,2024-06-21
2025-01,SK9,SK,HOTEL,AL,DOMESTIC,4555,1003,4.54,59.84,733920.39,159.12,1.471,260,1,0,0.818,tour_cap_nat,2026W1,2025-10-06
2025-02,MT77,MT,OTHER,IQ,INBOUND,4778,1641,2.91,77.37,609490.54,122.1,0.683,578,1,0,0.571,tour_occ_nim,2025W4,2025-03-01
2025-03,HR639,HR,SHORT_TERM_RENTAL,PK,OUTBOUND,4906,1262,3.89,81.91,750076.35,168.08,0.926,381,1,0,0.7312,tour_dem_ttac,2025W3,2026-01-06
2025-04,CZ4,CZ,HOSTEL,BG,DOMESTIC,5167,1194,4.33,25.0,1222465.39,208.38,1.145,356,1,0,0.1063,tour_occ_toor,2025W2,2024-02-13
2025-05,NL174,NL,CAMPING,IE,INBOUND,4636,810,5.72,36.71,1226434.39,259.5,1.064,356,0,0,0.1685,tour_occ_arm,2025W1,2025-09-17
2025-06,CZ485,CZ,APARTHOTEL,SI,OUTBOUND,5279,1052,5.02,35.72,1353880.47,253.95,0.96,658,0,1,0.7153,tour_cap_nat,2024W4,2025-10-13
2025-07,DE619,DE,HOTEL,GE,DOMESTIC,5201,1802,2.89,32.11,590376.04,126.89,0.986,574,0,1,0.8921,tour_occ_nim,2024W3,2025-12-29
2025-08,PT39,PT,OTHER,MK,INBOUND,5407,1585,3.41,27.76,103993.25,19.48,1.42,520,0,0,0.4628,tour_dem_ttac,2024W2,2025-01-21
2025-09,HR4,HR,SHORT_TERM_RENTAL,VN,OUTBOUND,5052,1025,4.93,62.14,831668.4,155.39,1.045,365,1,0,0.1062,tour_occ_toor,2024W1,2024-05-14
2025-10,RO621,RO,HOSTEL,DE,DOMESTIC,5229,1092,4.79,50.36,383574.94,75.44,1.279,423,1,0,0.1499,tour_occ_arm,2023W4,2025-09-18
2025-11,PL19,PL,CAMPING,PT,INBOUND,4628,1341,3.45,21.5,1249708.16,251.45,1.24,678,0,0,0.9076,tour_cap_nat,2023W3,2025-11-03
2025-12,MT60,MT,APARTHOTEL,DZ,OUTBOUND,4978,1102,4.52,92.99,939814.48,213.51,0.664,438,1,0,0.4201,tour_occ_nim,2023W2,2024-09-06
2026-01,IE6,IE,HOTEL,MA,DOMESTIC,5175,1811,2.86,36.56,1073825.57,188.32,0.808,624,1,0,0.4826,tour_dem_ttac,2023W1,2024-03-05
2026-02,ES31,ES,OTHER,TR,INBOUND,5766,1242,4.64,73.83,967100.46,177.42,1.065,488,0,0,0.2224,tour_occ_toor,2022W4,2024-04-25
2026-03,ES4,ES,SHORT_TERM_RENTAL,EE,OUTBOUND,5842,1095,5.34,65.78,1406742.19,247.06,0.818,423,0,0,0.2787,tour_occ_arm,2022W3,2025-10-29
2026-04,SE544,SE,HOSTEL,MT,DOMESTIC,5251,1308,4.01,66.0,1088359.3,235.57,1.387,517,0,0,0.6895,tour_cap_nat,2022W2,2025-03-27
2026-05,SI75,SI,CAMPING,BY,INBOUND,5076,903,5.62,38.65,957809.57,182.92,1.445,467,1,0,0.6538,tour_occ_nim,2022W1,2025-05-27
2026-06,DK2,DK,APARTHOTEL,IS,OUTBOUND,4727,1794,2.63,57.63,139199.47,26.7,1.514,437,0,1,0.6553,tour_dem_ttac,2026W4,2024-04-05
2026-07,SE146,SE,HOTEL,RU,DOMESTIC,5433,1473,3.69,34.91,830508.78,134.69,1.001,313,1,0,0.9218,tour_occ_toor,2026W3,2025-01-25
2026-08,CY6,CY,OTHER,CY,INBOUND,5462,1021,5.35,83.83,1248808.15,217.19,1.039,448,1,1,0.3574,tour_occ_arm,2026W2,2024-01-25
2026-09,LU281,LU,SHORT_TERM_RENTAL,LV,OUTBOUND,5824,1021,5.7,20.42,294699.47,58.82,0.919,660,1,1,0.0804,tour_cap_nat,2026W1,2024-02-05
2026-10,LU44,LU,HOSTEL,SE,DOMESTIC,5777,1925,3.0,65.05,1441199.86,232.77,0.651,670,1,0,0.7291,tour_occ_nim,2025W4,2024-04-16
2026-11,PL9,PL,CAMPING,IN,INBOUND,4735,1807,2.62,86.29,228903.13,44.35,0.986,638,0,0,0.2375,tour_dem_ttac,2025W3,2024-10-08
2026-12,GR91,GR,APARTHOTEL,NO,OUTBOUND,5090,2194,2.32,67.54,793757.41,181.92,0.727,663,0,0,0.0583,tour_occ_toor,2025W2,2024-11-06
2018-01,BE975,BE,HOTEL,BE,DOMESTIC,5339,1403,3.81,25.25,1086969.4,188.55,0.969,556,1,0,0.4732,tour_occ_arm,2025W1,2025-08-16
2018-02,LU845,LU,OTHER,HU,INBOUND,5895,2656,2.22,60.49,119778.04,23.72,0.821,461,0,0,0.6394,tour_cap_nat,2024W4,2024-11-09
2018-03,IE661,IE,SHORT_TERM_RENTAL,SK,OUTBOUND,5724,1166,4.91,20.51,528534.42,106.37,0.911,533,1,0,0.079,tour_occ_nim,2024W3,2024-04-21
2018-04,CZ29,CZ,HOSTEL,GB,DOMESTIC,5041,1193,4.23,58.83,155211.57,30.55,0.803,617,1,0,0.4631,tour_dem_ttac,2024W2,2024-11-09
2018-05,BE98,BE,CAMPING,ME,INBOUND,4876,1074,4.54,41.76,929656.76,202.45,1.53,364,1,1,0.2231,tour_occ_toor,2024W1,2024-11-19
2018-06,CZ47,CZ,APARTHOTEL,US,OUTBOUND,4827,1036,4.66,70.36,302744.55,56.67,0.904,642,1,1,0.6581,tour_occ_arm,2023W4,2025-07-18
2018-07,LV286,LV,HOTEL,FR,DOMESTIC,5924,2017,2.94,57.15,624225.56,98.09,1.069,506,1,1,0.1721,tour_cap_nat,2023W3,2025-06-14
2018-08,LV92,LV,OTHER,PL,INBOUND,5860,1498,3.91,50.65,1209036.72,199.73,1.419,501,0,0,0.9158,tour_occ_nim,2023W2,2025-10-27
2018-09,SK342,SK,SHORT_TERM_RENTAL,CN,OUTBOUND,5615,1622,3.46,19.77,1008700.21,156.97,1.335,540,1,0,0.2299,tour_dem_ttac,2023W1,2025-04-29
2018-10,HR90,HR,HOSTEL,KE,DOMESTIC,5751,1120,5.13,84.36,687543.14,120.84,1.389,342,0,0,0.3325,tour_occ_toor,2022W4,2024-08-31
2018-11,HR9,HR,CAMPING,TN,INBOUND,5724,1194,4.79,47.16,510910.09,86.1,0.764,533,0,1,0.8335,tour_occ_arm,2022W3,2024-04-03
2018-12,SK27,SK,APARTHOTEL,DK,OUTBOUND,5382,905,5.95,21.6,632332.68,107.19,0.992,447,0,1,0.366,tour_cap_nat,2022W2,2024-07-11
2019-01,GR214,GR,HOTEL,LU,DOMESTIC,5865,1227,4.78,51.83,148485.5,23.58,0.965,478,0,0,0.3007,tour_occ_nim,2022W1,2025-10-22
2019-02,PT737,PT,OTHER,BA,INBOUND,5885,1947,3.02,75.2,828148.2,135.47,0.668,724,0,0,0.6837,tour_dem_ttac,2026W4,2024-03-03
2019-03,SE3,SE,SHORT_TERM_RENTAL,IR,OUTBOUND,5546,1928,2.88,27.11,319078.6,66.7,1.327,596,0,1,0.3957,tour_occ_toor,2026W3,2024-09-26
2019-04,IE43,IE,HOSTEL,RS,DOMESTIC,5139,1255,4.09,64.92,214956.12,36.73,1.048,423,0,0,0.3389,tour_occ_arm,2026W2,2025-12-20
2019-05,HU175,HU,CAMPING,HR,INBOUND,5694,1872,3.04,66.18,607685.9,100.64,1.384,492,0,0,0.144,tour_cap_nat,2026W1,2025-03-24
2019-06,NL70,NL,APARTHOTEL,IT,OUTBOUND,5451,945,5.77,29.38,464456.08,84.07,1.206,573,1,1,0.2529,tour_occ_nim,2025W4,2024-04-18
2019-07,CZ416,CZ,HOTEL,ES,DOMESTIC,4977,1929,2.58,75.89,1044252.84,217.34,1.004,416,1,1,0.1677,tour_dem_ttac,2025W3,2025-03-07
2019-08,SK78,SK,OTHER,GH,INBOUND,5073,996,5.09,55.78,246106.38,53.92,1.111,481,1,1,0.7525,tour_occ_toor,2025W2,2024-04-04
2019-09,LV734,LV,SHORT_TERM_RENTAL,NG,OUTBOUND,5097,833,6.12,28.9,283365.78,48.87,1.527,735,1,0,0.2711,tour_occ_arm,2025W1,2024-12-02
2019-10,IT585,IT,HOSTEL,AT,DOMESTIC,5091,1397,3.64,28.55,715028.65,159.27,1.095,401,0,1,0.1032,tour_cap_nat,2024W4,2025-03-13
2019-11,FR25,FR,CAMPING,GR,INBOUND,5369,945,5.68,48.68,683944.96,134.48,1.255,509,1,0,0.1984,tour_occ_nim,2024W3,2025-12-11
2019-12,ES33,ES,APARTHOTEL,RO,OUTBOUND,5550,1064,5.22,61.14,1085931.95,227.69,1.486,460,0,0,0.4346,tour_dem_ttac,2024W2,2025-05-26
2020-01,IE352,IE,HOTEL,EG,DOMESTIC,5389,2039,2.64,52.49,142622.18,28.89,1.21,516,1,0,0.7225,tour_occ_toor,2024W1,2024-07-18
2020-02,PT4,PT,OTHER,MD,INBOUND,6013,1851,3.25,60.07,224031.01,35.69,1.497,659,1,0,0.5967,tour_occ_arm,2023W4,2025-09-27
2020-03,PL506,PL,SHORT_TERM_RENTAL,UA,OUTBOUND,5514,1825,3.02,37.07,395417.15,83.2,0.985,640,1,0,0.5334,tour_cap_nat,2023W3,2025-08-05
2020-04,RO76,RO,HOSTEL,FI,DOMESTIC,4993,955,5.23,86.12,762093.14,172.98,1.374,450,1,0,0.2164,tour_occ_nim,2023W2,2024-07-20
2020-05,LT94,LT,CAMPING,NL,INBOUND,5949,1056,5.63,47.7,737330.64,115.4,0.756,637,1,0,0.2853,tour_dem_ttac,2023W1,2025-04-26
2020-06,CZ58,CZ,APARTHOTEL,CH,OUTBOUND,5377,1250,4.3,75.13,618625.93,114.14,1.205,750,1,0,0.8172,tour_occ_toor,2022W4,2025-06-14
2020-07,LV88,LV,HOTEL,JP,DOMESTIC,5691,1134,5.02,24.52,644944.67,120.09,1.068,620,0,0,0.353,tour_occ_arm,2022W3,2024-12-07
2020-08,IT7,IT,OTHER,SY,INBOUND,5642,1032,5.47,61.42,1357222.88,238.72,0.806,459,1,0,0.1025,tour_cap_nat,2022W2,2025-03-26
2020-09,DE283,DE,SHORT_TERM_RENTAL,CZ,OUTBOUND,5634,1472,3.83,19.39,685187.9,133.14,0.811,727,1,0,0.6212,tour_occ_nim,2022W1,2026-02-20
2020-10,PL7,PL,HOSTEL,LT,DOMESTIC,5382,2152,2.5,26.19,772588.03,137.78,1.245,667,1,1,0.4289,tour_dem_ttac,2026W4,2025-10-03
2020-11,FR15,FR,CAMPING,AL,INBOUND,5796,1611,3.6,28.69,312268.22,53.71,0.88,451,1,0,0.2358,tour_occ_toor,2026W3,2024-01-25
2020-12,LT40,LT,APARTHOTEL,IQ,OUTBOUND,5451,1030,5.29,25.64,182145.06,35.46,1.202,639,0,0,0.7163,tour_occ_arm,2026W2,2025-02-20
2021-01,NL270,NL,HOTEL,PK,DOMESTIC,5690,1926,2.95,19.91,1536285.75,250.4,0.722,526,1,0,0.654,tour_cap_nat,2026W1,2026-01-17
2021-02,DE470,DE,OTHER,BG,INBOUND,6054,1394,4.34,84.49,98562.98,18.83,1.156,603,0,1,0.7189,tour_occ_nim,2025W4,2024-02-22
2021-03,DK1,DK,SHORT_TERM_RENTAL,IE,OUTBOUND,5978,1589,3.76,68.1,1050475.49,174.72,1.045,484,0,0,0.38,tour_dem_ttac,2025W3,2025-01-22
2021-04,IT19,IT,HOSTEL,SI,DOMESTIC,5873,1997,2.94,92.92,526249.33,105.24,1.283,589,1,1,0.0774,tour_occ_toor,2025W2,2026-02-01
2021-05,LT277,LT,CAMPING,GE,INBOUND,5416,1102,4.91,26.42,640277.91,125.13,0.683,488,1,0,0.6809,tour_occ_arm,2025W1,2024-01-03
2021-06,HR218,HR,APARTHOTEL,MK,OUTBOUND,5329,1424,3.74,76.31,543037.19,92.3,1.028,663,1,0,0.9584,tour_cap_nat,2024W4,2025-06-25
2021-07,EE85,EE,HOTEL,VN,DOMESTIC,6009,2711,2.22,62.27,427273.86,66.45,0.783,789,1,0,0.6558,tour_occ_nim,2024W3,2025-12-19
2021-08,IT766,IT,OTHER,DE,INBOUND,5311,899,5.91,31.41,787020.79,173.82,1.312,515,1,1,0.1605,tour_dem_ttac,2024W2,2025-02-12
2021-09,FI28,FI,SHORT_TERM_RENTAL,PT,OUTBOUND,5978,2600,2.3,87.14,875229.48,156.25,1.384,648,1,0,0.9648,tour_occ_toor,2024W1,2024-04-21
2021-10,FR18,FR,HOSTEL,DZ,DOMESTIC,6246,1158,5.39,58.19,1675881.86,245.31,1.293,758,0,0,0.7377,tour_occ_arm,2023W4,2024-01-18
2021-11,SK38,SK,CAMPING,MA,INBOUND,5115,1199,4.27,30.93,331892.61,65.41,1.0,404,1,0,0.5915,tour_cap_nat,2023W3,2024-05-17
2021-12,EE34,EE,APARTHOTEL,TR,OUTBOUND,5156,977,5.28,55.04,877763.06,191.28,1.547,755,0,1,0.7361,tour_occ_nim,2023W2,2024-06-12
2022-01,BG4,BG,HOTEL,EE,DOMESTIC,6069,1630,3.72,48.55,157774.67,28.03,0.672,658,0,0,0.857,tour_dem_ttac,2023W1,2025-12-24
2022-02,CZ166,CZ,OTHER,MT,INBOUND,5317,979,5.43,84.04,89646.84,19.48,0.953,423,0,1,0.8524,tour_occ_toor,2022W4,2024-09-15
2022-03,BG7,BG,SHORT_TERM_RENTAL,BY,OUTBOUND,5620,1696,3.31,84.38,788617.87,138.79,0.666,744,0,1,0.4634,tour_occ_arm,2022W3,2024-03-02
2022-04,MT9,MT,HOSTEL,IS,DOMESTIC,6265,2081,3.01,59.5,270538.54,49.57,1.053,644,1,0,0.6768,tour_cap_nat,2022W2,2025-12-10
2022-05,RO40,RO,CAMPING,RU,INBOUND,5950,1445,4.12,72.65,1001903.52,195.57,1.003,515,1,0,0.8018,tour_occ_nim,2022W1,2024-09-08
2022-06,GR519,GR,APARTHOTEL,CY,OUTBOUND,5733,1361,4.21,51.49,1389337.68,256.32,1.03,497,0,0,0.665,tour_dem_ttac,2026W4,2025-07-13
2022-07,AT28,AT,HOTEL,LV,DOMESTIC,5817,1524,3.82,90.96,1179445.81,193.94,1.454,492,0,0,0.9178,tour_occ_toor,2026W3,2025-01-21
2022-08,HU72,HU,OTHER,SE,INBOUND,5195,2287,2.27,92.46,404856.89,69.68,0.721,450,0,1,0.6298,tour_occ_arm,2026W2,2025-05-22
2022-09,FR145,FR,SHORT_TERM_RENTAL,IN,OUTBOUND,6308,1614,3.91,24.6,253722.66,43.12,0.945,435,1,0,0.7033,tour_cap_nat,2026W1,2024-03-02
2022-10,PT899,PT,HOSTEL,NO,DOMESTIC,5966,1265,4.72,59.82,378906.82,67.37,0.837,758,0,1,0.1134,tour_occ_nim,2025W4,2025-07-30
2022-11,FR59,FR,CAMPING,BE,INBOUND,5523,1167,4.73,41.42,800779.44,151.53,1.297,691,1,1,0.4111,tour_dem_ttac,2025W3,2024-06-26
2022-12,DE3,DE,APARTHOTEL,HU,OUTBOUND,5737,950,6.04,74.87,728382.24,119.35,1.508,578,0,1,0.2146,tour_occ_toor,2025W2,2025-04-26
2023-01,RO7,RO,HOTEL,SK,DOMESTIC,5813,1052,5.53,77.5,216362.03,40.21,1.25,607,0,1,0.3568,tour_occ_arm,2025W1,2024-10-16
2023-02,DE70,DE,OTHER,GB,INBOUND,6111,1823,3.35,90.65,678481.51,100.16,1.482,498,0,0,0.9128,tour_cap_nat,2024W4,2025-05-27
2023-03,GR32,GR,SHORT_TERM_RENTAL,ME,OUTBOUND,5368,2421,2.22,29.35,234559.23,45.39,0.74,568,1,0,0.2095,tour_occ_nim,2024W3,2024-05-02
2023-04,SK696,SK,HOSTEL,US,DOMESTIC,5575,927,6.01,54.84,825372.76,170.7,1.296,726,0,1,0.6893,tour_dem_ttac,2024W2,2025-12-12
2023-05,MT74,MT,CAMPING,FR,INBOUND,6016,2142,2.81,91.5,723012.11,111.58,1.264,804,0,0,0.7843,tour_occ_toor,2024W1,2024-09-03
