labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2024-04,RG8,39177718,34.42,39.04,8.58,6.64,4.99,0.43,5.33,82.42,24.58,33.91,4.8,6.89,3.66,6.14,52.44,0.0386,raked_wt
2024-05,RG1,70851981,53.88,39.3,6.87,9.43,1.45,1.04,0.96,45.83,37.93,15.64,9.45,14.07,6.76,8.7,52.91,0.0175,post_strat_wt
2019-01,RG2,3183705,43.69,39.95,21.22,7.58,2.62,0.13,0.63,45.31,38.29,53.76,14.49,5.15,2.67,8.45,80.36,0.2719,design_wt
2024-03,RG3,97758636,56.13,56.04,20.02,12.86,2.21,1.36,9.79,60.15,37.23,11.81,9.73,7.4,2.47,13.66,89.8,0.3792,raked_wt
2022-10,RG4,106885057,37.52,59.94,23.8,4.22,4.64,3.52,6.4,68.26,29.86,45.81,8.24,17.43,27.45,6.29,72.8,0.5031,design_wt
2019-02,RG5,73621469,68.64,63.68,2.38,11.55,0.11,3.59,4.77,40.01,39.1,18.46,18.48,11.13,10.69,12.41,76.34,0.3573,post_strat_wt
2018-11,RG6,118123120,38.61,30.94,14.45,4.3,1.4,4.52,2.44,53.21,25.39,31.11,7.49,22.85,15.66,6.06,36.41,0.7149,raked_wt
2023-05,RG7,118183572,51.48,50.98,23.06,8.05,5.73,0.59,3.23,43.37,13.69,16.62,5.46,21.0,30.39,11.68,50.94,0.313,raked_wt
2022-01,RG8,4032243,59.82,56.36,27.49,9.11,4.92,3.9,6.74,70.69,40.13,33.53,18.78,8.45,22.02,14.59,98.39,0.876,post_strat_wt
2018-11,RG1,17698711,37.52,26.48,22.21,12.82,2.0,1.52,6.03,78.01,42.03,30.25,23.6,22.97,18.55,12.73,18.01,0.0188,design_wt
2023-10,RG2,18926992,51.26,32.86,26.48,14.49,2.87,4.08,7.03,63.61,19.96,42.07,6.04,20.99,25.63,13.54,84.56,0.4286,raked_wt
2018-01,RG3,60981710,66.75,49.28,33.32,8.88,2.25,1.78,3.94,63.34,22.93,15.65,20.22,8.03,12.13,11.43,13.35,0.244,calibrated_wt
2019-02,RG4,23117657,45.11,35.18,20.88,5.82,3.83,4.94,6.0,43.68,32.36,41.28,7.65,8.04,27.06,16.33,0.39,0.1499,design_wt
2024-03,RG5,104350184,42.25,52.86,24.17,7.62,1.78,2.5,8.14,72.94,28.49,11.63,18.48,11.26,28.1,6.41,24.11,0.0963,post_strat_wt
2019-09,RG6,54137390,30.2,62.84,24.12,1.81,3.55,3.24,4.92,50.73,31.97,35.49,1.78,11.37,18.7,13.39,82.3,0.5989,post_strat_wt
2021-05,RG7,42841085,58.74,63.16,31.31,2.15,2.0,3.93,8.61,41.62,12.41,23.86,14.68,16.98,20.14,0.21,15.81,0.2929,post_strat_wt
2023-02,RG8,94121435,41.13,51.06,9.36,0.57,2.05,0.26,3.03,65.61,37.24,9.29,27.44,3.32,9.24,7.53,70.42,0.653,raked_wt
2021-04,RG1,15178604,55.92,38.11,3.27,0.9,0.46,1.9,1.68,71.54,29.57,33.95,8.1,0.63,19.47,7.43,55.91,0.4163,raked_wt
2018-02,RG2,119403263,40.54,46.07,9.66,4.43,3.94,1.81,7.39,62.47,17.07,34.03,7.19,16.17,15.42,6.11,36.97,0.1479,design_wt
2022-02,RG3,8554641,54.67,53.24,28.82,12.18,3.27,0.66,3.06,61.16,31.49,29.72,7.93,0.62,8.9,11.71,93.04,0.5711,design_wt
2020-07,RG4,63083974,61.49,64.66,8.7,5.9,1.6,3.09,0.29,42.12,17.73,48.96,20.59,10.34,33.09,5.67,39.07,0.6625,post_strat_wt
2024-09,RG5,44352103,40.39,38.0,34.39,1.27,5.57,3.82,4.34,83.22,27.56,40.19,17.26,11.12,3.95,10.36,42.77,0.8771,raked_wt
2021-11,RG6,118752889,32.79,39.41,9.4,8.98,1.11,1.36,3.25,45.82,12.93,23.42,11.57,2.79,29.89,10.82,10.95,0.5838,post_strat_wt
2019-02,RG7,3150380,66.08,51.48,14.72,12.66,3.3,0.43,4.8,56.99,37.81,45.17,4.8,5.05,18.71,7.55,6.97,0.6053,post_strat_wt
2018-09,RG8,57549996,61.47,64.75,7.41,6.51,1.47,1.26,1.72,52.17,41.22,40.91,29.92,11.09,22.61,14.08,21.87,0.2419,calibrated_wt
2021-10,RG1,4688094,46.48,62.14,10.64,1.34,1.56,3.31,1.68,48.9,17.71,13.28,21.27,16.36,4.37,17.58,50.78,0.8731,raked_wt
2019-02,RG2,93537735,64.92,51.29,28.26,4.65,0.74,0.98,5.48,57.24,25.02,9.46,0.02,21.8,26.26,16.13,73.69,0.3037,calibrated_wt
2021-07,RG3,53306424,46.77,46.51,25.6,6.44,1.23,2.7,2.24,83.16,29.88,36.78,23.55,16.82,6.78,0.71,15.97,0.2754,design_wt
2021-05,RG4,101833793,67.91,47.67,12.67,2.9,1.73,0.7,4.13,74.33,25.75,5.3,27.46,13.56,12.38,16.01,97.64,0.6726,raked_wt
2023-03,RG5,5230847,48.74,54.5,11.5,7.3,0.61,3.04,3.7,74.36,42.98,10.59,10.83,10.78,14.3,19.29,8.23,0.2203,design_wt
2023-08,RG6,78967205,40.77,47.3,30.37,0.3,3.3,1.56,5.04,43.9,14.6,51.29,25.92,0.89,33.85,17.31,43.48,0.1516,post_strat_wt
2023-09,RG7,63236681,50.67,35.08,26.02,13.58,1.51,1.93,8.99,55.04,37.7,45.36,17.35,5.27,6.82,8.04,16.91,0.0255,calibrated_wt
2018-12,RG8,45983665,63.43,39.57,26.11,14.5,1.24,0.91,8.44,76.47,30.69,30.44,22.61,6.2,28.51,13.28,49.33,0.26,design_wt
2018-12,RG1,52372067,68.59,58.47,22.9,11.59,1.72,4.72,9.24,54.0,18.36,31.96,8.03,13.72,30.98,0.69,99.19,0.1821,post_strat_wt
2023-09,RG2,69487447,52.51,56.82,10.87,5.44,0.8,2.31,1.64,40.57,31.86,38.27,27.47,22.15,0.83,3.96,93.11,0.7044,calibrated_wt
2020-03,RG3,59348510,61.53,59.41,34.53,6.44,2.02,4.09,7.95,79.19,15.88,54.07,15.04,20.35,28.18,15.53,30.72,0.1021,design_wt
2021-07,RG4,119566236,37.01,61.43,3.79,8.9,2.51,1.1,4.84,64.48,39.53,10.75,5.2,8.23,34.47,7.55,69.08,0.6984,post_strat_wt
2020-07,RG5,59883585,46.97,40.26,33.62,14.57,0.96,3.74,1.09,79.07,19.21,49.94,17.71,12.49,4.88,0.78,67.99,0.0991,post_strat_wt
2023-04,RG6,47513727,64.63,60.93,18.13,14.76,0.69,0.02,8.05,43.09,35.47,31.79,22.67,0.4,22.33,11.34,20.5,0.7101,design_wt
2021-07,RG7,64246235,68.76,60.79,17.43,6.33,3.28,1.4,2.56,51.42,20.3,50.52,8.42,21.65,22.73,15.41,60.45,0.8478,post_strat_wt
2020-09,RG8,75221933,64.98,44.07,25.09,14.86,3.94,1.0,0.52,78.87,23.5,40.66,10.98,12.05,22.21,7.1,14.46,0.2249,post_strat_wt
2024-12,RG1,7138531,67.75,52.55,9.17,7.45,3.71,2.78,4.86,67.53,34.53,18.59,26.72,0.89,5.36,11.27,91.04,0.7686,calibrated_wt
2022-10,RG2,31910490,57.01,43.7,20.47,2.91,2.33,2.36,5.9,43.03,25.05,26.78,29.84,10.56,23.05,15.3,77.62,0.8607,design_wt
2021-03,RG3,18486843,46.76,49.25,34.33,4.23,2.97,1.58,0.6,50.87,13.87,14.19,27.1,7.38,10.39,0.43,49.44,0.3862,raked_wt
2022-06,RG4,41320628,40.76,51.43,18.86,9.39,5.81,4.63,7.54,40.93,10.72,33.44,7.57,20.41,17.61,19.33,39.99,0.8964,design_wt
2022-09,RG5,2393006,55.32,33.15,7.31,10.5,5.7,2.73,4.77,47.03,21.54,14.35,27.65,6.33,2.17,8.48,52.92,0.6607,raked_wt
2018-06,RG6,65893905,34.97,63.61,32.99,2.2,4.24,4.37,6.49,81.15,28.03,6.03,17.31,6.69,0.74,12.05,68.85,0.5696,calibrated_wt
2023-02,RG7,19785637,56.57,63.41,15.25,12.2,5.44,3.13,1.78,74.37,17.91,54.82,17.51,16.4,25.18,14.21,64.9,0.0022,raked_wt
2022-05,RG8,118312943,66.66,42.46,34.12,10.22,2.22,0.0,5.54,48.55,11.03,5.83,0.32,23.93,24.35,19.04,88.89,0.9356,raked_wt
2021-09,RG1,9373374,33.81,53.61,11.07,10.5,3.86,4.33,5.76,66.55,10.34,33.44,18.54,16.98,33.03,8.36,16.07,0.2583,post_strat_wt
2024-06,RG2,75332086,58.17,46.23,32.17,3.7,0.81,0.18,7.0,52.36,22.63,32.86,26.65,0.13,2.81,9.87,71.46,0.9472,raked_wt
2019-01,RG3,6861787,37.75,53.83,21.08,14.54,3.46,3.36,3.69,40.57,31.17,37.23,27.38,14.75,3.95,2.53,26.08,0.0598,raked_wt
2019-04,RG4,56826366,34.71,43.89,13.76,13.66,4.93,3.85,0.29,56.19,17.51,47.06,22.11,15.99,3.54,8.66,14.84,0.2214,post_strat_wt
2020-07,RG5,113775781,45.56,38.13,8.7,10.9,0.5,1.36,8.38,83.85,11.31,9.87,12.54,1.68,13.83,9.11,15.08,0.9169,post_strat_wt
2021-02,RG6,111355232,44.56,29.64,12.44,4.72,0.94,1.52,3.22,51.21,33.69,40.88,13.37,21.38,22.28,17.64,4.56,0.1161,post_strat_wt
2021-09,RG7,88722557,49.75,32.5,2.56,7.49,1.83,3.44,7.1,51.33,14.84,54.21,12.31,22.84,26.1,11.4,9.92,0.7258,calibrated_wt
2018-05,RG8,56152877,40.99,29.77,25.47,2.78,4.15,4.94,1.08,61.49,16.48,30.06,3.53,4.87,26.17,10.46,54.78,0.4895,calibrated_wt
2022-06,RG1,40859046,68.66,36.99,14.04,13.64,0.23,3.63,4.73,59.44,39.82,54.46,11.37,15.02,4.32,19.0,75.96,0.6449,design_wt
2021-07,RG2,39381006,63.96,27.9,14.43,2.64,0.91,2.96,4.31,44.51,42.59,16.18,5.77,17.37,12.69,14.91,59.87,0.6273,design_wt
2020-06,RG3,34899279,33.19,51.29,11.57,12.9,3.32,0.19,0.61,58.03,17.58,13.63,20.48,0.83,32.46,10.69,90.54,0.9825,design_wt
2020-08,RG4,11082054,69.45,28.01,22.15,7.85,2.53,1.62,9.44,74.95,28.01,5.99,7.22,20.53,29.75,15.45,56.54,0.7873,post_strat_wt
2019-06,RG5,18827041,59.12,41.05,22.31,2.75,4.47,0.15,4.06,62.35,10.83,31.25,2.15,14.55,6.57,3.89,19.82,0.509,design_wt
2018-02,RG6,107352371,33.16,51.36,3.88,8.42,3.4,2.51,4.16,72.52,10.18,47.77,6.94,23.58,32.22,9.43,19.61,0.3632,design_wt
2024-04,RG7,9021522,65.33,56.87,21.89,9.51,2.84,3.95,1.36,40.43,27.35,11.88,14.89,12.53,25.43,4.41,73.7,0.9315,raked_wt
2021-11,RG8,89720938,40.17,55.37,15.54,6.86,2.87,3.22,4.14,82.59,29.6,19.56,16.19,5.88,33.22,14.95,24.27,0.0748,design_wt
2020-10,RG1,63291965,39.86,37.17,14.57,10.58,2.52,4.81,7.71,78.0,11.4,26.7,16.87,21.53,27.91,0.97,94.11,0.2801,design_wt
2024-02,RG2,86399437,59.29,64.24,23.86,7.46,4.92,1.83,3.72,79.97,22.9,6.17,28.51,8.14,4.03,4.49,29.45,0.1426,post_strat_wt
2022-12,RG3,110503169,63.04,35.12,25.48,10.44,4.8,4.6,9.64,60.81,25.87,16.33,11.1,7.42,4.26,16.52,85.01,0.1543,design_wt
2024-10,RG4,28565928,35.04,60.27,3.7,1.45,0.99,2.66,4.82,59.9,44.05,39.92,1.73,22.84,34.31,11.87,98.48,0.9428,raked_wt
2023-07,RG5,73433581,33.48,40.32,19.05,9.73,2.72,1.95,5.25,68.98,39.42,8.85,13.14,24.57,28.76,8.63,6.43,0.401,design_wt
2023-07,RG6,32376580,34.42,29.02,25.12,2.98,5.63,4.84,6.13,62.27,34.02,25.64,6.22,6.3,31.19,4.05,32.49,0.9422,raked_wt
2022-12,RG7,38421785,34.36,48.18,11.77,11.92,2.82,3.69,2.06,48.63,33.08,18.06,25.42,24.94,25.4,18.77,44.12,0.2405,calibrated_wt
2018-11,RG8,69529852,52.55,64.99,30.54,3.78,2.96,2.15,2.44,42.44,42.72,31.0,19.2,19.31,29.2,11.49,74.16,0.9673,post_strat_wt
2023-06,RG1,37983051,38.24,30.61,26.66,6.17,0.32,3.86,2.36,44.79,22.89,41.17,27.13,8.63,20.37,12.92,88.89,0.1142,calibrated_wt
2019-11,RG2,37594030,43.19,53.13,24.04,3.92,1.92,0.17,5.9,57.19,22.49,6.92,21.72,18.82,16.1,14.62,74.42,0.1513,raked_wt
2018-11,RG3,112939273,58.95,30.18,15.61,4.14,2.76,4.21,0.77,80.27,13.11,47.82,1.26,18.95,20.73,3.36,25.28,0.141,design_wt
2021-05,RG4,27646716,43.36,58.61,20.25,5.36,2.67,4.22,6.31,65.83,11.48,34.44,18.23,7.91,25.51,12.34,64.47,0.7045,post_strat_wt
2022-11,RG5,89619646,54.65,60.2,9.57,4.4,2.6,3.78,1.07,60.8,33.74,39.01,17.01,14.53,1.49,13.85,14.07,0.1633,post_strat_wt
2020-09,RG6,87095104,44.84,44.32,22.01,2.31,4.65,3.47,3.54,77.85,40.85,42.56,16.44,7.13,31.61,17.13,16.21,0.6772,calibrated_wt
2018-11,RG7,94206597,31.06,36.17,19.19,0.7,2.93,0.42,6.81,43.95,38.37,13.89,7.16,22.64,6.49,6.78,88.43,0.4241,raked_wt
2021-10,RG8,2780196,42.5,31.11,17.36,8.18,2.66,1.02,7.78,65.26,16.92,43.53,19.24,24.3,9.41,9.71,33.92,0.4608,design_wt
2021-06,RG1,103748923,47.09,45.39,16.2,8.69,1.16,4.89,3.84,65.69,32.28,31.76,11.05,3.11,0.77,9.83,44.8,0.6987,raked_wt
2021-11,RG2,29423016,40.5,25.53,21.41,8.44,1.12,3.95,2.77,70.21,24.21,5.09,17.16,5.2,15.5,19.9,72.8,0.167,calibrated_wt
2018-05,RG3,66497791,69.75,26.23,32.06,11.69,4.37,1.28,2.79,75.24,29.64,14.45,27.18,11.01,17.82,1.9,43.7,0.1368,post_strat_wt
2019-10,RG4,28218199,40.75,35.37,8.32,8.77,5.38,2.35,5.11,40.52,44.66,41.21,10.39,5.41,13.7,1.58,7.85,0.227,calibrated_wt
2022-10,RG5,18117379,42.78,57.64,3.65,6.69,4.02,3.32,1.8,84.74,40.41,28.09,14.67,0.84,30.93,0.1,74.39,0.2662,design_wt
2020-03,RG6,74838001,56.04,29.39,23.85,8.12,1.65,2.08,8.98,62.57,24.31,8.79,12.91,17.56,18.35,15.03,29.13,0.1074,post_strat_wt
2021-01,RG7,15929345,50.54,46.09,28.46,5.82,0.42,0.22,8.33,41.97,31.36,29.14,7.68,20.49,19.88,13.18,85.69,0.1028,post_strat_wt
2019-12,RG8,115497443,44.1,45.95,18.53,8.94,1.04,2.87,2.79,40.77,13.55,40.93,10.53,6.45,26.01,8.21,88.52,0.6539,raked_wt
2021-05,RG1,57135983,31.19,37.8,7.32,2.46,5.91,0.1,4.43,81.73,25.63,19.77,26.62,21.72,31.59,17.94,29.72,0.0433,calibrated_wt
2021-01,RG2,45304610,38.3,52.02,34.52,10.37,4.36,4.51,3.68,57.49,35.49,36.61,6.71,24.22,22.64,17.43,87.0,0.5586,design_wt
2018-02,RG3,113786501,63.61,47.5,33.86,7.25,1.7,2.7,9.05,70.05,22.74,27.11,1.31,21.85,14.34,15.75,18.88,0.1062,post_strat_wt
2024-09,RG4,56073184,51.77,50.33,27.36,9.86,1.7,3.34,3.79,48.21,26.44,52.13,12.68,1.39,17.44,11.16,54.58,0.6753,design_wt
2022-10,RG5,104360713,59.67,41.36,13.23,13.19,0.26,4.11,5.71,56.67,18.44,14.93,9.18,20.69,32.12,16.22,10.44,0.9464,raked_wt
2019-10,RG6,5245365,60.44,35.06,5.37,8.18,4.28,4.77,5.71,69.62,24.16,14.77,7.84,1.1,15.39,13.9,1.28,0.8431,design_wt
2024-06,RG7,9285865,44.43,62.92,27.39,6.66,5.54,0.68,4.54,68.09,32.28,34.6,17.8,0.96,17.55,7.16,71.49,0.0531,raked_wt
2019-12,RG8,26350986,53.81,51.19,34.79,7.85,2.66,0.72,8.9,55.7,37.94,12.32,18.99,9.6,22.05,1.07,50.86,0.565,design_wt
2024-10,RG1,73850884,44.31,61.32,7.32,10.72,2.25,2.4,2.96,47.83,44.58,42.76,19.29,8.96,3.63,19.92,94.07,0.3836,raked_wt
2019-11,RG2,88413152,48.16,42.37,18.39,14.65,1.59,0.12,5.5,75.48,34.14,18.55,1.83,2.33,31.22,14.98,64.81,0.6484,post_strat_wt
2023-05,RG3,64313242,54.46,35.94,11.44,2.53,3.38,3.56,8.95,61.65,40.64,45.72,7.24,20.48,7.39,4.59,79.02,0.7853,raked_wt
2022-11,RG4,93463436,57.09,31.05,17.47,10.03,3.49,0.73,8.98,74.3,29.13,22.22,4.91,11.67,4.47,8.03,80.04,0.0775,post_strat_wt
2022-11,RG5,2170604,52.85,27.03,25.46,2.45,1.11,1.44,7.87,47.33,18.0,25.47,14.3,20.3,10.38,11.63,20.76,0.861,design_wt
2021-12,RG6,47805922,51.7,40.26,3.58,11.08,1.56,1.23,9.6,49.97,23.95,39.09,16.34,14.17,10.03,3.19,24.84,0.06,post_strat_wt
2024-04,RG7,41002499,35.74,42.25,29.6,0.88,5.82,4.22,9.4,70.73,20.63,6.78,28.76,6.78,16.3,9.42,32.9,0.4045,design_wt
2021-09,RG8,99619997,38.96,26.62,27.11,8.5,5.55,1.02,7.66,60.48,23.49,5.65,24.26,1.07,25.72,0.31,61.27,0.2994,design_wt
2019-06,RG1,65150700,69.94,38.26,22.68,0.87,0.31,2.3,2.88,76.39,23.32,22.65,9.94,2.02,30.79,5.9,30.62,0.9127,raked_wt
2022-08,RG2,97199152,59.28,28.53,17.9,11.88,3.21,4.95,1.8,54.52,19.73,14.72,21.13,7.4,31.09,16.68,99.33,0.3732,raked_wt
2018-07,RG3,9443332,65.94,57.76,32.96,7.94,5.54,1.91,6.2,60.69,34.9,36.36,4.37,22.99,14.59,9.62,23.78,0.7357,calibrated_wt
2021-09,RG4,77761759,38.95,46.09,29.71,7.57,3.93,4.98,1.43,57.0,13.78,10.19,12.27,8.78,24.95,16.8,29.65,0.6982,calibrated_wt
2022-05,RG5,45231523,63.23,57.97,19.81,2.63,2.32,1.79,5.77,72.87,20.91,21.6,22.6,8.22,21.72,14.2,31.35,0.9254,calibrated_wt
2018-09,RG6,41342315,30.16,27.07,2.55,9.1,0.62,4.76,9.55,74.15,19.21,52.37,18.22,24.51,8.91,1.13,11.13,0.3871,post_strat_wt
2022-05,RG7,41081973,30.4,40.94,30.29,4.11,1.31,0.46,4.57,55.06,14.55,26.83,12.68,3.5,21.14,1.54,55.86,0.1828,post_strat_wt
2018-10,RG8,13187188,68.5,34.07,13.27,7.28,3.86,2.25,7.49,57.05,32.95,17.77,4.13,0.68,27.95,8.82,85.7,0.2216,design_wt
2021-07,RG1,79677331,31.48,39.63,4.84,14.54,1.06,0.62,7.75,82.58,44.11,48.12,28.8,2.29,14.83,9.43,61.21,0.4629,calibrated_wt
2024-05,RG2,32580308,37.91,33.53,29.91,0.17,0.25,3.79,0.95,65.95,43.7,27.07,23.14,16.96,5.75,1.96,41.14,0.6793,post_strat_wt
2024-03,RG3,1237966,40.22,41.97,6.73,3.56,3.16,1.85,1.68,46.31,37.57,39.61,8.94,11.04,24.64,7.86,65.38,0.9995,calibrated_wt
2023-06,RG4,95661328,56.55,29.94,33.8,0.61,4.35,2.08,1.3,55.93,14.23,28.3,0.39,5.29,16.82,3.37,20.99,0.2974,raked_wt
2023-01,RG5,26686345,64.78,25.75,3.7,13.07,4.5,5.0,1.82,71.52,37.79,25.76,18.91,9.81,17.36,11.78,36.7,0.2931,raked_wt
2020-11,RG6,48227483,68.94,54.09,20.37,9.27,4.72,2.51,3.95,70.4,28.46,33.77,12.98,8.92,1.14,16.91,25.71,0.2582,design_wt
2018-11,RG7,4062677,36.22,28.2,19.9,0.62,2.5,1.06,0.21,45.26,36.61,23.67,26.08,0.26,5.56,9.91,37.76,0.5231,raked_wt
2018-09,RG8,19701942,66.63,26.92,8.95,3.33,0.26,4.93,6.24,75.28,23.65,44.38,6.43,4.15,34.39,15.29,83.58,0.9125,post_strat_wt
2023-09,RG1,65940031,47.1,31.57,12.3,4.97,0.33,2.47,5.33,69.02,17.43,21.64,3.93,2.25,0.38,14.87,19.81,0.7586,design_wt
2022-03,RG2,1652279,69.11,54.05,3.93,0.55,2.2,1.01,5.97,41.95,28.2,26.95,0.33,18.11,27.33,9.13,75.24,0.8334,design_wt
2018-10,RG3,71949279,56.68,33.13,9.19,5.26,0.87,3.29,6.5,76.38,42.18,21.85,4.12,4.6,20.03,2.08,14.25,0.6531,design_wt
2021-12,RG4,38979976,43.79,51.1,15.29,10.66,2.43,3.08,6.73,66.16,19.86,51.32,19.01,16.16,32.6,16.29,48.94,0.8421,design_wt
2022-09,RG5,60011945,45.86,41.46,28.55,7.61,0.0,2.87,6.79,56.37,12.33,23.91,23.51,10.11,4.17,17.23,84.05,0.8524,design_wt
2021-03,RG6,96906283,36.11,60.7,28.31,9.81,4.04,3.17,2.57,51.94,28.15,14.57,12.46,10.76,4.16,17.18,34.22,0.2063,calibrated_wt
2019-01,RG7,99849529,40.2,50.59,11.95,6.96,5.29,2.44,7.31,72.4,34.48,17.57,2.08,14.12,17.96,10.04,18.51,0.5332,post_strat_wt
2020-05,RG8,52144809,36.36,38.94,4.9,8.15,2.7,2.43,8.23,62.39,19.11,24.06,24.47,21.03,24.99,3.66,1.62,0.9743,calibrated_wt
2021-06,RG1,24400172,40.51,61.95,32.24,2.73,3.28,4.62,1.07,69.7,19.54,34.83,14.21,18.75,19.2,1.37,33.52,0.8467,calibrated_wt
2022-01,RG2,41542550,43.22,45.52,29.9,13.43,0.61,1.9,8.01,41.46,12.25,52.06,4.21,23.97,0.4,17.9,21.39,0.422,design_wt
2019-09,RG3,95610232,36.15,42.72,2.52,11.62,2.26,1.97,8.91,71.38,35.08,16.76,3.36,6.77,1.41,7.58,95.35,0.8975,calibrated_wt
2020-01,RG4,83493541,34.83,50.12,3.13,0.04,3.47,0.96,6.5,77.2,40.21,29.47,14.58,0.53,26.33,4.53,90.44,0.3233,design_wt
2023-06,RG5,95158989,62.46,64.02,2.42,4.29,4.12,3.24,4.83,78.06,42.38,12.36,21.2,18.3,7.72,9.1,29.06,0.3087,calibrated_wt
2019-08,RG6,78218692,35.86,59.99,18.12,9.86,2.36,3.47,7.79,65.94,20.39,10.36,18.61,14.62,14.5,6.35,20.1,0.3847,post_strat_wt
2018-08,RG7,71721672,33.6,54.83,12.94,8.83,2.18,1.44,9.4,62.31,29.93,11.38,13.32,9.84,3.03,19.45,84.66,0.3525,design_wt
2024-11,RG8,34715572,65.74,39.72,34.46,1.33,1.46,1.91,5.8,59.2,12.04,53.81,10.27,12.28,13.98,7.04,32.21,0.9828,design_wt
2022-11,RG1,13566595,52.05,39.8,3.84,11.33,0.9,2.6,0.42,71.89,15.96,45.45,11.7,18.8,11.46,17.52,58.48,0.0876,raked_wt
2020-03,RG2,111472615,34.92,50.84,8.03,13.61,4.68,3.14,6.99,53.83,17.92,50.36,18.95,11.16,22.75,14.48,7.13,0.5844,design_wt
2018-04,RG3,94268588,31.09,38.71,2.49,6.58,3.33,1.05,4.24,71.23,25.02,19.64,9.43,6.2,2.84,18.26,91.34,0.819,raked_wt
2018-02,RG4,21849919,61.28,47.45,15.22,12.62,5.28,2.28,3.5,61.19,43.69,34.38,16.52,12.84,30.55,0.6,29.82,0.7823,raked_wt
2022-02,RG5,117996687,53.54,47.01,33.11,12.12,4.48,0.67,6.39,60.25,21.48,27.31,24.29,21.22,3.73,17.02,37.51,0.3535,design_wt
2021-03,RG6,88352324,54.66,46.72,3.15,4.1,4.78,3.41,6.56,69.67,41.52,35.82,19.11,5.99,11.62,4.19,22.62,0.6814,post_strat_wt
2020-12,RG7,79920617,66.56,57.35,28.08,2.06,1.2,1.63,2.6,65.72,19.45,25.83,11.83,12.95,24.6,7.5,48.76,0.088,raked_wt
2020-11,RG8,106218406,67.12,49.67,9.74,12.98,3.4,4.23,1.77,51.45,36.34,24.3,13.67,10.75,15.33,14.14,26.55,0.1805,calibrated_wt
2023-09,RG1,85796964,40.32,31.91,16.01,5.22,2.16,1.35,2.02,52.96,33.69,6.92,2.0,2.13,32.03,17.57,69.57,0.2471,raked_wt
2020-04,RG2,54310522,57.15,62.75,4.79,1.92,0.08,1.36,4.3,74.49,34.35,26.31,10.1,24.73,17.29,13.79,72.37,0.1215,post_strat_wt
2021-01,RG3,21873729,37.69,37.46,20.42,9.51,5.62,4.78,3.36,77.72,33.54,16.92,0.69,5.65,5.43,11.41,78.97,0.8326,raked_wt
2024-12,RG4,38783093,63.36,41.71,23.24,8.29,4.43,3.37,2.61,56.32,13.99,8.97,24.74,21.5,34.16,16.31,80.31,0.0426,calibrated_wt
2024-08,RG5,103396069,46.61,62.35,14.53,4.12,1.68,3.84,3.24,67.37,25.12,42.8,3.97,4.34,28.43,14.53,97.02,0.7757,post_strat_wt
2022-08,RG6,88243582,50.18,58.16,32.31,10.95,1.14,0.47,7.08,62.52,24.99,24.79,4.38,19.38,31.02,13.77,8.04,0.103,calibrated_wt
2023-09,RG7,21260208,32.32,37.44,27.02,14.98,0.89,1.71,8.0,63.49,44.76,40.37,2.34,18.05,28.2,7.49,83.46,0.4516,raked_wt
2020-12,RG8,83158455,46.8,55.92,2.99,9.26,3.17,4.69,2.47,73.52,32.81,20.09,28.61,18.43,31.24,4.5,24.19,0.9843,calibrated_wt
2023-04,RG1,116965323,46.33,44.41,3.05,7.42,1.61,0.01,8.68,79.31,16.85,39.28,29.92,13.59,33.46,18.23,51.99,0.4461,post_strat_wt
2022-12,RG2,28433581,48.38,37.72,28.83,9.04,0.45,1.38,3.51,71.11,12.07,5.0,24.73,8.69,19.03,3.08,31.54,0.6262,raked_wt
2018-08,RG3,37210514,68.43,63.14,34.21,8.14,1.28,2.52,9.72,42.99,40.97,29.9,8.06,12.89,32.65,3.21,0.71,0.3093,calibrated_wt
2021-01,RG4,111684385,45.97,51.81,9.06,1.07,1.69,4.92,2.54,56.65,41.52,12.58,21.59,8.85,17.37,14.79,88.04,0.8201,calibrated_wt
2019-04,RG5,30753395,47.42,27.06,21.39,4.16,2.17,4.55,8.61,77.02,40.74,52.85,27.02,19.31,10.42,1.01,11.79,0.1454,calibrated_wt
2018-10,RG6,18693298,63.11,40.48,12.5,6.58,4.06,4.74,6.01,73.52,19.02,51.08,13.96,8.87,33.2,2.56,89.33,0.537,design_wt
2021-01,RG7,50558143,61.9,46.61,15.92,11.47,4.06,1.91,0.26,40.55,17.91,32.44,10.12,24.23,27.57,15.33,95.54,0.1721,raked_wt
2023-08,RG8,8325607,67.33,57.52,6.25,12.66,2.77,0.45,3.05,81.61,20.31,14.87,5.49,4.85,0.24,16.95,56.2,0.9832,raked_wt
