biz_small_application_date,biz_small_entity_type_code,biz_small_founder_demographic_category,biz_small_home_based_business_flag,biz_small_industry_intent_nic,biz_small_expected_first_payroll_date,biz_small_expected_hiring_count,biz_small_expected_revenue_bracket,biz_small_financing_source_code,biz_small_loan_approval_flag,biz_small_loan_amount_inr,biz_small_credit_score_band,biz_small_business_license_required_flag,biz_small_permit_complexity_score,biz_small_incubator_participation_flag,biz_small_mentor_hours_received,biz_small_online_presence_score,biz_small_ecommerce_enablement_flag,biz_small_closure_within_1yr_flag,biz_small_growth_intent_score
2020-03-26,pvt_ltd,veteran,0,5896,2020-06-08,21,50L-2Cr,angel,0,0.0,600-649,1,53.07,0,74.82,76.47,0,1,55.86
2021-05-19,section8,differently_abled,1,9730,2022-01-06,3,2Cr-10Cr,angel,0,0.0,300-599,1,10.1,0,53.9,42.67,1,0,36.96
2023-07-15,opc,general,0,6113,2023-12-09,1,10Cr+,invoice_finance,1,819886.91,300-599,1,34.41,0,8.14,43.91,0,0,51.07
2023-08-18,producer_company,general,1,8359,2023-12-15,26,10Cr+,govt_grant,0,0.0,300-599,1,37.11,0,15.14,44.42,0,0,83.83
2025-04-08,partnership,general,0,8065,2025-10-28,13,50L-2Cr,invoice_finance,0,0.0,600-649,0,47.12,0,8.82,63.05,0,1,57.54
2024-06-17,pvt_ltd,sc,1,7869,2024-07-14,4,50L-2Cr,vc,0,0.0,NA,1,49.55,0,166.65,59.54,1,0,59.95
2024-12-09,section8,minority,0,1305,2025-11-13,19,2Cr-10Cr,self_funded,1,4231697.02,750-900,0,67.98,0,14.66,61.6,1,0,78.12
2022-09-22,partnership,sc,0,7834,2023-08-10,2,10L-50L,invoice_finance,0,0.0,NA,1,53.07,0,15.45,71.92,0,0,83.26
2020-05-05,proprietorship,first_time_founder,1,1681,2021-01-05,5,50L-2Cr,nbfc,1,5068717.93,650-699,0,64.54,1,30.41,94.76,1,0,65.34
2021-06-02,llp,veteran,0,4347,2021-08-31,16,2Cr-10Cr,bank_loan,0,0.0,600-649,1,81.27,0,40.93,48.83,0,0,44.06
2022-02-07,partnership,differently_abled,0,3723,2022-05-21,10,10Cr+,angel,0,0.0,NA,1,38.7,0,91.97,69.96,1,0,81.23
2023-01-01,section8,obc,0,6450,2023-02-25,9,0-10L,angel,0,0.0,600-649,0,66.53,1,14.23,64.42,1,0,90.78
2023-04-11,producer_company,minority,0,9803,2023-09-27,6,10Cr+,nbfc,0,0.0,600-649,1,61.16,0,12.98,42.64,1,0,77.16
2023-08-03,section8,first_time_founder,0,4467,2024-06-12,2,10Cr+,self_funded,1,4771146.52,750-900,1,13.63,0,16.99,76.28,0,0,47.9
2019-08-30,llp,first_time_founder,0,9075,2020-01-07,4,10L-50L,nbfc,1,10589908.82,650-699,1,32.31,0,8.1,27.58,1,0,77.16
2020-10-29,partnership,sc,0,8694,2021-08-04,2,10L-50L,angel,0,0.0,600-649,1,37.3,0,4.02,37.82,1,0,47.69
2026-01-03,partnership,first_time_founder,0,9399,2026-06-13,3,10Cr+,family_friends,1,336506.26,600-649,0,29.14,1,42.95,40.35,0,0,48.92
2024-12-09,llp,women,0,4433,2025-09-14,5,2Cr-10Cr,vc,0,0.0,300-599,1,50.84,0,31.87,54.0,1,1,73.55
2024-03-20,opc,differently_abled,0,9320,2024-06-14,21,2Cr-10Cr,invoice_finance,0,0.0,300-599,1,46.11,0,25.81,76.92,1,0,65.77
2025-04-06,partnership,general,0,6554,2025-05-28,68,0-10L,bank_loan,0,0.0,300-599,1,19.43,0,23.57,34.2,0,1,61.54
2023-05-30,producer_company,first_time_founder,0,5291,2023-09-23,3,50L-2Cr,angel,0,0.0,600-649,0,46.13,0,76.29,90.54,0,0,67.53
2022-05-31,opc,sc,0,7458,2022-10-22,6,0-10L,family_friends,0,0.0,NA,1,59.45,0,181.88,60.63,1,1,66.0
2020-11-12,partnership,veteran,1,4331,2021-07-21,26,10L-50L,angel,0,0.0,300-599,1,16.45,0,23.34,73.88,1,0,58.73
2020-02-18,section8,st,0,1554,2020-07-03,1,2Cr-10Cr,family_friends,0,0.0,600-649,1,32.69,0,5.61,54.44,0,0,65.77
2022-06-29,partnership,obc,1,8622,2022-12-03,14,50L-2Cr,bank_loan,0,0.0,NA,0,60.84,0,48.56,98.05,1,0,31.88
2022-08-12,llp,st,0,6741,2022-11-09,8,2Cr-10Cr,bank_loan,1,6164031.66,NA,1,12.56,0,9.89,80.34,0,0,99.09
2021-08-07,producer_company,st,0,9573,2022-04-29,2,10L-50L,invoice_finance,0,0.0,NA,0,53.62,0,12.33,49.18,1,0,92.44
2019-04-09,producer_company,general,0,5590,2019-09-12,7,50L-2Cr,self_funded,1,2421621.12,NA,1,41.52,0,20.76,69.82,0,0,71.86
2023-04-24,proprietorship,first_time_founder,0,5750,2024-04-08,0,50L-2Cr,bank_loan,1,2050787.69,NA,0,53.27,0,79.05,49.04,0,0,65.65
2021-10-18,opc,veteran,0,5708,2022-05-26,5,10L-50L,invoice_finance,0,0.0,300-599,1,58.93,1,8.63,58.51,0,0,92.51
2025-05-22,section8,sc,0,5230,2025-12-02,1,10Cr+,invoice_finance,0,0.0,NA,1,41.28,0,20.59,16.52,1,0,73.89
2022-08-13,proprietorship,minority,0,8969,2023-07-31,6,50L-2Cr,self_funded,0,0.0,300-599,1,34.11,0,42.31,22.18,0,0,60.3
2019-12-19,section8,general,0,3933,2020-01-27,1,0-10L,invoice_finance,0,0.0,300-599,1,45.87,0,9.53,59.67,0,0,27.74
2024-10-21,opc,st,0,4785,2025-09-07,4,2Cr-10Cr,vc,0,0.0,NA,1,49.34,0,29.02,48.92,0,0,67.82
2025-12-05,opc,sc,1,6104,2026-01-16,5,0-10L,govt_grant,1,1009389.56,600-649,1,2.44,0,71.6,45.32,0,0,54.43
2023-05-14,section8,veteran,1,2869,2023-10-01,9,2Cr-10Cr,family_friends,0,0.0,NA,1,21.95,0,56.24,50.96,1,0,69.11
2022-06-01,producer_company,sc,0,8327,2023-03-16,10,50L-2Cr,vc,0,0.0,300-599,0,75.87,0,17.54,45.09,0,0,24.71
2020-10-12,producer_company,first_time_founder,0,5806,2021-08-21,11,50L-2Cr,family_friends,0,0.0,600-649,0,28.26,0,46.52,57.08,1,0,87.76
2020-06-05,section8,general,0,6967,2021-03-22,24,50L-2Cr,bank_loan,1,813771.08,300-599,1,0.0,0,26.33,44.0,1,0,99.46
2026-01-31,proprietorship,veteran,0,6207,2026-09-20,2,10L-50L,invoice_finance,1,612874.48,600-649,1,52.67,0,11.2,58.67,1,0,42.04
2022-07-03,opc,differently_abled,1,9117,2022-12-28,9,50L-2Cr,bank_loan,0,0.0,600-649,1,41.02,1,13.99,47.96,0,1,92.36
2023-09-26,pvt_ltd,first_time_founder,1,4148,2023-12-24,2,10Cr+,family_friends,0,0.0,600-649,0,43.14,0,18.8,49.69,1,1,100.0
2019-10-09,opc,differently_abled,1,3143,2020-02-10,1,0-10L,bank_loan,0,0.0,600-649,0,48.74,0,26.94,46.55,1,0,59.49
2025-03-28,section8,sc,0,2078,2025-08-18,5,10Cr+,bank_loan,1,316014.68,300-599,0,71.84,0,28.24,100.0,1,0,89.64
2022-04-28,section8,obc,1,7773,2022-10-25,5,50L-2Cr,family_friends,0,0.0,300-599,0,25.23,1,2.82,31.88,1,0,66.54
2025-07-22,producer_company,women,1,3825,2026-01-06,15,50L-2Cr,invoice_finance,0,0.0,300-599,1,70.37,0,42.58,63.17,1,0,32.44
2019-04-23,opc,first_time_founder,0,6100,2020-01-04,10,0-10L,family_friends,0,0.0,600-649,1,19.86,0,30.52,36.6,0,0,54.34
2025-03-22,producer_company,differently_abled,1,5327,2025-07-14,5,0-10L,angel,0,0.0,600-649,1,37.52,0,13.03,49.55,0,0,46.14
2026-01-17,partnership,women,0,8397,2026-06-07,21,50L-2Cr,bank_loan,0,0.0,300-599,0,27.59,1,49.36,49.24,1,1,73.6
2025-03-15,pvt_ltd,women,0,3182,2025-04-25,3,2Cr-10Cr,vc,1,2634427.8,650-699,1,72.92,1,17.96,69.2,1,0,56.3
2022-08-20,section8,minority,0,6636,2023-04-28,2,50L-2Cr,angel,0,0.0,300-599,1,53.75,1,83.98,28.49,0,0,58.99
2022-10-30,pvt_ltd,women,1,6965,2023-01-12,6,50L-2Cr,invoice_finance,0,0.0,600-649,1,57.53,0,39.8,54.37,0,0,71.5
2020-01-02,producer_company,general,0,9182,2020-09-22,7,10L-50L,angel,0,0.0,600-649,1,28.86,0,36.79,40.99,0,0,67.77
2022-10-29,section8,first_time_founder,0,2125,2023-07-02,7,50L-2Cr,family_friends,0,0.0,300-599,1,31.53,0,39.22,57.99,0,0,77.55
2022-11-10,section8,st,1,3649,2023-01-29,6,2Cr-10Cr,bank_loan,0,0.0,300-599,1,61.5,0,63.06,75.95,0,0,69.16
2023-01-22,llp,first_time_founder,0,9724,2023-05-19,13,10L-50L,govt_grant,1,18049869.16,650-699,1,34.33,0,71.39,49.3,1,0,92.59
2021-03-20,proprietorship,sc,0,4715,2021-07-14,2,2Cr-10Cr,govt_grant,1,1185329.58,750-900,1,50.23,0,79.89,91.01,1,1,33.25
2025-07-31,pvt_ltd,st,0,1642,2026-04-18,4,2Cr-10Cr,angel,1,2560654.53,650-699,0,30.61,0,52.24,20.8,0,0,52.58
2023-01-12,section8,veteran,0,4090,2023-06-02,1,50L-2Cr,govt_grant,1,1982895.13,700-749,0,44.45,0,13.44,38.95,0,0,48.6
2019-12-20,llp,st,0,2044,2020-02-17,9,10L-50L,govt_grant,1,965237.38,300-599,0,0.0,0,53.02,71.18,0,0,88.24
2023-11-05,proprietorship,obc,0,9011,2024-07-21,27,10Cr+,vc,0,0.0,600-649,1,0.0,0,36.61,56.08,0,0,70.95
2025-08-28,producer_company,first_time_founder,1,3254,2026-04-08,10,50L-2Cr,nbfc,1,3759529.93,700-749,1,56.13,0,69.43,40.55,0,0,73.47
2024-07-01,opc,sc,0,2477,2025-01-02,1,10L-50L,bank_loan,0,0.0,NA,1,35.45,0,45.3,50.09,0,0,52.79
2019-10-16,producer_company,differently_abled,0,9728,2020-07-09,2,50L-2Cr,nbfc,1,3286270.0,NA,1,37.98,0,11.18,61.55,0,1,46.47
2025-05-26,llp,first_time_founder,0,2410,2025-07-05,23,50L-2Cr,family_friends,1,1199273.07,600-649,0,61.4,1,18.9,72.82,0,0,65.52
2022-03-23,pvt_ltd,sc,0,5471,2022-05-11,8,50L-2Cr,bank_loan,1,2147324.04,650-699,1,10.65,0,34.66,69.27,1,0,44.0
2024-01-01,partnership,veteran,1,9289,2024-08-09,13,0-10L,angel,0,0.0,600-649,0,37.79,0,41.75,50.36,0,0,63.76
2020-05-16,partnership,general,0,9107,2021-04-30,1,0-10L,invoice_finance,0,0.0,NA,0,59.52,1,11.8,69.04,1,0,62.63
2022-06-13,section8,obc,0,3747,2022-10-23,0,10L-50L,angel,0,0.0,300-599,1,52.0,0,34.77,39.88,0,0,89.48
2024-10-16,producer_company,obc,0,4225,2025-09-16,12,10L-50L,self_funded,1,1498953.72,650-699,0,67.32,0,44.47,77.76,0,0,48.13
2020-03-13,partnership,women,1,1573,2020-12-20,2,10Cr+,invoice_finance,0,0.0,300-599,1,42.6,0,81.36,66.83,1,0,53.9
2019-03-05,pvt_ltd,first_time_founder,1,4086,2019-09-21,12,10Cr+,angel,1,3409537.44,700-749,1,8.24,0,22.7,42.86,0,0,51.49
2024-08-12,partnership,first_time_founder,0,3212,2024-11-15,1,10Cr+,family_friends,0,0.0,600-649,1,90.45,0,16.84,31.25,1,0,57.89
2025-05-02,opc,differently_abled,0,1511,2025-08-09,37,50L-2Cr,govt_grant,0,0.0,300-599,1,0.0,1,14.93,62.41,1,0,28.37
2020-06-04,pvt_ltd,minority,1,3171,2020-07-27,36,50L-2Cr,angel,0,0.0,300-599,0,10.82,0,5.95,30.44,1,0,72.56
2025-10-03,opc,minority,0,6807,2026-05-01,3,0-10L,nbfc,0,0.0,300-599,0,62.03,0,6.01,90.21,0,0,30.95
2025-03-10,section8,obc,0,3247,2025-04-06,3,10Cr+,nbfc,1,1529360.86,300-599,1,28.13,1,32.98,79.31,0,1,65.3
2020-01-25,section8,first_time_founder,0,8142,2020-03-17,17,2Cr-10Cr,govt_grant,0,0.0,NA,1,88.25,0,24.51,38.81,0,0,82.84
2020-11-04,section8,obc,0,7053,2021-03-29,9,50L-2Cr,angel,1,432299.69,700-749,1,44.13,0,42.74,81.27,0,1,5.32
2023-10-23,llp,women,1,7633,2024-07-20,32,2Cr-10Cr,invoice_finance,0,0.0,300-599,0,41.29,0,5.34,68.25,0,0,59.73
2025-08-18,opc,differently_abled,1,5433,2025-11-12,11,0-10L,nbfc,1,1414998.75,300-599,1,42.04,0,192.21,53.1,1,0,48.59
2024-08-20,opc,veteran,0,1868,2025-08-13,28,10Cr+,self_funded,0,0.0,300-599,0,40.34,0,176.36,27.14,0,0,30.17
2025-01-19,pvt_ltd,st,1,8451,2025-12-17,4,0-10L,govt_grant,0,0.0,NA,1,14.37,0,78.3,37.64,1,0,83.6
2023-05-04,producer_company,general,0,6263,2024-04-27,3,10Cr+,vc,1,2509128.55,NA,0,10.1,0,29.94,99.98,1,0,30.78
2020-10-09,proprietorship,veteran,0,5609,2021-07-25,17,2Cr-10Cr,nbfc,1,846412.17,700-749,1,53.4,0,26.71,38.85,0,1,68.83
2025-01-24,partnership,veteran,0,2377,2025-05-14,1,50L-2Cr,vc,0,0.0,300-599,1,45.5,0,29.21,55.78,0,1,64.77
2019-03-31,partnership,first_time_founder,0,6991,2020-01-01,18,2Cr-10Cr,nbfc,0,0.0,600-649,1,89.84,0,33.78,49.32,0,0,75.63
2023-04-28,producer_company,minority,1,3856,2023-12-14,2,0-10L,self_funded,0,0.0,600-649,1,56.45,1,68.97,49.37,1,0,20.9
2021-02-25,section8,minority,0,4935,2021-12-14,111,10Cr+,bank_loan,0,0.0,NA,1,58.83,0,48.71,53.41,0,0,81.45
2025-03-02,opc,sc,1,2275,2025-11-01,14,10Cr+,family_friends,1,2007054.91,NA,1,19.58,0,45.14,71.9,1,0,59.29
2019-04-02,partnership,obc,0,2510,2020-01-25,17,10L-50L,nbfc,0,0.0,NA,1,62.5,0,95.01,55.35,1,0,49.37
2021-12-20,proprietorship,veteran,0,1631,2022-03-09,2,0-10L,govt_grant,0,0.0,NA,1,40.6,0,38.85,41.97,1,0,34.66
2023-08-27,proprietorship,differently_abled,0,5296,2023-09-20,2,10Cr+,family_friends,0,0.0,300-599,0,50.89,0,89.19,72.53,0,1,56.49
2022-02-24,pvt_ltd,veteran,0,7318,2023-02-07,1,10L-50L,govt_grant,0,0.0,NA,0,16.92,1,114.3,24.59,0,0,75.85
2021-06-22,proprietorship,general,0,2258,2022-05-29,32,50L-2Cr,nbfc,0,0.0,600-649,0,45.85,0,21.65,75.67,0,0,66.9
2025-09-14,pvt_ltd,general,0,9803,2026-07-01,7,2Cr-10Cr,bank_loan,1,2383496.92,600-649,1,50.72,0,20.25,65.34,1,0,42.11
2019-07-31,llp,differently_abled,0,9304,2020-06-14,3,10L-50L,angel,1,2595876.33,650-699,0,24.21,0,17.22,58.0,1,0,61.75
2021-03-25,producer_company,sc,0,3292,2021-05-09,15,50L-2Cr,invoice_finance,0,0.0,NA,1,69.92,0,10.64,50.82,0,0,52.81
2024-10-02,opc,general,0,4094,2024-12-10,14,0-10L,self_funded,0,0.0,600-649,1,65.35,0,20.03,33.51,0,0,100.0
2024-07-22,proprietorship,minority,0,9470,2025-03-23,1,0-10L,nbfc,1,9361929.37,300-599,1,53.25,1,30.47,52.64,0,0,31.14
2021-03-21,opc,women,0,3373,2022-02-10,12,0-10L,govt_grant,0,0.0,300-599,0,51.62,0,25.12,39.14,0,0,72.87
2024-10-07,llp,women,0,3766,2025-08-25,16,10Cr+,govt_grant,0,0.0,NA,0,74.87,0,2.84,15.65,1,0,98.52
2022-04-16,partnership,obc,0,1038,2022-08-18,8,10Cr+,invoice_finance,1,309448.11,600-649,1,63.99,0,18.98,48.06,0,0,42.86
2022-03-17,opc,obc,0,5894,2022-09-28,25,50L-2Cr,bank_loan,0,0.0,600-649,1,78.73,0,54.69,51.23,0,0,57.81
2019-04-10,partnership,minority,0,7376,2019-08-12,31,10Cr+,nbfc,1,2706453.04,700-749,1,82.64,1,13.64,59.74,1,1,60.79
2019-04-01,producer_company,st,1,9013,2019-07-08,5,10Cr+,nbfc,0,0.0,300-599,1,14.99,0,16.26,27.12,0,0,60.78
2022-12-28,proprietorship,women,1,4742,2023-08-18,4,10Cr+,bank_loan,0,0.0,300-599,0,62.19,0,105.33,74.15,0,0,48.35
2025-08-20,llp,sc,1,3565,2026-05-26,10,50L-2Cr,nbfc,0,0.0,600-649,1,24.31,0,19.22,52.74,0,0,77.26
2023-07-11,opc,st,0,9290,2023-08-06,3,0-10L,invoice_finance,0,0.0,NA,0,43.15,0,7.39,41.8,1,1,55.8
2023-04-14,opc,st,0,4357,2024-01-21,6,10Cr+,govt_grant,1,10957714.76,700-749,1,34.23,1,8.21,47.66,1,1,68.16
2022-08-15,producer_company,first_time_founder,0,4270,2023-02-20,11,2Cr-10Cr,invoice_finance,0,0.0,NA,1,0.94,1,93.49,69.24,0,0,61.67
2025-04-18,producer_company,first_time_founder,1,1618,2025-10-09,3,0-10L,govt_grant,1,580086.66,600-649,1,10.99,0,18.97,100.0,1,1,38.47
2021-10-11,llp,st,0,4531,2021-12-26,2,10L-50L,invoice_finance,1,7122055.82,600-649,0,21.45,0,24.17,32.79,0,0,58.44
2021-03-04,section8,differently_abled,0,2531,2021-06-07,7,0-10L,govt_grant,0,0.0,NA,0,44.82,0,40.82,52.38,0,1,60.22
2019-10-22,pvt_ltd,sc,0,9350,2020-02-04,7,10Cr+,bank_loan,0,0.0,600-649,1,45.01,0,15.13,44.73,1,0,58.38
2025-06-26,producer_company,minority,0,4735,2026-04-15,14,10Cr+,family_friends,0,0.0,600-649,1,29.64,0,68.88,56.8,1,0,45.9
2024-01-23,producer_company,obc,0,7705,2024-11-05,20,50L-2Cr,govt_grant,0,0.0,NA,1,72.2,0,8.98,58.02,1,0,87.84
2019-01-05,pvt_ltd,obc,1,8568,2019-07-20,7,50L-2Cr,family_friends,1,7460541.57,700-749,0,1.95,0,4.76,88.47,0,1,46.61
2023-06-07,pvt_ltd,differently_abled,0,4760,2023-09-28,23,0-10L,invoice_finance,0,0.0,NA,0,11.48,0,101.96,51.57,1,0,35.16
2025-08-09,pvt_ltd,sc,0,2765,2025-10-15,1,50L-2Cr,invoice_finance,0,0.0,600-649,1,54.69,0,30.42,60.99,0,0,54.53
2021-04-24,pvt_ltd,general,0,4588,2022-04-06,3,2Cr-10Cr,vc,1,2204099.05,NA,0,67.19,1,38.91,47.19,1,0,51.27
2024-06-09,producer_company,women,0,6777,2025-01-28,4,10Cr+,self_funded,0,0.0,NA,1,70.03,0,27.22,60.16,0,0,44.32
2021-12-31,proprietorship,general,0,7063,2022-02-08,8,10Cr+,nbfc,1,1151583.17,NA,1,11.04,0,114.73,40.66,0,0,76.84
2021-12-11,llp,women,1,3437,2022-02-24,18,10Cr+,self_funded,0,0.0,NA,0,60.21,0,1.15,48.5,1,0,53.96
2021-09-02,llp,differently_abled,0,9741,2022-08-07,7,10L-50L,govt_grant,1,1122057.09,750-900,0,41.31,0,44.53,58.88,0,0,75.62
2023-11-13,proprietorship,differently_abled,0,7986,2024-07-15,3,10Cr+,nbfc,1,766207.28,750-900,1,58.37,0,16.7,34.57,0,0,55.64
2019-04-18,llp,women,0,4563,2019-08-06,5,10L-50L,bank_loan,0,0.0,300-599,0,41.0,0,7.14,60.91,1,0,87.9
2023-06-25,partnership,obc,1,7971,2024-03-26,10,50L-2Cr,bank_loan,0,0.0,600-649,1,56.04,0,276.12,32.89,1,0,52.27
2022-05-10,partnership,veteran,1,2036,2022-12-04,12,10L-50L,self_funded,0,0.0,NA,0,79.24,0,23.49,58.2,0,0,40.35
2024-07-24,pvt_ltd,obc,1,4669,2024-09-24,8,0-10L,vc,1,1722078.12,300-599,1,82.49,0,14.97,61.08,1,0,45.0
2021-07-23,partnership,minority,0,1051,2022-03-09,36,10L-50L,family_friends,0,0.0,NA,0,2.1,1,252.88,32.04,1,0,33.93
2025-06-26,llp,differently_abled,1,4613,2025-12-26,12,0-10L,nbfc,1,11209940.84,600-649,1,64.09,1,44.64,62.87,1,0,53.16
2021-02-06,opc,obc,0,9248,2022-01-26,8,10Cr+,vc,0,0.0,300-599,1,52.38,0,6.89,15.26,0,0,42.26
2020-09-29,producer_company,general,1,7550,2021-06-12,10,10L-50L,vc,0,0.0,300-599,0,23.65,1,10.69,14.72,1,0,43.8
2022-05-13,producer_company,women,0,4153,2022-09-24,5,2Cr-10Cr,family_friends,0,0.0,300-599,0,16.64,0,32.16,98.26,1,0,24.5
2022-09-20,llp,obc,0,6864,2023-08-10,26,2Cr-10Cr,vc,0,0.0,600-649,1,8.45,0,16.64,53.36,1,0,54.85
2024-06-24,proprietorship,differently_abled,1,5744,2025-01-12,5,0-10L,invoice_finance,0,0.0,NA,0,39.69,0,11.67,65.62,0,0,61.73
2024-05-02,producer_company,obc,0,6783,2025-04-18,9,0-10L,bank_loan,0,0.0,NA,1,35.98,0,20.33,79.74,0,0,32.78
2019-07-01,partnership,veteran,0,2112,2020-05-27,7,0-10L,nbfc,1,414397.14,750-900,1,4.22,0,20.89,61.91,0,0,86.51
2021-08-12,llp,st,0,7050,2021-12-03,23,50L-2Cr,family_friends,1,3121122.46,650-699,1,24.61,1,23.18,49.74,0,0,61.23
2024-01-14,opc,general,0,9989,2024-08-30,17,50L-2Cr,vc,0,0.0,NA,1,15.93,0,261.9,61.29,0,0,64.47
2022-05-28,section8,sc,0,2320,2022-08-31,9,2Cr-10Cr,angel,1,895832.96,300-599,0,87.57,0,9.04,66.17,0,0,62.96
2023-11-23,opc,veteran,1,2768,2024-07-18,14,10L-50L,nbfc,1,3307928.74,750-900,0,65.55,0,62.79,59.66,1,0,60.51
2024-11-26,proprietorship,veteran,0,4250,2025-01-20,10,2Cr-10Cr,bank_loan,0,0.0,NA,0,0.0,0,23.23,94.16,0,0,58.1
2024-03-21,partnership,women,0,5009,2025-03-01,3,2Cr-10Cr,nbfc,1,4054740.39,300-599,0,21.68,0,15.44,35.13,1,0,77.87
2021-09-30,section8,sc,0,2724,2022-02-25,2,10L-50L,family_friends,0,0.0,600-649,0,42.99,0,69.0,64.63,1,0,79.77
2025-05-30,llp,veteran,1,5060,2025-10-26,5,10L-50L,invoice_finance,0,0.0,600-649,1,50.25,0,57.55,53.18,0,0,63.12
2023-12-26,section8,women,0,6287,2024-04-21,2,10Cr+,angel,1,2145147.76,600-649,1,46.66,0,45.27,88.52,0,0,39.69
2023-10-10,producer_company,minority,0,4902,2024-06-05,5,0-10L,self_funded,0,0.0,NA,0,41.04,0,9.38,56.07,0,0,73.02
2024-06-11,llp,general,1,7319,2024-08-07,3,10L-50L,govt_grant,0,0.0,300-599,0,46.97,0,13.43,77.71,0,1,60.61
2019-07-16,partnership,women,1,3310,2020-03-22,10,2Cr-10Cr,family_friends,1,6565193.77,600-649,1,50.72,0,22.64,59.31,0,0,83.85
2024-04-10,llp,first_time_founder,0,9179,2024-11-14,2,0-10L,angel,0,0.0,NA,0,36.57,0,8.48,69.16,0,1,34.97
2025-09-10,producer_company,obc,0,9270,2026-08-10,5,50L-2Cr,invoice_finance,0,0.0,NA,0,53.62,0,12.51,36.33,0,0,51.74
2019-10-31,section8,veteran,1,7953,2020-10-23,12,0-10L,angel,1,1054153.0,750-900,0,44.92,1,86.0,75.78,0,0,60.86
2025-04-24,opc,general,0,4862,2025-06-17,6,10Cr+,nbfc,0,0.0,NA,0,56.12,0,39.22,61.18,0,0,49.16
2022-01-07,opc,minority,1,5827,2022-10-28,10,0-10L,bank_loan,0,0.0,600-649,0,41.43,0,20.17,80.56,1,0,63.08
2023-07-17,proprietorship,differently_abled,1,9423,2023-10-02,0,10Cr+,self_funded,0,0.0,600-649,1,18.71,1,66.48,46.97,0,0,80.67
2024-12-14,producer_company,st,0,8473,2025-05-01,4,50L-2Cr,govt_grant,0,0.0,NA,0,63.75,0,119.78,52.61,1,0,67.82
2019-08-18,partnership,sc,0,1456,2019-11-22,13,10L-50L,self_funded,0,0.0,300-599,1,29.74,0,107.68,50.68,0,0,77.61
2020-10-16,proprietorship,women,0,5261,2021-02-01,28,2Cr-10Cr,bank_loan,0,0.0,NA,1,3.05,0,16.62,54.63,0,0,65.67
2025-04-02,section8,women,0,3023,2025-08-24,5,10Cr+,bank_loan,0,0.0,NA,0,44.03,0,6.31,79.57,1,0,84.41
2020-09-13,producer_company,veteran,0,3709,2021-08-24,5,10Cr+,family_friends,1,1104745.17,650-699,0,68.03,1,7.73,54.79,0,0,3.92
2021-10-23,producer_company,differently_abled,0,4903,2022-03-16,5,2Cr-10Cr,angel,0,0.0,600-649,0,37.73,0,4.64,81.07,0,0,73.36
2021-05-28,pvt_ltd,general,0,4275,2021-12-18,3,50L-2Cr,invoice_finance,1,1696798.66,700-749,1,35.89,1,21.96,61.21,0,0,69.05
2024-09-09,partnership,veteran,1,6024,2025-07-24,13,10Cr+,govt_grant,0,0.0,NA,0,48.33,0,8.56,43.39,1,0,46.38
2021-02-13,partnership,general,0,8726,2021-06-05,1,10L-50L,family_friends,0,0.0,300-599,0,88.49,0,27.62,41.68,1,0,45.3
2020-01-26,partnership,minority,1,2371,2020-06-01,10,0-10L,family_friends,1,207751.51,650-699,1,69.56,0,39.93,8.06,1,0,38.2
2026-01-11,partnership,women,1,2521,2026-03-04,85,2Cr-10Cr,family_friends,0,0.0,600-649,0,52.65,0,34.42,32.0,1,1,63.06
2019-02-04,opc,obc,0,7199,2020-01-17,1,2Cr-10Cr,nbfc,0,0.0,600-649,1,30.9,0,21.12,49.37,1,0,34.31
2020-12-22,llp,obc,1,4632,2021-12-06,3,2Cr-10Cr,family_friends,1,937473.77,700-749,0,11.33,0,9.08,35.1,0,0,53.85
2024-09-04,pvt_ltd,veteran,0,6056,2024-11-01,2,2Cr-10Cr,family_friends,1,632912.76,700-749,1,37.62,0,17.36,77.49,0,0,89.0
2023-02-06,llp,minority,0,7905,2023-08-13,4,50L-2Cr,family_friends,1,2004557.17,600-649,1,9.2,0,13.3,45.3,1,0,80.38
2020-12-13,producer_company,first_time_founder,1,9721,2021-10-06,5,10L-50L,angel,0,0.0,NA,1,40.22,0,86.95,58.61,0,0,84.0
2019-08-03,producer_company,obc,1,1988,2020-05-10,6,10Cr+,angel,0,0.0,600-649,1,38.73,1,10.82,57.53,1,0,25.06
2020-07-22,producer_company,minority,0,9985,2021-04-07,3,2Cr-10Cr,family_friends,0,0.0,300-599,1,43.99,0,78.54,40.53,1,0,43.79
2022-08-08,producer_company,general,0,8395,2023-04-23,9,10L-50L,family_friends,0,0.0,NA,0,64.76,0,62.48,31.37,0,0,71.11
2023-04-26,pvt_ltd,sc,0,4846,2023-12-15,13,10Cr+,invoice_finance,1,1565856.52,650-699,1,52.84,0,27.5,42.17,1,1,78.98
2022-09-26,section8,differently_abled,0,7871,2023-04-02,6,0-10L,angel,0,0.0,NA,1,34.31,0,45.84,57.38,0,0,44.55
2023-12-18,llp,first_time_founder,0,6378,2024-02-01,8,10L-50L,family_friends,0,0.0,600-649,0,44.2,0,27.71,70.0,0,0,62.09
2024-10-10,pvt_ltd,st,1,7940,2025-03-08,2,2Cr-10Cr,self_funded,0,0.0,600-649,1,48.7,0,31.98,70.39,1,0,37.8
2022-01-13,partnership,differently_abled,0,8058,2023-01-05,16,10Cr+,nbfc,0,0.0,300-599,0,82.96,0,22.84,93.49,1,0,80.98
