food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_usd,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2049-12-20,UPC000001616,DMA_003,35.098,-18.886,2.185,13.71,91.46,PRODUCTION,60.41,219.78,0,72.47,38.7,1.24,29.4,0.5798,34.24,0.6386,PANEL_B
2049-12-27,UPC000001617,DMA_002,15.47,15.048,24.562,24.46,73.22,WAREHOUSE,46.86,221.39,0,69.9,44.32,12.6,66.32,0.0885,7.49,0.0511,PANEL_A
2050-01-03,UPC000001618,DMA_005,65.288,6.373,-21.128,34.41,72.88,WAREHOUSE,1.27,219.71,0,82.34,13.28,13.59,7.64,0.5495,39.88,0.1021,PANEL_E
2050-01-10,UPC000001619,DMA_002,23.414,7.123,27.073,18.93,81.48,PRODUCTION,57.17,54.95,0,52.08,30.79,11.66,73.06,2.9381,43.21,-0.5874,PANEL_B
2050-01-17,UPC000001620,DMA_007,7.986,-20.529,38.448,27.63,81.98,PRODUCTION,13.68,158.15,0,30.2,15.71,10.26,34.95,0.0502,18.9,-0.5879,PANEL_A
2050-01-24,UPC000001621,DMA_007,15.37,0.878,51.813,25.4,75.3,WAREHOUSE,4.51,196.95,0,44.32,36.12,4.61,9.38,1.8903,35.18,0.9024,PANEL_B
2050-01-31,UPC000001622,DMA_007,9.226,9.145,-11.736,29.61,75.78,WAREHOUSE,58.42,243.31,0,48.13,41.21,15.64,29.46,0.2727,59.33,-0.2053,PANEL_A
2050-02-07,UPC000001623,DMA_004,28.335,2.294,50.504,39.64,68.21,PROCESSING,84.16,82.83,0,45.86,28.78,8.97,1.14,2.9518,44.16,-0.7608,PANEL_E
2050-02-14,UPC000001624,DMA_005,10.772,-12.052,-5.069,3.31,97.19,PROCESSING,80.43,71.46,0,52.43,39.82,0.99,32.3,1.5287,5.18,-0.4462,PANEL_E
2050-02-21,UPC000001625,DMA_003,13.912,17.751,-12.748,25.61,83.36,DISTRIBUTION,99.24,72.78,0,34.71,31.97,1.92,39.95,0.2344,44.49,0.4768,PANEL_D
2050-02-28,UPC000001626,DMA_005,47.609,-1.904,-11.656,33.64,63.42,DISTRIBUTION,76.35,190.12,0,86.22,31.75,6.08,78.99,2.4984,9.64,0.0073,PANEL_B
2050-03-07,UPC000001627,DMA_006,7.533,12.572,-1.351,21.81,84.27,RETAIL,94.35,180.72,0,35.72,31.52,13.75,58.35,1.3105,16.66,0.4988,PANEL_A
2050-03-14,UPC000001628,DMA_001,13.444,-5.243,-27.451,24.12,79.51,PRODUCTION,23.77,80.27,0,66.05,13.01,6.23,1.86,1.7341,25.86,-0.2222,PANEL_C
2050-03-21,UPC000001629,DMA_003,58.368,23.982,54.988,20.69,84.85,PROCESSING,99.98,80.87,0,32.47,32.18,6.13,79.96,0.2167,57.95,0.166,PANEL_A
2050-03-28,UPC000001630,DMA_002,17.949,-9.176,24.378,36.02,77.24,DISTRIBUTION,20.44,161.14,0,39.57,24.67,6.61,76.25,0.8023,43.45,0.2108,PANEL_C
2050-04-04,UPC000001631,DMA_002,18.754,-12.973,3.224,37.58,67.85,WAREHOUSE,95.03,229.61,0,82.75,23.98,11.11,74.14,0.606,1.92,-0.3258,PANEL_A
2050-04-11,UPC000001632,DMA_008,42.083,-8.654,-24.632,38.49,66.49,RETAIL,36.08,53.59,0,77.88,12.92,15.7,2.17,2.9246,54.04,0.0257,PANEL_C
2050-04-18,UPC000001633,DMA_004,24.594,-21.115,-27.938,32.2,66.12,PROCESSING,42.55,129.89,0,67.88,11.3,3.25,27.67,0.3733,15.0,-0.5071,PANEL_C
2050-04-25,UPC000001634,DMA_007,1.992,-22.498,-10.627,16.09,86.44,RETAIL,93.93,82.59,0,69.29,33.07,7.24,11.93,1.6274,6.6,0.7697,PANEL_D
2050-05-02,UPC000001635,DMA_001,12.573,-21.182,-2.158,26.58,82.36,WAREHOUSE,2.1,169.38,0,49.59,2.98,3.24,11.85,1.6897,30.7,-0.1599,PANEL_B
2050-05-09,UPC000001636,DMA_008,2.156,-12.178,36.251,35.43,65.47,PRODUCTION,49.97,168.13,0,73.32,5.4,15.05,48.42,1.3286,21.95,-0.4408,PANEL_A
2050-05-16,UPC000001637,DMA_008,34.39,-2.383,-29.67,36.13,74.22,WAREHOUSE,59.22,225.6,0,84.46,11.49,6.04,2.97,2.5223,6.02,1.193,PANEL_B
2050-05-23,UPC000001638,DMA_001,15.406,0.269,20.124,2.14,98.6,PRODUCTION,36.01,105.81,0,30.0,25.99,12.28,32.06,2.0105,45.0,0.5618,PANEL_C
2050-05-30,UPC000001639,DMA_001,22.857,-7.886,-19.975,7.89,94.63,WAREHOUSE,44.68,155.73,0,74.2,4.24,4.79,38.49,0.5062,54.55,0.5469,PANEL_D
2050-06-06,UPC000001640,DMA_006,42.387,6.498,34.286,7.28,94.0,PROCESSING,64.47,83.14,0,43.35,6.08,15.69,63.75,0.8293,23.16,0.4577,PANEL_B
2050-06-13,UPC000001641,DMA_001,50.798,-9.558,-2.435,12.06,89.54,WAREHOUSE,68.44,249.61,0,41.34,32.0,6.3,32.97,2.7051,0.56,-0.4133,PANEL_B
2050-06-20,UPC000001642,DMA_002,24.486,5.225,14.314,17.86,83.86,PRODUCTION,98.95,235.54,0,78.96,38.49,5.63,64.37,1.1153,37.15,-0.6644,PANEL_B
2050-06-27,UPC000001643,DMA_007,63.512,-22.236,-7.139,18.48,85.07,WAREHOUSE,70.63,183.11,0,92.35,41.28,13.52,25.52,0.6148,53.61,-0.5247,PANEL_E
2050-07-04,UPC000001644,DMA_002,55.487,-23.464,3.648,35.34,62.49,PROCESSING,71.11,115.27,0,92.63,0.68,8.43,58.04,2.8389,12.64,-0.2545,PANEL_A
2050-07-11,UPC000001645,DMA_007,38.328,13.046,32.95,0.65,99.53,PRODUCTION,26.13,203.83,0,52.38,22.56,15.18,64.01,0.4818,24.97,-0.066,PANEL_E
2050-07-18,UPC000001646,DMA_005,41.131,-17.607,-22.025,36.29,74.63,PRODUCTION,46.07,50.0,1,85.88,32.63,1.11,54.4,1.3831,24.82,1.1761,PANEL_B
2050-07-25,UPC000001647,DMA_003,63.033,-19.816,50.291,29.84,77.56,DISTRIBUTION,96.65,222.66,0,31.65,6.0,8.29,14.09,2.0642,52.83,0.0686,PANEL_E
2050-08-01,UPC000001648,DMA_002,35.648,-16.198,5.598,28.61,79.08,PROCESSING,20.67,167.94,0,83.14,44.17,13.12,38.95,0.2524,50.18,0.8145,PANEL_A
2050-08-08,UPC000001649,DMA_002,5.103,1.652,17.667,38.61,71.19,WAREHOUSE,44.78,76.38,0,94.67,38.23,11.59,71.86,0.5598,27.02,0.9235,PANEL_E
2050-08-15,UPC000001650,DMA_001,52.052,19.623,48.831,6.88,92.69,PRODUCTION,49.36,146.58,0,60.78,23.9,11.99,0.43,0.2555,9.85,0.7685,PANEL_E
2050-08-22,UPC000001651,DMA_007,4.263,19.893,23.732,27.4,81.39,RETAIL,6.49,188.6,0,79.33,7.56,16.71,56.45,2.3399,2.28,-0.4595,PANEL_E
2050-08-29,UPC000001652,DMA_008,44.252,-3.064,51.176,10.43,89.17,PROCESSING,72.8,236.27,0,64.77,3.31,8.59,42.62,1.005,39.06,0.1632,PANEL_D
2050-09-05,UPC000001653,DMA_004,53.669,-23.987,16.113,33.12,70.99,PRODUCTION,20.57,156.85,0,59.97,16.53,13.19,20.35,1.5275,36.27,-0.7647,PANEL_A
2050-09-12,UPC000001654,DMA_005,17.358,6.591,37.841,23.01,84.9,PRODUCTION,22.74,232.87,0,50.65,0.11,5.33,9.28,0.8675,31.27,-0.1314,PANEL_C
2050-09-19,UPC000001655,DMA_008,21.987,0.483,34.96,7.78,92.77,RETAIL,81.43,54.6,0,36.25,25.85,12.49,1.07,2.6285,8.81,0.4283,PANEL_A
2050-09-26,UPC000001656,DMA_007,53.54,-0.146,-23.776,29.96,78.03,PRODUCTION,89.88,244.37,0,37.5,15.64,6.56,64.26,1.2444,27.75,-0.5005,PANEL_D
2050-10-03,UPC000001657,DMA_004,71.139,-10.646,39.549,18.73,79.86,PROCESSING,73.76,219.58,0,61.48,34.04,14.16,33.99,0.7772,10.92,0.0712,PANEL_B
2050-10-10,UPC000001658,DMA_004,65.302,2.436,37.024,11.12,88.69,WAREHOUSE,76.87,222.65,0,48.24,20.33,9.32,51.04,0.0151,50.77,0.1359,PANEL_D
2050-10-17,UPC000001659,DMA_002,32.728,9.086,34.0,29.31,75.87,PROCESSING,22.72,173.32,0,92.26,14.55,0.71,63.5,2.0049,35.04,-0.7031,PANEL_E
2050-10-24,UPC000001660,DMA_008,73.108,-21.543,-21.61,36.62,66.39,DISTRIBUTION,27.91,61.4,0,51.47,35.78,2.85,42.57,2.5376,49.21,0.2397,PANEL_B
2050-10-31,UPC000001661,DMA_001,14.925,-17.835,7.231,17.02,81.8,DISTRIBUTION,63.93,135.76,0,78.77,41.06,7.61,55.55,2.641,27.44,0.502,PANEL_B
2050-11-07,UPC000001662,DMA_001,37.653,-19.246,-12.365,14.76,89.4,WAREHOUSE,77.02,75.03,0,49.02,8.45,16.71,65.37,1.6846,49.67,0.9079,PANEL_D
2050-11-14,UPC000001663,DMA_002,70.691,4.664,10.828,17.66,81.74,DISTRIBUTION,41.41,219.47,0,30.6,3.99,15.28,47.1,0.1039,40.72,0.4556,PANEL_D
2050-11-21,UPC000001664,DMA_006,8.001,20.662,33.465,28.45,79.24,PRODUCTION,4.98,163.36,0,76.17,25.15,7.0,52.48,2.6722,28.69,1.1149,PANEL_A
2050-11-28,UPC000001665,DMA_005,13.414,10.467,-18.731,3.57,96.75,WAREHOUSE,76.01,93.27,0,76.58,13.43,7.91,0.08,0.529,31.25,0.6611,PANEL_C
2050-12-05,UPC000001666,DMA_003,10.222,-14.466,8.846,4.24,97.28,PROCESSING,56.7,53.41,0,67.59,18.47,15.24,63.54,0.1504,36.91,-0.3846,PANEL_C
2050-12-12,UPC000001667,DMA_002,36.52,18.677,53.069,35.11,78.42,RETAIL,8.98,122.6,0,68.56,1.41,5.73,28.2,1.0968,38.73,0.8439,PANEL_B
2050-12-19,UPC000001668,DMA_005,4.936,-22.499,45.912,36.85,75.97,RETAIL,17.38,113.49,0,66.46,28.15,12.6,29.62,2.7205,21.08,-0.2867,PANEL_A
2050-12-26,UPC000001669,DMA_005,10.006,18.824,-23.421,8.21,91.57,DISTRIBUTION,15.61,191.55,0,50.88,42.02,15.71,54.96,1.3128,42.54,0.5643,PANEL_C
2051-01-02,UPC000001670,DMA_002,18.351,18.733,27.339,8.03,93.27,RETAIL,38.27,107.11,0,92.76,43.96,11.04,29.2,2.4182,6.39,0.0672,PANEL_A
2051-01-09,UPC000001671,DMA_008,38.786,22.87,-29.012,26.61,80.5,WAREHOUSE,56.49,133.09,0,52.2,40.27,9.54,27.37,2.6308,27.5,-0.4156,PANEL_D
2051-01-16,UPC000001672,DMA_005,59.903,-4.191,17.243,29.79,72.48,PROCESSING,69.27,97.5,0,72.54,35.26,9.84,53.39,1.589,52.02,-0.008,PANEL_C
2051-01-23,UPC000001673,DMA_007,59.134,-16.735,13.504,10.77,89.3,RETAIL,57.02,66.77,0,93.47,42.21,0.99,30.92,2.5844,56.42,-0.3016,PANEL_C
2051-01-30,UPC000001674,DMA_006,54.573,-19.798,-0.423,25.06,72.64,RETAIL,30.44,159.3,0,65.84,42.37,1.18,77.42,0.3471,6.73,0.3645,PANEL_A
2051-02-06,UPC000001675,DMA_003,47.983,2.233,37.764,20.04,84.77,DISTRIBUTION,72.62,88.13,0,84.33,21.84,6.22,53.76,1.9747,43.03,0.5,PANEL_C
2051-02-13,UPC000001676,DMA_008,58.296,0.548,53.099,4.39,96.5,PRODUCTION,40.18,114.76,0,61.84,37.46,9.53,28.2,0.5223,59.73,0.5457,PANEL_A
2051-02-20,UPC000001677,DMA_007,28.128,-16.668,33.131,36.46,66.73,DISTRIBUTION,61.05,138.25,0,67.84,3.47,17.17,9.51,2.3031,8.38,0.4075,PANEL_B
2051-02-27,UPC000001678,DMA_001,50.43,-2.066,29.785,37.96,66.61,WAREHOUSE,98.89,163.62,0,96.71,44.83,5.02,13.67,1.8079,28.28,1.0352,PANEL_A
2051-03-06,UPC000001679,DMA_006,61.048,22.15,-3.411,30.65,68.01,DISTRIBUTION,8.09,175.28,0,97.3,2.53,5.71,54.37,1.3572,6.93,0.3966,PANEL_A
2051-03-13,UPC000001680,DMA_003,10.328,7.262,-22.008,34.08,73.31,RETAIL,6.13,78.98,0,89.85,9.06,4.61,29.18,1.0609,13.38,-0.5486,PANEL_C
2051-03-20,UPC000001681,DMA_001,21.448,12.901,-11.355,34.91,61.68,WAREHOUSE,83.25,207.26,0,65.33,20.11,12.26,46.29,2.2495,31.96,0.6073,PANEL_C
2051-03-27,UPC000001682,DMA_006,61.954,-9.811,39.983,32.18,76.53,PROCESSING,27.57,115.54,0,95.87,22.7,12.93,54.18,2.8035,11.7,-0.3723,PANEL_C
2051-04-03,UPC000001683,DMA_004,70.918,-2.857,33.994,2.56,97.5,WAREHOUSE,55.31,149.5,0,95.5,35.96,14.12,2.39,0.0921,49.62,-0.4003,PANEL_E
2051-04-10,UPC000001684,DMA_002,2.423,0.508,34.058,4.38,95.92,WAREHOUSE,90.19,167.84,0,79.1,34.82,17.91,8.21,0.0781,19.01,-0.0409,PANEL_B
2051-04-17,UPC000001685,DMA_007,50.367,18.81,-10.064,23.43,85.87,RETAIL,91.89,197.25,0,83.11,15.75,12.46,58.84,2.2327,31.86,-0.7889,PANEL_A
2051-04-24,UPC000001686,DMA_005,73.231,13.795,-13.183,39.46,74.43,WAREHOUSE,98.62,155.56,0,37.94,28.69,15.15,71.5,0.7863,32.3,0.8147,PANEL_C
2051-05-01,UPC000001687,DMA_004,70.952,7.912,47.831,20.54,80.81,PROCESSING,44.04,139.72,0,37.28,39.56,12.28,24.12,2.1285,14.18,0.256,PANEL_A
2051-05-08,UPC000001688,DMA_003,57.484,-4.271,-5.93,33.25,78.67,WAREHOUSE,23.21,81.57,0,64.67,1.93,17.27,70.62,2.5604,43.55,-0.6748,PANEL_C
2051-05-15,UPC000001689,DMA_006,9.518,21.849,31.327,5.52,95.53,WAREHOUSE,13.11,248.78,0,95.78,8.41,11.77,23.4,1.5295,28.48,-0.587,PANEL_B
2051-05-22,UPC000001690,DMA_008,74.514,14.395,18.238,3.48,97.69,PROCESSING,28.48,94.16,0,47.37,11.29,14.35,34.16,1.0286,30.11,-0.3758,PANEL_C
2051-05-29,UPC000001691,DMA_005,28.521,13.1,4.391,8.23,92.51,WAREHOUSE,53.23,58.43,0,90.4,14.15,15.51,49.28,2.0119,26.97,-0.6364,PANEL_B
2051-06-05,UPC000001692,DMA_007,50.174,-19.391,-29.996,21.76,86.53,PRODUCTION,38.69,130.97,0,86.26,39.81,11.46,39.17,0.7789,54.86,-0.2559,PANEL_D
2051-06-12,UPC000001693,DMA_007,6.804,-9.884,41.592,17.52,82.11,PROCESSING,63.85,190.81,0,33.06,2.95,9.28,19.81,0.0588,19.13,0.6198,PANEL_C
2051-06-19,UPC000001694,DMA_004,45.738,24.356,25.34,7.24,94.69,RETAIL,65.95,195.53,0,99.36,10.0,1.04,49.73,2.473,26.67,-0.1906,PANEL_B
2051-06-26,UPC000001695,DMA_007,10.284,-16.731,30.345,32.15,66.7,PRODUCTION,32.05,160.5,0,38.65,7.12,16.59,52.81,1.5997,39.48,0.4838,PANEL_D
2051-07-03,UPC000001696,DMA_002,17.983,19.567,22.29,0.15,99.87,PROCESSING,59.79,112.23,0,66.39,27.28,9.33,60.12,2.0771,0.19,1.007,PANEL_D
2051-07-10,UPC000001697,DMA_008,27.996,5.419,-3.381,18.31,88.72,PRODUCTION,25.26,158.72,0,58.32,3.43,14.01,74.57,0.92,48.37,-0.166,PANEL_E
2051-07-17,UPC000001698,DMA_005,15.782,23.475,53.006,2.71,97.1,PRODUCTION,16.4,53.69,0,64.22,31.56,4.83,68.14,0.4017,59.88,-0.3874,PANEL_B
2051-07-24,UPC000001699,DMA_001,19.136,0.918,-17.135,22.79,81.6,WAREHOUSE,26.23,101.96,0,45.21,29.74,1.67,77.43,1.0898,11.94,0.1143,PANEL_E
2051-07-31,UPC000001700,DMA_002,31.636,-16.016,17.39,11.29,89.6,WAREHOUSE,37.1,95.78,0,61.82,23.42,12.6,5.52,0.3366,16.52,0.0149,PANEL_A
2051-08-07,UPC000001701,DMA_008,66.422,-2.575,-8.285,35.93,68.53,PROCESSING,66.06,233.17,0,42.39,16.33,7.6,56.78,0.816,7.77,-0.2112,PANEL_B
2051-08-14,UPC000001702,DMA_004,47.628,0.629,9.028,15.77,89.64,DISTRIBUTION,99.09,207.43,0,82.28,9.47,2.49,37.18,0.4886,48.23,-0.3449,PANEL_B
2051-08-21,UPC000001703,DMA_001,36.337,-17.63,38.281,12.35,89.29,PROCESSING,74.62,224.88,0,49.11,16.3,5.96,74.48,1.8908,2.9,0.406,PANEL_C
2051-08-28,UPC000001704,DMA_006,7.159,24.707,32.881,10.03,89.46,RETAIL,86.66,173.84,0,62.72,1.81,1.13,46.37,0.1392,4.94,0.1735,PANEL_A
2051-09-04,UPC000001705,DMA_001,58.107,10.197,35.976,33.44,69.3,DISTRIBUTION,64.92,117.77,0,99.73,19.08,16.05,14.09,0.1199,57.4,-0.0077,PANEL_A
2051-09-11,UPC000001706,DMA_003,47.956,2.402,10.917,17.15,85.38,RETAIL,5.96,205.67,0,73.59,28.85,7.1,10.92,0.6951,22.4,-0.6491,PANEL_D
2051-09-18,UPC000001707,DMA_007,8.713,8.713,-9.756,10.73,90.56,PROCESSING,48.79,152.33,0,91.12,23.35,1.88,0.32,2.5292,44.27,1.0727,PANEL_B
2051-09-25,UPC000001708,DMA_008,36.461,-15.929,40.073,22.35,77.61,PROCESSING,62.18,180.12,0,60.89,40.34,4.29,3.16,2.6814,49.15,-0.516,PANEL_B
2051-10-02,UPC000001709,DMA_006,68.58,11.542,6.349,7.35,95.54,RETAIL,78.39,209.61,0,32.84,22.15,17.52,40.8,1.8051,53.47,0.3634,PANEL_D
2051-10-09,UPC000001710,DMA_003,66.879,11.744,54.2,39.09,60.13,DISTRIBUTION,9.57,89.85,0,82.9,34.67,5.36,50.85,0.8249,37.1,0.0836,PANEL_A
2051-10-16,UPC000001711,DMA_003,2.413,-20.099,49.201,24.55,81.76,WAREHOUSE,89.43,99.64,1,73.57,23.66,6.96,17.29,1.804,48.4,0.5846,PANEL_E
2051-10-23,UPC000001712,DMA_006,12.408,9.089,1.841,27.21,81.3,PROCESSING,42.32,220.37,0,70.94,38.23,2.33,34.87,0.2206,24.57,0.6363,PANEL_E
2051-10-30,UPC000001713,DMA_005,27.369,-0.819,-21.323,9.24,93.82,RETAIL,71.93,167.85,0,38.18,5.27,0.44,32.91,0.6402,48.68,0.7425,PANEL_D
2051-11-06,UPC000001714,DMA_006,11.185,4.022,10.337,37.09,60.57,PROCESSING,75.72,231.97,0,70.73,43.32,6.32,35.12,2.2981,56.27,-0.7335,PANEL_A
2051-11-13,UPC000001715,DMA_003,53.399,2.625,36.989,34.55,73.5,PROCESSING,17.95,144.35,0,64.64,44.84,17.44,6.92,0.6805,43.37,0.055,PANEL_E
2051-11-20,UPC000001716,DMA_003,48.677,2.494,-2.448,25.57,84.31,PRODUCTION,74.18,166.47,0,60.62,10.29,1.69,67.55,2.5973,30.01,1.1542,PANEL_C
2051-11-27,UPC000001717,DMA_004,72.477,-22.145,12.538,8.06,93.43,PRODUCTION,4.98,227.64,0,51.18,3.65,14.27,46.01,0.5262,21.73,0.4681,PANEL_A
2051-12-04,UPC000001718,DMA_004,66.99,-18.377,-20.979,5.17,95.05,PRODUCTION,78.71,233.69,0,96.33,23.07,8.26,39.96,0.6386,41.07,-0.6298,PANEL_E
2051-12-11,UPC000001719,DMA_003,29.128,12.703,35.442,35.84,71.53,PROCESSING,43.85,129.27,0,99.53,28.66,4.06,36.86,2.317,45.83,0.484,PANEL_A
2051-12-18,UPC000001720,DMA_004,2.692,-0.82,47.842,17.68,88.49,DISTRIBUTION,54.7,223.11,0,79.29,28.69,3.84,71.93,2.0024,43.97,-0.0992,PANEL_B
2051-12-25,UPC000001721,DMA_008,49.474,-20.088,10.727,13.69,85.99,DISTRIBUTION,69.14,157.98,0,40.43,44.68,2.47,65.04,2.8776,8.87,-0.7271,PANEL_A
2052-01-01,UPC000001722,DMA_007,66.9,-7.736,5.189,22.15,77.91,DISTRIBUTION,98.56,111.67,0,60.23,3.28,17.02,65.06,2.5873,39.39,-0.455,PANEL_C
2052-01-08,UPC000001723,DMA_005,61.653,7.783,28.028,22.79,85.58,PRODUCTION,40.42,202.03,0,82.86,23.83,5.91,78.43,1.7312,40.67,-0.2897,PANEL_B
2052-01-15,UPC000001724,DMA_005,52.428,-2.927,29.701,21.2,77.32,DISTRIBUTION,43.81,66.79,0,80.65,14.83,2.17,2.33,1.0355,44.47,-0.0057,PANEL_B
2052-01-22,UPC000001725,DMA_007,2.006,12.724,38.962,1.89,97.93,PRODUCTION,73.68,73.47,0,90.93,34.34,2.92,11.43,2.1123,10.65,0.4959,PANEL_A
2052-01-29,UPC000001726,DMA_003,7.175,-3.974,33.926,7.1,94.92,DISTRIBUTION,44.01,53.45,0,32.63,24.83,13.62,0.82,1.4116,13.8,-0.5902,PANEL_A
2052-02-05,UPC000001727,DMA_001,46.761,22.465,-21.958,31.66,70.53,RETAIL,47.18,155.13,0,65.3,44.62,11.95,44.12,2.2375,59.95,-0.7155,PANEL_B
2052-02-12,UPC000001728,DMA_003,52.345,21.246,33.522,17.22,82.15,DISTRIBUTION,0.35,107.29,0,52.5,27.15,10.9,1.48,2.7653,52.34,1.1094,PANEL_D
2052-02-19,UPC000001729,DMA_006,36.648,18.171,-24.433,38.05,65.41,PROCESSING,42.59,152.96,0,96.3,35.38,1.54,39.73,1.3482,43.96,0.713,PANEL_B
2052-02-26,UPC000001730,DMA_003,32.729,-9.428,25.449,34.59,74.27,RETAIL,28.68,203.18,0,80.94,2.77,14.0,4.19,0.5886,29.6,-0.3778,PANEL_B
2052-03-04,UPC000001731,DMA_001,66.715,9.098,32.944,3.67,96.34,PROCESSING,76.27,161.31,0,69.18,0.44,9.37,4.29,2.7751,11.29,1.078,PANEL_A
2052-03-11,UPC000001732,DMA_007,74.349,6.613,5.46,19.51,81.1,WAREHOUSE,19.16,64.77,1,82.03,13.57,9.72,74.38,1.1179,49.78,-0.3527,PANEL_E
2052-03-18,UPC000001733,DMA_007,19.69,-22.84,-9.946,6.19,93.61,PRODUCTION,8.85,51.6,0,93.67,40.36,10.56,6.54,0.3757,6.91,-0.4618,PANEL_B
2052-03-25,UPC000001734,DMA_007,36.061,-11.984,16.253,13.38,91.6,RETAIL,70.51,206.6,0,99.75,24.78,14.12,8.73,0.7735,6.12,0.8563,PANEL_A
2052-04-01,UPC000001735,DMA_005,37.618,-20.598,10.734,15.53,89.99,PROCESSING,39.81,93.4,0,35.86,25.43,9.3,16.22,0.176,20.4,0.5399,PANEL_C
2052-04-08,UPC000001736,DMA_003,4.896,-23.273,-19.019,32.88,69.35,DISTRIBUTION,50.5,169.02,0,97.1,14.18,8.7,60.59,1.0857,14.24,-0.593,PANEL_D
2052-04-15,UPC000001737,DMA_007,13.061,-19.549,-8.326,1.56,99.01,DISTRIBUTION,4.41,133.62,0,53.57,17.14,8.86,17.29,1.1376,32.74,-0.5025,PANEL_A
2052-04-22,UPC000001738,DMA_007,36.478,-23.062,26.301,29.41,78.62,PROCESSING,27.41,179.71,0,88.64,10.04,14.92,43.17,1.9626,13.56,1.0677,PANEL_C
2052-04-29,UPC000001739,DMA_002,18.462,19.135,33.875,4.95,96.4,PROCESSING,12.63,128.73,0,59.47,21.39,17.39,9.65,1.8522,23.24,0.2156,PANEL_B
2052-05-06,UPC000001740,DMA_005,5.361,24.063,1.945,28.87,72.92,PROCESSING,11.93,158.74,0,53.75,31.3,3.95,23.66,2.454,48.42,0.903,PANEL_D
2052-05-13,UPC000001741,DMA_003,14.369,-15.847,-8.615,32.39,71.84,PRODUCTION,18.65,216.13,0,43.61,21.64,16.41,17.93,1.7539,30.81,0.2637,PANEL_B
2052-05-20,UPC000001742,DMA_005,52.742,2.759,54.29,31.84,75.18,WAREHOUSE,95.27,226.78,0,63.9,23.85,10.48,21.37,0.6904,20.16,-0.7497,PANEL_D
2052-05-27,UPC000001743,DMA_006,52.158,-14.438,-14.587,24.6,80.82,RETAIL,66.97,172.16,0,57.93,29.86,3.15,72.71,0.9688,48.76,-0.1292,PANEL_B
2052-06-03,UPC000001744,DMA_002,11.298,10.793,30.253,37.78,71.02,DISTRIBUTION,82.07,168.93,1,79.95,34.05,15.33,52.41,1.3297,38.47,-0.465,PANEL_B
2052-06-10,UPC000001745,DMA_004,71.669,-21.499,35.85,1.62,98.41,DISTRIBUTION,59.79,142.62,0,62.28,3.06,5.69,65.44,1.5962,15.34,0.8809,PANEL_A
2052-06-17,UPC000001746,DMA_005,5.922,0.628,-21.416,39.24,60.73,WAREHOUSE,80.7,107.63,0,43.16,11.5,17.65,30.32,1.6927,55.65,-0.7039,PANEL_B
2052-06-24,UPC000001747,DMA_007,12.427,0.977,29.066,37.09,64.01,RETAIL,32.69,171.04,0,87.09,23.94,4.05,73.88,1.9556,3.53,0.1231,PANEL_E
2052-07-01,UPC000001748,DMA_008,18.615,12.979,-10.753,39.76,69.55,PROCESSING,76.58,66.04,0,61.7,26.31,16.41,47.56,1.6901,24.53,-0.1851,PANEL_A
2052-07-08,UPC000001749,DMA_007,42.2,15.318,13.845,34.36,69.32,RETAIL,99.35,204.52,1,75.86,17.61,14.47,6.05,0.8064,43.91,0.4007,PANEL_A
2052-07-15,UPC000001750,DMA_007,48.163,-11.11,25.831,11.92,87.36,RETAIL,20.97,122.77,0,68.21,11.74,11.27,8.15,1.2265,22.56,-0.3497,PANEL_C
2052-07-22,UPC000001751,DMA_005,44.213,-8.477,2.314,8.58,92.44,WAREHOUSE,23.08,177.22,0,51.18,19.77,9.04,16.06,0.1952,56.82,0.3578,PANEL_B
2052-07-29,UPC000001752,DMA_002,17.418,-3.423,26.513,21.69,86.35,DISTRIBUTION,98.48,152.82,0,98.6,22.87,17.95,69.9,1.5576,5.28,0.5885,PANEL_E
2052-08-05,UPC000001753,DMA_006,62.637,2.609,-6.695,23.56,79.27,RETAIL,65.32,108.94,0,42.87,22.17,6.67,34.35,1.5352,54.01,0.6944,PANEL_D
2052-08-12,UPC000001754,DMA_003,13.754,-24.814,17.33,24.04,73.65,PRODUCTION,6.89,109.87,0,89.2,44.52,4.82,27.36,1.1809,24.31,0.5812,PANEL_D
2052-08-19,UPC000001755,DMA_002,58.408,-5.86,1.274,22.25,76.37,RETAIL,49.76,135.32,0,44.53,28.31,4.91,44.11,1.921,35.89,0.2779,PANEL_B
2052-08-26,UPC000001756,DMA_001,13.76,12.436,33.696,22.39,86.25,PRODUCTION,24.96,127.94,0,35.58,25.71,0.63,4.93,1.2011,54.18,0.293,PANEL_E
2052-09-02,UPC000001757,DMA_001,58.729,15.746,46.718,28.67,79.53,RETAIL,2.26,210.2,0,45.83,28.0,0.61,3.3,1.4859,27.73,1.0583,PANEL_A
