ag_livestock_report_month,ag_livestock_operation_id_hash,ag_livestock_animal_type_code,ag_livestock_inventory_head_count,ag_livestock_births_count,ag_livestock_deaths_count,ag_livestock_slaughter_count,ag_livestock_milk_production_lbs,ag_livestock_milk_yield_per_cow,ag_livestock_feed_cost_index,ag_livestock_vet_cost_per_head,ag_livestock_antibiotic_use_indicator,ag_livestock_disease_outbreak_flag,ag_livestock_housing_system_code,ag_livestock_pasture_access_days_year,ag_livestock_manure_management_method,ag_livestock_methane_emissions_estimate,ag_livestock_organic_certification_flag,ag_livestock_animal_welfare_audit_score,ag_livestock_market_price_usd_cwt
2154-03,cf3514ae1bcb28c2,CATTLE_BEEF,49142,98700,49142,139730,0.0,0.0,194.92,160.35,0,0,PASTURE,48,LAGOON,65890.0,0,97.42,188.62
2154-04,f3d788f5d4dace72,CATTLE_BEEF,202905,18261,40441,60602,0.0,0.0,107.37,36.73,1,1,OTHER,309,STACK,144940.84,0,59.39,203.61
2154-05,3fbde41ec26303df,CATTLE_BEEF,40802,112521,40802,87733,0.0,0.0,79.43,355.3,1,0,PASTURE,295,FIELD_APPLIED,113373.24,0,33.22,113.11
2154-06,800ad7218544cbca,HOGS,168555,39254,49719,95979,0.0,0.0,154.05,229.6,1,0,FEEDLOT,290,FIELD_APPLIED,109444.31,1,51.64,67.86
2154-07,ef8b5a2bae9af9b4,POULTRY,55054,84498,55054,21505,0.0,0.0,142.18,340.04,1,0,FEEDLOT,207,LAGOON,180490.08,0,99.72,280.36
2154-08,42ad9ec94d1fd1d8,HOGS,187263,112347,136827,46554,0.0,0.0,148.73,169.98,0,0,PASTURE,312,LAGOON,199649.31,0,86.09,144.83
2154-09,86e9f87f05062772,POULTRY,144681,110691,144681,37866,0.0,0.0,171.09,83.04,1,0,OTHER,162,FIELD_APPLIED,53556.79,0,37.5,230.5
2154-10,9fdec6d31d8e63f8,GOATS,48039,85982,48039,46018,0.0,0.0,126.03,42.71,0,0,PASTURE,263,LAGOON,100050.41,0,93.18,189.81
2154-11,a166c6970d89339e,CATTLE_BEEF,138402,116321,138402,94474,0.0,0.0,137.69,109.66,0,0,OTHER,286,COMPOST,195823.78,0,53.4,131.42
2154-12,b6132b58bf74326b,POULTRY,98218,3662,20999,115432,0.0,0.0,62.55,190.5,0,0,FREE_STALL,201,COMPOST,213359.47,0,46.29,130.85
2155-01,9799ad0dca9b7888,POULTRY,129795,41301,81135,94969,0.0,0.0,197.21,127.54,1,0,CAGE_FREE,302,FIELD_APPLIED,149505.03,0,84.17,168.9
2155-02,007f9aa009512d50,SHEEP,97479,75827,78653,22243,0.0,0.0,93.34,101.24,0,0,FEEDLOT,161,OTHER,164177.39,0,23.15,193.97
2155-03,c80a7b58440731ad,POULTRY,204454,97226,130620,116413,0.0,0.0,73.71,436.01,0,0,BARN,359,LAGOON,60800.93,0,4.27,196.4
2155-04,3a3f7925b4d090ed,HOGS,43501,21834,43501,116800,0.0,0.0,63.2,341.92,1,0,PASTURE,234,FIELD_APPLIED,21229.86,0,80.31,62.24
2155-05,cc7b21526fa78fa7,CATTLE_DAIRY,98140,67315,90679,119909,222555373.56,20665.2,78.29,295.34,1,0,OTHER,341,COMPOST,167987.97,0,66.6,283.33
2155-06,01537fd92258fd7c,HOGS,193044,75043,123154,117890,0.0,0.0,62.87,183.4,1,0,OTHER,244,COMPOST,169965.26,0,43.38,108.57
2155-07,9f6b1b401a0a6723,HOGS,210347,87080,134685,100092,0.0,0.0,128.51,171.91,0,0,FEEDLOT,121,COMPOST,14347.5,0,42.89,238.29
2155-08,50219d09ed1f7fdb,CATTLE_BEEF,147125,87445,91598,145154,0.0,0.0,87.72,54.06,1,0,BARN,18,STACK,142071.6,0,58.36,86.3
2155-09,9f3f5a15f04bcf9c,HOGS,157268,3657,12510,10226,0.0,0.0,80.98,292.92,0,0,CAGE_FREE,14,OTHER,154244.63,0,73.64,162.99
2155-10,8e5afc25b5841f7c,CATTLE_BEEF,222097,65968,85524,33033,0.0,0.0,88.96,88.89,0,1,PASTURE,150,FIELD_APPLIED,195892.59,0,80.84,119.06
2155-11,7658bba861a64361,POULTRY,153473,926,19167,140130,0.0,0.0,102.72,179.68,1,0,PASTURE,120,DIGESTER,168791.39,0,16.0,125.48
2155-12,308ec4385ce88c96,POULTRY,16616,78588,16616,105357,0.0,0.0,184.13,76.32,1,1,OTHER,15,FIELD_APPLIED,192269.19,0,28.18,104.38
2156-01,79005a27888927e3,CATTLE_BEEF,238277,91976,136812,9272,0.0,0.0,68.02,106.29,0,1,FEEDLOT,299,STACK,190976.28,0,7.92,53.99
2156-02,a2f39c019841536f,CATTLE_BEEF,223528,96657,134687,54343,0.0,0.0,103.75,163.39,1,0,FEEDLOT,78,FIELD_APPLIED,163366.57,0,48.53,250.23
2156-03,09d19c61a5d11fda,POULTRY,114637,89990,114637,79704,0.0,0.0,212.28,63.69,1,0,FREE_STALL,172,LAGOON,61109.54,0,58.56,162.25
2156-04,8a7969c6d38ffef5,POULTRY,224884,16361,43885,65455,0.0,0.0,115.49,368.48,0,0,PASTURE,4,LAGOON,39003.42,0,88.76,249.91
2156-05,1deedc4ed7c52ee4,GOATS,233060,26714,67820,109483,0.0,0.0,117.48,368.01,0,1,FREE_STALL,326,FIELD_APPLIED,133530.5,0,32.35,114.98
2156-06,68c2907931931cff,HOGS,2256,99398,2256,143945,0.0,0.0,207.64,440.38,1,0,BARN,31,LAGOON,104342.34,0,92.79,147.17
2156-07,e1930aa7f805319d,CATTLE_BEEF,154336,83569,114329,16561,0.0,0.0,165.17,430.87,1,0,OTHER,150,LAGOON,238198.91,0,66.86,292.53
2156-08,cecaee638891efa9,CATTLE_BEEF,232114,32457,79571,117251,0.0,0.0,171.83,336.07,1,0,FREE_STALL,246,STACK,128381.35,0,70.82,76.95
2156-09,a9205718a8e7fe88,POULTRY,201851,98132,124019,19671,0.0,0.0,96.9,308.46,1,0,FREE_STALL,256,STACK,231794.61,0,69.1,159.03
2156-10,3b4db7ebca2d8fbf,CATTLE_DAIRY,35090,38337,35090,27552,82138970.66,12792.8,83.9,353.72,0,0,BARN,22,COMPOST,154355.67,0,32.71,186.37
2156-11,f3d004c22afd665e,HOGS,8817,99192,8817,77741,0.0,0.0,62.58,299.6,0,0,FREE_STALL,119,LAGOON,36707.71,0,3.25,147.43
2156-12,c25c21e3fd42b71a,POULTRY,72998,11581,57178,5107,0.0,0.0,137.68,446.53,0,0,CAGE_FREE,208,FIELD_APPLIED,42242.15,0,48.23,56.89
2157-01,39b8555114079bd1,POULTRY,98113,75774,84235,148548,0.0,0.0,214.44,295.91,0,0,OTHER,3,FIELD_APPLIED,87357.88,0,91.85,194.18
2157-02,bceee3bbfde3c5d9,POULTRY,84429,44735,69496,125944,0.0,0.0,175.52,420.76,1,0,CAGE_FREE,2,DIGESTER,103742.76,0,27.32,215.3
2157-03,cad9fc64737de26b,GOATS,133822,19968,60875,82532,0.0,0.0,169.2,287.25,1,0,CAGE_FREE,0,DIGESTER,121109.81,1,33.21,311.5
2157-04,78373d59d1625584,POULTRY,144000,78866,106270,59425,0.0,0.0,82.75,149.16,0,0,FREE_STALL,269,LAGOON,133828.3,0,85.37,264.97
2157-05,8191500c20cd935f,SHEEP,85880,65585,85880,27394,0.0,0.0,143.72,214.37,0,1,PASTURE,123,LAGOON,142012.22,0,97.23,150.78
2157-06,9b3580b82614214f,HOGS,48551,8121,42261,51420,0.0,0.0,219.55,392.48,1,0,FREE_STALL,313,LAGOON,73783.01,0,80.44,42.79
2157-07,01af76a3327c5386,CATTLE_DAIRY,166373,35129,69511,16862,123885976.7,22185.9,194.52,235.2,0,0,PASTURE,241,COMPOST,216506.91,0,79.41,189.17
2157-08,050490c6487a362e,CATTLE_BEEF,59515,25439,59515,53740,0.0,0.0,85.47,319.72,0,0,CAGE_FREE,183,FIELD_APPLIED,14870.27,0,8.02,136.4
2157-09,b0f65952a4a4f973,POULTRY,54196,61696,54196,85901,0.0,0.0,157.73,362.43,1,0,FREE_STALL,336,FIELD_APPLIED,77050.78,0,81.59,68.8
2157-10,3723b847206ed906,GOATS,133492,92356,125421,71384,0.0,0.0,148.05,437.77,0,0,OTHER,86,DIGESTER,37313.92,0,20.94,213.71
2157-11,8cdd00dc19d50315,CATTLE_DAIRY,75889,106557,75889,54391,152551592.27,13944.4,145.59,88.49,0,1,PASTURE,141,STACK,122649.56,0,49.8,225.9
2157-12,1dabd768bad8e7c8,CATTLE_DAIRY,34562,102380,34562,104210,21164339.3,24847.7,114.49,384.97,0,0,CAGE_FREE,135,STACK,18901.66,0,41.68,252.6
2158-01,aef8d49b44792061,HOGS,174236,92618,97623,23639,0.0,0.0,156.24,319.1,0,0,FREE_STALL,365,DIGESTER,43670.99,1,56.59,130.64
2158-02,d85c6aaddf59d2fe,CATTLE_BEEF,111485,41023,49426,58878,0.0,0.0,184.57,169.24,1,0,BARN,211,LAGOON,183713.1,0,20.77,239.6
2158-03,9fb68ef1a6c8db30,HOGS,146739,64935,86044,73316,0.0,0.0,219.14,414.56,1,0,FREE_STALL,43,LAGOON,75111.13,0,20.45,44.49
2158-04,0cbab43c63625b81,CATTLE_DAIRY,237439,104303,150062,2150,195157750.14,16519.8,133.19,209.4,0,0,PASTURE,355,FIELD_APPLIED,242231.53,0,36.59,72.13
2158-05,24769ab43ec5ea0c,CATTLE_BEEF,129963,74983,98922,121625,0.0,0.0,136.34,324.06,0,0,BARN,128,OTHER,15643.22,0,80.24,270.56
2158-06,55b6b62fa0ad08c2,SHEEP,109720,9268,31114,2205,0.0,0.0,90.54,222.66,1,0,BARN,202,FIELD_APPLIED,45908.57,0,52.85,90.84
2158-07,0a0d831551717be3,POULTRY,203930,45420,46452,9233,0.0,0.0,86.84,257.47,0,0,CAGE_FREE,185,FIELD_APPLIED,32300.65,0,16.45,255.67
2158-08,5849186ebef57595,CATTLE_DAIRY,128965,105486,128965,74826,49080242.76,20710.1,136.48,315.04,0,1,OTHER,182,OTHER,50859.94,0,44.72,199.34
2158-09,8a9922027239c236,CATTLE_BEEF,99614,36407,47325,123082,0.0,0.0,82.67,15.47,0,0,PASTURE,152,OTHER,189685.27,0,69.66,148.55
2158-10,7ac6568d0c112227,POULTRY,92568,119243,92568,135617,0.0,0.0,160.55,369.39,1,0,BARN,114,LAGOON,242957.54,0,81.3,170.89
2158-11,cd9af9acf0222082,CATTLE_DAIRY,195042,40896,90707,44067,137492184.87,17005.0,150.98,233.7,0,0,PASTURE,146,FIELD_APPLIED,128879.51,0,25.31,165.6
2158-12,72ace018beb43a87,CATTLE_BEEF,165412,10136,49601,64045,0.0,0.0,135.57,174.2,0,0,FEEDLOT,118,STACK,77856.67,0,14.47,171.16
2159-01,31412e33cd4fc611,SHEEP,65696,41392,65539,140371,0.0,0.0,210.96,339.61,0,1,BARN,175,STACK,9038.0,0,50.41,200.36
2159-02,9d29d9605ecd2381,HOGS,67980,18289,58449,55320,0.0,0.0,103.16,438.34,1,0,BARN,134,COMPOST,196845.27,0,17.01,90.77
2159-03,64b51a6d326cd9e5,HOGS,3315,64654,3315,9777,0.0,0.0,198.48,217.0,1,0,PASTURE,202,LAGOON,172943.04,0,75.69,67.0
2159-04,2f55cd2102749183,CATTLE_DAIRY,45182,64169,45182,61435,60231129.16,14640.3,109.65,42.42,0,0,BARN,29,FIELD_APPLIED,45412.85,0,69.29,121.37
2159-05,80de0a1f2c89ce8b,HOGS,153492,50947,90998,9707,0.0,0.0,179.87,59.02,1,0,FREE_STALL,37,FIELD_APPLIED,115420.2,1,20.33,118.88
2159-06,57adde6937e0085e,CATTLE_BEEF,233515,103024,119343,66491,0.0,0.0,185.13,385.22,0,0,FEEDLOT,203,STACK,127279.56,0,31.58,93.7
2159-07,0ff7822b0ecff88f,HOGS,49425,74905,49425,115239,0.0,0.0,131.18,285.18,1,0,FREE_STALL,169,FIELD_APPLIED,37773.58,0,12.2,61.81
2159-08,c0d88256cb463040,CATTLE_BEEF,58032,77320,58032,40603,0.0,0.0,171.11,280.98,1,0,OTHER,158,STACK,70553.64,0,87.68,74.86
2159-09,d2b0021801050205,CATTLE_DAIRY,232869,86193,123684,41507,495571.65,26296.2,189.37,44.35,1,1,PASTURE,198,FIELD_APPLIED,136712.72,1,98.14,89.33
2159-10,eca1292715457c0f,CATTLE_DAIRY,93024,100457,93024,44972,92024981.55,20563.6,143.72,71.24,1,0,CAGE_FREE,37,FIELD_APPLIED,41916.0,0,17.8,70.23
2159-11,58ced1d68a8ab231,HOGS,8142,36809,8142,141458,0.0,0.0,160.37,44.89,0,0,OTHER,352,LAGOON,24471.33,0,62.01,91.19
2159-12,344cdde113da935f,POULTRY,105302,3402,10376,63322,0.0,0.0,152.9,299.23,0,0,CAGE_FREE,301,DIGESTER,106669.44,0,35.16,225.88
2160-01,633a8186ab84b5f1,HOGS,28305,69102,28305,64800,0.0,0.0,100.12,383.66,0,0,PASTURE,184,COMPOST,83367.68,0,89.5,54.14
2160-02,224e10897faf4c8c,POULTRY,4069,82899,4069,11718,0.0,0.0,182.72,376.25,1,0,FREE_STALL,72,FIELD_APPLIED,50643.37,0,93.06,286.82
2160-03,925cc255e262654f,POULTRY,59658,19934,25776,86018,0.0,0.0,80.28,143.89,0,0,PASTURE,188,STACK,52880.86,1,30.99,168.81
2160-04,8e6689fde41d2a49,SHEEP,42069,10998,31180,19495,0.0,0.0,76.4,251.34,0,0,CAGE_FREE,42,LAGOON,136342.58,0,22.28,111.19
2160-05,6f0c50b70dc8ac26,POULTRY,64949,61067,64949,110384,0.0,0.0,148.92,226.52,0,0,OTHER,105,LAGOON,135193.82,0,57.35,234.88
2160-06,ffd9613bca701814,POULTRY,202562,86727,124982,2510,0.0,0.0,179.82,306.09,1,0,PASTURE,169,COMPOST,136203.33,0,93.85,277.6
2160-07,e3d99beae854f4d1,CATTLE_BEEF,205484,109008,151822,70244,0.0,0.0,156.31,4.84,0,0,BARN,208,DIGESTER,141547.61,0,1.27,286.96
2160-08,6d85d579e2ece094,HOGS,206390,78455,118180,38108,0.0,0.0,183.56,447.77,0,0,FREE_STALL,142,OTHER,72384.58,0,30.29,189.23
2160-09,b5df0e8d7f1b831c,SHEEP,122428,101647,122428,134902,0.0,0.0,116.05,25.7,1,0,BARN,318,COMPOST,211006.81,0,55.8,81.13
2160-10,c594d918c36f016d,CATTLE_BEEF,136758,4733,49901,136452,0.0,0.0,127.98,21.08,1,1,BARN,331,FIELD_APPLIED,200074.27,0,31.73,215.89
2160-11,9653bfa7c4d0b1c2,HOGS,24201,78302,24201,81064,0.0,0.0,178.7,382.32,1,0,PASTURE,321,STACK,109674.68,0,8.47,223.64
2160-12,436e7dd405fa4bdb,CATTLE_BEEF,202288,22841,68405,82711,0.0,0.0,100.08,195.39,0,0,CAGE_FREE,263,COMPOST,53151.93,0,47.73,193.06
2161-01,fcd94cca6685fb77,HOGS,73326,97037,73326,119157,0.0,0.0,195.37,201.73,0,0,CAGE_FREE,279,FIELD_APPLIED,34200.07,0,52.92,110.33
2161-02,06bb75a42b098913,POULTRY,217945,74784,106470,58303,0.0,0.0,134.91,208.15,0,0,BARN,176,STACK,223102.94,0,87.75,220.34
2161-03,4365cf67ef905e6b,HOGS,45074,4945,45074,37071,0.0,0.0,111.77,203.49,0,0,BARN,26,FIELD_APPLIED,189693.1,0,19.81,167.32
2161-04,0f9e5bd37ed8bac3,POULTRY,114787,21133,34477,22033,0.0,0.0,163.72,407.4,0,0,BARN,105,FIELD_APPLIED,19896.0,1,11.58,240.96
2161-05,fee530ea2061067d,POULTRY,117826,78413,114752,131399,0.0,0.0,101.65,241.6,0,0,FREE_STALL,154,COMPOST,85584.95,0,47.12,232.8
2161-06,768be9bb441b7445,POULTRY,57800,72791,57800,132541,0.0,0.0,188.25,179.93,0,0,BARN,83,STACK,126928.96,0,7.37,43.47
2161-07,b12a98f716159b21,HOGS,113178,99106,113178,647,0.0,0.0,94.2,277.68,0,0,FREE_STALL,79,FIELD_APPLIED,13227.92,0,26.57,98.22
2161-08,723ddadcc582d77f,POULTRY,127370,22098,60614,41743,0.0,0.0,213.91,226.21,0,0,BARN,143,COMPOST,109349.0,0,71.84,186.67
2161-09,39cccf6f2fa1d428,HOGS,124471,50295,87913,31356,0.0,0.0,64.16,333.58,1,0,FEEDLOT,220,LAGOON,99588.82,1,77.71,278.23
2161-10,19bb628cf496f555,SHEEP,104624,17684,41006,129967,0.0,0.0,80.76,201.61,0,0,OTHER,103,FIELD_APPLIED,143173.43,0,37.56,107.71
2161-11,c8b2f8f5056f7cbb,CATTLE_BEEF,178041,20793,34567,5463,0.0,0.0,72.91,265.19,0,0,OTHER,319,FIELD_APPLIED,50323.01,0,48.33,130.97
2161-12,daf8f78fa54ac1fa,HOGS,186766,85343,93569,147284,0.0,0.0,150.49,407.25,0,0,FREE_STALL,311,COMPOST,147584.57,0,96.25,133.12
2162-01,9fae7e60d5cd7d38,GOATS,183430,116236,156717,91505,0.0,0.0,155.47,424.8,0,0,PASTURE,281,COMPOST,59179.44,0,26.81,244.53
2162-02,e02b8456473149a1,HOGS,51609,24065,39796,61031,0.0,0.0,215.77,399.83,0,0,BARN,89,DIGESTER,38943.45,0,91.45,86.29
2162-03,fc483b3925ac17a4,CATTLE_BEEF,171772,26851,69044,89303,0.0,0.0,83.55,333.22,1,0,FREE_STALL,32,STACK,113425.79,1,52.7,42.7
2162-04,417e5fea9785f551,SHEEP,132355,20,41992,51154,0.0,0.0,69.02,50.67,1,0,FREE_STALL,199,STACK,159007.53,0,26.77,56.92
2162-05,da4ac0fb93ad912d,GOATS,22026,75795,22026,127984,0.0,0.0,131.37,221.18,0,1,FEEDLOT,325,COMPOST,76812.93,0,97.08,74.22
2162-06,f9a7fa760557eed6,HOGS,167015,12569,46550,68057,0.0,0.0,215.72,96.81,0,0,FREE_STALL,120,FIELD_APPLIED,25964.0,0,62.41,188.11
2162-07,25c42f362aa8fc2b,HOGS,3923,75719,3923,95903,0.0,0.0,213.28,130.46,0,0,BARN,105,OTHER,159368.51,0,42.07,282.8
2162-08,107d914410e71eeb,POULTRY,180931,32158,33858,18379,0.0,0.0,151.43,48.5,0,0,FREE_STALL,280,FIELD_APPLIED,121721.21,0,11.3,308.62
2162-09,ac830bc29416a7d6,POULTRY,106790,77824,106210,70743,0.0,0.0,164.75,37.81,1,0,PASTURE,274,FIELD_APPLIED,10456.65,0,8.46,182.23
2162-10,dc76757421353816,CATTLE_DAIRY,186302,95763,143695,79514,116003674.19,16677.1,213.09,349.35,1,0,PASTURE,342,FIELD_APPLIED,34897.24,0,65.02,52.23
2162-11,4e68d376d66dfff1,POULTRY,137394,23323,55331,90520,0.0,0.0,151.94,365.62,1,0,PASTURE,349,FIELD_APPLIED,35502.36,1,7.24,303.28
2162-12,a33fac0459a239c4,POULTRY,81750,95792,81750,89799,0.0,0.0,63.63,145.91,1,0,FREE_STALL,211,OTHER,226136.78,0,32.12,247.05
2163-01,f796b7679765ff81,CATTLE_BEEF,205322,72232,112549,59523,0.0,0.0,104.35,272.13,1,0,BARN,319,STACK,216841.43,0,85.38,215.05
2163-02,379e32632f3a02a7,CATTLE_BEEF,86155,11590,52412,131047,0.0,0.0,145.84,88.7,1,0,BARN,335,DIGESTER,152693.77,0,3.77,109.32
2163-03,17a7da98d7c5ebc8,CATTLE_BEEF,172193,109416,140719,146623,0.0,0.0,89.58,313.81,0,0,BARN,40,COMPOST,211.06,0,89.69,134.68
2163-04,dfa30a43224ccfba,CATTLE_BEEF,204012,55008,92978,68327,0.0,0.0,76.44,352.57,1,0,PASTURE,43,DIGESTER,209886.6,0,53.65,59.84
2163-05,6cb2003ca9e7c6a3,POULTRY,180199,115365,158930,81927,0.0,0.0,142.65,0.05,1,0,PASTURE,89,COMPOST,37779.29,0,40.36,146.03
2163-06,470cf62895f62128,GOATS,16,74563,16,92096,0.0,0.0,72.95,234.39,0,0,PASTURE,261,FIELD_APPLIED,246036.81,0,31.64,236.22
2163-07,0b1ad70534c03bea,CATTLE_BEEF,3157,105225,3157,102695,0.0,0.0,109.55,107.05,0,0,FREE_STALL,41,COMPOST,32092.41,0,91.0,87.19
2163-08,c2dd00cf35173195,CATTLE_BEEF,216639,26124,39548,103486,0.0,0.0,97.63,427.71,1,0,FEEDLOT,119,DIGESTER,143478.58,0,33.54,87.8
2163-09,ae62ac33c01d19f6,SHEEP,249476,32817,49254,144019,0.0,0.0,83.5,421.53,0,0,BARN,159,OTHER,112570.36,0,29.41,219.58
2163-10,98f3f390db5442fa,SHEEP,235076,3864,47589,15289,0.0,0.0,218.14,83.85,0,0,OTHER,360,STACK,180688.07,0,88.1,317.15
2163-11,c5cc577d66017f4d,GOATS,65875,32159,65875,61053,0.0,0.0,157.95,270.66,0,0,FREE_STALL,295,FIELD_APPLIED,46431.36,1,78.03,310.28
2163-12,5c18df3263135360,CATTLE_BEEF,173622,94385,97398,146805,0.0,0.0,158.8,254.19,0,0,OTHER,361,LAGOON,149046.42,0,14.9,265.15
2164-01,fcf5239dfbe58f75,HOGS,45204,92671,45204,32698,0.0,0.0,181.06,140.52,0,0,CAGE_FREE,5,COMPOST,94146.49,0,27.57,176.86
2164-02,b9dd2ee58b4bf1fe,POULTRY,2071,2507,2071,39218,0.0,0.0,93.73,38.66,0,0,FEEDLOT,119,FIELD_APPLIED,59292.17,0,83.62,218.91
2164-03,68d8cd0e954e66d8,CATTLE_BEEF,20977,101472,20977,24110,0.0,0.0,131.12,445.55,0,0,CAGE_FREE,6,FIELD_APPLIED,247898.22,0,34.02,188.77
2164-04,496ce09f0ae744a2,HOGS,146233,117971,127973,82196,0.0,0.0,199.91,356.07,0,0,BARN,144,STACK,10848.96,0,48.3,197.69
2164-05,2c4968557f3b5d8d,CATTLE_DAIRY,83335,105052,83335,101329,75883697.24,19210.2,147.21,240.51,0,0,FEEDLOT,313,OTHER,182627.37,1,31.77,302.65
2164-06,0a93bfa0f72b692d,POULTRY,140646,83114,112187,109693,0.0,0.0,79.27,284.17,1,0,BARN,331,STACK,26993.61,1,65.59,47.24
2164-07,94385d0b1ec0c7d5,CATTLE_DAIRY,228533,32676,75929,54346,68914779.15,22775.8,151.44,311.11,1,0,PASTURE,42,FIELD_APPLIED,131181.6,1,92.77,194.0
2164-08,8ada10c17eadd704,GOATS,138544,33173,39057,73155,0.0,0.0,138.12,128.7,0,0,FEEDLOT,53,LAGOON,174025.24,1,35.31,70.2
2164-09,0b55697b0509d3f9,SHEEP,230689,96628,127589,25530,0.0,0.0,140.9,158.65,1,0,FREE_STALL,258,FIELD_APPLIED,157131.35,0,73.86,272.48
2164-10,388aae03177e3395,POULTRY,10776,100479,10776,41788,0.0,0.0,120.69,154.03,1,0,FREE_STALL,135,OTHER,237640.19,1,2.25,218.0
2164-11,766dd4a852acaf0e,CATTLE_DAIRY,242615,115542,160255,21218,212760427.71,19462.4,207.37,420.94,1,0,FEEDLOT,73,FIELD_APPLIED,152406.83,0,5.87,156.76
2164-12,7416fe88aa75f279,GOATS,28989,33270,28989,56060,0.0,0.0,81.22,349.01,1,0,OTHER,81,LAGOON,224189.22,0,31.28,181.8
2165-01,6a41e142a063a4a5,HOGS,38460,111046,38460,149750,0.0,0.0,125.11,116.37,0,0,PASTURE,315,STACK,103225.35,0,20.16,87.35
2165-02,5293932aa0bde4df,SHEEP,88677,34694,62303,22855,0.0,0.0,121.22,232.81,0,0,PASTURE,215,STACK,163930.08,0,9.79,179.06
2165-03,5d7d9be952a60dd2,POULTRY,146159,20897,43647,122043,0.0,0.0,86.04,103.88,0,0,BARN,297,STACK,109957.34,0,97.12,235.54
2165-04,179c778ab3e8237a,HOGS,125396,99315,125396,78167,0.0,0.0,169.69,11.86,1,0,FEEDLOT,264,OTHER,245061.55,0,43.13,91.68
2165-05,f913a21ddafad5d6,CATTLE_BEEF,209218,80943,124880,25176,0.0,0.0,211.62,410.76,0,0,BARN,198,FIELD_APPLIED,67971.68,0,66.0,197.18
2165-06,99a5a8a69ff23797,POULTRY,7603,86444,7603,110668,0.0,0.0,161.49,313.58,0,0,BARN,278,LAGOON,104605.13,0,74.34,198.32
2165-07,aecdfcbc8365e95c,SHEEP,19676,85706,19676,18323,0.0,0.0,208.43,81.3,1,0,PASTURE,195,FIELD_APPLIED,102115.13,0,92.53,129.23
2165-08,2020d743bc99d169,HOGS,162947,79695,106519,36526,0.0,0.0,167.53,336.27,1,1,FREE_STALL,238,FIELD_APPLIED,144860.8,0,75.01,237.66
2165-09,ed23b05aeb1d3d2c,HOGS,154630,89941,103945,6576,0.0,0.0,219.71,183.24,1,0,FREE_STALL,347,STACK,104399.68,0,30.3,291.33
2165-10,85c1232529d274bd,CATTLE_BEEF,187960,46076,83373,38642,0.0,0.0,102.38,225.31,0,0,FEEDLOT,120,FIELD_APPLIED,79260.67,0,86.78,135.36
2165-11,285aefec794ec672,HOGS,133965,27684,59819,54753,0.0,0.0,117.01,123.17,0,0,BARN,275,OTHER,54783.27,0,4.67,307.9
2165-12,e338d5d559a60447,SHEEP,201582,34986,70799,55269,0.0,0.0,204.16,315.65,0,0,FEEDLOT,19,OTHER,147919.79,0,79.54,263.39
2166-01,d7b4e1496cdb6768,CATTLE_DAIRY,53794,114996,53794,113824,200133043.73,20394.3,125.06,47.5,0,1,FEEDLOT,211,LAGOON,237160.72,0,2.27,163.17
2166-02,93fec225af320d8d,CATTLE_DAIRY,201578,15799,53952,26024,204682485.45,17731.8,134.39,196.58,1,0,BARN,299,STACK,6074.31,0,27.21,157.16
2166-03,a7ff4dff04a03be0,CATTLE_BEEF,81663,54118,81663,123892,0.0,0.0,184.84,234.73,0,1,FREE_STALL,107,COMPOST,39066.62,0,27.76,165.88
2166-04,8b9fc9aa1f462a67,CATTLE_BEEF,3520,45425,3520,73689,0.0,0.0,102.33,54.7,1,0,BARN,341,FIELD_APPLIED,198124.76,0,67.57,309.07
2166-05,22d46735a897badf,CATTLE_DAIRY,125194,21654,65277,62086,182985727.97,26453.3,164.87,307.0,0,0,PASTURE,312,LAGOON,186565.56,0,42.37,188.99
2166-06,1916c058ae637fb7,HOGS,93769,7682,38088,45145,0.0,0.0,126.08,176.28,0,0,CAGE_FREE,330,DIGESTER,102489.76,0,99.16,68.73
2166-07,b8bfb6218a54b58a,HOGS,5296,30773,5296,61813,0.0,0.0,99.96,165.61,0,0,PASTURE,190,FIELD_APPLIED,56674.1,0,6.78,83.89
2166-08,aeb740fad4f77e61,CATTLE_BEEF,172060,54061,96767,146638,0.0,0.0,101.83,444.73,0,0,BARN,224,OTHER,62500.37,1,72.54,99.16
2166-09,38a03ec24ded7c55,CATTLE_BEEF,247572,103331,108865,30632,0.0,0.0,114.12,236.31,1,1,PASTURE,52,COMPOST,7407.15,0,34.67,94.79
2166-10,186db27f4315db94,HOGS,49930,32483,49930,39782,0.0,0.0,217.36,105.75,1,0,BARN,198,COMPOST,193561.11,0,63.05,148.76
2166-11,569c79b6af78be15,POULTRY,113720,54860,101299,25959,0.0,0.0,166.97,353.24,0,0,CAGE_FREE,340,FIELD_APPLIED,48923.87,0,75.53,306.29
2166-12,ae7422cbe017038c,POULTRY,44232,34559,44232,102619,0.0,0.0,161.29,231.95,1,0,FREE_STALL,340,COMPOST,231143.37,0,34.84,234.16
2167-01,6262b5d119ad43c5,POULTRY,19416,24680,19416,63424,0.0,0.0,181.36,342.6,0,0,BARN,25,FIELD_APPLIED,9409.99,0,77.64,119.08
2167-02,01a65ce718f804f5,HOGS,213453,40703,58602,67228,0.0,0.0,124.13,64.86,0,0,CAGE_FREE,132,OTHER,53048.42,0,13.62,158.33
2167-03,55fb889aefaeed8b,CATTLE_BEEF,64730,33730,64730,40526,0.0,0.0,179.0,140.05,0,0,FREE_STALL,21,LAGOON,189309.84,0,97.17,60.93
