trans_port_arrival_date,trans_port_port_un_locode,trans_port_vessel_imo_hash,trans_port_vessel_type_code,trans_port_cargo_category_code,trans_port_container_teu_count,trans_port_cargo_tonnage_metric,trans_port_origin_country_code,trans_port_destination_country_code,trans_port_berth_assignment_id,trans_port_berth_time_hours,trans_port_dwell_time_hours,trans_port_customs_hold_flag,trans_port_rail_intermodal_flag,trans_port_truck_gate_turn_time_minutes,trans_port_emissions_at_berth_kg,trans_port_harbor_congestion_index,trans_port_pilotage_required_flag,trans_port_weather_delay_flag,trans_port_security_level_code
2025-09-12,INKOC,V2A3B62462C2F,GENERAL_CARGO,BREAKBULK,0,36642.1,AU,IN,BERTH48-6673,17.67,70.56,N,Y,48,15712.4,1.82,N,Y,SEC2
2021-04-30,INCCU,VFF7F196EAAF8,TANKER,BREAKBULK,0,50782.1,SG,IN,BERTH19-8735,33.24,81.0,N,Y,35,14135.2,2.73,Y,N,SEC2
2024-01-16,INKOC,VA924E63E8E74,RORO,BULK,0,193460.5,IN,VN,BERTH80-1729,21.2,63.78,N,Y,80,11529.8,4.1,Y,N,SEC2
2023-10-23,INNSA,V11E02DEE4C90,GENERAL_CARGO,TEU,15324,140510.1,BR,IN,BERTH02-7233,1.5,53.49,N,Y,23,981.3,2.65,N,N,SEC2
2022-04-28,INVTZ,V32194E2BF02B,TANKER,TEU,18765,250367.7,IN,NL,BERTH05-1336,22.0,30.7,N,N,50,8770.4,1.89,Y,N,SEC3
2019-08-14,INVTZ,VB48B3832D38D,PASSENGER,BULK,0,217346.0,SA,IN,BERTH23-1355,21.69,50.6,N,Y,82,16128.0,1.64,N,N,SEC1
2019-12-03,INMNG,V7DB5243F1C04,BULKER,BULK,0,199225.7,IN,ZA,BERTH72-8110,32.97,19.08,N,N,35,28484.9,2.83,Y,Y,SEC3
2019-05-09,INTUT,V5B5D15F2C472,CONTAINER,TEU,4800,60646.9,KR,IN,BERTH11-5427,26.91,7.91,N,Y,7,10154.1,1.21,Y,Y,SEC1
2019-08-15,INGOI,VC9B778C428C1,BULKER,REEFER,3348,37001.6,BR,IN,BERTH36-7758,29.98,91.23,N,N,56,22810.7,0.38,N,N,SEC3
2022-03-27,INTUT,V363F45140824,CONTAINER,REEFER,2757,29902.2,MY,IN,BERTH45-3925,30.1,2.0,N,N,84,9583.6,1.2,Y,Y,SEC2
2024-05-25,INMAA,V91737ED44F55,BULKER,AUTO,0,50.3,ES,IN,BERTH49-8107,24.59,56.42,N,Y,51,8104.8,3.0,N,N,SEC2
2020-09-21,INVTZ,V857388C30E0B,CONTAINER,TEU,15244,146255.7,IN,AU,BERTH17-1392,5.63,2.0,N,N,48,4288.9,4.03,Y,N,SEC3
2024-08-04,INTUT,V0C07DCB2E80F,RORO,LIQUID,0,164804.8,KR,IN,BERTH10-6839,38.27,70.03,N,Y,40,23858.5,3.32,Y,N,SEC2
2020-09-01,INBOM,VD8C1B46833D5,RORO,REEFER,2651,22022.8,BR,IN,BERTH81-8284,10.71,84.82,N,Y,7,7965.4,3.02,Y,N,SEC1
2025-06-15,INNSA,V07B6581A8F9C,RORO,TEU,14433,171691.9,IT,IN,BERTH27-5953,15.56,42.6,N,N,18,11285.1,1.91,Y,N,SEC1
2024-05-10,INMAA,V0976402F387D,PASSENGER,REEFER,703,8260.4,IN,KR,BERTH38-2465,55.42,129.14,N,N,53,18576.6,1.37,Y,N,SEC2
2024-01-25,INKRI,V148F14EB7292,GENERAL_CARGO,REEFER,170,1626.7,ID,IN,BERTH53-5834,21.37,114.03,N,N,5,16071.7,2.07,Y,N,SEC1
2024-09-10,INBOM,VAB0B2FAA3B56,RORO,LIQUID,0,96311.8,CN,IN,BERTH18-7546,24.03,42.53,N,Y,13,21226.9,2.9,Y,N,SEC3
2022-08-08,INKRI,VF1081824EDA4,GENERAL_CARGO,BULK,0,129888.7,ES,IN,BERTH51-9718,24.16,81.33,N,N,39,13972.5,1.65,N,N,SEC1
2025-05-21,INKOC,V70B8E411FC06,LNG,LIQUID,0,65301.9,IN,VN,BERTH22-4626,44.9,117.66,N,Y,68,33363.2,0.1,Y,N,SEC2
2019-05-06,INTUT,V75A384B5DB08,BULKER,REEFER,3462,36227.9,GB,IN,BERTH92-1790,31.77,9.22,N,N,46,18409.2,2.96,N,N,SEC1
2020-09-08,INCCU,VB048B8187612,RORO,REEFER,3286,27345.1,IN,VN,BERTH39-9091,28.71,79.24,N,N,27,23882.4,3.17,Y,N,SEC3
2020-04-14,INVTZ,V56B4120DAD4A,LNG,REEFER,4756,46340.7,NL,IN,BERTH20-3529,20.54,18.68,N,Y,36,15036.8,2.72,Y,N,SEC1
2023-06-24,INBOM,V5BF06A21D35A,LNG,BREAKBULK,0,44125.7,QA,IN,BERTH58-5467,28.86,51.14,N,Y,69,17548.6,1.85,Y,N,SEC1
2024-08-22,INTUT,V48EAEC980FC8,PASSENGER,TEU,5740,61285.9,TR,IN,BERTH57-6152,34.41,2.0,N,Y,25,14396.7,2.82,N,N,SEC3
2020-07-11,INHZA,VBAC5D7EBD037,GENERAL_CARGO,REEFER,2640,29959.8,KR,IN,BERTH32-2541,38.38,118.22,N,N,54,34623.6,1.28,Y,N,SEC3
2022-03-02,INNSA,V51988F747906,TANKER,BREAKBULK,0,37857.2,AE,IN,BERTH91-9883,47.27,59.98,N,Y,8,42205.7,4.17,Y,N,SEC3
2023-12-23,INVTZ,V0C68681111C2,CONTAINER,AUTO,0,501.5,IN,ES,BERTH26-8241,21.69,27.41,N,Y,63,17655.7,1.94,Y,N,SEC2
2019-07-30,INNSA,V033C6C2D385B,LNG,TEU,5598,74847.7,TR,IN,BERTH56-6746,33.33,33.86,N,N,47,28451.9,1.51,N,N,SEC2
2025-03-24,INNSA,V52B1FF64B12B,RORO,REEFER,1305,12855.8,ES,IN,BERTH17-6008,6.86,15.16,N,Y,21,5819.6,1.21,Y,N,SEC2
2025-11-01,INMUN,VE927F11F2F79,CONTAINER,BREAKBULK,0,35747.8,IN,CN,BERTH73-3859,7.22,62.95,N,N,32,7332.7,1.63,Y,Y,SEC2
2020-12-26,INNSA,V97921812CC80,TANKER,BREAKBULK,0,35943.2,IN,AE,BERTH98-6643,32.45,74.06,N,N,60,18034.9,1.13,Y,N,SEC1
2023-07-12,INCCU,V19501BEC9F2D,TANKER,REEFER,1598,18431.8,IN,ZA,BERTH69-4833,53.58,89.68,N,N,58,25667.8,2.43,N,Y,SEC3
2022-11-26,INGOI,VFCB8A89EE3BB,BULKER,BULK,0,80672.6,IN,ES,BERTH60-8081,33.5,50.63,N,Y,25,18984.4,1.1,Y,N,SEC3
2024-02-09,INMNG,VE966B1F3EBCF,PASSENGER,LIQUID,0,79562.4,IN,TH,BERTH56-1170,1.5,20.05,N,N,29,2415.7,1.28,N,N,SEC2
2022-10-16,INHZA,VBE042C0CEC1B,TANKER,BULK,0,109829.9,BR,IN,BERTH55-5252,18.16,24.71,N,Y,91,16616.7,1.98,N,Y,SEC1
2025-01-23,INTUT,VA94683F2013B,CONTAINER,BREAKBULK,0,10997.3,IN,KR,BERTH63-8794,30.49,62.6,N,Y,39,26792.5,2.25,Y,N,SEC3
2020-10-19,INMAA,VD244E5CFFCD5,PASSENGER,TEU,7858,75054.5,RU,IN,BERTH36-7188,1.5,15.81,Y,Y,45,1814.8,2.43,Y,N,SEC2
2021-07-20,INKRI,V4E2BF1326E11,GENERAL_CARGO,REEFER,4234,39020.5,US,IN,BERTH64-5681,18.49,77.79,N,N,61,7408.0,0.59,N,N,SEC1
2019-02-23,INVTZ,V5B5300DE38A0,LNG,REEFER,3140,26116.2,ZA,IN,BERTH48-2069,38.21,92.45,Y,N,25,27898.6,3.18,Y,N,SEC2
2019-06-07,INGOI,VABABA3C7C306,TANKER,REEFER,4187,40355.8,US,IN,BERTH59-2769,12.4,28.45,N,N,38,4650.3,1.34,Y,N,SEC3
2020-11-30,INTUT,V0EC3774E39BF,RORO,REEFER,4852,46705.9,IN,QA,BERTH82-7779,30.81,57.78,N,N,5,21457.4,3.08,Y,N,SEC2
2022-09-01,INNSA,V11E1BD0A2C6F,LNG,BREAKBULK,0,21286.1,IN,US,BERTH21-9162,38.85,87.12,N,Y,72,22020.7,2.11,N,N,SEC1
2020-02-12,INCCU,VCFD2D2B3DD05,BULKER,AUTO,0,1.2,RU,IN,BERTH82-5567,15.73,45.81,N,N,64,12725.4,2.82,Y,N,SEC3
2019-09-21,INCCU,VB5F07AE3EC9D,RORO,TEU,12671,169536.1,ZA,IN,BERTH43-3797,6.45,4.73,Y,N,58,5208.3,1.26,Y,N,SEC3
2019-12-28,INHZA,V5C32FF18E7F9,LNG,BREAKBULK,0,746.0,AE,IN,BERTH26-8552,15.28,42.61,N,Y,58,11545.3,1.77,Y,N,SEC3
2023-04-25,INBOM,V1E94F59C2BF8,RORO,BULK,0,189344.3,ID,IN,BERTH77-7807,9.95,47.87,Y,N,41,8794.5,2.58,N,Y,SEC3
2019-07-28,INKRI,VBCAFB47963D0,LNG,BREAKBULK,0,41711.5,IN,KR,BERTH06-4239,24.45,98.48,N,Y,34,8783.6,2.34,N,N,SEC3
2020-11-07,INTUT,VF280D83E9459,PASSENGER,BULK,0,127049.9,IN,QA,BERTH39-7077,33.23,39.77,N,N,38,25971.0,1.85,Y,N,SEC1
2020-01-28,INCCU,VAE32E31C4646,CONTAINER,AUTO,0,687.4,IN,AU,BERTH09-8234,11.78,36.88,N,N,24,6633.4,3.04,N,N,SEC2
2024-11-09,INKOC,VA53E5E48E9D4,RORO,REEFER,3585,34546.4,QA,IN,BERTH32-3719,31.88,129.94,N,N,5,18892.8,0.18,Y,N,SEC2
2019-09-08,INHZA,V1F61AE0E55B3,CONTAINER,REEFER,3621,38860.1,IN,MY,BERTH90-2101,29.8,70.0,N,Y,71,21088.4,3.56,N,N,SEC2
2021-01-08,INGOI,VCDF87036514E,PASSENGER,TEU,180,2011.5,DE,IN,BERTH13-6567,35.41,81.01,N,N,72,17558.8,0.34,Y,N,SEC1
2023-10-20,INBOM,V1A6C938A0080,CONTAINER,BREAKBULK,0,28801.7,SA,IN,BERTH02-9322,20.54,54.55,Y,N,11,15749.4,2.12,Y,N,SEC1
2025-05-12,INBOM,V45D620F87E56,LNG,TEU,2442,28465.2,SG,IN,BERTH04-9026,35.7,90.44,N,N,61,16934.1,1.04,Y,Y,SEC1
2023-11-01,INKRI,VB279027FFB9B,BULKER,BREAKBULK,0,29472.3,DE,IN,BERTH80-4947,41.41,91.49,N,Y,40,13151.4,1.47,Y,N,SEC2
2023-04-22,INMUN,VF336CE35493C,RORO,TEU,10059,107250.3,VN,IN,BERTH59-4905,2.71,11.92,N,Y,24,2036.4,3.07,Y,N,SEC2
2021-09-29,INMAA,V3A075E71939B,GENERAL_CARGO,BREAKBULK,0,59379.1,GB,IN,BERTH51-6423,17.74,70.16,N,N,86,9529.1,0.34,Y,N,SEC1
2023-12-06,INMAA,V40543A47B739,TANKER,BREAKBULK,0,1492.9,AU,IN,BERTH38-1981,31.39,86.48,N,Y,58,19110.4,0.84,Y,N,SEC1
2023-05-22,INKRI,VE15FCFC41770,BULKER,TEU,17320,175395.5,JP,IN,BERTH47-5255,12.68,27.29,N,N,12,8741.4,1.77,Y,Y,SEC1
2019-03-23,INCCU,V3C598363A75E,LNG,TEU,19164,205482.1,QA,IN,BERTH78-3304,1.5,112.31,N,N,6,2295.7,1.52,Y,N,SEC3
2023-08-09,INNSA,VC3873EAE76A7,TANKER,LIQUID,0,44263.8,IN,TR,BERTH70-1183,4.83,33.14,N,Y,30,3869.9,2.77,Y,Y,SEC2
2019-11-24,INMUN,V16B19429A0BD,RORO,BULK,0,104095.1,SG,IN,BERTH69-1447,6.7,67.15,N,N,35,3958.5,2.35,N,N,SEC3
2022-10-06,INMUN,V59A978954AAE,CONTAINER,AUTO,0,2087.8,IN,CN,BERTH20-4451,38.35,57.52,N,Y,20,17436.1,1.51,N,N,SEC2
2024-01-08,INKRI,V68D48FBCF1BE,LNG,AUTO,0,2698.2,DE,IN,BERTH93-1254,32.06,118.61,N,N,69,26069.5,1.87,N,N,SEC2
2021-09-04,INTUT,V479847280F59,RORO,BULK,0,166134.6,IN,QA,BERTH60-3123,24.17,91.64,N,N,39,9726.9,3.02,Y,N,SEC3
2023-11-25,INGOI,V0AACF41A193A,TANKER,AUTO,0,1341.0,IN,SA,BERTH76-9400,34.31,71.21,N,N,37,19007.2,2.44,Y,N,SEC2
2022-01-23,INBOM,V6011F1AA1817,RORO,AUTO,0,1710.2,QA,IN,BERTH91-3675,25.27,51.19,N,N,24,8319.6,2.9,Y,N,SEC3
2021-04-05,INMNG,V116F66FE6572,TANKER,REEFER,1290,12257.3,RU,IN,BERTH45-8122,38.85,65.63,N,N,36,23565.2,2.12,Y,N,SEC2
2022-02-11,INKOC,V7799201C1F4A,LNG,AUTO,0,3618.9,DE,IN,BERTH52-8169,45.44,56.41,N,Y,50,17777.0,1.78,Y,Y,SEC3
2021-07-04,INMUN,V9ED684196977,TANKER,LIQUID,0,167870.4,AE,IN,BERTH66-3360,18.6,34.88,N,N,5,12845.8,2.44,Y,N,SEC2
2020-03-08,INKRI,VF864D85C8DE7,RORO,TEU,1791,19230.3,TR,IN,BERTH21-2755,16.09,95.12,N,N,28,8324.4,2.32,Y,N,SEC2
2020-12-14,INVTZ,V4B0B3B85D298,GENERAL_CARGO,REEFER,4411,44285.6,JP,IN,BERTH94-1607,25.89,118.97,N,N,40,9990.0,1.17,Y,N,SEC2
2023-02-05,INBOM,V1A4571B81B11,LNG,REEFER,2168,20370.1,GB,IN,BERTH71-8021,12.51,22.98,N,N,53,5967.3,3.0,Y,N,SEC1
2019-07-09,INCCU,V24183F690ABD,PASSENGER,BREAKBULK,0,13209.5,MY,IN,BERTH76-6648,24.97,51.75,N,N,8,17260.7,2.2,Y,N,SEC1
2021-08-15,INKOC,V09B4C5559591,CONTAINER,BREAKBULK,0,37275.6,DE,IN,BERTH20-3857,12.52,44.22,N,Y,33,9911.0,3.69,Y,N,SEC1
2019-02-05,INNSA,V2BDA127FD559,BULKER,LIQUID,0,122820.9,IN,KR,BERTH80-3052,1.5,80.07,N,Y,52,1405.5,3.51,N,N,SEC1
2019-05-27,INKOC,V8C918541C685,GENERAL_CARGO,BREAKBULK,0,16647.1,KR,IN,BERTH28-7630,34.41,96.1,N,N,88,15028.7,2.29,Y,N,SEC3
2019-07-02,INVTZ,VA75573B06BB9,CONTAINER,AUTO,0,3661.3,KR,IN,BERTH10-6799,1.5,67.6,N,N,18,1850.7,2.66,Y,N,SEC1
2025-04-10,INCCU,VDA0BCD293BAD,PASSENGER,AUTO,0,2504.5,IN,RU,BERTH31-6142,13.33,10.76,N,N,44,8090.1,2.46,Y,Y,SEC1
2022-03-03,INGOI,V5C5FDE031E6C,CONTAINER,AUTO,0,109.0,AU,IN,BERTH56-9866,30.8,48.19,N,N,66,15571.4,2.6,Y,N,SEC3
2023-04-26,INMNG,VC27C8DF28D4F,BULKER,BULK,0,39607.0,IN,DE,BERTH24-3163,13.71,73.86,N,N,55,5876.8,2.42,N,N,SEC3
2019-11-12,INKOC,V7AE53E63509F,TANKER,BULK,0,63103.7,BR,IN,BERTH69-6649,21.84,65.35,N,Y,40,19585.3,2.25,Y,N,SEC2
2025-10-14,INGOI,V18F67C77208A,CONTAINER,AUTO,0,1598.4,MY,IN,BERTH45-8940,39.12,70.41,N,Y,5,28965.0,1.88,N,N,SEC1
2020-06-10,INTUT,VB4FDEE387EC8,LNG,TEU,21334,263253.1,IT,IN,BERTH96-9189,32.21,33.79,Y,N,68,27622.1,1.25,Y,N,SEC2
2024-10-28,INGOI,VC89228B11AFE,LNG,BULK,0,50975.1,JP,IN,BERTH11-8017,11.5,46.89,N,N,24,10405.7,2.72,Y,N,SEC3
2023-12-07,INMAA,V4F3C3F945831,LNG,LIQUID,0,169023.4,BR,IN,BERTH23-9154,17.52,37.05,N,Y,62,13283.7,0.43,Y,N,SEC1
2019-09-06,INGOI,VB2D3C38B626A,BULKER,TEU,21837,234124.6,IN,ZA,BERTH40-6250,19.47,60.9,N,N,52,12805.7,1.01,N,N,SEC3
2021-09-13,INCCU,V7F81DB448D74,CONTAINER,BULK,0,171654.9,QA,IN,BERTH43-5083,14.69,32.0,Y,N,18,6646.0,1.88,Y,N,SEC3
2023-02-22,INHZA,V759F7D7DA66D,GENERAL_CARGO,LIQUID,0,90066.1,BR,IN,BERTH01-4691,20.43,5.08,N,Y,17,7593.0,2.31,Y,N,SEC2
2021-10-24,INMUN,V6F0EF3FB877A,RORO,TEU,13116,143493.9,BR,IN,BERTH38-6317,37.45,73.41,N,Y,74,26957.8,2.72,Y,N,SEC3
2022-01-20,INMNG,V2DC0F0926C35,RORO,BULK,0,127442.9,CN,IN,BERTH03-5884,35.66,125.32,N,Y,72,26660.0,2.05,Y,N,SEC2
2020-05-11,INKRI,VBF022576286F,LNG,BREAKBULK,0,52322.4,MY,IN,BERTH27-7858,19.31,38.26,N,N,49,9688.7,3.33,Y,N,SEC3
2025-03-25,INMNG,V1C54D99EA874,GENERAL_CARGO,TEU,2216,20908.4,IT,IN,BERTH68-5709,5.82,57.1,N,Y,28,2211.4,3.16,Y,N,SEC1
2020-11-25,INNSA,VD3265D4188E7,BULKER,TEU,19136,201653.4,IN,ZA,BERTH15-2172,25.88,65.76,N,N,6,7830.6,2.52,Y,N,SEC3
2019-08-10,INGOI,V08EE00CC931E,BULKER,TEU,15796,171323.8,IN,BR,BERTH06-9958,25.79,65.38,N,Y,17,8595.5,1.06,Y,N,SEC1
2019-07-12,INMAA,V0CD0C82C968A,TANKER,LIQUID,0,85994.5,KR,IN,BERTH17-1217,23.68,33.26,N,Y,31,13085.4,1.11,N,N,SEC3
2022-08-01,INNSA,V5AFAE58450A4,PASSENGER,REEFER,89,878.6,ID,IN,BERTH69-4189,17.68,75.41,N,Y,30,9458.8,1.94,Y,Y,SEC3
2020-05-20,INCCU,V50D7206B26D0,PASSENGER,TEU,4276,46787.7,SA,IN,BERTH98-5031,1.5,2.0,N,N,29,1426.4,1.07,Y,N,SEC2
2021-08-13,INGOI,VF6643CB5D624,PASSENGER,BREAKBULK,0,7702.1,KR,IN,BERTH07-3180,27.56,35.66,N,N,53,23769.7,1.35,Y,N,SEC3
2022-11-29,INMNG,V428D455611B8,RORO,AUTO,0,3229.3,IN,IT,BERTH04-3931,19.19,47.12,N,N,45,12358.6,2.77,N,N,SEC3
2022-07-28,INKRI,VFDF8EAC38B0F,TANKER,REEFER,3606,39804.8,CN,IN,BERTH97-8272,22.82,56.6,N,Y,61,12784.3,1.05,Y,N,SEC1
2021-02-08,INGOI,V76431F6398AD,BULKER,REEFER,2189,20421.3,US,IN,BERTH31-4102,19.06,35.53,N,N,56,16980.4,0.1,Y,N,SEC1
2021-06-15,INNSA,V3AE8A0362F86,BULKER,TEU,4731,51518.2,RU,IN,BERTH05-1803,10.95,26.04,N,N,44,8366.0,2.94,N,Y,SEC3
2019-03-17,INCCU,VAF984EE556DD,BULKER,REEFER,1724,18338.0,AE,IN,BERTH27-3468,21.51,85.65,N,N,63,14264.6,2.74,Y,Y,SEC2
2024-04-30,INMUN,VCF3B6A0E0C17,RORO,LIQUID,0,28094.8,IN,DE,BERTH35-4759,15.99,113.9,Y,N,48,12367.1,3.41,Y,N,SEC2
2024-12-04,INKRI,VBF546D51A738,TANKER,TEU,6634,81606.5,CN,IN,BERTH85-2468,1.5,37.65,N,Y,15,1047.1,1.93,Y,N,SEC1
2019-01-13,INTUT,V924E618D06A2,TANKER,BULK,0,171329.4,IN,QA,BERTH75-2718,1.5,75.87,N,Y,61,1112.1,2.64,Y,N,SEC3
2021-04-17,INMNG,V783ABECDFE34,TANKER,BREAKBULK,0,49649.6,TR,IN,BERTH24-6018,1.5,73.6,N,N,37,1282.9,0.61,Y,N,SEC1
2024-07-30,INCCU,V96F589F44051,PASSENGER,BULK,0,169181.0,IN,AU,BERTH44-7524,22.15,95.13,N,N,28,14118.3,3.08,Y,N,SEC1
2023-09-11,INMAA,V391ACD052C4E,LNG,TEU,15303,209620.0,IN,ZA,BERTH92-1738,25.02,49.48,N,N,28,16890.7,4.13,Y,N,SEC2
2020-02-24,INKRI,V966731F6B42B,LNG,LIQUID,0,170486.9,ES,IN,BERTH81-7489,50.99,129.92,N,N,51,22694.3,0.5,Y,N,SEC3
2025-04-18,INVTZ,V0747DF6D72E4,CONTAINER,BREAKBULK,0,9130.6,ZA,IN,BERTH09-3183,14.17,32.16,N,Y,62,9297.9,1.62,Y,N,SEC2
2024-08-15,INGOI,V8650B73362EF,BULKER,LIQUID,0,117180.4,QA,IN,BERTH47-9523,19.28,56.32,N,Y,38,8832.4,3.13,Y,N,SEC2
2021-12-03,INMUN,V67A0E50DE283,CONTAINER,BREAKBULK,0,39785.4,SG,IN,BERTH09-6578,16.66,98.04,N,N,31,10150.3,1.7,Y,N,SEC2
2022-09-18,INHZA,VE934BC91F4E7,PASSENGER,REEFER,4378,39232.2,VN,IN,BERTH82-1032,2.51,52.9,N,N,28,1933.4,1.82,Y,N,SEC2
2020-07-13,INMAA,V855FAD583628,RORO,TEU,4974,45727.6,QA,IN,BERTH08-7506,33.84,106.5,N,Y,100,17929.6,2.74,Y,N,SEC1
2024-12-19,INNSA,V2C36A1ACDA98,GENERAL_CARGO,LIQUID,0,179677.0,KR,IN,BERTH43-6589,1.5,34.67,N,N,58,2346.3,2.13,N,N,SEC2
2021-06-07,INHZA,VFCEC557A9861,GENERAL_CARGO,LIQUID,0,132998.7,IN,RU,BERTH88-7153,33.34,69.16,N,N,46,11142.3,2.07,N,N,SEC2
2024-06-25,INMUN,V040A6565FDCD,RORO,AUTO,0,2979.1,TH,IN,BERTH22-3824,30.0,78.97,Y,Y,68,19878.9,1.66,Y,N,SEC3
2019-06-30,INBOM,VB3F3299EE245,TANKER,BREAKBULK,0,24993.2,IN,ES,BERTH83-6680,23.44,53.44,Y,Y,60,9660.6,0.1,Y,N,SEC3
2022-12-31,INKRI,VB90DB4E4CDE3,CONTAINER,AUTO,0,1777.8,SA,IN,BERTH01-2195,13.8,25.11,N,Y,56,6293.4,1.15,N,Y,SEC2
2019-01-12,INTUT,V7FF0A9512DA9,LNG,BREAKBULK,0,5766.5,SG,IN,BERTH89-2821,16.91,74.65,N,Y,51,13390.9,2.35,Y,N,SEC2
2025-05-09,INMNG,VE784E2F8F8CB,PASSENGER,BULK,0,71014.3,ID,IN,BERTH06-6353,50.6,71.99,N,Y,48,19673.8,1.7,Y,Y,SEC2
2021-10-23,INKOC,VCD2CC5F1FD13,LNG,LIQUID,0,145223.0,ID,IN,BERTH39-2418,2.27,11.66,N,N,52,1387.5,2.49,N,N,SEC3
2023-02-08,INNSA,V13F9156DACE7,LNG,LIQUID,0,92559.8,NL,IN,BERTH02-3879,9.51,48.52,N,Y,68,4531.6,3.91,Y,N,SEC1
2022-09-04,INCCU,V2BA4C5733866,BULKER,BULK,0,189347.8,IN,TR,BERTH55-2897,26.48,69.47,N,N,34,19348.4,3.46,Y,Y,SEC2
2023-05-09,INKOC,V90A694C05997,BULKER,BULK,0,184999.9,ES,IN,BERTH08-2275,30.85,50.75,N,N,23,21940.8,3.14,Y,N,SEC3
2019-07-14,INHZA,VE4789240D464,CONTAINER,AUTO,0,1680.0,MY,IN,BERTH83-9771,21.88,2.38,N,N,42,18452.2,2.69,Y,N,SEC3
2024-08-11,INKOC,VA57521347F4B,GENERAL_CARGO,LIQUID,0,56287.9,AE,IN,BERTH37-1128,39.3,58.25,N,N,60,29928.9,0.3,Y,N,SEC3
2025-04-06,INMAA,VD712C8906A84,TANKER,AUTO,0,2184.0,ZA,IN,BERTH11-5199,28.83,129.95,N,N,5,23233.2,1.63,N,N,SEC3
2023-07-15,INKOC,V3B843F3FFF35,BULKER,AUTO,0,3719.1,JP,IN,BERTH17-4070,30.85,58.98,N,N,14,15020.2,2.52,N,Y,SEC2
2020-03-26,INMNG,V224ECB19572B,GENERAL_CARGO,LIQUID,0,11625.7,IN,TR,BERTH52-1065,21.82,64.33,N,N,5,10081.7,1.6,Y,Y,SEC1
2020-10-25,INNSA,V6ADC774E59EC,CONTAINER,LIQUID,0,119104.2,IN,ID,BERTH18-2348,17.88,40.26,N,N,39,9265.2,1.72,N,N,SEC1
2021-09-14,INGOI,V31C40C337C5D,RORO,AUTO,0,2271.3,BR,IN,BERTH26-5265,13.99,74.48,N,Y,27,11936.5,0.69,Y,Y,SEC3
2022-12-22,INNSA,VFDDE04AE3A78,PASSENGER,BREAKBULK,0,35714.3,IN,US,BERTH87-7289,34.55,98.6,Y,N,67,19001.7,2.2,Y,N,SEC2
2024-12-06,INBOM,V8464F41A018D,BULKER,BREAKBULK,0,16067.5,JP,IN,BERTH59-4972,26.71,96.64,N,N,41,13690.9,1.0,Y,Y,SEC2
2025-02-19,INKRI,VD539E0F2E2C3,GENERAL_CARGO,LIQUID,0,77074.7,TH,IN,BERTH09-6964,23.1,31.33,N,N,63,11650.9,1.7,Y,N,SEC3
2025-06-11,INMNG,VDB65AD804FFE,LNG,REEFER,2136,18130.7,ZA,IN,BERTH64-7930,33.74,57.42,Y,N,50,11025.8,1.16,Y,N,SEC1
2020-07-17,INTUT,V0EA2B63948C0,RORO,BULK,0,77250.9,IN,SG,BERTH91-5789,36.02,98.3,N,N,38,11756.1,3.75,Y,N,SEC1
2024-03-06,INTUT,VF2A387B41EFA,BULKER,AUTO,0,2534.0,IN,GB,BERTH51-9752,7.6,2.0,N,Y,16,5421.1,2.85,N,N,SEC1
2024-03-10,INHZA,V9AFBAC7F1FBA,BULKER,TEU,3910,41514.6,CN,IN,BERTH14-7209,42.09,76.71,N,Y,29,27085.6,3.35,Y,N,SEC2
2023-07-22,INMUN,V6407DBDE6619,PASSENGER,REEFER,1211,13219.1,AE,IN,BERTH74-2349,19.51,31.85,N,Y,28,14396.7,2.28,Y,N,SEC2
2023-04-21,INMNG,V9BBB1DCA22A1,BULKER,REEFER,4043,33572.4,US,IN,BERTH68-1816,47.09,96.79,N,N,17,36591.0,2.05,N,N,SEC3
2025-04-28,INMAA,VE5B7DC81DBE7,RORO,REEFER,2018,16378.7,IN,KR,BERTH64-5937,33.66,50.79,N,N,28,17394.8,1.37,Y,N,SEC2
2024-07-23,INNSA,V6A9A4026246F,LNG,LIQUID,0,136392.4,IN,BR,BERTH69-8919,44.37,36.96,N,N,61,20211.6,3.38,Y,N,SEC1
2025-06-22,INKRI,V5A23F4183A34,LNG,REEFER,3724,33723.9,IN,DE,BERTH16-2827,20.73,28.73,N,N,5,15559.6,0.66,Y,N,SEC3
2025-06-17,INNSA,V6A84AD8B33D6,CONTAINER,TEU,8374,112018.5,IN,IT,BERTH36-5266,33.34,68.44,N,N,36,16370.0,1.82,Y,N,SEC2
2022-09-08,INHZA,V0F553BFC19C3,CONTAINER,LIQUID,0,134443.4,TR,IN,BERTH43-1299,9.33,72.17,N,Y,59,4150.0,1.81,Y,N,SEC2
2020-08-13,INTUT,V371585240482,CONTAINER,AUTO,0,1175.6,RU,IN,BERTH31-4775,36.5,93.27,N,Y,66,29484.4,1.11,N,N,SEC2
2023-03-13,INMAA,V0DA815DD11D6,RORO,TEU,15590,173180.6,IN,ID,BERTH84-5798,9.98,78.89,N,N,86,7426.7,1.96,Y,N,SEC1
2021-08-13,INCCU,V0DE7C49A5256,CONTAINER,LIQUID,0,172600.7,TH,IN,BERTH77-3283,31.6,86.64,N,N,31,23638.5,1.84,Y,N,SEC1
2024-08-07,INMUN,V482EFDB890A0,RORO,BREAKBULK,0,46970.9,IN,SA,BERTH86-5646,13.95,41.12,N,N,70,12029.8,2.3,Y,N,SEC1
