biz_intratrade_reference_month,biz_intratrade_reporting_country_iso2,biz_intratrade_partner_country_iso2,biz_intratrade_flow_direction,biz_intratrade_cn8_code,biz_intratrade_goods_value_eur,biz_intratrade_goods_quantity_kg,biz_intratrade_dispatch_arrival_code,biz_intratrade_threshold_reporting_flag,biz_intratrade_transport_mode_code,biz_intratrade_incoterms_code,biz_intratrade_customs_simplification_flag,biz_intratrade_vat_intracommunity_number_hash,biz_intratrade_eori_hash,biz_intratrade_delivery_time_days_median,biz_intratrade_logistics_performance_index,biz_intratrade_port_congestion_index,biz_intratrade_eurostat_table_code,biz_intratrade_data_quality_flag,biz_intratrade_data_extract_date
2019-07,MT,IT,DISPATCH,22971322,36441602.34,42090.68,DISPATCH,1,ROAD,DDP,1,3a0cf1824696bac992,427b86dc443d68ef40,23,3.971,0.3406,bop_q_c,FLAGGED,2024-12-06
2019-08,ES,BG,ARRIVAL,22979241,36521156.19,42130.49,ARRIVAL,1,SEA,CIP,1,691e0f9d2c687c05e0,27af9affc6df3dad26,24,3.675,0.3571,ext_lt_intra_q,IMPUTED,2025-02-28
2019-09,CZ,FR,DISPATCH,22987160,36548265.45,42210.1,DISPATCH,1,AIR,EXW,0,4df49034eb874a3cfc,a635426d93359c4557,2,3.64,0.2009,ext_lt_intratrd,OK,2024-03-28
2019-10,HU,PL,ARRIVAL,22995079,36674531.52,42271.7,ARRIVAL,0,RAIL,FOB,1,9d9a8a2be750128ee9,cba9de150f6f5cb6ec,2,3.195,0.4859,bop_q_f,REVISED,2025-12-17
2019-11,NL,CY,DISPATCH,23002998,36747480.78,42294.27,DISPATCH,1,INLAND_WATERWAY,DAP,0,8b19269189f7396b6e,a9d1c815142d7c6a9a,3,3.924,0.8044,bop_q_g,ESTIMATED,2024-08-05
2019-12,SE,LV,ARRIVAL,23010917,36792927.03,42353.61,ARRIVAL,0,PIPE,FCA,1,fbf023031405114efd,fe022a210b8a600438,6,3.604,0.4727,bop_q_c,FLAGGED,2024-03-08
2020-01,DK,SE,DISPATCH,23018836,36876368.43,42400.21,DISPATCH,0,ROAD,CFR,0,682fd7264babb88176,9913b0ff6572276cf7,8,3.428,0.4077,ext_lt_intra_q,IMPUTED,2025-11-17
2020-02,IE,DE,ARRIVAL,23026755,36988440.43,42461.4,ARRIVAL,0,SEA,DPU,1,d5f949a5dd829283f7,b99c795b8e2a1d00fa,6,2.569,0.36,ext_lt_intratrd,OK,2025-09-24
2020-03,PL,PT,DISPATCH,23034674,37056624.29,42520.8,DISPATCH,1,AIR,CPT,0,753fe04c8e5c788990,e62e86ec50fc16d389,9,3.624,0.2539,bop_q_f,REVISED,2024-11-29
2020-04,AT,CZ,ARRIVAL,23042593,37144268.82,42572.08,ARRIVAL,1,RAIL,CIF,0,7204b9c434be8a3f59,fa24bfe2e995c941c4,10,3.718,0.2816,bop_q_g,ESTIMATED,2025-08-31
2020-05,EE,LT,DISPATCH,23050512,37214425.21,42618.18,DISPATCH,1,INLAND_WATERWAY,DDP,0,c7120a9f3293442949,1fd3a9c75075392a19,9,2.665,0.4979,bop_q_c,FLAGGED,2025-01-11
2020-06,IT,AT,ARRIVAL,23058431,37289323.98,42684.02,ARRIVAL,0,PIPE,CIP,1,d29f0daf3a7e73ec3d,b15ccd1dbee4e6d846,11,2.544,0.8152,ext_lt_intra_q,IMPUTED,2025-11-17
2020-07,PT,GR,DISPATCH,23066350,37434250.19,42765.15,DISPATCH,0,ROAD,EXW,0,b01e648476969f6c9c,3787c81107c3413126,14,3.352,0.2589,ext_lt_intratrd,OK,2024-11-07
2020-08,BE,RO,ARRIVAL,23074269,37471619.26,42799.62,ARRIVAL,1,SEA,FOB,0,54d5eb786cd0d0f3f0,ba5d86352424813768,16,2.909,0.2268,bop_q_f,REVISED,2024-11-30
2020-09,FI,DK,DISPATCH,23082188,37579726.58,42859.41,DISPATCH,1,AIR,DAP,0,1be171524a793f8257,d6471b9c572a0d37f4,15,4.256,0.9141,bop_q_g,ESTIMATED,2024-06-17
2020-10,LV,LU,ARRIVAL,23090107,37678760.28,42938.67,ARRIVAL,1,RAIL,FCA,0,bfea7baca9e64854aa,93376b6f40db6ff9c5,14,2.204,0.3917,bop_q_c,FLAGGED,2024-09-01
2020-11,RO,BE,DISPATCH,23098026,37709727.13,42969.54,DISPATCH,1,INLAND_WATERWAY,CFR,0,dcfa63257ed5150218,3cd5cb8086525973ef,16,2.452,0.6354,ext_lt_intra_q,IMPUTED,2024-05-28
2020-12,BG,HU,ARRIVAL,23105945,37814693.48,43008.73,ARRIVAL,1,PIPE,DPU,0,e1e05f255571c3fc93,15e586499183ffc98f,17,4.17,0.8046,ext_lt_intratrd,OK,2026-01-20
2021-01,FR,SK,DISPATCH,23113864,37869145.0,43062.3,DISPATCH,1,ROAD,CPT,0,9cfb8692c50cf1c3e9,61c315213509f3f6f9,18,3.477,0.2115,bop_q_f,REVISED,2025-11-02
2021-02,LT,EE,ARRIVAL,23121783,37977516.52,43157.0,ARRIVAL,1,SEA,CIF,0,f95893ed87a6cb6acb,8d89ead520d9a5d87d,22,3.721,0.2385,bop_q_g,ESTIMATED,2024-03-01
2021-03,SK,MT,DISPATCH,23129702,38088928.77,43210.74,DISPATCH,1,AIR,DDP,1,030b2c717bbdf8014e,c20f5e47ec2c585f83,23,4.228,0.7145,bop_q_c,FLAGGED,2025-05-30
2021-04,HR,BG,ARRIVAL,23137621,38110887.82,43237.89,ARRIVAL,1,RAIL,CIP,1,e5be038feed8439f22,558b76cb9a432cd0e3,21,4.175,0.7336,ext_lt_intra_q,IMPUTED,2026-01-05
2021-05,DE,IE,DISPATCH,23145540,38205638.92,43318.64,DISPATCH,0,INLAND_WATERWAY,EXW,0,ced3035869f116fb47,122183d98027d70864,1,4.151,0.5588,ext_lt_intratrd,OK,2025-10-30
2021-06,LU,SI,ARRIVAL,23153459,38271501.54,43366.75,ARRIVAL,1,PIPE,FOB,1,f3d5596563e2f5d76e,d395c25909c602d51a,2,2.71,0.3718,bop_q_f,REVISED,2024-04-14
2021-07,SI,FI,DISPATCH,23161378,38418422.74,43410.59,DISPATCH,1,ROAD,DAP,0,cd6236f67a1370c84b,70725c4bf25f4a92f0,7,4.011,0.917,bop_q_g,ESTIMATED,2025-09-27
2021-08,CY,NL,ARRIVAL,23169297,38483207.23,43461.52,ARRIVAL,1,SEA,FCA,1,b8a60c6c25bd301dcb,eeba82d0076c4aa431,7,4.122,0.7621,bop_q_c,FLAGGED,2025-07-22
2021-09,GR,HR,DISPATCH,23177216,38541971.84,43508.33,DISPATCH,1,AIR,CFR,0,9bf6db078184b6a14a,6a127f64ddce7bb58b,5,3.775,0.3443,ext_lt_intra_q,IMPUTED,2024-07-19
2021-10,MT,IT,ARRIVAL,23185135,38664942.52,43585.29,ARRIVAL,1,RAIL,DPU,0,a4bae90caad9e386ac,d1baabe13c1e0e56d9,6,4.285,0.3347,ext_lt_intratrd,OK,2024-12-22
2021-11,ES,BG,DISPATCH,23193054,38693408.16,43639.28,DISPATCH,1,INLAND_WATERWAY,CPT,0,a3ff8be072084df22c,e443f77a03fe71a150,9,3.895,0.808,bop_q_f,REVISED,2025-08-27
2021-12,CZ,FR,ARRIVAL,23200973,38822704.26,43680.76,ARRIVAL,1,PIPE,CIF,0,33d95c13b6d2a5dd8f,7236b797457af1f24b,9,2.684,0.4878,bop_q_g,ESTIMATED,2025-05-02
2022-01,HU,PL,DISPATCH,23208892,38859424.33,43749.26,DISPATCH,1,ROAD,DDP,0,0247d98c9e9cfae141,3dd131cb7ecc0066eb,13,3.832,0.5591,bop_q_c,FLAGGED,2025-11-02
2022-02,NL,CY,ARRIVAL,23216811,38954292.49,43771.55,ARRIVAL,0,SEA,CIP,0,70c414c6404adeb0a0,60777909800e7caba1,12,2.6,0.6408,ext_lt_intra_q,IMPUTED,2025-06-03
2022-03,SE,LV,DISPATCH,23224730,39053157.96,43837.42,DISPATCH,0,AIR,EXW,1,ec5c0462571dd0d517,aec58e63b5b5ee66f1,15,4.069,0.7929,ext_lt_intratrd,OK,2024-02-03
2022-04,DK,SE,ARRIVAL,23232649,39104892.63,43892.3,ARRIVAL,0,RAIL,FOB,0,5743d6f81ead59fbe5,88282e2e8611ebcd9c,12,4.089,0.1925,bop_q_f,REVISED,2025-10-20
2022-05,IE,DE,DISPATCH,23240568,39197726.58,43975.45,DISPATCH,1,INLAND_WATERWAY,DAP,0,71933ebd7148ca6abb,8996cd31af3acc833f,16,2.343,0.5134,bop_q_g,ESTIMATED,2024-08-11
2022-06,PL,PT,ARRIVAL,23248487,39296173.81,44011.72,ARRIVAL,1,PIPE,FCA,0,6d2e3c15f1a5de706c,f4a9649c913ab52e2c,14,2.583,0.1254,bop_q_c,FLAGGED,2025-05-11
2022-07,AT,CZ,DISPATCH,23256406,39342803.09,44051.02,DISPATCH,1,ROAD,CFR,0,f7664865835fa1835f,659972ac8c761d2a6f,15,2.843,0.6687,ext_lt_intra_q,IMPUTED,2024-10-23
2022-08,EE,LT,ARRIVAL,23264325,39421316.29,44133.13,ARRIVAL,0,SEA,DPU,0,81368210ef1d46a838,969e53183163fa3834,20,2.242,0.4107,ext_lt_intratrd,OK,2025-12-25
2022-09,IT,AT,DISPATCH,23272244,39528082.6,44177.85,DISPATCH,1,AIR,CPT,0,a5ae6ccb1214059a0e,09398a7b2e6037770a,20,2.245,0.7918,bop_q_f,REVISED,2024-05-11
2022-10,PT,GR,ARRIVAL,23280163,39647192.59,44216.5,ARRIVAL,1,RAIL,CIF,0,d3efa49eef36f4f6d2,602043801170b09711,22,2.556,0.2738,bop_q_g,ESTIMATED,2024-09-11
2022-11,BE,RO,DISPATCH,23288082,39711951.7,44297.81,DISPATCH,1,INLAND_WATERWAY,DDP,0,e8c2a001756a2f05af,ab2e49dfd5641a1c4f,23,2.568,0.5268,bop_q_c,FLAGGED,2026-01-09
2022-12,FI,DK,ARRIVAL,23296001,39753803.21,44350.59,ARRIVAL,1,PIPE,CIP,1,da7534f700d7100172,371b43c29b9ca1eeaa,23,2.683,0.1897,ext_lt_intra_q,IMPUTED,2024-08-10
2023-01,LV,LU,DISPATCH,23303920,39838646.42,44420.1,DISPATCH,1,ROAD,EXW,0,16aee05ad60aa055f2,97d8596b0c4bed75c3,1,3.509,0.1187,ext_lt_intratrd,OK,2024-12-21
2023-02,RO,BE,ARRIVAL,23311839,39956676.48,44464.68,ARRIVAL,0,SEA,FOB,0,f55cf0023b5e6c1aec,f5c87594fc785fbc08,2,3.039,0.1097,bop_q_f,REVISED,2025-06-05
2023-03,BG,HU,DISPATCH,23319758,39991580.13,44500.49,DISPATCH,0,AIR,DAP,0,f653acc977fff204c0,a57c38422ac54f5562,3,3.639,0.6912,bop_q_g,ESTIMATED,2026-02-10
2023-04,FR,SK,ARRIVAL,23327677,40101457.51,44558.14,ARRIVAL,1,RAIL,FCA,0,1113a09daa823f4b77,0c85ae0e0db7bcb00b,5,2.565,0.4871,bop_q_c,FLAGGED,2024-12-09
2023-05,LT,EE,DISPATCH,23335596,40209702.6,44629.13,DISPATCH,1,INLAND_WATERWAY,CFR,0,5a0993f0e61abddc70,a2d46df99ca6764c22,8,4.279,0.1123,ext_lt_intra_q,IMPUTED,2024-02-13
2023-06,SK,MT,ARRIVAL,23343515,40269040.97,44682.09,ARRIVAL,0,PIPE,DPU,0,d6fdf4e5ba545c7389,6608cf88e062602923,8,3.919,0.4461,ext_lt_intratrd,OK,2024-11-09
2023-07,HR,BG,DISPATCH,23351434,40369416.73,44737.57,DISPATCH,0,ROAD,CPT,1,34d4c6cdf417c4c13a,a4f3648d686bc60a57,10,3.108,0.2043,bop_q_f,REVISED,2026-01-13
2023-08,DE,IE,ARRIVAL,23359353,40444864.03,44807.94,ARRIVAL,1,SEA,CIF,0,89867d91520568a9ac,ebedf3c2beb7bdc462,9,2.316,0.0772,bop_q_g,ESTIMATED,2025-07-07
2023-09,LU,SI,DISPATCH,23367272,40546663.93,44820.25,DISPATCH,1,AIR,DDP,0,72bef3dea204c7325b,3c0f8877f461034d85,10,2.603,0.0767,bop_q_c,FLAGGED,2024-02-03
2023-10,SI,FI,ARRIVAL,23375191,40599210.93,44894.88,ARRIVAL,0,RAIL,CIP,0,f8cdebe923752dc47b,98df0ee1a53837fd30,10,2.406,0.2854,ext_lt_intra_q,IMPUTED,2024-12-05
2023-11,CY,NL,DISPATCH,23383110,40690571.88,44949.21,DISPATCH,1,INLAND_WATERWAY,EXW,1,e922ba0915fcc25c54,f512a19e9fd487291d,12,2.377,0.1963,ext_lt_intratrd,OK,2024-09-15
2023-12,GR,HR,ARRIVAL,23391029,40785594.61,45006.29,ARRIVAL,0,PIPE,FOB,0,761682c8ec1b3168d2,c87952407a4da81553,14,4.368,0.5295,bop_q_f,REVISED,2024-04-30
2024-01,MT,IT,DISPATCH,23398948,40833921.2,45069.41,DISPATCH,0,ROAD,DAP,0,eb349c3c1020c62629,dd262691d32df2b782,15,3.628,0.168,bop_q_g,ESTIMATED,2024-04-07
2024-02,ES,BG,ARRIVAL,23406867,40918917.95,45121.7,ARRIVAL,1,SEA,FCA,0,a489694e6a1ea5d0d2,02fa7c8ca6fad7f556,18,3.474,0.3853,bop_q_c,FLAGGED,2025-12-05
2024-03,CZ,FR,DISPATCH,23414786,40975275.89,45192.54,DISPATCH,1,AIR,CFR,0,90653e7655806401b9,46bb60a688268cb130,16,3.555,0.7442,ext_lt_intra_q,IMPUTED,2025-07-12
2024-04,HU,PL,ARRIVAL,23422705,41065719.0,45232.11,ARRIVAL,1,RAIL,DPU,0,d0b13a87093a7ecd26,7103936eef58795afb,20,3.692,0.2209,ext_lt_intratrd,OK,2025-03-25
2024-05,NL,CY,DISPATCH,23430624,41153559.86,45288.77,DISPATCH,0,INLAND_WATERWAY,CPT,1,8904ab3df6cfd0ca53,69738dd653899ebb1b,17,4.278,0.9088,bop_q_f,REVISED,2025-10-16
2024-06,SE,LV,ARRIVAL,23438543,41243821.02,45356.8,ARRIVAL,1,PIPE,CIF,0,c60ed49553cf1ec779,f2c145b55033554317,18,3.539,0.2457,bop_q_g,ESTIMATED,2024-07-11
2024-07,DK,SE,DISPATCH,23446462,41307268.22,45378.68,DISPATCH,0,ROAD,DDP,0,3e4cc99c8c5e63d3ff,ebf1f13260f0d6baf2,23,2.868,0.3564,bop_q_c,FLAGGED,2026-02-04
2024-08,IE,DE,ARRIVAL,23454381,41434944.66,45435.73,ARRIVAL,0,SEA,CIP,0,0c5c1f94ca023d9c96,6ddca50c41f2616862,24,4.11,0.9146,ext_lt_intra_q,IMPUTED,2024-09-03
2024-09,PL,PT,DISPATCH,23462300,41534405.62,45506.58,DISPATCH,1,AIR,EXW,0,c078d4abd98d10f828,b078111484f9101eac,3,3.182,0.0955,ext_lt_intratrd,OK,2024-05-28
2024-10,AT,CZ,ARRIVAL,23470219,41615985.33,45568.15,ARRIVAL,1,RAIL,FOB,0,94a2399aa0b741281a,53249d4bab084d959f,3,3.727,0.2217,bop_q_f,REVISED,2025-07-29
2024-11,EE,LT,DISPATCH,23478138,41632354.41,45591.6,DISPATCH,0,INLAND_WATERWAY,DAP,0,0a2029a554599af1ea,3294dd7f618c4fee00,6,2.657,0.1883,bop_q_g,ESTIMATED,2025-03-20
2024-12,IT,AT,ARRIVAL,23486057,41737088.74,45682.14,ARRIVAL,1,PIPE,FCA,0,a23c610fb75e3444a6,4329d7a26323a38c89,4,3.832,0.5096,bop_q_c,FLAGGED,2024-11-27
2025-01,PT,GR,DISPATCH,23493976,41821981.01,45729.5,DISPATCH,0,ROAD,CFR,0,bfecb11ad1273b5d4d,5352889ab04e982b14,8,4.157,0.9306,ext_lt_intra_q,IMPUTED,2024-04-18
2025-02,BE,RO,ARRIVAL,23501895,41909491.13,45797.03,ARRIVAL,1,SEA,DPU,0,28248eb74249c23b75,ac564ce8f27dbbec76,9,2.942,0.3649,ext_lt_intratrd,OK,2025-02-09
2025-03,FI,DK,DISPATCH,23509814,41968854.61,45817.68,DISPATCH,0,AIR,CPT,0,a33cdd7299d2288caa,60c75612ad53e3e779,10,3.144,0.117,bop_q_f,REVISED,2025-12-28
2025-04,LV,LU,ARRIVAL,23517733,42052648.32,45897.19,ARRIVAL,0,RAIL,CIF,0,2acaffa32cac4ca7c8,645f3be551efd7d05e,11,3.582,0.5188,bop_q_g,ESTIMATED,2025-08-03
2025-05,RO,BE,DISPATCH,23525652,42169023.2,45923.9,DISPATCH,0,INLAND_WATERWAY,DDP,0,9eccf076e54b0ac2d5,9f73a3481587dfe840,13,2.41,0.8933,bop_q_c,FLAGGED,2024-06-06
2025-06,BG,HU,ARRIVAL,23533571,42263831.63,45990.42,ARRIVAL,0,PIPE,CIP,0,ec2595c458b69d8c14,8122fe93f890c173db,14,3.323,0.6712,ext_lt_intra_q,IMPUTED,2024-10-10
2025-07,FR,SK,DISPATCH,23541490,42299129.93,46067.61,DISPATCH,1,ROAD,EXW,0,d0350c4f85444858cc,256e59ff22ff36f76f,11,3.269,0.344,ext_lt_intratrd,OK,2025-08-24
2025-08,LT,EE,ARRIVAL,23549409,42382334.39,46088.69,ARRIVAL,1,SEA,FOB,0,9437d18405441c659e,0eae553a192855cd69,12,3.321,0.2473,bop_q_f,REVISED,2025-05-08
2025-09,SK,MT,DISPATCH,23557328,42486015.07,46155.32,DISPATCH,1,AIR,DAP,0,28414fed13bf22c4a7,3b48a73adde99736fa,16,3.58,0.5023,bop_q_g,ESTIMATED,2025-12-16
2025-10,HR,BG,ARRIVAL,23565247,42535186.62,46212.18,ARRIVAL,0,RAIL,FCA,0,eb40eebdce1d9a5f4c,3d45f896f63291e9a9,16,3.497,0.6214,bop_q_c,FLAGGED,2025-10-23
2025-11,DE,IE,DISPATCH,23573166,42677889.64,46259.18,DISPATCH,1,INLAND_WATERWAY,CFR,1,69cbf0d5cb949da774,1ae10b04de0b7e031f,19,3.399,0.5291,ext_lt_intra_q,IMPUTED,2025-06-30
2025-12,LU,SI,ARRIVAL,23581085,42714529.4,46328.19,ARRIVAL,0,PIPE,DPU,1,f4b7f9fdfea352e370,5f0a8cd2d9ff045d92,17,4.377,0.5267,ext_lt_intratrd,OK,2024-09-23
2026-01,SI,FI,DISPATCH,23589004,42791722.91,46356.67,DISPATCH,0,ROAD,CPT,0,8dcaaa9ac61243960b,17217f98a6c10d8fd8,18,2.691,0.3651,bop_q_f,REVISED,2024-04-03
2026-02,CY,NL,ARRIVAL,23596923,42879329.71,46422.41,ARRIVAL,1,SEA,CIF,0,7e82739dc9e5fc0001,ea10861815212b411d,18,3.03,0.3854,bop_q_g,ESTIMATED,2024-12-10
2026-03,GR,HR,DISPATCH,23604842,42992091.36,46481.11,DISPATCH,0,AIR,DDP,0,336a1d8ae085219308,53c23e67b3d8d0368e,20,2.307,0.9102,bop_q_c,FLAGGED,2025-11-20
2026-04,MT,IT,ARRIVAL,23612761,43047398.57,46525.51,ARRIVAL,1,RAIL,CIP,0,7727cfa92c3380f15f,c86caa94304dd659d6,23,2.746,0.5246,ext_lt_intra_q,IMPUTED,2024-02-14
2026-05,ES,BG,DISPATCH,23620680,43168304.89,46609.5,DISPATCH,1,INLAND_WATERWAY,EXW,0,8368bb437142535716,a12a2302e8e992809c,1,2.57,0.914,ext_lt_intratrd,OK,2024-05-04
2026-06,CZ,FR,ARRIVAL,23628599,43228311.29,46649.79,ARRIVAL,1,PIPE,FOB,0,db99099213cac23969,efc3fdb83afe3b16d0,6,3.551,0.5101,bop_q_f,REVISED,2024-05-16
2026-07,HU,PL,DISPATCH,23636518,43312284.95,46711.14,DISPATCH,0,ROAD,DAP,0,1138e6f6961b399fd7,672c68beecc764e601,3,4.368,0.7608,bop_q_g,ESTIMATED,2025-12-14
2026-08,NL,CY,ARRIVAL,23644437,43392496.01,46765.42,ARRIVAL,1,SEA,FCA,1,883635872eb44c27e4,22fa6d7c553d3a3f1a,6,3.056,0.9266,bop_q_c,FLAGGED,2024-06-25
2026-09,SE,LV,DISPATCH,23652356,43435716.94,46812.87,DISPATCH,1,AIR,CFR,1,a990fe155765087efc,2fffd0597b51c41f26,7,3.163,0.5031,ext_lt_intra_q,IMPUTED,2024-11-15
2026-10,DK,SE,ARRIVAL,23660275,43521469.2,46890.91,ARRIVAL,1,RAIL,DPU,1,c37c8d86580d67b579,21e09493ee841c54e4,7,2.347,0.9077,ext_lt_intratrd,OK,2024-01-04
2026-11,IE,DE,DISPATCH,23668194,43614388.97,46929.48,DISPATCH,1,INLAND_WATERWAY,CPT,0,840139aa8bc43251a3,df437c463112a0d8a0,11,2.75,0.8211,bop_q_f,REVISED,2024-06-21
2026-12,PL,PT,ARRIVAL,23676113,43704096.6,46973.58,ARRIVAL,1,PIPE,CIF,0,b1d313c5f82290ec5b,42e48352e89847b562,12,3.813,0.6969,bop_q_g,ESTIMATED,2024-10-12
2018-01,AT,CZ,DISPATCH,23684032,43784516.45,47037.21,DISPATCH,1,ROAD,DDP,0,b90afbb8130dd13805,21ec2586c7f226ff91,11,3.165,0.4493,bop_q_c,FLAGGED,2024-02-07
2018-02,EE,LT,ARRIVAL,23691951,43848480.01,47071.65,ARRIVAL,1,SEA,CIP,0,47ada2fe3f558c2542,cacb0300eceb2429ee,14,4.034,0.3847,ext_lt_intra_q,IMPUTED,2024-11-28
2018-03,IT,AT,DISPATCH,23699870,43989718.46,47171.2,DISPATCH,0,AIR,EXW,1,037cfdb5127c903fb7,339414c2ade17d5418,14,2.646,0.1655,ext_lt_intratrd,OK,2025-07-28
2018-04,PT,GR,ARRIVAL,23707789,44032096.02,47201.98,ARRIVAL,0,RAIL,FOB,0,e6c028ae86e52b6511,fb2b917342d7f52fcf,13,3.49,0.139,bop_q_f,REVISED,2025-12-24
2018-05,BE,RO,DISPATCH,23715708,44115002.79,47275.81,DISPATCH,1,INLAND_WATERWAY,DAP,0,d7c922f92f9c3d6960,8aca17dcc85c7451b0,17,3.671,0.9211,bop_q_g,ESTIMATED,2025-12-10
2018-06,FI,DK,ARRIVAL,23723627,44188560.34,47297.3,ARRIVAL,1,PIPE,FCA,0,5cc013c84ddded00fa,a0a2fdee3a686f6236,15,2.89,0.4636,bop_q_c,FLAGGED,2025-12-06
2018-07,LV,LU,DISPATCH,23731546,44300578.55,47356.25,DISPATCH,1,ROAD,CFR,0,714f0a27c2bacf763d,e664720bb5d1bd81b3,19,2.94,0.3093,ext_lt_intra_q,IMPUTED,2024-02-01
2018-08,RO,BE,ARRIVAL,23739465,44400727.11,47417.39,ARRIVAL,1,SEA,DPU,0,d787d9cd1a6470e0fa,03928578f2e254793b,16,2.223,0.2933,ext_lt_intratrd,OK,2025-07-16
2018-09,BG,HU,DISPATCH,23747384,44478338.21,47504.52,DISPATCH,1,AIR,CPT,0,7571e69af1784e8bf6,f32f9d8708176a2e2e,17,2.895,0.9397,bop_q_f,REVISED,2025-02-03
2018-10,FR,SK,ARRIVAL,23755303,44540452.17,47520.77,ARRIVAL,0,RAIL,CIF,0,5d2ee83c8401bb4fac,9dad0123d8d478a198,22,2.463,0.566,bop_q_g,ESTIMATED,2024-10-30
2018-11,LT,EE,DISPATCH,23763222,44599207.4,47566.46,DISPATCH,1,INLAND_WATERWAY,DDP,0,84ed1744a6a997d770,46990940e8b838415b,20,3.035,0.459,bop_q_c,FLAGGED,2024-02-25
2018-12,SK,MT,ARRIVAL,23771141,44677348.76,47627.2,ARRIVAL,1,PIPE,CIP,0,888273c6839985ed4a,cb600fedc413ae8fc4,20,2.266,0.702,ext_lt_intra_q,IMPUTED,2026-01-12
2019-01,HR,BG,DISPATCH,23779060,44787582.26,47684.95,DISPATCH,1,ROAD,EXW,0,e1dfae9423a715ab85,492337b41cc634b61e,3,4.019,0.1359,ext_lt_intratrd,OK,2024-06-04
2019-02,DE,IE,ARRIVAL,23786979,44840109.86,47767.84,ARRIVAL,1,SEA,FOB,1,d9dd069ee928fdb543,447c7a38ce0f741fb0,6,3.6,0.559,bop_q_f,REVISED,2024-11-14
2019-03,LU,SI,DISPATCH,23794898,44965196.59,47802.38,DISPATCH,1,AIR,DAP,0,2b432d8595cd78c216,684b1adb1a20825bed,6,3.191,0.661,bop_q_g,ESTIMATED,2024-07-16
2019-04,SI,FI,ARRIVAL,23802817,45009731.27,47881.32,ARRIVAL,0,RAIL,FCA,0,74459409fd06f5449a,1363d250b920f39c27,7,2.971,0.3248,bop_q_c,FLAGGED,2024-06-21
2019-05,CY,NL,DISPATCH,23810736,45106076.45,47897.17,DISPATCH,1,INLAND_WATERWAY,CFR,0,e3ce3a46663a59be4f,4b9a010d04616fb21b,6,3.355,0.0925,ext_lt_intra_q,IMPUTED,2025-09-09
2019-06,GR,HR,ARRIVAL,23818655,45219455.5,47978.94,ARRIVAL,1,PIPE,DPU,0,fd694e4f79af96b786,78a62d76f4dd6ba409,6,3.213,0.8676,ext_lt_intratrd,OK,2025-05-06
2019-07,MT,IT,DISPATCH,23826574,45251695.46,48005.3,DISPATCH,1,ROAD,CPT,1,9edb8a0248f49352de,6670770d9fb122a1e7,11,3.02,0.3745,bop_q_f,REVISED,2025-11-12
2019-08,ES,BG,ARRIVAL,23834493,45347993.05,48101.81,ARRIVAL,1,SEA,CIF,0,4913954e18e232ab8a,f278b66a9ad7828e36,11,2.946,0.675,bop_q_g,ESTIMATED,2024-04-23
2019-09,CZ,FR,DISPATCH,23842412,45448431.19,48159.77,DISPATCH,1,AIR,DDP,1,ae4ccb24fd07bd2ce9,f594f82b3f2d7ed113,10,3.352,0.2312,bop_q_c,FLAGGED,2024-07-20
2019-10,HU,PL,ARRIVAL,23850331,45488234.73,48195.66,ARRIVAL,1,RAIL,CIP,0,c3022a39f85eef88c9,4b07494cffc64a8277,10,3.396,0.0993,ext_lt_intra_q,IMPUTED,2024-08-22
2019-11,NL,CY,DISPATCH,23858250,45633474.3,48236.57,DISPATCH,0,INLAND_WATERWAY,EXW,1,ce3454348937df5055,87c3985775a171b882,14,3.532,0.7095,ext_lt_intratrd,OK,2024-06-22
2019-12,SE,LV,ARRIVAL,23866169,45690544.6,48291.49,ARRIVAL,1,PIPE,FOB,0,d51b5fe429c88cd28a,ce34d476b26be1b1d4,16,2.735,0.7858,bop_q_f,REVISED,2024-10-04
2020-01,DK,SE,DISPATCH,23874088,45736783.59,48358.21,DISPATCH,0,ROAD,DAP,0,7de0610a4097c930cc,84c056dcfc95725ad8,14,4.139,0.4477,bop_q_g,ESTIMATED,2025-10-20
2020-02,IE,DE,ARRIVAL,23882007,45841259.36,48428.9,ARRIVAL,1,SEA,FCA,0,38bcb649ea40e38157,84789f686fbabd18e1,16,2.358,0.6476,bop_q_c,FLAGGED,2025-11-09
2020-03,PL,PT,DISPATCH,23889926,45898897.63,48452.05,DISPATCH,1,AIR,CFR,1,e32225afefb05fef19,ad239543b39a538839,19,4.072,0.4184,ext_lt_intra_q,IMPUTED,2026-01-30
2020-04,AT,CZ,ARRIVAL,23897845,45999635.1,48524.16,ARRIVAL,1,RAIL,DPU,0,4f727947e7b1aeb81f,b4ee4b0a61eb9b5e2a,17,2.214,0.4912,ext_lt_intratrd,OK,2026-01-31
2020-05,EE,LT,DISPATCH,23905764,46109904.21,48587.86,DISPATCH,0,INLAND_WATERWAY,CPT,0,299f685f7652db6e4d,145186584984acd852,18,3.415,0.7214,bop_q_f,REVISED,2025-07-27
2020-06,IT,AT,ARRIVAL,23913683,46152044.36,48615.16,ARRIVAL,0,PIPE,CIF,0,a5881364aa61b4fa36,e93b633c4b67a63bc1,18,2.362,0.2868,bop_q_g,ESTIMATED,2024-10-22
2020-07,PT,GR,DISPATCH,23921602,46259988.01,48707.62,DISPATCH,1,ROAD,DDP,0,534451b46ea15ae09d,f28c64e51422b60da2,19,2.796,0.7904,bop_q_c,FLAGGED,2024-09-30
