energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2026-07,commercial,ev_charging,32083.24,29892,1073.31,89.36,60.78,8.13,5902,0.38,268.35,0.183,2827.11,377.47,84224.89,53819.07,10.51,0.834,15min
2026-03,public,ev_charging,102196.05,87206,1171.89,290.02,65.85,26.8,256,0.676,483.31,0.114,976.16,1687.04,97278.17,34385.98,16.65,1.091,monthly
2025-08,agriculture,process,98214.84,140975,696.68,201.4,52.29,17.47,34,0.198,1882.77,0.05,649.61,601.06,87435.38,10258.94,3.01,1.01,hourly
2024-07,commercial,heating,88708.93,28506,3111.94,150.35,35.59,16.03,7329,0.4,549.19,0.061,7157.35,919.32,133467.53,32640.27,3.14,0.751,15min
2026-05,commercial,irrigation,199463.33,46834,4258.94,508.83,58.38,12.39,1807,0.704,2911.64,0.134,1047.75,1425.17,73716.34,23769.06,10.75,1.204,30min
2026-11,industrial,irrigation,110769.22,1713,64663.88,220.55,70.5,34.33,161,0.383,8.37,0.134,194.42,1923.72,146549.54,40127.25,9.77,1.221,monthly
2025-07,commercial,appliances,221322.52,8746,25305.57,380.15,33.98,14.77,1101,0.449,689.79,0.034,3135.41,825.55,85979.92,45199.64,3.93,0.887,30min
2022-04,agriculture,motors,175808.63,35554,4944.83,236.95,68.31,3.29,1049,0.328,3170.48,0.126,907.84,921.66,18173.47,28924.69,12.42,1.088,monthly
2021-07,agriculture,irrigation,30990.51,196296,157.88,56.53,37.93,28.45,647,0.362,307.09,0.075,926.53,2160.89,133458.97,16206.47,3.26,0.865,hourly
2025-11,industrial,ev_charging,134511.9,1432,93932.89,175.22,38.95,11.92,1228,0.857,2555.51,0.0,356.44,1277.62,118547.88,58917.8,9.24,1.091,hourly
2026-11,agriculture,heating,124653.66,29309,4253.08,174.85,52.73,11.08,304,0.47,4735.98,0.077,149.8,1594.4,83130.8,36636.77,2.01,1.037,hourly
2020-05,agriculture,motors,14745.78,7269,2028.58,32.75,39.24,11.95,1023,0.663,2472.49,0.096,263.55,1381.17,52258.99,54076.49,5.26,1.066,15min
2025-10,agriculture,process,158045.66,89803,1759.92,253.34,78.17,31.24,685,0.638,642.45,0.173,350.62,1888.87,1035.19,50210.8,15.28,0.936,monthly
2019-11,public,ev_charging,124545.85,451303,275.97,335.46,51.51,0.0,1066,0.735,3315.54,0.055,838.15,244.01,87939.3,22663.93,7.18,0.946,daily
2026-06,industrial,process,63325.28,808,78372.87,138.22,58.59,20.28,482,0.492,628.76,0.054,658.52,984.49,37063.19,35379.52,7.79,1.057,daily
2026-06,public,cooling,93185.49,441723,210.96,172.05,18.61,9.2,820,0.742,788.84,0.076,835.96,169.45,663.94,13596.23,6.4,0.865,15min
2026-07,industrial,ev_charging,248071.46,1679,147749.53,366.52,43.03,17.64,460,0.721,138.85,0.036,1030.88,532.41,92124.16,36332.94,11.32,1.18,15min
2022-04,commercial,lighting,214082.97,29968,7143.72,513.63,34.56,3.55,2000,0.605,366.15,0.04,6296.1,2073.35,148972.77,37012.6,3.75,1.054,hourly
2023-07,commercial,irrigation,50614.09,22172,2282.79,59.33,64.53,10.93,2798,0.801,4160.79,0.113,1544.24,1108.77,115866.97,54878.77,4.62,0.996,hourly
2019-07,industrial,irrigation,49970.3,905,55215.8,75.0,46.57,41.39,1239,0.259,341.94,0.071,96.9,2305.74,96487.33,1643.35,1.71,1.05,15min
2023-09,residential,process,108428.07,345253,314.05,193.72,32.52,0.0,6025,0.231,1034.29,0.0,7300.12,378.08,50978.04,9421.38,8.17,0.976,daily
2024-12,commercial,appliances,120698.61,3580,33714.7,144.13,40.8,10.43,4851,0.451,3296.06,0.064,1166.81,2348.92,15643.65,58822.03,9.52,0.916,monthly
2023-01,public,appliances,66037.54,126913,520.34,114.11,75.02,21.62,310,0.634,233.39,0.007,462.5,270.8,60942.91,13469.13,11.81,1.029,hourly
2021-07,public,appliances,51778.53,29451,1758.12,101.99,46.33,7.7,46,0.358,4601.27,0.045,1061.31,1479.3,126469.64,56962.66,0.89,0.929,daily
2020-01,commercial,appliances,223173.46,42508,5250.15,256.95,32.11,28.28,4147,0.287,506.17,0.0,6633.2,1718.19,95677.57,49021.22,6.89,0.832,30min
2019-02,commercial,heating,110452.45,33874,3260.69,130.53,69.14,19.18,619,0.655,3137.17,0.121,6221.89,653.95,100441.18,59425.41,15.9,0.931,daily
2025-11,residential,process,102496.35,86888,1179.64,239.02,43.37,0.0,22210,0.645,1146.72,0.102,2420.5,2333.18,17662.11,8124.08,0.5,0.929,hourly
2019-01,commercial,ev_charging,66843.61,11389,5869.14,84.18,61.54,15.28,3227,1.0,3876.81,0.13,5798.96,128.22,135623.89,33905.09,13.19,1.09,daily
2019-03,public,motors,156668.14,161490,970.14,224.42,42.84,21.31,1361,0.594,1621.65,0.173,1299.89,938.9,140402.15,37897.94,2.03,0.775,30min
2021-03,residential,heating,78470.4,206282,380.4,117.13,29.65,23.51,2765,0.608,88.08,0.083,10895.93,885.08,75735.52,16272.59,4.42,1.032,15min
2024-03,commercial,lighting,98491.16,5992,16437.11,182.21,52.22,5.38,2385,0.553,3806.79,0.137,1148.86,665.79,106636.66,56631.01,8.84,1.076,30min
2024-02,residential,motors,239178.2,157165,1521.83,292.74,76.45,6.19,2510,0.435,153.56,0.054,3893.09,1046.63,43183.4,4292.2,12.32,1.109,hourly
2024-02,residential,motors,50616.34,168188,300.95,85.37,49.42,3.98,5057,0.477,3818.38,0.042,8650.36,2342.36,72832.03,56738.62,4.08,0.805,daily
2026-09,industrial,irrigation,230759.38,231,998958.35,411.67,33.57,7.04,677,0.834,241.98,0.119,520.8,268.36,49080.72,57199.27,3.74,1.038,30min
2024-04,commercial,ev_charging,205603.27,15619,13163.66,290.92,54.96,24.15,5486,0.419,1134.69,0.16,4000.6,2425.82,65767.58,56227.22,0.5,1.103,30min
2025-02,residential,heating,19880.66,311300,63.86,52.0,42.65,5.45,4054,0.362,97.77,0.108,6874.75,1597.56,1040.44,55134.16,12.55,0.789,daily
2021-08,residential,irrigation,134688.31,110157,1222.69,290.17,79.84,25.11,2400,0.515,3893.88,0.057,9965.93,2249.87,111857.35,10139.04,8.16,1.171,monthly
2019-11,public,heating,9313.79,437982,21.27,24.31,36.29,21.63,1473,0.264,2741.91,0.213,59.33,1522.55,89492.19,7507.93,8.72,1.01,monthly
2021-02,industrial,process,224086.04,139,1612129.78,488.32,57.68,8.52,918,0.46,709.25,0.051,438.87,976.15,29324.88,10155.3,8.06,0.896,hourly
2019-11,commercial,process,132289.72,21683,6101.08,163.6,52.06,7.83,1538,0.787,265.99,0.049,2432.34,1200.66,63413.84,6584.32,7.08,0.942,hourly
2024-06,industrial,cooling,33304.03,598,55692.36,86.18,90.0,1.8,625,0.924,724.62,0.178,117.38,259.84,43205.4,3365.18,7.31,0.948,15min
2020-04,commercial,heating,17636.99,27020,652.74,47.6,71.93,24.79,3000,0.687,394.61,0.0,550.59,118.14,104753.09,31803.04,5.17,0.927,daily
2020-04,agriculture,process,144105.58,111952,1287.21,288.49,40.36,15.72,235,0.671,651.57,0.04,381.17,1907.94,123511.05,13685.55,12.53,1.249,30min
2021-04,residential,appliances,199794.76,446868,447.1,279.65,66.33,24.58,3509,0.494,3995.1,0.071,2247.49,51.96,46541.03,41914.62,5.3,0.892,daily
2023-04,agriculture,cooling,249397.98,120198,2074.89,740.38,36.65,8.77,1037,0.376,4.41,0.094,523.97,1354.25,41632.26,30059.43,4.49,0.921,30min
2022-08,public,heating,90534.74,366194,247.23,205.03,90.0,7.46,1126,0.729,739.95,0.119,1100.85,315.22,72406.25,30670.28,9.35,0.806,15min
2025-06,commercial,ev_charging,41842.79,9364,4468.47,96.35,76.29,17.94,1721,0.206,254.79,0.027,4731.8,1082.16,90649.18,40653.87,9.44,0.99,30min
2024-07,public,lighting,224999.56,59517,3780.43,576.64,65.0,10.37,405,0.414,183.97,0.0,892.28,93.3,21960.56,28999.75,6.19,0.88,daily
2024-07,commercial,irrigation,157168.82,23284,6750.08,267.7,73.3,16.64,3496,0.296,505.01,0.142,6233.69,1324.06,70551.17,36471.18,0.5,0.871,daily
2021-04,agriculture,cooling,116038.72,187999,617.23,133.25,61.36,13.7,127,0.32,2346.47,0.196,200.65,2220.88,99083.66,51903.78,11.68,1.35,monthly
2024-04,industrial,lighting,6434.11,867,7421.12,12.28,54.54,34.97,486,0.603,116.68,0.063,961.87,1464.92,15265.3,616.87,6.69,0.833,15min
2021-07,agriculture,cooling,230054.48,135688,1695.47,341.16,62.35,16.44,740,0.459,724.42,0.122,778.21,2029.44,64149.87,35060.55,11.93,1.171,15min
2020-04,public,appliances,10741.18,437412,24.56,22.26,30.91,5.12,1083,0.634,2932.39,0.116,725.97,1425.55,89263.06,11842.86,5.01,1.005,monthly
2019-02,residential,lighting,18082.08,31709,570.25,22.61,46.7,19.0,22722,0.612,1603.71,0.188,4955.76,1418.48,61418.48,27331.33,14.28,1.065,15min
2024-01,industrial,appliances,215135.26,332,647997.77,552.79,90.0,30.79,1433,0.532,2466.4,0.093,971.27,2368.06,61775.37,39361.74,11.02,1.073,15min
2020-03,industrial,cooling,247454.96,1237,200044.43,404.69,54.64,22.13,1404,0.839,316.45,0.179,179.06,1359.68,112807.88,36981.75,3.15,1.139,monthly
2020-07,commercial,cooling,243175.28,12177,19970.05,388.14,51.39,14.65,5748,0.734,2835.86,0.129,2641.61,1606.25,114501.76,49365.01,15.71,0.982,daily
2021-01,commercial,appliances,117954.22,35413,3330.82,320.06,57.33,15.09,6039,0.673,4367.36,0.099,5168.61,448.14,71510.28,12340.23,6.5,0.928,hourly
2025-02,agriculture,lighting,111671.56,182231,612.8,132.32,44.6,20.63,1430,0.665,674.15,0.124,748.42,1896.18,116048.23,4746.57,14.46,0.923,daily
2020-03,agriculture,ev_charging,235674.2,107619,2189.89,355.43,62.65,7.8,132,0.421,758.25,0.072,348.23,2258.63,45912.23,30772.68,4.58,1.028,hourly
2025-10,agriculture,lighting,23948.25,53767,445.41,44.03,47.85,40.2,644,0.705,57.84,0.033,1322.43,2359.52,84511.79,9751.22,0.52,0.967,monthly
2023-01,agriculture,lighting,34653.69,103459,334.95,105.05,53.84,30.77,657,0.506,1607.17,0.142,588.66,1144.15,52620.54,35835.77,8.04,0.904,hourly
2023-05,industrial,process,68387.81,1763,38790.59,136.35,50.33,13.17,750,0.339,200.77,0.107,708.29,1770.91,28419.97,11373.42,8.07,1.153,15min
2021-02,industrial,ev_charging,223446.48,95,2352068.21,583.48,74.38,5.39,20,0.617,1842.8,0.097,1272.09,970.2,9450.36,40416.54,2.03,0.922,daily
2026-12,public,motors,30813.59,331570,92.93,68.54,24.57,19.1,885,0.706,3006.02,0.056,323.22,1070.43,92922.28,37028.09,4.98,0.962,15min
2020-05,industrial,process,113629.42,71,1600414.37,256.71,59.52,16.92,136,0.969,139.31,0.045,577.38,169.56,43146.32,41203.93,5.9,1.145,30min
2021-10,residential,motors,78232.56,372443,210.05,159.7,50.08,14.6,11585,0.656,4008.46,0.063,3389.93,194.66,30606.39,51811.64,3.53,0.797,hourly
2025-02,industrial,heating,109333.84,1651,66222.8,301.73,34.0,9.68,410,0.652,388.5,0.114,639.61,1025.9,117190.57,8099.23,0.97,0.913,daily
2025-11,public,irrigation,115735.3,415445,278.58,155.05,25.59,23.06,1329,0.522,4363.94,0.039,630.43,2475.05,88384.83,5566.51,8.76,1.161,daily
2026-09,residential,lighting,184274.81,452148,407.55,466.39,40.14,10.77,17707,0.663,4894.38,0.174,7859.69,839.12,125537.51,23790.29,4.6,0.913,daily
2021-07,public,motors,225326.75,221105,1019.09,337.93,85.73,6.04,297,0.782,406.22,0.0,866.99,1750.66,80316.66,33291.25,3.99,1.048,hourly
2021-08,residential,motors,187188.33,268579,696.96,475.27,50.0,0.0,12393,0.752,645.98,0.09,1524.01,1206.53,109238.03,48196.39,10.26,0.705,15min
2026-09,industrial,process,213204.37,1300,164003.36,638.65,42.7,31.81,1360,0.562,188.3,0.112,1217.58,2206.68,127042.26,27594.45,4.1,0.94,30min
2024-01,industrial,irrigation,182690.8,1479,123523.19,310.06,55.66,31.41,1296,0.624,1463.17,0.136,397.17,404.24,119442.22,15336.43,10.85,1.061,daily
2021-07,agriculture,cooling,225216.05,119656,1882.2,686.06,12.76,5.18,104,0.159,1095.91,0.136,469.67,1381.56,69911.55,18127.06,6.51,0.988,30min
2021-08,agriculture,process,95984.58,185766,516.7,265.61,49.54,26.12,320,0.801,795.16,0.124,92.18,509.18,41717.95,56701.94,5.57,0.921,hourly
2022-01,commercial,cooling,49144.77,13273,3702.61,91.77,31.69,45.33,4332,0.394,1845.13,0.072,5275.57,733.35,103819.53,28353.41,17.95,1.151,30min
2019-01,industrial,appliances,52178.62,1245,41910.54,86.46,61.76,20.31,192,0.826,2702.49,0.116,500.07,302.18,132339.33,43337.94,16.48,0.946,30min
2024-11,industrial,cooling,35486.66,1669,21262.23,64.08,48.48,7.32,108,0.854,3356.15,0.011,185.51,1193.46,142658.45,55779.83,7.07,1.118,daily
2026-09,agriculture,motors,213264.25,62865,3392.42,418.96,70.47,12.52,44,0.725,10.08,0.124,513.27,19.73,121947.18,54914.61,9.63,0.884,15min
2019-12,public,motors,43865.4,316514,138.59,62.64,68.61,34.84,734,0.683,526.28,0.006,1136.36,1131.72,79544.35,33223.65,15.38,0.98,daily
2025-05,commercial,appliances,121519.64,29776,4081.13,200.56,54.27,11.91,4163,0.263,732.22,0.042,6352.82,458.52,127304.15,4794.39,6.99,1.071,monthly
2019-09,agriculture,cooling,147537.02,94342,1563.85,170.71,51.1,14.81,284,0.37,3549.78,0.0,399.04,89.35,36130.15,50005.85,0.5,1.173,15min
2019-10,agriculture,lighting,91922.85,183006,502.29,227.6,52.66,19.28,1267,0.649,682.38,0.105,750.6,1965.42,47509.1,19341.86,9.81,1.345,hourly
2025-07,public,cooling,49582.88,149320,332.06,136.98,34.74,8.64,1249,0.582,4743.85,0.112,310.43,1862.37,71322.41,51336.77,2.04,0.981,monthly
2019-11,residential,irrigation,234912.97,396182,592.94,622.37,57.36,15.92,5844,0.64,1528.37,0.14,8582.3,1465.63,76362.0,27166.95,6.6,1.287,15min
2023-07,residential,cooling,80492.3,474852,169.51,243.1,49.47,21.81,15757,0.565,2072.09,0.028,784.41,1520.57,104288.15,7436.66,0.5,1.068,monthly
2020-03,residential,lighting,220178.78,185032,1189.95,549.42,52.75,25.74,14507,0.732,2822.28,0.066,3923.31,710.29,33392.01,3494.42,9.28,1.038,daily
2025-02,commercial,motors,212798.5,31234,6813.04,284.49,54.73,12.57,219,0.708,663.73,0.103,3353.27,1217.1,28027.2,6173.5,6.37,0.85,30min
2021-04,commercial,appliances,105166.6,9214,11413.78,316.09,65.59,14.63,4242,0.202,640.79,0.057,6409.78,1554.67,96431.52,625.27,7.27,0.878,15min
2025-11,agriculture,appliances,112489.62,153296,733.81,270.6,52.17,7.52,915,0.552,242.89,0.11,224.91,1866.3,26625.7,2944.05,11.2,1.091,hourly
2025-03,residential,lighting,227076.34,469976,483.17,456.97,43.62,30.27,11985,0.561,2048.04,0.126,9170.02,1114.16,110708.99,14043.6,4.27,1.006,daily
2025-07,commercial,heating,186115.81,8018,23212.25,248.88,47.07,32.22,7232,0.711,341.65,0.07,2374.9,107.69,95295.04,21894.48,6.3,0.964,daily
2024-09,industrial,heating,115481.59,892,129463.67,333.88,65.41,19.59,653,0.547,1726.79,0.08,835.51,416.52,1382.49,46537.76,9.62,0.956,monthly
2022-02,public,lighting,139848.83,422069,331.34,307.02,58.52,27.34,797,0.451,565.88,0.096,150.49,1653.75,4349.85,10163.05,12.15,1.029,monthly
2023-12,public,motors,1115.65,380423,2.93,2.99,51.68,14.84,908,0.429,202.98,0.079,36.55,1125.87,86322.92,7718.42,5.42,1.047,monthly
2026-08,agriculture,irrigation,155150.73,69380,2236.25,209.51,53.88,27.39,742,0.334,453.93,0.121,604.34,1640.27,21693.17,13394.94,8.07,1.14,30min
2025-05,commercial,ev_charging,131176.86,49710,2638.84,362.43,44.17,28.15,4824,0.514,4194.66,0.18,380.59,507.42,110106.8,48631.41,5.62,1.052,15min
2026-05,commercial,motors,45731.7,48651,940.0,62.05,57.71,13.94,7514,0.383,267.62,0.17,7983.74,2144.22,23715.65,56859.9,13.65,1.088,hourly
2021-06,agriculture,lighting,15692.77,4623,3394.5,22.28,29.62,24.04,1093,0.587,2977.43,0.061,129.96,1126.78,65303.62,35678.42,8.11,0.907,15min
2021-05,residential,process,42642.06,318958,133.69,90.38,85.79,27.05,3577,0.434,2226.14,0.011,10916.1,2420.74,21020.61,59459.44,8.07,0.994,hourly
2021-02,industrial,ev_charging,44235.48,1512,29256.27,116.82,54.26,14.01,1077,0.436,517.92,0.055,195.91,402.26,32686.05,7501.04,5.51,0.907,monthly
2024-04,industrial,cooling,199723.92,1857,107551.92,549.71,53.62,22.04,613,0.306,2417.26,0.065,247.14,1742.35,104176.62,52760.72,5.17,0.929,hourly
2025-01,industrial,heating,60002.93,1195,50211.66,125.4,65.36,11.73,626,0.492,2418.6,0.107,1056.37,216.79,25666.18,13410.74,3.45,0.787,hourly
2022-06,public,appliances,101315.39,488943,207.21,240.1,46.98,9.13,46,0.596,4525.43,0.043,594.45,495.81,144575.84,52222.56,3.02,0.972,daily
2024-01,industrial,motors,222683.79,944,235893.85,456.85,48.1,23.41,1151,0.721,2512.68,0.03,1375.29,671.96,35821.85,3112.63,12.63,0.979,daily
2025-12,industrial,motors,129670.53,1708,75919.51,366.82,54.54,30.58,1430,0.481,327.48,0.11,1489.79,640.56,10542.78,13458.16,3.42,1.008,monthly
2023-03,industrial,lighting,7988.03,1811,4410.84,23.22,37.08,26.46,1430,0.442,1929.05,0.0,649.53,1526.81,63723.08,18012.29,1.99,0.733,15min
2022-08,agriculture,motors,196148.35,107349,1827.2,588.27,55.93,5.49,1329,0.337,481.84,0.127,1439.86,1841.69,8447.85,51953.96,10.3,1.177,daily
2026-05,industrial,lighting,186377.58,232,803351.64,307.41,36.52,11.3,387,0.396,555.46,0.104,277.81,1299.69,78746.2,15469.09,4.09,0.887,daily
2024-12,public,heating,119307.93,48559,2456.97,294.61,67.09,14.29,947,0.709,246.2,0.0,1031.7,326.4,7407.07,41296.92,11.12,0.828,30min
2025-01,commercial,appliances,233594.8,35065,6661.77,340.07,66.88,35.66,2517,0.599,535.32,0.174,7130.3,35.31,87288.65,10272.22,7.2,0.763,daily
2021-05,industrial,heating,177126.8,1548,114423.0,515.2,55.05,6.04,965,0.533,1930.76,0.087,1018.53,1736.99,123003.52,1398.46,8.57,0.814,monthly
2022-05,public,process,21471.9,42048,510.65,30.67,23.07,7.19,1438,0.655,1183.49,0.057,472.87,698.56,71817.44,35992.99,7.41,1.15,monthly
2022-12,agriculture,motors,115065.57,131628,874.17,302.35,40.04,19.54,303,0.389,80.05,0.181,1277.79,2471.25,79589.4,50068.61,10.94,1.097,15min
2019-01,industrial,ev_charging,201950.63,1687,119709.92,288.23,72.24,14.91,860,0.629,2528.48,0.004,207.82,852.09,147829.86,46621.65,9.33,0.928,hourly
2024-06,agriculture,irrigation,155168.24,112388,1380.65,216.07,63.91,37.71,605,0.616,2162.76,0.124,321.5,2437.22,42366.03,5980.61,8.96,1.03,30min
2025-04,agriculture,lighting,17193.79,62983,272.99,47.17,55.82,28.07,1068,0.774,17.18,0.114,716.53,1408.55,55474.39,56543.5,14.12,1.21,15min
2026-10,agriculture,lighting,18700.94,9224,2027.42,50.38,43.92,15.59,1491,0.478,2435.98,0.139,23.67,93.82,88206.02,53236.14,5.97,1.131,30min
2022-07,residential,cooling,16609.9,13913,1193.84,30.31,52.15,35.65,2728,0.378,564.46,0.035,528.6,1801.33,68476.45,58826.76,7.68,0.841,30min
2022-11,public,process,111696.09,433621,257.59,139.2,36.82,11.23,1417,0.522,3133.64,0.129,59.19,46.22,116518.58,28843.64,8.18,0.991,monthly
2019-05,industrial,heating,111238.33,869,128007.28,189.47,66.17,26.92,1342,0.288,226.97,0.013,1126.36,2123.28,118764.27,10597.42,11.14,1.112,15min
2022-08,residential,process,149922.53,16260,9220.33,290.56,16.87,9.27,3690,0.392,57.16,0.078,3220.74,2148.47,103913.91,31880.51,0.5,0.875,15min
2019-11,residential,heating,152953.21,296098,516.56,393.42,59.15,0.0,22111,0.644,2845.33,0.081,8941.85,912.38,59990.48,3792.39,3.16,1.12,15min
2021-06,public,appliances,203658.9,449777,452.8,351.32,43.83,13.76,477,0.852,866.12,0.107,756.29,589.8,86510.47,15811.44,9.17,1.254,15min
2025-12,residential,heating,8509.82,428888,19.84,10.64,17.44,6.24,7434,0.448,396.48,0.043,2713.56,671.97,22066.1,34068.49,1.46,1.129,daily
2025-10,residential,lighting,111013.01,351589,315.75,173.16,60.41,2.75,22139,0.422,746.39,0.065,9746.82,1418.86,13.52,12759.11,13.33,0.958,15min
2022-09,industrial,appliances,11947.16,1993,5994.56,31.5,46.73,14.73,811,0.174,3830.26,0.042,247.15,907.03,83886.81,6860.17,8.75,0.972,daily
2024-12,residential,appliances,68959.45,66002,1044.81,142.03,62.26,33.08,28251,1.0,4617.45,0.05,5736.46,2438.22,63178.63,59692.22,11.2,0.921,daily
2020-09,public,irrigation,124951.18,69556,1796.41,321.77,37.24,18.62,392,0.622,2772.58,0.117,913.48,2141.26,111685.66,56119.62,7.67,0.748,monthly
2020-06,public,irrigation,164559.16,102450,1606.24,331.15,47.09,11.25,486,0.624,3769.53,0.103,760.24,1887.96,132603.78,20464.57,5.96,1.036,daily
2025-12,industrial,cooling,220558.32,570,386944.42,382.35,46.87,23.11,295,0.334,507.94,0.095,986.83,2136.61,55462.76,29652.67,8.2,1.072,hourly
2026-03,agriculture,appliances,16670.97,122813,135.74,23.2,52.14,8.19,1244,0.4,2403.11,0.266,589.74,1250.7,20602.39,12758.2,1.39,0.974,30min
2020-06,residential,appliances,75285.96,199489,377.39,85.19,46.4,15.1,24996,0.734,1625.26,0.128,2670.37,136.31,98318.16,52841.91,2.96,1.185,hourly
2022-08,residential,motors,98316.22,491661,199.97,152.04,59.87,12.27,8031,0.429,971.43,0.064,9619.98,385.59,35525.03,6190.12,0.95,1.011,30min
2026-10,commercial,irrigation,26513.62,19504,1359.39,78.49,48.92,5.53,4635,0.434,459.41,0.079,82.53,1773.24,131710.72,51317.93,9.69,1.13,15min
2024-03,residential,heating,168267.08,85106,1977.15,326.17,41.32,21.47,18776,0.76,789.92,0.049,7718.51,622.45,90622.72,26603.73,7.12,1.02,hourly
2024-05,commercial,ev_charging,102536.87,10532,9735.75,212.04,55.73,19.06,5860,0.825,1829.21,0.0,6998.33,2199.99,101801.8,42618.81,10.0,1.111,30min
2025-04,agriculture,process,219893.42,44013,4996.1,591.28,48.16,16.32,750,0.348,789.47,0.11,783.76,619.1,48640.89,30578.21,1.55,1.069,hourly
2022-12,agriculture,lighting,62253.83,198236,314.04,80.4,49.6,6.63,915,0.719,635.61,0.022,871.64,262.64,59176.56,52924.04,12.09,1.201,hourly
2023-09,commercial,irrigation,193921.21,19018,10196.72,381.98,46.41,9.31,4812,0.536,2199.79,0.088,6079.36,2167.37,119675.83,57682.02,6.56,0.816,15min
2020-01,commercial,heating,111240.97,510,218119.55,232.43,65.15,5.96,793,0.482,586.72,0.125,3352.73,2022.68,4701.61,53840.67,4.72,1.131,monthly
2025-12,agriculture,motors,181772.19,142874,1272.26,441.47,67.07,29.79,54,0.387,544.43,0.055,169.31,1012.75,109559.06,12401.84,8.11,1.153,hourly
2021-09,agriculture,lighting,119588.25,51987,2300.35,283.72,26.29,27.82,1292,0.397,3557.37,0.122,741.64,925.62,56788.72,41686.85,10.32,0.887,monthly
2026-03,industrial,motors,101432.53,1465,69237.22,115.05,54.04,29.71,1023,0.608,771.62,0.143,1391.91,631.45,47689.6,33615.07,10.77,1.208,30min
2022-06,agriculture,motors,178956.49,168353,1062.98,200.94,77.9,22.27,428,0.699,44.59,0.125,1318.67,2404.42,44111.1,30700.75,12.14,1.108,daily
2026-02,public,irrigation,217854.72,348812,624.56,314.89,64.96,37.24,298,0.748,4814.26,0.0,62.97,1013.25,8658.43,33405.97,12.78,0.985,monthly
2023-07,commercial,ev_charging,12729.4,35933,354.25,30.99,42.23,32.57,1257,0.557,4984.06,0.108,509.54,511.91,53918.28,4666.37,4.88,0.867,monthly
2024-02,residential,lighting,15301.4,473051,32.35,29.47,56.86,25.62,29591,0.393,659.93,0.045,6176.69,1784.77,92264.78,51226.53,10.48,1.009,30min
