safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2019-05-31,NDPS-21,Infraction,880975,N,CASE-efe8ffc9ba463062,Dismissed,Fine,556,2018-04-12,2023-05-08,726,N,N,Y,14.02,Y,N,Y,N
2018-08-15,NDPS-21,Felony,2437192,Y,CASE-d3daa5e86661f10e,Plea,Fine,2153,2020-03-18,2023-10-14,185,Y,Y,Y,86.4,Y,N,Y,Y
2022-07-20,IPC-392,Infraction,766672,Y,CASE-ec39a6482b202675,Pending,CommunityService,613,2020-07-29,2018-04-15,527,Y,Y,N,84.99,Y,Y,Y,Y
2025-10-23,IPC-379,Misdemeanor,1232603,Y,CASE-bc184baa70e3382b,BailGranted,TimeServed,2182,2020-01-01,2024-10-18,225,N,N,Y,20.41,Y,Y,Y,Y
2022-01-24,IPC-498A,Misdemeanor,1265833,Y,CASE-f1eff29e9c27db40,Pending,Diversion,1675,2018-10-22,2021-08-06,66,N,Y,N,65.77,Y,Y,N,Y
2024-04-07,IPC-302,Felony,577715,Y,CASE-c28db1ce77a59da6,Acquitted,Imprisonment,2069,2021-09-12,2019-05-14,385,Y,Y,Y,87.95,Y,Y,Y,N
2022-05-02,IPC-392,Infraction,2337303,N,CASE-97adec2953fed7a3,Acquitted,TimeServed,444,2025-05-23,2021-08-02,485,N,Y,Y,69.76,Y,Y,Y,N
2021-06-03,IPC-354,Misdemeanor,188802,N,CASE-5331668e8af16284,Convicted,Diversion,3090,2018-03-18,2024-11-29,297,Y,Y,Y,2.95,N,Y,N,Y
2018-04-20,IT-66C,Misdemeanor,2272602,N,CASE-d54d6601855f7a1b,Pending,Diversion,2670,2019-03-03,2023-11-26,579,Y,Y,N,72.51,Y,N,N,Y
2020-10-06,IPC-498A,Misdemeanor,1938249,Y,CASE-9482741419526fb0,Convicted,TimeServed,1391,2018-06-16,2023-10-27,664,N,Y,N,60.69,N,N,N,Y
2023-02-07,IPC-420,Misdemeanor,1298968,N,CASE-26bb044218bb2f31,BailGranted,Diversion,3519,2024-12-24,2023-03-16,203,Y,N,Y,43.6,N,N,Y,N
2020-01-15,IPC-498A,Misdemeanor,459615,N,CASE-6e2b69d33e600590,Transferred,Probation,96,2023-11-03,2023-06-01,423,Y,N,Y,66.63,N,Y,Y,Y
2024-06-07,IPC-420,Misdemeanor,2368808,Y,CASE-0e7f50fe8489ebea,Convicted,Probation,2995,2018-03-03,2025-09-30,268,N,Y,Y,22.78,N,Y,Y,N
2019-03-06,IPC-302,Felony,1562751,N,CASE-a89b9c6982e089f7,Transferred,Imprisonment,3316,2021-04-04,2020-12-19,605,N,Y,Y,0.31,N,Y,Y,Y
2021-08-20,IPC-302,Felony,2293827,N,CASE-dae74f3145fc46cc,Acquitted,Fine,2458,2022-10-26,2018-11-13,548,N,Y,N,40.38,N,Y,Y,N
2022-05-01,IPC-498A,Misdemeanor,1061165,Y,CASE-11d396e56ae0af7e,Convicted,CommunityService,1951,2018-04-25,2019-05-09,663,N,N,N,42.6,Y,Y,Y,Y
2023-02-27,NDPS-21,Misdemeanor,2178153,N,CASE-bd8c5e1b2132e0a4,Dismissed,Probation,2047,2024-12-15,2021-12-12,359,Y,N,Y,92.89,N,Y,Y,N
2024-02-05,IPC-498A,Misdemeanor,716866,N,CASE-f238aff0a53570c5,BailGranted,Probation,2076,2024-11-20,2019-11-24,14,Y,N,Y,87.13,Y,Y,N,N
2018-10-11,NDPS-21,Misdemeanor,1567976,N,CASE-bdbe0a4b9eb06b91,Pending,Probation,36,2021-06-04,2019-08-23,64,Y,Y,N,79.78,Y,N,N,N
2019-09-20,IPC-379,Felony,1248189,Y,CASE-30f4704f05499a8d,BailGranted,Imprisonment,2063,2024-03-12,2022-11-23,270,Y,N,Y,62.41,N,Y,N,N
2018-03-10,NDPS-21,Infraction,538179,Y,CASE-eca6dc431d820434,Acquitted,Probation,2082,2020-03-01,2020-10-20,263,Y,N,Y,55.56,Y,N,Y,N
2024-03-27,IPC-420,Felony,777630,N,CASE-33ab8471c442065e,Plea,Diversion,1979,2023-03-28,2021-12-20,106,Y,Y,Y,38.03,Y,N,Y,N
2018-07-28,IPC-420,Misdemeanor,2299809,Y,CASE-62da865b5056178f,Dismissed,Diversion,3043,2019-03-22,2019-07-10,17,Y,N,N,7.84,Y,N,Y,Y
2023-03-25,IT-66C,Infraction,628941,Y,CASE-1e3957b7250a24f2,Acquitted,Probation,2786,2023-05-15,2022-02-27,509,Y,N,N,57.12,N,Y,N,N
2025-03-20,IPC-498A,Infraction,677937,N,CASE-eb0090168fc87d36,Convicted,Fine,835,2024-12-17,2025-08-12,633,Y,Y,N,8.62,N,Y,N,Y
2024-07-20,IT-66C,Felony,1042055,N,CASE-ba7f9842044a1efb,BailGranted,Imprisonment,1025,2023-07-19,2020-04-24,646,N,N,Y,72.96,N,Y,Y,N
2021-05-25,IPC-302,Misdemeanor,449595,Y,CASE-e815c0c307238b57,Transferred,Probation,1142,2021-09-29,2021-10-29,379,N,Y,Y,77.59,N,Y,N,N
2018-11-30,IPC-392,Felony,200410,N,CASE-bae439b5a597cf28,Convicted,TimeServed,255,2020-06-01,2024-05-05,517,Y,Y,N,34.48,N,N,Y,N
2018-02-05,IPC-379,Misdemeanor,1095188,N,CASE-690dcf2e27b75e5b,Dismissed,Diversion,395,2022-12-31,2025-03-18,545,N,Y,N,84.21,N,N,Y,N
2019-05-01,IPC-392,Misdemeanor,1509108,N,CASE-5df492bf26ea8d51,Plea,Probation,2743,2019-04-02,2020-09-30,418,N,Y,Y,45.5,N,N,Y,Y
2024-03-08,IT-66C,Felony,2462899,N,CASE-52a187300132e986,Plea,TimeServed,2071,2022-08-05,2023-10-25,704,N,N,Y,84.28,Y,N,Y,Y
2022-03-29,IPC-392,Misdemeanor,1114269,N,CASE-c83c67b47d73c5a0,BailGranted,Fine,1566,2022-07-20,2021-12-06,343,N,Y,N,86.6,N,N,Y,Y
2021-06-26,IPC-379,Felony,539256,Y,CASE-27da064e2aab7e41,Transferred,Fine,3611,2019-05-16,2020-10-06,287,Y,N,N,84.9,N,N,N,Y
2018-01-30,IPC-354,Misdemeanor,1566914,N,CASE-3d46c9ba12f72e94,BailGranted,Diversion,1480,2025-02-22,2024-02-05,603,N,N,N,94.18,N,N,Y,Y
2022-05-17,IPC-420,Felony,1910386,N,CASE-1e77244d1c6aa58a,Plea,Diversion,671,2018-06-01,2022-04-30,301,Y,Y,N,42.43,N,Y,N,N
2025-06-28,NDPS-21,Misdemeanor,1473747,Y,CASE-566981db2f07c53f,Acquitted,Fine,2801,2023-11-12,2024-01-27,491,N,N,Y,35.76,N,Y,Y,N
2018-12-08,NDPS-21,Misdemeanor,2045235,Y,CASE-ca874fdc3a345f9a,Acquitted,Probation,3086,2020-10-29,2019-01-29,604,Y,Y,Y,75.55,Y,Y,Y,Y
2024-06-22,IPC-379,Misdemeanor,1178944,Y,CASE-08dd4153918a09fa,BailGranted,CommunityService,3004,2022-09-22,2025-06-23,86,Y,Y,Y,20.65,Y,N,Y,N
2018-06-24,IT-66C,Misdemeanor,1648182,N,CASE-5f7aeec8642a4bde,Convicted,Diversion,3170,2024-12-29,2019-08-06,322,N,Y,N,32.65,N,N,N,N
2019-05-29,IPC-420,Felony,206811,N,CASE-944f67ab09343d91,BailGranted,Probation,2985,2023-02-17,2025-11-22,213,N,N,Y,57.67,N,Y,N,N
2018-02-16,IPC-354,Misdemeanor,11997,N,CASE-febfb6ea7a339d7e,Plea,CommunityService,1342,2023-05-01,2022-01-22,181,Y,N,Y,31.33,N,N,Y,Y
2020-04-03,IPC-498A,Felony,80489,N,CASE-3904549b994f1434,Dismissed,Diversion,2570,2019-06-24,2018-04-06,710,N,N,Y,66.44,N,N,Y,Y
2022-04-22,IPC-354,Misdemeanor,1179377,N,CASE-47af46b8dfde36ef,Dismissed,TimeServed,3254,2023-09-13,2025-12-15,164,N,Y,N,83.21,Y,N,N,N
2020-03-31,IT-66C,Infraction,1337391,Y,CASE-9dda9d1d5866d4af,Plea,CommunityService,412,2024-07-22,2018-09-25,704,N,N,N,39.13,N,N,Y,Y
2023-09-29,IPC-420,Felony,2089687,Y,CASE-3d5fafb6ce3ec01b,BailGranted,Diversion,1186,2023-04-28,2024-11-28,423,N,N,Y,91.61,N,Y,N,Y
2024-07-18,IPC-498A,Infraction,1022368,Y,CASE-5fd78f752e589789,Acquitted,Fine,775,2025-02-07,2023-03-16,711,Y,N,Y,47.36,Y,Y,Y,Y
2022-11-18,IPC-302,Infraction,1879362,N,CASE-d1fbb8033228b76c,Acquitted,TimeServed,1110,2021-10-08,2020-09-11,508,N,Y,Y,51.27,Y,N,N,N
2018-03-29,IPC-392,Misdemeanor,1057225,N,CASE-66c02599d1cfda61,Transferred,Imprisonment,2104,2021-05-04,2018-03-18,20,Y,N,Y,29.1,Y,Y,N,Y
2024-05-16,NDPS-21,Misdemeanor,2422650,Y,CASE-bd288b138e5ee202,BailGranted,Imprisonment,880,2018-10-06,2021-04-23,45,Y,N,N,85.89,N,N,N,N
2019-05-04,IPC-498A,Felony,236473,N,CASE-772f5dda29a0f72b,Plea,CommunityService,580,2024-07-19,2019-11-06,453,Y,N,Y,2.9,N,N,Y,N
2025-10-06,IPC-392,Infraction,1558840,Y,CASE-d48ae2f529e3767d,Transferred,Probation,3168,2019-04-03,2023-02-21,528,N,N,N,63.36,Y,N,Y,N
2020-04-18,IPC-379,Felony,2292950,N,CASE-9dfa5d518113e988,BailGranted,Fine,130,2024-08-22,2018-11-18,661,N,N,N,96.15,N,Y,Y,Y
2024-05-29,IT-66C,Misdemeanor,1430294,Y,CASE-bf868dbaa0469751,Transferred,Probation,2800,2018-05-06,2022-09-29,286,N,N,Y,75.8,N,Y,N,N
2020-08-19,IPC-379,Felony,1988106,N,CASE-8eff539c2e049dcd,Acquitted,Imprisonment,2594,2021-12-18,2023-03-29,576,N,N,N,86.44,N,N,Y,N
2020-08-28,IPC-302,Felony,1454179,N,CASE-6600990a2b574e94,Acquitted,Probation,85,2023-11-17,2020-09-10,582,Y,N,Y,6.8,Y,N,N,N
2025-10-28,IPC-379,Felony,1492892,Y,CASE-8f0958a93571fc25,Plea,Probation,3000,2018-05-31,2018-03-14,124,Y,Y,Y,39.31,Y,N,N,Y
2022-06-14,IT-66C,Infraction,1215503,N,CASE-4685cc94edd22fc0,Acquitted,Fine,2893,2019-10-30,2019-10-04,616,Y,N,N,10.12,Y,N,Y,N
2018-07-13,IPC-392,Misdemeanor,909242,Y,CASE-862ae0c23dedbc6a,Dismissed,CommunityService,295,2023-09-24,2020-08-12,679,N,Y,N,81.37,Y,Y,Y,N
2019-02-23,IPC-302,Misdemeanor,2185383,Y,CASE-65ef704c8d5bae4d,BailGranted,Fine,2956,2018-05-11,2024-11-12,728,N,Y,Y,77.58,Y,N,Y,Y
2021-05-24,IPC-379,Misdemeanor,1675070,Y,CASE-f6b639f1cddb7aaf,Acquitted,Imprisonment,676,2018-09-21,2023-01-16,632,Y,N,N,78.59,Y,N,Y,Y
2020-05-14,IPC-498A,Felony,2467061,Y,CASE-55975e3da0e9fb5b,Acquitted,Probation,2387,2021-04-04,2020-08-23,519,Y,Y,N,31.05,Y,Y,Y,Y
2019-05-28,IPC-392,Misdemeanor,1022133,N,CASE-004efc691ff93a5c,Transferred,Diversion,2533,2025-05-17,2019-01-04,71,Y,N,Y,64.97,N,Y,Y,N
2025-11-26,IPC-498A,Misdemeanor,1905542,N,CASE-0dfc6247b7945bcc,Pending,Imprisonment,233,2024-09-17,2025-09-24,626,Y,N,Y,61.2,Y,Y,Y,N
2023-04-20,IPC-392,Felony,2433341,N,CASE-b77dac7c18757383,Pending,CommunityService,1917,2025-04-20,2020-12-07,333,Y,Y,N,92.48,Y,Y,N,N
2022-11-30,IT-66C,Felony,356584,N,CASE-e41016fe091f05f8,Plea,CommunityService,2344,2021-09-08,2023-11-25,579,N,Y,N,1.39,N,Y,N,N
2023-08-14,IPC-379,Misdemeanor,2291508,Y,CASE-df89b2f07f24437f,BailGranted,CommunityService,1928,2022-03-09,2021-08-22,154,Y,Y,N,79.3,Y,N,N,N
2020-06-27,IPC-420,Misdemeanor,1430566,Y,CASE-812b11e25499d67a,BailGranted,Imprisonment,242,2025-08-25,2025-06-21,523,N,N,Y,86.85,Y,Y,N,N
2022-04-21,IPC-302,Misdemeanor,932762,Y,CASE-814502f371c7c711,Acquitted,Diversion,2612,2025-05-07,2019-04-20,717,N,Y,N,31.25,Y,Y,Y,Y
2020-04-24,IPC-379,Misdemeanor,1097673,N,CASE-63418d9f0c86a10f,Dismissed,Fine,1140,2021-06-15,2018-06-10,511,Y,N,N,48.59,N,N,N,N
2023-11-27,IPC-420,Misdemeanor,1055020,Y,CASE-f6b6ad492bc355fa,BailGranted,Imprisonment,1897,2024-01-08,2023-06-09,171,N,Y,Y,79.89,Y,Y,N,N
2020-09-15,NDPS-21,Felony,589145,Y,CASE-0bfc79dbe1abb50e,Pending,Probation,695,2018-07-19,2025-12-25,228,N,Y,Y,14.59,N,N,N,N
2019-12-10,IPC-379,Misdemeanor,2435881,N,CASE-719315d3d58b521f,Convicted,Diversion,832,2020-02-27,2020-08-03,533,Y,N,N,92.6,Y,Y,N,N
2022-11-13,IPC-379,Infraction,178307,Y,CASE-fcc957ad381cbabc,BailGranted,CommunityService,666,2025-12-03,2025-12-11,206,Y,Y,Y,84.43,Y,Y,N,Y
2024-03-05,IPC-354,Infraction,2052566,Y,CASE-8e32a0ef9155de70,Acquitted,Fine,1686,2019-03-15,2025-09-02,53,N,Y,Y,18.2,Y,Y,N,Y
2021-05-25,IPC-302,Misdemeanor,665866,Y,CASE-c16f937648398d06,BailGranted,Fine,1418,2020-03-14,2021-02-06,20,Y,Y,N,35.77,N,Y,N,Y
2019-09-10,NDPS-21,Misdemeanor,512934,Y,CASE-a3e204af71c999d3,Pending,Fine,3599,2022-11-23,2021-12-20,610,N,N,Y,90.2,N,Y,Y,N
2023-06-27,NDPS-21,Felony,887699,N,CASE-b84ba38ec1568224,BailGranted,Imprisonment,2943,2022-11-20,2018-02-02,512,Y,Y,Y,71.29,N,N,Y,N
2018-07-21,IT-66C,Misdemeanor,175055,Y,CASE-edd4adfa56609651,Plea,Probation,1491,2025-08-18,2021-09-17,302,N,Y,Y,14.9,N,N,Y,Y
2020-05-21,IPC-379,Infraction,1177247,Y,CASE-638929793a1314f8,Dismissed,Imprisonment,3379,2019-03-31,2025-04-29,233,Y,Y,Y,89.18,Y,Y,N,N
2022-07-15,IPC-420,Misdemeanor,2066964,Y,CASE-bcd5321ef73eec32,Transferred,Imprisonment,1378,2021-12-24,2022-06-08,718,Y,N,N,94.7,Y,Y,N,Y
2019-08-25,IPC-379,Misdemeanor,2112940,N,CASE-aac053b6b8c31ccc,Dismissed,Imprisonment,2193,2024-08-02,2023-06-03,346,N,Y,N,90.16,Y,N,N,Y
2019-10-13,IPC-302,Misdemeanor,988727,Y,CASE-73bb6ce6e01d08d4,Convicted,Fine,2234,2022-08-28,2020-05-16,441,Y,Y,N,0.83,N,N,N,Y
2021-02-23,IPC-420,Felony,594557,N,CASE-c49257f6d7884201,Pending,Imprisonment,3425,2018-12-13,2018-04-16,429,Y,Y,Y,14.87,Y,Y,N,Y
2021-11-09,IPC-498A,Infraction,632501,Y,CASE-8560a816a4bb03c0,BailGranted,Fine,2266,2021-04-25,2025-09-09,320,Y,Y,Y,91.3,N,N,N,Y
2024-04-28,NDPS-21,Misdemeanor,495723,N,CASE-2c42305827010438,Pending,Diversion,2320,2023-10-27,2022-03-15,33,N,N,Y,58.39,N,N,Y,Y
2018-12-09,NDPS-21,Misdemeanor,1581198,Y,CASE-c23340e3e1b0e97a,Dismissed,TimeServed,1643,2020-05-03,2022-07-21,715,Y,N,Y,76.84,Y,Y,Y,N
2025-01-20,NDPS-21,Infraction,278630,Y,CASE-7adddad51d0df208,BailGranted,Imprisonment,2230,2023-04-10,2020-02-24,212,Y,Y,N,36.23,N,Y,N,Y
2019-12-14,IT-66C,Misdemeanor,2066626,Y,CASE-c34ad74550cbc80b,BailGranted,CommunityService,1660,2021-10-20,2025-12-05,714,Y,Y,N,33.75,Y,Y,Y,Y
2020-03-24,IPC-420,Misdemeanor,839289,Y,CASE-034e6262e4618419,Convicted,Probation,162,2025-07-19,2020-06-30,24,N,Y,Y,85.8,Y,N,N,Y
2023-10-09,IT-66C,Misdemeanor,70154,Y,CASE-7ca5ec1818a6d80e,Plea,Diversion,110,2022-11-23,2018-08-02,18,N,N,Y,42.44,Y,Y,Y,N
2018-08-17,IT-66C,Misdemeanor,950341,Y,CASE-0c2bc0769d02cc81,BailGranted,Diversion,80,2024-01-01,2023-05-09,557,Y,Y,N,28.99,N,Y,Y,Y
2021-07-03,IT-66C,Misdemeanor,356465,N,CASE-28a29ef557188ab5,Pending,TimeServed,1305,2025-12-06,2020-07-15,587,N,N,N,57.49,N,Y,N,N
2022-08-20,IPC-302,Misdemeanor,106738,Y,CASE-dbebfc4ac460e923,Convicted,TimeServed,3111,2018-04-23,2019-08-08,370,Y,Y,Y,6.1,Y,N,Y,Y
2021-05-20,IPC-379,Misdemeanor,584192,Y,CASE-52c79de0fcbfe0a7,Plea,Diversion,1099,2018-09-23,2019-07-24,374,N,N,N,8.94,Y,Y,N,N
2021-02-09,IPC-379,Misdemeanor,681992,Y,CASE-b5489f44742c0001,Dismissed,TimeServed,391,2024-07-11,2018-02-27,259,Y,Y,Y,32.08,N,N,Y,N
2025-10-30,IPC-379,Infraction,396959,N,CASE-4d710e8ff607b890,Convicted,Fine,2946,2023-04-11,2018-07-26,28,N,N,N,58.89,Y,Y,Y,N
2025-06-06,IPC-498A,Infraction,468285,N,CASE-39e6d3924b9136e3,Acquitted,Diversion,3314,2025-06-03,2022-09-19,20,Y,N,N,55.66,Y,N,N,N
2021-12-09,IPC-498A,Misdemeanor,719776,N,CASE-69f1d6800877c6ce,Convicted,Fine,2653,2020-05-10,2022-06-23,594,N,N,N,94.86,N,Y,N,N
2025-12-02,IPC-302,Felony,1832619,N,CASE-912471e1a6a18379,Plea,CommunityService,2609,2025-01-18,2024-04-02,422,Y,N,Y,95.22,Y,N,N,Y
2021-03-08,IPC-354,Felony,848230,N,CASE-439e5a3463bd6307,Convicted,Fine,2584,2024-05-29,2021-04-13,332,N,Y,Y,44.11,N,N,Y,Y
2022-10-27,IPC-379,Misdemeanor,2302218,N,CASE-9d3c7f2229bddf78,Convicted,Fine,1400,2019-04-18,2025-11-25,471,Y,N,N,26.56,N,Y,N,N
2022-06-18,IPC-420,Misdemeanor,1781297,Y,CASE-3dbbba62c4c51c77,Plea,Imprisonment,2883,2021-01-22,2018-11-27,11,Y,Y,Y,34.02,Y,Y,Y,Y
2023-03-21,NDPS-21,Misdemeanor,1505068,Y,CASE-a7817382a6333a10,Dismissed,CommunityService,2728,2025-03-30,2025-05-26,626,N,N,Y,51.38,Y,Y,Y,N
2024-10-23,IPC-498A,Misdemeanor,837258,Y,CASE-e84209c34158c251,Acquitted,CommunityService,1369,2021-10-13,2024-05-16,183,Y,N,Y,9.25,N,Y,N,N
2023-07-30,IT-66C,Infraction,1920710,Y,CASE-10aef1b5df67b409,Convicted,Fine,234,2019-03-05,2023-12-27,688,Y,Y,N,59.97,Y,N,Y,Y
2020-12-06,IPC-302,Felony,1427053,Y,CASE-5465b330287d2fd3,Transferred,Probation,1874,2025-12-22,2023-07-09,666,N,N,N,3.77,N,N,N,Y
2025-05-18,IPC-498A,Misdemeanor,793773,N,CASE-a7f57d6bf6921c31,Transferred,Fine,2143,2024-12-03,2022-12-27,42,N,Y,N,20.32,N,N,N,Y
2023-06-15,IPC-420,Misdemeanor,89187,N,CASE-d4c9556506dbc6db,Acquitted,Probation,214,2019-12-28,2024-11-15,579,Y,Y,Y,66.64,N,N,N,Y
2020-09-24,IPC-498A,Misdemeanor,835495,Y,CASE-912389f1f971721b,Pending,Fine,372,2018-05-24,2025-11-30,214,Y,N,N,16.82,Y,N,Y,Y
2021-04-19,IPC-420,Misdemeanor,1376245,Y,CASE-8b692ee147e2f629,Dismissed,CommunityService,3465,2025-06-20,2022-12-14,506,Y,N,N,20.83,Y,Y,N,N
2020-03-29,IPC-354,Misdemeanor,494100,N,CASE-b1a58f3f6da4adb2,BailGranted,Fine,307,2018-10-27,2018-11-05,666,Y,N,N,46.17,Y,Y,Y,Y
2020-07-05,NDPS-21,Felony,2485283,N,CASE-8f034c3859d3fb83,Dismissed,TimeServed,1900,2018-04-08,2021-11-08,618,N,N,N,44.39,N,Y,N,Y
2020-06-18,IT-66C,Misdemeanor,675460,N,CASE-dad6e31badd93c04,Acquitted,Diversion,968,2019-01-15,2021-01-23,391,Y,Y,N,90.0,Y,Y,N,Y
2023-05-17,IPC-498A,Felony,1655317,N,CASE-b509821eedf1e9df,Convicted,Imprisonment,3446,2023-06-12,2023-08-20,265,Y,N,N,6.42,Y,N,N,Y
2022-03-28,IPC-420,Infraction,152532,Y,CASE-0eb1f7b1da219d25,BailGranted,Probation,1522,2019-01-24,2023-07-27,314,N,Y,Y,91.29,N,N,Y,Y
2020-01-12,IPC-392,Felony,1719836,N,CASE-6b79afccc12a2be2,Dismissed,TimeServed,1562,2018-04-26,2020-01-04,282,Y,N,N,82.42,Y,N,N,Y
2022-12-18,IPC-420,Misdemeanor,190090,N,CASE-b1a5c0d05f30a6f3,Transferred,Probation,557,2024-09-08,2019-06-17,641,Y,N,Y,73.86,Y,Y,Y,Y
2022-01-23,IT-66C,Misdemeanor,1247479,N,CASE-fcd2097ddf253674,BailGranted,Imprisonment,101,2020-10-28,2018-06-18,557,N,Y,N,35.74,N,Y,Y,N
2023-03-12,NDPS-21,Misdemeanor,909902,N,CASE-bdd31b6c8d461115,Convicted,CommunityService,476,2022-04-27,2018-01-10,563,N,Y,Y,57.95,Y,Y,N,Y
2023-10-30,IPC-379,Misdemeanor,1350510,N,CASE-3e635862628608f6,Acquitted,Imprisonment,2663,2025-08-07,2022-04-13,86,Y,N,Y,40.49,Y,N,N,N
2022-08-25,IPC-354,Misdemeanor,714850,N,CASE-398b708cbb1f9e29,Plea,Probation,1109,2021-01-31,2025-04-14,601,Y,Y,Y,47.38,N,Y,N,N
2023-04-06,IPC-420,Misdemeanor,1366456,N,CASE-06da15abc5f6a447,Acquitted,Fine,1507,2019-06-19,2019-06-27,277,Y,Y,N,85.44,N,N,Y,N
2023-10-17,IT-66C,Misdemeanor,1904116,Y,CASE-34a2d49d72c56553,Acquitted,TimeServed,1293,2025-08-21,2022-08-23,686,Y,N,N,17.56,Y,N,Y,Y
2024-08-11,IPC-420,Felony,1216088,N,CASE-0dd8c20b4a1dd72e,Dismissed,Probation,1517,2018-04-07,2021-01-25,561,Y,Y,N,80.62,Y,Y,Y,Y
2025-09-11,IPC-354,Misdemeanor,1318819,Y,CASE-f655a8f76c55f2ee,Acquitted,Diversion,153,2021-05-08,2024-11-19,427,Y,Y,N,62.39,N,Y,Y,Y
2020-12-23,NDPS-21,Misdemeanor,1805986,N,CASE-f3222079d86fdd6b,Plea,Diversion,288,2018-05-10,2020-07-13,375,Y,N,N,62.12,Y,Y,N,N
2022-08-22,IPC-379,Infraction,2462594,N,CASE-225e83564ae4e813,Acquitted,TimeServed,3333,2023-08-24,2019-12-01,239,N,Y,Y,98.09,N,Y,Y,Y
2021-04-12,IPC-302,Felony,1338483,N,CASE-1572a38425b7ed7e,Acquitted,TimeServed,1111,2018-02-23,2018-10-20,509,N,N,N,39.96,Y,N,Y,Y
2023-12-24,IPC-302,Misdemeanor,2132482,Y,CASE-99c14fcd6831fd91,Transferred,CommunityService,3121,2025-06-14,2025-01-22,115,N,Y,N,26.58,N,N,Y,Y
2025-10-30,IPC-354,Misdemeanor,753278,Y,CASE-eed202db3ca4514c,Pending,Probation,2075,2020-03-17,2025-02-08,457,N,Y,N,51.56,Y,N,Y,Y
2021-12-04,IPC-302,Misdemeanor,1846187,N,CASE-1f5dfa181ac05eee,Convicted,Probation,592,2020-04-27,2019-08-27,335,N,Y,N,82.64,Y,Y,Y,N
2025-04-09,IPC-392,Infraction,1363742,N,CASE-ad85e921db106e9d,Pending,CommunityService,2767,2022-10-29,2022-04-19,638,Y,N,Y,68.31,N,N,N,N
2019-03-13,IPC-379,Infraction,1711950,Y,CASE-4d05a45092762b6e,Dismissed,Probation,2553,2024-05-23,2023-07-07,219,Y,Y,N,27.14,N,N,N,Y
2024-05-17,IPC-420,Misdemeanor,506515,N,CASE-e41f590d5fb26582,BailGranted,Diversion,614,2019-03-11,2024-07-15,426,N,N,N,74.06,Y,Y,Y,Y
2019-01-22,IT-66C,Infraction,1917400,N,CASE-d43f091b41fcfea7,Transferred,Fine,1349,2018-06-05,2022-08-21,28,N,Y,N,55.0,Y,N,N,N
2020-05-07,IPC-392,Misdemeanor,405056,Y,CASE-f5eda09acf2e54d1,Plea,Imprisonment,461,2020-03-22,2025-01-19,284,Y,N,Y,63.7,N,Y,Y,N
2022-10-03,IPC-379,Misdemeanor,525715,Y,CASE-1050d33053bc533e,Dismissed,Fine,3315,2022-02-02,2018-06-08,225,N,N,N,54.41,Y,Y,Y,N
2022-11-02,IT-66C,Misdemeanor,1895279,Y,CASE-8205596ef29c8ca3,Transferred,Diversion,870,2022-07-14,2023-05-19,611,Y,N,N,22.17,N,Y,Y,Y
2021-12-11,IPC-379,Misdemeanor,313197,N,CASE-6a9ae3271a48f14e,Acquitted,CommunityService,1491,2022-11-08,2024-10-02,624,Y,N,N,49.56,N,Y,Y,Y
2018-01-04,IPC-302,Infraction,2185488,Y,CASE-44becd5910e49695,Plea,CommunityService,3342,2025-10-16,2021-10-15,681,Y,Y,Y,0.42,N,N,N,N
2018-03-12,IPC-354,Misdemeanor,350948,N,CASE-4219d9de65deda82,Pending,Imprisonment,3016,2018-10-05,2021-07-21,246,N,N,N,24.81,Y,Y,Y,N
2021-06-08,IPC-302,Misdemeanor,1720130,Y,CASE-2f8bc9cb186cb031,Transferred,CommunityService,831,2024-11-19,2019-11-24,310,Y,N,Y,57.11,Y,N,N,Y
2024-11-12,IT-66C,Infraction,193938,Y,CASE-44b01fc8bdae8c35,Convicted,Fine,96,2024-12-15,2023-11-13,264,N,Y,N,90.62,Y,Y,N,Y
2024-03-21,IPC-379,Felony,1373879,Y,CASE-327b294769004d60,Dismissed,Probation,574,2023-08-31,2024-03-25,507,N,N,Y,11.91,N,Y,N,N
2025-01-03,IPC-379,Felony,816908,Y,CASE-809cb7055052edf4,Plea,Fine,2978,2018-10-19,2019-04-13,159,Y,N,Y,27.95,Y,N,N,Y
2025-08-11,IPC-379,Misdemeanor,2445612,N,CASE-5f22774cb44c4b3d,BailGranted,Imprisonment,514,2024-06-26,2024-12-31,547,Y,N,Y,19.45,Y,N,Y,N
2019-09-25,IPC-498A,Infraction,1145478,Y,CASE-3e292529e9a856d5,BailGranted,Probation,828,2023-01-30,2022-04-21,540,N,Y,N,33.84,Y,N,N,Y
2020-09-10,NDPS-21,Misdemeanor,1824252,N,CASE-dccbb2305968134b,Plea,Fine,1405,2025-08-01,2021-12-10,554,Y,N,Y,46.53,N,N,Y,N
