biz_indprod_reference_month,biz_indprod_country_iso2,biz_indprod_region_nuts_code,biz_indprod_nace_2_digit,biz_indprod_production_index,biz_indprod_turnover_index,biz_indprod_new_orders_index,biz_indprod_capacity_utilisation_pct,biz_indprod_energy_intensity_kwh_per_eur,biz_indprod_labor_productivity_index,biz_indprod_export_share_pct,biz_indprod_import_dependency_pct,biz_indprod_supply_chain_disruption_flag,biz_indprod_short_time_work_scheme_flag,biz_indprod_carbon_intensity_tco2e_per_eur,biz_indprod_ets_covered_flag,biz_indprod_state_aid_received_eur,biz_indprod_eurostat_table_code,biz_indprod_revision_round,biz_indprod_data_extract_date
2019-08,IT,RO74,89,181.692,190.01,178.476,69.17,2.0074,150.069,19.36,60.7,0,0,0.006998,0,14991405.72,sts_inod_m,BENCHMARK,2025-05-11
2019-09,NL,LU15,96,181.189,195.993,163.509,92.16,2.3885,150.055,55.39,39.86,0,0,0.003243,1,5247866.1,sts_inlb_m,FLASH,2025-10-07
2019-10,SI,PT402,13,182.971,179.522,170.088,70.38,2.128,150.802,24.14,83.25,0,0,0.009258,0,35016275.43,sts_inno_m,FIRST,2024-06-11
2019-11,BG,BE78,20,181.445,172.834,199.273,78.37,0.521,151.03,16.72,84.38,0,0,0.006191,1,21161849.13,sts_inpr_m,SECOND,2025-08-17
2019-12,EE,IE127,27,182.788,196.507,192.694,73.99,3.3925,151.557,43.32,65.54,0,0,0.00338,0,33661546.63,sts_inpp_m,BENCHMARK,2025-09-17
2020-01,HU,FI698,34,182.849,173.09,187.7,70.19,0.5633,151.119,63.93,24.76,1,0,0.001207,1,2331376.42,sts_inod_m,FLASH,2025-11-10
2020-02,LU,HU189,41,184.141,174.994,187.416,77.83,0.1478,152.029,70.18,67.54,0,0,0.009791,0,41798829.57,sts_inlb_m,FIRST,2025-02-28
2020-03,RO,ES880,48,185.185,194.898,192.979,74.27,0.9564,152.294,66.65,33.33,0,1,0.009463,0,85700354.42,sts_inno_m,SECOND,2025-08-17
2020-04,AT,CZ838,55,183.801,187.317,179.16,73.93,1.9195,152.257,67.68,83.3,0,0,0.008551,1,46825574.43,sts_inpr_m,BENCHMARK,2025-09-13
2020-05,CZ,IE929,62,184.512,194.681,180.77,85.95,3.7718,152.841,51.28,16.88,0,1,0.005364,1,71076846.26,sts_inpp_m,FLASH,2024-12-05
2020-06,DE,BE362,69,185.765,192.778,170.522,92.2,2.8164,154.583,35.91,32.61,0,0,0.011672,1,451520.51,sts_inod_m,FIRST,2024-08-18
2020-07,LV,HU68,76,185.557,173.514,206.909,76.43,0.1244,154.028,8.83,41.31,0,0,0.006983,1,23901925.52,sts_inlb_m,SECOND,2025-06-08
2020-08,PL,CY915,83,187.034,199.806,200.697,81.62,1.3489,154.721,75.56,19.22,0,1,0.011363,1,17959752.93,sts_inno_m,BENCHMARK,2025-12-20
2020-09,ES,ES71,90,188.173,199.948,167.579,82.32,2.3517,154.948,58.68,53.94,0,0,0.003707,0,5241628.56,sts_inpr_m,FLASH,2024-08-21
2020-10,HR,SK97,97,187.733,176.623,167.469,83.22,2.157,156.243,43.47,39.96,0,0,0.003382,1,47338671.61,sts_inpp_m,FIRST,2025-06-05
2020-11,FI,EE6,14,187.288,182.405,205.51,83.81,3.0266,155.579,31.36,34.06,0,0,0.001979,1,1114105.21,sts_inod_m,SECOND,2024-02-19
2020-12,IE,PT81,21,187.574,176.535,205.94,69.36,2.0202,155.813,33.97,61.5,0,0,0.005035,1,13460646.65,sts_inlb_m,BENCHMARK,2024-03-17
2021-01,MT,LV9,28,189.579,188.577,167.994,82.97,1.5319,155.603,49.46,24.78,0,0,0.003662,1,34078876.19,sts_inno_m,FLASH,2024-06-01
2021-02,SK,BE41,35,189.765,180.612,189.229,87.86,1.4378,157.251,68.99,13.0,1,1,0.01101,1,16450991.42,sts_inpr_m,FIRST,2024-05-12
2021-03,BE,AT567,42,189.131,173.807,179.152,77.48,2.4151,157.999,53.49,56.26,0,1,0.009752,0,90497753.65,sts_inpp_m,SECOND,2026-01-03
2021-04,DK,DK58,49,189.18,186.674,192.01,69.85,0.2424,157.571,21.37,33.37,0,0,0.005243,1,1594357.83,sts_inod_m,BENCHMARK,2025-06-21
2021-05,GR,EE282,56,190.206,184.973,209.147,78.45,2.5554,158.521,48.99,49.05,0,1,0.005324,1,85107895.24,sts_inlb_m,FLASH,2025-12-30
2021-06,LT,FI441,63,191.572,182.13,172.426,91.16,3.6618,157.759,48.51,6.82,0,0,0.003068,1,1683524.8,sts_inno_m,FIRST,2025-07-15
2021-07,PT,IT81,70,190.629,202.711,185.984,65.24,0.36,159.694,9.08,64.79,0,0,0.001277,1,30331811.92,sts_inpr_m,SECOND,2024-11-01
2021-08,SE,EE618,77,191.555,195.544,185.94,66.65,2.186,158.844,75.94,62.12,0,0,0.001067,1,21897188.71,sts_inpp_m,BENCHMARK,2025-07-15
2021-09,CY,FI316,84,191.643,190.471,185.426,89.67,2.5324,160.765,76.43,41.06,0,0,0.005916,0,4786977.66,sts_inod_m,FLASH,2025-02-22
2021-10,FR,LT887,91,193.991,180.232,186.276,64.21,3.7217,160.661,31.45,36.82,0,0,0.00472,1,33544402.11,sts_inlb_m,FIRST,2025-06-16
2021-11,IT,GR41,98,193.825,196.677,208.611,90.71,0.56,159.664,46.52,22.64,0,1,0.000383,1,88552816.26,sts_inno_m,SECOND,2024-06-01
2021-12,NL,HU84,15,194.101,200.794,172.869,92.25,1.6323,160.757,10.13,42.54,0,1,0.007434,0,21797696.37,sts_inpr_m,BENCHMARK,2025-05-26
2022-01,SI,LT609,22,194.063,184.791,206.171,75.22,3.122,161.634,23.16,63.81,0,0,0.005648,1,43296722.93,sts_inpp_m,FLASH,2024-06-11
2022-02,BG,HU6,29,195.79,194.853,200.289,62.69,2.5274,161.299,8.77,79.7,0,0,0.004888,1,9753576.97,sts_inod_m,FIRST,2024-03-11
2022-03,EE,SI49,36,195.216,191.584,183.595,91.29,1.56,161.712,27.78,60.53,0,0,0.004734,1,32065109.3,sts_inlb_m,SECOND,2024-06-05
2022-04,HU,CZ314,43,195.464,187.455,209.454,62.78,0.3242,163.474,30.33,69.67,0,0,0.007807,1,23474900.57,sts_inno_m,BENCHMARK,2024-04-25
2022-05,LU,SK15,50,194.897,201.797,176.588,92.02,2.6196,163.939,69.02,55.84,0,0,0.00132,0,5066599.17,sts_inpr_m,FLASH,2024-09-13
2022-06,RO,PT76,57,197.5,212.1,211.512,76.83,1.7238,163.533,37.37,71.34,1,0,0.004811,0,62644878.8,sts_inpp_m,FIRST,2024-03-08
2022-07,AT,DE801,64,196.511,192.11,196.064,87.17,0.2266,164.771,44.07,78.13,0,0,0.010906,1,43116092.6,sts_inod_m,SECOND,2024-05-18
2022-08,CZ,BE647,71,196.915,188.107,193.147,88.01,0.8987,163.345,70.45,6.57,1,0,0.008575,0,94112547.12,sts_inlb_m,BENCHMARK,2025-11-23
2022-09,DE,DK13,78,198.56,202.947,210.908,79.58,1.7425,165.113,24.52,18.73,0,0,0.009825,1,37008717.85,sts_inno_m,FLASH,2024-06-30
2022-10,LV,ES764,85,198.54,203.177,183.675,79.61,1.1188,165.555,24.0,29.95,0,0,0.009898,1,47206939.13,sts_inpr_m,FIRST,2024-10-09
2022-11,PL,DE276,92,197.751,185.77,210.483,62.99,0.2624,165.824,74.7,70.04,1,0,0.005784,1,90001594.57,sts_inpp_m,SECOND,2025-01-16
2022-12,ES,SK210,99,199.38,185.006,220.62,71.05,2.9833,165.801,31.05,38.68,0,0,0.009066,1,26822378.46,sts_inod_m,BENCHMARK,2025-10-13
2023-01,HR,LU29,16,199.625,204.469,211.761,64.83,3.7536,166.059,61.17,8.5,0,0,0.007683,0,19005449.16,sts_inlb_m,FLASH,2024-09-24
2023-02,FI,DE14,23,200.86,188.329,189.517,62.96,0.7911,166.584,14.98,21.74,0,0,0.0051,0,25654755.94,sts_inno_m,FIRST,2025-12-15
2023-03,IE,IE361,30,201.124,216.074,210.287,66.96,1.9017,167.343,34.84,22.7,0,0,0.000324,0,23528930.15,sts_inpr_m,SECOND,2024-11-06
2023-04,MT,EE46,37,201.987,216.312,225.043,77.28,1.6112,168.26,67.44,72.3,0,0,0.00687,1,45111283.1,sts_inpp_m,BENCHMARK,2024-11-19
2023-05,SK,DK41,44,200.296,213.378,192.141,88.99,2.9118,168.284,64.64,8.6,0,0,0.007152,1,35006860.92,sts_inod_m,FLASH,2024-02-02
2023-06,BE,LU51,51,202.296,191.203,213.635,63.94,2.5218,167.849,68.11,61.53,0,1,0.004514,1,58771076.18,sts_inlb_m,FIRST,2024-07-14
2023-07,DK,GR88,58,202.869,192.414,226.404,75.4,3.7721,168.42,34.47,67.25,0,0,0.009046,1,47052668.97,sts_inno_m,SECOND,2025-10-15
2023-08,GR,ES9,65,201.965,211.4,186.193,66.6,1.5661,168.639,27.28,47.37,1,0,0.005149,1,85382175.31,sts_inpr_m,BENCHMARK,2024-08-06
2023-09,LT,AT6,72,202.187,210.284,212.126,76.25,2.8113,169.746,56.42,77.22,1,1,0.006629,0,73432246.14,sts_inpp_m,FLASH,2025-12-24
2023-10,PT,LU6,79,203.113,187.097,196.798,85.01,3.4508,169.386,45.57,12.58,0,1,0.010594,1,70704281.6,sts_inod_m,FIRST,2024-08-30
2023-11,SE,SK5,86,203.66,213.393,190.902,90.43,2.5618,169.785,18.46,83.44,0,1,0.009499,0,81882469.13,sts_inlb_m,SECOND,2025-10-09
2023-12,CY,SK36,93,204.254,217.544,186.438,76.65,0.8191,171.55,59.07,20.36,0,1,0.005098,1,27855789.2,sts_inno_m,BENCHMARK,2025-01-24
2024-01,FR,RO843,10,70.147,71.566,67.767,72.25,0.6094,171.013,65.0,54.84,0,1,0.000775,0,4027804.38,sts_inpr_m,FLASH,2025-04-04
2024-02,IT,DK1,17,70.884,65.925,78.295,83.19,0.5258,170.452,17.51,60.69,0,0,0.000602,1,42777291.76,sts_inpp_m,FIRST,2025-03-30
2024-03,NL,CZ76,24,69.91,71.959,73.24,78.14,1.0667,172.7,49.92,16.5,0,0,0.010965,1,21946245.16,sts_inod_m,SECOND,2025-09-16
2024-04,SI,LT1,31,71.418,70.85,65.46,89.85,2.6252,171.745,30.25,40.07,0,1,0.004122,1,82763477.94,sts_inlb_m,BENCHMARK,2025-12-22
2024-05,BG,SK123,38,71.922,76.451,71.489,92.05,0.8632,171.825,53.02,56.84,0,1,0.001205,1,50302906.96,sts_inno_m,FLASH,2026-02-08
2024-06,EE,HR559,45,71.638,69.811,75.14,63.25,0.2928,172.863,13.33,65.48,0,0,0.006617,1,14710389.57,sts_inpr_m,FIRST,2024-09-02
2024-07,HU,SE346,52,72.212,68.676,75.229,90.79,2.2617,172.676,22.38,52.01,0,0,0.003859,1,2024633.87,sts_inpp_m,SECOND,2025-11-01
2024-08,LU,FR2,59,73.441,67.31,81.389,68.99,0.9894,174.566,75.41,55.28,0,0,0.00946,0,19339777.95,sts_inod_m,BENCHMARK,2024-12-13
2024-09,RO,NL5,66,74.146,71.034,75.363,66.64,1.2803,174.112,30.2,56.06,0,0,0.01068,1,31564054.34,sts_inlb_m,FLASH,2025-07-08
2024-10,AT,GR450,73,73.365,72.009,71.633,71.11,1.9571,175.575,63.54,74.64,0,0,0.007665,1,21997281.36,sts_inno_m,FIRST,2025-12-21
2024-11,CZ,LT3,80,73.836,73.119,82.041,91.48,3.2027,174.063,11.94,54.94,0,0,0.006247,0,12262267.36,sts_inpr_m,SECOND,2024-01-18
2024-12,DE,FI5,87,74.735,71.316,72.78,68.75,1.611,175.778,26.22,67.49,0,0,0.007958,0,32357622.94,sts_inpp_m,BENCHMARK,2025-02-18
2025-01,LV,SE500,94,76.315,70.22,72.693,68.83,3.7876,175.218,40.06,52.21,0,0,0.003191,0,12252979.21,sts_inod_m,FLASH,2024-12-25
2025-02,PL,NL122,11,77.001,79.794,73.134,72.24,1.063,176.796,11.25,13.19,0,1,0.007386,1,81679438.42,sts_inlb_m,FIRST,2024-07-18
2025-03,ES,SI8,18,75.387,77.4,77.634,65.35,3.375,176.547,59.06,56.87,0,0,0.008708,0,43698622.99,sts_inno_m,SECOND,2025-02-09
2025-04,HR,BG927,25,77.335,72.873,77.678,87.95,2.4215,176.563,77.19,28.65,0,1,0.000289,1,15500209.12,sts_inpr_m,BENCHMARK,2024-09-17
2025-05,FI,PT7,32,78.395,82.163,82.328,73.6,0.5595,177.043,71.09,25.71,1,0,0.005038,1,37218118.31,sts_inpp_m,FLASH,2025-08-11
2025-06,IE,RO2,39,76.762,73.626,82.51,80.41,2.486,176.813,72.98,84.84,0,0,0.005601,0,24700824.6,sts_inod_m,FIRST,2025-12-05
2025-07,MT,IE529,46,77.923,82.403,84.744,66.77,2.0758,177.639,17.53,50.33,0,0,0.009166,1,33086625.85,sts_inlb_m,SECOND,2025-04-01
2025-08,SK,NL9,53,78.961,77.24,87.709,62.66,1.799,179.22,30.0,56.7,0,0,0.009066,1,35512452.82,sts_inno_m,BENCHMARK,2024-06-15
2025-09,BE,CY41,60,78.581,72.89,77.399,90.14,0.2221,75.362,25.56,70.59,0,0,0.005691,1,18532827.14,sts_inpr_m,FLASH,2024-07-29
2025-10,DK,SE73,67,78.882,75.649,72.958,81.57,2.9351,75.506,11.9,20.22,1,0,0.002676,1,44425587.85,sts_inpp_m,FIRST,2026-01-23
2025-11,GR,MT9,74,79.152,79.147,86.219,87.41,2.3554,76.457,35.14,46.93,0,0,0.00996,1,17061049.56,sts_inod_m,SECOND,2024-02-18
2025-12,LT,AT15,81,81.535,86.73,83.876,87.49,3.2532,75.991,28.25,68.85,1,1,0.002387,1,59504958.73,sts_inlb_m,BENCHMARK,2024-10-16
2026-01,PT,IE9,88,79.88,73.487,76.451,63.35,3.172,77.318,56.02,57.39,0,0,0.002334,1,1005944.24,sts_inno_m,FLASH,2024-12-18
2026-02,SE,NL8,95,81.276,74.537,81.057,84.08,2.0242,77.018,16.61,55.16,0,0,0.001957,1,43775781.76,sts_inpr_m,FIRST,2025-05-22
2026-03,CY,GR62,12,80.918,75.315,77.349,73.31,1.9998,77.264,53.03,47.48,0,0,0.007438,1,42115086.0,sts_inpp_m,SECOND,2025-06-11
2026-04,FR,LU59,19,81.94,77.613,72.764,86.82,1.0188,77.507,53.79,15.46,0,0,0.003635,1,28792021.17,sts_inod_m,BENCHMARK,2025-09-15
2026-05,IT,PT34,26,83.422,77.948,74.153,82.05,3.2768,78.203,72.99,39.94,0,0,0.003546,1,27045671.57,sts_inlb_m,FLASH,2024-11-29
2026-06,NL,AT562,33,82.873,89.825,87.804,87.44,1.5188,79.531,47.87,11.13,0,0,0.002785,1,46552267.32,sts_inno_m,FIRST,2025-09-04
2026-07,SI,AT22,40,83.334,84.873,76.535,88.54,3.437,79.661,62.47,7.9,0,0,0.005661,0,32346213.6,sts_inpr_m,SECOND,2024-10-01
2026-08,BG,IE542,47,83.05,77.373,90.876,79.55,1.661,79.623,71.6,83.47,0,0,0.007789,0,7824490.92,sts_inpp_m,BENCHMARK,2024-05-12
2026-09,EE,DK8,54,84.336,86.469,90.73,87.5,2.7217,79.526,14.91,25.17,0,0,0.004306,1,28936766.15,sts_inod_m,FLASH,2024-06-15
2026-10,HU,LU768,61,84.551,87.232,76.657,67.77,1.4873,80.275,77.48,13.87,0,0,0.011203,0,30822627.82,sts_inlb_m,FIRST,2024-08-15
2026-11,LU,FI327,68,85.679,88.54,95.072,91.02,2.2407,79.644,22.5,77.63,0,1,0.01128,0,32731344.9,sts_inno_m,SECOND,2026-01-07
2026-12,RO,CZ42,75,86.1,88.55,79.76,87.64,1.7522,80.471,75.5,55.85,0,0,0.006198,0,32593981.11,sts_inpr_m,BENCHMARK,2025-04-01
2018-01,AT,CZ311,82,85.912,81.278,94.655,73.76,0.5214,81.874,19.31,36.78,0,0,0.004159,1,27347675.5,sts_inpp_m,FLASH,2025-04-02
2018-02,CZ,FI525,89,85.901,90.153,81.211,62.62,0.8115,80.948,52.02,75.87,0,1,0.006293,0,76990837.83,sts_inod_m,FIRST,2024-08-16
2018-03,DE,FR95,96,87.681,83.746,95.725,74.63,1.0616,82.0,68.71,63.83,1,0,0.003681,1,39184371.37,sts_inlb_m,SECOND,2025-09-11
2018-04,LV,PL6,13,86.827,87.1,94.597,77.61,1.9301,81.973,23.26,82.04,0,0,0.009192,0,21951958.38,sts_inno_m,BENCHMARK,2024-01-19
2018-05,PL,PT328,20,88.317,85.14,98.87,91.8,1.1226,83.703,40.37,50.35,0,1,0.011006,0,8196589.91,sts_inpr_m,FLASH,2025-08-05
2018-06,ES,BG374,27,89.172,83.474,82.332,70.72,0.5387,82.914,56.77,51.12,1,0,0.001408,0,1774158.98,sts_inpp_m,FIRST,2024-08-21
2018-07,HR,FR871,34,88.649,85.298,91.411,80.07,2.4746,84.093,65.99,69.05,0,1,0.007452,1,28545392.98,sts_inod_m,SECOND,2025-01-09
2018-08,FI,SK11,41,89.207,82.82,90.404,71.81,2.3683,84.085,43.54,61.23,0,1,0.001065,1,49644024.25,sts_inlb_m,BENCHMARK,2026-02-15
2018-09,IE,BE10,48,89.225,91.283,80.324,75.73,0.7389,84.919,42.34,83.29,0,0,0.011907,1,45192812.97,sts_inno_m,FLASH,2026-01-14
2018-10,MT,GR49,55,90.657,91.462,81.388,80.52,1.9107,85.13,59.78,74.27,0,0,0.003431,0,30167409.49,sts_inpr_m,FIRST,2024-12-30
2018-11,SK,LT78,62,91.259,90.943,87.9,63.48,2.9445,84.99,10.83,55.03,0,0,0.005729,0,45622736.36,sts_inpp_m,SECOND,2025-07-06
2018-12,BE,IT1,69,92.338,89.758,91.429,85.7,2.6422,86.155,66.84,44.66,0,0,0.008679,0,9625905.22,sts_inod_m,BENCHMARK,2025-05-27
2019-01,DK,PT74,76,91.033,92.839,100.308,88.87,1.9803,86.664,27.52,64.78,0,0,0.006195,1,28115968.2,sts_inlb_m,FLASH,2024-03-14
2019-02,GR,SK550,83,92.883,97.529,104.67,71.0,1.1305,87.367,16.13,81.45,0,0,0.000454,0,16332058.52,sts_inno_m,FIRST,2025-03-18
2019-03,LT,AT2,90,91.594,90.09,91.758,66.17,3.517,87.832,38.2,71.33,1,0,0.011122,0,56988701.98,sts_inpr_m,SECOND,2024-02-26
2019-04,PT,DK3,97,92.058,93.253,103.209,83.73,1.0312,86.514,25.41,12.93,0,0,0.01174,0,10972601.12,sts_inpp_m,BENCHMARK,2025-03-22
2019-05,SE,LV25,14,94.451,91.8,101.026,67.81,1.3992,88.609,40.42,39.95,1,0,0.000756,0,50233603.13,sts_inod_m,FLASH,2024-11-09
2019-06,CY,CZ949,21,94.236,91.15,99.832,89.21,1.9991,88.085,30.51,74.65,0,0,0.006631,1,38111200.77,sts_inlb_m,FIRST,2026-01-21
2019-07,FR,AT8,28,94.9,97.881,106.483,73.71,3.7174,88.895,10.91,20.58,0,1,0.000993,1,69926901.76,sts_inno_m,SECOND,2024-02-24
2019-08,IT,SI75,35,95.484,102.715,95.737,76.68,2.4848,88.403,37.75,70.22,0,0,0.00197,1,18235199.2,sts_inpr_m,BENCHMARK,2024-06-21
2019-09,NL,IT38,42,95.342,88.19,104.796,63.11,3.3266,88.773,74.25,28.99,0,0,0.0073,1,10151556.39,sts_inpp_m,FLASH,2024-01-23
2019-10,SI,SK61,49,95.684,92.431,85.413,64.09,0.2223,89.145,64.61,53.12,0,0,0.00915,1,40238364.46,sts_inod_m,FIRST,2025-09-16
2019-11,BG,SE5,56,97.054,96.649,103.816,63.6,1.2801,89.767,67.47,40.68,0,0,0.004078,1,42332816.88,sts_inlb_m,SECOND,2026-01-24
2019-12,EE,IT44,63,96.793,94.205,101.273,62.65,3.6689,91.583,45.42,54.46,0,0,0.006374,1,29789728.95,sts_inno_m,BENCHMARK,2025-08-09
2020-01,HU,LT43,70,97.55,95.616,87.446,91.74,2.1132,90.716,14.29,66.84,0,1,0.008412,0,75159694.41,sts_inpr_m,FLASH,2025-02-16
2020-02,LU,FR78,77,96.991,90.811,107.756,78.74,0.8635,92.169,44.69,26.39,0,0,0.005507,1,39032146.59,sts_inpp_m,FIRST,2024-03-01
2020-03,RO,HR434,84,98.691,99.627,107.809,91.7,3.4511,91.062,39.22,78.69,0,0,0.00532,0,32482564.4,sts_inod_m,SECOND,2025-03-08
2020-04,AT,FI665,91,97.591,89.706,86.949,87.46,0.7024,91.874,43.29,9.59,1,0,0.007598,1,93797927.08,sts_inlb_m,BENCHMARK,2025-04-09
2020-05,CZ,BE674,98,99.709,107.362,95.61,82.84,1.2939,92.173,77.5,30.8,0,1,0.011807,1,85667955.38,sts_inno_m,FLASH,2025-12-10
2020-06,DE,IT66,15,98.476,94.652,96.612,82.33,3.3349,93.746,56.61,22.43,1,0,0.0014,1,45859173.8,sts_inpr_m,FIRST,2024-04-07
2020-07,LV,FI24,22,98.835,99.593,88.734,66.83,2.9781,93.483,54.3,74.21,0,0,0.006041,0,32139370.42,sts_inpp_m,SECOND,2024-10-09
2020-08,PL,CZ332,29,101.291,102.834,98.811,67.21,2.6002,94.364,24.15,32.25,0,0,0.005899,1,10981729.26,sts_inod_m,BENCHMARK,2024-04-05
2020-09,ES,HR79,36,101.322,97.113,101.86,73.24,0.7869,94.86,9.4,11.61,0,0,0.007217,1,43299207.24,sts_inlb_m,FLASH,2024-03-01
2020-10,HR,NL971,43,100.492,106.11,99.428,70.28,1.2654,95.531,64.14,16.35,0,0,0.005478,1,42325741.08,sts_inno_m,FIRST,2024-07-25
2020-11,FI,GR831,50,102.454,96.099,103.665,78.15,1.9102,95.417,10.58,42.2,0,0,0.004852,0,34010962.04,sts_inpr_m,SECOND,2025-05-29
2020-12,IE,BE586,57,101.417,94.637,108.613,70.26,2.1468,96.12,9.34,16.77,0,0,0.008462,0,8185457.09,sts_inpp_m,BENCHMARK,2026-02-21
2021-01,MT,SI79,64,102.274,105.675,97.873,69.18,3.2172,96.104,73.02,67.96,1,0,0.003513,1,90071037.38,sts_inod_m,FLASH,2025-10-20
2021-02,SK,IT69,71,102.773,109.097,92.727,68.81,3.5223,95.27,67.13,15.14,0,0,0.004319,1,19651866.06,sts_inlb_m,FIRST,2025-09-06
2021-03,BE,PL80,78,102.593,97.365,102.597,70.26,2.4298,97.096,8.54,41.29,1,0,0.003957,1,64003758.39,sts_inno_m,SECOND,2024-11-12
2021-04,DK,CY2,85,103.482,107.934,114.054,72.6,2.954,96.498,68.6,78.87,0,0,0.010617,1,12014291.86,sts_inpr_m,BENCHMARK,2024-09-25
2021-05,GR,LT60,92,103.338,106.569,105.828,67.6,2.6318,97.824,65.06,53.4,0,0,0.009801,1,25429727.41,sts_inpp_m,FLASH,2024-04-06
2021-06,LT,BG199,99,105.238,106.682,108.703,79.57,2.4203,98.235,55.22,36.05,0,0,0.009329,0,41139786.16,sts_inod_m,FIRST,2024-04-11
2021-07,PT,IT7,16,105.451,110.096,116.393,77.79,1.9148,99.194,70.7,68.74,1,0,0.005712,1,78953006.07,sts_inlb_m,SECOND,2024-02-13
2021-08,SE,IT23,23,106.196,101.712,111.635,63.12,2.5967,98.572,45.39,51.04,0,0,0.006783,0,9784057.14,sts_inno_m,BENCHMARK,2024-08-23
2021-09,CY,IE7,30,106.123,107.576,101.411,64.19,0.5011,99.149,25.9,52.81,0,0,0.000543,1,833145.09,sts_inpr_m,FLASH,2025-08-18
2021-10,FR,ES269,37,105.612,100.997,107.141,91.99,2.6861,99.046,60.13,75.83,0,0,0.003998,0,43062307.68,sts_inpp_m,FIRST,2024-03-21
2021-11,IT,CZ92,44,106.005,112.441,105.893,75.7,2.894,99.683,60.61,26.41,0,1,0.004565,1,6649939.46,sts_inod_m,SECOND,2024-09-08
2021-12,NL,DE41,51,107.046,114.789,103.698,92.4,1.2955,99.855,61.01,12.3,0,0,0.009476,0,47846878.61,sts_inlb_m,BENCHMARK,2025-01-01
2022-01,SI,DE39,58,106.845,105.353,108.552,64.92,1.2746,101.37,20.57,53.89,0,0,0.010826,1,20762579.85,sts_inno_m,FLASH,2024-05-07
2022-02,BG,SK955,65,109.404,112.368,118.222,72.38,2.3232,101.221,53.64,18.59,0,1,0.00874,1,5098021.81,sts_inpr_m,FIRST,2025-09-14
2022-03,EE,CY732,72,109.812,113.286,115.792,69.95,3.2235,101.191,14.99,14.8,1,0,0.011286,0,61007091.38,sts_inpp_m,SECOND,2025-12-14
2022-04,HU,FI976,79,108.839,116.894,108.862,88.85,2.5295,102.472,43.69,16.59,0,1,0.003545,1,95093004.66,sts_inod_m,BENCHMARK,2025-03-01
2022-05,LU,LV554,86,109.597,102.353,115.803,80.3,3.5976,102.402,76.13,12.04,0,1,0.008813,1,29214429.1,sts_inlb_m,FLASH,2024-01-24
2022-06,RO,BG3,93,110.352,105.561,113.982,63.84,2.2208,101.608,53.51,18.23,0,0,0.004492,1,27948189.92,sts_inno_m,FIRST,2025-04-15
2022-07,AT,SK67,10,110.904,120.058,102.667,75.04,2.7949,103.457,68.27,60.06,0,0,0.000735,1,9159895.09,sts_inpr_m,SECOND,2024-12-02
2022-08,CZ,MT19,17,110.633,112.911,110.32,72.23,1.0842,103.538,48.48,25.9,0,0,0.003637,1,18097717.73,sts_inpp_m,BENCHMARK,2024-08-10
2022-09,DE,SK487,24,111.11,104.129,117.249,80.7,1.2493,104.614,18.37,40.08,0,0,0.001882,0,37930150.4,sts_inod_m,FLASH,2024-12-31
2022-10,LV,HR24,31,110.782,107.574,116.499,68.64,2.9004,104.807,28.9,58.74,1,0,0.003244,1,34224518.18,sts_inlb_m,FIRST,2025-11-02
2022-11,PL,SI59,38,112.45,105.434,113.317,81.7,0.2375,104.702,47.08,52.14,0,0,0.010196,1,26782809.39,sts_inno_m,SECOND,2024-09-02
2022-12,ES,BG803,45,112.865,115.798,125.463,62.8,3.3246,105.221,52.64,15.46,0,0,0.01087,1,2283647.88,sts_inpr_m,BENCHMARK,2024-04-30
2023-01,HR,FR99,52,113.213,108.315,111.306,88.76,3.5389,106.098,70.56,40.23,0,0,0.011818,1,14607949.35,sts_inpp_m,FLASH,2024-03-25
2023-02,FI,PT596,59,114.54,107.744,103.797,81.31,2.32,105.476,32.88,77.25,0,0,0.010699,1,27061370.14,sts_inod_m,FIRST,2025-06-04
2023-03,IE,CZ658,66,113.864,118.788,123.049,77.17,2.5468,106.459,75.13,47.5,0,0,0.011477,1,1364941.23,sts_inlb_m,SECOND,2024-08-18
2023-04,MT,DK20,73,113.382,109.832,125.647,75.68,0.3562,105.748,63.13,82.54,0,0,0.001695,1,299669.44,sts_inno_m,BENCHMARK,2025-02-06
2023-05,SK,DK733,80,115.09,122.336,105.225,73.69,2.4926,106.27,32.89,60.78,1,0,0.007823,0,82308620.1,sts_inpr_m,FLASH,2026-01-13
2023-06,BE,PT3,87,116.502,124.157,106.345,83.72,1.2817,106.628,19.59,34.39,1,0,0.00068,0,27276007.1,sts_inpp_m,FIRST,2025-04-29
2023-07,DK,PL96,94,115.774,119.531,125.615,92.18,3.4634,106.995,60.51,18.5,0,0,0.007662,1,7365540.14,sts_inod_m,SECOND,2025-08-14
2023-08,GR,MT29,11,115.817,117.012,127.373,91.73,0.6905,108.98,67.47,34.74,1,0,0.006888,1,25246790.59,sts_inlb_m,BENCHMARK,2025-08-12
2023-09,LT,DK24,18,117.414,109.064,124.471,82.92,0.2493,107.694,14.76,60.32,1,0,0.005624,1,78506517.29,sts_inno_m,FLASH,2024-08-20
2023-10,PT,IE90,25,117.831,116.988,108.579,88.39,1.1135,109.435,62.83,36.03,1,0,0.004241,1,33581543.57,sts_inpr_m,FIRST,2024-09-26
2023-11,SE,BE95,32,118.215,124.295,106.334,72.48,0.8676,110.399,49.33,69.63,0,1,0.003621,0,51262127.96,sts_inpp_m,SECOND,2024-02-14
