env_land_mapping_year,env_land_landcover_class_code,env_land_protected_area_id,env_land_management_designation,env_land_habitat_type_code,env_land_biodiversity_richness_index,env_land_species_observation_count,env_land_invasive_species_presence_flag,env_land_wetland_area_acres,env_land_forest_canopy_pct,env_land_impervious_surface_pct,env_land_soil_erosion_risk_score,env_land_carbon_stock_estimate_tons,env_land_restoration_project_flag,env_land_prescribed_burn_acres,env_land_trail_density_mi_sqmi,env_land_public_access_score,env_land_conservation_easement_flag,env_land_land_parcel_fragmentation_index,env_land_remote_sensing_sensor
2018,URBAN,PA00001794,OTHER,DESERT,65.47,26045,0,1092470.06,29.59,10.38,0.4404,6629665.55,0,61050.95,1.755,3.9,1,0.5492,PLANET
2004,WETLAND,PA00001795,WILDLIFE_REFUGE,ALPINE,91.06,28887,0,879286.4,79.06,5.38,0.2487,8272454.98,1,3455.72,3.375,95.4,1,0.1775,SENTINEL2
2012,BARREN,PA00001796,BLM,MARSH,91.26,31802,0,362351.98,23.0,52.14,0.667,6013053.22,0,204341.5,2.161,60.3,1,0.2909,OTHER
2013,WETLAND,PA00001797,TRIBAL,DECIDUOUS,34.65,27082,1,586501.54,96.17,16.24,0.6656,175564.53,1,230975.98,2.114,66.7,1,0.7647,SENTINEL2
2019,URBAN,PA00001798,OTHER,COASTAL,36.56,37377,0,184055.05,6.64,77.57,0.437,689100.23,1,66852.86,7.924,60.7,1,0.5656,LANDSAT
2023,SHRUB,PA00001799,NATIONAL_PARK,DECIDUOUS,77.72,40045,0,156170.18,30.74,68.75,0.4081,10782573.94,0,235341.1,1.681,53.5,1,0.9506,NAIP
2003,WETLAND,PA00001800,NATIONAL_PARK,COASTAL,18.26,10909,0,849863.53,48.35,40.54,0.6239,11849413.0,0,176142.29,0.398,41.2,0,0.3373,LANDSAT
2009,GRASSLAND,PA00001801,NATIONAL_PARK,URBAN_GREEN,49.08,41778,0,1194690.32,14.9,31.87,0.8408,8892100.86,0,13241.89,7.377,48.1,0,0.0616,MODIS
2010,SHRUB,PA00001802,OTHER,MARSH,53.57,47406,0,1058274.4,97.38,36.46,0.63,2135703.81,1,165222.5,8.613,83.7,1,0.9433,PLANET
2014,WETLAND,PA00001803,PRIVATE_CONSERVATION,MARSH,19.59,16695,0,1050719.21,60.61,99.9,0.4916,4225366.72,0,28055.25,12.888,18.9,0,0.1355,NAIP
2003,FOREST,PA00001804,NATIONAL_PARK,MARSH,18.05,27709,0,849988.33,51.6,43.44,0.9438,1466369.05,0,142335.26,1.634,28.9,1,0.8388,LANDSAT
2016,CROPLAND,PA00001805,OTHER,PRAIRIE,47.65,13531,0,268145.38,74.39,8.56,0.2467,6127119.24,1,45262.87,8.184,50.0,0,0.3803,LANDSAT
2011,GRASSLAND,PA00001806,OTHER,ALPINE,95.92,45677,0,1014845.06,89.94,9.82,0.6906,11873323.13,1,92041.17,6.183,42.1,0,0.9552,LIDAR
2016,URBAN,PA00001807,TRIBAL,COASTAL,57.56,21416,1,419300.18,40.36,23.98,0.4219,911641.4,0,121776.01,14.105,95.0,0,0.6271,LANDSAT
2011,URBAN,PA00001808,OTHER,PRAIRIE,61.2,7613,0,687302.44,98.31,86.19,0.5093,4476528.44,0,82696.48,10.866,63.4,0,0.0192,LANDSAT
2025,URBAN,PA00001809,STATE_PARK,CONIFER,19.62,20599,0,414033.11,16.52,58.02,0.7505,11177970.38,0,122254.07,1.111,70.6,1,0.1978,MODIS
2021,CROPLAND,PA00001810,PRIVATE_CONSERVATION,ALPINE,27.38,25704,0,774737.22,54.4,32.96,0.3022,5747823.97,0,153575.86,5.913,24.3,0,0.6705,LANDSAT
2005,BARREN,PA00001811,TRIBAL,CONIFER,10.1,37819,0,121360.68,47.73,94.09,0.3629,4846763.49,0,135919.92,6.463,21.8,0,0.3375,LANDSAT
2004,URBAN,PA00001812,STATE_PARK,URBAN_GREEN,37.43,49705,0,1134168.22,22.42,58.92,0.7863,2180298.3,1,8885.38,7.765,84.7,0,0.1937,PLANET
2024,WETLAND,PA00001813,BLM,URBAN_GREEN,23.32,24967,0,916469.35,95.23,55.28,0.5709,3854934.47,1,177561.02,0.77,8.5,1,0.5023,SENTINEL2
2024,WATER,PA00001814,PRIVATE_CONSERVATION,ALPINE,38.57,1647,0,516476.27,66.43,25.79,0.7134,1651750.49,1,148751.19,9.289,21.7,0,0.1016,LANDSAT
2025,FOREST,PA00001815,BLM,MARSH,11.93,48326,0,395265.14,51.23,12.13,0.8925,8982652.92,0,48421.46,11.329,66.1,0,0.9444,NAIP
2001,GRASSLAND,PA00001816,BLM,ALPINE,24.63,11268,1,889495.05,38.42,49.34,0.2904,511846.86,0,15963.82,13.679,2.9,1,0.3002,MODIS
2021,FOREST,PA00001817,NATIONAL_PARK,DESERT,3.93,16545,1,303070.11,85.4,44.59,0.7798,6397544.21,1,8718.7,7.519,99.1,0,0.1965,MODIS
2013,WETLAND,PA00001818,NATIONAL_PARK,MARSH,59.03,30526,0,15020.71,97.86,44.51,0.4891,6409294.49,0,62801.21,12.806,64.8,1,0.378,SENTINEL2
2023,SHRUB,PA00001819,BLM,URBAN_GREEN,1.08,20898,0,630244.0,41.9,89.16,0.9735,1311306.34,0,166592.15,4.349,53.7,0,0.4295,SENTINEL2
2004,BARREN,PA00001820,STATE_PARK,CONIFER,48.55,40581,0,1069922.29,95.31,41.64,0.0217,11926166.88,0,221427.24,12.918,26.8,0,0.0532,MODIS
2007,CROPLAND,PA00001821,OTHER,ALPINE,51.96,27356,0,433332.75,78.43,21.69,0.0862,2435191.15,0,111829.12,2.605,16.3,1,0.3014,LANDSAT
2009,WATER,PA00001822,TRIBAL,URBAN_GREEN,76.59,10058,0,559369.87,97.03,80.51,0.5072,11392942.24,0,64581.36,1.532,3.8,1,0.0283,NAIP
2023,URBAN,PA00001823,STATE_PARK,ALPINE,49.43,40596,0,101174.85,85.84,95.5,0.4485,1174096.66,1,119452.61,5.527,51.6,0,0.1269,SENTINEL2
2002,FOREST,PA00001824,WILDLIFE_REFUGE,DECIDUOUS,84.06,10526,1,373277.22,77.91,97.31,0.8176,3266552.28,0,132388.78,1.394,5.0,1,0.8807,LANDSAT
2002,CROPLAND,PA00001825,TRIBAL,DESERT,28.94,38297,1,1140189.59,29.29,82.51,0.8753,10447068.71,1,166139.18,5.828,4.2,0,0.9917,LANDSAT
2001,GRASSLAND,PA00001826,PRIVATE_CONSERVATION,DECIDUOUS,90.51,33576,0,643642.16,46.22,15.27,0.076,7636972.19,1,178647.62,1.816,97.3,1,0.96,NAIP
2003,CROPLAND,PA00001827,PRIVATE_CONSERVATION,DECIDUOUS,48.01,23061,0,1005918.97,57.14,77.73,0.0445,2314935.91,0,108721.48,9.868,30.3,0,0.1577,PLANET
2014,GRASSLAND,PA00001828,PRIVATE_CONSERVATION,ALPINE,29.91,14344,1,692716.57,57.63,90.08,0.3003,11187973.12,0,166805.94,14.764,13.7,0,0.5873,OTHER
2020,FOREST,PA00001829,BLM,DESERT,74.74,312,0,593826.76,5.23,40.61,0.004,4939453.94,0,147009.88,2.893,31.4,1,0.867,LIDAR
2015,URBAN,PA00001830,OTHER,COASTAL,14.56,49806,1,728206.13,44.76,89.06,0.7117,4856201.34,0,76194.72,7.688,56.4,1,0.5257,MODIS
2012,URBAN,PA00001831,BLM,MARSH,28.38,36347,0,266327.57,15.44,79.51,0.3064,8715123.08,0,205757.06,14.483,41.7,0,0.4323,MODIS
2011,GRASSLAND,PA00001832,OTHER,DECIDUOUS,46.8,43511,0,670396.59,15.81,14.61,0.9349,7974125.1,0,64771.72,6.557,84.7,1,0.7036,SENTINEL2
2020,GRASSLAND,PA00001833,NATIONAL_PARK,MARSH,98.11,26705,0,621753.87,79.8,54.1,0.3376,6127166.46,1,205302.4,3.797,99.8,0,0.3555,OTHER
2001,WETLAND,PA00001834,BLM,MARSH,85.31,5765,0,327347.77,85.35,9.39,0.9802,3684599.85,1,243483.68,11.311,38.0,0,0.084,NAIP
2022,CROPLAND,PA00001835,OTHER,DESERT,0.46,31071,0,1096586.86,73.72,81.82,0.4519,10312291.97,1,72872.88,3.658,36.4,0,0.1891,SENTINEL2
2016,SHRUB,PA00001836,STATE_PARK,DECIDUOUS,29.61,6739,1,851412.8,69.66,14.73,0.665,3248079.14,0,140180.55,13.66,14.8,1,0.1393,SENTINEL2
2017,URBAN,PA00001837,BLM,MARSH,64.53,12035,0,777317.97,72.86,7.48,0.3558,11727197.75,1,183858.66,2.939,4.1,0,0.6032,LANDSAT
2022,CROPLAND,PA00001838,TRIBAL,URBAN_GREEN,58.56,22945,0,948675.28,20.8,49.48,0.9587,139473.69,0,231106.91,0.836,68.9,0,0.0078,SENTINEL2
2008,CROPLAND,PA00001839,WILDLIFE_REFUGE,DESERT,9.82,26949,0,1017145.17,13.41,77.04,0.9168,3105644.17,1,170915.14,6.438,83.8,0,0.3756,OTHER
2003,CROPLAND,PA00001840,OTHER,ALPINE,57.85,34135,1,694046.17,32.38,59.0,0.3842,9472643.44,0,53960.64,10.405,24.0,0,0.0155,LANDSAT
2017,FOREST,PA00001841,STATE_PARK,ALPINE,58.28,22183,0,762177.42,0.29,85.16,0.042,7647929.94,1,214487.47,12.161,17.5,1,0.4702,PLANET
2025,URBAN,PA00001842,BLM,RIPARIAN,46.95,45931,0,28782.43,9.31,68.1,0.5762,10686197.31,0,87768.61,2.425,11.8,1,0.1167,LANDSAT
2022,FOREST,PA00001843,WILDLIFE_REFUGE,MARSH,0.86,14880,1,1134812.25,71.16,80.37,0.7722,3717402.93,0,205960.54,8.965,83.2,0,0.5089,SENTINEL2
2019,URBAN,PA00001844,PRIVATE_CONSERVATION,DESERT,77.59,15071,0,760868.01,56.42,72.49,0.677,3509274.67,0,188511.02,12.209,91.0,0,0.6363,SENTINEL2
2006,FOREST,PA00001845,STATE_PARK,CONIFER,53.38,13536,1,1246995.08,95.33,59.06,0.3338,3221000.08,0,50832.96,10.704,62.6,0,0.6812,LANDSAT
2017,WETLAND,PA00001846,NATIONAL_PARK,ALPINE,98.29,17102,0,1059016.58,49.89,19.73,0.4675,5978361.43,0,194016.99,14.892,83.8,1,0.353,LANDSAT
2005,SHRUB,PA00001847,BLM,PRAIRIE,79.91,27830,1,891439.15,9.4,45.86,0.3093,664194.5,1,116495.54,12.606,13.4,0,0.8968,LANDSAT
2019,WETLAND,PA00001848,STATE_PARK,PRAIRIE,72.28,13017,0,416774.57,30.16,14.9,0.2024,10422878.82,0,33594.98,13.686,59.4,1,0.3076,LANDSAT
2020,CROPLAND,PA00001849,BLM,DECIDUOUS,13.79,32105,0,41761.96,9.15,45.33,0.1335,1808750.32,1,239218.81,0.113,85.8,0,0.7093,PLANET
2023,GRASSLAND,PA00001850,PRIVATE_CONSERVATION,URBAN_GREEN,92.86,33906,1,199950.52,60.3,53.61,0.7844,11250108.34,0,151175.97,12.001,48.8,0,0.4714,SENTINEL2
2010,FOREST,PA00001851,OTHER,PRAIRIE,12.05,17327,0,449995.27,60.29,14.98,0.9735,10345004.99,0,86585.84,4.387,51.6,0,0.2874,NAIP
2025,WATER,PA00001852,STATE_PARK,DESERT,91.13,8659,1,467459.09,55.5,49.92,0.5468,3057124.8,1,188026.21,4.54,91.1,0,0.9449,MODIS
2002,URBAN,PA00001853,TRIBAL,ALPINE,89.14,9169,1,466647.37,75.67,29.24,0.0742,7541256.09,0,64357.28,11.174,24.6,1,0.9303,OTHER
2014,FOREST,PA00001854,OTHER,URBAN_GREEN,76.71,39515,0,1121736.76,75.78,8.43,0.3403,9948464.27,0,69575.63,14.085,21.8,0,0.6152,OTHER
2023,GRASSLAND,PA00001855,TRIBAL,CONIFER,60.89,10397,0,507019.07,60.62,78.4,0.0491,6825731.77,0,222017.77,0.351,61.0,0,0.5187,SENTINEL2
2005,FOREST,PA00001856,NATIONAL_PARK,COASTAL,91.87,25236,0,441044.1,82.08,30.49,0.8021,4559198.82,0,36677.63,2.122,23.0,0,0.3944,MODIS
2021,SHRUB,PA00001857,WILDLIFE_REFUGE,DECIDUOUS,69.26,8217,0,276260.96,48.82,36.28,0.9809,9297202.22,1,115422.5,12.088,28.1,0,0.1772,LIDAR
2010,FOREST,PA00001858,TRIBAL,CONIFER,20.36,34651,1,491122.52,43.43,92.94,0.0037,10686443.85,0,194297.27,8.667,27.9,1,0.7913,LANDSAT
2022,FOREST,PA00001859,OTHER,RIPARIAN,47.12,36821,0,96512.24,59.65,26.56,0.1304,11338331.75,1,82346.38,12.434,71.5,1,0.9985,MODIS
2020,CROPLAND,PA00001860,STATE_PARK,MARSH,83.55,417,0,430863.83,34.61,5.12,0.6486,9205294.02,0,237277.39,9.02,53.0,0,0.924,NAIP
2012,FOREST,PA00001861,NATIONAL_PARK,DECIDUOUS,13.26,46614,1,1067254.24,78.56,15.96,0.0915,3820900.54,0,212393.45,5.64,97.8,0,0.0708,MODIS
2010,GRASSLAND,PA00001862,PRIVATE_CONSERVATION,DECIDUOUS,30.28,4559,0,804708.53,39.39,83.21,0.8293,1824938.32,0,11900.98,3.873,16.3,0,0.522,NAIP
2013,SNOW_ICE,PA00001863,STATE_PARK,CONIFER,46.81,45597,0,821310.1,79.64,66.43,0.2712,8527679.42,0,163642.53,1.226,9.0,0,0.4386,LANDSAT
2020,FOREST,PA00001864,BLM,RIPARIAN,41.05,18927,1,563112.72,1.46,0.62,0.4927,11652856.58,0,206042.24,5.462,19.8,1,0.9998,PLANET
2021,GRASSLAND,PA00001865,WILDLIFE_REFUGE,CONIFER,66.69,48112,0,114722.96,75.54,49.74,0.5304,11380024.88,1,134865.31,8.804,71.1,0,0.4576,NAIP
2015,SHRUB,PA00001866,STATE_PARK,URBAN_GREEN,63.75,33086,0,48116.66,69.1,69.03,0.7289,9612662.51,0,133100.78,7.627,21.2,1,0.546,MODIS
2013,GRASSLAND,PA00001867,BLM,COASTAL,51.52,14433,0,285991.85,51.68,44.83,0.6918,4012584.24,0,88176.85,9.114,58.9,0,0.8261,OTHER
2009,WETLAND,PA00001868,NATIONAL_PARK,RIPARIAN,13.27,25457,0,571957.79,48.68,88.59,0.3648,10767576.19,0,85591.58,2.317,92.5,0,0.2422,PLANET
2023,CROPLAND,PA00001869,PRIVATE_CONSERVATION,DECIDUOUS,86.55,18580,0,1214827.33,13.65,16.28,0.5968,634615.81,0,202385.04,2.748,0.5,0,0.3635,NAIP
2022,FOREST,PA00001870,NATIONAL_PARK,RIPARIAN,1.97,28597,1,255096.47,22.11,30.7,0.8743,3301531.94,0,246786.51,1.282,59.6,0,0.7977,LIDAR
2010,URBAN,PA00001871,PRIVATE_CONSERVATION,DECIDUOUS,39.72,40833,1,203400.58,34.17,17.69,0.4108,4640520.01,1,244643.71,12.12,16.5,0,0.0028,MODIS
2020,GRASSLAND,PA00001872,STATE_PARK,DECIDUOUS,85.28,18674,0,876208.21,42.57,90.18,0.0286,7162792.51,0,248777.87,3.962,25.5,0,0.8184,MODIS
2005,FOREST,PA00001873,STATE_PARK,CONIFER,93.04,20986,0,848393.61,45.72,83.8,0.3092,3663953.23,1,72196.6,12.671,1.6,0,0.0881,LANDSAT
2008,GRASSLAND,PA00001874,STATE_PARK,COASTAL,2.9,28959,1,1075699.74,90.98,70.1,0.6924,10722019.46,1,30196.03,1.241,78.7,0,0.84,SENTINEL2
2013,WETLAND,PA00001875,NATIONAL_PARK,ALPINE,51.91,19867,1,688019.31,17.37,42.83,0.0589,5595017.01,0,133564.3,12.805,21.8,1,0.8132,SENTINEL2
2013,URBAN,PA00001876,OTHER,CONIFER,41.53,49174,0,747118.88,29.66,28.72,0.2546,451777.27,0,219251.98,11.154,0.5,0,0.2855,MODIS
2005,FOREST,PA00001877,WILDLIFE_REFUGE,URBAN_GREEN,59.32,28975,0,1180456.11,46.21,33.64,0.356,8952063.25,0,38678.84,0.393,6.9,0,0.5824,NAIP
2009,URBAN,PA00001878,TRIBAL,DESERT,55.11,19288,0,510931.9,23.76,94.37,0.2932,10620495.87,0,41926.15,9.825,97.5,0,0.6268,LANDSAT
2025,CROPLAND,PA00001879,OTHER,ALPINE,95.93,47245,0,772771.12,86.88,91.87,0.1375,7317478.12,0,4042.7,10.786,70.1,1,0.3374,SENTINEL2
2023,FOREST,PA00001880,OTHER,CONIFER,46.3,3450,0,700784.13,1.47,26.91,0.1208,8893149.05,0,217359.12,9.199,6.2,0,0.4891,PLANET
2008,SHRUB,PA00001881,BLM,DECIDUOUS,9.04,38325,0,424862.44,70.32,64.34,0.3487,8705993.44,0,68561.05,2.353,30.9,0,0.5527,SENTINEL2
2008,URBAN,PA00001882,STATE_PARK,RIPARIAN,26.58,46409,0,648301.69,38.43,8.13,0.4868,8758308.28,1,54124.19,4.022,80.9,0,0.1048,LANDSAT
2011,GRASSLAND,PA00001883,STATE_PARK,DECIDUOUS,18.23,11938,0,1210480.06,23.13,51.4,0.8899,7619903.18,1,168867.92,4.351,94.6,1,0.3536,SENTINEL2
2018,GRASSLAND,PA00001884,WILDLIFE_REFUGE,DECIDUOUS,4.58,32039,0,1118460.16,87.8,11.24,0.4505,7999474.05,1,94470.1,5.459,28.4,0,0.1439,NAIP
2014,GRASSLAND,PA00001885,OTHER,RIPARIAN,85.88,1446,0,708327.19,89.8,10.13,0.0312,11143107.31,1,124587.01,6.0,36.6,0,0.7358,MODIS
2024,GRASSLAND,PA00001886,OTHER,RIPARIAN,37.17,29662,0,105030.03,35.23,55.59,0.2032,2461833.75,0,93638.93,3.639,76.7,0,0.84,LIDAR
2009,SHRUB,PA00001887,OTHER,DESERT,92.91,27746,0,225465.72,33.36,98.08,0.7419,11008631.56,0,136819.12,7.392,78.2,0,0.9404,PLANET
2014,URBAN,PA00001888,PRIVATE_CONSERVATION,PRAIRIE,92.31,48085,0,733860.77,53.57,83.84,0.7237,7474254.39,1,77098.21,13.61,79.3,0,0.0003,SENTINEL2
2001,BARREN,PA00001889,PRIVATE_CONSERVATION,MARSH,74.82,34058,0,372494.21,57.38,90.77,0.5516,11845336.86,0,501.33,5.802,75.9,1,0.6948,LANDSAT
2007,FOREST,PA00001890,OTHER,PRAIRIE,95.35,30058,1,457310.61,62.12,97.84,0.3793,2208708.29,1,39099.71,4.621,4.8,0,0.3211,SENTINEL2
2018,FOREST,PA00001891,OTHER,ALPINE,5.94,41863,1,1066324.59,78.36,38.52,0.7845,7262258.51,0,223384.21,14.765,10.4,0,0.2929,LANDSAT
2021,CROPLAND,PA00001892,STATE_PARK,COASTAL,52.08,20867,0,42771.66,73.85,44.79,0.9342,11349959.09,0,214058.6,12.533,28.5,1,0.2407,LIDAR
2003,GRASSLAND,PA00001893,WILDLIFE_REFUGE,MARSH,25.14,14860,1,1219779.97,78.43,11.66,0.5944,11723024.47,0,47513.56,14.605,34.1,1,0.8562,LANDSAT
2012,FOREST,PA00001894,OTHER,CONIFER,46.21,8313,0,475193.08,60.58,79.0,0.1085,8793206.32,0,131237.53,8.986,61.5,0,0.9111,PLANET
2025,CROPLAND,PA00001895,PRIVATE_CONSERVATION,DESERT,47.23,48049,1,834386.88,56.82,82.29,0.4579,10531170.4,0,47180.07,11.509,60.3,0,0.0295,LANDSAT
2013,URBAN,PA00001896,WILDLIFE_REFUGE,RIPARIAN,15.8,7094,0,899300.76,62.5,59.2,0.6376,8968568.28,0,28043.63,12.165,38.8,0,0.3673,NAIP
2015,FOREST,PA00001897,NATIONAL_PARK,CONIFER,91.9,29759,0,850288.96,4.97,97.05,0.3467,7664453.14,0,180742.67,14.582,18.4,0,0.0876,SENTINEL2
2015,CROPLAND,PA00001898,TRIBAL,RIPARIAN,71.27,19744,1,439834.04,31.81,92.13,0.0671,667968.64,0,33698.8,0.096,80.8,0,0.0622,LANDSAT
2014,URBAN,PA00001899,OTHER,MARSH,0.65,23921,0,629249.97,48.49,33.03,0.6694,1964419.48,0,232487.4,12.754,50.1,0,0.3529,NAIP
2021,CROPLAND,PA00001900,TRIBAL,DECIDUOUS,83.8,45931,0,124512.85,48.26,71.58,0.1853,10901904.5,0,169785.02,0.532,99.8,1,0.2726,LANDSAT
2007,FOREST,PA00001901,BLM,ALPINE,10.69,16308,0,153294.94,41.35,45.76,0.6873,6119005.62,1,37493.23,1.168,91.5,0,0.7506,LIDAR
2023,FOREST,PA00001902,STATE_PARK,URBAN_GREEN,25.13,25781,0,165729.64,71.85,62.34,0.1858,4030716.04,0,80466.63,9.6,60.4,0,0.4281,NAIP
2006,SHRUB,PA00001903,WILDLIFE_REFUGE,ALPINE,68.0,3126,1,870815.41,9.48,21.41,0.1939,5062128.34,0,24726.07,10.658,54.2,1,0.4165,SENTINEL2
2012,SHRUB,PA00001904,NATIONAL_PARK,COASTAL,21.22,4364,1,427499.21,73.91,2.11,0.8327,1218293.72,0,90166.23,4.252,71.5,0,0.5169,LANDSAT
2013,FOREST,PA00001905,STATE_PARK,DESERT,98.32,11447,1,371813.31,34.95,78.97,0.4564,4921924.28,0,152699.17,4.154,43.8,0,0.2595,LANDSAT
2019,FOREST,PA00001906,STATE_PARK,CONIFER,20.33,45025,0,283520.08,58.47,39.11,0.1678,10014635.63,0,242841.85,11.781,31.8,1,0.7679,SENTINEL2
2001,WATER,PA00001907,PRIVATE_CONSERVATION,DESERT,90.93,25314,0,1917.04,67.0,37.58,0.9634,7021674.62,0,68637.81,11.393,26.2,1,0.1392,LIDAR
2013,SHRUB,PA00001908,STATE_PARK,DECIDUOUS,36.96,13299,0,24850.24,8.92,73.99,0.6867,3225186.44,0,72622.8,7.432,35.9,0,0.0441,LANDSAT
2024,URBAN,PA00001909,OTHER,DESERT,44.0,26637,0,426295.31,5.96,60.0,0.5673,10546961.06,0,195528.52,1.845,94.1,1,0.9421,NAIP
2003,GRASSLAND,PA00001910,TRIBAL,URBAN_GREEN,76.93,38333,1,15590.5,1.65,20.81,0.3616,2189676.55,0,13252.66,14.92,51.5,0,0.2599,LIDAR
2015,URBAN,PA00001911,OTHER,ALPINE,91.21,47186,0,448572.65,10.32,9.07,0.2997,5922778.82,0,14506.87,8.601,62.4,0,0.0818,SENTINEL2
2013,CROPLAND,PA00001912,OTHER,CONIFER,67.45,38207,0,1191160.94,14.67,21.81,0.3521,8119899.8,0,101341.11,7.666,50.6,0,0.938,LANDSAT
2002,CROPLAND,PA00001913,NATIONAL_PARK,MARSH,11.55,41190,0,1217480.63,99.71,58.15,0.869,10756871.87,0,148029.41,3.389,99.1,0,0.5339,LIDAR
2023,FOREST,PA00001914,BLM,PRAIRIE,54.28,32872,0,1189117.54,88.04,54.74,0.4737,3876482.27,0,16274.91,3.298,13.9,0,0.9781,SENTINEL2
2006,SHRUB,PA00001915,NATIONAL_PARK,CONIFER,78.11,37750,1,243800.2,14.69,40.52,0.1678,7756689.46,1,136771.49,11.566,35.3,0,0.366,LANDSAT
2008,SHRUB,PA00001916,OTHER,RIPARIAN,4.39,2655,0,809116.63,18.93,0.75,0.7596,6359799.7,0,39489.33,10.52,99.7,0,0.8184,MODIS
2011,CROPLAND,PA00001917,NATIONAL_PARK,CONIFER,35.15,25585,0,1042256.8,90.36,13.99,0.9291,900861.49,0,193268.51,1.152,18.1,0,0.1963,MODIS
2023,URBAN,PA00001918,PRIVATE_CONSERVATION,URBAN_GREEN,26.01,28019,0,950662.77,21.67,90.41,0.9826,236306.15,0,85865.29,10.754,23.0,0,0.7182,NAIP
2016,URBAN,PA00001919,STATE_PARK,ALPINE,61.57,26655,0,17661.44,56.22,62.86,0.456,5189412.26,0,139464.42,4.983,42.2,0,0.3823,LIDAR
2014,CROPLAND,PA00001920,TRIBAL,DECIDUOUS,29.88,39741,1,1177553.07,92.64,54.1,0.2203,6560153.84,0,57863.9,10.21,75.2,1,0.4377,SENTINEL2
2009,URBAN,PA00001921,OTHER,PRAIRIE,68.54,49283,0,258031.08,94.8,27.78,0.3886,6909411.11,1,73251.42,3.299,92.4,0,0.4721,LANDSAT
2018,URBAN,PA00001922,BLM,DECIDUOUS,87.14,41631,1,45920.23,61.71,78.61,0.1868,1326839.33,0,117056.18,4.072,60.0,0,0.8397,MODIS
2022,CROPLAND,PA00001923,TRIBAL,MARSH,9.52,14124,0,45373.18,1.19,85.44,0.1873,8277430.04,0,211601.1,9.492,27.9,0,0.3864,LANDSAT
2002,GRASSLAND,PA00001924,WILDLIFE_REFUGE,COASTAL,84.53,37598,0,832926.07,90.69,71.73,0.9165,7618458.58,0,225498.09,0.951,70.0,1,0.9538,NAIP
2024,WETLAND,PA00001925,TRIBAL,DECIDUOUS,52.3,41602,0,836495.92,74.35,68.03,0.2322,721624.45,1,174273.0,10.228,71.0,1,0.1504,PLANET
2006,CROPLAND,PA00001926,WILDLIFE_REFUGE,URBAN_GREEN,17.16,20202,0,1228469.31,37.48,56.03,0.3291,2443483.59,0,30650.49,12.574,72.8,1,0.8296,LANDSAT
2025,URBAN,PA00001927,OTHER,CONIFER,85.75,2233,1,33683.1,0.87,0.52,0.7714,154255.17,0,249363.97,4.137,11.7,0,0.3102,LANDSAT
2002,SHRUB,PA00001928,NATIONAL_PARK,CONIFER,32.46,3286,1,809088.71,58.32,83.02,0.7781,8371399.01,0,162996.3,10.757,26.8,0,0.1646,SENTINEL2
2008,CROPLAND,PA00001929,TRIBAL,ALPINE,61.84,47837,1,567948.1,86.42,44.52,0.1683,6255935.08,0,97921.33,13.996,16.4,0,0.7495,LANDSAT
2005,SHRUB,PA00001930,BLM,RIPARIAN,89.57,46305,1,1232430.86,22.53,31.61,0.0856,232435.7,0,226165.46,6.07,34.2,0,0.8899,LANDSAT
2006,GRASSLAND,PA00001931,PRIVATE_CONSERVATION,COASTAL,83.06,5828,0,193503.5,82.54,62.71,0.1191,1449898.34,1,158207.22,8.315,13.9,0,0.7328,PLANET
2012,FOREST,PA00001932,WILDLIFE_REFUGE,MARSH,60.13,44268,0,203532.65,40.69,76.83,0.4328,11330851.19,0,160700.85,1.062,48.7,0,0.9894,PLANET
2021,BARREN,PA00001933,STATE_PARK,CONIFER,14.37,14953,0,46725.68,14.63,35.81,0.068,8419390.17,0,207555.03,2.68,7.2,1,0.9264,PLANET
2005,GRASSLAND,PA00001934,OTHER,CONIFER,91.19,14928,1,1194895.97,71.56,28.66,0.3564,2398995.89,0,157510.36,12.026,23.9,1,0.1424,NAIP
2001,GRASSLAND,PA00001935,NATIONAL_PARK,DECIDUOUS,88.7,18117,1,30263.9,49.77,71.49,0.7632,1029096.77,0,201573.96,6.43,32.3,0,0.5657,LANDSAT
2006,URBAN,PA00001936,BLM,URBAN_GREEN,72.98,24402,1,8975.82,49.59,64.28,0.825,9806557.82,0,11987.78,5.196,52.9,0,0.4154,MODIS
2024,FOREST,PA00001937,OTHER,DECIDUOUS,47.13,31838,0,740506.32,50.62,48.11,0.8244,3151341.55,1,159354.38,11.457,28.9,0,0.5473,NAIP
2016,SNOW_ICE,PA00001938,NATIONAL_PARK,COASTAL,49.1,43673,0,117968.37,83.7,75.96,0.9797,1114510.83,0,176731.99,3.191,34.6,0,0.3518,SENTINEL2
2008,FOREST,PA00001939,BLM,URBAN_GREEN,61.23,21027,0,1190668.99,12.55,14.2,0.4304,2794580.19,1,54310.62,10.388,0.2,0,0.7637,MODIS
2018,URBAN,PA00001940,WILDLIFE_REFUGE,RIPARIAN,71.66,13341,1,357616.19,86.09,76.52,0.4003,8519615.95,1,26325.24,11.909,22.6,0,0.9872,NAIP
2010,FOREST,PA00001941,TRIBAL,COASTAL,34.09,34447,1,184256.33,4.95,47.87,0.4967,4217264.92,0,186424.57,12.567,46.2,1,0.4753,SENTINEL2
2023,GRASSLAND,PA00001942,TRIBAL,DESERT,74.84,22553,0,680561.64,72.68,90.55,0.3728,534016.63,0,204189.96,6.956,95.8,0,0.7852,SENTINEL2
