edu_hiedpath_term_code,edu_hiedpath_institution_aishe_id,edu_hiedpath_program_cip_code,edu_hiedpath_student_level,edu_hiedpath_entry_status,edu_hiedpath_credits_attempted,edu_hiedpath_credits_completed,edu_hiedpath_gpa_term,edu_hiedpath_retention_next_term_flag,edu_hiedpath_transfer_out_flag,edu_hiedpath_completion_award_type,edu_hiedpath_time_to_degree_months,edu_hiedpath_student_debt_at_completion,edu_hiedpath_pell_grant_recipient_flag,edu_hiedpath_first_generation_flag,edu_hiedpath_online_course_load_pct,edu_hiedpath_internship_participation_flag,edu_hiedpath_postgrad_employment_rate,edu_hiedpath_median_earnings_1yr,edu_hiedpath_median_earnings_5yr
2020-TRI3,AISHE229983,CIP8285,PG,Continuing,9,4,5.8,N,Y,Degree,38,1957682.49,N,N,42.49,Y,17.99,1266613.85,1214892.35
2022-TRI3,AISHE724278,CIP4889,PhD,Continuing,6,0,8.11,Y,Y,PhD,82,1430715.37,Y,Y,34.47,Y,22.4,1088883.27,2003504.23
2025-SEM1,AISHE444542,CIP5452,PhD,ReEntry,20,11,9.37,Y,Y,Degree,90,912548.68,N,Y,6.1,Y,17.78,1265732.69,4310210.66
2016-TRI2,AISHE210109,CIP7011,Certificate,Continuing,8,6,8.09,N,Y,PhD,17,1065729.74,N,N,77.25,N,61.11,128682.56,1138814.76
2016-TRI3,AISHE579264,CIP4514,Diploma,TransferIn,15,13,9.06,N,Y,Degree,17,536019.4,Y,N,15.19,N,93.25,1543773.52,2230630.43
2024-TRI1,AISHE848186,CIP6550,PG,FirstTime,33,31,8.58,Y,Y,Diploma,37,2051627.95,Y,N,89.38,Y,67.41,552054.3,575754.91
2025-SEM2,AISHE199296,CIP5747,PG,ReEntry,26,20,8.8,N,N,PG_Diploma,43,481095.31,N,Y,87.24,N,63.41,1044861.79,2582390.42
2024-SEM1,AISHE300805,CIP2041,PhD,TransferIn,26,26,6.01,Y,N,Diploma,33,1610436.97,N,N,7.25,N,31.98,2162945.92,4051501.32
2023-TRI3,AISHE971944,CIP5935,PhD,FirstTime,9,1,5.5,Y,Y,Certificate,52,2344612.72,N,Y,35.02,N,91.89,1704046.13,2461666.5
2017-TRI1,AISHE138586,CIP8440,UG,ReEntry,18,10,5.31,Y,N,PG_Diploma,63,2432223.76,Y,N,56.87,Y,84.65,1651581.54,3530244.36
2021-TRI2,AISHE165246,CIP4359,UG,Continuing,22,16,8.74,Y,Y,Diploma,42,240689.48,Y,N,10.24,N,21.51,1121568.47,4381033.5
2024-SEM1,AISHE509879,CIP2600,UG,TransferIn,6,6,6.42,Y,Y,PhD,35,981107.33,Y,N,3.25,Y,46.11,1111923.45,3748304.91
2022-SEM1,AISHE321357,CIP7170,PG,ReEntry,20,17,9.61,N,N,PG_Diploma,57,2327791.15,Y,N,5.56,Y,64.31,399646.37,2448795.25
2016-SEM1,AISHE694625,CIP9061,PG,TransferIn,28,24,6.86,Y,N,PhD,68,2497215.25,Y,N,31.76,Y,75.23,591760.03,480493.97
2019-TRI3,AISHE545629,CIP1766,PhD,FirstTime,10,2,4.34,Y,N,Certificate,86,1603351.84,N,Y,40.21,N,10.27,853513.35,1401680.22
2021-SEM2,AISHE569869,CIP7859,Diploma,Continuing,27,17,6.27,Y,Y,Degree,52,1054024.44,Y,Y,12.78,N,77.26,2196274.61,2596119.69
2025-TRI1,AISHE475112,CIP5228,PhD,TransferIn,18,9,5.85,Y,Y,PhD,83,71961.25,Y,N,20.84,N,90.98,1471367.34,165026.48
2022-SEM2,AISHE313785,CIP6820,PhD,TransferIn,22,22,8.2,N,Y,PG_Diploma,92,2388394.84,Y,N,6.18,Y,92.35,2050586.95,827337.15
2017-TRI2,AISHE668461,CIP8962,PhD,ReEntry,19,10,8.54,N,N,Certificate,19,1624180.87,Y,N,59.89,Y,91.71,1797189.36,2430963.22
2018-TRI3,AISHE894961,CIP2675,UG,ReEntry,11,5,6.45,Y,Y,PG_Diploma,83,1396445.24,Y,Y,61.59,Y,55.99,1614573.6,928094.3
2017-SEM1,AISHE508835,CIP4386,PhD,FirstTime,11,5,8.75,N,Y,PhD,89,735924.98,N,N,56.88,Y,11.51,912105.47,3012354.27
2021-TRI3,AISHE306522,CIP9287,Diploma,Continuing,27,16,8.66,N,Y,PhD,21,756793.01,Y,N,12.49,Y,92.51,1114459.08,3559627.32
2022-TRI2,AISHE383565,CIP7819,PhD,Continuing,30,22,5.58,N,Y,PhD,14,2041407.17,N,N,20.12,N,97.65,2028624.63,5101218.92
2023-TRI1,AISHE610233,CIP2215,PhD,ReEntry,23,13,4.27,Y,N,Diploma,10,2229662.03,Y,Y,5.27,Y,45.83,1292449.84,267937.02
2018-SEM1,AISHE708745,CIP5978,Diploma,ReEntry,13,11,7.58,Y,Y,Diploma,83,548148.47,Y,Y,37.27,N,45.72,1364708.47,4856687.19
2016-TRI3,AISHE659230,CIP1188,PG,TransferIn,18,11,6.4,N,Y,PG_Diploma,17,1843230.22,Y,N,7.18,N,52.27,391519.04,2387201.32
2018-TRI1,AISHE943012,CIP5617,Diploma,Continuing,9,9,5.38,N,N,PhD,82,1682258.99,N,N,96.25,Y,74.0,1767594.61,3888014.81
2018-TRI2,AISHE175004,CIP4832,UG,ReEntry,18,11,4.05,Y,N,Degree,49,488276.54,Y,Y,76.66,Y,43.57,1909668.17,445384.18
2020-SEM2,AISHE113532,CIP4908,PG,Continuing,11,10,9.49,Y,N,Degree,83,1478009.69,Y,N,10.85,Y,12.95,791296.65,3720309.98
2021-TRI2,AISHE929174,CIP7546,UG,TransferIn,23,14,9.69,Y,Y,PG_Diploma,11,1256058.16,N,N,58.36,Y,69.58,1154446.02,2209065.03
2023-TRI2,AISHE989132,CIP9620,PG,TransferIn,7,0,6.5,Y,N,Certificate,15,2338060.92,N,Y,12.09,Y,58.49,293826.97,120568.21
2018-SEM1,AISHE754293,CIP8895,Diploma,TransferIn,9,0,9.09,Y,N,PG_Diploma,40,2394125.24,N,Y,28.87,N,10.59,1109230.12,4855761.91
2022-TRI2,AISHE635408,CIP5156,UG,FirstTime,29,19,7.83,N,N,PhD,49,256980.94,Y,N,80.43,N,85.69,1993426.53,4124380.36
2023-SEM2,AISHE875284,CIP1292,Diploma,ReEntry,10,1,9.83,Y,N,Degree,55,2060868.01,Y,Y,10.41,N,63.42,86557.82,1380758.21
2025-TRI3,AISHE761519,CIP9353,PG,TransferIn,14,5,4.25,Y,N,Diploma,30,779137.13,Y,N,25.01,N,67.56,1962274.68,4886824.97
2019-TRI2,AISHE901324,CIP8481,Diploma,ReEntry,33,22,6.17,N,Y,PhD,76,1283459.17,N,Y,28.79,Y,51.33,908152.78,4082857.99
2017-TRI3,AISHE277737,CIP7378,PhD,ReEntry,33,28,9.93,Y,Y,Diploma,40,2460324.55,Y,Y,47.27,N,63.19,652871.39,366880.31
2022-TRI3,AISHE627795,CIP3560,Diploma,ReEntry,6,0,5.82,Y,Y,Degree,51,781439.36,Y,Y,43.06,Y,80.34,1161858.47,2843003.21
2021-TRI3,AISHE202728,CIP3459,PhD,FirstTime,23,21,7.04,Y,N,PhD,20,1618323.75,Y,N,99.1,Y,28.17,920036.52,1060764.75
2022-TRI1,AISHE150596,CIP1900,Diploma,Continuing,9,4,9.29,N,N,Diploma,39,558661.08,Y,Y,59.11,N,92.69,1416042.82,2607004.92
2023-TRI3,AISHE181992,CIP7599,PG,FirstTime,28,23,4.67,Y,Y,PG_Diploma,25,1330650.13,Y,Y,19.31,N,82.43,164528.91,2199342.02
2017-TRI2,AISHE392312,CIP7229,PG,ReEntry,14,11,4.55,Y,N,PhD,91,431553.54,N,N,6.98,Y,29.45,896438.45,2004464.23
2019-SEM1,AISHE178901,CIP1885,UG,FirstTime,29,26,5.17,Y,N,Certificate,42,540012.54,N,Y,85.3,Y,41.37,810931.91,4931701.6
2020-TRI2,AISHE681075,CIP9650,UG,TransferIn,33,29,6.91,Y,Y,Diploma,42,1278908.86,N,Y,97.94,Y,81.68,859671.64,4010330.38
2021-TRI3,AISHE833452,CIP5301,Certificate,FirstTime,9,0,8.56,N,Y,PG_Diploma,81,1611953.12,N,N,15.15,Y,64.87,2181898.32,2105199.83
2023-TRI3,AISHE301150,CIP9565,PG,FirstTime,32,28,5.06,N,Y,PhD,72,630548.95,N,N,63.28,N,56.38,414175.81,1240548.43
2019-TRI1,AISHE610584,CIP7378,PG,ReEntry,19,9,6.0,Y,Y,Diploma,44,1290683.42,Y,Y,90.34,Y,24.49,1220787.98,3016093.44
2025-TRI1,AISHE290346,CIP5422,PhD,TransferIn,20,18,8.74,Y,N,PG_Diploma,37,977299.09,Y,N,71.23,Y,48.5,205732.8,3170456.12
2017-TRI1,AISHE623102,CIP2268,PG,FirstTime,16,9,5.13,N,N,Certificate,21,563204.42,Y,N,5.13,N,48.33,1183655.38,3842208.76
2016-SEM1,AISHE828553,CIP1423,Diploma,Continuing,21,21,5.39,N,N,Diploma,73,346986.69,N,Y,27.95,N,15.99,1279353.14,4873113.29
2021-SEM1,AISHE783999,CIP3846,PG,TransferIn,7,1,5.75,N,Y,PG_Diploma,51,13030.54,Y,Y,15.95,Y,60.17,224413.73,2539038.48
2025-TRI1,AISHE609066,CIP9038,PG,TransferIn,35,27,6.41,Y,N,PG_Diploma,39,695772.28,Y,Y,76.94,Y,63.94,161482.24,1134147.19
2022-TRI3,AISHE850075,CIP5921,PG,TransferIn,33,32,5.77,N,Y,Degree,52,2413461.9,N,Y,34.5,Y,55.16,2035827.29,4691074.95
2017-TRI1,AISHE982572,CIP8093,Certificate,FirstTime,13,6,9.04,N,N,Certificate,95,2483411.59,Y,Y,47.21,N,24.15,847966.3,199978.8
2017-TRI2,AISHE683450,CIP7973,PG,TransferIn,32,32,4.42,Y,N,PG_Diploma,86,481124.54,N,Y,42.86,Y,27.99,280718.99,1012035.94
2025-TRI1,AISHE111206,CIP7391,PG,ReEntry,25,15,9.02,N,Y,Diploma,71,146568.43,N,N,82.07,Y,96.15,1195194.95,2355659.62
2018-TRI1,AISHE134119,CIP2469,Diploma,FirstTime,25,14,7.65,Y,N,PhD,73,984338.57,Y,N,56.51,N,50.5,1482224.09,199427.63
2023-TRI3,AISHE107270,CIP1407,Certificate,Continuing,30,25,7.33,N,N,Certificate,67,571725.36,Y,Y,60.19,Y,28.55,758856.29,2604752.47
2022-TRI3,AISHE914830,CIP1791,UG,Continuing,9,8,5.59,N,Y,Certificate,48,1946295.19,N,N,94.02,N,93.25,1163290.27,605184.9
2021-TRI2,AISHE873824,CIP7418,PG,FirstTime,27,26,7.76,N,Y,PhD,54,2027946.16,Y,N,66.57,Y,36.9,1937700.2,1036707.55
2016-TRI3,AISHE151329,CIP6105,Certificate,TransferIn,12,5,7.5,N,Y,PG_Diploma,11,254280.07,N,Y,67.98,Y,51.47,1414258.25,4375096.36
2019-TRI2,AISHE270670,CIP4525,PG,Continuing,15,10,7.31,Y,N,PhD,64,1020460.62,N,Y,36.15,Y,44.98,489973.31,3022725.63
2020-SEM1,AISHE226364,CIP9572,Certificate,TransferIn,7,3,5.4,Y,Y,Certificate,53,1947982.58,Y,Y,21.43,Y,24.02,1185462.97,2785814.55
2021-TRI2,AISHE575499,CIP9556,UG,TransferIn,16,7,6.62,N,N,Certificate,86,807669.31,Y,Y,19.86,N,86.89,801730.91,4092830.78
2018-TRI2,AISHE146552,CIP1389,UG,FirstTime,26,25,9.08,N,Y,Certificate,29,990091.96,N,N,6.3,N,18.53,982092.59,1936147.49
2022-TRI1,AISHE728470,CIP6161,Diploma,ReEntry,31,20,7.16,Y,Y,Diploma,78,1254226.41,N,N,40.51,Y,17.18,698643.23,1522171.31
2016-TRI2,AISHE162788,CIP6920,Diploma,TransferIn,14,5,5.21,N,Y,PG_Diploma,18,1708022.52,N,Y,43.19,Y,56.2,267441.88,2386378.82
2021-TRI1,AISHE992766,CIP8566,Diploma,ReEntry,34,29,6.29,N,N,PG_Diploma,18,649353.15,Y,N,1.26,Y,66.49,840951.22,2257673.22
2018-TRI3,AISHE483115,CIP8039,UG,FirstTime,6,0,4.25,Y,Y,Diploma,37,2212620.99,N,N,37.53,Y,23.21,1902324.83,2822382.13
2020-SEM2,AISHE768671,CIP7639,Diploma,FirstTime,10,0,4.1,N,Y,PG_Diploma,35,347802.62,N,N,60.21,Y,42.77,917607.11,844439.58
2023-SEM2,AISHE238832,CIP9873,PhD,ReEntry,11,5,4.24,Y,N,Degree,23,2234525.54,N,Y,12.26,N,75.56,385943.99,2915178.08
2021-SEM1,AISHE225170,CIP9199,UG,FirstTime,22,16,8.73,Y,N,Degree,43,2359688.15,Y,N,10.15,Y,75.21,2185540.46,955586.84
2020-TRI2,AISHE947215,CIP9040,Certificate,ReEntry,22,20,9.12,N,Y,Diploma,85,846762.18,N,N,69.13,N,22.42,330461.61,3067326.44
2022-TRI1,AISHE117450,CIP4778,Diploma,TransferIn,9,6,5.37,Y,Y,PG_Diploma,27,1208425.92,Y,Y,15.97,Y,16.66,746822.66,1646604.5
2020-SEM2,AISHE338686,CIP9225,Certificate,Continuing,15,4,6.26,N,Y,PG_Diploma,27,2022554.19,N,N,82.62,Y,20.45,1662597.67,2785096.27
2025-TRI3,AISHE960874,CIP8881,Certificate,FirstTime,6,2,4.82,Y,N,Certificate,72,644294.58,N,Y,65.02,N,47.86,1344807.09,1755787.99
2020-TRI1,AISHE372504,CIP8403,PG,FirstTime,27,16,8.18,Y,N,PG_Diploma,22,1412197.05,N,Y,23.25,N,95.35,1207447.19,547911.34
2018-TRI2,AISHE369787,CIP8271,PG,TransferIn,7,7,9.93,N,N,PG_Diploma,23,1359157.97,N,Y,30.63,Y,50.4,1680589.33,4672153.83
2017-TRI3,AISHE305604,CIP5133,Certificate,ReEntry,35,27,8.77,Y,Y,PhD,85,627196.82,Y,Y,18.39,Y,23.99,1080072.69,734949.32
2017-TRI2,AISHE566272,CIP6655,UG,ReEntry,7,0,4.51,N,N,PG_Diploma,78,2320397.36,N,Y,12.9,Y,61.17,432054.01,1697935.53
2022-TRI1,AISHE816706,CIP7727,PhD,Continuing,27,19,4.71,Y,N,Certificate,79,285085.1,N,Y,63.31,N,50.32,1611572.37,2611333.47
2017-TRI1,AISHE851347,CIP1197,Certificate,Continuing,8,7,9.74,N,Y,Degree,82,260101.82,Y,N,36.07,Y,10.56,315881.48,2279101.54
2016-SEM2,AISHE361406,CIP4752,PG,FirstTime,8,0,6.74,N,Y,Degree,47,707119.16,Y,Y,77.42,Y,75.74,1356600.83,869441.14
2016-TRI2,AISHE118322,CIP6435,Diploma,FirstTime,7,5,6.22,Y,Y,PG_Diploma,70,1852899.44,N,Y,82.01,Y,41.27,1400207.44,455088.11
2021-SEM2,AISHE254499,CIP1828,PhD,Continuing,15,8,6.85,N,Y,Certificate,33,636393.56,Y,Y,98.87,N,33.97,1891471.73,3322815.41
2025-SEM1,AISHE323189,CIP3718,PG,Continuing,15,13,4.46,N,N,PhD,75,1004850.24,Y,N,3.11,Y,90.7,426678.39,2390526.51
2025-SEM2,AISHE980180,CIP2269,PhD,TransferIn,23,15,5.25,Y,N,Degree,61,880974.35,Y,Y,88.59,N,35.2,1900868.0,1548482.73
2019-SEM1,AISHE924084,CIP1618,UG,ReEntry,32,26,8.12,Y,N,PhD,22,401413.94,Y,N,51.51,N,86.47,1213064.77,4669452.94
2020-TRI1,AISHE725622,CIP8234,PG,Continuing,31,23,4.58,N,Y,PhD,47,1312138.64,N,Y,10.75,Y,52.4,610655.74,2570708.87
2018-TRI2,AISHE830013,CIP5987,PhD,Continuing,8,2,4.67,N,N,Certificate,30,2383635.94,N,Y,38.62,Y,26.32,1919225.42,314102.8
2021-TRI3,AISHE706196,CIP5785,Diploma,TransferIn,28,26,5.24,N,N,PhD,59,1867463.32,Y,N,8.52,N,18.84,1371156.88,1624976.33
2017-TRI3,AISHE581195,CIP9010,Certificate,FirstTime,23,20,8.69,Y,N,Diploma,32,1488568.08,N,N,39.43,Y,79.49,1506167.08,4535671.88
2024-TRI2,AISHE990953,CIP2214,PhD,ReEntry,9,1,5.14,N,N,PG_Diploma,52,1479621.13,Y,N,2.71,Y,79.28,215072.72,2540365.36
2023-TRI3,AISHE565980,CIP2900,PhD,ReEntry,18,10,7.78,N,N,Diploma,11,480530.3,Y,Y,68.29,Y,51.34,402692.05,3467489.45
2025-SEM1,AISHE580019,CIP3009,Certificate,TransferIn,13,3,6.85,Y,N,PG_Diploma,82,893882.3,Y,N,90.77,N,55.59,1211506.43,2238577.58
2017-SEM2,AISHE629479,CIP7053,PhD,FirstTime,27,24,6.17,Y,N,Certificate,8,393134.85,Y,Y,12.07,Y,65.82,1099497.04,2466848.27
2017-TRI2,AISHE450477,CIP7476,PG,ReEntry,15,13,4.1,N,N,PhD,94,2386569.71,N,N,41.89,Y,19.23,918185.07,4465284.73
2019-TRI1,AISHE292925,CIP7517,UG,ReEntry,27,22,9.72,Y,Y,PG_Diploma,40,774423.8,N,Y,53.07,N,24.35,1912004.21,720574.1
2016-SEM1,AISHE548169,CIP6943,UG,FirstTime,26,16,9.57,Y,Y,Degree,10,715290.08,N,Y,66.8,Y,14.8,663493.54,338213.07
2019-SEM1,AISHE335462,CIP8685,Certificate,FirstTime,28,24,6.5,Y,Y,Certificate,91,894589.51,N,N,22.25,Y,91.96,1201296.98,2161311.93
2025-SEM2,AISHE325452,CIP6532,Diploma,FirstTime,7,4,8.75,N,Y,Diploma,56,1558317.19,Y,Y,72.86,Y,18.2,600348.99,1590423.62
2017-TRI3,AISHE797898,CIP3130,Certificate,FirstTime,21,21,6.11,Y,N,PhD,15,1420921.07,N,Y,99.84,Y,86.96,1476872.58,1533122.04
2022-SEM1,AISHE124698,CIP1257,UG,TransferIn,34,25,9.05,Y,N,Certificate,32,810263.54,N,N,12.12,Y,27.21,461607.42,4984074.71
2017-TRI2,AISHE828530,CIP1634,PG,ReEntry,29,26,7.48,N,N,PhD,92,1985315.02,N,N,81.96,Y,61.63,472887.58,621881.28
2019-TRI3,AISHE106629,CIP9341,PhD,ReEntry,19,16,5.96,N,Y,Certificate,10,946539.86,Y,N,26.79,N,80.38,1692955.95,5197298.3
2019-SEM2,AISHE596924,CIP7287,Diploma,TransferIn,35,28,8.01,Y,Y,PG_Diploma,24,42569.47,Y,N,59.44,Y,79.05,356021.59,4725143.79
2025-TRI2,AISHE526669,CIP2699,Certificate,ReEntry,19,17,5.04,Y,N,Degree,29,1314374.04,Y,N,58.27,N,50.13,355137.12,2627723.57
2018-SEM1,AISHE778713,CIP2004,Certificate,TransferIn,8,7,8.25,N,N,Diploma,24,646981.03,Y,Y,63.13,N,84.23,541892.95,1553030.64
2024-TRI1,AISHE607819,CIP5139,UG,ReEntry,16,16,4.64,Y,N,Certificate,48,840061.73,Y,N,6.71,Y,86.91,1928017.59,5078630.93
2019-TRI3,AISHE703962,CIP1629,PG,TransferIn,27,19,4.21,Y,N,PhD,43,1002446.42,N,N,27.48,N,93.63,955510.18,3809576.32
2024-TRI3,AISHE194723,CIP6236,PG,Continuing,8,4,9.3,N,Y,PG_Diploma,10,529597.78,N,N,36.26,N,38.67,1868851.36,2467035.37
2025-TRI1,AISHE737967,CIP9272,Certificate,ReEntry,27,18,9.4,N,Y,Degree,48,1297388.98,Y,Y,60.14,N,40.24,186637.58,2741731.66
2019-SEM1,AISHE239737,CIP7009,PhD,ReEntry,21,13,9.05,Y,N,PG_Diploma,77,1494456.94,N,N,1.5,N,30.41,1177087.72,2571167.7
2025-TRI1,AISHE188396,CIP4640,Certificate,TransferIn,17,12,9.39,Y,Y,PG_Diploma,37,2437342.97,N,Y,15.69,Y,87.19,1374156.68,809122.16
2016-TRI2,AISHE299917,CIP4019,Certificate,Continuing,23,15,6.26,N,Y,Degree,64,313994.73,N,N,12.26,Y,26.41,860343.12,971472.49
2023-TRI2,AISHE289500,CIP3760,Certificate,Continuing,19,18,4.66,N,N,Diploma,74,756922.19,N,N,90.7,N,27.48,703823.34,3397511.79
2023-TRI3,AISHE963718,CIP7712,UG,ReEntry,33,28,7.47,Y,N,Certificate,48,729631.11,Y,Y,57.13,N,41.04,1167379.75,2384119.51
2018-TRI3,AISHE212517,CIP8225,PG,FirstTime,25,20,4.09,N,N,Certificate,65,854395.38,Y,Y,30.34,Y,49.89,344948.35,4127187.38
2018-TRI2,AISHE420830,CIP4056,PhD,FirstTime,28,21,6.06,N,N,PG_Diploma,33,1964829.53,N,Y,94.53,N,39.13,1222226.62,4832250.99
2018-TRI2,AISHE311810,CIP4043,Certificate,ReEntry,12,3,7.37,Y,N,Certificate,39,1545284.58,Y,N,1.86,Y,76.77,1955591.75,3744631.42
2021-TRI1,AISHE988095,CIP5996,PG,FirstTime,34,32,9.26,N,N,PhD,64,272763.21,Y,N,54.22,N,57.65,1767304.36,4666014.24
2024-SEM2,AISHE298394,CIP9094,PhD,FirstTime,17,11,4.16,Y,Y,PG_Diploma,85,1713026.29,N,N,96.97,N,40.67,825853.66,240321.19
2020-TRI2,AISHE741652,CIP7723,PG,FirstTime,14,5,6.1,Y,Y,PG_Diploma,94,969791.72,N,N,30.88,N,64.55,1639541.23,1145334.58
2020-TRI2,AISHE820548,CIP8840,Certificate,TransferIn,21,17,7.02,N,N,PG_Diploma,66,1226793.19,Y,N,90.28,N,82.99,1447866.04,4413364.86
2019-SEM2,AISHE434522,CIP2302,PhD,FirstTime,34,32,7.22,Y,N,PG_Diploma,28,1924684.03,N,N,99.04,Y,12.36,753455.55,2076694.12
2023-TRI2,AISHE742198,CIP6978,UG,ReEntry,22,11,4.73,N,N,Degree,40,443809.92,Y,Y,40.37,N,73.27,403106.84,2976508.76
2019-TRI1,AISHE201990,CIP1941,PhD,ReEntry,29,28,8.44,Y,Y,Certificate,31,1548650.56,N,N,21.67,Y,44.37,247988.68,419523.33
2023-TRI3,AISHE603094,CIP2629,PhD,Continuing,8,0,9.03,Y,N,Degree,43,913919.56,N,Y,57.53,N,12.54,2098544.98,3725039.2
2022-SEM2,AISHE945769,CIP3371,PG,ReEntry,34,23,8.39,Y,N,PG_Diploma,13,1695742.49,N,N,56.72,Y,58.72,1465840.05,2121800.46
2017-TRI3,AISHE342537,CIP6993,PhD,FirstTime,21,14,7.57,Y,Y,PhD,19,145194.82,N,N,26.21,N,49.07,745895.08,2693976.27
2017-TRI2,AISHE168741,CIP6028,PG,Continuing,19,19,6.89,Y,N,PhD,24,1695373.74,Y,Y,50.06,N,68.26,2187293.67,3530099.1
2021-SEM1,AISHE262847,CIP8708,PhD,FirstTime,6,0,7.92,Y,N,PhD,38,892253.86,N,N,61.82,N,15.54,2046232.47,4155670.32
2020-SEM1,AISHE915265,CIP6496,Diploma,Continuing,29,23,5.41,Y,N,PhD,87,1728610.67,Y,N,42.47,N,45.09,739366.05,912317.83
2019-SEM2,AISHE266645,CIP3262,Certificate,TransferIn,33,26,9.92,N,Y,PhD,43,988241.47,Y,Y,65.62,N,71.41,402239.34,4979630.15
2020-TRI3,AISHE358518,CIP4218,Diploma,FirstTime,13,10,4.22,Y,Y,Degree,25,1335500.8,N,Y,53.54,N,15.53,2058683.83,3718654.91
2021-TRI3,AISHE248437,CIP2176,PhD,Continuing,26,16,9.4,N,N,Degree,66,1454430.3,N,N,91.7,Y,39.72,1727878.58,3843465.68
2018-TRI3,AISHE958636,CIP4074,UG,ReEntry,13,12,5.12,Y,Y,Diploma,84,876848.39,N,N,17.3,N,87.28,1388193.97,503627.54
2019-TRI2,AISHE961644,CIP3302,Certificate,TransferIn,24,16,8.23,Y,Y,Degree,84,2159046.35,N,Y,92.99,Y,46.59,1135504.25,4526545.57
2024-TRI2,AISHE433211,CIP3222,Diploma,TransferIn,31,24,6.63,Y,Y,Degree,60,1008437.94,N,Y,4.27,Y,68.79,2167986.94,1814056.39
2023-TRI1,AISHE847361,CIP1801,Diploma,ReEntry,27,19,7.5,Y,N,PhD,80,2465200.96,N,N,74.67,N,64.15,2063533.01,702245.25
2016-TRI2,AISHE372038,CIP1367,UG,TransferIn,28,26,4.37,Y,Y,Certificate,36,1439166.77,Y,Y,18.59,Y,57.76,119884.41,998543.3
2019-TRI2,AISHE971115,CIP6755,Certificate,TransferIn,12,2,5.18,N,N,PhD,61,901358.91,N,N,66.78,Y,45.44,1968191.76,780590.28
2020-SEM2,AISHE886005,CIP6464,Certificate,FirstTime,15,13,7.86,N,N,Certificate,13,1874940.62,N,N,75.99,Y,74.51,2087795.06,3895880.68
2019-TRI2,AISHE416101,CIP2213,UG,Continuing,9,4,7.86,Y,N,Diploma,31,1900395.08,N,Y,54.24,Y,76.0,70395.91,2647435.71
2024-SEM2,AISHE303545,CIP2035,Certificate,FirstTime,13,3,5.78,N,Y,Diploma,40,1552178.12,Y,N,67.21,Y,21.49,1672718.37,2783758.75
2016-TRI1,AISHE913146,CIP7268,Certificate,FirstTime,12,11,6.66,Y,Y,Diploma,80,100930.62,N,N,34.85,N,35.96,916707.53,365385.96
2022-TRI3,AISHE513913,CIP8015,PhD,Continuing,11,11,4.77,N,Y,PhD,64,1281775.0,Y,N,26.79,N,90.82,2161552.83,506857.71
2025-TRI1,AISHE972123,CIP5528,PhD,ReEntry,17,13,4.6,Y,Y,Certificate,49,489702.61,N,Y,96.95,Y,60.01,696419.9,2333000.47
2022-TRI1,AISHE207260,CIP2777,Certificate,FirstTime,17,11,8.11,Y,Y,Certificate,89,1318818.82,N,N,68.55,N,76.25,2094163.24,4474067.31
2017-TRI3,AISHE947070,CIP7071,PG,TransferIn,23,21,5.43,Y,N,PG_Diploma,87,223639.46,Y,Y,33.65,Y,64.5,974304.1,421828.71
2025-SEM2,AISHE560880,CIP9652,UG,ReEntry,33,32,5.58,N,Y,PhD,45,825758.86,N,N,70.9,N,53.43,2169272.64,1126654.68
2022-TRI3,AISHE548469,CIP3294,UG,TransferIn,27,18,5.18,Y,N,PhD,18,2123611.42,Y,N,28.15,N,77.49,1798404.3,4997458.95
2016-TRI2,AISHE857100,CIP8943,Certificate,ReEntry,28,24,9.99,N,N,Diploma,82,1128635.65,Y,Y,42.9,N,15.08,1731010.47,2792315.01
2025-SEM2,AISHE659105,CIP6731,PhD,Continuing,33,33,7.2,Y,N,PG_Diploma,74,1777093.11,N,Y,86.37,Y,50.51,2072098.12,547017.95
2022-TRI3,AISHE898409,CIP4079,PG,TransferIn,12,7,5.46,N,N,Degree,29,1572981.52,Y,N,97.07,Y,64.26,537594.82,3779354.05
2023-SEM2,AISHE943584,CIP6770,PG,ReEntry,29,19,4.62,N,N,Degree,33,2403420.69,N,Y,92.95,Y,28.37,1354673.54,1548624.79
2018-SEM2,AISHE845867,CIP3995,UG,ReEntry,11,11,8.42,Y,N,Diploma,50,542126.65,Y,N,57.98,Y,81.61,615717.58,334041.21
2025-SEM2,AISHE507266,CIP2725,PG,ReEntry,18,18,8.56,N,Y,PG_Diploma,43,817202.32,N,Y,75.72,N,94.09,1847265.18,2217504.04
2016-SEM1,AISHE146181,CIP1240,PG,Continuing,25,23,5.34,N,N,Degree,52,100970.06,Y,Y,68.21,Y,19.74,499997.49,3190227.04
2021-TRI1,AISHE625699,CIP5854,Diploma,ReEntry,33,29,9.94,N,Y,Certificate,54,525409.64,N,Y,37.1,Y,23.47,1597361.95,4688736.04
2023-SEM1,AISHE136187,CIP4989,PhD,Continuing,8,0,9.94,Y,N,PhD,84,2130156.29,Y,Y,21.85,N,56.88,958361.36,1382622.13
2019-TRI3,AISHE685826,CIP1679,Diploma,TransferIn,34,29,7.06,N,N,Diploma,46,1830456.94,Y,N,97.33,Y,39.97,1472506.03,4658944.78
2021-SEM1,AISHE514510,CIP9334,Diploma,TransferIn,33,32,8.91,N,N,Certificate,33,687660.09,N,Y,17.53,N,52.67,549987.06,3341785.43
