safe_traffic_crash_date,safe_traffic_crash_time,safe_traffic_roadway_segment_id,safe_traffic_intersection_related_flag,safe_traffic_vehicle_count_involved,safe_traffic_pedestrian_involved_flag,safe_traffic_cyclist_involved_flag,safe_traffic_work_zone_flag,safe_traffic_weather_condition_code,safe_traffic_lighting_condition_code,safe_traffic_speed_limit_mph,safe_traffic_estimated_travel_speed_mph,safe_traffic_driver_impairment_flag,safe_traffic_seatbelt_use_flag,safe_traffic_airbag_deployed_flag,safe_traffic_injury_outcome_max,safe_traffic_tow_away_flag,safe_traffic_fatality_count,safe_traffic_crash_cause_primary,safe_traffic_post_crash_care_minutes
2018-09-07,07:30:00,SEG0000001711,0,6,0,0,0,CLEAR,DAYLIGHT,40,24.9,0,1,1,NONINCAP,1,0,REAR_END,93
2018-09-08,07:37:00,SEG0000001712,1,7,1,0,0,RAIN,DARK_LIGHTED,40,44.2,0,1,0,POSSIBLE,0,0,REAR_END,183
2018-09-09,07:44:00,SEG0000001713,0,6,0,0,0,RAIN,DAYLIGHT,55,52.7,0,0,1,POSSIBLE,1,0,DISTRACTED,137
2018-09-10,07:51:00,SEG0000001714,0,3,0,0,0,SNOW,DAYLIGHT,25,18.2,0,1,0,PDO,0,0,IMPAIRED,41
2018-09-11,07:58:00,SEG0000001715,0,1,0,0,0,CLEAR,DAYLIGHT,70,43.0,0,1,1,PDO,0,0,OTHER,225
2018-09-12,08:05:00,SEG0000001716,1,4,1,0,0,SNOW,DARK_LIGHTED,20,25.6,0,1,1,PDO,0,0,SPEEDING,205
2018-09-13,08:12:00,SEG0000001717,0,4,0,0,0,RAIN,DAYLIGHT,60,69.5,0,0,1,PDO,0,0,SIGNAL_VIOLATION,10
2018-09-14,08:19:00,SEG0000001718,1,5,1,0,0,CLEAR,DARK_UNLIGHTED,30,34.3,1,1,0,PDO,1,1,DISTRACTED,177
2018-09-15,08:26:00,SEG0000001719,0,4,0,0,0,CLEAR,DAWN,40,23.5,0,0,1,NONINCAP,0,0,DISTRACTED,144
2018-09-16,08:33:00,SEG0000001720,0,2,0,0,0,CLEAR,DARK_LIGHTED,30,33.8,0,1,1,PDO,0,0,REAR_END,143
2018-09-17,08:40:00,SEG0000001721,1,7,0,0,0,RAIN,DARK_UNLIGHTED,60,42.2,0,1,1,NONINCAP,0,0,OTHER,148
2018-09-18,08:47:00,SEG0000001722,0,1,0,0,0,CLEAR,DAWN,60,48.0,0,1,0,NONINCAP,0,0,SPEEDING,147
2018-09-19,08:54:00,SEG0000001723,0,6,0,0,0,CLEAR,DUSK,45,55.3,0,1,0,POSSIBLE,0,0,SPEEDING,210
2018-09-20,09:01:00,SEG0000001724,1,8,0,0,0,RAIN,DAWN,40,41.6,0,1,1,PDO,0,0,SIGNAL_VIOLATION,154
2018-09-21,09:08:00,SEG0000001725,0,7,0,0,1,CLEAR,DARK_LIGHTED,40,47.5,0,1,1,PDO,1,0,IMPAIRED,168
2018-09-22,09:15:00,SEG0000001726,0,3,0,0,0,RAIN,DAYLIGHT,30,19.7,0,1,1,PDO,0,0,SPEEDING,211
2018-09-23,09:22:00,SEG0000001727,0,5,1,0,0,CLEAR,DARK_UNLIGHTED,50,37.1,1,1,0,NONINCAP,0,0,SPEEDING,210
2018-09-24,09:29:00,SEG0000001728,0,3,0,0,0,CLEAR,DAWN,45,43.2,0,1,0,PDO,0,0,IMPAIRED,101
2018-09-25,09:36:00,SEG0000001729,1,6,0,0,1,SNOW,DAYLIGHT,25,33.1,1,1,0,PDO,0,0,SPEEDING,92
2018-09-26,09:43:00,SEG0000001730,1,1,0,0,0,CLEAR,DAYLIGHT,25,17.8,0,1,1,NONINCAP,1,0,SIGNAL_VIOLATION,232
2018-09-27,09:50:00,SEG0000001731,0,4,0,0,0,CLEAR,DAYLIGHT,25,14.8,0,1,0,POSSIBLE,0,0,DISTRACTED,139
2018-09-28,09:57:00,SEG0000001732,0,7,0,1,0,RAIN,DARK_UNLIGHTED,35,35.9,0,1,0,NONINCAP,0,0,DISTRACTED,112
2018-09-29,10:04:00,SEG0000001733,1,8,0,0,0,ICE,DUSK,70,93.0,0,1,1,PDO,1,0,IMPAIRED,107
2018-09-30,10:11:00,SEG0000001734,0,3,0,0,0,OTHER,DARK_LIGHTED,20,24.3,0,1,1,PDO,0,1,SPEEDING,191
2018-10-01,10:18:00,SEG0000001735,0,4,0,0,0,RAIN,DARK_LIGHTED,60,60.2,0,1,1,PDO,0,0,OTHER,126
2018-10-02,10:25:00,SEG0000001736,0,7,0,0,0,CLEAR,DAYLIGHT,40,52.2,1,1,0,POSSIBLE,0,1,REAR_END,144
2018-10-03,10:32:00,SEG0000001737,0,1,0,0,0,SNOW,DAYLIGHT,50,36.0,0,1,0,NONINCAP,0,0,DISTRACTED,139
2018-10-04,10:39:00,SEG0000001738,0,7,0,0,0,RAIN,DAYLIGHT,35,44.8,0,1,0,PDO,0,0,REAR_END,183
2018-10-05,10:46:00,SEG0000001739,0,3,0,1,0,CLEAR,DAYLIGHT,70,47.2,0,1,0,PDO,0,0,SPEEDING,224
2018-10-06,10:53:00,SEG0000001740,0,3,0,0,0,CLEAR,DAYLIGHT,40,25.9,0,1,0,POSSIBLE,0,0,DISTRACTED,148
2018-10-07,11:00:00,SEG0000001741,0,8,0,0,0,CLEAR,DAYLIGHT,45,28.0,0,1,0,PDO,1,0,DISTRACTED,27
2018-10-08,11:07:00,SEG0000001742,0,4,0,1,0,CLEAR,DUSK,30,17.1,0,1,0,PDO,0,1,REAR_END,53
2018-10-09,11:14:00,SEG0000001743,0,7,0,0,0,CLEAR,DUSK,50,55.2,0,1,0,POSSIBLE,1,0,SPEEDING,230
2018-10-10,11:21:00,SEG0000001744,0,2,0,0,0,CLEAR,DARK_LIGHTED,30,33.7,0,1,0,PDO,1,0,DISTRACTED,170
2018-10-11,11:28:00,SEG0000001745,0,1,0,0,0,RAIN,DUSK,65,56.8,0,1,1,POSSIBLE,0,0,OTHER,148
2018-10-12,11:35:00,SEG0000001746,0,4,0,0,0,RAIN,DAWN,65,37.1,0,1,1,INCAP,0,0,SPEEDING,86
2018-10-13,11:42:00,SEG0000001747,0,7,0,0,0,SNOW,DARK_LIGHTED,50,52.0,0,0,0,NONINCAP,0,0,SPEEDING,193
2018-10-14,11:49:00,SEG0000001748,0,6,0,0,0,CLEAR,DAYLIGHT,35,36.2,0,0,0,PDO,1,0,DISTRACTED,204
2018-10-15,11:56:00,SEG0000001749,0,4,0,0,0,SNOW,DARK_UNLIGHTED,55,73.8,0,1,0,PDO,0,0,REAR_END,24
2018-10-16,12:03:00,SEG0000001750,0,6,0,0,0,CLEAR,DAYLIGHT,40,36.9,0,1,1,POSSIBLE,0,0,DISTRACTED,187
2018-10-17,12:10:00,SEG0000001751,0,6,0,1,0,CLEAR,DARK_LIGHTED,30,35.8,0,1,0,INCAP,1,0,REAR_END,79
2018-10-18,12:17:00,SEG0000001752,0,4,0,0,0,CLEAR,DARK_LIGHTED,40,28.4,0,1,1,POSSIBLE,0,0,DISTRACTED,215
2018-10-19,12:24:00,SEG0000001753,0,6,0,0,0,RAIN,DARK_LIGHTED,40,29.2,0,1,0,PDO,0,0,OTHER,177
2018-10-20,12:31:00,SEG0000001754,0,5,0,0,0,CLEAR,DAYLIGHT,60,61.7,0,1,0,PDO,0,1,OTHER,206
2018-10-21,12:38:00,SEG0000001755,0,7,0,0,0,CLEAR,DAWN,40,29.7,0,1,1,PDO,0,0,SPEEDING,150
2018-10-22,12:45:00,SEG0000001756,0,7,0,0,0,SNOW,DAWN,45,36.1,0,1,1,INCAP,1,0,SPEEDING,90
2018-10-23,12:52:00,SEG0000001757,1,7,1,0,0,CLEAR,DAYLIGHT,35,33.0,0,1,0,PDO,0,0,IMPAIRED,62
2018-10-24,12:59:00,SEG0000001758,0,8,0,0,0,FOG,DARK_LIGHTED,50,36.3,0,1,1,PDO,0,0,REAR_END,96
2018-10-25,13:06:00,SEG0000001759,1,8,0,0,0,CLEAR,DAYLIGHT,55,71.4,0,1,0,PDO,1,0,SPEEDING,9
2018-10-26,13:13:00,SEG0000001760,0,1,0,0,0,CLEAR,DAYLIGHT,55,67.6,0,1,1,POSSIBLE,1,0,SPEEDING,84
2018-10-27,13:20:00,SEG0000001761,0,3,0,0,0,SNOW,DAYLIGHT,65,74.5,0,1,0,POSSIBLE,0,0,SPEEDING,173
2018-10-28,13:27:00,SEG0000001762,0,1,0,0,0,SNOW,DAWN,25,18.9,0,1,0,PDO,0,0,SPEEDING,193
2018-10-29,13:34:00,SEG0000001763,1,2,0,1,0,RAIN,DARK_UNLIGHTED,55,72.0,1,1,1,NONINCAP,1,0,DISTRACTED,216
2018-10-30,13:41:00,SEG0000001764,0,5,0,0,0,CLEAR,DARK_UNLIGHTED,50,57.0,1,1,0,NONINCAP,1,0,SIGNAL_VIOLATION,157
2018-10-31,13:48:00,SEG0000001765,1,6,0,0,0,CLEAR,DAYLIGHT,60,73.8,0,1,0,POSSIBLE,0,0,IMPAIRED,106
2018-11-01,13:55:00,SEG0000001766,0,6,0,0,0,CLEAR,DAYLIGHT,60,66.6,0,1,0,POSSIBLE,0,0,WEATHER,108
2018-11-02,14:02:00,SEG0000001767,0,3,0,0,0,CLEAR,DUSK,30,20.2,0,1,1,PDO,1,0,OTHER,214
2018-11-03,14:09:00,SEG0000001768,1,5,0,0,0,CLEAR,DAYLIGHT,35,31.2,0,1,0,NONINCAP,0,0,OTHER,218
2018-11-04,14:16:00,SEG0000001769,0,6,0,0,1,ICE,DAYLIGHT,55,35.6,1,1,1,NONINCAP,0,0,REAR_END,98
2018-11-05,14:23:00,SEG0000001770,1,8,0,0,0,OTHER,DAYLIGHT,25,28.3,0,1,1,PDO,0,0,OTHER,154
2018-11-06,14:30:00,SEG0000001771,1,7,0,0,0,CLEAR,DARK_LIGHTED,50,33.0,0,1,1,PDO,1,0,DISTRACTED,111
2018-11-07,14:37:00,SEG0000001772,0,5,0,0,0,CLEAR,DARK_UNLIGHTED,35,29.2,1,1,0,POSSIBLE,0,0,IMPAIRED,216
2018-11-08,14:44:00,SEG0000001773,0,7,0,0,0,ICE,DAYLIGHT,25,26.2,0,0,0,PDO,0,0,SPEEDING,143
2018-11-09,14:51:00,SEG0000001774,1,8,0,0,0,CLEAR,DAYLIGHT,35,32.7,0,1,1,PDO,0,0,WEATHER,191
2018-11-10,14:58:00,SEG0000001775,1,5,0,1,0,CLEAR,DARK_UNLIGHTED,25,21.5,0,1,1,INCAP,1,0,WEATHER,223
2018-11-11,15:05:00,SEG0000001776,0,8,0,0,0,CLEAR,DARK_LIGHTED,40,24.8,0,1,1,PDO,0,0,SPEEDING,175
2018-11-12,15:12:00,SEG0000001777,1,2,0,0,0,CLEAR,DARK_LIGHTED,45,25.5,0,0,0,POSSIBLE,1,0,OTHER,201
2018-11-13,15:19:00,SEG0000001778,1,2,0,0,0,SNOW,DAYLIGHT,40,24.8,0,1,1,PDO,1,0,REAR_END,105
2018-11-14,15:26:00,SEG0000001779,0,3,0,0,0,SNOW,DAYLIGHT,45,46.2,0,1,0,NONINCAP,0,0,SPEEDING,99
2018-11-15,15:33:00,SEG0000001780,0,3,0,0,0,CLEAR,DARK_UNLIGHTED,55,34.9,1,0,0,POSSIBLE,1,0,DISTRACTED,225
2018-11-16,15:40:00,SEG0000001781,1,6,0,0,0,OTHER,DAYLIGHT,45,58.9,1,1,1,NONINCAP,0,0,SPEEDING,10
2018-11-17,15:47:00,SEG0000001782,1,6,0,0,0,CLEAR,DARK_UNLIGHTED,50,45.9,0,1,0,NONINCAP,0,0,DISTRACTED,138
2018-11-18,15:54:00,SEG0000001783,1,8,0,0,0,RAIN,DARK_LIGHTED,30,32.5,0,1,1,PDO,0,0,DISTRACTED,125
2018-11-19,16:01:00,SEG0000001784,1,6,0,0,0,OTHER,DAYLIGHT,40,42.0,0,1,0,PDO,0,0,WEATHER,75
2018-11-20,16:08:00,SEG0000001785,1,8,0,0,1,CLEAR,DAWN,50,29.1,0,1,1,POSSIBLE,1,0,SIGNAL_VIOLATION,1
2018-11-21,16:15:00,SEG0000001786,0,3,0,0,1,CLEAR,DUSK,40,40.5,0,1,0,NONINCAP,0,0,DISTRACTED,227
2018-11-22,16:22:00,SEG0000001787,0,2,0,0,0,SNOW,DAYLIGHT,65,62.9,0,1,0,PDO,1,0,IMPAIRED,219
2018-11-23,16:29:00,SEG0000001788,0,4,0,0,0,CLEAR,DARK_LIGHTED,55,36.0,0,1,0,PDO,0,0,DISTRACTED,220
2018-11-24,16:36:00,SEG0000001789,0,1,0,0,0,OTHER,DARK_UNLIGHTED,40,26.5,0,1,0,POSSIBLE,0,0,OTHER,76
2018-11-25,16:43:00,SEG0000001790,0,7,0,0,0,SNOW,DARK_LIGHTED,60,33.9,0,1,1,PDO,0,0,SPEEDING,214
2018-11-26,16:50:00,SEG0000001791,0,8,0,0,0,RAIN,DUSK,50,29.8,0,1,0,PDO,0,0,WEATHER,102
2018-11-27,16:57:00,SEG0000001792,1,6,0,0,0,RAIN,DAWN,40,52.5,1,1,1,PDO,1,0,REAR_END,181
2018-11-28,17:04:00,SEG0000001793,0,1,0,0,0,CLEAR,DAYLIGHT,30,37.1,0,1,0,POSSIBLE,0,0,REAR_END,230
2018-11-29,17:11:00,SEG0000001794,0,3,0,0,0,CLEAR,DUSK,25,20.8,0,1,1,PDO,0,0,IMPAIRED,208
2018-11-30,17:18:00,SEG0000001795,0,4,0,0,0,CLEAR,DAYLIGHT,55,71.7,1,1,0,NONINCAP,0,0,OTHER,58
2018-12-01,17:25:00,SEG0000001796,0,7,0,0,0,SNOW,DUSK,35,43.1,0,1,0,PDO,0,0,DISTRACTED,136
2018-12-02,17:32:00,SEG0000001797,0,7,0,0,0,CLEAR,DARK_LIGHTED,45,54.1,1,1,1,PDO,0,0,WEATHER,55
2018-12-03,17:39:00,SEG0000001798,0,8,0,0,0,CLEAR,DAYLIGHT,60,66.1,1,1,0,PDO,0,0,SPEEDING,147
2018-12-04,17:46:00,SEG0000001799,1,4,0,0,1,CLEAR,DAYLIGHT,60,48.2,0,1,1,PDO,0,0,IMPAIRED,159
2018-12-05,17:53:00,SEG0000001800,1,6,0,0,0,CLEAR,DARK_LIGHTED,65,77.3,0,1,0,POSSIBLE,0,0,IMPAIRED,96
2018-12-06,18:00:00,SEG0000001801,0,7,0,0,0,CLEAR,DAYLIGHT,20,26.1,0,1,0,POSSIBLE,1,0,WEATHER,127
2018-12-07,18:07:00,SEG0000001802,0,1,0,0,1,CLEAR,DAYLIGHT,45,51.3,0,1,0,NONINCAP,1,0,REAR_END,213
2018-12-08,18:14:00,SEG0000001803,0,5,0,0,0,CLEAR,DAYLIGHT,35,40.7,0,1,1,PDO,0,0,DISTRACTED,117
2018-12-09,18:21:00,SEG0000001804,0,2,0,0,0,RAIN,DAYLIGHT,50,35.6,0,1,0,INCAP,0,0,SIGNAL_VIOLATION,137
2018-12-10,18:28:00,SEG0000001805,0,7,0,0,0,WIND,DAYLIGHT,35,32.9,0,1,0,PDO,0,0,SPEEDING,174
2018-12-11,18:35:00,SEG0000001806,0,6,0,0,0,SNOW,DAYLIGHT,50,33.6,0,1,1,NONINCAP,1,1,REAR_END,171
2018-12-12,18:42:00,SEG0000001807,0,6,0,0,0,SNOW,DARK_UNLIGHTED,30,32.9,0,1,0,POSSIBLE,0,0,WEATHER,225
2018-12-13,18:49:00,SEG0000001808,0,1,0,0,0,CLEAR,DARK_UNLIGHTED,40,53.4,0,1,1,PDO,1,0,OTHER,219
2018-12-14,18:56:00,SEG0000001809,0,6,0,0,1,CLEAR,DAYLIGHT,60,65.9,0,1,0,PDO,1,0,DISTRACTED,161
2018-12-15,19:03:00,SEG0000001810,0,2,0,0,0,CLEAR,DARK_LIGHTED,35,30.3,1,0,1,POSSIBLE,1,1,IMPAIRED,13
2018-12-16,19:10:00,SEG0000001811,1,3,0,0,0,CLEAR,DARK_LIGHTED,55,40.5,0,0,0,NONINCAP,0,0,OTHER,124
2018-12-17,19:17:00,SEG0000001812,0,2,0,0,1,RAIN,DAYLIGHT,25,16.4,0,1,0,PDO,0,0,DISTRACTED,155
2018-12-18,19:24:00,SEG0000001813,0,6,0,0,1,OTHER,DAYLIGHT,40,27.3,1,1,1,NONINCAP,1,0,IMPAIRED,155
2018-12-19,19:31:00,SEG0000001814,0,3,0,0,0,CLEAR,DAYLIGHT,45,54.1,0,1,1,NONINCAP,1,0,OTHER,213
2018-12-20,19:38:00,SEG0000001815,0,3,0,0,0,RAIN,DAYLIGHT,35,40.6,0,1,0,PDO,0,1,DISTRACTED,139
2018-12-21,19:45:00,SEG0000001816,0,3,0,0,0,CLEAR,DAYLIGHT,30,19.2,0,1,1,PDO,0,0,REAR_END,158
2018-12-22,19:52:00,SEG0000001817,1,8,0,0,0,CLEAR,DAYLIGHT,20,12.0,0,0,0,INCAP,0,0,IMPAIRED,109
2018-12-23,19:59:00,SEG0000001818,0,8,0,0,0,RAIN,DARK_LIGHTED,60,61.7,0,1,1,PDO,0,0,IMPAIRED,1
2018-12-24,20:06:00,SEG0000001819,1,3,0,0,0,CLEAR,DAYLIGHT,40,32.7,0,1,1,NONINCAP,0,0,REAR_END,237
2018-12-25,20:13:00,SEG0000001820,0,8,0,0,1,CLEAR,DAYLIGHT,25,14.1,0,1,0,INCAP,0,0,DISTRACTED,196
2018-12-26,20:20:00,SEG0000001821,1,3,0,0,0,SNOW,DAYLIGHT,30,18.3,0,1,0,PDO,0,0,SIGNAL_VIOLATION,174
2018-12-27,20:27:00,SEG0000001822,1,3,0,0,0,RAIN,DARK_LIGHTED,30,21.4,0,1,1,PDO,0,0,IMPAIRED,150
2018-12-28,20:34:00,SEG0000001823,0,7,0,0,0,RAIN,DARK_LIGHTED,45,31.5,0,1,0,POSSIBLE,0,0,SPEEDING,109
2018-12-29,20:41:00,SEG0000001824,0,1,0,0,0,CLEAR,DAYLIGHT,60,75.2,1,1,1,PDO,0,0,SPEEDING,236
2018-12-30,20:48:00,SEG0000001825,0,5,0,0,0,CLEAR,DAYLIGHT,60,55.9,0,1,0,PDO,0,0,REAR_END,46
2018-12-31,20:55:00,SEG0000001826,0,7,1,0,1,CLEAR,DAYLIGHT,60,36.5,0,1,0,NONINCAP,1,0,SIGNAL_VIOLATION,64
2019-01-01,21:02:00,SEG0000001827,0,4,0,0,0,CLEAR,DARK_LIGHTED,50,29.9,0,0,1,POSSIBLE,0,0,DISTRACTED,149
2019-01-02,21:09:00,SEG0000001828,0,2,0,0,0,FOG,DAWN,65,40.6,0,0,0,PDO,1,0,DISTRACTED,159
2019-01-03,21:16:00,SEG0000001829,1,3,0,0,0,WIND,DAYLIGHT,40,27.1,0,1,1,POSSIBLE,0,1,IMPAIRED,221
2019-01-04,21:23:00,SEG0000001830,0,6,0,0,0,CLEAR,DAYLIGHT,35,39.4,0,1,0,PDO,0,1,DISTRACTED,31
2019-01-05,21:30:00,SEG0000001831,0,1,0,0,0,WIND,DAYLIGHT,50,42.1,0,1,0,POSSIBLE,0,0,DISTRACTED,136
2019-01-06,21:37:00,SEG0000001832,0,2,0,0,0,RAIN,DAYLIGHT,30,35.5,0,1,1,PDO,0,0,WEATHER,128
2019-01-07,21:44:00,SEG0000001833,0,6,0,0,0,SNOW,DAYLIGHT,25,18.5,0,1,1,PDO,0,0,SPEEDING,198
2019-01-08,21:51:00,SEG0000001834,0,6,0,0,1,RAIN,DAYLIGHT,35,41.7,0,1,0,INCAP,1,0,SPEEDING,93
2019-01-09,21:58:00,SEG0000001835,0,1,0,0,0,CLEAR,DARK_LIGHTED,50,63.5,0,1,0,INCAP,1,0,DISTRACTED,47
2019-01-10,22:05:00,SEG0000001836,0,1,0,0,0,CLEAR,DAYLIGHT,55,33.2,0,1,1,INCAP,1,0,REAR_END,61
2019-01-11,22:12:00,SEG0000001837,0,5,0,0,0,ICE,DARK_LIGHTED,40,49.2,0,1,1,POSSIBLE,0,0,DISTRACTED,1
2019-01-12,22:19:00,SEG0000001838,1,2,0,0,0,CLEAR,DAYLIGHT,55,40.1,0,1,0,POSSIBLE,0,0,DISTRACTED,185
2019-01-13,22:26:00,SEG0000001839,1,5,0,0,0,RAIN,DARK_LIGHTED,70,62.7,1,1,1,PDO,0,0,DISTRACTED,48
2019-01-14,22:33:00,SEG0000001840,1,4,0,0,0,CLEAR,DARK_UNLIGHTED,55,57.8,0,1,0,PDO,0,0,DISTRACTED,142
2019-01-15,22:40:00,SEG0000001841,0,3,1,0,0,CLEAR,DARK_UNLIGHTED,55,33.1,0,1,1,PDO,0,0,SPEEDING,141
2019-01-16,22:47:00,SEG0000001842,1,3,0,0,0,OTHER,DAYLIGHT,35,31.0,0,1,0,PDO,0,0,DISTRACTED,54
2019-01-17,22:54:00,SEG0000001843,1,1,0,0,0,SNOW,DARK_UNLIGHTED,40,38.0,0,1,1,PDO,1,0,REAR_END,19
2019-01-18,23:01:00,SEG0000001844,0,6,0,0,0,WIND,DAYLIGHT,55,71.1,0,1,1,PDO,0,0,SIGNAL_VIOLATION,165
2019-01-19,23:08:00,SEG0000001845,0,6,0,1,0,RAIN,DAYLIGHT,55,54.4,0,1,0,PDO,1,0,SPEEDING,20
2019-01-20,23:15:00,SEG0000001846,0,1,0,0,0,RAIN,DARK_LIGHTED,55,65.4,0,1,0,POSSIBLE,1,0,SPEEDING,156
2019-01-21,23:22:00,SEG0000001847,1,7,0,0,0,CLEAR,DAYLIGHT,50,61.1,0,1,0,POSSIBLE,0,0,DISTRACTED,236
2019-01-22,23:29:00,SEG0000001848,0,5,0,0,0,RAIN,DUSK,40,33.0,0,0,1,PDO,0,0,WEATHER,10
2019-01-23,23:36:00,SEG0000001849,0,3,0,0,0,RAIN,DAYLIGHT,30,38.7,0,1,0,PDO,0,0,IMPAIRED,116
2019-01-24,23:43:00,SEG0000001850,1,1,0,0,0,SNOW,DAYLIGHT,40,29.8,0,1,1,NONINCAP,0,0,WEATHER,123
2019-01-25,23:50:00,SEG0000001851,0,8,0,0,0,ICE,DAWN,55,35.4,0,0,0,POSSIBLE,1,0,OTHER,131
2019-01-26,23:57:00,SEG0000001852,0,7,0,0,0,OTHER,DAYLIGHT,45,36.5,0,1,1,PDO,1,0,IMPAIRED,219
2019-01-27,00:04:00,SEG0000001853,0,3,0,0,1,RAIN,DAYLIGHT,45,43.2,0,0,1,PDO,1,0,DISTRACTED,94
2019-01-28,00:11:00,SEG0000001854,0,7,0,0,0,ICE,DAYLIGHT,65,44.8,0,1,1,PDO,0,0,SPEEDING,53
2019-01-29,00:18:00,SEG0000001855,0,6,1,0,0,RAIN,DUSK,50,28.9,1,1,0,PDO,1,0,DISTRACTED,72
2019-01-30,00:25:00,SEG0000001856,0,8,0,0,0,SNOW,DAYLIGHT,35,23.7,0,1,0,INCAP,0,0,SPEEDING,47
2019-01-31,00:32:00,SEG0000001857,0,4,0,0,0,CLEAR,DARK_LIGHTED,65,70.6,0,1,0,INCAP,0,1,SPEEDING,153
2019-02-01,00:39:00,SEG0000001858,0,5,0,0,0,CLEAR,DAYLIGHT,60,64.9,0,1,1,PDO,0,0,DISTRACTED,108
2019-02-02,00:46:00,SEG0000001859,0,1,1,0,1,CLEAR,DAYLIGHT,40,34.4,0,1,0,INCAP,0,0,DISTRACTED,90
2019-02-03,00:53:00,SEG0000001860,1,1,1,0,0,CLEAR,DARK_UNLIGHTED,30,22.3,0,1,1,PDO,0,0,SPEEDING,12
2019-02-04,01:00:00,SEG0000001861,0,3,0,0,0,CLEAR,DAYLIGHT,55,47.6,0,1,1,PDO,0,0,SPEEDING,205
2019-02-05,01:07:00,SEG0000001862,1,8,1,0,0,RAIN,DUSK,35,33.0,0,1,0,NONINCAP,0,0,REAR_END,180
2019-02-06,01:14:00,SEG0000001863,0,1,0,0,0,CLEAR,DAYLIGHT,55,46.4,0,0,1,PDO,1,0,IMPAIRED,106
2019-02-07,01:21:00,SEG0000001864,0,1,0,0,0,SNOW,DAYLIGHT,35,37.9,0,1,0,POSSIBLE,1,0,REAR_END,82
2019-02-08,01:28:00,SEG0000001865,0,6,1,0,0,CLEAR,DARK_UNLIGHTED,35,40.7,0,0,1,NONINCAP,1,0,OTHER,35
2019-02-09,01:35:00,SEG0000001866,1,2,0,0,0,CLEAR,DARK_LIGHTED,35,43.8,0,1,1,PDO,0,0,SPEEDING,161
2019-02-10,01:42:00,SEG0000001867,0,8,0,0,0,ICE,DARK_LIGHTED,65,53.2,1,1,1,NONINCAP,0,0,DISTRACTED,210
2019-02-11,01:49:00,SEG0000001868,1,5,0,0,0,RAIN,DARK_LIGHTED,40,37.5,0,1,0,POSSIBLE,0,0,SPEEDING,195
2019-02-12,01:56:00,SEG0000001869,0,4,0,0,0,RAIN,DAYLIGHT,45,51.2,0,0,1,NONINCAP,0,0,REAR_END,222
2019-02-13,02:03:00,SEG0000001870,0,8,0,0,0,CLEAR,DAYLIGHT,55,45.8,0,1,0,POSSIBLE,1,0,DISTRACTED,47
2019-02-14,02:10:00,SEG0000001871,0,2,0,0,0,CLEAR,DARK_UNLIGHTED,60,36.8,0,1,1,PDO,1,0,REAR_END,136
2019-02-15,02:17:00,SEG0000001872,1,1,1,0,0,RAIN,DAYLIGHT,35,34.0,0,1,1,POSSIBLE,1,2,SIGNAL_VIOLATION,42
2019-02-16,02:24:00,SEG0000001873,0,6,0,0,0,ICE,DAYLIGHT,45,53.1,0,1,1,NONINCAP,0,0,IMPAIRED,149
2019-02-17,02:31:00,SEG0000001874,0,1,0,0,0,CLEAR,DAYLIGHT,20,16.4,0,1,1,PDO,1,0,OTHER,107
2019-02-18,02:38:00,SEG0000001875,0,2,1,0,0,SNOW,DUSK,55,66.5,0,1,0,PDO,0,0,SPEEDING,190
2019-02-19,02:45:00,SEG0000001876,1,4,0,0,0,CLEAR,DARK_LIGHTED,35,31.3,0,1,0,PDO,0,0,IMPAIRED,104
2019-02-20,02:52:00,SEG0000001877,0,2,0,0,0,CLEAR,DARK_LIGHTED,30,25.6,0,1,1,PDO,1,0,DISTRACTED,80
2019-02-21,02:59:00,SEG0000001878,1,3,0,0,0,CLEAR,DAYLIGHT,50,35.3,1,1,1,PDO,0,0,DISTRACTED,132
2019-02-22,03:06:00,SEG0000001879,0,1,0,0,0,CLEAR,DAYLIGHT,40,48.2,1,1,1,PDO,0,0,OTHER,175
2019-02-23,03:13:00,SEG0000001880,0,7,0,0,0,RAIN,DARK_LIGHTED,40,30.0,0,1,0,NONINCAP,0,0,SIGNAL_VIOLATION,103
2019-02-24,03:20:00,SEG0000001881,0,7,0,0,1,RAIN,DARK_UNLIGHTED,30,30.9,0,1,0,PDO,0,0,IMPAIRED,48
2019-02-25,03:27:00,SEG0000001882,0,5,0,0,0,SNOW,DARK_LIGHTED,25,33.1,1,1,0,NONINCAP,0,0,IMPAIRED,93
2019-02-26,03:34:00,SEG0000001883,0,3,0,0,0,SNOW,DARK_UNLIGHTED,40,29.9,0,1,0,PDO,0,0,WEATHER,121
2019-02-27,03:41:00,SEG0000001884,0,7,1,0,0,FOG,DAYLIGHT,25,19.3,0,1,0,PDO,0,1,REAR_END,177
2019-02-28,03:48:00,SEG0000001885,0,2,0,0,0,WIND,DARK_LIGHTED,20,12.0,0,1,1,POSSIBLE,0,2,DISTRACTED,208
2019-03-01,03:55:00,SEG0000001886,0,7,0,0,0,CLEAR,DARK_UNLIGHTED,50,40.1,1,1,1,INCAP,0,0,DISTRACTED,124
2019-03-02,04:02:00,SEG0000001887,1,7,0,0,0,ICE,DARK_UNLIGHTED,20,22.3,1,1,0,INCAP,0,1,SIGNAL_VIOLATION,219
2019-03-03,04:09:00,SEG0000001888,1,1,0,0,0,FOG,DAYLIGHT,45,25.6,1,1,0,NONINCAP,0,0,WEATHER,13
