health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2018,INFANT_MORT,GROUP_A_1674_DEF,GROUP_B_1674_DEF,8.796,29.302,-20.506,0.3002,-0.0745,0.287,0.4353,4.35,-80.93,0.4348,-4.6,-2.95,-1.01,21.52,POL_B,27.01
2011,ASTHMA_ED,GROUP_A_1675_DEF,GROUP_B_1675_DEF,3.852,59.732,-55.88,0.0645,0.1785,0.1791,0.1534,7.21,-9.77,-0.2243,-18.97,-4.97,-12.77,16.03,POL_E,34.16
2010,INFANT_MORT,GROUP_A_1676_DEF,GROUP_B_1676_DEF,105.922,30.334,75.588,3.4919,-0.1266,0.2441,0.6891,-3.36,115.67,0.8998,-9.01,-8.21,4.15,16.1,POL_B,16.42
2008,INFANT_MORT,GROUP_A_1677_DEF,GROUP_B_1677_DEF,12.703,108.116,-95.413,0.1175,-0.2436,0.3483,0.4226,-13.57,139.71,0.9889,-17.14,-5.15,-13.67,19.14,POL_B,79.74
2022,ASTHMA_ED,GROUP_A_1678_DEF,GROUP_B_1678_DEF,118.948,99.946,19.002,1.1901,0.0317,0.5986,0.3982,19.38,10.99,-0.8294,-18.85,-11.5,-3.58,7.51,POL_E,59.59
2024,MATERNAL_MORT,GROUP_A_1679_DEF,GROUP_B_1679_DEF,113.255,9.822,103.433,11.5307,-0.0071,0.2896,0.7971,5.64,-82.23,0.5503,1.51,6.51,-12.49,-4.16,POL_D,72.29
2023,DIABETES,GROUP_A_1680_DEF,GROUP_B_1680_DEF,65.02,79.872,-14.852,0.8141,-0.2605,0.595,0.0099,19.23,-116.08,-0.6731,11.58,-0.33,3.12,-13.94,POL_A,87.6
2015,VACC_COVER,GROUP_A_1681_DEF,GROUP_B_1681_DEF,75.913,118.467,-42.554,0.6408,0.3321,0.7245,0.5036,0.38,-13.41,0.7032,-0.98,-4.18,3.05,-9.16,POL_E,26.38
2019,CANCER_SCREEN,GROUP_A_1682_DEF,GROUP_B_1682_DEF,100.589,31.408,69.181,3.2027,0.1515,0.2147,0.4342,-8.01,-147.63,-0.9203,-18.37,10.48,-13.02,7.9,POL_D,94.79
2013,DIABETES,GROUP_A_1683_DEF,GROUP_B_1683_DEF,103.648,98.351,5.297,1.0539,-0.2326,0.3432,0.0277,7.49,143.29,0.4016,-6.39,-1.27,6.9,-21.99,POL_D,17.03
2013,OUD_TREAT,GROUP_A_1684_DEF,GROUP_B_1684_DEF,89.333,27.006,62.327,3.3079,0.3093,0.7808,0.5817,-5.73,-36.6,-0.315,-6.64,3.83,13.13,14.55,POL_E,96.04
2016,LIFE_EXPECT,GROUP_A_1685_DEF,GROUP_B_1685_DEF,57.668,51.576,6.092,1.1181,-0.3209,0.2358,0.3256,24.15,-131.05,-0.7478,-16.48,3.54,-9.53,-9.43,POL_C,5.08
2025,INFANT_MORT,GROUP_A_1686_DEF,GROUP_B_1686_DEF,26.697,35.291,-8.594,0.7565,-0.2144,0.1744,0.7767,15.95,70.16,-0.8092,-14.2,-6.35,-6.18,-2.48,POL_C,55.84
2017,DIABETES,GROUP_A_1687_DEF,GROUP_B_1687_DEF,30.566,60.834,-30.268,0.5024,-0.0185,0.352,0.539,-8.1,10.56,0.5938,19.1,-0.27,3.52,21.07,POL_A,91.54
2015,CANCER_SCREEN,GROUP_A_1688_DEF,GROUP_B_1688_DEF,15.699,76.298,-60.599,0.2058,0.0912,0.1415,0.6287,-7.24,56.01,0.1555,-4.68,-8.1,2.96,7.48,POL_A,25.34
2008,VACC_COVER,GROUP_A_1689_DEF,GROUP_B_1689_DEF,10.244,89.507,-79.263,0.1144,-0.2061,0.4937,0.0514,7.55,144.33,0.3114,4.17,-5.59,16.48,-6.21,POL_A,85.79
2013,MATERNAL_MORT,GROUP_A_1690_DEF,GROUP_B_1690_DEF,26.296,73.311,-47.015,0.3587,-0.1597,0.1122,0.5627,-24.78,-119.99,0.3155,5.61,10.67,16.98,21.83,POL_C,94.96
2010,INFANT_MORT,GROUP_A_1691_DEF,GROUP_B_1691_DEF,80.023,48.175,31.848,1.6611,0.0695,0.1882,0.2463,3.19,22.31,0.6886,13.79,8.9,15.86,3.46,POL_A,51.26
2017,MATERNAL_MORT,GROUP_A_1692_DEF,GROUP_B_1692_DEF,40.882,90.838,-49.956,0.4501,0.1396,0.7421,0.1332,-16.85,-97.04,-0.8805,-13.96,-8.95,8.98,1.38,POL_E,90.64
2011,VACC_COVER,GROUP_A_1693_DEF,GROUP_B_1693_DEF,116.401,91.526,24.875,1.2718,-0.2525,0.1568,0.557,-2.62,-130.16,-0.4119,14.27,-9.26,-13.84,-19.82,POL_D,61.23
2013,ASTHMA_ED,GROUP_A_1694_DEF,GROUP_B_1694_DEF,79.455,119.258,-39.803,0.6662,0.1285,0.2565,0.5909,18.35,-26.27,-0.745,-12.19,6.57,-13.51,8.65,POL_A,80.31
2025,OUD_TREAT,GROUP_A_1695_DEF,GROUP_B_1695_DEF,59.524,111.719,-52.195,0.5328,0.326,0.1887,0.5442,14.58,-30.86,-0.4988,4.32,2.93,8.47,20.22,POL_C,72.3
2018,DIABETES,GROUP_A_1696_DEF,GROUP_B_1696_DEF,57.831,1.717,56.114,33.6814,0.1672,0.7206,0.2821,-11.7,88.46,0.8477,-15.16,1.84,-14.34,1.67,POL_C,79.24
2018,MATERNAL_MORT,GROUP_A_1697_DEF,GROUP_B_1697_DEF,52.822,36.841,15.981,1.4338,0.2208,0.7294,0.5238,20.18,-125.82,0.8098,-8.05,-11.23,14.85,1.07,POL_C,19.32
2008,VACC_COVER,GROUP_A_1698_DEF,GROUP_B_1698_DEF,56.824,55.97,0.854,1.0153,-0.0759,0.7849,0.6942,3.63,-100.3,0.4374,1.0,-0.28,14.15,12.46,POL_C,89.11
2019,ASTHMA_ED,GROUP_A_1699_DEF,GROUP_B_1699_DEF,43.872,33.963,9.909,1.2918,-0.1061,0.2543,0.5843,-3.1,26.7,-0.0458,-12.22,-11.4,-13.26,6.27,POL_E,38.23
2008,MATERNAL_MORT,GROUP_A_1700_DEF,GROUP_B_1700_DEF,37.951,28.171,9.78,1.3472,0.2757,0.5608,0.0624,17.81,-109.66,0.3827,14.53,-5.43,-3.91,17.59,POL_B,63.75
2025,OUD_TREAT,GROUP_A_1701_DEF,GROUP_B_1701_DEF,72.053,81.092,-9.039,0.8885,0.0989,0.7555,0.9836,11.88,95.96,0.8679,3.46,-0.59,-4.21,12.15,POL_B,71.92
2014,ASTHMA_ED,GROUP_A_1702_DEF,GROUP_B_1702_DEF,109.677,21.919,87.758,5.0037,0.2617,0.3223,0.0958,2.29,106.33,0.5353,14.69,-10.52,13.79,-4.13,POL_E,53.0
2008,DIABETES,GROUP_A_1703_DEF,GROUP_B_1703_DEF,12.228,69.197,-56.969,0.1767,0.1775,0.4901,0.1938,16.3,-80.2,-0.5884,-13.85,-1.72,-11.95,-20.21,POL_B,52.07
2021,DIABETES,GROUP_A_1704_DEF,GROUP_B_1704_DEF,43.973,80.759,-36.786,0.5445,0.1566,0.1478,0.7169,-0.03,7.9,-0.5038,-5.9,0.56,2.06,16.53,POL_C,49.25
2022,DIABETES,GROUP_A_1705_DEF,GROUP_B_1705_DEF,7.846,82.204,-74.358,0.0954,-0.0921,0.7272,0.7328,-8.92,122.98,-0.9884,-12.08,0.44,-8.76,-12.01,POL_C,31.51
2014,ASTHMA_ED,GROUP_A_1706_DEF,GROUP_B_1706_DEF,72.7,60.53,12.17,1.2011,-0.001,0.3682,0.3827,-10.32,6.27,0.2861,19.31,-5.43,10.09,15.34,POL_B,80.78
2018,DIABETES,GROUP_A_1707_DEF,GROUP_B_1707_DEF,30.573,30.929,-0.356,0.9885,0.0629,0.5381,0.3442,-24.09,-59.38,0.3607,2.34,3.31,-7.4,9.56,POL_D,8.6
2020,DIABETES,GROUP_A_1708_DEF,GROUP_B_1708_DEF,93.686,27.995,65.691,3.3465,-0.1337,0.2821,0.5054,19.65,-76.44,-0.8008,-6.57,2.28,16.56,-17.74,POL_E,31.55
2025,ASTHMA_ED,GROUP_A_1709_DEF,GROUP_B_1709_DEF,19.145,75.931,-56.786,0.2521,-0.1007,0.7299,0.5559,-19.01,-118.21,-0.2264,-6.01,9.22,15.69,-12.7,POL_D,62.34
2012,VACC_COVER,GROUP_A_1710_DEF,GROUP_B_1710_DEF,43.754,77.29,-33.536,0.5661,0.0325,0.4122,0.5959,4.42,-13.39,-0.3595,-16.09,0.96,-2.46,-12.83,POL_C,63.47
2025,INFANT_MORT,GROUP_A_1711_DEF,GROUP_B_1711_DEF,1.043,47.045,-46.002,0.0222,-0.06,0.2997,0.5426,4.27,-72.05,-0.2903,-9.59,10.36,-8.93,20.44,POL_E,54.66
2015,INFANT_MORT,GROUP_A_1712_DEF,GROUP_B_1712_DEF,29.265,110.998,-81.733,0.2637,-0.2992,0.7881,0.7035,13.3,67.94,-0.3622,-5.93,-10.56,-15.95,1.01,POL_A,87.54
2018,DIABETES,GROUP_A_1713_DEF,GROUP_B_1713_DEF,31.321,5.908,25.413,5.3015,0.2154,0.6819,0.9875,-16.63,60.56,0.5117,2.59,10.3,-13.64,9.65,POL_C,52.96
2009,INFANT_MORT,GROUP_A_1714_DEF,GROUP_B_1714_DEF,59.806,117.9,-58.094,0.5073,0.0081,0.5605,0.9995,23.38,36.53,0.1997,1.51,3.08,-4.88,-21.63,POL_A,26.57
2010,INFANT_MORT,GROUP_A_1715_DEF,GROUP_B_1715_DEF,101.529,33.536,67.993,3.0275,-0.1703,0.2059,0.2983,-9.3,-35.0,0.7788,-15.6,10.88,-0.59,18.67,POL_D,0.79
2025,ASTHMA_ED,GROUP_A_1716_DEF,GROUP_B_1716_DEF,24.111,99.755,-75.644,0.2417,0.2449,0.7714,0.3613,7.12,100.89,0.2232,-4.04,-7.75,-11.24,19.09,POL_A,50.84
2024,CANCER_SCREEN,GROUP_A_1717_DEF,GROUP_B_1717_DEF,0.637,89.344,-88.707,0.0071,-0.0603,0.4801,0.6579,23.46,120.56,-0.4719,18.64,0.93,-9.65,-5.73,POL_E,22.21
2021,DIABETES,GROUP_A_1718_DEF,GROUP_B_1718_DEF,67.776,25.849,41.927,2.622,0.1955,0.0581,0.0486,-21.25,61.58,0.3369,4.04,9.09,-17.81,6.57,POL_A,22.31
2009,MATERNAL_MORT,GROUP_A_1719_DEF,GROUP_B_1719_DEF,29.574,77.117,-47.543,0.3835,0.1702,0.4754,0.2268,14.04,85.24,-0.7183,18.85,0.62,4.95,11.03,POL_C,86.76
2010,OUD_TREAT,GROUP_A_1720_DEF,GROUP_B_1720_DEF,55.493,2.778,52.715,19.9759,-0.3314,0.7121,0.9457,22.3,-66.43,-0.0938,-19.61,6.86,-13.93,-16.88,POL_D,65.05
2024,VACC_COVER,GROUP_A_1721_DEF,GROUP_B_1721_DEF,29.52,84.836,-55.316,0.348,-0.1673,0.3007,0.0759,-9.22,-134.96,-0.4298,-15.6,9.39,4.16,-4.6,POL_C,65.18
2017,MATERNAL_MORT,GROUP_A_1722_DEF,GROUP_B_1722_DEF,52.58,110.322,-57.742,0.4766,0.3162,0.4627,0.2025,-20.76,-144.35,0.6551,19.84,4.34,-13.51,14.41,POL_E,28.11
2016,INFANT_MORT,GROUP_A_1723_DEF,GROUP_B_1723_DEF,12.514,0.712,11.802,17.5758,-0.3145,0.49,0.6756,16.04,44.09,-0.8739,11.85,-11.02,-3.48,-7.76,POL_C,71.29
2025,VACC_COVER,GROUP_A_1724_DEF,GROUP_B_1724_DEF,100.252,113.411,-13.159,0.884,-0.2546,0.1391,0.0462,-3.97,-57.45,0.025,0.38,-0.69,-16.6,-20.51,POL_A,19.98
2016,INFANT_MORT,GROUP_A_1725_DEF,GROUP_B_1725_DEF,37.387,55.231,-17.844,0.6769,0.2822,0.1546,0.481,22.98,-46.3,0.5481,-5.62,7.74,-11.93,1.85,POL_D,53.24
2019,ASTHMA_ED,GROUP_A_1726_DEF,GROUP_B_1726_DEF,45.337,27.645,17.692,1.64,-0.2306,0.7299,0.8474,17.15,-79.13,0.6434,3.27,-8.29,4.53,-11.7,POL_A,31.57
2022,VACC_COVER,GROUP_A_1727_DEF,GROUP_B_1727_DEF,74.564,27.51,47.054,2.7104,0.2401,0.5803,0.8649,-0.04,-142.3,0.4074,-7.59,-8.39,12.52,-16.8,POL_E,66.31
2023,MATERNAL_MORT,GROUP_A_1728_DEF,GROUP_B_1728_DEF,85.93,7.91,78.02,10.8635,-0.0691,0.5942,0.8729,16.16,51.97,0.8138,14.48,-0.43,-6.45,-15.33,POL_B,45.38
2023,INFANT_MORT,GROUP_A_1729_DEF,GROUP_B_1729_DEF,107.144,28.261,78.883,3.7912,-0.0704,0.3649,0.0319,-10.51,-28.43,-0.3555,-18.16,-3.6,-3.22,-19.11,POL_C,21.82
2023,INFANT_MORT,GROUP_A_1730_DEF,GROUP_B_1730_DEF,2.156,19.903,-17.747,0.1083,0.2839,0.3713,0.0813,-16.13,-128.33,-0.3925,-2.45,-2.77,-13.16,-21.81,POL_E,42.08
2025,INFANT_MORT,GROUP_A_1731_DEF,GROUP_B_1731_DEF,119.162,11.171,107.991,10.6671,-0.0532,0.7656,0.4419,4.41,91.82,0.5465,-13.06,-9.02,-15.49,7.96,POL_C,81.0
2015,ASTHMA_ED,GROUP_A_1732_DEF,GROUP_B_1732_DEF,12.488,2.397,10.091,5.2098,-0.2225,0.6895,0.7729,-9.83,9.36,-0.9904,5.16,-0.08,-14.15,-2.43,POL_B,78.35
2022,MATERNAL_MORT,GROUP_A_1733_DEF,GROUP_B_1733_DEF,119.206,79.428,39.778,1.5008,-0.3282,0.347,0.0298,16.42,89.42,0.0853,-10.99,-5.18,17.02,10.24,POL_D,85.61
2019,LIFE_EXPECT,GROUP_A_1734_DEF,GROUP_B_1734_DEF,88.444,19.254,69.19,4.5935,-0.2682,0.3828,0.3453,-23.33,78.73,-0.5677,12.66,1.89,-10.5,-20.93,POL_B,99.48
2017,MATERNAL_MORT,GROUP_A_1735_DEF,GROUP_B_1735_DEF,14.956,13.601,1.355,1.0996,-0.2204,0.4284,0.8397,-12.61,-14.59,-0.5388,-5.53,-2.92,-16.11,-4.72,POL_D,7.1
2018,MATERNAL_MORT,GROUP_A_1736_DEF,GROUP_B_1736_DEF,33.738,81.688,-47.95,0.413,-0.2818,0.3325,0.9479,-16.55,-12.46,0.1867,-15.25,5.68,-15.71,15.93,POL_A,96.49
2014,LIFE_EXPECT,GROUP_A_1737_DEF,GROUP_B_1737_DEF,80.698,117.796,-37.098,0.6851,-0.2057,0.3576,0.487,2.56,2.13,0.4945,8.66,8.09,-16.03,1.14,POL_D,76.07
2021,CANCER_SCREEN,GROUP_A_1738_DEF,GROUP_B_1738_DEF,117.578,3.591,113.987,32.7424,0.3189,0.529,0.0609,-15.41,103.65,-0.1467,11.65,9.09,5.24,-0.29,POL_A,68.49
2021,ASTHMA_ED,GROUP_A_1739_DEF,GROUP_B_1739_DEF,45.023,60.858,-15.835,0.7398,0.1208,0.3313,0.9264,2.76,139.34,0.5512,3.69,4.1,-16.7,-4.62,POL_D,9.73
2019,LIFE_EXPECT,GROUP_A_1740_DEF,GROUP_B_1740_DEF,48.9,7.368,41.532,6.6368,-0.0799,0.6754,0.6091,13.54,-100.52,-0.4622,-16.41,1.32,-16.62,16.48,POL_A,29.93
2020,ASTHMA_ED,GROUP_A_1741_DEF,GROUP_B_1741_DEF,46.969,76.613,-29.644,0.6131,-0.1601,0.2148,0.3951,-4.87,58.41,-0.7207,-19.51,9.27,-14.6,-16.42,POL_C,68.28
2008,ASTHMA_ED,GROUP_A_1742_DEF,GROUP_B_1742_DEF,17.4,6.6,10.8,2.6364,0.0635,0.6496,0.561,-5.53,-30.65,-0.2975,-13.58,-11.94,13.6,-12.89,POL_E,31.35
2021,LIFE_EXPECT,GROUP_A_1743_DEF,GROUP_B_1743_DEF,1.353,48.167,-46.814,0.0281,-0.165,0.7102,0.0743,-21.17,-40.67,0.9642,-12.36,-3.96,14.54,-1.11,POL_B,50.44
2020,LIFE_EXPECT,GROUP_A_1744_DEF,GROUP_B_1744_DEF,76.399,7.495,68.904,10.1933,0.2984,0.8219,0.4883,-9.82,18.17,0.4043,17.44,-10.84,1.27,-18.36,POL_B,71.48
2018,VACC_COVER,GROUP_A_1745_DEF,GROUP_B_1745_DEF,17.175,88.752,-71.577,0.1935,-0.1284,0.6163,0.118,-24.94,22.46,-0.2979,-3.66,11.48,8.56,-14.8,POL_E,33.43
2012,LIFE_EXPECT,GROUP_A_1746_DEF,GROUP_B_1746_DEF,7.809,7.735,0.074,1.0096,0.1367,0.1496,0.6034,20.97,76.73,0.6913,-2.91,6.92,-1.4,-1.03,POL_C,90.48
2014,DIABETES,GROUP_A_1747_DEF,GROUP_B_1747_DEF,106.291,18.18,88.111,5.8466,-0.1772,0.4943,0.4312,20.44,48.96,-0.5981,1.0,0.05,4.67,-5.65,POL_A,14.67
2022,LIFE_EXPECT,GROUP_A_1748_DEF,GROUP_B_1748_DEF,74.618,113.271,-38.653,0.6588,-0.0811,0.1836,0.7571,10.18,-42.5,-0.7894,17.96,-5.33,11.24,20.88,POL_D,84.32
2025,INFANT_MORT,GROUP_A_1749_DEF,GROUP_B_1749_DEF,56.77,80.317,-23.547,0.7068,-0.2353,0.4867,0.9015,2.54,-134.45,-0.3029,-4.41,-3.93,-3.21,15.1,POL_C,15.63
2014,INFANT_MORT,GROUP_A_1750_DEF,GROUP_B_1750_DEF,98.863,69.694,29.169,1.4185,0.2199,0.4147,0.0215,-18.76,-100.85,-0.4009,0.67,-11.82,-4.94,18.83,POL_C,57.71
2008,OUD_TREAT,GROUP_A_1751_DEF,GROUP_B_1751_DEF,102.823,117.338,-14.515,0.8763,0.0377,0.0902,0.1659,6.7,-99.51,-0.7924,-16.76,0.11,-17.79,18.97,POL_D,76.56
2018,MATERNAL_MORT,GROUP_A_1752_DEF,GROUP_B_1752_DEF,27.943,113.332,-85.389,0.2466,-0.2579,0.1189,0.7713,2.05,103.06,-0.2883,-18.94,-8.93,15.64,-4.7,POL_D,57.81
2024,LIFE_EXPECT,GROUP_A_1753_DEF,GROUP_B_1753_DEF,79.655,87.655,-8.0,0.9087,-0.1418,0.7538,0.6454,-20.56,-10.39,0.761,15.57,6.89,3.9,-16.77,POL_A,64.92
2015,INFANT_MORT,GROUP_A_1754_DEF,GROUP_B_1754_DEF,12.313,86.799,-74.486,0.1419,-0.3114,0.6479,0.9546,10.36,-49.95,0.8067,0.05,-1.72,8.89,15.59,POL_D,67.45
2008,OUD_TREAT,GROUP_A_1755_DEF,GROUP_B_1755_DEF,66.499,93.789,-27.29,0.709,0.1355,0.742,0.7712,0.53,-79.76,-0.6931,-17.22,6.03,-15.99,21.64,POL_E,27.48
2022,VACC_COVER,GROUP_A_1756_DEF,GROUP_B_1756_DEF,38.049,3.559,34.49,10.6909,0.2147,0.2184,0.5744,22.52,146.47,-0.2044,-18.55,1.87,12.88,17.92,POL_D,42.46
2018,VACC_COVER,GROUP_A_1757_DEF,GROUP_B_1757_DEF,17.521,62.968,-45.447,0.2783,-0.179,0.0896,0.087,-23.61,-42.01,0.0933,6.05,-1.96,-14.81,-17.26,POL_C,72.41
2009,ASTHMA_ED,GROUP_A_1758_DEF,GROUP_B_1758_DEF,12.919,34.532,-21.613,0.3741,0.0141,0.6303,0.3407,14.48,120.72,-0.7495,19.68,-3.33,18.0,21.05,POL_D,7.64
2020,ASTHMA_ED,GROUP_A_1759_DEF,GROUP_B_1759_DEF,26.407,92.639,-66.232,0.2851,0.2084,0.7611,0.0925,-7.02,-103.98,0.8698,-14.59,-10.98,10.8,15.94,POL_C,85.72
2016,LIFE_EXPECT,GROUP_A_1760_DEF,GROUP_B_1760_DEF,33.78,55.773,-21.993,0.6057,0.3196,0.6477,0.0363,-20.43,99.8,0.9125,11.76,-4.05,7.46,3.25,POL_D,46.23
2010,OUD_TREAT,GROUP_A_1761_DEF,GROUP_B_1761_DEF,27.0,5.863,21.137,4.6052,-0.2461,0.4577,0.2408,1.38,132.98,0.3341,-18.73,-0.34,2.05,-19.34,POL_E,79.84
2008,OUD_TREAT,GROUP_A_1762_DEF,GROUP_B_1762_DEF,31.857,115.603,-83.746,0.2756,0.0929,0.1427,0.466,17.6,-55.35,-0.6356,-19.4,11.62,-7.3,-9.32,POL_D,97.39
2019,ASTHMA_ED,GROUP_A_1763_DEF,GROUP_B_1763_DEF,35.423,49.802,-14.379,0.7113,-0.1669,0.6722,0.102,21.85,-62.82,0.1264,-17.56,-6.74,-4.69,-9.17,POL_B,44.69
2010,LIFE_EXPECT,GROUP_A_1764_DEF,GROUP_B_1764_DEF,25.06,29.171,-4.111,0.8591,-0.186,0.3475,0.1841,-9.54,15.62,-0.2488,-8.5,-6.63,0.01,0.9,POL_A,31.34
2009,VACC_COVER,GROUP_A_1765_DEF,GROUP_B_1765_DEF,36.445,52.174,-15.729,0.6985,-0.266,0.6626,0.2568,-14.52,148.4,-0.2381,15.15,-5.82,11.46,-6.73,POL_A,61.12
2023,MATERNAL_MORT,GROUP_A_1766_DEF,GROUP_B_1766_DEF,34.235,43.742,-9.507,0.7827,0.1209,0.4466,0.0568,6.04,-124.07,0.4148,12.46,-6.39,16.15,6.72,POL_B,33.34
2016,VACC_COVER,GROUP_A_1767_DEF,GROUP_B_1767_DEF,113.677,26.828,86.849,4.2373,-0.1027,0.1521,0.8678,-6.84,134.26,-0.1326,2.81,10.69,-8.27,20.84,POL_A,12.66
2009,MATERNAL_MORT,GROUP_A_1768_DEF,GROUP_B_1768_DEF,114.747,50.374,64.373,2.2779,-0.0372,0.0797,0.4711,6.19,17.52,0.7546,-2.73,-0.44,-9.27,4.33,POL_A,83.86
2010,MATERNAL_MORT,GROUP_A_1769_DEF,GROUP_B_1769_DEF,89.374,117.588,-28.214,0.7601,-0.0514,0.5736,0.2191,5.71,81.75,0.7342,-8.06,0.68,-12.01,-8.65,POL_B,22.04
2008,MATERNAL_MORT,GROUP_A_1770_DEF,GROUP_B_1770_DEF,39.691,4.317,35.374,9.1941,0.1108,0.7472,0.2193,24.61,-21.26,-0.5544,-12.89,7.13,-9.12,14.96,POL_B,68.68
2010,MATERNAL_MORT,GROUP_A_1771_DEF,GROUP_B_1771_DEF,13.895,51.264,-37.369,0.271,-0.0523,0.4624,0.1183,10.56,139.42,0.2802,0.8,-2.89,12.04,18.56,POL_A,5.93
2023,CANCER_SCREEN,GROUP_A_1772_DEF,GROUP_B_1772_DEF,73.147,33.8,39.347,2.1641,0.2402,0.5612,0.1435,6.25,55.89,0.3227,13.83,5.86,-9.64,8.66,POL_A,18.46
2025,VACC_COVER,GROUP_A_1773_DEF,GROUP_B_1773_DEF,116.599,88.704,27.895,1.3145,0.0113,0.1897,0.0894,-18.63,101.46,0.3539,11.32,1.89,-4.6,13.57,POL_E,93.02
2011,LIFE_EXPECT,GROUP_A_1774_DEF,GROUP_B_1774_DEF,108.537,35.052,73.485,3.0965,0.0889,0.4389,0.7587,9.66,-135.3,-0.5952,-17.19,-2.4,-9.98,-9.91,POL_B,55.03
2015,ASTHMA_ED,GROUP_A_1775_DEF,GROUP_B_1775_DEF,19.714,78.419,-58.705,0.2514,-0.1957,0.8451,0.7602,-19.13,-126.81,0.4585,4.7,3.34,-2.8,-8.48,POL_B,23.2
2023,INFANT_MORT,GROUP_A_1776_DEF,GROUP_B_1776_DEF,2.962,11.319,-8.357,0.2617,0.2765,0.5603,0.2063,-8.15,107.59,0.5287,-3.97,-1.62,10.88,-14.89,POL_E,2.32
2019,OUD_TREAT,GROUP_A_1777_DEF,GROUP_B_1777_DEF,52.793,108.21,-55.417,0.4879,0.1539,0.5505,0.326,9.04,9.9,-0.9833,5.16,-8.82,-16.31,-12.16,POL_B,84.47
2015,CANCER_SCREEN,GROUP_A_1778_DEF,GROUP_B_1778_DEF,22.086,27.989,-5.903,0.7891,-0.1524,0.5255,0.8435,2.2,105.58,-0.4394,13.76,8.14,-10.58,1.75,POL_E,87.57
2013,CANCER_SCREEN,GROUP_A_1779_DEF,GROUP_B_1779_DEF,66.607,89.499,-22.892,0.7442,0.0195,0.8184,0.815,-20.52,-63.93,-0.3645,-11.78,8.52,4.26,-16.41,POL_E,43.57
2009,LIFE_EXPECT,GROUP_A_1780_DEF,GROUP_B_1780_DEF,112.012,18.1,93.912,6.1885,0.2745,0.1885,0.1717,-19.22,-31.12,-0.8408,7.95,8.54,-12.45,10.21,POL_B,98.73
2009,CANCER_SCREEN,GROUP_A_1781_DEF,GROUP_B_1781_DEF,37.426,72.825,-35.399,0.5139,0.3458,0.108,0.062,-23.97,-15.81,-0.0816,2.55,-3.16,15.62,-5.46,POL_C,24.6
2017,LIFE_EXPECT,GROUP_A_1782_DEF,GROUP_B_1782_DEF,32.695,46.93,-14.235,0.6967,0.2937,0.2586,0.669,24.06,-59.94,-0.9079,-16.14,0.02,-12.71,-18.54,POL_E,64.06
2019,LIFE_EXPECT,GROUP_A_1783_DEF,GROUP_B_1783_DEF,32.695,7.305,25.39,4.4757,-0.1871,0.1855,0.8239,-2.21,-110.57,0.0884,13.6,-6.22,8.1,-5.0,POL_C,26.19
2012,LIFE_EXPECT,GROUP_A_1784_DEF,GROUP_B_1784_DEF,48.955,42.26,6.695,1.1584,0.2714,0.2833,0.652,-12.0,-19.09,-0.6082,-16.5,0.37,-3.84,-16.03,POL_A,73.71
2018,VACC_COVER,GROUP_A_1785_DEF,GROUP_B_1785_DEF,69.818,107.193,-37.375,0.6513,0.3407,0.5349,0.6624,-3.53,-25.94,0.9349,1.83,5.94,0.23,-2.6,POL_C,57.1
2018,VACC_COVER,GROUP_A_1786_DEF,GROUP_B_1786_DEF,54.615,100.853,-46.238,0.5415,0.1652,0.4445,0.6786,11.71,-71.87,0.0978,17.24,6.23,-9.86,-3.28,POL_B,91.27
2010,ASTHMA_ED,GROUP_A_1787_DEF,GROUP_B_1787_DEF,12.074,30.338,-18.264,0.398,0.0829,0.7374,0.1777,12.06,92.14,-0.4795,-13.99,6.76,6.76,-1.31,POL_E,93.05
2024,VACC_COVER,GROUP_A_1788_DEF,GROUP_B_1788_DEF,118.747,62.33,56.417,1.9051,-0.1867,0.4016,0.7265,-2.38,126.73,0.4176,1.45,4.24,1.17,6.83,POL_A,62.05
2018,OUD_TREAT,GROUP_A_1789_DEF,GROUP_B_1789_DEF,42.15,74.374,-32.224,0.5667,0.0323,0.5955,0.9616,3.77,-125.51,0.2557,15.35,0.16,0.85,16.05,POL_B,19.28
2022,CANCER_SCREEN,GROUP_A_1790_DEF,GROUP_B_1790_DEF,1.284,82.12,-80.836,0.0156,-0.2502,0.5327,0.1621,-14.89,-13.37,-0.7752,-3.9,3.89,-10.34,-17.07,POL_B,0.06
2017,MATERNAL_MORT,GROUP_A_1791_DEF,GROUP_B_1791_DEF,33.716,76.965,-43.249,0.4381,0.0064,0.7374,0.8879,16.42,131.81,0.0755,-12.89,2.98,15.18,-11.34,POL_A,85.54
2018,INFANT_MORT,GROUP_A_1792_DEF,GROUP_B_1792_DEF,49.463,2.426,47.037,20.3887,-0.3458,0.4739,0.7051,14.69,-3.8,0.67,-7.64,-3.7,-16.62,-12.83,POL_D,53.44
