energy_price_rate_effective_date,energy_price_utility_id,energy_price_tariff_code,energy_price_customer_class,energy_price_fixed_charge_inr,energy_price_energy_charge_cents_kwh,energy_price_demand_charge_inr_kw,energy_price_fuel_adjustment_cents_kwh,energy_price_riders_surcharges_inr,energy_price_bill_amount_avg_inr,energy_price_bill_amount_p95_inr,energy_price_arrears_rate_pct,energy_price_disconnection_rate_pct,energy_price_reconnection_rate_pct,energy_price_payment_plan_enrollment,energy_price_assistance_program_uptake,energy_price_net_metering_credit_rate,energy_price_time_variant_pricing_flag,energy_price_low_income_discount_flag,energy_price_regulatory_docket_id
2025-05-13,DISCOMSR04,AG1,industrial,218.28,36.736,20.81,17.918,217.23,4631.37,13117.55,3.17,0.78,0.59,14640,0.338,2.663,0,0,ERC202505-01817
2024-12-18,DISCOMNE05,EV1,residential,183.13,34.51,638.44,0.098,289.73,24887.98,44608.55,4.41,0.83,0.54,95818,0.464,0.065,0,1,ERC202412-01818
2021-08-04,DISCOMNE06,HT1,residential,372.43,117.788,379.71,15.271,141.67,2999.03,7255.61,4.09,0.75,0.67,60519,0.33,1.082,1,0,ERC202108-01819
2020-10-18,DISCOMWR04,TEMP,commercial,66.59,84.319,245.86,11.198,50.95,5273.73,14200.32,7.62,0.0,0.0,8670,0.236,3.05,0,0,ERC202010-01820
2019-10-21,DISCOMSR04,TEMP,residential,123.34,66.671,177.21,31.381,43.59,4131.06,6835.19,6.13,0.31,0.24,105915,0.025,7.711,1,1,ERC201910-01821
2019-12-13,DISCOMSR02,AG1,agriculture,386.69,100.193,294.85,9.351,200.53,7092.03,12852.47,7.01,0.41,0.37,98821,0.085,2.44,1,1,ERC201912-01822
2020-03-30,DISCOMNR03,TEMP,residential,216.37,37.709,476.33,6.334,118.54,18966.99,44589.7,6.96,0.55,0.62,7990,0.355,1.697,0,1,ERC202003-01823
2023-01-07,DISCOMER04,LT2,industrial,353.93,101.114,582.82,2.679,96.65,20987.45,54120.42,7.49,0.7,0.57,3032,0.229,4.322,0,0,ERC202301-01824
2025-03-15,DISCOMNE01,TEMP,agriculture,436.33,68.56,556.3,26.959,280.27,18058.56,28247.64,1.08,1.13,0.89,77853,0.478,7.029,1,0,ERC202503-01825
2019-06-12,DISCOMER01,EV1,agriculture,55.0,44.296,351.84,13.682,46.2,7347.65,17037.43,8.25,0.0,0.0,74124,0.278,3.963,1,0,ERC201906-01826
2022-06-14,DISCOMER06,HT2,residential,76.28,31.439,161.2,22.609,32.01,6101.14,12378.32,8.93,0.2,0.19,114647,0.35,7.516,1,0,ERC202206-01827
2022-08-04,DISCOMSR02,LT1A,industrial,202.26,40.857,557.59,21.855,263.12,4692.54,9533.85,6.06,0.34,0.28,24175,0.269,2.565,0,0,ERC202208-01828
2020-01-31,DISCOMSR05,TEMP,residential,255.31,37.181,484.46,16.56,178.97,2055.57,4318.97,4.25,0.61,0.47,4815,0.457,1.412,1,0,ERC202001-01829
2019-06-03,DISCOMNE05,LT1A,residential,337.39,37.418,52.33,19.2,96.8,13565.45,37404.81,8.29,0.11,0.13,116427,0.095,3.962,0,1,ERC201906-01830
2020-04-11,DISCOMSR02,EV1,agriculture,87.38,73.454,498.41,10.067,165.25,2592.31,4627.95,9.28,1.41,1.36,58132,0.222,0.135,1,1,ERC202004-01831
2020-04-03,DISCOMSR04,HT2,commercial,100.49,33.314,412.35,18.415,194.58,15456.26,37304.75,9.77,0.85,0.56,22186,0.234,8.316,1,0,ERC202004-01832
2019-06-28,DISCOMWR02,HT2,residential,219.48,77.78,312.85,19.353,95.54,8466.72,22425.6,5.35,1.28,1.53,9805,0.37,4.794,1,1,ERC201906-01833
2020-10-28,DISCOMNE02,EV1,agriculture,201.23,115.733,70.08,29.176,98.39,16499.22,45718.44,12.17,0.65,0.73,105275,0.11,8.173,0,0,ERC202010-01834
2022-07-24,DISCOMER05,GOV,industrial,279.33,93.476,241.08,1.125,107.88,12610.37,24658.09,5.05,1.18,0.75,75642,0.342,2.501,1,1,ERC202207-01835
2019-01-13,DISCOMER06,EV1,agriculture,269.66,25.385,62.73,27.669,168.4,7807.32,21351.4,5.62,0.04,0.02,19542,0.377,3.135,0,0,ERC201901-01836
2024-06-25,DISCOMWR04,TEMP,industrial,302.44,111.049,563.77,20.738,50.68,3490.72,5255.23,1.07,0.35,0.29,50605,0.145,4.917,0,0,ERC202406-01837
2021-08-13,DISCOMNR04,TEMP,industrial,201.89,81.311,227.49,26.432,188.74,21305.9,63872.13,11.09,0.26,0.23,62034,0.0,4.142,0,0,ERC202108-01838
2025-02-17,DISCOMNR05,HT2,commercial,228.89,52.246,251.96,3.384,298.72,18038.69,41242.23,5.39,0.83,0.58,65038,0.062,1.5,1,1,ERC202502-01839
2020-07-14,DISCOMWR06,LT2,agriculture,79.85,119.292,145.14,13.615,21.17,4648.5,6996.66,5.64,0.53,0.41,2506,0.258,7.219,1,0,ERC202007-01840
2021-11-03,DISCOMNR01,TEMP,industrial,149.93,35.442,336.48,3.571,79.7,23194.77,65444.7,7.08,0.44,0.33,93520,0.265,6.807,1,0,ERC202111-01841
2019-03-07,DISCOMWR05,EV1,agriculture,447.3,114.108,451.01,34.667,268.3,23718.26,36342.81,12.85,1.64,1.19,45130,0.184,5.554,1,1,ERC201903-01842
2020-08-21,DISCOMSR01,TEMP,agriculture,308.74,119.146,217.96,16.796,100.19,23383.52,41879.81,11.51,1.93,1.35,112741,0.471,2.68,1,0,ERC202008-01843
2025-03-29,DISCOMER01,LT1A,residential,361.77,56.588,93.51,18.676,94.68,486.07,1152.43,7.12,1.26,1.08,86097,0.347,0.489,0,0,ERC202503-01844
2020-10-09,DISCOMWR03,LT2,agriculture,137.2,44.516,324.95,19.923,122.29,19608.77,31891.1,3.95,2.12,2.25,38894,0.561,2.299,0,1,ERC202010-01845
2024-02-25,DISCOMNE04,HT1,agriculture,146.55,118.174,473.28,24.93,228.83,22398.47,43303.08,6.14,0.5,0.5,71631,0.0,5.682,1,1,ERC202402-01846
2020-01-27,DISCOMSR02,HT2,residential,232.23,106.897,609.79,24.824,107.41,17350.82,35220.84,7.31,1.17,0.81,75247,0.01,7.39,0,0,ERC202001-01847
2019-07-01,DISCOMER05,EV1,commercial,151.85,37.249,485.42,6.339,57.82,16943.73,27847.6,6.16,0.53,0.53,32307,0.286,5.357,1,0,ERC201907-01848
2021-02-03,DISCOMNR02,LT1A,residential,206.02,49.598,460.95,3.21,252.09,7609.3,17880.99,6.32,1.55,1.63,26699,0.339,4.596,1,1,ERC202102-01849
2022-06-09,DISCOMSR06,AG1,industrial,27.27,101.159,170.11,27.844,246.22,4305.13,6287.32,5.01,0.34,0.34,63042,0.278,0.887,0,0,ERC202206-01850
2024-09-20,DISCOMNE01,EV1,commercial,200.8,104.867,583.59,7.315,214.95,2864.57,5549.18,10.49,0.81,0.5,82259,0.387,7.097,0,0,ERC202409-01851
2019-03-30,DISCOMSR05,LT2,residential,132.49,64.644,556.23,28.026,234.73,20332.43,50338.4,15.83,0.26,0.17,118950,0.111,3.339,1,1,ERC201903-01852
2022-12-11,DISCOMNR01,LT2,commercial,141.07,110.59,558.75,28.69,6.58,19386.44,40443.08,0.9,2.2,2.59,6788,0.0,2.006,1,1,ERC202212-01853
2022-04-28,DISCOMNR05,AG1,agriculture,341.74,98.626,351.78,8.77,211.36,4149.15,11961.98,12.86,0.66,0.72,79374,0.09,4.907,1,0,ERC202204-01854
2020-06-08,DISCOMER04,HT2,agriculture,378.15,76.471,449.73,26.494,29.23,3643.66,6674.88,6.34,0.99,0.78,100922,0.147,3.884,1,0,ERC202006-01855
2024-04-14,DISCOMER03,EV1,industrial,26.4,88.273,96.32,16.054,127.83,14137.83,24028.28,4.2,0.0,0.0,8704,0.105,5.484,0,1,ERC202404-01856
2023-03-26,DISCOMWR04,LT1A,industrial,443.55,79.034,379.09,5.837,9.06,14079.59,30853.76,5.88,0.41,0.47,82411,0.118,0.419,1,0,ERC202303-01857
2024-07-28,DISCOMER02,LT1A,residential,56.55,68.452,549.36,7.413,86.32,16418.31,47201.32,5.78,1.33,0.91,72237,0.389,0.082,0,1,ERC202407-01858
2022-06-02,DISCOMER01,GOV,industrial,261.33,26.932,104.63,10.345,221.87,7716.58,19268.7,8.46,1.28,1.21,84940,0.13,1.318,0,1,ERC202206-01859
2021-05-26,DISCOMWR03,TEMP,residential,443.19,117.116,582.43,26.534,118.05,10631.1,28146.04,5.1,1.63,1.16,40330,0.17,6.521,0,1,ERC202105-01860
2022-09-28,DISCOMNE01,EV1,industrial,237.11,91.718,123.32,7.94,118.62,10458.42,28976.95,3.74,1.55,1.66,27145,0.313,7.036,1,1,ERC202209-01861
2020-10-08,DISCOMWR03,GOV,agriculture,339.7,101.233,181.96,18.659,43.06,19536.76,57823.34,5.19,2.06,1.26,119884,0.388,7.827,0,1,ERC202010-01862
2022-02-21,DISCOMNE05,LT1A,commercial,94.73,114.736,148.28,1.404,58.25,10240.85,29130.12,10.65,1.12,1.12,10677,0.127,7.582,1,1,ERC202202-01863
2024-05-15,DISCOMWR06,LT2,residential,359.84,30.454,264.12,34.033,255.53,19001.23,44362.07,1.25,1.05,0.8,37848,0.202,2.556,1,1,ERC202405-01864
2019-05-05,DISCOMNE06,EV1,agriculture,183.31,68.981,591.81,9.334,80.53,1128.25,2761.59,6.14,0.0,0.0,62583,0.133,2.3,0,1,ERC201905-01865
2025-04-29,DISCOMWR04,LT2,agriculture,117.41,57.871,306.85,19.953,94.91,19034.1,47628.35,12.15,0.68,0.63,92063,0.125,2.23,0,0,ERC202504-01866
2022-05-21,DISCOMNE03,HT1,residential,389.07,30.429,454.86,25.698,139.05,23113.84,67529.97,4.3,1.06,1.09,82147,0.278,6.947,0,0,ERC202205-01867
2024-01-10,DISCOMNR02,EV1,commercial,234.13,81.955,603.31,18.942,215.35,1576.38,2234.42,8.38,1.37,1.25,4522,0.2,7.773,0,0,ERC202401-01868
2024-01-08,DISCOMNR04,HT1,commercial,211.3,84.59,626.91,23.251,110.13,13912.78,21226.04,3.44,1.03,0.83,83688,0.0,7.114,0,1,ERC202401-01869
2020-05-20,DISCOMWR05,EV1,industrial,220.95,119.871,411.02,3.31,160.36,15517.78,37336.88,10.88,0.67,0.64,985,0.403,1.86,1,0,ERC202005-01870
2020-01-30,DISCOMWR02,LT2,agriculture,213.45,41.629,409.76,1.59,28.04,16360.66,43542.89,9.77,1.3,1.31,96345,0.351,7.01,0,0,ERC202001-01871
2019-02-12,DISCOMER03,HT2,agriculture,346.25,65.927,611.2,8.404,190.69,20824.6,50234.23,4.67,0.6,0.44,10634,0.237,0.526,0,1,ERC201902-01872
2021-09-01,DISCOMER03,LT2,commercial,417.29,69.014,517.12,4.184,273.96,8995.92,19902.72,7.01,1.12,1.07,117812,0.004,3.073,0,1,ERC202109-01873
2022-07-05,DISCOMNE05,AG1,residential,291.88,66.115,576.37,34.544,87.71,17027.48,25195.59,4.6,0.09,0.08,57789,0.353,3.939,0,0,ERC202207-01874
2019-07-30,DISCOMSR05,TEMP,industrial,242.6,45.509,171.67,0.34,74.53,19741.57,57127.6,7.05,1.15,0.96,41481,0.349,3.376,0,0,ERC201907-01875
2022-04-30,DISCOMSR04,AG1,commercial,132.81,37.949,38.32,33.041,97.49,15144.73,26004.92,9.65,0.18,0.13,63906,0.286,5.358,0,1,ERC202204-01876
2019-09-16,DISCOMER04,EV1,residential,322.01,76.155,103.61,27.615,231.31,5485.58,8270.69,2.88,0.99,1.1,253,0.247,7.527,1,0,ERC201909-01877
2020-11-24,DISCOMSR04,GOV,commercial,193.64,84.77,155.8,5.725,177.92,19288.84,34550.09,8.59,0.11,0.1,57426,0.523,6.157,1,1,ERC202011-01878
2024-02-02,DISCOMWR05,LT2,industrial,52.04,52.033,419.43,3.009,254.56,18690.07,43677.78,10.78,0.53,0.59,28198,0.168,8.13,1,1,ERC202402-01879
2022-10-22,DISCOMWR05,AG1,commercial,399.78,80.66,320.73,0.126,75.28,24641.86,50150.48,2.08,0.32,0.31,50868,0.122,4.886,0,1,ERC202210-01880
2022-10-09,DISCOMSR05,AG1,commercial,292.99,99.069,309.79,10.443,72.81,17154.08,35205.61,5.94,0.29,0.22,78124,0.065,1.725,0,1,ERC202210-01881
2025-06-15,DISCOMNE03,GOV,industrial,275.71,88.238,253.58,33.414,293.38,16971.65,35339.81,5.03,0.98,0.79,62350,0.216,8.092,0,1,ERC202506-01882
2025-07-27,DISCOMNR02,TEMP,agriculture,292.51,66.801,346.91,11.392,129.8,16694.29,30243.93,1.26,1.78,1.1,86267,0.538,4.646,1,0,ERC202507-01883
2021-02-09,DISCOMSR05,AG1,commercial,110.18,25.183,111.36,7.062,187.02,16176.62,41468.64,7.46,0.48,0.46,50051,0.203,2.519,0,0,ERC202102-01884
2019-03-11,DISCOMSR01,TEMP,agriculture,390.65,86.302,380.2,30.126,183.13,23743.29,64608.82,5.55,0.73,0.81,87268,0.068,3.984,0,1,ERC201903-01885
2024-05-14,DISCOMNR05,EV1,industrial,356.1,114.609,396.52,24.069,128.07,16903.34,50527.02,2.41,1.36,1.44,24789,0.245,2.04,0,0,ERC202405-01886
2023-08-03,DISCOMWR05,EV1,residential,389.46,107.866,403.25,14.065,191.33,23552.26,50946.93,10.28,1.54,1.83,27691,0.0,2.514,0,0,ERC202308-01887
2024-12-21,DISCOMNR03,HT1,agriculture,182.59,105.122,538.32,31.384,144.56,16724.28,32294.44,1.4,1.73,1.61,2949,0.243,7.377,0,0,ERC202412-01888
2021-12-19,DISCOMER01,GOV,agriculture,242.09,61.945,502.24,3.349,193.57,17889.79,43932.08,6.49,0.56,0.57,86134,0.077,3.231,0,0,ERC202112-01889
2021-08-05,DISCOMNR01,LT2,industrial,136.63,51.078,486.06,11.109,86.77,5685.16,14488.22,9.32,1.88,2.19,52285,0.06,4.139,0,0,ERC202108-01890
2020-04-11,DISCOMWR04,HT2,residential,95.24,28.528,201.84,21.121,101.72,24713.58,66260.97,4.8,0.91,1.02,19411,0.215,4.83,1,1,ERC202004-01891
2025-06-26,DISCOMSR06,LT2,residential,185.06,42.278,644.13,7.94,156.13,4267.05,7137.2,1.42,1.15,1.21,59408,0.0,2.89,0,0,ERC202506-01892
2023-03-14,DISCOMSR02,HT1,residential,141.4,69.023,363.47,33.506,291.47,4135.85,6962.02,4.94,0.1,0.11,110949,0.317,6.179,0,0,ERC202303-01893
2023-04-10,DISCOMNR01,GOV,industrial,276.73,108.052,110.61,2.922,35.81,18619.24,45615.68,6.47,0.39,0.37,45930,0.512,7.056,1,0,ERC202304-01894
2024-06-20,DISCOMER03,AG1,residential,384.26,70.383,282.22,20.198,124.68,16361.27,38795.03,7.6,0.0,0.0,74046,0.261,3.712,0,0,ERC202406-01895
2024-01-19,DISCOMER01,LT2,residential,364.77,79.744,597.6,9.362,214.03,20803.25,32064.63,6.15,0.87,0.8,52006,0.132,7.956,0,1,ERC202401-01896
2021-01-24,DISCOMSR03,HT1,industrial,90.05,58.786,113.25,16.166,19.97,16329.96,27245.28,13.3,1.46,1.55,81839,0.199,5.633,1,1,ERC202101-01897
2021-10-29,DISCOMER06,HT2,industrial,344.02,40.498,110.64,23.717,298.43,18440.86,43382.97,6.06,1.21,0.86,35003,0.173,0.869,0,1,ERC202110-01898
2019-05-31,DISCOMNR01,LT2,commercial,127.27,104.361,0.11,9.566,11.24,7491.44,18397.28,5.92,1.27,0.93,47841,0.115,2.589,0,0,ERC201905-01899
2024-05-20,DISCOMSR06,HT2,residential,368.06,29.607,219.2,31.672,124.89,13990.87,37302.93,9.8,0.43,0.49,57671,0.467,5.459,1,0,ERC202405-01900
2021-05-15,DISCOMER04,AG1,agriculture,297.91,91.114,589.98,9.09,24.45,13232.46,24938.7,9.38,0.0,0.0,83552,0.321,6.689,1,0,ERC202105-01901
2024-12-21,DISCOMSR02,AG1,agriculture,362.09,109.227,311.0,13.62,11.63,8130.91,21086.86,7.49,0.28,0.26,3654,0.345,6.711,0,0,ERC202412-01902
2019-01-11,DISCOMNE05,HT2,residential,439.68,94.298,119.42,3.373,35.9,18727.61,46774.97,10.15,0.0,0.0,26284,0.525,2.037,0,1,ERC201901-01903
2025-06-13,DISCOMNR06,EV1,agriculture,24.9,67.526,609.15,31.414,57.64,22813.67,66860.83,7.43,1.27,1.49,98156,0.182,0.661,1,0,ERC202506-01904
2025-05-03,DISCOMWR05,HT2,commercial,381.13,43.293,257.11,29.107,2.28,20534.82,55124.5,3.99,1.34,0.96,46298,0.06,0.865,0,1,ERC202505-01905
2025-01-31,DISCOMER02,EV1,residential,398.26,40.14,210.31,7.884,130.51,13506.41,19973.37,10.52,2.16,2.29,7066,0.1,8.195,0,0,ERC202501-01906
2023-02-28,DISCOMNR02,HT1,agriculture,124.8,39.979,230.0,19.148,5.94,21179.19,49405.98,0.45,0.43,0.33,55901,0.224,1.178,1,0,ERC202302-01907
2023-03-29,DISCOMER04,TEMP,industrial,286.97,66.647,269.29,9.61,27.06,14318.09,37074.95,7.49,0.0,0.0,19454,0.267,1.653,1,0,ERC202303-01908
2020-03-03,DISCOMSR05,HT2,industrial,269.84,97.43,468.2,12.655,133.41,20041.81,34921.85,4.79,0.89,0.98,17372,0.109,6.747,0,1,ERC202003-01909
2024-12-09,DISCOMER06,AG1,commercial,347.34,117.911,430.69,32.971,39.84,24986.62,36951.92,5.42,1.57,1.69,54925,0.075,5.07,1,0,ERC202412-01910
2022-10-26,DISCOMER05,TEMP,industrial,103.88,50.49,286.02,12.109,107.45,24884.96,74387.44,3.19,1.56,0.99,82049,0.0,2.294,0,1,ERC202210-01911
2024-03-30,DISCOMWR03,LT2,commercial,46.09,110.377,307.47,11.445,298.08,3807.97,11100.51,7.12,0.0,0.0,62305,0.269,2.539,0,0,ERC202403-01912
2022-09-21,DISCOMNR02,LT1A,agriculture,238.71,71.95,40.28,14.753,156.15,6971.54,11291.5,3.35,1.35,0.86,50638,0.416,6.638,0,0,ERC202209-01913
2022-01-19,DISCOMSR03,HT1,agriculture,222.01,55.368,469.0,18.391,90.93,9988.88,28533.7,6.51,1.01,0.84,74415,0.211,7.099,1,1,ERC202201-01914
2023-02-15,DISCOMNE05,LT2,residential,222.83,43.197,323.77,14.133,225.93,13400.35,27113.95,1.84,0.41,0.31,103164,0.285,7.865,0,1,ERC202302-01915
2024-01-21,DISCOMSR06,LT1A,agriculture,317.55,44.82,555.24,9.72,28.19,18966.26,37938.04,7.16,1.5,1.53,119415,0.04,1.656,0,1,ERC202401-01916
2021-12-01,DISCOMNR01,GOV,industrial,104.18,71.545,245.74,12.173,101.82,8454.33,17316.38,2.95,0.84,0.68,97069,0.167,5.137,0,1,ERC202112-01917
2023-02-23,DISCOMNR03,AG1,agriculture,352.29,66.844,164.7,3.858,102.96,17038.38,38355.99,4.53,0.62,0.45,14215,0.261,7.416,1,0,ERC202302-01918
2022-04-10,DISCOMWR05,HT1,commercial,412.93,38.248,109.49,13.117,237.31,6189.33,15695.52,1.7,0.0,0.0,639,0.401,1.267,1,1,ERC202204-01919
2023-05-21,DISCOMSR02,TEMP,commercial,296.97,101.364,312.99,27.716,109.78,21823.21,46237.61,6.03,0.94,1.03,107163,0.137,1.389,0,1,ERC202305-01920
2023-09-24,DISCOMNE01,AG1,industrial,219.8,90.903,434.95,24.055,114.12,7838.03,11416.62,7.77,1.3,1.25,93939,0.0,0.001,1,0,ERC202309-01921
2022-01-10,DISCOMNR02,HT2,agriculture,76.41,40.854,371.59,11.867,45.57,17037.18,36526.69,6.38,0.84,0.98,109454,0.001,2.544,0,0,ERC202201-01922
2021-07-22,DISCOMWR02,AG1,residential,161.58,55.05,272.84,22.434,125.11,403.94,1174.4,0.7,0.38,0.4,98836,0.333,7.612,1,1,ERC202107-01923
2024-06-17,DISCOMER03,AG1,residential,225.82,95.687,53.16,16.576,35.43,22795.66,67125.77,2.54,0.0,0.0,84321,0.29,6.347,1,0,ERC202406-01924
2019-01-24,DISCOMNR03,HT1,commercial,297.37,103.749,64.78,18.134,166.21,19608.72,32453.43,5.66,1.83,1.18,13869,0.525,5.439,1,1,ERC201901-01925
2024-12-08,DISCOMWR01,AG1,industrial,347.95,78.63,3.18,13.616,114.66,18838.07,44858.77,5.36,0.0,0.0,115650,0.0,7.819,0,1,ERC202412-01926
2023-06-24,DISCOMSR01,HT1,agriculture,114.04,102.513,465.26,23.513,140.02,8308.45,22797.99,4.05,0.6,0.68,81433,0.535,6.285,0,1,ERC202306-01927
2022-04-28,DISCOMWR03,HT1,industrial,343.56,66.137,67.17,25.136,252.34,8461.27,17831.9,1.07,0.97,1.0,60249,0.385,4.233,1,0,ERC202204-01928
2020-02-27,DISCOMSR02,HT2,residential,237.03,70.846,95.74,18.886,89.14,8841.82,23384.32,9.82,0.61,0.59,78135,0.083,4.571,1,1,ERC202002-01929
2024-12-02,DISCOMNE03,AG1,industrial,362.02,25.766,421.83,30.8,290.69,19409.02,49727.57,5.71,0.19,0.18,17468,0.563,0.908,0,0,ERC202412-01930
2021-10-31,DISCOMNR01,LT2,industrial,390.26,66.846,618.02,25.741,152.99,4791.96,13105.15,7.1,0.22,0.17,97166,0.111,5.076,0,1,ERC202110-01931
2023-10-13,DISCOMNR06,LT1A,commercial,426.88,112.053,339.38,18.498,29.32,7351.94,17001.25,7.47,0.4,0.32,15226,0.321,5.67,1,0,ERC202310-01932
2023-12-25,DISCOMER05,GOV,industrial,88.89,94.291,63.21,33.067,114.86,11806.86,21180.4,5.75,0.12,0.13,28015,0.504,5.182,0,1,ERC202312-01933
2021-11-29,DISCOMNR03,HT2,residential,89.09,99.479,364.35,25.373,30.89,800.62,2075.22,8.24,0.59,0.35,46828,0.116,2.346,0,1,ERC202111-01934
2020-02-11,DISCOMSR01,TEMP,industrial,133.96,118.551,474.11,0.659,127.92,22784.79,35370.33,8.24,1.12,0.95,42650,0.398,1.417,0,1,ERC202002-01935
2025-02-07,DISCOMNR04,LT1A,residential,252.82,68.661,506.42,34.889,299.0,8941.52,19738.83,2.28,1.08,0.8,38655,0.414,4.386,0,1,ERC202502-01936
2022-01-05,DISCOMNE04,LT2,residential,346.48,68.601,525.85,18.967,163.13,15028.51,29640.25,5.66,1.19,0.81,112084,0.0,0.192,1,0,ERC202201-01937
2020-10-02,DISCOMWR04,AG1,residential,203.61,80.135,248.41,5.497,247.81,4956.32,9262.05,10.23,0.52,0.5,65495,0.332,0.423,0,0,ERC202010-01938
2021-10-21,DISCOMNR01,LT2,commercial,50.14,71.282,236.9,19.331,277.65,12494.28,25137.44,7.28,0.93,0.69,58583,0.378,4.308,1,1,ERC202110-01939
2021-02-14,DISCOMER04,LT2,commercial,436.7,93.388,551.01,11.582,173.11,15640.45,42839.39,7.36,0.56,0.39,7541,0.213,2.63,0,1,ERC202102-01940
2019-03-08,DISCOMER04,GOV,residential,319.98,102.99,369.08,23.276,55.57,21937.98,65333.72,4.7,1.38,1.51,110599,0.323,7.189,1,0,ERC201903-01941
2023-09-22,DISCOMWR03,LT2,commercial,193.83,45.251,106.38,27.091,77.49,22657.59,64902.59,6.48,0.34,0.31,89448,0.396,3.03,1,0,ERC202309-01942
2023-12-12,DISCOMWR05,AG1,residential,83.9,30.635,54.82,34.06,285.05,5608.96,16613.49,9.03,1.49,1.14,26680,0.284,0.113,0,0,ERC202312-01943
2021-09-05,DISCOMWR04,AG1,agriculture,230.84,107.128,570.2,11.165,93.64,3626.63,5705.63,7.94,1.16,1.06,33504,0.0,4.822,1,1,ERC202109-01944
2025-07-17,DISCOMNE03,HT1,industrial,421.66,93.665,265.73,31.088,29.67,11033.24,27703.96,11.46,0.52,0.32,95968,0.173,0.712,0,0,ERC202507-01945
2020-03-14,DISCOMWR05,AG1,agriculture,372.04,76.667,400.39,10.697,213.14,21410.44,44292.79,8.02,1.56,1.76,61823,0.232,6.173,0,0,ERC202003-01946
2021-07-23,DISCOMER04,LT1A,agriculture,44.84,31.067,3.35,26.457,128.31,8879.4,15986.3,4.4,1.41,1.3,88187,0.148,4.643,0,1,ERC202107-01947
2021-08-31,DISCOMNE06,HT2,residential,404.18,60.736,368.79,31.642,29.86,12728.06,32769.55,4.33,0.32,0.21,77619,0.278,4.495,1,0,ERC202108-01948
2024-12-30,DISCOMER06,LT1A,commercial,344.67,74.522,76.37,6.863,155.89,24095.25,68025.06,4.04,1.87,1.54,81197,0.252,2.098,0,1,ERC202412-01949
2020-08-02,DISCOMSR03,GOV,industrial,153.81,61.115,0.09,6.386,125.51,9090.4,25520.46,7.3,0.88,0.79,73241,0.348,0.157,0,0,ERC202008-01950
2022-07-04,DISCOMWR02,AG1,residential,172.11,106.253,506.19,3.239,123.71,1001.96,2299.16,3.86,0.59,0.6,74677,0.207,6.369,0,1,ERC202207-01951
2021-11-22,DISCOMNE02,TEMP,residential,401.01,115.156,500.67,15.55,286.99,5751.42,14439.9,4.63,0.83,0.94,77337,0.238,1.186,1,0,ERC202111-01952
2022-10-27,DISCOMWR05,LT2,residential,25.1,25.284,557.13,10.668,52.78,934.08,2202.23,3.57,1.44,1.25,21414,0.0,0.525,1,0,ERC202210-01953
2019-10-17,DISCOMNE02,GOV,industrial,340.87,102.202,480.3,19.544,124.84,1834.41,3660.33,9.53,0.94,0.72,74685,0.584,3.935,0,1,ERC201910-01954
2020-06-18,DISCOMNE03,LT2,industrial,346.18,36.26,72.3,20.332,94.16,19554.99,42146.31,3.61,0.66,0.51,16776,0.293,1.773,0,0,ERC202006-01955
2019-07-30,DISCOMER05,LT1A,industrial,338.26,111.691,89.02,3.775,244.06,6090.11,10339.27,2.92,0.49,0.57,103113,0.05,7.88,0,0,ERC201907-01956
2023-09-02,DISCOMWR01,GOV,agriculture,248.87,37.231,95.53,32.295,273.32,1455.34,3722.54,10.92,0.51,0.47,27388,0.166,1.417,0,0,ERC202309-01957
2025-01-20,DISCOMWR05,AG1,agriculture,28.34,77.124,445.17,11.982,109.04,21945.78,65547.62,11.3,0.0,0.0,97990,0.138,4.45,1,0,ERC202501-01958
2021-02-15,DISCOMER06,AG1,agriculture,301.47,34.771,579.64,34.377,205.01,24532.96,70475.69,7.21,1.13,1.23,13073,0.06,5.049,0,0,ERC202102-01959
2021-09-05,DISCOMNE06,EV1,commercial,104.15,41.376,215.6,3.882,102.57,7101.18,13999.64,7.46,0.47,0.46,6044,0.078,5.5,0,1,ERC202109-01960
2024-05-23,DISCOMER01,HT2,residential,254.09,88.531,76.41,7.474,146.78,23647.73,44798.57,6.21,0.34,0.34,67482,0.551,7.481,0,0,ERC202405-01961
2022-05-22,DISCOMNR01,LT2,agriculture,156.45,118.142,153.1,17.824,164.56,16972.08,46611.79,6.41,0.89,0.57,60454,0.223,3.165,1,0,ERC202205-01962
2024-06-10,DISCOMER05,LT1A,agriculture,304.74,119.869,456.58,15.363,121.16,8797.54,23159.6,7.93,0.63,0.49,62449,0.1,5.639,0,0,ERC202406-01963
2023-02-12,DISCOMER02,GOV,residential,407.75,52.571,579.66,23.859,140.95,11220.48,22371.23,3.66,0.49,0.42,76362,0.03,7.6,1,0,ERC202302-01964
2019-01-18,DISCOMSR05,HT2,commercial,97.42,48.612,267.69,20.686,38.88,12388.42,29075.61,7.62,0.58,0.66,13013,0.113,0.149,0,1,ERC201901-01965
2024-01-25,DISCOMNE03,EV1,agriculture,448.6,26.792,606.46,17.414,105.88,10264.54,21756.58,5.18,1.13,0.88,50984,0.277,0.938,0,1,ERC202401-01966
2021-07-23,DISCOMER05,GOV,residential,338.59,36.286,124.87,8.099,184.23,11652.4,22392.5,6.86,1.32,0.85,58857,0.275,4.29,0,0,ERC202107-01967
2023-04-10,DISCOMNE03,GOV,commercial,400.39,64.195,255.87,28.671,152.23,7287.83,10237.88,4.18,0.63,0.53,95234,0.017,6.371,1,0,ERC202304-01968
