env_land_mapping_year,env_land_landcover_class_code,env_land_protected_area_id,env_land_management_designation,env_land_habitat_type_code,env_land_biodiversity_richness_index,env_land_species_observation_count,env_land_invasive_species_presence_flag,env_land_wetland_area_acres,env_land_forest_canopy_pct,env_land_impervious_surface_pct,env_land_soil_erosion_risk_score,env_land_carbon_stock_estimate_tons,env_land_restoration_project_flag,env_land_prescribed_burn_acres,env_land_trail_density_mi_sqmi,env_land_public_access_score,env_land_conservation_easement_flag,env_land_land_parcel_fragmentation_index,env_land_remote_sensing_sensor
2022,forest,IN-PA-0001781,reserved_forest,tropical_moist,77,32,0,237.0,37.2,25.2,23,35678,0,2.6,1.12,43,0,46,MODIS
2018,cropland,IN-PA-0001782,reserved_forest,desert,59,32,0,130.1,73.3,0.0,46,3912,0,77.2,2.22,54,0,80,MODIS
2018,cropland,IN-PA-0001783,reserved_forest,grassland,44,47,0,23.0,33.0,8.3,41,6867,0,48.1,1.5,36,0,71,Cartosat_3
2018,cropland,IN-PA-0001784,national_park,tropical_dry,60,32,0,244.0,23.9,9.7,11,4694,0,74.9,2.47,73,0,47,MODIS
2021,forest,IN-PA-0001785,wildlife_sanctuary,tropical_dry,55,35,0,26.0,28.8,38.2,0,7027,0,85.3,0.31,54,0,45,Sentinel_2
2024,cropland,IN-PA-0001786,wildlife_sanctuary,mixed,52,29,0,13.9,7.8,20.0,21,18723,0,92.5,0.86,48,0,82,Resourcesat_2
2017,cropland,IN-PA-0001787,reserved_forest,tropical_dry,83,38,1,55.7,7.1,0.0,1,8841,0,138.8,0.83,44,0,31,Cartosat_3
2024,forest,IN-PA-0001788,unprotected,tropical_moist,65,39,0,32.0,45.7,35.8,30,29908,0,16.3,3.96,39,0,58,Landsat_8
2011,cropland,IN-PA-0001789,wildlife_sanctuary,tropical_dry,70,35,0,147.1,3.0,31.8,24,7138,0,11.5,0.0,43,0,19,MODIS
2023,forest,IN-PA-0001790,unprotected,tropical_moist,38,34,0,172.9,22.9,2.2,27,2097,0,77.5,1.67,84,0,19,Cartosat_3
2007,shrubland,IN-PA-0001791,reserved_forest,tropical_moist,81,36,0,200.5,11.9,28.5,32,4352,0,286.0,0.68,55,0,30,Sentinel_2
2011,cropland,IN-PA-0001792,wildlife_sanctuary,grassland,43,35,0,85.0,27.2,14.9,50,1950,0,63.4,2.01,89,0,38,MODIS
2022,cropland,IN-PA-0001793,unprotected,tropical_dry,55,27,1,53.0,1.8,28.7,39,7015,1,14.6,1.87,45,0,49,Landsat_8
2013,water,IN-PA-0001794,national_park,grassland,59,30,0,54.0,38.3,46.9,8,4853,0,60.9,2.66,78,0,57,Landsat_9
2025,urban,IN-PA-0001795,unprotected,tropical_moist,69,36,0,91.0,45.4,20.1,43,9714,0,9.1,0.09,40,0,31,Landsat_8
2014,forest,IN-PA-0001796,unprotected,tropical_dry,77,28,0,128.0,52.1,0.0,70,6392,0,234.9,1.4,78,0,56,MODIS
2025,forest,IN-PA-0001797,unprotected,tropical_dry,65,38,1,281.5,35.3,3.5,63,1613,1,13.1,0.0,73,0,87,Landsat_8
2020,urban,IN-PA-0001798,unprotected,tropical_moist,69,35,1,20.7,36.6,11.8,43,10371,0,3.8,2.16,54,0,36,VIIRS
2017,forest,IN-PA-0001799,reserved_forest,grassland,22,40,0,218.8,22.9,16.7,50,6274,1,44.0,1.67,29,0,49,MODIS
2025,cropland,IN-PA-0001800,unprotected,desert,75,40,0,129.2,32.8,5.2,100,6853,1,34.3,3.11,68,0,57,Resourcesat_2
2023,forest,IN-PA-0001801,wildlife_sanctuary,mangrove,62,38,0,795.1,36.3,16.6,37,4864,0,7.3,1.19,58,0,68,Landsat_8
2021,cropland,IN-PA-0001802,reserved_forest,riverine,56,32,0,124.2,58.2,0.0,49,21050,0,115.8,2.49,40,0,12,Sentinel_2
2019,forest,IN-PA-0001803,reserved_forest,coastal,63,31,1,464.9,34.3,9.1,49,2569,0,119.5,2.37,77,0,46,Sentinel_2
2012,grassland,IN-PA-0001804,unprotected,mixed,61,34,0,104.7,0.0,14.1,24,11665,1,25.5,1.31,61,0,83,MODIS
2012,forest,IN-PA-0001805,national_park,montane,67,32,0,138.4,27.4,28.5,59,3581,0,62.4,0.46,58,0,5,Resourcesat_2
2018,wetland,IN-PA-0001806,reserved_forest,grassland,42,44,0,124.0,48.2,0.0,17,46267,0,41.2,0.84,55,0,41,Landsat_8
2008,grassland,IN-PA-0001807,unprotected,tropical_dry,55,27,1,103.7,11.0,0.0,22,23725,0,108.2,0.92,40,0,60,Sentinel_2
2022,grassland,IN-PA-0001808,unprotected,grassland,42,37,0,124.4,22.6,13.1,34,13864,0,59.0,0.0,58,0,36,Sentinel_2
2025,cropland,IN-PA-0001809,community_reserve,desert,69,23,0,275.5,13.7,4.0,24,22546,1,167.4,1.46,53,0,70,Landsat_8
2024,shrubland,IN-PA-0001810,unprotected,tropical_dry,67,38,1,342.0,23.7,20.2,43,27374,0,190.3,2.46,76,0,38,Landsat_8
2016,forest,IN-PA-0001811,unprotected,mixed,51,31,0,148.9,42.5,42.3,25,2685,0,5.9,1.4,40,0,64,Landsat_9
2014,water,IN-PA-0001812,reserved_forest,mangrove,32,22,0,235.1,32.9,0.0,52,12791,0,28.0,1.34,67,0,62,Landsat_9
2005,grassland,IN-PA-0001813,unprotected,grassland,27,46,0,61.8,44.6,0.0,41,5742,0,5.1,0.0,39,0,41,Resourcesat_2
2018,urban,IN-PA-0001814,reserved_forest,coastal,66,42,1,301.2,48.6,16.7,44,29548,0,4.5,1.02,53,0,60,Landsat_8
2021,urban,IN-PA-0001815,wildlife_sanctuary,coastal,68,34,0,105.2,69.0,7.2,36,2862,0,108.3,3.09,60,0,34,Sentinel_2
2020,cropland,IN-PA-0001816,wildlife_sanctuary,mangrove,51,32,0,295.8,49.2,16.3,57,13473,0,33.4,0.4,54,0,72,Landsat_9
2018,forest,IN-PA-0001817,unprotected,riverine,47,35,1,242.2,51.7,34.4,9,3906,0,36.1,0.0,71,0,70,Resourcesat_2
2013,cropland,IN-PA-0001818,conservation_reserve,coastal,28,38,0,41.0,10.3,28.8,27,35798,0,312.5,3.0,51,0,83,Sentinel_2
2011,wetland,IN-PA-0001819,unprotected,tropical_dry,18,32,0,82.8,25.0,3.7,49,7167,0,119.8,1.25,66,0,77,Landsat_8
2014,cropland,IN-PA-0001820,unprotected,coastal,79,48,0,125.1,31.4,11.2,17,11841,0,47.1,1.62,53,0,61,Cartosat_3
2014,water,IN-PA-0001821,wildlife_sanctuary,tropical_moist,52,34,0,21.6,42.2,0.0,31,14972,1,6.7,4.01,43,0,35,Landsat_8
2021,cropland,IN-PA-0001822,national_park,mangrove,65,35,0,22.6,65.4,0.0,58,3057,0,90.3,2.1,78,0,73,Landsat_9
2013,forest,IN-PA-0001823,reserved_forest,riverine,66,34,0,140.2,51.0,0.0,61,10369,0,43.0,2.34,80,0,63,Resourcesat_2
2016,urban,IN-PA-0001824,national_park,grassland,44,33,0,49.8,21.6,0.0,29,29034,0,80.2,0.02,59,0,35,Cartosat_3
2015,forest,IN-PA-0001825,conservation_reserve,montane,52,34,0,44.8,46.9,7.4,62,12452,0,37.5,3.1,39,0,44,Landsat_9
2014,water,IN-PA-0001826,reserved_forest,mixed,80,32,0,291.4,46.8,20.3,46,2670,1,172.3,0.18,52,0,47,Resourcesat_2
2009,wetland,IN-PA-0001827,reserved_forest,desert,49,28,1,727.3,40.7,22.4,29,4615,0,45.8,0.0,53,0,27,MODIS
2020,cropland,IN-PA-0001828,unprotected,mixed,59,54,0,118.4,17.5,15.7,46,39377,0,189.2,2.16,66,0,35,Sentinel_2
2024,cropland,IN-PA-0001829,national_park,mixed,64,33,1,280.7,8.6,25.6,78,21529,0,39.8,1.76,83,0,66,Sentinel_2
2005,cropland,IN-PA-0001830,reserved_forest,coastal,75,34,0,373.0,32.3,0.0,65,18996,0,96.5,2.21,87,0,58,Resourcesat_2
2022,grassland,IN-PA-0001831,reserved_forest,mangrove,71,39,0,19.6,35.9,25.4,43,4064,0,9.7,0.57,48,0,89,VIIRS
2019,forest,IN-PA-0001832,conservation_reserve,coastal,40,40,1,144.7,36.2,24.7,70,7913,0,68.9,0.76,66,0,30,Sentinel_2
2012,forest,IN-PA-0001833,unprotected,tropical_dry,69,31,0,384.5,62.2,32.7,61,5257,0,30.3,0.56,72,0,47,Landsat_8
2014,grassland,IN-PA-0001834,reserved_forest,tropical_moist,45,31,0,293.7,23.6,17.0,10,3651,0,93.7,3.52,59,0,43,Landsat_8
2021,grassland,IN-PA-0001835,reserved_forest,tropical_dry,48,31,0,148.8,57.9,19.7,22,18356,0,129.1,0.43,61,0,58,Sentinel_2
2008,cropland,IN-PA-0001836,wildlife_sanctuary,desert,41,26,1,61.7,38.4,27.3,17,4535,0,179.4,0.69,79,0,43,Landsat_9
2017,water,IN-PA-0001837,wildlife_sanctuary,tropical_dry,60,45,1,300.1,14.4,0.0,24,3409,0,117.8,1.51,44,0,28,Resourcesat_2
2025,urban,IN-PA-0001838,unprotected,riverine,54,45,0,110.1,13.6,21.1,19,21788,0,19.5,0.19,63,0,37,Resourcesat_2
2013,forest,IN-PA-0001839,wildlife_sanctuary,montane,90,34,0,115.4,4.6,6.3,35,42118,1,55.2,1.08,71,0,69,VIIRS
2008,grassland,IN-PA-0001840,unprotected,grassland,82,40,0,16.8,25.9,11.0,49,8569,0,21.0,0.0,33,0,37,Landsat_8
2005,forest,IN-PA-0001841,unprotected,mangrove,48,34,0,225.3,6.9,10.2,33,2395,0,0.6,1.02,26,0,52,Resourcesat_2
2020,cropland,IN-PA-0001842,wildlife_sanctuary,coastal,40,36,0,48.1,46.8,20.1,34,7991,0,184.7,0.0,62,0,46,Sentinel_2
2007,water,IN-PA-0001843,wildlife_sanctuary,riverine,53,44,0,99.8,17.5,33.4,50,2994,0,186.0,1.33,86,0,35,Resourcesat_2
2017,water,IN-PA-0001844,reserved_forest,tropical_moist,65,40,0,90.2,24.9,28.2,53,5410,0,99.6,0.06,62,0,56,MODIS
2024,cropland,IN-PA-0001845,conservation_reserve,grassland,56,36,1,226.8,28.1,35.6,39,8491,0,84.1,0.1,50,0,63,VIIRS
2016,cropland,IN-PA-0001846,conservation_reserve,tropical_moist,68,34,0,32.5,45.1,12.5,46,16913,0,43.5,0.93,52,0,63,Resourcesat_2
2022,shrubland,IN-PA-0001847,unprotected,coastal,29,38,0,67.0,28.7,51.3,0,9595,0,89.5,0.62,54,1,48,Cartosat_3
2008,grassland,IN-PA-0001848,unprotected,tropical_moist,79,30,0,76.3,4.7,42.2,52,4127,0,95.8,3.01,82,0,64,MODIS
2025,shrubland,IN-PA-0001849,reserved_forest,tropical_dry,91,42,1,29.2,26.8,20.7,49,32353,1,194.0,0.42,63,0,25,MODIS
2012,cropland,IN-PA-0001850,conservation_reserve,coastal,30,36,0,395.5,26.2,10.1,72,14969,0,221.4,1.94,83,0,40,Landsat_8
2015,wetland,IN-PA-0001851,unprotected,grassland,68,38,0,104.5,0.0,10.4,51,34344,0,54.7,0.0,81,1,44,Resourcesat_2
2020,urban,IN-PA-0001852,unprotected,tropical_moist,60,35,0,21.2,43.8,0.0,55,8244,0,38.8,1.15,74,1,48,VIIRS
2010,cropland,IN-PA-0001853,unprotected,tropical_dry,66,33,0,10.7,29.1,13.6,3,12321,0,85.0,1.06,25,0,77,VIIRS
2008,wetland,IN-PA-0001854,unprotected,desert,23,34,1,151.2,68.3,13.8,18,2588,0,130.9,2.02,70,0,33,Sentinel_2
2012,forest,IN-PA-0001855,unprotected,tropical_dry,26,33,0,80.8,17.6,30.7,48,17089,0,140.0,1.69,54,0,37,VIIRS
2019,forest,IN-PA-0001856,wildlife_sanctuary,tropical_moist,58,34,0,170.4,0.0,0.0,48,3175,0,7.0,1.1,41,0,39,VIIRS
2013,cropland,IN-PA-0001857,unprotected,riverine,47,35,0,147.0,33.7,32.9,31,5016,0,155.5,1.46,48,0,62,Resourcesat_2
2023,cropland,IN-PA-0001858,reserved_forest,tropical_dry,48,38,0,50.3,15.1,47.9,24,5435,0,1.1,2.92,50,0,54,Sentinel_2
2010,cropland,IN-PA-0001859,reserved_forest,tropical_dry,64,31,0,24.6,19.4,21.0,35,10493,0,69.7,0.6,72,0,78,Sentinel_2
2021,cropland,IN-PA-0001860,wildlife_sanctuary,coastal,78,42,0,303.4,36.7,4.6,11,3306,0,125.2,1.41,36,0,44,Sentinel_2
2010,urban,IN-PA-0001861,wildlife_sanctuary,coastal,40,26,0,102.5,0.0,41.3,23,73538,0,3.9,1.5,32,0,55,Sentinel_2
2018,urban,IN-PA-0001862,unprotected,coastal,59,37,0,19.5,54.8,15.5,54,2832,0,51.7,3.26,43,0,59,Sentinel_2
2013,grassland,IN-PA-0001863,conservation_reserve,mangrove,45,46,0,619.5,11.0,0.0,11,1335,0,2.3,2.47,68,0,28,VIIRS
2023,forest,IN-PA-0001864,unprotected,tropical_moist,61,31,0,110.5,35.5,15.2,62,7504,0,50.6,0.83,35,0,46,Sentinel_2
2010,wetland,IN-PA-0001865,wildlife_sanctuary,tropical_moist,54,39,0,23.5,23.3,6.9,42,11218,0,2.2,0.24,20,0,43,Landsat_9
2007,water,IN-PA-0001866,unprotected,tropical_dry,68,30,0,39.2,49.2,33.0,50,27370,0,168.1,1.4,47,0,59,Sentinel_2
2021,cropland,IN-PA-0001867,reserved_forest,montane,34,33,0,166.6,40.7,11.5,38,20238,0,7.6,0.06,45,0,84,Sentinel_2
2005,forest,IN-PA-0001868,unprotected,tropical_moist,69,34,0,25.4,0.0,6.6,41,18305,0,102.8,2.45,61,0,37,Sentinel_2
2006,cropland,IN-PA-0001869,reserved_forest,tropical_dry,45,39,0,39.8,16.0,0.0,21,16268,0,37.4,3.45,67,0,57,Cartosat_3
2015,grassland,IN-PA-0001870,conservation_reserve,desert,42,35,0,55.7,50.5,6.9,66,15848,0,28.2,1.64,60,0,43,Sentinel_2
2010,wetland,IN-PA-0001871,unprotected,montane,51,33,0,98.6,42.1,13.5,47,8913,0,12.5,1.86,74,0,32,Sentinel_2
2014,forest,IN-PA-0001872,wildlife_sanctuary,mixed,79,34,0,158.9,40.2,28.1,83,2932,0,26.4,2.69,63,0,39,Sentinel_2
2011,wetland,IN-PA-0001873,wildlife_sanctuary,tropical_dry,61,38,0,99.3,60.1,0.0,61,2980,0,44.8,1.45,57,0,53,Sentinel_2
2012,barren,IN-PA-0001874,unprotected,mixed,60,31,0,17.8,20.0,0.0,32,6221,0,116.6,2.64,31,0,56,Sentinel_2
2013,cropland,IN-PA-0001875,reserved_forest,riverine,73,38,0,285.7,42.3,27.6,16,7322,0,64.0,0.43,43,0,59,Sentinel_2
2013,forest,IN-PA-0001876,reserved_forest,tropical_dry,12,36,0,115.4,34.1,6.6,53,22548,0,33.5,3.54,29,1,45,VIIRS
2024,cropland,IN-PA-0001877,conservation_reserve,tropical_moist,37,32,0,24.4,24.3,40.9,51,9292,0,60.9,2.71,34,0,32,VIIRS
2008,barren,IN-PA-0001878,reserved_forest,mixed,55,35,1,281.2,38.9,5.4,21,5583,0,33.5,2.83,61,0,29,Cartosat_3
2011,forest,IN-PA-0001879,conservation_reserve,desert,70,37,0,113.6,31.7,20.8,36,78088,0,25.7,2.96,41,0,35,Resourcesat_2
2015,grassland,IN-PA-0001880,unprotected,riverine,64,36,0,221.2,0.0,8.9,29,16348,1,86.0,1.8,76,0,16,Sentinel_2
2015,cropland,IN-PA-0001881,wildlife_sanctuary,tropical_dry,63,39,0,78.3,69.6,10.4,35,4373,0,175.5,1.89,95,0,37,MODIS
2016,cropland,IN-PA-0001882,reserved_forest,coastal,60,33,0,31.0,25.0,0.0,42,5693,0,37.4,0.0,32,0,44,Sentinel_2
2012,water,IN-PA-0001883,reserved_forest,tropical_moist,88,38,0,44.8,53.1,40.0,35,887,0,75.5,2.05,82,1,15,Cartosat_3
2018,cropland,IN-PA-0001884,unprotected,coastal,77,25,1,117.6,0.0,19.8,65,43274,1,118.3,1.82,60,0,35,VIIRS
2025,urban,IN-PA-0001885,national_park,tropical_dry,59,23,1,61.8,25.5,23.2,28,21185,0,21.0,1.59,57,0,44,MODIS
2014,urban,IN-PA-0001886,unprotected,riverine,63,34,0,53.1,30.1,40.2,26,18586,0,91.3,2.93,31,0,65,Resourcesat_2
2008,wetland,IN-PA-0001887,wildlife_sanctuary,tropical_moist,62,34,0,9.8,34.5,33.4,30,5093,0,54.3,0.06,21,0,45,Sentinel_2
2009,forest,IN-PA-0001888,wildlife_sanctuary,mixed,1,32,0,28.2,47.6,19.7,63,37424,0,28.5,1.64,51,0,81,VIIRS
2006,shrubland,IN-PA-0001889,unprotected,grassland,42,37,0,48.2,21.8,2.1,60,10384,0,57.0,1.12,76,0,66,Sentinel_2
2022,forest,IN-PA-0001890,national_park,mixed,56,34,0,171.7,41.1,0.0,57,1467,0,36.1,2.46,51,0,43,Cartosat_3
2014,grassland,IN-PA-0001891,conservation_reserve,tropical_dry,73,26,0,153.0,51.9,34.0,36,7053,0,7.6,2.62,35,0,28,Landsat_8
2018,forest,IN-PA-0001892,unprotected,tropical_dry,63,34,0,144.7,38.2,27.2,32,4622,0,26.8,3.36,54,0,25,Sentinel_2
2016,forest,IN-PA-0001893,reserved_forest,tropical_dry,67,28,0,218.8,40.9,12.7,53,4690,0,20.4,2.1,74,0,42,Landsat_8
2016,forest,IN-PA-0001894,reserved_forest,tropical_moist,43,28,0,167.8,39.1,47.2,31,1628,0,124.1,1.34,61,0,33,Resourcesat_2
2007,cropland,IN-PA-0001895,community_reserve,grassland,51,38,1,30.1,36.8,0.0,54,10670,1,66.3,2.76,53,0,61,VIIRS
2005,cropland,IN-PA-0001896,conservation_reserve,tropical_dry,29,25,0,78.1,34.7,24.1,51,2583,0,17.9,1.56,66,0,72,Sentinel_2
2024,grassland,IN-PA-0001897,wildlife_sanctuary,montane,69,24,0,101.4,0.0,0.2,43,22245,1,68.6,0.76,54,0,18,MODIS
2019,cropland,IN-PA-0001898,conservation_reserve,coastal,49,38,0,220.9,58.8,25.6,100,3161,0,93.6,0.93,82,1,73,Resourcesat_2
2013,cropland,IN-PA-0001899,national_park,riverine,43,23,0,34.3,15.7,26.1,42,3403,0,79.5,1.07,59,0,94,Landsat_9
2014,water,IN-PA-0001900,reserved_forest,coastal,63,29,0,57.8,54.9,30.7,77,2822,0,142.8,4.62,42,0,51,Cartosat_3
2020,cropland,IN-PA-0001901,national_park,tropical_moist,77,41,0,154.5,30.6,0.0,66,19527,0,113.6,3.53,72,0,32,Sentinel_2
2016,cropland,IN-PA-0001902,unprotected,coastal,69,35,0,84.7,49.9,32.1,43,8017,0,112.6,0.43,11,0,52,Resourcesat_2
2025,wetland,IN-PA-0001903,unprotected,tropical_moist,59,27,0,526.0,57.3,13.1,35,7368,0,7.0,3.1,61,0,49,Landsat_8
2009,barren,IN-PA-0001904,wildlife_sanctuary,tropical_dry,41,39,0,37.1,14.1,13.6,19,7099,0,75.1,2.25,46,0,62,Resourcesat_2
2019,forest,IN-PA-0001905,unprotected,grassland,58,26,0,253.4,30.5,34.2,55,19850,0,82.4,0.38,41,0,41,Sentinel_2
2016,forest,IN-PA-0001906,national_park,tropical_dry,63,32,0,89.0,32.4,41.9,58,31405,0,127.9,0.32,41,0,56,VIIRS
2014,urban,IN-PA-0001907,reserved_forest,mangrove,50,38,0,64.1,15.6,16.4,31,6244,0,250.4,2.21,40,0,46,VIIRS
2017,forest,IN-PA-0001908,unprotected,tropical_dry,69,27,0,219.0,30.8,6.2,32,1946,0,28.1,0.0,45,0,25,VIIRS
2024,urban,IN-PA-0001909,unprotected,tropical_moist,42,40,0,974.1,31.2,0.0,25,14262,0,35.8,4.17,40,0,49,Sentinel_2
2011,cropland,IN-PA-0001910,reserved_forest,tropical_dry,38,32,0,7.1,36.0,3.9,56,12540,0,186.6,1.63,51,0,41,Sentinel_2
2019,cropland,IN-PA-0001911,unprotected,riverine,45,37,1,54.0,58.2,18.6,68,3032,0,73.0,3.61,55,0,41,VIIRS
2025,forest,IN-PA-0001912,wildlife_sanctuary,coastal,48,25,0,22.6,56.2,6.6,23,719,0,95.4,0.2,34,0,29,Cartosat_3
2016,cropland,IN-PA-0001913,wildlife_sanctuary,mangrove,64,31,0,115.2,62.1,34.1,23,3756,0,28.1,2.66,37,0,77,Landsat_9
2016,urban,IN-PA-0001914,unprotected,desert,79,28,0,62.7,7.7,26.1,39,47561,0,153.8,2.98,50,0,52,Landsat_8
2011,shrubland,IN-PA-0001915,reserved_forest,montane,73,40,0,189.0,10.1,22.7,59,2376,0,11.7,2.04,64,0,53,MODIS
2015,grassland,IN-PA-0001916,reserved_forest,grassland,47,39,0,19.6,18.9,16.5,52,9745,0,96.3,3.66,31,0,40,MODIS
2007,plantation,IN-PA-0001917,wildlife_sanctuary,tropical_dry,45,40,0,30.7,53.3,10.5,66,28711,0,62.9,1.53,35,0,26,Landsat_8
2010,forest,IN-PA-0001918,reserved_forest,coastal,47,38,0,59.5,21.7,6.3,0,3007,0,66.9,2.39,60,0,24,Landsat_9
2008,water,IN-PA-0001919,community_reserve,tropical_dry,50,34,0,34.2,31.2,0.0,33,6878,0,1.4,1.07,50,1,41,Resourcesat_2
2016,urban,IN-PA-0001920,wildlife_sanctuary,desert,72,29,0,11.0,41.3,0.0,64,9063,0,46.6,2.3,40,0,57,Sentinel_2
2008,forest,IN-PA-0001921,reserved_forest,tropical_dry,78,36,0,80.0,0.0,13.2,76,18161,1,129.1,2.23,40,0,62,VIIRS
2013,wetland,IN-PA-0001922,wildlife_sanctuary,grassland,78,34,1,155.5,27.8,9.4,38,4077,0,2.1,3.04,41,0,31,MODIS
2013,wetland,IN-PA-0001923,unprotected,tropical_dry,68,37,0,80.7,29.0,19.9,32,2192,0,240.8,1.94,36,0,8,Resourcesat_2
2022,shrubland,IN-PA-0001924,unprotected,mixed,64,34,0,485.3,30.5,9.1,25,24803,0,22.0,2.61,75,0,58,MODIS
2018,forest,IN-PA-0001925,wildlife_sanctuary,riverine,74,29,0,92.3,55.2,16.3,57,7832,0,86.0,0.32,42,0,36,Sentinel_2
2009,cropland,IN-PA-0001926,wildlife_sanctuary,riverine,58,52,0,167.2,0.0,14.4,66,2540,0,78.3,2.58,45,0,56,Resourcesat_2
2024,forest,IN-PA-0001927,reserved_forest,mixed,57,39,0,106.9,11.6,7.2,49,15840,0,79.7,2.32,71,0,57,Sentinel_2
2019,shrubland,IN-PA-0001928,unprotected,tropical_dry,61,35,0,139.6,36.0,48.8,0,13120,0,3.7,1.67,40,0,55,Sentinel_2
2006,water,IN-PA-0001929,reserved_forest,tropical_dry,48,40,1,146.0,46.6,29.6,50,41748,1,137.2,0.0,83,1,45,Sentinel_2
2015,cropland,IN-PA-0001930,reserved_forest,mangrove,68,29,1,257.7,62.5,8.9,32,2671,0,192.2,3.34,51,0,85,Landsat_9
2017,water,IN-PA-0001931,unprotected,desert,43,23,0,61.5,57.4,4.0,52,4378,1,93.4,1.23,78,0,21,Sentinel_2
2014,barren,IN-PA-0001932,reserved_forest,riverine,54,47,1,85.0,25.4,7.1,44,11233,0,183.2,0.1,53,0,22,Resourcesat_2
2011,forest,IN-PA-0001933,unprotected,mangrove,84,36,0,91.4,1.8,31.9,68,30521,0,7.1,1.18,74,0,12,Sentinel_2
2018,shrubland,IN-PA-0001934,reserved_forest,mixed,79,40,1,86.6,35.0,26.9,44,32693,1,156.2,0.78,82,0,42,Landsat_8
2023,water,IN-PA-0001935,unprotected,riverine,63,36,0,43.6,32.8,8.1,40,19347,0,26.8,1.44,62,1,48,Cartosat_3
2015,water,IN-PA-0001936,unprotected,tropical_dry,36,36,1,3.6,52.1,10.8,40,4297,0,301.3,0.67,46,1,19,Cartosat_3
2015,forest,IN-PA-0001937,unprotected,tropical_dry,52,27,1,26.6,55.9,0.0,73,4333,0,65.3,2.64,42,1,63,MODIS
2014,shrubland,IN-PA-0001938,unprotected,mangrove,73,30,1,196.8,25.8,35.9,33,10709,0,59.3,1.13,63,0,73,Resourcesat_2
2005,plantation,IN-PA-0001939,unprotected,tropical_moist,67,32,0,147.0,13.9,12.8,58,1207,0,115.7,1.83,57,0,55,MODIS
2009,wetland,IN-PA-0001940,national_park,montane,55,29,0,116.6,55.5,27.8,53,34757,0,71.3,0.2,42,1,52,MODIS
2023,urban,IN-PA-0001941,national_park,tropical_dry,78,35,0,149.2,18.4,0.0,47,15118,0,109.3,4.38,75,0,0,Landsat_9
2011,cropland,IN-PA-0001942,wildlife_sanctuary,desert,58,30,1,132.3,14.1,24.2,46,40396,0,33.7,1.18,52,0,42,MODIS
2006,forest,IN-PA-0001943,wildlife_sanctuary,desert,58,48,1,716.0,8.2,40.9,43,3335,0,108.8,1.81,28,0,45,Cartosat_3
2013,cropland,IN-PA-0001944,national_park,mixed,73,45,0,101.0,8.1,17.4,71,3731,0,87.3,0.89,53,0,66,Sentinel_2
2019,water,IN-PA-0001945,reserved_forest,montane,61,34,0,321.9,88.9,28.7,49,34058,0,232.4,2.55,51,0,35,Resourcesat_2
2022,cropland,IN-PA-0001946,unprotected,tropical_dry,61,30,1,217.3,35.7,51.5,58,6427,1,89.3,3.25,65,0,66,Landsat_8
2010,cropland,IN-PA-0001947,unprotected,tropical_dry,43,35,0,63.6,24.9,10.2,41,15508,0,23.1,2.41,5,0,62,Landsat_8
2023,grassland,IN-PA-0001948,unprotected,desert,48,32,0,39.5,0.0,26.4,72,1188,0,38.7,3.24,25,1,60,Resourcesat_2
2021,barren,IN-PA-0001949,reserved_forest,tropical_moist,58,30,0,72.4,22.7,0.0,38,5309,0,85.1,2.28,82,0,51,Landsat_9
2023,grassland,IN-PA-0001950,wildlife_sanctuary,tropical_moist,99,40,0,89.5,76.2,29.1,46,7298,0,21.1,2.5,54,0,6,VIIRS
2021,grassland,IN-PA-0001951,reserved_forest,mixed,44,36,0,64.6,19.7,39.3,4,13325,0,41.1,1.92,51,0,52,VIIRS
2021,cropland,IN-PA-0001952,conservation_reserve,tropical_moist,44,41,0,89.7,36.2,28.3,46,10968,0,54.0,2.01,64,0,74,Resourcesat_2
2011,cropland,IN-PA-0001953,unprotected,mixed,59,36,0,43.0,25.0,9.9,29,10379,0,32.6,2.79,36,0,61,Sentinel_2
2006,cropland,IN-PA-0001954,reserved_forest,grassland,88,32,0,69.8,62.1,37.9,36,11024,0,62.6,2.72,50,0,67,Resourcesat_2
2020,barren,IN-PA-0001955,unprotected,coastal,79,38,0,104.6,29.1,38.9,25,10598,0,304.9,0.24,55,0,25,Sentinel_2
2008,cropland,IN-PA-0001956,wildlife_sanctuary,tropical_moist,48,49,0,86.9,59.4,29.7,37,4597,0,24.8,2.97,34,0,31,MODIS
2021,cropland,IN-PA-0001957,unprotected,montane,49,35,0,126.1,12.6,7.1,72,5391,0,27.3,2.51,45,0,40,VIIRS
2017,forest,IN-PA-0001958,national_park,mixed,63,28,1,62.6,39.3,10.1,43,23224,0,46.5,0.83,23,0,64,Sentinel_2
2024,cropland,IN-PA-0001959,unprotected,riverine,51,37,1,57.6,0.0,21.0,23,7530,0,6.3,1.09,77,0,54,Landsat_9
2009,cropland,IN-PA-0001960,unprotected,tropical_dry,86,46,0,111.9,36.0,45.8,45,4167,1,54.6,3.17,37,0,59,Landsat_8
2009,cropland,IN-PA-0001961,national_park,coastal,66,50,1,222.9,41.7,17.0,58,20801,0,3.2,3.24,41,0,49,Sentinel_2
2005,cropland,IN-PA-0001962,unprotected,riverine,40,30,0,94.2,29.4,20.2,37,5603,0,58.6,1.1,76,0,48,VIIRS
2015,water,IN-PA-0001963,national_park,tropical_dry,53,47,0,125.3,58.9,3.0,54,16472,0,67.8,2.87,58,0,19,Resourcesat_2
