tech_infra_project_start_date,tech_infra_project_id,tech_infra_project_type_code,tech_infra_funding_source_code,tech_infra_total_budget_usd,tech_infra_matching_funds_usd,tech_infra_miles_fiber_planned,tech_infra_miles_fiber_completed,tech_infra_locations_planned,tech_infra_locations_connected,tech_infra_construction_status_code,tech_infra_permits_issued_count,tech_infra_right_of_way_delay_days,tech_infra_contractor_id,tech_infra_workforce_local_hire_pct,tech_infra_equipment_supply_risk_score,tech_infra_open_access_policy_flag,tech_infra_community_anchor_sites_connected,tech_infra_performance_milestone_met_flag,tech_infra_project_closeout_date
2020-06-07,PRJ0000001620,DIGITAL_EQUITY,PRIVATE_PARTNER,2860441329.83,264522563.97,3565.597,1924.338,677851,607088,PERMITTING,2293,99,CTR000001620,59.7,0.6193,0,13231,1,2026-04-16
2020-06-08,PRJ0000001621,TOWER_BUILD,FEDERAL_GRANT,1545932234.3,531629334.67,2880.044,1487.207,323752,196760,CONSTRUCTION,5096,562,CTR000001621,44.25,0.9394,0,11692,1,2021-03-16
2020-06-09,PRJ0000001622,DIGITAL_EQUITY,FEDERAL_GRANT,585237537.81,137073085.88,3175.141,268.591,322998,244496,PAUSED,5423,565,CTR000001622,15.31,0.8579,0,5742,1,2025-02-13
2020-06-10,PRJ0000001623,FIBER_BUILD,PRIVATE_PARTNER,390571828.84,138491964.62,2630.747,162.391,87492,52603,COMPLETE,1572,671,CTR000001623,34.96,0.3842,1,12108,0,2021-02-19
2020-06-11,PRJ0000001624,TOWER_BUILD,STATE_MATCH,1880971276.38,336114773.95,3516.231,1210.317,448049,145120,CONSTRUCTION,4265,299,CTR000001624,89.93,0.3725,0,637,1,2022-07-02
2020-06-12,PRJ0000001625,MIDDLE_MILE,FEDERAL_GRANT,3409699258.0,1862605102.02,2820.333,2694.613,612332,143432,PERMITTING,1194,493,CTR000001625,82.86,0.5994,1,6785,1,2023-10-31
2020-06-13,PRJ0000001626,FIBER_BUILD,FEDERAL_GRANT,2865984315.42,743375250.33,3922.006,1409.62,27302,3301,CONSTRUCTION,3658,234,CTR000001626,68.2,0.5105,0,12367,1,2023-03-23
2020-06-14,PRJ0000001627,PUBLIC_WIFI,PRIVATE_PARTNER,2026959145.99,637264072.76,3776.513,2252.326,439142,69158,CLOSED_OUT,3043,147,CTR000001627,67.41,0.7551,1,7742,0,2026-04-30
2020-06-15,PRJ0000001628,MIDDLE_MILE,LOCAL_BOND,2529704375.61,1141859923.03,3721.359,3296.353,770785,182028,PAUSED,5496,138,CTR000001628,55.01,0.4817,0,13473,0,2020-11-28
2020-06-16,PRJ0000001629,DIGITAL_EQUITY,FEDERAL_GRANT,4557143103.13,377970966.57,3095.501,2436.66,453827,290982,PLANNING,2306,121,CTR000001629,91.01,0.0726,1,9251,1,2025-10-07
2020-06-17,PRJ0000001630,PUBLIC_WIFI,STATE_MATCH,4895714546.99,1415894652.55,3026.709,176.859,601743,359215,PLANNING,5526,335,CTR000001630,12.41,0.8869,1,1953,1,2022-02-15
2020-06-18,PRJ0000001631,FIBER_BUILD,STATE_MATCH,562349506.86,76423314.19,1457.914,618.001,729898,623132,CONSTRUCTION,595,374,CTR000001631,76.29,0.7593,1,13452,1,2024-06-20
2020-06-19,PRJ0000001632,FIBER_BUILD,LOCAL_BOND,5421482245.3,1069416549.23,3417.823,962.196,306108,133258,CONSTRUCTION,3411,715,CTR000001632,18.84,0.662,1,119,1,2020-10-10
2020-06-20,PRJ0000001633,FIBER_BUILD,ARPA,2820097640.69,463938154.47,1511.206,527.402,347157,53435,CONSTRUCTION,2268,566,CTR000001633,1.74,0.9853,1,11895,0,2022-11-06
2020-06-21,PRJ0000001634,TOWER_BUILD,STATE_MATCH,4622808138.24,2491506451.27,262.557,91.663,220491,134975,PERMITTING,2449,219,CTR000001634,19.0,0.7731,0,9583,0,2023-11-26
2020-06-22,PRJ0000001635,MIDDLE_MILE,LOCAL_BOND,3688169209.44,583456239.11,2088.622,234.526,479419,261593,COMPLETE,2298,674,CTR000001635,78.38,0.1463,1,14422,1,2026-06-14
2020-06-23,PRJ0000001636,FIBER_BUILD,FEDERAL_GRANT,4567829173.73,711826820.43,2013.043,516.95,294740,98180,CONSTRUCTION,3642,646,CTR000001636,25.98,0.1171,1,11032,0,2024-07-18
2020-06-24,PRJ0000001637,MIDDLE_MILE,PRIVATE_PARTNER,4596233716.48,728615984.25,2087.507,485.877,496567,366390,COMPLETE,4304,700,CTR000001637,72.7,0.984,0,6456,1,2022-03-08
2020-06-25,PRJ0000001638,DIGITAL_EQUITY,FEDERAL_GRANT,2040129511.62,88937451.78,1045.075,321.723,89332,25538,PLANNING,2187,370,CTR000001638,17.65,0.0243,0,9820,1,2021-04-27
2020-06-26,PRJ0000001639,TOWER_BUILD,FEDERAL_GRANT,3779465263.43,355504150.48,2084.795,843.548,299346,227418,COMPLETE,3490,67,CTR000001639,37.65,0.6147,0,2150,0,2024-01-10
2020-06-27,PRJ0000001640,SAT_BACKHAUL,LOCAL_BOND,279854512.47,78193108.71,2251.493,1870.652,733779,389745,COMPLETE,2606,589,CTR000001640,42.24,0.1541,0,5049,0,2025-08-14
2020-06-28,PRJ0000001641,DIGITAL_EQUITY,LOCAL_BOND,760058849.07,73722736.82,1405.218,801.207,715609,320493,PAUSED,5898,709,CTR000001641,79.4,0.9264,0,3096,1,2024-01-11
2020-06-29,PRJ0000001642,FIBER_BUILD,PHILANTHROPY,3788910432.97,1571562802.6,3907.623,2365.088,25398,2163,PERMITTING,4714,496,CTR000001642,18.2,0.1911,0,6586,0,2021-10-19
2020-06-30,PRJ0000001643,MIDDLE_MILE,PRIVATE_PARTNER,1265129271.81,591362282.39,3887.708,2456.395,668348,15411,CONSTRUCTION,4012,533,CTR000001643,63.73,0.3563,1,9923,1,2020-08-14
2020-07-01,PRJ0000001644,PUBLIC_WIFI,STATE_MATCH,5745825331.27,867885482.03,1571.169,1102.501,675756,480448,PLANNING,229,28,CTR000001644,52.76,0.4862,0,4085,0,2024-11-05
2020-07-02,PRJ0000001645,MIDDLE_MILE,STATE_MATCH,1462849328.81,869634732.78,30.66,16.827,456195,189321,CONSTRUCTION,4092,550,CTR000001645,28.75,0.9236,0,13497,1,2025-12-21
2020-07-03,PRJ0000001646,PUBLIC_WIFI,FEDERAL_GRANT,5837148686.06,1199090445.59,977.352,129.678,731029,7332,PAUSED,3645,127,CTR000001646,12.92,0.1635,1,4789,0,2026-04-30
2020-07-04,PRJ0000001647,MIDDLE_MILE,FEDERAL_GRANT,1109021424.74,612645182.13,1299.538,1218.128,66784,57494,PERMITTING,1474,562,CTR000001647,64.72,0.2006,0,8282,1,2026-04-29
2020-07-05,PRJ0000001648,MIDDLE_MILE,FEDERAL_GRANT,5109120384.46,206344759.12,862.239,50.708,166494,126988,COMPLETE,1035,313,CTR000001648,63.72,0.4001,0,11955,1,2026-07-03
2020-07-06,PRJ0000001649,MIDDLE_MILE,FEDERAL_GRANT,3937720736.45,1101120400.14,1863.765,1004.912,493991,10821,PERMITTING,37,55,CTR000001649,11.17,0.5291,1,7019,0,2023-08-04
2020-07-07,PRJ0000001650,FIBER_BUILD,FEDERAL_GRANT,3904705575.88,476896728.14,655.068,8.659,262175,39481,CONSTRUCTION,5879,535,CTR000001650,38.15,0.1673,1,6185,1,2022-02-24
2020-07-08,PRJ0000001651,FIBER_BUILD,FEDERAL_GRANT,33039816.91,9762868.23,3460.281,3209.1,35852,15273,PLANNING,2448,262,CTR000001651,31.67,0.6044,0,3180,1,2024-01-17
2020-07-09,PRJ0000001652,DATA_CENTER,LOCAL_BOND,89561079.35,46392659.42,3397.484,2764.177,482991,366043,PLANNING,4348,575,CTR000001652,4.38,0.4487,1,1071,1,2023-08-27
2020-07-10,PRJ0000001653,FIBER_BUILD,PRIVATE_PARTNER,4611812150.93,2639280497.94,1012.382,80.977,219183,164623,PLANNING,2922,454,CTR000001653,3.73,0.7681,1,1308,1,2023-04-11
2020-07-11,PRJ0000001654,SAT_BACKHAUL,STATE_MATCH,111300947.79,34990357.06,646.597,348.906,328894,234483,PLANNING,5983,555,CTR000001654,1.15,0.1224,0,6706,1,2024-04-29
2020-07-12,PRJ0000001655,SAT_BACKHAUL,FEDERAL_GRANT,1955633933.67,919970622.26,1070.203,683.794,109739,17539,PLANNING,4050,19,CTR000001655,55.67,0.2314,0,6543,0,2023-04-12
2020-07-13,PRJ0000001656,MIDDLE_MILE,PRIVATE_PARTNER,3110518116.1,141773220.92,862.482,41.132,478843,426658,COMPLETE,4875,587,CTR000001656,39.73,0.6754,0,4124,1,2025-01-07
2020-07-14,PRJ0000001657,FIBER_BUILD,ARPA,3062826174.28,603868257.79,884.339,389.398,587228,267105,CONSTRUCTION,5845,79,CTR000001657,44.13,0.5519,1,1207,0,2021-03-23
2020-07-15,PRJ0000001658,FIBER_BUILD,PRIVATE_PARTNER,2179176212.65,203434905.27,2348.631,1500.205,682397,509139,COMPLETE,5245,613,CTR000001658,45.08,0.6104,1,11889,1,2022-01-19
2020-07-16,PRJ0000001659,FIBER_BUILD,ARPA,2677770933.92,189910741.55,27.587,18.503,404953,14231,CONSTRUCTION,3499,567,CTR000001659,32.25,0.2619,0,7380,1,2020-12-24
2020-07-17,PRJ0000001660,DATA_CENTER,FEDERAL_GRANT,1576410017.13,478248730.62,1808.231,1809.64,566488,73350,PERMITTING,4681,357,CTR000001660,42.78,0.1749,1,11350,0,2026-05-28
2020-07-18,PRJ0000001661,DATA_CENTER,STATE_MATCH,1815465443.73,384494809.51,1610.283,222.136,506954,64198,COMPLETE,5722,563,CTR000001661,79.81,0.5376,0,5187,0,2024-04-30
2020-07-19,PRJ0000001662,MIDDLE_MILE,FEDERAL_GRANT,1109418152.54,324808971.38,3565.991,2165.062,554127,273999,PLANNING,4826,613,CTR000001662,24.6,0.995,0,8085,1,2021-09-30
2020-07-20,PRJ0000001663,DIGITAL_EQUITY,ARPA,2912850306.66,974440091.22,2235.234,139.224,289371,178630,COMPLETE,2024,23,CTR000001663,4.17,0.8034,1,9521,1,2026-05-05
2020-07-21,PRJ0000001664,MIDDLE_MILE,STATE_MATCH,642950345.17,370461664.88,1866.425,610.539,192546,158878,CONSTRUCTION,1662,164,CTR000001664,43.67,0.8438,1,12812,1,2025-04-18
2020-07-22,PRJ0000001665,FIBER_BUILD,FEDERAL_GRANT,2210161703.64,123834387.04,2161.625,682.522,766270,215559,PLANNING,5297,9,CTR000001665,17.98,0.803,1,8485,1,2026-07-09
2020-07-23,PRJ0000001666,DIGITAL_EQUITY,PRIVATE_PARTNER,2290727023.54,102253626.93,3155.85,881.059,528679,432488,CONSTRUCTION,2895,410,CTR000001666,65.95,0.9265,1,9252,0,2024-07-17
2020-07-24,PRJ0000001667,FIBER_BUILD,FEDERAL_GRANT,5336095180.48,195921943.81,2590.161,1357.974,330184,203542,PLANNING,3972,448,CTR000001667,8.32,0.0036,1,3495,1,2021-11-04
2020-07-25,PRJ0000001668,PUBLIC_WIFI,STATE_MATCH,3403013123.6,1275053777.67,794.487,274.057,636692,58889,CONSTRUCTION,5882,627,CTR000001668,19.69,0.5115,1,11269,1,2022-11-24
2020-07-26,PRJ0000001669,DATA_CENTER,ARPA,5056089961.6,1323947245.18,2621.275,134.752,142364,11934,PERMITTING,4502,410,CTR000001669,24.03,0.3389,0,7897,1,2023-09-02
2020-07-27,PRJ0000001670,FIBER_BUILD,FEDERAL_GRANT,3833935423.58,2213975680.24,2977.545,592.157,70838,47672,CONSTRUCTION,2626,558,CTR000001670,42.13,0.5291,1,8873,0,2025-03-16
2020-07-28,PRJ0000001671,FIBER_BUILD,PRIVATE_PARTNER,2949191184.9,284979182.39,2782.629,1021.828,789466,125328,PERMITTING,3209,637,CTR000001671,47.3,0.253,1,2086,0,2023-01-01
2020-07-29,PRJ0000001672,MIDDLE_MILE,FEDERAL_GRANT,1608031948.72,859961440.38,36.066,30.566,285692,247352,PLANNING,5967,303,CTR000001672,47.05,0.8435,0,4913,1,2024-12-29
2020-07-30,PRJ0000001673,PUBLIC_WIFI,STATE_MATCH,5409337309.84,2995653054.98,2406.01,432.774,636773,16048,COMPLETE,1930,692,CTR000001673,67.77,0.6115,1,5829,1,2025-12-05
2020-07-31,PRJ0000001674,FIBER_BUILD,FEDERAL_GRANT,3138640757.89,171398171.47,626.482,597.233,139008,41096,CLOSED_OUT,5923,300,CTR000001674,89.46,0.6905,0,2456,1,2023-02-04
2020-08-01,PRJ0000001675,MIDDLE_MILE,STATE_MATCH,5202667335.25,2500920718.16,13.927,5.188,474577,416111,PLANNING,2697,464,CTR000001675,20.83,0.3887,1,7501,1,2021-03-16
2020-08-02,PRJ0000001676,PUBLIC_WIFI,STATE_MATCH,2199779881.11,1176119758.44,3139.961,432.094,654513,40848,PAUSED,349,252,CTR000001676,55.61,0.4408,1,13912,1,2026-05-08
2020-08-03,PRJ0000001677,DIGITAL_EQUITY,LOCAL_BOND,2638157137.06,568437796.9,2338.038,699.042,298958,1684,CLOSED_OUT,1238,108,CTR000001677,76.0,0.7201,0,1294,0,2025-01-07
2020-08-04,PRJ0000001678,DIGITAL_EQUITY,STATE_MATCH,3568352619.91,1806884721.19,2813.303,1778.356,372582,97595,COMPLETE,3681,219,CTR000001678,24.47,0.0006,0,8084,0,2021-07-04
2020-08-05,PRJ0000001679,MIDDLE_MILE,FEDERAL_GRANT,2639570070.36,341179506.41,736.614,64.336,312659,139213,CONSTRUCTION,2318,309,CTR000001679,70.86,0.9323,0,5823,0,2022-05-19
2020-08-06,PRJ0000001680,DIGITAL_EQUITY,LOCAL_BOND,3024030931.05,570381180.96,2943.039,1900.348,280943,109542,CONSTRUCTION,401,503,CTR000001680,4.86,0.2077,0,3867,1,2022-12-22
2020-08-07,PRJ0000001681,PUBLIC_WIFI,STATE_MATCH,5412416618.7,1008769146.24,969.955,651.01,59588,34433,COMPLETE,4653,122,CTR000001681,8.81,0.5181,1,1293,1,2024-10-20
2020-08-08,PRJ0000001682,MIDDLE_MILE,FEDERAL_GRANT,3567031615.92,674130425.06,2346.143,456.003,333600,183499,CONSTRUCTION,4859,171,CTR000001682,5.06,0.817,1,9738,1,2020-10-17
2020-08-09,PRJ0000001683,FIBER_BUILD,FEDERAL_GRANT,2296227253.48,1075974662.8,577.301,197.423,236806,138286,PLANNING,3420,606,CTR000001683,54.37,0.2254,0,8483,1,2025-03-03
2020-08-10,PRJ0000001684,FIBER_BUILD,PRIVATE_PARTNER,2334483633.31,172024728.93,1508.856,439.507,5019,2642,COMPLETE,506,443,CTR000001684,10.79,0.4563,0,2887,1,2023-03-11
2020-08-11,PRJ0000001685,SAT_BACKHAUL,FEDERAL_GRANT,4691028962.6,1771965768.36,702.594,33.817,344098,304014,CLOSED_OUT,4725,161,CTR000001685,48.14,0.8164,0,5216,1,2020-10-08
2020-08-12,PRJ0000001686,FIBER_BUILD,LOCAL_BOND,5907376007.34,1715028390.87,1997.945,122.455,519690,338179,CONSTRUCTION,3910,486,CTR000001686,32.21,0.0714,0,7787,0,2022-01-07
2020-08-13,PRJ0000001687,DATA_CENTER,STATE_MATCH,157353371.71,92140263.03,815.208,706.544,679400,446229,CONSTRUCTION,4694,334,CTR000001687,98.73,0.9172,1,495,1,2025-08-05
2020-08-14,PRJ0000001688,FIBER_BUILD,PRIVATE_PARTNER,5296571856.44,2752601469.67,3808.058,2395.247,515682,184690,CONSTRUCTION,926,156,CTR000001688,61.59,0.3768,0,4697,0,2022-06-28
2020-08-15,PRJ0000001689,SAT_BACKHAUL,STATE_MATCH,1989986853.57,1007498786.55,2679.761,1934.061,589431,12876,CONSTRUCTION,5575,650,CTR000001689,74.54,0.8694,0,4952,0,2023-12-07
2020-08-16,PRJ0000001690,FIBER_BUILD,FEDERAL_GRANT,1634753497.95,168519055.43,3726.676,3697.486,684235,389268,PERMITTING,1529,364,CTR000001690,56.98,0.5129,0,9711,0,2024-11-11
2020-08-17,PRJ0000001691,FIBER_BUILD,FEDERAL_GRANT,37168740.23,11762010.87,874.471,839.586,136735,116033,PLANNING,4134,513,CTR000001691,68.69,0.7859,0,209,1,2020-12-20
2020-08-18,PRJ0000001692,DIGITAL_EQUITY,PRIVATE_PARTNER,4016143116.15,74992591.03,2435.319,1621.74,743419,71209,COMPLETE,4514,535,CTR000001692,47.87,0.434,1,4729,1,2021-03-19
2020-08-19,PRJ0000001693,FIBER_BUILD,FEDERAL_GRANT,5681501074.84,2870341386.27,1510.14,587.504,509177,171789,PERMITTING,5948,452,CTR000001693,55.1,0.6381,0,10209,1,2023-03-07
2020-08-20,PRJ0000001694,DIGITAL_EQUITY,FEDERAL_GRANT,5471211986.4,919378373.67,100.866,51.22,733071,495584,CLOSED_OUT,292,616,CTR000001694,40.44,0.1345,1,2880,1,2025-06-21
2020-08-21,PRJ0000001695,DIGITAL_EQUITY,STATE_MATCH,3276611660.23,4188267.84,2140.523,1962.223,153947,126900,CLOSED_OUT,3774,406,CTR000001695,72.96,0.6971,0,2952,1,2021-07-22
2020-08-22,PRJ0000001696,FIBER_BUILD,PRIVATE_PARTNER,5235080275.64,126358155.97,1156.802,496.448,790169,700747,PERMITTING,274,157,CTR000001696,79.83,0.7673,0,1897,1,2025-08-16
2020-08-23,PRJ0000001697,MIDDLE_MILE,STATE_MATCH,3402547411.51,1569655714.34,2474.57,1076.676,172613,103096,PERMITTING,5516,606,CTR000001697,72.98,0.8393,1,10082,1,2023-06-08
2020-08-24,PRJ0000001698,DIGITAL_EQUITY,STATE_MATCH,5945035921.65,1097596273.26,2799.703,2441.934,171740,155692,CONSTRUCTION,1892,508,CTR000001698,5.76,0.3156,1,1089,0,2023-08-24
2020-08-25,PRJ0000001699,DIGITAL_EQUITY,PRIVATE_PARTNER,4361354173.89,943612532.0,1916.864,1297.859,408987,155592,CONSTRUCTION,3134,39,CTR000001699,89.55,0.0533,0,4579,1,2022-08-20
2020-08-26,PRJ0000001700,PUBLIC_WIFI,FEDERAL_GRANT,5397357973.77,3179564318.75,3969.061,497.26,322703,234476,PERMITTING,4249,248,CTR000001700,71.18,0.0013,0,1540,1,2024-02-17
2020-08-27,PRJ0000001701,FIBER_BUILD,STATE_MATCH,1929408171.93,737356222.39,604.169,393.669,739926,691446,CONSTRUCTION,1191,255,CTR000001701,65.7,0.3607,0,9196,1,2021-11-29
2020-08-28,PRJ0000001702,DIGITAL_EQUITY,FEDERAL_GRANT,3924594903.6,856017121.45,3955.386,3050.687,623306,158529,PAUSED,1338,138,CTR000001702,14.04,0.3578,1,2828,1,2026-01-02
2020-08-29,PRJ0000001703,MIDDLE_MILE,FEDERAL_GRANT,1903304047.52,1075804561.45,2027.2,729.722,318628,3495,PLANNING,5561,488,CTR000001703,21.13,0.5318,0,14728,0,2023-01-26
2020-08-30,PRJ0000001704,MIDDLE_MILE,FEDERAL_GRANT,4450563146.6,714155230.86,1241.633,90.984,791069,463700,PERMITTING,2138,652,CTR000001704,27.79,0.7328,0,8291,1,2025-02-10
2020-08-31,PRJ0000001705,FIBER_BUILD,STATE_MATCH,3417534593.59,2042705799.07,898.768,648.943,555013,150641,PERMITTING,5601,500,CTR000001705,23.23,0.2054,0,14131,1,2023-12-13
2020-09-01,PRJ0000001706,FIBER_BUILD,FEDERAL_GRANT,391621460.83,50659193.35,3498.57,2637.893,637312,405751,PERMITTING,4001,625,CTR000001706,88.51,0.1808,0,9537,1,2023-09-18
2020-09-02,PRJ0000001707,FIBER_BUILD,STATE_MATCH,2651196084.39,889270390.01,3204.999,477.499,575025,512943,CLOSED_OUT,5789,387,CTR000001707,90.61,0.16,0,13798,1,2026-07-12
2020-09-03,PRJ0000001708,FIBER_BUILD,PRIVATE_PARTNER,4132309784.66,2161867326.05,2256.153,106.471,360663,295163,PERMITTING,4043,378,CTR000001708,62.01,0.3755,0,4432,0,2026-07-09
2020-09-04,PRJ0000001709,MIDDLE_MILE,FEDERAL_GRANT,732170922.39,45502186.6,3500.476,467.799,293296,288143,PERMITTING,2902,416,CTR000001709,59.86,0.6565,0,67,1,2022-06-10
2020-09-05,PRJ0000001710,MIDDLE_MILE,PRIVATE_PARTNER,5074593970.46,913601314.45,3899.156,2261.279,53411,28660,PERMITTING,5232,47,CTR000001710,6.69,0.0902,0,336,1,2022-07-02
2020-09-06,PRJ0000001711,MIDDLE_MILE,FEDERAL_GRANT,4803940158.81,603675914.69,934.5,652.201,438841,181444,PAUSED,4457,558,CTR000001711,62.41,0.6009,1,4828,0,2024-06-27
2020-09-07,PRJ0000001712,FIBER_BUILD,PRIVATE_PARTNER,4206291308.07,625797598.98,490.924,419.824,270161,100690,COMPLETE,3856,249,CTR000001712,94.1,0.3682,1,3836,1,2021-12-31
2020-09-08,PRJ0000001713,MIDDLE_MILE,FEDERAL_GRANT,4711247401.66,1635092100.8,707.006,567.044,28808,8660,CLOSED_OUT,1690,435,CTR000001713,78.7,0.9766,0,14069,1,2023-02-12
2020-09-09,PRJ0000001714,FIBER_BUILD,FEDERAL_GRANT,5206665191.14,1385637443.44,2661.03,676.58,399590,329958,CONSTRUCTION,788,181,CTR000001714,51.26,0.3584,0,12342,0,2024-07-14
2020-09-10,PRJ0000001715,DIGITAL_EQUITY,STATE_MATCH,4179755677.62,788439238.76,1452.806,594.441,88080,27561,CONSTRUCTION,5074,349,CTR000001715,20.47,0.8547,0,8314,0,2022-11-26
2020-09-11,PRJ0000001716,DIGITAL_EQUITY,ARPA,2421038940.97,499028086.26,2250.612,654.131,441995,33209,CONSTRUCTION,468,439,CTR000001716,11.13,0.4967,0,4763,0,2020-11-02
2020-09-12,PRJ0000001717,PUBLIC_WIFI,LOCAL_BOND,5316920572.81,613774108.15,785.761,404.959,532386,418437,PERMITTING,1336,192,CTR000001717,23.6,0.0189,1,10479,1,2022-05-26
2020-09-13,PRJ0000001718,FIBER_BUILD,FEDERAL_GRANT,547138745.34,38744820.09,3094.94,1459.532,322061,105870,PERMITTING,747,492,CTR000001718,28.9,0.5363,0,6230,1,2023-07-04
2020-09-14,PRJ0000001719,DIGITAL_EQUITY,FEDERAL_GRANT,5063258578.83,2347223780.71,3885.395,2245.053,320748,253379,COMPLETE,3519,504,CTR000001719,50.55,0.0536,0,4335,1,2025-02-04
2020-09-15,PRJ0000001720,FIBER_BUILD,LOCAL_BOND,4529103210.98,835295159.59,3093.3,1988.408,304282,304282,PLANNING,269,643,CTR000001720,47.23,0.4121,0,5186,1,2023-12-23
2020-09-16,PRJ0000001721,PUBLIC_WIFI,PHILANTHROPY,2559734725.16,495796458.09,2060.185,1595.546,391984,12600,PLANNING,2401,415,CTR000001721,83.16,0.3802,1,5856,0,2021-09-24
2020-09-17,PRJ0000001722,FIBER_BUILD,PRIVATE_PARTNER,1319139845.55,759329808.03,1310.427,1355.784,25555,13219,CLOSED_OUT,1032,538,CTR000001722,75.56,0.0702,0,5902,1,2025-10-18
2020-09-18,PRJ0000001723,FIBER_BUILD,ARPA,4660434161.96,683779906.19,1134.524,433.049,549516,90985,PLANNING,763,335,CTR000001723,72.35,0.8495,0,4910,0,2023-12-08
2020-09-19,PRJ0000001724,DATA_CENTER,LOCAL_BOND,3377434903.87,1461014129.7,1430.047,746.882,282622,263133,PERMITTING,1640,100,CTR000001724,18.72,0.6388,1,13285,1,2025-06-05
2020-09-20,PRJ0000001725,FIBER_BUILD,PRIVATE_PARTNER,3035794319.59,936113292.21,142.88,109.21,326587,304241,CONSTRUCTION,1011,717,CTR000001725,67.09,0.1253,0,13273,1,2023-07-08
2020-09-21,PRJ0000001726,MIDDLE_MILE,FEDERAL_GRANT,3655627617.23,2135008453.27,222.871,104.561,75952,57119,PLANNING,4140,502,CTR000001726,91.71,0.0843,1,2811,1,2026-07-07
2020-09-22,PRJ0000001727,FIBER_BUILD,PHILANTHROPY,357179626.47,89122931.99,3946.192,1506.341,208406,132651,CONSTRUCTION,3067,111,CTR000001727,0.68,0.5873,0,13681,0,2025-06-06
2020-09-23,PRJ0000001728,TOWER_BUILD,ARPA,4321073682.91,1204588688.3,316.263,275.176,668660,40607,CONSTRUCTION,3573,275,CTR000001728,9.6,0.9538,0,8253,1,2025-11-24
2020-09-24,PRJ0000001729,FIBER_BUILD,FEDERAL_GRANT,5899824169.2,1692387167.72,278.1,215.883,479250,103195,CONSTRUCTION,437,243,CTR000001729,33.77,0.1958,1,4643,1,2025-02-22
2020-09-25,PRJ0000001730,PUBLIC_WIFI,LOCAL_BOND,2754754082.1,413009512.94,3941.289,3256.706,548071,164390,COMPLETE,5149,114,CTR000001730,33.01,0.2129,0,8518,1,2021-10-22
2020-09-26,PRJ0000001731,FIBER_BUILD,FEDERAL_GRANT,5128670946.39,254910968.17,342.117,22.884,691426,669753,PERMITTING,5692,542,CTR000001731,81.1,0.2908,0,1622,1,2026-08-31
2020-09-27,PRJ0000001732,PUBLIC_WIFI,STATE_MATCH,1865234306.37,83123711.5,968.558,440.211,193911,9746,PERMITTING,5629,674,CTR000001732,16.59,0.0527,0,10701,1,2022-04-09
2020-09-28,PRJ0000001733,PUBLIC_WIFI,PRIVATE_PARTNER,2538649798.44,1144433946.04,507.062,107.51,472366,107754,PAUSED,4433,417,CTR000001733,7.07,0.914,1,8161,1,2025-10-31
2020-09-29,PRJ0000001734,PUBLIC_WIFI,PRIVATE_PARTNER,5055762891.24,2140781257.38,658.076,264.702,537031,176593,COMPLETE,5292,485,CTR000001734,74.54,0.2087,0,12825,0,2025-02-10
2020-09-30,PRJ0000001735,FIBER_BUILD,FEDERAL_GRANT,4837448450.71,2729283067.24,3220.083,456.14,401313,157745,PERMITTING,4203,633,CTR000001735,61.79,0.332,1,3078,1,2023-11-07
2020-10-01,PRJ0000001736,TOWER_BUILD,PHILANTHROPY,3905717444.64,1682768433.69,2952.271,2500.318,765484,752149,PLANNING,4459,254,CTR000001736,40.52,0.2755,0,1651,0,2021-04-01
2020-10-02,PRJ0000001737,MIDDLE_MILE,PRIVATE_PARTNER,2585300696.44,1378492480.15,965.978,416.437,65624,55643,PLANNING,3890,683,CTR000001737,84.61,0.0951,0,9563,1,2026-05-29
2020-10-03,PRJ0000001738,DIGITAL_EQUITY,PRIVATE_PARTNER,107026710.99,1902901.04,227.805,203.337,364319,42089,PERMITTING,1221,453,CTR000001738,15.06,0.1678,1,9964,1,2025-07-11
2020-10-04,PRJ0000001739,SAT_BACKHAUL,FEDERAL_GRANT,3462092567.64,1866669579.16,2839.957,642.545,602834,371116,PLANNING,1883,399,CTR000001739,75.57,0.147,1,12779,0,2023-12-25
2020-10-05,PRJ0000001740,DIGITAL_EQUITY,PRIVATE_PARTNER,2125615636.49,362050149.94,1197.04,338.086,569772,68152,CONSTRUCTION,1389,171,CTR000001740,42.74,0.3831,1,12321,0,2022-10-07
2020-10-06,PRJ0000001741,DIGITAL_EQUITY,FEDERAL_GRANT,5134671052.45,2661513452.8,2843.96,276.66,65991,31173,CONSTRUCTION,553,234,CTR000001741,94.81,0.8998,0,13779,0,2023-11-06
2020-10-07,PRJ0000001742,MIDDLE_MILE,STATE_MATCH,1380999652.72,255408874.33,533.513,148.788,608548,438173,CONSTRUCTION,3116,59,CTR000001742,14.13,0.6164,1,4829,1,2023-11-07
2020-10-08,PRJ0000001743,TOWER_BUILD,FEDERAL_GRANT,4968738760.27,318689043.17,2397.058,1832.172,339286,114054,PLANNING,4435,686,CTR000001743,37.67,0.5007,1,2815,1,2025-04-16
2020-10-09,PRJ0000001744,DATA_CENTER,FEDERAL_GRANT,2941394706.76,1033739250.47,1308.61,209.457,370253,67334,PLANNING,4037,341,CTR000001744,19.98,0.7343,0,14770,0,2026-03-12
2020-10-10,PRJ0000001745,DIGITAL_EQUITY,STATE_MATCH,2581525692.37,872076212.05,2290.284,1731.307,775052,393148,CONSTRUCTION,1201,454,CTR000001745,74.47,0.893,0,6627,1,2024-07-09
