soc_access_service_date,soc_access_benefit_delivery_method,soc_access_eload_card_transactions_count,soc_access_eload_card_spend_usd,soc_access_authorized_retailer_density,soc_access_caseworker_caseload_avg,soc_access_appointment_no_show_rate,soc_access_document_verification_time_days,soc_access_language_service_request_count,soc_access_disability_accommodation_count,soc_access_office_distance_miles_avg,soc_access_mobile_office_visits_count,soc_access_website_uptime_pct,soc_access_application_completion_rate,soc_access_benefit_error_rate,soc_access_grievance_filed_count,soc_access_grievance_resolution_days,soc_access_client_satisfaction_score,soc_access_cross_program_referral_rate,soc_access_service_gap_index
2024-09-11,IN_PERSON_PICKUP,828687,33377055.52,22.6576,74.62,32.267,8.35,21425,13282,21.496,1998,99.6795,12.95,1.454,2954,111.45,7.309,57.95,0.6121
2024-09-12,EBT_CARD,927022,65177623.54,15.1267,454.91,28.342,51.39,24350,2572,10.156,1627,91.5616,53.1,3.373,734,8.12,8.385,1.75,0.5412
2024-09-13,EBT_CARD,1049518,17627464.03,22.063,492.29,9.344,53.94,10947,3242,34.558,1726,94.2627,43.59,10.181,1384,25.82,5.218,87.51,0.631
2024-09-14,DIRECT_DEPOSIT,2073669,116665201.84,7.2699,119.43,22.516,4.32,20759,19734,22.103,3143,99.6708,84.23,0.715,1940,53.54,8.755,17.59,0.8494
2024-09-15,EBT_CARD,2054443,12359016.54,8.1687,396.09,35.447,32.33,3513,19978,4.041,1202,88.5239,77.02,8.541,4844,94.46,5.27,36.24,0.677
2024-09-16,EBT_CARD,1204211,19300612.49,9.581,91.77,10.776,3.45,13424,14289,22.188,5284,92.614,41.34,2.771,143,53.11,1.62,95.1,0.7594
2024-09-17,DIRECT_DEPOSIT,1944121,93853089.18,18.3606,370.09,39.802,54.12,9771,15344,18.303,600,95.7691,76.08,5.687,124,77.76,4.873,75.96,0.6937
2024-09-18,EBT_CARD,2141979,15903246.91,23.5191,475.64,2.514,10.95,2393,5964,41.533,2996,91.5822,46.96,3.95,3053,110.24,7.618,61.97,0.8383
2024-09-19,CHECK,2494931,95309830.76,0.1181,57.77,27.849,57.9,16952,9195,22.04,1652,87.9413,71.77,7.426,881,10.88,6.417,17.87,0.2391
2024-09-20,DIRECT_DEPOSIT,1281502,84935802.47,20.6191,134.04,25.346,35.4,20826,3341,27.673,109,93.6564,63.94,3.253,2604,23.85,6.928,82.88,0.6861
2024-09-21,VOUCHER,2303024,129898806.55,22.5859,563.33,40.942,24.65,3413,19640,43.915,1519,95.3205,98.26,9.707,836,57.33,4.395,90.38,0.4309
2024-09-22,EBT_CARD,133120,7415616.99,9.1826,176.19,27.806,26.62,12071,14085,16.767,5353,90.7986,91.15,0.236,4595,107.88,5.472,9.4,0.0046
2024-09-23,EBT_CARD,1250269,84110834.54,21.5614,261.23,15.035,38.64,20999,8873,36.722,5546,96.3127,99.54,5.403,7811,5.16,8.446,70.46,0.963
2024-09-24,EBT_CARD,224911,18575650.43,16.3984,213.5,38.618,38.48,24383,14609,10.396,4435,86.1138,35.73,10.013,2527,106.83,1.644,97.61,0.1196
2024-09-25,DIRECT_DEPOSIT,1624770,126882957.8,8.3411,74.38,20.456,3.1,24484,7350,16.944,3628,92.6009,16.71,1.922,5889,96.18,4.415,76.16,0.0083
2024-09-26,VOUCHER,459569,17798713.02,15.1473,407.43,23.959,38.64,17840,1685,38.039,3822,89.003,29.6,11.575,1608,90.92,4.96,74.9,0.9272
2024-09-27,IN_PERSON_PICKUP,1369669,86780146.91,5.1256,464.91,40.278,39.15,18624,5657,2.076,1811,86.4661,53.58,8.471,6970,75.99,1.995,0.08,0.952
2024-09-28,EBT_CARD,1372587,93373167.8,8.5596,563.51,27.774,53.37,3444,19838,3.378,5569,91.2512,61.36,6.916,2388,39.84,8.888,23.6,0.8054
2024-09-29,EBT_CARD,687239,49462146.99,4.5569,12.37,13.501,54.26,23504,11532,30.058,3606,97.0463,18.23,7.518,977,96.6,2.691,95.26,0.6338
2024-09-30,DIRECT_DEPOSIT,944650,60474877.32,15.9215,370.47,12.342,20.81,1786,17724,34.926,4133,92.9794,96.19,1.474,289,47.21,8.477,18.28,0.8462
2024-10-01,DIRECT_DEPOSIT,581560,33598608.33,0.6834,444.26,24.787,26.97,22,1728,15.273,1709,99.6425,78.1,0.22,3787,85.63,9.592,9.87,0.2861
2024-10-02,MOBILE_WALLET,1262622,86189535.04,12.722,183.62,10.776,46.95,2496,2651,38.001,1943,94.2396,65.53,2.298,2589,77.84,0.407,81.56,0.6673
2024-10-03,EBT_CARD,1191855,41352235.48,21.673,177.7,24.333,23.47,13579,17941,30.748,5161,85.3147,51.81,4.049,5957,68.26,6.447,0.77,0.0373
2024-10-04,EBT_CARD,129819,3452576.25,14.3308,124.23,27.287,57.66,22651,3553,18.604,370,85.2698,50.13,7.448,7020,30.95,2.622,10.24,0.1696
2024-10-05,DIRECT_DEPOSIT,1798460,100162486.67,2.5092,351.61,39.926,13.71,4290,16,5.266,3899,90.3309,29.25,11.724,2587,96.28,3.64,99.6,0.0385
2024-10-06,VOUCHER,2441588,188326500.69,5.153,173.25,40.722,1.7,2993,10849,20.496,1852,95.826,74.57,11.365,5254,101.79,0.648,48.64,0.0539
2024-10-07,CHECK,220437,3737321.34,2.8104,409.99,32.651,52.96,23108,339,36.349,5329,96.3491,84.61,1.22,3920,73.5,8.876,42.53,0.264
2024-10-08,IN_PERSON_PICKUP,939745,31920881.81,5.0858,493.93,0.632,1.6,20577,11304,15.656,1322,99.4122,47.58,8.707,3004,81.07,1.197,87.25,0.5365
2024-10-09,EBT_CARD,1160298,76357462.27,7.4526,225.04,21.709,9.16,14454,2349,37.82,5183,88.0633,70.15,1.508,3869,95.71,1.078,84.03,0.8046
2024-10-10,CHECK,790447,26375807.24,16.8922,203.04,20.329,13.76,22242,8291,20.403,993,90.6394,17.25,5.838,4660,109.06,3.622,23.05,0.5227
2024-10-11,EBT_CARD,37248,1797554.18,17.2663,545.33,29.569,54.54,21485,6719,39.856,1089,93.8905,43.5,6.396,791,110.87,1.186,39.01,0.0808
2024-10-12,MOBILE_WALLET,634701,8739965.87,16.0925,126.05,29.705,3.09,1846,8885,44.004,1989,85.7836,92.91,2.103,3365,8.95,0.424,19.85,0.8305
2024-10-13,DIRECT_DEPOSIT,718980,43098592.01,10.3089,545.37,26.352,6.86,11697,4940,25.918,4188,93.6947,62.61,1.053,1649,51.86,6.908,63.01,0.8995
2024-10-14,EBT_CARD,885825,25515135.79,19.5412,547.3,40.571,0.12,3761,10816,8.854,5102,96.4688,60.06,2.419,5654,95.15,9.577,80.86,0.6212
2024-10-15,DIRECT_DEPOSIT,919507,12445308.72,9.4044,597.92,9.884,50.53,15931,17226,6.45,2574,87.0929,86.14,2.79,267,13.76,3.94,28.15,0.1335
2024-10-16,VOUCHER,290404,20057558.68,13.7052,578.19,17.348,54.5,11463,19934,3.35,414,94.624,15.87,0.837,7721,41.21,8.704,1.07,0.5804
2024-10-17,VOUCHER,1116860,27492275.57,23.6922,479.01,28.108,53.25,9027,2518,2.11,341,96.4801,39.46,3.234,7872,117.57,7.789,18.95,0.7956
2024-10-18,CHECK,1512342,94071739.46,7.6883,31.84,22.581,18.91,23638,12187,35.52,5331,86.2522,25.77,6.07,3047,61.95,8.992,65.72,0.1937
2024-10-19,EBT_CARD,2026444,137813558.34,19.8843,251.64,40.629,41.53,9521,16689,34.568,5294,97.8913,67.66,4.135,2250,15.21,8.597,42.15,0.0386
2024-10-20,MOBILE_WALLET,1907830,72931611.66,0.6073,353.77,21.808,48.82,3710,4856,39.29,2410,93.0464,81.27,8.607,1863,34.34,8.198,7.03,0.0949
2024-10-21,EBT_CARD,1209680,98058285.75,19.8032,396.58,31.823,0.78,20794,18843,41.228,1238,88.5135,62.1,0.603,6111,51.55,5.811,9.48,0.0236
2024-10-22,DIRECT_DEPOSIT,2197307,48983028.91,22.0929,457.85,11.514,36.24,17362,6526,0.701,3295,94.8866,96.13,0.606,4257,87.85,6.558,55.91,0.4981
2024-10-23,IN_PERSON_PICKUP,880576,25754992.55,11.893,274.84,23.967,9.28,615,15385,11.649,995,94.0557,42.54,6.278,6320,67.36,2.494,43.38,0.9146
2024-10-24,EBT_CARD,2362457,74302070.13,2.1468,343.77,34.554,21.92,19604,5739,12.636,3049,99.3628,42.17,1.435,4875,26.45,3.313,35.03,0.489
2024-10-25,EBT_CARD,478498,11856802.6,11.5965,28.19,12.728,22.73,16846,24,6.251,3559,88.1909,85.95,4.477,2841,46.83,7.409,57.69,0.7338
2024-10-26,EBT_CARD,1894572,120227195.04,20.2451,86.94,38.084,52.3,12278,12522,21.86,4778,90.87,46.21,6.863,6739,40.82,1.297,19.17,0.9359
2024-10-27,EBT_CARD,2292076,122657692.58,20.1696,188.0,14.631,34.49,12649,4163,34.643,5547,88.4821,13.64,6.272,6471,100.48,6.8,20.43,0.7326
2024-10-28,EBT_CARD,78588,3947934.77,21.4758,550.78,44.529,40.0,11876,11856,31.185,1022,93.4382,99.49,11.001,395,92.45,3.307,3.41,0.7474
2024-10-29,EBT_CARD,1269425,66188243.63,17.9883,524.39,5.895,7.03,10216,19935,16.29,2627,88.4703,90.96,3.229,1730,51.47,6.749,67.63,0.1191
2024-10-30,CHECK,1666162,61270287.81,17.9426,517.93,29.609,50.69,5665,10485,12.257,1641,88.9444,38.64,11.653,7487,57.68,7.517,14.93,0.2743
2024-10-31,EBT_CARD,2202345,62224279.91,18.208,534.89,37.968,51.32,17669,2198,13.196,4254,94.5885,93.29,2.685,959,73.11,1.088,17.39,0.729
2024-11-01,MOBILE_WALLET,814451,38792376.14,24.6679,181.93,35.73,18.44,15585,404,24.734,1458,99.2446,78.05,3.303,5486,107.75,4.915,7.18,0.3966
2024-11-02,MOBILE_WALLET,2224711,187688795.02,20.3141,57.19,20.424,11.26,22287,18480,23.202,475,97.2717,56.78,1.241,2086,8.22,5.334,87.15,0.476
2024-11-03,EBT_CARD,1168543,25515595.8,5.8314,509.39,4.154,51.89,23800,16481,43.558,2790,93.3318,91.62,5.349,1710,28.69,7.09,18.78,0.7581
2024-11-04,CHECK,579677,39932772.89,22.2494,397.19,28.362,51.18,9563,545,23.179,1425,86.8059,43.61,5.857,4837,108.72,5.589,97.47,0.8301
2024-11-05,EBT_CARD,2035157,127453025.45,16.6474,400.93,27.189,56.59,254,12504,2.902,4788,87.378,76.43,5.101,6090,116.31,0.597,84.33,0.0996
2024-11-06,DIRECT_DEPOSIT,527377,6356672.8,18.0813,553.62,22.083,5.61,5054,1924,3.511,4824,98.5351,36.24,2.965,7975,101.58,9.045,24.35,0.167
2024-11-07,DIRECT_DEPOSIT,797787,14060586.13,5.6442,311.38,15.61,0.89,515,13413,16.08,3431,91.8612,63.45,11.371,3582,57.53,0.232,30.19,0.6349
2024-11-08,EBT_CARD,1159616,7734786.75,7.6265,99.0,35.821,38.43,9082,16960,0.8,4716,96.1113,68.69,7.758,5532,29.44,6.345,47.53,0.7097
2024-11-09,CHECK,1417714,46500818.47,14.9858,330.12,8.549,30.71,19011,18030,36.367,4910,85.6104,65.74,6.66,6599,66.78,9.665,91.18,0.8005
2024-11-10,DIRECT_DEPOSIT,828849,57335735.7,18.974,269.39,1.9,31.3,7137,11020,12.656,1182,99.0135,59.57,10.139,6498,50.81,4.061,2.84,0.5449
2024-11-11,MOBILE_WALLET,919636,20483391.8,6.5044,250.14,33.589,47.06,12652,16278,16.055,4040,93.1536,79.1,10.976,4959,99.9,3.304,97.48,0.4016
2024-11-12,DIRECT_DEPOSIT,904772,18225034.42,23.7431,239.27,5.116,58.5,21334,13655,2.338,2884,91.0937,49.15,4.709,5020,47.51,7.748,40.08,0.8607
2024-11-13,EBT_CARD,1856839,74295295.87,22.861,393.14,13.175,51.71,13321,6903,13.991,4916,97.5978,85.03,2.993,7401,89.41,8.6,68.22,0.6821
2024-11-14,EBT_CARD,573504,18636469.91,5.4218,256.15,31.759,53.9,16795,2023,25.08,4459,88.1089,10.77,6.528,7253,52.59,7.713,88.14,0.4234
2024-11-15,EBT_CARD,2148358,146732801.48,22.0625,69.71,28.261,42.41,235,13085,18.731,2040,89.428,96.27,5.698,3133,104.63,5.929,87.25,0.6359
2024-11-16,IN_PERSON_PICKUP,1772017,85158144.68,2.891,548.41,10.452,37.28,8992,514,33.657,776,93.8011,34.28,6.677,5724,85.88,6.063,29.43,0.0145
2024-11-17,EBT_CARD,2299972,149482735.48,0.3077,340.1,11.999,4.23,382,15844,10.972,4779,85.7952,67.08,1.691,2330,34.27,9.809,85.19,0.8172
2024-11-18,DIRECT_DEPOSIT,1985469,56002224.48,15.8821,479.81,29.489,17.01,17951,4015,28.044,4661,86.8433,13.19,6.051,751,9.62,4.263,61.58,0.4178
2024-11-19,EBT_CARD,1315518,35223447.56,15.8481,555.8,15.05,26.51,24508,5133,17.048,1851,85.3234,80.83,1.177,597,76.93,6.46,3.06,0.5677
2024-11-20,DIRECT_DEPOSIT,295481,19990299.88,7.5628,551.07,14.012,14.96,5342,6376,9.779,5491,93.1935,31.93,10.991,5926,118.75,1.536,20.93,0.2242
2024-11-21,IN_PERSON_PICKUP,1658802,110976823.5,9.8416,200.58,38.889,14.32,3861,7455,31.052,5462,88.1806,61.19,0.808,117,45.54,8.969,6.72,0.3684
2024-11-22,DIRECT_DEPOSIT,379669,20589398.23,24.621,90.79,7.021,1.34,10474,13831,12.568,1213,90.9297,22.3,8.487,6676,87.43,0.687,39.83,0.7816
2024-11-23,DIRECT_DEPOSIT,465311,12238499.9,4.2274,493.24,25.706,14.08,51,1173,0.882,3290,85.4618,96.5,11.034,3654,46.58,3.02,88.54,0.712
2024-11-24,DIRECT_DEPOSIT,2343636,44795740.82,21.2719,82.24,8.296,18.13,6641,8439,14.915,4259,97.4409,64.12,0.137,105,89.31,5.764,44.54,0.7808
2024-11-25,EBT_CARD,1190272,70032658.27,1.2738,560.78,19.112,31.13,7329,17067,41.151,5127,91.002,87.87,6.997,3307,99.82,2.691,36.48,0.0821
2024-11-26,EBT_CARD,2401784,67513291.26,9.4432,347.43,32.379,36.57,8586,18812,36.638,2825,89.8761,27.26,1.898,7246,87.85,9.066,29.55,0.3569
2024-11-27,EBT_CARD,396575,8005414.35,22.0574,188.67,15.306,22.52,17063,8033,25.234,508,95.6302,45.94,6.8,4259,76.6,6.482,44.99,0.768
2024-11-28,EBT_CARD,2277335,56442053.89,23.9552,170.87,12.622,33.02,16662,13482,20.065,947,97.1003,99.83,1.662,3084,90.5,9.989,77.31,0.3082
2024-11-29,EBT_CARD,2123647,151374263.19,2.2336,13.4,11.12,34.29,7091,14077,18.436,1772,92.6794,86.81,9.487,5741,85.57,5.944,28.1,0.2711
2024-11-30,MOBILE_WALLET,2135616,147678463.07,13.5584,280.66,24.531,6.87,1515,3616,35.948,197,89.7585,92.49,7.927,2430,91.12,2.981,25.17,0.4615
2024-12-01,CHECK,1092668,8483328.18,23.9731,155.04,41.393,14.22,9244,13251,28.852,2332,97.7236,58.53,5.033,4740,58.58,3.236,30.21,0.9283
2024-12-02,DIRECT_DEPOSIT,2360225,116684259.53,15.8079,226.73,27.786,47.05,2662,9989,41.095,5297,90.9367,70.5,1.029,914,30.21,0.19,45.66,0.1537
2024-12-03,EBT_CARD,1070871,31989890.21,5.0408,166.12,9.255,0.55,15011,11425,5.914,5403,97.8138,60.16,10.369,2068,52.37,5.981,43.18,0.0111
2024-12-04,VOUCHER,1096550,19537156.22,20.8883,597.19,2.688,44.97,4254,15775,43.294,4720,95.0169,14.56,11.053,5014,6.84,4.085,40.49,0.8098
2024-12-05,EBT_CARD,1632405,111043746.3,16.0664,326.63,13.013,41.75,4274,232,23.935,1000,98.692,10.14,8.871,7560,9.75,1.43,66.86,0.3202
2024-12-06,IN_PERSON_PICKUP,963127,78507145.8,16.4644,430.65,22.055,16.01,8395,6581,40.04,200,98.4411,46.75,3.077,58,62.18,7.68,36.71,0.7615
2024-12-07,MOBILE_WALLET,264810,5876178.55,14.9414,84.5,18.043,3.84,23451,1452,6.028,4018,95.4192,45.11,9.206,4307,99.26,5.503,92.3,0.218
2024-12-08,VOUCHER,1510060,111987666.79,21.0833,576.36,1.259,30.97,661,13715,22.0,5363,87.6583,33.29,5.318,2517,39.86,9.907,44.02,0.087
2024-12-09,EBT_CARD,1791464,57635305.0,6.9649,275.4,34.038,46.28,24703,270,5.119,98,95.3894,76.92,2.453,6647,97.82,1.306,6.56,0.1609
2024-12-10,EBT_CARD,1381222,42399102.3,24.8149,507.89,15.225,13.3,21022,18388,38.738,1642,91.7275,61.96,4.654,4712,83.53,2.035,38.3,0.7958
2024-12-11,EBT_CARD,235876,4312147.36,16.7698,337.99,2.6,20.15,13931,19069,21.859,684,95.3626,57.91,10.231,6473,80.85,3.307,6.08,0.4523
2024-12-12,EBT_CARD,33656,1720995.84,7.4151,319.64,6.922,22.84,6143,19615,39.854,2561,91.3127,46.57,6.109,5461,37.19,2.406,55.31,0.7793
2024-12-13,EBT_CARD,264087,1659674.62,6.7688,515.75,9.172,28.93,20212,15527,10.356,1294,92.7758,23.77,10.707,3999,106.46,8.674,30.32,0.1787
2024-12-14,EBT_CARD,1139022,37761824.74,1.0314,536.36,37.598,56.28,20912,12582,21.073,388,88.3339,27.7,2.143,850,117.56,8.107,50.13,0.9888
2024-12-15,EBT_CARD,2141775,96280971.79,7.0814,307.85,24.476,11.65,6516,6666,32.457,605,99.276,14.83,2.033,3380,33.65,1.913,84.67,0.7053
2024-12-16,EBT_CARD,657650,39816947.15,22.4662,57.34,41.421,24.57,12761,15456,20.709,3458,95.3091,17.58,5.818,5117,0.65,6.087,78.53,0.054
2024-12-17,CHECK,2489500,32398763.47,15.5748,516.34,31.69,19.7,21872,10666,35.04,2568,97.8982,55.7,5.272,3791,119.59,6.563,36.98,0.7373
2024-12-18,MOBILE_WALLET,1144185,64207749.37,10.3108,321.36,24.028,35.86,7436,10508,28.162,488,87.3293,29.95,7.839,7361,103.89,5.18,69.13,0.2317
2024-12-19,EBT_CARD,499014,6760099.39,23.9345,374.89,13.703,14.78,4858,15656,13.223,2946,98.3624,21.18,5.635,4148,78.43,6.463,80.05,0.5898
2024-12-20,DIRECT_DEPOSIT,2111688,42015471.79,19.9113,162.64,6.743,46.72,4164,2552,9.162,3194,90.7115,44.26,9.103,6516,28.32,1.014,98.01,0.3698
2024-12-21,CHECK,14821,689330.37,20.6774,307.61,8.345,45.84,1204,19491,34.095,1781,98.3496,52.04,5.92,7367,35.1,0.436,58.3,0.1585
2024-12-22,CHECK,401690,13108867.64,13.0165,165.26,20.806,54.35,12661,65,15.356,4,93.9077,92.1,9.096,3983,22.86,6.472,1.69,0.819
2024-12-23,CHECK,2393496,63630962.71,5.5233,523.19,33.928,2.05,4582,19514,8.67,2363,91.0598,89.84,2.057,6590,80.91,0.895,44.6,0.0718
2024-12-24,EBT_CARD,294672,17557871.67,15.9999,470.6,25.427,59.5,13858,535,30.594,1109,100.0349,45.33,5.098,3500,98.78,2.825,34.55,0.0015
2024-12-25,DIRECT_DEPOSIT,1247417,97760085.06,7.447,110.16,23.183,2.82,21781,1971,16.709,498,91.526,43.11,3.422,4754,85.46,8.818,52.21,0.5799
2024-12-26,DIRECT_DEPOSIT,300885,20902793.66,24.4743,511.76,1.199,37.99,11530,5347,18.191,2117,95.7451,39.95,11.745,4064,39.81,5.645,43.76,0.5697
2024-12-27,IN_PERSON_PICKUP,1729666,127893072.6,16.3531,148.96,44.335,26.39,21851,8461,44.995,5694,90.1082,93.65,1.275,6965,62.6,7.156,10.36,0.1033
2024-12-28,VOUCHER,1868245,96248746.47,14.0322,284.4,30.282,46.17,406,4753,10.149,831,89.5683,10.97,1.93,6015,53.81,5.752,90.15,0.283
2024-12-29,EBT_CARD,2159614,115183274.92,10.9162,521.0,16.882,58.0,19479,726,21.258,1836,89.5384,10.14,4.924,6935,75.34,1.122,93.82,0.969
2024-12-30,IN_PERSON_PICKUP,2008053,150223951.55,15.6209,561.78,4.472,4.87,14941,5631,43.704,2865,97.8915,56.03,2.258,4188,40.78,2.131,93.08,0.5338
2024-12-31,EBT_CARD,724944,57871284.41,17.7101,183.56,18.739,50.73,16981,9385,10.922,1853,97.7246,59.23,5.859,1709,85.59,6.713,52.39,0.4388
2025-01-01,EBT_CARD,1747418,61159614.06,18.8248,529.92,15.784,52.99,16632,7096,1.197,1368,97.9737,56.47,7.168,4735,102.41,7.35,33.38,0.3006
2025-01-02,EBT_CARD,1970822,118541530.25,10.6964,549.12,31.361,48.33,1134,4557,31.941,1131,99.2878,22.32,2.531,1583,49.56,6.413,31.69,0.7061
2025-01-03,DIRECT_DEPOSIT,777498,64768472.55,15.9836,48.65,20.434,31.66,14027,7635,42.88,2780,99.1639,86.54,11.867,6986,70.06,4.018,90.15,0.034
2025-01-04,EBT_CARD,808940,10416143.01,9.7434,156.04,43.613,32.82,16179,13041,10.929,5986,96.408,88.55,5.018,7473,48.22,4.392,87.51,0.2817
2025-01-05,EBT_CARD,680196,43351258.85,20.0637,60.88,10.879,26.35,20116,3003,33.516,3962,98.8161,23.8,2.608,5382,118.8,9.489,49.87,0.3617
2025-01-06,EBT_CARD,1516228,98383101.61,1.1977,179.83,7.774,42.26,11641,9572,39.493,3838,97.2092,26.33,10.797,5632,42.25,1.81,39.2,0.6753
2025-01-07,DIRECT_DEPOSIT,960095,73521775.68,24.7042,251.02,16.227,3.76,18540,1936,4.063,3412,86.6933,17.79,6.689,2966,75.45,9.93,34.68,0.9141
2025-01-08,CHECK,792902,63856925.19,16.0278,136.62,21.609,34.33,14608,14674,3.935,5341,89.0024,40.23,1.917,4764,59.25,3.663,52.65,0.7477
2025-01-09,EBT_CARD,213957,17048715.9,2.267,317.39,19.124,37.81,20599,17766,33.667,2359,92.4155,16.34,5.98,4059,103.31,6.286,47.63,0.0657
2025-01-10,VOUCHER,412902,7134322.09,11.6521,253.4,15.137,18.82,18292,16882,10.563,2709,96.5866,18.17,10.575,2652,0.49,5.593,97.97,0.5404
2025-01-11,DIRECT_DEPOSIT,1250580,12398338.87,8.9902,8.19,42.23,10.33,21737,10612,34.151,3863,100.1137,32.6,7.083,3609,2.87,8.851,94.23,0.0606
2025-01-12,DIRECT_DEPOSIT,2236039,25900138.28,20.612,25.76,29.241,40.18,976,1403,1.694,2456,87.6618,10.93,2.99,6569,84.51,2.038,80.85,0.7909
2025-01-13,EBT_CARD,628739,34702672.44,23.8975,341.93,2.384,49.85,8748,6108,12.155,2767,90.9309,75.46,3.966,3867,88.07,3.32,92.44,0.224
2025-01-14,DIRECT_DEPOSIT,2102308,100085593.72,18.6379,32.63,10.931,56.29,17045,3392,1.769,5016,87.595,20.95,11.099,430,49.44,9.158,63.41,0.5359
2025-01-15,DIRECT_DEPOSIT,1722231,39745607.15,20.6183,161.8,4.526,13.8,17799,13477,20.687,1120,91.4391,16.51,6.401,4294,88.03,3.041,91.92,0.2906
2025-01-16,EBT_CARD,1793755,25927199.95,7.3158,189.78,2.727,35.09,10624,9471,21.487,1821,95.0782,38.81,10.696,906,51.55,1.479,82.89,0.8095
2025-01-17,EBT_CARD,1807758,87860784.02,3.0606,135.49,17.11,8.3,7994,3224,2.484,2213,92.5653,34.13,4.366,3436,83.65,8.812,77.83,0.4265
2025-01-18,EBT_CARD,711434,27080404.94,15.3056,89.58,6.948,38.98,17469,13242,1.711,382,89.2954,54.5,9.986,7022,56.67,4.867,43.08,0.7025
2025-01-19,EBT_CARD,1666280,98499327.49,4.2647,361.81,13.973,26.82,10852,6744,15.12,1113,96.4115,60.79,11.052,747,90.49,7.249,60.09,0.4388
2025-01-20,DIRECT_DEPOSIT,56383,2132986.6,12.7204,68.49,3.443,50.79,229,15489,31.423,4331,89.7886,84.34,11.267,7433,81.64,6.85,73.62,0.8364
2025-01-21,MOBILE_WALLET,180488,14005114.58,15.7412,17.38,38.99,10.16,13601,12987,12.482,658,93.0847,71.99,2.893,4272,60.59,2.005,11.96,0.162
2025-01-22,IN_PERSON_PICKUP,2140162,53065604.74,16.9403,565.15,34.026,35.39,7598,16232,25.481,3804,92.9648,31.23,10.397,610,110.15,1.061,78.88,0.5863
2025-01-23,IN_PERSON_PICKUP,2157631,47718431.4,12.1208,584.66,17.347,47.62,24218,6162,18.543,3086,99.1269,78.24,9.856,4080,104.62,2.11,57.34,0.5719
2025-01-24,CHECK,587541,34400252.14,24.1229,47.29,12.767,31.66,4697,14720,1.23,1219,91.007,88.61,10.174,1033,55.66,3.296,84.67,0.1063
2025-01-25,EBT_CARD,1230387,26817053.39,10.6223,85.24,5.961,43.51,6502,19758,35.274,1745,92.8091,30.09,2.052,3566,29.55,4.379,98.11,0.4703
2025-01-26,EBT_CARD,616233,23646138.76,13.5263,471.78,41.217,2.51,23384,12813,28.903,1517,92.7022,53.92,0.103,2271,47.68,1.835,51.59,0.2081
2025-01-27,DIRECT_DEPOSIT,1434329,15711892.84,11.8561,151.76,13.247,27.07,20652,12279,27.347,4463,91.7993,38.88,8.41,402,70.45,8.674,34.05,0.4964
2025-01-28,EBT_CARD,911730,68441706.46,7.5471,142.53,1.452,27.5,4800,11033,5.938,1895,92.7174,27.9,1.534,1332,35.97,9.689,8.67,0.0386
2025-01-29,DIRECT_DEPOSIT,130051,7044370.86,2.6589,439.06,16.929,27.61,24213,3094,43.721,3668,97.8915,94.47,6.001,183,38.69,5.049,80.35,0.7263
2025-01-30,DIRECT_DEPOSIT,325523,10956968.65,23.6063,464.26,18.948,13.11,12536,13106,1.354,646,94.6366,23.83,3.177,2661,17.67,8.891,65.09,0.811
2025-01-31,EBT_CARD,123745,10225947.38,5.6587,16.67,19.285,46.19,1300,12174,8.918,55,92.3837,98.24,10.488,7385,32.02,0.162,40.19,0.0817
2025-02-01,MOBILE_WALLET,2196521,16771211.68,22.2057,492.32,36.755,7.81,12225,2740,30.338,5145,87.3058,46.36,9.12,877,119.6,6.42,46.48,0.3716
2025-02-02,CHECK,2113029,99827104.14,21.61,39.91,28.345,55.95,16215,5458,34.466,3027,95.4759,71.29,0.804,308,46.86,9.821,23.92,0.1979
2025-02-03,VOUCHER,1465726,114175335.43,13.2445,359.99,13.133,54.38,19307,6995,30.213,1902,93.94,93.28,11.235,4904,52.05,8.093,96.96,0.7087
2025-02-04,EBT_CARD,568003,7721639.28,12.8824,201.46,7.265,15.58,12464,1551,25.23,5950,87.7391,13.32,9.181,279,25.75,8.852,52.57,0.6357
2025-02-05,EBT_CARD,752147,13716147.19,17.9967,217.33,31.26,51.86,5807,19511,40.936,654,89.8112,33.51,9.535,3373,56.31,7.199,63.13,0.1548
2025-02-06,EBT_CARD,124678,5682004.57,15.2038,196.35,6.836,13.16,7132,14516,5.085,11,92.4893,42.93,11.243,6721,103.87,0.56,4.57,0.5717
2025-02-07,MOBILE_WALLET,881622,30889591.96,18.9986,36.34,43.691,25.11,9551,14135,5.653,4189,96.7034,96.91,7.925,5056,14.42,8.375,32.98,0.9965
2025-02-08,EBT_CARD,2108343,58659461.54,5.2863,410.07,38.948,4.67,12713,14124,1.779,2732,97.5875,11.64,8.537,1908,7.18,7.564,5.67,0.9622
2025-02-09,MOBILE_WALLET,1167069,79539859.1,15.6559,112.95,44.927,52.63,16469,9847,33.023,1902,97.2646,52.14,10.813,5044,48.25,7.275,57.88,0.6352
2025-02-10,DIRECT_DEPOSIT,1613563,44948932.22,14.3898,305.28,6.423,22.25,2738,1867,18.289,4259,90.3317,13.04,4.134,7772,32.94,0.377,69.03,0.5082
2025-02-11,DIRECT_DEPOSIT,287661,16683132.99,3.4232,151.23,10.496,56.78,5653,5475,34.279,2729,95.2088,15.81,10.081,2901,50.0,1.548,34.38,0.396
2025-02-12,VOUCHER,588388,11162797.53,10.9211,543.1,10.899,34.36,21,14940,4.55,2272,92.1429,11.49,7.81,1436,112.47,9.566,96.36,0.7445
