qol_infra_inspection_date,qol_infra_asset_type_code,qol_infra_asset_id_hash,qol_infra_condition_rating,qol_infra_work_order_count,qol_infra_mean_time_to_repair_days,qol_infra_preventive_maintenance_pct,qol_infra_pothole_reports_count,qol_infra_street_sweeping_completion_pct,qol_infra_water_main_break_count,qol_infra_sewer_overflow_count,qol_infra_signal_outage_minutes,qol_infra_graffiti_removal_days_avg,qol_infra_snow_plow_cycle_hours,qol_infra_leaf_pickup_completion_pct,qol_infra_permit_backlog_days,qol_infra_capital_project_status_code,qol_infra_service_request_backlog,qol_infra_operational_cost_usd,qol_infra_resident_report_accuracy_score
2024-07-19,PUBLIC_BUILDING,aada1fbee6bf2ccf,2,1759,92.54,86.19,14525,84.54,1303,103,15134.84,52.75,43.56,45.33,185.59,PLANNED,30050,869724.55,0.5911
2024-07-20,STREETLIGHT,1f0ad4f8cf03c100,5,909,15.64,53.92,16133,4.33,1327,619,36311.19,5.58,64.13,51.53,305.09,PLANNED,17308,20389195.79,0.5585
2024-07-21,STORMWATER,efbe1c3dec3cc347,4,56,23.29,11.25,1345,89.37,1350,212,6419.02,18.96,20.19,91.02,213.11,COMPLETE,1785,45168455.5,0.3717
2024-07-22,SIGNAL,66ecb3cf479cd115,2,1850,107.49,3.45,3778,65.08,1812,539,48319.9,23.96,86.28,66.92,253.68,COMPLETE,116,8936453.99,0.97
2024-07-23,SIGNAL,5ce379c82f46f893,3,1380,22.45,11.2,19456,81.28,1005,132,24173.5,39.32,65.67,11.75,216.27,PLANNED,36403,41784118.25,0.5133
2024-07-24,WATER_MAIN,34f0218404100642,2,739,32.53,97.5,2937,67.75,1415,85,22752.21,44.03,72.99,53.5,282.25,CONSTRUCTION,10294,26867092.86,0.1505
2024-07-25,BRIDGE,c717f7cfc6b8ec64,2,1208,60.48,76.06,8677,14.88,1774,79,2336.81,11.27,75.22,88.52,238.66,CONSTRUCTION,20249,25016094.58,0.3162
2024-07-26,ROAD,784ae126bd783357,2,1737,65.31,83.96,19226,29.87,263,63,39569.05,47.76,80.05,67.64,48.79,PROCUREMENT,7813,30240420.87,0.6106
2024-07-27,SIDEWALK,21ecdaae1300887a,3,1520,7.78,16.7,10714,25.48,1612,85,16746.15,38.23,63.81,80.4,335.69,PLANNED,2722,35945865.85,0.1306
2024-07-28,SEWER,679e8d4ae8bec85f,5,734,113.71,72.97,19945,71.6,1282,674,18380.34,10.97,80.64,19.03,102.77,PROCUREMENT,10272,35823248.74,0.9582
2024-07-29,SEWER,d549644effcc9d22,2,640,22.6,32.65,12299,55.82,1880,787,14631.56,26.83,21.49,8.91,360.32,CONSTRUCTION,2819,9736980.9,0.6719
2024-07-30,WATER_MAIN,2bb76d867a2d27a6,5,577,46.93,42.0,5585,55.6,1340,427,18616.98,53.01,83.65,14.16,137.74,DESIGN,23079,20123479.74,0.6562
2024-07-31,STORMWATER,e69b5bc5ab9678b4,2,310,49.01,59.29,11491,30.75,1675,772,46678.56,11.55,59.49,76.38,363.72,COMPLETE,35758,23592412.09,0.7176
2024-08-01,WATER_MAIN,ce6caac606c49cf4,4,698,67.93,58.95,8091,46.95,1114,26,28555.26,41.48,68.47,45.28,114.35,COMPLETE,10938,36170510.99,0.6917
2024-08-02,PARK,2a4946a937fd4dac,1,150,67.13,27.47,8899,79.12,1021,426,10090.16,17.27,30.67,11.42,350.62,PROCUREMENT,43421,47895704.57,0.7648
2024-08-03,WATER_MAIN,701a27157b805eda,5,531,101.07,76.28,4736,65.53,900,503,49705.62,47.5,60.17,20.05,174.23,PROCUREMENT,9619,9509086.54,0.327
2024-08-04,SIDEWALK,dd675b86f879bf65,3,1003,96.27,65.26,10293,33.79,418,266,17193.39,26.87,18.97,51.44,166.17,PLANNED,29661,5276752.72,0.0377
2024-08-05,BRIDGE,e369d3da610e1990,3,498,24.66,38.91,8268,27.07,1918,366,23536.17,29.95,92.8,98.29,235.05,PROCUREMENT,3073,47629197.49,0.0148
2024-08-06,PUBLIC_BUILDING,73b2a463d3deedcf,4,83,108.55,60.91,10209,68.99,610,51,48957.7,23.41,10.79,26.77,56.7,COMPLETE,47550,38934170.07,0.2993
2024-08-07,SIDEWALK,117853fed2a81c2a,1,1837,116.38,2.28,8529,9.68,1318,620,19904.81,52.48,4.29,61.24,19.74,DESIGN,15747,35881035.58,0.4804
2024-08-08,STREETLIGHT,035eb6457996a4c1,5,158,16.13,4.97,14829,25.79,293,755,16784.93,58.25,51.97,3.08,226.15,CONSTRUCTION,38846,5606912.37,0.3659
2024-08-09,STREETLIGHT,cdfb3252b42a3b52,4,208,16.07,54.34,10352,47.96,1799,669,10032.88,12.32,59.63,79.0,269.04,CONSTRUCTION,4427,24590187.49,0.0584
2024-08-10,WATER_MAIN,e4e266eac7fea073,3,3,21.54,23.52,10213,64.2,599,219,29005.25,15.97,15.69,36.97,112.58,ON_HOLD,35895,12437327.3,0.1285
2024-08-11,PARK,6859439640fd5ccb,2,1884,47.49,70.76,7599,53.14,1096,350,24195.67,20.2,2.28,29.99,99.59,PLANNED,14791,42687547.05,0.0048
2024-08-12,PUBLIC_BUILDING,681926d53dfd334b,5,1403,68.6,79.26,864,58.74,317,86,27491.18,40.17,70.28,46.25,70.67,PLANNED,14572,23080237.19,0.5615
2024-08-13,PARK,245499353cad97ce,3,1771,14.29,17.08,863,13.96,363,778,48187.36,50.27,8.95,64.0,273.01,CONSTRUCTION,35436,8189567.39,0.7123
2024-08-14,PUBLIC_BUILDING,0d94f467e5aa2f53,1,1317,40.35,26.98,2664,6.82,1202,356,42870.56,4.62,12.32,5.74,329.09,PROCUREMENT,14821,49070366.1,0.7745
2024-08-15,PARK,96216307a802130c,4,1367,41.33,32.37,4001,57.79,842,362,3129.13,4.86,4.6,81.96,200.9,PROCUREMENT,6282,26357715.99,0.8811
2024-08-16,SIDEWALK,a8ccaf14e66ce4e6,3,1468,117.67,4.69,9758,86.44,1973,153,8228.37,28.24,7.42,47.49,345.43,CONSTRUCTION,1795,8304937.86,0.6819
2024-08-17,PARK,fb417dbcf995956a,5,1641,21.01,95.39,9644,73.56,789,484,32795.91,13.88,72.95,59.22,39.34,COMPLETE,32326,23321608.13,0.8659
2024-08-18,BRIDGE,247463eb6486a774,5,1970,81.1,40.38,14629,28.72,1254,111,8721.45,24.16,27.26,20.03,12.91,COMPLETE,37078,18177224.38,0.578
2024-08-19,PARK,84d0bb9145882e71,1,1618,39.14,44.31,2331,82.26,700,113,15845.65,2.23,13.16,10.97,198.28,PLANNED,7228,40010605.99,0.7699
2024-08-20,ROAD,9d9f07d310db10a8,4,227,36.91,27.75,1001,95.35,748,492,9356.79,50.69,45.59,78.41,198.13,CONSTRUCTION,47199,27095930.74,0.396
2024-08-21,SEWER,3de93e8f6cfb11c1,2,1319,109.29,65.2,7951,25.46,907,694,6580.32,41.51,8.0,95.28,312.64,PLANNED,13306,7967755.29,0.6786
2024-08-22,STORMWATER,d522368d651b30c3,5,499,104.94,17.83,6946,59.4,815,717,16429.39,25.04,86.39,58.26,121.43,DESIGN,42225,38401331.86,0.931
2024-08-23,SIGNAL,28b69632554b38ab,3,1130,72.25,5.46,11547,45.27,1757,168,46820.1,27.73,13.99,39.59,121.1,CONSTRUCTION,19674,9011491.84,0.6147
2024-08-24,WATER_MAIN,e21c27ca9324083d,3,1623,71.13,1.08,19979,30.61,341,494,28388.67,46.79,68.11,94.34,246.63,PLANNED,16248,3121331.85,0.9383
2024-08-25,BRIDGE,3efa22c380be3890,3,149,97.24,20.79,11468,79.28,671,20,1333.04,38.9,20.78,78.85,197.84,CONSTRUCTION,34131,19415076.48,0.6835
2024-08-26,WATER_MAIN,3f5065e5468d3d8b,2,1019,107.03,46.54,3096,40.26,1268,789,19332.25,50.03,34.9,19.54,163.03,CONSTRUCTION,23561,23276872.31,0.3948
2024-08-27,PUBLIC_BUILDING,2509b1a0cda5c804,3,1437,66.18,74.78,13170,74.24,1498,635,9656.09,55.35,91.3,39.03,172.63,DESIGN,34766,9914479.06,0.8071
2024-08-28,WATER_MAIN,08d2a00d4e96deb2,3,1790,27.79,81.84,18912,46.29,1228,709,22294.27,27.17,79.5,21.41,170.0,CONSTRUCTION,19781,23829470.58,0.27
2024-08-29,PARK,f7dfa7d1f8ac826e,5,1944,3.61,63.39,3174,80.14,562,697,43479.65,54.7,0.43,55.69,39.39,CONSTRUCTION,44534,33852528.41,0.0055
2024-08-30,SEWER,7ca208cb376913f2,5,1055,21.7,65.14,9533,15.82,747,548,47857.34,14.61,83.29,64.44,14.4,COMPLETE,20680,26673202.47,0.0218
2024-08-31,BRIDGE,83322e15773b0ed9,4,1401,10.58,39.55,18195,95.9,561,466,17837.43,38.5,2.89,11.85,57.24,ON_HOLD,8985,6697373.29,0.5792
2024-09-01,STREETLIGHT,50fc11440fa08d70,1,968,110.88,33.33,4845,38.74,1521,736,38373.29,41.72,33.58,36.93,126.55,CONSTRUCTION,1671,28739591.58,0.0599
2024-09-02,BRIDGE,dfdde94958127353,1,1244,74.77,2.55,259,63.03,569,685,15922.25,59.17,70.38,10.23,50.66,COMPLETE,31448,39197780.94,0.2936
2024-09-03,PARK,c8cb81a96ad3263e,4,469,93.19,57.6,17317,55.74,344,229,33393.73,33.48,35.24,90.47,112.04,DESIGN,36248,23396320.42,0.9825
2024-09-04,SEWER,cbec7cb9195e9d5b,4,147,3.62,18.32,7590,99.69,701,100,38604.37,46.96,39.96,19.87,328.56,COMPLETE,26442,8322518.78,0.2379
2024-09-05,STORMWATER,11400be1008424e5,4,1399,53.96,61.96,1232,85.27,1238,668,33102.39,51.08,9.38,20.44,285.53,ON_HOLD,24474,18852610.97,0.3715
2024-09-06,SIDEWALK,e9b3a0afc589bd9c,4,1068,32.12,9.09,7486,20.81,763,23,24051.25,27.55,17.56,73.9,42.28,CONSTRUCTION,1720,14456375.43,0.0574
2024-09-07,WATER_MAIN,fbabca5c6ff5efba,3,515,84.9,99.18,15878,27.04,788,586,14557.67,29.66,88.67,1.66,30.34,COMPLETE,15267,48586511.71,0.9452
2024-09-08,STORMWATER,4fd43c009826e052,5,1552,80.43,63.39,7994,62.87,827,380,17985.99,25.49,58.27,56.99,275.57,COMPLETE,31246,16661530.96,0.0302
2024-09-09,BRIDGE,ee72929d42820ce2,1,458,27.62,80.11,8716,10.68,716,297,27903.0,44.94,9.81,5.63,142.88,DESIGN,15579,48336502.73,0.9587
2024-09-10,SIDEWALK,06a0c9031f64b32e,3,516,107.06,10.86,7739,6.56,1852,728,25923.82,58.36,7.05,13.1,144.87,CONSTRUCTION,15079,3970618.12,0.952
2024-09-11,PARK,fc3d828d961ffecc,2,1214,81.1,59.55,13465,7.98,539,21,43736.17,56.57,64.71,93.77,307.48,COMPLETE,35573,3156593.86,0.3272
2024-09-12,STORMWATER,4d53a87dd8771aae,5,1907,38.58,47.6,5557,18.08,1055,410,48361.48,57.07,90.31,61.46,349.47,DESIGN,41972,4079766.37,0.7099
2024-09-13,SEWER,a5e803237e115c5d,3,1273,109.91,60.01,6569,62.14,572,395,31303.01,42.49,58.19,44.79,68.23,PROCUREMENT,22408,46088439.63,0.6132
2024-09-14,WATER_MAIN,5c80276ba5e866f9,1,43,11.13,90.31,6494,48.97,1142,64,15835.09,42.04,65.44,97.88,215.57,PROCUREMENT,40482,11587998.06,0.5192
2024-09-15,ROAD,90078894db525a78,2,1703,83.68,35.14,16121,81.59,1025,505,27805.51,14.9,95.4,86.06,66.7,DESIGN,45096,187457.79,0.9992
2024-09-16,BRIDGE,32b579371f89716f,3,1749,58.43,55.03,6886,74.86,534,121,29545.81,44.47,55.32,33.27,327.2,CONSTRUCTION,32871,44540051.65,0.3286
2024-09-17,SIGNAL,ad9baba1e5149e65,1,649,34.02,57.9,13953,72.89,351,33,27432.29,16.62,89.86,56.46,86.01,COMPLETE,29205,25226806.58,0.347
2024-09-18,SEWER,5e1eef70d6198d12,2,882,46.11,5.86,1844,95.54,1200,728,12481.24,30.59,33.88,41.93,232.76,COMPLETE,24352,42903233.98,0.9157
2024-09-19,BRIDGE,642a3722ebcc2892,3,1395,86.19,3.14,7164,99.93,1827,88,16919.14,59.79,28.33,27.25,183.81,CONSTRUCTION,2096,37074286.95,0.0143
2024-09-20,WATER_MAIN,eb31a24642851911,5,1379,98.57,24.76,7850,81.64,523,341,1.36,26.59,24.93,80.79,69.16,DESIGN,968,43885317.7,0.0125
2024-09-21,STORMWATER,9bdf0bb9b19438ec,2,535,8.62,0.71,4010,32.17,1183,165,6538.4,11.86,9.16,82.62,172.46,COMPLETE,1843,28235935.46,0.4869
2024-09-22,STORMWATER,4a475a056499403a,2,1851,28.26,99.6,16803,78.58,458,108,13610.19,5.66,19.01,16.37,233.93,CONSTRUCTION,14737,7589802.98,0.2018
2024-09-23,SIDEWALK,5b8e862f8a3bda53,1,1687,74.27,39.86,12796,80.51,548,347,46337.97,18.7,39.81,75.72,318.74,DESIGN,19173,24377861.91,0.798
2024-09-24,SIGNAL,ba65a8e998d7070a,3,1514,11.49,16.36,10360,48.52,27,485,11883.74,6.59,17.93,1.2,228.17,PROCUREMENT,1840,20718153.74,0.8118
2024-09-25,SIGNAL,c7f8f42e6195e5e9,3,1341,109.67,59.02,16587,32.14,1292,435,29802.32,2.19,5.99,98.0,81.05,PROCUREMENT,12057,17837364.97,0.7767
2024-09-26,SIDEWALK,ca2cb4a8755ac4d1,3,1851,46.6,62.35,1155,63.37,6,593,6029.32,48.21,65.9,83.75,16.45,CONSTRUCTION,30082,48768948.89,0.9558
2024-09-27,STORMWATER,b78d7c05eb229aa9,5,1575,88.23,77.41,1425,17.46,1364,403,16727.67,4.34,18.64,65.13,331.32,DESIGN,18863,9501540.48,0.1443
2024-09-28,BRIDGE,bafc4798606d4a2f,2,733,102.09,55.9,16690,59.8,1229,678,48650.31,58.36,31.44,2.12,140.59,DESIGN,41380,2284484.81,0.8837
2024-09-29,PARK,e532436e44736402,5,54,54.35,97.74,9356,71.94,74,581,33382.97,0.2,12.73,15.55,168.38,CONSTRUCTION,43840,43537217.41,0.8554
2024-09-30,SIGNAL,d26b5b8b9558754c,1,1239,22.5,69.95,17252,94.12,1118,740,39696.48,42.08,68.54,58.89,280.85,PLANNED,21123,49885353.4,0.2143
2024-10-01,SEWER,6ad38066adc35fb0,2,297,60.59,80.28,11453,25.52,119,258,3223.56,27.46,80.22,31.79,321.03,COMPLETE,29412,20384376.79,0.3439
2024-10-02,ROAD,6d1b8b2a3d30bde1,3,457,48.35,17.11,17870,60.56,278,372,33275.72,11.34,48.29,59.57,138.65,COMPLETE,29871,24106516.83,0.6859
2024-10-03,ROAD,8186df5a08ef59cc,4,490,29.46,90.04,14787,5.12,1735,504,43529.59,51.12,29.9,6.15,207.96,CONSTRUCTION,7509,15822882.82,0.0318
2024-10-04,SIDEWALK,fb5a4c0ffe182e29,2,1844,23.36,18.51,1638,40.92,1438,660,40140.92,49.52,55.68,27.2,286.75,DESIGN,28013,8251102.93,0.8292
2024-10-05,STREETLIGHT,78908ce0dc59bff5,5,1176,33.66,63.17,1864,1.09,1580,13,29963.85,44.88,7.17,54.45,329.88,COMPLETE,9412,20206036.97,0.2846
2024-10-06,SEWER,1a77f4686bf52817,4,683,26.06,20.61,4398,84.89,1442,609,482.64,36.95,76.08,76.56,245.34,CONSTRUCTION,15733,33422598.69,0.0238
2024-10-07,STORMWATER,00a0e8c97da3f0e3,3,1038,52.02,89.84,10589,99.94,796,396,23619.29,37.39,84.14,19.14,101.44,CONSTRUCTION,3597,49029147.89,0.2407
2024-10-08,PUBLIC_BUILDING,e65fc036ffc2e6da,5,696,17.29,66.82,91,70.96,311,139,1188.95,37.32,3.52,62.49,193.73,PROCUREMENT,36355,16153591.44,0.5325
2024-10-09,STORMWATER,ff160daf246fb34c,1,1731,84.1,92.38,12258,53.93,1195,270,45042.97,40.97,28.01,53.77,30.37,PROCUREMENT,17826,24472736.86,0.021
2024-10-10,SEWER,2d83c10a7b3e7232,3,1004,90.85,56.55,11653,78.38,863,708,26324.12,22.46,92.65,8.98,63.34,CONSTRUCTION,44835,25735433.55,0.1825
2024-10-11,PUBLIC_BUILDING,dc738fbf8b7754db,1,1803,18.43,90.0,14451,20.89,1993,799,30103.76,6.2,60.42,31.22,98.57,PROCUREMENT,40113,17532175.84,0.4058
2024-10-12,ROAD,064c6eb4a383b01a,5,268,90.39,98.62,19313,33.08,665,120,4608.67,42.89,41.1,88.05,10.94,PLANNED,26550,3717727.7,0.6594
2024-10-13,SEWER,477ac4ab820cef7e,2,1858,83.47,67.93,17236,75.69,709,410,33099.8,24.91,44.3,64.19,321.35,COMPLETE,39620,38104232.61,0.7144
2024-10-14,ROAD,ce5e45171541a166,2,477,14.56,41.98,15337,32.25,907,445,23262.08,49.35,95.59,28.58,329.82,CONSTRUCTION,10414,48996476.99,0.2826
2024-10-15,BRIDGE,286a18c34d4b0304,1,1176,96.94,32.28,11202,13.81,325,775,33988.44,18.93,38.2,57.5,48.71,COMPLETE,47467,31222275.2,0.3309
2024-10-16,PARK,3053f57958fcaa30,3,823,18.19,18.09,10023,88.51,288,622,48789.41,3.22,65.49,39.39,175.1,COMPLETE,15117,23131540.0,0.6767
2024-10-17,SIDEWALK,82d85f924559d6de,1,1832,13.94,97.15,10571,34.48,1950,488,22260.99,28.96,4.74,65.04,129.97,PLANNED,9593,7663562.0,0.6858
2024-10-18,SEWER,c488452ac842bc81,5,999,70.98,24.02,12365,90.18,212,352,40562.55,24.74,74.53,12.02,190.34,CONSTRUCTION,46990,12185809.06,0.1395
2024-10-19,STREETLIGHT,7f0b76dcda45207d,4,227,36.74,59.77,13309,1.73,777,595,36198.25,2.95,79.22,89.25,338.57,DESIGN,8525,21210542.79,0.4992
2024-10-20,ROAD,45e1995a7703b5fc,1,1494,14.71,27.1,5418,22.5,1934,660,13498.45,48.46,77.69,58.1,308.73,PLANNED,36513,22197204.49,0.4441
2024-10-21,PARK,65585a0cbaae6989,2,870,80.7,24.01,19249,29.92,489,437,17420.26,56.91,62.04,91.42,190.58,COMPLETE,42362,4891693.77,0.1657
2024-10-22,SIDEWALK,9e4d2bdbe298f8b9,5,1441,48.85,48.9,3131,25.15,553,496,25794.4,3.5,89.96,88.58,201.43,CONSTRUCTION,29729,48181896.66,0.1893
2024-10-23,SIDEWALK,3b5e1267372e2d89,4,1137,26.21,99.5,4548,61.6,1717,397,45684.99,4.53,88.72,94.38,295.64,COMPLETE,44553,17294746.04,0.129
2024-10-24,WATER_MAIN,fe3c56857f7f84eb,3,747,77.54,84.23,12677,20.67,1943,674,49465.93,46.57,53.83,91.4,285.53,DESIGN,8569,1856811.28,0.4396
2024-10-25,BRIDGE,7c34bbe2bdc50900,1,1916,109.56,1.0,4635,82.94,1153,84,17072.8,28.74,75.39,69.48,103.92,PROCUREMENT,36537,19216148.68,0.6527
2024-10-26,STREETLIGHT,883819bf84c2640d,5,603,19.3,10.14,9813,96.92,1187,547,45664.51,3.3,45.16,37.23,236.75,CONSTRUCTION,22120,19618420.97,0.2698
2024-10-27,ROAD,6920f6705e2573f1,1,648,10.89,59.53,13071,79.47,1632,608,40236.1,43.61,89.4,54.96,51.4,COMPLETE,33415,23212263.98,0.2344
2024-10-28,STORMWATER,44d7e0aabbb530fe,3,773,94.72,16.31,4863,3.97,1058,499,47212.68,14.79,3.09,3.95,274.32,PLANNED,12030,48908330.94,0.1491
2024-10-29,PARK,21af9b815ace0b60,3,1886,76.66,47.56,14710,15.74,349,745,42559.25,19.84,23.97,1.51,350.46,COMPLETE,39231,6335675.39,0.7352
2024-10-30,BRIDGE,523d05ab4030d360,4,736,70.61,92.54,7012,48.17,416,342,14563.66,3.88,24.26,91.72,93.0,PROCUREMENT,20552,42145472.79,0.9109
2024-10-31,SIDEWALK,bb832c5fd1a220ae,3,1588,56.16,14.53,18157,47.4,33,679,14676.35,58.59,71.27,6.61,16.06,CONSTRUCTION,39031,30802652.07,0.234
2024-11-01,BRIDGE,e1919050a4cfc54e,3,601,4.53,50.11,19006,73.8,889,700,25039.42,31.49,86.89,13.35,218.18,COMPLETE,271,42036047.01,0.783
2024-11-02,ROAD,8e30c7d211c99d97,3,1482,46.7,81.45,13742,54.54,500,632,20076.04,16.57,68.97,20.8,323.08,CONSTRUCTION,13917,25288026.15,0.5033
2024-11-03,SIGNAL,eca7950ac2aa9ae3,5,679,21.14,33.13,14853,70.69,1186,717,27271.72,24.54,15.59,32.65,303.69,DESIGN,13643,15911476.69,0.869
2024-11-04,BRIDGE,98de3be2f1aa330b,3,1149,37.29,89.58,17521,52.29,1872,483,9141.21,1.96,42.47,4.18,20.87,COMPLETE,36535,41034063.29,0.4685
2024-11-05,PARK,b06143fbe1baf7e5,1,1416,83.3,9.67,14173,49.42,1049,583,30654.06,56.51,39.26,64.86,102.18,COMPLETE,4333,8241043.42,0.5188
2024-11-06,WATER_MAIN,762a92c0495555cb,4,1612,5.57,43.96,5622,44.91,1597,528,11580.63,10.36,87.22,64.45,156.19,PLANNED,35008,34603951.09,0.9565
2024-11-07,STORMWATER,daca6ceea450e9bf,2,1902,85.57,97.4,13021,22.72,583,408,49112.21,47.66,0.06,78.1,101.3,DESIGN,21546,17012179.83,0.4192
2024-11-08,PARK,7dc28adea8a4c6ed,5,466,47.16,36.22,15836,45.14,1027,176,31810.1,55.78,74.17,12.71,164.21,COMPLETE,48183,1491183.15,0.2609
2024-11-09,PUBLIC_BUILDING,7d69947ae2945182,4,486,109.82,7.22,7661,97.97,1355,466,18574.92,46.61,38.54,74.65,325.98,PLANNED,43444,47480999.99,0.4637
2024-11-10,PARK,5bb10c2dec8565e4,1,1294,28.66,69.88,6268,6.2,922,768,31433.99,1.12,78.02,71.57,183.88,CONSTRUCTION,4260,2345014.66,0.934
2024-11-11,BRIDGE,c9f7826736720ad3,2,542,51.51,24.98,14193,79.7,843,58,7486.62,3.51,48.1,79.32,336.75,COMPLETE,34498,34672094.22,0.2762
2024-11-12,STREETLIGHT,a06f9ee5d4ae2377,3,689,119.43,53.62,14084,78.41,305,435,5860.1,28.3,40.0,37.46,344.34,CONSTRUCTION,31059,31039240.93,0.4638
2024-11-13,ROAD,c75b3462163d6592,1,383,34.57,58.98,4642,2.94,478,284,35861.52,50.32,56.26,89.94,63.02,COMPLETE,41346,577446.35,0.7433
2024-11-14,WATER_MAIN,43ece5a03247fb36,5,1812,97.83,78.96,6555,3.61,1177,269,24046.36,17.12,7.07,83.01,193.4,COMPLETE,41691,25867717.22,0.8107
2024-11-15,SIDEWALK,566f754819846812,1,1080,109.3,44.76,733,5.55,560,723,5220.51,28.71,86.12,82.59,111.47,CONSTRUCTION,7219,34302123.89,0.4568
2024-11-16,SIDEWALK,84f1057f386f46d8,5,133,51.67,54.13,4263,46.13,1317,211,15640.13,55.01,67.13,62.27,112.36,DESIGN,39366,30879841.96,0.3971
2024-11-17,SIDEWALK,c2de235451c71a6d,1,1407,56.25,62.23,717,58.93,632,230,20537.59,1.37,75.77,70.11,300.43,COMPLETE,27392,47670809.36,0.9857
2024-11-18,STREETLIGHT,90ba730734ee9f82,4,0,34.09,48.01,12595,50.6,819,349,15557.57,40.96,95.48,34.98,176.82,COMPLETE,23779,13435560.33,0.2719
2024-11-19,SIDEWALK,c2b081550ec9e462,2,1329,37.23,26.97,7997,14.11,488,489,41064.41,18.29,41.11,92.16,239.66,COMPLETE,17502,3548861.08,0.0265
2024-11-20,BRIDGE,f2b5192d41674177,3,506,19.3,67.0,5612,99.07,1766,92,29596.46,31.05,84.44,25.81,27.09,PLANNED,43810,37186483.18,0.4503
2024-11-21,SIGNAL,9ee9a9e6ff18d9a1,1,927,109.77,27.25,1900,38.24,825,17,33408.41,31.03,58.66,21.4,16.3,COMPLETE,36300,25055173.79,0.5614
2024-11-22,BRIDGE,8d05d877f7152d09,3,1548,20.73,94.86,5309,41.07,230,68,9816.99,50.9,47.76,0.58,339.71,PLANNED,28657,21701985.36,0.2572
2024-11-23,WATER_MAIN,99035d9144d86521,4,1304,2.23,82.4,3171,98.66,1644,133,49204.55,31.35,45.74,66.34,115.89,PROCUREMENT,18093,24274638.37,0.5255
2024-11-24,BRIDGE,fe02460172a5f851,3,942,88.26,7.36,1148,64.16,273,269,16559.78,58.16,66.64,48.01,50.14,PROCUREMENT,43662,23369498.8,0.5832
2024-11-25,ROAD,6ea2396a747984a7,4,708,16.12,62.71,17224,91.38,890,515,1644.09,55.0,73.74,42.84,275.4,DESIGN,42547,23728883.88,0.6274
2024-11-26,BRIDGE,55bf0ddd60827828,4,153,29.08,85.8,8745,87.17,1614,100,38011.5,24.04,0.26,98.71,300.59,ON_HOLD,38912,26906259.37,0.967
2024-11-27,PUBLIC_BUILDING,198f5e76225b248d,3,544,20.47,48.2,7213,3.77,584,334,35206.31,20.4,40.68,77.73,74.66,CONSTRUCTION,44392,28965106.41,0.1883
2024-11-28,WATER_MAIN,7c449239a54c4825,4,419,37.03,95.81,19653,66.08,129,556,24437.34,14.98,61.35,19.58,223.74,PLANNED,42279,1687593.41,0.1946
2024-11-29,SIDEWALK,caaa3b36c1ba32ea,5,825,28.15,67.58,1097,54.43,422,181,40703.61,4.47,42.46,40.09,129.34,CONSTRUCTION,18702,7184420.21,0.8001
2024-11-30,STORMWATER,54f9737165734545,3,1127,88.59,76.43,17876,72.98,1726,656,18251.2,10.86,92.86,55.92,35.67,PROCUREMENT,41950,11523374.13,0.8414
2024-12-01,SIGNAL,900f4220f5197484,1,1490,77.42,62.77,13921,31.27,1741,236,44623.55,27.9,59.46,83.79,221.22,COMPLETE,10167,24827671.46,0.0921
2024-12-02,STORMWATER,6537e375d653b02c,4,849,43.25,30.77,1877,32.09,843,674,46284.77,2.51,58.78,67.89,327.43,CONSTRUCTION,44718,46554574.06,0.5187
2024-12-03,ROAD,6466d07874221593,2,918,34.67,53.69,2763,67.61,1832,0,1907.91,42.67,65.97,73.24,240.45,CONSTRUCTION,13048,36269094.44,0.8821
2024-12-04,SEWER,025ba21c7e40748c,4,1080,116.57,54.14,15119,48.2,1566,597,35153.41,39.98,69.45,49.19,75.25,COMPLETE,30357,4428929.35,0.021
2024-12-05,PARK,a389e7218a8fddd3,5,1789,83.56,2.28,13227,83.43,1117,770,30028.7,59.5,6.67,98.63,332.5,CONSTRUCTION,28145,27015932.72,0.0327
2024-12-06,STREETLIGHT,eca4d4cf736ad706,3,1917,27.28,89.55,6219,68.82,894,270,7130.64,35.79,5.64,38.05,317.88,DESIGN,48351,27978265.09,0.8545
2024-12-07,PUBLIC_BUILDING,bf57e6928ae79b46,4,1700,85.4,68.99,13276,78.8,743,174,21785.36,23.44,6.38,6.62,23.05,COMPLETE,36141,43053906.02,0.0042
2024-12-08,SIDEWALK,1afb4bbfdfe3d76b,3,189,53.54,88.51,4914,68.63,1295,450,47588.02,30.9,83.67,58.59,190.7,CONSTRUCTION,28023,32608645.34,0.5947
2024-12-09,STREETLIGHT,b04b9eb54111426f,5,178,59.7,48.1,12555,27.6,1541,672,27066.18,11.46,66.52,56.6,333.99,CONSTRUCTION,36440,37455722.69,0.9824
2024-12-10,SIDEWALK,88c18583d4758e49,2,1583,99.56,54.69,16030,99.45,182,554,45703.44,15.35,20.44,29.89,160.27,CONSTRUCTION,42588,23911107.77,0.9041
2024-12-11,PARK,31dc05ead589f4c0,3,1549,93.37,95.23,19569,2.09,123,440,25121.96,1.96,71.22,66.56,212.37,CONSTRUCTION,33092,44516148.93,0.6445
2024-12-12,SIDEWALK,c80ceecae77bb5c2,4,3,81.33,78.54,12008,96.77,841,146,2771.95,20.08,28.15,71.96,293.22,DESIGN,16439,15786621.02,0.8412
2024-12-13,STORMWATER,b891e110c0ea6e4d,2,762,40.14,6.31,14739,20.5,1245,680,12841.24,31.16,53.69,83.57,37.29,COMPLETE,21095,29905991.34,0.1461
